prev_eps,eps_yoy,status,date,prev_eps_yoy,price,advice,prev_rev_yoy,om,name,symbol,prev_year,est_price,pe,expansion,gm,rev_yoy,eps
0.52,750.0,⚠️ 獲利稀釋,2026-03,2500.0,10.6000003815,⚪ 中性觀察,27.32,N/A,工信,5521.TW,2025,17.400000000000002,9.137931363362068,-1699.06,N/A,2449.06,0.13
4.9,167.65,⚠️ 獲利稀釋,2026-03,674.7,111.5,⚪ 中性觀察,885.03,N/A,熙特爾-創,7740.TW,2025,228.00000000000003,7.3355263157894735,-1713.84,N/A,1881.49,3.64
275.06,44.12,⚠️ 獲利稀釋,2026-03,124.43,2105.0,⚪ 中性觀察,163.68,N/A,緯穎,6669.TW,2025,10046.849999999999,3.142776093999612,-1717.95,N/A,1762.07,75.95
-0.88,-191.89,📉 獲利侵蝕,2026-03,-194.62,24.0,⚪ 數據不足,-18.04,N/A,競國,6108.TW,2025,-54.449999999999996,0.0,-1737.31,N/A,1545.42,-1.08
4.2,12.87,⚠️ 獲利稀釋,2026-03,-8.03,52.4000015259,⚪ 中性觀察,14.84,N/A,展�眥篕�,6776.TW,2025,157.95,4.9762584545014255,-1740.3100000000002,N/A,1753.18,1.14
-1.07,-278.57,📉 獲利侵蝕,2026-03,-91.07,13.8500003815,⚪ 數據不足,-22.22,-4.04%,台達化,1309.TW,2025,-49.2,0.0,-1770.6,3.28%,1492.03,-0.53
1.4,900.0,⚠️ 獲利稀釋,2026-03,-32.16,22.2000007629,⚪ 中性觀察,-49.22,N/A,順天,5525.TW,2025,30.0,11.10000038145,-1777.35,N/A,2677.35,1.0
3.19,4.76,⚠️ 獲利稀釋,2026-03,18.15,41.2999992371,⚪ 中性觀察,6.36,2.40%,中鋼構,2013.TW,2025,112.35000000000001,5.514018589732977,-1785.68,4.40%,1790.44,0.66
0.35,-10.0,📉 獲利侵蝕,2026-03,66.67,13.9499998093,❌ 暫避觀望,-3.62,N/A,慕康生醫,5398.TWO,2025,8.85,23.644067473389832,-1786.48,N/A,1776.48,-0.22
-0.03,-100.0,📉 獲利侵蝕,2026-03,-250.0,10.3500003815,⚪ 數據不足,13.22,N/A,久正,6167.TWO,2025,-2.1,0.0,-1792.31,N/A,1692.31,-0.06
-0.96,168.33,🔄 轉虧為盈,2026-03,57.52,39.25,⚪ 數據不足,-0.05,2.18%,兆赫,2485.TW,2025,-47.55,0.0,-1821.54,15.28%,1989.87,0.41
1.38,-10.0,📉 獲利侵蝕,2026-03,-39.91,36.7999992371,⚪ 中性觀察,-16.78,1.38%,仁寶,2324.TW,2025,52.49999999999999,10.514285496314288,-1837.55,5.82%,1827.55,0.45
-8.65,-131.34,📉 獲利侵蝕,2026-03,6.63,43.75,⚪ 數據不足,-6.83,-27.74%,泰鼎-KY,4927.TW,2025,-289.34999999999997,0.0,-1858.75,-13.35%,1727.41,-3.1
0.56,157.89,⚠️ 獲利稀釋,2026-03,24.44,17.5499992371,⚪ 中性觀察,2.45,2.25%,新鋼,2032.TW,2025,23.1,11.396103400714285,-1879.79,6.08%,2037.68,0.49
-0.97,372.73,🔄 轉虧為盈,2026-03,-273.08,55.7999992371,⚪ 數據不足,1.18,1.18%,風青,2061.TWO,2025,-42.45,0.0,-1882.1599999999999,7.75%,2254.89,0.3
2.32,-29.85,📉 獲利侵蝕,2026-03,-8.3,65.9000015259,⚪ 中性觀察,105.83,2.17%,鴻準,2354.TW,2025,82.94999999999999,11.91681763578662,-1889.83,4.22%,1859.98,0.47
-0.13,76.09,⚠️ 獲利稀釋,2026-03,81.16,17.2000007629,⚪ 數據不足,-8.84,N/A,四維航,5608.TW,2025,-4.3500000000000005,0.0,-1902.0900000000001,N/A,1978.18,-0.11
1.04,448.72,⚠️ 獲利稀釋,2026-03,65.08,87.3000030518,❌ 暫避觀望,-5.67,N/A,台塑化,6505.TW,2025,49.2,26.615854588963415,-1903.8999999999999,N/A,2352.62,2.14
-0.99,160.71,🔄 轉虧為盈,2026-03,16.81,26.8999996185,⚪ 數據不足,1.16,N/A,業強,6124.TWO,2025,-43.199999999999996,0.0,-1905.83,N/A,2066.54,0.17
-1.54,-53.33,📉 獲利侵蝕,2026-03,15.65,3.2699999809,⚪ 數據不足,7.41,-65.06%,大略-KY,4804.TWO,2025,-41.699999999999996,0.0,-1914.24,-7.81%,1860.91,-0.47
-0.6,103.7,🔄 轉虧為盈,2026-03,56.82,11.75,⚪ 數據不足,-18.66,-68.62%,西勝,3625.TWO,2025,-11.850000000000001,0.0,-1931.19,-3.42%,2034.89,0.01
-0.85,-60.87,📉 獲利侵蝕,2026-03,-109.76,7.4299998283,⚪ 數據不足,56.06,-19.69%,大飲,1213.TW,2025,-34.800000000000004,0.0,-1943.1399999999999,-3.68%,1882.27,-0.37
-2.75,84.31,⚠️ 獲利稀釋,2026-03,-122.76,0.0,⚪ 數據不足,-43.59,-116.55%,駿吉-KY,1591.TWO,2025,0.0,0.0,-1944.5700000000002,-25.13%,2028.88,-0.08
7.11,504.92,⚠️ 獲利稀釋,2026-03,178.19,63.2999992371,⚪ 中性觀察,44.32,5.14%,鑫聯大投控,3709.TWO,2025,249.45,3.806373976975346,-1963.2199999999998,8.09%,2468.14,3.69
3.01,534.37,⚠️ 獲利稀釋,2026-03,840.63,1210.0,❌ 暫避觀望,24.44,N/A,南電,8046.TW,2025,93.3,194.53376205787782,-1963.2800000000002,N/A,2497.65,2.03
2.42,44.68,⚠️ 獲利稀釋,2026-03,19.21,61.0,⚪ 中性觀察,6.95,1.48%,英業達,2356.TW,2025,90.6,10.099337748344372,-1983.4199999999998,5.21%,2028.1,0.68
13.61,17.49,⚠️ 獲利稀釋,2026-03,23.02,256.0,⚪ 中性觀察,18.13,3.28%,鴻海,2317.TW,2025,506.70000000000005,7.578448786264062,-1990.48,5.88%,2007.97,3.56
19.45,8.71,⚠️ 獲利稀釋,2026-03,25.55,341.5,⚪ 中性觀察,50.54,3.76%,廣達,2382.TW,2025,721.1999999999999,7.102745424292846,-1994.11,6.33%,2002.82,5.5
5.24,286.21,⚠️ 獲利稀釋,2026-03,329.17,14.5500001907,⚪ 中性觀察,880.8,26.98%,新美齊,2442.TW,2025,113.55000000000001,1.9220607913738441,-2000.0500000000002,33.43%,2286.26,1.14
-0.56,-56.76,🔄 轉虧為盈,2026-03,-380.0,12.1000003815,⚪ 數據不足,-8.24,-2.86%,海光,2038.TW,2025,-4.3500000000000005,0.0,-2011.41,-0.64%,1954.65,0.16
0.73,-1600.0,📉 獲利侵蝕,2026-03,-33.64,34.8499984741,❌ 暫避觀望,-1.53,N/A,詠昇,6418.TWO,2025,28.349999999999994,18.439152631798944,-2015.77,N/A,415.77,-0.15
1.81,122.06,⚠️ 獲利稀釋,2026-03,-25.31,41.5999984741,⚪ 中性觀察,21.23,2.37%,威健,3033.TW,2025,70.5,8.851063505127659,-2019.02,5.24%,2141.08,1.52
0.4,100.0,⚠️ 獲利稀釋,2026-03,-14.89,11.9499998093,⚪ 中性觀察,-13.12,5.82%,中工,2515.TW,2025,15.15,11.83168297950495,-2044.13,9.34%,2144.13,0.16
-0.41,-73.33,📉 獲利侵蝕,2026-03,-141.41,30.7999992371,⚪ 數據不足,-51.86,N/A,申豐,6582.TW,2025,-24.9,0.0,-2046.6399999999999,N/A,1973.31,-0.26
-5.34,135.16,🔄 轉虧為盈,2026-03,-244.52,14.3000001907,⚪ 數據不足,-9.3,N/A,霹靂,8450.TWO,2025,-157.34999999999997,0.0,-2051.08,N/A,2186.24,0.32
-0.49,15.09,⚠️ 獲利稀釋,2026-03,-185.96,33.7000007629,⚪ 數據不足,-17.24,N/A,英濟,3294.TWO,2025,-38.25,0.0,-2056.62,N/A,2071.71,-0.45
1.36,146.97,⚠️ 獲利稀釋,2026-03,72.15,133.0,❌ 暫避觀望,10.25,N/A,東捷,8064.TWO,2025,11.1,179.72972972972974,-2057.51,N/A,2204.48,0.35
-0.02,-800.0,📉 獲利侵蝕,2026-03,95.92,7.1399998665,⚪ 數據不足,16.71,-1.47%,聚亨,2022.TW,2025,-1.7999999999999998,0.0,-2100.2200000000003,7.21%,1300.22,-0.09
3.15,179.82,⚠️ 獲利稀釋,2026-03,52.91,61.7000007629,⚪ 中性觀察,13.76,3.25%,增你強,3028.TW,2025,141.15,6.556854491275239,-2117.8599999999997,7.68%,2297.68,3.05
0.25,106.25,⚠️ 獲利稀釋,2026-03,241.18,113.5,⚪ 數據不足,-14.27,-53.06%,冠西電,2466.TW,2025,-0.4500000000000004,0.0,-2122.24,-4.21%,2228.49,0.03
-0.41,0.0,📉 獲利侵蝕,2026-03,-164.06,10.8000001907,⚪ 數據不足,-20.25,-7.44%,宏益,1452.TW,2025,-19.8,0.0,-2126.92,0.28%,2126.92,-0.09
0.45,-30.0,📉 獲利侵蝕,2026-03,364.71,9.25,⚪ 中性觀察,-9.55,0.23%,宏洲,1413.TW,2025,16.05,8.644859813084112,-2151.66,2.52%,2121.66,-0.13
2.71,232.5,⚠️ 獲利稀釋,2026-03,133.62,64.8000030518,⚪ 中性觀察,-8.77,-0.68%,TPK-KY,3673.TW,2025,121.05000000000001,8.02974015511772,-2164.1,5.83%,2396.6,1.33
-1.97,36.36,⚠️ 獲利稀釋,2026-03,-41.61,70.1999969482,⚪ 數據不足,-0.88,-12.37%,漢磊,3707.TWO,2025,-72.6,0.0,-2181.0899999999997,-1.01%,2217.45,-0.35
1.53,64.29,⚠️ 獲利稀釋,2026-03,-19.9,0.0,⚪ 數據不足,-4.68,0.97%,元禎,1725.TW,2025,0.0,0.0,-2185.29,4.14%,2249.58,0.23
-1.88,68.06,⚠️ 獲利稀釋,2026-03,-55.46,7.0,⚪ 數據不足,11.46,N/A,康控-KY,4943.TW,2025,-83.25,0.0,-2201.53,N/A,2269.59,-0.23
-0.7,34.78,⚠️ 獲利稀釋,2026-03,64.65,43.6500015259,⚪ 數據不足,14.02,-1.87%,艾姆勒,2241.TW,2025,-27.150000000000002,0.0,-2206.8399999999997,14.37%,2241.62,-0.15
-6.11,-8.99,📉 獲利侵蝕,2026-03,-34.29,11.1000003815,⚪ 數據不足,0.49,-21.07%,台揚,2314.TW,2025,-196.35,0.0,-2207.02,2.93%,2198.03,-0.97
0.28,114.29,⚠️ 獲利稀釋,2026-03,-72.16,15.8000001907,❌ 暫避觀望,-16.5,3.23%,威致,2028.TW,2025,11.1,21.351351609054056,-2221.92,5.49%,2336.21,0.15
-0.8,209.09,🔄 轉虧為盈,2026-03,-280.95,43.5499992371,⚪ 數據不足,4.19,N/A,光鋐,4956.TW,2025,-38.7,0.0,-2229.66,N/A,2438.75,0.24
-4.65,-1833.33,📉 獲利侵蝕,2026-03,42.24,51.7999992371,⚪ 數據不足,-21.61,N/A,柏承,6141.TW,2025,-130.50000000000003,0.0,-2236.37,N/A,403.04,-0.58
0.04,-66.67,📉 獲利侵蝕,2026-03,100.65,12.8999996185,⚪ 數據不足,-87.0,-14.33%,川飛,1516.TW,2025,0.0,0.0,-2246.76,5.36%,2180.09,-0.05
-1.61,292.59,🔄 轉虧為盈,2026-03,-347.22,18.2000007629,⚪ 數據不足,22.39,N/A,久陽,5011.TWO,2025,-46.5,0.0,-2259.5699999999997,N/A,2552.16,0.52
-1.88,-220.0,📉 獲利侵蝕,2026-03,-228.57,35.25,⚪ 數據不足,-9.62,N/A,佳凌,4976.TW,2025,-69.45,0.0,-2279.75,N/A,2059.75,-0.49
-0.87,-35.29,📉 獲利侵蝕,2026-03,-64.15,14.6999998093,⚪ 數據不足,229.42,-20.55%,台端,3432.TW,2025,-32.1,0.0,-2319.19,13.78%,2283.9,-0.23
-2.6,30.19,⚠️ 獲利稀釋,2026-03,-29.83,12.25,⚪ 數據不足,-13.41,-4.30%,台聚,1304.TW,2025,-93.89999999999999,0.0,-2334.7999999999997,5.34%,2364.99,-0.41
-2.88,37.18,⚠️ 獲利稀釋,2026-03,-148.28,34.3499984741,⚪ 數據不足,0.61,-33.43%,台亞,2340.TW,2025,-108.15,0.0,-2357.48,-9.53%,2394.66,-0.49
5.39,-64.2,📉 獲利侵蝕,2026-03,-15.3,91.3000030518,⚪ 中性觀察,-0.73,1.39%,和碩,4938.TW,2025,166.65,8.217822056867686,-2365.58,4.09%,2301.38,0.58
-1.4,-52.17,📉 獲利侵蝕,2026-03,41.55,9.5,⚪ 數據不足,25.06,-22.91%,力銘,3593.TW,2025,-69.89999999999999,0.0,-2396.9500000000003,-4.13%,2344.78,-0.7
-4.28,-233.33,📉 獲利侵蝕,2026-03,-53.09,11.6499996185,⚪ 數據不足,-11.5,-24.71%,國際中橡,2104.TW,2025,-135.29999999999998,0.0,-2413.2599999999998,-13.28%,2179.93,-0.81
0.4,-233.33,📉 獲利侵蝕,2026-03,2.56,16.7999992371,❌ 暫避觀望,10.62,N/A,建達,6118.TWO,2025,9.6,26.249998807968748,-2450.13,N/A,2216.8,-0.04
-1.29,33.33,⚠️ 獲利稀釋,2026-03,-108.06,16.6499996185,⚪ 數據不足,-37.56,-6.17%,中鴻,2014.TW,2025,-48.300000000000004,0.0,-2517.9,-3.67%,2551.23,-0.1
-0.29,-900.0,📉 獲利侵蝕,2026-03,-315.38,18.6499996185,⚪ 數據不足,-12.03,0.47%,中鋼,2002.TW,2025,-12.45,0.0,-2519.4300000000003,4.83%,1619.43,-0.16
1.67,535.48,⚠️ 獲利稀釋,2026-03,9.87,131.5,❌ 暫避觀望,15.75,N/A,蜜望實,8043.TWO,2025,35.099999999999994,56.1965811965812,-2523.11,N/A,3058.59,1.35
-0.19,-400.0,📉 獲利侵蝕,2026-03,-171.43,12.8000001907,⚪ 數據不足,-18.05,N/A,達運,6120.TW,2025,-9.45,0.0,-2527.23,N/A,2127.23,-0.15
3.02,61.7,⚠️ 獲利稀釋,2026-03,0.0,0.0,⚪ 數據不足,3.25,3.28%,全科,3209.TW,2025,0.0,0.0,-2535.0800000000004,4.62%,2596.78,1.52
0.0,100.0,⚠️ 獲利稀釋,2026-03,100.0,50.2000007629,⚪ 數據不足,21.05,N/A,凱崴,5498.TWO,2025,-5.25,0.0,-2546.22,N/A,2646.22,0.0
-1.58,54.35,⚠️ 獲利稀釋,2026-03,-29.51,12.0500001907,⚪ 數據不足,-16.83,-10.28%,華夏,1305.TW,2025,-64.35,0.0,-2579.56,0.65%,2633.91,-0.21
-1.01,-27.27,📉 獲利侵蝕,2026-03,-5100.0,16.7000007629,⚪ 數據不足,-6.44,-6.86%,東聯,1710.TW,2025,-30.599999999999994,0.0,-2640.98,-1.71%,2613.71,-0.15
-1.16,71.74,⚠️ 獲利稀釋,2026-03,47.45,18.75,⚪ 數據不足,-9.71,-15.57%,勝昱,4304.TWO,2025,-47.85,0.0,-2680.17,5.19%,2751.91,-0.13
0.81,104.76,⚠️ 獲利稀釋,2026-03,18.33,15.8000001907,⚪ 中性觀察,31.28,6.56%,聯發,1459.TW,2025,23.400000000000002,10.128205250448717,-2694.89,15.20%,2799.65,0.03
-0.56,48.39,⚠️ 獲利稀釋,2026-03,-143.48,13.1000003815,⚪ 數據不足,-9.63,-6.00%,華紙,1905.TW,2025,-32.1,0.0,-2732.48,4.37%,2780.87,-0.16
0.89,18.18,⚠️ 獲利稀釋,2026-03,-6.32,29.2000007629,⚪ 中性觀察,-6.78,-7.50%,磐亞,4707.TWO,2025,30.749999999999996,14.243902811170733,-2772.3,-0.45%,2790.48,0.26
5.53,-96.52,📉 獲利侵蝕,2026-03,-10.52,35.7000007629,⚪ 中性觀察,22.7,-0.60%,光明,4420.TWO,2025,240.75,2.2242991129532705,-2840.54,4.67%,2744.02,0.17
-2.1,-81.82,📉 獲利侵蝕,2026-03,-233.33,10.1000003815,⚪ 數據不足,-7.04,-168.74%,聯昌,2431.TW,2025,-46.80000000000001,0.0,-2873.6800000000003,-118.71%,2791.86,-0.2
-1.05,-811.76,📉 獲利侵蝕,2026-03,-118.67,21.25,⚪ 數據不足,2.29,-8.09%,泰茂,2230.TWO,2025,-39.449999999999996,0.0,-2921.9399999999996,2.81%,2110.18,-1.21
7.45,833.33,⚠️ 獲利稀釋,2026-03,72.45,60.9000015259,⚪ 中性觀察,39.08,N/A,遠雄,5522.TW,2025,155.4,5.878378525666022,-2949.03,N/A,3782.36,1.76
0.0,20.0,⚠️ 獲利稀釋,2026-03,100.0,12.9499998093,⚪ 數據不足,8.81,N/A,建暐,8092.TWO,2025,-13.95,0.0,-2956.2,N/A,2976.2,-0.28
9.04,64.67,⚠️ 獲利稀釋,2026-03,43.19,180.0,⚪ 中性觀察,108.39,3.53%,緯創,3231.TW,2025,338.85,7.968127490039841,-2963.35,5.62%,3028.02,3.06
5.08,60.91,⚠️ 獲利稀釋,2026-03,-7.97,94.5,⚪ 中性觀察,-3.49,2.54%,聯強,2347.TW,2025,182.24999999999997,7.777777777777779,-3005.58,4.26%,3066.49,1.77
-0.56,-18.18,📉 獲利侵蝕,2026-03,-300.0,8.970000267,⚪ 數據不足,-16.67,-20.14%,官田鋼,2017.TW,2025,-16.200000000000003,0.0,-3022.19,-2.98%,3004.01,-0.14
-0.08,188.89,🔄 轉虧為盈,2026-03,-117.39,60.7000007629,❌ 暫避觀望,8.52,-0.74%,鑫科,3663.TWO,2025,1.3499999999999996,674.4444529211112,-3065.02,2.83%,3253.91,0.26
-1.17,142.11,🔄 轉虧為盈,2026-03,32.76,12.1499996185,⚪ 數據不足,-19.85,-3.51%,聯成,1313.TW,2025,-29.4,0.0,-3086.7,1.59%,3228.81,0.08
-2.0,-356.25,📉 獲利侵蝕,2026-03,-939.13,46.9500007629,⚪ 數據不足,31.04,-15.06%,泰谷,3339.TWO,2025,-83.25,0.0,-3087.86,7.87%,2731.61,-0.77
2.01,171.11,⚠️ 獲利稀釋,2026-03,195.71,50.4000015259,⚪ 中性觀察,2.05,1.71%,益登,3048.TW,2025,72.14999999999999,10.478170795405406,-3115.22,3.50%,3286.33,1.22
-1.64,-38.1,📉 獲利侵蝕,2026-03,-84.27,11.8500003815,⚪ 數據不足,-8.3,-15.74%,旭品,3325.TWO,2025,-60.75,0.0,-3117.91,2.22%,3079.81,-0.6
5.77,192.04,⚠️ 獲利稀釋,2026-03,39.35,114.0,⚪ 中性觀察,13.46,2.13%,大聯大,3702.TW,2025,229.8,7.441253263707572,-3128.53,4.26%,3320.57,3.3
0.09,257.0,⚠️ 獲利稀釋,2026-03,-98.58,39.9500007629,⚪ 數據不足,-70.37,N/A,欣巴巴,9906.TW,2025,-26.549999999999997,0.0,-3141.83,N/A,3398.83,1.57
2.13,1434.92,⚠️ 獲利稀釋,2026-03,229.88,515.0,❌ 暫避觀望,95.09,39.15%,南亞科,2408.TW,2025,107.1,72.12885154061625,-3232.7,49.05%,4667.62,8.41
-0.32,50.0,⚠️ 獲利稀釋,2026-03,82.98,21.6499996185,⚪ 數據不足,250.8,N/A,馥鴻,5345.TWO,2025,-14.1,0.0,-3285.71,N/A,3335.71,-0.05
1.23,-400.0,📉 獲利侵蝕,2026-03,-46.52,18.5,⚪ 中性觀察,11.63,N/A,全達,8068.TWO,2025,54.449999999999996,5.096418732782369,-3361.46,N/A,2961.46,-0.12
-0.92,242.11,🔄 轉虧為盈,2026-03,-6.98,29.8999996185,⚪ 數據不足,-7.81,-2.28%,國碩,2406.TW,2025,-34.95,0.0,-3373.7,11.28%,3615.81,0.27
1.7,700.0,⚠️ 獲利稀釋,2026-03,962.5,42.2000007629,⚪ 中性觀察,55.8,N/A,品安,8088.TWO,2025,43.05000000000001,14.703833018432052,-3388.42,N/A,4088.42,1.04
-2.05,34.48,⚠️ 獲利稀釋,2026-03,-425.64,9.9200000763,⚪ 數據不足,-7.28,N/A,吉源-KY,8488.TW,2025,-84.74999999999999,0.0,-3427.4,N/A,3461.88,-0.19
-0.39,-2900.0,📉 獲利侵蝕,2026-03,-161.9,25.8999996185,⚪ 數據不足,-5.8,-1.32%,雄順,2073.TWO,2025,-15.9,0.0,-3468.75,10.83%,568.75,-0.28
-1.39,-36.36,📉 獲利侵蝕,2026-03,-95.77,4.5,⚪ 數據不足,-17.19,N/A,愛地雅,8933.TWO,2025,-52.65,0.0,-3476.9100000000003,N/A,3440.55,-0.3
-2.8,-7.94,📉 獲利侵蝕,2026-03,-2.19,5.5100002289,⚪ 數據不足,1.31,-9.19%,嘉鋼,2067.TWO,2025,-111.45,0.0,-3499.94,7.03%,3492.0,-0.68
0.39,-3000.0,📉 獲利侵蝕,2026-03,-86.55,329.0,⚪ 數據不足,20.89,4.95%,晶呈科技,4768.TWO,2025,-4.049999999999999,0.0,-3556.49,16.79%,556.49,-0.58
6.33,1800.0,⚠️ 獲利稀釋,2026-03,143.64,159.0,⚪ 中性觀察,39.88,16.62%,凌航,3135.TW,2025,284.40000000000003,8.386075949367088,-3614.26,19.12%,5414.26,10.76
-1.53,398.36,🔄 轉虧為盈,2026-03,7.83,109.5,⚪ 數據不足,16.23,N/A,鈺創,5351.TWO,2025,-40.5,0.0,-3618.0699999999997,N/A,4016.43,1.88
-1.3,100.0,⚠️ 獲利稀釋,2026-03,-622.22,11.8000001907,⚪ 數據不足,-3.86,-0.79%,晉椿,2064.TWO,2025,-62.55,0.0,-3712.18,5.67%,3812.18,0.0
-1.05,130.0,🔄 轉虧為盈,2026-03,-136.36,31.6499996185,⚪ 數據不足,3.45,-3.16%,菱生,2369.TW,2025,-39.0,0.0,-3811.18,2.66%,3941.18,0.1
-0.48,100.0,⚠️ 獲利稀釋,2026-03,0.0,15.0500001907,⚪ 數據不足,17.25,0.87%,尚立,3360.TWO,2025,-24.150000000000002,0.0,-3823.03,3.88%,3923.03,-0.01
0.02,-134.21,📉 獲利侵蝕,2026-03,-85.71,67.4000015259,❌ 暫避觀望,-10.18,-176.58%,統懋,2434.TW,2025,1.05,962.8571646557141,-3854.21,-37.47%,3720.0,-0.13
-0.71,0.0,📉 獲利侵蝕,2026-03,-291.67,27.2000007629,⚪ 數據不足,-50.21,N/A,合騏*,8937.TWO,2025,-64.05000000000001,0.0,-3891.97,N/A,3891.97,-0.07
-0.27,-4050.0,📉 獲利侵蝕,2026-03,-1000.0,70.5,⚪ 數據不足,-15.99,N/A,美而快,5321.TWO,2025,-37.050000000000004,0.0,-4104.54,N/A,54.54,-2.37
11.61,156.74,⚠️ 獲利稀釋,2026-03,32.83,206.0,⚪ 中性觀察,22.78,1.75%,文曄,3036.TW,2025,446.09999999999997,6.926698049764627,-4109.13,3.74%,4265.87,5.32
-0.56,-1800.0,📉 獲利侵蝕,2026-03,-116.47,37.2000007629,⚪ 數據不足,66.84,N/A,合邦,6103.TWO,2025,-45.45,0.0,-4397.8,N/A,2597.8,-0.19
0.68,-4100.0,📉 獲利侵蝕,2026-03,700.0,0.0,⚪ 數據不足,-5.37,4.40%,如興,4414.TW,2025,0.0,0.0,-4431.41,19.96%,331.41,-1.2
-0.39,118.18,🔄 轉虧為盈,2026-03,-181.25,17.1000003815,⚪ 數據不足,5.77,0.44%,寶緯,4558.TWO,2025,-22.05,0.0,-4590.049999999999,9.03%,4708.23,0.06
-0.33,-20.59,🔄 轉虧為盈,2026-03,-150.77,11.6000003815,⚪ 數據不足,-27.73,-24.47%,偉全,1465.TW,2025,-19.35,0.0,-4628.14,-4.05%,4607.55,0.27
-0.78,333.33,🔄 轉虧為盈,2026-03,-388.89,6.8600001335,⚪ 數據不足,-13.99,-2.95%,力麗,1444.TW,2025,-25.950000000000003,0.0,-4684.22,4.59%,5017.55,0.07
-0.97,350.0,🔄 轉虧為盈,2026-03,-2425.0,6.4200000763,⚪ 數據不足,-20.0,-0.55%,力鵬,1447.TW,2025,-29.55,0.0,-4715.39,1.59%,5065.39,0.1
-7.62,397.0,🔄 轉虧為盈,2026-03,-35.83,121.5,⚪ 數據不足,-8.54,-1.93%,碩禾,3691.TWO,2025,-297.15000000000003,0.0,-4751.97,10.51%,5148.97,2.97
-0.99,77.27,⚠️ 獲利稀釋,2026-03,-10000.0,9.7299995422,⚪ 數據不足,-34.21,-5.93%,集盛,1455.TW,2025,-34.65,0.0,-4890.209999999999,-0.44%,4967.48,-0.05
0.93,606.06,🏰 高護城河,2026-03,-80.68,48.4000015259,⚪ 中性觀察,-90.93,12.48%,宏璟,2527.TW,2025,63.149999999999984,11.496437417078388,-4933.4,61.03%,5539.46,3.45
-0.64,118.64,🔄 轉虧為盈,2026-03,-850.0,14.1000003815,⚪ 數據不足,259.94,18.97%,三圓,4416.TWO,2025,-27.75,0.0,-5009.509999999999,28.96%,5128.15,0.23
-2.39,87.72,⚠️ 獲利稀釋,2026-03,-29.89,17.6000003815,⚪ 數據不足,1760.03,N/A,凱碩,8059.TWO,2025,-102.0,0.0,-5078.49,N/A,5166.21,-0.07
1.02,305.56,⚠️ 獲利稀釋,2026-03,1357.14,42.1500015259,❌ 暫避觀望,64.51,-0.59%,聯光通,4903.TWO,2025,33.15,19.07239888049774,-5205.169999999999,9.90%,5510.73,0.37
-1.44,-5000.0,📉 獲利侵蝕,2026-03,-406.38,18.1000003815,⚪ 數據不足,-0.19,N/A,華凌,6916.TW,2025,-57.45,0.0,-5270.77,N/A,270.77,-0.49
-3.97,-91.67,📉 獲利侵蝕,2026-03,-181.88,14.6000003815,⚪ 數據不足,37.74,-15.47%,國喬,1312.TW,2025,-142.95,0.0,-5913.22,-5.49%,5821.55,-1.17
-2.58,34.15,⚠️ 獲利稀釋,2026-03,-444.68,22.75,⚪ 數據不足,-3.18,N/A,誠美材,4960.TW,2025,-100.19999999999999,0.0,-6135.89,N/A,6170.04,-0.27
2.45,339.58,⚠️ 獲利稀釋,2026-03,32.43,58.4000015259,⚪ 中性觀察,-16.65,N/A,台汽電,8926.TW,2025,121.50000000000003,7.209876731592591,-6252.9400000000005,N/A,6592.52,2.11
0.01,68.25,⚠️ 獲利稀釋,2026-03,100.49,194.5,⚪ 數據不足,26.11,N/A,天正國際,6654.TWO,2025,-37.2,0.0,-6367.57,N/A,6435.82,-0.2
0.34,1150.0,⚠️ 獲利稀釋,2026-03,-54.05,39.3499984741,❌ 暫避觀望,-7.12,0.89%,第一銅,2009.TW,2025,10.200000000000003,57.86764481485292,-6379.07,3.00%,7529.07,0.21
8.61,3344.0,⚠️ 獲利稀釋,2026-03,159.21,282.0,⚪ 中性觀察,32.59,N/A,青雲,5386.TWO,2025,856.1999999999999,4.940434477925718,-6541.73,N/A,9885.73,43.05
-3.36,1.43,⚠️ 獲利稀釋,2026-03,2.79,18.3500003815,⚪ 數據不足,9.1,-7.89%,同泰,3321.TW,2025,-133.95,0.0,-6561.79,6.46%,6563.22,-0.69
0.16,191.67,⚠️ 獲利稀釋,2026-03,104.43,11.9499998093,❌ 暫避觀望,8.41,N/A,雙喜,5516.TWO,2025,9.9,18.106060317121212,-6591.09,N/A,6782.76,0.55
-0.12,55.56,⚠️ 獲利稀釋,2026-03,55.56,9.7700004578,⚪ 數據不足,39.69,N/A,太欣,5302.TWO,2025,-8.100000000000001,0.0,-6692.919999999999,N/A,6748.48,-0.04
-0.55,62.96,⚠️ 獲利稀釋,2026-03,58.65,26.25,⚪ 數據不足,-93.38,N/A,台新藥,6838.TW,2025,-10.95,0.0,-6857.16,N/A,6920.12,-0.1
13.38,141.38,⚠️ 獲利稀釋,2026-03,212.47,159.0,⚪ 中性觀察,12.25,-7.46%,楠梓電,2316.TW,2025,499.95,4.77047704770477,-7083.82,5.71%,7225.2,3.53
-3.0,122.0,🔄 轉虧為盈,2026-03,-117.65,30.7999992371,⚪ 數據不足,-0.51,-6.88%,建通,2460.TW,2025,-99.00000000000001,0.0,-7153.79,3.88%,7275.79,0.11
1.22,208.2,⚠️ 獲利稀釋,2026-03,408.33,51.2999992371,❌ 暫避觀望,-9.02,15.14%,宏旭-KY,2243.TW,2025,32.25,23.860464761441865,-7282.78,22.27%,7490.98,0.66
