股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
8932.TWO     智通*            84.7          7        64.29          15.56        3        -1916 📉 建議賣出              
8935.TWO     邦泰             18.8         15         50.0          15.14        1          315 📉 建議賣出              
8936.TWO     國統             53.8          8        38.46           1.62        2        -2435 📈 持有 → 繼續持有         
8937.TWO     合騏            151.5         11        52.94           9.27        1         1743 📉 建議賣出              
8996.TW      高力            952.0          6         50.0          53.67        3        -3239 📈 持有 → 繼續持有         
9103.TW      美德醫療-DR        5.06          3        52.94          24.59        7           96 📉 建議賣出              
9105.TW      泰金寶-DR         5.93          5         50.0           4.07        4         2683 📈 持有 → 繼續持有         
9110.TW      越南控-DR         3.05         20        46.67         -18.71        5            0 📉 建議賣出              
911608.TW    明輝-DR           3.0          8        47.06           5.63        3            0 📉 建議賣出              
911622.TW    泰聚亨-DR         3.97          7         60.0           4.91        4            0 📉 建議賣出              
912000.TW    晨訊科-DR         2.56         16        33.33          -0.37        2          203 📉 建議賣出              
9136.TW      巨騰-DR          9.79          6        68.42          25.22        2          338 📈 持有 → 繼續持有         
9904.TW      寶成            29.05         19          0.0          -1.92        2       -15433 📉 建議賣出              
9906.TW      欣巴巴            41.7         18          0.0            0.0        0           51 📉 建議賣出              
9907.TW      統一實            18.3          3        66.67           4.99        5        -5932 📈 持有 → 繼續持有         
9908.TW      大台北            30.0          6        58.82            3.5        4         -676 📉 建議賣出              
9910.TW      豐泰             83.9         20          0.0          -5.82        1        -5746 📉 建議賣出              
