status,prev_eps_yoy,eps_yoy,prev_eps,expansion,gm,advice,rev_yoy,eps,prev_rev_yoy,om,symbol,pe,est_price,price,date,name,prev_year
🚀 利潤擴張,-16.92,35.9,0.58,3.0700000000000003,N/A,⚠️ 追價風險,32.83,-0.25,15.88,N/A,7777.TWO,48.76543209876544,12.149999999999999,39.5,2026-03,能率亞洲,2025
🏰 高護城河,-27.47,71.15,2.35,2.25,64.17%,✅ 穩健價值,68.9,0.89,12.71,2.03%,2941.TWO,4.603886283572496,100.35000000000001,30.7999992371,2026-03,米斯特,2025
🏰 高護城河,-35.48,38.89,0.61,2.030000000000001,91.47%,✅ 穩健價值,36.86,0.28,-2.09,32.72%,2897.TW,5.83333311408046,26.1,10.1499996185,2026-03,王道銀行,2025
🚀 利潤擴張,67.52,43.18,-1.59,0.9399999999999977,N/A,⚪ 數據不足,42.24,-0.26,1.27,N/A,4190.TW,0.0,-73.20000000000002,26.5,2026-03,佐登-KY,2025
🚀 利潤擴張,40.71,35.71,5.98,0.6000000000000014,N/A,✅ 穩健價值,35.11,1.71,4.88,N/A,4951.TWO,5.923021986749823,210.45,83.0999984741,2026-03,精拓科,2025
🏰 高護城河,8.94,17.86,1.29,0.5700000000000003,94.34%,✅ 穩健價值,17.29,0.35,4.5,35.36%,2838.TW,6.677631327993421,45.6,20.2999992371,2026-03,聯邦銀,2025
🏰 高護城河,19.82,19.96,38.51,0.28999999999999915,97.58%,✅ 穩健價值,19.67,11.18,19.01,59.33%,3293.TWO,7.42755518359661,1433.8500000000001,710.0,2026-03,鈊象,2025
🌑 雙重衰退,-68.78,-1.41,0.68,-0.07999999999999985,N/A,⚪ 數據不足,-1.33,0.7,-1.96,N/A,7760.TW,0.0,0.0,34.8499984741,2026-03,享溫馨,2025
🌑 雙重衰退,-68.78,-1.41,0.68,-0.07999999999999985,N/A,⚪ 數據不足,-1.33,0.7,-1.96,N/A,7760.TWO,0.0,0.0,0.0,2026-03,未知,2025
⚠️ 獲利稀釋,-48.45,16.0,1.87,-0.3099999999999987,N/A,❌ 暫避觀望,16.31,0.6,-11.58,N/A,6906.TW,21.95121951219512,49.2,72.0,2026-03,現觀科,2025
🌑 雙重衰退,19.44,-14.52,-2.05,-0.9000000000000004,N/A,⚪ 數據不足,-13.62,-0.72,-8.49,N/A,6535.TWO,0.0,-90.0,90.0999984741,2026-03,順藥,2025
🏰 高護城河,3.31,11.76,1.87,-1.0600000000000005,78.99%,⚪ 中性觀察,12.82,0.57,7.59,35.12%,2892.TW,6.97154456038618,73.8,34.2999992371,2026-03,第一金,2025
⚠️ 獲利稀釋,53.38,37.31,-1.38,-1.1400000000000006,N/A,⚪ 數據不足,38.45,-0.42,51.85,N/A,6901.TW,0.0,-65.25,16.5499992371,2026-03,鑽石投資,2025
⚠️ 獲利稀釋,7.94,12.5,1.36,-1.7799999999999994,N/A,⚪ 中性觀察,14.28,0.36,13.01,N/A,5880.TW,7.5441175348529415,51.0,25.6499996185,2026-03,合庫金,2025
🏰 高護城河,13.53,18.92,1.51,-1.8699999999999974,88.90%,⚪ 中性觀察,20.79,0.44,8.35,38.59%,2801.TW,6.195928850254453,58.949999999999996,24.3500003815,2026-03,彰銀,2025
⚠️ 獲利稀釋,10.11,9.38,3.06,-1.9099999999999984,N/A,⚪ 中性觀察,11.29,1.05,3.7,N/A,5876.TW,5.573671681871981,124.19999999999999,46.1500015259,2026-03,上海商銀,2025
⚠️ 獲利稀釋,4.79,61.22,1.76,-2.0799999999999983,N/A,⚪ 數據不足,63.3,0.79,58.62,N/A,7820.TWO,0.0,0.0,106.0,2026-03,立盈,2025
🏰 高護城河,2.44,9.37,1.26,-3.9000000000000004,97.54%,⚪ 中性觀察,13.27,0.35,2.85,41.10%,2834.TW,5.48780487804878,49.2,18.0,2026-03,臺企銀,2025
⚠️ 獲利稀釋,422.95,400.0,3.19,-4.2900000000000205,N/A,⚪ 中性觀察,404.29,0.15,327.05,N/A,2536.TW,3.230088495575221,84.75,18.25,2026-03,宏普,2025
🏰 高護城河,-174.64,51.52,-3.55,-5.049999999999997,54.90%,⚪ 數據不足,56.57,-0.33,0.59,-51.18%,2726.TWO,0.0,-105.6,9.0900001526,2026-03,雅茗-KY,2025
⚠️ 獲利稀釋,8.14,115.22,6.4,-5.090000000000003,N/A,❌ 暫避觀望,120.31,1.98,1.94,N/A,6415.TW,30.655737704918028,228.75000000000003,467.5,2026-03,矽力*-KY,2025
🏰 高護城河,30.06,12.73,2.12,-6.640000000000001,91.14%,⚪ 中性觀察,19.37,0.62,20.44,40.48%,2884.TW,6.6574075486851845,81.0,35.9500007629,2026-03,玉山金,2025
🏰 高護城河,8.21,50.0,-1.93,-6.729999999999997,73.67%,⚪ 數據不足,56.73,-0.09,12.71,-9.23%,4171.TWO,0.0,-79.95,19.0,2026-03,瑞基,2025
🏰 高護城河,11.73,15.15,4.08,-7.1,70.98%,⚪ 中性觀察,22.25,1.18,29.29,31.38%,2891.TW,6.2970295518910895,151.5,63.5999984741,2026-03,中信金,2025
🌑 雙重衰退,-21.56,-20.07,8.37,-9.66,42.21%,⚪ 中性觀察,-10.41,2.4,9.74,22.46%,2881.TW,6.222547584187408,307.35,127.5,2026-03,富邦金,2025
🏰 高護城河,26.01,-62.9,2.18,-10.07,85.36%,⚪ 中性觀察,-52.83,0.23,24.13,42.63%,4911.TWO,6.529850746268657,80.39999999999999,35.0,2026-03,德英,2025
🌑 雙重衰退,12.42,-109.26,3.65,-10.710000000000008,15.63%,⚪ 中性觀察,-98.55,-0.11,130.3,10.37%,2528.TW,2.5773195876288657,130.95000000000002,22.5,2026-03,皇普,2025
⚠️ 獲利稀釋,-2.59,6.68,4.51,-10.719999999999999,N/A,⚪ 中性觀察,17.4,4.15,11.21,N/A,6534.TW,5.423529232247058,255.0,92.1999969482,2026-03,正瀚-創,2025
🔄 轉虧為盈,-280.56,163.33,-2.38,-11.030000000000001,N/A,⚪ 數據不足,174.36,0.2,-7.09,N/A,6958.TW,0.0,-70.65,17.9500007629,2026-03,日盛台駿,2025
🏰 高護城河,0.0,2.56,1.53,-11.209999999999999,93.02%,⚪ 中性觀察,13.77,0.4,6.96,51.96%,2812.TW,5.353403341073298,57.300000000000004,20.4500007629,2026-03,台中銀,2025
🔄 轉虧為盈,22.83,157.14,-1.96,-11.850000000000023,N/A,⚪ 數據不足,168.99,0.2,38.52,N/A,6598.TW,0.0,-61.349999999999994,27.7000007629,2026-03,ABC-KY,2025
⚠️ 獲利稀釋,-54.31,137.14,0.54,-12.140000000000015,38.56%,❌ 暫避觀望,149.28,0.84,7.08,-3.65%,3141.TWO,58.918920293603605,16.65,65.4000015259,2026-03,晶宏,2025
🏰 高護城河,100.0,58.33,0.04,-13.820000000000007,912.85%,⚪ 數據不足,72.15,-0.05,7.27,-2853.40%,1453.TW,0.0,-1.05,11.1499996185,2026-03,大將,2025
🏰 高護城河,-2.94,-1.52,7.06,-13.85,62.29%,⚪ 中性觀察,12.33,2.15,-2.04,30.59%,2882.TW,5.726092089728454,254.09999999999997,97.0,2026-03,國泰金,2025
🏰 高護城河,4.57,33.33,1.97,-14.090000000000003,91.41%,⚪ 中性觀察,47.42,0.76,15.47,37.14%,2890.TW,7.287334449357278,79.35,38.5499992371,2026-03,永豐金,2025
⚠️ 獲利稀釋,65.91,1.36,-2.71,-15.41,7.87%,⚪ 數據不足,16.77,-5.06,18.73,-5.22%,1589.TW,0.0,0.0,0.0,2025-09,永冠-KY,2025
🏰 高護城河,-14.85,-3.85,0.93,-15.84,102.49%,⚪ 中性觀察,11.99,0.25,0.06,38.22%,2845.TW,5.75431050926724,34.800000000000004,13.3500003815,2026-03,遠東銀,2025
📉 獲利侵蝕,-73.66,-7.45,-4.55,-15.91,N/A,⚪ 數據不足,8.46,-1.01,-14.95,N/A,5907.TW,0.0,-159.0,4.8699998856,2026-03,大洋-KY,2025
🏰 高護城河,31.37,60.0,1.34,-16.08,87.03%,⚪ 中性觀察,76.08,0.48,33.06,65.42%,2820.TW,4.61002764264624,53.849999999999994,16.5499992371,2026-03,華票,2025
⚠️ 獲利稀釋,-9.05,3.88,3.63,-16.12,N/A,⚪ 中性觀察,20.0,1.34,18.91,N/A,5203.TW,7.8723402451654865,126.89999999999999,66.5999984741,2026-03,訊連,2025
🏰 高護城河,53.1,81.82,2.22,-16.340000000000003,52.35%,⚪ 中性觀察,98.16,0.6,1.66,13.25%,1760.TW,11.660305052309159,78.60000000000001,61.0999984741,2026-03,寶齡富錦,2025
⚠️ 獲利稀釋,-15.24,180.0,0.91,-17.090000000000003,38.83%,❌ 暫避觀望,197.09,0.43,9.81,9.16%,1597.TW,62.686567164179095,30.150000000000002,126.0,2026-03,直得,2025
🌑 雙重衰退,1276.65,-72.34,35.57,-18.21,24.80%,⚪ 中性觀察,-54.13,0.13,-30.75,-95.04%,3708.TW,2.7502750275027497,545.4000000000001,100.0,2026-03,上緯投控,2025
⚠️ 獲利稀釋,-99.01,33.33,0.02,-21.590000000000003,N/A,⚪ 數據不足,54.92,0.04,10.22,N/A,6542.TWO,0.0,-8.100000000000001,48.2000007629,2026-03,隆中,2025
🏰 高護城河,8.85,-3.33,1.23,-21.689999999999998,87.61%,⚪ 中性觀察,18.36,0.29,-14.47,51.79%,2910.TW,8.32155450074205,42.45,23.5499992371,2026-03,統領,2025
⚠️ 獲利稀釋,5.26,100.0,1.2,-22.47,N/A,⚪ 中性觀察,122.47,0.46,0.74,N/A,4106.TW,8.217821656270626,45.45,24.8999996185,2026-03,雃博,2025
⚠️ 獲利稀釋,146.97,231.33,1.65,-22.839999999999975,N/A,❌ 暫避觀望,254.17,1.97,50.49,N/A,4971.TWO,132.23684210526315,45.6,402.0,2026-03,IET-KY,2025
🌑 雙重衰退,-17.37,-30.17,5.9,-23.32,N/A,⚪ 數據不足,-6.85,1.69,-10.06,N/A,3485.TWO,0.0,0.0,226.5,2026-03,敘豐,2025
⚠️ 獲利稀釋,53.11,52.97,13.64,-23.950000000000003,N/A,❌ 暫避觀望,76.92,5.79,60.61,N/A,6446.TW,32.07120655552416,530.85,1135.0,2026-03,藥華藥,2025
⚠️ 獲利稀釋,7.69,24.77,4.88,-25.2,N/A,⚪ 中性觀察,49.97,1.39,8.96,N/A,6712.TWO,12.489415749364946,177.14999999999998,147.5,2026-03,長聖,2025
⚠️ 獲利稀釋,-36.41,21.74,2.62,-26.030000000000005,N/A,⚪ 數據不足,47.77,0.56,19.24,N/A,6856.TWO,0.0,0.0,0.0,2026-03,鑫傳,2025
⚠️ 獲利稀釋,-90.28,300.0,0.14,-26.439999999999998,N/A,❌ 暫避觀望,326.44,0.16,-11.54,N/A,8076.TWO,36.153846153846146,9.750000000000002,23.5,2026-03,伍豐,2025
🌑 雙重衰退,-57.74,-82.31,3.03,-27.14,49.04%,⚪ 中性觀察,-55.17,0.23,-62.17,34.02%,1442.TW,3.844672755186136,116.85,29.9500007629,2026-03,名軒,2025
🌑 雙重衰退,-67.15,-34.48,-2.29,-27.559999999999995,N/A,⚪ 數據不足,-6.92,-0.78,91.93,N/A,7803.TW,0.0,0.0,0.0,2026-03,雲象科技-創,2025
🌑 雙重衰退,-67.15,-34.48,-2.29,-27.559999999999995,N/A,⚪ 數據不足,-6.92,-0.78,91.93,N/A,7803.TWO,0.0,0.0,0.0,2026-03,未知,2025
🔄 轉虧為盈,-234.62,-9.52,-0.35,-28.31,89.24%,⚪ 數據不足,18.79,0.19,-2.27,10.47%,2702.TW,0.0,-24.3,13.0,2026-03,華園,2025
🏰 高護城河,6.9,-0.73,13.33,-28.85,77.03%,⚪ 中性觀察,28.12,4.07,11.45,41.97%,4728.TWO,11.01524302559678,521.55,383.0,2026-03,雙美,2025
📉 獲利侵蝕,-66.05,-7.89,1.83,-28.87,N/A,⚪ 中性觀察,20.98,1.05,-20.5,N/A,8942.TWO,7.20729351959693,78.15,37.5499992371,2026-03,森鉅,2025
🔄 轉虧為盈,-175.3,11.02,-2.47,-28.88,59.54%,⚪ 數據不足,39.9,1.31,-4.59,7.94%,2723.TW,0.0,-53.400000000000006,62.0,2026-03,美食-KY,2025
⚠️ 獲利稀釋,10.4,24.75,4.72,-30.67,N/A,⚪ 中性觀察,55.42,0.76,-18.16,N/A,6592.TW,5.776515151515151,158.4,61.0,2026-03,和潤企業,2025
🔄 轉虧為盈,-102.7,510.71,-0.09,-31.44999999999999,N/A,⚪ 數據不足,542.16,1.17,29.21,N/A,6693.TWO,0.0,-26.700000000000003,183.0,2026-03,廣閎科,2025
⚠️ 獲利稀釋,-85.43,210.0,0.29,-34.69,33.55%,❌ 暫避觀望,244.69,0.31,-17.82,3.21%,4741.TWO,93.87755102040816,7.35,46.0,2026-03,泓瀚,2025
🏰 高護城河,-51.85,20.0,-0.41,-34.92,64.71%,⚪ 數據不足,54.92,-0.08,-43.98,-1427.47%,1435.TW,0.0,-14.1,23.2000007629,2026-03,中福,2025
🔄 轉虧為盈,-17.7,90.0,-2.66,-35.099999999999994,N/A,⚪ 數據不足,125.1,0.4,27.85,N/A,3522.TWO,0.0,-81.6,12.6499996185,2026-03,御嵿,2025
🌑 雙重衰退,-82.6,-99.32,1.07,-36.16,21.31%,⚪ 中性觀察,-63.16,0.01,-68.21,-1.56%,3056.TW,3.8147138964577656,55.05,14.0,2026-03,富華新,2025
⚠️ 獲利稀釋,876.92,433.33,1.01,-37.59000000000003,16.87%,⚪ 中性觀察,470.92,0.16,32.89,7.13%,1529.TW,6.0927151054635775,45.3,18.3999996185,2026-03,樂事綠能,2025
🌑 雙重衰退,-95.82,-102.13,0.13,-37.72999999999999,N/A,❌ 暫避觀望,-64.4,-0.01,23.84,N/A,1463.TW,16.081081424774773,16.650000000000002,17.8500003815,2026-03,強盛新,2025
⚠️ 獲利稀釋,40.48,66.67,7.08,-37.95,N/A,❌ 暫避觀望,104.62,1.1,20.33,N/A,6870.TWO,18.207681365576104,210.89999999999998,256.0,2026-03,騰雲,2025
🌑 雙重衰退,-34.28,-71.72,2.32,-38.26,N/A,⚪ 中性觀察,-33.46,0.28,-10.07,N/A,6482.TWO,5.2434456928838955,80.1,28.0,2026-03,弘煜科,2025
⚠️ 獲利稀釋,-45.05,56.12,4.92,-38.51,N/A,❌ 暫避觀望,94.63,1.53,-6.16,N/A,7728.TWO,66.42105263157895,142.5,631.0,2026-03,光焱科技,2025
⚠️ 獲利稀釋,112.83,47.78,4.01,-39.09,N/A,⚪ 數據不足,86.87,1.33,123.22,N/A,7842.TWO,0.0,0.0,89.5,2026-03,天能綠電,2025
🌑 雙重衰退,-28.57,-52.69,5.65,-39.849999999999994,N/A,⚪ 數據不足,-12.84,0.88,-4.14,N/A,7818.TW,0.0,0.0,68.0,2026-03,溢泰實業,2025
🌑 雙重衰退,-28.57,-52.69,5.65,-39.849999999999994,N/A,⚪ 數據不足,-12.84,0.88,-4.14,N/A,7818.TWO,0.0,0.0,0.0,2026-03,未知,2025
🏰 高護城河,46.3,90.91,2.37,-39.860000000000014,53.43%,❌ 暫避觀望,130.77,1.47,9.44,14.28%,3577.TWO,21.293604651162788,103.20000000000002,146.5,2026-03,泓格,2025
🏰 高護城河,-74.29,83.67,-0.64,-39.879999999999995,71.52%,⚪ 數據不足,123.55,-0.08,-10.15,6.07%,3288.TWO,0.0,-25.049999999999997,22.6499996185,2026-03,點晶,2025
⚠️ 獲利稀釋,-6.01,57.14,5.48,-40.22,N/A,⚪ 中性觀察,97.36,1.76,9.98,N/A,6024.TW,4.699493231419261,207.15,64.9000015259,2026-03,群益期,2025
⚠️ 獲利稀釋,44.38,10.08,-7.23,-40.43,N/A,⚪ 數據不足,50.51,-1.18,60.07,N/A,6949.TW,0.0,-235.35000000000002,992.0,2026-03,沛爾生醫-創,2025
🌑 雙重衰退,-39.36,-47.06,0.58,-40.510000000000005,N/A,❌ 暫避觀望,-6.55,0.28,2.34,N/A,6423.TWO,38.19672214530054,27.450000000000003,69.9000015259,2026-03,億而得,2025
📉 獲利侵蝕,16.53,-40.13,4.23,-40.620000000000005,N/A,⚪ 數據不足,0.49,1.9,-8.56,N/A,6961.TWO,0.0,0.0,52.5,2026-03,旅天下,2025
🏰 高護城河,42.64,0.0,-0.74,-40.9,59.04%,⚪ 數據不足,40.9,-0.17,-22.14,-1090.16%,4529.TWO,0.0,-28.05,4.3299999237,2026-03,淳紳,2025
🏰 高護城河,59.82,38.82,103.23,-42.38999999999999,76.10%,❌ 暫避觀望,81.21,36.58,72.77,69.19%,2059.TW,32.369434214931374,3584.3999999999996,7735.0,2026-03,川湖,2025
⚠️ 獲利稀釋,31.09,33.23,17.36,-44.06000000000001,N/A,⚪ 中性觀察,77.29,4.49,19.97,N/A,6788.TWO,8.327351040918881,626.85,348.0,2026-03,華景電,2025
⚠️ 獲利稀釋,-56.22,109.68,2.36,-44.18000000000001,44.04%,⚪ 中性觀察,153.86,1.3,2.72,12.46%,2739.TW,6.108202443280977,85.95,35.0,2026-03,寒舍,2025
🌑 雙重衰退,-34.98,-82.38,3.96,-44.419999999999995,N/A,⚪ 中性觀察,-37.96,0.4,-55.31,N/A,6212.TWO,2.744539374976258,157.95000000000002,28.8999996185,2026-03,理銘,2025
⚠️ 獲利稀釋,279.4,78.66,14.04,-46.32000000000001,N/A,⚪ 數據不足,124.98,4.93,187.82,N/A,7822.TW,0.0,0.0,857.0,2026-03,倍利科,2025
📉 獲利侵蝕,-34.17,-35.1,7.86,-46.75,N/A,⚪ 數據不足,11.65,2.48,5.26,N/A,6028.TWO,0.0,0.0,80.1999969482,2026-03,公勝保經,2025
📉 獲利侵蝕,-9.63,0.0,6.66,-47.19,N/A,⚪ 中性觀察,47.19,1.7,4.64,N/A,6231.TWO,14.117272147864883,235.35,221.5,2026-03,系微,2025
📉 獲利侵蝕,-13.92,-0.66,11.24,-47.68,N/A,⚪ 中性觀察,47.02,3.26,-4.62,N/A,5871.TW,4.173913043478261,431.25,120.0,2026-03,中租-KY,2025
🏰 高護城河,20.66,94.03,2.92,-48.0,51.76%,⚪ 中性觀察,142.03,1.3,5.54,18.42%,2423.TW,9.959568938800539,111.3,73.9000015259,2026-03,固緯,2025
⚠️ 獲利稀釋,-82.84,40.0,0.55,-48.8,N/A,❌ 暫避觀望,88.8,0.21,-36.07,N/A,7721.TW,42.517006802721085,22.050000000000004,62.5,2026-03,微程式,2025
⚠️ 獲利稀釋,48.61,18.18,-0.37,-48.970000000000006,N/A,⚪ 數據不足,67.15,-0.09,-16.98,N/A,8277.TWO,0.0,-14.85,8.1499996185,2026-03,商丞,2025
🔄 轉虧為盈,41.22,1072.73,-0.77,-49.61999999999989,-18.77%,⚪ 數據不足,1122.35,1.07,-47.33,-63.16%,3576.TW,0.0,-10.5,18.2999992371,2026-03,聯合再生,2025
🌑 雙重衰退,43.08,-72.0,1.86,-52.29,N/A,⚪ 數據不足,-19.71,0.35,12.72,N/A,7772.TWO,0.0,0.0,93.5,2026-03,耀穎,2025
📉 獲利侵蝕,-26.4,-45.35,7.78,-54.99,N/A,⚪ 中性觀察,9.64,1.88,-5.92,N/A,6523.TWO,4.774774693910969,283.05,90.0999984741,2026-03,達爾膚,2025
🌑 雙重衰退,-10.5,-73.26,8.1,-55.010000000000005,N/A,⚪ 數據不足,-18.25,1.09,18.06,N/A,7811.TWO,0.0,0.0,72.4000015259,2026-03,民盛,2025
⚠️ 獲利稀釋,4.12,42.79,8.59,-55.470000000000006,N/A,⚪ 數據不足,98.26,2.97,10.0,N/A,5236.TWO,0.0,0.0,0.0,2026-03,凌陽創新,2025
⚠️ 獲利稀釋,183.87,44.44,0.89,-55.730000000000004,N/A,❌ 暫避觀望,100.17,0.26,12.23,N/A,6841.TWO,25.065502849737992,34.35,57.4000015259,2026-03,長佳智能,2025
🌑 雙重衰退,3600.0,-100.0,1.4,-55.77,N/A,⚪ 中性觀察,-44.23,0.0,128.22,N/A,6649.TWO,11.317365041047905,50.099999999999994,37.7999992371,2026-03,台生材,2025
🏰 高護城河,-5.49,18.18,1.56,-55.970000000000006,54.41%,⚪ 中性觀察,74.15,0.39,-2.68,14.06%,2903.TW,6.02981029810298,55.35000000000001,22.25,2026-03,遠百,2025
⚠️ 獲利稀釋,-90.0,300.0,0.04,-56.31,N/A,⚪ 數據不足,356.31,0.28,16.02,N/A,8289.TWO,0.0,-4.65,43.5499992371,2026-03,泰藝,2025
⚠️ 獲利稀釋,-28.2,3.26,2.75,-56.580000000000005,N/A,⚪ 中性觀察,59.84,0.95,-2.7,N/A,5530.TWO,7.218101116602374,101.10000000000001,48.6500015259,2026-03,龍巖,2025
⚠️ 獲利稀釋,721.43,105.56,6.28,-57.19,20.10%,⚪ 中性觀察,162.75,0.01,-0.57,-167.95%,2102.TW,11.176470588235293,25.500000000000004,19.0,2026-03,泰豐,2025
⚠️ 獲利稀釋,36.07,83.87,-0.78,-57.69,34.86%,⚪ 數據不足,141.56,-0.05,297.52,-26.13%,4131.TWO,0.0,-19.05,35.0,2026-03,浩泰,2025
🌑 雙重衰退,-77.57,-75.84,1.71,-57.870000000000005,N/A,⚪ 中性觀察,-17.97,0.36,-60.41,N/A,2524.TW,6.588345721259398,79.80000000000001,35.0499992371,2026-03,京城,2025
🔄 轉虧為盈,60.8,-30.77,-0.49,-58.480000000000004,N/A,⚪ 數據不足,27.71,0.09,-6.86,N/A,6767.TWO,0.0,-6.75,24.6000003815,2026-03,台微醫,2025
⚠️ 獲利稀釋,4.62,7.5,1.36,-58.480000000000004,N/A,⚪ 中性觀察,65.98,0.43,6.61,N/A,1731.TW,5.584238923125,55.2,20.5499992371,2026-03,美吾華,2025
🏰 高護城河,7.55,13.38,6.27,-58.529999999999994,56.36%,⚪ 中性觀察,71.91,1.78,9.49,21.51%,4105.TWO,4.867256637168142,237.29999999999998,77.0,2026-03,東洋,2025
📉 獲利侵蝕,-1.21,-4.2,5.16,-59.980000000000004,N/A,⚪ 中性觀察,55.78,1.39,8.61,N/A,6918.TW,5.41791033388806,200.99999999999997,72.5999984741,2026-03,愛派司,2025
🌑 雙重衰退,-26.3,-77.53,3.11,-60.09,N/A,⚪ 數據不足,-17.44,0.21,-15.04,N/A,7795.TW,0.0,0.0,392.5,2026-03,長廣,2025
📉 獲利侵蝕,169.31,-14.52,2.72,-61.379999999999995,N/A,⚪ 數據不足,46.86,0.53,18.71,N/A,7794.TWO,0.0,0.0,29.2999992371,2026-03,宏�硒撥s,2025
⚠️ 獲利稀釋,-2.0,12.73,9.9,-62.099999999999994,N/A,⚪ 中性觀察,74.83,1.87,-8.29,N/A,6703.TWO,4.85480943738657,330.59999999999997,107.0,2026-03,軒郁,2025
⚠️ 獲利稀釋,23.05,27.85,3.63,-62.29,N/A,⚪ 中性觀察,90.14,1.01,19.79,N/A,8432.TWO,5.592105263157896,136.79999999999998,51.0,2026-03,東生華,2025
📉 獲利侵蝕,8.39,-30.36,3.11,-62.51,N/A,⚪ 中性觀察,32.15,0.39,14.61,N/A,6925.TWO,7.9360462898401165,103.2,54.5999984741,2026-03,意藍,2025
⚠️ 獲利稀釋,57.28,68.92,-1.82,-62.719999999999985,33.80%,⚪ 數據不足,131.64,-0.25,-35.31,-77.27%,4154.TWO,0.0,-76.65,12.3500003815,2026-03,樂威科-KY,2025
🌑 雙重衰退,14.65,-71.64,4.46,-62.94,N/A,⚪ 數據不足,-8.7,0.19,24.42,N/A,6983.TWO,0.0,0.0,322.0,2026-03,華洋精機,2025
⚠️ 獲利稀釋,-25.6,18.68,3.08,-63.88999999999999,N/A,⚪ 中性觀察,82.57,1.08,-1.49,N/A,6277.TW,9.885931558935361,118.35000000000001,78.0,2026-03,宏正,2025
🏰 高護城河,57.53,-11.11,-0.44,-64.41,100.00%,⚪ 數據不足,53.3,-0.1,12.25,-377.43%,3115.TWO,0.0,-20.4,9.2899999619,2026-03,富榮綱,2025
⚠️ 獲利稀釋,95.56,54.52,30.41,-64.5,N/A,❌ 暫避觀望,119.02,10.43,33.33,N/A,6510.TWO,34.12834365529054,1138.3500000000001,2590.0,2026-03,精測,2025
⚠️ 獲利稀釋,-181.82,66.67,-0.37,-64.8,45.66%,⚪ 數據不足,131.47,-0.02,-2.04,-9.00%,2401.TW,0.0,-11.55,28.1499996185,2026-03,凌陽,2025
🏰 高護城河,-491.18,-12.24,-2.03,-65.32,58.46%,⚪ 數據不足,53.08,-0.55,-27.25,-58.74%,3228.TWO,0.0,-77.55,157.0,2026-03,金麗科,2025
🔄 轉虧為盈,-129.28,111.54,-0.53,-65.49999999999999,N/A,⚪ 數據不足,177.04,0.03,2.06,N/A,8107.TWO,0.0,-25.8,12.1499996185,2026-03,大億金茂,2025
⚠️ 獲利稀釋,-50.0,100.0,0.32,-65.56,39.89%,❌ 暫避觀望,165.56,0.14,-1.99,1.38%,2365.TW,42.53521234211267,10.65,30.2000007629,2026-03,昆盈,2025
⚠️ 獲利稀釋,209.22,1919.44,6.7,-65.57999999999993,N/A,⚪ 中性觀察,1985.02,14.54,41.93,N/A,8271.TW,8.04010594021945,396.44999999999993,212.5,2026-03,宇瞻,2025
📉 獲利侵蝕,-20600.0,-45.13,-8.2,-65.58,N/A,⚪ 數據不足,20.45,-3.28,7.0,N/A,6533.TW,0.0,-405.15,217.0,2026-03,晶心科,2025
⚠️ 獲利稀釋,4.25,63.12,7.93,-65.6,N/A,⚪ 中性觀察,128.72,2.39,-3.78,N/A,5478.TWO,4.864598870103397,304.65000000000003,98.8000030518,2026-03,智冠,2025
📉 獲利侵蝕,30.28,-13.39,4.13,-65.85,N/A,⚪ 中性觀察,52.46,0.97,37.43,N/A,6955.TW,11.323529411764707,153.0,115.5,2026-03,邦睿生技-創,2025
📉 獲利侵蝕,0.95,-63.41,-2.16,-66.11999999999999,19.48%,⚪ 數據不足,2.71,-0.67,157.54,-2058.21%,4168.TWO,0.0,-77.1,23.0499992371,2026-03,醣聯,2025
🏰 高護城河,0.0,33.33,-1.83,-66.42,51.65%,⚪ 數據不足,99.75,-0.1,36.07,-9.65%,2736.TWO,0.0,-66.15,11.8500003815,2026-03,富野,2025
⚠️ 獲利稀釋,-68.0,33.33,-1.26,-67.48,N/A,⚪ 數據不足,100.81,-0.26,-99.4,N/A,6405.TW,0.0,-52.05,38.8499984741,2026-03,悅城,2025
⚠️ 獲利稀釋,67.87,41.83,11.77,-69.93,N/A,⚪ 中性觀察,111.76,3.56,85.22,N/A,7749.TW,12.17048955837042,438.15000000000003,355.5,2026-03,意騰-KY,2025
⚠️ 獲利稀釋,52.82,59.53,103.92,-70.53999999999999,N/A,❌ 暫避觀望,130.07,37.41,40.64,N/A,5274.TWO,58.06756810028777,3805.05,14730.0,2026-03,信驊,2025
📉 獲利侵蝕,21.4,-56.69,3.46,-71.35,N/A,⚪ 中性觀察,14.66,0.68,55.27,N/A,2539.TW,4.821640812972652,126.15,40.5499992371,2026-03,櫻花建,2025
🏰 高護城河,46.42,58.39,66.26,-71.47000000000001,62.33%,⚪ 中性觀察,129.86,22.08,31.61,54.00%,2330.TW,14.294403892944038,2466.0,2350.0,2026-03,台積電,2025
📉 獲利侵蝕,7.69,0.0,0.42,-71.77,N/A,❌ 暫避觀望,71.77,0.1,1.81,N/A,5601.TWO,29.047619047619047,15.75,30.5,2026-03,台聯櫃,2025
⚠️ 獲利稀釋,-18.87,159.09,1.29,-73.16,N/A,❌ 暫避觀望,232.25,0.57,3.05,N/A,6570.TWO,16.796116998673142,46.349999999999994,51.9000015259,2026-03,維田,2025
📉 獲利侵蝕,10.09,-8.82,-2.97,-73.19999999999999,N/A,⚪ 數據不足,64.38,-0.75,7.0,N/A,6492.TWO,0.0,-106.50000000000001,40.75,2026-03,生華科,2025
