name,om,advice,prev_year,rev_yoy,symbol,est_price,date,expansion,prev_rev_yoy,prev_eps_yoy,eps_yoy,price,gm,prev_eps,status,eps,pe
南港,4.39%,✅ 穩健價值,2025,1184.49,2101.TW,30.6,2026-03,579.1500000000001,-44.61,-68.84,1763.64,32.0,20.96%,1.01,🚀 利潤擴張,1.86,15.686274509803921
高鋒,-1.97%,⚪ 數據不足,2025,543.13,4510.TWO,-36.6,2026-03,556.87,-2.21,-197.14,1100.0,45.5499992371,14.87%,-1.02,🔄 轉虧為盈,0.2,0.0
微端,8.69%,⚠️ 追價風險,2025,688.27,3285.TWO,15.75,2026-03,511.73,-19.66,-40.68,1200.0,37.2000007629,28.61%,0.7,🚀 利潤擴張,0.26,35.42857215514285
GOGOLOOK,N/A,⚠️ 追價風險,2025,43.25,6902.TW,52.05,2026-03,487.52,20.92,222.58,530.77,133.5,N/A,1.58,🚀 利潤擴張,1.64,38.47262247838617
鑫永洋,N/A,⚪ 數據不足,2025,335.75,6241.TWO,-7.499999999999999,2026-03,484.25,5.06,74.6,820.0,18.9818553925,N/A,-0.16,🔄 轉虧為盈,0.46,0.0
綠電,N/A,⚠️ 追價風險,2025,727.58,8440.TWO,8.850000000000001,2026-03,472.41999999999996,-6.1,-42.59,1200.0,20.2000007629,N/A,0.31,🚀 利潤擴張,0.22,34.23728942864406
富田-創,-0.34%,⚪ 數據不足,2025,-25.82,4590.TW,0.0,2026-03,444.74,-41.11,-1.45,418.92,86.5,30.54%,2.72,🧐 疑業外收益,1.21,0.0
麗正,11.05%,⚠️ 追價風險,2025,187.7,2302.TW,17.400000000000002,2026-03,412.3,11.66,-34.67,600.0,45.2999992371,36.04%,0.49,🚀 利潤擴張,0.25,39.051723480258616
華邦電,15.37%,⚠️ 追價風險,2025,646.87,2344.TW,40.8,2026-03,390.63,9.55,576.92,1037.5,176.5,41.86%,0.88,🚀 利潤擴張,2.25,64.88970588235294
宏�砦C戲-創,N/A,⚪ 數據不足,2025,6.45,6908.TW,0.0,2026-03,381.05,28.36,5.88,387.5,31.3999996185,N/A,1.44,🚀 利潤擴張,0.41,0.0
應廣,N/A,⚠️ 追價風險,2025,359.78,6716.TWO,81.60000000000001,2026-03,356.01,-15.3,-49.65,715.79,137.5,N/A,2.19,🚀 利潤擴張,1.59,25.275735294117645
寶碩,N/A,⚠️ 追價風險,2025,37.41,5210.TWO,19.499999999999996,2026-03,342.59000000000003,9.95,207.35,380.0,29.0499992371,N/A,0.73,🚀 利潤擴張,0.24,22.346153259307695
鈺鎧,N/A,⚪ 數據不足,2025,750.53,5228.TWO,-8.4,2026-03,339.47,25.85,90.52,1090.0,42.2000007629,N/A,-0.2,🔄 轉虧為盈,0.99,0.0
亞洲藏壽司,N/A,💎 強力關注,2025,179.43,2754.TWO,92.55,2026-03,338.21999999999997,5.96,1.73,517.65,69.6999969482,N/A,2.35,🚀 利潤擴張,1.42,11.29659593974068
旭然,14.30%,⚠️ 追價風險,2025,237.41,4556.TWO,26.4,2026-03,312.59000000000003,-3.75,170.59,550.0,77.6999969482,42.07%,0.92,🚀 利潤擴張,0.13,44.147725538749995
協禧,7.94%,✅ 穩健價值,2025,343.32,3071.TWO,25.95,2026-03,306.68,-5.82,-29.63,650.0,24.4500007629,30.11%,0.57,🚀 利潤擴張,0.15,14.132948417861272
群聯,N/A,✅ 穩健價值,2025,849.86,8299.TWO,2097.2999999999997,2026-03,293.43999999999994,23.29,3.78,1143.3,2000.0,N/A,41.98,🚀 利潤擴張,68.8,14.304105278214848
慧智,N/A,⚪ 數據不足,2025,270.3,6615.TWO,-2.2499999999999996,2026-03,276.36999999999995,-14.91,-150.59,546.67,33.6500015259,N/A,-0.43,🔄 轉虧為盈,0.67,0.0
康舒,N/A,⚪ 數據不足,2025,371.03,6282.TW,-9.150000000000002,2026-03,268.97,0.1,550.0,640.0,46.4000015259,N/A,0.18,🚀 利潤擴張,0.27,0.0
三貝德,N/A,⚪ 數據不足,2025,186.87,8489.TWO,-20.1,2026-03,258.58,5.03,55.83,445.45,22.6000003815,N/A,-0.76,🔄 轉虧為盈,0.38,0.0
事欣科,8.07%,✅ 穩健價值,2025,473.51,4916.TW,120.3,2026-03,228.27999999999997,0.89,8050.0,701.79,100.5,18.73%,1.77,🚀 利潤擴張,4.49,12.531172069825438
銘旺實,N/A,💎 強力關注,2025,292.4,4432.TWO,44.1,2026-03,226.35000000000002,-3.15,-66.67,518.75,16.1000003815,N/A,0.88,🚀 利潤擴張,2.97,5.476190605952381
中美實,-88.29%,💎 強力關注,2025,132.31,4702.TWO,14.700000000000001,2026-03,217.69,-61.59,51.72,350.0,9.6899995804,35.38%,0.88,🚀 利潤擴張,0.45,9.88775467387755
東哥遊艇,N/A,💎 強力關注,2025,297.67,8478.TW,493.65000000000003,2026-03,215.22999999999996,5.83,33.97,512.9,139.5,N/A,13.25,🚀 利潤擴張,3.8,4.2388331814038285
大亞,8.70%,💎 強力關注,2025,713.51,1609.TW,76.65,2026-03,211.49,3.39,-21.15,925.0,36.9500007629,13.61%,1.65,🚀 利潤擴張,0.66,7.230919914461839
聯嘉投控,7.12%,⚪ 數據不足,2025,26.54,3717.TW,0.0,2026-03,186.79000000000002,3.55,-80.0,213.33,22.4500007629,19.34%,0.08,🚀 利潤擴張,0.47,0.0
巨虹,N/A,⚪ 數據不足,2025,80.73,8084.TWO,-43.199999999999996,2026-03,185.94,-10.9,-280.2,266.67,50.5999984741,N/A,-1.82,🔄 轉虧為盈,0.33,0.0
東浦,14.85%,💎 強力關注,2025,542.69,3290.TWO,94.05,2026-03,185.43999999999994,18.23,25.64,728.13,51.7000007629,30.40%,2.02,🚀 利潤擴張,2.65,8.245614156762361
同協,N/A,⚪ 數據不足,2025,385.95,5460.TWO,-7.95,2026-03,164.05,-15.68,-177.27,550.0,15.6999998093,N/A,-0.17,🔄 轉虧為盈,0.09,0.0
未知,N/A,⚪ 數據不足,2025,116.02,4582.TWO,0.0,2026-03,160.65000000000003,32.98,1640.0,276.67,0.0,N/A,1.54,🚀 利潤擴張,0.53,0.0
聚恆-創,N/A,⚪ 數據不足,2025,116.02,4582.TW,0.0,2026-03,160.65000000000003,32.98,1640.0,276.67,24.0,N/A,1.54,🚀 利潤擴張,0.53,0.0
鼎元,-2.91%,⚪ 數據不足,2025,542.01,2426.TW,-6.6,2026-03,157.99,-2.43,-219.05,700.0,67.0999984741,10.78%,-0.25,🔄 轉虧為盈,0.06,0.0
圓剛,8.42%,⚪ 數據不足,2025,108.24,2417.TW,-25.049999999999997,2026-03,156.05,2.69,54.55,264.29,43.25,56.31%,-0.19,🔄 轉虧為盈,0.28,0.0
成霖,N/A,⚠️ 追價風險,2025,214.33,9934.TW,1.050000000000001,2026-03,152.34,-4.25,-125.22,366.67,11.3500003815,N/A,-0.29,🔄 轉虧為盈,0.28,162.142862592857
六角,N/A,⚠️ 追價風險,2025,180.76,2732.TWO,32.250000000000014,2026-03,142.32,7.13,-77.02,323.08,63.5,N/A,1.09,🚀 利潤擴張,1.1,29.53488372093022
醫揚,N/A,✅ 穩健價值,2025,307.94,6569.TWO,96.15,2026-03,134.17000000000002,5.8,-38.68,442.11,91.9000015259,N/A,2.88,🚀 利潤擴張,1.03,14.336973716989078
凌華,N/A,⚪ 中性觀察,2025,273.28,6166.TW,85.05,2026-03,133.17000000000002,17.09,921.74,406.45,122.5,N/A,2.35,🚀 利潤擴張,1.57,21.60493827160494
聯亞,41.27%,⚠️ 追價風險,2025,515.18,3081.TWO,183.0,2026-03,130.47000000000003,82.29,884.75,645.65,2925.0,54.76%,4.66,🏰 高護城河,3.44,239.75409836065575
奇偶,N/A,💎 強力關注,2025,113.17,3356.TW,172.05,2026-03,115.32000000000001,-14.96,-20.59,228.49,64.0,N/A,6.21,🚀 利潤擴張,2.21,5.579773321708806
美達科技,N/A,⚪ 數據不足,2025,268.59,6735.TWO,-7.200000000000001,2026-03,114.74000000000001,-4.81,-84.51,383.33,62.2999992371,N/A,0.33,🚀 利潤擴張,0.29,0.0
益航,-12.62%,⚪ 數據不足,2025,-21.56,2601.TW,-33.6,2026-03,109.06,-7.78,-365.71,87.5,6.8200001717,102.69%,-1.63,🏰 高護城河,-0.02,0.0
暉盛-創,N/A,⚠️ 追價風險,2025,161.56,7730.TW,50.699999999999996,2026-03,108.44,-5.33,-45.51,270.0,157.0,N/A,1.73,🚀 利潤擴張,0.37,46.44970414201184
麗嬰房,N/A,⚪ 數據不足,2025,67.27,2911.TW,-40.05,2026-03,96.19000000000001,-16.81,152.83,163.46,6.6999998093,N/A,2.15,🚀 利潤擴張,0.66,0.0
網龍,12.73%,⚠️ 追價風險,2025,57.36,3083.TWO,13.05,2026-03,92.64,-7.4,-46.91,150.0,23.0499992371,87.57%,0.43,🏰 高護城河,0.3,26.494251996666666
青松健康,N/A,✅ 穩健價值,2025,990.52,6931.TW,44.550000000000004,2026-03,89.48000000000002,14.16,104.41,1080.0,41.5,N/A,1.39,🚀 利潤擴張,0.49,13.973063973063972
宏佳騰,-21.33%,⚪ 數據不足,2025,486.21,1599.TWO,-24.299999999999994,2026-03,88.79000000000002,-18.58,-169.49,575.0,23.1499996185,16.92%,-0.84,🔄 轉虧為盈,0.28,0.0
中裕,-58.34%,⚪ 數據不足,2025,81.97,4147.TWO,-18.3,2026-03,84.69999999999999,0.19,17.57,166.67,63.0999984741,28.91%,-0.61,🔄 轉虧為盈,0.06,0.0
昭輝,13.17%,💎 強力關注,2025,102.97,1339.TW,97.8,2026-03,83.63,-14.02,-51.9,186.6,45.0,33.66%,2.41,🚀 利潤擴張,2.78,6.901840490797547
偉詮電,3.76%,💎 強力關注,2025,309.82,2436.TW,81.9,2026-03,83.04000000000002,15.32,78.06,392.86,64.6999969482,30.84%,3.02,🚀 利潤擴張,0.7,11.84981629087912
威鋒電子,N/A,⚠️ 追價風險,2025,97.11,6756.TW,45.449999999999996,2026-03,81.14999999999999,-8.83,-50.67,178.26,97.1999969482,N/A,1.11,🚀 利潤擴張,0.64,32.07920691359736
宇峻,20.17%,✅ 穩健價值,2025,62.07,3546.TWO,77.99999999999999,2026-03,74.29000000000002,2.09,-64.44,136.36,72.0,89.44%,1.97,🏰 高護城河,2.34,13.846153846153848
奧義賽博-KY創,N/A,⚪ 數據不足,2025,26.64,7823.TW,0.0,2026-03,73.29,22.72,96.29,99.93,83.5,N/A,-1.49,🚀 利潤擴張,-0.15,0.0
昱泉,N/A,⚪ 數據不足,2025,-97.71,6169.TWO,-96.44999999999999,2026-03,71.78,19.25,-99.18,-25.93,12.6000003815,N/A,-2.43,🌑 雙重衰退,-0.68,0.0
冠好,N/A,⚪ 數據不足,2025,578.38,8354.TWO,-17.549999999999997,2026-03,71.62,0.63,-91.14,650.0,17.25,N/A,0.14,🚀 利潤擴張,0.3,0.0
台聯電,0.20%,⚪ 中性觀察,2025,315.9,4905.TWO,71.25,2026-03,70.21000000000004,22.56,-5.15,386.11,86.0999984741,25.49%,2.76,🚀 利潤擴張,1.75,18.12631546823158
創新服務,N/A,⚪ 數據不足,2025,51.84,7828.TWO,0.0,2026-03,69.89999999999999,76.4,44.08,121.74,1630.0,N/A,6.33,🚀 利潤擴張,1.02,0.0
國票金,38.94%,💎 強力關注,2025,58.58,2889.TW,22.95,2026-03,68.69,4.6,3.28,127.27,15.6000003815,90.85%,0.63,🏰 高護城河,0.25,10.196078680718953
麗豐-KY,20.98%,💎 強力關注,2025,40.15,4137.TW,257.1,2026-03,67.19999999999999,-4.63,24.43,107.35,90.0999984741,82.18%,7.13,🏰 高護城河,1.41,5.256709362549592
研勤,3.73%,⚪ 數據不足,2025,110.52,3632.TWO,-15.3,2026-03,64.48,-28.72,-31.03,175.0,7.2100000381,54.59%,-0.38,🔄 轉虧為盈,0.06,0.0
和迅,N/A,⚪ 數據不足,2025,42.91,6986.TWO,0.0,2026-03,63.99000000000001,2.38,-24.06,106.9,42.9500007629,N/A,2.43,🚀 利潤擴張,0.6,0.0
穎漢,-45.46%,⚪ 數據不足,2025,111.03,4562.TW,-38.1,2026-03,63.97,-7.78,-184.44,175.0,32.0999984741,31.44%,-1.28,🔄 轉虧為盈,0.11,0.0
泰偉,-55.72%,⚪ 數據不足,2025,-1.0,3064.TWO,-122.4,2026-03,63.5,-29.69,-7120.0,62.5,19.6000003815,93.22%,-3.51,🏰 高護城河,-0.27,0.0
群益證,N/A,💎 強力關注,2025,171.79,6005.TW,101.7,2026-03,63.21000000000001,12.14,17.33,235.0,30.5,N/A,2.64,🚀 利潤擴張,1.34,4.498525073746313
車王電,N/A,⚠️ 追價風險,2025,438.18,1533.TW,10.049999999999997,2026-03,61.81999999999999,19.69,152.25,500.0,31.5,N/A,0.58,🚀 利潤擴張,0.84,47.01492537313434
正隆,7.12%,⚪ 中性觀察,2025,538.23,1904.TW,22.5,2026-03,61.76999999999998,-4.85,34.55,600.0,24.5499992371,20.98%,0.74,🚀 利潤擴張,0.56,16.366666158066668
日揚,N/A,💎 強力關注,2025,150.03,6208.TWO,113.85,2026-03,56.41999999999999,-4.59,-26.32,206.45,81.5999984741,N/A,2.52,🚀 利潤擴張,1.9,10.750987941251648
強生,N/A,💎 強力關注,2025,148.33,4747.TWO,72.30000000000001,2026-03,55.839999999999975,-6.81,-36.9,204.17,53.0,N/A,1.19,🚀 利潤擴張,1.46,10.995850622406639
九暘,N/A,⚪ 數據不足,2025,189.01,8040.TWO,-18.45,2026-03,55.43000000000001,2.65,49.15,244.44,69.5999984741,N/A,-0.6,🔄 轉虧為盈,0.13,0.0
晟德,-106.23%,💎 強力關注,2025,185.42,4123.TWO,273.29999999999995,2026-03,54.05000000000001,-6.28,905.92,239.47,31.9500007629,41.95%,12.33,🚀 利潤擴張,2.62,1.7535675501042811
心誠鎂,N/A,⚪ 數據不足,2025,-55.48,6934.TW,0.0,2026-03,52.519999999999996,-29.22,-48.08,-2.96,72.3000030518,N/A,-3.92,🌑 雙重衰退,-1.43,0.0
霈方,N/A,💎 強力關注,2025,95.63,6574.TWO,252.6,2026-03,51.74000000000001,6.51,66.34,147.37,126.0,N/A,6.82,🚀 利潤擴張,3.29,7.482185273159145
永擎,N/A,⚪ 數據不足,2025,91.93,7711.TW,0.0,2026-03,47.56,182.72,38.44,139.49,0.0,N/A,13.04,🚀 利潤擴張,7.68,0.0
廣寰科,N/A,⚪ 中性觀察,2025,359.48,3287.TWO,31.8,2026-03,46.579999999999984,23.54,-36.17,406.06,38.5,N/A,1.5,🚀 利潤擴張,1.01,18.160377358490564
琉園,N/A,💎 強力關注,2025,66.65,9949.TWO,146.54999999999998,2026-03,45.849999999999994,-17.0,544.54,112.5,23.25,N/A,5.29,🚀 利潤擴張,0.03,2.3797338792221088
漢達,N/A,💎 強力關注,2025,15.93,6620.TWO,172.35,2026-03,39.24,108.17,31.64,55.17,76.5999984741,N/A,4.85,🚀 利潤擴張,0.46,6.66666653386423
威盛,-8.17%,⚪ 數據不足,2025,264.14,2388.TW,-30.6,2026-03,35.860000000000014,-40.0,-93.75,300.0,72.4000015259,20.64%,0.12,🚀 利潤擴張,0.08,0.0
禾瑞亞,14.95%,💎 強力關注,2025,156.04,3556.TWO,81.9,2026-03,34.20000000000002,1.24,-5.7,190.24,62.0999984741,50.66%,2.15,🏰 高護城河,1.19,11.373626094157508
神數,N/A,⚪ 數據不足,2025,10.24,7821.TW,0.0,2026-03,32.379999999999995,19.28,91.67,42.62,38.9000015259,N/A,2.99,🚀 利潤擴張,0.87,0.0
未知,30.89%,⚪ 數據不足,2025,6.33,2072.TWO,0.0,2025-12,28.590000000000003,15.19,-17.2,34.92,0.0,35.24%,7.56,🚀 利潤擴張,11.94,0.0
向榮生技,N/A,⚪ 數據不足,2025,-3.86,6794.TW,-70.05,2026-03,27.259999999999998,-5.58,-13.21,23.4,68.0999984741,N/A,-1.89,🧐 疑業外收益,-0.36,0.0
南緯,1.90%,⚪ 數據不足,2025,422.96,1467.TW,-28.950000000000003,2026-03,27.04000000000002,2.23,-197.83,450.0,8.2600002289,23.39%,-0.45,🔄 轉虧為盈,0.11,0.0
頌勝科技,N/A,⚪ 數據不足,2025,16.63,7768.TW,0.0,2026-03,26.23,3.08,-27.83,42.86,263.5,N/A,3.24,🚀 利潤擴張,1.62,0.0
未知,N/A,⚪ 數據不足,2025,16.63,7768.TWO,0.0,2026-03,26.23,3.08,-27.83,42.86,0.0,N/A,3.24,🚀 利潤擴張,1.62,0.0
大東電,16.93%,⚪ 數據不足,2025,12.42,1623.TW,0.0,2026-03,25.689999999999998,20.5,11.37,38.11,0.0,21.29%,13.61,🚀 利潤擴張,4.33,0.0
元大金,33.03%,💎 強力關注,2025,62.36,2885.TW,105.6,2026-03,20.689999999999998,6.4,-1.08,83.05,64.0,80.00%,2.74,🏰 高護城河,1.08,9.090909090909092
中連,N/A,✅ 穩健價值,2025,25.49,5604.TWO,33.45,2026-03,19.960000000000004,0.36,-66.0,45.45,30.8999996185,N/A,0.85,🚀 利潤擴張,0.32,13.856502071076234
宏遠證,N/A,💎 強力關注,2025,451.29,6015.TWO,24.599999999999998,2026-03,19.539999999999964,0.56,-11.63,470.83,15.75,N/A,0.76,🚀 利潤擴張,0.89,9.603658536585366
力新,N/A,⚪ 數據不足,2025,26.81,5202.TWO,-30.900000000000002,2026-03,18.900000000000002,-8.35,-134.86,45.71,11.8999996185,N/A,-0.61,🚀 利潤擴張,-0.19,0.0
華南金,45.93%,💎 強力關注,2025,22.97,2880.TW,70.8,2026-03,18.060000000000002,4.06,13.1,41.03,39.7000007629,97.25%,1.9,🏰 高護城河,0.55,8.411017110783899
博磊,8.13%,⚠️ 追價風險,2025,216.8,3581.TWO,9.75,2026-03,17.97999999999999,13.9,35.0,234.78,106.5,31.93%,0.81,🚀 利潤擴張,0.31,163.84615384615384
高雄銀,32.37%,💎 強力關注,2025,16.1,2836.TW,25.200000000000003,2026-03,17.229999999999997,14.52,28.3,33.33,12.0,89.95%,0.68,🏰 高護城河,0.2,7.142857142857142
環宇-KY,N/A,⚠️ 追價風險,2025,316.27,4991.TWO,11.999999999999998,2026-03,15.160000000000025,25.43,107.11,331.43,485.0,N/A,0.15,🚀 利潤擴張,1.67,606.25
精誠金融,N/A,⚪ 數據不足,2025,-1.82,7819.TWO,0.0,2026-03,12.35,10.14,14.12,10.53,36.0999984741,N/A,2.91,🧐 疑業外收益,0.42,0.0
凱基金,39.14%,💎 強力關注,2025,22.04,2883.TW,57.14999999999999,2026-03,12.0,-12.26,-10.99,34.04,30.9500007629,78.38%,1.74,🏰 高護城河,0.69,8.123359780288714
華安,N/A,⚪ 數據不足,2025,41.94,6657.TW,-109.2,2026-03,10.350000000000001,-0.97,-14.12,52.29,29.7000007629,N/A,-2.92,🚀 利潤擴張,-0.53,0.0
