rev_yoy,prev_rev_yoy,name,symbol,est_price,prev_year,prev_eps_yoy,price,prev_eps,date,expansion,eps,pe,eps_yoy,status,om,gm,advice
151.01,2.84,聯寶,6821.TWO,41.699999999999996,2025,-5.93,43.5,1.13,2026-03,-147.67999999999998,0.32,15.64748201438849,3.33,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
165.36,12.43,達興材料,5234.TW,275.1,2025,32.55,333.0,7.37,2026-03,-147.81,2.21,18.15703380588877,17.55,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
118.45,-2.1,三能-KY,6671.TW,76.94999999999999,2025,-25.47,24.0,2.37,2026-03,-148.18,0.26,4.678362573099416,-29.73,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
86.03,2.69,時報,8923.TWO,34.199999999999996,2025,3.23,19.2999992371,0.96,2026-03,-148.53,0.18,8.464911946096493,-62.5,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
119.1,-23.02,駐龍,4572.TW,106.8,2025,-58.85,145.0,3.0,2026-03,-148.87,0.92,20.365168539325843,-29.77,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
148.55,42.0,健策,3653.TW,1359.6,2025,49.96,3200.0,36.75,2026-03,-149.18,9.53,35.3045013239188,-0.63,📉 獲利侵蝕,31.26%,41.25%,❌ 暫避觀望
106.56,-21.77,為升,2231.TW,-24.3,2025,-148.96,107.0,-1.63,2026-03,-149.42000000000002,0.4,0.0,-42.86,🔄 轉虧為盈,-15.73%,23.65%,⚪ 數據不足
166.01,-42.69,安克,4188.TWO,-33.75,2025,-10.0,9.8500003815,-0.88,2026-03,-150.01,-0.21,0.0,16.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
261.16,-3.71,光鼎,6226.TW,-9.9,2025,38.64,20.2999992371,-0.28,2026-03,-150.05,0.01,0.0,111.11,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
159.56,9.51,星亞,7753.TWO,157.95,2025,10.39,39.7000007629,4.22,2026-03,-150.47,1.08,3.770180509297246,9.09,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
167.87,-9.99,國光生,4142.TW,-47.25000000000001,2025,1.75,16.8999996185,-0.57,2026-03,-150.56,-0.44,0.0,17.31,⚠️ 獲利稀釋,23.11%,49.56%,⚪ 數據不足
192.82,23.89,力智,6719.TW,222.3,2025,198.64,218.0,6.58,2026-03,-150.93,2.1,14.709851551956815,41.89,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
216.06,23.03,雍智科技,6683.TWO,550.4999999999999,2025,-12.9,1105.0,15.42,2026-03,-151.18,6.23,30.10899182561308,64.88,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
47.85,5.99,華義*,3086.TWO,-25.5,2025,-192.54,29.9500007629,-0.62,2026-03,-152.4,-0.01,0.0,-104.55,📉 獲利侵蝕,-19.63%,44.07%,⚪ 數據不足
166.0,35.51,穎崴,6515.TW,1842.6000000000001,2025,40.24,6050.0,46.93,2026-03,-152.6,19.54,49.251058287202866,13.4,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
69.99,786.25,辣椒,4946.TWO,144.9,2025,131.69,86.0999984741,3.14,2026-03,-152.6,0.41,8.913043320300208,-82.61,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
83.05,-15.03,奕力-KY,6962.TW,120.60000000000001,2025,-39.39,32.5,2.87,2026-03,-152.73000000000002,0.58,4.04228855721393,-69.68,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
148.91,69.66,聯發國際,2756.TWO,125.39999999999999,2025,61.83,59.5999984741,3.93,2026-03,-152.76,0.51,7.12918642034689,-3.85,📉 獲利侵蝕,5.94%,49.60%,⚪ 中性觀察
125.85,4.92,類比科,3438.TWO,29.250000000000004,2025,-33.77,54.0999984741,1.0,2026-03,-153.12,0.24,27.74358896107692,-27.27,📉 獲利侵蝕,-0.86%,38.12%,❌ 暫避觀望
124.98,-13.21,鼎基,6585.TW,210.0,2025,-45.5,121.5,5.64,2026-03,-153.44,1.86,8.678571428571429,-28.46,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
55.25,-88.36,聯德,3308.TW,7.95,2025,-32.0,19.8999996185,0.68,2026-03,-153.53,0.01,37.54716909150943,-98.28,📉 獲利侵蝕,-362.94%,23.48%,❌ 暫避觀望
60.26,-27.63,海悅,2348.TW,208.2,2025,-51.27,77.5,6.85,2026-03,-153.63,0.16,5.583573487031701,-93.37,📉 獲利侵蝕,22.47%,34.04%,⚪ 中性觀察
108.08,-12.78,耿鼎,1524.TW,68.7,2025,-45.98,26.5,1.95,2026-03,-154.0,0.53,5.786026200873362,-45.92,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
177.0,-2.28,台航,2617.TW,0.0,2025,3.25,0.0,3.18,2026-03,-154.59,0.71,0.0,22.41,⚠️ 獲利稀釋,41.07%,46.23%,⚪ 數據不足
199.88,-11.1,笙泉,3122.TWO,-67.95,2025,-22.38,25.6499996185,-1.75,2026-03,-154.6,-0.29,0.0,45.28,⚠️ 獲利稀釋,-12.95%,34.82%,⚪ 數據不足
159.07,10.49,芯鼎,6695.TW,-87.9,2025,-355.0,52.2999992371,-1.83,2026-03,-154.78,-0.68,0.0,4.29,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
225.35,5.02,昇達科,3491.TWO,290.7,2025,-12.03,1220.0,7.83,2026-03,-154.98,3.68,62.9514963880289,70.37,🏰 高護城河,27.57%,58.57%,❌ 暫避觀望
200.61,12.38,捷波,6161.TWO,100.05,2025,-20.23,47.0999984741,2.72,2026-03,-155.0,0.83,7.061469036596701,45.61,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
132.18,1.22,鐿鈦,4163.TWO,179.25000000000003,2025,-5.16,122.5,5.13,2026-03,-155.49,1.29,10.251046025104602,-23.31,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
140.64,-2.32,穩得,6761.TWO,269.25,2025,2.89,153.0,7.34,2026-03,-155.52999999999997,1.6,8.523676880222842,-14.89,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
74.54,38.76,港建*,3093.TWO,44.849999999999994,2025,15.09,45.5999984741,1.22,2026-03,-155.94,0.08,15.25083561006689,-81.4,📉 獲利侵蝕,11.18%,40.97%,❌ 暫避觀望
115.66,22.92,聰泰,5474.TWO,185.7,2025,-22.13,141.0,5.49,2026-03,-156.84,0.6,11.389337641357029,-41.18,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
173.58,19.77,久禾光,6498.TWO,229.95000000000002,2025,11.33,79.5,6.51,2026-03,-156.91000000000003,1.75,5.1859099804305275,16.67,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
174.38,2.96,欣天然,9918.TW,65.4,2025,-28.18,43.7999992371,1.61,2026-03,-157.4,0.63,10.045871384655964,16.98,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
57.79,-2.17,志旭,8067.TWO,-29.85,2025,16.9,13.4499998093,-0.59,2026-03,-157.79,-0.62,0.0,-100.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
68.27,2.86,笙科,5272.TWO,-50.4,2025,-1377.78,18.4500007629,-1.33,2026-03,-158.26999999999998,-0.57,0.0,-90.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
68.51,-31.39,憶聲,3024.TW,13.800000000000002,2025,-57.58,13.8500003815,0.28,2026-03,-158.51,0.02,15.054348240760866,-90.0,📉 獲利侵蝕,-2.71%,24.73%,❌ 暫避觀望
76.73,22.38,泰霖,8080.TWO,9.0,2025,139.29,26.7999992371,0.12,2026-03,-158.55,0.02,44.66666539516667,-81.82,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
90.37,2.98,三集瑞-KY,6862.TW,277.65,2025,-19.59,143.0,8.29,2026-03,-159.02,1.0,7.7255537547271755,-68.65,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
185.58,9.94,中天,4128.TWO,-58.650000000000006,2025,31.02,15.4499998093,-1.29,2026-03,-159.39000000000001,-0.31,0.0,26.19,⚠️ 獲利稀釋,-18.87%,42.56%,⚪ 數據不足
195.54,-9.4,力領科技,6996.TWO,419.85,2025,-14.17,167.0,12.15,2026-03,-159.41,3.27,5.966416577349053,36.13,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
155.84,0.3,倉佑,1568.TW,49.35,2025,-13.92,28.8500003815,1.36,2026-03,-159.61,0.51,8.76899707644377,-3.77,📉 獲利侵蝕,17.09%,34.44%,⚪ 中性觀察
214.29,11.69,驊訊,6237.TWO,-67.2,2025,-462.96,34.75,-1.52,2026-03,-161.35,-0.24,0.0,52.94,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
100.37,-23.31,傑霖科技,8102.TWO,79.49999999999999,2025,-62.55,72.0999984741,2.25,2026-03,-162.27,0.4,13.603773297000004,-61.9,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
137.15,37.15,海韻電,6203.TWO,164.85,2025,57.43,64.8000030518,5.51,2026-03,-162.29000000000002,1.37,5.89626961344859,-25.14,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
186.39,3.91,全宇昕,6651.TWO,234.00000000000003,2025,-22.95,115.5,6.32,2026-03,-163.5,2.47,7.403846153846153,22.89,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
155.73,1.19,茂訊,3213.TWO,292.35,2025,-12.32,120.5,7.4,2026-03,-164.20999999999998,2.59,6.182657773217033,-8.48,📉 獲利侵蝕,7.00%,25.33%,⚪ 中性觀察
50.4,34.04,隴華,2424.TW,-58.8,2025,59.69,8.6199998856,-1.34,2026-03,-165.21,-0.58,0.0,-114.81,📉 獲利侵蝕,-40.94%,27.86%,⚪ 數據不足
139.24,-11.82,曜亞,4138.TWO,145.8,2025,-32.69,50.9000015259,3.81,2026-03,-165.56,0.84,5.236625671388889,-26.32,📉 獲利侵蝕,12.42%,44.64%,⚪ 中性觀察
499.13,-4.75,裕民,2606.TW,139.19999999999996,2025,-22.2,61.5999984741,4.31,2026-03,-165.8,1.17,6.63793087005388,333.33,⚠️ 獲利稀釋,30.49%,35.36%,⚪ 中性觀察
179.42,-3.71,海灣,3252.TWO,2.55,2025,141.94,17.0499992371,0.13,2026-03,-166.92,0.09,100.29411315941178,12.5,⚠️ 獲利稀釋,22.84%,43.11%,❌ 暫避觀望
364.73,-0.48,有成精密,4949.TW,80.1,2025,240.74,68.0,1.91,2026-03,-167.23000000000002,1.19,12.734082397003746,197.5,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
264.19,12.03,佳必琪,6197.TW,325.49999999999994,2025,-0.23,301.0,8.67,2026-03,-167.26,3.21,13.870967741935486,96.93,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
192.98,-62.05,北極星藥業-KY,6550.TW,-160.04999999999998,2025,-40.62,12.3000001907,-5.1,2026-03,-167.39999999999998,-0.64,0.0,25.58,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
162.93,-16.89,連宇,2482.TW,-45.3,2025,-234.57,18.3500003815,-1.09,2026-03,-167.48000000000002,-0.23,0.0,-4.55,📉 獲利侵蝕,-38.32%,35.81%,⚪ 數據不足
157.19,-31.28,大地-KY,8437.TWO,-46.050000000000004,2025,-516.13,9.8999996185,-1.29,2026-03,-168.3,-0.4,0.0,-11.11,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
190.06,18.56,研華,2395.TW,453.6,2025,17.26,516.0,12.25,2026-03,-168.54,3.85,17.063492063492063,21.52,⚠️ 獲利稀釋,15.69%,39.78%,❌ 暫避觀望
215.08,-2.5,聚鼎,6224.TW,46.949999999999996,2025,-69.96,55.5,0.67,2026-03,-168.57000000000002,0.64,17.731629392971247,46.51,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
232.49,28.3,新應材,4749.TWO,432.6,2025,32.78,811.0,11.33,2026-03,-169.10000000000002,3.66,28.120665742024965,63.39,⚠️ 獲利稀釋,23.34%,44.02%,❌ 暫避觀望
201.37,-13.26,天虹,6937.TW,103.49999999999999,2025,-50.25,266.5,3.01,2026-03,-169.86,0.96,38.6231884057971,31.51,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
191.57,13.3,安�硌穈T,6690.TWO,358.95000000000005,2025,36.27,162.5,10.22,2026-03,-170.18,2.27,6.79063936481404,21.39,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
70.28,16.84,點序,6485.TWO,10.5,2025,152.21,62.5,0.71,2026-03,-170.28,0.0,89.28571428571429,-100.0,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
195.61,-1.45,佑全,6929.TWO,-49.05,2025,-54.29,23.1000003815,-1.63,2026-03,-170.61,-0.21,0.0,25.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
189.52,-12.32,杰力,5299.TWO,161.55,2025,-22.77,91.9000015259,4.58,2026-03,-170.81,1.65,8.532962072971214,18.71,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
792.05,-23.91,永裕,1323.TW,10.2,2025,-89.88,20.2000007629,0.26,2026-03,-172.04999999999995,0.36,29.705883474852943,620.0,⚠️ 獲利稀釋,1.25%,15.09%,❌ 暫避觀望
129.05,-2.97,精湛,2070.TWO,65.1,2025,-22.56,52.7999992371,2.3,2026-03,-172.23000000000002,0.28,12.165898441728112,-43.18,📉 獲利侵蝕,17.87%,45.13%,⚪ 中性觀察
116.4,38.81,動力-KY,6591.TW,204.29999999999998,2025,60.88,43.5999984741,5.37,2026-03,-172.28,0.75,3.2011746309911895,-55.88,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
178.72,1.84,誠品生活,2926.TWO,19.2,2025,100.0,31.7000007629,0.54,2026-03,-172.47,0.17,24.765625596015624,6.25,⚠️ 獲利稀釋,-1.48%,40.82%,❌ 暫避觀望
201.59,20.59,杭特,3297.TWO,18.45,2025,461.54,29.1499996185,0.47,2026-03,-173.02,-0.05,23.699186681707317,28.57,⚠️ 獲利稀釋,-18.51%,30.70%,❌ 暫避觀望
216.12,-11.73,明遠精密,7704.TWO,73.49999999999999,2025,-22.56,52.0,2.07,2026-03,-173.26,0.7,10.612244897959185,42.86,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
192.24,1.36,諾貝兒,6844.TWO,96.74999999999999,2025,-21.14,61.5,2.35,2026-03,-173.3,1.57,9.534883720930234,18.94,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
392.93,10.19,均華,6640.TWO,487.05000000000007,2025,-14.04,910.0,12.75,2026-03,-174.41,5.19,28.02587003387742,218.52,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
177.66,2.67,中華電,2412.TW,189.75,2025,3.96,139.0,4.99,2026-03,-174.49,1.3,10.988142292490119,3.17,⚠️ 獲利稀釋,17.33%,33.63%,⚪ 中性觀察
203.95,-3.52,邁達康,9960.TWO,56.7,2025,-13.79,33.0,1.75,2026-03,-174.67999999999998,0.53,8.73015873015873,29.27,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
592.65,-3.87,鴻名,3021.TW,15.3,2025,-43.1,21.25,0.33,2026-03,-175.97999999999996,0.19,20.833333333333332,416.67,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
188.41,-9.88,德微,3675.TWO,92.85,2025,-66.46,264.5,2.67,2026-03,-176.56,1.51,42.73021001615509,11.85,⚠️ 獲利稀釋,9.03%,36.51%,❌ 暫避觀望
261.06,20.03,研揚,6579.TW,221.54999999999998,2025,-27.15,149.0,5.62,2026-03,-176.75,3.81,10.08801624915369,84.31,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
147.2,-54.43,寶徠,1805.TW,8.100000000000001,2025,-93.38,10.0500001907,0.2,2026-03,-177.2,0.14,18.61111146425926,-30.0,📉 獲利侵蝕,10.56%,21.75%,❌ 暫避觀望
219.88,-7.24,通嘉,3588.TW,22.95,2025,-73.51,53.7000007629,0.5,2026-03,-177.57,0.37,35.09803971431372,42.31,⚠️ 獲利稀釋,-1.96%,31.63%,❌ 暫避觀望
373.81,8.51,閎康,3587.TWO,221.1,2025,-40.84,245.5,6.1,2026-03,-177.81,2.24,16.655359565807327,196.0,⚠️ 獲利稀釋,10.45%,30.02%,❌ 暫避觀望
202.94,4.29,全新,2455.TW,105.0,2025,-18.46,277.0,2.97,2026-03,-178.23,1.06,39.57142857142857,24.71,⚠️ 獲利稀釋,21.78%,37.27%,❌ 暫避觀望
167.71,-17.82,太普高,3284.TWO,69.89999999999999,2025,-12.16,23.9500007629,2.31,2026-03,-178.42000000000002,0.5,5.1394851422532195,-10.71,📉 獲利侵蝕,13.35%,25.16%,⚪ 中性觀察
168.81,8.73,綠界科技*,6763.TWO,146.25,2025,117.01,42.25,4.21,2026-03,-178.65,0.55,4.333333333333333,-9.84,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
162.23,10.32,天鉞電,5251.TWO,-4.35,2025,-50.0,26.4500007629,0.03,2026-03,-178.89999999999998,0.1,0.0,-16.67,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
152.96,7.88,中菲,5403.TWO,295.65000000000003,2025,-0.37,94.9000015259,8.57,2026-03,-179.3,1.42,4.814814892232369,-26.34,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
97.83,-24.49,嘉威,3557.TW,21.0,2025,-99.85,25.8500003815,0.01,2026-03,-179.72,0.48,18.464285986785715,-81.89,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
109.26,13.44,聯鈞,3450.TW,180.75,2025,31.15,389.0,5.01,2026-03,-179.77,0.69,32.28215767634855,-70.51,📉 獲利侵蝕,15.62%,26.67%,❌ 暫避觀望
156.53,0.49,岱稜,3303.TWO,164.1,2025,16.97,51.7000007629,4.57,2026-03,-179.86,0.92,4.725777035,-23.33,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
188.41,-8.17,中電,1611.TW,3.6,2025,-94.0,12.1499996185,0.03,2026-03,-180.07999999999998,0.13,50.624998410416666,8.33,⚠️ 獲利稀釋,11.05%,37.93%,❌ 暫避觀望
131.75,-4.28,森田,8410.TWO,79.35,2025,-56.63,31.3999996185,3.27,2026-03,-180.4,0.57,5.935727716162571,-48.65,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
156.16,22.39,虎山,7736.TW,172.79999999999998,2025,-31.43,70.3000030518,5.04,2026-03,-180.68,1.18,6.102430820468751,-24.52,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
113.25,-1.52,波力-KY,8467.TW,397.80000000000007,2025,-10.98,102.0,10.03,2026-03,-180.94,0.83,3.846153846153846,-67.69,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
334.61,55.14,坤悅,5206.TWO,208.2,2025,66.99,20.2999992371,3.44,2026-03,-182.03,2.45,1.4625359680907781,152.58,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
282.06,5.6,宏齊,6168.TW,0.15000000000000013,2025,66.67,23.6000003815,0.05,2026-03,-182.06,0.02,2360.0000381499976,100.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
228.74,16.01,東訊,2321.TW,-23.549999999999997,2025,18.37,15.1999998093,-0.76,2026-03,-183.29000000000002,-0.12,0.0,45.45,⚠️ 獲利稀釋,-5.26%,29.80%,⚪ 數據不足
140.62,20.5,倫飛,2364.TW,148.65,2025,2.69,68.1999969482,4.2,2026-03,-183.38,0.83,6.881937128980827,-42.76,📉 獲利侵蝕,7.82%,39.87%,⚪ 中性觀察
148.52,4.22,科懋,6496.TWO,-152.85,2025,-85.58,25.2000007629,-3.97,2026-03,-183.4,-1.18,0.0,-34.88,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
186.36,13.67,宸曜,6922.TWO,275.7,2025,-8.99,166.0,6.9,2026-03,-184.0,2.6,9.031556039173015,2.36,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
192.47,-1.34,優盛,4121.TWO,-13.799999999999999,2025,-5.88,13.3000001907,-0.36,2026-03,-184.14,-0.11,0.0,8.33,⚠️ 獲利稀釋,-3.01%,33.58%,⚪ 數據不足
84.83,-15.36,安格,6684.TWO,126.74999999999999,2025,137.2,49.3499984741,1.57,2026-03,-184.59,0.01,5.840236505810651,-99.76,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
277.35,1.82,艾訊,3088.TWO,159.45,2025,-37.99,126.0,4.68,2026-03,-185.04000000000002,2.25,11.853245531514583,92.31,⚠️ 獲利稀釋,10.77%,33.38%,⚪ 中性觀察
139.57,6.1,生展,8279.TWO,380.4,2025,13.09,87.5999984741,10.02,2026-03,-185.14999999999998,1.23,3.4542586149093064,-45.58,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
211.77,2.32,統一,1216.TW,141.15,2025,-5.22,80.3000030518,3.45,2026-03,-185.4,1.15,8.533475350882041,26.37,⚠️ 獲利稀釋,2.59%,31.73%,⚪ 中性觀察
183.17,5.66,碩網,7547.TWO,92.99999999999999,2025,22.61,53.2000007629,2.65,2026-03,-185.5,0.42,8.58064528433871,-2.33,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
204.61,-13.56,凌通,4952.TW,52.2,2025,-54.63,47.25,1.03,2026-03,-185.56,0.5,13.577586206896552,19.05,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
192.19,6.74,宏觀,6568.TWO,137.10000000000002,2025,4.76,136.0,4.0,2026-03,-185.79,1.34,14.879649890590809,6.4,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
173.42,-3.69,帝寶,6605.TW,490.50000000000006,2025,-26.4,130.5,13.97,2026-03,-185.92,4.41,3.9908256880733943,-12.5,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
182.83,19.07,融程電,3416.TW,262.95,2025,4.56,159.5,7.39,2026-03,-186.06,1.8,9.098687963491159,-3.23,📉 獲利侵蝕,18.05%,38.51%,⚪ 中性觀察
232.47,-25.1,嘉基,6715.TW,76.95,2025,-65.38,375.0,1.8,2026-03,-186.09,1.02,73.09941520467837,46.38,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
147.7,3.18,可成,2474.TW,364.8,2025,-37.78,190.0,11.33,2026-03,-186.16,2.63,7.8125,-38.46,📉 獲利侵蝕,13.69%,33.00%,⚪ 中性觀察
195.24,6.37,富鼎,8261.TW,202.05000000000004,2025,19.71,229.0,5.73,2026-03,-186.21,1.57,17.000742390497397,9.03,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
226.99,22.89,茂達,6138.TWO,469.34999999999997,2025,31.94,289.5,13.04,2026-03,-186.28,3.68,9.25215723873442,40.71,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
746.29,11.98,欣陸,3703.TW,51.74999999999999,2025,25.87,20.6000003815,1.8,2026-03,-186.28999999999996,0.33,5.971014603333334,560.0,⚠️ 獲利稀釋,7.24%,13.84%,⚪ 中性觀察
205.02,-20.79,上亞科技,6130.TWO,-57.3,2025,-129.33,25.0,-1.72,2026-03,-186.60000000000002,-0.31,0.0,18.42,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
295.15,2.26,聯電,2303.TW,127.64999999999999,2025,-11.97,130.0,3.34,2026-03,-187.08999999999997,1.29,15.27614571092832,108.06,⚠️ 獲利稀釋,19.78%,30.67%,❌ 暫避觀望
152.59,-23.26,昶和,1468.TW,-0.5999999999999996,2025,-77.66,14.9499998093,0.21,2026-03,-187.21,0.17,0.0,-34.62,📉 獲利侵蝕,2.42%,18.12%,⚪ 數據不足
249.55,-72.48,德晉,3466.TWO,-46.50000000000001,2025,58.98,29.5499992371,-1.11,2026-03,-187.35000000000002,-0.31,0.0,62.2,⚠️ 獲利稀釋,-223.66%,-8.98%,⚪ 數據不足
254.52,29.3,磐儀,3594.TWO,-0.5999999999999996,2025,-63.43,46.0,0.49,2026-03,-187.85000000000002,-0.07,0.0,66.67,⚠️ 獲利稀釋,10.21%,41.27%,⚪ 數據不足
306.09,20.44,大銀微系統,4576.TW,73.35,2025,294.12,187.5,2.01,2026-03,-187.90999999999997,0.96,38.34355828220859,118.18,⚠️ 獲利稀釋,13.23%,38.42%,❌ 暫避觀望
207.08,11.44,宜特,3289.TWO,213.89999999999998,2025,-34.26,141.5,4.81,2026-03,-188.26000000000002,2.05,9.922861150070128,18.82,⚠️ 獲利稀釋,4.49%,25.60%,⚪ 中性觀察
219.52,5.0,五鼎,1733.TW,67.19999999999999,2025,27.34,31.6499996185,1.63,2026-03,-188.87,0.81,7.064732057700894,30.65,⚠️ 獲利稀釋,7.57%,30.15%,⚪ 中性觀察
147.3,-4.71,上福,6128.TW,-268.8,2025,-431.94,20.2999992371,-9.56,2026-03,-188.97000000000003,0.28,0.0,-41.67,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
145.78,2.05,百和,9938.TW,158.25,2025,-13.68,46.6500015259,4.1,2026-03,-189.29,0.87,4.42180109250237,-43.51,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
171.96,6.92,強信-KY,4560.TW,111.15,2025,48.04,32.0,3.02,2026-03,-189.35000000000002,0.76,4.318488529014845,-17.39,📉 獲利侵蝕,16.61%,33.75%,⚪ 中性觀察
107.78,-11.96,營邦,3693.TWO,586.35,2025,-38.69,451.5,15.5,2026-03,-189.51,1.54,11.550268610897927,-81.73,📉 獲利侵蝕,0.48%,29.12%,⚪ 中性觀察
205.07,16.17,世禾,3551.TWO,314.85,2025,17.2,185.0,8.36,2026-03,-189.9,2.46,8.813720819437826,15.17,⚠️ 獲利稀釋,18.42%,36.55%,⚪ 中性觀察
200.1,20.89,華城,1519.TW,467.85,2025,-6.3,668.0,13.99,2026-03,-190.43,3.29,21.41712087207438,9.67,⚠️ 獲利稀釋,19.22%,42.20%,❌ 暫避觀望
194.32,-10.89,普安,2495.TW,24.15,2025,-49.1,37.8499984741,1.13,2026-03,-191.19,0.33,23.509315822422362,3.13,⚠️ 獲利稀釋,9.76%,43.31%,❌ 暫避觀望
174.54,2.41,友輝,4933.TWO,193.65,2025,-18.35,56.7000007629,5.77,2026-03,-191.64999999999998,1.9,4.391944288373353,-17.11,📉 獲利侵蝕,12.48%,28.71%,⚪ 中性觀察
369.13,11.78,迎廣,6117.TW,122.25,2025,-7.65,66.5999984741,3.77,2026-03,-192.04999999999998,1.33,8.1717789538773,177.08,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
286.81,-52.73,創業家,8477.TWO,-30.450000000000003,2025,53.77,15.1999998093,-0.92,2026-03,-192.17000000000002,-0.03,0.0,94.64,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
231.62,19.44,幸康,3332.TWO,148.95,2025,61.93,65.0,3.53,2026-03,-192.23000000000002,1.38,6.545820745216516,39.39,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
257.27,0.88,騰輝電子-KY,6672.TW,184.95,2025,-2.81,221.5,4.85,2026-03,-192.51,1.73,17.96431467964315,64.76,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
89.63,12.63,凱衛,5201.TWO,-22.8,2025,-102.22,27.0,-0.06,2026-03,-192.66,-0.67,0.0,-103.03,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
172.74,-29.93,揚智,3041.TW,-106.95,2025,-35.42,23.3999996185,-3.43,2026-03,-192.74,-0.48,0.0,-20.0,📉 獲利侵蝕,-198.78%,5.61%,⚪ 數據不足
