eps,expansion,prev_eps,eps_yoy,advice,symbol,om,name,pe,date,status,rev_yoy,gm,prev_year,prev_rev_yoy,est_price,prev_eps_yoy,price
2.05,-188.26000000000002,4.81,18.82,⚪ 中性觀察,3289.TWO,4.49%,宜特,9.817671809256664,2026-03,⚠️ 獲利稀釋,207.08,25.60%,2025,11.44,213.89999999999998,-34.26,140.0
0.81,-188.87,1.63,30.65,⚪ 中性觀察,1733.TW,7.57%,五鼎,6.763392686852679,2026-03,⚠️ 獲利稀釋,219.52,30.15%,2025,5.0,67.19999999999999,27.34,30.2999992371
0.28,-188.97000000000003,-9.56,-41.67,⚪ 數據不足,6128.TW,N/A,上福,0.0,2026-03,🔄 轉虧為盈,147.3,N/A,2025,-4.71,-268.8,-431.94,19.25
0.87,-189.29,4.1,-43.51,⚪ 中性觀察,9938.TW,N/A,百和,3.6066349987772512,2026-03,📉 獲利侵蝕,145.78,N/A,2025,2.05,158.25,-13.68,38.0499992371
0.76,-189.35000000000002,3.02,-17.39,⚪ 中性觀察,4560.TW,16.61%,強信-KY,3.9878541480566803,2026-03,📉 獲利侵蝕,171.96,33.75%,2025,6.92,111.15,48.04,29.5499992371
1.54,-189.51,15.5,-81.73,❌ 暫避觀望,3693.TWO,0.48%,營邦,18.64927091327705,2026-03,📉 獲利侵蝕,107.78,29.12%,2025,-11.96,586.35,-38.69,729.0
2.46,-189.9,8.36,15.17,⚪ 中性觀察,3551.TWO,18.42%,世禾,8.694616484040019,2026-03,⚠️ 獲利稀釋,205.07,36.55%,2025,16.17,314.85,17.2,182.5
3.29,-190.43,13.99,9.67,❌ 暫避觀望,1519.TW,19.22%,華城,22.411029176017955,2026-03,⚠️ 獲利稀釋,200.1,42.20%,2025,20.89,467.85,-6.3,699.0
0.33,-191.19,1.13,3.13,❌ 暫避觀望,2495.TW,9.76%,普安,24.25465791124224,2026-03,⚠️ 獲利稀釋,194.32,43.31%,2025,-10.89,24.15,-49.1,39.0499992371
1.9,-191.64999999999998,5.77,-17.11,⚪ 中性觀察,4933.TWO,12.48%,友輝,4.128582435096824,2026-03,📉 獲利侵蝕,174.54,28.71%,2025,2.41,193.65,-18.35,53.2999992371
1.33,-192.04999999999998,3.77,177.08,⚪ 中性觀察,6117.TW,N/A,迎廣,7.570552240846625,2026-03,⚠️ 獲利稀釋,369.13,N/A,2025,11.78,122.25,-7.65,61.7000007629
-0.03,-192.17000000000002,-0.92,94.64,⚪ 數據不足,8477.TWO,N/A,創業家,0.0,2026-03,⚠️ 獲利稀釋,286.81,N/A,2025,-52.73,-30.450000000000003,53.77,14.3500003815
1.38,-192.23000000000002,3.53,39.39,⚪ 中性觀察,3332.TWO,N/A,幸康,6.193353474320242,2026-03,⚠️ 獲利稀釋,231.62,N/A,2025,19.44,148.95,61.93,61.5
1.73,-192.51,4.85,64.76,❌ 暫避觀望,6672.TW,N/A,騰輝電子-KY,27.372262773722632,2026-03,⚠️ 獲利稀釋,257.27,N/A,2025,0.88,184.95,-2.81,337.5
-0.67,-192.66,-0.06,-103.03,⚪ 數據不足,5201.TWO,N/A,凱衛,0.0,2026-03,📉 獲利侵蝕,89.63,N/A,2025,12.63,-22.8,-102.22,29.2999992371
-0.48,-192.74,-3.43,-20.0,⚪ 數據不足,3041.TW,-198.78%,揚智,0.0,2026-03,📉 獲利侵蝕,172.74,5.61%,2025,-29.93,-106.95,-35.42,23.2000007629
1.96,-194.24,1.34,-3.47,⚪ 中性觀察,2066.TWO,-4.97%,世德,10.095420138530534,2026-03,📉 獲利侵蝕,190.77,19.80%,2025,-9.64,78.60000000000001,-77.5,52.9000015259
0.67,-194.54999999999998,-2.87,201.59,⚪ 數據不足,5263.TWO,N/A,智崴,0.0,2026-03,🔄 轉虧為盈,396.14,N/A,2025,-3.81,-137.10000000000002,-356.73,90.0999984741
3.82,-195.34,14.08,24.03,⚪ 中性觀察,6782.TW,N/A,視陽,6.859576968272621,2026-03,⚠️ 獲利稀釋,219.37,N/A,2025,15.02,510.59999999999997,39.41,233.5
2.52,-195.95999999999998,7.1,22.93,⚪ 中性觀察,7556.TWO,N/A,意德士,13.899106673673147,2026-03,⚠️ 獲利稀釋,218.89,N/A,2025,19.26,285.45000000000005,19.42,264.5
0.44,-196.48999999999998,1.72,-4.35,⚪ 中性觀察,8049.TWO,N/A,晶采,5.833333333333333,2026-03,📉 獲利侵蝕,192.14,N/A,2025,-0.92,63.0,-31.2,24.5
3.66,-196.72,12.71,10.24,⚪ 中性觀察,4771.TW,N/A,望隼,6.736574515411503,2026-03,⚠️ 獲利稀釋,206.96,N/A,2025,16.17,472.04999999999995,10.57,212.0
-0.51,-196.74,-2.15,-70.0,⚪ 數據不足,2258.TW,-262.93%,鴻華先進-創,0.0,2026-03,📉 獲利侵蝕,126.74,19.82%,2025,-51.34,-69.45,-73.98,30.5
0.72,-196.95999999999998,6.07,-61.08,⚪ 中性觀察,3078.TWO,12.10%,僑威,2.982283514625984,2026-03,📉 獲利侵蝕,135.88,23.99%,2025,16.17,228.6,8.01,45.4500007629
6.55,-197.02,20.25,8.26,⚪ 中性觀察,4766.TW,16.17%,南寶,6.476244343891403,2026-03,⚠️ 獲利稀釋,205.28,33.74%,2025,0.95,795.6,-9.03,343.5
0.9,-197.9,3.08,28.57,❌ 暫避觀望,8147.TWO,N/A,正淩,16.002344665885108,2026-03,⚠️ 獲利稀釋,226.47,N/A,2025,29.59,127.95000000000002,62.03,136.5
0.04,-198.34,0.32,-91.84,❌ 暫避觀望,3040.TW,-3.25%,遠見,33.1132061076415,2026-03,🏰 高護城河,106.5,58.07%,2025,-4.54,15.9,-57.53,35.0999984741
3.24,-198.42999999999995,11.19,350.0,⚪ 中性觀察,1256.TW,6.32%,鮮活果汁-KY,5.92948717948718,2026-03,⚠️ 獲利稀釋,548.43,24.61%,2025,2.94,421.2,24.88,166.5
2.41,-198.67,9.61,-19.45,⚪ 中性觀察,4571.TW,18.52%,鈞興-KY,6.322553897180763,2026-03,📉 獲利侵蝕,179.22,33.35%,2025,0.1,361.8,4.45,152.5
0.75,-198.81,4.38,-29.91,⚪ 中性觀察,6245.TWO,N/A,立端,8.718209252105797,2026-03,📉 獲利侵蝕,168.9,N/A,2025,-3.53,147.45,-28.08,85.6999969482
1.6,-199.3,6.77,0.64,⚪ 中性觀察,9917.TW,N/A,中保科,6.3778580024067395,2026-03,⚠️ 獲利稀釋,199.94,N/A,2025,6.29,249.29999999999995,5.71,106.0
0.35,-199.35,0.93,-17.07,⚪ 中性觀察,2201.TW,7.44%,裕隆,11.337209302325581,2026-03,📉 獲利侵蝕,182.28,30.14%,2025,-15.65,38.7,-75.14,29.25
1.95,-199.36,5.99,53.66,❌ 暫避觀望,3264.TWO,26.59%,欣銓,16.849315068493148,2026-03,⚠️ 獲利稀釋,253.02,37.83%,2025,7.08,219.00000000000003,34.97,246.0
0.21,-199.65,1.66,23.53,⚪ 數據不足,6662.TWO,N/A,樂斯科,0.0,2026-03,⚠️ 獲利稀釋,223.18,N/A,2025,-10.2,0.0,-3.49,0.0
0.13,-200.55,0.51,-92.57,⚪ 中性觀察,7780.TW,N/A,大研生醫*,2.47685173412037,2026-03,📉 獲利侵蝕,107.98,N/A,2025,39.1,97.2,-76.4,16.0499992371
2.97,-201.63000000000002,10.78,6.45,⚪ 中性觀察,2912.TW,2.95%,統一超,7.583868665239114,2026-03,⚠️ 獲利稀釋,208.08,34.07%,2025,3.79,420.30000000000007,-2.88,212.5
0.08,-202.11,9.06,-91.21,⚪ 中性觀察,1736.TW,9.78%,喬山,9.219088937093275,2026-03,📉 獲利侵蝕,110.9,48.58%,2025,13.69,207.45,13.11,127.5
1.17,-202.12999999999997,3.92,58.9,⚪ 中性觀察,8103.TW,N/A,瀚荃,14.105504587155963,2026-03,⚠️ 獲利稀釋,261.03,N/A,2025,5.25,130.8,17.71,123.0
2.21,-202.16,11.76,-25.59,⚪ 中性觀察,2428.TW,22.33%,興勤,9.229098805646037,2026-03,📉 獲利侵蝕,176.57,39.10%,2025,6.85,414.45,-2.81,255.0
1.67,-202.24,5.64,17.61,⚪ 中性觀察,6577.TWO,N/A,勁豐,6.224649224009362,2026-03,⚠️ 獲利稀釋,219.85,N/A,2025,-7.81,192.29999999999998,-14.93,79.8000030518
0.82,-202.33,1.73,-1.22,⚪ 中性觀察,7732.TW,N/A,金興精密,7.1581196581196584,2026-03,📉 獲利侵蝕,201.11,N/A,2025,0.66,70.19999999999999,-37.18,33.5
0.59,-202.45000000000002,5.78,-43.27,⚪ 中性觀察,6486.TWO,N/A,互動,7.177203782199466,2026-03,📉 獲利侵蝕,159.18,N/A,2025,6.12,168.45000000000002,2.66,80.5999984741
2.91,-202.66,5.37,41.46,⚪ 中性觀察,6757.TW,N/A,台灣虎航,3.375474179892541,2026-03,⚠️ 獲利稀釋,244.12,N/A,2025,2.9,237.30000000000004,-10.95,53.4000015259
1.32,-203.09,5.28,-5.07,❌ 暫避觀望,3042.TW,14.07%,晶技,15.603382013835509,2026-03,📉 獲利侵蝕,198.02,32.18%,2025,5.34,195.15000000000003,-15.57,203.0
1.61,-203.17,4.37,19.4,❌ 暫避觀望,8028.TW,N/A,昇陽半導體,24.52142206016408,2026-03,⚠️ 獲利稀釋,222.57,N/A,2025,26.97,164.55,51.58,269.0
1.95,-203.32999999999998,6.04,33.56,⚪ 中性觀察,8077.TWO,N/A,洛��,3.2436473487219737,2026-03,⚠️ 獲利稀釋,236.89,N/A,2025,1.41,200.7,37.27,43.4000015259
2.08,-203.49,18.83,-45.41,⚪ 中性觀察,6596.TWO,N/A,寬宏藝術,2.173815473878285,2026-03,📉 獲利侵蝕,158.08,N/A,2025,78.68,667.9499999999999,242.99,96.8000030518
3.61,-203.71,14.92,-29.35,⚪ 中性觀察,4536.TW,10.54%,拓凱,4.2492917847025495,2026-03,📉 獲利侵蝕,174.36,32.65%,2025,-2.91,582.4499999999999,-20.89,165.0
2.52,-203.8,10.2,-3.08,⚪ 中性觀察,4770.TW,14.44%,上品,10.634680770683794,2026-03,📉 獲利侵蝕,200.72,28.63%,2025,-26.81,397.04999999999995,-52.93,281.5
0.01,-204.03,-1.84,-83.33,⚪ 數據不足,3527.TWO,-22.71%,聚積,0.0,2026-03,🔄 轉虧為盈,120.7,39.78%,2025,-19.18,-56.85,-757.14,51.0
-0.27,-204.3,0.06,-35.0,⚪ 數據不足,6661.TWO,N/A,威健生技,0.0,2026-03,📉 獲利侵蝕,169.3,N/A,2025,16.55,-5.25,20.0,16.0
0.17,-204.88,1.43,-68.52,⚪ 中性觀察,8404.TW,N/A,百和興業-KY,3.8825215446131804,2026-03,📉 獲利侵蝕,136.36,N/A,2025,8.24,52.35,55.43,13.5500001907
0.16,-205.25,3.67,-84.0,⚪ 中性觀察,4746.TW,21.37%,台耀,7.981727448023257,2026-03,📉 獲利侵蝕,121.25,41.59%,2025,2.54,90.3,180.15,48.0499992371
0.4,-205.34,1.34,17.65,⚪ 中性觀察,3652.TW,2.52%,精聯,11.071428076006493,2026-03,⚠️ 獲利稀釋,222.99,32.08%,2025,0.59,46.2,7.2,34.0999984741
0.3,-205.5,0.76,-25.0,❌ 暫避觀望,6202.TW,N/A,盛群,26.697248056376143,2026-03,📉 獲利侵蝕,180.5,N/A,2025,22.23,32.7,213.64,58.2000007629
0.22,-205.76999999999998,0.72,-35.29,⚪ 中性觀察,5381.TWO,N/A,光譜,11.341463414634147,2026-03,📉 獲利侵蝕,170.48,N/A,2025,-5.88,30.749999999999996,2.44,23.25
0.12,-205.91000000000003,1.58,-33.33,❌ 暫避觀望,6840.TWO,N/A,東研信超,30.74626865671642,2026-03,📉 獲利侵蝕,172.58,N/A,2025,8.46,50.24999999999999,205.88,103.0
0.04,-206.02999999999997,2.12,-95.96,⚪ 中性觀察,4554.TWO,4.92%,橙的,7.553475935828876,2026-03,📉 獲利侵蝕,110.07,42.45%,2025,21.26,56.1,13.37,28.25
-0.22,-206.51999999999998,-0.36,-83.33,⚪ 數據不足,6144.TWO,N/A,得利影,0.0,2026-03,📉 獲利侵蝕,123.19,N/A,2025,-7.24,-16.8,36.84,12.5500001907
-0.07,-206.72000000000003,-0.47,-133.33,⚪ 數據不足,6228.TWO,N/A,全譜,0.0,2026-03,📉 獲利侵蝕,73.39,N/A,2025,19.96,-28.650000000000002,44.71,18.7000007629
3.03,-206.91999999999996,6.22,396.72,❌ 暫避觀望,3163.TWO,5.03%,波若威,49.8093058733791,2026-03,⚠️ 獲利稀釋,603.64,18.26%,2025,14.65,196.64999999999998,8.17,653.0
0.05,-206.93,0.07,-50.0,❌ 暫避觀望,6164.TW,N/A,華興,111.36363636363635,2026-03,📉 獲利侵蝕,156.93,N/A,2025,-10.97,1.6500000000000001,-87.27,12.25
-3.35,-207.06,-15.61,-72.68,⚪ 數據不足,4174.TWO,-2289.99%,浩鼎,0.0,2026-03,📉 獲利侵蝕,134.38,-76.10%,2025,-6.55,-444.0,-77.68,32.4500007629
0.54,-207.14,3.18,-11.67,⚪ 中性觀察,6411.TWO,N/A,晶焱,10.582655619796748,2026-03,📉 獲利侵蝕,195.47,N/A,2025,-10.51,110.7,-30.29,78.0999984741
-0.02,-207.44,-0.22,-111.11,❌ 暫避觀望,3150.TW,-42.60%,鈺寶-創,255.8333396916666,2026-03,📉 獲利侵蝕,96.33,40.07%,2025,-12.58,0.9000000000000001,-131.88,15.3500003815
-0.06,-207.92999999999998,-0.45,77.78,⚪ 數據不足,8929.TWO,N/A,富堡,0.0,2026-03,⚠️ 獲利稀釋,285.71,N/A,2025,-6.89,-24.45,-147.37,12.9499998093
1.19,-207.98,2.87,46.91,⚪ 中性觀察,6509.TWO,N/A,聚和,6.072796837432951,2026-03,⚠️ 獲利稀釋,254.89,N/A,2025,2.77,117.45,17.48,47.5499992371
4.56,-208.01999999999998,19.63,17.83,⚪ 中性觀察,3611.TWO,8.38%,鼎翰,3.916113845495399,2026-03,⚠️ 獲利稀釋,225.85,32.53%,2025,31.04,700.9499999999999,38.68,183.0
0.31,-208.15,1.32,-47.46,⚪ 中性觀察,3128.TWO,N/A,昇銳,6.993127278865979,2026-03,📉 獲利侵蝕,160.69,N/A,2025,-0.14,43.650000000000006,-22.16,20.3500003815
0.96,-208.32,4.63,-53.4,⚪ 中性觀察,3022.TW,5.30%,威強電,10.965841987526503,2026-03,📉 獲利侵蝕,154.92,33.30%,2025,-4.78,127.35000000000001,-46.9,93.0999984741
0.32,-208.51,0.23,113.33,❌ 暫避觀望,2908.TW,N/A,特力,35.158729553174595,2026-03,⚠️ 獲利稀釋,321.84,N/A,2025,-8.72,9.450000000000001,-64.62,22.1499996185
0.58,-209.41,2.18,38.1,⚪ 中性觀察,1593.TWO,10.89%,祺驊,6.476578256028513,2026-03,⚠️ 獲利稀釋,247.51,31.32%,2025,12.31,73.65,28.24,31.7999992371
3.0,-209.54999999999998,6.6,185.71,❌ 暫避觀望,6291.TWO,N/A,沛亨,32.9700272479564,2026-03,⚠️ 獲利稀釋,395.26,N/A,2025,16.7,220.2,7.67,484.0
1.09,-209.56,4.49,10.1,⚪ 中性觀察,6170.TWO,N/A,統振,4.502325723339535,2026-03,⚠️ 獲利稀釋,219.66,N/A,2025,9.65,161.25,32.45,48.4000015259
0.4,-209.69,2.2,-29.82,⚪ 中性觀察,6843.TWO,N/A,進典,7.643564054277228,2026-03,📉 獲利侵蝕,179.87,N/A,2025,11.04,75.75,-7.56,38.5999984741
0.83,-209.85000000000002,6.13,-27.83,⚪ 中性觀察,4417.TWO,19.04%,金洲,3.3400401902816905,2026-03,📉 獲利侵蝕,182.02,29.73%,2025,12.91,223.65,39.0,49.7999992371
3.97,-209.95000000000002,15.29,30.16,❌ 暫避觀望,6488.TWO,N/A,環球晶,25.972602739726028,2026-03,⚠️ 獲利稀釋,240.11,N/A,2025,-3.24,547.5,-25.74,948.0
0.16,-210.27,0.2,77.78,❌ 暫避觀望,2305.TW,3.74%,全友,232.96296861444443,2026-03,🏰 高護城河,288.05,51.08%,2025,4.08,4.050000000000001,35.71,62.9000015259
0.21,-210.28,23.9,-98.52,⚪ 中性觀察,6472.TW,N/A,保瑞,6.489607390300231,2026-03,📉 獲利侵蝕,111.76,N/A,2025,9.11,974.25,-38.71,421.5
0.7,-211.19000000000003,2.07,47.73,❌ 暫避觀望,5425.TWO,N/A,台半,20.36637931034483,2026-03,⚠️ 獲利稀釋,258.92,N/A,2025,21.08,69.6,9.66,94.5
0.66,-211.48,2.3,8.47,⚪ 中性觀察,8482.TW,N/A,商億-KY,8.327433493292036,2026-03,⚠️ 獲利稀釋,219.95,N/A,2025,-7.32,84.75,-48.17,47.0499992371
-0.3,-211.87,-2.61,-11.11,⚪ 數據不足,1340.TW,-391.42%,勝悅-KY,0.0,2026-03,📉 獲利侵蝕,200.76,-118.96%,2025,-11.95,-68.24999999999999,50.57,5.2100000381
0.7,-212.18,3.5,25.45,⚪ 中性觀察,3684.TWO,7.78%,榮昌,6.66666676226817,2026-03,⚠️ 獲利稀釋,237.63,34.09%,2025,22.61,119.7,25.0,53.2000007629
-0.11,-212.26,2.51,-139.29,⚪ 中性觀察,4744.TWO,14.38%,皇將,6.960297577444169,2026-03,📉 獲利侵蝕,72.97,42.43%,2025,12.21,60.45,216.0,28.0499992371
-1.18,-213.1,4.48,8.59,❌ 暫避觀望,4977.TW,N/A,眾達-KY,18.0406852248394,2026-03,⚠️ 獲利稀釋,221.69,N/A,2025,-1.54,140.1,34.45,168.5
0.26,-214.08000000000004,0.73,85.71,⚪ 中性觀察,8423.TWO,N/A,保綠-KY,10.314285278342856,2026-03,⚠️ 獲利稀釋,299.79,N/A,2025,1.95,26.25,25.86,18.0499992371
0.47,-214.20000000000002,1.06,20.51,❌ 暫避觀望,3441.TWO,8.79%,聯一光,93.29896907216495,2026-03,⚠️ 獲利稀釋,234.71,25.59%,2025,28.48,29.099999999999998,-24.29,181.0
0.06,-215.07,2.85,-97.79,⚪ 中性觀察,2547.TW,18.04%,日勝生,1.1593860324439198,2026-03,📉 獲利侵蝕,117.28,47.97%,2025,-12.89,127.04999999999998,3612.5,9.8199996948
0.17,-215.29000000000002,0.38,-19.05,❌ 暫避觀望,8111.TWO,N/A,立��,282.9629686144444,2026-03,📉 獲利侵蝕,196.24,N/A,2025,5.25,4.050000000000001,-58.24,76.4000015259
0.97,-216.07,2.85,-10.19,⚪ 中性觀察,1307.TW,13.66%,三芳,4.5213550460824745,2026-03,📉 獲利侵蝕,205.88,31.96%,2025,0.33,101.85,-23.39,30.7000007629
0.29,-216.39999999999998,1.72,-76.23,⚪ 中性觀察,4167.TWO,9.56%,松瑞藥,4.208242867353579,2026-03,📉 獲利侵蝕,140.17,30.12%,2025,-1.28,69.14999999999999,203.51,19.3999996185
0.03,-216.87,-0.83,-50.0,⚪ 數據不足,3541.TWO,-11.64%,西柏,0.0,2026-03,🔄 轉虧為盈,166.87,36.41%,2025,11.77,-38.1,-1950.0,24.5
0.63,-217.38,-1.53,-41.12,⚪ 數據不足,6180.TWO,N/A,橘子,0.0,2026-03,🔄 轉虧為盈,176.26,N/A,2025,-19.95,-0.4500000000000004,-112.99,40.5999984741
1.13,-218.46,3.83,2.73,⚪ 中性觀察,4305.TWO,23.00%,世坤,4.788812872477169,2026-03,⚠️ 獲利稀釋,221.19,31.11%,2025,3.54,131.4,-3.53,41.9500007629
0.3,-218.8,1.99,7.14,⚪ 中性觀察,2614.TW,10.29%,東森,4.00219298245614,2026-03,⚠️ 獲利稀釋,225.94,34.49%,2025,-4.79,68.39999999999999,60.48,18.25
0.08,-219.04000000000002,0.47,-88.24,❌ 暫避觀望,3434.TWO,0.82%,哲固,27.47826120130435,2026-03,📉 獲利侵蝕,130.8,17.99%,2025,-5.05,17.25,-73.65,31.6000003815
0.11,-219.60000000000002,0.39,120.0,❌ 暫避觀望,5328.TWO,N/A,華容,66.45569620253166,2026-03,⚠️ 獲利稀釋,339.6,N/A,2025,1.99,11.85,0.0,52.5
2.63,-219.96,10.06,-9.93,⚪ 中性觀察,6192.TW,N/A,巨路,4.355538037051636,2026-03,📉 獲利侵蝕,210.03,N/A,2025,-6.01,380.55,-4.01,110.5
1.42,-220.1,5.42,7.58,⚪ 中性觀察,7712.TWO,N/A,博盛半導體,13.166397415185783,2026-03,⚠️ 獲利稀釋,227.68,N/A,2025,-6.13,185.70000000000002,-28.68,163.0
4.14,-220.44,13.82,29.37,❌ 暫避觀望,3583.TW,15.14%,辛耘,20.69988137603796,2026-03,⚠️ 獲利稀釋,249.81,37.11%,2025,17.37,505.79999999999995,19.76,698.0
0.94,-220.45000000000002,2.17,-8.74,⚪ 中性觀察,2748.TW,16.89%,雲品,7.775550949318638,2026-03,📉 獲利侵蝕,211.71,37.08%,2025,-0.76,74.85000000000001,-30.67,38.7999992371
0.33,-220.56,0.66,22.22,❌ 暫避觀望,6174.TWO,N/A,安��,29.000000492193546,2026-03,⚠️ 獲利稀釋,242.78,N/A,2025,30.85,23.25,-12.0,44.9500007629
1.24,-220.58,5.46,2.48,⚪ 中性觀察,2612.TW,23.81%,中航,4.4555874471991395,2026-03,⚠️ 獲利稀釋,223.06,34.11%,2025,5.36,209.4,6.43,62.2000007629
7.91,-220.94,23.14,100.76,❌ 暫避觀望,2308.TW,16.35%,台達電,33.60900932606018,2026-03,⚠️ 獲利稀釋,321.7,34.59%,2025,31.76,852.4499999999999,70.65,1910.0
2.73,-220.95,11.21,-12.22,⚪ 中性觀察,2615.TW,18.94%,萬海,4.605263157894736,2026-03,📉 獲利侵蝕,208.73,23.92%,2025,-13.25,376.20000000000005,-33.63,115.5
-0.11,-220.98000000000002,-0.06,26.67,⚪ 數據不足,6225.TW,N/A,天瀚,0.0,2026-03,⚠️ 獲利稀釋,247.65,N/A,2025,0.42,-6.6,14.29,50.4000015259
0.79,-221.37,1.64,136.36,❌ 暫避觀望,1815.TWO,12.18%,富喬,33.04843304843305,2026-03,⚠️ 獲利稀釋,357.73,29.01%,2025,40.69,52.65,1116.67,116.0
2.56,-221.37,5.89,105.83,❌ 暫避觀望,8091.TWO,N/A,翔名,15.087108013937282,2026-03,⚠️ 獲利稀釋,327.2,N/A,2025,6.82,215.25,-25.14,216.5
1.03,-221.45,3.81,14.44,⚪ 中性觀察,4904.TW,14.21%,遠傳,11.152219873150104,2026-03,⚠️ 獲利稀釋,235.89,27.10%,2025,5.47,141.9,7.02,105.5
0.11,-221.71,-0.67,-95.26,❌ 暫避觀望,4557.TW,9.33%,永新-KY,29.294117198294124,2026-03,🔄 轉虧為盈,126.45,28.78%,2025,1.42,25.499999999999996,-106.38,49.7999992371
1.26,-222.23000000000002,7.99,-17.65,⚪ 中性觀察,6953.TWO,N/A,家碩,13.140311804008908,2026-03,📉 獲利侵蝕,204.58,N/A,2025,1.72,269.40000000000003,0.0,236.0
0.54,-222.31,-0.14,10.2,❌ 暫避觀望,2390.TW,-7.49%,云辰,15.074627435074625,2026-03,🔄 轉虧為盈,232.51,19.09%,2025,-3.19,10.05,88.8,10.1000003815
-0.2,-222.37,-0.95,25.93,⚪ 數據不足,4934.TW,-456.27%,太極,0.0,2026-03,⚠️ 獲利稀釋,248.3,-156.07%,2025,-75.71,-34.8,54.11,14.1499996185
-0.22,-223.07999999999998,-0.93,62.5,⚪ 數據不足,8027.TWO,N/A,鈦昇,0.0,2026-03,⚠️ 獲利稀釋,285.58,N/A,2025,10.0,-66.75,-93.62,184.0
2.02,-223.92000000000002,6.81,6.32,⚪ 中性觀察,1773.TW,23.35%,勝一,9.665099882491187,2026-03,⚠️ 獲利稀釋,230.24,37.55%,2025,4.01,255.29999999999998,-5.55,164.5
1.0,-224.42,2.92,19.05,⚪ 中性觀察,2852.TW,10.03%,第一保,3.524590260138714,2026-03,⚠️ 獲利稀釋,243.47,31.15%,2025,-3.05,118.94999999999999,-2.67,27.9500007629
0.31,-224.67000000000002,4.67,-44.64,⚪ 中性觀察,3687.TWO,12.64%,歐買尬,5.814850456808101,2026-03,📉 獲利侵蝕,180.03,39.69%,2025,6.13,155.54999999999998,100.43,60.2999992371
1.74,-225.48000000000002,8.43,-12.12,⚪ 中性觀察,3005.TW,14.37%,神基,5.609051516610495,2026-03,📉 獲利侵蝕,213.36,31.02%,2025,10.6,311.55000000000007,16.67,116.5
0.07,-226.13,-0.36,240.0,⚪ 數據不足,2419.TW,3.08%,仲琦,0.0,2026-03,🔄 轉虧為盈,466.13,21.56%,2025,-2.29,-10.95,-125.0,28.6499996185
10.64,-226.3,38.2,9.69,⚪ 中性觀察,6781.TW,N/A,AES-KY,10.370446806315137,2026-03,⚠️ 獲利稀釋,235.99,N/A,2025,59.42,1453.65,50.45,1005.0
1.67,-226.39,4.83,31.5,⚪ 中性觀察,6417.TWO,N/A,韋僑,8.747855917667238,2026-03,⚠️ 獲利稀釋,257.89,N/A,2025,7.83,174.9,11.03,102.0
1.11,-226.45,3.28,7.77,⚪ 中性觀察,1708.TW,19.41%,東鹼,6.774611300142488,2026-03,⚠️ 獲利稀釋,234.22,33.86%,2025,-3.29,115.8,-16.11,52.2999992371
1.59,-226.67999999999998,6.7,-21.29,⚪ 中性觀察,2233.TW,10.84%,宇隆,9.873570138470802,2026-03,📉 獲利侵蝕,205.39,30.63%,2025,-10.49,249.14999999999998,-38.87,164.0
0.02,-227.62,-3.97,-96.15,⚪ 數據不足,4919.TW,-9.71%,新唐,0.0,2026-03,🔄 轉虧為盈,131.47,34.28%,2025,-4.48,-110.25,-863.46,136.0
1.17,-227.64999999999998,4.64,30.0,⚪ 中性觀察,7713.TWO,N/A,威力德生醫,6.571683263739982,2026-03,⚠️ 獲利稀釋,257.65,N/A,2025,11.92,168.45000000000002,12.22,73.8000030518
1.01,-227.66,7.17,-23.48,⚪ 中性觀察,6637.TWO,N/A,醫影,2.972677679010929,2026-03,📉 獲利侵蝕,204.18,N/A,2025,40.45,274.5,1.91,54.4000015259
1.83,-227.66000000000003,6.71,54.39,⚪ 中性觀察,5483.TWO,N/A,中美晶,12.583444592790388,2026-03,⚠️ 獲利稀釋,282.05,N/A,2025,-1.89,224.70000000000002,-23.02,188.5
0.3,-227.72000000000003,-0.61,100.0,⚪ 數據不足,2461.TW,-2.69%,光群雷,0.0,2026-03,🔄 轉虧為盈,327.72,18.99%,2025,-4.36,-15.75,-138.31,17.7999992371
0.31,-227.95,1.77,-46.55,⚪ 中性觀察,3492.TWO,-0.96%,長盛,4.07446800393617,2026-03,📉 獲利侵蝕,181.4,27.24%,2025,4.69,70.5,9.26,19.1499996185
0.83,-228.05999999999997,3.76,168.33,⚪ 中性觀察,6021.TWO,N/A,美好證,6.4506171662191365,2026-03,⚠️ 獲利稀釋,396.39,N/A,2025,35.14,97.19999999999999,161.27,41.7999992371
0.06,-228.39999999999998,0.33,50.0,⚪ 中性觀察,2511.TW,N/A,太子,11.493151155205478,2026-03,⚠️ 獲利稀釋,278.4,N/A,2025,10.32,10.950000000000001,73.68,8.3900003433
-0.43,-228.70000000000002,3.41,10.42,⚪ 中性觀察,1456.TW,248.16%,怡華,9.671052506118421,2026-03,⚠️ 獲利稀釋,239.12,46.73%,2025,-20.46,22.8,207.21,14.6999998093
0.67,-228.72,2.6,-16.25,⚪ 中性觀察,1712.TW,5.88%,興農,5.817518025416058,2026-03,📉 獲利侵蝕,212.47,29.22%,2025,-1.68,102.75,4.0,39.8499984741
1.41,-228.74,4.6,20.69,⚪ 中性觀察,1294.TWO,21.70%,漢田生技,4.288149977587383,2026-03,⚠️ 獲利稀釋,249.43,37.68%,2025,4.02,175.95,-19.33,50.2999992371
3.84,-229.48000000000002,31.68,-69.62,⚪ 中性觀察,2603.TW,9.72%,長榮,3.0014822134387353,2026-03,📉 獲利侵蝕,159.86,17.92%,2025,-18.23,1214.3999999999999,-50.82,243.0
