Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority
2399.TW,映泰,2026-03-24,看跌 FVG,32.05,34.37,30.45,💰 已達標,獲利點,0,66.33,-,4
2408.TW,南亞科,2026-03-23,看跌 FVG,227.0,235.17,215.65,💰 已達標,獲利點,0,43.12,2026-03-25,4
2426.TW,鼎元,2026-03-23,看跌 FVG,34.8,35.17,33.06,❌ 已失效,實體過中線,0,76.4,-,4
2429.TW,銘旺科,2026-03-27,看跌 FVG,42.0,43.52,39.9,⏳ 待回測,⚡結構突破 ⚠️過熱,0,41.49,-,4
2436.TW,偉詮電,2026-03-18,看漲 FVG,65.6,64.18,68.88,❌ 已失效,實體破中線,1,62.5,2026-03-20,4
2455.TW,全新,2026-03-25,看漲 FVG,268.5,242.28,281.93,✅ 已站穩,🟢 買進,0,65.7,2026-03-27,4
2485.TW,兆赫,2026-03-20,看跌 FVG,78.5,79.09,74.58,💰 已達標,獲利點,0,71.11,2026-03-24,4
2489.TW,瑞軒,2026-03-24,看跌 FVG,34.65,34.97,32.92,💰 已達標,獲利點,1,35.75,-,4
2515.TW,中工,2026-03-26,看跌 FVG,13.65,13.77,12.97,⚠️ 壓力確認,🔴 放空,0,14.61,2026-03-30,4
2605.TW,新興,2026-03-20,看跌 FVG,41.45,42.21,39.38,❌ 已失效,實體過中線,0,56.46,2026-03-24,4
2640.TWO,大車隊,2026-03-27,看漲 FVG,187.0,179.1,196.35,⏳ 待回測,⚡結構突破 ⚠️過熱,1,94.56,-,4
3017.TW,奇鋐,2026-03-27,看跌 FVG,2155.0,2185.87,2047.25,⏳ 待回測,監控中 🧹 ⚠️過熱,0,74.09,-,4
3026.TW,禾伸堂,2026-03-26,看漲 FVG,134.0,132.83,140.7,💰 已達標,獲利點,0,82.46,-,4
3029.TW,零壹,2026-03-26,看跌 FVG,95.0,98.99,90.25,⚠️ 壓力確認,🔴 放空,0,19.5,2026-03-30,4
3040.TW,遠見,2026-03-26,看漲 FVG,51.3,50.55,53.87,⏳ 待回測,⚡結構突破 ⚠️過熱,1,84.35,-,4
3062.TW,建漢,2026-03-27,看漲 FVG,28.5,26.96,29.93,⏳ 待回測,⚡結構突破 ⚠️過熱,1,73.71,-,4
3071.TWO,協禧,2026-03-20,看漲 FVG,28.0,27.26,29.4,💰 已達標,獲利點,1,63.08,-,4
3081.TWO,聯亞,2026-03-26,看漲 FVG,1570.0,1532.3,1648.5,💰 已達標,獲利點,1,56.33,-,4
3086.TWO,華義,2026-03-18,看漲 FVG,271.0,266.66,284.55,💰 已達標,獲利點,1,69.35,-,4
3093.TWO,港建*,2026-03-27,看漲 FVG,45.0,43.98,47.25,⏳ 待回測,監控中 ⚠️過熱,0,62.32,-,4
3131.TWO,弘塑,2026-03-25,看漲 FVG,2670.0,2547.2,2803.5,💰 已達標,獲利點,0,83.33,2026-03-27,4
3150.TW,鈺寶-創,2026-03-25,看漲 FVG,18.5,17.51,19.43,✅ 已站穩,🟢 買進,1,70.31,2026-03-27,4
3209.TW,全科,2026-03-16,看漲 FVG,41.85,40.25,43.94,💰 已達標,獲利點,1,66.32,-,4
3211.TWO,順達,2026-03-26,看漲 FVG,350.5,345.76,368.03,💰 已達標,獲利點,0,60.75,-,4
3221.TWO,台嘉碩,2026-03-19,看漲 FVG,35.55,31.24,37.33,💰 已達標,獲利點,1,54.94,2026-03-23,4
3260.TWO,威剛,2026-03-24,看跌 FVG,408.0,414.06,387.6,💰 已達標,獲利點,0,67.5,-,4
3338.TW,泰碩,2026-03-19,看漲 FVG,63.6,63.18,66.78,❌ 已失效,實體破中線,1,72.63,-,4
3437.TW,榮創,2026-03-26,看跌 FVG,21.6,22.56,20.52,⚠️ 壓力確認,🔴 放空,0,68.09,2026-03-30,4
3467.TWO,台灣精材,2026-03-27,看漲 FVG,43.8,43.28,45.99,⏳ 待回測,⚡結構突破 ⚠️過熱,1,80.32,-,4
3529.TWO,力旺,2026-03-26,看漲 FVG,2800.0,2771.07,2940.0,❌ 已失效,實體破中線,0,66.56,-,4
3533.TW,嘉澤,2026-03-25,看漲 FVG,2195.0,2034.78,2304.75,✅ 已站穩,🟢 買進,0,74.04,2026-03-27,4
3563.TW,牧德,2026-03-26,看漲 FVG,768.0,740.28,806.4,💰 已達標,獲利點,1,70.3,-,4
3577.TWO,泓格,2026-03-27,看漲 FVG,71.9,66.67,75.5,⏳ 待回測,⚡結構突破 ⚠️過熱,1,84.26,-,4
3663.TWO,鑫科,2026-03-12,看漲 FVG,69.5,65.67,72.98,💰 已達標,獲利點,1,59.32,-,4
3673.TW,TPK-KY,2026-03-19,看漲 FVG,44.35,42.34,46.57,💰 已達標,獲利點,1,56.45,2026-03-23,4
3702.TW,大聯大,2026-03-27,看跌 FVG,92.3,94.77,87.68,⏳ 待回測,監控中 🧹 ⚠️過熱,0,82.27,-,4
3708.TW,上緯投控,2026-03-11,看漲 FVG,127.0,125.37,133.35,❌ 已失效,實體破中線,1,75.0,2026-03-13,4
3717.TW,聯嘉投控,2026-03-23,看漲 FVG,20.45,20.3,21.47,💰 已達標,獲利點,1,74.69,-,4
4121.TWO,優盛,2026-03-27,看跌 FVG,16.1,16.28,15.29,⏳ 待回測,監控中 ⚠️過熱,0,10.81,-,4
4154.TWO,樂威科-KY,2026-03-27,看漲 FVG,14.25,13.53,14.96,⏳ 待回測,⚡結構突破 ⚠️過熱,1,82.79,-,4
4441.TW,振大環球,2026-03-13,看跌 FVG,215.0,217.58,204.25,💰 已達標,獲利點,1,23.39,-,4
4576.TW,大銀微系統,2026-03-26,看漲 FVG,132.0,129.85,138.6,💰 已達標,獲利點,1,68.22,2026-03-30,4
4741.TWO,泓瀚,2026-03-27,看漲 FVG,31.45,29.95,33.02,⏳ 待回測,⚡結構突破 ⚠️過熱,1,82.39,-,4
4906.TW,正文,2026-03-26,看漲 FVG,34.3,33.13,36.02,💰 已達標,獲利點,0,70.82,-,4
4946.TWO,辣椒,2026-03-27,看跌 FVG,116.0,119.09,110.2,⏳ 待回測,監控中 ⚠️過熱,0,13.21,-,4
4949.TW,有成精密,2026-03-13,看漲 FVG,63.2,61.89,66.36,💰 已達標,獲利點,1,86.33,-,4
4956.TW,光鋐,2026-03-27,看跌 FVG,34.2,34.92,32.49,⏳ 待回測,監控中 🧹 ⚠️過熱,0,80.39,-,4
4960.TW,誠美材,2026-03-24,看漲 FVG,25.25,24.88,26.51,❌ 已失效,實體破中線,0,79.5,-,4
4971.TWO,IET-KY,2026-03-27,看漲 FVG,580.0,523.37,609.0,⏳ 待回測,⚡結構突破 ⚠️過熱,1,71.47,-,4
4991.TWO,環宇-KY,2026-03-25,看漲 FVG,430.0,421.38,451.5,✅ 已站穩,🟢 買進,0,65.95,2026-03-27,4
5274.TWO,信驊,2026-03-18,看漲 FVG,11615.0,11263.4,12195.75,💰 已達標,獲利點,0,71.59,-,4
5292.TW,華懋,2026-03-27,看漲 FVG,249.5,239.3,261.98,⏳ 待回測,⚡結構突破 ⚠️過熱,1,90.86,-,4
5386.TWO,青雲,2026-03-27,看跌 FVG,286.5,290.44,272.18,⏳ 待回測,⚡結構突破 ⚠️過熱,0,46.8,-,4
5521.TW,工信,2026-03-27,看跌 FVG,13.1,13.42,12.44,⏳ 待回測,監控中 ⚠️過熱,0,18.82,-,4
6176.TW,瑞儀,2026-03-18,看跌 FVG,94.5,95.68,89.77,⚠️ 壓力確認,🔴 放空,0,13.51,2026-03-20,4
6187.TWO,萬潤,2026-03-25,看漲 FVG,926.0,899.48,972.3,❌ 已失效,實體破中線,0,79.97,2026-03-27,4
6217.TWO,中探針,2026-03-26,看漲 FVG,171.0,168.16,179.55,💰 已達標,獲利點,0,70.23,2026-03-30,4
6231.TWO,系微,2026-03-27,看跌 FVG,278.5,282.4,264.57,⏳ 待回測,監控中 🧹 ⚠️過熱,0,84.08,-,4
6236.TWO,中湛,2026-02-26,看跌 FVG,21.6,24.12,20.52,⚠️ 壓力確認,🔴 放空,1,19.31,2026-03-03,4
6277.TW,宏正,2026-03-27,看漲 FVG,68.9,65.07,72.35,⏳ 待回測,⚡結構突破 ⚠️過熱,1,89.14,-,4
6409.TW,旭隼,2026-03-19,看跌 FVG,762.0,774.85,723.9,💰 已達標,獲利點,1,23.12,2026-03-23,4
6419.TWO,京晨科,2026-03-27,看漲 FVG,88.1,86.37,92.5,⏳ 待回測,監控中 ⚠️過熱,1,68.65,-,4
6438.TW,迅得,2026-03-20,看漲 FVG,169.5,160.19,177.97,💰 已達標,獲利點,1,64.67,-,4
6465.TWO,威潤,2026-03-25,看漲 FVG,46.0,43.78,48.3,✅ 已站穩,🟢 買進,0,64.65,2026-03-27,4
6508.TWO,惠光,2026-03-12,看漲 FVG,27.65,26.52,29.03,💰 已達標,獲利點,0,70.32,-,4
6509.TWO,聚和,2026-03-17,看漲 FVG,42.75,41.84,44.89,💰 已達標,獲利點,1,69.3,-,4
6530.TWO,創威,2026-03-27,看跌 FVG,93.0,93.97,88.35,⏳ 待回測,監控中 ⚠️過熱,0,72.28,-,4
6538.TWO,倉和,2026-03-27,看漲 FVG,74.9,71.14,78.65,⏳ 待回測,⚡結構突破 ⚠️過熱,1,80.43,-,4
6547.TWO,高端疫苗,2026-03-24,看漲 FVG,55.1,54.23,57.86,❌ 已失效,實體破中線,1,90.57,-,4
6550.TW,北極星藥業-KY,2026-03-27,看跌 FVG,19.5,20.0,18.52,⏳ 待回測,監控中 ⚠️過熱,0,22.26,-,4
6568.TWO,宏觀,2026-03-19,看漲 FVG,202.0,199.5,212.1,💰 已達標,獲利點,0,65.66,-,4
6574.TWO,霈方,2026-03-24,看跌 FVG,132.0,136.68,125.4,💰 已達標,獲利點,0,80.93,-,4
6584.TWO,南俊國際,2026-03-27,看漲 FVG,580.0,572.12,609.0,⏳ 待回測,⚡結構突破 ⚠️過熱,0,96.55,-,4
6585.TW,鼎基,2026-03-26,看漲 FVG,98.1,94.03,103.0,💰 已達標,獲利點,1,66.38,2026-03-30,4
6588.TWO,東典光電,2026-03-20,看漲 FVG,105.0,99.3,110.25,❌ 已失效,實體破中線,0,46.91,-,4
6609.TWO,瀧澤科,2026-03-27,看漲 FVG,40.5,37.76,42.52,⏳ 待回測,⚡結構突破 ⚠️過熱,1,79.5,-,4
6672.TW,騰輝電子-KY,2026-03-27,看跌 FVG,129.0,130.65,122.55,⏳ 待回測,監控中 🧹 ⚠️過熱,0,87.34,-,4
6679.TWO,鈺太,2026-03-18,看漲 FVG,250.0,246.76,262.5,❌ 已失效,實體破中線,1,68.03,-,4
6683.TWO,雍智科技,2026-03-26,看漲 FVG,1215.0,1203.95,1275.75,💰 已達標,獲利點,1,69.33,-,4
6693.TWO,廣閎科,2026-03-12,看漲 FVG,94.8,93.93,99.54,💰 已達標,獲利點,1,70.28,-,4
6715.TW,嘉基,2026-03-25,看漲 FVG,322.0,305.96,338.1,💰 已達標,獲利點,0,70.18,2026-03-27,4
6716.TWO,應廣,2026-03-27,看跌 FVG,68.0,70.35,64.6,⏳ 待回測,⚡結構突破 ⚠️過熱,0,44.3,-,4
6739.TWO,竹陞科技,2026-03-13,看漲 FVG,1165.0,1099.47,1223.25,💰 已達標,獲利點,1,65.87,2026-03-17,4
6831.TW,邁科,2026-03-26,看漲 FVG,377.0,367.15,395.85,✅ 已站穩,🟢 買進,1,70.92,2026-03-30,4
6919.TW,康霈*,2026-03-27,看跌 FVG,80.7,84.32,76.66,⏳ 待回測,⚡結構突破 ⚠️過熱,0,12.72,-,4
6934.TW,心誠鎂,2026-03-26,看跌 FVG,73.1,74.87,69.44,⏳ 待回測,⚡結構突破 ⚠️過熱,1,23.8,-,4
6980.TWO,鐳洋科技,2026-03-26,看漲 FVG,151.5,144.77,159.08,❌ 已失效,實體破中線,1,64.71,-,4
7547.TWO,碩網,2026-03-25,看漲 FVG,75.5,72.93,79.28,💰 已達標,獲利點,1,81.31,2026-03-27,4
7610.TW,聯友金屬-創,2026-03-25,看漲 FVG,364.0,354.72,382.2,✅ 已站穩,🟢 買進,0,78.33,2026-03-27,4
7709.TWO,榮田,2026-03-27,看漲 FVG,67.6,61.69,70.98,⏳ 待回測,⚡結構突破 ⚠️過熱,1,79.33,-,4
7711.TW,永擎,2026-03-27,看跌 FVG,272.0,279.39,258.4,⏳ 待回測,監控中 🧹 ⚠️過熱,0,79.04,-,4
7717.TWO,萊德光電-KY,2026-03-27,看漲 FVG,710.0,697.5,745.5,⏳ 待回測,⚡結構突破 ⚠️過熱,1,65.03,-,4
7721.TW,微程式,2026-03-27,看漲 FVG,67.3,55.42,70.67,⏳ 待回測,⚡結構突破 ⚠️過熱,1,78.01,-,4
7722.TW,LINEPAY,2026-03-19,看跌 FVG,329.5,336.67,313.02,💰 已達標,獲利點,0,19.46,2026-03-23,4
7730.TW,暉盛-創,2026-03-25,看漲 FVG,170.0,160.69,178.5,💰 已達標,獲利點,1,95.12,2026-03-27,4
7740.TW,熙特爾-創,2026-03-05,看漲 FVG,186.0,184.07,195.3,💰 已達標,獲利點,0,78.29,2026-03-09,4
7751.TWO,竑騰,2026-03-18,看漲 FVG,1555.0,1507.42,1632.75,💰 已達標,獲利點,1,71.1,2026-03-20,4
7781.TWO,昕力資*,2026-03-27,看跌 FVG,28.45,29.9,27.03,⏳ 待回測,監控中 ⚠️過熱,0,72.77,-,4
7786.TW,東方風能,2026-03-23,看跌 FVG,134.0,137.18,127.3,❌ 已失效,實體過中線,1,20.2,-,4
7810.TWO,捷創科技,2026-03-24,看漲 FVG,258.5,244.27,271.43,💰 已達標,獲利點,1,79.14,-,4
8027.TWO,鈦昇,2026-03-25,看漲 FVG,121.5,118.41,127.58,💰 已達標,獲利點,1,73.47,-,4
8039.TW,台虹,2026-03-12,看漲 FVG,122.0,115.92,128.1,❌ 已失效,實體破中線,0,75.95,2026-03-16,4
8047.TWO,星雲,2026-03-26,看漲 FVG,56.9,56.32,59.75,❌ 已失效,實體破中線,1,62.79,-,4
8064.TWO,東捷,2026-03-26,看漲 FVG,70.3,69.45,73.81,❌ 已失效,實體破中線,0,77.27,-,4
8091.TWO,翔名,2026-03-24,看漲 FVG,148.5,140.79,155.93,💰 已達標,獲利點,1,75.0,-,4
8096.TWO,擎亞,2026-03-16,看漲 FVG,79.4,76.42,83.37,💰 已達標,獲利點,0,63.06,-,4
8155.TWO,博智,2026-03-19,看漲 FVG,264.5,243.78,277.73,💰 已達標,獲利點,0,68.01,2026-03-23,4
8358.TWO,金居,2026-03-23,看跌 FVG,231.0,246.22,219.45,❌ 已失效,實體過中線,1,35.81,2026-03-25,4
8442.TW,威宏-KY,2026-03-23,看跌 FVG,52.2,53.37,49.59,❌ 已失效,實體過中線,0,18.81,2026-03-25,4
