股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
4402.TWO,郡都開發,無,16.8999996185,14.89,🔴 空頭陷阱,0.00%,0.00%,-0.98%,-2.70%,0.0,1,0.0,-0.0098
00885.TW,富邦越南,無,16.8099994659,37.55,🔴 空頭陷阱,0.00%,0.00%,-6.81%,-3.69%,0.0,2,0.0,-0.0681
8034.TWO,榮群,無,23.3500003815,42.54,🔴 空頭陷阱,50.00%,0.00%,-4.47%,-5.01%,0.0,2,0.0,-0.0447
6589.TW,台康生技,無,55.7000007629,42.47,🔴 空頭陷阱,0.00%,0.00%,-6.27%,-4.33%,0.0,1,0.0,-0.0627
4306.TW,炎洲,無,13.9499998093,73.08,🔴 空頭陷阱,0.00%,0.00%,-1.74%,-2.44%,0.0,1,0.0,-0.0174
6461.TWO,益得,無,18.3999996185,28.21,🔴 空頭陷阱,0.00%,0.00%,-20.96%,-10.18%,0.0,1,0.0,-0.2096
7805.TWO,威聯通,無,674.0,61.19,🔴 空頭陷阱,0.00%,0.00%,-6.14%,-5.24%,0.0,1,0.0,-0.0614
6961.TWO,旅天下,無,58.0,31.25,🔴 空頭陷阱,100.00%,0.00%,-0.17%,-0.17%,0.0,1,0.0,-0.0017
7752.TWO,世紀樺欣,無,44.75,27.43,🔴 空頭陷阱,50.00%,0.00%,-3.58%,-6.55%,0.0,2,0.0,-0.0358
6962.TW,奕力-KY,無,34.0999984741,70.85,🔴 空頭陷阱,0.00%,0.00%,-2.50%,-1.00%,0.0,1,0.0,-0.025
3323.TWO,加百裕,無,34.4000015259,51.79,🔴 空頭陷阱,0.00%,0.00%,-7.98%,-10.48%,0.0,1,0.0,-0.0798
00870B.TWO,元大15年EM主權債,無,28.2800006866,23.23,🔴 空頭陷阱,0.00%,0.00%,-0.41%,-0.34%,0.0,1,0.0,-0.0041
2034.TW,允強,無,20.25,60.29,🔴 空頭陷阱,50.00%,0.00%,-3.67%,-4.23%,0.0,2,0.0,-0.0367
2483.TW,百容,無,20.9500007629,55.57,🔴 空頭陷阱,20.00%,0.00%,-5.99%,-6.23%,0.0,5,0.0,-0.0599
3581.TWO,博磊,無,69.9000015259,54.44,🔴 空頭陷阱,0.00%,0.00%,-9.77%,-12.27%,0.0,2,0.0,-0.0977
3380.TW,明泰,無,36.25,51.04,🔴 空頭陷阱,0.00%,0.00%,-1.15%,-4.02%,0.0,1,0.0,-0.0115
4401.TWO,東隆興,無,14.8500003815,44.0,🔴 空頭陷阱,0.00%,0.00%,-4.36%,-4.07%,0.0,1,0.0,-0.0436
6667.TWO,信紘科,無,240.5,39.36,🔴 空頭陷阱,0.00%,0.00%,-1.48%,-8.15%,0.0,1,0.0,-0.0148
00751B.TWO,元大AAA至A公司債,無,31.5400009155,35.58,🔴 空頭陷阱,0.00%,0.00%,-0.21%,-0.49%,0.0,1,0.0,-0.0021
5015.TWO,華祺,無,25.6499996185,25.37,🔴 空頭陷阱,50.00%,0.00%,-0.83%,-2.36%,0.0,4,0.0,-0.0083
2427.TW,三商電,無,23.0499992371,28.3,🔴 空頭陷阱,0.00%,0.00%,-3.85%,-2.56%,0.0,1,0.0,-0.0385
6698.TW,旭暉應材,無,31.0,54.09,🔴 空頭陷阱,0.00%,0.00%,-7.68%,-7.15%,0.0,2,0.0,-0.0768
5880.TW,合庫金,無,23.2000007629,51.92,🔴 空頭陷阱,0.00%,0.00%,-1.03%,-1.44%,0.0,1,0.0,-0.0103
3591.TW,艾笛森,無,20.2000007629,66.32,🔴 空頭陷阱,0.00%,0.00%,-3.86%,-10.91%,0.0,1,0.0,-0.0386
2401.TW,凌陽,無,20.1000003815,47.22,🔴 空頭陷阱,0.00%,0.00%,-6.88%,-4.59%,0.0,2,0.0,-0.0688
3259.TWO,鑫創,無,16.6499996185,51.35,🔴 空頭陷阱,100.00%,0.00%,-11.72%,-4.85%,0.0,2,0.0,-0.1172
6279.TWO,胡連,無,110.0,50.0,🔴 空頭陷阱,0.00%,0.00%,-3.10%,-3.10%,0.0,1,0.0,-0.031
5876.TW,上海商銀,無,39.0,53.03,🔴 空頭陷阱,0.00%,0.00%,-0.86%,-0.99%,0.0,1,0.0,-0.0086
4977.TW,眾達-KY,無,190.0,66.25,🔴 空頭陷阱,33.33%,0.00%,-5.74%,-10.60%,0.0,3,0.0,-0.0574
5227.TWO,立凱-KY,無,23.7000007629,46.36,🔴 空頭陷阱,50.00%,0.00%,-2.54%,-4.05%,0.0,2,0.0,-0.0254
3564.TWO,其陽,無,42.25,49.7,🔴 空頭陷阱,0.00%,0.00%,-1.34%,-4.21%,0.0,1,0.0,-0.0134
6419.TWO,京晨科,無,91.9000015259,67.63,🔴 空頭陷阱,50.00%,0.00%,-10.30%,-6.60%,0.0,2,0.0,-0.103
2845.TW,遠東銀,無,12.5,64.29,🔴 空頭陷阱,0.00%,0.00%,-1.54%,-1.54%,0.0,1,0.0,-0.0154
00959B.TWO,大華投等美債15Y+,無,9.3500003815,33.12,🔴 空頭陷阱,33.33%,0.00%,-0.62%,-0.97%,0.0,3,0.0,-0.0062
4560.TW,強信-KY,無,32.4500007629,35.94,🔴 空頭陷阱,0.00%,0.00%,-2.39%,-2.09%,0.0,2,0.0,-0.0239
5543.TWO,桓鼎-KY,無,27.9500007629,65.42,🔴 空頭陷阱,0.00%,0.00%,-16.40%,-11.79%,0.0,1,0.0,-0.164
3592.TW,瑞鼎,無,222.0,60.71,🔴 空頭陷阱,0.00%,0.00%,-3.94%,-3.73%,0.0,1,0.0,-0.0394
1718.TW,中纖,無,7.6700000763,58.44,🔴 空頭陷阱,40.00%,0.00%,-3.19%,-3.62%,0.0,5,0.0,-0.0319
6166.TW,凌華,無,58.7999992371,38.03,🔴 空頭陷阱,0.00%,0.00%,-5.94%,-11.59%,0.0,1,0.0,-0.0594
00738U.TW,期元大道瓊白銀,無,57.4000015259,26.65,🔴 空頭陷阱,100.00%,0.00%,-26.09%,-0.56%,0.0,2,0.0,-0.2609
6672.TW,騰輝電子-KY,無,128.5,82.06,🔴 空頭陷阱,33.33%,0.00%,-3.78%,-7.05%,0.0,3,0.0,-0.0378
3694.TW,海華,無,55.9000015259,48.89,🔴 空頭陷阱,0.00%,0.00%,-14.31%,-9.99%,0.0,1,0.0,-0.1431
009803.TW,保德信市值動能50,無,15.1599998474,52.03,🔴 空頭陷阱,100.00%,0.00%,-4.15%,-2.50%,0.0,1,0.0,-0.0415
7584.TWO,樂意,無,33.4000015259,42.61,🔴 空頭陷阱,0.00%,0.00%,-4.09%,-9.97%,0.0,1,0.0,-0.0409
8050.TWO,廣積,無,40.0999984741,44.44,🔴 空頭陷阱,0.00%,0.00%,-1.02%,-2.04%,0.0,1,0.0,-0.0102
2348.TW,海悅,無,77.5,67.54,🔴 空頭陷阱,0.00%,0.00%,-4.58%,-6.76%,0.0,1,0.0,-0.0458
2104.TW,國際中橡,無,12.6499996185,53.85,🔴 空頭陷阱,100.00%,0.00%,-11.44%,-9.59%,0.0,1,0.0,-0.1144
8476.TW,台境*,無,19.0,50.0,🔴 空頭陷阱,0.00%,0.00%,-15.02%,-13.99%,0.0,1,0.0,-0.1502
3390.TWO,旭軟,無,21.2000007629,27.27,🔴 空頭陷阱,0.00%,0.00%,-3.07%,-5.26%,0.0,2,0.0,-0.0307
4726.TWO,永昕,無,31.2000007629,43.24,🔴 空頭陷阱,0.00%,0.00%,-0.56%,-4.17%,0.0,1,0.0,-0.0056
3006.TW,晶豪科,無,166.5,56.5,🔴 空頭陷阱,50.00%,0.00%,-15.42%,-16.33%,0.0,4,0.0,-0.1542
3376.TW,新日興,無,205.0,53.77,🔴 空頭陷阱,0.00%,0.00%,-3.95%,-7.26%,0.0,2,0.0,-0.0395
3693.TWO,營邦,無,504.0,65.61,🔴 空頭陷阱,33.33%,0.00%,-12.27%,-16.42%,0.0,3,0.0,-0.1227
6290.TWO,良維,無,206.0,50.93,🔴 空頭陷阱,100.00%,0.00%,-8.47%,-14.62%,0.0,1,0.0,-0.0847
2388.TW,威盛,無,52.0,64.68,🔴 空頭陷阱,50.00%,0.00%,-4.38%,-7.54%,0.0,2,0.0,-0.0438
3673.TW,TPK-KY,無,44.9000015259,72.73,🔴 空頭陷阱,0.00%,0.00%,-3.07%,-3.41%,0.0,2,0.0,-0.0307
2035.TWO,唐榮,無,28.2000007629,39.13,🔴 空頭陷阱,0.00%,0.00%,-2.89%,-4.75%,0.0,1,0.0,-0.0289
5230.TWO,雷笛克光學,無,16.6499996185,62.67,🔴 空頭陷阱,0.00%,0.00%,-4.57%,-4.86%,0.0,1,0.0,-0.0457
3169.TWO,亞信,無,93.3000030518,48.36,🔴 空頭陷阱,0.00%,0.00%,-5.37%,-7.28%,0.0,3,0.0,-0.0537
1516.TW,川飛,無,20.6499996185,16.79,🔴 空頭陷阱,100.00%,0.00%,-6.16%,-5.41%,0.0,2,0.0,-0.0616
3413.TW,京鼎,無,303.5,49.38,🔴 空頭陷阱,50.00%,0.00%,-3.86%,-7.50%,0.0,2,0.0,-0.0386
3516.TWO,亞帝歐,無,18.2999992371,28.57,🔴 空頭陷阱,0.00%,0.00%,-1.74%,-2.49%,0.0,1,0.0,-0.0174
00931B.TWO,統一美債20年,無,13.75,33.65,🔴 空頭陷阱,0.00%,0.00%,-1.41%,-1.20%,0.0,1,0.0,-0.0141
3045.TW,台灣大,無,109.0,66.67,🔴 空頭陷阱,0.00%,0.00%,-0.92%,-1.84%,0.0,2,0.0,-0.0092
6958.TW,日盛台駿,無,17.2000007629,68.57,🔴 空頭陷阱,0.00%,0.00%,-2.85%,-5.13%,0.0,1,0.0,-0.0285
3444.TWO,利機,無,63.0,58.02,🔴 空頭陷阱,0.00%,0.00%,-8.02%,-7.64%,0.0,1,0.0,-0.0802
2207.TW,和泰車,無,499.0,49.47,🔴 空頭陷阱,0.00%,0.00%,-9.37%,-5.93%,0.0,2,0.0,-0.0937
3597.TWO,映興,無,23.25,54.17,🔴 空頭陷阱,50.00%,0.00%,-1.72%,-1.72%,0.0,2,0.0,-0.0172
5536.TWO,聖暉*,無,743.0,60.57,🔴 空頭陷阱,0.00%,0.00%,-4.17%,-9.19%,0.0,2,0.0,-0.0417
6104.TWO,創惟,無,91.3000030518,49.63,🔴 空頭陷阱,50.00%,0.00%,-3.72%,-3.21%,0.0,2,0.0,-0.0372
3321.TW,同泰,無,15.8999996185,51.33,🔴 空頭陷阱,0.00%,0.00%,-2.69%,-9.05%,0.0,1,0.0,-0.0269
00949.TW,復華日本龍頭,無,19.0200004578,43.85,🔴 空頭陷阱,0.00%,0.00%,-1.92%,-4.45%,0.0,1,0.0,-0.0192
7721.TW,微程式,無,67.3000030518,84.8,🔴 空頭陷阱,66.67%,0.00%,-3.29%,-3.94%,0.0,3,0.0,-0.0329
6625.TW,必應,無,74.5999984741,22.86,🔴 空頭陷阱,100.00%,0.00%,-0.11%,-0.11%,0.0,1,0.0,-0.0011
4924.TWO,欣厚-KY,無,10.1999998093,40.63,🔴 空頭陷阱,0.00%,0.00%,-5.65%,-4.78%,0.0,1,0.0,-0.0565
6919.TW,康霈*,無,78.5,3.17,🔴 空頭陷阱,0.00%,0.00%,-0.88%,-8.24%,0.0,1,0.0,-0.0088
3211.TWO,順達,無,354.5,63.55,🔴 空頭陷阱,50.00%,0.00%,-6.09%,-0.59%,0.0,4,0.0,-0.0609
9962.TWO,有益,無,10.8999996185,37.84,🔴 空頭陷阱,50.00%,0.00%,-3.96%,-5.63%,0.0,2,0.0,-0.0396
8016.TW,矽創,無,198.5,60.0,🔴 空頭陷阱,50.00%,0.00%,-1.26%,-4.02%,0.0,2,0.0,-0.0126
3094.TW,聯傑,無,22.6499996185,52.58,🔴 空頭陷阱,0.00%,0.00%,-7.52%,-8.46%,0.0,2,0.0,-0.0752
5484.TW,慧友,無,43.25,68.42,🔴 空頭陷阱,50.00%,0.00%,-12.41%,-11.28%,0.0,2,0.0,-0.1241
6284.TWO,佳邦,無,82.0,67.76,🔴 空頭陷阱,50.00%,0.00%,-3.03%,-2.34%,0.0,2,0.0,-0.0303
3014.TW,聯陽,無,115.5,41.94,🔴 空頭陷阱,0.00%,0.00%,-4.10%,-2.05%,0.0,1,0.0,-0.041
6794.TW,向榮生技,無,79.5,36.03,🔴 空頭陷阱,50.00%,0.00%,-4.03%,-4.98%,0.0,2,0.0,-0.0403
7402.TWO,邑錡,無,122.5,61.4,🔴 空頭陷阱,0.00%,0.00%,-7.19%,-4.21%,0.0,2,0.0,-0.0719
2023.TW,燁輝,無,14.4499998093,28.57,🔴 空頭陷阱,33.33%,0.00%,-3.24%,-4.12%,0.0,3,0.0,-0.0324
3454.TW,未知,無,99.4000015259,50.0,🔴 空頭陷阱,50.00%,0.00%,-0.05%,-0.15%,0.0,2,0.0,-0.0005
3543.TW,州巧,無,48.7999992371,51.9,🔴 空頭陷阱,0.00%,0.00%,-4.57%,-8.15%,0.0,1,0.0,-0.0457
3018.TW,隆銘綠能,無,11.75,45.0,🔴 空頭陷阱,0.00%,0.00%,-7.28%,-7.28%,0.0,1,0.0,-0.0728
6526.TW,達發,無,475.0,46.86,🔴 空頭陷阱,50.00%,0.00%,-7.91%,-7.85%,0.0,2,0.0,-0.0791
3686.TW,達能,無,18.25,50.82,🔴 空頭陷阱,66.67%,0.00%,-15.29%,-13.52%,0.0,3,0.0,-0.1529
2061.TWO,風青,無,15.9499998093,31.88,🔴 空頭陷阱,0.00%,0.00%,-9.27%,-7.77%,0.0,1,0.0,-0.0927
2415.TW,錩新,無,29.1499996185,72.85,🔴 空頭陷阱,50.00%,0.00%,-0.90%,-1.61%,0.0,2,0.0,-0.009
8103.TW,瀚荃,無,81.1999969482,37.87,🔴 空頭陷阱,0.00%,0.00%,-12.51%,-7.39%,0.0,1,0.0,-0.1251
3297.TWO,杭特,無,34.0499992371,41.55,🔴 空頭陷阱,100.00%,0.00%,-5.86%,-3.63%,0.0,1,0.0,-0.0586
9937.TW,全國,無,56.4000015259,11.76,🔴 空頭陷阱,100.00%,0.00%,-3.72%,-9.14%,0.0,1,0.0,-0.0372
6578.TWO,達邦蛋白,無,17.75,48.39,🔴 空頭陷阱,0.00%,0.00%,-2.87%,-4.13%,0.0,4,0.0,-0.0287
3313.TWO,斐成,無,12.8500003815,55.56,🔴 空頭陷阱,0.00%,0.00%,-8.42%,-7.69%,0.0,1,0.0,-0.0842
4433.TWO,興采,無,20.8999996185,52.56,🔴 空頭陷阱,0.00%,0.00%,-4.75%,-6.20%,0.0,1,0.0,-0.0475
6276.TWO,安鈦克,無,33.2000007629,56.9,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-13.70%,0.0,1,0.0,-0.1024
2387.TW,精元,無,39.4500007629,51.61,🔴 空頭陷阱,50.00%,0.00%,-3.53%,-3.23%,0.0,2,0.0,-0.0353
3632.TWO,研勤,無,9.8800001144,48.65,🔴 空頭陷阱,0.00%,0.00%,-2.06%,-2.94%,0.0,1,0.0,-0.0206
6863.TW,永道-KY,無,89.0,41.14,🔴 空頭陷阱,0.00%,0.00%,-6.92%,-7.31%,0.0,1,0.0,-0.0692
2365.TW,昆盈,無,31.3999996185,44.05,🔴 空頭陷阱,50.00%,0.00%,-9.97%,-8.88%,0.0,2,0.0,-0.0997
2425.TW,承啟,無,27.2999992371,57.69,🔴 空頭陷阱,0.00%,0.00%,-6.60%,-5.92%,0.0,2,0.0,-0.066
3594.TWO,磐儀,無,38.6500015259,46.7,🔴 空頭陷阱,0.00%,0.00%,-2.32%,-3.48%,0.0,1,0.0,-0.0232
6823.TWO,濾能,無,62.0,53.0,🔴 空頭陷阱,100.00%,0.00%,-10.48%,-5.39%,0.0,1,0.0,-0.1048
2390.TW,云辰,無,10.3000001907,60.26,🔴 空頭陷阱,50.00%,0.00%,-2.76%,-3.44%,0.0,2,0.0,-0.0276
6175.TWO,立敦,無,49.8499984741,64.11,🔴 空頭陷阱,33.33%,0.00%,-7.17%,-4.11%,0.0,3,0.0,-0.0717
5321.TWO,美而快,無,24.6000003815,56.47,🔴 空頭陷阱,50.00%,0.00%,-7.52%,-7.84%,0.0,2,0.0,-0.0752
3379.TWO,彬台,無,37.5,43.31,🔴 空頭陷阱,50.00%,0.00%,-4.13%,-2.31%,0.0,2,0.0,-0.0413
3141.TWO,晶宏,無,41.9000015259,42.81,🔴 空頭陷阱,0.00%,0.00%,-15.70%,-7.33%,0.0,1,0.0,-0.157
1435.TW,中福,無,18.2999992371,36.46,🔴 空頭陷阱,50.00%,0.00%,-6.35%,-4.13%,0.0,2,0.0,-0.0635
3048.TW,益登,無,35.5999984741,47.52,🔴 空頭陷阱,0.00%,0.00%,-8.21%,-5.80%,0.0,1,0.0,-0.0821
6693.TWO,廣閎科,無,104.0,66.67,🔴 空頭陷阱,50.00%,0.00%,-5.33%,-6.60%,0.0,2,0.0,-0.0533
1312.TW,國喬,無,14.1499996185,56.98,🔴 空頭陷阱,0.00%,0.00%,-1.09%,-5.82%,0.0,1,0.0,-0.0109
7732.TW,金興精密,無,34.2000007629,44.99,🔴 空頭陷阱,0.00%,0.00%,-3.16%,-5.31%,0.0,2,0.0,-0.0316
6179.TWO,亞通,無,24.5499992371,44.33,🔴 空頭陷阱,0.00%,0.00%,-4.56%,-4.40%,0.0,1,0.0,-0.0456
2727.TW,王品,無,227.0,47.44,🔴 空頭陷阱,40.00%,0.00%,-0.51%,-1.94%,0.0,5,0.0,-0.0051
3430.TWO,奇鈦科,無,72.0,53.01,🔴 空頭陷阱,25.00%,0.00%,-10.17%,-8.50%,0.0,4,0.0,-0.1017
2067.TWO,嘉鋼,無,7.9899997711,44.0,🔴 空頭陷阱,50.00%,0.00%,-0.70%,-5.48%,0.0,2,0.0,-0.007
8176.TWO,智捷,無,11.3500003815,55.07,🔴 空頭陷阱,50.00%,0.00%,-6.23%,-6.10%,0.0,4,0.0,-0.0623
6916.TW,華凌,無,17.6000003815,29.03,🔴 空頭陷阱,100.00%,0.00%,-4.76%,-2.51%,0.0,1,0.0,-0.0476
00942B.TWO,台新美A公司債20+,無,14.279999733,35.6,🔴 空頭陷阱,0.00%,0.00%,-2.90%,-2.92%,0.0,1,0.0,-0.029
3236.TWO,千如,無,29.3999996185,58.5,🔴 空頭陷阱,0.00%,0.00%,-2.74%,-5.76%,0.0,2,0.0,-0.0274
00722B.TWO,群益投資級電信債,無,36.2700004578,34.53,🔴 空頭陷阱,0.00%,0.00%,-0.22%,-0.94%,0.0,1,0.0,-0.0022
00970B.TWO,新光BBB投等債20+,無,9.3000001907,33.57,🔴 空頭陷阱,0.00%,0.00%,-0.52%,-1.15%,0.0,1,0.0,-0.0052
2033.TW,佳大,無,15.6999998093,44.44,🔴 空頭陷阱,0.00%,0.00%,-4.33%,-4.23%,0.0,3,0.0,-0.0433
3090.TW,日電貿,無,93.5,53.82,🔴 空頭陷阱,100.00%,0.00%,-11.68%,-6.53%,0.0,1,0.0,-0.1168
6719.TW,力智,無,168.0,48.65,🔴 空頭陷阱,50.00%,0.00%,-4.45%,-7.06%,0.0,2,0.0,-0.0445
2301.TW,光寶科,無,149.5,44.33,🔴 空頭陷阱,100.00%,0.00%,-4.19%,-2.40%,0.0,1,0.0,-0.0419
2032.TW,新鋼,無,16.9500007629,67.68,🔴 空頭陷阱,40.00%,0.00%,-4.75%,-4.97%,0.0,5,0.0,-0.0475
3701.TW,大眾控,無,59.7000007629,57.36,🔴 空頭陷阱,0.00%,0.00%,-3.45%,-7.41%,0.0,1,0.0,-0.0345
4129.TWO,聯合,無,101.5,39.34,🔴 空頭陷阱,100.00%,0.00%,-7.39%,-6.09%,0.0,1,0.0,-0.0739
6904.TWO,伯鑫,無,124.0,50.0,🔴 空頭陷阱,50.00%,0.00%,-2.46%,-4.36%,0.0,2,0.0,-0.0246
1449.TW,佳和,無,11.5500001907,59.26,🔴 空頭陷阱,100.00%,0.00%,-5.63%,-4.12%,0.0,2,0.0,-0.0563
1599.TWO,宏佳騰,無,25.7999992371,40.74,🔴 空頭陷阱,50.00%,0.00%,-7.04%,-4.73%,0.0,2,0.0,-0.0704
6921.TW,嘉雨思-創,無,67.6999969482,40.25,🔴 空頭陷阱,0.00%,0.00%,-9.14%,-11.69%,0.0,1,0.0,-0.0914
3092.TW,鴻碩,無,28.5499992371,41.46,🔴 空頭陷阱,100.00%,0.00%,-14.53%,-5.71%,0.0,2,0.0,-0.1453
00985B.TW,群益ESG投等債0-5,無,10.3199996948,47.64,🔴 空頭陷阱,0.00%,0.00%,-0.42%,-0.46%,0.0,3,0.0,-0.0042
8039.TW,台虹,無,111.5,55.34,🔴 空頭陷阱,0.00%,0.00%,-6.69%,-5.41%,0.0,1,0.0,-0.0669
6209.TW,今國光,無,49.7999992371,45.33,🔴 空頭陷阱,0.00%,0.00%,-23.48%,-17.51%,0.0,1,0.0,-0.2348
4912.TW,聯德控股-KY,無,94.0,64.0,🔴 空頭陷阱,50.00%,0.00%,-13.72%,-5.18%,0.0,2,0.0,-0.1372
3703.TW,欣陸,無,22.5,48.65,🔴 空頭陷阱,0.00%,0.00%,-4.36%,-2.70%,0.0,1,0.0,-0.0436
1522.TW,堤維西,無,32.0,13.5,🔴 空頭陷阱,0.00%,0.00%,-5.49%,-5.97%,0.0,1,0.0,-0.0549
6196.TW,帆宣,無,281.5,54.67,🔴 空頭陷阱,50.00%,0.00%,-2.31%,-5.88%,0.0,4,0.0,-0.0231
6671.TW,三能-KY,無,29.75,22.41,🔴 空頭陷阱,0.00%,0.00%,-7.92%,-9.53%,0.0,1,0.0,-0.0792
1784.TWO,訊聯,無,77.0,16.67,🔴 空頭陷阱,50.00%,0.00%,-4.58%,-3.92%,0.0,2,0.0,-0.0458
1220.TW,台榮,無,12.75,38.1,🔴 空頭陷阱,0.00%,0.00%,-1.89%,-2.29%,0.0,3,0.0,-0.0189
3290.TWO,東浦,無,42.5,38.98,🔴 空頭陷阱,0.00%,0.00%,-7.42%,-7.84%,0.0,1,0.0,-0.0742
3038.TW,全台,無,20.2999992371,39.92,🔴 空頭陷阱,0.00%,0.00%,-6.28%,-5.61%,0.0,1,0.0,-0.0628
8011.TW,台通,無,20.5499992371,60.0,🔴 空頭陷阱,0.00%,0.00%,-1.97%,-2.62%,0.0,1,0.0,-0.0197
8059.TWO,凱碩,無,18.0,52.17,🔴 空頭陷阱,0.00%,0.00%,-10.16%,-10.98%,0.0,1,0.0,-0.1016
1560.TW,中砂,無,449.0,43.97,🔴 空頭陷阱,33.33%,0.00%,-5.13%,-6.14%,0.0,3,0.0,-0.0513
1736.TW,喬山,無,122.5,39.66,🔴 空頭陷阱,0.00%,0.00%,-8.10%,-8.41%,0.0,1,0.0,-0.081
1593.TWO,祺驊,無,34.0499992371,45.45,🔴 空頭陷阱,50.00%,0.00%,-6.46%,-4.14%,0.0,2,0.0,-0.0646
3288.TWO,點晶,無,14.4499998093,45.0,🔴 空頭陷阱,0.00%,0.00%,-8.23%,-6.30%,0.0,2,0.0,-0.0823
6190.TWO,萬泰科,無,53.2999992371,63.53,🔴 空頭陷阱,33.33%,0.00%,-6.53%,-7.30%,0.0,3,0.0,-0.0653
2070.TWO,精湛,無,38.9000015259,58.05,🔴 空頭陷阱,0.00%,0.00%,-1.30%,-4.35%,0.0,2,0.0,-0.013
1218.TW,泰山,無,19.3500003815,82.86,🔴 空頭陷阱,100.00%,0.00%,-1.36%,-1.09%,0.0,1,0.0,-0.0136
2481.TW,強茂,無,88.6999969482,55.02,🔴 空頭陷阱,0.00%,0.00%,-4.63%,-8.34%,0.0,4,0.0,-0.0463
5223.TWO,安力-KY,無,26.7999992371,31.21,🔴 空頭陷阱,0.00%,0.00%,-5.35%,-4.91%,0.0,3,0.0,-0.0535
3083.TWO,網龍,無,27.2000007629,34.74,🔴 空頭陷阱,100.00%,0.00%,-0.69%,0.00%,0.0,1,0.0,-0.0069
1414.TW,東和,無,17.4500007629,20.95,🔴 空頭陷阱,50.00%,0.00%,-7.87%,-4.79%,0.0,2,0.0,-0.0787
3615.TWO,安可,無,32.0999984741,54.37,🔴 空頭陷阱,20.00%,0.00%,-7.47%,-8.36%,0.0,5,0.0,-0.0747
2413.TW,環科,無,52.2999992371,60.45,🔴 空頭陷阱,50.00%,0.00%,-10.12%,-6.10%,0.0,2,0.0,-0.1012
6188.TWO,廣明,無,87.5,44.35,🔴 空頭陷阱,50.00%,0.00%,-5.11%,-4.47%,0.0,2,0.0,-0.0511
3535.TW,晶彩科,無,113.0,24.68,🔴 空頭陷阱,0.00%,0.00%,-9.89%,-11.86%,0.0,3,0.0,-0.0989
2317.TW,鴻海,無,194.0,34.34,🔴 空頭陷阱,0.00%,0.00%,-5.40%,-6.16%,0.0,2,0.0,-0.054
1815.TWO,富喬,無,103.5,52.81,🔴 空頭陷阱,100.00%,0.00%,-8.43%,-3.77%,0.0,2,0.0,-0.0843
5534.TW,長虹,無,78.5,63.45,🔴 空頭陷阱,0.00%,0.00%,-6.05%,-3.72%,0.0,2,0.0,-0.0605
3025.TW,星通,無,58.4000015259,49.72,🔴 空頭陷阱,0.00%,0.00%,-9.43%,-13.50%,0.0,2,0.0,-0.0943
4417.TWO,金洲,無,50.2000007629,27.59,🔴 空頭陷阱,100.00%,0.00%,-0.56%,-2.45%,0.0,1,0.0,-0.0056
4406.TWO,新昕纖,無,10.1000003815,56.25,🔴 空頭陷阱,50.00%,0.00%,-5.41%,-5.64%,0.0,2,0.0,-0.0541
7714.TWO,創泓科技,無,133.0,48.57,🔴 空頭陷阱,0.00%,0.00%,-6.02%,-6.02%,0.0,1,0.0,-0.0602
1432.TW,大魯閣,無,17.5499992371,58.24,🔴 空頭陷阱,0.00%,0.00%,-8.27%,-8.53%,0.0,1,0.0,-0.0827
3033.TW,威健,無,32.2999992371,63.94,🔴 空頭陷阱,75.00%,0.00%,-3.18%,-3.65%,0.0,4,0.0,-0.0318
6592.TW,和潤企業,無,62.5,49.34,🔴 空頭陷阱,0.00%,0.00%,-1.54%,-3.54%,0.0,2,0.0,-0.0154
8084.TWO,巨虹,無,44.3499984741,27.47,🔴 空頭陷阱,0.00%,0.00%,-9.60%,-14.86%,0.0,1,0.0,-0.096
3308.TW,聯德,無,20.5499992371,35.85,🔴 空頭陷阱,100.00%,0.00%,-4.75%,-7.69%,0.0,1,0.0,-0.0475
00700.TW,富邦�琤肭磪�,無,17.1700000763,41.13,🔴 空頭陷阱,0.00%,0.00%,-1.99%,-1.20%,0.0,1,0.0,-0.0199
2038.TW,海光,無,15.6999998093,59.04,🔴 空頭陷阱,33.33%,0.00%,-4.55%,-5.24%,0.0,6,0.0,-0.0455
3712.TW,永崴投控,無,22.4500007629,54.6,🔴 空頭陷阱,50.00%,0.00%,-5.77%,-3.72%,0.0,2,0.0,-0.0577
4123.TWO,晟德,無,40.5,29.7,🔴 空頭陷阱,0.00%,0.00%,-9.46%,-8.86%,0.0,2,0.0,-0.0946
4728.TWO,雙美,無,394.0,45.65,🔴 空頭陷阱,100.00%,0.00%,-0.25%,-0.76%,0.0,1,0.0,-0.0025
00720B.TWO,元大投資級公司債,無,33.0499992371,35.99,🔴 空頭陷阱,33.33%,0.00%,-1.32%,-1.34%,0.0,3,0.0,-0.0132
1438.TW,三地開發,無,28.4500007629,36.52,🔴 空頭陷阱,66.67%,0.00%,-9.21%,-7.21%,0.0,3,0.0,-0.0921
00830.TW,國泰費城半導體,無,53.2000007629,43.51,🔴 空頭陷阱,50.00%,0.00%,-1.42%,-2.22%,0.0,2,0.0,-0.0142
6438.TW,迅得,無,171.5,67.14,🔴 空頭陷阱,0.00%,0.00%,-2.45%,-8.90%,0.0,1,0.0,-0.0245
