est_price,eps,advice,pe,om,price,date,gm,status,eps_yoy,prev_rev_yoy,prev_eps_yoy,name,prev_eps,expansion,rev_yoy,symbol,prev_year
70.05,2.48,❌ 暫避觀望,15.546038217152036,N/A,72.5999984741,2025-12,N/A,🌑 雙重衰退,-52.99,-37.61,-75.62,榮田,0.91,-21.830000000000002,-31.16,7709.TWO,2025
-39.300000000000004,-0.96,⚪ 數據不足,0.0,-5.35%,12.6499996185,2025-12,12.86%,📉 獲利侵蝕,-15.66,10.72,-2.74,建舜電,-0.75,-21.96,6.3,3322.TWO,2025
156.45,4.31,❌ 暫避觀望,23.681687440076704,4.85%,247.0,2025-12,27.05%,🌑 雙重衰退,-22.62,-1.42,-35.13,上銀,3.01,-22.09,-0.53,2049.TW,2025
1092.9,32.84,⚪ 中性觀察,6.045841339555311,20.51%,440.5,2025-12,34.25%,📉 獲利侵蝕,-14.37,0.68,-27.07,玉晶光,22.41,-22.14,7.77,3406.TW,2025
-281.84999999999997,-7.24,⚪ 數據不足,0.0,N/A,91.3000030518,2025-12,N/A,⚠️ 獲利稀釋,21.08,41.35,10.97,益安,-5.76,-22.160000000000004,43.24,6499.TWO,2025
0.0,1.44,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,⚠️ 獲利稀釋,5.88,28.6,41.89,宏�砦C戲-創,1.05,-22.48,28.36,6908.TW,2025
533.6999999999999,15.29,⚪ 中性觀察,12.282181000562113,N/A,437.0,2025-12,N/A,🌑 雙重衰退,-25.74,-0.4,-45.48,環球晶,10.68,-22.5,-3.24,6488.TWO,2025
93.0,2.35,⚪ 中性觀察,10.37096823416129,N/A,64.3000030518,2025-12,N/A,📉 獲利侵蝕,-21.14,1.48,-32.39,諾貝兒,1.44,-22.5,1.36,6844.TWO,2025
184.20000000000002,5.42,⚪ 中性觀察,8.916938110749184,N/A,109.5,2025-12,N/A,🌑 雙重衰退,-28.68,-6.32,-47.73,博盛半導體,3.57,-22.55,-6.13,7712.TWO,2025
310.5,8.29,⚪ 中性觀察,8.381642512077295,N/A,173.5,2025-12,N/A,📉 獲利侵蝕,-19.59,7.33,-29.18,三集瑞-KY,6.02,-22.57,2.98,6862.TW,2025
82.35000000000001,2.18,⚪ 中性觀察,9.65391621129326,N/A,53.0,2025-12,N/A,🌑 雙重衰退,-27.57,-1.21,-45.77,華宏,1.54,-22.57,-5.0,8240.TWO,2025
133.5,3.92,⚪ 中性觀察,14.438202247191011,N/A,128.5,2025-12,N/A,📉 獲利侵蝕,-18.72,1.29,-33.88,科定,2.48,-22.58,3.86,6655.TW,2025
-66.3,-2.15,⚪ 數據不足,0.0,-262.93%,27.25,2025-12,19.82%,🌑 雙重衰退,-73.98,-48.42,-74.32,鴻華先進-創,-1.29,-22.64,-51.34,2258.TW,2025
76.35,2.0,⚪ 中性觀察,10.707269155206287,N/A,54.5,2025-12,N/A,🌑 雙重衰退,-25.66,-0.59,-32.58,詮欣,1.51,-22.64,-3.02,6205.TW,2025
274.95000000000005,6.9,⚪ 中性觀察,8.592471358428805,N/A,157.5,2025-12,N/A,📉 獲利侵蝕,-8.99,24.0,-0.69,宸曜,5.79,-22.66,13.67,6922.TWO,2025
132.14999999999998,3.71,⚪ 中性觀察,6.628831047207719,12.74%,58.4000015259,2025-12,23.43%,🌑 雙重衰退,-30.65,-5.97,-36.61,富林-KY,2.32,-22.7,-7.95,1341.TW,2025
101.85,2.97,❌ 暫避觀望,40.27982326951399,21.78%,273.5,2025-12,37.27%,📉 獲利侵蝕,-18.46,-3.9,-34.36,全新,1.92,-22.75,4.29,2455.TW,2025
99.45,2.51,❌ 暫避觀望,19.834087481146305,N/A,131.5,2025-12,N/A,🌑 雙重衰退,-49.48,-28.87,-50.93,全訊,1.89,-22.799999999999997,-26.68,5222.TW,2025
156.0,4.2,⚪ 中性觀察,5.6730769230769225,N/A,59.0,2025-12,N/A,📉 獲利侵蝕,-8.03,17.25,2.91,展�眥篕�,3.18,-22.869999999999997,14.84,6776.TW,2025
0.0,32.29,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,⚠️ 獲利稀釋,41.25,60.19,39.26,兆聯實業,22.26,-22.950000000000003,64.2,6944.TW,2025
-71.25,-1.25,⚪ 數據不足,0.0,-63.96%,55.0999984741,2025-12,-26.90%,🌑 雙重衰退,-112.33,-89.05,-117.3,新復興,-1.46,-23.010000000000005,-89.32,4909.TWO,2025
53.25,1.38,⚪ 中性觀察,7.95774647887324,1.38%,28.25,2025-12,5.82%,🌑 雙重衰退,-39.91,-16.8,-42.93,仁寶,1.06,-23.129999999999995,-16.78,2324.TW,2025
172.35,4.6,⚪ 中性觀察,7.058311442480418,21.70%,81.0999984741,2025-12,37.68%,📉 獲利侵蝕,-19.33,-5.13,-27.88,漢田生技,3.37,-23.349999999999998,4.02,1294.TWO,2025
78.6,2.37,⚪ 中性觀察,5.677480916030535,N/A,29.75,2025-12,N/A,🌑 雙重衰退,-25.47,-0.04,-24.66,三能-KY,1.65,-23.369999999999997,-2.1,6671.TW,2025
137.10000000000002,3.73,⚪ 中性觀察,8.577680692111596,7.43%,78.4000015259,2025-12,19.39%,📉 獲利侵蝕,-18.02,5.21,-20.4,凱美,2.77,-23.369999999999997,5.35,2375.TW,2025
-149.25000000000003,-3.68,⚪ 數據不足,0.0,-46.94%,26.7000007629,2025-12,8.14%,🌑 雙重衰退,-24.32,17.04,-25.49,永邑-KY,-3.2,-23.5,-0.82,2939.TW,2025
0.0,11.11,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,⚠️ 獲利稀釋,29.9,57.65,49.5,東方風能,9.06,-23.520000000000003,53.42,7786.TW,2025
194.25,5.48,⚪ 中性觀察,11.042471042471043,19.26%,143.0,2025-12,25.97%,📉 獲利侵蝕,-12.04,10.78,-20.3,台星科,3.73,-23.59,11.55,3265.TWO,2025
-7.800000000000001,-0.43,⚪ 數據不足,0.0,-47.25%,17.25,2025-12,37.85%,🌑 雙重衰退,-112.91,-87.01,-105.26,聯上,-0.16,-23.590000000000003,-89.32,4113.TWO,2025
241.05,6.85,⚪ 中性觀察,4.822650902302427,22.47%,77.5,2025-12,34.04%,🌑 雙重衰退,-51.27,-24.42,-70.84,海悅,3.61,-23.640000000000004,-27.63,2348.TW,2025
50.099999999999994,1.22,⚪ 中性觀察,14.236526717694613,11.18%,47.5499992371,2025-12,40.97%,⚠️ 獲利稀釋,15.09,87.79,100.0,港建*,1.04,-23.669999999999998,38.76,3093.TWO,2025
103.49999999999999,2.85,⚪ 中性觀察,5.043478150304349,13.66%,34.7999992371,2025-12,31.96%,📉 獲利侵蝕,-23.39,0.47,-27.17,三芳,2.01,-23.72,0.33,1307.TW,2025
24.0,0.57,❌ 暫避觀望,17.718750238437497,7.94%,28.3500003815,2025-12,30.11%,🌑 雙重衰退,-29.63,-8.68,10.42,協禧,0.53,-23.81,-5.82,3071.TWO,2025
68.85,2.19,⚪ 中性觀察,7.5925922601525055,N/A,34.8499984741,2025-12,N/A,⚠️ 獲利稀釋,1.86,20.85,-11.59,光菱,1.45,-23.91,25.77,8032.TWO,2025
-69.75,-2.68,⚪ 數據不足,0.0,-24.14%,66.0999984741,2025-12,39.56%,🌑 雙重衰退,-28.85,-1.39,16.13,華廣,-1.31,-23.93,-4.92,4737.TW,2025
115.80000000000001,3.08,⚪ 中性觀察,9.054404342733159,N/A,69.9000015259,2025-12,N/A,🌑 雙重衰退,-25.6,-2.96,-15.81,宏正,2.29,-24.110000000000003,-1.49,6277.TW,2025
0.0,2.32,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🌑 雙重衰退,-34.28,0.15,-21.29,弘煜科,1.59,-24.21,-10.07,6482.TWO,2025
433.79999999999995,12.75,❌ 暫避觀望,47.71784232365145,N/A,1380.0,2025-12,N/A,📉 獲利侵蝕,-14.04,26.61,0.87,均華,9.4,-24.229999999999997,10.19,6640.TWO,2025
1.0499999999999998,1.01,❌ 暫避觀望,493.57141767285725,4.39%,34.5499992371,2025-12,20.96%,🔄 轉虧為盈,-68.84,-49.07,-111.11,南港,-0.37,-24.230000000000004,-44.61,2101.TW,2025
169.64999999999998,4.6,⚪ 中性觀察,5.95048656514589,9.23%,67.3000030518,2025-12,30.24%,🌑 雙重衰退,-30.72,-6.27,-29.98,億光,3.34,-24.36,-6.36,2393.TW,2025
141.45000000000002,2.87,⚪ 中性觀察,3.6161186080699887,N/A,34.0999984741,2025-12,N/A,🌑 雙重衰退,-39.39,-16.15,-35.9,奕力-KY,2.6,-24.36,-15.03,6962.TW,2025
65.4,1.65,⚪ 中性觀察,7.454128440366972,8.70%,32.5,2025-12,13.61%,📉 獲利侵蝕,-21.15,3.44,-11.48,大亞,1.62,-24.54,3.39,1609.TW,2025
152.25,4.38,⚪ 中性觀察,6.837438573980295,N/A,69.4000015259,2025-12,N/A,🌑 雙重衰退,-28.08,-3.19,-32.55,立端,2.89,-24.549999999999997,-3.53,6245.TWO,2025
53.7,1.88,⚪ 中性觀察,7.541899441340782,7.25%,27.0,2025-12,14.91%,⚠️ 獲利稀釋,1.06,23.4,-15.52,倚天酷��-創,0.96,-24.57,25.63,2432.TW,2025
160.79999999999998,4.34,⚪ 中性觀察,10.121268656716419,N/A,108.5,2025-12,N/A,📉 獲利侵蝕,-2.92,29.26,32.81,鴻呈,3.41,-24.58,21.66,6913.TWO,2025
233.55,7.54,⚪ 中性觀察,5.529865027238279,N/A,86.0999984741,2025-12,N/A,⚠️ 獲利稀釋,17.08,49.53,12.47,茂綸,4.69,-24.800000000000004,41.88,6227.TWO,2025
714.6,19.45,⚪ 中性觀察,5.89840470193115,3.76%,281.0,2025-12,6.33%,⚠️ 獲利稀釋,25.55,49.49,20.44,廣達,13.7,-24.99,50.54,2382.TW,2025
49.05,1.16,⚪ 中性觀察,9.418960011345566,N/A,30.7999992371,2025-12,N/A,📉 獲利侵蝕,-21.62,2.96,-10.17,晉倫,1.06,-25.04,3.42,6151.TWO,2025
26.1,0.91,❌ 暫避觀望,50.1724155470115,9.16%,87.3000030518,2025-12,38.83%,📉 獲利侵蝕,-15.24,2.59,-36.36,直得,0.5,-25.05,9.81,1597.TW,2025
92.55000000000001,2.42,⚪ 中性觀察,10.162074677941652,6.47%,62.7000007629,2025-12,23.29%,📉 獲利侵蝕,-18.15,4.91,-17.76,東元,1.98,-25.14,6.99,1504.TW,2025
194.55,6.46,⚪ 中性觀察,7.022372961225906,N/A,91.0801773071,2025-12,N/A,📉 獲利侵蝕,-10.28,15.7,-24.7,振曜,3.72,-25.31,15.03,6143.TWO,2025
217.79999999999998,6.5,⚪ 中性觀察,4.590296679621213,8.34%,66.6511077881,2025-12,12.33%,⚠️ 獲利稀釋,24.8,47.68,25.0,達欣工,4.37,-25.45,50.25,2535.TW,2025
158.39999999999998,3.99,⚪ 中性觀察,5.861742568740532,2.64%,61.9000015259,2025-12,16.71%,🌑 雙重衰退,-33.62,-5.59,-40.86,IKKA-KY,3.19,-25.5,-8.12,2250.TW,2025
110.1,2.65,⚪ 中性觀察,12.08446824907357,7.03%,88.6999969482,2025-12,17.58%,🌑 雙重衰退,-48.92,-22.96,-48.53,中碳,2.14,-25.520000000000003,-23.4,1723.TW,2025
284.1,9.07,❌ 暫避觀望,47.25448785638859,N/A,895.0,2025-12,N/A,⚠️ 獲利稀釋,38.43,42.57,1.46,高力,5.62,-25.940000000000005,64.37,8996.TW,2025
719.0999999999999,18.24,⚪ 中性觀察,4.630788485607009,5.17%,222.0,2025-12,29.04%,🌑 雙重衰退,-34.08,-8.48,-36.42,瑞鼎,14.09,-25.96,-8.12,3592.TW,2025
398.25000000000006,10.2,⚪ 中性觀察,8.148162324549904,14.44%,216.3337097168,2025-12,28.63%,🌑 雙重衰退,-52.93,-24.07,-48.81,上品,8.4,-26.12,-26.81,4770.TW,2025
124.95,3.32,⚪ 中性觀察,10.588234927755101,13.53%,88.1999969482,2025-12,54.86%,🏰 高護城河,-29.66,-0.17,-27.89,桓達,2.43,-26.18,-3.48,4549.TWO,2025
16.5,0.28,⚪ 中性觀察,9.181818528636363,-2.71%,10.1000003815,2025-12,24.73%,🌑 雙重衰退,-57.58,25.83,65.0,憶聲,0.33,-26.189999999999998,-31.39,3024.TW,2025
51.75,2.39,⚪ 中性觀察,9.579709923797102,N/A,33.0499992371,2025-12,N/A,🌑 雙重衰退,-26.77,6.74,-46.02,精星,0.96,-26.259999999999998,-0.51,8183.TWO,2025
47.7,1.33,⚪ 中性觀察,9.528301646886792,4.10%,30.2999992371,2025-12,23.19%,🌑 雙重衰退,-30.16,-2.17,-32.61,佳格,0.94,-26.36,-3.8,1227.TW,2025
60.6,1.86,⚪ 中性觀察,12.549505139331682,-0.45%,50.7000007629,2025-12,17.44%,📉 獲利侵蝕,-13.89,17.03,-21.39,全漢,1.58,-26.47,12.58,3015.TW,2025
361.5,9.93,⚪ 中性觀察,10.45643153526971,N/A,252.0,2025-12,N/A,⚠️ 獲利稀釋,0.71,37.75,2.53,華懋,6.88,-26.58,27.29,5292.TW,2025
689.6999999999999,15.5,⚪ 中性觀察,10.96128751631144,0.48%,504.0,2025-12,29.12%,🌑 雙重衰退,-38.69,-5.96,-36.05,營邦,13.32,-26.729999999999997,-11.96,3693.TWO,2025
70.8,1.94,❌ 暫避觀望,15.127118967351695,13.96%,71.4000015259,2025-12,63.82%,🏰 高護城河,-61.35,-37.28,-66.67,友威科,1.46,-26.800000000000004,-34.55,3580.TWO,2025
227.1,6.32,⚪ 中性觀察,5.680317040951123,N/A,86.0,2025-12,N/A,📉 獲利侵蝕,-22.95,9.61,-27.55,全宇昕,4.35,-26.86,3.91,6651.TWO,2025
60.300000000000004,1.53,⚪ 中性觀察,5.733830655995024,3.22%,23.0499992371,2025-12,16.95%,⚠️ 獲利稀釋,6.99,18.73,8.91,三商電,1.11,-26.96,33.95,2427.TW,2025
1016.8499999999999,28.13,❌ 暫避觀望,34.07582239268329,10.13%,2310.0,2025-12,19.04%,⚠️ 獲利稀釋,9.24,14.3,0.26,創意,19.48,-27.08,36.32,3443.TW,2025
360.5999999999999,10.74,⚪ 中性觀察,4.575707154742098,N/A,110.0,2025-12,N/A,📉 獲利侵蝕,-15.51,13.16,-32.23,胡連,6.27,-27.14,11.63,6279.TWO,2025
463.50000000000006,13.99,❌ 暫避觀望,26.99029126213592,19.22%,834.0,2025-12,42.20%,📉 獲利侵蝕,-6.3,25.2,-8.44,華城,8.68,-27.19,20.89,1519.TW,2025
-356.70000000000005,-7.62,⚪ 數據不足,0.0,-1.93%,108.5,2025-12,10.51%,🌑 雙重衰退,-35.83,-33.93,-436.18,碩禾,-8.15,-27.29,-8.54,3691.TWO,2025
97.64999999999999,1.84,⚪ 中性觀察,11.029186336682029,N/A,71.8000030518,2025-12,N/A,🌑 雙重衰退,-42.86,-16.86,-58.3,巨大,2.31,-27.39,-15.47,9921.TW,2025
2474.55,70.17,⚪ 中性觀察,13.456992180396435,29.92%,2220.0,2025-12,51.54%,🏰 高護城河,-15.21,12.55,-16.1,嘉澤,47.64,-27.490000000000002,12.28,3533.TW,2025
288.90000000000003,6.77,⚪ 中性觀察,4.569055036344755,N/A,88.0,2025-12,N/A,📉 獲利侵蝕,-17.06,16.51,-8.3,志強-KY,5.32,-27.52,10.46,6768.TW,2025
50.4,2.76,❌ 暫避觀望,24.970238549375,0.20%,83.9000015259,2025-12,25.49%,📉 獲利侵蝕,-5.15,23.69,-10.55,台聯電,1.78,-27.71,22.56,4905.TWO,2025
8.700000000000001,0.31,❌ 暫避觀望,133.96551197965516,N/A,77.6999969482,2025-12,N/A,📉 獲利侵蝕,-17.95,9.23,-24.24,邑昇,0.24,-27.759999999999998,9.81,5291.TWO,2025
-35.699999999999996,-1.01,⚪ 數據不足,0.0,N/A,15.4499998093,2025-12,N/A,📉 獲利侵蝕,-17.44,7.62,40.0,福華,-0.39,-27.87,10.43,8085.TWO,2025
144.9,4.74,⚪ 中性觀察,12.888198757763975,6.37%,124.5,2025-12,18.27%,📉 獲利侵蝕,-22.96,4.98,-30.82,華新科,2.95,-27.87,4.91,2492.TW,2025
-61.49999999999999,-1.93,⚪ 數據不足,0.0,N/A,34.5,2025-12,N/A,📉 獲利侵蝕,-3.35,17.0,11.02,中揚光,-1.11,-27.950000000000003,24.6,6668.TW,2025
126.15,3.63,⚪ 中性觀察,7.431629013079667,N/A,62.5,2025-12,N/A,📉 獲利侵蝕,-9.05,16.83,-10.73,訊連,2.58,-27.96,18.91,5203.TW,2025
29.550000000000004,1.0,❌ 暫避觀望,15.279188010913703,15.00%,30.1000003815,2025-12,31.61%,📉 獲利侵蝕,-5.94,23.64,-18.92,承業醫,0.64,-28.09,22.15,4164.TW,2025
165.45000000000002,4.58,⚪ 中性觀察,4.378966385956482,N/A,48.2999992371,2025-12,N/A,🌑 雙重衰退,-40.21,-2.88,0.0,寶綠特-KY,2.54,-28.18,-12.03,6887.TW,2025
-65.1,0.09,⚪ 數據不足,0.0,N/A,40.8499984741,2025-12,N/A,🔄 轉虧為盈,-98.58,-85.68,-155.28,欣巴巴,-1.99,-28.209999999999994,-70.37,9906.TW,2025
219.74999999999997,5.39,⚪ 中性觀察,3.651877133105802,-23.97%,53.5,2025-12,52.84%,🏰 高護城河,-72.4,-39.72,-67.23,華友聯,6.01,-28.340000000000003,-44.06,1436.TW,2025
255.6,6.7,⚪ 中性觀察,13.233568075117372,10.84%,225.5,2025-12,30.63%,🌑 雙重衰退,-38.87,-9.39,-41.63,宇隆,5.02,-28.379999999999995,-10.49,2233.TW,2025
0.0,4.36,⚪ 數據不足,0.0,19.39%,0.0,2025-12,32.99%,📉 獲利侵蝕,-15.98,10.54,-30.26,鉅祥,2.72,-28.64,12.66,2476.TW,2025
195.6,6.04,⚪ 中性觀察,10.04601226993865,11.86%,131.0,2025-12,23.25%,📉 獲利侵蝕,-27.14,1.19,-23.04,智伸科,3.64,-28.85,1.71,4551.TW,2025
19.499999999999996,0.71,⚪ 中性觀察,11.192307839000001,0.88%,14.5500001907,2025-12,15.31%,🌑 雙重衰退,-49.63,-7.06,-66.44,三商,0.53,-28.85,-20.78,2905.TW,2025
0.0,2.13,⚪ 數據不足,0.0,N/A,26.5,2025-12,N/A,🌑 雙重衰退,-30.88,2.13,-8.07,光速火箭,1.48,-29.259999999999998,-1.62,7782.TWO,2025
40.05,1.23,⚪ 中性觀察,9.250936615318352,10.81%,24.7000007629,2025-12,30.16%,🌑 雙重衰退,-32.77,-5.67,-39.02,聿新科,0.78,-29.520000000000003,-3.25,4161.TWO,2025
111.14999999999999,3.01,⚪ 中性觀察,9.770580502820513,18.00%,72.4000015259,2025-12,25.58%,📉 獲利侵蝕,-10.42,25.22,-20.75,美琪瑪,2.1,-29.700000000000003,19.28,4721.TWO,2025
76.20000000000002,2.17,⚪ 中性觀察,7.795275290177163,16.89%,39.5999984741,2025-12,37.08%,🌑 雙重衰退,-30.67,-0.81,-42.78,雲品,1.11,-29.91,-0.76,2748.TW,2025
239.70000000000002,6.32,⚪ 中性觀察,7.69712140175219,N/A,123.0,2025-12,N/A,📉 獲利侵蝕,-23.11,10.7,-28.62,朋程,4.64,-30.02,6.91,8255.TWO,2025
25.65,0.72,❌ 暫避觀望,22.777778223918126,N/A,38.9500007629,2025-12,N/A,🌑 雙重衰退,-32.71,-1.99,-41.86,松翰,0.5,-30.200000000000003,-2.51,5471.TW,2025
186.15,5.2,⚪ 中性觀察,5.987107417550363,N/A,74.3000030518,2025-12,N/A,🌑 雙重衰退,-37.65,-2.55,-34.89,群電,4.03,-30.32,-7.33,6412.TW,2025
52.8,1.3,⚪ 中性觀察,5.838067965085228,N/A,20.5499992371,2025-12,N/A,🌑 雙重衰退,-46.94,-22.22,26.58,台通,1.0,-30.38,-16.56,8011.TW,2025
23.7,0.73,⚪ 中性觀察,9.398734418670886,1.90%,14.8500003815,2025-12,8.57%,🌑 雙重衰退,-31.13,0.86,-33.33,東隆興,0.48,-30.45,-0.68,4401.TWO,2025
29.7,0.89,⚪ 中性觀察,12.323232130555557,N/A,24.3999996185,2025-12,N/A,📉 獲利侵蝕,-1.11,26.89,15.85,富爾特,0.95,-30.939999999999998,29.83,6136.TW,2025
165.75,4.36,⚪ 中性觀察,9.819004524886877,18.00%,108.5,2025-12,29.23%,📉 獲利侵蝕,-27.93,1.62,-32.04,揚博,3.16,-30.96,3.03,2493.TW,2025
94.64999999999999,2.6,⚪ 中性觀察,8.541997072250398,N/A,53.9000015259,2025-12,N/A,📉 獲利侵蝕,-27.37,6.19,-34.8,富致,1.78,-30.98,3.61,6642.TWO,2025
184.20000000000002,10.15,⚪ 中性觀察,9.97557003257329,24.04%,122.5,2025-12,28.22%,⚠️ 獲利稀釋,121.88,-32.14,-63.6,華固,1.82,-31.0,152.88,2548.TW,2025
64.05,1.61,⚪ 中性觀察,11.7096018735363,N/A,50.0,2025-12,N/A,📉 獲利侵蝕,-28.18,5.03,-28.09,欣天然,1.3,-31.14,2.96,9918.TW,2025
316.35,8.37,⚪ 中性觀察,4.096728379606448,22.46%,86.4000015259,2025-12,42.21%,📉 獲利侵蝕,-21.56,-2.69,-26.79,富邦金,6.23,-31.299999999999997,9.74,2881.TW,2025
5.3999999999999995,0.75,❌ 暫避觀望,164.16666242805556,N/A,59.0999984741,2025-12,N/A,🔄 轉虧為盈,-20.43,9.55,-14.29,華電網,-0.17,-31.369999999999997,10.94,6163.TWO,2025
-95.1,-1.77,⚪ 數據不足,0.0,7.19%,21.2999992371,2025-12,11.98%,⚠️ 獲利稀釋,18.81,59.58,-95.96,台船,-1.94,-31.460000000000004,50.27,2208.TW,2025
40.5,1.36,⚪ 中性觀察,12.571563720703702,N/A,33.9432220459,2025-12,N/A,📉 獲利侵蝕,-11.69,9.72,-40.0,驊宏資,0.72,-31.479999999999997,19.79,6148.TWO,2025
203.85000000000002,5.48,⚪ 中性觀察,6.880058866813833,10.80%,93.5,2025-12,17.93%,📉 獲利侵蝕,-2.02,32.55,17.53,日電貿,4.21,-31.56,29.54,3090.TW,2025
74.55,2.44,⚪ 中性觀察,13.98390342052314,8.17%,69.5,2025-12,21.67%,⚠️ 獲利稀釋,28.57,45.79,0.0,佳能,1.52,-31.68,60.25,2374.TW,2025
159.9,4.01,⚪ 中性觀察,7.72983128760788,N/A,82.4000015259,2025-12,N/A,📉 獲利侵蝕,-22.33,10.06,-21.61,大樹,3.02,-31.72,9.39,6469.TWO,2025
236.99999999999997,6.8,⚪ 中性觀察,5.588607788088608,2.63%,88.3000030518,2025-12,11.11%,📉 獲利侵蝕,-15.42,17.9,-34.98,微星,4.87,-31.759999999999998,16.34,2377.TW,2025
194.84999999999997,5.89,⚪ 中性觀察,11.354888375673596,N/A,147.5,2025-12,N/A,📉 獲利侵蝕,-25.14,4.35,-28.13,翔名,3.96,-31.96,6.82,8091.TWO,2025
30.749999999999996,0.73,⚪ 中性觀察,14.634146341463415,N/A,30.0,2025-12,N/A,🌑 雙重衰退,-33.64,-3.81,-1.37,詠昇,0.72,-32.11,-1.53,6418.TWO,2025
0.0,5.64,⚪ 數據不足,0.0,N/A,0.0,2025-12,N/A,🌑 雙重衰退,-45.5,-14.46,-52.91,鼎基,3.81,-32.29,-13.21,6585.TW,2025
1346.4,31.68,⚪ 中性觀察,2.267156862745098,9.72%,203.5,2025-12,17.92%,🌑 雙重衰退,-50.82,-15.64,-45.0,長榮,27.74,-32.59,-18.23,2603.TW,2025
56.400000000000006,1.63,⚪ 中性觀察,12.699468085106382,N/A,47.75,2025-12,N/A,📉 獲利侵蝕,-20.6,12.56,-24.31,長科*,1.12,-32.620000000000005,12.02,6548.TWO,2025
35.699999999999996,1.06,⚪ 中性觀察,10.693277631470588,18.49%,25.4500007629,2025-12,34.78%,🌑 雙重衰退,-43.32,-13.96,-52.41,逸昌,0.69,-32.68,-10.64,3567.TWO,2025
0.0,0.58,⚪ 數據不足,0.0,N/A,25.4500007629,2025-12,N/A,📉 獲利侵蝕,-16.92,6.8,-31.37,能率亞洲,0.35,-32.800000000000004,15.88,7777.TWO,2025
-21.900000000000002,-0.39,⚪ 數據不足,0.0,2.54%,10.5,2025-12,12.46%,🌑 雙重衰退,-39.29,-6.88,-440.0,榮成,-0.54,-32.82,-6.47,1909.TW,2025
21.000000000000004,0.78,❌ 暫避觀望,15.50000054492857,18.03%,21.7000007629,2025-12,30.30%,📉 獲利侵蝕,-30.97,3.3,-58.44,大統新創,0.32,-32.96,1.99,1470.TW,2025
311.40000000000003,5.53,⚪ 中性觀察,2.1917148362235066,-0.60%,45.5,2025-12,4.67%,📉 獲利侵蝕,-10.52,27.84,-2.24,光明,5.23,-33.22,22.7,4420.TWO,2025
24.750000000000004,0.61,⚪ 中性觀察,6.0606060606060606,32.72%,10.0,2025-12,91.47%,🏰 高護城河,-35.48,-6.53,-24.64,王道銀行,0.53,-33.39,-2.09,2897.TW,2025
40.800000000000004,1.1,⚪ 中性觀察,7.463235013639705,0.16%,20.2999992371,2025-12,20.87%,🌑 雙重衰退,-50.0,-15.48,-56.0,全台,0.82,-33.5,-16.5,3038.TW,2025
58.650000000000006,1.5,⚪ 中性觀察,8.081841529795396,6.75%,31.6000003815,2025-12,22.84%,🌑 雙重衰退,-39.27,-4.96,-42.25,正新,1.23,-33.59,-5.68,2105.TW,2025
95.55000000000001,4.23,⚪ 中性觀察,7.386185123563578,N/A,47.0499992371,2025-12,N/A,📉 獲利侵蝕,-33.17,-2.59,-65.71,虹堡,1.56,-33.63,0.46,5258.TW,2025
403.04999999999995,9.65,⚪ 中性觀察,5.582433941198363,N/A,150.0,2025-12,N/A,🌑 雙重衰退,-39.94,-0.32,-34.04,天鈺,8.08,-33.66,-6.28,4961.TW,2025
85.65,1.96,❌ 暫避觀望,16.46234676007005,N/A,94.0,2025-12,N/A,🌑 雙重衰退,-59.0,-27.43,-53.91,傳奇,1.71,-33.82,-25.18,4994.TW,2025
124.95,3.16,⚪ 中性觀察,12.48499399759904,3.80%,104.0,2025-12,13.39%,📉 獲利侵蝕,-4.59,30.27,-8.59,昇貿,2.57,-33.95,29.36,3305.TW,2025
76.64999999999999,3.14,❌ 暫避觀望,17.86692819017613,11.95%,91.3000030518,2025-12,16.83%,📉 獲利侵蝕,-1.88,30.97,-40.28,光洋科,1.27,-34.27,32.39,1785.TWO,2025
46.349999999999994,0.98,❌ 暫避觀望,15.517799599644013,N/A,47.9500007629,2025-12,N/A,🌑 雙重衰退,-41.32,-10.26,-39.53,台南-KY,0.78,-34.28,-7.04,5906.TW,2025
60.6,2.19,❌ 暫避觀望,16.78217897321782,N/A,67.8000030518,2025-12,N/A,🌑 雙重衰退,-49.65,-16.58,-69.69,應廣,1.19,-34.349999999999994,-15.3,6716.TWO,2025
31.050000000000004,0.71,⚪ 中性觀察,14.420290039371979,N/A,29.8500003815,2025-12,N/A,📉 獲利侵蝕,-27.08,5.58,-7.04,信音,0.66,-34.489999999999995,7.41,6126.TWO,2025
19.799999999999997,0.74,❌ 暫避觀望,33.598483692500004,N/A,44.3499984741,2025-12,N/A,📉 獲利侵蝕,-23.71,11.9,-52.87,鈞寶,0.41,-34.58,10.87,6155.TW,2025
348.9000000000001,9.4,⚪ 中性觀察,3.9552880481513317,N/A,92.0,2025-12,N/A,🌑 雙重衰退,-40.24,0.58,-36.95,瑞儀,7.41,-34.72,-5.52,6176.TW,2025
13.200000000000001,0.5,❌ 暫避觀望,34.54545411193182,N/A,30.3999996185,2025-12,N/A,📉 獲利侵蝕,-21.88,17.47,-58.62,天二科技,0.24,-34.739999999999995,12.86,6834.TW,2025
277.04999999999995,9.43,❌ 暫避觀望,21.440173253925284,17.47%,396.0,2025-12,43.28%,📉 獲利侵蝕,-22.51,0.17,-55.93,家登,4.2,-34.77,12.26,3680.TWO,2025
