status,advice,gm,eps_yoy,rev_yoy,om,prev_rev_yoy,name,eps,pe,date,symbol,price,expansion,prev_year,prev_eps,est_price,prev_eps_yoy
📉 獲利侵蝕,⚪ 數據不足,6.18%,-183.33,601.5,-17.38%,-18.44,兆勁,-0.51,0.0,2026-03,2444.TW,11.1999998093,-784.83,2025,-1.9,-75.45,-691.67
📉 獲利侵蝕,❌ 暫避觀望,11.59%,-96.0,689.5,1.68%,65.48,精確,0.02,16.76691767566416,2026-03,3162.TWO,66.9000015259,-785.5,2025,1.7,59.849999999999994,209.26
⚠️ 獲利稀釋,⚪ 中性觀察,8.43%,96.83,887.98,-1.90%,17.91,廣越,-0.04,12.650103203747411,2026-03,4438.TW,61.0999984741,-791.15,2025,3.04,72.45,-27.51
🔄 轉虧為盈,⚪ 數據不足,N/A,-83.05,709.49,N/A,-1.5,南六,0.1,0.0,2026-03,6504.TW,38.4000015259,-792.54,2025,-1.09,-86.7,-178.42
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,1.92,794.87,N/A,55.5,精成科,1.59,5.539790441196792,2026-03,6191.TW,89.8000030518,-792.95,2025,6.55,243.15,5.17
📉 獲利侵蝕,⚪ 數據不足,-1.63%,-264.0,529.36,-10.82%,-3.44,正崴,-0.46,0.0,2026-03,2392.TW,36.0999984741,-793.36,2025,-6.62,-205.8,-281.76
📉 獲利侵蝕,⚪ 中性觀察,N/A,-7.02,787.01,N/A,-1.67,伊雲谷,0.53,12.780082670975105,2026-03,6689.TW,61.5999984741,-794.03,2025,2.31,72.3,1.77
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,108.16,903.68,N/A,12.79,昶昕,1.02,13.722333389979879,2026-03,8438.TW,68.1999969482,-795.52,2025,2.1,74.55,-4.98
📉 獲利侵蝕,⚪ 中性觀察,12.18%,-12.5,787.21,5.96%,4.67,中宇,0.77,4.809119668515376,2026-03,1535.TW,45.3499984741,-799.71,2025,4.0,141.45,-1.48
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,16.67,817.81,N/A,-13.43,虹揚-KY,-0.4,13.801369601712329,2026-03,6573.TW,20.1499996185,-801.14,2025,1.23,21.9,163.4
📉 獲利侵蝕,⚪ 數據不足,2.51%,-334.92,467.75,-26.32%,5.44,東碩,-2.8,0.0,2026-03,3272.TWO,14.8500003815,-802.6700000000001,2025,-7.65,-260.85,-139.68
📉 獲利侵蝕,⚪ 數據不足,11.17%,-19.57,783.84,-4.33%,-9.18,加百裕,-0.56,0.0,2026-03,3323.TWO,30.1499996185,-803.4100000000001,2025,-1.92,-80.85000000000001,-76.19
📉 獲利侵蝕,⚪ 中性觀察,N/A,-19.81,783.73,N/A,14.38,五福,3.44,3.511308748542825,2026-03,2745.TWO,94.6999969482,-803.54,2025,10.01,404.54999999999995,10.36
⚠️ 獲利稀釋,⚪ 數據不足,-12.37%,52.56,859.78,-29.19%,5.53,正達,-0.37,0.0,2026-03,3149.TW,68.5,-807.22,2025,-2.86,-105.75000000000001,-106.98
📉 獲利侵蝕,⚪ 中性觀察,7.66%,-557.14,253.23,-21.47%,-6.62,東台,-0.65,4.976303317535545,2026-03,4526.TW,31.5,-810.37,2025,1.81,94.95,150.56
⚠️ 獲利稀釋,⚪ 數據不足,N/A,36.17,846.82,N/A,10.78,汎銓,-0.61,0.0,2026-03,6830.TW,376.5,-810.6500000000001,2025,-0.71,-47.85,-156.8
📉 獲利侵蝕,⚪ 數據不足,N/A,-8.0,812.27,N/A,-13.36,花王,-0.28,0.0,2026-03,8906.TWO,26.0499992371,-820.27,2025,-0.78,-29.85,-252.38
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,73.91,894.76,N/A,-43.28,聯上發,0.4,13.75,2026-03,2537.TW,11.0,-820.85,2025,0.15,12.0,-85.71
📉 獲利侵蝕,⚪ 中性觀察,10.73%,-134.88,686.37,-2.70%,0.41,友達,-0.15,13.392857142857142,2026-03,2409.TW,26.25,-821.25,2025,0.9,29.4,327.5
📉 獲利侵蝕,⚪ 中性觀察,N/A,-4.55,817.65,N/A,21.03,三聯,1.26,7.864838692634673,2026-03,5493.TWO,80.3000030518,-822.1999999999999,2025,4.18,153.14999999999998,-0.48
📉 獲利侵蝕,⚪ 中性觀察,19.64%,-105.3,718.73,-12.85%,164.26,信立,-0.48,1.4884196445129427,2026-03,4303.TWO,43.7000007629,-824.03,2025,11.15,440.4,7.63
🔄 轉虧為盈,⚪ 數據不足,-14.72%,127.05,956.47,-18.44%,-21.22,唐榮,0.33,0.0,2026-03,2035.TWO,27.1499996185,-829.4200000000001,2025,-4.72,-157.95000000000002,-114.55
📉 獲利侵蝕,⚪ 數據不足,0.84%,-227.78,603.87,-27.07%,-7.88,佳和,-0.23,0.0,2026-03,1449.TW,12.75,-831.65,2025,0.12,-5.55,-87.21
📉 獲利侵蝕,⚪ 中性觀察,N/A,-43.33,790.97,N/A,18.84,邁達特,0.17,11.450276453839777,2026-03,6112.TW,41.4500007629,-834.3000000000001,2025,1.82,54.300000000000004,203.33
📉 獲利侵蝕,⚪ 數據不足,5.62%,-266.67,570.51,-16.08%,1.1,州巧,-0.16,0.0,2026-03,3543.TW,28.2000007629,-837.1800000000001,2025,-2.24,-59.7,-84.96
⚠️ 獲利稀釋,⚪ 數據不足,N/A,59.09,898.78,N/A,-6.33,邦泰,-0.09,0.0,2026-03,8935.TWO,18.75,-839.6899999999999,2025,-0.76,-26.55,-16.92
⚠️ 獲利稀釋,⚪ 數據不足,12.46%,80.0,920.0,2.54%,-6.47,榮成,-0.02,0.0,2026-03,1909.TW,10.1000003815,-840.0,2025,-0.39,-20.700000000000003,-39.29
🔄 轉虧為盈,⚪ 數據不足,8.48%,-81.0,765.22,-4.13%,423.12,百達-KY,0.19,0.0,2026-03,2236.TW,150.0,-846.22,2025,-6.81,-128.54999999999998,-186.45
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,19.7,866.43,N/A,11.2,宏�硌穈T,4.8,6.440188877229801,2026-03,6811.TWO,245.5,-846.7299999999999,2025,14.36,571.8,10.46
⚠️ 獲利稀釋,⚪ 數據不足,N/A,13.64,860.97,N/A,-13.73,智晶,-0.79,0.0,2026-03,5245.TWO,23.6000003815,-847.33,2025,-4.9,-166.64999999999998,-56.67
🌑 雙重衰退,⚪ 數據不足,-21.68%,-900.0,-49.8,-98.59%,-24.51,巨鎧精密-創,-1.04,0.0,2026-03,2254.TW,60.5,-850.2,2025,-0.84,-27.150000000000002,20.75
📉 獲利侵蝕,⚪ 數據不足,N/A,-83.33,768.82,N/A,-3.34,馬光-KY,-0.55,0.0,2026-03,4139.TWO,42.4000015259,-852.1500000000001,2025,-1.55,-38.7,-720.83
⚠️ 獲利稀釋,⚪ 中性觀察,14.31%,16.45,871.55,6.54%,34.73,零壹,1.77,6.333739342265529,2026-03,3029.TW,104.0,-855.0999999999999,2025,6.53,246.3,30.86
⚠️ 獲利稀釋,⚪ 中性觀察,11.41%,11.11,868.43,4.34%,19.94,華經,0.3,12.446807969539005,2026-03,2468.TW,35.0999984741,-857.3199999999999,2025,1.25,42.300000000000004,30.21
⚠️ 獲利稀釋,⚪ 中性觀察,10.75%,1.79,861.7,7.04%,0.73,春源,0.57,3.635578452003454,2026-03,2010.TW,21.0499992371,-859.9100000000001,2025,2.32,86.85,40.61
🔄 轉虧為盈,⚪ 數據不足,N/A,-58.33,802.76,N/A,-21.01,有益,0.05,0.0,2026-03,9962.TWO,9.8100004196,-861.09,2025,-0.15,-7.199999999999999,-122.06
📉 獲利侵蝕,⚪ 中性觀察,N/A,-11.54,849.66,N/A,27.37,欣雄,0.46,7.480988303060836,2026-03,8908.TWO,39.3499984741,-861.1999999999999,2025,2.16,78.89999999999999,14.97
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,6.98,871.15,N/A,164.5,富威電力,0.48,4.70520240033526,2026-03,6994.TW,40.7000007629,-864.17,2025,6.34,129.75,328.87
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,14.77,879.38,N/A,-15.01,帆宣,5.08,13.944530046224962,2026-03,6196.TW,543.0,-864.61,2025,15.5,584.0999999999999,65.55
🔄 轉虧為盈,⚪ 數據不足,35.79%,306.25,1172.94,12.45%,-31.12,晶彩科,0.99,0.0,2026-03,3535.TW,89.5,-866.69,2025,-1.07,-52.5,-255.07
⚠️ 獲利稀釋,⚪ 數據不足,N/A,90.34,959.14,N/A,-66.93,天宇,-0.2,0.0,2026-03,8171.TWO,20.6000003815,-868.8,2025,-5.17,-204.45,-275.59
⚠️ 獲利稀釋,⚪ 中性觀察,13.87%,3.39,877.13,5.75%,64.32,大綜,3.66,10.753176043557168,2026-03,3147.TWO,237.0,-873.74,2025,8.43,330.59999999999997,-29.4
📉 獲利侵蝕,⚪ 數據不足,-0.79%,-210.71,663.94,-10.66%,-6.83,大東,-0.62,0.0,2026-03,1441.TW,9.0699996948,-874.6500000000001,2025,-0.45,-18.6,-128.03
📉 獲利侵蝕,⚪ 數據不足,N/A,-253.33,623.3,N/A,-0.19,鑫禾,-0.54,0.0,2026-03,4999.TW,19.5499992371,-876.63,2025,-1.68,-70.94999999999999,-272.92
⚠️ 獲利稀釋,⚪ 數據不足,N/A,88.57,969.39,N/A,27.54,東典光電,-0.08,0.0,2026-03,6588.TWO,74.0999984741,-880.8199999999999,2025,-1.77,-84.9,57.14
📉 獲利侵蝕,⚪ 數據不足,12.86%,-250.0,635.46,-5.35%,6.3,建舜電,-0.64,0.0,2026-03,3322.TWO,12.3500003815,-885.46,2025,-0.96,-46.5,-15.66
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,180.0,1065.47,N/A,8.31,潤泰材,0.42,4.254473085188867,2026-03,8463.TW,21.3999996185,-885.47,2025,1.85,75.45,48.0
📉 獲利侵蝕,⚪ 中性觀察,11.53%,-28.43,861.36,2.34%,21.07,欣新網,0.74,7.5115742506828695,2026-03,2949.TWO,64.9000015259,-889.79,2025,3.63,129.60000000000002,6.89
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,91.84,984.81,N/A,25.77,光菱,0.94,7.242063492063492,2026-03,8032.TWO,36.5,-892.9699999999999,2025,2.19,75.6,1.86
📉 獲利侵蝕,⚪ 數據不足,N/A,-260.0,633.91,N/A,52.32,友勁,-0.18,0.0,2026-03,6142.TW,9.720000267,-893.91,2025,-0.26,-12.75,48.0
⚠️ 獲利稀釋,⚪ 數據不足,N/A,98.48,992.49,N/A,30.97,安國,-0.01,0.0,2026-03,8054.TWO,93.0,-894.01,2025,-3.19,-104.69999999999999,-37.72
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,918.18,1815.36,N/A,79.14,鑫龍騰,2.24,2.4712643279519333,2026-03,3188.TWO,23.6499996185,-897.18,2025,4.05,143.55,81.45
📉 獲利侵蝕,❌ 暫避觀望,8.38%,-35.71,863.6,2.16%,4.89,亞航,0.09,21.067193374347827,2026-03,2630.TW,53.2999992371,-899.3100000000001,2025,1.0,37.95,49.25
📉 獲利侵蝕,⚪ 數據不足,10.61%,-14.75,891.37,-45.08%,-34.5,今皓,-0.73,0.0,2026-03,3011.TW,12.0500001907,-906.12,2025,-2.55,-82.64999999999999,-5.88
📉 獲利侵蝕,⚪ 數據不足,N/A,-277.78,629.73,N/A,-20.15,澤米,-0.35,0.0,2026-03,6742.TW,44.0,-907.51,2025,-1.52,-68.55000000000001,-603.33
📉 獲利侵蝕,⚪ 數據不足,17.06%,-357.14,551.38,1.24%,-7.45,旭軟,-0.18,0.0,2026-03,3390.TWO,24.2000007629,-908.52,2025,-0.55,-33.9,-138.3
🔄 轉虧為盈,⚪ 數據不足,N/A,151.56,1065.26,N/A,9.99,慧友,0.33,0.0,2026-03,5484.TW,41.2999992371,-913.7,2025,-0.6,-30.749999999999996,33.33
📉 獲利侵蝕,⚪ 數據不足,N/A,-526.67,391.62,N/A,-4.0,明基材,-0.64,0.0,2026-03,8215.TW,24.9500007629,-918.29,2025,-1.14,-26.1,-283.87
⚠️ 獲利稀釋,⚪ 中性觀察,14.91%,8.33,929.95,7.25%,25.63,倚天酷��-創,0.26,7.916666666666668,2026-03,2432.TW,28.5,-921.62,2025,1.88,53.99999999999999,1.06
📉 獲利侵蝕,⚪ 數據不足,N/A,-368.0,557.02,N/A,-8.52,麗清,-0.67,0.0,2026-03,3346.TW,21.0,-925.02,2025,0.11,-26.999999999999996,-95.34
⚠️ 獲利稀釋,⚪ 數據不足,N/A,53.33,979.38,N/A,14.75,淳安,-0.07,0.0,2026-03,6283.TW,21.0,-926.05,2025,-0.22,-14.7,-128.95
📉 獲利侵蝕,⚪ 中性觀察,11.63%,-26.62,902.2,3.86%,6.01,美律,1.03,7.21311462244176,2026-03,2439.TW,83.5999984741,-928.82,2025,5.36,173.85,-37.71
📉 獲利侵蝕,⚪ 中性觀察,N/A,-14.29,919.31,N/A,0.57,松和,0.36,6.977077473209168,2026-03,5016.TWO,24.3500003815,-933.5999999999999,2025,1.5,52.35,-12.28
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,5.0,942.93,N/A,14.56,安倉,0.42,4.860465027558141,2026-03,5548.TWO,20.8999996185,-937.93,2025,2.03,64.49999999999999,9.24
📉 獲利侵蝕,⚪ 中性觀察,N/A,-53.13,888.91,N/A,3.73,志超,0.3,5.700179533213644,2026-03,8213.TW,31.75,-942.04,2025,2.27,83.55000000000001,-17.45
📉 獲利侵蝕,⚪ 中性觀察,N/A,-88.24,853.85,N/A,-40.09,天剛,0.06,11.045454198681817,2026-03,5310.TWO,24.2999992371,-942.09,2025,0.52,33.0,-82.78
📉 獲利侵蝕,⚪ 中性觀察,5.79%,-61.8,887.43,2.48%,59.7,捷迅,0.68,4.2825607625386315,2026-03,2643.TWO,58.2000007629,-949.2299999999999,2025,6.3,203.85,3.11
📉 獲利侵蝕,⚪ 數據不足,N/A,-52.94,901.62,N/A,-0.02,沈氏,-0.26,0.0,2026-03,8921.TWO,17.7000007629,-954.56,2025,-0.11,-11.55,52.17
📉 獲利侵蝕,⚪ 中性觀察,9.91%,-89.22,866.28,-0.28%,14.95,精英,0.11,5.077120822622108,2026-03,2331.TW,19.75,-955.5,2025,1.41,58.35,981.25
⚠️ 獲利稀釋,⚪ 中性觀察,37.77%,766.67,1728.18,36.66%,-17.06,慧洋-KY,1.6,8.390093194200208,2026-03,2637.TW,81.3000030518,-961.5100000000001,2025,5.27,145.35,-34.78
📉 獲利侵蝕,⚪ 數據不足,7.45%,-150.0,813.75,-2.27%,-8.68,燁輝,-0.4,0.0,2026-03,2023.TW,13.9499998093,-963.75,2025,-1.85,-67.64999999999999,-129.63
⚠️ 獲利稀釋,⚪ 數據不足,1.54%,74.36,1042.99,-34.06%,27.53,位速,-0.1,0.0,2026-03,3508.TWO,16.1499996185,-968.63,2025,-1.51,-55.05,6.88
📉 獲利侵蝕,⚪ 數據不足,15.17%,-700.0,279.91,-15.09%,5.58,寶德,-0.48,0.0,2026-03,3349.TWO,23.5499992371,-979.9100000000001,2025,-1.02,-41.400000000000006,9.52
⚠️ 獲利稀釋,⚪ 數據不足,11.02%,51.72,1032.08,-2.22%,-11.17,英利-KY,-1.68,0.0,2026-03,2239.TW,19.9500007629,-980.3599999999999,2025,-7.87,-252.15000000000003,-8644.44
⚠️ 獲利稀釋,⚪ 中性觀察,11.56%,35.29,1018.02,2.51%,4.14,宏��,0.23,10.32534233510274,2026-03,2353.TW,30.1499996185,-982.73,2025,1.26,43.8,-31.87
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,130.77,1114.03,N/A,-0.51,精星,0.3,8.480663194171271,2026-03,8183.TWO,30.7000007629,-983.26,2025,2.39,54.300000000000004,-26.77
📉 獲利侵蝕,⚪ 數據不足,N/A,-909.09,75.25,N/A,-14.66,築間,-0.9,0.0,2026-03,7723.TWO,20.25,-984.34,2025,-6.69,-171.60000000000002,-259.36
🔄 轉虧為盈,⚪ 數據不足,15.72%,151.52,1136.23,-0.44%,2.6,易飛網,0.17,0.0,2026-03,2734.TWO,15.1999998093,-984.71,2025,-1.42,-44.7,-286.84
⚠️ 獲利稀釋,⚪ 數據不足,N/A,76.0,1061.93,N/A,14.78,彩晶,-0.06,0.0,2026-03,6116.TW,14.3500003815,-985.9300000000001,2025,-0.75,-27.599999999999998,58.56
📉 獲利侵蝕,⚪ 數據不足,N/A,-495.0,503.59,N/A,-12.26,來思達,-0.91,0.0,2026-03,8066.TWO,15.0500001907,-998.5899999999999,2025,-3.49,-118.8,-1354.17
📉 獲利侵蝕,⚪ 中性觀察,N/A,-24.24,974.87,N/A,-21.83,豐藝,1.0,7.688087654717869,2026-03,6189.TW,49.0499992371,-999.11,2025,2.73,95.7,-57.28
📉 獲利侵蝕,⚪ 數據不足,22.76%,-753.85,246.12,-1.26%,2.83,廣華-KY,-1.15,0.0,2026-03,1338.TW,16.1499996185,-999.97,2025,-2.24,-112.80000000000001,-92.04
⚠️ 獲利稀釋,⚪ 數據不足,N/A,6.82,1008.82,N/A,-61.92,浩宇生醫,-0.41,0.0,2026-03,6872.TWO,15.6999998093,-1002.0,2025,-2.14,-76.95,-38.16
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,388.24,1394.7,N/A,-32.9,大展證,0.49,19.122806348333334,2026-03,6020.TWO,21.7999992371,-1006.46,2025,0.39,17.099999999999998,-45.83
📉 獲利侵蝕,⚪ 數據不足,11.52%,-125.0,881.55,-13.20%,26.05,耀勝,-0.45,0.0,2026-03,3207.TWO,47.5999984741,-1006.55,2025,-0.82,-7.800000000000001,-440.0
📉 獲利侵蝕,⚪ 中性觀察,9.15%,-53.13,960.71,0.67%,6.13,瑞軒,0.15,12.700000000000003,2026-03,2489.TW,31.75,-1013.84,2025,1.22,37.49999999999999,-31.22
📉 獲利侵蝕,❌ 暫避觀望,29.43%,-700.0,325.38,-10.81%,-7.75,雲嘉南,-0.32,93.24999809250002,2026-03,3191.TWO,18.6499996185,-1025.38,2025,0.51,2.999999999999999,189.47
🔄 轉虧為盈,⚪ 數據不足,N/A,260.0,1288.64,N/A,58.82,德宏,0.24,0.0,2026-03,5475.TWO,149.5,-1028.64,2025,-0.16,-6.6000000000000005,88.24
📉 獲利侵蝕,⚪ 數據不足,N/A,-900.0,129.28,N/A,22.72,晉弘,-0.32,0.0,2026-03,6796.TW,60.0,-1029.28,2025,0.2,-24.150000000000002,25.0
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,182.35,1219.6,N/A,11.07,福懋科,0.96,26.221372880992362,2026-03,8131.TW,68.6999969482,-1037.25,2025,1.36,39.300000000000004,-33.33
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,200.0,1237.92,N/A,5.45,南茂,0.72,107.91208455846154,2026-03,8150.TW,98.1999969482,-1037.92,2025,0.7,13.649999999999999,-64.1
⚠️ 獲利稀釋,⚪ 中性觀察,9.65%,10.0,1053.77,1.10%,0.36,福壽,0.11,13.390804159195401,2026-03,1219.TW,11.6499996185,-1043.77,2025,0.45,13.05,-15.09
🔄 轉虧為盈,⚪ 數據不足,N/A,-46.67,1000.02,N/A,-7.42,霖宏,0.16,0.0,2026-03,5464.TWO,81.0,-1046.69,2025,-2.59,-131.54999999999998,-248.85
📉 獲利侵蝕,⚪ 中性觀察,10.03%,-0.9,1046.4,3.96%,72.06,神達,1.1,7.497962510187449,2026-03,3706.TW,92.0,-1047.3000000000002,2025,5.15,184.04999999999998,57.01
⚠️ 獲利稀釋,⚪ 中性觀察,10.74%,15.79,1074.05,5.38%,-6.25,福懋油,0.44,6.670854079673366,2026-03,1225.TW,26.5499992371,-1058.26,2025,1.62,59.7,8.0
🔄 轉虧為盈,⚪ 數據不足,N/A,330.0,1393.26,N/A,-1.96,凌巨,0.43,0.0,2026-03,8105.TW,17.2000007629,-1063.26,2025,-0.3,-15.0,-300.0
📉 獲利侵蝕,⚪ 中性觀察,N/A,-28.74,1037.73,N/A,-3.46,富邦媒,2.43,8.884447674418606,2026-03,8454.TW,244.5,-1066.47,2025,11.29,412.79999999999995,-17.53
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,20.0,1087.95,N/A,4.86,倍微,0.24,12.283464867283465,2026-03,6270.TWO,31.2000007629,-1067.95,2025,1.08,38.1,66.15
📉 獲利侵蝕,❌ 暫避觀望,27.19%,-542.86,526.87,-0.09%,55.97,興泰,-0.54,49.04109484534248,2026-03,1235.TW,35.7999992371,-1069.73,2025,-0.03,10.949999999999998,-140.0
⚠️ 獲利稀釋,⚪ 中性觀察,10.28%,69.03,1138.84,4.26%,27.07,技嘉,7.86,7.230267183357128,2026-03,2376.TW,354.5,-1069.81,2025,18.2,735.45,24.57
⚠️ 獲利稀釋,❌ 暫避觀望,8.90%,188.24,1259.84,-6.13%,-2.48,百容,0.15,18.279815813807335,2026-03,2483.TW,39.8499984741,-1071.6,2025,0.6,32.7,71.43
⚠️ 獲利稀釋,⚪ 數據不足,N/A,17.65,1100.69,N/A,-9.17,利勤,-0.28,0.0,2026-03,4426.TW,8.3699998856,-1083.04,2025,-2.94,-111.9,-116.18
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,157.58,1248.87,N/A,-6.4,大拓-KY,0.19,136.3157874657895,2026-03,8455.TWO,25.8999996185,-1091.29,2025,0.02,2.8499999999999996,102.7
📉 獲利侵蝕,⚪ 數據不足,N/A,-250.0,848.03,N/A,-3.95,佳總,-0.14,0.0,2026-03,5355.TWO,5.8899998665,-1098.03,2025,-1.12,-38.1,-21.74
📉 獲利侵蝕,⚪ 中性觀察,8.57%,-5.88,1092.42,1.90%,-0.68,東隆興,0.16,9.522292872165604,2026-03,4401.TWO,14.9499998093,-1098.3000000000002,2025,0.73,23.55,-31.13
📉 獲利侵蝕,❌ 暫避觀望,3.78%,-200.0,907.13,0.03%,-28.43,三商壽,-0.03,43.71428716761904,2026-03,2867.TW,9.1800003052,-1107.13,2025,0.2,3.1500000000000004,-47.37
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,162.5,1271.05,N/A,-0.22,亞通,0.27,20.47618987071429,2026-03,6179.TWO,25.7999992371,-1108.55,2025,0.05,18.9,25.0
⚠️ 獲利稀釋,⚪ 數據不足,N/A,8.54,1119.98,N/A,9.49,金萬林-創,-0.76,0.0,2026-03,6645.TW,13.8999996185,-1111.44,2025,-2.41,-98.39999999999999,8.37
📉 獲利侵蝕,❌ 暫避觀望,29.35%,-100.0,1011.49,-34.05%,58.33,天方能源,0.0,26.309524263690477,2026-03,3073.TWO,22.1000003815,-1111.49,2025,0.0,12.6,-100.0
⚠️ 獲利稀釋,⚪ 數據不足,1.51%,21.49,1134.09,-21.28%,-15.24,鴻碩,-0.95,0.0,2026-03,3092.TW,24.6000003815,-1112.6,2025,-5.14,-204.29999999999998,-147.12
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,135.2,1251.42,N/A,8.58,亞泰金屬,2.94,23.364485981308416,2026-03,6727.TWO,375.0,-1116.22,2025,6.8,240.74999999999994,22.08
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,140.0,1259.13,N/A,9.01,好德,0.73,7.0238096889393935,2026-03,3114.TWO,32.4500007629,-1119.13,2025,2.22,69.3,22.78
📉 獲利侵蝕,⚪ 中性觀察,N/A,-260.42,860.45,N/A,11.23,博弘,-2.31,8.891595615103531,2026-03,6997.TWO,73.0,-1120.8700000000001,2025,5.11,123.15,-8.26
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,64.84,1189.95,N/A,41.88,茂綸,3.0,6.7164179104477615,2026-03,6227.TWO,112.5,-1125.1100000000001,2025,7.54,251.25,17.08
⚠️ 獲利稀釋,⚪ 中性觀察,45.87%,3200.0,4328.03,37.60%,-0.1,新興,0.66,11.524822695035462,2026-03,2605.TW,32.5,-1128.0299999999997,2025,1.45,42.3,-43.36
⚠️ 獲利稀釋,⚪ 數據不足,6.52%,50.0,1180.96,2.26%,-4.78,亞聚,-0.2,0.0,2026-03,1308.TW,14.5500001907,-1130.96,2025,-1.76,-60.300000000000004,-39.68
⚠️ 獲利稀釋,⚪ 中性觀察,12.43%,120.75,1252.91,7.27%,15.12,新光鋼,0.22,4.891041346961259,2026-03,2031.TW,40.4000015259,-1132.16,2025,3.3,123.89999999999999,-26.67
⚠️ 獲利稀釋,⚪ 數據不足,N/A,46.58,1179.43,N/A,-25.98,光耀,-0.4,0.0,2026-03,3666.TWO,25.0499992371,-1132.8500000000001,2025,-3.45,-121.05000000000001,62.26
📉 獲利侵蝕,⚪ 數據不足,7.45%,0.0,1137.15,-4.90%,-16.11,南紡,-0.05,0.0,2026-03,1440.TW,12.8500003815,-1137.15,2025,-0.15,-4.2,55.88
📉 獲利侵蝕,⚪ 數據不足,-12.82%,-105.88,1033.1,-39.60%,85.08,永捷,-0.02,0.0,2026-03,4714.TWO,11.0,-1138.98,2025,-0.54,-0.3000000000000011,-245.95
⚠️ 獲利稀釋,⚪ 數據不足,46.90%,60.0,1201.0,-39.20%,20.96,桂田文創,-0.04,0.0,2026-03,4806.TWO,10.0,-1141.0,2025,-0.34,-11.700000000000001,-70.0
⚠️ 獲利稀釋,⚪ 數據不足,N/A,40.0,1190.45,N/A,19.77,研通,0.14,0.0,2026-03,6229.TWO,23.75,-1150.45,2025,0.05,-1.7999999999999996,-90.74
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,8.11,1163.07,N/A,8.17,建��,1.2,5.349282442669857,2026-03,3046.TW,55.9000015259,-1154.96,2025,4.01,156.75,4.7
⚠️ 獲利稀釋,⚪ 數據不足,N/A,166.67,1325.24,N/A,-0.95,榮星,0.08,0.0,2026-03,1617.TW,19.25,-1158.57,2025,0.68,-1.3499999999999996,28.3
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,610.0,1768.76,N/A,38.99,必應,1.42,3.688082243658656,2026-03,6625.TW,75.1999969482,-1158.76,2025,9.13,305.85,51.64
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,564.0,1727.49,N/A,24.87,巨漢,6.72,14.129586260733802,2026-03,6903.TWO,362.0,-1163.49,2025,10.62,384.29999999999995,18.74
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,149.34,1315.37,N/A,19.04,亞翔,9.45,13.414634146341463,2026-03,6139.TW,858.0,-1166.03,2025,30.51,959.4,63.03
🔄 轉虧為盈,⚪ 數據不足,4.05%,1437.5,2606.42,-1.33%,-17.66,台化,1.07,0.0,2026-03,1326.TW,71.6999969482,-1168.92,2025,-0.99,-31.499999999999993,-1750.0
📉 獲利侵蝕,⚪ 數據不足,N/A,-450.0,724.03,N/A,10.06,華盈,-0.07,0.0,2026-03,3520.TWO,17.5,-1174.03,2025,-0.1,-6.0,-134.48
📉 獲利侵蝕,⚪ 中性觀察,20.24%,-202.5,977.75,6.22%,-14.6,江申,-0.82,10.370369899413578,2026-03,1525.TW,67.1999969482,-1180.25,2025,3.21,97.2,-22.09
🔄 轉虧為盈,⚪ 數據不足,10.48%,685.71,1868.89,5.07%,13.3,晟鈦,0.55,0.0,2026-03,3229.TW,43.6500015259,-1183.18,2025,-0.43,-13.799999999999999,-407.14
📉 獲利侵蝕,⚪ 數據不足,N/A,-780.0,410.26,N/A,18.08,安力-KY,-0.44,0.0,2026-03,5223.TWO,22.7999992371,-1190.26,2025,-0.67,-14.4,-24.07
📉 獲利侵蝕,⚪ 數據不足,N/A,-37.86,1167.83,N/A,45.18,訊芯-KY,-1.45,0.0,2026-03,6451.TW,445.5,-1205.6899999999998,2025,0.26,-52.05,-35.0
📉 獲利侵蝕,⚪ 中性觀察,34.83%,-1180.0,32.83,-28.70%,4.63,大魯閣,-0.54,3.040404078929293,2026-03,1432.TW,15.0500001907,-1212.83,2025,6.03,74.25,1502.33
