prev_eps_yoy,gm,om,prev_rev_yoy,expansion,name,prev_year,est_price,eps,prev_eps,eps_yoy,advice,date,status,pe,price,symbol,rev_yoy
-27.47,64.17%,2.03%,12.71,2.25,米斯特,2025,100.35000000000001,0.89,2.35,71.15,✅ 穩健價值,2026-03,🏰 高護城河,4.738415659626308,31.7000007629,2941.TWO,68.9
-35.48,91.47%,32.72%,-2.09,2.030000000000001,王道銀行,2025,26.1,0.28,0.61,38.89,✅ 穩健價值,2026-03,🏰 高護城河,5.86206885591954,10.1999998093,2897.TW,36.86
67.52,N/A,N/A,1.27,0.9399999999999977,佐登-KY,2025,-73.20000000000002,-0.26,-1.59,43.18,⚪ 數據不足,2026-03,🚀 利潤擴張,0.0,25.5,4190.TW,42.24
40.71,N/A,N/A,4.88,0.6000000000000014,精拓科,2025,210.45,1.71,5.98,35.71,✅ 穩健價值,2026-03,🚀 利潤擴張,5.623663686806842,78.9000015259,4951.TWO,35.11
8.94,94.34%,35.36%,4.5,0.5700000000000003,聯邦銀,2025,45.6,0.35,1.29,17.86,✅ 穩健價值,2026-03,🏰 高護城河,6.874999874506579,20.8999996185,2838.TW,17.29
19.82,97.58%,59.33%,19.01,0.28999999999999915,鈊象,2025,1433.8500000000001,11.18,38.51,19.96,✅ 穩健價值,2026-03,🏰 高護城河,8.065697248666178,771.0,3293.TWO,19.67
-68.78,N/A,N/A,-1.96,-0.07999999999999985,享溫馨,2025,0.0,0.7,0.68,-1.41,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,33.7999992371,7760.TW,-1.33
-68.78,N/A,N/A,-1.96,-0.07999999999999985,未知,2025,0.0,0.7,0.68,-1.41,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,0.0,7760.TWO,-1.33
-48.45,N/A,N/A,-11.58,-0.3099999999999987,現觀科,2025,49.2,0.6,1.87,16.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,20.91463368112805,68.5999984741,6906.TW,16.31
19.44,N/A,N/A,-8.49,-0.9000000000000004,順藥,2025,-90.0,-0.72,-2.05,-14.52,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,87.9000015259,6535.TWO,-13.62
3.31,78.99%,35.12%,7.59,-1.0600000000000005,第一金,2025,73.8,0.57,1.87,11.76,⚪ 中性觀察,2026-03,🏰 高護城河,7.306910724166666,35.9500007629,2892.TW,12.82
53.38,N/A,N/A,51.85,-1.1400000000000006,鑽石投資,2025,-65.25,-0.42,-1.38,37.31,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,16.9500007629,6901.TW,38.45
7.94,N/A,N/A,13.01,-1.7799999999999994,合庫金,2025,51.0,0.36,1.36,12.5,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.911764593676471,26.8999996185,5880.TW,14.28
13.53,88.90%,38.59%,8.35,-1.8699999999999974,彰銀,2025,58.949999999999996,0.44,1.51,18.92,⚪ 中性觀察,2026-03,🏰 高護城河,6.463104228625955,25.3999996185,2801.TW,20.79
10.11,N/A,N/A,3.7,-1.9099999999999984,上海商銀,2025,124.19999999999999,1.05,3.06,9.38,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.392512261582127,44.6500015259,5876.TW,11.29
4.79,N/A,N/A,58.62,-2.0799999999999983,立盈,2025,0.0,0.79,1.76,61.22,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,103.0,7820.TWO,63.3
2.44,97.54%,41.10%,2.85,-3.9000000000000004,臺企銀,2025,49.2,0.35,1.26,9.37,⚪ 中性觀察,2026-03,🏰 高護城河,5.5487807203963415,18.2000007629,2834.TW,13.27
422.95,N/A,N/A,327.05,-4.2900000000000205,宏普,2025,84.75,0.15,3.19,400.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,3.194690130460177,18.0499992371,2536.TW,404.29
-174.64,54.90%,-51.18%,0.59,-5.049999999999997,雅茗-KY,2025,-105.6,-0.33,-3.55,51.52,⚪ 數據不足,2026-03,🏰 高護城河,0.0,8.6599998474,2726.TWO,56.57
8.14,N/A,N/A,1.94,-5.090000000000003,矽力*-KY,2025,228.75000000000003,1.98,6.4,115.22,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,27.83606557377049,424.5,6415.TW,120.31
30.06,91.14%,40.48%,20.44,-6.640000000000001,玉山金,2025,81.0,0.62,2.12,12.73,⚪ 中性觀察,2026-03,🏰 高護城河,7.120370511648147,38.4500007629,2884.TW,19.37
8.21,73.67%,-9.23%,12.71,-6.729999999999997,瑞基,2025,-79.95,-0.09,-1.93,50.0,⚪ 數據不足,2026-03,🏰 高護城河,0.0,17.25,4171.TWO,56.73
11.73,70.98%,31.38%,29.29,-7.1,中信金,2025,151.5,1.18,4.08,15.15,⚪ 中性觀察,2026-03,🏰 高護城河,6.415841886316833,64.8000030518,2891.TW,22.25
-21.56,42.21%,22.46%,9.74,-9.66,富邦金,2025,307.35,2.4,8.37,-20.07,⚪ 中性觀察,2026-03,🌑 雙重衰退,6.320156173743289,129.5,2881.TW,-10.41
26.01,85.36%,42.63%,24.13,-10.07,德英,2025,80.39999999999999,0.23,2.18,-62.9,⚪ 中性觀察,2026-03,🏰 高護城河,5.447761336361941,29.2000007629,4911.TWO,-52.83
12.42,15.63%,10.37%,130.3,-10.710000000000008,皇普,2025,130.95000000000002,-0.11,3.65,-109.26,⚪ 中性觀察,2026-03,🌑 雙重衰退,2.2336769759450172,19.5,2528.TW,-98.55
-2.59,N/A,N/A,11.21,-10.719999999999999,正瀚-創,2025,255.0,4.15,4.51,6.68,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.470588235294118,93.0,6534.TW,17.4
-280.56,N/A,N/A,-7.09,-11.030000000000001,日盛台駿,2025,-70.65,0.2,-2.38,163.33,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,18.8500003815,6958.TW,174.36
0.0,93.02%,51.96%,6.96,-11.209999999999999,台中銀,2025,57.300000000000004,0.4,1.53,2.56,⚪ 中性觀察,2026-03,🏰 高護城河,5.405759062434555,20.6499996185,2812.TW,13.77
22.83,N/A,N/A,38.52,-11.850000000000023,ABC-KY,2025,-61.349999999999994,0.2,-1.96,157.14,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,31.3500003815,6598.TW,168.99
-54.31,38.56%,-3.65%,7.08,-12.140000000000015,晶宏,2025,16.65,0.84,0.54,137.14,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,63.51351351351352,70.5,3141.TWO,149.28
100.0,912.85%,-2853.40%,7.27,-13.820000000000007,大將,2025,-1.05,-0.05,0.04,58.33,⚪ 數據不足,2026-03,🏰 高護城河,0.0,11.1499996185,1453.TW,72.15
-2.94,62.29%,30.59%,-2.04,-13.85,國泰金,2025,254.09999999999997,2.15,7.06,-1.52,⚪ 中性觀察,2026-03,🏰 高護城河,5.932703659976388,100.5,2882.TW,12.33
4.57,91.41%,37.14%,15.47,-14.090000000000003,永豐金,2025,79.35,0.76,1.97,33.33,⚪ 中性觀察,2026-03,🏰 高護城河,7.570888324593573,40.0499992371,2890.TW,47.42
65.91,7.87%,-5.22%,18.73,-15.41,永冠-KY,2025,-222.15,-5.06,-2.71,1.36,⚪ 數據不足,2025-09,⚠️ 獲利稀釋,0.0,5.5399999619,1589.TW,16.77
-14.85,102.49%,38.22%,0.06,-15.84,遠東銀,2025,34.800000000000004,0.25,0.93,-3.85,⚪ 中性觀察,2026-03,🏰 高護城河,5.75431050926724,13.3500003815,2845.TW,11.99
-73.66,N/A,N/A,-14.95,-15.91,大洋-KY,2025,-159.0,-1.01,-4.55,-7.45,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,5.0,5907.TW,8.46
31.37,87.03%,65.42%,33.06,-16.08,華票,2025,53.849999999999994,0.48,1.34,60.0,⚪ 中性觀察,2026-03,🏰 高護城河,4.596100278551532,16.5,2820.TW,76.08
-9.05,N/A,N/A,18.91,-16.12,訊連,2025,126.89999999999999,1.34,3.63,3.88,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.5768319709338074,64.0999984741,5203.TW,20.0
53.1,52.35%,13.25%,1.66,-16.340000000000003,寶齡富錦,2025,78.60000000000001,0.6,2.22,81.82,⚪ 中性觀察,2026-03,🏰 高護城河,11.259541984732824,59.0,1760.TW,98.16
-15.24,38.83%,9.16%,9.81,-17.090000000000003,直得,2025,30.150000000000002,0.43,0.91,180.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,62.189054726368155,125.0,1597.TW,197.09
1276.65,24.80%,-95.04%,-30.75,-18.21,上緯投控,2025,545.4000000000001,0.13,35.57,-72.34,⚪ 中性觀察,2026-03,🌑 雙重衰退,2.516501650165016,91.5,3708.TW,-54.13
-99.01,N/A,N/A,10.22,-21.590000000000003,隆中,2025,-8.100000000000001,0.04,0.02,33.33,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,47.2000007629,6542.TWO,54.92
8.85,87.61%,51.79%,-14.47,-21.689999999999998,統領,2025,42.45,0.29,1.23,-3.33,⚪ 中性觀察,2026-03,🏰 高護城河,8.851589836431096,25.0499992371,2910.TW,18.36
5.26,N/A,N/A,0.74,-22.47,雃博,2025,45.45,0.46,1.2,100.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.7227721513201315,23.3999996185,4106.TW,122.47
146.97,N/A,N/A,50.49,-22.839999999999975,IET-KY,2025,45.6,1.97,1.65,231.33,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,125.65789473684211,382.0,4971.TWO,254.17
-17.37,N/A,N/A,-10.06,-23.32,敘豐,2025,0.0,1.69,5.9,-30.17,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,201.0,3485.TWO,-6.85
53.11,N/A,N/A,60.61,-23.950000000000003,藥華藥,2025,530.85,5.79,13.64,52.97,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,32.91890364509749,1165.0,6446.TW,76.92
7.69,N/A,N/A,8.96,-25.2,長聖,2025,177.14999999999998,1.39,4.88,24.77,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.404741744284506,146.5,6712.TWO,49.97
-36.41,N/A,N/A,19.24,-26.030000000000005,鑫傳,2025,83.55000000000001,0.56,2.62,21.74,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.953321227486535,44.2999992371,6856.TWO,47.77
-90.28,N/A,N/A,-11.54,-26.439999999999998,伍豐,2025,9.750000000000002,0.16,0.14,300.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,34.615384615384606,22.5,8076.TWO,326.44
-57.74,49.04%,34.02%,-62.17,-27.14,名軒,2025,116.85,0.23,3.03,-82.31,⚪ 中性觀察,2026-03,🌑 雙重衰退,3.741976844480103,29.1499996185,1442.TW,-55.17
-67.15,N/A,N/A,91.93,-27.559999999999995,雲象科技-創,2025,0.0,-0.78,-2.29,-34.48,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,0.0,7803.TW,-6.92
-67.15,N/A,N/A,91.93,-27.559999999999995,未知,2025,0.0,-0.78,-2.29,-34.48,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,0.0,7803.TWO,-6.92
-234.62,89.24%,10.47%,-2.27,-28.31,華園,2025,-24.3,0.19,-0.35,-9.52,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,12.6000003815,2702.TW,18.79
6.9,77.03%,41.97%,11.45,-28.85,雙美,2025,521.55,4.07,13.33,-0.73,⚪ 中性觀察,2026-03,🏰 高護城河,11.01524302559678,383.0,4728.TWO,28.12
-66.05,N/A,N/A,-20.5,-28.87,森鉅,2025,78.15,1.05,1.83,-7.89,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.082533882130519,36.9000015259,8942.TWO,20.98
-175.3,59.54%,7.94%,-4.59,-28.88,美食-KY,2025,-53.400000000000006,1.31,-2.47,11.02,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,62.2000007629,2723.TW,39.9
10.4,N/A,N/A,-18.16,-30.67,和潤企業,2025,158.4,0.76,4.72,24.75,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.767045599043561,60.9000015259,6592.TW,55.42
-102.7,N/A,N/A,29.21,-31.44999999999999,廣閎科,2025,-26.700000000000003,1.17,-0.09,510.71,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,157.0,6693.TWO,542.16
-85.43,33.55%,3.21%,-17.82,-34.69,泓瀚,2025,7.35,0.31,0.29,210.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,85.20408163265306,41.75,4741.TWO,244.69
-51.85,64.71%,-1427.47%,-43.98,-34.92,中福,2025,-14.1,-0.08,-0.41,20.0,⚪ 數據不足,2026-03,🏰 高護城河,0.0,24.3999996185,1435.TW,54.92
-17.7,N/A,N/A,27.85,-35.099999999999994,御嵿,2025,-81.6,0.4,-2.66,90.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,12.1499996185,3522.TWO,125.1
-82.6,21.31%,-1.56%,-68.21,-36.16,富華新,2025,55.05,0.01,1.07,-99.32,⚪ 中性觀察,2026-03,🌑 雙重衰退,3.8147138964577656,14.0,3056.TW,-63.16
876.92,16.87%,7.13%,32.89,-37.59000000000003,樂事綠能,2025,45.3,0.16,1.01,433.33,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.662251781953643,17.1000003815,1529.TW,470.92
-95.82,N/A,N/A,23.84,-37.72999999999999,強盛新,2025,16.650000000000002,-0.01,0.13,-102.13,❌ 暫避觀望,2026-03,🌑 雙重衰退,15.990990990990989,17.75,1463.TW,-64.4
40.48,N/A,N/A,20.33,-37.95,騰雲,2025,210.89999999999998,1.1,7.08,66.67,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.53200568990043,246.5,6870.TWO,104.62
-34.28,N/A,N/A,-10.07,-38.26,弘煜科,2025,80.1,0.28,2.32,-71.72,⚪ 中性觀察,2026-03,🌑 雙重衰退,5.187266060468165,27.7000007629,6482.TWO,-33.46
-45.05,N/A,N/A,-6.16,-38.51,光焱科技,2025,142.5,1.53,4.92,56.12,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,60.526315789473685,575.0,7728.TWO,94.63
112.83,N/A,N/A,123.22,-39.09,天能綠電,2025,0.0,1.33,4.01,47.78,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,76.0,7842.TWO,86.87
-28.57,N/A,N/A,-4.14,-39.849999999999994,溢泰實業,2025,0.0,0.88,5.65,-52.69,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,63.2000007629,7818.TW,-12.84
-28.57,N/A,N/A,-4.14,-39.849999999999994,未知,2025,0.0,0.88,5.65,-52.69,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,0.0,7818.TWO,-12.84
46.3,53.43%,14.28%,9.44,-39.860000000000014,泓格,2025,103.20000000000002,1.47,2.37,90.91,❌ 暫避觀望,2026-03,🏰 高護城河,18.677325581395348,128.5,3577.TWO,130.77
-74.29,71.52%,6.07%,-10.15,-39.879999999999995,點晶,2025,-25.049999999999997,-0.08,-0.64,83.67,⚪ 數據不足,2026-03,🏰 高護城河,0.0,25.8500003815,3288.TWO,123.55
-6.01,N/A,N/A,9.98,-40.22,群益期,2025,207.15,1.76,5.48,57.14,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.2215785110137585,58.2999992371,6024.TW,97.36
44.38,N/A,N/A,60.07,-40.43,沛爾生醫-創,2025,-235.35000000000002,-1.18,-7.23,10.08,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,844.0,6949.TW,50.51
-39.36,N/A,N/A,2.34,-40.510000000000005,億而得,2025,27.450000000000003,0.28,0.58,-47.06,❌ 暫避觀望,2026-03,🌑 雙重衰退,38.633878113770486,70.6999969482,6423.TWO,-6.55
16.53,N/A,N/A,-8.56,-40.620000000000005,旅天下,2025,0.0,1.9,4.23,-40.13,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,51.2000007629,6961.TWO,0.49
42.64,59.04%,-1090.16%,-22.14,-40.9,淳紳,2025,-28.05,-0.17,-0.74,0.0,⚪ 數據不足,2026-03,🏰 高護城河,0.0,4.0999999046,4529.TWO,40.9
59.82,76.10%,69.19%,72.77,-42.38999999999999,川湖,2025,3584.3999999999996,36.58,103.23,38.82,❌ 暫避觀望,2026-03,🏰 高護城河,36.13575493806495,8635.0,2059.TW,81.21
31.09,N/A,N/A,19.97,-44.06000000000001,華景電,2025,626.85,4.49,17.36,33.23,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.12395309882747,339.5,6788.TWO,77.29
-56.22,44.04%,12.46%,2.72,-44.18000000000001,寒舍,2025,85.95,1.3,2.36,109.68,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.029668278726003,34.5499992371,2739.TW,153.86
-34.98,N/A,N/A,-55.31,-44.419999999999995,理銘,2025,157.95000000000002,0.4,3.96,-82.38,⚪ 中性觀察,2026-03,🌑 雙重衰退,2.7730295121462487,29.2000007629,6212.TWO,-37.96
279.4,N/A,N/A,187.82,-46.32000000000001,倍利科,2025,0.0,4.93,14.04,78.66,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,778.0,7822.TW,124.98
-34.17,N/A,N/A,5.26,-46.75,公勝保經,2025,0.0,2.48,7.86,-35.1,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,80.0999984741,6028.TWO,11.65
-9.63,N/A,N/A,4.64,-47.19,系微,2025,235.35,1.7,6.66,0.0,⚪ 中性觀察,2026-03,📉 獲利侵蝕,13.798597833014659,216.5,6231.TWO,47.19
-13.92,N/A,N/A,-4.62,-47.68,中租-KY,2025,431.25,3.26,11.24,-0.66,⚪ 中性觀察,2026-03,📉 獲利侵蝕,3.9304347826086956,113.0,5871.TW,47.02
20.66,51.76%,18.42%,5.54,-48.0,固緯,2025,111.3,1.3,2.92,94.03,⚪ 中性觀察,2026-03,🏰 高護城河,9.730457809730458,72.1999969482,2423.TW,142.03
-82.84,N/A,N/A,-36.07,-48.8,微程式,2025,22.050000000000004,0.21,0.55,40.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,40.61224541693877,59.7000007629,7721.TW,88.8
48.61,N/A,N/A,-16.98,-48.970000000000006,商丞,2025,-14.85,-0.09,-0.37,18.18,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,8.0600004196,8277.TWO,67.15
41.22,-18.77%,-63.16%,-47.33,-49.61999999999989,聯合再生,2025,-10.5,1.07,-0.77,1072.73,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,16.6499996185,3576.TW,1122.35
43.08,N/A,N/A,12.72,-52.29,耀穎,2025,0.0,0.35,1.86,-72.0,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,86.5999984741,7772.TWO,-19.71
-26.4,N/A,N/A,-5.92,-54.99,達爾膚,2025,283.05,1.88,7.78,-45.35,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.83836794127186,91.3000030518,6523.TWO,9.64
-10.5,N/A,N/A,18.06,-55.010000000000005,民盛,2025,0.0,1.09,8.1,-73.26,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,71.0999984741,7811.TWO,-18.25
4.12,N/A,N/A,10.0,-55.470000000000006,凌陽創新,2025,333.00000000000006,2.97,8.59,42.79,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.418918918918918,142.5,5236.TWO,98.26
183.87,N/A,N/A,12.23,-55.730000000000004,長佳智能,2025,34.35,0.26,0.89,44.44,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,23.53711857026201,53.9000015259,6841.TWO,100.17
3600.0,N/A,N/A,128.22,-55.77,台生材,2025,50.099999999999994,0.0,1.4,-100.0,⚪ 中性觀察,2026-03,🌑 雙重衰退,10.62874251497006,35.5,6649.TWO,-44.23
-5.49,54.41%,14.06%,-2.68,-55.970000000000006,遠百,2025,55.35000000000001,0.39,1.56,18.18,⚪ 中性觀察,2026-03,🏰 高護城河,6.056910672493224,22.3500003815,2903.TW,74.15
-90.0,N/A,N/A,16.02,-56.31,泰藝,2025,-4.65,0.28,0.04,300.0,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,40.25,8289.TWO,356.31
-28.2,N/A,N/A,-2.7,-56.580000000000005,龍巖,2025,101.10000000000001,0.95,2.75,3.26,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.98813033740356,47.0999984741,5530.TWO,59.84
721.43,20.10%,-167.95%,-0.57,-57.19,泰豐,2025,25.500000000000004,0.01,6.28,105.56,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.323529411764705,19.25,2102.TW,162.75
36.07,34.86%,-26.13%,297.52,-57.69,浩泰,2025,-19.05,-0.05,-0.78,83.87,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,33.7000007629,4131.TWO,141.56
-77.57,N/A,N/A,-60.41,-57.870000000000005,京城,2025,79.80000000000001,0.36,1.71,-75.84,⚪ 中性觀察,2026-03,🌑 雙重衰退,6.691729036484961,35.5999984741,2524.TW,-17.97
60.8,N/A,N/A,-6.86,-58.480000000000004,台微醫,2025,-6.75,0.09,-0.49,-30.77,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,24.1499996185,6767.TWO,27.71
4.62,N/A,N/A,6.61,-58.480000000000004,美吾華,2025,55.2,0.43,1.36,7.5,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.570652173913043,20.5,1731.TW,65.98
7.55,56.36%,21.51%,9.49,-58.529999999999994,東洋,2025,237.29999999999998,1.78,6.27,13.38,⚪ 中性觀察,2026-03,🏰 高護城河,4.734513370790139,74.9000015259,4105.TWO,71.91
-1.21,N/A,N/A,8.61,-59.980000000000004,愛派司,2025,200.99999999999997,1.39,5.16,-4.2,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.253731457156716,70.4000015259,6918.TW,55.78
-26.3,N/A,N/A,-15.04,-60.09,長廣,2025,0.0,0.21,3.11,-77.53,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,385.5,7795.TW,-17.44
169.31,N/A,N/A,18.71,-61.379999999999995,宏�硒撥s,2025,0.0,0.53,2.72,-14.52,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,28.7999992371,7794.TWO,46.86
-2.0,N/A,N/A,-8.29,-62.099999999999994,軒郁,2025,330.59999999999997,1.87,9.9,12.73,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.809437386569873,106.0,6703.TWO,74.83
23.05,N/A,N/A,19.79,-62.29,東生華,2025,136.79999999999998,1.01,3.63,27.85,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.471491395383772,49.9000015259,8432.TWO,90.14
8.39,N/A,N/A,14.61,-62.51,意藍,2025,103.2,0.39,3.11,-30.36,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.427325359607558,51.0999984741,6925.TWO,32.15
57.28,33.80%,-77.27%,-35.31,-62.719999999999985,樂威科-KY,2025,-76.65,-0.25,-1.82,68.92,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,11.75,4154.TWO,131.64
14.65,N/A,N/A,24.42,-62.94,華洋精機,2025,0.0,0.19,4.46,-71.64,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,303.0,6983.TWO,-8.7
-25.6,N/A,N/A,-1.49,-63.88999999999999,宏正,2025,118.35000000000001,1.08,3.08,18.68,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.80988612495564,77.4000015259,6277.TW,82.57
57.53,100.00%,-377.43%,12.25,-64.41,富榮綱,2025,-20.4,-0.1,-0.44,-11.11,⚪ 數據不足,2026-03,🏰 高護城河,0.0,9.5,3115.TWO,53.3
95.56,N/A,N/A,33.33,-64.5,精測,2025,1138.3500000000001,10.43,30.41,54.52,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,34.98484648833838,2655.0,6510.TWO,119.02
-181.82,45.66%,-9.00%,-2.04,-64.8,凌陽,2025,-11.55,-0.02,-0.37,66.67,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,25.8500003815,2401.TW,131.47
-491.18,58.46%,-58.74%,-27.25,-65.32,金麗科,2025,-77.55,-0.55,-2.03,-12.24,⚪ 數據不足,2026-03,🏰 高護城河,0.0,140.0,3228.TWO,53.08
-129.28,N/A,N/A,2.06,-65.49999999999999,大億金茂,2025,-25.8,0.03,-0.53,111.54,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,11.3000001907,8107.TWO,177.04
-50.0,39.89%,1.38%,-1.99,-65.56,昆盈,2025,10.65,0.14,0.32,100.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,40.070423609718304,28.4500007629,2365.TW,165.56
209.22,N/A,N/A,41.93,-65.57999999999993,宇瞻,2025,396.44999999999993,14.54,6.7,1919.44,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.304956488838442,219.5,8271.TW,1985.02
-20600.0,N/A,N/A,7.0,-65.58,晶心科,2025,-405.15,-3.28,-8.2,-45.13,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,231.5,6533.TW,20.45
4.25,N/A,N/A,-3.78,-65.6,智冠,2025,304.65000000000003,2.39,7.93,63.12,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,4.864598870103397,98.8000030518,5478.TWO,128.72
30.28,N/A,N/A,37.43,-65.85,邦睿生技-創,2025,153.0,0.97,4.13,-13.39,⚪ 中性觀察,2026-03,📉 獲利侵蝕,11.176470588235295,114.0,6955.TW,52.46
0.95,19.48%,-2058.21%,157.54,-66.11999999999999,醣聯,2025,-77.1,-0.67,-2.16,-63.41,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,22.7000007629,4168.TWO,2.71
0.0,51.65%,-9.65%,36.07,-66.42,富野,2025,-66.15,-0.1,-1.83,33.33,⚪ 數據不足,2026-03,🏰 高護城河,0.0,11.6000003815,2736.TWO,99.75
-68.0,N/A,N/A,-99.4,-67.48,悅城,2025,-52.05,-0.26,-1.26,33.33,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,36.0999984741,6405.TW,100.81
67.87,N/A,N/A,85.22,-69.93,意騰-KY,2025,438.15000000000003,3.56,11.77,41.83,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.571379664498458,338.0,7749.TW,111.76
52.82,N/A,N/A,40.64,-70.53999999999999,信驊,2025,3805.05,37.41,103.92,59.53,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,62.97551937556668,15975.0,5274.TWO,130.07
21.4,N/A,N/A,55.27,-71.35,櫻花建,2025,126.15,0.68,3.46,-56.69,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.04161730391201,42.4000015259,2539.TW,14.66
46.42,62.33%,54.00%,31.61,-71.47000000000001,台積電,2025,2466.0,22.08,66.26,58.39,⚪ 中性觀察,2026-03,🏰 高護城河,14.416058394160583,2370.0,2330.TW,129.86
7.69,N/A,N/A,1.81,-71.77,台聯櫃,2025,15.75,0.1,0.42,0.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,27.619047619047617,29.0,5601.TWO,71.77
-18.87,N/A,N/A,3.05,-73.16,維田,2025,46.349999999999994,0.57,1.29,159.09,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.378641023592234,53.7000007629,6570.TWO,232.25
10.09,N/A,N/A,7.0,-73.19999999999999,生華科,2025,-106.50000000000001,-0.75,-2.97,-8.82,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,38.9500007629,6492.TWO,64.38
-10.36,63.24%,24.73%,7.07,-73.75,嘉實,2025,248.7,1.5,7.27,2.74,⚪ 中性觀察,2026-03,🏰 高護城河,4.987937089758746,82.6999969482,3158.TWO,76.49
