股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
6793.TWO,天力離岸,無,6.0999999046,47.34,🔴 空頭陷阱,33.33%,33.33%,-1.35%,-12.57%,0.0,3,0.3333,-0.0135
6903.TWO,巨漢,無,279.0,42.4,🔴 空頭陷阱,16.67%,33.33%,-1.79%,-8.87%,0.0,6,0.3333,-0.0179
2375.TW,凱美,無,73.9000015259,36.0,🔴 空頭陷阱,33.33%,33.33%,-1.36%,-4.70%,0.0,3,0.3333,-0.0136
3529.TWO,力旺,無,2630.0,55.12,🔴 空頭陷阱,66.67%,33.33%,-4.49%,-1.36%,0.0,3,0.3333,-0.0449
2609.TW,陽明,無,52.0,20.92,🔴 空頭陷阱,33.33%,33.33%,-2.39%,-4.02%,0.0,3,0.3333,-0.0239
6708.TWO,天擎,無,39.1500015259,48.53,🔴 空頭陷阱,33.33%,33.33%,-2.77%,-5.18%,0.0,3,0.3333,-0.0277
00654R.TW,富邦印度反1,無,7.3200001717,66.03,🔴 空頭陷阱,0.00%,33.33%,-1.01%,-3.79%,0.0,3,0.3333,-0.0101
3322.TWO,建舜電,無,12.3000001907,21.21,🔴 空頭陷阱,66.67%,33.33%,-2.62%,-4.07%,0.0,3,0.3333,-0.0262
3550.TW,聯穎,無,17.6000003815,57.21,🔴 空頭陷阱,66.67%,33.33%,-3.01%,-4.54%,0.0,3,0.3333,-0.0301
00768B.TWO,復華20年美債,無,52.0,48.84,🔴 空頭陷阱,33.33%,33.33%,-0.72%,-1.10%,0.0,3,0.3333,-0.0072
1735.TW,日勝化,無,23.9500007629,57.53,🔴 空頭陷阱,66.67%,33.33%,-3.21%,-8.36%,0.0,3,0.3333,-0.0321
00712.TW,復華富時不動產,無,8.529999733,31.31,🔴 空頭陷阱,33.33%,33.33%,-0.33%,-1.30%,0.0,3,0.3333,-0.0033
4749.TWO,新應材,無,798.0,21.24,🔴 空頭陷阱,50.00%,33.33%,-0.22%,-5.29%,0.0,6,0.3333,-0.0022
6730.TWO,常廣,無,36.0,42.11,🔴 空頭陷阱,66.67%,33.33%,-2.74%,-3.64%,0.0,3,0.3333,-0.0274
1742.TWO,台蠟,無,16.2000007629,39.74,🔴 空頭陷阱,66.67%,33.33%,-0.26%,-2.29%,0.0,3,0.3333,-0.0026
2353.TW,宏��,無,27.25,47.01,🔴 空頭陷阱,0.00%,33.33%,-1.94%,-3.80%,0.0,3,0.3333,-0.0194
6207.TWO,雷科,無,49.2999992371,39.26,🔴 空頭陷阱,33.33%,33.33%,-5.39%,-9.59%,0.0,3,0.3333,-0.0539
5011.TWO,久陽,無,13.3000001907,35.29,🔴 空頭陷阱,66.67%,33.33%,-1.67%,-4.04%,0.0,3,0.3333,-0.0167
4305.TWO,世坤,無,44.0999984741,63.01,🔴 空頭陷阱,66.67%,33.33%,-0.11%,-0.83%,0.0,3,0.3333,-0.0011
2404.TW,漢唐,無,821.0,14.13,🔴 空頭陷阱,33.33%,33.33%,-2.10%,-4.73%,0.0,3,0.3333,-0.021
8076.TWO,伍豐,無,23.5,39.37,🔴 空頭陷阱,33.33%,33.33%,-0.45%,-4.18%,0.0,3,0.3333,-0.0045
2923.TW,鼎固-KY,無,17.6499996185,37.24,🔴 空頭陷阱,66.67%,33.33%,-11.08%,-7.58%,0.0,3,0.3333,-0.1108
6552.TW,易華電,無,25.6499996185,41.09,🔴 空頭陷阱,50.00%,33.33%,-1.13%,-4.04%,0.0,6,0.3333,-0.0113
2887.TW,台新新光金,無,23.1499996185,35.37,🔴 空頭陷阱,33.33%,33.33%,-0.02%,-3.08%,0.0,3,0.3333,-0.0002
4583.TW,台灣精銳,無,624.0,44.39,🔴 空頭陷阱,66.67%,33.33%,-4.06%,-3.35%,0.0,3,0.3333,-0.0406
6854.TW,錼創科技-KY創,無,136.5,51.13,🔴 空頭陷阱,0.00%,33.33%,-4.68%,-6.15%,0.0,3,0.3333,-0.0468
6517.TWO,保勝光學,無,55.4000015259,33.33,🔴 空頭陷阱,66.67%,33.33%,-5.75%,-4.72%,0.0,3,0.3333,-0.0575
6142.TW,友勁,無,9.470000267,46.49,🔴 空頭陷阱,0.00%,33.33%,-2.78%,-5.78%,0.0,3,0.3333,-0.0278
2321.TW,東訊,無,14.75,44.68,🔴 空頭陷阱,66.67%,33.33%,-2.01%,-3.82%,0.0,3,0.3333,-0.0201
6423.TWO,億而得,無,80.4000015259,32.37,🔴 空頭陷阱,33.33%,33.33%,-7.82%,-9.80%,0.0,3,0.3333,-0.0782
4938.TW,和碩,無,76.1999969482,63.2,🔴 空頭陷阱,33.33%,33.33%,-2.73%,-4.42%,0.0,3,0.3333,-0.0273
5340.TWO,建榮,無,96.9000015259,31.18,🔴 空頭陷阱,66.67%,33.33%,-5.56%,-7.11%,0.0,3,0.3333,-0.0556
1308.TW,亞聚,無,18.5,67.62,🔴 空頭陷阱,0.00%,33.33%,-1.58%,-5.98%,0.0,3,0.3333,-0.0158
6550.TW,北極星藥業-KY,無,19.1499996185,18.51,🔴 空頭陷阱,66.67%,33.33%,-8.12%,-4.40%,0.0,3,0.3333,-0.0812
2472.TW,立隆電,無,126.0,69.47,🔴 空頭陷阱,66.67%,33.33%,-6.53%,-7.98%,0.0,3,0.3333,-0.0653
6005.TW,群益證,無,27.3999996185,42.96,🔴 空頭陷阱,33.33%,33.33%,-3.33%,-3.70%,0.0,3,0.3333,-0.0333
2449.TW,京元電子,無,261.0,33.33,🔴 空頭陷阱,66.67%,33.33%,-0.12%,-1.97%,0.0,3,0.3333,-0.0012
6579.TW,研揚,無,112.5,58.54,🔴 空頭陷阱,0.00%,33.33%,-3.91%,-4.48%,0.0,3,0.3333,-0.0391
9929.TW,秋雨,無,11.5500001907,54.19,🔴 空頭陷阱,66.67%,33.33%,-9.99%,-8.13%,0.0,3,0.3333,-0.0999
2344.TW,華邦電,無,90.1999969482,31.35,🔴 空頭陷阱,100.00%,33.33%,-5.47%,-1.76%,0.0,3,0.3333,-0.0547
6170.TWO,統振,無,50.5,60.0,🔴 空頭陷阱,0.00%,33.33%,-1.12%,-1.62%,0.0,3,0.3333,-0.0112
7703.TWO,銳澤,無,212.0,55.08,🔴 空頭陷阱,0.00%,33.33%,-3.19%,-4.61%,0.0,3,0.3333,-0.0319
6603.TWO,富強鑫,無,20.8999996185,27.62,🔴 空頭陷阱,66.67%,33.33%,-3.79%,-7.40%,0.0,3,0.3333,-0.0379
2613.TW,中櫃,無,23.1499996185,31.72,🔴 空頭陷阱,33.33%,33.33%,-3.00%,-4.65%,0.0,3,0.3333,-0.03
2820.TW,華票,無,16.7999992371,36.36,🔴 空頭陷阱,66.67%,33.33%,-0.28%,-0.96%,0.0,3,0.3333,-0.0028
00915.TW,凱基優選高股息30,無,22.7999992371,44.27,🔴 空頭陷阱,66.67%,33.33%,-2.30%,-0.61%,0.0,3,0.3333,-0.023
5381.TWO,合正,無,22.5,18.6,🔴 空頭陷阱,33.33%,33.33%,-2.68%,-7.10%,0.0,3,0.3333,-0.0268
8070.TW,長華*,無,42.5499992371,46.91,🔴 空頭陷阱,33.33%,33.33%,-0.55%,-2.54%,0.0,3,0.3333,-0.0055
5245.TWO,智晶,無,24.3999996185,30.16,🔴 空頭陷阱,66.67%,33.33%,-2.71%,-3.55%,0.0,6,0.3333,-0.0271
6465.TWO,威潤,無,43.2000007629,65.96,🔴 空頭陷阱,33.33%,33.33%,-3.97%,-14.61%,0.0,3,0.3333,-0.0397
00725B.TWO,國泰投資級公司債,無,35.4300003052,45.95,🔴 空頭陷阱,0.00%,33.33%,-0.76%,-1.38%,0.0,3,0.3333,-0.0076
6574.TWO,霈方,無,109.0,65.59,🔴 空頭陷阱,100.00%,33.33%,-0.62%,-5.00%,0.0,3,0.3333,-0.0062
2939.TW,永邑-KY,無,26.3999996185,59.54,🔴 空頭陷阱,0.00%,33.33%,-1.93%,-5.44%,0.0,3,0.3333,-0.0193
3135.TW,凌航,無,102.0,43.78,🔴 空頭陷阱,66.67%,33.33%,-2.00%,-5.70%,0.0,3,0.3333,-0.02
2356.TW,英業達,無,40.0499992371,32.95,🔴 空頭陷阱,66.67%,33.33%,-2.91%,-4.32%,0.0,3,0.3333,-0.0291
3152.TWO,璟德,無,132.0,38.27,🔴 空頭陷阱,66.67%,33.33%,-1.81%,-5.44%,0.0,3,0.3333,-0.0181
6776.TW,展�眥篕�,無,57.2999992371,51.4,🔴 空頭陷阱,40.00%,30.00%,-3.32%,-4.89%,0.0,10,0.3,-0.0332
6640.TWO,均華,無,1340.0,75.17,🔴 空頭陷阱,57.14%,28.57%,-0.57%,-3.00%,0.0,7,0.2857,-0.0057
3122.TWO,笙泉,無,23.9500007629,36.05,🔴 空頭陷阱,57.14%,28.57%,-2.54%,-5.18%,0.0,7,0.2857,-0.0254
00635U.TW,期元大S&P黃金,無,48.2400016785,26.76,🔴 空頭陷阱,25.00%,25.00%,-4.68%,-8.88%,0.0,4,0.25,-0.0468
9949.TWO,琉園,無,32.8499984741,71.33,🔴 空頭陷阱,50.00%,25.00%,-4.31%,-5.70%,0.0,4,0.25,-0.0431
1725.TW,元禎,無,30.25,56.92,🔴 空頭陷阱,25.00%,25.00%,-3.65%,-6.70%,0.0,4,0.25,-0.0365
2885.TW,元大金,無,44.75,53.03,🔴 空頭陷阱,50.00%,25.00%,-0.09%,-3.55%,0.0,4,0.25,-0.0009
5009.TWO,榮剛,無,31.7000007629,38.67,🔴 空頭陷阱,25.00%,25.00%,-1.47%,-4.34%,0.0,4,0.25,-0.0147
6994.TW,富威電力,無,72.0,21.86,🔴 空頭陷阱,75.00%,25.00%,-8.81%,-10.54%,0.0,4,0.25,-0.0881
1721.TW,三晃,無,17.2000007629,51.41,🔴 空頭陷阱,50.00%,25.00%,-6.82%,-9.21%,0.0,4,0.25,-0.0682
6689.TW,伊雲谷,無,76.0999984741,58.55,🔴 空頭陷阱,75.00%,25.00%,-1.62%,-5.16%,0.0,4,0.25,-0.0162
8213.TW,志超,無,32.0499992371,23.81,🔴 空頭陷阱,0.00%,25.00%,-1.94%,-4.66%,0.0,4,0.25,-0.0194
00787B.TWO,元大10年IG醫療債,無,32.7900009155,45.46,🔴 空頭陷阱,0.00%,25.00%,-0.65%,-2.37%,0.0,4,0.25,-0.0065
00708L.TW,期元大S&P黃金正2,無,94.0,25.02,🔴 空頭陷阱,50.00%,25.00%,-8.79%,-16.14%,0.0,4,0.25,-0.0879
2324.TW,仁寶,無,26.9500007629,22.77,🔴 空頭陷阱,25.00%,25.00%,-2.09%,-4.64%,0.0,4,0.25,-0.0209
6805.TW,富世達,無,1750.0,42.48,🔴 空頭陷阱,50.00%,25.00%,-0.53%,-7.97%,0.0,4,0.25,-0.0053
3289.TWO,宜特,無,128.0,50.0,🔴 空頭陷阱,50.00%,25.00%,-2.78%,-6.73%,0.0,4,0.25,-0.0278
7728.TWO,光焱科技,無,675.0,47.57,🔴 空頭陷阱,50.00%,25.00%,-2.35%,-5.80%,0.0,4,0.25,-0.0235
4707.TWO,磐亞,無,11.3500003815,68.52,🔴 空頭陷阱,50.00%,25.00%,-0.46%,-0.79%,0.0,4,0.25,-0.0046
3221.TWO,台嘉碩,無,35.2999992371,61.5,🔴 空頭陷阱,37.50%,25.00%,-5.06%,-8.04%,0.0,8,0.25,-0.0506
2030.TW,彰源,無,15.75,50.0,🔴 空頭陷阱,25.00%,25.00%,-3.27%,-4.32%,0.0,4,0.25,-0.0327
4909.TWO,新復興,無,53.2999992371,27.44,🔴 空頭陷阱,50.00%,25.00%,-5.25%,-5.70%,0.0,4,0.25,-0.0525
6016.TWO,康和證,無,16.3500003815,34.62,🔴 空頭陷阱,25.00%,25.00%,-3.42%,-5.61%,0.0,4,0.25,-0.0342
3017.TW,奇鋐,無,1990.0,55.86,🔴 空頭陷阱,25.00%,25.00%,-0.19%,-8.59%,0.0,4,0.25,-0.0019
6133.TW,金橋,無,22.2999992371,33.95,🔴 空頭陷阱,25.00%,25.00%,-2.01%,-6.31%,0.0,4,0.25,-0.0201
8279.TWO,生展,無,106.0,36.84,🔴 空頭陷阱,75.00%,25.00%,-0.53%,-1.31%,0.0,4,0.25,-0.0053
6546.TWO,正基,無,64.9000015259,14.35,🔴 空頭陷阱,50.00%,25.00%,-2.23%,-2.68%,0.0,4,0.25,-0.0223
5272.TWO,笙科,無,22.1000003815,48.21,🔴 空頭陷阱,50.00%,25.00%,-1.96%,-7.56%,0.0,4,0.25,-0.0196
2889.TW,國票金,無,14.8999996185,36.63,🔴 空頭陷阱,50.00%,25.00%,-2.17%,-5.69%,0.0,4,0.25,-0.0217
1904.TW,正隆,無,19.3999996185,69.66,🔴 空頭陷阱,25.00%,25.00%,-2.40%,-2.27%,0.0,4,0.25,-0.024
6901.TW,鑽石投資,無,13.8999996185,31.37,🔴 空頭陷阱,50.00%,25.00%,-5.01%,-4.70%,0.0,4,0.25,-0.0501
3363.TWO,上詮,無,550.0,43.45,🔴 空頭陷阱,75.00%,25.00%,-3.88%,-5.87%,0.0,4,0.25,-0.0388
2454.TW,聯發科,無,1490.0,15.19,🔴 空頭陷阱,75.00%,25.00%,-0.16%,0.36%,0.0,4,0.25,-0.0016
6862.TW,三集瑞-KY,無,160.5,28.75,🔴 空頭陷阱,62.50%,25.00%,-6.61%,-7.66%,0.0,8,0.25,-0.0661
6757.TW,台灣虎航,無,49.1500015259,36.08,🔴 空頭陷阱,75.00%,25.00%,-1.88%,-2.43%,0.0,4,0.25,-0.0188
1477.TW,聚陽,無,227.5,22.68,🔴 空頭陷阱,25.00%,25.00%,-4.31%,-5.19%,0.0,4,0.25,-0.0431
3264.TWO,欣銓,無,155.5,51.4,🔴 空頭陷阱,75.00%,25.00%,-1.73%,-6.84%,0.0,4,0.25,-0.0173
3563.TW,牧德,無,760.0,65.45,🔴 空頭陷阱,55.56%,22.22%,-2.12%,-7.01%,0.0,9,0.2222,-0.0212
4510.TWO,高鋒,無,43.7999992371,54.26,🔴 空頭陷阱,20.00%,20.00%,-0.08%,-4.37%,0.0,5,0.2,-0.0008
2464.TW,盟立,無,67.4000015259,46.9,🔴 空頭陷阱,40.00%,20.00%,-3.75%,-4.68%,0.0,5,0.2,-0.0375
4744.TWO,皇將,無,37.0,70.76,🔴 空頭陷阱,40.00%,20.00%,-1.38%,-2.92%,0.0,5,0.2,-0.0138
5452.TWO,佶優,無,32.8499984741,45.8,🔴 空頭陷阱,60.00%,20.00%,-5.81%,-6.67%,0.0,5,0.2,-0.0581
3357.TWO,臺慶科,無,142.0,37.04,🔴 空頭陷阱,40.00%,20.00%,-9.71%,-10.04%,0.0,5,0.2,-0.0971
2208.TW,台船,無,20.3500003815,41.67,🔴 空頭陷阱,60.00%,20.00%,-1.96%,-3.27%,0.0,5,0.2,-0.0196
3558.TWO,神準,無,108.5,9.43,🔴 空頭陷阱,40.00%,20.00%,-5.48%,-4.73%,0.0,5,0.2,-0.0548
3406.TW,玉晶光,無,437.5,58.06,🔴 空頭陷阱,60.00%,20.00%,-1.99%,-2.92%,0.0,5,0.2,-0.0199
6128.TW,上福,無,21.0499992371,13.89,🔴 空頭陷阱,60.00%,20.00%,-4.52%,-4.32%,0.0,5,0.2,-0.0452
2465.TW,麗臺,無,52.0,45.19,🔴 空頭陷阱,60.00%,20.00%,-4.26%,-6.83%,0.0,5,0.2,-0.0426
3028.TW,增你強,無,48.5999984741,46.64,🔴 空頭陷阱,80.00%,20.00%,-4.30%,-4.36%,0.0,5,0.2,-0.043
6269.TW,台郡,無,57.2000007629,57.85,🔴 空頭陷阱,40.00%,20.00%,-3.65%,-4.19%,0.0,5,0.2,-0.0365
3031.TW,佰鴻,無,22.0,58.62,🔴 空頭陷阱,20.00%,20.00%,-2.31%,-5.80%,0.0,5,0.2,-0.0231
8431.TWO,匯鑽科,無,58.2000007629,32.07,🔴 空頭陷阱,60.00%,20.00%,-5.02%,-6.45%,0.0,5,0.2,-0.0502
6126.TWO,信音,無,28.8500003815,20.51,🔴 空頭陷阱,20.00%,20.00%,-4.00%,-6.64%,0.0,5,0.2,-0.04
4571.TW,鈞興-KY,無,148.5,25.76,🔴 空頭陷阱,40.00%,20.00%,-3.16%,-4.38%,0.0,5,0.2,-0.0316
00735.TW,國泰臺韓科技,無,62.0999984741,32.52,🔴 空頭陷阱,40.00%,20.00%,-5.40%,-7.62%,0.0,5,0.2,-0.054
9933.TW,中鼎,無,35.4500007629,61.05,🔴 空頭陷阱,80.00%,20.00%,-1.46%,-3.14%,0.0,5,0.2,-0.0146
6792.TW,詠業,無,54.5,35.93,🔴 空頭陷阱,60.00%,20.00%,-4.31%,-3.57%,0.0,5,0.2,-0.0431
6477.TW,安集,無,33.0999984741,14.69,🔴 空頭陷阱,20.00%,20.00%,-5.05%,-9.02%,0.0,5,0.2,-0.0505
3049.TW,精金,無,11.4499998093,43.0,🔴 空頭陷阱,50.00%,16.67%,-11.00%,-10.10%,0.0,6,0.1667,-0.11
2485.TW,兆赫,無,79.5999984741,76.13,🔴 空頭陷阱,50.00%,16.67%,-4.96%,-9.08%,0.0,6,0.1667,-0.0496
6112.TW,邁達特,無,42.25,32.05,🔴 空頭陷阱,50.00%,16.67%,-5.62%,-5.68%,0.0,6,0.1667,-0.0562
1727.TW,中華化,無,48.5,46.89,🔴 空頭陷阱,33.33%,16.67%,-1.39%,-8.45%,0.0,6,0.1667,-0.0139
3715.TW,定穎投控,無,175.0,57.93,🔴 空頭陷阱,0.00%,14.29%,-4.76%,-11.07%,0.0,7,0.1429,-0.0476
3675.TWO,德微,無,181.5,45.45,🔴 空頭陷阱,28.57%,14.29%,-2.54%,-4.01%,0.0,7,0.1429,-0.0254
00696B.TWO,富邦美債20年,無,29.9400005341,48.0,🔴 空頭陷阱,0.00%,0.00%,-1.61%,-1.34%,0.0,1,0.0,-0.0161
6205.TW,詮欣,無,50.7999992371,47.55,🔴 空頭陷阱,0.00%,0.00%,-18.06%,-11.94%,0.0,1,0.0,-0.1806
4721.TWO,美琪瑪,無,70.5,64.39,🔴 空頭陷阱,0.00%,0.00%,-0.99%,-1.99%,0.0,1,0.0,-0.0099
4961.TW,天鈺,無,152.0,58.62,🔴 空頭陷阱,0.00%,0.00%,-0.99%,-4.93%,0.0,1,0.0,-0.0099
2012.TW,春雨,無,15.8000001907,51.72,🔴 空頭陷阱,33.33%,0.00%,-1.63%,-1.92%,0.0,3,0.0,-0.0163
2504.TW,國產,無,35.7999992371,38.89,🔴 空頭陷阱,0.00%,0.00%,-6.56%,-3.91%,0.0,1,0.0,-0.0656
5546.TW,永固-KY,無,16.3999996185,25.0,🔴 空頭陷阱,50.00%,0.00%,-0.86%,-2.27%,0.0,2,0.0,-0.0086
3050.TW,鈺德,無,12.9499998093,49.33,🔴 空頭陷阱,0.00%,0.00%,-4.58%,-6.21%,0.0,1,0.0,-0.0458
6811.TWO,宏�硌穈T,無,182.5,27.87,🔴 空頭陷阱,0.00%,0.00%,-8.99%,-9.66%,0.0,1,0.0,-0.0899
6124.TWO,業強,無,28.2999992371,20.18,🔴 空頭陷阱,33.33%,0.00%,-10.03%,-4.85%,0.0,3,0.0,-0.1003
2101.TW,南港,無,35.2000007629,66.9,🔴 空頭陷阱,100.00%,0.00%,-3.17%,-2.81%,0.0,1,0.0,-0.0317
6624.TWO,萬年清,無,57.7000007629,48.76,🔴 空頭陷阱,0.00%,0.00%,-2.27%,-9.37%,0.0,1,0.0,-0.0227
00981D.TWO,主動中信非投等債,無,10.3199996948,43.42,🔴 空頭陷阱,0.00%,0.00%,-0.67%,-0.95%,0.0,1,0.0,-0.0067
1443.TW,立益物流,無,22.3999996185,15.58,🔴 空頭陷阱,0.00%,0.00%,-3.22%,-3.96%,0.0,2,0.0,-0.0322
3372.TWO,典範,無,18.5,35.47,🔴 空頭陷阱,50.00%,0.00%,-8.22%,-10.76%,0.0,2,0.0,-0.0822
4968.TW,立積,無,101.0,42.68,🔴 空頭陷阱,0.00%,0.00%,-11.28%,-5.06%,0.0,1,0.0,-0.1128
8433.TWO,弘帆,無,62.2999992371,70.67,🔴 空頭陷阱,28.57%,0.00%,-2.60%,-3.13%,0.0,7,0.0,-0.026
2402.TW,毅嘉,無,49.1500015259,41.51,🔴 空頭陷阱,0.00%,0.00%,-22.62%,-18.52%,0.0,1,0.0,-0.2262
2420.TW,新巨,無,50.2999992371,43.66,🔴 空頭陷阱,100.00%,0.00%,-3.45%,-1.49%,0.0,2,0.0,-0.0345
7583.TWO,國際海洋,無,66.8000030518,46.78,🔴 空頭陷阱,0.00%,0.00%,-5.04%,-1.96%,0.0,1,0.0,-0.0504
00918.TW,大華優利高填息30,無,21.6000003815,32.65,🔴 空頭陷阱,0.00%,0.00%,-1.85%,-1.49%,0.0,1,0.0,-0.0185
3022.TW,威強電,無,60.7000007629,46.52,🔴 空頭陷阱,0.00%,0.00%,-8.61%,-8.76%,0.0,1,0.0,-0.0861
5906.TW,台南-KY,無,47.9500007629,38.77,🔴 空頭陷阱,0.00%,0.00%,-5.25%,-5.25%,0.0,1,0.0,-0.0525
2743.TWO,山富,無,70.6999969482,29.01,🔴 空頭陷阱,0.00%,0.00%,-5.39%,-7.54%,0.0,1,0.0,-0.0539
2428.TW,興勤,無,149.5,32.35,🔴 空頭陷阱,0.00%,0.00%,-3.77%,-3.62%,0.0,2,0.0,-0.0377
4536.TW,拓凱,無,149.0,16.22,🔴 空頭陷阱,0.00%,0.00%,-3.24%,-4.72%,0.0,1,0.0,-0.0324
2901.TW,欣欣,無,23.7000007629,35.29,🔴 空頭陷阱,33.33%,0.00%,-1.29%,-1.71%,0.0,3,0.0,-0.0129
6173.TWO,信昌電,無,59.0,38.2,🔴 空頭陷阱,0.00%,0.00%,-4.70%,-7.18%,0.0,1,0.0,-0.047
3231.TW,緯創,無,122.5,30.91,🔴 空頭陷阱,0.00%,0.00%,-7.89%,-7.89%,0.0,1,0.0,-0.0789
8930.TWO,青鋼,無,29.7999992371,41.08,🔴 空頭陷阱,0.00%,0.00%,-2.42%,-4.23%,0.0,1,0.0,-0.0242
2007.TW,燁興,無,8.0799999237,53.49,🔴 空頭陷阱,50.00%,0.00%,-6.13%,-6.37%,0.0,4,0.0,-0.0613
2453.TW,凌群,無,51.5999984741,35.44,🔴 空頭陷阱,0.00%,0.00%,-4.87%,-4.53%,0.0,3,0.0,-0.0487
9958.TW,世紀鋼,無,112.0,17.91,🔴 空頭陷阱,0.00%,0.00%,-6.71%,-7.38%,0.0,1,0.0,-0.0671
1586.TWO,和勤,無,22.5,33.33,🔴 空頭陷阱,33.33%,0.00%,-5.87%,-9.08%,0.0,3,0.0,-0.0587
8932.TWO,智通*,無,80.5,16.94,🔴 空頭陷阱,0.00%,0.00%,-0.98%,-3.19%,0.0,1,0.0,-0.0098
8908.TWO,欣雄,無,40.4000015259,51.37,🔴 空頭陷阱,33.33%,0.00%,-9.68%,-8.82%,0.0,3,0.0,-0.0968
5276.TWO,達輝-KY,無,15.25,50.0,🔴 空頭陷阱,0.00%,0.00%,-3.09%,-5.76%,0.0,3,0.0,-0.0309
6127.TWO,九豪,無,43.9500007629,63.72,🔴 空頭陷阱,0.00%,0.00%,-6.07%,-6.67%,0.0,1,0.0,-0.0607
7556.TWO,意德士,無,167.5,39.58,🔴 空頭陷阱,0.00%,0.00%,-6.63%,-5.54%,0.0,2,0.0,-0.0663
4763.TW,材料*-KY,無,42.0499992371,42.96,🔴 空頭陷阱,0.00%,0.00%,-8.65%,-9.02%,0.0,1,0.0,-0.0865
3709.TWO,鑫聯大投控,無,62.9000015259,39.92,🔴 空頭陷阱,50.00%,0.00%,-2.91%,-4.37%,0.0,2,0.0,-0.0291
2352.TW,佳世達,無,22.75,36.0,🔴 空頭陷阱,0.00%,0.00%,-10.64%,-9.57%,0.0,1,0.0,-0.1064
5514.TWO,三豐,無,15.6999998093,38.46,🔴 空頭陷阱,0.00%,0.00%,-0.78%,-4.68%,0.0,2,0.0,-0.0078
3587.TWO,閎康,無,215.0,59.44,🔴 空頭陷阱,0.00%,0.00%,-2.32%,-6.49%,0.0,4,0.0,-0.0232
3523.TWO,迎輝,無,14.5,43.24,🔴 空頭陷阱,0.00%,0.00%,-9.41%,-13.86%,0.0,1,0.0,-0.0941
2031.TW,新光鋼,無,39.5999984741,54.37,🔴 空頭陷阱,0.00%,0.00%,-3.11%,-5.04%,0.0,2,0.0,-0.0311
00773B.TWO,中信優先金融債,無,36.0099983215,43.12,🔴 空頭陷阱,0.00%,0.00%,-1.00%,-1.49%,0.0,1,0.0,-0.01
1535.TW,中宇,無,52.2999992371,61.18,🔴 空頭陷阱,0.00%,0.00%,-1.50%,-2.44%,0.0,2,0.0,-0.015
4402.TWO,郡都開發,無,17.8500003815,40.63,🔴 空頭陷阱,0.00%,0.00%,-0.98%,-2.70%,0.0,1,0.0,-0.0098
00885.TW,富邦越南,無,17.1399993896,41.27,🔴 空頭陷阱,0.00%,0.00%,-6.81%,-3.69%,0.0,2,0.0,-0.0681
8034.TWO,榮群,無,22.9500007629,34.62,🔴 空頭陷阱,50.00%,0.00%,-4.47%,-5.01%,0.0,2,0.0,-0.0447
6589.TW,台康生技,無,54.7999992371,34.97,🔴 空頭陷阱,0.00%,0.00%,-6.27%,-4.33%,0.0,1,0.0,-0.0627
4306.TW,炎洲,無,13.6499996185,61.29,🔴 空頭陷阱,0.00%,0.00%,-1.74%,-2.44%,0.0,1,0.0,-0.0174
2461.TW,光群雷,無,17.5,82.09,🔴 空頭陷阱,25.00%,0.00%,-3.77%,-3.38%,0.0,4,0.0,-0.0377
6461.TWO,益得,無,17.7999992371,19.05,🔴 空頭陷阱,0.00%,0.00%,-20.96%,-10.18%,0.0,1,0.0,-0.2096
7805.TWO,威聯通,無,664.0,45.68,🔴 空頭陷阱,0.00%,0.00%,-6.14%,-5.24%,0.0,1,0.0,-0.0614
6961.TWO,旅天下,無,56.7000007629,19.3,🔴 空頭陷阱,100.00%,0.00%,-0.17%,-0.17%,0.0,1,0.0,-0.0017
3339.TWO,泰谷,無,36.5999984741,65.88,🔴 空頭陷阱,0.00%,0.00%,-0.80%,-5.92%,0.0,2,0.0,-0.008
7752.TWO,世紀樺欣,無,48.5,45.16,🔴 空頭陷阱,50.00%,0.00%,-3.58%,-6.55%,0.0,2,0.0,-0.0358
6962.TW,奕力-KY,無,32.7000007629,58.65,🔴 空頭陷阱,0.00%,0.00%,-2.50%,-1.00%,0.0,1,0.0,-0.025
3323.TWO,加百裕,無,32.5999984741,37.43,🔴 空頭陷阱,0.00%,0.00%,-7.98%,-10.48%,0.0,1,0.0,-0.0798
00870B.TWO,元大15年EM主權債,無,28.5200004578,30.41,🔴 空頭陷阱,0.00%,0.00%,-0.41%,-0.34%,0.0,1,0.0,-0.0041
2034.TW,允強,無,20.0499992371,50.79,🔴 空頭陷阱,50.00%,0.00%,-3.67%,-4.23%,0.0,2,0.0,-0.0367
2483.TW,百容,無,20.6499996185,46.0,🔴 空頭陷阱,20.00%,0.00%,-5.99%,-6.23%,0.0,5,0.0,-0.0599
3581.TWO,博磊,無,66.8000030518,45.71,🔴 空頭陷阱,0.00%,0.00%,-9.77%,-12.27%,0.0,2,0.0,-0.0977
3380.TW,明泰,無,35.0499992371,48.05,🔴 空頭陷阱,0.00%,0.00%,-1.15%,-4.02%,0.0,1,0.0,-0.0115
4401.TWO,東隆興,無,14.6999998093,47.83,🔴 空頭陷阱,0.00%,0.00%,-4.36%,-4.07%,0.0,1,0.0,-0.0436
6667.TWO,信紘科,無,234.0,33.33,🔴 空頭陷阱,0.00%,0.00%,-1.48%,-8.15%,0.0,1,0.0,-0.0148
