Combination,Impact_Score,Profit_Factor
KAMA_10 + TotalOverbuyVolK,0.0,0.0
KAMA_10 + TotalOversellVolK,0.0,0.0
KAMA_10 + TradeVolumeRate,0.0,0.0
KAMA_10 + Vol_Mom,0.0,0.0
SMMA_10 + EMA_20,0.0,0.0
SMMA_10 + WMA_6,0.0,0.0
SMMA_10 + WMA_20,0.0,0.0
SMMA_10 + SMA_20,0.0,0.0
SMMA_10 + HMA_20,0.0,0.0
SMMA_10 + DEMA_20,0.0,0.0
SMMA_10 + KAMA_20,0.0,0.0
SMMA_10 + SMMA_20,0.0,0.0
SMMA_10 + Upper_Band,0.0,0.0
SMMA_10 + BOLL,0.0,0.0
SMMA_10 + MA20,0.0,0.0
SMMA_10 + Williams,0.0,0.0
SMMA_10 + Strong_Trend,0.0,0.0
SMMA_10 + Bias_Divergence,0.0,0.0
SMMA_10 + Golden_Cross,0.0,0.0
SMMA_10 + MA_Short,0.0,0.0
SMMA_10 + MA_Long,0.0,0.0
SMMA_10 + DMA,0.0,0.0
SMMA_10 + AMA,0.0,0.0
SMMA_10 + DMA_Golden_Cross,0.0,0.0
SMMA_10 + DMA_Death_Cross,0.0,0.0
SMMA_10 + DMA_Bullish,0.0,0.0
SMMA_10 + DMA_Diff,0.0,0.0
SMMA_10 + DMA_Momentum_Up,0.0,0.0
SMMA_10 + Action,0.0,0.0
SMMA_10 + MA200,0.0,0.0
SMMA_10 + High_120,0.0,0.0
SMMA_10 + Short_Term_Rebound,0.0,0.0
SMMA_10 + Bullish_Align,0.0,0.0
SMMA_10 + BIAS_20,0.0,0.0
SMMA_10 + +DI,0.0,0.0
SMMA_10 + KDJ_K,0.0,0.0
SMMA_10 + KDJ_D,0.0,0.0
SMMA_10 + KDJ_J,0.0,0.0
SMMA_10 + OBV,0.0,0.0
SMMA_10 + OBV_MA,0.0,0.0
SMMA_10 + CCI,0.0,0.0
SMMA_10 + -DI,0.0,0.0
SMMA_10 + BIAS_6,0.0,0.0
SMMA_10 + ADX,0.0,0.0
SMMA_10 + ADX_5,0.0,0.0
SMMA_10 + Vol_MA6,0.0,0.0
SMMA_10 + Vol_Ratio,0.0,0.0
SMMA_10 + Vol_Spike,0.0,0.0
SMMA_10 + BIAS_Short_Col,0.0,0.0
MA_20 + MACD_Bearish_Strong,0.0,0.0
MA_20 + RSI,0.0,0.0
KAMA_20 + FinancingSellVolK,0.0,0.0
EMA_20 + MACD_Momentum_Down,0.0,0.0
EMA_20 + DEMA_20,0.0,0.0
EMA_20 + KAMA_20,0.0,0.0
EMA_20 + SMMA_20,0.0,0.0
EMA_20 + WMA_6,0.0,0.0
EMA_20 + DIF,0.0,0.0
EMA_20 + DEA,0.0,0.0
EMA_20 + MACD,0.0,0.0
EMA_20 + MACD_Signal,0.0,0.0
EMA_20 + MACD_Hist,0.0,0.0
EMA_20 + MACD_OSC,0.0,0.0
EMA_20 + MACD_Golden_Cross,0.0,0.0
EMA_20 + MACD_Death_Cross,0.0,0.0
EMA_20 + MACD_Bullish_Zone,0.0,0.0
EMA_20 + MACD_Bearish_Zone,0.0,0.0
EMA_20 + MACD_Diff,0.0,0.0
EMA_20 + HMA_20,0.0,0.0
EMA_20 + SMA_20,0.0,0.0
EMA_20 + WMA_20,0.0,0.0
MA_20 + EndDate,0.0,0.0
MA_20 + ShortLimitVolK,0.0,0.0
MA_20 + ShortUsageRatio,0.0,0.0
MA_20 + LendingSellVolK,0.0,0.0
MA_20 + LendingRepayVolK,0.0,0.0
MA_20 + LendingTotalVolK,0.0,0.0
MA_20 + DirSupHoldPercent,0.0,0.0
MA_20 + MainHolderCount,0.0,0.0
MA_20 + Vol_Mom,0.0,0.0
MA_20 + MainHoldPercent,0.0,0.0
MA_20 + StartDate,0.0,0.0
MA_20 + TotalDifferenceVolK,0.0,0.0
MA_20 + TotalOverbuyVolK,0.0,0.0
MA_20 + TotalOversellVolK,0.0,0.0
MA_20 + TradeVolumeRate,0.0,0.0
EMA_20 + MACD_Momentum_Up,0.0,0.0
EMA_20 + MACD_Bullish_Strong,0.0,0.0
MA_20 + ShortRepayVolK,0.0,0.0
EMA_20 + MACD_Bearish_Strong,0.0,0.0
EMA_20 + Vol_Ratio,0.0,0.0
EMA_20 + Vol_Spike,0.0,0.0
EMA_20 + BIAS_Short_Col,0.0,0.0
EMA_20 + BIAS_6,0.0,0.0
EMA_20 + BIAS_20,0.0,0.0
EMA_20 + Bullish_Align,0.0,0.0
EMA_20 + Short_Term_Rebound,0.0,0.0
EMA_20 + Strong_Trend,0.0,0.0
EMA_20 + Bias_Divergence,0.0,0.0
EMA_20 + Golden_Cross,0.0,0.0
EMA_20 + MA_Short,0.0,0.0
EMA_20 + MA_Long,0.0,0.0
EMA_20 + DMA,0.0,0.0
EMA_20 + AMA,0.0,0.0
EMA_20 + DMA_Golden_Cross,0.0,0.0
EMA_20 + Vol_MA6,0.0,0.0
EMA_20 + ADX_5,0.0,0.0
EMA_20 + ADX,0.0,0.0
EMA_20 + Williams,0.0,0.0
EMA_20 + MACD_Momentum_Ratio,0.0,0.0
EMA_20 + RSI,0.0,0.0
EMA_20 + SMA,0.0,0.0
EMA_20 + Upper_Band,0.0,0.0
EMA_20 + Lower_Band,0.0,0.0
EMA_20 + BOLL,0.0,0.0
EMA_20 + KDJ_K,0.0,0.0
EMA_20 + -DI,0.0,0.0
EMA_20 + KDJ_D,0.0,0.0
EMA_20 + KDJ_J,0.0,0.0
EMA_20 + OBV,0.0,0.0
EMA_20 + OBV_MA,0.0,0.0
EMA_20 + CCI,0.0,0.0
EMA_20 + +DI,0.0,0.0
MA_20 + ShortTotalVolK,0.0,0.0
MA_20 + ShortSellVolK,0.0,0.0
MA_20 + SMA,0.0,0.0
MA_20 + Action,0.0,0.0
MA_20 + BIAS_6,0.0,0.0
MA_20 + BIAS_20,0.0,0.0
MA_20 + Bullish_Align,0.0,0.0
MA_20 + Short_Term_Rebound,0.0,0.0
MA_20 + Strong_Trend,0.0,0.0
MA_20 + Bias_Divergence,0.0,0.0
MA_20 + Golden_Cross,0.0,0.0
MA_20 + MA_Short,0.0,0.0
MA_20 + MA_Long,0.0,0.0
MA_20 + DMA,0.0,0.0
MA_20 + AMA,0.0,0.0
MA_20 + DMA_Golden_Cross,0.0,0.0
MA_20 + DMA_Death_Cross,0.0,0.0
MA_20 + DMA_Bullish,0.0,0.0
MA_20 + DMA_Diff,0.0,0.0
MA_20 + BIAS_Short_Col,0.0,0.0
MA_20 + Vol_Spike,0.0,0.0
MA_20 + Vol_Ratio,0.0,0.0
MA_20 + KDJ_J,0.0,0.0
MA_20 + Upper_Band,0.0,0.0
MA_20 + Lower_Band,0.0,0.0
MA_20 + BOLL,0.0,0.0
MA_20 + Williams,0.0,0.0
MA_20 + KDJ_K,0.0,0.0
MA_20 + KDJ_D,0.0,0.0
MA_20 + OBV,0.0,0.0
MA_20 + Vol_MA6,0.0,0.0
MA_20 + OBV_MA,0.0,0.0
MA_20 + CCI,0.0,0.0
MA_20 + +DI,0.0,0.0
MA_20 + -DI,0.0,0.0
MA_20 + ADX,0.0,0.0
MA_20 + ADX_5,0.0,0.0
MA_20 + DMA_Momentum_Up,0.0,0.0
MA_20 + MA200,0.0,0.0
MA_20 + ShortBuyVolK,0.0,0.0
MA_20 + High_120,0.0,0.0
MA_20 + TotalSellVolK,0.0,0.0
MA_20 + FormattedDate,0.0,0.0
MA_20 + Foreign_VolumeK,0.0,0.0
MA_20 + Foreign_LayoutScore,0.0,0.0
MA_20 + Foreign_Consecutive_BuyDays,0.0,0.0
MA_20 + Foreign_Hold_Increasing,0.0,0.0
MA_20 + Symbol,0.0,0.0
MA_20 + DayTradingVolK,0.0,0.0
MA_20 + ShortFinancingPercent,0.0,0.0
MA_20 + FinancingBuyVolK,0.0,0.0
MA_20 + FinancingSellVolK,0.0,0.0
MA_20 + FinancingPaybackVolK,0.0,0.0
MA_20 + FinancingTotalVolK,0.0,0.0
MA_20 + FinancingLimitVolK,0.0,0.0
MA_20 + FinancingUsageRatio,0.0,0.0
MA_20 + TotalDiffVolK,0.0,0.0
MA_20 + TotalBuyVolK,0.0,0.0
MA_20 + InvestmentTrustSellVolK,0.0,0.0
MA_20 + DealerBuyVolK,0.0,0.0
MA_20 + MA20,0.0,0.0
MA_20 + Bias_Ratio,0.0,0.0
MA_20 + V_MA20,0.0,0.0
MA_20 + MA_60,0.0,0.0
MA_20 + ATR_20,0.0,0.0
MA_20 + ChangePercent,0.0,0.0
MA_20 + DealerDiffVolK,0.0,0.0
MA_20 + InvestmentTrustDiffVolK,0.0,0.0
MA_20 + DealerSellVolK,0.0,0.0
MA_20 + ForeignBuyVolK,0.0,0.0
MA_20 + ForeignDiffVolK,0.0,0.0
MA_20 + ForeignHoldPercent,0.0,0.0
MA_20 + ForeignSellVolK,0.0,0.0
MA_20 + InvestmentTrustBuyVolK,0.0,0.0
KAMA_10 + MainHoldPercent,0.0,0.0
KAMA_10 + MainHolderCount,0.0,0.0
KAMA_10 + EndDate,0.0,0.0
DEMA_10 + ADX_5,0.0,0.0
DEMA_10 + MACD_Momentum_Ratio,0.0,0.0
DEMA_10 + RSI,0.0,0.0
DEMA_10 + SMA,0.0,0.0
DEMA_10 + Upper_Band,0.0,0.0
DEMA_10 + Lower_Band,0.0,0.0
DEMA_10 + BOLL,0.0,0.0
DEMA_10 + Williams,0.0,0.0
DEMA_10 + KDJ_K,0.0,0.0
DEMA_10 + KDJ_D,0.0,0.0
DEMA_10 + KDJ_J,0.0,0.0
DEMA_10 + OBV,0.0,0.0
DEMA_10 + OBV_MA,0.0,0.0
DEMA_10 + CCI,0.0,0.0
DEMA_10 + +DI,0.0,0.0
DEMA_10 + -DI,0.0,0.0
DEMA_10 + MACD_Bearish_Strong,0.0,0.0
DEMA_10 + MACD_Bullish_Strong,0.0,0.0
DEMA_10 + MACD_Momentum_Down,0.0,0.0
DEMA_10 + MACD_Signal,0.0,0.0
DEMA_10 + KAMA_20,0.0,0.0
DEMA_10 + SMMA_20,0.0,0.0
DEMA_10 + WMA_6,0.0,0.0
DEMA_10 + DIF,0.0,0.0
DEMA_10 + DEA,0.0,0.0
DEMA_10 + MACD,0.0,0.0
DEMA_10 + MACD_Hist,0.0,0.0
DEMA_10 + MACD_Momentum_Up,0.0,0.0
DEMA_10 + MACD_OSC,0.0,0.0
DEMA_10 + MACD_Golden_Cross,0.0,0.0
DEMA_10 + MACD_Death_Cross,0.0,0.0
DEMA_10 + MACD_Bullish_Zone,0.0,0.0
DEMA_10 + MACD_Bearish_Zone,0.0,0.0
DEMA_10 + MACD_Diff,0.0,0.0
DEMA_10 + ADX,0.0,0.0
DEMA_10 + Vol_MA6,0.0,0.0
DEMA_10 + HMA_20,0.0,0.0
DEMA_10 + Vol_Ratio,0.0,0.0
DEMA_10 + Action,0.0,0.0
DEMA_10 + MA200,0.0,0.0
DEMA_10 + High_120,0.0,0.0
DEMA_10 + MA20,0.0,0.0
DEMA_10 + Bias_Ratio,0.0,0.0
DEMA_10 + V_MA20,0.0,0.0
DEMA_10 + MA_60,0.0,0.0
DEMA_10 + ATR_20,0.0,0.0
DEMA_10 + ChangePercent,0.0,0.0
DEMA_10 + DealerBuyVolK,0.0,0.0
DEMA_10 + DealerDiffVolK,0.0,0.0
DEMA_10 + DealerSellVolK,0.0,0.0
DEMA_10 + ForeignBuyVolK,0.0,0.0
DEMA_10 + ForeignDiffVolK,0.0,0.0
DEMA_10 + ForeignHoldPercent,0.0,0.0
DEMA_10 + DMA_Momentum_Up,0.0,0.0
DEMA_10 + DMA_Diff,0.0,0.0
DEMA_10 + DMA_Bullish,0.0,0.0
DEMA_10 + Strong_Trend,0.0,0.0
DEMA_10 + Vol_Spike,0.0,0.0
DEMA_10 + BIAS_Short_Col,0.0,0.0
DEMA_10 + BIAS_6,0.0,0.0
DEMA_10 + BIAS_20,0.0,0.0
DEMA_10 + Bullish_Align,0.0,0.0
DEMA_10 + Short_Term_Rebound,0.0,0.0
DEMA_10 + Bias_Divergence,0.0,0.0
DEMA_10 + DMA_Death_Cross,0.0,0.0
DEMA_10 + Golden_Cross,0.0,0.0
DEMA_10 + MA_Short,0.0,0.0
DEMA_10 + MA_Long,0.0,0.0
DEMA_10 + DMA,0.0,0.0
DEMA_10 + AMA,0.0,0.0
DEMA_10 + DMA_Golden_Cross,0.0,0.0
DEMA_10 + DEMA_20,0.0,0.0
DEMA_10 + SMA_20,0.0,0.0
KAMA_10 + DirSupHoldPercent,0.0,0.0
HMA_10 + Foreign_VolumeK,0.0,0.0
HMA_10 + ATR_20,0.0,0.0
HMA_10 + ChangePercent,0.0,0.0
HMA_10 + DealerBuyVolK,0.0,0.0
HMA_10 + DealerDiffVolK,0.0,0.0
HMA_10 + DealerSellVolK,0.0,0.0
HMA_10 + ForeignBuyVolK,0.0,0.0
HMA_10 + ForeignDiffVolK,0.0,0.0
HMA_10 + ForeignHoldPercent,0.0,0.0
HMA_10 + ForeignSellVolK,0.0,0.0
HMA_10 + InvestmentTrustBuyVolK,0.0,0.0
HMA_10 + InvestmentTrustDiffVolK,0.0,0.0
HMA_10 + InvestmentTrustSellVolK,0.0,0.0
HMA_10 + TotalBuyVolK,0.0,0.0
HMA_10 + TotalDiffVolK,0.0,0.0
HMA_10 + TotalSellVolK,0.0,0.0
HMA_10 + MA_60,0.0,0.0
HMA_10 + V_MA20,0.0,0.0
HMA_10 + Bias_Ratio,0.0,0.0
HMA_10 + DMA_Golden_Cross,0.0,0.0
HMA_10 + Bias_Divergence,0.0,0.0
HMA_10 + Golden_Cross,0.0,0.0
HMA_10 + MA_Short,0.0,0.0
HMA_10 + MA_Long,0.0,0.0
HMA_10 + DMA,0.0,0.0
HMA_10 + AMA,0.0,0.0
HMA_10 + DMA_Death_Cross,0.0,0.0
HMA_10 + MA20,0.0,0.0
HMA_10 + DMA_Bullish,0.0,0.0
HMA_10 + DMA_Diff,0.0,0.0
HMA_10 + DMA_Momentum_Up,0.0,0.0
HMA_10 + Action,0.0,0.0
HMA_10 + MA200,0.0,0.0
HMA_10 + High_120,0.0,0.0
HMA_10 + FormattedDate,0.0,0.0
HMA_10 + Foreign_LayoutScore,0.0,0.0
DEMA_10 + WMA_20,0.0,0.0
HMA_10 + Foreign_Consecutive_BuyDays,0.0,0.0
HMA_10 + LendingTotalVolK,0.0,0.0
HMA_10 + DirSupHoldPercent,0.0,0.0
HMA_10 + EndDate,0.0,0.0
HMA_10 + MainHolderCount,0.0,0.0
HMA_10 + MainHoldPercent,0.0,0.0
HMA_10 + StartDate,0.0,0.0
HMA_10 + TotalDifferenceVolK,0.0,0.0
HMA_10 + TotalOverbuyVolK,0.0,0.0
HMA_10 + TotalOversellVolK,0.0,0.0
HMA_10 + TradeVolumeRate,0.0,0.0
HMA_10 + Vol_Mom,0.0,0.0
DEMA_10 + KAMA_10,0.0,0.0
DEMA_10 + SMMA_10,0.0,0.0
DEMA_10 + MA_20,0.0,0.0
DEMA_10 + EMA_20,0.0,0.0
HMA_10 + LendingRepayVolK,0.0,0.0
HMA_10 + LendingSellVolK,0.0,0.0
HMA_10 + ShortUsageRatio,0.0,0.0
HMA_10 + FinancingPaybackVolK,0.0,0.0
HMA_10 + Foreign_Hold_Increasing,0.0,0.0
HMA_10 + Symbol,0.0,0.0
HMA_10 + DayTradingVolK,0.0,0.0
HMA_10 + ShortFinancingPercent,0.0,0.0
HMA_10 + FinancingBuyVolK,0.0,0.0
HMA_10 + FinancingSellVolK,0.0,0.0
HMA_10 + FinancingTotalVolK,0.0,0.0
HMA_10 + ShortLimitVolK,0.0,0.0
HMA_10 + FinancingLimitVolK,0.0,0.0
HMA_10 + FinancingUsageRatio,0.0,0.0
HMA_10 + ShortBuyVolK,0.0,0.0
HMA_10 + ShortSellVolK,0.0,0.0
HMA_10 + ShortRepayVolK,0.0,0.0
HMA_10 + ShortTotalVolK,0.0,0.0
DEMA_10 + ForeignSellVolK,0.0,0.0
DEMA_10 + InvestmentTrustBuyVolK,0.0,0.0
DEMA_10 + InvestmentTrustDiffVolK,0.0,0.0
KAMA_10 + DealerBuyVolK,0.0,0.0
KAMA_10 + DMA,0.0,0.0
KAMA_10 + AMA,0.0,0.0
KAMA_10 + DMA_Golden_Cross,0.0,0.0
KAMA_10 + DMA_Death_Cross,0.0,0.0
KAMA_10 + DMA_Bullish,0.0,0.0
KAMA_10 + DMA_Diff,0.0,0.0
KAMA_10 + DMA_Momentum_Up,0.0,0.0
KAMA_10 + Action,0.0,0.0
KAMA_10 + MA200,0.0,0.0
KAMA_10 + High_120,0.0,0.0
KAMA_10 + MA20,0.0,0.0
KAMA_10 + Bias_Ratio,0.0,0.0
KAMA_10 + V_MA20,0.0,0.0
KAMA_10 + MA_60,0.0,0.0
KAMA_10 + ATR_20,0.0,0.0
KAMA_10 + MA_Long,0.0,0.0
KAMA_10 + MA_Short,0.0,0.0
KAMA_10 + Golden_Cross,0.0,0.0
KAMA_10 + Vol_Ratio,0.0,0.0
KAMA_10 + CCI,0.0,0.0
KAMA_10 + +DI,0.0,0.0
KAMA_10 + -DI,0.0,0.0
KAMA_10 + ADX,0.0,0.0
KAMA_10 + ADX_5,0.0,0.0
KAMA_10 + Vol_MA6,0.0,0.0
KAMA_10 + Vol_Spike,0.0,0.0
KAMA_10 + Bias_Divergence,0.0,0.0
KAMA_10 + BIAS_Short_Col,0.0,0.0
KAMA_10 + BIAS_6,0.0,0.0
KAMA_10 + BIAS_20,0.0,0.0
KAMA_10 + Bullish_Align,0.0,0.0
KAMA_10 + Short_Term_Rebound,0.0,0.0
KAMA_10 + Strong_Trend,0.0,0.0
KAMA_10 + ChangePercent,0.0,0.0
KAMA_10 + DealerDiffVolK,0.0,0.0
DEMA_10 + InvestmentTrustSellVolK,0.0,0.0
KAMA_10 + DealerSellVolK,0.0,0.0
KAMA_10 + FinancingBuyVolK,0.0,0.0
KAMA_10 + FinancingSellVolK,0.0,0.0
KAMA_10 + FinancingPaybackVolK,0.0,0.0
KAMA_10 + FinancingTotalVolK,0.0,0.0
KAMA_10 + FinancingLimitVolK,0.0,0.0
KAMA_10 + FinancingUsageRatio,0.0,0.0
KAMA_10 + ShortBuyVolK,0.0,0.0
KAMA_10 + ShortSellVolK,0.0,0.0
KAMA_10 + ShortRepayVolK,0.0,0.0
KAMA_10 + ShortTotalVolK,0.0,0.0
KAMA_10 + ShortLimitVolK,0.0,0.0
KAMA_10 + ShortUsageRatio,0.0,0.0
KAMA_10 + LendingSellVolK,0.0,0.0
KAMA_10 + LendingRepayVolK,0.0,0.0
KAMA_10 + LendingTotalVolK,0.0,0.0
KAMA_10 + ShortFinancingPercent,0.0,0.0
KAMA_10 + DayTradingVolK,0.0,0.0
KAMA_10 + Symbol,0.0,0.0
KAMA_10 + InvestmentTrustSellVolK,0.0,0.0
KAMA_10 + ForeignBuyVolK,0.0,0.0
KAMA_10 + ForeignDiffVolK,0.0,0.0
KAMA_10 + ForeignHoldPercent,0.0,0.0
KAMA_10 + ForeignSellVolK,0.0,0.0
KAMA_10 + InvestmentTrustBuyVolK,0.0,0.0
KAMA_10 + InvestmentTrustDiffVolK,0.0,0.0
KAMA_10 + TotalBuyVolK,0.0,0.0
KAMA_10 + Foreign_Hold_Increasing,0.0,0.0
KAMA_10 + TotalDiffVolK,0.0,0.0
KAMA_10 + TotalSellVolK,0.0,0.0
KAMA_10 + FormattedDate,0.0,0.0
KAMA_10 + Foreign_VolumeK,0.0,0.0
KAMA_10 + Foreign_LayoutScore,0.0,0.0
KAMA_10 + Foreign_Consecutive_BuyDays,0.0,0.0
KAMA_10 + OBV_MA,0.0,0.0
KAMA_10 + OBV,0.0,0.0
KAMA_10 + KDJ_J,0.0,0.0
KAMA_10 + KDJ_D,0.0,0.0
DEMA_10 + ShortSellVolK,0.0,0.0
DEMA_10 + ShortRepayVolK,0.0,0.0
DEMA_10 + ShortTotalVolK,0.0,0.0
DEMA_10 + ShortLimitVolK,0.0,0.0
DEMA_10 + ShortUsageRatio,0.0,0.0
DEMA_10 + LendingSellVolK,0.0,0.0
DEMA_10 + LendingRepayVolK,0.0,0.0
DEMA_10 + LendingTotalVolK,0.0,0.0
DEMA_10 + DirSupHoldPercent,0.0,0.0
DEMA_10 + EndDate,0.0,0.0
DEMA_10 + MainHolderCount,0.0,0.0
DEMA_10 + MainHoldPercent,0.0,0.0
DEMA_10 + StartDate,0.0,0.0
DEMA_10 + TotalDifferenceVolK,0.0,0.0
DEMA_10 + TotalOverbuyVolK,0.0,0.0
DEMA_10 + ShortBuyVolK,0.0,0.0
DEMA_10 + FinancingUsageRatio,0.0,0.0
DEMA_10 + FinancingLimitVolK,0.0,0.0
DEMA_10 + Foreign_Consecutive_BuyDays,0.0,0.0
DEMA_10 + TotalBuyVolK,0.0,0.0
DEMA_10 + TotalDiffVolK,0.0,0.0
DEMA_10 + TotalSellVolK,0.0,0.0
DEMA_10 + FormattedDate,0.0,0.0
DEMA_10 + Foreign_VolumeK,0.0,0.0
DEMA_10 + Foreign_LayoutScore,0.0,0.0
DEMA_10 + Foreign_Hold_Increasing,0.0,0.0
DEMA_10 + FinancingTotalVolK,0.0,0.0
DEMA_10 + Symbol,0.0,0.0
DEMA_10 + DayTradingVolK,0.0,0.0
DEMA_10 + ShortFinancingPercent,0.0,0.0
DEMA_10 + FinancingBuyVolK,0.0,0.0
DEMA_10 + FinancingSellVolK,0.0,0.0
DEMA_10 + FinancingPaybackVolK,0.0,0.0
DEMA_10 + TotalOversellVolK,0.0,0.0
DEMA_10 + TradeVolumeRate,0.0,0.0
DEMA_10 + Vol_Mom,0.0,0.0
KAMA_10 + MACD_Momentum_Ratio,0.0,0.0
KAMA_10 + MACD_Bearish_Zone,0.0,0.0
KAMA_10 + MACD_Diff,0.0,0.0
KAMA_10 + MACD_Momentum_Up,0.0,0.0
KAMA_10 + MACD_Momentum_Down,0.0,0.0
KAMA_10 + MACD_Bullish_Strong,0.0,0.0
KAMA_10 + MACD_Bearish_Strong,0.0,0.0
KAMA_10 + RSI,0.0,0.0
KAMA_10 + MACD_Death_Cross,0.0,0.0
KAMA_10 + SMA,0.0,0.0
KAMA_10 + Upper_Band,0.0,0.0
KAMA_10 + Lower_Band,0.0,0.0
KAMA_10 + BOLL,0.0,0.0
KAMA_10 + Williams,0.0,0.0
KAMA_10 + KDJ_K,0.0,0.0
KAMA_10 + MACD_Bullish_Zone,0.0,0.0
KAMA_10 + MACD_Golden_Cross,0.0,0.0
KAMA_10 + SMMA_10,0.0,0.0
KAMA_10 + KAMA_20,0.0,0.0
KAMA_10 + MA_20,0.0,0.0
KAMA_10 + EMA_20,0.0,0.0
KAMA_10 + WMA_20,0.0,0.0
KAMA_10 + SMA_20,0.0,0.0
KAMA_10 + HMA_20,0.0,0.0
KAMA_10 + DEMA_20,0.0,0.0
KAMA_10 + SMMA_20,0.0,0.0
KAMA_10 + MACD_OSC,0.0,0.0
KAMA_10 + WMA_6,0.0,0.0
KAMA_10 + DIF,0.0,0.0
KAMA_10 + DEA,0.0,0.0
KAMA_10 + MACD,0.0,0.0
KAMA_10 + MACD_Signal,0.0,0.0
KAMA_10 + MACD_Hist,0.0,0.0
EMA_20 + DMA_Death_Cross,0.0,0.0
EMA_20 + DMA_Bullish,0.0,0.0
EMA_20 + DMA_Diff,0.0,0.0
DEMA_20 + MACD_Bearish_Zone,0.0,0.0
HMA_20 + TotalOverbuyVolK,0.0,0.0
HMA_20 + TotalOversellVolK,0.0,0.0
HMA_20 + TradeVolumeRate,0.0,0.0
HMA_20 + Vol_Mom,0.0,0.0
DEMA_20 + KAMA_20,0.0,0.0
DEMA_20 + SMMA_20,0.0,0.0
DEMA_20 + WMA_6,0.0,0.0
DEMA_20 + DIF,0.0,0.0
DEMA_20 + DEA,0.0,0.0
DEMA_20 + MACD,0.0,0.0
DEMA_20 + MACD_Signal,0.0,0.0
DEMA_20 + MACD_Hist,0.0,0.0
DEMA_20 + MACD_OSC,0.0,0.0
DEMA_20 + MACD_Golden_Cross,0.0,0.0
DEMA_20 + MACD_Death_Cross,0.0,0.0
HMA_20 + TotalDifferenceVolK,0.0,0.0
HMA_20 + StartDate,0.0,0.0
HMA_20 + MainHoldPercent,0.0,0.0
HMA_20 + ShortTotalVolK,0.0,0.0
HMA_20 + FinancingTotalVolK,0.0,0.0
HMA_20 + FinancingLimitVolK,0.0,0.0
HMA_20 + FinancingUsageRatio,0.0,0.0
HMA_20 + ShortBuyVolK,0.0,0.0
HMA_20 + ShortSellVolK,0.0,0.0
HMA_20 + ShortRepayVolK,0.0,0.0
HMA_20 + ShortLimitVolK,0.0,0.0
HMA_20 + MainHolderCount,0.0,0.0
HMA_20 + ShortUsageRatio,0.0,0.0
HMA_20 + LendingSellVolK,0.0,0.0
HMA_20 + LendingRepayVolK,0.0,0.0
HMA_20 + LendingTotalVolK,0.0,0.0
HMA_20 + DirSupHoldPercent,0.0,0.0
HMA_20 + EndDate,0.0,0.0
DEMA_20 + MACD_Bullish_Zone,0.0,0.0
DEMA_20 + MACD_Diff,0.0,0.0
HMA_20 + FinancingSellVolK,0.0,0.0
DEMA_20 + MACD_Momentum_Up,0.0,0.0
DEMA_20 + ADX,0.0,0.0
DEMA_20 + ADX_5,0.0,0.0
DEMA_20 + Vol_MA6,0.0,0.0
DEMA_20 + Vol_Ratio,0.0,0.0
DEMA_20 + Vol_Spike,0.0,0.0
DEMA_20 + BIAS_Short_Col,0.0,0.0
DEMA_20 + BIAS_6,0.0,0.0
DEMA_20 + BIAS_20,0.0,0.0
DEMA_20 + Bullish_Align,0.0,0.0
DEMA_20 + Short_Term_Rebound,0.0,0.0
DEMA_20 + Strong_Trend,0.0,0.0
DEMA_20 + Bias_Divergence,0.0,0.0
DEMA_20 + Golden_Cross,0.0,0.0
DEMA_20 + MA_Short,0.0,0.0
DEMA_20 + MA_Long,0.0,0.0
DEMA_20 + -DI,0.0,0.0
DEMA_20 + +DI,0.0,0.0
DEMA_20 + CCI,0.0,0.0
DEMA_20 + Upper_Band,0.0,0.0
DEMA_20 + MACD_Momentum_Down,0.0,0.0
DEMA_20 + MACD_Bullish_Strong,0.0,0.0
DEMA_20 + MACD_Bearish_Strong,0.0,0.0
DEMA_20 + MACD_Momentum_Ratio,0.0,0.0
DEMA_20 + RSI,0.0,0.0
DEMA_20 + SMA,0.0,0.0
DEMA_20 + Lower_Band,0.0,0.0
DEMA_20 + OBV_MA,0.0,0.0
DEMA_20 + BOLL,0.0,0.0
DEMA_20 + Williams,0.0,0.0
DEMA_20 + KDJ_K,0.0,0.0
DEMA_20 + KDJ_D,0.0,0.0
DEMA_20 + KDJ_J,0.0,0.0
DEMA_20 + OBV,0.0,0.0
HMA_20 + FinancingPaybackVolK,0.0,0.0
HMA_20 + FinancingBuyVolK,0.0,0.0
HMA_20 + MACD_Bearish_Zone,0.0,0.0
HMA_20 + DMA,0.0,0.0
HMA_20 + -DI,0.0,0.0
HMA_20 + ADX,0.0,0.0
HMA_20 + ADX_5,0.0,0.0
HMA_20 + Vol_MA6,0.0,0.0
HMA_20 + Vol_Ratio,0.0,0.0
HMA_20 + Vol_Spike,0.0,0.0
HMA_20 + BIAS_Short_Col,0.0,0.0
HMA_20 + BIAS_6,0.0,0.0
HMA_20 + BIAS_20,0.0,0.0
HMA_20 + Bullish_Align,0.0,0.0
HMA_20 + Short_Term_Rebound,0.0,0.0
HMA_20 + Strong_Trend,0.0,0.0
HMA_20 + Bias_Divergence,0.0,0.0
HMA_20 + Golden_Cross,0.0,0.0
HMA_20 + MA_Short,0.0,0.0
HMA_20 + +DI,0.0,0.0
HMA_20 + CCI,0.0,0.0
HMA_20 + OBV_MA,0.0,0.0
HMA_20 + SMA,0.0,0.0
