advice,om,expansion,date,name,gm,prev_eps_yoy,est_price,symbol,status,prev_year,rev_yoy,prev_eps,prev_rev_yoy,eps,pe,eps_yoy,price
⚪ 中性觀察,9.60%,-360.29999999999995,2026-03,豐達科,24.39%,-24.15,229.8,3004.TW,📉 獲利侵蝕,2025,356.78,5.85,15.8,1.92,7.669712793733681,-3.52,117.5
⚪ 中性觀察,-4.13%,-360.43,2026-03,台南,13.69%,-81.13,44.1,1473.TW,📉 獲利侵蝕,2025,315.63,0.57,-10.32,0.69,6.63265306122449,-44.8,19.5
⚪ 中性觀察,7.70%,-360.71,2026-03,奇鈦科,23.03%,-34.24,119.25,3430.TWO,⚠️ 獲利稀釋,2025,384.64,3.15,16.19,1.45,13.39622641509434,23.93,106.5
⚪ 中性觀察,N/A,-361.08,2026-03,乙盛-KY,N/A,30.95,171.0,5243.TW,⚠️ 獲利稀釋,2025,408.08,4.4,-7.74,1.47,7.763157894736842,47.0,88.5
⚪ 數據不足,-1.07%,-361.12,2026-03,鈺德,27.89%,-92.73,-2.7,3050.TW,📉 獲利侵蝕,2025,172.23,0.04,0.72,-0.07,0.0,-188.89,11.6000003815
⚪ 中性觀察,28.21%,-362.65,2026-03,京元電子,37.66%,41.67,350.09999999999997,2449.TW,📉 獲利侵蝕,2025,315.93,9.01,30.08,1.87,13.58183376178235,-46.72,317.0
⚪ 中性觀察,N/A,-363.38,2026-03,微矽電子-創,N/A,23.62,61.49999999999999,8162.TW,📉 獲利侵蝕,2025,303.38,1.57,19.79,0.12,14.585365667585368,-60.0,59.7999992371
❌ 暫避觀望,18.24%,-364.06,2026-03,大量,42.12%,474.47,296.70000000000005,3167.TW,⚠️ 獲利稀釋,2025,572.88,8.13,95.35,3.19,43.68048533872599,208.82,864.0
⚪ 數據不足,N/A,-364.25,2026-03,盛達,N/A,-342.86,-12.75,3027.TW,🔄 轉虧為盈,2025,280.38,-1.06,4.18,0.05,0.0,-83.87,18.7999992371
⚪ 中性觀察,17.08%,-365.02,2026-03,健鼎,25.47%,21.94,734.1,3044.TW,⚠️ 獲利稀釋,2025,390.24,19.45,11.54,5.61,11.01348590110339,25.22,539.0
⚪ 數據不足,N/A,-365.13,2026-03,嘉聯益,N/A,0.46,-148.64999999999998,6153.TW,⚠️ 獲利稀釋,2025,409.13,-4.38,-25.69,-0.56,0.0,44.0,17.1000003815
⚪ 中性觀察,12.13%,-368.14,2026-03,大毅,24.27%,8.95,129.14999999999998,2478.TW,⚠️ 獲利稀釋,2025,396.55,3.45,7.81,1.14,13.937282229965158,28.41,120.0
❌ 暫避觀望,N/A,-368.59999999999997,2026-03,鈞寶,N/A,-23.71,16.2,6155.TW,📉 獲利侵蝕,2025,311.46,0.74,10.87,0.18,51.85185185185186,-57.14,56.0
⚪ 中性觀察,9.12%,-368.68,2026-03,南帝,25.29%,-27.19,31.049999999999997,2108.TW,⚠️ 獲利稀釋,2025,378.36,0.83,-16.0,0.34,13.816425305072464,9.68,28.6000003815
⚪ 數據不足,N/A,-369.19,2026-03,亞崴,N/A,-152.78,-137.25,1530.TW,🔄 轉虧為盈,2025,474.55,-2.45,0.45,0.18,0.0,105.36,26.7999992371
⚪ 中性觀察,N/A,-369.86,2026-03,國統,N/A,21.07,144.45,8936.TWO,⚠️ 獲利稀釋,2025,403.64,4.08,20.29,0.99,5.399792315680167,33.78,52.0
⚪ 數據不足,-21.05%,-370.95,2026-03,喬鼎,29.42%,46.34,-14.55,3057.TW,🔄 轉虧為盈,2025,273.28,-0.88,1.86,0.02,0.0,-97.67,16.5
❌ 暫避觀望,N/A,-371.24,2026-03,振發,N/A,-47.47,22.05,5426.TWO,📉 獲利侵蝕,2025,341.24,0.52,17.01,0.28,19.455782572448978,-30.0,28.6000003815
⚪ 中性觀察,N/A,-371.5,2026-03,榮惠-KY創,N/A,-16.96,193.2,6924.TW,⚠️ 獲利稀釋,2025,442.71,5.68,-3.92,2.26,10.48136645962733,71.21,135.0
⚪ 中性觀察,N/A,-372.25,2026-03,育富,N/A,-47.23,82.05000000000001,6194.TWO,📉 獲利侵蝕,2025,305.92,2.19,-2.95,0.33,5.566727744588665,-66.33,30.4500007629
⚪ 中性觀察,2.75%,-372.75,2026-03,世鎧,17.29%,-10.88,60.75,2063.TWO,📉 獲利侵蝕,2025,336.21,1.72,-13.1,0.33,5.901234473703704,-36.54,23.8999996185
⚪ 中性觀察,8.17%,-373.78999999999996,2026-03,佳能,21.67%,28.57,80.99999999999999,2374.TW,⚠️ 獲利稀釋,2025,507.12,2.44,60.25,0.73,12.314814814814817,133.33,66.5
⚪ 中性觀察,4.13%,-373.94,2026-03,志豐,21.42%,-50.73,73.20000000000002,3206.TWO,📉 獲利侵蝕,2025,315.88,2.02,-13.21,0.26,7.254098673340163,-58.06,35.4000015259
⚪ 中性觀察,N/A,-374.61,2026-03,華豫寧,N/A,19.85,138.6,6474.TWO,📉 獲利侵蝕,2025,352.87,3.49,-5.94,0.9,3.8203462377813855,-21.74,35.2999992371
❌ 暫避觀望,3.94%,-375.40000000000003,2026-03,長興,21.29%,-9.62,52.050000000000004,1717.TW,⚠️ 獲利稀釋,2025,398.73,1.41,-7.93,0.37,20.46109510086455,23.33,71.0
❌ 暫避觀望,6.31%,-375.42,2026-03,希華,21.81%,-34.34,20.55,2484.TW,⚠️ 獲利稀釋,2025,412.92,0.65,10.07,0.33,50.802918594233574,37.5,69.5999984741
❌ 暫避觀望,N/A,-375.75,2026-03,台虹,N/A,-11.69,67.5,8039.TW,⚠️ 獲利稀釋,2025,478.88,2.07,6.75,0.65,58.333333333333336,103.13,262.5
❌ 暫避觀望,5.81%,-375.76,2026-03,禾伸堂,17.62%,12.1,258.9,3026.TW,⚠️ 獲利稀釋,2025,446.0,6.58,5.01,2.86,45.191193511008116,70.24,780.0
⚪ 中性觀察,2.40%,-376.49,2026-03,力致,18.01%,-53.89,127.95000000000002,3483.TWO,⚠️ 獲利稀釋,2025,559.82,3.74,0.02,0.17,9.132473801395074,183.33,77.9000015259
⚪ 中性觀察,N/A,-378.04,2026-03,圓裕,N/A,-76.35,35.550000000000004,6835.TW,📉 獲利侵蝕,2025,283.66,0.97,-2.38,0.05,13.396624472573839,-94.38,31.75
⚪ 中性觀察,N/A,-379.13,2026-03,豐祥-KY,N/A,-27.39,446.99999999999994,5288.TW,📉 獲利侵蝕,2025,374.33,12.25,-6.57,3.59,6.342281879194632,-4.8,189.0
❌ 暫避觀望,N/A,-379.19999999999993,2026-03,長園科,N/A,160.13,31.350000000000005,8038.TWO,⚠️ 獲利稀釋,2025,612.53,0.92,237.84,0.24,15.430622009569376,233.33,32.25
⚪ 中性觀察,N/A,-379.2,2026-03,菱光,N/A,15.99,154.2,8249.TW,📉 獲利侵蝕,2025,316.24,4.03,-11.42,0.37,3.818093385214008,-62.96,39.25
⚪ 中性觀察,N/A,-379.52,2026-03,龍德造船,N/A,-6.72,215.85000000000002,6753.TW,⚠️ 獲利稀釋,2025,461.95,5.98,2.49,2.7,9.277275886031966,82.43,133.5
⚪ 中性觀察,4.93%,-380.01,2026-03,三陽工業,18.31%,-3.34,222.15,2206.TW,📉 獲利侵蝕,2025,368.25,5.78,-4.56,1.37,4.307900016009453,-11.76,63.7999992371
⚪ 中性觀察,6.19%,-380.22999999999996,2026-03,六暉-KY,18.21%,-22.93,68.55000000000001,2115.TW,📉 獲利侵蝕,2025,326.78,1.58,-4.72,0.27,5.196936542669584,-53.45,23.75
⚪ 中性觀察,N/A,-380.58,2026-03,�矬�,N/A,-53.88,65.7,8349.TWO,⚠️ 獲利稀釋,2025,382.05,1.93,-12.83,0.61,8.664383735821918,1.47,37.9500007629
⚪ 中性觀察,N/A,-380.99,2026-03,豐泰,N/A,-14.14,169.8,9910.TW,📉 獲利侵蝕,2025,339.61,5.1,-4.54,0.68,6.060070536581272,-41.38,68.5999984741
⚪ 中性觀察,4.42%,-383.32000000000005,2026-03,利機,18.10%,-10.04,81.15,3444.TWO,📉 獲利侵蝕,2025,335.22,2.15,10.54,0.41,14.731977254750461,-48.1,79.6999969482
⚪ 中性觀察,3.03%,-383.87,2026-03,德淵,23.02%,-47.52,27.0,4720.TW,📉 獲利侵蝕,2025,344.48,0.74,-2.31,0.2,10.611111323055555,-39.39,19.1000003815
❌ 暫避觀望,N/A,-384.15999999999997,2026-03,北基,N/A,-72.09,10.799999999999999,8927.TWO,⚠️ 獲利稀釋,2025,734.16,0.35,-14.5,0.18,26.597221692361114,350.0,19.1499996185
❌ 暫避觀望,N/A,-385.19000000000005,2026-03,天擎,N/A,180.65,2.0999999999999996,6708.TWO,📉 獲利侵蝕,2025,62.97,0.25,42.33,-0.2,277.8571537564286,-322.22,38.9000015259
⚪ 中性觀察,-1.94%,-386.04,2026-03,陽明,5.67%,-73.34,180.9,2609.TW,📉 獲利侵蝕,2025,304.43,4.9,-26.56,0.41,5.041459306558872,-81.61,60.7999992371
⚪ 中性觀察,-0.45%,-386.2,2026-03,全漢,17.44%,-13.89,63.15,3015.TW,⚠️ 獲利稀釋,2025,471.2,1.86,12.58,0.37,12.61282624087886,85.0,53.0999984741
❌ 暫避觀望,-66.51%,-386.24,2026-03,吉祥全,43.42%,457.5,32.699999999999996,2491.TW,⚠️ 獲利稀釋,2025,559.52,1.43,-10.43,0.85,18.3715592830734,173.28,40.0499992371
❌ 暫避觀望,N/A,-386.54,2026-03,大井泵浦,N/A,-97.61,24.45,6982.TWO,📉 獲利侵蝕,2025,299.04,0.06,0.3,0.1,26.68711656441718,-87.5,43.5
⚪ 中性觀察,-11.23%,-389.33000000000004,2026-03,三一東林,8.05%,248.27,161.1,3609.TWO,📉 獲利侵蝕,2025,371.35,6.42,70.72,-1.05,2.192737359134078,-17.98,23.5499992371
⚪ 數據不足,1.17%,-390.0,2026-03,明泰,18.44%,-190.0,-15.3,3380.TW,🔄 轉虧為盈,2025,540.0,-0.36,4.75,0.1,0.0,150.0,32.9500007629
⚪ 中性觀察,10.58%,-390.3,2026-03,台灣大,19.71%,4.58,178.95,3045.TW,⚠️ 獲利稀釋,2025,403.57,4.77,-0.31,1.37,10.310142497904442,13.27,123.0
❌ 暫避觀望,N/A,-390.48,2026-03,世豐,N/A,-67.92,29.85,2065.TWO,⚠️ 獲利稀釋,2025,404.06,1.12,-10.76,0.92,17.61306494326633,13.58,35.0499992371
❌ 暫避觀望,N/A,-391.2,2026-03,金利食安,N/A,-69.73,18.45,7743.TWO,📉 獲利侵蝕,2025,332.87,0.57,6.19,0.05,20.32520325203252,-58.33,25.0
❌ 暫避觀望,N/A,-391.4,2026-03,熒茂,N/A,-60.0,5.7,4729.TWO,📉 獲利侵蝕,2025,327.76,0.16,8.46,0.04,49.473682202894736,-63.64,18.7999992371
⚪ 中性觀察,N/A,-391.52,2026-03,漢科,N/A,10.62,285.15000000000003,3402.TWO,📉 獲利侵蝕,2025,381.69,7.5,-4.4,1.56,6.654392425039452,-9.83,126.5
❌ 暫避觀望,N/A,-392.18,2026-03,華星光,N/A,43.01,194.54999999999998,4979.TWO,⚠️ 獲利稀釋,2025,398.1,5.43,27.06,1.62,46.64610639938319,5.92,605.0
⚪ 數據不足,-6.90%,-392.45,2026-03,飛宏,21.21%,-410.42,-58.35,2457.TW,📉 獲利侵蝕,2025,389.42,-1.48,-10.11,-0.34,0.0,-3.03,22.1000003815
⚪ 中性觀察,N/A,-392.65,2026-03,至興,N/A,-46.94,44.550000000000004,4535.TWO,📉 獲利侵蝕,2025,342.65,1.3,-13.43,0.29,9.09090909090909,-50.0,27.0
❌ 暫避觀望,8.41%,-392.97,2026-03,映興,25.04%,-74.05,6.450000000000001,3597.TWO,📉 獲利侵蝕,2025,337.41,0.34,16.57,0.08,62.90697496999999,-55.56,27.0499992371
❌ 暫避觀望,5.06%,-393.32,2026-03,宏致,26.65%,74.89,158.55,3605.TW,📉 獲利侵蝕,2025,343.32,4.35,11.14,0.67,16.225165562913908,-50.0,171.5
⚪ 數據不足,-46.94%,-394.19,2026-03,永邑-KY,8.14%,-24.32,-148.5,2939.TW,⚠️ 獲利稀釋,2025,408.48,-3.68,-0.82,-0.3,0.0,14.29,19.9500007629
⚪ 數據不足,N/A,-394.41,2026-03,佑華,N/A,-121.74,-97.19999999999999,8024.TWO,📉 獲利侵蝕,2025,394.41,-2.55,-31.37,-0.55,0.0,0.0,12.6999998093
⚪ 數據不足,-47.25%,-395.32000000000005,2026-03,聯上,37.85%,-112.91,-12.0,4113.TWO,🌑 雙重衰退,2025,-71.35,-0.43,-89.32,-0.22,0.0,-466.67,15.6499996185
⚪ 中性觀察,N/A,-395.65999999999997,2026-03,志強-KY,N/A,-17.06,266.25,6768.TW,📉 獲利侵蝕,2025,340.44,6.77,10.46,1.2,3.5154930437126763,-55.22,62.4000015259
⚪ 中性觀察,N/A,-395.68,2026-03,智基,N/A,55.31,114.60000000000001,6294.TWO,📉 獲利侵蝕,2025,208.18,2.78,-7.81,-0.07,3.7238220893848166,-187.5,28.4500007629
⚪ 中性觀察,N/A,-396.01,2026-03,來億-KY,N/A,-14.96,450.75,6890.TW,📉 獲利侵蝕,2025,316.5,13.02,5.05,0.75,4.941763727121464,-79.51,148.5
⚪ 中性觀察,N/A,-396.06,2026-03,華孚,N/A,-2.36,108.60000000000001,6235.TW,📉 獲利侵蝕,2025,344.45,2.9,13.71,0.3,5.366021888687845,-51.61,38.8499984741
⚪ 數據不足,N/A,-397.4,2026-03,耀億,N/A,67.24,-9.9,4430.TWO,🔄 轉虧為盈,2025,374.82,-0.19,-2.42,0.24,0.0,-22.58,17.4500007629
⚪ 中性觀察,N/A,-397.88,2026-03,宏捷科,N/A,26.79,117.30000000000001,8086.TWO,⚠️ 獲利稀釋,2025,657.4,3.36,-7.61,1.51,14.066496163682864,259.52,110.0
❌ 暫避觀望,8.52%,-398.64000000000004,2026-03,景碩,22.14%,3072.73,121.94999999999999,3189.TW,⚠️ 獲利稀釋,2025,471.97,3.51,28.87,1.17,111.80811808118082,73.33,909.0
⚪ 數據不足,8.28%,-398.93,2026-03,和益,17.58%,-20.13,0.0,1709.TW,⚠️ 獲利稀釋,2025,438.93,1.23,-12.57,0.55,0.0,40.0,0.0
⚪ 中性觀察,N/A,-399.15999999999997,2026-03,勤誠,N/A,77.66,1089.6,8210.TW,⚠️ 獲利稀釋,2025,492.63,29.06,51.55,10.73,12.362334801762115,93.47,898.0
⚪ 數據不足,N/A,-400.02,2026-03,金耘國際,N/A,23.4,-11.850000000000001,4950.TWO,🔄 轉虧為盈,2025,586.98,-0.36,191.86,0.2,0.0,186.96,15.5
⚪ 數據不足,N/A,-400.92,2026-03,錼創科技-KY創,N/A,-276.79,-149.25000000000003,6854.TW,📉 獲利侵蝕,2025,14.56,-1.02,-23.56,-2.14,0.0,-386.36,93.6999969482
⚪ 數據不足,-80.56%,-401.32,2026-03,郡都開發,15.04%,-44.44,-5.3999999999999995,4402.TWO,📉 獲利侵蝕,2025,334.65,-0.13,28.81,-0.05,0.0,-66.67,13.75
❌ 暫避觀望,6.82%,-401.76000000000005,2026-03,欣興,15.77%,18.07,155.1,3037.TW,⚠️ 獲利稀釋,2025,830.09,4.38,13.75,3.28,108.31721470019343,428.33,1120.0
⚪ 中性觀察,N/A,-402.18,2026-03,達輝-KY,N/A,54.05,47.699999999999996,5276.TWO,⚠️ 獲利稀釋,2025,474.91,1.14,3.13,0.57,5.817610062893082,72.73,18.5
❌ 暫避觀望,5.53%,-402.75,2026-03,志信,37.12%,-68.29,12.6,2611.TW,⚠️ 獲利稀釋,2025,557.65,0.52,-2.19,0.28,16.964285714285715,154.9,14.25
❌ 暫避觀望,N/A,-402.80999999999995,2026-03,松普,N/A,1000.0,6.6,5488.TWO,⚠️ 獲利稀釋,2025,752.81,0.11,-8.11,0.09,26.818182251590912,350.0,11.8000001907
❌ 暫避觀望,6.05%,-403.37,2026-03,健和興,21.28%,-74.48,28.799999999999997,3003.TW,⚠️ 獲利稀釋,2025,407.81,0.99,-3.28,0.47,30.364582935989585,4.44,58.2999992371
❌ 暫避觀望,3.55%,-403.44,2026-03,時碩工業,22.67%,-41.88,34.50000000000001,4566.TW,📉 獲利侵蝕,2025,349.69,1.36,3.73,0.37,28.260869565217387,-53.75,65.0
⚪ 數據不足,N/A,-403.49,2026-03,崑鼎,N/A,5.99,0.0,6803.TWO,⚠️ 獲利稀釋,2025,403.93,18.44,13.2,4.54,0.0,0.44,0.0
❌ 暫避觀望,N/A,-403.8,2026-03,金橋,N/A,10.77,19.799999999999997,6133.TW,⚠️ 獲利稀釋,2025,412.13,0.72,17.93,0.13,20.606061184015154,8.33,27.2000007629
⚪ 中性觀察,N/A,-404.41,2026-03,海柏特,N/A,-10.78,71.39999999999999,6884.TWO,📉 獲利侵蝕,2025,404.41,2.05,1.55,0.42,6.701680592121849,0.0,31.8999996185
⚪ 中性觀察,N/A,-404.69000000000005,2026-03,富宇,N/A,-79.5,88.94999999999999,4907.TWO,⚠️ 獲利稀釋,2025,1224.69,1.23,-72.18,2.76,7.664418341129848,820.0,45.4500007629
❌ 暫避觀望,1.24%,-405.93,2026-03,日勝化,19.87%,-19.59,17.7,1735.TW,⚠️ 獲利稀釋,2025,423.58,0.78,-12.95,0.2,17.288135269915255,17.65,20.3999996185
⚪ 中性觀察,N/A,-406.05,2026-03,信紘科,N/A,39.39,511.79999999999995,6667.TWO,⚠️ 獲利稀釋,2025,414.73,13.77,75.17,3.63,7.722743259085581,8.68,263.5
⚪ 數據不足,-478.52%,-406.06,2026-03,合一,41.13%,10.29,-100.49999999999999,4743.TWO,⚠️ 獲利稀釋,2025,414.88,-2.18,9.49,-0.31,0.0,8.82,44.4000015259
⚪ 中性觀察,N/A,-407.8,2026-03,瑞儀,N/A,-40.24,348.3,6176.TW,📉 獲利侵蝕,2025,404.8,9.4,-5.52,2.29,3.970714769517657,-3.0,92.1999969482
⚪ 數據不足,N/A,-407.82,2026-03,萬國通,N/A,-126.47,-15.9,9950.TWO,📉 獲利侵蝕,2025,286.39,-0.27,-17.71,-0.03,0.0,-121.43,10.1499996185
❌ 暫避觀望,10.88%,-408.66999999999996,2026-03,展宇,22.50%,-64.1,10.65,1776.TW,⚠️ 獲利稀釋,2025,558.67,0.28,-15.76,0.35,25.563379744366195,150.0,18.1499996185
❌ 暫避觀望,1.41%,-408.66999999999996,2026-03,謚源,16.15%,-64.42,28.35,2235.TWO,📉 獲利侵蝕,2025,360.59,0.95,-6.01,0.27,15.026454824603174,-48.08,28.3999996185
⚪ 數據不足,9.90%,-408.67,2026-03,振大環球,24.81%,-11.39,0.0,4441.TW,⚠️ 獲利稀釋,2025,410.79,14.79,28.28,4.81,0.0,2.12,0.0
❌ 暫避觀望,10.13%,-409.07,2026-03,創意,19.04%,9.24,1093.5,3443.TW,⚠️ 獲利稀釋,2025,480.34,28.13,36.32,12.28,114.88340192043894,71.27,8375.0
⚪ 數據不足,7.19%,-410.07000000000005,2026-03,台船,11.98%,18.81,-84.29999999999998,2208.TW,🔄 轉虧為盈,2025,520.84,-1.77,50.27,0.07,0.0,110.77,19.25
❌ 暫避觀望,N/A,-410.11,2026-03,長科*,N/A,-20.6,57.3,6548.TWO,⚠️ 獲利稀釋,2025,421.47,1.63,12.02,0.51,19.267015307356022,11.36,73.5999984741
⚪ 中性觀察,N/A,-410.32,2026-03,友鋮,N/A,-40.13,124.05,7718.TWO,⚠️ 獲利稀釋,2025,471.19,3.75,1.44,1.5,5.519951816916566,60.87,45.6500015259
⚪ 中性觀察,9.53%,-410.77,2026-03,聯德控股-KY,22.10%,-70.28,116.7,4912.TW,⚠️ 獲利稀釋,2025,426.7,1.98,10.44,1.35,12.51928040178663,15.93,97.4000015259
❌ 暫避觀望,12.04%,-411.77000000000004,2026-03,旭富,28.02%,-79.87,31.5,4119.TW,📉 獲利侵蝕,2025,374.73,0.9,-11.81,0.17,27.33333405995238,-37.04,57.4000015259
❌ 暫避觀望,1.74%,-413.58,2026-03,中釉,21.38%,-42.42,6.6,1809.TW,📉 獲利侵蝕,2025,413.58,0.19,3.41,0.05,92.27272380477274,0.0,40.5999984741
⚪ 中性觀察,N/A,-414.90999999999997,2026-03,樺漢,N/A,10.59,833.55,6414.TW,📉 獲利侵蝕,2025,400.46,23.26,-2.8,5.15,6.7662407773978765,-14.45,376.0
⚪ 中性觀察,3.22%,-415.94,2026-03,三商電,16.95%,6.99,56.55,2427.TW,📉 獲利侵蝕,2025,368.77,1.53,33.95,0.28,6.2599470507957555,-47.17,23.6000003815
⚪ 中性觀察,N/A,-416.09999999999997,2026-03,欣高,N/A,-14.34,90.9,9931.TW,📉 獲利侵蝕,2025,406.89,2.45,-19.51,0.69,5.602310356914191,-9.21,33.9500007629
❌ 暫避觀望,10.49%,-417.82,2026-03,光寶科,21.72%,28.09,241.95,2301.TW,⚠️ 獲利稀釋,2025,427.96,6.64,21.11,1.66,17.637941723496592,10.14,284.5
❌ 暫避觀望,N/A,-417.94000000000005,2026-03,邁科,N/A,151.41,140.85000000000002,6831.TW,⚠️ 獲利稀釋,2025,617.94,4.94,84.7,0.66,54.52609158679446,200.0,512.0
⚪ 中性觀察,4.40%,-418.01,2026-03,泰碩,21.43%,-40.47,69.00000000000001,3338.TW,📉 獲利侵蝕,2025,361.34,1.8,-3.54,0.27,14.521739793869564,-56.67,66.8000030518
⚪ 數據不足,N/A,-420.65000000000003,2026-03,廣錠,N/A,-94.72,-198.90000000000003,6441.TWO,📉 獲利侵蝕,2025,311.42,-5.16,-56.46,-1.36,0.0,-109.23,24.5499992371
⚪ 數據不足,-11.28%,-421.78,2026-03,力士,25.62%,-124.23,-207.6,4923.TWO,🔄 轉虧為盈,2025,527.37,-5.26,10.31,0.1,0.0,105.59,61.4000015259
❌ 暫避觀望,N/A,-421.85,2026-03,頎邦,N/A,-32.79,126.15,6147.TWO,📉 獲利侵蝕,2025,387.41,3.74,5.49,0.59,26.040428061831154,-34.44,219.0
❌ 暫避觀望,N/A,-423.15,2026-03,中鼎,N/A,-20.92,22.200000000000003,9933.TW,⚠️ 獲利稀釋,2025,589.15,1.91,-23.41,1.0,27.635136166148648,166.0,40.9000015259
⚪ 中性觀察,0.40%,-424.75,2026-03,神準,14.36%,27.76,210.6,3558.TWO,📉 獲利侵蝕,2025,328.63,5.2,25.46,0.1,8.831908831908832,-96.12,124.0
⚪ 中性觀察,N/A,-426.49,2026-03,鉅明,N/A,-48.36,31.5,8928.TWO,📉 獲利侵蝕,2025,370.49,1.42,7.97,0.66,11.142856961190477,-56.0,23.3999996185
⚪ 中性觀察,N/A,-427.64,2026-03,泰金-KY,N/A,-40.72,237.0,6629.TWO,⚠️ 獲利稀釋,2025,460.73,6.46,7.66,3.58,6.70886075949367,33.09,106.0
⚪ 數據不足,-7.81%,-428.18,2026-03,地球,11.27%,-1011.11,-31.050000000000004,1324.TW,⚠️ 獲利稀釋,2025,453.18,-0.82,-7.7,-0.06,0.0,25.0,9.9799995422
❌ 暫避觀望,0.28%,-428.34,2026-03,同致,19.47%,-56.49,18.6,3552.TWO,📉 獲利侵蝕,2025,339.45,0.67,-0.85,0.01,31.57258187572581,-88.89,39.1500015259
❌ 暫避觀望,N/A,-428.46000000000004,2026-03,茂迪,N/A,-77.05,10.799999999999999,6244.TWO,📉 獲利侵蝕,2025,399.05,0.14,-5.05,0.12,32.916667726250004,-29.41,23.7000007629
⚪ 中性觀察,7.94%,-429.73,2026-03,炎洲流通,25.09%,36.94,160.5,3171.TWO,⚠️ 獲利稀釋,2025,517.89,4.3,32.43,1.44,5.551402011766355,88.16,59.4000015259
❌ 暫避觀望,7.74%,-430.08000000000004,2026-03,雙鍵,23.49%,377.27,48.75,4764.TW,⚠️ 獲利稀釋,2025,608.46,1.22,5.46,1.03,60.46153846153846,178.38,196.5
❌ 暫避觀望,2.26%,-430.55,2026-03,麗臺,10.44%,107.41,32.85,2465.TW,⚠️ 獲利稀釋,2025,809.72,0.43,5.42,1.15,41.59817281922375,379.17,91.0999984741
⚪ 中性觀察,N/A,-431.0,2026-03,銳澤,N/A,27.67,320.1,7703.TWO,📉 獲利侵蝕,2025,386.1,8.72,31.42,1.08,9.372071227741332,-44.9,200.0
❌ 暫避觀望,0.61%,-431.11,2026-03,台灣精材,19.12%,-44.12,23.249999999999996,3467.TWO,⚠️ 獲利稀釋,2025,489.0,0.58,-0.57,0.3,54.709679388258074,57.89,84.8000030518
⚪ 數據不足,27.02%,-432.14,2026-03,宏易,52.20%,126.0,-4.199999999999999,4530.TWO,🏰 高護城河,2025,246.43,0.34,455.57,-0.2,0.0,-185.71,24.8500003815
❌ 暫避觀望,N/A,-432.34999999999997,2026-03,天二科技,N/A,-21.88,14.85,6834.TW,⚠️ 獲利稀釋,2025,464.7,0.5,12.86,0.45,112.62626262626263,32.35,111.5
❌ 暫避觀望,N/A,-432.90000000000003,2026-03,信義,N/A,-88.43,7.95,9940.TW,⚠️ 獲利稀釋,2025,516.23,0.28,-10.36,0.22,38.39622713490566,83.33,20.3500003815
⚪ 中性觀察,N/A,-433.32,2026-03,群電,N/A,-37.65,186.15,6412.TW,📉 獲利侵蝕,2025,433.32,5.2,-7.33,1.01,5.987107417550363,0.0,74.3000030518
⚪ 數據不足,1.12%,-433.47,2026-03,宏遠,16.50%,35.0,-10.350000000000001,1460.TW,🔄 轉虧為盈,2025,373.47,-0.27,-9.38,0.02,0.0,-60.0,6.3000001907
⚪ 數據不足,N/A,-434.09,2026-03,神盾,N/A,-56.06,-587.7,6462.TWO,📉 獲利侵蝕,2025,429.03,-17.51,11.11,-2.7,0.0,-5.06,98.0
⚪ 數據不足,3.76%,-434.2,2026-03,台泥,18.49%,-203.45,-40.650000000000006,1101.TW,🔄 轉虧為盈,2025,462.77,-1.6,-3.11,0.1,0.0,28.57,24.5499992371
⚪ 中性觀察,N/A,-435.76,2026-03,振曜,N/A,-10.28,198.15,6143.TWO,⚠️ 獲利稀釋,2025,458.37,6.46,15.03,1.41,6.207418622255866,22.61,82.0
❌ 暫避觀望,N/A,-436.9,2026-03,達亞,N/A,-64.17,20.400000000000002,6762.TWO,📉 獲利侵蝕,2025,246.42,0.67,19.58,-0.38,119.11764705882352,-190.48,162.0
⚪ 中性觀察,N/A,-438.27,2026-03,新潤,N/A,38.72,346.49999999999994,6186.TWO,📉 獲利侵蝕,2025,438.27,7.81,3.72,2.09,1.287878787878788,0.0,29.75
⚪ 中性觀察,N/A,-438.79,2026-03,潤泰新,N/A,-35.22,139.8,9945.TW,📉 獲利侵蝕,2025,418.62,3.93,23.56,0.99,3.1062232578218882,-20.17,28.9500007629
⚪ 中性觀察,6.72%,-439.52,2026-03,群光,16.76%,-27.23,363.15000000000003,2385.TW,📉 獲利侵蝕,2025,430.95,9.05,-5.73,2.0,4.29574555968608,-8.57,104.0
⚪ 中性觀察,N/A,-444.71,2026-03,欣泰,N/A,-5.51,85.95,8917.TWO,⚠️ 獲利稀釋,2025,459.52,2.23,11.76,0.62,9.511343804537521,14.81,54.5
⚪ 數據不足,N/A,-445.01,2026-03,豪勉,N/A,31.55,-28.649999999999995,6218.TWO,🔄 轉虧為盈,2025,685.01,-1.15,4.45,0.35,0.0,240.0,61.0
⚪ 中性觀察,12.03%,-447.26,2026-03,卜蜂,20.24%,58.63,368.09999999999997,1215.TW,📉 獲利侵蝕,2025,400.2,10.39,1.7,1.26,4.278728606356968,-47.06,105.0
❌ 暫避觀望,N/A,-447.99,2026-03,安集,N/A,102.99,3.9000000000000004,6477.TW,⚠️ 獲利稀釋,2025,525.77,0.02,-4.46,-0.02,132.69230769230768,77.78,34.5
❌ 暫避觀望,0.36%,-448.36,2026-03,安心,23.02%,19.51,67.05,1259.TWO,📉 獲利侵蝕,2025,370.58,2.45,0.27,0.06,15.190156940917225,-77.78,67.9000015259
