eps,gm,prev_rev_yoy,price,pe,advice,est_price,prev_year,rev_yoy,prev_eps_yoy,eps_yoy,name,status,date,expansion,symbol,prev_eps,om
-0.16,5.62%,1.1,33.2999992371,0.0,⚪ 數據不足,-59.7,2025,570.51,-84.96,-266.67,州巧,📉 獲利侵蝕,2026-03,-837.1800000000001,3543.TW,-2.24,-16.08%
-0.09,N/A,-6.33,17.6000003815,0.0,⚪ 數據不足,-26.55,2025,898.78,-16.92,59.09,邦泰,⚠️ 獲利稀釋,2026-03,-839.6899999999999,8935.TWO,-0.76,N/A
-0.02,12.46%,-6.47,9.9899997711,0.0,⚪ 數據不足,-20.700000000000003,2025,920.0,-39.29,80.0,榮成,⚠️ 獲利稀釋,2026-03,-840.0,1909.TW,-0.39,2.54%
0.19,8.48%,423.12,138.0,0.0,⚪ 數據不足,-128.54999999999998,2025,765.22,-186.45,-81.0,百達-KY,🔄 轉虧為盈,2026-03,-846.22,2236.TW,-6.81,-4.13%
4.8,N/A,11.2,246.0,6.453305351521512,⚪ 中性觀察,571.8,2025,866.43,10.46,19.7,宏�硌穈T,⚠️ 獲利稀釋,2026-03,-846.7299999999999,6811.TWO,14.36,N/A
-0.79,N/A,-13.73,22.8999996185,0.0,⚪ 數據不足,-166.64999999999998,2025,860.97,-56.67,13.64,智晶,⚠️ 獲利稀釋,2026-03,-847.33,5245.TWO,-4.9,N/A
-1.04,-21.68%,-24.51,61.0,0.0,⚪ 數據不足,-27.150000000000002,2025,-49.8,20.75,-900.0,巨鎧精密-創,🌑 雙重衰退,2026-03,-850.2,2254.TW,-0.84,-98.59%
-0.55,N/A,-3.34,40.5,0.0,⚪ 數據不足,-38.7,2025,768.82,-720.83,-83.33,馬光-KY,📉 獲利侵蝕,2026-03,-852.1500000000001,4139.TWO,-1.55,N/A
1.77,14.31%,34.73,107.0,6.516443361753958,⚪ 中性觀察,246.3,2025,871.55,30.86,16.45,零壹,⚠️ 獲利稀釋,2026-03,-855.0999999999999,3029.TW,6.53,6.54%
0.3,11.41%,19.94,35.7000007629,12.65957473861702,⚪ 中性觀察,42.300000000000004,2025,868.43,30.21,11.11,華經,⚠️ 獲利稀釋,2026-03,-857.3199999999999,2468.TW,1.25,4.34%
0.57,10.75%,0.73,21.1000003815,3.644214228238342,⚪ 中性觀察,86.85,2025,861.7,40.61,1.79,春源,⚠️ 獲利稀釋,2026-03,-859.9100000000001,2010.TW,2.32,7.04%
0.05,N/A,-21.01,9.7700004578,0.0,⚪ 數據不足,-7.199999999999999,2025,802.76,-122.06,-58.33,有益,🔄 轉虧為盈,2026-03,-861.09,9962.TWO,-0.15,N/A
0.46,N/A,27.37,39.9500007629,7.595057179258554,⚪ 中性觀察,78.89999999999999,2025,849.66,14.97,-11.54,欣雄,📉 獲利侵蝕,2026-03,-861.1999999999999,8908.TWO,2.16,N/A
0.48,N/A,164.5,36.5499992371,4.225433437815029,⚪ 中性觀察,129.75,2025,871.15,328.87,6.98,富威電力,⚠️ 獲利稀釋,2026-03,-864.17,6994.TW,6.34,N/A
5.08,N/A,-15.01,509.0,13.071391884951208,⚪ 中性觀察,584.0999999999999,2025,879.38,65.55,14.77,帆宣,⚠️ 獲利稀釋,2026-03,-864.61,6196.TW,15.5,N/A
0.99,35.79%,-31.12,85.0999984741,0.0,⚪ 數據不足,-52.5,2025,1172.94,-255.07,306.25,晶彩科,🔄 轉虧為盈,2026-03,-866.69,3535.TW,-1.07,12.45%
-0.2,N/A,-66.93,19.5,0.0,⚪ 數據不足,-204.45,2025,959.14,-275.59,90.34,天宇,⚠️ 獲利稀釋,2026-03,-868.8,8171.TWO,-5.17,N/A
3.66,13.87%,64.32,271.5,12.318511796733214,⚪ 中性觀察,330.59999999999997,2025,877.13,-29.4,3.39,大綜,⚠️ 獲利稀釋,2026-03,-873.74,3147.TWO,8.43,5.75%
-0.62,-0.79%,-6.83,8.8900003433,0.0,⚪ 數據不足,-18.6,2025,663.94,-128.03,-210.71,大東,📉 獲利侵蝕,2026-03,-874.6500000000001,1441.TW,-0.45,-10.66%
-0.54,N/A,-0.19,18.4500007629,0.0,⚪ 數據不足,-70.94999999999999,2025,623.3,-272.92,-253.33,鑫禾,📉 獲利侵蝕,2026-03,-876.63,4999.TW,-1.68,N/A
-0.08,N/A,27.54,94.0,0.0,⚪ 數據不足,-84.9,2025,969.39,57.14,88.57,東典光電,⚠️ 獲利稀釋,2026-03,-880.8199999999999,6588.TWO,-1.77,N/A
-0.64,12.86%,6.3,11.3999996185,0.0,⚪ 數據不足,-46.5,2025,635.46,-15.66,-250.0,建舜電,📉 獲利侵蝕,2026-03,-885.46,3322.TWO,-0.96,-5.35%
0.42,N/A,8.31,20.9500007629,4.165010092027833,⚪ 中性觀察,75.45,2025,1065.47,48.0,180.0,潤泰材,⚠️ 獲利稀釋,2026-03,-885.47,8463.TW,1.85,N/A
0.74,11.53%,21.07,59.9000015259,6.932870546979166,⚪ 中性觀察,129.60000000000002,2025,861.36,6.89,-28.43,欣新網,📉 獲利侵蝕,2026-03,-889.79,2949.TWO,3.63,2.34%
0.94,N/A,25.77,36.2999992371,7.2023808010119055,⚪ 中性觀察,75.6,2025,984.81,1.86,91.84,光菱,⚠️ 獲利稀釋,2026-03,-892.9699999999999,8032.TWO,2.19,N/A
-0.18,N/A,52.32,9.720000267,0.0,⚪ 數據不足,-12.75,2025,633.91,48.0,-260.0,友勁,📉 獲利侵蝕,2026-03,-893.91,6142.TW,-0.26,N/A
-0.01,N/A,30.97,83.1999969482,0.0,⚪ 數據不足,-104.69999999999999,2025,992.49,-37.72,98.48,安國,⚠️ 獲利稀釋,2026-03,-894.01,8054.TWO,-3.19,N/A
2.24,N/A,79.14,23.1000003815,2.4137931433124344,⚪ 中性觀察,143.55,2025,1815.36,81.45,918.18,鑫龍騰,⚠️ 獲利稀釋,2026-03,-897.18,3188.TWO,4.05,N/A
0.09,8.38%,4.89,49.9000015259,19.723320761225295,❌ 暫避觀望,37.95,2025,863.6,49.25,-35.71,亞航,📉 獲利侵蝕,2026-03,-899.3100000000001,2630.TW,1.0,2.16%
-0.73,10.61%,-34.5,11.8000001907,0.0,⚪ 數據不足,-82.64999999999999,2025,891.37,-5.88,-14.75,今皓,📉 獲利侵蝕,2026-03,-906.12,3011.TW,-2.55,-45.08%
-0.35,N/A,-20.15,45.5499992371,0.0,⚪ 數據不足,-68.55000000000001,2025,629.73,-603.33,-277.78,澤米,📉 獲利侵蝕,2026-03,-907.51,6742.TW,-1.52,N/A
-0.18,17.06%,-7.45,23.6000003815,0.0,⚪ 數據不足,-33.9,2025,551.38,-138.3,-357.14,旭軟,📉 獲利侵蝕,2026-03,-908.52,3390.TWO,-0.55,1.24%
0.33,N/A,9.99,41.2999992371,0.0,⚪ 數據不足,-30.749999999999996,2025,1065.26,33.33,151.56,慧友,🔄 轉虧為盈,2026-03,-913.7,5484.TW,-0.6,N/A
-0.64,N/A,-4.0,23.8500003815,0.0,⚪ 數據不足,-26.1,2025,391.62,-283.87,-526.67,明基材,📉 獲利侵蝕,2026-03,-918.29,8215.TW,-1.14,N/A
0.26,14.91%,25.63,28.5,7.916666666666668,⚪ 中性觀察,53.99999999999999,2025,929.95,1.06,8.33,倚天酷��-創,⚠️ 獲利稀釋,2026-03,-921.62,2432.TW,1.88,7.25%
-0.67,N/A,-8.52,20.1499996185,0.0,⚪ 數據不足,-26.999999999999996,2025,557.02,-95.34,-368.0,麗清,📉 獲利侵蝕,2026-03,-925.02,3346.TW,0.11,N/A
-0.07,N/A,14.75,20.2000007629,0.0,⚪ 數據不足,-14.7,2025,979.38,-128.95,53.33,淳安,⚠️ 獲利稀釋,2026-03,-926.05,6283.TW,-0.22,N/A
1.03,11.63%,6.01,81.4000015259,7.023296076436583,⚪ 中性觀察,173.85,2025,902.2,-37.71,-26.62,美律,📉 獲利侵蝕,2026-03,-928.82,2439.TW,5.36,3.86%
0.36,N/A,0.57,24.0499992371,6.89111725991404,⚪ 中性觀察,52.35,2025,919.31,-12.28,-14.29,松和,📉 獲利侵蝕,2026-03,-933.5999999999999,5016.TWO,1.5,N/A
0.42,N/A,14.56,20.25,4.709302325581397,⚪ 中性觀察,64.49999999999999,2025,942.93,9.24,5.0,安倉,⚠️ 獲利稀釋,2026-03,-937.93,5548.TWO,2.03,N/A
0.3,N/A,3.73,30.2000007629,5.4219031890305205,⚪ 中性觀察,83.55000000000001,2025,888.91,-17.45,-53.13,志超,📉 獲利侵蝕,2026-03,-942.04,8213.TW,2.27,N/A
0.06,N/A,-40.09,25.0,11.363636363636363,⚪ 中性觀察,33.0,2025,853.85,-82.78,-88.24,天剛,📉 獲利侵蝕,2026-03,-942.09,5310.TWO,0.52,N/A
0.68,5.79%,59.7,62.7000007629,4.6136865903532005,⚪ 中性觀察,203.85,2025,887.43,3.11,-61.8,捷迅,📉 獲利侵蝕,2026-03,-949.2299999999999,2643.TWO,6.3,2.48%
-0.26,N/A,-0.02,17.1000003815,0.0,⚪ 數據不足,-11.55,2025,901.62,52.17,-52.94,沈氏,📉 獲利侵蝕,2026-03,-954.56,8921.TWO,-0.11,N/A
0.11,9.91%,14.95,19.5499992371,5.025706744755784,⚪ 中性觀察,58.35,2025,866.28,981.25,-89.22,精英,📉 獲利侵蝕,2026-03,-955.5,2331.TW,1.41,-0.28%
1.6,37.77%,-17.06,85.4000015259,8.813209651795665,⚪ 中性觀察,145.35,2025,1728.18,-34.78,766.67,慧洋-KY,⚠️ 獲利稀釋,2026-03,-961.5100000000001,2637.TW,5.27,36.66%
-0.4,7.45%,-8.68,13.6499996185,0.0,⚪ 數據不足,-67.64999999999999,2025,813.75,-129.63,-150.0,燁輝,📉 獲利侵蝕,2026-03,-963.75,2023.TW,-1.85,-2.27%
-0.1,1.54%,27.53,17.0,0.0,⚪ 數據不足,-55.05,2025,1042.99,6.88,74.36,位速,⚠️ 獲利稀釋,2026-03,-968.63,3508.TWO,-1.51,-34.06%
-0.48,15.17%,5.58,22.1000003815,0.0,⚪ 數據不足,-41.400000000000006,2025,279.91,9.52,-700.0,寶德,📉 獲利侵蝕,2026-03,-979.9100000000001,3349.TWO,-1.02,-15.09%
-1.68,11.02%,-11.17,19.7999992371,0.0,⚪ 數據不足,-252.15000000000003,2025,1032.08,-8644.44,51.72,英利-KY,⚠️ 獲利稀釋,2026-03,-980.3599999999999,2239.TW,-7.87,-2.22%
0.23,11.56%,4.14,30.25,10.35958904109589,⚪ 中性觀察,43.8,2025,1018.02,-31.87,35.29,宏��,⚠️ 獲利稀釋,2026-03,-982.73,2353.TW,1.26,2.51%
0.3,N/A,-0.51,29.3500003815,8.107734912016575,⚪ 中性觀察,54.300000000000004,2025,1114.03,-26.77,130.77,精星,⚠️ 獲利稀釋,2026-03,-983.26,8183.TWO,2.39,N/A
-0.9,N/A,-14.66,18.4500007629,0.0,⚪ 數據不足,-171.60000000000002,2025,75.25,-259.36,-909.09,築間,📉 獲利侵蝕,2026-03,-984.34,7723.TWO,-6.69,N/A
0.17,15.72%,2.6,14.6499996185,0.0,⚪ 數據不足,-44.7,2025,1136.23,-286.84,151.52,易飛網,🔄 轉虧為盈,2026-03,-984.71,2734.TWO,-1.42,-0.44%
-0.06,N/A,14.78,14.1999998093,0.0,⚪ 數據不足,-27.599999999999998,2025,1061.93,58.56,76.0,彩晶,⚠️ 獲利稀釋,2026-03,-985.9300000000001,6116.TW,-0.75,N/A
-0.91,N/A,-12.26,15.0,0.0,⚪ 數據不足,-118.8,2025,503.59,-1354.17,-495.0,來思達,📉 獲利侵蝕,2026-03,-998.5899999999999,8066.TWO,-3.49,N/A
1.0,N/A,-21.83,48.7999992371,7.648902701739813,⚪ 中性觀察,95.7,2025,974.87,-57.28,-24.24,豐藝,📉 獲利侵蝕,2026-03,-999.11,6189.TW,2.73,N/A
-1.15,22.76%,2.83,15.4499998093,0.0,⚪ 數據不足,-112.80000000000001,2025,246.12,-92.04,-753.85,廣華-KY,📉 獲利侵蝕,2026-03,-999.97,1338.TW,-2.24,-1.26%
-0.41,N/A,-61.92,15.1999998093,0.0,⚪ 數據不足,-76.95,2025,1008.82,-38.16,6.82,浩宇生醫,⚠️ 獲利稀釋,2026-03,-1002.0,6872.TWO,-2.14,N/A
0.49,N/A,-32.9,21.0499992371,18.464911611491228,❌ 暫避觀望,17.099999999999998,2025,1394.7,-45.83,388.24,大展證,⚠️ 獲利稀釋,2026-03,-1006.46,6020.TWO,0.39,N/A
-0.45,11.52%,26.05,41.4500007629,0.0,⚪ 數據不足,-7.800000000000001,2025,881.55,-440.0,-125.0,耀勝,📉 獲利侵蝕,2026-03,-1006.55,3207.TWO,-0.82,-13.20%
0.15,9.15%,6.13,33.0999984741,13.239999389640001,⚪ 中性觀察,37.49999999999999,2025,960.71,-31.22,-53.13,瑞軒,📉 獲利侵蝕,2026-03,-1013.84,2489.TW,1.22,0.67%
-0.32,29.43%,-7.75,18.7999992371,93.99999618550002,❌ 暫避觀望,2.999999999999999,2025,325.38,189.47,-700.0,雲嘉南,📉 獲利侵蝕,2026-03,-1025.38,3191.TWO,0.51,-10.81%
0.24,N/A,58.82,124.5,0.0,⚪ 數據不足,-6.6000000000000005,2025,1288.64,88.24,260.0,德宏,🔄 轉虧為盈,2026-03,-1028.64,5475.TWO,-0.16,N/A
-0.32,N/A,22.72,56.5999984741,0.0,⚪ 數據不足,-24.150000000000002,2025,129.28,25.0,-900.0,晉弘,📉 獲利侵蝕,2026-03,-1029.28,6796.TW,0.2,N/A
0.96,N/A,11.07,66.0,25.19083969465649,❌ 暫避觀望,39.300000000000004,2025,1219.6,-33.33,182.35,福懋科,⚠️ 獲利稀釋,2026-03,-1037.25,8131.TW,1.36,N/A
0.72,N/A,5.45,86.5,95.05494505494507,❌ 暫避觀望,13.649999999999999,2025,1237.92,-64.1,200.0,南茂,⚠️ 獲利稀釋,2026-03,-1037.92,8150.TW,0.7,N/A
0.11,9.65%,0.36,10.6000003815,12.183908484482757,⚪ 中性觀察,13.05,2025,1053.77,-15.09,10.0,福壽,⚠️ 獲利稀釋,2026-03,-1043.77,1219.TW,0.45,1.10%
0.16,N/A,-7.42,62.5999984741,0.0,⚪ 數據不足,-131.54999999999998,2025,1000.02,-248.85,-46.67,霖宏,🔄 轉虧為盈,2026-03,-1046.69,5464.TWO,-2.59,N/A
1.1,10.03%,72.06,91.9000015259,7.489812675297474,⚪ 中性觀察,184.04999999999998,2025,1046.4,57.01,-0.9,神達,📉 獲利侵蝕,2026-03,-1047.3000000000002,3706.TW,5.15,3.96%
0.44,10.74%,-6.25,24.25,6.092964824120602,⚪ 中性觀察,59.7,2025,1074.05,8.0,15.79,福懋油,⚠️ 獲利稀釋,2026-03,-1058.26,1225.TW,1.62,5.38%
0.43,N/A,-1.96,16.7000007629,0.0,⚪ 數據不足,-15.0,2025,1393.26,-300.0,330.0,凌巨,🔄 轉虧為盈,2026-03,-1063.26,8105.TW,-0.3,N/A
2.43,N/A,-3.46,261.5,9.50218023255814,⚪ 中性觀察,412.79999999999995,2025,1037.73,-17.53,-28.74,富邦媒,📉 獲利侵蝕,2026-03,-1066.47,8454.TW,11.29,N/A
0.24,N/A,4.86,30.0,11.811023622047244,⚪ 中性觀察,38.1,2025,1087.95,66.15,20.0,倍微,⚠️ 獲利稀釋,2026-03,-1067.95,6270.TWO,1.08,N/A
-0.54,27.19%,55.97,36.0499992371,49.38356059876714,❌ 暫避觀望,10.949999999999998,2025,526.87,-140.0,-542.86,興泰,📉 獲利侵蝕,2026-03,-1069.73,1235.TW,-0.03,-0.09%
7.86,10.28%,27.07,342.0,6.975321231898837,⚪ 中性觀察,735.45,2025,1138.84,24.57,69.03,技嘉,⚠️ 獲利稀釋,2026-03,-1069.81,2376.TW,18.2,4.26%
0.15,8.90%,-2.48,38.5499992371,17.68348588857798,❌ 暫避觀望,32.7,2025,1259.84,71.43,188.24,百容,⚠️ 獲利稀釋,2026-03,-1071.6,2483.TW,0.6,-6.13%
-0.28,N/A,-9.17,7.9200000763,0.0,⚪ 數據不足,-111.9,2025,1100.69,-116.18,17.65,利勤,⚠️ 獲利稀釋,2026-03,-1083.04,4426.TW,-2.94,N/A
0.19,N/A,-6.4,23.9500007629,126.05263559421054,❌ 暫避觀望,2.8499999999999996,2025,1248.87,102.7,157.58,大拓-KY,⚠️ 獲利稀釋,2026-03,-1091.29,8455.TWO,0.02,N/A
-0.14,N/A,-3.95,5.8000001907,0.0,⚪ 數據不足,-38.1,2025,848.03,-21.74,-250.0,佳總,📉 獲利侵蝕,2026-03,-1098.03,5355.TWO,-1.12,N/A
0.16,8.57%,-0.68,13.8999996185,8.853502941719745,⚪ 中性觀察,23.55,2025,1092.42,-31.13,-5.88,東隆興,📉 獲利侵蝕,2026-03,-1098.3000000000002,4401.TWO,0.73,1.90%
-0.03,3.78%,-28.43,9.7700004578,46.52381170380952,❌ 暫避觀望,3.1500000000000004,2025,907.13,-47.37,-200.0,三商壽,📉 獲利侵蝕,2026-03,-1107.13,2867.TW,0.2,0.03%
0.27,N/A,-0.22,27.6499996185,21.944444141666672,❌ 暫避觀望,18.9,2025,1271.05,25.0,162.5,亞通,⚠️ 獲利稀釋,2026-03,-1108.55,6179.TWO,0.05,N/A
-0.76,N/A,9.49,13.0,0.0,⚪ 數據不足,-98.39999999999999,2025,1119.98,8.37,8.54,金萬林-創,⚠️ 獲利稀釋,2026-03,-1111.44,6645.TW,-2.41,N/A
0.0,29.35%,58.33,22.0,26.19047619047619,❌ 暫避觀望,12.6,2025,1011.49,-100.0,-100.0,天方能源,📉 獲利侵蝕,2026-03,-1111.49,3073.TWO,0.0,-34.05%
-0.95,1.51%,-15.24,23.6000003815,0.0,⚪ 數據不足,-204.29999999999998,2025,1134.09,-147.12,21.49,鴻碩,⚠️ 獲利稀釋,2026-03,-1112.6,3092.TW,-5.14,-21.28%
2.94,N/A,8.58,407.0,25.3582554517134,❌ 暫避觀望,240.74999999999994,2025,1251.42,22.08,135.2,亞泰金屬,⚠️ 獲利稀釋,2026-03,-1116.22,6727.TWO,6.8,N/A
0.73,N/A,9.01,33.5499992371,7.261904596774892,⚪ 中性觀察,69.3,2025,1259.13,22.78,140.0,好德,⚠️ 獲利稀釋,2026-03,-1119.13,3114.TWO,2.22,N/A
-2.31,N/A,11.23,73.0,8.891595615103531,⚪ 中性觀察,123.15,2025,860.45,-8.26,-260.42,博弘,📉 獲利侵蝕,2026-03,-1120.8700000000001,6997.TWO,5.11,N/A
3.0,N/A,41.88,123.5,7.373134328358209,⚪ 中性觀察,251.25,2025,1189.95,17.08,64.84,茂綸,⚠️ 獲利稀釋,2026-03,-1125.1100000000001,6227.TWO,7.54,N/A
0.66,45.87%,-0.1,32.0,11.347517730496454,⚪ 中性觀察,42.3,2025,4328.03,-43.36,3200.0,新興,⚠️ 獲利稀釋,2026-03,-1128.0299999999997,2605.TW,1.45,37.60%
-0.2,6.52%,-4.78,13.0,0.0,⚪ 數據不足,-60.300000000000004,2025,1180.96,-39.68,50.0,亞聚,⚠️ 獲利稀釋,2026-03,-1130.96,1308.TW,-1.76,2.26%
0.22,12.43%,15.12,38.7999992371,4.697336469382567,⚪ 中性觀察,123.89999999999999,2025,1252.91,-26.67,120.75,新光鋼,⚠️ 獲利稀釋,2026-03,-1132.16,2031.TW,3.3,7.27%
-0.4,N/A,-25.98,25.1000003815,0.0,⚪ 數據不足,-121.05000000000001,2025,1179.43,62.26,46.58,光耀,⚠️ 獲利稀釋,2026-03,-1132.8500000000001,3666.TWO,-3.45,N/A
-0.05,7.45%,-16.11,12.3000001907,0.0,⚪ 數據不足,-4.2,2025,1137.15,55.88,0.0,南紡,📉 獲利侵蝕,2026-03,-1137.15,1440.TW,-0.15,-4.90%
-0.02,-12.82%,85.08,10.3999996185,0.0,⚪ 數據不足,-0.3000000000000011,2025,1033.1,-245.95,-105.88,永捷,📉 獲利侵蝕,2026-03,-1138.98,4714.TWO,-0.54,-39.60%
-0.04,46.90%,20.96,10.1999998093,0.0,⚪ 數據不足,-11.700000000000001,2025,1201.0,-70.0,60.0,桂田文創,⚠️ 獲利稀釋,2026-03,-1141.0,4806.TWO,-0.34,-39.20%
0.14,N/A,19.77,23.6000003815,0.0,⚪ 數據不足,-1.7999999999999996,2025,1190.45,-90.74,40.0,研通,⚠️ 獲利稀釋,2026-03,-1150.45,6229.TWO,0.05,N/A
1.2,N/A,8.17,55.5,5.311004784688995,⚪ 中性觀察,156.75,2025,1163.07,4.7,8.11,建��,⚠️ 獲利稀釋,2026-03,-1154.96,3046.TW,4.01,N/A
0.08,N/A,-0.95,18.5499992371,0.0,⚪ 數據不足,-1.3499999999999996,2025,1325.24,28.3,166.67,榮星,⚠️ 獲利稀釋,2026-03,-1158.57,1617.TW,0.68,N/A
1.42,N/A,38.99,76.6999969482,3.7616477169298674,⚪ 中性觀察,305.85,2025,1768.76,51.64,610.0,必應,⚠️ 獲利稀釋,2026-03,-1158.76,6625.TW,9.13,N/A
6.72,N/A,24.87,319.5,12.47072599531616,⚪ 中性觀察,384.29999999999995,2025,1727.49,18.74,564.0,巨漢,⚠️ 獲利稀釋,2026-03,-1163.49,6903.TWO,10.62,N/A
9.45,N/A,19.04,800.0,12.507817385866167,⚪ 中性觀察,959.4,2025,1315.37,63.03,149.34,亞翔,⚠️ 獲利稀釋,2026-03,-1166.03,6139.TW,30.51,N/A
1.07,4.05%,-17.66,58.5999984741,0.0,⚪ 數據不足,-31.499999999999993,2025,2606.42,-1750.0,1437.5,台化,🔄 轉虧為盈,2026-03,-1168.92,1326.TW,-0.99,-1.33%
-0.07,N/A,10.06,18.25,0.0,⚪ 數據不足,-6.0,2025,724.03,-134.48,-450.0,華盈,📉 獲利侵蝕,2026-03,-1174.03,3520.TWO,-0.1,N/A
-0.82,20.24%,-14.6,68.8000030518,10.617284421574075,⚪ 中性觀察,97.2,2025,977.75,-22.09,-202.5,江申,📉 獲利侵蝕,2026-03,-1180.25,1525.TW,3.21,6.22%
0.55,10.48%,13.3,44.25,0.0,⚪ 數據不足,-13.799999999999999,2025,1868.89,-407.14,685.71,晟鈦,🔄 轉虧為盈,2026-03,-1183.18,3229.TW,-0.43,5.07%
-0.44,N/A,18.08,22.8500003815,0.0,⚪ 數據不足,-14.4,2025,410.26,-24.07,-780.0,安力-KY,📉 獲利侵蝕,2026-03,-1190.26,5223.TWO,-0.67,N/A
-1.45,N/A,45.18,430.0,0.0,⚪ 數據不足,-52.05,2025,1167.83,-35.0,-37.86,訊芯-KY,📉 獲利侵蝕,2026-03,-1205.6899999999998,6451.TW,0.26,N/A
-0.54,34.83%,4.63,15.1000003815,3.0505051275757573,⚪ 中性觀察,74.25,2025,32.83,1502.33,-1180.0,大魯閣,📉 獲利侵蝕,2026-03,-1212.83,1432.TW,6.03,-28.70%
0.35,5.36%,-0.55,32.0,11.428571428571429,⚪ 中性觀察,42.0,2025,1226.55,-4.59,0.0,金寶,📉 獲利侵蝕,2026-03,-1226.55,2312.TW,1.05,1.66%
-0.3,N/A,-0.23,90.5,70.15503875968993,❌ 暫避觀望,19.349999999999998,2025,530.2,-54.76,-700.0,中光電,📉 獲利侵蝕,2026-03,-1230.2,5371.TWO,0.95,N/A
-0.81,53.12%,-9.54,186.0,98.41269841269843,❌ 暫避觀望,28.349999999999994,2025,-20.19,-49.53,-1257.14,由田,🏰 高護城河,2026-03,-1236.95,3455.TWO,2.67,6.13%
-0.43,16.85%,-68.65,10.6000003815,0.0,⚪ 數據不足,-16.200000000000003,2025,264.19,-106.76,-975.0,藝舍-KY,📉 獲利侵蝕,2026-03,-1239.19,2724.TWO,-0.2,-24.14%
3.36,N/A,4.48,66.0999984741,0.0,⚪ 數據不足,-19.050000000000004,2025,2631.9,-14.2,1388.46,力積電,🔄 轉虧為盈,2026-03,-1243.44,6770.TW,-1.86,N/A
-0.2,N/A,-5.33,12.9499998093,0.0,⚪ 數據不足,-39.0,2025,1050.66,-1277.78,-200.0,台富,📉 獲利侵蝕,2026-03,-1250.66,1454.TW,-1.12,N/A
1.9,N/A,22.83,129.5,32.78481012658228,❌ 暫避觀望,59.25,2025,1328.22,-72.78,75.93,擎亞,⚠️ 獲利稀釋,2026-03,-1252.29,8096.TWO,0.89,N/A
0.13,N/A,-11.09,66.9000015259,0.0,⚪ 數據不足,-137.7,2025,1381.51,-56.76,119.7,榮科,🔄 轉虧為盈,2026-03,-1261.81,4989.TW,-3.48,N/A
0.62,8.50%,2.17,49.0999984741,0.0,⚪ 數據不足,-31.049999999999997,2025,1357.18,-130.48,87.88,承啟,🔄 轉虧為盈,2026-03,-1269.3000000000002,2425.TW,-0.32,0.94%
1.43,9.56%,51.01,99.1999969482,4.677038988599716,⚪ 中性觀察,318.15000000000003,2025,1263.41,34.08,-6.54,根基,📉 獲利侵蝕,2026-03,-1269.95,2546.TW,9.52,7.58%
-0.54,1.56%,16.55,20.6499996185,6.038011584356726,⚪ 中性觀察,51.3,2025,1147.67,6600.0,-124.0,建漢,📉 獲利侵蝕,2026-03,-1271.67,3062.TW,0.68,-12.63%
-0.27,4.18%,19.21,26.4500007629,4.152276414897959,⚪ 中性觀察,95.55,2025,1327.87,173.02,50.0,新鉅科,⚠️ 獲利稀釋,2026-03,-1277.87,3630.TWO,1.86,-22.27%
-0.75,N/A,-10.68,27.6000003815,0.0,⚪ 數據不足,-97.8,2025,878.17,54.46,-400.0,桓鼎-KY,📉 獲利侵蝕,2026-03,-1278.17,5543.TWO,-2.52,N/A
0.23,14.20%,16.5,14.75,11.346153846153845,⚪ 中性觀察,19.5,2025,1454.03,19.51,175.0,和桐,⚠️ 獲利稀釋,2026-03,-1279.03,1714.TW,0.5,8.91%
-0.15,16.83%,-31.79,112.0,0.0,⚪ 數據不足,-91.95000000000002,2025,1372.33,-20.55,76.92,蔚華科,⚠️ 獲利稀釋,2026-03,-1295.4099999999999,3055.TW,-2.68,-125.48%
1.73,13.39%,29.36,111.5,12.613122171945701,⚪ 中性觀察,132.6,2025,1339.04,-4.59,39.17,昇貿,⚠️ 獲利稀釋,2026-03,-1299.87,3305.TW,3.16,3.80%
2.83,12.45%,69.32,88.8000030518,21.71149218870416,❌ 暫避觀望,61.349999999999994,2025,1340.02,-44.71,40.1,安馳,⚠️ 獲利稀釋,2026-03,-1299.92,3528.TW,2.3,8.05%
0.05,N/A,26.06,23.0499992371,0.0,⚪ 數據不足,-2.8499999999999983,2025,1447.14,134.62,141.67,佳龍,⚠️ 獲利稀釋,2026-03,-1305.47,9955.TW,0.54,N/A
-0.52,-3.41%,-8.7,51.5999984741,0.0,⚪ 數據不足,-108.30000000000001,2025,1296.21,-491.43,-40.54,和大,📉 獲利侵蝕,2026-03,-1336.75,1536.TW,-2.74,-18.43%
-0.16,N/A,10.43,11.1499996185,0.0,⚪ 數據不足,-34.05,2025,1380.15,-17.44,40.74,福華,⚠️ 獲利稀釋,2026-03,-1339.41,8085.TWO,-1.01,N/A
-0.52,13.67%,10.78,14.75,0.0,⚪ 數據不足,-23.400000000000002,2025,211.07,-145.21,-1140.0,福永生技,📉 獲利侵蝕,2026-03,-1351.07,4183.TWO,-0.33,-6.40%
-1.37,7.55%,-24.55,13.3000001907,0.0,⚪ 數據不足,-224.55,2025,1362.88,-82.6,11.76,山隆,⚠️ 獲利稀釋,2026-03,-1351.1200000000001,2616.TW,-6.25,-10.37%
-0.2,41.15%,43.43,113.0,0.0,⚪ 數據不足,-19.8,2025,1433.26,120.0,81.37,陽程,⚠️ 獲利稀釋,2026-03,-1351.8899999999999,3498.TWO,0.48,17.10%
-0.99,N/A,96.9,68.0999984741,0.0,⚪ 數據不足,-23.400000000000002,2025,1397.45,-150.36,45.14,雲豹能源,⚠️ 獲利稀釋,2026-03,-1352.31,6869.TW,-4.2,N/A
