eps,status,date,eps_yoy,advice,symbol,prev_eps_yoy,pe,price,name,rev_yoy,om,gm,expansion,prev_year,est_price,prev_rev_yoy,prev_eps
0.9,⚠️ 獲利稀釋,2026-03,1.12,⚪ 中性觀察,2453.TW,1.96,7.467532467532466,57.5,凌群,330.21,4.56%,24.39%,-329.09,2025,115.50000000000001,7.21,3.12
1.07,⚠️ 獲利稀釋,2026-03,66.67,⚪ 中性觀察,6967.TWO,26.43,7.8061771088178915,73.3000030518,汎瑋材料,397.14,N/A,N/A,-330.46999999999997,2025,140.85000000000002,5.45,4.02
1.51,⚠️ 獲利稀釋,2026-03,747.83,❌ 暫避觀望,4739.TW,9.15,33.6734693877551,115.5,康普,1078.36,8.56%,14.91%,-330.52999999999986,2025,51.45,51.17,1.56
0.52,⚠️ 獲利稀釋,2026-03,116.67,❌ 暫避觀望,8074.TWO,15.38,22.68211920529801,68.5,鉅橡,447.51,N/A,N/A,-330.84,2025,45.3,4.4,1.35
0.44,⚠️ 獲利稀釋,2026-03,175.0,❌ 暫避觀望,3530.TW,230.83,29.32489451476793,69.5,晶相光,506.19,14.09%,31.94%,-331.19,2025,35.550000000000004,6.6,1.74
-0.49,📉 獲利侵蝕,2026-03,-206.25,⚪ 數據不足,8291.TWO,-78.9,0.0,37.0,尚茂,125.31,N/A,N/A,-331.56,2025,-75.75,-71.56,-1.95
0.85,📉 獲利侵蝕,2026-03,-7.53,⚪ 中性觀察,6261.TWO,4.19,10.462046036754677,95.0999984741,久元,324.12,N/A,N/A,-331.65,2025,136.35,5.64,4.23
1.48,⚠️ 獲利稀釋,2026-03,7.25,❌ 暫避觀望,4931.TWO,26.02,37.28571428571429,261.0,新盛力,339.67,15.45%,26.27%,-332.42,2025,104.99999999999999,22.86,3.13
0.39,⚠️ 獲利稀釋,2026-03,56.0,⚪ 中性觀察,1409.TW,13.33,11.08058608058608,30.25,新纖,389.13,8.66%,22.79%,-333.13,2025,40.95,-14.65,1.19
-0.09,📉 獲利侵蝕,2026-03,-200.0,❌ 暫避觀望,4130.TWO,-56.52,94.50000127166665,28.3500003815,健亞,133.35,-5.47%,34.00%,-333.35,2025,4.500000000000001,-3.61,0.1
0.87,⚠️ 獲利稀釋,2026-03,85.11,⚪ 中性觀察,5215.TW,-45.45,11.169450891909309,46.7999992371,科嘉-KY,418.94,N/A,N/A,-333.83,2025,62.85000000000001,-4.56,2.04
3.67,⚠️ 獲利稀釋,2026-03,56.17,❌ 暫避觀望,6435.TWO,56.88,18.404907975460123,420.0,大中,390.31,N/A,N/A,-334.14,2025,342.3,25.24,9.52
0.17,🔄 轉虧為盈,2026-03,123.61,⚪ 數據不足,6425.TWO,-348.39,0.0,73.1999969482,易發,458.27,N/A,N/A,-334.65999999999997,2025,-90.45,-16.91,-1.61
0.33,📉 獲利侵蝕,2026-03,-15.38,⚪ 數據不足,3531.TWO,-77.78,0.0,23.25,先益,320.5,4.80%,22.74%,-335.88,2025,-10.5,-18.09,0.3
0.52,📉 獲利侵蝕,2026-03,-14.75,⚪ 中性觀察,4942.TW,-26.62,6.0270698207165605,37.8499984741,嘉彰,321.35,N/A,N/A,-336.1,2025,94.19999999999999,7.48,3.06
-0.44,📉 獲利侵蝕,2026-03,-177.19,❌ 暫避觀望,8234.TWO,-35.0,104.41176470588236,71.0,新漢,158.96,N/A,N/A,-336.15,2025,10.2,5.19,0.39
-0.23,⚠️ 獲利稀釋,2026-03,42.5,⚪ 數據不足,5348.TWO,-109.86,0.0,15.8000001907,正能量智能,378.91,N/A,N/A,-336.41,2025,-53.4,-3.8,-1.49
1.37,📉 獲利侵蝕,2026-03,-17.96,⚪ 中性觀察,8433.TWO,-67.55,13.401015034796956,52.7999992371,弘帆,319.83,N/A,N/A,-337.78999999999996,2025,59.1,-3.48,3.17
2.12,⚠️ 獲利稀釋,2026-03,105.83,❌ 暫避觀望,6861.TW,4.08,31.274319066147857,321.5,睿生光電,443.87,N/A,N/A,-338.04,2025,154.20000000000002,15.29,3.84
0.18,🔄 轉虧為盈,2026-03,102.44,⚪ 數據不足,1583.TW,-142.57,0.0,50.2000007629,程泰,440.91,-2.95%,19.66%,-338.47,2025,-285.45000000000005,-12.11,-4.83
0.37,🔄 轉虧為盈,2026-03,85.0,⚪ 數據不足,6560.TWO,50.0,0.0,39.2000007629,欣普羅,423.64,N/A,N/A,-338.64,2025,-28.5,123.75,-0.16
1.62,⚠️ 獲利稀釋,2026-03,14.08,⚪ 中性觀察,6525.TW,14.17,13.948646773074255,201.0,捷敏-KY,353.67,N/A,N/A,-339.59000000000003,2025,216.14999999999998,14.03,5.88
0.51,📉 獲利侵蝕,2026-03,-7.41,⚪ 中性觀察,1504.TW,-18.15,11.905537210765472,73.0999984741,東元,332.58,6.47%,23.29%,-339.99,2025,92.10000000000001,6.99,2.42
0.11,📉 獲利侵蝕,2026-03,-35.29,⚪ 中性觀察,2477.TW,12.0,5.1152075490553,22.2000007629,美隆電,305.41,N/A,N/A,-340.70000000000005,2025,65.1,-5.34,1.68
-0.56,⚠️ 獲利稀釋,2026-03,9.68,⚪ 數據不足,4726.TWO,4.42,0.0,26.5499992371,永昕,350.73,-18.26%,1.76%,-341.05,2025,-88.94999999999999,8.23,-2.17
0.05,📉 獲利侵蝕,2026-03,-28.57,❌ 暫避觀望,5512.TWO,-11.76,26.387097758709672,8.1800003052,力麒,312.59,N/A,N/A,-341.15999999999997,2025,4.65,17.58,0.16
0.76,📉 獲利侵蝕,2026-03,-37.7,⚪ 中性觀察,9904.TW,-24.63,2.5259336495331954,24.3500003815,寶成,304.12,N/A,N/A,-341.82,2025,144.6,-4.71,4.1
-1.18,🌑 雙重衰退,2026-03,-351.06,⚪ 數據不足,6643.TWO,-44.41,0.0,496.5,M31,-9.15,N/A,N/A,-341.91,2025,-10.35,20.34,1.69
1.53,⚠️ 獲利稀釋,2026-03,39.09,⚪ 中性觀察,2618.TW,-9.87,3.587314599431631,43.5499992371,長榮航,381.09,16.53%,22.90%,-342.0,2025,182.10000000000002,-0.31,4.84
0.74,⚠️ 獲利稀釋,2026-03,1.37,❌ 暫避觀望,6175.TWO,-14.74,17.62481089258699,116.5,立敦,343.52,N/A,N/A,-342.15,2025,99.14999999999999,-1.38,2.68
1.14,⚠️ 獲利稀釋,2026-03,7.55,⚪ 數據不足,2476.TW,-15.98,0.0,0.0,鉅祥,349.82,19.39%,32.99%,-342.27,2025,0.0,12.66,4.36
-0.41,⚠️ 獲利稀釋,2026-03,59.41,⚪ 中性觀察,2323.TW,685.19,11.018518165277777,11.8999996185,中環,402.3,-5.65%,23.42%,-342.89,2025,16.200000000000003,-3.39,1.58
0.09,🔄 轉虧為盈,2026-03,28.57,⚪ 數據不足,1711.TW,-147.73,0.0,47.3499984741,永光,372.19,-5.18%,17.63%,-343.62,2025,-5.3999999999999995,-7.34,-0.21
2.25,📉 獲利侵蝕,2026-03,-3.43,⚪ 中性觀察,9939.TW,-5.01,5.2542372881355925,124.0,宏全,340.36,N/A,N/A,-343.79,2025,354.0,1.65,9.1
2.04,📉 獲利侵蝕,2026-03,-7.69,⚪ 中性觀察,3689.TWO,19.61,6.480505795574288,123.0,湧德,337.45,12.50%,30.92%,-345.14,2025,284.7,20.51,7.55
-0.17,⚠️ 獲利稀釋,2026-03,63.83,⚪ 數據不足,6129.TWO,-9.0,0.0,20.8500003815,普誠,409.09,N/A,N/A,-345.26,2025,-44.85,-2.06,-1.09
1.01,📉 獲利侵蝕,2026-03,-8.18,❌ 暫避觀望,4755.TW,-9.76,16.861826697892273,144.0,三福化,338.45,10.72%,22.24%,-346.63,2025,128.1,-9.17,3.7
0.37,📉 獲利侵蝕,2026-03,-53.16,❌ 暫避觀望,7709.TWO,-52.99,20.619047255738096,86.5999984741,榮田,293.55,N/A,N/A,-346.71000000000004,2025,63.0,-31.16,2.48
1.09,📉 獲利侵蝕,2026-03,-22.14,⚪ 中性觀察,9914.TW,271.37,6.009501308463974,75.9000015259,美利達,325.07,N/A,N/A,-347.21,2025,189.45000000000002,-9.71,4.01
1.65,📉 獲利侵蝕,2026-03,-1.8,⚪ 中性觀察,2755.TWO,8.73,8.698334361505243,141.0,揚秦,345.63,9.66%,27.43%,-347.43,2025,243.15,20.09,6.44
0.79,⚠️ 獲利稀釋,2026-03,75.56,⚪ 中性觀察,8099.TWO,9.52,10.190972354670139,58.7000007629,大世科,423.28,N/A,N/A,-347.71999999999997,2025,86.39999999999999,27.49,2.53
0.52,📉 獲利侵蝕,2026-03,-35.44,⚪ 中性觀察,2520.TW,-74.55,5.759803921568628,35.25,冠德,312.37,15.06%,23.17%,-347.81,2025,91.79999999999998,-20.24,2.61
1.76,⚠️ 獲利稀釋,2026-03,19.73,⚪ 中性觀察,6438.TW,-29.85,11.349480968858131,164.0,迅得,367.88,N/A,N/A,-348.15,2025,216.75,26.29,5.24
2.7,⚠️ 獲利稀釋,2026-03,30.43,❌ 暫避觀望,4551.TW,-27.14,20.629114850036572,282.0,智伸科,379.26,11.86%,23.25%,-348.83,2025,205.05,1.71,6.04
2.63,⚠️ 獲利稀釋,2026-03,17.41,⚪ 中性觀察,2480.TW,6.67,7.814761215629522,162.0,敦陽科,366.95,10.67%,24.08%,-349.53999999999996,2025,310.95,11.38,8.0
1.17,⚠️ 獲利稀釋,2026-03,76.56,⚪ 中性觀察,2027.TW,77.93,5.720221500983381,41.2999992371,大成鋼,426.15,14.07%,25.55%,-349.59,2025,108.3,12.63,2.88
-0.11,📉 獲利侵蝕,2026-03,-10.0,⚪ 數據不足,8201.TW,60.23,0.0,13.25,無敵,340.82,N/A,N/A,-350.82,2025,-16.950000000000003,1.42,-0.35
0.41,📉 獲利侵蝕,2026-03,-2.38,⚪ 中性觀察,1104.TW,18.52,4.791304215147826,27.5499992371,環泥,349.07,N/A,N/A,-351.45,2025,86.25,-0.42,2.56
0.09,📉 獲利侵蝕,2026-03,-33.33,❌ 暫避觀望,5309.TWO,-57.38,127.59259541833332,68.9000015259,系統電,318.51,N/A,N/A,-351.84,2025,8.100000000000001,9.13,0.27
0.51,⚠️ 獲利稀釋,2026-03,828.57,⚪ 中性觀察,4440.TW,-35.23,7.18503937007874,18.25,宜新實業,1180.75,N/A,N/A,-352.17999999999995,2025,38.1,-4.85,1.14
0.12,📉 獲利侵蝕,2026-03,-58.62,⚪ 中性觀察,6754.TW,-46.72,6.442598417809668,42.6500015259,匯僑設計,293.96,N/A,N/A,-352.58,2025,99.3,-30.87,3.41
14.9,⚠️ 獲利稀釋,2026-03,49.0,❌ 暫避觀望,2383.TW,47.96,50.774367059259944,5475.0,台光電,401.75,19.80%,28.58%,-352.75,2025,1617.45,46.42,41.67
-0.9,📉 獲利侵蝕,2026-03,-197.83,❌ 暫避觀望,6276.TWO,142.59,20.642201834862384,22.5,安鈦克,155.69,N/A,N/A,-353.52,2025,16.35,20.19,0.92
0.63,📉 獲利侵蝕,2026-03,-66.84,⚪ 中性觀察,6807.TW,-47.18,2.8983636111886306,33.6500015259,峰源-KY,286.97,N/A,N/A,-353.81000000000006,2025,174.14999999999998,-14.72,4.69
4.28,📉 獲利侵蝕,2026-03,-36.27,⚪ 中性觀察,3413.TW,-12.83,6.253602305475504,325.5,京鼎,318.21,11.87%,23.90%,-354.47999999999996,2025,780.75,26.66,21.44
0.38,📉 獲利侵蝕,2026-03,-48.65,⚪ 中性觀察,8931.TWO,-19.4,7.84810154175407,43.4000015259,大汽電,306.21,N/A,N/A,-354.85999999999996,2025,82.94999999999999,-1.74,1.87
0.29,📉 獲利侵蝕,2026-03,-58.82,❌ 暫避觀望,3704.TW,10.87,16.36861258178832,44.8499984741,合勤控,296.16,1.57%,30.58%,-354.98,2025,41.1,-2.6,1.56
-0.74,📉 獲利侵蝕,2026-03,-117.65,⚪ 數據不足,1595.TWO,-3800.0,0.0,76.5999984741,川寶,237.64,-13.38%,26.86%,-355.28999999999996,2025,-88.5,-21.77,-1.95
1.14,⚠️ 獲利稀釋,2026-03,216.67,❌ 暫避觀望,6215.TW,-1.42,22.470817120622566,115.5,和椿,572.52,N/A,N/A,-355.85,2025,77.10000000000001,50.12,2.08
0.12,⚠️ 獲利稀釋,2026-03,71.43,❌ 暫避觀望,2106.TW,-90.0,61.724136615517246,17.8999996185,建大,428.07,1.48%,20.30%,-356.64,2025,4.35,-0.7,0.13
2.79,⚠️ 獲利稀釋,2026-03,18.72,⚪ 中性觀察,1503.TW,7.92,13.004846526655896,241.5,士電,376.47,7.03%,17.20%,-357.75,2025,278.55,6.01,6.27
0.05,⚠️ 獲利稀釋,2026-03,171.43,❌ 暫避觀望,6624.TWO,-52.17,270.8823484535294,46.0499992371,萬年清,529.33,N/A,N/A,-357.90000000000003,2025,2.5500000000000003,-10.21,0.36
-0.04,📉 獲利侵蝕,2026-03,-117.39,⚪ 數據不足,6928.TW,6.41,0.0,57.0999984741,攸泰科技,242.37,N/A,N/A,-359.76,2025,-11.1,-2.54,-0.73
-0.42,⚠️ 獲利稀釋,2026-03,35.38,❌ 暫避觀望,8426.TWO,-63.22,94.09091255863628,20.7000007629,紅木-KY,395.54,N/A,N/A,-360.16,2025,3.300000000000003,-5.62,1.85
0.15,📉 獲利侵蝕,2026-03,-88.89,⚪ 中性觀察,3501.TW,-50.98,5.375161608939198,41.5499992371,維熹,271.35,5.60%,18.84%,-360.24,2025,115.95,-6.46,3.0
2.11,📉 獲利侵蝕,2026-03,-14.23,⚪ 中性觀察,1537.TW,-32.28,6.480532786885246,126.5,廣隆,346.01,9.93%,18.72%,-360.24,2025,292.8,-18.5,7.95
1.92,📉 獲利侵蝕,2026-03,-3.52,⚪ 中性觀察,3004.TW,-24.15,10.411227154046998,159.5,豐達科,356.78,9.60%,24.39%,-360.29999999999995,2025,229.8,15.8,5.85
0.69,📉 獲利侵蝕,2026-03,-44.8,⚪ 中性觀察,1473.TW,-81.13,7.074829672482993,20.7999992371,台南,315.63,-4.13%,13.69%,-360.43,2025,44.1,-10.32,0.57
1.45,⚠️ 獲利稀釋,2026-03,23.93,❌ 暫避觀望,3430.TWO,-34.24,17.48427672955975,139.0,奇鈦科,384.64,7.70%,23.03%,-360.71,2025,119.25,16.19,3.15
1.47,⚠️ 獲利稀釋,2026-03,47.0,⚪ 中性觀察,5243.TW,30.95,9.078947368421053,103.5,乙盛-KY,408.08,N/A,N/A,-361.08,2025,171.0,-7.74,4.4
-0.07,📉 獲利侵蝕,2026-03,-188.89,⚪ 數據不足,3050.TW,-92.73,0.0,12.9499998093,鈺德,172.23,-1.07%,27.89%,-361.12,2025,-2.7,0.72,0.04
1.87,📉 獲利侵蝕,2026-03,-46.72,❌ 暫避觀望,2449.TW,41.67,15.038560411311057,351.0,京元電子,315.93,28.21%,37.66%,-362.65,2025,350.09999999999997,30.08,9.01
0.12,📉 獲利侵蝕,2026-03,-60.0,❌ 暫避觀望,8162.TW,23.62,20.92683001263415,85.8000030518,微矽電子-創,303.38,N/A,N/A,-363.38,2025,61.49999999999999,19.79,1.57
3.19,⚠️ 獲利稀釋,2026-03,208.82,❌ 暫避觀望,3167.TW,474.47,45.75328614762386,905.0,大量,572.88,18.24%,42.12%,-364.06,2025,296.70000000000005,95.35,8.13
0.05,🔄 轉虧為盈,2026-03,-83.87,⚪ 數據不足,3027.TW,-342.86,0.0,22.75,盛達,280.38,N/A,N/A,-364.25,2025,-12.75,4.18,-1.06
5.61,⚠️ 獲利稀釋,2026-03,25.22,⚪ 中性觀察,3044.TW,21.94,10.339190845933796,506.0,健鼎,390.24,17.08%,25.47%,-365.02,2025,734.1,11.54,19.45
-0.56,⚠️ 獲利稀釋,2026-03,44.0,⚪ 數據不足,6153.TW,0.46,0.0,20.5499992371,嘉聯益,409.13,N/A,N/A,-365.13,2025,-148.64999999999998,-25.69,-4.38
1.14,⚠️ 獲利稀釋,2026-03,28.41,❌ 暫避觀望,2478.TW,8.95,24.97096399535424,215.0,大毅,396.55,12.13%,24.27%,-368.14,2025,129.14999999999998,7.81,3.45
0.18,📉 獲利侵蝕,2026-03,-57.14,❌ 暫避觀望,6155.TW,-23.71,76.57407124833334,82.6999969482,鈞寶,311.46,N/A,N/A,-368.59999999999997,2025,16.2,10.87,0.74
0.34,⚠️ 獲利稀釋,2026-03,9.68,⚪ 中性觀察,2108.TW,-27.19,14.42029003937198,29.8500003815,南帝,378.36,9.12%,25.29%,-368.68,2025,31.049999999999997,-16.0,0.83
0.18,🔄 轉虧為盈,2026-03,105.36,⚪ 數據不足,1530.TW,-152.78,0.0,29.75,亞崴,474.55,N/A,N/A,-369.19,2025,-137.25,0.45,-2.45
0.99,⚠️ 獲利稀釋,2026-03,33.78,⚪ 中性觀察,8936.TWO,21.07,5.929387172803739,57.0999984741,國統,403.64,N/A,N/A,-369.86,2025,144.45,20.29,4.08
0.02,🔄 轉虧為盈,2026-03,-97.67,⚪ 數據不足,3057.TW,46.34,0.0,19.5,喬鼎,273.28,-21.05%,29.42%,-370.95,2025,-14.55,1.86,-0.88
0.28,📉 獲利侵蝕,2026-03,-30.0,❌ 暫避觀望,5426.TWO,-47.47,21.462584515034013,31.5499992371,振發,341.24,N/A,N/A,-371.24,2025,22.05,17.01,0.52
2.26,⚠️ 獲利稀釋,2026-03,71.21,⚪ 中性觀察,6924.TW,-16.96,10.054347826086957,129.5,榮惠-KY創,442.71,N/A,N/A,-371.5,2025,193.2,-3.92,5.68
0.33,📉 獲利侵蝕,2026-03,-66.33,⚪ 中性觀察,6194.TWO,-47.23,5.978062296691041,32.7000007629,育富,305.92,N/A,N/A,-372.25,2025,82.05000000000001,-2.95,2.19
0.33,📉 獲利侵蝕,2026-03,-36.54,⚪ 中性觀察,2063.TWO,-10.88,5.962962868765432,24.1499996185,世鎧,336.21,2.75%,17.29%,-372.75,2025,60.75,-13.1,1.72
0.73,⚠️ 獲利稀釋,2026-03,133.33,⚪ 中性觀察,2374.TW,28.57,14.333333615907408,77.4000015259,佳能,507.12,8.17%,21.67%,-373.78999999999996,2025,80.99999999999999,60.25,2.44
0.26,📉 獲利侵蝕,2026-03,-58.06,⚪ 中性觀察,3206.TWO,-50.73,7.991803278688523,39.0,志豐,315.88,4.13%,21.42%,-373.94,2025,73.20000000000002,-13.21,2.02
0.9,📉 獲利侵蝕,2026-03,-21.74,⚪ 中性觀察,6474.TWO,19.85,4.107142939707792,37.9500007629,華豫寧,352.87,N/A,N/A,-374.61,2025,138.6,-5.94,3.49
0.37,⚠️ 獲利稀釋,2026-03,23.33,❌ 暫避觀望,1717.TW,-9.62,24.610951448386164,85.4000015259,長興,398.73,3.94%,21.29%,-375.40000000000003,2025,52.050000000000004,-7.93,1.41
0.33,⚠️ 獲利稀釋,2026-03,37.5,❌ 暫避觀望,2484.TW,-34.34,69.92700952686131,95.8000030518,希華,412.92,6.31%,21.81%,-375.42,2025,20.55,10.07,0.65
0.65,⚠️ 獲利稀釋,2026-03,103.13,❌ 暫避觀望,8039.TW,-11.69,33.22222222222222,149.5,台虹,478.88,N/A,N/A,-375.75,2025,67.5,6.75,2.07
2.86,⚠️ 獲利稀釋,2026-03,70.24,❌ 暫避觀望,3026.TW,12.1,55.79374275782156,963.0,禾伸堂,446.0,5.81%,17.62%,-375.76,2025,258.9,5.01,6.58
0.17,⚠️ 獲利稀釋,2026-03,183.33,⚪ 中性觀察,3483.TWO,-53.89,10.844079718640092,92.5,力致,559.82,2.40%,18.01%,-376.49,2025,127.95000000000002,0.02,3.74
0.05,📉 獲利侵蝕,2026-03,-94.38,⚪ 中性觀察,6835.TW,-76.35,14.936709504599156,35.4000015259,圓裕,283.66,N/A,N/A,-378.04,2025,35.550000000000004,-2.38,0.97
3.59,📉 獲利侵蝕,2026-03,-4.8,⚪ 中性觀察,5288.TW,-27.39,6.258389261744967,186.5,豐祥-KY,374.33,N/A,N/A,-379.13,2025,446.99999999999994,-6.57,12.25
0.24,⚠️ 獲利稀釋,2026-03,233.33,❌ 暫避觀望,8038.TWO,160.13,21.12440264397129,44.1500015259,長園科,612.53,N/A,N/A,-379.19999999999993,2025,31.350000000000005,237.84,0.92
0.37,📉 獲利侵蝕,2026-03,-62.96,⚪ 中性觀察,8249.TW,15.99,4.776264443005837,49.0999984741,菱光,316.24,N/A,N/A,-379.2,2025,154.2,-11.42,4.03
2.7,⚠️ 獲利稀釋,2026-03,82.43,⚪ 中性觀察,6753.TW,-6.72,10.63238359972203,153.0,龍德造船,461.95,N/A,N/A,-379.52,2025,215.85000000000002,2.49,5.98
1.37,📉 獲利侵蝕,2026-03,-11.76,⚪ 中性觀察,2206.TW,-3.34,4.294395575563808,63.5999984741,三陽工業,368.25,4.93%,18.31%,-380.01,2025,222.15,-4.56,5.78
0.27,📉 獲利侵蝕,2026-03,-53.45,⚪ 中性觀察,2115.TW,-22.93,4.638949838708971,21.2000007629,六暉-KY,326.78,6.19%,18.21%,-380.22999999999996,2025,68.55000000000001,-4.72,1.58
0.61,⚠️ 獲利稀釋,2026-03,1.47,⚪ 中性觀察,8349.TWO,-53.88,9.132420091324201,40.0,�矬�,382.05,N/A,N/A,-380.58,2025,65.7,-12.83,1.93
0.68,📉 獲利侵蝕,2026-03,-41.38,⚪ 中性觀察,9910.TW,-14.14,6.1130739353533565,69.1999969482,豐泰,339.61,N/A,N/A,-380.99,2025,169.8,-4.54,5.1
0.41,📉 獲利侵蝕,2026-03,-48.1,❌ 暫避觀望,3444.TWO,-10.04,16.46950064216266,89.0999984741,利機,335.22,4.42%,18.10%,-383.32000000000005,2025,81.15,10.54,2.15
0.2,📉 獲利侵蝕,2026-03,-39.39,⚪ 中性觀察,4720.TW,-47.52,14.222222434166666,25.6000003815,德淵,344.48,3.03%,23.02%,-383.87,2025,27.0,-2.31,0.74
0.18,⚠️ 獲利稀釋,2026-03,350.0,❌ 暫避觀望,8927.TWO,-72.09,30.624998940416667,22.0499992371,北基,734.16,N/A,N/A,-384.15999999999997,2025,10.799999999999999,-14.5,0.35
-0.2,📉 獲利侵蝕,2026-03,-322.22,❌ 暫避觀望,6708.TWO,180.65,285.7142857142857,40.0,天擎,62.97,N/A,N/A,-385.19000000000005,2025,2.0999999999999996,42.33,0.25
0.41,📉 獲利侵蝕,2026-03,-81.61,⚪ 中性觀察,2609.TW,-73.34,4.39469320066335,53.0,陽明,304.43,-1.94%,5.67%,-386.04,2025,180.9,-26.56,4.9
0.37,⚠️ 獲利稀釋,2026-03,85.0,❌ 暫避觀望,3015.TW,-13.89,17.76722162750594,74.8000030518,全漢,471.2,-0.45%,17.44%,-386.2,2025,63.15,12.58,1.86
0.85,⚠️ 獲利稀釋,2026-03,173.28,❌ 暫避觀望,2491.TW,457.5,18.096330625183487,39.4500007629,吉祥全,559.52,-66.51%,43.42%,-386.24,2025,32.699999999999996,-10.43,1.43
0.1,📉 獲利侵蝕,2026-03,-87.5,❌ 暫避觀望,6982.TWO,-97.61,32.515337423312886,53.0,大井泵浦,299.04,N/A,N/A,-386.54,2025,24.45,0.3,0.06
-1.05,📉 獲利侵蝕,2026-03,-17.98,⚪ 中性觀察,3609.TWO,248.27,2.639664839990689,28.3500003815,三一東林,371.35,-11.23%,8.05%,-389.33000000000004,2025,161.1,70.72,6.42
0.1,🔄 轉虧為盈,2026-03,150.0,⚪ 數據不足,3380.TW,-190.0,0.0,35.4000015259,明泰,540.0,1.17%,18.44%,-390.0,2025,-15.3,4.75,-0.36
1.37,⚠️ 獲利稀釋,2026-03,13.27,⚪ 中性觀察,3045.TW,4.58,9.849119865884326,117.5,台灣大,403.57,10.58%,19.71%,-390.3,2025,178.95,-0.31,4.77
0.92,⚠️ 獲利稀釋,2026-03,13.58,❌ 暫避觀望,2065.TWO,-67.92,16.482411676934674,32.7999992371,世豐,404.06,N/A,N/A,-390.48,2025,29.85,-10.76,1.12
0.05,📉 獲利侵蝕,2026-03,-58.33,❌ 暫避觀望,7743.TWO,-69.73,16.747967789837396,20.6000003815,金利食安,332.87,N/A,N/A,-391.2,2025,18.45,6.19,0.57
0.04,📉 獲利侵蝕,2026-03,-63.64,❌ 暫避觀望,4729.TWO,-60.0,61.05263358657895,23.2000007629,熒茂,327.76,N/A,N/A,-391.4,2025,5.7,8.46,0.16
1.56,📉 獲利侵蝕,2026-03,-9.83,⚪ 中性觀察,3402.TWO,10.62,8.048395581273013,153.0,漢科,381.69,N/A,N/A,-391.52,2025,285.15000000000003,-4.4,7.5
1.62,⚠️ 獲利稀釋,2026-03,5.92,❌ 暫避觀望,4979.TWO,43.01,35.23515805705475,457.0,華星光,398.1,N/A,N/A,-392.18,2025,194.54999999999998,27.06,5.43
-0.34,📉 獲利侵蝕,2026-03,-3.03,⚪ 數據不足,2457.TW,-410.42,0.0,30.1499996185,飛宏,389.42,-6.90%,21.21%,-392.45,2025,-58.35,-10.11,-1.48
0.29,📉 獲利侵蝕,2026-03,-50.0,⚪ 中性觀察,4535.TWO,-46.94,9.494949751818181,28.2000007629,至興,342.65,N/A,N/A,-392.65,2025,44.550000000000004,-13.43,1.3
0.08,📉 獲利侵蝕,2026-03,-55.56,❌ 暫避觀望,3597.TWO,-74.05,64.53488372093022,27.75,映興,337.41,8.41%,25.04%,-392.97,2025,6.450000000000001,16.57,0.34
0.67,📉 獲利侵蝕,2026-03,-50.0,⚪ 中性觀察,3605.TW,74.89,8.297066882516555,87.6999969482,宏致,343.32,5.06%,26.65%,-393.32,2025,158.55,11.14,4.35
-0.3,⚠️ 獲利稀釋,2026-03,14.29,⚪ 數據不足,2939.TW,-24.32,0.0,19.5,永邑-KY,408.48,-46.94%,8.14%,-394.19,2025,-148.5,-0.82,-3.68
-0.55,📉 獲利侵蝕,2026-03,0.0,⚪ 數據不足,8024.TWO,-121.74,0.0,16.1000003815,佑華,394.41,N/A,N/A,-394.41,2025,-97.19999999999999,-31.37,-2.55
-0.22,🌑 雙重衰退,2026-03,-466.67,⚪ 數據不足,4113.TWO,-112.91,0.0,15.0,聯上,-71.35,-47.25%,37.85%,-395.32000000000005,2025,-12.0,-89.32,-0.43
1.2,📉 獲利侵蝕,2026-03,-55.22,⚪ 中性觀察,6768.TW,-17.06,4.140845070422535,73.5,志強-KY,340.44,N/A,N/A,-395.65999999999997,2025,266.25,10.46,6.77
-0.07,📉 獲利侵蝕,2026-03,-187.5,⚪ 中性觀察,6294.TWO,55.31,3.7434555473167537,28.6000003815,智基,208.18,N/A,N/A,-395.68,2025,114.60000000000001,-7.81,2.78
0.75,📉 獲利侵蝕,2026-03,-79.51,⚪ 中性觀察,6890.TW,-14.96,7.071547420965058,212.5,來億-KY,316.5,N/A,N/A,-396.01,2025,450.75,5.05,13.02
0.3,📉 獲利侵蝕,2026-03,-51.61,⚪ 中性觀察,6235.TW,-2.36,6.484806735207182,46.9500007629,華孚,344.45,N/A,N/A,-396.06,2025,108.60000000000001,13.71,2.9
0.24,🔄 轉虧為盈,2026-03,-22.58,⚪ 數據不足,4430.TWO,67.24,0.0,17.2999992371,耀億,374.82,N/A,N/A,-397.4,2025,-9.9,-2.42,-0.19
1.51,⚠️ 獲利稀釋,2026-03,259.52,❌ 暫避觀望,8086.TWO,26.79,18.478260869565215,144.5,宏捷科,657.4,N/A,N/A,-397.88,2025,117.30000000000001,-7.61,3.36
1.17,⚠️ 獲利稀釋,2026-03,73.33,❌ 暫避觀望,3189.TW,3072.73,93.849938499385,763.0,景碩,471.97,8.52%,22.14%,-398.64000000000004,2025,121.94999999999999,28.87,3.51
0.55,⚠️ 獲利稀釋,2026-03,40.0,⚪ 數據不足,1709.TW,-20.13,0.0,0.0,和益,438.93,8.28%,17.58%,-398.93,2025,0.0,-12.57,1.23
