prev_eps,status,pe,eps_yoy,rev_yoy,expansion,date,prev_rev_yoy,name,price,eps,gm,om,est_price,advice,prev_year,prev_eps_yoy,symbol
-2.55,📉 獲利侵蝕,0.0,-14.75,891.37,-906.12,2026-03,-34.5,今皓,14.3000001907,-0.73,10.61%,-45.08%,-82.64999999999999,⚪ 數據不足,2025,-5.88,3011.TW
-1.52,📉 獲利侵蝕,0.0,-277.78,629.73,-907.51,2026-03,-20.15,澤米,66.1999969482,-0.35,N/A,N/A,-68.55000000000001,⚪ 數據不足,2025,-603.33,6742.TW
-0.55,📉 獲利侵蝕,0.0,-357.14,551.38,-908.52,2026-03,-7.45,旭軟,28.1000003815,-0.18,17.06%,1.24%,-33.9,⚪ 數據不足,2025,-138.3,3390.TWO
-0.6,🔄 轉虧為盈,0.0,151.56,1065.26,-913.7,2026-03,9.99,慧友,49.4000015259,0.33,N/A,N/A,-30.749999999999996,⚪ 數據不足,2025,33.33,5484.TW
-1.14,📉 獲利侵蝕,0.0,-526.67,391.62,-918.29,2026-03,-4.0,明基材,30.1000003815,-0.64,N/A,N/A,-26.1,⚪ 數據不足,2025,-283.87,8215.TW
1.88,⚠️ 獲利稀釋,7.805555661527778,8.33,929.95,-921.62,2026-03,25.63,倚天酷��-創,28.1000003815,0.26,14.91%,7.25%,53.99999999999999,⚪ 中性觀察,2025,1.06,2432.TW
0.11,📉 獲利侵蝕,0.0,-368.0,557.02,-925.02,2026-03,-8.52,麗清,29.2999992371,-0.67,N/A,N/A,-26.999999999999996,⚪ 數據不足,2025,-95.34,3346.TW
-0.22,⚠️ 獲利稀釋,0.0,53.33,979.38,-926.05,2026-03,14.75,淳安,23.8500003815,-0.07,N/A,N/A,-14.7,⚪ 數據不足,2025,-128.95,6283.TW
5.36,📉 獲利侵蝕,7.765314926660914,-26.62,902.2,-928.82,2026-03,6.01,美律,90.0,1.03,11.63%,3.86%,173.85,⚪ 中性觀察,2025,-37.71,2439.TW
1.5,📉 獲利侵蝕,6.977077473209168,-14.29,919.31,-933.5999999999999,2026-03,0.57,松和,24.3500003815,0.36,N/A,N/A,52.35,⚪ 中性觀察,2025,-12.28,5016.TWO
2.03,⚠️ 獲利稀釋,5.476744008627908,5.0,942.93,-937.93,2026-03,14.56,安倉,23.5499992371,0.42,N/A,N/A,64.49999999999999,⚪ 中性觀察,2025,9.24,5548.TWO
2.27,📉 獲利侵蝕,6.490125947199282,-53.13,888.91,-942.04,2026-03,3.73,志超,36.1500015259,0.3,N/A,N/A,83.55000000000001,⚪ 中性觀察,2025,-17.45,8213.TW
0.52,📉 獲利侵蝕,11.386363289590909,-88.24,853.85,-942.09,2026-03,-40.09,天剛,25.0499992371,0.06,N/A,N/A,33.0,⚪ 中性觀察,2025,-82.78,5310.TWO
6.3,📉 獲利侵蝕,4.525386313465784,-61.8,887.43,-949.2299999999999,2026-03,59.7,捷迅,61.5,0.68,5.79%,2.48%,203.85,⚪ 中性觀察,2025,3.11,2643.TWO
-0.11,📉 獲利侵蝕,0.0,-52.94,901.62,-954.56,2026-03,-0.02,沈氏,17.9841003418,-0.26,N/A,N/A,-11.55,⚪ 數據不足,2025,52.17,8921.TWO
1.41,📉 獲利侵蝕,5.4241646224935725,-89.22,866.28,-955.5,2026-03,14.95,精英,21.1000003815,0.11,9.91%,-0.28%,58.35,⚪ 中性觀察,2025,981.25,2331.TW
5.27,⚠️ 獲利稀釋,7.39938049001032,766.67,1728.18,-961.5100000000001,2026-03,-17.06,慧洋-KY,71.6999969482,1.6,37.77%,36.66%,145.35,⚪ 中性觀察,2025,-34.78,2637.TW
-1.85,📉 獲利侵蝕,0.0,-150.0,813.75,-963.75,2026-03,-8.68,燁輝,13.4499998093,-0.4,7.45%,-2.27%,-67.64999999999999,⚪ 數據不足,2025,-129.63,2023.TW
-1.51,⚠️ 獲利稀釋,0.0,74.36,1042.99,-968.63,2026-03,27.53,位速,17.8500003815,-0.1,1.54%,-34.06%,-55.05,⚪ 數據不足,2025,6.88,3508.TWO
-1.02,📉 獲利侵蝕,0.0,-700.0,279.91,-979.9100000000001,2026-03,5.58,寶德,20.0,-0.48,15.17%,-15.09%,-41.400000000000006,⚪ 數據不足,2025,9.52,3349.TWO
-7.87,⚠️ 獲利稀釋,0.0,51.72,1032.08,-980.3599999999999,2026-03,-11.17,英利-KY,23.0,-1.68,11.02%,-2.22%,-252.15000000000003,⚪ 數據不足,2025,-8644.44,2239.TW
1.26,⚠️ 獲利稀釋,10.95890410958904,35.29,1018.02,-982.73,2026-03,4.14,宏��,32.0,0.23,11.56%,2.51%,43.8,⚪ 中性觀察,2025,-31.87,2353.TW
2.39,⚠️ 獲利稀釋,9.682320231243095,130.77,1114.03,-983.26,2026-03,-0.51,精星,35.0499992371,0.3,N/A,N/A,54.300000000000004,⚪ 中性觀察,2025,-26.77,8183.TWO
-6.69,📉 獲利侵蝕,0.0,-909.09,75.25,-984.34,2026-03,-14.66,築間,22.6499996185,-0.9,N/A,N/A,-171.60000000000002,⚪ 數據不足,2025,-259.36,7723.TWO
-1.42,🔄 轉虧為盈,0.0,151.52,1136.23,-984.71,2026-03,2.6,易飛網,15.1499996185,0.17,15.72%,-0.44%,-44.7,⚪ 數據不足,2025,-286.84,2734.TWO
-0.75,⚠️ 獲利稀釋,0.0,76.0,1061.93,-985.9300000000001,2026-03,14.78,彩晶,18.5,-0.06,N/A,N/A,-27.599999999999998,⚪ 數據不足,2025,58.56,6116.TW
-3.49,📉 獲利侵蝕,0.0,-495.0,503.59,-998.5899999999999,2026-03,-12.26,來思達,15.1000003815,-0.91,N/A,N/A,-118.8,⚪ 數據不足,2025,-1354.17,8066.TWO
2.73,📉 獲利侵蝕,8.22884012539185,-24.24,974.87,-999.11,2026-03,-21.83,豐藝,52.5,1.0,N/A,N/A,95.7,⚪ 中性觀察,2025,-57.28,6189.TW
-2.24,📉 獲利侵蝕,0.0,-753.85,246.12,-999.97,2026-03,2.83,廣華-KY,16.7999992371,-1.15,22.76%,-1.26%,-112.80000000000001,⚪ 數據不足,2025,-92.04,1338.TW
-2.14,⚠️ 獲利稀釋,0.0,6.82,1008.82,-1002.0,2026-03,-61.92,浩宇生醫,17.0,-0.41,N/A,N/A,-76.95,⚪ 數據不足,2025,-38.16,6872.TWO
0.39,⚠️ 獲利稀釋,19.824561738157897,388.24,1394.7,-1006.46,2026-03,-32.9,大展證,22.6000003815,0.49,N/A,N/A,17.099999999999998,❌ 暫避觀望,2025,-45.83,6020.TWO
-0.82,📉 獲利侵蝕,0.0,-125.0,881.55,-1006.55,2026-03,26.05,耀勝,63.5,-0.45,11.52%,-13.20%,-7.800000000000001,⚪ 數據不足,2025,-440.0,3207.TWO
1.22,📉 獲利侵蝕,16.639999389640003,-53.13,960.71,-1013.84,2026-03,6.13,瑞軒,41.5999984741,0.15,9.15%,0.67%,37.49999999999999,❌ 暫避觀望,2025,-31.22,2489.TW
0.51,📉 獲利侵蝕,93.24999809250002,-700.0,325.38,-1025.38,2026-03,-7.75,雲嘉南,18.6499996185,-0.32,29.43%,-10.81%,2.999999999999999,❌ 暫避觀望,2025,189.47,3191.TWO
-0.16,🔄 轉虧為盈,0.0,260.0,1288.64,-1028.64,2026-03,58.82,德宏,232.0,0.24,N/A,N/A,-6.6000000000000005,⚪ 數據不足,2025,88.24,5475.TWO
0.2,📉 獲利侵蝕,0.0,-900.0,129.28,-1029.28,2026-03,22.72,晉弘,58.0999984741,-0.32,N/A,N/A,-24.150000000000002,⚪ 數據不足,2025,25.0,6796.TW
1.36,⚠️ 獲利稀釋,26.870229590038164,182.35,1219.6,-1037.25,2026-03,11.07,福懋科,70.4000015259,0.96,N/A,N/A,39.300000000000004,❌ 暫避觀望,2025,-33.33,8131.TW
0.7,⚠️ 獲利稀釋,119.23076923076924,200.0,1237.92,-1037.92,2026-03,5.45,南茂,108.5,0.72,N/A,N/A,13.649999999999999,❌ 暫避觀望,2025,-64.1,8150.TW
0.45,⚠️ 獲利稀釋,14.252873124712643,10.0,1053.77,-1043.77,2026-03,0.36,福壽,12.3999996185,0.11,9.65%,1.10%,13.05,⚪ 中性觀察,2025,-15.09,1219.TW
-2.59,🔄 轉虧為盈,0.0,-46.67,1000.02,-1046.69,2026-03,-7.42,霖宏,103.0,0.16,N/A,N/A,-131.54999999999998,⚪ 數據不足,2025,-248.85,5464.TWO
5.15,📉 獲利侵蝕,7.603912229160555,-0.9,1046.4,-1047.3000000000002,2026-03,72.06,神達,93.3000030518,1.1,10.03%,3.96%,184.04999999999998,⚪ 中性觀察,2025,57.01,3706.TW
1.62,⚠️ 獲利稀釋,7.198492366457286,15.79,1074.05,-1058.26,2026-03,-6.25,福懋油,28.6499996185,0.44,10.74%,5.38%,59.7,⚪ 中性觀察,2025,8.0,1225.TW
-0.3,🔄 轉虧為盈,0.0,330.0,1393.26,-1063.26,2026-03,-1.96,凌巨,22.1499996185,0.43,N/A,N/A,-15.0,⚪ 數據不足,2025,-300.0,8105.TW
11.29,📉 獲利侵蝕,10.21075581395349,-28.74,1037.73,-1066.47,2026-03,-3.46,富邦媒,281.0,2.43,N/A,N/A,412.79999999999995,⚪ 中性觀察,2025,-17.53,8454.TW
1.08,⚠️ 獲利稀釋,14.606298611850393,20.0,1087.95,-1067.95,2026-03,4.86,倍微,37.0999984741,0.24,N/A,N/A,38.1,⚪ 中性觀察,2025,66.15,6270.TWO
-0.03,📉 獲利侵蝕,50.273973647808226,-542.86,526.87,-1069.73,2026-03,55.97,興泰,36.7000007629,-0.54,27.19%,-0.09%,10.949999999999998,❌ 暫避觀望,2025,-140.0,1235.TW
18.2,⚠️ 獲利稀釋,6.903936365490516,69.03,1138.84,-1069.81,2026-03,27.07,技嘉,338.5,7.86,10.28%,4.26%,735.45,⚪ 中性觀察,2025,24.57,2376.TW
0.6,⚠️ 獲利稀釋,28.027522235825685,188.24,1259.84,-1071.6,2026-03,-2.48,百容,61.0999984741,0.15,8.90%,-6.13%,32.7,❌ 暫避觀望,2025,71.43,2483.TW
-2.94,⚠️ 獲利稀釋,0.0,17.65,1100.69,-1083.04,2026-03,-9.17,利勤,8.720000267,-0.28,N/A,N/A,-111.9,⚪ 數據不足,2025,-116.18,4426.TW
0.02,⚠️ 獲利稀釋,146.0526315789474,157.58,1248.87,-1091.29,2026-03,-6.4,大拓-KY,27.75,0.19,N/A,N/A,2.8499999999999996,❌ 暫避觀望,2025,102.7,8455.TWO
-1.12,📉 獲利侵蝕,0.0,-250.0,848.03,-1098.03,2026-03,-3.95,佳總,6.0999999046,-0.14,N/A,N/A,-38.1,⚪ 數據不足,2025,-21.74,5355.TWO
0.73,📉 獲利侵蝕,9.012738610509555,-5.88,1092.42,-1098.3000000000002,2026-03,-0.68,東隆興,14.1499996185,0.16,8.57%,1.90%,23.55,⚪ 中性觀察,2025,-31.13,4401.TWO
0.2,📉 獲利侵蝕,40.476190476190474,-200.0,907.13,-1107.13,2026-03,-28.43,三商壽,8.5,-0.03,3.78%,0.03%,3.1500000000000004,❌ 暫避觀望,2025,-47.37,2867.TW
0.05,⚠️ 獲利稀釋,20.833333333333336,162.5,1271.05,-1108.55,2026-03,-0.22,亞通,26.25,0.27,N/A,N/A,18.9,❌ 暫避觀望,2025,25.0,6179.TWO
-2.41,⚠️ 獲利稀釋,0.0,8.54,1119.98,-1111.44,2026-03,9.49,金萬林-創,15.6999998093,-0.76,N/A,N/A,-98.39999999999999,⚪ 數據不足,2025,8.37,6645.TW
0.0,📉 獲利侵蝕,26.726191384404764,-100.0,1011.49,-1111.49,2026-03,58.33,天方能源,22.4500007629,0.0,29.35%,-34.05%,12.6,❌ 暫避觀望,2025,-100.0,3073.TWO
-5.14,⚠️ 獲利稀釋,0.0,21.49,1134.09,-1112.6,2026-03,-15.24,鴻碩,31.3999996185,-0.95,1.51%,-21.28%,-204.29999999999998,⚪ 數據不足,2025,-147.12,3092.TW
6.8,⚠️ 獲利稀釋,25.700934579439256,135.2,1251.42,-1116.22,2026-03,8.58,亞泰金屬,412.5,2.94,N/A,N/A,240.74999999999994,❌ 暫避觀望,2025,22.08,6727.TWO
2.22,⚠️ 獲利稀釋,10.27056293569264,140.0,1259.13,-1119.13,2026-03,9.01,好德,47.4500007629,0.73,N/A,N/A,69.3,⚪ 中性觀察,2025,22.78,3114.TWO
5.11,📉 獲利侵蝕,8.76979293544458,-260.42,860.45,-1120.8700000000001,2026-03,11.23,博弘,72.0,-2.31,N/A,N/A,123.15,⚪ 中性觀察,2025,-8.26,6997.TWO
7.54,⚠️ 獲利稀釋,7.2835820895522385,64.84,1189.95,-1125.1100000000001,2026-03,41.88,茂綸,122.0,3.0,N/A,N/A,251.25,⚪ 中性觀察,2025,17.08,6227.TWO
1.45,⚠️ 獲利稀釋,10.301418169184398,3200.0,4328.03,-1128.0299999999997,2026-03,-0.1,新興,29.0499992371,0.66,45.87%,37.60%,42.3,⚪ 中性觀察,2025,-43.36,2605.TW
-1.76,⚠️ 獲利稀釋,0.0,50.0,1180.96,-1130.96,2026-03,-4.78,亞聚,14.4499998093,-0.2,6.52%,2.26%,-60.300000000000004,⚪ 數據不足,2025,-39.68,1308.TW
3.3,⚠️ 獲利稀釋,4.636803781731236,120.75,1252.91,-1132.16,2026-03,15.12,新光鋼,38.2999992371,0.22,12.43%,7.27%,123.89999999999999,⚪ 中性觀察,2025,-26.67,2031.TW
-3.45,⚠️ 獲利稀釋,0.0,46.58,1179.43,-1132.8500000000001,2026-03,-25.98,光耀,24.5499992371,-0.4,N/A,N/A,-121.05000000000001,⚪ 數據不足,2025,62.26,3666.TWO
-0.15,📉 獲利侵蝕,0.0,0.0,1137.15,-1137.15,2026-03,-16.11,南紡,13.9499998093,-0.05,7.45%,-4.90%,-4.2,⚪ 數據不足,2025,55.88,1440.TW
-0.54,📉 獲利侵蝕,0.0,-105.88,1033.1,-1138.98,2026-03,85.08,永捷,12.5,-0.02,-12.82%,-39.60%,-0.3000000000000011,⚪ 數據不足,2025,-245.95,4714.TWO
-0.34,⚠️ 獲利稀釋,0.0,60.0,1201.0,-1141.0,2026-03,20.96,桂田文創,10.0,-0.04,46.90%,-39.20%,-11.700000000000001,⚪ 數據不足,2025,-70.0,4806.TWO
0.05,⚠️ 獲利稀釋,0.0,40.0,1190.45,-1150.45,2026-03,19.77,研通,27.25,0.14,N/A,N/A,-1.7999999999999996,⚪ 數據不足,2025,-90.74,6229.TWO
4.01,⚠️ 獲利稀釋,4.937798897043062,8.11,1163.07,-1154.96,2026-03,8.17,建��,51.5999984741,1.2,N/A,N/A,156.75,⚪ 中性觀察,2025,4.7,3046.TW
0.68,⚠️ 獲利稀釋,0.0,166.67,1325.24,-1158.57,2026-03,-0.95,榮星,22.2999992371,0.08,N/A,N/A,-1.3499999999999996,⚪ 數據不足,2025,28.3,1617.TW
9.13,⚠️ 獲利稀釋,3.884256839048553,610.0,1768.76,-1158.76,2026-03,38.99,必應,79.1999969482,1.42,N/A,N/A,305.85,⚪ 中性觀察,2025,51.64,6625.TW
10.62,⚠️ 獲利稀釋,16.21779859484778,564.0,1727.49,-1163.49,2026-03,24.87,巨漢,415.5,6.72,N/A,N/A,384.29999999999995,❌ 暫避觀望,2025,18.74,6903.TWO
30.51,⚠️ 獲利稀釋,14.681050656660412,149.34,1315.37,-1166.03,2026-03,19.04,亞翔,939.0,9.45,N/A,N/A,959.4,⚪ 中性觀察,2025,63.03,6139.TW
-0.99,🔄 轉虧為盈,0.0,1437.5,2606.42,-1168.92,2026-03,-17.66,台化,61.9000015259,1.07,4.05%,-1.33%,-31.499999999999993,⚪ 數據不足,2025,-1750.0,1326.TW
-0.1,📉 獲利侵蝕,0.0,-450.0,724.03,-1174.03,2026-03,10.06,華盈,18.9500007629,-0.07,N/A,N/A,-6.0,⚪ 數據不足,2025,-134.48,3520.TWO
3.21,📉 獲利侵蝕,10.123456554645061,-202.5,977.75,-1180.25,2026-03,-14.6,江申,65.5999984741,-0.82,20.24%,6.22%,97.2,⚪ 中性觀察,2025,-22.09,1525.TW
-0.43,🔄 轉虧為盈,0.0,685.71,1868.89,-1183.18,2026-03,13.3,晟鈦,42.6500015259,0.55,10.48%,5.07%,-13.799999999999999,⚪ 數據不足,2025,-407.14,3229.TW
-0.67,📉 獲利侵蝕,0.0,-780.0,410.26,-1190.26,2026-03,18.08,安力-KY,25.7999992371,-0.44,N/A,N/A,-14.4,⚪ 數據不足,2025,-24.07,5223.TWO
0.26,📉 獲利侵蝕,0.0,-37.86,1167.83,-1205.6899999999998,2026-03,45.18,訊芯-KY,522.0,-1.45,N/A,N/A,-52.05,⚪ 數據不足,2025,-35.0,6451.TW
6.03,📉 獲利侵蝕,3.070707032181818,-1180.0,32.83,-1212.83,2026-03,4.63,大魯閣,15.1999998093,-0.54,34.83%,-28.70%,74.25,⚪ 中性觀察,2025,1502.33,1432.TW
1.05,📉 獲利侵蝕,12.464286259250002,0.0,1226.55,-1226.55,2026-03,-0.55,金寶,34.9000015259,0.35,5.36%,1.66%,42.0,⚪ 中性觀察,2025,-4.59,2312.TW
0.95,📉 獲利侵蝕,65.65891236294574,-700.0,530.2,-1230.2,2026-03,-0.23,中光電,84.6999969482,-0.3,N/A,N/A,19.349999999999998,❌ 暫避觀望,2025,-54.76,5371.TWO
2.67,🏰 高護城河,137.5661375661376,-1257.14,-20.19,-1236.95,2026-03,-9.54,由田,260.0,-0.81,53.12%,6.13%,28.349999999999994,❌ 暫避觀望,2025,-49.53,3455.TWO
-0.2,📉 獲利侵蝕,0.0,-975.0,264.19,-1239.19,2026-03,-68.65,藝舍-KY,12.0,-0.43,16.85%,-24.14%,-16.200000000000003,⚪ 數據不足,2025,-106.76,2724.TWO
-1.86,🔄 轉虧為盈,0.0,1388.46,2631.9,-1243.44,2026-03,4.48,力積電,74.6999969482,3.36,N/A,N/A,-19.050000000000004,⚪ 數據不足,2025,-14.2,6770.TW
-1.12,📉 獲利侵蝕,0.0,-200.0,1050.66,-1250.66,2026-03,-5.33,台富,12.8999996185,-0.2,N/A,N/A,-39.0,⚪ 數據不足,2025,-1277.78,1454.TW
0.89,⚠️ 獲利稀釋,38.734177215189874,75.93,1328.22,-1252.29,2026-03,22.83,擎亞,153.0,1.9,N/A,N/A,59.25,❌ 暫避觀望,2025,-72.78,8096.TWO
-3.48,🔄 轉虧為盈,0.0,119.7,1381.51,-1261.81,2026-03,-11.09,榮科,100.5,0.13,N/A,N/A,-137.7,⚪ 數據不足,2025,-56.76,4989.TW
-0.32,🔄 轉虧為盈,0.0,87.88,1357.18,-1269.3000000000002,2026-03,2.17,承啟,42.0499992371,0.62,8.50%,0.94%,-31.049999999999997,⚪ 數據不足,2025,-130.48,2425.TW
9.52,📉 獲利侵蝕,4.422442388109382,-6.54,1263.41,-1269.95,2026-03,51.01,根基,93.8000030518,1.43,9.56%,7.58%,318.15000000000003,⚪ 中性觀察,2025,34.08,2546.TW
0.68,📉 獲利侵蝕,7.207602227631579,-124.0,1147.67,-1271.67,2026-03,16.55,建漢,24.6499996185,-0.54,1.56%,-12.63%,51.3,⚪ 中性觀察,2025,6600.0,3062.TW
1.86,⚠️ 獲利稀釋,4.591836734693877,50.0,1327.87,-1277.87,2026-03,19.21,新鉅科,29.25,-0.27,4.18%,-22.27%,95.55,⚪ 中性觀察,2025,173.02,3630.TWO
-2.52,📉 獲利侵蝕,0.0,-400.0,878.17,-1278.17,2026-03,-10.68,桓鼎-KY,29.0,-0.75,N/A,N/A,-97.8,⚪ 數據不足,2025,54.46,5543.TWO
0.5,⚠️ 獲利稀釋,15.923077509923077,175.0,1454.03,-1279.03,2026-03,16.5,和桐,20.7000007629,0.23,14.20%,8.91%,19.5,❌ 暫避觀望,2025,19.51,1714.TW
-2.68,⚠️ 獲利稀釋,0.0,76.92,1372.33,-1295.4099999999999,2026-03,-31.79,蔚華科,140.0,-0.15,16.83%,-125.48%,-91.95000000000002,⚪ 數據不足,2025,-20.55,3055.TW
3.16,⚠️ 獲利稀釋,15.214932126696834,39.17,1339.04,-1299.87,2026-03,29.36,昇貿,134.5,1.73,13.39%,3.80%,132.6,❌ 暫避觀望,2025,-4.59,3305.TW
2.3,⚠️ 獲利稀釋,24.42542824594132,40.1,1340.02,-1299.92,2026-03,69.32,安馳,99.9000015259,2.83,12.45%,8.05%,61.349999999999994,❌ 暫避觀望,2025,-44.71,3528.TW
0.54,⚠️ 獲利稀釋,0.0,141.67,1447.14,-1305.47,2026-03,26.06,佳龍,26.6000003815,0.05,N/A,N/A,-2.8499999999999983,⚪ 數據不足,2025,134.62,9955.TW
-2.74,📉 獲利侵蝕,0.0,-40.54,1296.21,-1336.75,2026-03,-8.7,和大,50.9000015259,-0.52,-3.41%,-18.43%,-108.30000000000001,⚪ 數據不足,2025,-491.43,1536.TW
-1.01,⚠️ 獲利稀釋,0.0,40.74,1380.15,-1339.41,2026-03,10.43,福華,12.0500001907,-0.16,N/A,N/A,-34.05,⚪ 數據不足,2025,-17.44,8085.TWO
-0.33,📉 獲利侵蝕,0.0,-1140.0,211.07,-1351.07,2026-03,10.78,福永生技,14.6000003815,-0.52,13.67%,-6.40%,-23.400000000000002,⚪ 數據不足,2025,-145.21,4183.TWO
-6.25,⚠️ 獲利稀釋,0.0,11.76,1362.88,-1351.1200000000001,2026-03,-24.55,山隆,13.5,-1.37,7.55%,-10.37%,-224.55,⚪ 數據不足,2025,-82.6,2616.TW
0.48,⚠️ 獲利稀釋,0.0,81.37,1433.26,-1351.8899999999999,2026-03,43.43,陽程,123.0,-0.2,41.15%,17.10%,-19.8,⚪ 數據不足,2025,120.0,3498.TWO
-4.2,⚠️ 獲利稀釋,0.0,45.14,1397.45,-1352.31,2026-03,96.9,雲豹能源,68.5999984741,-0.99,N/A,N/A,-23.400000000000002,⚪ 數據不足,2025,-150.36,6869.TW
-1.43,📉 獲利侵蝕,0.0,-9.09,1344.23,-1353.32,2026-03,-21.87,中茂,24.5499992371,-0.36,N/A,N/A,-50.25,⚪ 數據不足,2025,-22.22,5205.TWO
-1.4,📉 獲利侵蝕,0.0,-114.29,1239.51,-1353.8,2026-03,59.22,銘旺科,44.2999992371,-0.45,4.20%,-24.63%,-51.9,⚪ 數據不足,2025,9.68,2429.TW
-0.73,⚠️ 獲利稀釋,0.0,73.75,1430.94,-1357.19,2026-03,12.25,達航科技,87.5,-0.21,23.60%,7.93%,-39.599999999999994,⚪ 數據不足,2025,32.41,4577.TWO
3.16,⚠️ 獲利稀釋,8.661748888113804,76.85,1437.19,-1360.3400000000001,2026-03,-22.72,倍力,82.1999969482,1.95,N/A,N/A,142.35,⚪ 中性觀察,2025,-29.6,6874.TWO
0.01,📉 獲利侵蝕,0.0,-200.0,1186.57,-1386.57,2026-03,-3.11,寶隆,11.1999998093,-0.03,12.71%,7.26%,-8.25,⚪ 數據不足,2025,-96.0,1906.TW
3.17,⚠️ 獲利稀釋,7.340553549939831,42.68,1442.9,-1400.22,2026-03,18.17,精技,61.0,1.17,8.10%,2.38%,124.65,⚪ 中性觀察,2025,18.73,2414.TW
0.59,📉 獲利侵蝕,339.02439024390253,-1400.0,3.74,-1403.74,2026-03,0.0,鏵友益,139.0,-0.65,N/A,N/A,6.149999999999999,❌ 暫避觀望,2025,-47.75,6877.TWO
-6.24,⚠️ 獲利稀釋,0.0,13.04,1417.06,-1404.02,2026-03,-59.56,元晶,34.1500015259,-0.2,N/A,N/A,-135.45,⚪ 數據不足,2025,-433.33,6443.TW
-1.14,📉 獲利侵蝕,0.0,-1283.33,123.71,-1407.04,2026-03,19.38,常珵,58.0,-0.72,N/A,N/A,-53.699999999999996,⚪ 數據不足,2025,-394.74,8097.TWO
0.03,⚠️ 獲利稀釋,233.10344301413792,66.67,1474.18,-1407.51,2026-03,4.72,群創,67.5999984741,0.2,9.08%,-2.06%,4.3500000000000005,❌ 暫避觀望,2025,-96.3,3481.TW
0.08,📉 獲利侵蝕,0.0,-70.0,1337.58,-1407.58,2026-03,-4.37,台榮,11.6999998093,-0.17,8.16%,-0.43%,-1.05,⚪ 數據不足,2025,-93.16,1220.TW
0.05,⚠️ 獲利稀釋,0.0,21.05,1436.78,-1415.73,2026-03,-26.42,高僑,46.6500015259,0.23,N/A,N/A,-11.25,⚪ 數據不足,2025,-95.24,6234.TWO
0.95,⚠️ 獲利稀釋,17.240142822258065,90.0,1515.35,-1425.35,2026-03,1.81,台肥,48.0999984741,0.19,15.30%,3.04%,41.85,❌ 暫避觀望,2025,-52.74,1722.TW
8.84,⚠️ 獲利稀釋,5.996222851746931,27.32,1469.21,-1441.89,2026-03,-2.3,華立,127.0,2.47,8.77%,5.39%,317.7,⚪ 中性觀察,2025,1.84,3010.TW
0.78,⚠️ 獲利稀釋,42.32558021248062,12.0,1466.61,-1454.61,2026-03,-9.88,漢翔,54.5999984741,0.28,8.73%,4.51%,19.35,❌ 暫避觀望,2025,-66.09,2634.TW
-60.0,📉 獲利侵蝕,0.0,-1135.38,320.49,-1455.8700000000001,2026-03,32.68,森崴能源,3.5099999905,-6.73,N/A,N/A,-1955.4,⚪ 數據不足,2025,-1744.48,6806.TW
-1.68,📉 獲利侵蝕,0.0,-1000.0,465.92,-1465.92,2026-03,-17.32,淘帝-KY,5.6599998474,-0.22,-8.18%,-26.63%,-35.849999999999994,⚪ 數據不足,2025,-1292.86,2929.TW
-1.33,📉 獲利侵蝕,0.0,-50.0,1421.55,-1471.55,2026-03,-5.19,海德威,22.5499992371,-0.09,7.59%,-1.94%,-62.699999999999996,⚪ 數據不足,2025,-632.0,3268.TWO
0.65,📉 獲利侵蝕,38.76068245649572,-1166.67,317.07,-1483.74,2026-03,9.25,其陽,45.3499984741,-0.32,20.85%,1.19%,17.55,❌ 暫避觀望,2025,-26.97,3564.TWO
1.74,📉 獲利侵蝕,21.184668723728223,-1.9,1501.41,-1503.3100000000002,2026-03,18.67,弘憶股,60.7999992371,1.03,5.61%,2.63%,43.050000000000004,❌ 暫避觀望,2025,-33.61,3312.TW
-2.43,📉 獲利侵蝕,0.0,-308.0,1203.48,-1511.48,2026-03,-9.24,康那香,13.75,-0.52,N/A,N/A,-74.85000000000001,⚪ 數據不足,2025,-28.57,9919.TW
-2.24,📉 獲利侵蝕,0.0,-18.42,1493.25,-1511.67,2026-03,-23.43,燁興,7.1999998093,-0.45,-29.22%,-33.95%,-78.0,⚪ 數據不足,2025,-9.8,2007.TW
-10.06,⚠️ 獲利稀釋,0.0,7.08,1526.05,-1518.97,2026-03,-33.25,綠河-KY,5.5900001526,-3.3,N/A,N/A,-311.84999999999997,⚪ 數據不足,2025,-15.31,8444.TWO
-1.25,🔄 轉虧為盈,0.0,25.0,1549.58,-1524.58,2026-03,-89.32,新復興,44.4000015259,0.05,-26.90%,-63.96%,-71.10000000000001,⚪ 數據不足,2025,-112.33,4909.TWO
0.02,⚠️ 獲利稀釋,0.0,108.82,1686.17,-1577.3500000000001,2026-03,-11.24,谷崧,15.3500003815,0.03,N/A,N/A,-4.3500000000000005,⚪ 數據不足,2025,-88.24,3607.TW
-1.37,📉 獲利侵蝕,0.0,-176.47,1403.29,-1579.76,2026-03,-24.07,台苯,10.3999996185,-0.94,-7.37%,-10.27%,-59.25,⚪ 數據不足,2025,-90.28,1310.TW
-1.04,📉 獲利侵蝕,0.0,-50.0,1551.34,-1601.34,2026-03,-5.97,宅配通,20.7999992371,-0.75,N/A,N/A,-42.300000000000004,⚪ 數據不足,2025,-940.0,2642.TW
-0.79,📉 獲利侵蝕,0.0,-185.71,1419.09,-1604.8,2026-03,-4.58,GIS-KY,65.5999984741,-0.61,N/A,N/A,-27.900000000000002,⚪ 數據不足,2025,-269.57,6456.TW
