prev_eps,prev_eps_yoy,eps,advice,price,est_price,date,pe,name,status,prev_rev_yoy,symbol,expansion,om,rev_yoy,gm,eps_yoy,prev_year
4.47,151.12,4.67,💎 強力關注,71.3000030518,159.3,2025-12,6.713747933314501,歐買尬,🚀 利潤擴張,5.19,3687.TWO,94.30000000000001,12.64%,6.13,39.69%,100.43,2025
0.05,-58.33,0.04,⚪ 數據不足,11.5,-2.1,2025-12,0.0,大將,🏰 高護城河,4.56,1453.TW,92.73,-2853.40%,7.27,912.85%,100.0,2025
-1.67,41.15,-1.82,⚪ 數據不足,13.0500001907,-84.00000000000001,2025-12,0.0,樂威科-KY,🧐 疑業外收益,-47.71,4154.TWO,92.59,-77.27%,-35.31,33.80%,57.28,2025
0.07,107.29,-0.14,⚪ 中性觀察,13.1000003815,9.3,2025-12,21.129032873387096,云辰,🧐 疑業外收益,2.22,2390.TW,91.99,-7.49%,-3.19,19.09%,88.8,2025
8.86,914.94,14.04,⚪ 數據不足,1175.0,0.0,2025-12,0.0,倍利科,🚀 利潤擴張,255.72,7822.TW,91.57999999999998,N/A,187.82,N/A,279.4,2025
-0.98,33.79,-1.13,⚪ 數據不足,18.4500007629,-48.75,2025-12,0.0,鋐寶科技,🧐 疑業外收益,-30.23,6674.TW,91.41,N/A,-36.53,N/A,54.88,2025
-0.22,-83.33,0.0,⚪ 數據不足,17.0,-15.0,2025-12,0.0,建暐,🚀 利潤擴張,9.78,8092.TWO,91.19,N/A,8.81,N/A,100.0,2025
21.67,141.3,27.7,⚠️ 追價風險,2620.0,961.0500000000001,2025-12,40.8927735289527,致茂,🏰 高護城河,26.76,2360.TW,91.0,34.82%,31.05,60.80%,122.05,2025
-0.45,-309.09,0.87,⚪ 數據不足,15.75,-1.9500000000000004,2025-12,0.0,六福,🔄 轉虧為盈,-0.65,2705.TW,90.6,16.76%,-1.47,39.55%,89.13,2025
0.78,75.0,1.39,⚪ 中性觀察,41.0,36.45,2025-12,16.872427983539094,青松健康,🚀 利潤擴張,13.6,6931.TW,90.25,N/A,14.16,N/A,104.41,2025
-0.14,51.72,-0.13,⚪ 數據不足,14.9499998093,-9.6,2025-12,0.0,四維航,🧐 疑業外收益,-9.27,5608.TW,90.0,N/A,-8.84,N/A,81.16,2025
-0.63,46.61,-0.77,⚪ 數據不足,18.0499992371,-28.200000000000003,2025-12,0.0,聯合再生,🧐 疑業外收益,-42.1,3576.TW,88.55,-63.16%,-47.33,-18.77%,41.22,2025
2.25,-16.97,7.31,💎 強力關注,101.0,181.95,2025-12,8.32646331409728,瑞耘,🧐 疑業外收益,-3.06,6532.TWO,87.6,N/A,-6.21,N/A,81.39,2025
-0.45,73.81,0.15,⚪ 數據不足,682.0,-23.549999999999997,2025-12,0.0,環宇-KY,🔄 轉虧為盈,18.29,4991.TWO,81.68,N/A,25.43,N/A,107.11,2025
-2.52,-18.72,-3.19,⚪ 數據不足,30.0,-125.25,2025-12,0.0,華軒,🧐 疑業外收益,-40.76,2740.TWO,81.01,-45.63%,-45.74,41.62%,35.27,2025
-0.53,5.36,-0.35,⚪ 數據不足,29.0,-21.599999999999998,2025-12,0.0,恩德,🧐 疑業外收益,-21.6,1528.TW,80.62,0.98%,-23.83,31.45%,56.79,2025
12.0,63.11,15.5,✅ 穩健價值,504.0,574.05,2025-12,13.169584530964203,帆宣,🧐 疑業外收益,-19.07,6196.TW,80.56,N/A,-15.01,N/A,65.55,2025
0.02,116.67,-0.02,⚪ 數據不足,8.0799999237,-0.6,2025-12,0.0,聚亨,🚀 利潤擴張,13.61,2022.TW,79.21000000000001,-1.47%,16.71,7.21%,95.92,2025
-0.17,-21.43,0.0,⚪ 數據不足,61.0999984741,-7.05,2025-12,0.0,凱崴,🚀 利潤擴張,14.85,5498.TWO,78.95,N/A,21.05,N/A,100.0,2025
1.72,84.95,2.07,💎 強力關注,20.5499992371,79.50000000000001,2025-12,3.877358346622641,力達-KY,🧐 疑業外收益,-2.45,4552.TW,78.51,7.61%,-4.56,19.46%,73.95,2025
13.28,362.45,15.8,⚪ 中性觀察,807.0,655.8,2025-12,18.458371454711802,牧德,🏰 高護城河,173.02,3563.TW,77.88999999999999,29.84%,108.34,59.86%,186.23,2025
-0.77,54.03,-0.92,⚪ 數據不足,56.2000007629,-44.24999999999999,2025-12,0.0,佰研,🧐 疑業外收益,-12.38,3205.TWO,77.02,-34.07%,-26.01,15.21%,51.01,2025
-1.49,2.61,-1.45,⚪ 數據不足,23.25,-65.85,2025-12,0.0,迎輝,🧐 疑業外收益,-43.41,3523.TWO,76.84,-404.30%,-42.16,-184.95%,34.68,2025
-0.9,58.96,0.48,⚪ 數據不足,132.5,-32.55,2025-12,0.0,陽程,🔄 轉虧為盈,36.24,3498.TWO,76.57,17.10%,43.43,41.15%,120.0,2025
-0.14,86.73,-0.6,⚪ 數據不足,16.3999996185,-16.200000000000003,2025-12,0.0,西勝,🧐 疑業外收益,-22.91,3625.TWO,75.48,-68.62%,-18.66,-3.42%,56.82,2025
-0.37,76.26,0.01,⚪ 數據不足,169.5,-44.699999999999996,2025-12,0.0,天正國際,🔄 轉虧為盈,28.6,6654.TWO,74.38,N/A,26.11,N/A,100.49,2025
-1.08,69.01,-0.66,⚪ 數據不足,70.9000015259,-40.5,2025-12,0.0,全球傳動,🚀 利潤擴張,7.47,4540.TW,74.10000000000001,-1.35%,11.55,16.55%,85.65,2025
0.68,44.68,0.6,✅ 穩健價值,27.7000007629,27.900000000000006,2025-12,14.892473528440858,百容,🧐 疑業外收益,-1.32,2483.TW,73.91000000000001,-6.13%,-2.48,8.90%,71.43,2025
-2.01,98.92,-1.49,⚪ 數據不足,97.8000030518,0.0,2025-12,0.0,奧義賽博-KY創,🚀 利潤擴張,19.21,7823.TW,73.57000000000001,N/A,22.72,N/A,96.29,2025
13.31,76.53,17.49,💎 強力關注,175.0,658.1999999999999,2025-12,3.9881494986326347,雄獅,🚀 利潤擴張,3.94,2731.TW,72.29,5.55%,6.0,16.93%,78.29,2025
-0.04,69.23,-0.15,⚪ 數據不足,14.6499996185,-4.2,2025-12,0.0,南紡,🧐 疑業外收益,-15.52,1440.TW,71.99000000000001,-4.90%,-16.11,7.45%,55.88,2025
0.5,2.04,1.04,⚠️ 追價風險,57.5,22.950000000000003,2025-12,37.58169934640522,台塑化,🧐 疑業外收益,-6.34,6505.TW,70.75,N/A,-5.67,N/A,65.08,2025
5.37,22.99,12.98,⚪ 中性觀察,357.0,316.05000000000007,2025-12,16.943521594684384,創見,🏰 高護城河,36.15,2451.TW,70.49000000000001,55.59%,69.84,61.62%,140.33,2025
0.29,20.83,0.35,⚠️ 追價風險,17.8500003815,9.149999999999999,2025-12,29.262295707377053,慕康生醫,🧐 疑業外收益,1.05,5398.TWO,70.29,N/A,-3.62,N/A,66.67,2025
-0.23,65.67,-0.16,⚪ 數據不足,25.0499992371,-16.950000000000003,2025-12,0.0,富晶通,🚀 利潤擴張,9.39,3623.TWO,70.11,-14.24%,12.69,-4.80%,82.8,2025
2.98,78.92,4.16,⚠️ 追價風險,260.5,152.4,2025-12,25.63976377952756,聯茂,🚀 利潤擴張,11.37,6213.TW,70.08,N/A,12.66,N/A,82.74,2025
-0.45,79.91,-1.32,⚪ 數據不足,17.8500003815,-22.65,2025-12,0.0,保銳,🧐 疑業外收益,-27.43,8093.TWO,69.83,N/A,-16.31,N/A,53.52,2025
-0.38,-642.86,-0.16,⚪ 數據不足,10.3000001907,-13.649999999999999,2025-12,0.0,鑫永洋,🚀 利潤擴張,11.68,6241.TWO,69.53999999999999,N/A,5.06,N/A,74.6,2025
-0.71,31.73,-1.17,⚪ 數據不足,17.25,-38.85,2025-12,0.0,宏太-KY,🧐 疑業外收益,-73.69,2924.TWO,69.25999999999999,-86.00%,-59.26,15.04%,10.0,2025
-0.25,83.78,-0.61,⚪ 數據不足,9.75,-11.850000000000001,2025-12,0.0,特昇-KY,🧐 疑業外收益,-12.86,6616.TWO,67.61,N/A,-11.73,N/A,55.88,2025
8.22,77.54,9.42,💎 強力關注,181.0,393.00000000000006,2025-12,6.908396946564885,璟德,🧐 疑業外收益,-12.47,3152.TWO,67.3,18.21%,-15.61,44.03%,51.69,2025
32.49,107.49,46.57,⚪ 中性觀察,2155.0,1597.5,2025-12,20.23474178403756,貿聯-KY,🚀 利潤擴張,29.74,3665.TW,66.97,18.37%,31.74,31.93%,98.71,2025
3.14,161.67,4.94,⚪ 數據不足,721.0,0.0,2025-12,0.0,邁科,🚀 利潤擴張,86.86,6831.TW,66.71,N/A,84.7,N/A,151.41,2025
-0.34,33.33,-0.37,⚪ 數據不足,12.0,-15.15,2025-12,0.0,商丞,🧐 疑業外收益,1.19,8277.TWO,65.59,N/A,-16.98,N/A,48.61,2025
-0.33,36.54,-0.2,⚪ 數據不足,68.9000015259,-16.349999999999998,2025-12,0.0,台玻,🧐 疑業外收益,-0.78,1802.TW,65.33,4.79%,-2.37,13.67%,62.96,2025
2.08,98.94,2.88,💎 強力關注,44.0999984741,100.8,2025-12,6.562499772931548,大成鋼,🚀 利潤擴張,11.96,2027.TW,65.30000000000001,14.07%,12.63,25.55%,77.93,2025
1.42,118.46,1.99,💎 強力關注,18.7999992371,68.1,2025-12,4.140968994955947,東森,🧐 疑業外收益,-5.03,2614.TW,65.27,10.29%,-4.79,34.49%,60.48,2025
-1.9,-950.0,-2.52,⚪ 數據不足,29.9500007629,-88.8,2025-12,0.0,桓鼎-KY,🧐 疑業外收益,-12.8,5543.TWO,65.14,N/A,-10.68,N/A,54.46,2025
-0.56,74.07,-0.24,⚪ 數據不足,35.3499984741,-32.699999999999996,2025-12,0.0,日成-KY,🚀 利潤擴張,32.17,4807.TW,65.02000000000001,4.68%,19.6,18.47%,84.62,2025
-0.56,-366.67,-0.87,⚪ 數據不足,11.6000003815,-24.750000000000004,2025-12,0.0,大宇,🧐 疑業外收益,-25.71,1445.TW,64.9,-24.84%,-22.14,6.55%,42.76,2025
-0.57,46.23,-0.74,⚪ 數據不足,4.9000000954,-28.05,2025-12,0.0,淳紳,🏰 高護城河,-22.27,4529.TWO,64.78,-1090.16%,-22.14,59.04%,42.64,2025
-0.91,50.27,-0.2,⚪ 數據不足,63.0999984741,-24.750000000000004,2025-12,0.0,鈺鎧,🚀 利潤擴張,18.69,5228.TWO,64.66999999999999,N/A,25.85,N/A,90.52,2025
0.52,11.63,0.9,✅ 穩健價值,23.8500003815,29.4,2025-12,12.168367541581633,友霖,🏰 高護城河,6.08,4166.TWO,64.65,23.50%,14.52,60.10%,79.17,2025
1.69,52.25,2.75,⚠️ 追價風險,441.0,85.8,2025-12,77.09790209790211,尖點,🚀 利潤擴張,18.57,8021.TW,64.43,N/A,24.54,N/A,88.97,2025
-1.99,66.78,-4.65,⚪ 數據不足,39.4000015259,-122.25,2025-12,0.0,柏承,🧐 疑業外收益,-25.86,6141.TW,63.85,N/A,-21.61,N/A,42.24,2025
3.51,133.33,4.35,💎 強力關注,76.3000030518,169.04999999999998,2025-12,6.770186606193435,宏致,🚀 利潤擴張,15.04,3605.TW,63.75,5.06%,11.14,26.65%,74.89,2025
1.08,6.93,2.3,⚠️ 追價風險,130.0,60.15,2025-12,32.418952618453865,新門,🚀 利潤擴張,-4.49,5432.TWO,63.02,N/A,6.1,N/A,69.12,2025
1.45,17.59,3.02,✅ 穩健價值,71.8000030518,73.49999999999999,2025-12,14.653061847306125,偉詮電,🚀 利潤擴張,17.04,2436.TW,62.74,3.76%,15.32,30.84%,78.06,2025
0.25,73.33,0.35,⚪ 中性觀察,15.9499998093,13.05,2025-12,18.33333311413793,佳大,🚀 利潤擴張,24.94,2033.TW,62.559999999999995,5.22%,21.65,14.21%,84.21,2025
-0.95,59.05,-2.61,⚪ 數據不足,5.9299998283,-67.8,2025-12,0.0,勝悅-KY,🧐 疑業外收益,-7.48,1340.TW,62.519999999999996,-391.42%,-11.95,-118.96%,50.57,2025
21.73,279.9,30.41,⚠️ 追價風險,3505.0,1083.15,2025-12,48.53898352028804,精測,🚀 利潤擴張,55.92,6510.TWO,62.230000000000004,N/A,33.33,N/A,95.56,2025
-0.16,-130.19,1.36,⚪ 數據不足,169.0,-4.049999999999999,2025-12,0.0,東捷,🔄 轉虧為盈,-10.02,8064.TWO,61.900000000000006,N/A,10.25,N/A,72.15,2025
5.69,91.16,8.49,💎 強力關注,141.0,289.05,2025-12,7.317073170731708,柏文,🚀 利潤擴張,17.64,8462.TW,61.470000000000006,N/A,18.4,N/A,79.87,2025
-0.73,44.7,-0.77,⚪ 數據不足,8.8599996567,-36.449999999999996,2025-12,0.0,力麗店,🧐 疑業外收益,-12.89,5364.TWO,61.36,N/A,-26.07,N/A,35.29,2025
0.88,300.0,1.08,💎 強力關注,29.6499996185,37.5,2025-12,11.859999847400001,倍微,🚀 利潤擴張,6.53,6270.TWO,61.290000000000006,N/A,4.86,N/A,66.15,2025
0.04,-42.86,0.05,⚪ 數據不足,26.5499992371,-1.3010426069826053e-16,2025-12,0.0,宏齊,🚀 利潤擴張,5.91,6168.TW,61.07,N/A,5.6,N/A,66.67,2025
4.08,53.96,6.82,💎 強力關注,113.5,223.20000000000002,2025-12,7.62768817204301,霈方,🚀 利潤擴張,5.78,6574.TWO,59.830000000000005,N/A,6.51,N/A,66.34,2025
-0.26,-136.36,-0.23,⚪ 數據不足,20.5,-10.35,2025-12,0.0,太空梭,🧐 疑業外收益,-9.7,2440.TW,58.94,0.66%,-12.43,4.12%,46.51,2025
-0.33,53.52,-0.35,⚪ 數據不足,15.0500001907,-16.8,2025-12,0.0,無敵,🚀 利潤擴張,-7.02,8201.TW,58.809999999999995,N/A,1.42,N/A,60.23,2025
-1.33,11.92,-0.96,⚪ 數據不足,65.8000030518,-62.699999999999996,2025-12,0.0,兆赫,🧐 疑業外收益,-24.95,2485.TW,57.57,2.18%,-0.05,15.28%,57.52,2025
-1.02,-14.61,-1.16,⚪ 數據不足,25.9500007629,-52.8,2025-12,0.0,勝昱,🧐 疑業外收益,-6.96,4304.TWO,57.160000000000004,-15.57%,-9.71,5.19%,47.45,2025
7.94,85.95,10.39,💎 強力關注,116.0,384.9,2025-12,4.520654715510522,卜蜂,🚀 利潤擴張,1.07,1215.TW,56.93,12.03%,1.7,20.24%,58.63,2025
0.23,-68.06,0.68,⚪ 中性觀察,23.9500007629,16.5,2025-12,21.772727966272726,聯德,🌑 雙重衰退,-92.54,3308.TW,56.36,-362.94%,-88.36,23.48%,-32.0,2025
3.11,42.52,5.59,⚠️ 追價風險,670.0,162.3,2025-12,61.92236598890943,南俊國際,🚀 利潤擴張,23.53,6584.TWO,56.05,N/A,26.42,N/A,82.47,2025
0.7,-30.0,1.72,💎 強力關注,18.9500007629,38.25,2025-12,7.431372848196079,福邦證,🧐 疑業外收益,-23.52,6026.TWO,55.6,N/A,-0.65,N/A,54.95,2025
1.37,55.68,1.81,💎 強力關注,27.8999996185,61.949999999999996,2025-12,6.755447849515739,錩新,🚀 利潤擴張,-1.03,2415.TW,55.370000000000005,12.75%,3.4,25.38%,58.77,2025
-0.06,78.57,-0.1,⚪ 數據不足,5.6799998283,-11.25,2025-12,0.0,唐鋒,🚀 利潤擴張,22.29,4609.TWO,55.01,-68.47%,23.71,4.92%,78.72,2025
0.12,500.0,0.15,⚠️ 追價風險,17.6000003815,4.3500000000000005,2025-12,60.689656487931025,永純,🧐 疑業外收益,-6.49,4711.TWO,54.5,2.47%,-4.5,14.61%,50.0,2025
1.37,44.21,2.66,⚠️ 追價風險,116.5,64.05000000000001,2025-12,27.283372365339577,立積,🚀 利潤擴張,1.01,4968.TW,54.23,N/A,2.24,N/A,56.47,2025
-0.56,63.82,-1.17,⚪ 數據不足,11.3999996185,-33.6,2025-12,0.0,聯成,🧐 疑業外收益,-20.09,1313.TW,52.61,-3.51%,-19.85,1.59%,32.76,2025
-0.11,21.43,-0.11,⚪ 數據不足,17.9500007629,-10.200000000000001,2025-12,0.0,沈氏,🧐 疑業外收益,0.3,8921.TWO,52.190000000000005,N/A,-0.02,N/A,52.17,2025
-0.8,-144.44,-0.19,⚪ 數據不足,48.7999992371,-31.8,2025-12,0.0,圓剛,🏰 高護城河,-1.52,2417.TW,51.86,8.42%,2.69,56.31%,54.55,2025
1.65,54.21,2.22,✅ 穩健價值,61.2000007629,74.55000000000001,2025-12,12.313883453299796,寶齡富錦,🏰 高護城河,0.67,1760.TW,51.440000000000005,13.25%,1.66,52.35%,53.1,2025
0.88,46.67,1.14,💎 強力關注,19.8999996185,44.1,2025-12,6.768707353231293,達輝-KY,🚀 利潤擴張,10.12,5276.TWO,50.919999999999995,N/A,3.13,N/A,54.05,2025
-0.46,60.71,-0.76,⚪ 數據不足,23.3999996185,-27.450000000000003,2025-12,0.0,三貝德,🚀 利潤擴張,-3.97,8489.TWO,50.8,N/A,5.03,N/A,55.83,2025
-0.19,-5.56,-0.07,⚪ 數據不足,11.3000001907,-7.95,2025-12,0.0,秋雨,🧐 疑業外收益,-3.83,9929.TW,50.73,N/A,-0.73,N/A,50.0,2025
-0.6,47.37,-0.7,⚪ 數據不足,32.2000007629,-28.349999999999994,2025-12,0.0,艾姆勒,🚀 利潤擴張,-2.54,2241.TW,50.63000000000001,-1.87%,14.02,14.37%,64.65,2025
1.86,40.91,2.45,💎 強力關注,72.4000015259,97.05000000000001,2025-12,11.190108427496135,台汽電,🧐 疑業外收益,-13.81,8926.TW,49.08,N/A,-16.65,N/A,32.43,2025
-0.69,36.7,-1.18,⚪ 數據不足,23.9500007629,-40.49999999999999,2025-12,0.0,聯穎,🚀 利潤擴張,6.33,3550.TW,48.510000000000005,-3.96%,3.23,15.39%,51.74,2025
1.62,-50.61,5.02,✅ 穩健價值,95.5999984741,112.8,2025-12,12.712765754534576,至上,🧐 疑業外收益,-16.18,8112.TW,47.74,N/A,-4.42,N/A,43.32,2025
-0.45,48.28,-0.6,⚪ 數據不足,103.5,-21.750000000000004,2025-12,0.0,九暘,🚀 利潤擴張,7.0,8040.TWO,46.5,N/A,2.65,N/A,49.15,2025
-0.41,26.09,-0.44,⚪ 數據不足,9.4799995422,-21.299999999999997,2025-12,0.0,富榮綱,🏰 高護城河,84.76,3115.TWO,45.28,-377.43%,12.25,100.00%,57.53,2025
-0.11,84.06,-0.84,⚪ 數據不足,63.7000007629,-9.6,2025-12,0.0,巨鎧精密-創,🧐 疑業外收益,-11.14,2254.TW,45.260000000000005,-98.59%,-24.51,-21.68%,20.75,2025
0.99,65.0,2.03,✅ 穩健價值,47.25,55.349999999999994,2025-12,12.80487804878049,晟田,🚀 利潤擴張,14.71,4541.TWO,45.05,17.54%,16.06,25.49%,61.11,2025
-0.24,70.73,-0.88,⚪ 數據不足,23.5499992371,-1.9500000000000017,2025-12,0.0,喬鼎,🚀 利潤擴張,-0.45,3057.TW,44.480000000000004,-21.05%,1.86,29.42%,46.34,2025
-0.27,33.33,-0.27,⚪ 數據不足,7.5300002098,-9.9,2025-12,0.0,宏遠,🧐 疑業外收益,-5.8,1460.TW,44.38,1.12%,-9.38,16.50%,35.0,2025
0.89,64.81,1.0,⚪ 中性觀察,42.1500015259,38.70000000000001,2025-12,16.337209893759688,亞航,🚀 利潤擴張,4.46,2630.TW,44.36,2.16%,4.89,8.38%,49.25,2025
-0.28,-12.0,-0.36,⚪ 數據不足,14.6499996185,-15.3,2025-12,0.0,得利影,🧐 疑業外收益,-11.26,6144.TWO,44.080000000000005,N/A,-7.24,N/A,36.84,2025
17.33,33.18,30.51,✅ 穩健價值,825.0,874.6500000000001,2025-12,14.148516549476932,亞翔,🚀 利潤擴張,-5.05,6139.TW,43.99,N/A,19.04,N/A,63.03,2025
-0.46,65.89,-0.75,⚪ 數據不足,20.4500007629,-30.6,2025-12,0.0,彩晶,🚀 利潤擴張,22.03,6116.TW,43.78,N/A,14.78,N/A,58.56,2025
2.63,34.87,2.42,💎 強力關注,40.6500015259,113.85,2025-12,5.355731426337286,羅麗芬-KY,🧐 疑業外收益,-3.85,6666.TW,43.550000000000004,N/A,-1.2,N/A,42.35,2025
-0.93,43.83,-1.56,⚪ 數據不足,32.0499992371,-64.95,2025-12,0.0,柏騰,🧐 疑業外收益,-8.43,3518.TW,42.96,-60.61%,-9.63,-2.30%,33.33,2025
-0.37,9.76,-0.26,⚪ 數據不足,5.8499999046,-13.2,2025-12,0.0,劍湖山,🚀 利潤擴張,2.46,5701.TWO,42.67,N/A,7.33,N/A,50.0,2025
5.11,35.9,6.6,💎 強力關注,125.0,235.05,2025-12,7.977026164645819,金益鼎,🧐 疑業外收益,-8.18,8390.TWO,42.46,N/A,-6.1,N/A,36.36,2025
-0.17,45.16,-0.28,⚪ 數據不足,13.6000003815,-11.4,2025-12,0.0,光鼎,🧐 疑業外收益,-0.95,6226.TW,42.35,N/A,-3.71,N/A,38.64,2025
0.44,-53.62,1.18,💎 強力關注,15.5500001907,37.199999999999996,2025-12,6.270161367217743,宜進,🧐 疑業外收益,-8.45,1457.TW,42.0,33.56%,-12.15,6.94%,29.85,2025
2.16,61.19,3.02,💎 強力關注,32.9500007629,113.55,2025-12,4.3527081589035665,強信-KY,🚀 利潤擴張,8.82,4560.TW,41.12,16.61%,6.92,33.75%,48.04,2025
-0.66,26.67,-0.64,⚪ 數據不足,17.2999992371,-30.15,2025-12,0.0,精金,🚀 利潤擴張,-1.71,3049.TW,40.06,-21.51%,1.22,-12.51%,41.28,2025
4.31,130.48,4.96,💎 強力關注,32.2999992371,159.29999999999998,2025-12,3.0414311899340873,隆大,🧐 疑業外收益,22.52,5519.TW,39.97,N/A,-12.79,N/A,27.18,2025
1.74,50.0,2.32,💎 強力關注,24.1000003815,86.69999999999999,2025-12,4.169550239013841,春源,🚀 利潤擴張,3.17,2010.TW,39.88,7.04%,0.73,10.75%,40.61,2025
1.84,91.67,1.85,💎 強力關注,22.3999996185,71.4,2025-12,4.705882272794117,潤泰材,🚀 利潤擴張,11.83,8463.TW,39.69,N/A,8.31,N/A,48.0,2025
0.67,-75.81,2.72,⚪ 數據不足,73.5999984741,0.0,2025-12,0.0,富田-創,🌑 雙重衰退,-44.8,4590.TW,39.66,-0.34%,-41.11,30.54%,-1.45,2025
0.17,-61.36,0.74,⚪ 中性觀察,22.2999992371,15.3,2025-12,21.862744350098037,正隆,🧐 疑業外收益,-5.08,1904.TW,39.4,7.12%,-4.85,20.98%,34.55,2025
4.65,145.74,5.62,💎 強力關注,102.5,245.55,2025-12,6.261453879047037,創惟,🚀 利潤擴張,37.32,6104.TWO,39.27,N/A,27.6,N/A,66.87,2025
2.0,69.49,3.15,💎 強力關注,83.6999969482,111.75,2025-12,11.234898919221475,增你強,🚀 利潤擴張,8.99,3028.TW,39.15,3.25%,13.76,7.68%,52.91,2025
16.47,52.5,23.14,⚠️ 追價風險,2425.0,792.9,2025-12,45.87589860007567,台達電,🚀 利潤擴張,28.12,2308.TW,38.89,16.35%,31.76,34.59%,70.65,2025
3.37,42.19,4.4,💎 強力關注,119.0,163.95,2025-12,10.887465690759377,乙盛-KY,🧐 疑業外收益,-2.65,5243.TW,38.69,N/A,-7.74,N/A,30.95,2025
0.24,-53.85,0.89,⚠️ 追價風險,149.0,14.999999999999996,2025-12,149.00000000000003,金山電,🚀 利潤擴張,8.7,8042.TWO,38.54,N/A,9.79,N/A,48.33,2025
4.58,92.37,6.13,⚪ 數據不足,625.0,0.0,2025-12,0.0,萊德光電-KY,🚀 利潤擴張,29.16,7717.TWO,38.53,N/A,24.46,N/A,62.99,2025
1.12,55.56,1.36,💎 強力關注,16.7999992371,54.900000000000006,2025-12,4.590163725983606,統一實,🚀 利潤擴張,7.48,9907.TW,38.47,N/A,1.74,N/A,40.21,2025
0.72,-83.78,1.05,💎 強力關注,23.75,40.05,2025-12,8.895131086142323,尚凡*,🚀 利潤擴張,23.06,5278.TWO,38.44,N/A,18.28,N/A,56.72,2025
2.77,69.94,3.61,💎 強力關注,86.6999969482,136.95,2025-12,9.496166149857613,廣明,🚀 利潤擴張,20.72,6188.TWO,37.099999999999994,N/A,17.84,N/A,54.94,2025
0.78,59.18,1.19,⚠️ 追價風險,99.5,39.15,2025-12,38.122605363984675,建榮,🚀 利潤擴張,16.6,5340.TWO,36.900000000000006,N/A,15.66,N/A,52.56,2025
1.73,20.98,2.37,⚠️ 追價風險,140.5,92.69999999999999,2025-12,22.734627831715212,泓格,🏰 高護城河,7.11,3577.TWO,36.86,14.28%,9.44,53.43%,46.3,2025
-0.64,-64.1,-0.7,⚪ 數據不足,34.75,-31.200000000000003,2025-12,0.0,晟楠,🌑 雙重衰退,-14.57,3631.TWO,36.43,-460.25%,-61.43,24.23%,-25.0,2025
-0.46,16.36,-0.56,⚪ 數據不足,12.8500003815,-22.35,2025-12,0.0,新零售,🏰 高護城河,3.93,3085.TWO,36.09,-74.64%,5.58,73.88%,41.67,2025
3.53,180.65,4.48,⚠️ 追價風險,209.0,138.45000000000002,2025-12,22.64355362946912,眾達-KY,🧐 疑業外收益,17.84,4977.TW,35.99,N/A,-1.54,N/A,34.45,2025
2.87,25.33,6.04,💎 強力關注,54.2000007629,193.35000000000002,2025-12,4.204809989363848,洛��,🚀 利潤擴張,0.34,8077.TWO,35.86000000000001,N/A,1.41,N/A,37.27,2025
3.74,16.15,5.98,💎 強力關注,119.5,203.7,2025-12,8.799705449189986,精拓科,🚀 利潤擴張,5.17,4951.TWO,35.83,N/A,4.88,N/A,40.71,2025
-0.05,-113.16,0.57,⚠️ 追價風險,111.0,1.7999999999999983,2025-12,925.0000000000009,南亞,🔄 轉虧為盈,2.08,1303.TW,35.59,2.06%,0.12,9.25%,35.71,2025
1.97,21.38,2.59,⚪ 中性觀察,118.0,98.1,2025-12,18.04281345565749,均豪,🚀 利潤擴張,16.83,5443.TWO,35.260000000000005,N/A,5.3,N/A,40.56,2025
7.56,253.27,7.81,💎 強力關注,40.6500015259,346.49999999999994,2025-12,1.7597403257965372,新潤,🚀 利潤擴張,97.22,6186.TWO,35.0,N/A,3.72,N/A,38.72,2025
-0.98,-13.95,-0.94,⚪ 數據不足,11.8000001907,-47.1,2025-12,0.0,亞元,🚀 利潤擴張,0.2,6109.TWO,34.57,N/A,8.46,N/A,43.03,2025
2.03,-21.01,3.36,⚠️ 追價風險,159.0,100.94999999999999,2025-12,23.62555720653789,宏捷科,🧐 疑業外收益,-22.52,8086.TWO,34.4,N/A,-7.61,N/A,26.79,2025
-0.65,-3300.0,1.06,⚪ 數據不足,20.75,-11.099999999999996,2025-12,0.0,興采,🔄 轉虧為盈,5.85,4433.TWO,34.39,9.68%,12.09,22.41%,46.48,2025
32.25,113.86,49.17,⚠️ 追價風險,2710.0,1624.2,2025-12,25.027705947543406,奇鋐,🚀 利潤擴張,80.63,3017.TW,34.25,20.96%,94.59,26.39%,128.84,2025
-0.21,25.0,-0.29,⚪ 數據不足,12.3999996185,-11.25,2025-12,0.0,懷特,🧐 疑業外收益,-12.96,4108.TW,33.980000000000004,-127.15%,-12.36,18.27%,21.62,2025
0.85,1.28,1.14,💎 強力關注,22.2999992371,40.64999999999999,2025-12,8.228782006309965,中櫃,🚀 利潤擴張,2.72,2613.TW,33.41,9.95%,2.49,16.43%,35.9,2025
0.28,-12.5,0.29,⚠️ 追價風險,23.0,11.55,2025-12,29.87012987012987,昱捷,🌑 雙重衰退,-42.87,3232.TWO,33.059999999999995,-5.24%,-42.44,12.15%,-9.38,2025
2.68,72.73,3.08,⚪ 中性觀察,162.5,124.95,2025-12,19.5078031212485,正淩,🚀 利潤擴張,29.97,8147.TWO,32.44,N/A,29.59,N/A,62.03,2025
0.21,-56.25,0.29,⚠️ 追價風險,18.3999996185,10.95,2025-12,25.205478929452056,大詠城,🚀 利潤擴張,14.08,4538.TWO,32.18000000000001,4.41%,20.45,14.69%,52.63,2025
