prev_year,pe,gm,date,prev_eps_yoy,symbol,prev_rev_yoy,eps_yoy,est_price,name,eps,expansion,status,advice,price,rev_yoy,prev_eps,om
2025,17.990654205607477,N/A,2025-12,96.15,8162.TW,28.35,23.62,64.2,微矽電子-創,1.57,3.830000000000002,🚀 利潤擴張,⚪ 中性觀察,77.0,19.79,1.53,N/A
2025,5.878594249201279,15.29%,2025-12,12.4,3596.TW,8.39,11.7,469.49999999999994,智易,12.6,3.51,🚀 利潤擴張,✅ 穩健價值,184.0,8.19,9.52,6.31%
2025,13.292180755987655,N/A,2025-12,-34.29,6689.TW,2.81,1.77,72.9,伊雲谷,2.31,3.44,🧐 疑業外收益,✅ 穩健價值,64.5999984741,-1.67,1.15,N/A
2025,5.308946431017948,N/A,2025-12,3.45,6121.TWO,-0.37,5.99,1094.85,新普,30.6,3.3400000000000003,🚀 利潤擴張,✅ 穩健價值,387.5,2.65,21.26,N/A
2025,4.909420474142513,N/A,2025-12,27.0,6697.TWO,14.74,16.48,124.19999999999999,東捷資訊,3.04,3.3100000000000005,🚀 利潤擴張,✅ 穩健價值,40.6500015259,13.17,2.54,N/A
2025,5.617977528089889,N/A,2025-12,11.48,8432.TWO,18.72,23.05,133.49999999999997,東生華,3.63,3.2600000000000016,🚀 利潤擴張,✅ 穩健價值,50.0,19.79,3.01,N/A
2025,6.065857885615251,N/A,2025-12,1.13,5902.TWO,3.96,6.16,86.55000000000001,德記,2.24,3.25,🚀 利潤擴張,✅ 穩健價值,35.0,2.91,1.79,N/A
2025,12.966252220248668,N/A,2025-12,9.43,6417.TWO,8.43,11.03,168.9,韋僑,4.83,3.1999999999999993,🚀 利潤擴張,✅ 穩健價值,146.0,7.83,3.25,N/A
2025,30.246020260492045,26.27%,2025-12,-8.33,4931.TWO,4.97,26.02,103.64999999999999,新盛力,3.13,3.16,🚀 利潤擴張,⚠️ 追價風險,209.0,22.86,1.55,15.45%
2025,0.0,N/A,2025-12,13.87,6492.TWO,10.67,10.09,-105.60000000000001,生華科,-2.97,3.09,🚀 利潤擴張,⚪ 數據不足,44.0,7.0,-2.06,N/A
2025,11.09929050960993,30.45%,2025-12,-8.25,3031.TW,-7.8,0.0,42.3,佰鴻,1.09,3.04,🌑 雙重衰退,✅ 穩健價值,31.2999992371,-3.04,0.89,11.22%
2025,8.14782598747826,14.20%,2025-12,5.71,1714.TW,15.96,19.51,17.250000000000004,和桐,0.5,3.0100000000000016,🚀 利潤擴張,✅ 穩健價值,9.3699998856,16.5,0.37,8.91%
2025,8.478483606557376,27.00%,2025-12,6.72,1513.TW,9.03,10.14,292.80000000000007,中興電,8.07,2.960000000000001,🚀 利潤擴張,✅ 穩健價值,165.5,7.18,5.99,17.59%
2025,2.199248084445489,N/A,2025-12,44.67,5455.TWO,62.0,-40.65,159.6,昇益,3.46,2.9299999999999997,🌑 雙重衰退,✅ 穩健價值,23.3999996185,-43.58,3.53,N/A
2025,31.267806267806264,N/A,2025-12,-7.86,6173.TWO,10.39,11.72,105.30000000000001,信昌電,3.26,2.8200000000000003,🚀 利潤擴張,⚠️ 追價風險,219.5,8.9,2.12,N/A
2025,6.589403847201988,83.45%,2025-12,-3.54,2886.TW,-5.03,0.85,90.6,兆豐金,2.36,2.62,🏰 高護城河,✅ 穩健價值,39.7999992371,-1.77,1.91,33.61%
2025,0.0,N/A,2025-12,-112.85,9933.TW,-23.49,-20.92,-15.600000000000001,中鼎,1.91,2.4899999999999984,🔄 轉虧為盈,⚪ 數據不足,38.9000015259,-23.41,-0.23,N/A
2025,3.8991597920840335,N/A,2025-12,-0.58,8401.TWO,0.54,1.54,89.25,白紗科,2.63,2.41,🧐 疑業外收益,✅ 穩健價值,23.2000007629,-0.87,1.71,N/A
2025,8.336755333490759,27.39%,2025-12,-2.04,2945.TW,3.48,5.94,73.05,三商家購,2.14,2.4000000000000004,🚀 利潤擴張,✅ 穩健價值,40.5999984741,3.54,1.44,1.25%
2025,7.445721486219669,34.09%,2025-12,50.0,3684.TWO,31.38,25.0,117.44999999999999,榮昌,3.5,2.3900000000000006,🚀 利潤擴張,✅ 穩健價值,58.2999992371,22.61,2.55,7.78%
2025,26.75411836485662,37.11%,2025-12,15.18,3583.TW,20.22,19.76,491.70000000000005,辛耘,13.82,2.3900000000000006,🚀 利潤擴張,⚠️ 追價風險,877.0,17.37,9.71,15.14%
2025,0.0,29.80%,2025-12,67.57,2321.TW,19.86,18.37,-29.1,東訊,-0.76,2.3599999999999994,🚀 利潤擴張,⚪ 數據不足,14.9499998093,16.01,-0.3,-5.26%
2025,8.565375302663437,14.36%,2025-12,73.93,3558.TWO,38.81,27.76,247.80000000000004,神準,5.2,2.3000000000000007,🚀 利潤擴張,✅ 穩健價值,141.5,25.46,4.87,0.40%
2025,0.0,N/A,2025-12,22.73,6796.TW,36.23,25.0,-18.75,晉弘,0.2,2.280000000000001,🔄 轉虧為盈,⚪ 數據不足,62.2000007629,22.72,-0.68,N/A
2025,5.845070332981221,17.29%,2025-12,-13.01,2063.TWO,-10.3,-10.88,63.9,世鎧,1.72,2.219999999999999,🌑 雙重衰退,✅ 穩健價值,24.8999996185,-13.1,1.27,2.75%
2025,22.67818574514039,N/A,2025-12,20.69,6530.TWO,18.97,18.9,69.45,創威,1.95,2.219999999999999,🚀 利潤擴張,⚠️ 追價風險,105.0,16.68,1.4,N/A
2025,14.191564147627416,N/A,2025-12,4.1,5347.TWO,10.75,12.47,170.70000000000002,世界,4.3,2.17,🚀 利潤擴張,✅ 穩健價值,161.5,10.3,3.35,N/A
2025,4.988308651597818,N/A,2025-12,6.98,6192.TW,-4.9,-4.01,384.9,巨路,10.06,2.0,🌑 雙重衰退,✅ 穩健價值,128.0,-6.01,7.66,N/A
2025,11.913954771097627,17.20%,2025-12,9.86,1503.TW,5.13,7.92,271.95000000000005,士電,6.27,1.9100000000000001,🚀 利潤擴張,✅ 穩健價值,216.0,6.01,5.46,7.03%
2025,5.539130501130434,85.36%,2025-12,46.67,4911.TWO,35.41,26.01,86.25000000000001,德英,2.18,1.8800000000000026,🏰 高護城河,✅ 穩健價值,31.8500003815,24.13,1.76,42.63%
2025,12.753858651502842,N/A,2025-12,86.8,6933.TW,36.49,28.97,184.65,AMAX-KY,5.04,1.759999999999998,🚀 利潤擴張,✅ 穩健價值,157.0,27.21,3.69,N/A
2025,6.105834464043419,78.77%,2025-12,29.11,4129.TWO,24.04,23.26,221.10000000000002,聯合,5.83,1.7200000000000024,🏰 高護城河,✅ 穩健價值,90.0,21.54,4.47,11.96%
2025,5.212765957446809,16.53%,2025-12,14.06,1612.TW,22.35,16.39,105.75,宏泰,2.77,1.7100000000000009,🚀 利潤擴張,✅ 穩健價值,36.75,14.68,2.19,13.07%
2025,16.24305003971406,60.64%,2025-12,37.0,3030.TW,31.3,34.83,377.69999999999993,德律,10.49,1.6099999999999994,🏰 高護城河,⚪ 中性觀察,409.0,33.22,7.59,34.18%
2025,10.032154177288318,27.10%,2025-12,9.41,4904.TW,2.92,7.02,139.95,遠傳,3.81,1.5499999999999998,🚀 利潤擴張,✅ 穩健價值,93.5999984741,5.47,2.79,14.21%
2025,49.106275500291424,28.58%,2025-12,51.99,2383.TW,51.33,47.96,1544.1000000000001,台光電,41.67,1.5399999999999991,🚀 利潤擴張,⚠️ 追價風險,5055.0,46.42,31.23,19.80%
2025,0.0,N/A,2025-12,33.98,6901.TW,32.78,53.38,-69.00000000000001,鑽石投資,-1.38,1.5300000000000011,🚀 利潤擴張,⚪ 數據不足,12.3000001907,51.85,-1.36,N/A
2025,5.445544554455445,28.35%,2025-12,12.04,1726.TW,5.97,4.17,212.10000000000002,永記,5.5,1.4499999999999997,🚀 利潤擴張,✅ 穩健價值,77.0,2.72,4.28,10.08%
2025,74.71264367816093,N/A,2025-12,39.51,6223.TWO,33.01,32.76,1187.5499999999997,旺矽,33.49,1.3099999999999987,🚀 利潤擴張,⚠️ 追價風險,5915.0,31.45,23.65,N/A
2025,10.824742268041236,33.63%,2025-12,4.12,2412.TW,3.52,3.96,189.15,中華電,4.99,1.29,🚀 利潤擴張,✅ 穩健價值,136.5,2.67,3.79,17.33%
2025,6.085164730357143,78.38%,2025-12,-34.81,2883.TW,-29.02,-10.99,54.6,凱基金,1.74,1.2699999999999996,🏰 高護城河,✅ 穩健價值,22.1499996185,-12.26,1.09,39.14%
2025,4.005340453938585,18.31%,2025-12,-1.93,2206.TW,-6.07,-3.34,224.70000000000002,三陽工業,5.78,1.2199999999999998,🌑 雙重衰退,✅ 穩健價值,60.0,-4.56,4.6,4.93%
2025,15.209580838323351,24.27%,2025-12,13.57,2478.TW,10.63,8.95,125.25000000000003,大毅,3.45,1.1399999999999997,🚀 利潤擴張,✅ 穩健價值,127.0,7.81,2.53,12.13%
2025,4.1277817659727205,34.11%,2025-12,94.01,2612.TW,7.95,6.43,208.95,中航,5.46,1.0699999999999994,🚀 利潤擴張,✅ 穩健價值,57.5,5.36,4.21,23.81%
2025,13.521288837744532,21.20%,2025-12,15.64,3013.TW,11.48,13.2,130.35000000000002,晟銘電,4.03,1.0299999999999994,🚀 利潤擴張,✅ 穩健價值,117.5,12.17,2.44,14.33%
2025,10.527589545014521,36.55%,2025-12,23.67,3551.TWO,12.87,17.2,309.9,世禾,8.36,1.0299999999999976,🚀 利潤擴張,✅ 穩健價值,217.5,16.17,6.12,18.42%
2025,4.061302828151342,N/A,2025-12,10.53,7753.TWO,16.17,10.39,156.6,星亞,4.22,0.8800000000000008,🚀 利潤擴張,✅ 穩健價值,42.4000015259,9.51,3.23,N/A
2025,0.0,11.28%,2025-12,-217.24,2406.TW,-32.0,-6.98,-41.85,國碩,-0.92,0.8299999999999992,🌑 雙重衰退,⚪ 數據不足,33.2999992371,-7.81,-0.92,-2.28%
2025,7.9910380881254675,97.58%,2025-12,21.2,3293.TWO,21.48,19.82,1405.9499999999998,鈊象,38.51,0.8099999999999987,🏰 高護城河,✅ 穩健價值,749.0,19.01,27.9,59.33%
2025,0.0,41.13%,2025-12,-31.06,4743.TWO,-0.69,10.29,0.0,合一,-2.18,0.7999999999999989,🚀 利潤擴張,⚪ 數據不足,0.0,9.49,-2.11,-478.52%
2025,5.469083074317697,N/A,2025-12,28.82,8936.TWO,17.98,21.07,140.70000000000002,國統,4.08,0.7800000000000011,🚀 利潤擴張,✅ 穩健價值,51.2999992371,20.29,2.95,N/A
2025,6.331658483153267,8.10%,2025-12,21.43,2414.TW,23.71,18.73,119.4,精技,3.17,0.5599999999999987,🚀 利潤擴張,✅ 穩健價值,50.4000015259,18.17,2.38,2.38%
2025,7.732558435232558,N/A,2025-12,0.0,8923.TWO,9.05,3.23,38.7,時報,0.96,0.54,🚀 利潤擴張,✅ 穩健價值,19.9500007629,2.69,0.6,N/A
2025,7.388059891293531,-0.45%,2025-12,-10.29,4707.TWO,-1.16,-6.32,30.150000000000002,磐亞,0.89,0.45999999999999996,🌑 雙重衰退,✅ 穩健價值,14.8500003815,-6.78,0.61,-7.50%
2025,0.0,30.43%,2025-12,16.58,4198.TWO,-18.9,-14.62,-73.8,欣大健康,-1.96,0.3800000000000008,🌑 雙重衰退,⚪ 數據不足,37.0,-15.0,-1.56,-23.61%
2025,3.462033412934363,31.15%,2025-12,-5.81,2852.TW,-3.25,-2.67,116.55,第一保,2.92,0.3799999999999999,🌑 雙重衰退,✅ 穩健價值,26.8999996185,-3.05,2.43,10.03%
2025,14.682112068965516,N/A,2025-12,25.35,7556.TWO,19.5,19.42,278.40000000000003,意德士,7.1,0.16000000000000014,🚀 利潤擴張,✅ 穩健價值,272.5,19.26,5.54,N/A
2025,8.620689655172415,N/A,2025-12,21.33,6525.TW,15.99,14.17,213.14999999999998,捷敏-KY,5.88,0.14000000000000057,🚀 利潤擴張,✅ 穩健價值,122.5,14.03,4.38,N/A
2025,0.0,N/A,2025-12,26.09,5211.TWO,25.77,34.19,-34.800000000000004,蒙恬,-0.77,0.030000000000001137,🚀 利潤擴張,⚪ 數據不足,17.7000007629,34.16,-0.68,N/A
2025,57.12809917355372,N/A,2025-12,-5.9,8358.TWO,11.75,15.34,145.2,金居,4.21,-0.17999999999999972,⚠️ 獲利稀釋,❌ 暫避觀望,553.0,15.52,2.71,N/A
2025,12.31231231231231,14.11%,2025-12,10.05,2645.TW,13.98,11.43,199.80000000000004,長榮航太,5.46,-0.20000000000000107,⚠️ 獲利稀釋,⚪ 中性觀察,164.0,11.63,4.16,9.96%
2025,0.0,-20.30%,2025-12,-8.76,4564.TW,8.43,-4.02,-73.05,元翎,-1.86,-0.2999999999999994,🌑 雙重衰退,⚪ 數據不足,15.1999998093,-3.72,-1.54,-35.14%
2025,0.0,76.40%,2025-12,18.8,4192.TWO,17.43,15.58,-50.4,杏國,-1.3,-0.3000000000000007,🏰 高護城河,⚪ 數據不足,19.5,15.88,-0.95,-174.96%
2025,0.0,N/A,2025-12,7.14,5205.TWO,-19.89,-22.22,-49.8,中茂,-1.43,-0.34999999999999787,🌑 雙重衰退,⚪ 數據不足,23.4500007629,-21.87,-0.91,N/A
2025,59.73451327433629,N/A,2025-12,151.72,8033.TW,17.35,14.0,33.9,雷虎,0.58,-0.3699999999999992,⚠️ 獲利稀釋,❌ 暫避觀望,135.0,14.37,0.73,N/A
2025,4.892307574923077,97.54%,2025-12,4.12,2834.TW,1.98,2.44,48.75,臺企銀,1.26,-0.41000000000000014,🏰 高護城河,⚪ 中性觀察,15.8999996185,2.85,1.01,41.10%
2025,6.146646103884556,21.12%,2025-12,6.95,1229.TW,-0.11,4.49,96.15,聯華,2.57,-0.4299999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,39.4000015259,4.92,2.0,11.17%
2025,2.980769291907051,18.07%,2025-12,5.85,2610.TW,2.68,2.11,93.60000000000001,華航,2.42,-0.4700000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,18.6000003815,2.58,1.81,9.36%
2025,39.12056151940545,N/A,2025-12,66.63,6442.TW,92.55,63.72,726.5999999999999,光聖,23.46,-0.5,⚠️ 獲利稀釋,❌ 暫避觀望,1895.0,64.22,13.87,N/A
2025,12.028301886792452,42.09%,2025-12,-46.67,3266.TW,-47.7,-69.95,15.9,昇陽,0.58,-0.5799999999999983,🌑 雙重衰退,⚪ 中性觀察,12.75,-69.37,0.24,22.63%
2025,6.803130644190247,N/A,2025-12,3.81,9917.TW,7.59,5.71,249.14999999999998,中保科,6.77,-0.5800000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,113.0,6.29,4.99,N/A
2025,7.91268758526603,48.58%,2025-12,64.73,1736.TW,14.96,13.11,219.9,喬山,9.06,-0.5800000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,116.0,13.69,3.41,9.78%
2025,17.439165701042874,22.24%,2025-12,-23.89,4755.TW,0.49,-9.76,129.45,三福化,3.7,-0.5899999999999999,🌑 雙重衰退,❌ 暫避觀望,150.5,-9.17,2.39,10.72%
2025,8.426966292134832,N/A,2025-12,6.85,7765.TW,11.43,2.97,440.55,中華資安,11.47,-0.6699999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,247.5,3.64,8.52,N/A
2025,5.598714170908117,N/A,2025-12,6.94,6811.TWO,8.94,10.46,559.9499999999999,宏�硌穈T,14.36,-0.7399999999999984,⚠️ 獲利稀釋,⚪ 中性觀察,209.0,11.2,11.25,N/A
2025,9.03323262839879,15.53%,2025-12,23.82,3019.TW,16.37,13.99,248.25,亞光,6.6,-0.75,⚠️ 獲利稀釋,⚪ 中性觀察,149.5,14.74,5.51,5.80%
2025,16.462976276060388,N/A,2025-12,-4.62,6257.TW,7.66,6.63,208.65,矽格,6.14,-0.8799999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,229.0,7.51,3.94,N/A
2025,4.9970538038774315,62.29%,2025-12,-27.4,2882.TW,-12.01,-2.94,254.54999999999998,國泰金,7.06,-0.8999999999999999,🏰 高護城河,⚪ 中性觀察,84.8000030518,-2.04,4.84,30.59%
2025,6.885758998435054,30.92%,2025-12,25.52,3689.TWO,21.75,19.61,287.55,湧德,7.55,-0.9000000000000021,⚠️ 獲利稀釋,⚪ 中性觀察,132.0,20.51,5.52,12.50%
2025,8.23920240435216,43.22%,2025-12,-2.2,2633.TW,0.9,1.74,45.150000000000006,台灣高鐵,1.17,-1.01,⚠️ 獲利稀釋,⚪ 中性觀察,24.7999992371,2.75,0.89,38.82%
2025,6.819248647206573,N/A,2025-12,0.0,9908.TW,3.19,0.6,63.9,大台北,1.72,-1.0899999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,29.0499992371,1.69,1.54,N/A
2025,0.0,N/A,2025-12,8.41,6645.TW,8.78,8.37,-99.3,金萬林-創,-2.41,-1.120000000000001,⚠️ 獲利稀釋,⚪ 數據不足,11.8999996185,9.49,-1.96,N/A
2025,61.052633586578935,13.94%,2025-12,-88.0,3516.TWO,-21.23,-15.15,5.700000000000001,亞帝歐,0.27,-1.1500000000000004,🌑 雙重衰退,❌ 暫避觀望,23.2000007629,-14.0,0.03,-0.53%
2025,12.674825174825173,N/A,2025-12,41.22,6792.TW,9.04,5.83,85.80000000000001,詠業,2.23,-1.1799999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,72.5,7.01,1.89,N/A
2025,16.59336941813261,39.78%,2025-12,17.5,2395.TW,21.83,17.26,443.40000000000003,研華,12.25,-1.2999999999999972,⚠️ 獲利稀釋,❌ 暫避觀望,490.5,18.56,8.67,15.69%
2025,10.503597396762588,90.85%,2025-12,-2.08,2889.TW,-2.64,3.28,20.85,國票金,0.63,-1.3199999999999998,🏰 高護城河,⚪ 中性觀察,14.6000003815,4.6,0.47,38.94%
2025,12.868047982551799,N/A,2025-12,-11.76,6261.TWO,-1.1,4.19,137.55,久元,4.23,-1.4499999999999993,⚠️ 獲利稀釋,⚪ 中性觀察,118.0,5.64,2.7,N/A
2025,4.321192052980132,58.77%,2025-12,-9.44,3218.TWO,-0.6,-2.07,453.00000000000006,大學光,12.31,-1.5,🏰 高護城河,⚪ 中性觀察,130.5,-0.57,8.83,32.73%
2025,14.77170993733214,N/A,2025-12,13.73,6526.TW,14.59,7.78,670.2,達發,17.32,-1.6499999999999995,⚠️ 獲利稀釋,⚪ 中性觀察,660.0,9.43,14.0,N/A
2025,24.235294566441176,21.29%,2025-12,-4.39,1717.TW,-7.17,-9.62,51.0,長興,1.41,-1.6899999999999995,🌑 雙重衰退,❌ 暫避觀望,82.4000015259,-7.93,1.09,3.94%
2025,4.623937014270765,17.61%,2025-12,3.8,4915.TW,0.47,1.64,229.35,致伸,5.71,-1.6900000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,70.6999969482,3.33,4.76,4.16%
2025,4.897360927536657,87.03%,2025-12,29.63,2820.TW,29.19,31.37,51.150000000000006,華票,1.34,-1.6900000000000013,🏰 高護城河,⚪ 中性觀察,16.7000007629,33.06,1.05,65.42%
2025,13.137685134393855,N/A,2025-12,-4.49,6953.TWO,-7.09,0.0,273.45,家碩,7.99,-1.72,📉 獲利侵蝕,⚪ 中性觀察,239.5,1.72,5.53,N/A
2025,13.548387506989245,9.34%,2025-12,-21.21,2515.TW,-10.98,-14.89,13.950000000000001,中工,0.4,-1.7700000000000014,🌑 雙重衰退,⚪ 中性觀察,12.6000003815,-13.12,0.27,5.82%
2025,13.640824337585867,47.51%,2025-12,4.29,1590.TW,9.91,10.18,1528.5,亞德客-KY,42.0,-1.790000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,1390.0,11.97,30.36,31.25%
2025,4.6764894298526585,56.36%,2025-12,37.23,4105.TWO,14.57,7.55,234.15,東洋,6.27,-1.9400000000000004,🏰 高護城河,⚪ 中性觀察,73.0,9.49,5.05,21.51%
2025,36.78038379530917,N/A,2025-12,44.57,7751.TWO,54.14,60.48,703.5,竑騰,20.5,-1.9400000000000048,⚠️ 獲利稀釋,❌ 暫避觀望,1725.0,62.42,14.3,N/A
2025,25.330396475770925,N/A,2025-12,-24.19,6568.TWO,5.88,4.76,136.2,宏觀,4.0,-1.9800000000000004,⚠️ 獲利稀釋,❌ 暫避觀望,230.0,6.74,2.37,N/A
2025,49.31506849315068,N/A,2025-12,61.54,5328.TWO,5.47,0.0,10.95,華容,0.39,-1.99,📉 獲利侵蝕,❌ 暫避觀望,36.0,1.99,0.21,N/A
2025,12.895569620253164,N/A,2025-12,-15.2,6271.TW,-4.19,-6.83,284.40000000000003,同欣電,7.64,-2.3,🌑 雙重衰退,⚪ 中性觀察,244.5,-4.53,5.41,N/A
2025,0.0,54.59%,2025-12,-760.0,3632.TWO,-35.55,-31.03,-17.400000000000002,研勤,-0.38,-2.3100000000000023,🏰 高護城河,⚪ 數據不足,9.3000001907,-28.72,-0.43,3.73%
2025,13.543688826569579,23.91%,2025-12,16.87,3059.TW,25.58,18.27,46.349999999999994,華晶科,1.24,-2.3200000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,41.8499984741,20.59,0.98,2.92%
2025,15.662832929782079,N/A,2025-12,34.86,5536.TWO,46.97,34.76,991.2000000000002,聖暉*,28.42,-2.3500000000000014,⚠️ 獲利稀釋,❌ 暫避觀望,1035.0,37.11,20.35,N/A
2025,5.753968253968253,47.07%,2025-12,-2.81,2727.TW,3.33,2.75,604.8000000000001,王品,16.02,-2.46,⚠️ 獲利稀釋,⚪ 中性觀察,232.0,5.21,12.01,7.36%
2025,7.365779135748581,10.28%,2025-12,33.43,2376.TW,24.08,24.57,687.3,技嘉,18.2,-2.5,⚠️ 獲利稀釋,⚪ 中性觀察,337.5,27.07,13.77,4.26%
2025,56.53307266210492,100.00%,2025-12,2.21,3529.TWO,7.92,4.19,920.6999999999999,力旺,25.6,-2.55,🏰 高護城河,❌ 暫避觀望,3470.0,6.74,18.06,60.64%
2025,0.0,N/A,2025-12,3.99,7805.TWO,6.11,3.16,0.0,威聯通,44.56,-2.6399999999999997,⚠️ 獲利稀釋,⚪ 數據不足,785.0,5.8,30.84,N/A
2025,5.989010779423077,54.41%,2025-12,1.83,2903.TW,-2.99,-5.49,54.6,遠百,1.56,-2.81,🏰 高護城河,⚪ 中性觀察,21.7999992371,-2.68,1.12,14.06%
2025,37.78586278586278,42.10%,2025-12,28.76,3131.TWO,53.06,56.98,1443.0,弘塑,45.48,-2.950000000000003,⚠️ 獲利稀釋,❌ 暫避觀望,3635.0,59.93,26.19,29.56%
2025,7.554438605376883,29.77%,2025-12,-52.98,4527.TWO,-24.37,-19.05,89.55000000000001,方土霖,3.4,-3.1000000000000014,🌑 雙重衰退,⚪ 中性觀察,45.0999984741,-15.95,1.34,16.80%
2025,7.30050933786078,N/A,2025-12,-6.74,6214.TW,15.19,9.74,265.05,精誠,7.91,-3.1500000000000004,⚠️ 獲利稀釋,⚪ 中性觀察,129.0,12.89,5.42,N/A
2025,4.605543791353944,34.23%,2025-12,-4.71,4584.TWO,5.03,-4.72,140.70000000000002,君帆,3.43,-3.21,🌑 雙重衰退,⚪ 中性觀察,43.2000007629,-1.51,2.63,12.30%
2025,0.0,4.62%,2025-12,-34.03,3209.TW,-1.06,0.0,0.0,全科,3.02,-3.25,📉 獲利侵蝕,⚪ 數據不足,0.0,3.25,1.58,3.28%
2025,6.934931506849315,N/A,2025-12,-16.72,6486.TWO,-9.56,2.66,175.2,互動,5.78,-3.46,⚠️ 獲利稀釋,⚪ 中性觀察,81.0,6.12,2.84,N/A
2025,7.314856883234894,51.63%,2025-12,1.56,2640.TWO,3.84,0.9,330.15,大車隊,9.01,-3.47,🏰 高護城河,⚪ 中性觀察,161.0,4.37,6.51,21.47%
2025,0.0,7.03%,2025-12,-19.71,2067.TWO,3.79,-2.19,-110.7,嘉鋼,-2.8,-3.5,📉 獲利侵蝕,⚪ 數據不足,6.5999999046,1.31,-2.49,-9.19%
2025,36.348312892247186,N/A,2025-12,50.0,5452.TWO,-12.51,-17.5,13.35,佶優,0.33,-3.5500000000000007,🌑 雙重衰退,❌ 暫避觀望,32.3499984741,-13.95,0.3,N/A
2025,18.4549356223176,N/A,2025-12,-9.9,6672.TW,-1.28,-2.81,174.74999999999997,騰輝電子-KY,4.85,-3.69,📉 獲利侵蝕,❌ 暫避觀望,215.0,0.88,3.46,N/A
2025,4.893813481071099,19.83%,2025-12,-6.61,2488.TW,1.02,-12.98,162.45,漢平,4.56,-3.6900000000000013,🌑 雙重衰退,⚪ 中性觀察,53.0,-9.29,3.53,7.42%
2025,9.293429342934292,N/A,2025-12,40.42,7703.TWO,34.82,27.67,333.3,銳澤,8.72,-3.75,⚠️ 獲利稀釋,⚪ 中性觀察,206.5,31.42,6.74,N/A
2025,0.0,1.76%,2025-12,-2.69,4726.TWO,-7.0,4.42,-89.85000000000001,永昕,-2.17,-3.8100000000000005,⚠️ 獲利稀釋,⚪ 數據不足,27.2999992371,8.23,-1.91,-18.26%
2025,5.837971646623376,14.31%,2025-12,34.15,3029.TW,45.68,30.86,242.55,零壹,6.53,-3.8699999999999974,⚠️ 獲利稀釋,⚪ 中性觀察,94.4000015259,34.73,4.91,6.54%
2025,9.111110802848485,82.96%,2025-12,-32.66,2855.TW,-16.01,0.0,74.25,統一證,3.0,-3.92,🏰 高護城河,⚪ 中性觀察,45.0999984741,3.92,1.67,34.40%
2025,62.38532110091742,17.84%,2025-12,-29.12,4722.TW,-6.97,-11.71,65.4,國精化,2.0,-3.990000000000001,🌑 雙重衰退,❌ 暫避觀望,272.0,-7.72,1.33,5.11%
2025,13.464285986749998,5.36%,2025-12,-10.64,2312.TW,1.36,-4.59,42.00000000000001,金寶,1.05,-4.04,🌑 雙重衰退,⚪ 中性觀察,37.7000007629,-0.55,0.85,1.66%
2025,7.392996108949417,48.05%,2025-12,2.53,2948.TWO,3.92,-2.28,77.1,寶陞,2.14,-4.12,📉 獲利侵蝕,⚪ 中性觀察,38.0,1.84,1.62,9.02%
2025,5.606995884773664,78.99%,2025-12,2.03,2892.TW,4.61,3.31,72.89999999999999,第一金,1.87,-4.279999999999999,🏰 高護城河,⚪ 中性觀察,27.25,7.59,1.51,35.12%
2025,0.0,N/A,2025-12,56.41,6142.TW,75.47,48.0,-10.8,友勁,-0.26,-4.32,⚠️ 獲利稀釋,⚪ 數據不足,8.1499996185,52.32,-0.17,N/A
2025,6.930693069306931,N/A,2025-12,0.0,9926.TW,6.06,1.52,106.05000000000001,新海,2.68,-4.390000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,49.0,5.91,2.3,N/A
2025,7.46515652858885,4.26%,2025-12,-9.04,2347.TW,-8.89,-7.97,172.2,聯強,5.08,-4.4799999999999995,🌑 雙重衰退,⚪ 中性觀察,85.6999969482,-3.49,3.42,2.54%
2025,0.0,73.67%,2025-12,-33.1,4171.TWO,5.83,8.21,-81.3,瑞基,-1.93,-4.5,🏰 高護城河,⚪ 數據不足,17.7999992371,12.71,-1.98,-9.23%
2025,0.0,33.58%,2025-12,-47.37,4121.TWO,-1.15,-5.88,-13.950000000000001,優盛,-0.36,-4.54,🌑 雙重衰退,⚪ 數據不足,14.1499996185,-1.34,-0.27,-3.01%
2025,10.919540229885058,77.03%,2025-12,7.08,4728.TWO,13.37,6.9,522.0,雙美,13.33,-4.549999999999999,🏰 高護城河,⚪ 中性觀察,380.0,11.45,10.43,41.97%
2025,7.227138643067845,24.08%,2025-12,7.41,2480.TW,17.02,6.67,305.1,敦陽科,8.0,-4.710000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,147.0,11.38,5.94,10.67%
2025,6.969026548672567,N/A,2025-12,-38.46,6996.TWO,-15.41,-14.17,406.79999999999995,力領科技,12.15,-4.77,🌑 雙重衰退,⚪ 中性觀察,189.0,-9.4,7.74,N/A
