symbol,prev_year,prev_rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_eps,est_price,rev_yoy,status,advice,name,price,prev_eps_yoy,eps
3443.TW,2025,14.3,19.04%,9.24,2025-12,71.32320401239122,10.13%,-27.08,19.48,1016.8499999999999,36.32,⚠️ 獲利稀釋,❌ 暫避觀望,創意,4835.0,0.26,28.13
6279.TWO,2025,13.16,N/A,-15.51,2025-12,4.534109816971714,N/A,-27.14,6.27,360.5999999999999,11.63,📉 獲利侵蝕,⚪ 中性觀察,胡連,109.0,-32.23,10.74
1519.TW,2025,25.2,42.20%,-6.3,2025-12,28.96440129449838,19.22%,-27.19,8.68,463.50000000000006,20.89,📉 獲利侵蝕,❌ 暫避觀望,華城,895.0,-8.44,13.99
3691.TWO,2025,-33.93,10.51%,-35.83,2025-12,0.0,-1.93%,-27.29,-8.15,-356.70000000000005,-8.54,🌑 雙重衰退,⚪ 數據不足,碩禾,135.0,-436.18,-7.62
9921.TW,2025,-16.86,N/A,-42.86,2025-12,10.645161759109063,N/A,-27.39,2.31,97.64999999999999,-15.47,🌑 雙重衰退,⚪ 中性觀察,巨大,69.3000030518,-58.3,1.84
3533.TW,2025,12.55,51.54%,-15.21,2025-12,15.093653391525732,29.92%,-27.490000000000002,47.64,2474.55,12.28,🏰 高護城河,❌ 暫避觀望,嘉澤,2490.0,-16.1,70.17
6768.TW,2025,16.51,N/A,-17.06,2025-12,4.138109914236759,N/A,-27.52,5.32,288.90000000000003,10.46,📉 獲利侵蝕,⚪ 中性觀察,志強-KY,79.6999969482,-8.3,6.77
4905.TWO,2025,23.69,25.49%,-5.15,2025-12,23.839285260148813,0.20%,-27.71,1.78,50.4,22.56,📉 獲利侵蝕,❌ 暫避觀望,台聯電,80.0999984741,-10.55,2.76
5291.TWO,2025,9.23,N/A,-17.95,2025-12,118.9655172413793,N/A,-27.759999999999998,0.24,8.700000000000001,9.81,📉 獲利侵蝕,❌ 暫避觀望,邑昇,69.0,-24.24,0.31
8085.TWO,2025,7.62,N/A,-17.44,2025-12,0.0,N/A,-27.87,-0.39,-35.699999999999996,10.43,📉 獲利侵蝕,⚪ 數據不足,福華,12.6000003815,40.0,-1.01
2492.TW,2025,4.98,18.27%,-22.96,2025-12,15.372670807453416,6.37%,-27.87,2.95,144.9,4.91,📉 獲利侵蝕,❌ 暫避觀望,華新科,148.5,-30.82,4.74
6668.TW,2025,17.0,N/A,-3.35,2025-12,0.0,N/A,-27.950000000000003,-1.11,-61.49999999999999,24.6,📉 獲利侵蝕,⚪ 數據不足,中揚光,36.3499984741,11.02,-1.93
5203.TW,2025,16.83,N/A,-9.05,2025-12,7.990487151985731,N/A,-27.96,2.58,126.15,18.91,📉 獲利侵蝕,⚪ 中性觀察,訊連,67.1999969482,-10.73,3.63
4164.TW,2025,23.64,31.61%,-5.94,2025-12,14.999999612741115,15.00%,-28.09,0.64,29.550000000000004,22.15,📉 獲利侵蝕,⚪ 中性觀察,承業醫,29.5499992371,-18.92,1.0
6887.TW,2025,-2.88,N/A,-40.21,2025-12,3.5086129431459647,N/A,-28.18,2.54,165.45000000000002,-12.03,🌑 雙重衰退,⚪ 中性觀察,寶綠特-KY,38.7000007629,0.0,4.58
9906.TW,2025,-85.68,N/A,-98.58,2025-12,0.0,N/A,-28.209999999999994,-1.99,-65.1,-70.37,🔄 轉虧為盈,⚪ 數據不足,欣巴巴,37.5,-155.28,0.09
1436.TW,2025,-39.72,52.84%,-72.4,2025-12,3.4061434488668945,-23.97%,-28.340000000000003,6.01,219.74999999999997,-44.06,🏰 高護城河,⚪ 中性觀察,華友聯,49.9000015259,-67.23,5.39
2233.TW,2025,-9.39,30.63%,-38.87,2025-12,18.456572769953052,10.84%,-28.379999999999995,5.02,255.6,-10.49,🌑 雙重衰退,❌ 暫避觀望,宇隆,314.5,-41.63,6.7
2476.TW,2025,10.54,32.99%,-15.98,2025-12,0.0,19.39%,-28.64,2.72,0.0,12.66,📉 獲利侵蝕,⚪ 數據不足,鉅祥,0.0,-30.26,4.36
4551.TW,2025,1.19,23.25%,-27.14,2025-12,10.927914110429448,11.86%,-28.85,3.64,195.6,1.71,📉 獲利侵蝕,⚪ 中性觀察,智伸科,142.5,-23.04,6.04
2905.TW,2025,-7.06,15.31%,-49.63,2025-12,10.346153699461539,0.88%,-28.85,0.53,19.499999999999996,-20.78,🌑 雙重衰退,⚪ 中性觀察,三商,13.4499998093,-66.44,0.71
7782.TWO,2025,2.13,N/A,-30.88,2025-12,0.0,N/A,-29.259999999999998,1.48,0.0,-1.62,🌑 雙重衰退,⚪ 數據不足,光速火箭,27.7999992371,-8.07,2.13
4161.TWO,2025,-5.67,30.16%,-32.77,2025-12,8.74531849494382,10.81%,-29.520000000000003,0.78,40.05,-3.25,🌑 雙重衰退,⚪ 中性觀察,聿新科,23.3500003815,-39.02,1.23
4721.TWO,2025,25.22,25.58%,-10.42,2025-12,12.010796221322538,18.00%,-29.700000000000003,2.1,111.14999999999999,19.28,📉 獲利侵蝕,⚪ 中性觀察,美琪瑪,89.0,-20.75,3.01
2748.TW,2025,-0.81,37.08%,-30.67,2025-12,8.110236370649604,16.89%,-29.91,1.11,76.20000000000002,-0.76,🌑 雙重衰退,⚪ 中性觀察,雲品,41.2000007629,-42.78,2.17
8255.TWO,2025,10.7,N/A,-23.11,2025-12,9.292866082603254,N/A,-30.02,4.64,239.70000000000002,6.91,📉 獲利侵蝕,⚪ 中性觀察,朋程,148.5,-28.62,6.32
5471.TW,2025,-1.99,N/A,-32.71,2025-12,25.994152492923977,N/A,-30.200000000000003,0.5,25.65,-2.51,🌑 雙重衰退,❌ 暫避觀望,松翰,44.4500007629,-41.86,0.72
6412.TW,2025,-2.55,N/A,-37.65,2025-12,7.284448148742949,N/A,-30.32,4.03,186.15,-7.33,🌑 雙重衰退,⚪ 中性觀察,群電,90.4000015259,-34.89,5.2
8011.TW,2025,-22.22,N/A,-46.94,2025-12,5.724431709801137,N/A,-30.38,1.0,52.8,-16.56,🌑 雙重衰退,⚪ 中性觀察,台通,20.1499996185,26.58,1.3
4401.TWO,2025,0.86,8.57%,-31.13,2025-12,8.95569596107595,1.90%,-30.45,0.48,23.7,-0.68,🌑 雙重衰退,⚪ 中性觀察,東隆興,14.1499996185,-33.33,0.73
6136.TW,2025,26.89,N/A,-1.11,2025-12,12.57575738308081,N/A,-30.939999999999998,0.95,29.7,29.83,📉 獲利侵蝕,⚪ 中性觀察,富爾特,24.8999996185,15.85,0.89
2493.TW,2025,1.62,29.23%,-27.93,2025-12,12.307692307692307,18.00%,-30.96,3.16,165.75,3.03,📉 獲利侵蝕,⚪ 中性觀察,揚博,136.0,-32.04,4.36
6642.TWO,2025,6.19,N/A,-27.37,2025-12,9.96830452074485,N/A,-30.98,1.78,94.64999999999999,3.61,📉 獲利侵蝕,⚪ 中性觀察,富致,62.9000015259,-34.8,2.6
2548.TW,2025,-32.14,28.22%,121.88,2025-12,9.853420195439739,24.04%,-31.0,1.82,184.20000000000002,152.88,⚠️ 獲利稀釋,⚪ 中性觀察,華固,121.0,-63.6,10.15
9918.TW,2025,5.03,N/A,-28.18,2025-12,10.210772476370025,N/A,-31.14,1.3,64.05,2.96,📉 獲利侵蝕,⚪ 中性觀察,欣天然,43.5999984741,-28.09,1.61
2881.TW,2025,-2.69,42.21%,-21.56,2025-12,4.371740016510194,22.46%,-31.299999999999997,6.23,316.35,9.74,📉 獲利侵蝕,⚪ 中性觀察,富邦金,92.1999969482,-26.79,8.37
6163.TWO,2025,9.55,N/A,-20.43,2025-12,163.05555767472222,N/A,-31.369999999999997,-0.17,5.3999999999999995,10.94,🔄 轉虧為盈,❌ 暫避觀望,華電網,58.7000007629,-14.29,0.75
2208.TW,2025,59.58,11.98%,18.81,2025-12,0.0,7.19%,-31.460000000000004,-1.94,-95.1,50.27,⚠️ 獲利稀釋,⚪ 數據不足,台船,20.3500003815,-95.96,-1.77
6148.TWO,2025,9.72,N/A,-11.69,2025-12,11.851851851851851,N/A,-31.479999999999997,0.72,40.5,19.79,📉 獲利侵蝕,⚪ 中性觀察,驊宏資,32.0,-40.0,1.36
3090.TW,2025,32.55,17.93%,-2.02,2025-12,8.057395143487858,10.80%,-31.56,4.21,203.85000000000002,29.54,📉 獲利侵蝕,⚪ 中性觀察,日電貿,109.5,17.53,5.48
2374.TW,2025,45.79,21.67%,28.57,2025-12,16.297786720321934,8.17%,-31.68,1.52,74.55,60.25,⚠️ 獲利稀釋,❌ 暫避觀望,佳能,81.0,0.0,2.44
6469.TWO,2025,10.06,N/A,-22.33,2025-12,7.401501081228893,N/A,-31.72,3.02,159.9,9.39,📉 獲利侵蝕,⚪ 中性觀察,大樹,78.9000015259,-21.61,4.01
2377.TW,2025,17.9,11.11%,-15.42,2025-12,6.056961832164557,2.63%,-31.759999999999998,4.87,236.99999999999997,16.34,📉 獲利侵蝕,⚪ 中性觀察,微星,95.6999969482,-34.98,6.8
8091.TWO,2025,4.35,N/A,-25.14,2025-12,14.703618167821404,N/A,-31.96,3.96,194.84999999999997,6.82,📉 獲利侵蝕,⚪ 中性觀察,翔名,191.0,-28.13,5.89
6418.TWO,2025,-3.81,N/A,-33.64,2025-12,16.439024762390243,N/A,-32.11,0.72,30.749999999999996,-1.53,🌑 雙重衰退,❌ 暫避觀望,詠昇,33.7000007629,-1.37,0.73
6585.TW,2025,-14.46,N/A,-45.5,2025-12,0.0,N/A,-32.29,3.81,0.0,-13.21,🌑 雙重衰退,⚪ 數據不足,鼎基,0.0,-52.91,5.64
2603.TW,2025,-15.64,17.92%,-50.82,2025-12,2.3172905525846703,9.72%,-32.59,27.74,1346.4,-18.23,🌑 雙重衰退,⚪ 中性觀察,長榮,208.0,-45.0,31.68
6548.TWO,2025,12.56,N/A,-20.6,2025-12,14.069149341994681,N/A,-32.620000000000005,1.12,56.400000000000006,12.02,📉 獲利侵蝕,⚪ 中性觀察,長科*,52.9000015259,-24.31,1.63
3567.TWO,2025,-13.96,34.78%,-43.32,2025-12,12.941176150042017,18.49%,-32.68,0.69,35.699999999999996,-10.64,🌑 雙重衰退,⚪ 中性觀察,逸昌,30.7999992371,-52.41,1.06
7777.TWO,2025,6.8,N/A,-16.92,2025-12,0.0,N/A,-32.800000000000004,0.35,0.0,15.88,📉 獲利侵蝕,⚪ 數據不足,能率亞洲,30.0499992371,-31.37,0.58
1909.TW,2025,-6.88,12.46%,-39.29,2025-12,0.0,2.54%,-32.82,-0.54,-21.900000000000002,-6.47,🌑 雙重衰退,⚪ 數據不足,榮成,9.0200004578,-440.0,-0.39
1470.TW,2025,3.3,30.30%,-30.97,2025-12,15.89285714285714,18.03%,-32.96,0.32,21.000000000000004,1.99,📉 獲利侵蝕,❌ 暫避觀望,大統新創,22.25,-58.44,0.78
4420.TWO,2025,27.84,4.67%,-10.52,2025-12,1.9845857785597298,-0.60%,-33.22,5.23,311.40000000000003,22.7,📉 獲利侵蝕,⚪ 中性觀察,光明,41.2000007629,-2.24,5.53
2897.TW,2025,-6.53,91.47%,-35.48,2025-12,6.090909206484849,32.72%,-33.39,0.53,24.750000000000004,-2.09,🏰 高護城河,⚪ 中性觀察,王道銀行,10.0500001907,-24.64,0.61
3038.TW,2025,-15.48,20.87%,-50.0,2025-12,8.547794117647058,0.16%,-33.5,0.82,40.800000000000004,-16.5,🌑 雙重衰退,⚪ 中性觀察,全台,23.25,-56.0,1.1
2105.TW,2025,-4.96,22.84%,-39.27,2025-12,7.928388746803069,6.75%,-33.59,1.23,58.650000000000006,-5.68,🌑 雙重衰退,⚪ 中性觀察,正新,31.0,-42.25,1.5
5258.TW,2025,-2.59,N/A,-33.17,2025-12,7.653061224489795,N/A,-33.63,1.56,95.55000000000001,0.46,📉 獲利侵蝕,⚪ 中性觀察,虹堡,48.75,-65.71,4.23
4961.TW,2025,-0.32,N/A,-39.94,2025-12,5.917379977670265,N/A,-33.66,8.08,403.04999999999995,-6.28,🌑 雙重衰退,⚪ 中性觀察,天鈺,159.0,-34.04,9.65
4994.TW,2025,-27.43,N/A,-59.0,2025-12,16.760069518073553,N/A,-33.82,1.71,85.65,-25.18,🌑 雙重衰退,❌ 暫避觀望,傳奇,95.6999969482,-53.91,1.96
3305.TW,2025,30.27,13.39%,-4.59,2025-12,13.325330132052821,3.80%,-33.95,2.57,124.95,29.36,📉 獲利侵蝕,⚪ 中性觀察,昇貿,111.0,-8.59,3.16
1785.TWO,2025,30.97,16.83%,-1.88,2025-12,31.311154598825834,11.95%,-34.27,1.27,76.64999999999999,32.39,📉 獲利侵蝕,❌ 暫避觀望,光洋科,160.0,-40.28,3.14
5906.TW,2025,-10.26,N/A,-41.32,2025-12,16.08414264171521,N/A,-34.28,0.78,46.349999999999994,-7.04,🌑 雙重衰退,❌ 暫避觀望,台南-KY,49.7000007629,-39.53,0.98
6716.TWO,2025,-16.58,N/A,-49.65,2025-12,21.485149270247526,N/A,-34.349999999999994,1.19,60.6,-15.3,🌑 雙重衰退,❌ 暫避觀望,應廣,86.8000030518,-69.69,2.19
6126.TWO,2025,5.58,N/A,-27.08,2025-12,16.280193605265698,N/A,-34.489999999999995,0.66,31.050000000000004,7.41,📉 獲利侵蝕,❌ 暫避觀望,信音,33.7000007629,-7.04,0.71
5353.TWO,2025,-5.73,N/A,-36.28,2025-12,7.859237312932551,N/A,-34.51,1.0,51.150000000000006,-1.77,🌑 雙重衰退,⚪ 中性觀察,台林,26.7999992371,-42.53,1.38
6155.TW,2025,11.9,N/A,-23.71,2025-12,36.590908512954556,N/A,-34.58,0.41,19.799999999999997,10.87,📉 獲利侵蝕,❌ 暫避觀望,鈞寶,48.2999992371,-52.87,0.74
6834.TW,2025,17.47,N/A,-21.88,2025-12,43.92045627943182,N/A,-34.739999999999995,0.24,13.200000000000001,12.86,📉 獲利侵蝕,❌ 暫避觀望,天二科技,38.6500015259,-58.62,0.5
3680.TWO,2025,0.17,43.28%,-22.51,2025-12,31.51055766107201,17.47%,-34.77,4.2,277.04999999999995,12.26,📉 獲利侵蝕,❌ 暫避觀望,家登,582.0,-55.93,9.43
2314.TW,2025,-21.59,2.93%,-34.29,2025-12,0.0,-21.07%,-34.78,-4.71,-195.15000000000003,0.49,📉 獲利侵蝕,⚪ 數據不足,台揚,13.8000001907,-83.27,-6.11
1308.TW,2025,-3.08,6.52%,-39.68,2025-12,0.0,2.26%,-34.9,-1.16,-63.3,-4.78,🌑 雙重衰退,⚪ 數據不足,亞聚,14.25,-45.0,-1.76
3617.TW,2025,-1.7,51.62%,-40.33,2025-12,5.490587564175699,10.14%,-35.349999999999994,11.6,525.9000000000001,-4.98,🏰 高護城河,⚪ 中性觀察,碩天,192.5,-32.24,14.47
2387.TW,2025,-18.24,13.53%,-55.56,2025-12,4.963985411056422,3.69%,-35.78,2.56,124.95,-19.78,🌑 雙重衰退,⚪ 中性觀察,精元,41.3499984741,-51.25,3.47
6221.TWO,2025,19.24,N/A,-33.33,2025-12,3.8972808515256796,N/A,-35.78,1.84,99.3,2.45,📉 獲利侵蝕,⚪ 中性觀察,晉泰,25.7999992371,-23.33,2.35
6667.TWO,2025,80.9,N/A,39.39,2025-12,7.951522317469702,N/A,-35.78,9.96,507.45,75.17,⚠️ 獲利稀釋,⚪ 中性觀察,信紘科,269.0,44.29,13.77
6683.TWO,2025,27.1,N/A,-12.9,2025-12,74.93426818580194,N/A,-35.93,10.08,513.4499999999999,23.03,📉 獲利侵蝕,❌ 暫避觀望,雍智科技,2565.0,-18.1,15.42
5514.TWO,2025,0.0,N/A,-135.14,2025-12,0.0,N/A,-35.97999999999999,-0.04,-5.1000000000000005,-99.16,🌑 雙重衰退,⚪ 數據不足,三豐,15.8500003815,33.33,-0.13
1786.TW,2025,1.13,75.32%,-35.61,2025-12,11.285140715441765,19.86%,-35.98,1.38,74.7,0.37,🏰 高護城河,⚪ 中性觀察,科妍,56.2000007629,-45.93,2.24
2353.TW,2025,1.31,11.56%,-31.87,2025-12,9.702797202797202,2.51%,-36.01,0.9,42.900000000000006,4.14,📉 獲利侵蝕,⚪ 中性觀察,宏��,27.75,-34.07,1.26
2736.TWO,2025,51.06,51.65%,0.0,2025-12,0.0,-9.65%,-36.07,-1.67,-66.9,36.07,🏰 高護城河,⚪ 數據不足,富野,13.0,24.61,-1.83
3564.TWO,2025,11.47,20.85%,-26.97,2025-12,26.9407899755921,1.19%,-36.22,0.51,22.800000000000004,9.25,📉 獲利侵蝕,❌ 暫避觀望,其陽,40.9500007629,-22.73,0.65
3372.TWO,2025,16.7,-2.87%,-15.09,2025-12,0.0,-10.81%,-36.65,-1.07,-51.45,21.56,📉 獲利侵蝕,⚪ 數據不足,典範,19.6000003815,-46.58,-1.22
6906.TW,2025,-7.5,N/A,-48.45,2025-12,19.559748667578614,N/A,-36.870000000000005,0.56,47.7,-11.58,🌑 雙重衰退,❌ 暫避觀望,現觀科,62.2000007629,-67.46,1.87
6597.TWO,2025,-13.06,N/A,-48.7,2025-12,13.228070443140352,N/A,-36.910000000000004,1.62,85.49999999999999,-11.79,🌑 雙重衰退,⚪ 中性觀察,立誠,75.4000015259,-57.7,2.51
3338.TW,2025,-0.18,21.43%,-40.47,2025-12,14.979757085020243,4.40%,-36.93,1.44,74.10000000000001,-3.54,🌑 雙重衰退,⚪ 中性觀察,泰碩,74.0,-31.25,1.8
6937.TW,2025,-2.93,N/A,-50.25,2025-12,50.52473763118441,N/A,-36.99,1.92,100.05,-13.26,🌑 雙重衰退,❌ 暫避觀望,天虹,337.0,-50.39,3.01
2489.TW,2025,5.27,9.15%,-31.22,2025-12,17.30337107224719,0.67%,-37.35,0.81,40.05,6.13,📉 獲利侵蝕,❌ 暫避觀望,瑞軒,46.2000007629,-37.59,1.22
4580.TWO,2025,-2.47,31.57%,-42.92,2025-12,6.878660832485354,12.43%,-37.370000000000005,4.09,179.25000000000003,-5.55,🌑 雙重衰退,⚪ 中性觀察,捷流閥業,82.1999969482,-36.65,5.03
3206.TWO,2025,-12.52,21.42%,-50.73,2025-12,6.555343220248091,4.13%,-37.519999999999996,1.49,78.60000000000001,-13.21,🌑 雙重衰退,⚪ 中性觀察,志豐,34.3499984741,-57.79,2.02
7732.TW,2025,4.64,N/A,-37.18,2025-12,7.611940461172707,N/A,-37.839999999999996,1.3,70.35000000000001,0.66,📉 獲利侵蝕,⚪ 中性觀察,金興精密,35.7000007629,-37.32,1.73
1339.TW,2025,-9.85,33.66%,-51.9,2025-12,8.566878656921443,13.17%,-37.879999999999995,1.12,70.65,-14.02,🌑 雙重衰退,⚪ 中性觀察,昭輝,40.3499984741,-72.48,2.41
1616.TW,2025,21.44,13.02%,-24.5,2025-12,3.704318810149502,9.95%,-37.88,2.22,90.3,13.38,📉 獲利侵蝕,⚪ 中性觀察,億泰,22.2999992371,342.86,1.55
1434.TW,2025,-2.03,10.73%,-42.05,2025-12,15.9499998093,1.58%,-37.97,0.29,15.0,-4.08,🌑 雙重衰退,❌ 暫避觀望,福懋,15.9499998093,-64.63,0.51
2724.TWO,2025,-75.21,16.85%,-106.76,2025-12,0.0,-24.14%,-38.11,-0.35,-10.350000000000001,-68.65,🌑 雙重衰退,⚪ 數據不足,藝舍-KY,14.8000001907,-113.06,-0.2
2495.TW,2025,-14.6,43.31%,-49.1,2025-12,26.031250953687504,9.76%,-38.21,0.45,23.999999999999996,-10.89,🌑 雙重衰退,❌ 暫避觀望,普安,41.6500015259,-73.37,1.13
6284.TWO,2025,5.83,N/A,-34.8,2025-12,7.391713747645951,N/A,-38.239999999999995,3.12,159.3,3.44,📉 獲利侵蝕,⚪ 中性觀察,佳邦,78.5,-34.26,4.36
6441.TWO,2025,-53.82,N/A,-94.72,2025-12,0.0,N/A,-38.26,-3.76,-188.25,-56.46,🌑 雙重衰退,⚪ 數據不足,廣錠,28.3500003815,-178.52,-5.16
6147.TWO,2025,7.16,N/A,-32.79,2025-12,20.355504587155963,N/A,-38.28,2.62,130.8,5.49,📉 獲利侵蝕,❌ 暫避觀望,頎邦,177.5,-39.44,3.74
6207.TWO,2025,-6.79,N/A,-56.52,2025-12,30.954544760954544,N/A,-38.36,0.7,33.0,-18.16,🌑 雙重衰退,❌ 暫避觀望,雷科,68.0999984741,-56.52,0.9
6637.TWO,2025,47.8,N/A,1.91,2025-12,3.874261067925847,N/A,-38.540000000000006,5.8,279.15,40.45,⚠️ 獲利稀釋,⚪ 中性觀察,醫影,72.0999984741,9.07,7.17
3438.TWO,2025,8.0,38.12%,-33.77,2025-12,30.000000373970586,-0.86%,-38.690000000000005,0.57,30.6,4.92,📉 獲利侵蝕,❌ 暫避觀望,類比科,61.2000007629,-55.47,1.0
2352.TW,2025,5.54,17.06%,-35.71,2025-12,12.994792064010417,1.17%,-38.8,0.59,28.799999999999997,3.09,📉 獲利侵蝕,⚪ 中性觀察,佳世達,24.9500007629,-31.0,0.64
5905.TWO,2025,1.87,N/A,-29.17,2025-12,0.0,N/A,-38.82,-0.36,-21.9,9.65,📉 獲利侵蝕,⚪ 數據不足,南仁湖,8.0399999619,-75.0,-0.63
2641.TWO,2025,46.32,44.07%,4.26,2025-12,3.6477986621593295,38.28%,-38.86,1.55,71.55,43.12,⚠️ 獲利稀釋,⚪ 中性觀察,正德,17.3999996185,2.72,2.01
7728.TWO,2025,-20.52,N/A,-45.05,2025-12,89.59025470653378,N/A,-38.89,1.85,135.45,-6.16,🌑 雙重衰退,❌ 暫避觀望,光焱科技,809.0,-74.86,4.92
1805.TW,2025,1968.35,21.75%,-93.38,2025-12,17.063492063492063,10.56%,-38.949999999999996,0.06,9.45,-54.43,🌑 雙重衰退,❌ 暫避觀望,寶徠,10.75,-92.11,0.2
4767.TWO,2025,-15.03,24.63%,-56.03,2025-12,10.134099909157088,7.42%,-38.97,0.61,39.15,-17.06,🌑 雙重衰退,⚪ 中性觀察,誠泰科技,26.4500007629,-71.89,1.24
8102.TWO,2025,-16.46,N/A,-62.55,2025-12,0.0,N/A,-39.239999999999995,1.63,0.0,-23.31,🌑 雙重衰退,⚪ 數據不足,傑霖科技,69.4000015259,-54.21,2.25
8045.TW,2025,-27.96,N/A,-70.37,2025-12,64.74137799491379,N/A,-39.25,0.43,17.400000000000002,-31.12,🌑 雙重衰退,❌ 暫避觀望,達運光電,75.0999984741,-78.92,0.64
6669.TW,2025,168.74,N/A,124.43,2025-12,7.354533362204968,N/A,-39.25,200.85,9698.099999999999,163.68,⚠️ 獲利稀釋,⚪ 中性觀察,緯穎,4755.0,137.3,275.06
6028.TWO,2025,8.76,N/A,-34.17,2025-12,0.0,N/A,-39.43,5.85,0.0,5.26,📉 獲利侵蝕,⚪ 數據不足,公勝保經,79.0999984741,-40.97,7.86
3413.TW,2025,33.97,23.90%,-12.83,2025-12,5.956314243759178,11.87%,-39.49,16.22,817.1999999999999,26.66,📉 獲利侵蝕,⚪ 中性觀察,京鼎,324.5,-6.86,21.44
3083.TWO,2025,-19.4,87.57%,-46.91,2025-12,38.768115942028984,12.73%,-39.51,0.14,10.350000000000001,-7.4,🏰 高護城河,❌ 暫避觀望,網龍,26.75,-85.11,0.43
3715.TW,2025,6.68,17.76%,-30.16,2025-12,24.716981132075475,3.42%,-39.53,2.4,119.24999999999999,9.37,📉 獲利侵蝕,❌ 暫避觀望,定穎投控,196.5,-24.29,2.7
4441.TW,2025,28.9,24.81%,-11.39,2025-12,0.0,9.90%,-39.67,11.38,0.0,28.28,📉 獲利侵蝕,⚪ 數據不足,振大環球,0.0,-24.5,14.79
1784.TWO,2025,0.0,56.51%,-38.61,2025-12,28.677041614085603,-0.97%,-39.8,0.73,38.55,1.19,🏰 高護城河,❌ 暫避觀望,訊聯,73.6999969482,-27.37,1.02
3088.TWO,2025,1.18,33.38%,-37.99,2025-12,12.058212058212058,10.77%,-39.81,2.76,144.29999999999998,1.82,📉 獲利侵蝕,⚪ 中性觀察,艾訊,116.0,-48.29,4.68
2543.TW,2025,-11.27,16.97%,-44.58,2025-12,6.565281899109792,14.03%,-39.81,1.93,101.10000000000001,-4.77,🌑 雙重衰退,⚪ 中性觀察,皇昌,44.25,-39.37,2.69
5009.TWO,2025,-10.82,N/A,-50.0,2025-12,6.783625582280703,N/A,-39.86,1.3,76.95,-10.14,🌑 雙重衰退,⚪ 中性觀察,榮剛,34.7999992371,-66.14,2.2
3004.TW,2025,13.37,24.39%,-24.15,2025-12,8.15464587394412,9.60%,-39.95,4.4,230.85000000000002,15.8,📉 獲利侵蝕,⚪ 中性觀察,豐達科,125.5,-11.16,5.85
3515.TW,2025,107.53,12.78%,46.5,2025-12,6.418918918918919,5.61%,-39.980000000000004,11.25,555.0,86.48,⚠️ 獲利稀釋,⚪ 中性觀察,華擎,237.5,58.9,15.28
3455.TWO,2025,5.04,53.12%,-49.53,2025-12,105.95667870036101,6.13%,-39.99,1.36,41.55,-9.54,🏰 高護城河,❌ 暫避觀望,由田,293.5,-28.8,2.67
7730.TW,2025,-5.61,N/A,-45.51,2025-12,0.0,N/A,-40.18,0.84,0.0,-5.33,🌑 雙重衰退,⚪ 數據不足,暉盛-創,167.0,-56.48,1.73
2941.TWO,2025,16.89,64.17%,-27.47,2025-12,4.849683483939874,2.03%,-40.18,2.07,94.80000000000001,12.71,🏰 高護城河,⚪ 中性觀察,米斯特,30.6499996185,-17.2,2.35
8234.TWO,2025,14.43,N/A,-35.0,2025-12,44.61538551828402,N/A,-40.19,0.32,25.349999999999998,5.19,📉 獲利侵蝕,❌ 暫避觀望,新漢,75.4000015259,190.91,0.39
2030.TW,2025,-18.3,9.99%,-58.33,2025-12,18.915662420843372,2.68%,-40.19,0.13,12.450000000000001,-18.14,🌑 雙重衰退,❌ 暫避觀望,彰源,15.6999998093,-80.3,0.35
1110.TW,2025,3.38,15.28%,-40.98,2025-12,18.812500238375,7.32%,-40.239999999999995,0.29,11.999999999999998,-0.74,🌑 雙重衰退,❌ 暫避觀望,東泥,15.0500001907,-42.0,0.36
6715.TW,2025,-27.23,N/A,-65.38,2025-12,92.50000000000001,N/A,-40.279999999999994,1.17,71.99999999999999,-25.1,🌑 雙重衰退,❌ 暫避觀望,嘉基,444.0,-73.41,1.8
4958.TW,2025,8.76,N/A,-33.96,2025-12,33.68878357030016,N/A,-40.29,3.79,189.9,6.33,📉 獲利侵蝕,❌ 暫避觀望,臻鼎-KY,426.5,-30.62,6.91
2355.TW,2025,-4.42,13.97%,-43.86,2025-12,13.506493506493506,5.11%,-40.35,0.96,57.75,-3.51,🌑 雙重衰退,⚪ 中性觀察,敬鵬,52.0,-58.8,1.6
6692.TWO,2025,9.77,N/A,-75.0,2025-12,0.0,N/A,-40.37,0.44,0.0,-34.63,🌑 雙重衰退,⚪ 數據不足,進能服,0.0,160.27,0.23
5469.TW,2025,33.04,N/A,-3.06,2025-12,5.583388065141727,N/A,-40.52,4.93,227.55,37.46,📉 獲利侵蝕,⚪ 中性觀察,瀚宇博,84.6999969482,6.52,6.05
3707.TWO,2025,-5.0,-1.01%,-41.61,2025-12,0.0,-12.37%,-40.73,-1.5,-75.6,-0.88,🌑 雙重衰退,⚪ 數據不足,漢磊,75.5,-59.57,-1.97
8482.TW,2025,-4.79,N/A,-48.17,2025-12,8.792486856153847,N/A,-40.85,1.74,83.85,-7.32,🌑 雙重衰退,⚪ 中性觀察,商億-KY,49.1500015259,-45.89,2.3
2474.TW,2025,6.3,33.00%,-37.78,2025-12,8.126195028680687,13.69%,-40.96,7.45,392.25000000000006,3.18,📉 獲利侵蝕,⚪ 中性觀察,可成,212.5,-44.88,11.33
8349.TWO,2025,-13.33,N/A,-53.88,2025-12,10.067719745846501,N/A,-41.050000000000004,1.19,66.44999999999999,-12.83,🌑 雙重衰退,⚪ 中性觀察,�矬�,44.5999984741,-61.04,1.93
