status,prev_rev_yoy,est_price,pe,expansion,date,om,advice,prev_eps_yoy,eps_yoy,prev_year,eps,symbol,name,prev_eps,gm,price,rev_yoy
⚠️ 獲利稀釋,-7.24,22.95,35.882353938496735,-177.57,2026-03,-1.96%,❌ 暫避觀望,-73.51,42.31,2025,0.37,3588.TW,通嘉,0.5,31.63%,54.9000015259,219.88
⚠️ 獲利稀釋,8.51,221.1,17.028493894165535,-177.81,2026-03,10.45%,❌ 暫避觀望,-40.84,196.0,2025,2.24,3587.TWO,閎康,6.1,30.02%,251.0,373.81
⚠️ 獲利稀釋,4.29,105.0,40.285714285714285,-178.23,2026-03,21.78%,❌ 暫避觀望,-18.46,24.71,2025,1.06,2455.TW,全新,2.97,37.27%,282.0,202.94
📉 獲利侵蝕,-17.82,69.89999999999999,5.10729597362661,-178.42000000000002,2026-03,13.35%,⚪ 中性觀察,-12.16,-10.71,2025,0.5,3284.TWO,太普高,2.31,25.16%,23.7999992371,167.71
📉 獲利侵蝕,8.73,146.25,4.2871794089333335,-178.65,2026-03,N/A,⚪ 中性觀察,117.01,-9.84,2025,0.55,6763.TWO,綠界科技*,4.21,N/A,41.7999992371,168.81
📉 獲利侵蝕,10.32,-4.35,0.0,-178.89999999999998,2026-03,N/A,⚪ 數據不足,-50.0,-16.67,2025,0.1,5251.TWO,天鉞電,0.03,N/A,27.3999996185,162.23
📉 獲利侵蝕,7.88,295.65000000000003,4.769152714358194,-179.3,2026-03,N/A,⚪ 中性觀察,-0.37,-26.34,2025,1.42,5403.TWO,中菲,8.57,N/A,94.0,152.96
📉 獲利侵蝕,-24.49,21.0,18.24999945507143,-179.72,2026-03,N/A,❌ 暫避觀望,-99.85,-81.89,2025,0.48,3557.TW,嘉威,0.01,N/A,25.5499992371,97.83
📉 獲利侵蝕,13.44,180.75,35.850622406639005,-179.77,2026-03,15.62%,❌ 暫避觀望,31.15,-70.51,2025,0.69,3450.TW,聯鈞,5.01,26.67%,432.0,109.26
📉 獲利侵蝕,0.49,164.1,4.917733019844608,-179.86,2026-03,N/A,⚪ 中性觀察,16.97,-23.33,2025,0.92,3303.TWO,岱稜,4.57,N/A,53.7999992371,156.53
⚠️ 獲利稀釋,-8.17,3.6,50.83333253874999,-180.07999999999998,2026-03,11.05%,❌ 暫避觀望,-94.0,8.33,2025,0.13,1611.TW,中電,0.03,37.93%,12.1999998093,188.41
📉 獲利侵蝕,-4.28,79.35,6.001890359168242,-180.4,2026-03,N/A,⚪ 中性觀察,-56.63,-48.65,2025,0.57,8410.TWO,森田,3.27,N/A,31.75,131.75
📉 獲利侵蝕,22.39,172.79999999999998,6.085069311987848,-180.68,2026-03,N/A,⚪ 中性觀察,-31.43,-24.52,2025,1.18,7736.TW,虎山,5.04,N/A,70.0999984741,156.16
📉 獲利侵蝕,-1.52,397.80000000000007,3.8650075414781293,-180.94,2026-03,N/A,⚪ 中性觀察,-10.98,-67.69,2025,0.83,8467.TW,波力-KY,10.03,N/A,102.5,113.25
⚠️ 獲利稀釋,55.14,208.2,1.469740606520173,-182.03,2026-03,N/A,⚪ 中性觀察,66.99,152.58,2025,2.45,5206.TWO,坤悅,3.44,N/A,20.3999996185,334.61
⚠️ 獲利稀釋,5.6,0.15000000000000013,2474.9999999999977,-182.06,2026-03,N/A,❌ 暫避觀望,66.67,100.0,2025,0.02,6168.TW,宏齊,0.05,N/A,24.75,282.06
⚠️ 獲利稀釋,16.01,-23.549999999999997,0.0,-183.29000000000002,2026-03,-5.26%,⚪ 數據不足,18.37,45.45,2025,-0.12,2321.TW,東訊,-0.76,29.80%,16.4500007629,228.74
📉 獲利侵蝕,20.5,148.65,6.770938292038346,-183.38,2026-03,7.82%,⚪ 中性觀察,2.69,-42.76,2025,0.83,2364.TW,倫飛,4.2,39.87%,67.0999984741,140.62
📉 獲利侵蝕,4.22,-152.85,0.0,-183.4,2026-03,N/A,⚪ 數據不足,-85.58,-34.88,2025,-1.18,6496.TWO,科懋,-3.97,N/A,24.75,148.52
⚠️ 獲利稀釋,13.67,275.7,8.94994559303591,-184.0,2026-03,N/A,⚪ 中性觀察,-8.99,2.36,2025,2.6,6922.TWO,宸曜,6.9,N/A,164.5,186.36
⚠️ 獲利稀釋,-1.34,-13.799999999999999,0.0,-184.14,2026-03,-3.01%,⚪ 數據不足,-5.88,8.33,2025,-0.11,4121.TWO,優盛,-0.36,33.58%,13.1499996185,192.47
📉 獲利侵蝕,-15.36,126.74999999999999,5.840236505810651,-184.59,2026-03,N/A,⚪ 中性觀察,137.2,-99.76,2025,0.01,6684.TWO,安格,1.57,N/A,49.3499984741,84.83
⚠️ 獲利稀釋,1.82,159.45,12.13546566321731,-185.04000000000002,2026-03,10.77%,⚪ 中性觀察,-37.99,92.31,2025,2.25,3088.TWO,艾訊,4.68,33.38%,129.0,277.35
📉 獲利侵蝕,6.1,380.4,3.4542586149093064,-185.14999999999998,2026-03,N/A,⚪ 中性觀察,13.09,-45.58,2025,1.23,8279.TWO,生展,10.02,N/A,87.5999984741,139.57
⚠️ 獲利稀釋,2.32,141.15,8.501594048884165,-185.4,2026-03,2.59%,⚪ 中性觀察,-5.22,26.37,2025,1.15,1216.TW,統一,3.45,31.73%,80.0,211.77
📉 獲利侵蝕,5.66,92.99999999999999,8.661290445629033,-185.5,2026-03,N/A,⚪ 中性觀察,22.61,-2.33,2025,0.42,7547.TWO,碩網,2.65,N/A,53.7000007629,183.17
⚠️ 獲利稀釋,-13.56,52.2,13.908046415488506,-185.56,2026-03,N/A,⚪ 中性觀察,-54.63,19.05,2025,0.5,4952.TW,凌通,1.03,N/A,48.4000015259,204.61
⚠️ 獲利稀釋,6.74,137.10000000000002,15.317286652078774,-185.79,2026-03,N/A,❌ 暫避觀望,4.76,6.4,2025,1.34,6568.TWO,宏觀,4.0,N/A,140.0,192.19
📉 獲利侵蝕,-3.69,490.50000000000006,3.9449541284403664,-185.92,2026-03,N/A,⚪ 中性觀察,-26.4,-12.5,2025,4.41,6605.TW,帝寶,13.97,N/A,129.0,173.42
📉 獲利侵蝕,19.07,262.95,9.241300627495724,-186.06,2026-03,18.05%,⚪ 中性觀察,4.56,-3.23,2025,1.8,3416.TW,融程電,7.39,38.51%,162.0,182.83
⚠️ 獲利稀釋,-25.1,76.95,76.21832358674465,-186.09,2026-03,N/A,❌ 暫避觀望,-65.38,46.38,2025,1.02,6715.TW,嘉基,1.8,N/A,391.0,232.47
📉 獲利侵蝕,3.18,364.8,7.668585526315789,-186.16,2026-03,13.69%,⚪ 中性觀察,-37.78,-38.46,2025,2.63,2474.TW,可成,11.33,33.00%,186.5,147.7
⚠️ 獲利稀釋,6.37,202.05000000000004,18.634001484780992,-186.21,2026-03,N/A,❌ 暫避觀望,19.71,9.03,2025,1.57,8261.TW,富鼎,5.73,N/A,251.0,195.24
⚠️ 獲利稀釋,22.89,469.34999999999997,9.747523170341962,-186.28,2026-03,N/A,⚪ 中性觀察,31.94,40.71,2025,3.68,6138.TWO,茂達,13.04,N/A,305.0,226.99
⚠️ 獲利稀釋,11.98,51.74999999999999,5.942028985507247,-186.28999999999996,2026-03,7.24%,⚪ 中性觀察,25.87,560.0,2025,0.33,3703.TW,欣陸,1.8,13.84%,20.5,746.29
⚠️ 獲利稀釋,-20.79,-57.3,0.0,-186.60000000000002,2026-03,N/A,⚪ 數據不足,-129.33,18.42,2025,-0.31,6130.TWO,上亞科技,-1.72,N/A,24.8999996185,205.02
⚠️ 獲利稀釋,2.26,127.64999999999999,16.92126909518214,-187.08999999999997,2026-03,19.78%,❌ 暫避觀望,-11.97,108.06,2025,1.29,2303.TW,聯電,3.34,30.67%,144.0,295.15
📉 獲利侵蝕,-23.26,-0.5999999999999996,0.0,-187.21,2026-03,2.42%,⚪ 數據不足,-77.66,-34.62,2025,0.17,1468.TW,昶和,0.21,18.12%,13.6000003815,152.59
⚠️ 獲利稀釋,-72.48,-46.50000000000001,0.0,-187.35000000000002,2026-03,-223.66%,⚪ 數據不足,58.98,62.2,2025,-0.31,3466.TWO,德晉,-1.11,-8.98%,29.6000003815,249.55
⚠️ 獲利稀釋,29.3,-0.5999999999999996,0.0,-187.85000000000002,2026-03,10.21%,⚪ 數據不足,-63.43,66.67,2025,-0.07,3594.TWO,磐儀,0.49,41.27%,47.6500015259,254.52
⚠️ 獲利稀釋,20.44,73.35,39.672801635991824,-187.90999999999997,2026-03,13.23%,❌ 暫避觀望,294.12,118.18,2025,0.96,4576.TW,大銀微系統,2.01,38.42%,194.0,306.09
⚠️ 獲利稀釋,11.44,213.89999999999998,10.343618513323985,-188.26000000000002,2026-03,4.49%,⚪ 中性觀察,-34.26,18.82,2025,2.05,3289.TWO,宜特,4.81,25.60%,147.5,207.08
⚠️ 獲利稀釋,5.0,67.19999999999999,6.953124914843751,-188.87,2026-03,7.57%,⚪ 中性觀察,27.34,30.65,2025,0.81,1733.TW,五鼎,1.63,30.15%,31.1499996185,219.52
🔄 轉虧為盈,-4.71,-268.8,0.0,-188.97000000000003,2026-03,N/A,⚪ 數據不足,-431.94,-41.67,2025,0.28,6128.TW,上福,-9.56,N/A,20.0,147.3
📉 獲利侵蝕,2.05,158.25,4.345971419345971,-189.29,2026-03,N/A,⚪ 中性觀察,-13.68,-43.51,2025,0.87,9938.TW,百和,4.1,N/A,45.8499984741,145.78
📉 獲利侵蝕,6.92,111.15,4.561403405816464,-189.35000000000002,2026-03,16.61%,⚪ 中性觀察,48.04,-17.39,2025,0.76,4560.TW,強信-KY,3.02,33.75%,33.7999992371,171.96
📉 獲利侵蝕,-11.96,586.35,11.307239703248912,-189.51,2026-03,0.48%,⚪ 中性觀察,-38.69,-81.73,2025,1.54,3693.TWO,營邦,15.5,29.12%,442.0,107.78
⚠️ 獲利稀釋,16.17,314.85,9.171033825631252,-189.9,2026-03,18.42%,⚪ 中性觀察,17.2,15.17,2025,2.46,3551.TWO,世禾,8.36,36.55%,192.5,205.07
⚠️ 獲利稀釋,20.89,467.85,21.000320615581916,-190.43,2026-03,19.22%,❌ 暫避觀望,-6.3,9.67,2025,3.29,1519.TW,華城,13.99,42.20%,655.0,200.1
⚠️ 獲利稀釋,-10.89,24.15,24.472050637204973,-191.19,2026-03,9.76%,❌ 暫避觀望,-49.1,3.13,2025,0.33,2495.TW,普安,1.13,43.31%,39.4000015259,194.32
📉 獲利侵蝕,2.41,193.65,4.415182029434547,-191.64999999999998,2026-03,12.48%,⚪ 中性觀察,-18.35,-17.11,2025,1.9,4933.TWO,友輝,5.77,28.71%,57.0,174.54
⚠️ 獲利稀釋,11.78,122.25,8.122699012049079,-192.04999999999998,2026-03,N/A,⚪ 中性觀察,-7.65,177.08,2025,1.33,6117.TW,迎廣,3.77,N/A,66.1999969482,369.13
⚠️ 獲利稀釋,-52.73,-30.450000000000003,0.0,-192.17000000000002,2026-03,N/A,⚪ 數據不足,53.77,94.64,2025,-0.03,8477.TWO,創業家,-0.92,N/A,15.0,286.81
⚠️ 獲利稀釋,19.44,148.95,6.495468277945619,-192.23000000000002,2026-03,N/A,⚪ 中性觀察,61.93,39.39,2025,1.38,3332.TWO,幸康,3.53,N/A,64.5,231.62
⚠️ 獲利稀釋,0.88,184.95,19.545823195458233,-192.51,2026-03,N/A,❌ 暫避觀望,-2.81,64.76,2025,1.73,6672.TW,騰輝電子-KY,4.85,N/A,241.0,257.27
📉 獲利侵蝕,12.63,-22.8,0.0,-192.66,2026-03,N/A,⚪ 數據不足,-102.22,-103.03,2025,-0.67,5201.TWO,凱衛,-0.06,N/A,26.25,89.63
📉 獲利侵蝕,-29.93,-106.95,0.0,-192.74,2026-03,-198.78%,⚪ 數據不足,-35.42,-20.0,2025,-0.48,3041.TW,揚智,-3.43,5.61%,23.25,172.74
📉 獲利侵蝕,-9.64,78.60000000000001,11.946564594293893,-194.24,2026-03,-4.97%,⚪ 中性觀察,-77.5,-3.47,2025,1.96,2066.TWO,世德,1.34,19.80%,62.5999984741,190.77
🔄 轉虧為盈,-3.81,-137.10000000000002,0.0,-194.54999999999998,2026-03,N/A,⚪ 數據不足,-356.73,201.59,2025,0.67,5263.TWO,智崴,-2.87,N/A,92.8000030518,396.14
⚠️ 獲利稀釋,15.02,510.59999999999997,5.669800235017626,-195.34,2026-03,N/A,⚪ 中性觀察,39.41,24.03,2025,3.82,6782.TW,視陽,14.08,N/A,193.0,219.37
⚠️ 獲利稀釋,19.26,285.45000000000005,11.481870730425642,-195.95999999999998,2026-03,N/A,⚪ 中性觀察,19.42,22.93,2025,2.52,7556.TWO,意德士,7.1,N/A,218.5,218.89
📉 獲利侵蝕,-0.92,63.0,6.142856961214285,-196.48999999999998,2026-03,N/A,⚪ 中性觀察,-31.2,-4.35,2025,0.44,8049.TWO,晶采,1.72,N/A,25.7999992371,192.14
⚠️ 獲利稀釋,16.17,472.04999999999995,6.21226564982523,-196.72,2026-03,N/A,⚪ 中性觀察,10.57,10.24,2025,3.66,4771.TW,望隼,12.71,N/A,195.5,206.96
📉 獲利侵蝕,-51.34,-69.45,0.0,-196.74,2026-03,-262.93%,⚪ 數據不足,-73.98,-70.0,2025,-0.51,2258.TW,鴻華先進-創,-2.15,19.82%,32.0999984741,126.74
📉 獲利侵蝕,16.17,228.6,3.405511911148294,-196.95999999999998,2026-03,12.10%,⚪ 中性觀察,8.01,-61.08,2025,0.72,3078.TWO,僑威,6.07,23.99%,51.9000015259,135.88
⚠️ 獲利稀釋,0.95,795.6,6.259426847662142,-197.02,2026-03,16.17%,⚪ 中性觀察,-9.03,8.26,2025,6.55,4766.TW,南寶,20.25,33.74%,332.0,205.28
⚠️ 獲利稀釋,29.59,127.95000000000002,15.298944900351698,-197.9,2026-03,N/A,❌ 暫避觀望,62.03,28.57,2025,0.9,8147.TWO,正淩,3.08,N/A,130.5,226.47
🏰 高護城河,-4.54,15.9,36.462265590471695,-198.34,2026-03,-3.25%,❌ 暫避觀望,-57.53,-91.84,2025,0.04,3040.TW,遠見,0.32,58.07%,38.6500015259,106.5
⚠️ 獲利稀釋,2.94,421.2,6.588319088319088,-198.42999999999995,2026-03,6.32%,⚪ 中性觀察,24.88,350.0,2025,3.24,1256.TW,鮮活果汁-KY,11.19,24.61%,185.0,548.43
📉 獲利侵蝕,0.1,361.8,6.301824212271973,-198.67,2026-03,18.52%,⚪ 中性觀察,4.45,-19.45,2025,2.41,4571.TW,鈞興-KY,9.61,33.35%,152.0,179.22
📉 獲利侵蝕,-3.53,147.45,7.721261599786367,-198.81,2026-03,N/A,⚪ 中性觀察,-28.08,-29.91,2025,0.75,6245.TWO,立端,4.38,N/A,75.9000015259,168.9
⚠️ 獲利稀釋,6.29,249.29999999999995,6.558363417569195,-199.3,2026-03,N/A,⚪ 中性觀察,5.71,0.64,2025,1.6,9917.TW,中保科,6.77,N/A,109.0,199.94
📉 獲利侵蝕,-15.65,38.7,11.162790401976745,-199.35,2026-03,7.44%,⚪ 中性觀察,-75.14,-17.07,2025,0.35,2201.TW,裕隆,0.93,30.14%,28.7999992371,182.28
⚠️ 獲利稀釋,7.08,219.00000000000003,14.657534246575342,-199.36,2026-03,26.59%,⚪ 中性觀察,34.97,53.66,2025,1.95,3264.TWO,欣銓,5.99,37.83%,214.0,253.02
⚠️ 獲利稀釋,-10.2,0.0,0.0,-199.65,2026-03,N/A,⚪ 數據不足,-3.49,23.53,2025,0.21,6662.TWO,樂斯科,1.66,N/A,0.0,223.18
📉 獲利侵蝕,39.1,97.2,2.6697529686882713,-200.55,2026-03,N/A,⚪ 中性觀察,-76.4,-92.57,2025,0.13,7780.TW,大研生醫*,0.51,N/A,17.2999992371,107.98
⚠️ 獲利稀釋,3.79,420.30000000000007,8.672376873661669,-201.63000000000002,2026-03,2.95%,⚪ 中性觀察,-2.88,6.45,2025,2.97,2912.TW,統一超,10.78,34.07%,243.0,208.08
📉 獲利侵蝕,13.69,207.45,9.11062906724512,-202.11,2026-03,9.78%,⚪ 中性觀察,13.11,-91.21,2025,0.08,1736.TW,喬山,9.06,48.58%,126.0,110.9
⚠️ 獲利稀釋,5.25,130.8,9.0252290078211,-202.12999999999997,2026-03,N/A,⚪ 中性觀察,17.71,58.9,2025,1.17,8103.TW,瀚荃,3.92,N/A,78.6999969482,261.03
📉 獲利侵蝕,6.85,414.45,9.554831704668839,-202.16,2026-03,22.33%,⚪ 中性觀察,-2.81,-25.59,2025,2.21,2428.TW,興勤,11.76,39.10%,264.0,176.57
⚠️ 獲利稀釋,-7.81,192.29999999999998,5.787831275210609,-202.24,2026-03,N/A,⚪ 中性觀察,-14.93,17.61,2025,1.67,6577.TWO,勁豐,5.64,N/A,74.1999969482,219.85
📉 獲利侵蝕,0.66,70.19999999999999,7.617521693568377,-202.33,2026-03,N/A,⚪ 中性觀察,-37.18,-1.22,2025,0.82,7732.TW,金興精密,1.73,N/A,35.6500015259,201.11
📉 獲利侵蝕,6.12,168.45000000000002,6.856634016028495,-202.45000000000002,2026-03,N/A,⚪ 中性觀察,2.66,-43.27,2025,0.59,6486.TWO,互動,5.78,N/A,77.0,159.18
⚠️ 獲利稀釋,2.9,237.30000000000004,3.55246528210493,-202.66,2026-03,N/A,⚪ 中性觀察,-10.95,41.46,2025,2.91,6757.TW,台灣虎航,5.37,N/A,56.2000007629,244.12
📉 獲利侵蝕,5.34,195.15000000000003,12.951575710991543,-203.09,2026-03,14.07%,⚪ 中性觀察,-15.57,-5.07,2025,1.32,3042.TW,晶技,5.28,32.18%,168.5,198.02
⚠️ 獲利稀釋,26.97,164.55,28.714676390154967,-203.17,2026-03,N/A,❌ 暫避觀望,51.58,19.4,2025,1.61,8028.TW,昇陽半導體,4.37,N/A,315.0,222.57
⚠️ 獲利稀釋,1.41,200.7,3.2922271477653218,-203.32999999999998,2026-03,N/A,⚪ 中性觀察,37.27,33.56,2025,1.95,8077.TWO,洛��,6.04,N/A,44.0499992371,236.89
📉 獲利侵蝕,78.68,667.9499999999999,1.931282281607905,-203.49,2026-03,N/A,⚪ 中性觀察,242.99,-45.41,2025,2.08,6596.TWO,寬宏藝術,18.83,N/A,86.0,158.08
📉 獲利侵蝕,-2.91,582.4499999999999,4.262168426474376,-203.71,2026-03,10.54%,⚪ 中性觀察,-20.89,-29.35,2025,3.61,4536.TW,拓凱,14.92,32.65%,165.5,174.36
📉 獲利侵蝕,-26.81,397.04999999999995,8.08462410275784,-203.8,2026-03,14.44%,⚪ 中性觀察,-52.93,-3.08,2025,2.52,4770.TW,上品,10.2,28.63%,214.0,200.72
🔄 轉虧為盈,-19.18,-56.85,0.0,-204.03,2026-03,-22.71%,⚪ 數據不足,-757.14,-83.33,2025,0.01,3527.TWO,聚積,-1.84,39.78%,54.5,120.7
📉 獲利侵蝕,16.55,-5.25,0.0,-204.3,2026-03,N/A,⚪ 數據不足,20.0,-35.0,2025,-0.27,6661.TWO,威健生技,0.06,N/A,18.0,169.3
📉 獲利侵蝕,8.24,52.35,4.813753363065902,-204.88,2026-03,N/A,⚪ 中性觀察,55.43,-68.52,2025,0.17,8404.TW,百和興業-KY,1.43,N/A,16.7999992371,136.36
📉 獲利侵蝕,2.54,90.3,8.637873754152825,-205.25,2026-03,21.37%,⚪ 中性觀察,180.15,-84.0,2025,0.16,4746.TW,台耀,3.67,41.59%,52.0,121.25
⚠️ 獲利稀釋,0.59,46.2,9.415584415584416,-205.34,2026-03,2.52%,⚪ 中性觀察,7.2,17.65,2025,0.4,3652.TW,精聯,1.34,32.08%,29.0,222.99
📉 獲利侵蝕,22.23,32.7,26.467890258211007,-205.5,2026-03,N/A,❌ 暫避觀望,213.64,-25.0,2025,0.3,6202.TW,盛群,0.76,N/A,57.7000007629,180.5
📉 獲利侵蝕,-5.88,30.749999999999996,11.585365853658537,-205.76999999999998,2026-03,N/A,⚪ 中性觀察,2.44,-35.29,2025,0.22,5381.TWO,光譜,0.72,N/A,23.75,170.48
📉 獲利侵蝕,8.46,50.24999999999999,18.17910493310448,-205.91000000000003,2026-03,N/A,❌ 暫避觀望,205.88,-33.33,2025,0.12,6840.TWO,東研信超,1.58,N/A,60.9000015259,172.58
📉 獲利侵蝕,21.26,56.1,8.168448993877005,-206.02999999999997,2026-03,4.92%,⚪ 中性觀察,13.37,-95.96,2025,0.04,4554.TWO,橙的,2.12,42.45%,30.5499992371,110.07
📉 獲利侵蝕,-7.24,-16.8,0.0,-206.51999999999998,2026-03,N/A,⚪ 數據不足,36.84,-83.33,2025,-0.22,6144.TWO,得利影,-0.36,N/A,13.6000003815,123.19
📉 獲利侵蝕,19.96,-28.650000000000002,0.0,-206.72000000000003,2026-03,N/A,⚪ 數據不足,44.71,-133.33,2025,-0.07,6228.TWO,全譜,-0.47,N/A,18.3999996185,73.39
⚠️ 獲利稀釋,14.65,196.64999999999998,49.733028222730745,-206.91999999999996,2026-03,5.03%,❌ 暫避觀望,8.17,396.72,2025,3.03,3163.TWO,波若威,6.22,18.26%,652.0,603.64
📉 獲利侵蝕,-10.97,1.6500000000000001,115.90909090909089,-206.93,2026-03,N/A,❌ 暫避觀望,-87.27,-50.0,2025,0.05,6164.TW,華興,0.07,N/A,12.75,156.93
📉 獲利侵蝕,-6.55,-444.0,0.0,-207.06,2026-03,-2289.99%,⚪ 數據不足,-77.68,-72.68,2025,-3.35,4174.TWO,浩鼎,-15.61,-76.10%,27.7000007629,134.38
📉 獲利侵蝕,-10.51,110.7,11.138210968590785,-207.14,2026-03,N/A,⚪ 中性觀察,-30.29,-11.67,2025,0.54,6411.TWO,晶焱,3.18,N/A,82.1999969482,195.47
📉 獲利侵蝕,-12.58,0.9000000000000001,286.6666793816666,-207.44,2026-03,-42.60%,❌ 暫避觀望,-131.88,-111.11,2025,-0.02,3150.TW,鈺寶-創,-0.22,40.07%,17.2000007629,96.33
⚠️ 獲利稀釋,-6.89,-24.45,0.0,-207.92999999999998,2026-03,N/A,⚪ 數據不足,-147.37,77.78,2025,-0.06,8929.TWO,富堡,-0.45,N/A,13.9499998093,285.71
⚠️ 獲利稀釋,2.77,117.45,6.149425482234994,-207.98,2026-03,N/A,⚪ 中性觀察,17.48,46.91,2025,1.19,6509.TWO,聚和,2.87,N/A,48.1500015259,254.89
⚠️ 獲利稀釋,31.04,700.9499999999999,4.119409372993794,-208.01999999999998,2026-03,8.38%,⚪ 中性觀察,38.68,17.83,2025,4.56,3611.TWO,鼎翰,19.63,32.53%,192.5,225.85
📉 獲利侵蝕,-0.14,43.650000000000006,7.233676713780068,-208.15,2026-03,N/A,⚪ 中性觀察,-22.16,-47.46,2025,0.31,3128.TWO,昇銳,1.32,N/A,21.0499992371,160.69
📉 獲利侵蝕,-4.78,127.35000000000001,9.363957597173144,-208.32,2026-03,5.30%,⚪ 中性觀察,-46.9,-53.4,2025,0.96,3022.TW,威強電,4.63,33.30%,79.5,154.92
⚠️ 獲利稀釋,-8.72,9.450000000000001,34.84127105222222,-208.51,2026-03,N/A,❌ 暫避觀望,-64.62,113.33,2025,0.32,2908.TW,特力,0.23,N/A,21.9500007629,321.84
⚠️ 獲利稀釋,12.31,73.65,6.089612956924643,-209.41,2026-03,10.89%,⚪ 中性觀察,28.24,38.1,2025,0.58,1593.TWO,祺驊,2.18,31.32%,29.8999996185,247.51
⚠️ 獲利稀釋,16.7,220.2,25.442779291553133,-209.54999999999998,2026-03,N/A,❌ 暫避觀望,7.67,185.71,2025,3.0,6291.TWO,沛亨,6.6,N/A,373.5,395.26
⚠️ 獲利稀釋,9.65,161.25,4.330232487172093,-209.56,2026-03,N/A,⚪ 中性觀察,32.45,10.1,2025,1.09,6170.TWO,統振,4.49,N/A,46.5499992371,219.66
📉 獲利侵蝕,11.04,75.75,7.851485450673268,-209.69,2026-03,N/A,⚪ 中性觀察,-7.56,-29.82,2025,0.4,6843.TWO,進典,2.2,N/A,39.6500015259,179.87
📉 獲利侵蝕,12.91,223.65,2.924211835955734,-209.85000000000002,2026-03,19.04%,⚪ 中性觀察,39.0,-27.83,2025,0.83,4417.TWO,金洲,6.13,29.73%,43.5999984741,182.02
⚠️ 獲利稀釋,-3.24,547.5,33.97260273972603,-209.95000000000002,2026-03,N/A,❌ 暫避觀望,-25.74,30.16,2025,3.97,6488.TWO,環球晶,15.29,N/A,1240.0,240.11
🏰 高護城河,4.08,4.050000000000001,119.07407972555555,-210.27,2026-03,3.74%,❌ 暫避觀望,35.71,77.78,2025,0.16,2305.TW,全友,0.2,51.08%,32.1500015259,288.05
📉 獲利侵蝕,9.11,974.25,6.096997690531177,-210.28,2026-03,N/A,⚪ 中性觀察,-38.71,-98.52,2025,0.21,6472.TW,保瑞,23.9,N/A,396.0,111.76
⚠️ 獲利稀釋,21.08,69.6,19.93534482758621,-211.19000000000003,2026-03,N/A,❌ 暫避觀望,9.66,47.73,2025,0.7,5425.TWO,台半,2.07,N/A,92.5,258.92
⚠️ 獲利稀釋,-7.32,84.75,8.460176856123894,-211.48,2026-03,N/A,⚪ 中性觀察,-48.17,8.47,2025,0.66,8482.TW,商億-KY,2.3,N/A,47.7999992371,219.95
📉 獲利侵蝕,-11.95,-68.24999999999999,0.0,-211.87,2026-03,-391.42%,⚪ 數據不足,50.57,-11.11,2025,-0.3,1340.TW,勝悅-KY,-2.61,-118.96%,5.25,200.76
⚠️ 獲利稀釋,22.61,119.7,6.328320802005012,-212.18,2026-03,7.78%,⚪ 中性觀察,25.0,25.45,2025,0.7,3684.TWO,榮昌,3.5,34.09%,50.5,237.63
📉 獲利侵蝕,12.21,60.45,8.002481389578163,-212.26,2026-03,14.38%,⚪ 中性觀察,216.0,-139.29,2025,-0.11,4744.TWO,皇將,2.51,42.43%,32.25,72.97
⚠️ 獲利稀釋,-1.54,140.1,13.9186295503212,-213.1,2026-03,N/A,⚪ 中性觀察,34.45,8.59,2025,-1.18,4977.TW,眾達-KY,4.48,N/A,130.0,221.69
⚠️ 獲利稀釋,1.95,26.25,10.057143075142857,-214.08000000000004,2026-03,N/A,⚪ 中性觀察,25.86,85.71,2025,0.26,8423.TWO,保綠-KY,0.73,N/A,17.6000003815,299.79
⚠️ 獲利稀釋,28.48,29.099999999999998,35.05154639175258,-214.20000000000002,2026-03,8.79%,❌ 暫避觀望,-24.29,20.51,2025,0.47,3441.TWO,聯一光,1.06,25.59%,68.0,234.71
📉 獲利侵蝕,-12.89,127.04999999999998,1.2160566931168832,-215.07,2026-03,18.04%,⚪ 中性觀察,3612.5,-97.79,2025,0.06,2547.TW,日勝生,2.85,47.97%,10.3000001907,117.28
📉 獲利侵蝕,5.25,4.050000000000001,181.2962991218518,-215.29000000000002,2026-03,N/A,❌ 暫避觀望,-58.24,-19.05,2025,0.17,8111.TWO,立��,0.38,N/A,48.9500007629,196.24
📉 獲利侵蝕,0.33,101.85,4.720176618129603,-216.07,2026-03,13.66%,⚪ 中性觀察,-23.39,-10.19,2025,0.97,1307.TW,三芳,2.85,31.96%,32.0499992371,205.88
📉 獲利侵蝕,-1.28,69.14999999999999,4.47939254197397,-216.39999999999998,2026-03,9.56%,⚪ 中性觀察,203.51,-76.23,2025,0.29,4167.TWO,松瑞藥,1.72,30.12%,20.6499996185,140.17
🔄 轉虧為盈,11.77,-38.1,0.0,-216.87,2026-03,-11.64%,⚪ 數據不足,-1950.0,-50.0,2025,0.03,3541.TWO,西柏,-0.83,36.41%,21.6000003815,166.87
🔄 轉虧為盈,-19.95,-0.4500000000000004,0.0,-217.38,2026-03,N/A,⚪ 數據不足,-112.99,-41.12,2025,0.63,6180.TWO,橘子,-1.53,N/A,43.5,176.26
⚠️ 獲利稀釋,3.54,0.0,0.0,-218.46,2026-03,23.00%,⚪ 數據不足,-3.53,2.73,2025,1.13,4305.TWO,世坤,3.83,31.11%,0.0,221.19
