eps_yoy,prev_year,expansion,om,prev_eps,symbol,prev_eps_yoy,gm,rev_yoy,name,pe,advice,status,est_price,prev_rev_yoy,eps,date,price
13.1,2025,9.04,45.93%,1.43,2880.TW,10.0,97.25%,4.06,華南金,6.984649206469299,✅ 穩健價值,🏰 高護城河,68.39999999999999,1.87,1.9,2025-12,31.8500003815
6.41,2025,8.95,N/A,-0.1,6928.TW,79.17,N/A,-2.54,攸泰科技,0.0,⚪ 數據不足,🧐 疑業外收益,-7.05,5.88,-0.73,2025-12,46.25
2.44,2025,8.32,N/A,0.65,5381.TWO,12.28,N/A,-5.88,光譜,11.612903577373272,✅ 穩健價值,🧐 疑業外收益,32.55,-6.16,0.72,2025-12,25.2000007629
10.9,2025,8.3,N/A,7.92,5520.TWO,17.13,N/A,2.6,力泰,3.208137715179969,✅ 穩健價值,🚀 利潤擴張,383.4,3.98,9.97,2025-12,82.0
15.65,2025,8.24,-65.06%,-0.65,4804.TWO,55.65,-7.81%,7.41,大略-KY,0.0,⚪ 數據不足,🚀 利潤擴張,-39.300000000000004,8.04,-1.54,2025-12,3.2699999809
7.5,2025,8.06,N/A,2.27,6470.TWO,14.07,N/A,-0.56,宇智,5.978535160871212,✅ 穩健價值,🧐 疑業外收益,118.8,12.82,3.87,2025-12,47.3499984741
4.25,2025,8.03,N/A,5.84,5478.TWO,-5.4,N/A,-3.78,智冠,5.0489944056678695,✅ 穩健價值,🧐 疑業外收益,290.85,-8.2,7.93,2025-12,97.9000015259
28.92,2025,8.0,8.19%,1.41,2329.TW,-2.16,15.35%,20.92,華泰,10.951416695161944,✅ 穩健價值,🚀 利潤擴張,74.1,19.58,2.45,2025-12,54.0999984741
49.96,2025,7.960000000000001,31.26%,26.92,3653.TW,62.75,41.25%,42.0,健策,36.0529217199559,⚠️ 追價風險,🚀 利潤擴張,1360.5,52.19,36.75,2025-12,3270.0
38.68,2025,7.640000000000001,8.38%,13.9,3611.TWO,23.16,32.53%,31.04,鼎翰,4.094265855777585,✅ 穩健價值,🚀 利潤擴張,690.6,40.71,19.63,2025-12,188.5
23.44,2025,7.530000000000001,N/A,2.82,5212.TWO,-1.4,N/A,15.91,凌網,5.767326543824257,✅ 穩健價值,🚀 利潤擴張,121.2,17.89,4.74,2025-12,46.5999984741
25.64,2025,7.41,14.85%,1.22,3290.TWO,-0.64,30.40%,18.23,東浦,11.802030456852792,✅ 穩健價值,🚀 利潤擴張,59.1,15.97,2.02,2025-12,46.5
6.35,2025,7.279999999999999,-5.62%,-1.0,3511.TWO,11.5,15.28%,-0.93,矽瑪,0.0,⚪ 數據不足,🧐 疑業外收益,-45.89999999999999,1.3,-1.18,2025-12,19.8999996185
4.35,2025,7.18,-1.88%,0.52,1605.TW,-41.67,4.90%,-2.83,華新,20.05780390919075,⚪ 中性觀察,🧐 疑業外收益,25.95,-0.21,0.75,2025-12,34.7000007629
46.52,2025,7.150000000000006,13.88%,34.07,2404.TW,52.4,17.19%,39.37,漢唐,9.081872401951925,✅ 穩健價值,🚀 利潤擴張,1659.9,30.93,48.08,2025-12,1005.0
12.1,2025,7.09,5.81%,4.75,3026.TW,5.79,17.62%,5.01,禾伸堂,22.35696517412935,⚠️ 追價風險,🚀 利潤擴張,241.20000000000002,5.39,6.58,2025-12,359.5
13.09,2025,6.99,N/A,8.62,8279.TWO,28.46,N/A,6.1,生展,3.645320081402046,✅ 穩健價值,🚀 利潤擴張,395.85,7.66,10.02,2025-12,96.1999969482
28.09,2025,6.98,10.49%,4.94,2301.TW,28.23,21.72%,21.11,光寶科,12.984981226533167,✅ 穩健價值,🚀 利潤擴張,239.70000000000002,23.16,6.64,2025-12,207.5
-3.49,2025,6.709999999999999,N/A,0.99,6662.TWO,3.13,N/A,-10.2,樂斯科,8.571428571428571,✅ 穩健價值,🌑 雙重衰退,52.5,-7.37,1.66,2025-12,30.0
7.2,2025,6.61,2.52%,0.94,3652.TW,10.59,32.08%,0.59,精聯,9.801324629635761,✅ 穩健價值,🚀 利潤擴張,45.3,0.48,1.34,2025-12,29.6000003815
10.11,2025,6.409999999999999,N/A,2.56,5876.TW,17.51,N/A,3.7,上海商銀,4.8595847664346765,✅ 穩健價值,🚀 利潤擴張,122.85000000000002,3.26,3.06,2025-12,39.7999992371
2.97,2025,6.380000000000001,N/A,-3.69,6706.TW,7.98,N/A,-3.41,惠特,0.0,⚪ 數據不足,🧐 疑業外收益,-168.45000000000002,38.55,-3.92,2025-12,174.0
18.59,2025,6.300000000000001,N/A,8.17,8069.TWO,75.65,N/A,12.29,元太,9.232715008431702,✅ 穩健價值,🚀 利潤擴張,355.8,29.4,9.14,2025-12,219.0
-2.0,2025,6.289999999999999,N/A,5.77,6703.TWO,-23.43,N/A,-8.29,軒郁,5.173992673992673,✅ 穩健價值,🌑 雙重衰退,327.6,-15.54,9.9,2025-12,113.0
0.5,2025,6.26,6.80%,1.5,4532.TW,2.8,17.17%,-5.76,瑞智,4.3315017616300375,✅ 穩健價值,🧐 疑業外收益,81.89999999999999,-0.93,2.05,2025-12,23.6499996185
8.14,2025,6.200000000000001,N/A,4.31,6415.TW,19.44,N/A,1.94,矽力*-KY,36.197183098591545,⚠️ 追價風險,🚀 利潤擴張,213.00000000000003,0.55,6.4,2025-12,514.0
-23.57,2025,6.09,N/A,2.24,5534.TW,-17.65,N/A,-29.66,長虹,7.576961574160875,✅ 穩健價值,🌑 雙重衰退,151.04999999999998,-38.06,6.0,2025-12,76.3000030518
16.67,2025,6.070000000000002,14.37%,6.36,3005.TW,15.04,31.02%,10.6,神基,4.740599641794383,✅ 穩健價值,🚀 利潤擴張,315.15000000000003,9.96,8.43,2025-12,99.5999984741
7.69,2025,5.880000000000001,N/A,0.32,5601.TWO,0.0,N/A,1.81,台聯櫃,33.42856997533333,⚠️ 追價風險,🚀 利潤擴張,15.75,1.76,0.42,2025-12,35.0999984741
-12.99,2025,5.83,-65.33%,-1.24,1337.TW,-18.1,-19.71%,-18.82,再生-KY,0.0,⚪ 數據不足,🌑 雙重衰退,-62.85000000000001,-18.71,-1.74,2025-12,4.7800002098
4.0,2025,5.68,5.88%,2.07,1712.TW,6.7,29.22%,-1.68,興農,5.845272097005732,✅ 穩健價值,🧐 疑業外收益,104.69999999999999,-2.3,2.6,2025-12,40.7999992371
7.03,2025,5.67,N/A,3.44,6122.TWO,-0.87,N/A,1.36,擎邦,4.066551360164218,✅ 穩健價值,🚀 利潤擴張,173.55,-2.12,4.78,2025-12,47.0499992371
-12.16,2025,5.66,13.35%,1.21,3284.TWO,-53.6,25.16%,-17.82,太普高,3.2521187248940673,✅ 穩健價值,🌑 雙重衰退,70.80000000000001,-29.91,2.31,2025-12,15.3500003815
3.25,2025,5.529999999999999,41.07%,2.36,2617.TW,0.43,46.23%,-2.28,台航,0.0,⚪ 數據不足,🧐 疑業外收益,0.0,-5.48,3.18,2025-12,0.0
2.89,2025,5.21,N/A,5.51,6761.TWO,1.73,N/A,-2.32,穩得,10.04354926510615,✅ 穩健價值,🧐 疑業外收益,275.55,2.55,7.34,2025-12,184.5
17.33,2025,5.189999999999998,N/A,1.87,6005.TW,5.65,N/A,12.14,群益證,5.231164252928083,✅ 穩健價值,🚀 利潤擴張,87.6,6.33,2.64,2025-12,30.5499992371
13.53,2025,5.18,38.59%,1.2,2801.TW,20.0,88.90%,8.35,彰銀,5.233160819404144,✅ 穩健價值,🏰 高護城河,57.900000000000006,7.51,1.51,2025-12,20.2000007629
-14.34,2025,5.170000000000002,N/A,1.86,9931.TW,-6.06,N/A,-19.51,欣高,5.505709624796084,✅ 穩健價值,🌑 雙重衰退,91.95000000000002,-27.73,2.45,2025-12,33.75
35.66,2025,4.989999999999995,N/A,15.84,8114.TW,86.67,N/A,30.67,振樺電,4.021800413456117,✅ 穩健價值,🚀 利潤擴張,798.15,69.45,18.5,2025-12,214.0
-1.26,2025,4.94,N/A,1.74,9937.TW,-1.14,N/A,-6.2,全國,9.825174958548951,✅ 穩健價值,🌑 雙重衰退,85.8,-6.0,2.36,2025-12,56.2000007629
23.02,2025,4.890000000000001,3.28%,10.38,2317.TW,34.73,5.88%,18.13,鴻海,7.473684210526316,✅ 穩健價值,🚀 利潤擴張,498.75,16.23,13.61,2025-12,248.5
4.58,2025,4.89,10.58%,3.49,3045.TW,1.8,19.71%,-0.31,台灣大,9.685641461342396,✅ 穩健價值,🧐 疑業外收益,176.54999999999998,-0.87,4.77,2025-12,114.0
31.08,2025,4.739999999999998,N/A,6.2,6290.TWO,42.86,N/A,26.34,良維,12.5769777356703,✅ 穩健價值,🚀 利潤擴張,316.65,28.79,8.73,2025-12,265.5
40.24,2025,4.730000000000004,N/A,33.4,6515.TW,39.53,N/A,35.51,穎崴,84.97220147705585,⚠️ 追價風險,🚀 利潤擴張,1807.6499999999999,32.04,46.93,2025-12,10240.0
6.47,2025,4.57,-58.77%,-0.36,1538.TW,64.0,32.24%,1.9,正峰,0.0,⚪ 數據不足,🚀 利潤擴張,-31.050000000000004,22.91,-1.59,2025-12,12.3999996185
9.26,2025,4.569999999999999,-0.96%,1.63,3492.TWO,26.36,27.24%,4.69,長盛,4.456740365895373,✅ 穩健價值,🚀 利潤擴張,74.55,7.91,1.77,2025-12,22.1499996185
36.94,2025,4.509999999999998,7.94%,3.11,3171.TWO,36.4,25.09%,32.43,炎洲流通,6.722939120973187,✅ 穩健價值,🚀 利潤擴張,151.05,23.81,4.3,2025-12,67.6999969482
41.38,2025,4.480000000000004,N/A,3.35,8155.TWO,1.87,N/A,36.9,博智,32.69689737470167,⚠️ 追價風險,🚀 利潤擴張,188.55,35.15,6.88,2025-12,411.0
32.78,2025,4.48,23.34%,8.49,4749.TWO,32.29,44.02%,28.3,新應材,36.598689002185,⚠️ 追價風險,🚀 利潤擴張,411.90000000000003,32.03,11.33,2025-12,1005.0
8.94,2025,4.4399999999999995,35.36%,0.91,2838.TW,-1.98,94.34%,4.5,聯邦銀,6.77257525083612,✅ 穩健價值,🏰 高護城河,44.85,-0.7,1.29,2025-12,20.25
-57.74,2025,4.43,34.02%,2.49,1442.TW,-57.58,49.04%,-62.17,名軒,2.9909706546275396,✅ 穩健價值,🌑 雙重衰退,132.89999999999998,-63.75,3.03,2025-12,26.5
4.45,2025,4.3500000000000005,18.52%,7.33,4571.TW,7.67,33.35%,0.1,鈞興-KY,9.388911371914206,✅ 穩健價值,🚀 利潤擴張,370.65,4.55,9.61,2025-12,232.0
18.07,2025,4.32,6.82%,2.06,3037.TW,-37.88,15.77%,13.75,欣興,106.52741514360315,⚠️ 追價風險,🚀 利潤擴張,114.89999999999999,12.28,4.38,2025-12,816.0
-12.9,2025,4.299999999999999,N/A,0.45,6220.TWO,-25.0,N/A,-17.2,岳豐,51.89655238189654,⚠️ 追價風險,🌑 雙重衰退,8.700000000000001,-20.23,0.81,2025-12,30.1000003815
2.79,2025,4.28,5.11%,2.67,1210.TW,-9.42,15.43%,-1.49,大成,0.0,⚪ 數據不足,🧐 疑業外收益,0.0,-1.43,4.33,2025-12,0.0
1.47,2025,4.16,6.27%,3.06,3388.TWO,2.0,17.90%,-2.69,崇越電,9.860557768924302,✅ 穩健價值,🧐 疑業外收益,150.60000000000002,-2.28,4.15,2025-12,99.0
1.84,2025,4.14,5.39%,6.28,3010.TW,-5.56,8.77%,-2.3,華立,6.053268765133171,✅ 穩健價值,🧐 疑業外收益,309.75000000000006,-2.77,8.84,2025-12,125.0
9.52,2025,3.9399999999999995,-15.09%,-0.64,3349.TWO,48.21,15.17%,5.58,寶德,0.0,⚪ 數據不足,🚀 利潤擴張,-35.1,28.56,-1.02,2025-12,19.1000003815
23.62,2025,3.830000000000002,N/A,1.53,8162.TW,96.15,N/A,19.79,微矽電子-創,12.429906720303737,✅ 穩健價值,🚀 利潤擴張,64.2,28.35,1.57,2025-12,53.2000007629
11.7,2025,3.51,6.31%,9.52,3596.TW,12.4,15.29%,8.19,智易,5.846645367412141,✅ 穩健價值,🚀 利潤擴張,469.49999999999994,8.39,12.6,2025-12,183.0
1.77,2025,3.44,N/A,1.15,6689.TW,-34.29,N/A,-1.67,伊雲谷,13.477366255144032,✅ 穩健價值,🧐 疑業外收益,72.9,2.81,2.31,2025-12,65.5
5.99,2025,3.3400000000000003,N/A,21.26,6121.TWO,3.45,N/A,2.65,新普,5.0006850253459385,✅ 穩健價值,🚀 利潤擴張,1094.85,-0.37,30.6,2025-12,365.0
16.48,2025,3.3100000000000005,N/A,2.54,6697.TWO,27.0,N/A,13.17,東捷資訊,5.042270531400966,✅ 穩健價值,🚀 利潤擴張,124.19999999999999,14.74,3.04,2025-12,41.75
23.05,2025,3.2600000000000016,N/A,3.01,8432.TWO,11.48,N/A,19.79,東生華,5.595505532258429,✅ 穩健價值,🚀 利潤擴張,133.49999999999997,18.72,3.63,2025-12,49.7999992371
6.16,2025,3.25,N/A,1.79,5902.TWO,1.13,N/A,2.91,德記,6.5597917632755625,✅ 穩健價值,🚀 利潤擴張,86.55000000000001,3.96,2.24,2025-12,37.8499984741
11.03,2025,3.1999999999999993,N/A,3.25,6417.TWO,9.43,N/A,7.83,韋僑,11.145648312611012,✅ 穩健價值,🚀 利潤擴張,168.9,8.43,4.83,2025-12,125.5
26.02,2025,3.16,15.45%,1.55,4931.TWO,-8.33,26.27%,22.86,新盛力,27.134587554269178,⚠️ 追價風險,🚀 利潤擴張,103.64999999999999,4.97,3.13,2025-12,187.5
10.09,2025,3.09,N/A,-2.06,6492.TWO,13.87,N/A,7.0,生華科,0.0,⚪ 數據不足,🚀 利潤擴張,-105.60000000000001,10.67,-2.97,2025-12,45.5999984741
0.0,2025,3.04,11.22%,0.89,3031.TW,-8.25,30.45%,-3.04,佰鴻,10.12411320464539,✅ 穩健價值,🌑 雙重衰退,42.3,-7.8,1.09,2025-12,28.5499992371
19.51,2025,3.0100000000000016,8.91%,0.37,1714.TW,5.71,14.20%,16.5,和桐,8.478260869565217,✅ 穩健價值,🚀 利潤擴張,17.250000000000004,15.96,0.5,2025-12,9.75
10.14,2025,2.960000000000001,17.59%,5.99,1513.TW,6.72,27.00%,7.18,中興電,7.607581967213114,✅ 穩健價值,🚀 利潤擴張,292.80000000000007,9.03,8.07,2025-12,148.5
-40.65,2025,2.9299999999999997,N/A,3.53,5455.TWO,44.67,N/A,-43.58,昇益,2.3026315789473686,✅ 穩健價值,🌑 雙重衰退,159.6,62.0,3.46,2025-12,24.5
11.72,2025,2.8200000000000003,N/A,2.12,6173.TWO,-7.86,N/A,8.9,信昌電,23.646723646723647,⚠️ 追價風險,🚀 利潤擴張,105.30000000000001,10.39,3.26,2025-12,166.0
0.85,2025,2.62,33.61%,1.91,2886.TW,-3.54,83.45%,-1.77,兆豐金,6.548013118725166,✅ 穩健價值,🏰 高護城河,90.6,-5.03,2.36,2025-12,39.5499992371
-20.92,2025,2.4899999999999984,N/A,-0.23,9933.TW,-112.85,N/A,-23.41,中鼎,0.0,⚪ 數據不足,🔄 轉虧為盈,-15.600000000000001,-23.49,1.91,2025-12,36.7999992371
1.54,2025,2.41,N/A,1.71,8401.TWO,-0.58,N/A,-0.87,白紗科,3.983193405529412,✅ 穩健價值,🧐 疑業外收益,89.25,0.54,2.63,2025-12,23.7000007629
5.94,2025,2.4000000000000004,1.25%,1.44,2945.TW,-2.04,27.39%,3.54,三商家購,8.234085928973306,✅ 穩健價值,🚀 利潤擴張,73.05,3.48,2.14,2025-12,40.0999984741
25.0,2025,2.3900000000000006,7.78%,2.55,3684.TWO,50.0,34.09%,22.61,榮昌,7.803320367062581,✅ 穩健價值,🚀 利潤擴張,117.44999999999999,31.38,3.5,2025-12,61.0999984741
19.76,2025,2.3900000000000006,15.14%,9.71,3583.TW,15.18,37.11%,17.37,辛耘,27.455765710799266,⚠️ 追價風險,🚀 利潤擴張,491.70000000000005,20.22,13.82,2025-12,900.0
18.37,2025,2.3599999999999994,-5.26%,-0.3,2321.TW,67.57,29.80%,16.01,東訊,0.0,⚪ 數據不足,🚀 利潤擴張,-29.1,19.86,-0.76,2025-12,13.0
27.76,2025,2.3000000000000007,0.40%,4.87,3558.TWO,73.93,14.36%,25.46,神準,7.233656174334139,✅ 穩健價值,🚀 利潤擴張,247.80000000000004,38.81,5.2,2025-12,119.5
25.0,2025,2.280000000000001,N/A,-0.68,6796.TW,22.73,N/A,22.72,晉弘,0.0,⚪ 數據不足,🔄 轉虧為盈,-18.75,36.23,0.2,2025-12,60.4000015259
-10.88,2025,2.219999999999999,2.75%,1.27,2063.TWO,-13.01,17.29%,-13.1,世鎧,6.009389760915493,✅ 穩健價值,🌑 雙重衰退,63.9,-10.3,1.72,2025-12,25.6000003815
18.9,2025,2.219999999999999,N/A,1.4,6530.TWO,20.69,N/A,16.68,創威,22.89416846652268,⚠️ 追價風險,🚀 利潤擴張,69.45,18.97,1.95,2025-12,106.0
12.47,2025,2.17,N/A,3.35,5347.TWO,4.1,N/A,10.3,世界,13.971880492091387,✅ 穩健價值,🚀 利潤擴張,170.70000000000002,10.75,4.3,2025-12,159.0
-4.01,2025,2.0,N/A,7.66,6192.TW,6.98,N/A,-6.01,巨路,4.949337490257211,✅ 穩健價值,🌑 雙重衰退,384.9,-4.9,10.06,2025-12,127.0
7.92,2025,1.9100000000000001,7.03%,5.46,1503.TW,9.86,17.20%,6.01,士電,10.259238830667401,✅ 穩健價值,🚀 利潤擴張,271.95000000000005,5.13,6.27,2025-12,186.0
26.01,2025,1.8800000000000026,42.63%,1.76,4911.TWO,46.67,85.36%,24.13,德英,5.478260869565217,✅ 穩健價值,🏰 高護城河,86.25000000000001,35.41,2.18,2025-12,31.5
28.97,2025,1.759999999999998,N/A,3.69,6933.TW,86.8,N/A,27.21,AMAX-KY,13.038180341186028,✅ 穩健價值,🚀 利潤擴張,184.65,36.49,5.04,2025-12,160.5
23.26,2025,1.7200000000000024,11.96%,4.47,4129.TWO,29.11,78.77%,21.54,聯合,6.336499425094979,✅ 穩健價值,🏰 高護城河,221.10000000000002,24.04,5.83,2025-12,93.4000015259
16.39,2025,1.7100000000000009,13.07%,2.19,1612.TW,14.06,16.53%,14.68,宏泰,5.063829895446808,✅ 穩健價值,🚀 利潤擴張,105.75,22.35,2.77,2025-12,35.7000007629
34.83,2025,1.6099999999999994,34.18%,7.59,3030.TW,37.0,60.64%,33.22,德律,15.369340746624307,✅ 穩健價值,🏰 高護城河,377.69999999999993,31.3,10.49,2025-12,387.0
7.02,2025,1.5499999999999998,14.21%,2.79,4904.TW,9.41,27.10%,5.47,遠傳,10.375134303515543,✅ 穩健價值,🚀 利潤擴張,139.95,2.92,3.81,2025-12,96.8000030518
47.96,2025,1.5399999999999991,19.80%,31.23,2383.TW,51.99,28.58%,46.42,台光電,44.15193316495045,⚠️ 追價風險,🚀 利潤擴張,1544.1000000000001,51.33,41.67,2025-12,4545.0
53.38,2025,1.5300000000000011,N/A,-1.36,6901.TW,33.98,N/A,51.85,鑽石投資,0.0,⚪ 數據不足,🚀 利潤擴張,-69.00000000000001,32.78,-1.38,2025-12,13.6499996185
4.17,2025,1.4499999999999997,10.08%,4.28,1726.TW,12.04,28.35%,2.72,永記,5.417255903401697,✅ 穩健價值,🚀 利潤擴張,212.10000000000002,5.97,5.5,2025-12,76.5999984741
32.76,2025,1.3099999999999987,N/A,23.65,6223.TWO,39.51,N/A,31.45,旺矽,77.4914740431982,⚠️ 追價風險,🚀 利潤擴張,1187.5499999999997,33.01,33.49,2025-12,6135.0
3.96,2025,1.29,17.33%,3.79,2412.TW,4.12,33.63%,2.67,中華電,10.864393338620141,✅ 穩健價值,🚀 利潤擴張,189.15,3.52,4.99,2025-12,137.0
-10.99,2025,1.2699999999999996,39.14%,1.09,2883.TW,-34.81,78.38%,-12.26,凱基金,5.865384720192307,✅ 穩健價值,🏰 高護城河,54.6,-29.02,1.74,2025-12,21.3500003815
-3.34,2025,1.2199999999999998,4.93%,4.6,2206.TW,-1.93,18.31%,-4.56,三陽工業,3.8918557568157546,✅ 穩健價值,🌑 雙重衰退,224.70000000000002,-6.07,5.78,2025-12,58.2999992371
8.95,2025,1.1399999999999997,12.13%,2.53,2478.TW,13.57,24.27%,7.81,大毅,10.994012341532933,✅ 穩健價值,🚀 利潤擴張,125.25000000000003,10.63,3.45,2025-12,91.8000030518
6.43,2025,1.0699999999999994,23.81%,4.21,2612.TW,94.01,34.11%,5.36,中航,3.9411343521823405,✅ 穩健價值,🚀 利潤擴張,208.95,7.95,5.46,2025-12,54.9000015259
13.2,2025,1.0299999999999994,14.33%,2.44,3013.TW,15.64,21.20%,12.17,晟銘電,11.622554660529342,✅ 穩健價值,🚀 利潤擴張,130.35000000000002,11.48,4.03,2025-12,101.0
17.2,2025,1.0299999999999976,18.42%,6.12,3551.TWO,23.67,36.55%,16.17,世禾,9.94675701839303,✅ 穩健價值,🚀 利潤擴張,309.9,12.87,8.36,2025-12,205.5
10.39,2025,0.8800000000000008,N/A,3.23,7753.TWO,10.53,N/A,9.51,星亞,3.9511494252873565,✅ 穩健價值,🚀 利潤擴張,156.6,16.17,4.22,2025-12,41.25
-6.98,2025,0.8299999999999992,-2.28%,-0.92,2406.TW,-217.24,11.28%,-7.81,國碩,0.0,⚪ 數據不足,🌑 雙重衰退,-41.85,-32.0,-0.92,2025-12,31.75
19.82,2025,0.8099999999999987,59.33%,27.9,3293.TWO,21.2,97.58%,19.01,鈊象,7.649631921476582,✅ 穩健價值,🏰 高護城河,1405.9499999999998,21.48,38.51,2025-12,717.0
10.29,2025,0.7999999999999989,-478.52%,-2.11,4743.TWO,-31.06,41.13%,9.49,合一,0.0,⚪ 數據不足,🚀 利潤擴張,0.0,-0.69,-2.18,2025-12,0.0
21.07,2025,0.7800000000000011,N/A,2.95,8936.TWO,28.82,N/A,20.29,國統,5.303837953091684,✅ 穩健價值,🚀 利潤擴張,140.70000000000002,17.98,4.08,2025-12,49.75
18.73,2025,0.5599999999999987,2.38%,2.38,2414.TW,21.43,8.10%,18.17,精技,6.168341516846733,✅ 穩健價值,🚀 利潤擴張,119.4,23.71,3.17,2025-12,49.0999984741
3.23,2025,0.54,N/A,0.6,8923.TWO,0.0,N/A,2.69,時報,7.480619859341085,✅ 穩健價值,🚀 利潤擴張,38.7,9.05,0.96,2025-12,19.2999992371
-6.32,2025,0.45999999999999996,-7.50%,0.61,4707.TWO,-10.29,-0.45%,-6.78,磐亞,7.189054631492536,✅ 穩健價值,🌑 雙重衰退,30.150000000000002,-1.16,0.89,2025-12,14.4499998093
-14.62,2025,0.3800000000000008,-23.61%,-1.56,4198.TWO,16.58,30.43%,-15.0,欣大健康,0.0,⚪ 數據不足,🌑 雙重衰退,-73.8,-18.9,-1.96,2025-12,39.2999992371
-2.67,2025,0.3799999999999999,10.03%,2.43,2852.TW,-5.81,31.15%,-3.05,第一保,3.4555985046975546,✅ 穩健價值,🌑 雙重衰退,116.55,-3.25,2.92,2025-12,26.8500003815
19.42,2025,0.16000000000000014,N/A,5.54,7556.TWO,25.35,N/A,19.26,意德士,14.385775862068964,✅ 穩健價值,🚀 利潤擴張,278.40000000000003,19.5,7.1,2025-12,267.0
14.17,2025,0.14000000000000057,N/A,4.38,6525.TW,21.33,N/A,14.03,捷敏-KY,7.7762139338494025,✅ 穩健價值,🚀 利潤擴張,213.14999999999998,15.99,5.88,2025-12,110.5
34.19,2025,0.030000000000001137,N/A,-0.68,5211.TWO,26.09,N/A,34.16,蒙恬,0.0,⚪ 數據不足,🚀 利潤擴張,-34.800000000000004,25.77,-0.77,2025-12,19.5
15.34,2025,-0.17999999999999972,N/A,2.71,8358.TWO,-5.9,N/A,15.52,金居,44.214876033057855,❌ 暫避觀望,⚠️ 獲利稀釋,145.2,11.75,4.21,2025-12,428.0
11.43,2025,-0.20000000000000107,9.96%,4.16,2645.TW,10.05,14.11%,11.63,長榮航太,11.261261261261259,⚪ 中性觀察,⚠️ 獲利稀釋,199.80000000000004,13.98,5.46,2025-12,150.0
-4.02,2025,-0.2999999999999994,-35.14%,-1.54,4564.TW,-8.76,-20.30%,-3.72,元翎,0.0,⚪ 數據不足,🌑 雙重衰退,-73.05,8.43,-1.86,2025-12,16.6000003815
15.58,2025,-0.3000000000000007,-174.96%,-0.95,4192.TWO,18.8,76.40%,15.88,杏國,0.0,⚪ 數據不足,🏰 高護城河,-50.4,17.43,-1.3,2025-12,20.0
-22.22,2025,-0.34999999999999787,N/A,-0.91,5205.TWO,7.14,N/A,-21.87,中茂,0.0,⚪ 數據不足,🌑 雙重衰退,-49.8,-19.89,-1.43,2025-12,20.8999996185
14.0,2025,-0.3699999999999992,N/A,0.73,8033.TW,151.72,N/A,14.37,雷虎,60.840707964601776,❌ 暫避觀望,⚠️ 獲利稀釋,33.9,17.35,0.58,2025-12,137.5
2.44,2025,-0.41000000000000014,41.10%,1.01,2834.TW,4.12,97.54%,2.85,臺企銀,4.876923194307692,⚪ 中性觀察,🏰 高護城河,48.75,1.98,1.26,2025-12,15.8500003815
4.49,2025,-0.4299999999999997,11.17%,2.0,1229.TW,6.95,21.12%,4.92,聯華,6.053042002667707,⚪ 中性觀察,⚠️ 獲利稀釋,96.15,-0.11,2.57,2025-12,38.7999992371
2.11,2025,-0.4700000000000002,9.36%,1.81,2610.TW,5.85,18.07%,2.58,華航,2.9407051893429483,⚪ 中性觀察,⚠️ 獲利稀釋,93.60000000000001,2.68,2.42,2025-12,18.3500003815
63.72,2025,-0.5,N/A,13.87,6442.TW,66.63,N/A,64.22,光聖,37.4690338563171,❌ 暫避觀望,⚠️ 獲利稀釋,726.5999999999999,92.55,23.46,2025-12,1815.0
-69.95,2025,-0.5799999999999983,22.63%,0.24,3266.TW,-46.67,42.09%,-69.37,昇陽,11.79245283018868,⚪ 中性觀察,🌑 雙重衰退,15.9,-47.7,0.58,2025-12,12.5
5.71,2025,-0.5800000000000001,N/A,4.99,9917.TW,3.81,N/A,6.29,中保科,6.682721252257676,⚪ 中性觀察,⚠️ 獲利稀釋,249.14999999999998,7.59,6.77,2025-12,111.0
13.11,2025,-0.5800000000000001,9.78%,3.41,1736.TW,64.73,48.58%,13.69,喬山,8.4924965893588,⚪ 中性觀察,⚠️ 獲利稀釋,219.9,14.96,9.06,2025-12,124.5
-9.76,2025,-0.5899999999999999,10.72%,2.39,4755.TW,-23.89,22.24%,-9.17,三福化,15.643105446118193,❌ 暫避觀望,🌑 雙重衰退,129.45,0.49,3.7,2025-12,135.0
2.97,2025,-0.6699999999999999,N/A,8.52,7765.TW,6.85,N/A,3.64,中華資安,8.443990466462376,⚪ 中性觀察,⚠️ 獲利稀釋,440.55,11.43,11.47,2025-12,248.0
10.46,2025,-0.7399999999999984,N/A,11.25,6811.TWO,6.94,N/A,11.2,宏�硌穈T,5.491561746584517,⚪ 中性觀察,⚠️ 獲利稀釋,559.9499999999999,8.94,14.36,2025-12,205.0
13.99,2025,-0.75,5.80%,5.51,3019.TW,23.82,15.53%,14.74,亞光,8.882175226586103,⚪ 中性觀察,⚠️ 獲利稀釋,248.25,16.37,6.6,2025-12,147.0
6.63,2025,-0.8799999999999999,N/A,3.94,6257.TW,-4.62,N/A,7.51,矽格,15.708123652048885,❌ 暫避觀望,⚠️ 獲利稀釋,208.65,7.66,6.14,2025-12,218.5
-2.94,2025,-0.8999999999999999,30.59%,4.84,2882.TW,-27.4,62.29%,-2.04,國泰金,4.525633650665881,⚪ 中性觀察,🏰 高護城河,254.54999999999998,-12.01,7.06,2025-12,76.8000030518
19.61,2025,-0.9000000000000021,12.50%,5.52,3689.TWO,25.52,30.92%,20.51,湧德,6.129368805425143,⚪ 中性觀察,⚠️ 獲利稀釋,287.55,21.75,7.55,2025-12,117.5
