eps,gm,pe,prev_rev_yoy,status,name,rev_yoy,est_price,eps_yoy,advice,date,price,prev_eps,prev_year,om,symbol,prev_eps_yoy,expansion
-1.25,-26.90%,0.0,-89.05,🌑 雙重衰退,新復興,-89.32,-71.25,-112.33,⚪ 數據不足,2025-12,49.2000007629,-1.46,2025,-63.96%,4909.TWO,-117.3,-23.010000000000005
1.38,5.82%,8.070422427746479,-16.8,🌑 雙重衰退,仁寶,-16.78,53.25,-39.91,⚪ 中性觀察,2025-12,28.6499996185,1.06,2025,1.38%,2324.TW,-42.93,-23.129999999999995
4.6,37.68%,6.762401823167972,-5.13,📉 獲利侵蝕,漢田生技,4.02,172.35,-19.33,⚪ 中性觀察,2025-12,77.6999969482,3.37,2025,21.70%,1294.TWO,-27.88,-23.349999999999998
2.37,N/A,5.5534351873091605,-0.04,🌑 雙重衰退,三能-KY,-2.1,78.6,-25.47,⚪ 中性觀察,2025-12,29.1000003815,1.65,2025,N/A,6671.TW,-24.66,-23.369999999999997
3.73,19.39%,10.875273689923413,5.21,📉 獲利侵蝕,凱美,5.35,137.10000000000002,-18.02,⚪ 中性觀察,2025-12,99.4000015259,2.77,2025,7.43%,2375.TW,-20.4,-23.369999999999997
-3.68,8.14%,0.0,17.04,🌑 雙重衰退,永邑-KY,-0.82,-149.25000000000003,-24.32,⚪ 數據不足,2025-12,23.7000007629,-3.2,2025,-46.94%,2939.TW,-25.49,-23.5
11.11,N/A,0.0,57.65,⚠️ 獲利稀釋,東方風能,53.42,0.0,29.9,⚪ 數據不足,2025-12,0.0,9.06,2025,N/A,7786.TW,49.5,-23.520000000000003
5.48,25.97%,14.16988416988417,10.78,📉 獲利侵蝕,台星科,11.55,194.25,-12.04,⚪ 中性觀察,2025-12,183.5,3.73,2025,19.26%,3265.TWO,-20.3,-23.59
-0.43,37.85%,0.0,-87.01,🌑 雙重衰退,聯上,-89.32,-7.800000000000001,-112.91,⚪ 數據不足,2025-12,14.6000003815,-0.16,2025,-47.25%,4113.TWO,-105.26,-23.590000000000003
6.85,34.04%,4.32482887367766,-24.42,🌑 雙重衰退,海悅,-27.63,241.05,-51.27,⚪ 中性觀察,2025-12,69.5,3.61,2025,22.47%,2348.TW,-70.84,-23.640000000000004
1.22,40.97%,15.119760479041917,87.79,⚠️ 獲利稀釋,港建*,38.76,50.099999999999994,15.09,❌ 暫避觀望,2025-12,50.5,1.04,2025,11.18%,3093.TWO,100.0,-23.669999999999998
2.85,31.96%,4.615942084275362,0.47,📉 獲利侵蝕,三芳,0.33,103.49999999999999,-23.39,⚪ 中性觀察,2025-12,31.8500003815,2.01,2025,13.66%,1307.TW,-27.17,-23.72
0.57,30.11%,18.156249523187498,-8.68,🌑 雙重衰退,協禧,-5.82,24.0,-29.63,❌ 暫避觀望,2025-12,29.0499992371,0.53,2025,7.94%,3071.TWO,10.42,-23.81
2.19,N/A,9.041394335511983,20.85,⚠️ 獲利稀釋,光菱,25.77,68.85,1.86,⚪ 中性觀察,2025-12,41.5,1.45,2025,N/A,8032.TWO,-11.59,-23.91
-2.68,39.56%,0.0,-1.39,🌑 雙重衰退,華廣,-4.92,-69.75,-28.85,⚪ 數據不足,2025-12,60.5999984741,-1.31,2025,-24.14%,4737.TW,16.13,-23.93
3.08,N/A,9.313471700246113,-2.96,🌑 雙重衰退,宏正,-1.49,115.80000000000001,-25.6,⚪ 中性觀察,2025-12,71.9000015259,2.29,2025,N/A,6277.TW,-15.81,-24.110000000000003
2.32,N/A,0.0,0.15,🌑 雙重衰退,弘煜科,-10.07,0.0,-34.28,⚪ 數據不足,2025-12,0.0,1.59,2025,N/A,6482.TWO,-21.29,-24.21
12.75,N/A,47.37206085753804,26.61,📉 獲利侵蝕,均華,10.19,433.79999999999995,-14.04,❌ 暫避觀望,2025-12,1370.0,9.4,2025,N/A,6640.TWO,0.87,-24.229999999999997
1.01,20.96%,444.99999455000005,-49.07,🔄 轉虧為盈,南港,-44.61,1.0499999999999998,-68.84,❌ 暫避觀望,2025-12,31.1499996185,-0.37,2025,4.39%,2101.TW,-111.11,-24.230000000000004
4.6,30.24%,5.526083112290009,-6.27,🌑 雙重衰退,億光,-6.36,169.64999999999998,-30.72,⚪ 中性觀察,2025-12,62.5,3.34,2025,9.23%,2393.TW,-29.98,-24.36
2.87,N/A,3.828207685482502,-16.15,🌑 雙重衰退,奕力-KY,-15.03,141.45000000000002,-39.39,⚪ 中性觀察,2025-12,36.0999984741,2.6,2025,N/A,6962.TW,-35.9,-24.36
1.65,13.61%,7.68348623853211,3.44,📉 獲利侵蝕,大亞,3.39,65.4,-21.15,⚪ 中性觀察,2025-12,33.5,1.62,2025,8.70%,1609.TW,-11.48,-24.54
4.38,N/A,8.12807881773399,-3.19,🌑 雙重衰退,立端,-3.53,152.25,-28.08,⚪ 中性觀察,2025-12,82.5,2.89,2025,N/A,6245.TWO,-32.55,-24.549999999999997
1.88,14.91%,7.318435967290503,23.4,⚠️ 獲利稀釋,倚天酷��-創,25.63,53.7,1.06,⚪ 中性觀察,2025-12,26.2000007629,0.96,2025,7.25%,2432.TW,-15.52,-24.57
4.34,N/A,12.87313432835821,29.26,📉 獲利侵蝕,鴻呈,21.66,160.79999999999998,-2.92,⚪ 中性觀察,2025-12,138.0,3.41,2025,N/A,6913.TWO,32.81,-24.58
7.54,N/A,7.996146435452793,49.53,⚠️ 獲利稀釋,茂綸,41.88,233.55,17.08,⚪ 中性觀察,2025-12,124.5,4.69,2025,N/A,6227.TWO,12.47,-24.800000000000004
19.45,6.33%,6.423173803526448,49.49,⚠️ 獲利稀釋,廣達,50.54,714.6,25.55,⚪ 中性觀察,2025-12,306.0,13.7,2025,3.76%,2382.TW,20.44,-24.99
1.16,N/A,12.675841211896024,2.96,📉 獲利侵蝕,晉倫,3.42,49.05,-21.62,⚪ 中性觀察,2025-12,41.4500007629,1.06,2025,N/A,6151.TWO,-10.17,-25.04
0.91,38.83%,103.16091954022988,2.59,📉 獲利侵蝕,直得,9.81,26.1,-15.24,❌ 暫避觀望,2025-12,179.5,0.5,2025,9.16%,1597.TW,-36.36,-25.05
2.42,23.29%,11.247974315380873,4.91,📉 獲利侵蝕,東元,6.99,92.55000000000001,-18.15,⚪ 中性觀察,2025-12,69.4000015259,1.98,2025,6.47%,1504.TW,-17.76,-25.14
6.46,N/A,7.3323052023207405,15.7,📉 獲利侵蝕,振曜,15.03,194.55,-10.28,⚪ 中性觀察,2025-12,95.0999984741,3.72,2025,N/A,6143.TWO,-24.7,-25.31
6.5,12.33%,5.172176203450413,47.68,⚠️ 獲利稀釋,達欣工,50.25,217.79999999999998,24.8,⚪ 中性觀察,2025-12,75.0999984741,4.37,2025,8.34%,2535.TW,25.0,-25.45
3.99,16.71%,5.871212121212122,-5.59,🌑 雙重衰退,IKKA-KY,-8.12,158.39999999999998,-33.62,⚪ 中性觀察,2025-12,62.0,3.19,2025,2.64%,2250.TW,-40.86,-25.5
2.65,17.58%,10.803815129673024,-22.96,🌑 雙重衰退,中碳,-23.4,110.1,-48.92,⚪ 中性觀察,2025-12,79.3000030518,2.14,2025,7.03%,1723.TW,-48.53,-25.520000000000003
9.07,N/A,54.91024287222808,42.57,⚠️ 獲利稀釋,高力,64.37,284.1,38.43,❌ 暫避觀望,2025-12,1040.0,5.62,2025,N/A,8996.TW,1.46,-25.940000000000005
18.24,29.04%,5.183562786816855,-8.48,🌑 雙重衰退,瑞鼎,-8.12,719.0999999999999,-34.08,⚪ 中性觀察,2025-12,248.5,14.09,2025,5.17%,3592.TW,-36.42,-25.96
10.2,28.63%,8.531073446327682,-24.07,🌑 雙重衰退,上品,-26.81,398.25000000000006,-52.93,⚪ 中性觀察,2025-12,226.5,8.4,2025,14.44%,4770.TW,-48.81,-26.12
3.32,54.86%,11.356542433865547,-0.17,🏰 高護城河,桓達,-3.48,124.95,-29.66,⚪ 中性觀察,2025-12,94.5999984741,2.43,2025,13.53%,4549.TWO,-27.89,-26.18
0.28,24.73%,15.318182164999998,25.83,🌑 雙重衰退,憶聲,-31.39,16.5,-57.58,❌ 暫避觀望,2025-12,16.8500003815,0.33,2025,-2.71%,3024.TW,65.0,-26.189999999999998
2.39,N/A,8.724637791739129,6.74,🌑 雙重衰退,精星,-0.51,51.75,-26.77,⚪ 中性觀察,2025-12,30.1000003815,0.96,2025,N/A,8183.TWO,-46.02,-26.259999999999998
1.33,23.19%,8.962264150943396,-2.17,🌑 雙重衰退,佳格,-3.8,47.7,-30.16,⚪ 中性觀察,2025-12,28.5,0.94,2025,4.10%,1227.TW,-32.61,-26.36
1.86,17.44%,12.240099198737623,17.03,📉 獲利侵蝕,全漢,12.58,60.6,-13.89,⚪ 中性觀察,2025-12,49.4500007629,1.58,2025,-0.45%,3015.TW,-21.39,-26.47
9.93,N/A,9.41908713692946,37.75,⚠️ 獲利稀釋,華懋,27.29,361.5,0.71,⚪ 中性觀察,2025-12,227.0,6.88,2025,N/A,5292.TW,2.53,-26.58
15.5,29.12%,11.874728142670728,-5.96,🌑 雙重衰退,營邦,-11.96,689.6999999999999,-38.69,⚪ 中性觀察,2025-12,546.0,13.32,2025,0.48%,3693.TWO,-36.05,-26.729999999999997
1.94,63.82%,22.24576271186441,-37.28,🏰 高護城河,友威科,-34.55,70.8,-61.35,❌ 暫避觀望,2025-12,105.0,1.46,2025,13.96%,3580.TWO,-66.67,-26.800000000000004
6.32,N/A,7.826948480845443,9.61,📉 獲利侵蝕,全宇昕,3.91,227.1,-22.95,⚪ 中性觀察,2025-12,118.5,4.35,2025,N/A,6651.TWO,-27.55,-26.86
1.53,16.95%,5.0870648663930345,18.73,⚠️ 獲利稀釋,三商電,33.95,60.300000000000004,6.99,⚪ 中性觀察,2025-12,20.4500007629,1.11,2025,3.22%,2427.TW,8.91,-26.96
28.13,19.04%,71.47071839504352,14.3,⚠️ 獲利稀釋,創意,36.32,1016.8499999999999,9.24,❌ 暫避觀望,2025-12,4845.0,19.48,2025,10.13%,3443.TW,0.26,-27.08
10.74,N/A,4.804492512479202,13.16,📉 獲利侵蝕,胡連,11.63,360.5999999999999,-15.51,⚪ 中性觀察,2025-12,115.5,6.27,2025,N/A,6279.TWO,-32.23,-27.14
13.99,42.20%,26.63430420711974,25.2,📉 獲利侵蝕,華城,20.89,463.50000000000006,-6.3,❌ 暫避觀望,2025-12,823.0,8.68,2025,19.22%,1519.TW,-8.44,-27.19
-7.62,10.51%,0.0,-33.93,🌑 雙重衰退,碩禾,-8.54,-356.70000000000005,-35.83,⚪ 數據不足,2025-12,152.5,-8.15,2025,-1.93%,3691.TWO,-436.18,-27.29
1.84,N/A,11.658986409508449,-16.86,🌑 雙重衰退,巨大,-15.47,97.64999999999999,-42.86,⚪ 中性觀察,2025-12,75.9000015259,2.31,2025,N/A,9921.TW,-58.3,-27.39
70.17,51.54%,14.12378008122689,12.55,🏰 高護城河,嘉澤,12.28,2474.55,-15.21,⚪ 中性觀察,2025-12,2330.0,47.64,2025,29.92%,3533.TW,-16.1,-27.490000000000002
6.77,N/A,4.361370716510903,16.51,📉 獲利侵蝕,志強-KY,10.46,288.90000000000003,-17.06,⚪ 中性觀察,2025-12,84.0,5.32,2025,N/A,6768.TW,-8.3,-27.52
2.76,25.49%,23.273808615535714,23.69,📉 獲利侵蝕,台聯電,22.56,50.4,-5.15,❌ 暫避觀望,2025-12,78.1999969482,1.78,2025,0.20%,4905.TWO,-10.55,-27.71
0.31,N/A,114.99999473827584,9.23,📉 獲利侵蝕,邑昇,9.81,8.700000000000001,-17.95,❌ 暫避觀望,2025-12,66.6999969482,0.24,2025,N/A,5291.TWO,-24.24,-27.759999999999998
-1.01,N/A,0.0,7.62,📉 獲利侵蝕,福華,10.43,-35.699999999999996,-17.44,⚪ 數據不足,2025-12,11.4499998093,-0.39,2025,N/A,8085.TWO,40.0,-27.87
4.74,18.27%,21.32505175983437,4.98,📉 獲利侵蝕,華新科,4.91,144.9,-22.96,❌ 暫避觀望,2025-12,206.0,2.95,2025,6.37%,2492.TW,-30.82,-27.87
-1.93,N/A,0.0,17.0,📉 獲利侵蝕,中揚光,24.6,-61.49999999999999,-3.35,⚪ 數據不足,2025-12,37.2999992371,-1.11,2025,N/A,6668.TW,11.02,-27.950000000000003
3.63,N/A,7.598097684411415,16.83,📉 獲利侵蝕,訊連,18.91,126.15,-9.05,⚪ 中性觀察,2025-12,63.9000015259,2.58,2025,N/A,5203.TW,-10.73,-27.96
1.0,31.61%,14.238578292944162,23.64,📉 獲利侵蝕,承業醫,22.15,29.550000000000004,-5.94,⚪ 中性觀察,2025-12,28.0499992371,0.64,2025,15.00%,4164.TW,-18.92,-28.09
4.58,N/A,3.1731640979147775,-2.88,🌑 雙重衰退,寶綠特-KY,-12.03,165.45000000000002,-40.21,⚪ 中性觀察,2025-12,35.0,2.54,2025,N/A,6887.TW,0.0,-28.18
0.09,N/A,0.0,-85.68,🔄 轉虧為盈,欣巴巴,-70.37,-65.1,-98.58,⚪ 數據不足,2025-12,31.8999996185,-1.99,2025,N/A,9906.TW,-155.28,-28.209999999999994
5.39,52.84%,3.1535836698225257,-39.72,🏰 高護城河,華友聯,-44.06,219.74999999999997,-72.4,⚪ 中性觀察,2025-12,46.2000007629,6.01,2025,-23.97%,1436.TW,-67.23,-28.340000000000003
6.7,30.63%,17.312206572769956,-9.39,🌑 雙重衰退,宇隆,-10.49,255.6,-38.87,❌ 暫避觀望,2025-12,295.0,5.02,2025,10.84%,2233.TW,-41.63,-28.379999999999995
4.36,32.99%,0.0,10.54,📉 獲利侵蝕,鉅祥,12.66,0.0,-15.98,⚪ 數據不足,2025-12,0.0,2.72,2025,19.39%,2476.TW,-30.26,-28.64
6.04,23.25%,11.579754601226995,1.19,📉 獲利侵蝕,智伸科,1.71,195.6,-27.14,⚪ 中性觀察,2025-12,151.0,3.64,2025,11.86%,4551.TW,-23.04,-28.85
0.71,15.31%,10.038461685153848,-7.06,🌑 雙重衰退,三商,-20.78,19.499999999999996,-49.63,⚪ 中性觀察,2025-12,13.0500001907,0.53,2025,0.88%,2905.TW,-66.44,-28.85
2.13,N/A,0.0,2.13,🌑 雙重衰退,光速火箭,-1.62,0.0,-30.88,⚪ 數據不足,2025-12,26.7999992371,1.48,2025,N/A,7782.TWO,-8.07,-29.259999999999998
1.23,30.16%,8.76404480093633,-5.67,🌑 雙重衰退,聿新科,-3.25,40.05,-32.77,⚪ 中性觀察,2025-12,23.3999996185,0.78,2025,10.81%,4161.TWO,-39.02,-29.520000000000003
3.01,25.58%,12.118758846396762,25.22,📉 獲利侵蝕,美琪瑪,19.28,111.14999999999999,-10.42,⚪ 中性觀察,2025-12,89.8000030518,2.1,2025,18.00%,4721.TWO,-20.75,-29.700000000000003
2.17,37.08%,7.775590551181101,-0.81,🌑 雙重衰退,雲品,-0.76,76.20000000000002,-30.67,⚪ 中性觀察,2025-12,39.5,1.11,2025,16.89%,2748.TW,-42.78,-29.91
6.32,N/A,8.823529411764707,10.7,📉 獲利侵蝕,朋程,6.91,239.70000000000002,-23.11,⚪ 中性觀察,2025-12,141.0,4.64,2025,N/A,8255.TWO,-28.62,-30.02
0.72,N/A,29.707601893040938,-1.99,🌑 雙重衰退,松翰,-2.51,25.65,-32.71,❌ 暫避觀望,2025-12,50.7999992371,0.5,2025,N/A,5471.TW,-41.86,-30.200000000000003
5.2,N/A,7.099113495092667,-2.55,🌑 雙重衰退,群電,-7.33,186.15,-37.65,⚪ 中性觀察,2025-12,88.0999984741,4.03,2025,N/A,6412.TW,-34.89,-30.32
1.3,N/A,5.07102283565341,-22.22,🌑 雙重衰退,台通,-16.56,52.8,-46.94,⚪ 中性觀察,2025-12,17.8500003815,1.0,2025,N/A,8011.TW,26.58,-30.38
0.73,8.57%,9.36708872829114,0.86,🌑 雙重衰退,東隆興,-0.68,23.7,-31.13,⚪ 中性觀察,2025-12,14.8000001907,0.48,2025,1.90%,4401.TWO,-33.33,-30.45
0.89,N/A,12.550505243181817,26.89,📉 獲利侵蝕,富爾特,29.83,29.7,-1.11,⚪ 中性觀察,2025-12,24.8500003815,0.95,2025,N/A,6136.TW,15.85,-30.939999999999998
4.36,29.23%,12.352941176470587,1.62,📉 獲利侵蝕,揚博,3.03,165.75,-27.93,⚪ 中性觀察,2025-12,136.5,3.16,2025,18.00%,2493.TW,-32.04,-30.96
2.6,N/A,11.061807139746435,6.19,📉 獲利侵蝕,富致,3.61,94.64999999999999,-27.37,⚪ 中性觀察,2025-12,69.8000030518,1.78,2025,N/A,6642.TWO,-34.8,-30.98
10.15,28.22%,10.30130293159609,-32.14,⚠️ 獲利稀釋,華固,152.88,184.20000000000002,121.88,⚪ 中性觀察,2025-12,126.5,1.82,2025,24.04%,2548.TW,-63.6,-31.0
1.61,N/A,10.08196703444965,5.03,📉 獲利侵蝕,欣天然,2.96,64.05,-28.18,⚪ 中性觀察,2025-12,43.0499992371,1.3,2025,N/A,9918.TW,-28.09,-31.14
8.37,42.21%,4.556661852731152,-2.69,📉 獲利侵蝕,富邦金,9.74,316.35,-21.56,⚪ 中性觀察,2025-12,96.0999984741,6.23,2025,22.46%,2881.TW,-26.79,-31.299999999999997
0.75,N/A,152.22222010305558,9.55,🔄 轉虧為盈,華電網,10.94,5.3999999999999995,-20.43,❌ 暫避觀望,2025-12,54.7999992371,-0.17,2025,N/A,6163.TWO,-14.29,-31.369999999999997
-1.77,11.98%,0.0,59.58,⚠️ 獲利稀釋,台船,50.27,-95.1,18.81,⚪ 數據不足,2025-12,19.1499996185,-1.94,2025,7.19%,2208.TW,-95.96,-31.460000000000004
1.36,N/A,10.500000141296296,9.72,📉 獲利侵蝕,驊宏資,19.79,40.5,-11.69,⚪ 中性觀察,2025-12,28.3500003815,0.72,2025,N/A,6148.TWO,-40.0,-31.479999999999997
5.48,17.93%,10.448859455481971,32.55,📉 獲利侵蝕,日電貿,29.54,203.85000000000002,-2.02,⚪ 中性觀察,2025-12,142.0,4.21,2025,10.80%,3090.TW,17.53,-31.56
2.44,21.67%,16.539234798430584,45.79,⚠️ 獲利稀釋,佳能,60.25,74.55,28.57,❌ 暫避觀望,2025-12,82.1999969482,1.52,2025,8.17%,2374.TW,0.0,-31.68
4.01,N/A,6.5759848474765485,10.06,📉 獲利侵蝕,大樹,9.39,159.9,-22.33,⚪ 中性觀察,2025-12,70.0999984741,3.02,2025,N/A,6469.TWO,-21.61,-31.72
6.8,11.11%,7.088607594936709,17.9,📉 獲利侵蝕,微星,16.34,236.99999999999997,-15.42,⚪ 中性觀察,2025-12,112.0,4.87,2025,2.63%,2377.TW,-34.98,-31.759999999999998
5.89,N/A,18.244803695150118,4.35,📉 獲利侵蝕,翔名,6.82,194.84999999999997,-25.14,❌ 暫避觀望,2025-12,237.0,3.96,2025,N/A,8091.TWO,-28.13,-31.96
0.73,N/A,14.634146341463415,-3.81,🌑 雙重衰退,詠昇,-1.53,30.749999999999996,-33.64,⚪ 中性觀察,2025-12,30.0,0.72,2025,N/A,6418.TWO,-1.37,-32.11
5.64,N/A,0.0,-14.46,🌑 雙重衰退,鼎基,-13.21,0.0,-45.5,⚪ 數據不足,2025-12,0.0,3.81,2025,N/A,6585.TW,-52.91,-32.29
31.68,17.92%,2.2337344028520496,-15.64,🌑 雙重衰退,長榮,-18.23,1346.4,-50.82,⚪ 中性觀察,2025-12,200.5,27.74,2025,9.72%,2603.TW,-45.0,-32.59
1.63,N/A,13.045212563058511,12.56,📉 獲利侵蝕,長科*,12.02,56.400000000000006,-20.6,⚪ 中性觀察,2025-12,49.0499992371,1.12,2025,N/A,6548.TWO,-24.31,-32.620000000000005
1.06,34.78%,11.91176486617647,-13.96,🌑 雙重衰退,逸昌,-10.64,35.699999999999996,-43.32,⚪ 中性觀察,2025-12,28.3500003815,0.69,2025,18.49%,3567.TWO,-52.41,-32.68
0.58,N/A,0.0,6.8,📉 獲利侵蝕,能率亞洲,15.88,0.0,-16.92,⚪ 數據不足,2025-12,35.7999992371,0.35,2025,N/A,7777.TWO,-31.37,-32.800000000000004
-0.39,12.46%,0.0,-6.88,🌑 雙重衰退,榮成,-6.47,-21.900000000000002,-39.29,⚪ 數據不足,2025-12,8.970000267,-0.54,2025,2.54%,1909.TW,-440.0,-32.82
0.78,30.30%,15.607143129642855,3.3,📉 獲利侵蝕,大統新創,1.99,21.000000000000004,-30.97,❌ 暫避觀望,2025-12,21.8500003815,0.32,2025,18.03%,1470.TW,-58.44,-32.96
5.53,4.67%,1.9484586109296722,27.84,📉 獲利侵蝕,光明,22.7,311.40000000000003,-10.52,⚪ 中性觀察,2025-12,40.4500007629,5.23,2025,-0.60%,4420.TWO,-2.24,-33.22
0.61,91.47%,6.0606060606060606,-6.53,🏰 高護城河,王道銀行,-2.09,24.750000000000004,-35.48,⚪ 中性觀察,2025-12,10.0,0.53,2025,32.72%,2897.TW,-24.64,-33.39
1.1,20.87%,8.272058823529411,-15.48,🌑 雙重衰退,全台,-16.5,40.800000000000004,-50.0,⚪ 中性觀察,2025-12,22.5,0.82,2025,0.16%,3038.TW,-56.0,-33.5
1.5,22.84%,8.286445403043478,-4.96,🌑 雙重衰退,正新,-5.68,58.650000000000006,-39.27,⚪ 中性觀察,2025-12,32.4000015259,1.23,2025,6.75%,2105.TW,-42.25,-33.59
4.23,N/A,8.398744113029826,-2.59,📉 獲利侵蝕,虹堡,0.46,95.55000000000001,-33.17,⚪ 中性觀察,2025-12,53.5,1.56,2025,N/A,5258.TW,-65.71,-33.63
9.65,N/A,6.289542240416822,-0.32,🌑 雙重衰退,天鈺,-6.28,403.04999999999995,-39.94,⚪ 中性觀察,2025-12,169.0,8.08,2025,N/A,4961.TW,-34.04,-33.66
1.96,N/A,16.05954412402802,-27.43,🌑 雙重衰退,傳奇,-25.18,85.65,-59.0,❌ 暫避觀望,2025-12,91.6999969482,1.71,2025,N/A,4994.TW,-53.91,-33.82
3.16,13.39%,16.626650660264104,30.27,📉 獲利侵蝕,昇貿,29.36,124.95,-4.59,❌ 暫避觀望,2025-12,138.5,2.57,2025,3.80%,3305.TW,-8.59,-33.95
3.14,16.83%,29.941291585127203,30.97,📉 獲利侵蝕,光洋科,32.39,76.64999999999999,-1.88,❌ 暫避觀望,2025-12,153.0,1.27,2025,11.95%,1785.TWO,-40.28,-34.27
0.98,N/A,0.0,-10.26,🌑 雙重衰退,台南-KY,-7.04,0.0,-41.32,⚪ 數據不足,2025-12,0.0,0.78,2025,N/A,5906.TW,-39.53,-34.28
2.19,N/A,22.77227722772277,-16.58,🌑 雙重衰退,應廣,-15.3,60.6,-49.65,❌ 暫避觀望,2025-12,92.0,1.19,2025,N/A,6716.TWO,-69.69,-34.349999999999994
0.71,N/A,15.797101817826084,5.58,📉 獲利侵蝕,信音,7.41,31.050000000000004,-27.08,❌ 暫避觀望,2025-12,32.7000007629,0.66,2025,N/A,6126.TWO,-7.04,-34.489999999999995
1.38,N/A,7.624633431085043,-5.73,🌑 雙重衰退,台林,-1.77,51.150000000000006,-36.28,⚪ 中性觀察,2025-12,26.0,1.0,2025,N/A,5353.TWO,-42.53,-34.51
0.74,N/A,37.34848427053031,11.9,📉 獲利侵蝕,鈞寶,10.87,19.799999999999997,-23.71,❌ 暫避觀望,2025-12,49.2999992371,0.41,2025,N/A,6155.TW,-52.87,-34.58
0.5,N/A,57.04545541238635,17.47,📉 獲利侵蝕,天二科技,12.86,13.200000000000001,-21.88,❌ 暫避觀望,2025-12,50.2000007629,0.24,2025,N/A,6834.TW,-58.62,-34.739999999999995
9.43,43.28%,30.75257173795344,0.17,📉 獲利侵蝕,家登,12.26,277.04999999999995,-22.51,❌ 暫避觀望,2025-12,568.0,4.2,2025,17.47%,3680.TWO,-55.93,-34.77
-6.11,2.93%,0.0,-21.59,📉 獲利侵蝕,台揚,0.49,-195.15000000000003,-34.29,⚪ 數據不足,2025-12,12.3500003815,-4.71,2025,-21.07%,2314.TW,-83.27,-34.78
-1.76,6.52%,0.0,-3.08,🌑 雙重衰退,亞聚,-4.78,-63.3,-39.68,⚪ 數據不足,2025-12,13.0,-1.16,2025,2.26%,1308.TW,-45.0,-34.9
14.47,51.62%,5.419281232173416,-1.7,🏰 高護城河,碩天,-4.98,525.9000000000001,-40.33,⚪ 中性觀察,2025-12,190.0,11.6,2025,10.14%,3617.TW,-32.24,-35.349999999999994
3.47,13.53%,4.585834425318127,-18.24,🌑 雙重衰退,精元,-19.78,124.95,-55.56,⚪ 中性觀察,2025-12,38.2000007629,2.56,2025,3.69%,2387.TW,-51.25,-35.78
2.35,N/A,3.406344295634441,19.24,📉 獲利侵蝕,晉泰,2.45,99.3,-33.33,⚪ 中性觀察,2025-12,22.5499992371,1.84,2025,N/A,6221.TWO,-23.33,-35.78
13.77,N/A,7.34555128584097,80.9,⚠️ 獲利稀釋,信紘科,75.17,507.45,39.39,⚪ 中性觀察,2025-12,248.5,9.96,2025,N/A,6667.TWO,44.29,-35.78
15.42,N/A,50.68653228162431,27.1,📉 獲利侵蝕,雍智科技,23.03,513.4499999999999,-12.9,❌ 暫避觀望,2025-12,1735.0,10.08,2025,N/A,6683.TWO,-18.1,-35.93
-0.13,N/A,0.0,0.0,🌑 雙重衰退,三豐,-99.16,-5.1000000000000005,-135.14,⚪ 數據不足,2025-12,15.3000001907,-0.04,2025,N/A,5514.TWO,33.33,-35.97999999999999
2.24,75.32%,11.244979919678714,1.13,🏰 高護城河,科妍,0.37,74.7,-35.61,⚪ 中性觀察,2025-12,56.0,1.38,2025,19.86%,1786.TW,-45.93,-35.98
1.26,11.56%,9.685314952062937,1.31,📉 獲利侵蝕,宏��,4.14,42.900000000000006,-31.87,⚪ 中性觀察,2025-12,27.7000007629,0.9,2025,2.51%,2353.TW,-34.07,-36.01
-1.83,51.65%,0.0,51.06,🏰 高護城河,富野,36.07,-66.9,0.0,⚪ 數據不足,2025-12,12.0,-1.67,2025,-9.65%,2736.TWO,24.61,-36.07
0.65,20.85%,26.97368421052631,11.47,📉 獲利侵蝕,其陽,9.25,22.800000000000004,-26.97,❌ 暫避觀望,2025-12,41.0,0.51,2025,1.19%,3564.TWO,-22.73,-36.22
-1.22,-2.87%,0.0,16.7,📉 獲利侵蝕,典範,21.56,-51.45,-15.09,⚪ 數據不足,2025-12,19.5499992371,-1.07,2025,-10.81%,3372.TWO,-46.58,-36.65
1.87,N/A,20.37735945025157,-7.5,🌑 雙重衰退,現觀科,-11.58,47.7,-48.45,❌ 暫避觀望,2025-12,64.8000030518,0.56,2025,N/A,6906.TW,-67.46,-36.870000000000005
2.51,N/A,12.80701754385965,-13.06,🌑 雙重衰退,立誠,-11.79,85.49999999999999,-48.7,⚪ 中性觀察,2025-12,73.0,1.62,2025,N/A,6597.TWO,-57.7,-36.910000000000004
1.8,21.43%,14.77732793522267,-0.18,🌑 雙重衰退,泰碩,-3.54,74.10000000000001,-40.47,⚪ 中性觀察,2025-12,73.0,1.44,2025,4.40%,3338.TW,-31.25,-36.93
3.01,N/A,43.92803598200899,-2.93,🌑 雙重衰退,天虹,-13.26,100.05,-50.25,❌ 暫避觀望,2025-12,293.0,1.92,2025,N/A,6937.TW,-50.39,-36.99
1.22,9.15%,15.11235897906367,5.27,📉 獲利侵蝕,瑞軒,6.13,40.05,-31.22,❌ 暫避觀望,2025-12,40.3499984741,0.81,2025,0.67%,2489.TW,-37.59,-37.35
5.03,31.57%,6.828451755154812,-2.47,🌑 雙重衰退,捷流閥業,-5.55,179.25000000000003,-42.92,⚪ 中性觀察,2025-12,81.5999984741,4.09,2025,12.43%,4580.TWO,-36.65,-37.370000000000005
2.02,21.42%,7.270992075209923,-12.52,🌑 雙重衰退,志豐,-13.21,78.60000000000001,-50.73,⚪ 中性觀察,2025-12,38.0999984741,1.49,2025,4.13%,3206.TWO,-57.79,-37.519999999999996
