advice,prev_eps,est_price,date,om,prev_year,eps,status,pe,prev_eps_yoy,symbol,name,eps_yoy,gm,prev_rev_yoy,expansion,price,rev_yoy
✅ 穩健價值,0.61,26.1,2026-03,32.72%,2025,0.28,🏰 高護城河,6.0344827586206895,-35.48,2897.TW,王道銀行,38.89,91.47%,-2.09,2.030000000000001,10.5,36.86
⚪ 數據不足,-1.59,-73.20000000000002,2026-03,N/A,2025,-0.26,🚀 利潤擴張,0.0,67.52,4190.TW,佐登-KY,43.18,N/A,1.27,0.9399999999999977,26.2000007629,42.24
✅ 穩健價值,5.98,210.45,2026-03,N/A,2025,1.71,🚀 利潤擴張,5.716321949265859,40.71,4951.TWO,精拓科,35.71,N/A,4.88,0.6000000000000014,80.1999969482,35.11
✅ 穩健價值,1.29,45.6,2026-03,35.36%,2025,0.35,🏰 高護城河,6.661184210526316,8.94,2838.TW,聯邦銀,17.86,94.34%,4.5,0.5700000000000003,20.25,17.29
✅ 穩健價值,38.51,1433.8500000000001,2026-03,59.33%,2025,11.18,🏰 高護城河,7.5112459462286845,19.82,3293.TWO,鈊象,19.96,97.58%,19.01,0.28999999999999915,718.0,19.67
⚪ 數據不足,0.68,0.0,2026-03,N/A,2025,0.7,🌑 雙重衰退,0.0,-68.78,7760.TW,享溫馨,-1.41,N/A,-1.96,-0.07999999999999985,34.8499984741,-1.33
⚪ 數據不足,0.68,0.0,2026-03,N/A,2025,0.7,🌑 雙重衰退,0.0,-68.78,7760.TWO,未知,-1.41,N/A,-1.96,-0.07999999999999985,0.0,-1.33
❌ 暫避觀望,1.87,49.2,2026-03,N/A,2025,0.6,⚠️ 獲利稀釋,22.07317119692073,-48.45,6906.TW,現觀科,16.0,N/A,-11.58,-0.3099999999999987,72.4000015259,16.31
⚪ 數據不足,-2.05,-90.0,2026-03,N/A,2025,-0.72,🌑 雙重衰退,0.0,19.44,6535.TWO,順藥,-14.52,N/A,-8.49,-0.9000000000000004,89.4000015259,-13.62
⚪ 中性觀察,1.87,73.8,2026-03,35.12%,2025,0.57,🏰 高護城河,6.991870228841464,3.31,2892.TW,第一金,11.76,78.99%,7.59,-1.0600000000000005,34.4000015259,12.82
⚪ 數據不足,-1.38,-65.25,2026-03,N/A,2025,-0.42,⚠️ 獲利稀釋,0.0,53.38,6901.TW,鑽石投資,37.31,N/A,51.85,-1.1400000000000006,17.5,38.45
⚪ 中性觀察,1.36,51.0,2026-03,N/A,2025,0.36,⚠️ 獲利稀釋,7.514705657970588,7.94,5880.TW,合庫金,12.5,N/A,13.01,-1.7799999999999994,25.5499992371,14.28
⚪ 中性觀察,1.51,58.949999999999996,2026-03,38.59%,2025,0.44,🏰 高護城河,6.272264533969467,13.53,2801.TW,彰銀,18.92,88.90%,8.35,-1.8699999999999974,24.6499996185,20.79
⚪ 中性觀察,3.06,124.19999999999999,2026-03,N/A,2025,1.05,⚠️ 獲利稀釋,5.434782608695652,10.11,5876.TW,上海商銀,9.38,N/A,3.7,-1.9099999999999984,45.0,11.29
⚪ 數據不足,1.76,0.0,2026-03,N/A,2025,0.79,⚠️ 獲利稀釋,0.0,4.79,7820.TWO,立盈,61.22,N/A,58.62,-2.0799999999999983,111.5,63.3
⚪ 中性觀察,1.26,49.2,2026-03,41.10%,2025,0.35,🏰 高護城河,5.518292799237805,2.44,2834.TW,臺企銀,9.37,97.54%,2.85,-3.9000000000000004,18.1000003815,13.27
⚪ 中性觀察,3.19,84.75,2026-03,N/A,2025,0.15,⚠️ 獲利稀釋,3.345132675840708,422.95,2536.TW,宏普,400.0,N/A,327.05,-4.2900000000000205,18.8999996185,404.29
⚪ 數據不足,-3.55,-105.6,2026-03,-51.18%,2025,-0.33,🏰 高護城河,0.0,-174.64,2726.TWO,雅茗-KY,51.52,54.90%,0.59,-5.049999999999997,9.1099996567,56.57
❌ 暫避觀望,6.4,228.75000000000003,2026-03,N/A,2025,1.98,⚠️ 獲利稀釋,31.704918032786882,8.14,6415.TW,矽力*-KY,115.22,N/A,1.94,-5.090000000000003,483.5,120.31
⚪ 中性觀察,2.12,81.0,2026-03,40.48%,2025,0.62,🏰 高護城河,6.675925784648149,30.06,2884.TW,玉山金,12.73,91.14%,20.44,-6.640000000000001,36.0499992371,19.37
⚪ 數據不足,-1.93,-79.95,2026-03,-9.23%,2025,-0.09,🏰 高護城河,0.0,8.21,4171.TWO,瑞基,50.0,73.67%,12.71,-6.729999999999997,19.2000007629,56.73
⚪ 中性觀察,4.08,151.5,2026-03,31.38%,2025,1.18,🏰 高護城河,6.336633663366337,11.73,2891.TW,中信金,15.15,70.98%,29.29,-7.1,64.0,22.25
⚪ 中性觀察,8.37,307.35,2026-03,22.46%,2025,2.4,🌑 雙重衰退,6.198145436798438,-21.56,2881.TW,富邦金,-20.07,42.21%,9.74,-9.66,127.0,-10.41
⚪ 中性觀察,2.18,80.39999999999999,2026-03,42.63%,2025,0.23,🏰 高護城河,6.436567164179105,26.01,4911.TWO,德英,-62.9,85.36%,24.13,-10.07,34.5,-52.83
⚪ 中性觀察,3.65,130.95000000000002,2026-03,10.37%,2025,-0.11,🌑 雙重衰退,2.5773195876288657,12.42,2528.TW,皇普,-109.26,15.63%,130.3,-10.710000000000008,22.5,-98.55
⚪ 中性觀察,4.51,255.0,2026-03,N/A,2025,4.15,⚠️ 獲利稀釋,5.394117467541176,-2.59,6534.TW,正瀚-創,6.68,N/A,11.21,-10.719999999999999,91.6999969482,17.4
⚪ 數據不足,-2.38,-70.65,2026-03,N/A,2025,0.2,🔄 轉虧為盈,0.0,-280.56,6958.TW,日盛台駿,163.33,N/A,-7.09,-11.030000000000001,17.75,174.36
⚪ 中性觀察,1.53,57.300000000000004,2026-03,51.96%,2025,0.4,🏰 高護城河,5.353403341073298,0.0,2812.TW,台中銀,2.56,93.02%,6.96,-11.209999999999999,20.4500007629,13.77
⚪ 數據不足,-1.96,-61.349999999999994,2026-03,N/A,2025,0.2,🔄 轉虧為盈,0.0,22.83,6598.TW,ABC-KY,157.14,N/A,38.52,-11.850000000000023,27.8500003815,168.99
❌ 暫避觀望,0.54,16.65,2026-03,-3.65%,2025,0.84,⚠️ 獲利稀釋,59.27928202864866,-54.31,3141.TWO,晶宏,137.14,38.56%,7.08,-12.140000000000015,65.8000030518,149.28
⚪ 數據不足,0.04,-1.05,2026-03,-2853.40%,2025,-0.05,🏰 高護城河,0.0,100.0,1453.TW,大將,58.33,912.85%,7.27,-13.820000000000007,11.1999998093,72.15
⚪ 中性觀察,7.06,254.09999999999997,2026-03,30.59%,2025,2.15,🏰 高護城河,5.7142858944391985,-2.94,2882.TW,國泰金,-1.52,62.29%,-2.04,-13.85,96.8000030518,12.33
⚪ 中性觀察,1.97,79.35,2026-03,37.14%,2025,0.76,🏰 高護城河,7.637051328147448,4.57,2890.TW,永豐金,33.33,91.41%,15.47,-14.090000000000003,40.4000015259,47.42
⚪ 數據不足,-2.71,-222.15,2025-09,-5.22%,2025,-5.06,⚠️ 獲利稀釋,0.0,65.91,1589.TW,永冠-KY,1.36,7.87%,18.73,-15.41,5.5399999619,16.77
⚪ 中性觀察,0.93,34.800000000000004,2026-03,38.22%,2025,0.25,🏰 高護城河,5.75431050926724,-14.85,2845.TW,遠東銀,-3.85,102.49%,0.06,-15.84,13.3500003815,11.99
⚪ 數據不足,-4.55,-159.0,2026-03,N/A,2025,-1.01,📉 獲利侵蝕,0.0,-73.66,5907.TW,大洋-KY,-7.45,N/A,-14.95,-15.91,4.8299999237,8.46
⚪ 中性觀察,1.34,53.849999999999994,2026-03,65.42%,2025,0.48,🏰 高護城河,4.61002764264624,31.37,2820.TW,華票,60.0,87.03%,33.06,-16.08,16.5499992371,76.08
⚪ 中性觀察,3.63,126.89999999999999,2026-03,N/A,2025,1.34,⚠️ 獲利稀釋,7.836879793356975,-9.05,5203.TW,訊連,3.88,N/A,18.91,-16.12,66.3000030518,20.0
⚪ 中性觀察,2.22,78.60000000000001,2026-03,13.25%,2025,0.6,🏰 高護城河,11.736641221374045,53.1,1760.TW,寶齡富錦,81.82,52.35%,1.66,-16.340000000000003,61.5,98.16
❌ 暫避觀望,0.91,30.150000000000002,2026-03,9.16%,2025,0.43,⚠️ 獲利稀釋,64.17910447761193,-15.24,1597.TW,直得,180.0,38.83%,9.81,-17.090000000000003,129.0,197.09
⚪ 中性觀察,35.57,545.4000000000001,2026-03,-95.04%,2025,0.13,🌑 雙重衰退,2.8327832783278324,1276.65,3708.TW,上緯投控,-72.34,24.80%,-30.75,-18.21,103.0,-54.13
⚪ 數據不足,0.02,-8.100000000000001,2026-03,N/A,2025,0.04,⚠️ 獲利稀釋,0.0,-99.01,6542.TWO,隆中,33.33,N/A,10.22,-21.590000000000003,47.2999992371,54.92
⚪ 中性觀察,1.23,42.45,2026-03,51.79%,2025,0.29,🏰 高護城河,9.09893992932862,8.85,2910.TW,統領,-3.33,87.61%,-14.47,-21.689999999999998,25.75,18.36
⚪ 中性觀察,1.2,45.45,2026-03,N/A,2025,0.46,⚠️ 獲利稀釋,8.25082508250825,5.26,4106.TW,雃博,100.0,N/A,0.74,-22.47,25.0,122.47
❌ 暫避觀望,1.65,45.6,2026-03,N/A,2025,1.97,⚠️ 獲利稀釋,137.82894736842104,146.97,4971.TWO,IET-KY,231.33,N/A,50.49,-22.839999999999975,419.0,254.17
⚪ 數據不足,5.9,0.0,2026-03,N/A,2025,1.69,🌑 雙重衰退,0.0,-17.37,3485.TWO,敘豐,-30.17,N/A,-10.06,-23.32,247.0,-6.85
❌ 暫避觀望,13.64,530.85,2026-03,N/A,2025,5.79,⚠️ 獲利稀釋,33.342752189884145,53.11,6446.TW,藥華藥,52.97,N/A,60.61,-23.950000000000003,1180.0,76.92
⚪ 中性觀察,4.88,177.14999999999998,2026-03,N/A,2025,1.39,⚠️ 獲利稀釋,12.616426756985607,7.69,6712.TWO,長聖,24.77,N/A,8.96,-25.2,149.0,49.97
⚪ 中性觀察,2.62,83.55000000000001,2026-03,N/A,2025,0.56,⚠️ 獲利稀釋,8.231597571651704,-36.41,6856.TWO,鑫傳,21.74,N/A,19.24,-26.030000000000005,45.8499984741,47.77
❌ 暫避觀望,0.14,9.750000000000002,2026-03,N/A,2025,0.16,⚠️ 獲利稀釋,37.15384556692307,-90.28,8076.TWO,伍豐,300.0,N/A,-11.54,-26.439999999999998,24.1499996185,326.44
⚪ 中性觀察,3.03,116.85,2026-03,34.02%,2025,0.23,🌑 雙重衰退,3.741976844480103,-57.74,1442.TW,名軒,-82.31,49.04%,-62.17,-27.14,29.1499996185,-55.17
⚪ 數據不足,-2.29,0.0,2026-03,N/A,2025,-0.78,🌑 雙重衰退,0.0,-67.15,7803.TW,雲象科技-創,-34.48,N/A,91.93,-27.559999999999995,0.0,-6.92
⚪ 數據不足,-2.29,0.0,2026-03,N/A,2025,-0.78,🌑 雙重衰退,0.0,-67.15,7803.TWO,未知,-34.48,N/A,91.93,-27.559999999999995,0.0,-6.92
⚪ 數據不足,-0.35,-24.3,2026-03,10.47%,2025,0.19,🔄 轉虧為盈,0.0,-234.62,2702.TW,華園,-9.52,89.24%,-2.27,-28.31,12.8500003815,18.79
⚪ 中性觀察,13.33,521.55,2026-03,41.97%,2025,4.07,🏰 高護城河,10.857060684498132,6.9,4728.TWO,雙美,-0.73,77.03%,11.45,-28.85,377.5,28.12
⚪ 中性觀察,1.83,78.15,2026-03,N/A,2025,1.05,📉 獲利侵蝕,7.456813526698656,-66.05,8942.TWO,森鉅,-7.89,N/A,-20.5,-28.87,38.8499984741,20.98
⚪ 數據不足,-2.47,-53.400000000000006,2026-03,7.94%,2025,1.31,🔄 轉虧為盈,0.0,-175.3,2723.TW,美食-KY,11.02,59.54%,-4.59,-28.88,63.0,39.9
⚪ 中性觀察,4.72,158.4,2026-03,N/A,2025,0.76,⚠️ 獲利稀釋,5.729166666666666,10.4,6592.TW,和潤企業,24.75,N/A,-18.16,-30.67,60.5,55.42
⚪ 數據不足,-0.09,-26.700000000000003,2026-03,N/A,2025,1.17,🔄 轉虧為盈,0.0,-102.7,6693.TWO,廣閎科,510.71,N/A,29.21,-31.44999999999999,193.5,542.16
❌ 暫避觀望,0.29,7.35,2026-03,3.21%,2025,0.31,⚠️ 獲利稀釋,94.79591992428571,-85.43,4741.TWO,泓瀚,210.0,33.55%,-17.82,-34.69,46.4500007629,244.69
⚪ 數據不足,-0.41,-14.1,2026-03,-1427.47%,2025,-0.08,🏰 高護城河,0.0,-51.85,1435.TW,中福,20.0,64.71%,-43.98,-34.92,19.2000007629,54.92
⚪ 數據不足,-2.66,-81.6,2026-03,N/A,2025,0.4,🔄 轉虧為盈,0.0,-17.7,3522.TWO,御嵿,90.0,N/A,27.85,-35.099999999999994,13.1499996185,125.1
⚪ 中性觀察,1.07,55.05,2026-03,-1.56%,2025,0.01,🌑 雙重衰退,4.046321629836513,-82.6,3056.TW,富華新,-99.32,21.31%,-68.21,-36.16,14.8500003815,-63.16
⚪ 中性觀察,1.01,45.3,2026-03,7.13%,2025,0.16,⚠️ 獲利稀釋,6.4238409332781465,876.92,1529.TW,樂事綠能,433.33,16.87%,32.89,-37.59000000000003,19.3999996185,470.92
❌ 暫避觀望,0.13,16.650000000000002,2026-03,N/A,2025,-0.01,🌑 雙重衰退,16.17117185846847,-95.82,1463.TW,強盛新,-102.13,N/A,23.84,-37.72999999999999,17.9500007629,-64.4
❌ 暫避觀望,7.08,210.89999999999998,2026-03,N/A,2025,1.1,⚠️ 獲利稀釋,19.31009957325747,40.48,6870.TWO,騰雲,66.67,N/A,20.33,-37.95,271.5,104.62
⚪ 中性觀察,2.32,80.1,2026-03,N/A,2025,0.28,🌑 雙重衰退,5.327715498670412,-34.28,6482.TWO,弘煜科,-71.72,N/A,-10.07,-38.26,28.4500007629,-33.46
❌ 暫避觀望,4.92,142.5,2026-03,N/A,2025,1.53,⚠️ 獲利稀釋,66.94736842105263,-45.05,7728.TWO,光焱科技,56.12,N/A,-6.16,-38.51,636.0,94.63
⚪ 數據不足,4.01,0.0,2026-03,N/A,2025,1.33,⚠️ 獲利稀釋,0.0,112.83,7842.TWO,天能綠電,47.78,N/A,123.22,-39.09,92.4000015259,86.87
⚪ 數據不足,5.65,0.0,2026-03,N/A,2025,0.88,🌑 雙重衰退,0.0,-28.57,7818.TW,溢泰實業,-52.69,N/A,-4.14,-39.849999999999994,69.0,-12.84
⚪ 數據不足,5.65,0.0,2026-03,N/A,2025,0.88,🌑 雙重衰退,0.0,-28.57,7818.TWO,未知,-52.69,N/A,-4.14,-39.849999999999994,0.0,-12.84
❌ 暫避觀望,2.37,103.20000000000002,2026-03,14.28%,2025,1.47,🏰 高護城河,22.09302325581395,46.3,3577.TWO,泓格,90.91,53.43%,9.44,-39.860000000000014,152.0,130.77
⚪ 數據不足,-0.64,-25.049999999999997,2026-03,6.07%,2025,-0.08,🏰 高護城河,0.0,-74.29,3288.TWO,點晶,83.67,71.52%,-10.15,-39.879999999999995,24.5,123.55
⚪ 中性觀察,5.48,207.15,2026-03,N/A,2025,1.76,⚠️ 獲利稀釋,4.670528602461984,-6.01,6024.TW,群益期,57.14,N/A,9.98,-40.22,64.5,97.36
⚪ 數據不足,-7.23,-235.35000000000002,2026-03,N/A,2025,-1.18,⚠️ 獲利稀釋,0.0,44.38,6949.TW,沛爾生醫-創,10.08,N/A,60.07,-40.43,1010.0,50.51
❌ 暫避觀望,0.58,27.450000000000003,2026-03,N/A,2025,0.28,🌑 雙重衰退,39.2349743452459,-39.36,6423.TWO,億而得,-47.06,N/A,2.34,-40.510000000000005,71.8000030518,-6.55
⚪ 數據不足,4.23,0.0,2026-03,N/A,2025,1.9,📉 獲利侵蝕,0.0,16.53,6961.TWO,旅天下,-40.13,N/A,-8.56,-40.620000000000005,52.7999992371,0.49
⚪ 數據不足,-0.74,-28.05,2026-03,-1090.16%,2025,-0.17,🏰 高護城河,0.0,42.64,4529.TWO,淳紳,0.0,59.04%,-22.14,-40.9,4.4600000381,40.9
❌ 暫避觀望,103.23,3584.3999999999996,2026-03,69.19%,2025,36.58,🏰 高護城河,34.001506528289255,59.82,2059.TW,川湖,38.82,76.10%,72.77,-42.38999999999999,8125.0,81.21
⚪ 中性觀察,17.36,626.85,2026-03,N/A,2025,4.49,⚠️ 獲利稀釋,8.482890643694663,31.09,6788.TWO,華景電,33.23,N/A,19.97,-44.06000000000001,354.5,77.29
⚪ 中性觀察,2.36,85.95,2026-03,12.46%,2025,1.3,⚠️ 獲利稀釋,6.125654183961605,-56.22,2739.TW,寒舍,109.68,44.04%,2.72,-44.18000000000001,35.0999984741,153.86
⚪ 中性觀察,3.96,157.95000000000002,2026-03,N/A,2025,0.4,🌑 雙重衰退,2.687559281775878,-34.98,6212.TWO,理銘,-82.38,N/A,-55.31,-44.419999999999995,28.2999992371,-37.96
⚪ 數據不足,14.04,0.0,2026-03,N/A,2025,4.93,⚠️ 獲利稀釋,0.0,279.4,7822.TW,倍利科,78.66,N/A,187.82,-46.32000000000001,881.0,124.98
⚪ 數據不足,7.86,0.0,2026-03,N/A,2025,2.48,📉 獲利侵蝕,0.0,-34.17,6028.TWO,公勝保經,-35.1,N/A,5.26,-46.75,79.5999984741,11.65
⚪ 中性觀察,6.66,235.35,2026-03,N/A,2025,1.7,📉 獲利侵蝕,14.78648820905035,-9.63,6231.TWO,系微,0.0,N/A,4.64,-47.19,232.0,47.19
⚪ 中性觀察,11.24,431.25,2026-03,N/A,2025,3.26,📉 獲利侵蝕,4.278260869565218,-13.92,5871.TW,中租-KY,-0.66,N/A,-4.62,-47.68,123.0,47.02
⚪ 中性觀察,2.92,111.3,2026-03,18.42%,2025,1.3,🏰 高護城河,10.080862944986524,20.66,2423.TW,固緯,94.03,51.76%,5.54,-48.0,74.8000030518,142.03
❌ 暫避觀望,0.55,22.050000000000004,2026-03,N/A,2025,0.21,⚠️ 獲利稀釋,42.92516902999999,-82.84,7721.TW,微程式,40.0,N/A,-36.07,-48.8,63.0999984741,88.8
⚪ 數據不足,-0.37,-14.85,2026-03,N/A,2025,-0.09,⚠️ 獲利稀釋,0.0,48.61,8277.TWO,商丞,18.18,N/A,-16.98,-48.970000000000006,8.1199998856,67.15
⚪ 數據不足,-0.77,-10.5,2026-03,-63.16%,2025,1.07,🔄 轉虧為盈,0.0,41.22,3576.TW,聯合再生,1072.73,-18.77%,-47.33,-49.61999999999989,19.4500007629,1122.35
⚪ 數據不足,1.86,0.0,2026-03,N/A,2025,0.35,🌑 雙重衰退,0.0,43.08,7772.TWO,耀穎,-72.0,N/A,12.72,-52.29,99.0,-19.71
⚪ 中性觀察,7.78,283.05,2026-03,N/A,2025,1.88,📉 獲利侵蝕,4.774774693910969,-26.4,6523.TWO,達爾膚,-45.35,N/A,-5.92,-54.99,90.0999984741,9.64
⚪ 數據不足,8.1,0.0,2026-03,N/A,2025,1.09,🌑 雙重衰退,0.0,-10.5,7811.TWO,民盛,-73.26,N/A,18.06,-55.010000000000005,72.1999969482,-18.25
⚪ 中性觀察,8.59,333.00000000000006,2026-03,N/A,2025,2.97,⚠️ 獲利稀釋,6.689189189189189,4.12,5236.TWO,凌陽創新,42.79,N/A,10.0,-55.470000000000006,148.5,98.26
❌ 暫避觀望,0.89,34.35,2026-03,N/A,2025,0.26,⚠️ 獲利稀釋,25.458514950698692,183.87,6841.TWO,長佳智能,44.44,N/A,12.23,-55.730000000000004,58.2999992371,100.17
⚪ 中性觀察,1.4,50.099999999999994,2026-03,N/A,2025,0.0,🌑 雙重衰退,10.988024180508981,3600.0,6649.TWO,台生材,-100.0,N/A,128.22,-55.77,36.7000007629,-44.23
⚪ 中性觀察,1.56,55.35000000000001,2026-03,14.06%,2025,0.39,🏰 高護城河,5.989159994986449,-5.49,2903.TW,遠百,18.18,54.41%,-2.68,-55.970000000000006,22.1000003815,74.15
⚪ 數據不足,0.04,-4.65,2026-03,N/A,2025,0.28,⚠️ 獲利稀釋,0.0,-90.0,8289.TWO,泰藝,300.0,N/A,16.02,-56.31,45.25,356.31
⚪ 中性觀察,2.75,101.10000000000001,2026-03,N/A,2025,0.95,⚠️ 獲利稀釋,7.1810091284718105,-28.2,5530.TWO,龍巖,3.26,N/A,-2.7,-56.580000000000005,48.4000015259,59.84
⚪ 中性觀察,6.28,25.500000000000004,2026-03,-167.95%,2025,0.01,⚠️ 獲利稀釋,11.235294342058822,721.43,2102.TW,泰豐,105.56,20.10%,-0.57,-57.19,19.1000003815,162.75
⚪ 數據不足,-0.78,-19.05,2026-03,-26.13%,2025,-0.05,⚠️ 獲利稀釋,0.0,36.07,4131.TWO,浩泰,83.87,34.86%,297.52,-57.69,34.7999992371,141.56
⚪ 中性觀察,1.71,79.80000000000001,2026-03,N/A,2025,0.36,🌑 雙重衰退,6.879698961296992,-77.57,2524.TW,京城,-75.84,N/A,-60.41,-57.870000000000005,36.5999984741,-17.97
⚪ 數據不足,-0.49,-6.75,2026-03,N/A,2025,0.09,🔄 轉虧為盈,0.0,60.8,6767.TWO,台微醫,-30.77,N/A,-6.86,-58.480000000000004,25.1000003815,27.71
⚪ 中性觀察,1.36,55.2,2026-03,N/A,2025,0.43,⚠️ 獲利稀釋,5.597826190625,4.62,1731.TW,美吾華,7.5,N/A,6.61,-58.480000000000004,20.6000003815,65.98
⚪ 中性觀察,6.27,237.29999999999998,2026-03,21.51%,2025,1.78,🏰 高護城河,4.867256637168142,7.55,4105.TWO,東洋,13.38,56.36%,9.49,-58.529999999999994,77.0,71.91
⚪ 中性觀察,5.16,200.99999999999997,2026-03,N/A,2025,1.39,📉 獲利侵蝕,5.440298621335821,-1.21,6918.TW,愛派司,-4.2,N/A,8.61,-59.980000000000004,72.9000015259,55.78
⚪ 數據不足,3.11,0.0,2026-03,N/A,2025,0.21,🌑 雙重衰退,0.0,-26.3,7795.TW,長廣,-77.53,N/A,-15.04,-60.09,434.0,-17.44
⚪ 數據不足,2.72,0.0,2026-03,N/A,2025,0.53,📉 獲利侵蝕,0.0,169.31,7794.TWO,宏�硒撥s,-14.52,N/A,18.71,-61.379999999999995,29.6499996185,46.86
⚪ 中性觀察,9.9,330.59999999999997,2026-03,N/A,2025,1.87,⚠️ 獲利稀釋,4.764065335753176,-2.0,6703.TWO,軒郁,12.73,N/A,-8.29,-62.099999999999994,105.0,74.83
⚪ 中性觀察,3.63,136.79999999999998,2026-03,N/A,2025,1.01,⚠️ 獲利稀釋,5.493420885317983,23.05,8432.TWO,東生華,27.85,N/A,19.79,-62.29,50.0999984741,90.14
⚪ 中性觀察,3.11,103.2,2026-03,N/A,2025,0.39,📉 獲利侵蝕,8.212209302325581,8.39,6925.TWO,意藍,-30.36,N/A,14.61,-62.51,56.5,32.15
⚪ 數據不足,-1.82,-76.65,2026-03,-77.27%,2025,-0.25,⚠️ 獲利稀釋,0.0,57.28,4154.TWO,樂威科-KY,68.92,33.80%,-35.31,-62.719999999999985,12.75,131.64
⚪ 數據不足,4.46,0.0,2026-03,N/A,2025,0.19,🌑 雙重衰退,0.0,14.65,6983.TWO,華洋精機,-71.64,N/A,24.42,-62.94,330.5,-8.7
⚪ 中性觀察,3.08,118.35000000000001,2026-03,N/A,2025,1.08,⚠️ 獲利稀釋,9.936628837249682,-25.6,6277.TW,宏正,18.68,N/A,-1.49,-63.88999999999999,78.4000015259,82.57
⚪ 數據不足,-0.44,-20.4,2026-03,-377.43%,2025,-0.1,🏰 高護城河,0.0,57.53,3115.TWO,富榮綱,-11.11,100.00%,12.25,-64.41,8.6199998856,53.3
❌ 暫避觀望,30.41,1138.3500000000001,2026-03,N/A,2025,10.43,⚠️ 獲利稀釋,35.709579654763466,95.56,6510.TWO,精測,54.52,N/A,33.33,-64.5,2710.0,119.02
⚪ 數據不足,-0.37,-11.55,2026-03,-9.00%,2025,-0.02,⚠️ 獲利稀釋,0.0,-181.82,2401.TW,凌陽,66.67,45.66%,-2.04,-64.8,29.8999996185,131.47
⚪ 數據不足,-2.03,-77.55,2026-03,-58.74%,2025,-0.55,🏰 高護城河,0.0,-491.18,3228.TWO,金麗科,-12.24,58.46%,-27.25,-65.32,165.5,53.08
⚪ 數據不足,-0.53,-25.8,2026-03,N/A,2025,0.03,🔄 轉虧為盈,0.0,-129.28,8107.TWO,大億金茂,111.54,N/A,2.06,-65.49999999999999,12.0500001907,177.04
❌ 暫避觀望,0.32,10.65,2026-03,1.38%,2025,0.14,⚠️ 獲利稀釋,43.59155037028169,-50.0,2365.TW,昆盈,100.0,39.89%,-1.99,-65.56,30.9500007629,165.56
⚪ 中性觀察,6.7,396.44999999999993,2026-03,N/A,2025,14.54,⚠️ 獲利稀釋,7.434733257661749,209.22,8271.TW,宇瞻,1919.44,N/A,41.93,-65.57999999999993,196.5,1985.02
⚪ 數據不足,-8.2,-405.15,2026-03,N/A,2025,-3.28,📉 獲利侵蝕,0.0,-20600.0,6533.TW,晶心科,-45.13,N/A,7.0,-65.58,234.5,20.45
⚪ 中性觀察,7.93,304.65000000000003,2026-03,N/A,2025,2.39,⚠️ 獲利稀釋,4.903988108030527,4.25,5478.TWO,智冠,63.12,N/A,-3.78,-65.6,99.5999984741,128.72
⚪ 中性觀察,4.13,153.0,2026-03,N/A,2025,0.97,📉 獲利侵蝕,11.176470588235295,30.28,6955.TW,邦睿生技-創,-13.39,N/A,37.43,-65.85,114.0,52.46
⚪ 數據不足,-2.16,-77.1,2026-03,-2058.21%,2025,-0.67,📉 獲利侵蝕,0.0,0.95,4168.TWO,醣聯,-63.41,19.48%,157.54,-66.11999999999999,23.4500007629,2.71
⚪ 數據不足,-1.83,-66.15,2026-03,-9.65%,2025,-0.1,🏰 高護城河,0.0,0.0,2736.TWO,富野,33.33,51.65%,36.07,-66.42,11.8000001907,99.75
⚪ 數據不足,-1.26,-52.05,2026-03,N/A,2025,-0.26,⚠️ 獲利稀釋,0.0,-68.0,6405.TW,悅城,33.33,N/A,-99.4,-67.48,41.9500007629,100.81
⚪ 中性觀察,11.77,438.15000000000003,2026-03,N/A,2025,3.56,⚠️ 獲利稀釋,12.598425196850393,67.87,7749.TW,意騰-KY,41.83,N/A,85.22,-69.93,368.0,111.76
❌ 暫避觀望,103.92,3805.05,2026-03,N/A,2025,37.41,⚠️ 獲利稀釋,61.142429140221545,52.82,5274.TWO,信驊,59.53,N/A,40.64,-70.53999999999999,15510.0,130.07
⚪ 中性觀察,3.46,126.15,2026-03,N/A,2025,0.68,📉 獲利侵蝕,4.756242568370987,21.4,2539.TW,櫻花建,-56.69,N/A,55.27,-71.35,40.0,14.66
⚪ 中性觀察,66.26,2466.0,2026-03,54.00%,2025,22.08,🏰 高護城河,14.598540145985401,46.42,2330.TW,台積電,58.39,62.33%,31.61,-71.47000000000001,2400.0,129.86
❌ 暫避觀望,0.42,15.75,2026-03,N/A,2025,0.1,📉 獲利侵蝕,29.285714285714285,7.69,5601.TWO,台聯櫃,0.0,N/A,1.81,-71.77,30.75,71.77
❌ 暫避觀望,1.29,46.349999999999994,2026-03,N/A,2025,0.57,⚠️ 獲利稀釋,16.828478964401295,-18.87,6570.TWO,維田,159.09,N/A,3.05,-73.16,52.0,232.25
⚪ 數據不足,-2.97,-106.50000000000001,2026-03,N/A,2025,-0.75,📉 獲利侵蝕,0.0,10.09,6492.TWO,生華科,-8.82,N/A,7.0,-73.19999999999999,42.2000007629,64.38
⚪ 中性觀察,7.27,248.7,2026-03,24.73%,2025,1.5,🏰 高護城河,4.933655190096503,-10.36,3158.TWO,嘉實,2.74,63.24%,7.07,-73.75,81.8000030518,76.49
⚪ 中性觀察,10.3,404.99999999999994,2026-03,N/A,2025,1.78,📉 獲利侵蝕,3.2111109980814816,-9.97,8446.TWO,華研,-46.55,N/A,-21.14,-74.55,86.6999969482,28.0
