eps_yoy,gm,pe,est_price,status,advice,rev_yoy,prev_eps,date,prev_year,om,prev_eps_yoy,name,price,prev_rev_yoy,symbol,eps,expansion
-3.85,49.60%,7.0574162679425845,125.39999999999999,📉 獲利侵蝕,⚪ 中性觀察,148.91,3.93,2026-03,2025,5.94%,61.83,聯發國際,59.0,69.66,2756.TWO,0.51,-152.76
-27.27,38.12%,26.20512742261538,29.250000000000004,📉 獲利侵蝕,❌ 暫避觀望,125.85,1.0,2026-03,2025,-0.86%,-33.77,類比科,51.0999984741,4.92,3438.TWO,0.24,-153.12
-28.46,N/A,8.071428571428571,210.0,📉 獲利侵蝕,⚪ 中性觀察,124.98,5.64,2026-03,2025,N/A,-45.5,鼎基,113.0,-13.21,6585.TW,1.86,-153.44
-98.28,23.48%,36.32075471698113,7.95,📉 獲利侵蝕,❌ 暫避觀望,55.25,0.68,2026-03,2025,-362.94%,-32.0,聯德,19.25,-88.36,3308.TW,0.01,-153.53
-93.37,34.04%,5.504322876505764,208.2,📉 獲利侵蝕,⚪ 中性觀察,60.26,6.85,2026-03,2025,22.47%,-51.27,海悅,76.4000015259,-27.63,2348.TW,0.16,-153.63
-45.92,N/A,5.600436597925764,68.7,📉 獲利侵蝕,⚪ 中性觀察,108.08,1.95,2026-03,2025,N/A,-45.98,耿鼎,25.6499996185,-12.78,1524.TW,0.53,-154.0
22.41,46.23%,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,177.0,3.18,2026-03,2025,41.07%,3.25,台航,0.0,-2.28,2617.TW,0.71,-154.59
45.28,34.82%,0.0,-67.95,⚠️ 獲利稀釋,⚪ 數據不足,199.88,-1.75,2026-03,2025,-12.95%,-22.38,笙泉,24.0,-11.1,3122.TWO,-0.29,-154.6
4.29,N/A,0.0,-87.9,⚠️ 獲利稀釋,⚪ 數據不足,159.07,-1.83,2026-03,2025,N/A,-355.0,芯鼎,49.0999984741,10.49,6695.TW,-0.68,-154.78
70.37,58.57%,56.24355005159959,290.7,🏰 高護城河,❌ 暫避觀望,225.35,7.83,2026-03,2025,27.57%,-12.03,昇達科,1090.0,5.02,3491.TWO,3.68,-154.98
45.61,N/A,7.113943142863568,100.05,⚠️ 獲利稀釋,⚪ 中性觀察,200.61,2.72,2026-03,2025,N/A,-20.23,捷波,47.4500007629,12.38,6161.TWO,0.83,-155.0
-23.31,N/A,10.1673640167364,179.25000000000003,📉 獲利侵蝕,⚪ 中性觀察,132.18,5.13,2026-03,2025,N/A,-5.16,鐿鈦,121.5,1.22,4163.TWO,1.29,-155.49
-14.89,N/A,7.715877437325906,269.25,📉 獲利侵蝕,⚪ 中性觀察,140.64,7.34,2026-03,2025,N/A,2.89,穩得,138.5,-2.32,6761.TWO,1.6,-155.52999999999997
-81.4,40.97%,15.050167224080269,44.849999999999994,📉 獲利侵蝕,❌ 暫避觀望,74.54,1.22,2026-03,2025,11.18%,15.09,港建*,45.0,38.76,3093.TWO,0.08,-155.94
-41.18,N/A,11.147011308562197,185.7,📉 獲利侵蝕,⚪ 中性觀察,115.66,5.49,2026-03,2025,N/A,-22.13,聰泰,138.0,22.92,5474.TWO,0.6,-156.84
16.67,N/A,4.827136333985648,229.95000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,173.58,6.51,2026-03,2025,N/A,11.33,久禾光,74.0,19.77,6498.TWO,1.75,-156.91000000000003
16.98,N/A,9.977064220183486,65.4,⚠️ 獲利稀釋,⚪ 中性觀察,174.38,1.61,2026-03,2025,N/A,-28.18,欣天然,43.5,2.96,9918.TW,0.63,-157.4
-100.0,N/A,0.0,-29.85,📉 獲利侵蝕,⚪ 數據不足,57.79,-0.59,2026-03,2025,N/A,16.9,志旭,12.9499998093,-2.17,8067.TWO,-0.62,-157.79
-90.0,N/A,0.0,-50.4,📉 獲利侵蝕,⚪ 數據不足,68.27,-1.33,2026-03,2025,N/A,-1377.78,笙科,17.5499992371,2.86,5272.TWO,-0.57,-158.26999999999998
-90.0,24.73%,13.85869565217391,13.800000000000002,📉 獲利侵蝕,⚪ 中性觀察,68.51,0.28,2026-03,2025,-2.71%,-57.58,憶聲,12.75,-31.39,3024.TW,0.02,-158.51
-81.82,N/A,45.41666666666667,9.0,📉 獲利侵蝕,❌ 暫避觀望,76.73,0.12,2026-03,2025,N/A,139.29,泰霖,27.25,22.38,8080.TWO,0.02,-158.55
-68.65,N/A,6.996218260399784,277.65,📉 獲利侵蝕,⚪ 中性觀察,90.37,8.29,2026-03,2025,N/A,-19.59,三集瑞-KY,129.5,2.98,6862.TW,1.0,-159.02
26.19,42.56%,0.0,-58.650000000000006,⚠️ 獲利稀釋,⚪ 數據不足,185.58,-1.29,2026-03,2025,-18.87%,31.02,中天,14.4499998093,9.94,4128.TWO,-0.31,-159.39000000000001
36.13,N/A,6.073597713469096,419.85,⚠️ 獲利稀釋,⚪ 中性觀察,195.54,12.15,2026-03,2025,N/A,-14.17,力領科技,170.0,-9.4,6996.TWO,3.27,-159.41
-3.77,34.44%,8.297872108541034,49.35,📉 獲利侵蝕,⚪ 中性觀察,155.84,1.36,2026-03,2025,17.09%,-13.92,倉佑,27.2999992371,0.3,1568.TW,0.51,-159.61
52.94,N/A,0.0,-67.2,⚠️ 獲利稀釋,⚪ 數據不足,214.29,-1.52,2026-03,2025,N/A,-462.96,驊訊,33.0,11.69,6237.TWO,-0.24,-161.35
-61.9,N/A,13.622640933622643,79.49999999999999,📉 獲利侵蝕,⚪ 中性觀察,100.37,2.25,2026-03,2025,N/A,-62.55,傑霖科技,72.1999969482,-23.31,8102.TWO,0.4,-162.27
-25.14,N/A,5.969062645505005,164.85,📉 獲利侵蝕,⚪ 中性觀察,137.15,5.51,2026-03,2025,N/A,57.43,海韻電,65.5999984741,37.15,6203.TWO,1.37,-162.29000000000002
22.89,N/A,7.339743589743589,234.00000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,186.39,6.32,2026-03,2025,N/A,-22.95,全宇昕,114.5,3.91,6651.TWO,2.47,-163.5
-8.48,25.33%,6.362237044638276,292.35,📉 獲利侵蝕,⚪ 中性觀察,155.73,7.4,2026-03,2025,7.00%,-12.32,茂訊,124.0,1.19,3213.TWO,2.59,-164.20999999999998
-114.81,27.86%,0.0,-58.8,📉 獲利侵蝕,⚪ 數據不足,50.4,-1.34,2026-03,2025,-40.94%,59.69,隴華,7.7800002098,34.04,2424.TW,-0.58,-165.21
-26.32,44.64%,5.216049461203703,145.8,📉 獲利侵蝕,⚪ 中性觀察,139.24,3.81,2026-03,2025,12.42%,-32.69,曜亞,50.7000007629,-11.82,4138.TWO,0.84,-165.56
333.33,35.36%,6.691810180398709,139.19999999999996,⚠️ 獲利稀釋,⚪ 中性觀察,499.13,4.31,2026-03,2025,30.49%,-22.2,裕民,62.0999984741,-4.75,2606.TW,1.17,-165.8
12.5,43.11%,96.76471037000002,2.55,⚠️ 獲利稀釋,❌ 暫避觀望,179.42,0.13,2026-03,2025,22.84%,141.94,海灣,16.4500007629,-3.71,3252.TWO,0.09,-166.92
197.5,N/A,11.591760585374532,80.1,⚠️ 獲利稀釋,⚪ 中性觀察,364.73,1.91,2026-03,2025,N/A,240.74,有成精密,61.9000015259,-0.48,4949.TW,1.19,-167.23000000000002
96.93,N/A,13.364055299539173,325.49999999999994,⚠️ 獲利稀釋,⚪ 中性觀察,264.19,8.67,2026-03,2025,N/A,-0.23,佳必琪,290.0,12.03,6197.TW,3.21,-167.26
25.58,N/A,0.0,-160.04999999999998,⚠️ 獲利稀釋,⚪ 數據不足,192.98,-5.1,2026-03,2025,N/A,-40.62,北極星藥業-KY,11.4499998093,-62.05,6550.TW,-0.64,-167.39999999999998
-4.55,35.81%,0.0,-45.3,📉 獲利侵蝕,⚪ 數據不足,162.93,-1.09,2026-03,2025,-38.32%,-234.57,連宇,17.25,-16.89,2482.TW,-0.23,-167.48000000000002
-11.11,N/A,0.0,-46.050000000000004,📉 獲利侵蝕,⚪ 數據不足,157.19,-1.29,2026-03,2025,N/A,-516.13,大地-KY,9.6700000763,-31.28,8437.TWO,-0.4,-168.3
21.52,39.78%,18.386243386243386,453.6,⚠️ 獲利稀釋,❌ 暫避觀望,190.06,12.25,2026-03,2025,15.69%,17.26,研華,556.0,18.56,2395.TW,3.85,-168.54
46.51,N/A,16.86900934092652,46.949999999999996,⚠️ 獲利稀釋,❌ 暫避觀望,215.08,0.67,2026-03,2025,N/A,-69.96,聚鼎,52.7999992371,-2.5,6224.TW,0.64,-168.57000000000002
63.39,44.02%,24.895977808599167,432.6,⚠️ 獲利稀釋,❌ 暫避觀望,232.49,11.33,2026-03,2025,23.34%,32.78,新應材,718.0,28.3,4749.TWO,3.66,-169.10000000000002
31.51,N/A,36.811594202898554,103.49999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,201.37,3.01,2026-03,2025,N/A,-50.25,天虹,254.0,-13.26,6937.TW,0.96,-169.86
21.39,N/A,6.665273715002089,358.95000000000005,⚠️ 獲利稀釋,⚪ 中性觀察,191.57,10.22,2026-03,2025,N/A,36.27,安�硌穈T,159.5,13.3,6690.TWO,2.27,-170.18
-100.0,N/A,83.71428353442857,10.5,📉 獲利侵蝕,❌ 暫避觀望,70.28,0.71,2026-03,2025,N/A,152.21,點序,58.5999984741,16.84,6485.TWO,0.0,-170.28
25.0,N/A,0.0,-49.05,⚠️ 獲利稀釋,⚪ 數據不足,195.61,-1.63,2026-03,2025,N/A,-54.29,佑全,22.8500003815,-1.45,6929.TWO,-0.21,-170.61
18.71,N/A,8.115134774921076,161.55,⚠️ 獲利稀釋,⚪ 中性觀察,189.52,4.58,2026-03,2025,N/A,-22.77,杰力,87.4000015259,-12.32,5299.TWO,1.65,-170.81
620.0,15.09%,29.117645936911767,10.2,⚠️ 獲利稀釋,❌ 暫避觀望,792.05,0.26,2026-03,2025,1.25%,-89.88,永裕,19.7999992371,-23.91,1323.TW,0.36,-172.04999999999995
-43.18,45.13%,11.094470397672811,65.1,📉 獲利侵蝕,⚪ 中性觀察,129.05,2.3,2026-03,2025,17.87%,-22.56,精湛,48.1500015259,-2.97,2070.TWO,0.28,-172.23000000000002
-55.88,N/A,3.2195299907562407,204.29999999999998,📉 獲利侵蝕,⚪ 中性觀察,116.4,5.37,2026-03,2025,N/A,60.88,動力-KY,43.8499984741,38.81,6591.TW,0.75,-172.28
6.25,40.82%,24.257811903984376,19.2,⚠️ 獲利稀釋,❌ 暫避觀望,178.72,0.54,2026-03,2025,-1.48%,100.0,誠品生活,31.0499992371,1.84,2926.TWO,0.17,-172.47
28.57,30.70%,22.764227642276424,18.45,⚠️ 獲利稀釋,❌ 暫避觀望,201.59,0.47,2026-03,2025,-18.51%,461.54,杭特,28.0,20.59,3297.TWO,-0.05,-173.02
42.86,N/A,10.428571117163266,73.49999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,216.12,2.07,2026-03,2025,N/A,-22.56,明遠精密,51.0999984741,-11.73,7704.TWO,0.7,-173.26
18.94,N/A,9.488372211302327,96.74999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,192.24,2.35,2026-03,2025,N/A,-21.14,諾貝兒,61.2000007629,1.36,6844.TWO,1.57,-173.3
218.52,N/A,26.824761318139817,487.05000000000007,⚠️ 獲利稀釋,❌ 暫避觀望,392.93,12.75,2026-03,2025,N/A,-14.04,均華,871.0,10.19,6640.TWO,5.19,-174.41
3.17,33.63%,11.146245059288537,189.75,⚠️ 獲利稀釋,⚪ 中性觀察,177.66,4.99,2026-03,2025,17.33%,3.96,中華電,141.0,2.67,2412.TW,1.3,-174.49
29.27,N/A,8.386243588068783,56.7,⚠️ 獲利稀釋,⚪ 中性觀察,203.95,1.75,2026-03,2025,N/A,-13.79,邁達康,31.7000007629,-3.52,9960.TWO,0.53,-174.67999999999998
416.67,N/A,19.90196003637255,15.3,⚠️ 獲利稀釋,❌ 暫避觀望,592.65,0.33,2026-03,2025,N/A,-43.1,鴻名,20.2999992371,-3.87,3021.TW,0.19,-175.97999999999996
11.85,36.51%,34.894991922455574,92.85,⚠️ 獲利稀釋,❌ 暫避觀望,188.41,2.67,2026-03,2025,9.03%,-66.46,德微,216.0,-9.88,3675.TWO,1.51,-176.56
84.31,N/A,11.002031144211239,221.54999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,261.06,5.62,2026-03,2025,N/A,-27.15,研揚,162.5,20.03,6579.TW,3.81,-176.75
-30.0,21.75%,18.03703661314815,8.100000000000001,📉 獲利侵蝕,❌ 暫避觀望,147.2,0.2,2026-03,2025,10.56%,-93.38,寶徠,9.7399997711,-54.43,1805.TW,0.14,-177.2
42.31,31.63%,32.74509704189542,22.95,⚠️ 獲利稀釋,❌ 暫避觀望,219.88,0.5,2026-03,2025,-1.96%,-73.51,通嘉,50.0999984741,-7.24,3588.TW,0.37,-177.57
196.0,30.02%,15.50203527815468,221.1,⚠️ 獲利稀釋,❌ 暫避觀望,373.81,6.1,2026-03,2025,10.45%,-40.84,閎康,228.5,8.51,3587.TWO,2.24,-177.81
24.71,37.27%,43.214285714285715,105.0,⚠️ 獲利稀釋,❌ 暫避觀望,202.94,2.97,2026-03,2025,21.78%,-18.46,全新,302.5,4.29,2455.TW,1.06,-178.23
-10.71,25.16%,4.431330390236052,69.89999999999999,📉 獲利侵蝕,⚪ 中性觀察,167.71,2.31,2026-03,2025,13.35%,-12.16,太普高,20.6499996185,-17.82,3284.TWO,0.5,-178.42000000000002
-9.84,N/A,4.266666510164102,146.25,📉 獲利侵蝕,⚪ 中性觀察,168.81,4.21,2026-03,2025,N/A,117.01,綠界科技*,41.5999984741,8.73,6763.TWO,0.55,-178.65
-16.67,N/A,0.0,-4.35,📉 獲利侵蝕,⚪ 數據不足,162.23,0.03,2026-03,2025,N/A,-50.0,天鉞電,26.2999992371,10.32,5251.TWO,0.1,-178.89999999999998
-26.34,N/A,4.753931859370877,295.65000000000003,📉 獲利侵蝕,⚪ 中性觀察,152.96,8.57,2026-03,2025,N/A,-0.37,中菲,93.6999969482,7.88,5403.TWO,1.42,-179.3
-81.89,N/A,18.392857142857142,21.0,📉 獲利侵蝕,❌ 暫避觀望,97.83,0.01,2026-03,2025,N/A,-99.85,嘉威,25.75,-24.49,3557.TW,0.48,-179.72
-70.51,26.67%,33.60995850622407,180.75,📉 獲利侵蝕,❌ 暫避觀望,109.26,5.01,2026-03,2025,15.62%,31.15,聯鈞,405.0,13.44,3450.TW,0.69,-179.77
-23.33,N/A,4.570383912248629,164.1,📉 獲利侵蝕,⚪ 中性觀察,156.53,4.57,2026-03,2025,N/A,16.97,岱稜,50.0,0.49,3303.TWO,0.92,-179.86
8.33,37.93%,49.16666746125,3.6,⚠️ 獲利稀釋,❌ 暫避觀望,188.41,0.03,2026-03,2025,11.05%,-94.0,中電,11.8000001907,-8.17,1611.TW,0.13,-180.07999999999998
-48.65,N/A,5.888468736956522,79.35,📉 獲利侵蝕,⚪ 中性觀察,131.75,3.27,2026-03,2025,N/A,-56.63,森田,31.1499996185,-4.28,8410.TWO,0.57,-180.4
-24.52,N/A,6.163194444444445,172.79999999999998,📉 獲利侵蝕,⚪ 中性觀察,156.16,5.04,2026-03,2025,N/A,-31.43,虎山,71.0,22.39,7736.TW,1.18,-180.68
-67.69,N/A,3.8084464555052784,397.80000000000007,📉 獲利侵蝕,⚪ 中性觀察,113.25,10.03,2026-03,2025,N/A,-10.98,波力-KY,101.0,-1.52,8467.TW,0.83,-180.94
152.58,N/A,1.4409221902017293,208.2,⚠️ 獲利稀釋,⚪ 中性觀察,334.61,3.44,2026-03,2025,N/A,66.99,坤悅,20.0,55.14,5206.TWO,2.45,-182.03
100.0,N/A,2164.9999618499983,0.15000000000000013,⚠️ 獲利稀釋,❌ 暫避觀望,282.06,0.05,2026-03,2025,N/A,66.67,宏齊,21.6499996185,5.6,6168.TW,0.02,-182.06
45.45,29.80%,0.0,-23.549999999999997,⚠️ 獲利稀釋,⚪ 數據不足,228.74,-0.76,2026-03,2025,-5.26%,18.37,東訊,14.8000001907,16.01,2321.TW,-0.12,-183.29000000000002
-42.76,39.87%,6.902119225620584,148.65,📉 獲利侵蝕,⚪ 中性觀察,140.62,4.2,2026-03,2025,7.82%,2.69,倫飛,68.4000015259,20.5,2364.TW,0.83,-183.38
-34.88,N/A,0.0,-152.85,📉 獲利侵蝕,⚪ 數據不足,148.52,-3.97,2026-03,2025,N/A,-85.58,科懋,24.3500003815,4.22,6496.TWO,-1.18,-183.4
2.36,N/A,9.439608269858542,275.7,⚠️ 獲利稀釋,⚪ 中性觀察,186.36,6.9,2026-03,2025,N/A,-8.99,宸曜,173.5,13.67,6922.TWO,2.6,-184.0
8.33,33.58%,0.0,-13.799999999999999,⚠️ 獲利稀釋,⚪ 數據不足,192.47,-0.36,2026-03,2025,-3.01%,-5.88,優盛,13.0,-1.34,4121.TWO,-0.11,-184.14
-99.76,N/A,5.644970504485207,126.74999999999999,📉 獲利侵蝕,⚪ 中性觀察,84.83,1.57,2026-03,2025,N/A,137.2,安格,47.7000007629,-15.36,6684.TWO,0.01,-184.59
92.31,33.38%,12.46472248353716,159.45,⚠️ 獲利稀釋,⚪ 中性觀察,277.35,4.68,2026-03,2025,10.77%,-37.99,艾訊,132.5,1.82,3088.TWO,2.25,-185.04000000000002
-45.58,N/A,3.473974703237382,380.4,📉 獲利侵蝕,⚪ 中性觀察,139.57,10.02,2026-03,2025,N/A,13.09,生展,88.0999984741,6.1,8279.TWO,1.23,-185.14999999999998
26.37,31.73%,8.22529240445271,141.15,⚠️ 獲利稀釋,⚪ 中性觀察,211.77,3.45,2026-03,2025,2.59%,-5.22,統一,77.4000015259,2.32,1216.TW,1.15,-185.4
-2.33,N/A,7.9596771732419365,92.99999999999999,📉 獲利侵蝕,⚪ 中性觀察,183.17,2.65,2026-03,2025,N/A,22.61,碩網,49.3499984741,5.66,7547.TWO,0.42,-185.5
19.05,N/A,13.132184127270113,52.2,⚠️ 獲利稀釋,⚪ 中性觀察,204.61,1.03,2026-03,2025,N/A,-54.63,凌通,45.7000007629,-13.56,4952.TW,0.5,-185.56
6.4,N/A,14.60612691466083,137.10000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,192.19,4.0,2026-03,2025,N/A,4.76,宏觀,133.5,6.74,6568.TWO,1.34,-185.79
-12.5,N/A,3.9755351681957185,490.50000000000006,📉 獲利侵蝕,⚪ 中性觀察,173.42,13.97,2026-03,2025,N/A,-26.4,帝寶,130.0,-3.69,6605.TW,4.41,-185.92
-3.23,38.51%,9.669138619509413,262.95,📉 獲利侵蝕,⚪ 中性觀察,182.83,7.39,2026-03,2025,18.05%,4.56,融程電,169.5,19.07,3416.TW,1.8,-186.06
46.38,N/A,70.17543859649123,76.95,⚠️ 獲利稀釋,❌ 暫避觀望,232.47,1.8,2026-03,2025,N/A,-65.38,嘉基,360.0,-25.1,6715.TW,1.02,-186.09
-38.46,33.00%,7.5863486842105265,364.8,📉 獲利侵蝕,⚪ 中性觀察,147.7,11.33,2026-03,2025,13.69%,-37.78,可成,184.5,3.18,2474.TW,2.63,-186.16
9.03,N/A,14.476614699331845,202.05000000000004,⚠️ 獲利稀釋,⚪ 中性觀察,195.24,5.73,2026-03,2025,N/A,19.71,富鼎,195.0,6.37,8261.TW,1.57,-186.21
40.71,N/A,9.188239054010866,469.34999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,226.99,13.04,2026-03,2025,N/A,31.94,茂達,287.5,22.89,6138.TWO,3.68,-186.28
560.0,13.84%,5.971014603333334,51.74999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,746.29,1.8,2026-03,2025,7.24%,25.87,欣陸,20.6000003815,11.98,3703.TW,0.33,-186.28999999999996
18.42,N/A,0.0,-57.3,⚠️ 獲利稀釋,⚪ 數據不足,205.02,-1.72,2026-03,2025,N/A,-129.33,上亞科技,24.4500007629,-20.79,6130.TWO,-0.31,-186.60000000000002
108.06,30.67%,13.337250293772033,127.64999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,295.15,3.34,2026-03,2025,19.78%,-11.97,聯電,113.5,2.26,2303.TW,1.29,-187.08999999999997
-34.62,18.12%,0.0,-0.5999999999999996,📉 獲利侵蝕,⚪ 數據不足,152.59,0.21,2026-03,2025,2.42%,-77.66,昶和,13.1000003815,-23.26,1468.TW,0.17,-187.21
62.2,-8.98%,0.0,-46.50000000000001,⚠️ 獲利稀釋,⚪ 數據不足,249.55,-1.11,2026-03,2025,-223.66%,58.98,德晉,28.0,-72.48,3466.TWO,-0.31,-187.35000000000002
66.67,41.27%,0.0,-0.5999999999999996,⚠️ 獲利稀釋,⚪ 數據不足,254.52,0.49,2026-03,2025,10.21%,-63.43,磐儀,52.5,29.3,3594.TWO,-0.07,-187.85000000000002
118.18,38.42%,36.9120654396728,73.35,⚠️ 獲利稀釋,❌ 暫避觀望,306.09,2.01,2026-03,2025,13.23%,294.12,大銀微系統,180.5,20.44,4576.TW,0.96,-187.90999999999997
18.82,25.60%,10.06311360448808,213.89999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,207.08,4.81,2026-03,2025,4.49%,-34.26,宜特,143.5,11.44,3289.TWO,2.05,-188.26000000000002
30.65,30.15%,7.075893027433036,67.19999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,219.52,1.63,2026-03,2025,7.57%,27.34,五鼎,31.7000007629,5.0,1733.TW,0.81,-188.87
-41.67,N/A,0.0,-268.8,🔄 轉虧為盈,⚪ 數據不足,147.3,-9.56,2026-03,2025,N/A,-431.94,上福,20.1499996185,-4.71,6128.TW,0.28,-188.97000000000003
-43.51,N/A,4.417061466739336,158.25,📉 獲利侵蝕,⚪ 中性觀察,145.78,4.1,2026-03,2025,N/A,-13.68,百和,46.5999984741,2.05,9938.TW,0.87,-189.29
-17.39,33.75%,4.237516817611336,111.15,📉 獲利侵蝕,⚪ 中性觀察,171.96,3.02,2026-03,2025,16.61%,48.04,強信-KY,31.3999996185,6.92,4560.TW,0.76,-189.35000000000002
-81.73,29.12%,11.409567664364287,586.35,📉 獲利侵蝕,⚪ 中性觀察,107.78,15.5,2026-03,2025,0.48%,-38.69,營邦,446.0,-11.96,3693.TWO,1.54,-189.51
15.17,36.55%,8.1467365412101,314.85,⚠️ 獲利稀釋,⚪ 中性觀察,205.07,8.36,2026-03,2025,18.42%,17.2,世禾,171.0,16.17,3551.TWO,2.46,-189.9
9.67,42.20%,21.41712087207438,467.85,⚠️ 獲利稀釋,❌ 暫避觀望,200.1,13.99,2026-03,2025,19.22%,-6.3,華城,668.0,20.89,1519.TW,3.29,-190.43
3.13,43.31%,21.05590156888199,24.15,⚠️ 獲利稀釋,❌ 暫避觀望,194.32,1.13,2026-03,2025,9.76%,-49.1,普安,33.9000015259,-10.89,2495.TW,0.33,-191.19
-17.11,28.71%,4.144074360960496,193.65,📉 獲利侵蝕,⚪ 中性觀察,174.54,5.77,2026-03,2025,12.48%,-18.35,友輝,53.5,2.41,4933.TWO,1.9,-191.64999999999998
177.08,N/A,8.368097785055214,122.25,⚠️ 獲利稀釋,⚪ 中性觀察,369.13,3.77,2026-03,2025,N/A,-7.65,迎廣,68.1999969482,11.78,6117.TW,1.33,-192.04999999999998
94.64,N/A,0.0,-30.450000000000003,⚠️ 獲利稀釋,⚪ 數據不足,286.81,-0.92,2026-03,2025,N/A,53.77,創業家,15.6999998093,-52.73,8477.TWO,-0.03,-192.17000000000002
39.39,N/A,6.455186150463243,148.95,⚠️ 獲利稀釋,⚪ 中性觀察,231.62,3.53,2026-03,2025,N/A,61.93,幸康,64.0999984741,19.44,3332.TWO,1.38,-192.23000000000002
64.76,N/A,16.180048661800488,184.95,⚠️ 獲利稀釋,❌ 暫避觀望,257.27,4.85,2026-03,2025,N/A,-2.81,騰輝電子-KY,199.5,0.88,6672.TW,1.73,-192.51
-103.03,N/A,0.0,-22.8,📉 獲利侵蝕,⚪ 數據不足,89.63,-0.06,2026-03,2025,N/A,-102.22,凱衛,26.3500003815,12.63,5201.TWO,-0.67,-192.66
-20.0,5.61%,0.0,-106.95,📉 獲利侵蝕,⚪ 數據不足,172.74,-3.43,2026-03,2025,-198.78%,-35.42,揚智,22.0,-29.93,3041.TW,-0.48,-192.74
-3.47,19.80%,11.583969611240457,78.60000000000001,📉 獲利侵蝕,⚪ 中性觀察,190.77,1.34,2026-03,2025,-4.97%,-77.5,世德,60.7000007629,-9.64,2066.TWO,1.96,-194.24
201.59,N/A,0.0,-137.10000000000002,🔄 轉虧為盈,⚪ 數據不足,396.14,-2.87,2026-03,2025,N/A,-356.73,智崴,92.8000030518,-3.81,5263.TWO,0.67,-194.54999999999998
24.03,N/A,5.229142185663925,510.59999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,219.37,14.08,2026-03,2025,N/A,39.41,視陽,178.0,15.02,6782.TW,3.82,-195.34
22.93,N/A,11.035207566999475,285.45000000000005,⚠️ 獲利稀釋,⚪ 中性觀察,218.89,7.1,2026-03,2025,N/A,19.42,意德士,210.0,19.26,7556.TWO,2.52,-195.95999999999998
-4.35,N/A,6.071428571428571,63.0,📉 獲利侵蝕,⚪ 中性觀察,192.14,1.72,2026-03,2025,N/A,-31.2,晶采,25.5,-0.92,8049.TWO,0.44,-196.48999999999998
10.24,N/A,5.783285668891008,472.04999999999995,⚠️ 獲利稀釋,⚪ 中性觀察,206.96,12.71,2026-03,2025,N/A,10.57,望隼,182.0,16.17,4771.TW,3.66,-196.72
-70.0,19.82%,0.0,-69.45,📉 獲利侵蝕,⚪ 數據不足,126.74,-2.15,2026-03,2025,-262.93%,-73.98,鴻華先進-創,31.4500007629,-51.34,2258.TW,-0.51,-196.74
-61.08,23.99%,3.359580102552493,228.6,📉 獲利侵蝕,⚪ 中性觀察,135.88,6.07,2026-03,2025,12.10%,8.01,僑威,51.2000007629,16.17,3078.TWO,0.72,-196.95999999999998
8.26,33.74%,6.0143288084464555,795.6,⚠️ 獲利稀釋,⚪ 中性觀察,205.28,20.25,2026-03,2025,16.17%,-9.03,南寶,319.0,0.95,4766.TW,6.55,-197.02
28.57,N/A,13.774912075029306,127.95000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,226.47,3.08,2026-03,2025,N/A,62.03,正淩,117.5,29.59,8147.TWO,0.9,-197.9
-91.84,58.07%,33.396227854622644,15.9,🏰 高護城河,❌ 暫避觀望,106.5,0.32,2026-03,2025,-3.25%,-57.53,遠見,35.4000015259,-4.54,3040.TW,0.04,-198.34
350.0,24.61%,6.3924501424501425,421.2,⚠️ 獲利稀釋,⚪ 中性觀察,548.43,11.19,2026-03,2025,6.32%,24.88,鮮活果汁-KY,179.5,2.94,1256.TW,3.24,-198.42999999999995
-19.45,33.35%,6.1774461028192365,361.8,📉 獲利侵蝕,⚪ 中性觀察,179.22,9.61,2026-03,2025,18.52%,4.45,鈞興-KY,149.0,0.1,4571.TW,2.41,-198.67
-29.91,N/A,8.138351983723297,147.45,📉 獲利侵蝕,⚪ 中性觀察,168.9,4.38,2026-03,2025,N/A,-28.08,立端,80.0,-3.53,6245.TWO,0.75,-198.81
0.64,N/A,6.648616125150422,249.29999999999995,⚠️ 獲利稀釋,⚪ 中性觀察,199.94,6.77,2026-03,2025,N/A,5.71,中保科,110.5,6.29,9917.TW,1.6,-199.3
-17.07,30.14%,10.581395053139534,38.7,📉 獲利侵蝕,⚪ 中性觀察,182.28,0.93,2026-03,2025,7.44%,-75.14,裕隆,27.2999992371,-15.65,2201.TW,0.35,-199.35
53.66,37.83%,12.705479452054794,219.00000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,253.02,5.99,2026-03,2025,26.59%,34.97,欣銓,185.5,7.08,3264.TWO,1.95,-199.36
