prev_eps_yoy,prev_rev_yoy,eps,prev_year,rev_yoy,symbol,expansion,date,gm,om,pe,status,eps_yoy,prev_eps,price,est_price,advice,name
-58.33,4.56,0.04,2025,7.27,1453.TW,92.73,2025-12,912.85%,-2853.40%,0.0,🏰 高護城河,100.0,0.05,11.8000001907,-2.1,⚪ 數據不足,大將
41.15,-47.71,-1.82,2025,-35.31,4154.TWO,92.59,2025-12,33.80%,-77.27%,0.0,🧐 疑業外收益,57.28,-1.67,13.0,-84.00000000000001,⚪ 數據不足,樂威科-KY
107.29,2.22,-0.14,2025,-3.19,2390.TW,91.99,2025-12,19.09%,-7.49%,15.629031581290324,🧐 疑業外收益,88.8,0.07,9.6899995804,9.3,✅ 穩健價值,云辰
914.94,255.72,14.04,2025,187.82,7822.TW,91.57999999999998,2025-12,N/A,N/A,0.0,🚀 利潤擴張,279.4,8.86,0.0,0.0,⚪ 數據不足,倍利科
33.79,-30.23,-1.13,2025,-36.53,6674.TW,91.41,2025-12,N/A,N/A,0.0,🧐 疑業外收益,54.88,-0.98,18.6000003815,-48.75,⚪ 數據不足,鋐寶科技
-83.33,9.78,0.0,2025,8.81,8092.TWO,91.19,2025-12,N/A,N/A,0.0,🚀 利潤擴張,100.0,-0.22,15.3999996185,-15.0,⚪ 數據不足,建暐
141.3,26.76,27.7,2025,31.05,2360.TW,91.0,2025-12,60.80%,34.82%,36.0543155923209,🏰 高護城河,122.05,21.67,2310.0,961.0500000000001,⚠️ 追價風險,致茂
-309.09,-0.65,0.87,2025,-1.47,2705.TW,90.6,2025-12,39.55%,16.76%,0.0,🔄 轉虧為盈,89.13,-0.45,16.7999992371,-1.9500000000000004,⚪ 數據不足,六福
75.0,13.6,1.39,2025,14.16,6931.TW,90.25,2025-12,N/A,N/A,18.806584676090534,🚀 利潤擴張,104.41,0.78,45.7000007629,36.45,⚪ 中性觀察,青松健康
51.72,-9.27,-0.13,2025,-8.84,5608.TW,90.0,2025-12,N/A,N/A,0.0,🧐 疑業外收益,81.16,-0.14,15.3000001907,-9.6,⚪ 數據不足,四維航
46.61,-42.1,-0.77,2025,-47.33,3576.TW,88.55,2025-12,-18.77%,-63.16%,0.0,🧐 疑業外收益,41.22,-0.63,15.3999996185,-28.200000000000003,⚪ 數據不足,聯合再生
-16.97,-3.06,7.31,2025,-6.21,6532.TWO,87.6,2025-12,N/A,N/A,8.244023083264635,🧐 疑業外收益,81.39,2.25,100.0,181.95,💎 強力關注,瑞耘
73.81,18.29,0.15,2025,25.43,4991.TWO,81.68,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,107.11,-0.45,677.0,-23.549999999999997,⚪ 數據不足,環宇-KY
-18.72,-40.76,-3.19,2025,-45.74,2740.TWO,81.01,2025-12,41.62%,-45.63%,0.0,🧐 疑業外收益,35.27,-2.52,41.0,-125.25,⚪ 數據不足,華軒
5.36,-21.6,-0.35,2025,-23.83,1528.TW,80.62,2025-12,31.45%,0.98%,0.0,🧐 疑業外收益,56.79,-0.53,28.3500003815,-21.599999999999998,⚪ 數據不足,恩德
63.11,-19.07,15.5,2025,-15.01,6196.TW,80.56,2025-12,N/A,N/A,10.007839038411289,🧐 疑業外收益,65.55,12.0,383.0,574.05,💎 強力關注,帆宣
116.67,13.61,-0.02,2025,16.71,2022.TW,79.21000000000001,2025-12,7.21%,-1.47%,0.0,🚀 利潤擴張,95.92,0.02,7.9800000191,-0.6,⚪ 數據不足,聚亨
-21.43,14.85,0.0,2025,21.05,5498.TWO,78.95,2025-12,N/A,N/A,0.0,🚀 利潤擴張,100.0,-0.17,74.0,-7.05,⚪ 數據不足,凱崴
84.95,-2.45,2.07,2025,-4.56,4552.TW,78.51,2025-12,19.46%,7.61%,3.754716909150943,🧐 疑業外收益,73.95,1.72,19.8999996185,79.50000000000001,💎 強力關注,力達-KY
362.45,173.02,15.8,2025,108.34,3563.TW,77.88999999999999,2025-12,59.86%,29.84%,20.265324794144558,🏰 高護城河,186.23,13.28,886.0,655.8,⚪ 中性觀察,牧德
54.03,-12.38,-0.92,2025,-26.01,3205.TWO,77.02,2025-12,15.21%,-34.07%,0.0,🧐 疑業外收益,51.01,-0.77,56.5,-44.24999999999999,⚪ 數據不足,佰研
2.61,-43.41,-1.45,2025,-42.16,3523.TWO,76.84,2025-12,-184.95%,-404.30%,0.0,🧐 疑業外收益,34.68,-1.49,12.1000003815,-65.85,⚪ 數據不足,迎輝
58.96,36.24,0.48,2025,43.43,3498.TWO,76.57,2025-12,41.15%,17.10%,0.0,🔄 轉虧為盈,120.0,-0.9,96.4000015259,-32.55,⚪ 數據不足,陽程
86.73,-22.91,-0.6,2025,-18.66,3625.TWO,75.48,2025-12,-3.42%,-68.62%,0.0,🧐 疑業外收益,56.82,-0.14,16.5499992371,-16.200000000000003,⚪ 數據不足,西勝
76.26,28.6,0.01,2025,26.11,6654.TWO,74.38,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,100.49,-0.37,91.3000030518,-44.699999999999996,⚪ 數據不足,天正國際
69.01,7.47,-0.66,2025,11.55,4540.TW,74.10000000000001,2025-12,16.55%,-1.35%,0.0,🚀 利潤擴張,85.65,-1.08,68.4000015259,-40.5,⚪ 數據不足,全球傳動
44.68,-1.32,0.6,2025,-2.48,2483.TW,73.91000000000001,2025-12,8.90%,-6.13%,12.284946441666664,🧐 疑業外收益,71.43,0.68,22.8500003815,27.900000000000006,✅ 穩健價值,百容
98.92,19.21,-1.49,2025,22.72,7823.TW,73.57000000000001,2025-12,N/A,N/A,0.0,🚀 利潤擴張,96.29,-2.01,90.0,0.0,⚪ 數據不足,奧義賽博-KY創
76.53,3.94,17.49,2025,6.0,2731.TW,72.29,2025-12,16.93%,5.55%,3.6804922515952603,🚀 利潤擴張,78.29,13.31,161.5,658.1999999999999,💎 強力關注,雄獅
69.23,-15.52,-0.15,2025,-16.11,1440.TW,71.99000000000001,2025-12,7.45%,-4.90%,0.0,🧐 疑業外收益,55.88,-0.04,12.6000003815,-4.2,⚪ 數據不足,南紡
2.04,-6.34,1.04,2025,-5.67,6505.TW,70.75,2025-12,N/A,N/A,35.29411764705882,🧐 疑業外收益,65.08,0.5,54.0,22.950000000000003,⚠️ 追價風險,台塑化
22.99,36.15,12.98,2025,69.84,2451.TW,70.49000000000001,2025-12,61.62%,55.59%,12.600854295206453,🏰 高護城河,140.33,5.37,265.5,316.05000000000007,✅ 穩健價值,創見
20.83,1.05,0.35,2025,-3.62,5398.TWO,70.29,2025-12,N/A,N/A,32.45901514278689,🧐 疑業外收益,66.67,0.29,19.7999992371,9.149999999999999,⚠️ 追價風險,慕康生醫
65.67,9.39,-0.16,2025,12.69,3623.TWO,70.11,2025-12,-4.80%,-14.24%,0.0,🚀 利潤擴張,82.8,-0.23,23.2000007629,-16.950000000000003,⚪ 數據不足,富晶通
78.92,11.37,4.16,2025,12.66,6213.TW,70.08,2025-12,N/A,N/A,28.543307086614174,🚀 利潤擴張,82.74,2.98,290.0,152.4,⚠️ 追價風險,聯茂
79.91,-27.43,-1.32,2025,-16.31,8093.TWO,69.83,2025-12,N/A,N/A,0.0,🧐 疑業外收益,53.52,-0.45,20.0,-22.65,⚪ 數據不足,保銳
-642.86,11.68,-0.16,2025,5.06,6241.TWO,69.53999999999999,2025-12,N/A,N/A,0.0,🚀 利潤擴張,74.6,-0.38,10.0500001907,-13.649999999999999,⚪ 數據不足,易通展
31.73,-73.69,-1.17,2025,-59.26,2924.TWO,69.25999999999999,2025-12,15.04%,-86.00%,0.0,🧐 疑業外收益,10.0,-0.71,21.5499992371,-38.85,⚪ 數據不足,宏太-KY
83.78,-12.86,-0.61,2025,-11.73,6616.TWO,67.61,2025-12,N/A,N/A,0.0,🧐 疑業外收益,55.88,-0.25,9.9499998093,-11.850000000000001,⚪ 數據不足,特昇-KY
77.54,-12.47,9.42,2025,-15.61,3152.TWO,67.3,2025-12,44.03%,18.21%,6.48854961832061,🧐 疑業外收益,51.69,8.22,170.0,393.00000000000006,💎 強力關注,璟德
107.49,29.74,46.57,2025,31.74,3665.TW,66.97,2025-12,31.93%,18.37%,27.6056338028169,🚀 利潤擴張,98.71,32.49,2940.0,1597.5,⚠️ 追價風險,貿聯-KY
161.67,86.86,4.94,2025,84.7,6831.TW,66.71,2025-12,N/A,N/A,0.0,🚀 利潤擴張,151.41,3.14,0.0,0.0,⚪ 數據不足,邁科
33.33,1.19,-0.37,2025,-16.98,8277.TWO,65.59,2025-12,N/A,N/A,0.0,🧐 疑業外收益,48.61,-0.34,7.5,-15.15,⚪ 數據不足,商丞
36.54,-0.78,-0.2,2025,-2.37,1802.TW,65.33,2025-12,13.67%,4.79%,0.0,🧐 疑業外收益,62.96,-0.33,66.1999969482,-16.349999999999998,⚪ 數據不足,台玻
98.94,11.96,2.88,2025,12.63,2027.TW,65.30000000000001,2025-12,25.55%,14.07%,5.610119161145833,🚀 利潤擴張,77.93,2.08,37.7000007629,100.8,💎 強力關注,大成鋼
118.46,-5.03,1.99,2025,-4.79,2614.TW,65.27,2025-12,34.49%,10.29%,4.427312859361233,🧐 疑業外收益,60.48,1.42,20.1000003815,68.1,💎 強力關注,東森
-950.0,-12.8,-2.52,2025,-10.68,5543.TWO,65.14,2025-12,N/A,N/A,0.0,🧐 疑業外收益,54.46,-1.9,29.7999992371,-88.8,⚪ 數據不足,桓鼎-KY
74.07,32.17,-0.24,2025,19.6,4807.TW,65.02000000000001,2025-12,18.47%,4.68%,0.0,🚀 利潤擴張,84.62,-0.56,22.7999992371,-32.699999999999996,⚪ 數據不足,日成-KY
-366.67,-25.71,-0.87,2025,-22.14,1445.TW,64.9,2025-12,6.55%,-24.84%,0.0,🧐 疑業外收益,42.76,-0.56,12.5500001907,-24.750000000000004,⚪ 數據不足,大宇
46.23,-22.27,-0.74,2025,-22.14,4529.TWO,64.78,2025-12,59.04%,-1090.16%,0.0,🏰 高護城河,42.64,-0.57,4.6799998283,-28.05,⚪ 數據不足,淳紳
50.27,18.69,-0.2,2025,25.85,5228.TWO,64.66999999999999,2025-12,N/A,N/A,0.0,🚀 利潤擴張,90.52,-0.91,34.5499992371,-24.750000000000004,⚪ 數據不足,鈺鎧
11.63,6.08,0.9,2025,14.52,4166.TWO,64.65,2025-12,60.10%,23.50%,13.26530612244898,🏰 高護城河,79.17,0.52,26.0,29.4,✅ 穩健價值,友霖
52.25,18.57,2.75,2025,24.54,8021.TW,64.43,2025-12,N/A,N/A,74.3006993006993,🚀 利潤擴張,88.97,1.69,425.0,85.8,⚠️ 追價風險,尖點
66.78,-25.86,-4.65,2025,-21.61,6141.TW,63.85,2025-12,N/A,N/A,0.0,🧐 疑業外收益,42.24,-1.99,35.0,-122.25,⚪ 數據不足,柏承
133.33,15.04,4.35,2025,11.14,3605.TW,63.75,2025-12,26.65%,5.06%,7.613132480195209,🚀 利潤擴張,74.89,3.51,85.8000030518,169.04999999999998,💎 強力關注,宏致
6.93,-4.49,2.3,2025,6.1,5432.TWO,63.02,2025-12,N/A,N/A,34.91271820448878,🚀 利潤擴張,69.12,1.08,140.0,60.15,⚠️ 追價風險,新門
17.59,17.04,3.02,2025,15.32,2436.TW,62.74,2025-12,30.84%,3.76%,15.122448668183676,🚀 利潤擴張,78.06,1.45,74.0999984741,73.49999999999999,✅ 穩健價值,偉詮電
73.33,24.94,0.35,2025,21.65,2033.TW,62.559999999999995,2025-12,14.21%,5.22%,17.586207115747126,🚀 利潤擴張,84.21,0.25,15.3000001907,13.05,⚪ 中性觀察,佳大
59.05,-7.48,-2.61,2025,-11.95,1340.TW,62.519999999999996,2025-12,-118.96%,-391.42%,0.0,🧐 疑業外收益,50.57,-0.95,5.7199997902,-67.8,⚪ 數據不足,勝悅-KY
279.9,55.92,30.41,2025,33.33,6510.TWO,62.230000000000004,2025-12,N/A,N/A,52.34732031574573,🚀 利潤擴張,95.56,21.73,3780.0,1083.15,⚠️ 追價風險,精測
-130.19,-10.02,1.36,2025,10.25,8064.TWO,61.900000000000006,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,72.15,-0.16,114.0,-4.049999999999999,⚪ 數據不足,東捷
91.16,17.64,8.49,2025,18.4,8462.TW,61.470000000000006,2025-12,N/A,N/A,7.654385054488843,🚀 利潤擴張,79.87,5.69,147.5,289.05,💎 強力關注,柏文
44.7,-12.89,-0.77,2025,-26.07,5364.TWO,61.36,2025-12,N/A,N/A,0.0,🧐 疑業外收益,35.29,-0.73,9.9200000763,-36.449999999999996,⚪ 數據不足,力麗店
300.0,6.53,1.08,2025,4.86,6270.TWO,61.290000000000006,2025-12,N/A,N/A,10.71999969484,🚀 利潤擴張,66.15,0.88,26.7999992371,37.5,💎 強力關注,倍微
-42.86,5.91,0.05,2025,5.6,6168.TW,61.07,2025-12,N/A,N/A,0.0,🚀 利潤擴張,66.67,0.04,27.1499996185,-1.3010426069826053e-16,⚪ 數據不足,宏齊
53.96,5.78,6.82,2025,6.51,6574.TWO,59.830000000000005,2025-12,N/A,N/A,0.0,🚀 利潤擴張,66.34,4.08,0.0,0.0,⚪ 數據不足,霈方
-136.36,-9.7,-0.23,2025,-12.43,2440.TW,58.94,2025-12,4.12%,0.66%,0.0,🧐 疑業外收益,46.51,-0.26,17.9500007629,-10.35,⚪ 數據不足,太空梭
53.52,-7.02,-0.35,2025,1.42,8201.TW,58.809999999999995,2025-12,N/A,N/A,0.0,🚀 利潤擴張,60.23,-0.33,12.75,-16.8,⚪ 數據不足,無敵
11.92,-24.95,-0.96,2025,-0.05,2485.TW,57.57,2025-12,15.28%,2.18%,0.0,🧐 疑業外收益,57.52,-1.33,64.5,-62.699999999999996,⚪ 數據不足,兆赫
-14.61,-6.96,-1.16,2025,-9.71,4304.TWO,57.160000000000004,2025-12,5.19%,-15.57%,0.0,🧐 疑業外收益,47.45,-1.02,31.0,-52.8,⚪ 數據不足,勝昱
85.95,1.07,10.39,2025,1.7,1215.TW,56.93,2025-12,20.24%,12.03%,5.4559625876851126,🚀 利潤擴張,58.63,7.94,140.0,384.9,💎 強力關注,卜蜂
-68.06,-92.54,0.68,2025,-88.36,3308.TW,56.36,2025-12,23.48%,-362.94%,18.590909784454546,🌑 雙重衰退,-32.0,0.23,20.4500007629,16.5,⚪ 中性觀察,聯德
42.52,23.53,5.59,2025,26.42,6584.TWO,56.05,2025-12,N/A,N/A,62.10720887245841,🚀 利潤擴張,82.47,3.11,672.0,162.3,⚠️ 追價風險,南俊國際
-30.0,-23.52,1.72,2025,-0.65,6026.TWO,55.6,2025-12,N/A,N/A,6.156862670313726,🧐 疑業外收益,54.95,0.7,15.6999998093,38.25,💎 強力關注,福邦證
55.68,-1.03,1.81,2025,3.4,2415.TW,55.370000000000005,2025-12,25.38%,12.75%,6.4891039315012105,🚀 利潤擴張,58.77,1.37,26.7999992371,61.949999999999996,💎 強力關注,錩新
78.57,22.29,-0.1,2025,23.71,4609.TWO,55.01,2025-12,4.92%,-68.47%,0.0,🚀 利潤擴張,78.72,-0.06,5.3200001717,-11.25,⚪ 數據不足,唐鋒
500.0,-6.49,0.15,2025,-4.5,4711.TWO,54.5,2025-12,14.61%,2.47%,53.965515925862064,🧐 疑業外收益,50.0,0.12,15.6499996185,4.3500000000000005,⚠️ 追價風險,永純
44.21,1.01,2.66,2025,2.24,4968.TW,54.23,2025-12,N/A,N/A,26.932084309133486,🚀 利潤擴張,56.47,1.37,115.0,64.05000000000001,⚠️ 追價風險,立積
63.82,-20.09,-1.17,2025,-19.85,1313.TW,52.61,2025-12,1.59%,-3.51%,0.0,🧐 疑業外收益,32.76,-0.56,10.8000001907,-33.6,⚪ 數據不足,聯成
21.43,0.3,-0.11,2025,-0.02,8921.TWO,52.190000000000005,2025-12,N/A,N/A,0.0,🧐 疑業外收益,52.17,-0.11,18.6000003815,-10.200000000000001,⚪ 數據不足,沈氏
-144.44,-1.52,-0.19,2025,2.69,2417.TW,51.86,2025-12,56.31%,8.42%,0.0,🏰 高護城河,54.55,-0.8,51.7999992371,-31.8,⚪ 數據不足,圓剛
54.21,0.67,2.22,2025,1.66,1760.TW,51.440000000000005,2025-12,52.35%,13.25%,13.03822999030181,🏰 高護城河,53.1,1.65,64.8000030518,74.55000000000001,✅ 穩健價值,寶齡富錦
46.67,10.12,1.14,2025,3.13,5276.TWO,50.919999999999995,2025-12,N/A,N/A,6.870748558809524,🚀 利潤擴張,54.05,0.88,20.2000007629,44.1,💎 強力關注,達輝-KY
60.71,-3.97,-0.76,2025,5.03,8489.TWO,50.8,2025-12,N/A,N/A,0.0,🚀 利潤擴張,55.83,-0.46,25.8500003815,-27.450000000000003,⚪ 數據不足,三貝德
-5.56,-3.83,-0.07,2025,-0.73,9929.TW,50.73,2025-12,N/A,N/A,0.0,🧐 疑業外收益,50.0,-0.19,10.9499998093,-7.95,⚪ 數據不足,秋雨
47.37,-2.54,-0.7,2025,14.02,2241.TW,50.63000000000001,2025-12,14.37%,-1.87%,0.0,🚀 利潤擴張,64.65,-0.6,29.7999992371,-28.349999999999994,⚪ 數據不足,艾姆勒
40.91,-13.81,2.45,2025,-16.65,8926.TW,49.08,2025-12,N/A,N/A,7.094281534142194,🧐 疑業外收益,32.43,1.86,45.9000015259,97.05000000000001,💎 強力關注,台汽電
36.7,6.33,-1.18,2025,3.23,3550.TW,48.510000000000005,2025-12,15.39%,-3.96%,0.0,🚀 利潤擴張,51.74,-0.69,21.3999996185,-40.49999999999999,⚪ 數據不足,聯穎
-50.61,-16.18,5.02,2025,-4.42,8112.TW,47.74,2025-12,N/A,N/A,10.970744680851064,🧐 疑業外收益,43.32,1.62,82.5,112.8,💎 強力關注,至上
48.28,7.0,-0.6,2025,2.65,8040.TWO,46.5,2025-12,N/A,N/A,0.0,🚀 利潤擴張,49.15,-0.45,74.4000015259,-21.750000000000004,⚪ 數據不足,九暘
26.09,84.76,-0.44,2025,12.25,3115.TWO,45.28,2025-12,100.00%,-377.43%,0.0,🏰 高護城河,57.53,-0.41,9.5,-21.299999999999997,⚪ 數據不足,富榮綱
84.06,-11.14,-0.84,2025,-24.51,2254.TW,45.260000000000005,2025-12,-21.68%,-98.59%,0.0,🧐 疑業外收益,20.75,-0.11,70.6999969482,-9.6,⚪ 數據不足,巨鎧精密-創
65.0,14.71,2.03,2025,16.06,4541.TWO,45.05,2025-12,25.49%,17.54%,12.967479261273715,🚀 利潤擴張,61.11,0.99,47.8499984741,55.349999999999994,✅ 穩健價值,晟田
70.73,-0.45,-0.88,2025,1.86,3057.TW,44.480000000000004,2025-12,29.42%,-21.05%,0.0,🚀 利潤擴張,46.34,-0.24,20.1499996185,-1.9500000000000017,⚪ 數據不足,喬鼎
33.33,-5.8,-0.27,2025,-9.38,1460.TW,44.38,2025-12,16.50%,1.12%,0.0,🧐 疑業外收益,35.0,-0.27,6.9800000191,-9.9,⚪ 數據不足,宏遠
64.81,4.46,1.0,2025,4.89,2630.TW,44.36,2025-12,8.38%,2.16%,18.972868512751933,🚀 利潤擴張,49.25,0.89,48.9500007629,38.70000000000001,⚪ 中性觀察,亞航
-12.0,-11.26,-0.36,2025,-7.24,6144.TWO,44.080000000000005,2025-12,N/A,N/A,0.0,🧐 疑業外收益,36.84,-0.28,14.9499998093,-15.3,⚪ 數據不足,得利影
33.18,-5.05,30.51,2025,19.04,6139.TW,43.99,2025-12,N/A,N/A,11.919053335619962,🚀 利潤擴張,63.03,17.33,695.0,874.6500000000001,💎 強力關注,亞翔
65.89,22.03,-0.75,2025,14.78,6116.TW,43.78,2025-12,N/A,N/A,0.0,🚀 利潤擴張,58.56,-0.46,8.2700004578,-30.6,⚪ 數據不足,彩晶
34.87,-3.85,2.42,2025,-1.2,6666.TW,43.550000000000004,2025-12,N/A,N/A,5.296442788260869,🧐 疑業外收益,42.35,2.63,40.2000007629,113.85,💎 強力關注,羅麗芬-KY
43.83,-8.43,-1.56,2025,-9.63,3518.TW,42.96,2025-12,-2.30%,-60.61%,0.0,🧐 疑業外收益,33.33,-0.93,34.2999992371,-64.95,⚪ 數據不足,柏騰
9.76,2.46,-0.26,2025,7.33,5701.TWO,42.67,2025-12,N/A,N/A,0.0,🚀 利潤擴張,50.0,-0.37,3.4100000858,-13.2,⚪ 數據不足,劍湖山
35.9,-8.18,6.6,2025,-6.1,8390.TWO,42.46,2025-12,N/A,N/A,5.532865153044033,🧐 疑業外收益,36.36,5.11,86.6999969482,235.05,💎 強力關注,金益鼎
45.16,-0.95,-0.28,2025,-3.71,6226.TW,42.35,2025-12,N/A,N/A,0.0,🧐 疑業外收益,38.64,-0.17,0.0,0.0,⚪ 數據不足,光鼎
-53.62,-8.45,1.18,2025,-12.15,1457.TW,42.0,2025-12,6.94%,33.56%,5.786290476411291,🧐 疑業外收益,29.85,0.44,14.3500003815,37.199999999999996,💎 強力關注,宜進
61.19,8.82,3.02,2025,6.92,4560.TW,41.12,2025-12,33.75%,16.61%,4.689564068692206,🚀 利潤擴張,48.04,2.16,35.5,113.55,💎 強力關注,強信-KY
26.67,-1.71,-0.64,2025,1.22,3049.TW,40.06,2025-12,-12.51%,-21.51%,0.0,🚀 利潤擴張,41.28,-0.66,13.3999996185,-30.15,⚪ 數據不足,精金
130.48,22.52,4.96,2025,-12.79,5519.TW,39.97,2025-12,N/A,N/A,3.0461392160169494,🧐 疑業外收益,27.18,4.31,32.3499984741,159.29999999999998,💎 強力關注,隆大
50.0,3.17,2.32,2025,0.73,2010.TW,39.88,2025-12,10.75%,7.04%,4.273356533373703,🚀 利潤擴張,40.61,1.74,24.7000007629,86.69999999999999,💎 強力關注,春源
91.67,11.83,1.85,2025,8.31,8463.TW,39.69,2025-12,N/A,N/A,4.663865706491596,🚀 利潤擴張,48.0,1.84,22.2000007629,71.4,💎 強力關注,潤泰材
-75.81,-44.8,2.72,2025,-41.11,4590.TW,39.66,2025-12,30.54%,-0.34%,0.0,🌑 雙重衰退,-1.45,0.67,75.4000015259,0.0,⚪ 數據不足,富田-創
-61.36,-5.08,0.74,2025,-4.85,1904.TW,39.4,2025-12,20.98%,7.12%,17.303921194607845,🧐 疑業外收益,34.55,0.17,17.6499996185,15.3,⚪ 中性觀察,正隆
145.74,37.32,5.62,2025,27.6,6104.TWO,39.27,2025-12,N/A,N/A,5.937690711557727,🚀 利潤擴張,66.87,4.65,97.1999969482,245.55,💎 強力關注,創惟
69.49,8.99,3.15,2025,13.76,3028.TW,39.15,2025-12,7.68%,3.25%,9.31543644642953,🚀 利潤擴張,52.91,2.0,69.4000015259,111.75,💎 強力關注,增你強
52.5,28.12,23.14,2025,31.76,2308.TW,38.89,2025-12,34.59%,16.35%,41.99772985244041,🚀 利潤擴張,70.65,16.47,2220.0,792.9,⚠️ 追價風險,台達電
42.19,-2.65,4.4,2025,-7.74,5243.TW,38.69,2025-12,N/A,N/A,9.69807868252516,🧐 疑業外收益,30.95,3.37,106.0,163.95,💎 強力關注,乙盛-KY
-53.85,8.7,0.89,2025,9.79,8042.TWO,38.54,2025-12,N/A,N/A,64.40000152590001,🚀 利潤擴張,48.33,0.24,64.4000015259,14.999999999999996,⚠️ 追價風險,金山電
92.37,29.16,6.13,2025,24.46,7717.TWO,38.53,2025-12,N/A,N/A,0.0,🚀 利潤擴張,62.99,4.58,756.0,0.0,⚪ 數據不足,萊德光電-KY
55.56,7.48,1.36,2025,1.74,9907.TW,38.47,2025-12,N/A,N/A,4.822404267349727,🚀 利潤擴張,40.21,1.12,17.6499996185,54.900000000000006,💎 強力關注,統一實
-83.78,23.06,1.05,2025,18.28,5278.TWO,38.44,2025-12,N/A,N/A,8.87640478011236,🚀 利潤擴張,56.72,0.72,23.7000007629,40.05,💎 強力關注,尚凡*
69.94,20.72,3.61,2025,17.84,6188.TWO,37.099999999999994,2025-12,N/A,N/A,9.288061670514788,🚀 利潤擴張,54.94,2.77,84.8000030518,136.95,💎 強力關注,廣明
59.18,16.6,1.19,2025,15.66,5340.TWO,36.900000000000006,2025-12,N/A,N/A,46.74329501915709,🚀 利潤擴張,52.56,0.78,122.0,39.15,⚠️ 追價風險,建榮
20.98,7.11,2.37,2025,9.44,3577.TWO,36.86,2025-12,53.43%,14.28%,14.3851135155178,🏰 高護城河,46.3,1.73,88.9000015259,92.69999999999999,✅ 穩健價值,泓格
-64.1,-14.57,-0.7,2025,-61.43,3631.TWO,36.43,2025-12,24.23%,-460.25%,0.0,🌑 雙重衰退,-25.0,-0.64,38.2999992371,-31.200000000000003,⚪ 數據不足,晟楠
16.36,3.93,-0.56,2025,5.58,3085.TWO,36.09,2025-12,73.88%,-74.64%,0.0,🏰 高護城河,41.67,-0.46,11.9499998093,-22.35,⚪ 數據不足,新零售
180.65,17.84,4.48,2025,-1.54,4977.TW,35.99,2025-12,N/A,N/A,23.781148429035753,🧐 疑業外收益,34.45,3.53,219.5,138.45000000000002,⚠️ 追價風險,眾達-KY
25.33,0.34,6.04,2025,1.41,8077.TWO,35.86000000000001,2025-12,N/A,N/A,3.2583397982932505,🚀 利潤擴張,37.27,2.87,42.0,193.35000000000002,💎 強力關注,洛��
16.15,5.17,5.98,2025,4.88,4951.TWO,35.83,2025-12,N/A,N/A,9.609720176730486,🚀 利潤擴張,40.71,3.74,130.5,203.7,💎 強力關注,精拓科
-113.16,2.08,0.57,2025,0.12,1303.TW,35.59,2025-12,9.25%,2.06%,736.6666793825007,🔄 轉虧為盈,35.71,-0.05,88.4000015259,1.7999999999999983,⚠️ 追價風險,南亞
21.38,16.83,2.59,2025,5.3,5443.TWO,35.260000000000005,2025-12,N/A,N/A,21.02446483180428,🚀 利潤擴張,40.56,1.97,137.5,98.1,⚪ 中性觀察,均豪
253.27,97.22,7.81,2025,3.72,6186.TWO,35.0,2025-12,N/A,N/A,1.7294372624632035,🚀 利潤擴張,38.72,7.56,39.9500007629,346.49999999999994,💎 強力關注,新潤
-13.95,0.2,-0.94,2025,8.46,6109.TWO,34.57,2025-12,N/A,N/A,0.0,🚀 利潤擴張,43.03,-0.98,12.0,-47.1,⚪ 數據不足,亞元
-21.01,-22.52,3.36,2025,-7.61,8086.TWO,34.4,2025-12,N/A,N/A,22.36255572065379,🧐 疑業外收益,26.79,2.03,150.5,100.94999999999999,⚠️ 追價風險,宏捷科
-3300.0,5.85,1.06,2025,12.09,4433.TWO,34.39,2025-12,22.41%,9.68%,0.0,🔄 轉虧為盈,46.48,-0.65,20.0,-11.099999999999996,⚪ 數據不足,興采
113.86,80.63,49.17,2025,94.59,3017.TW,34.25,2025-12,26.39%,20.96%,26.643886220908755,🚀 利潤擴張,128.84,32.25,2885.0,1624.2,⚠️ 追價風險,奇鋐
25.0,-12.96,-0.29,2025,-12.36,4108.TW,33.980000000000004,2025-12,18.27%,-127.15%,0.0,🧐 疑業外收益,21.62,-0.21,12.1999998093,-11.25,⚪ 數據不足,懷特
1.28,2.72,1.14,2025,2.49,2613.TW,33.41,2025-12,16.43%,9.95%,8.32103292881919,🚀 利潤擴張,35.9,0.85,22.5499992371,40.64999999999999,💎 強力關注,中櫃
-12.5,-42.87,0.29,2025,-42.44,3232.TWO,33.059999999999995,2025-12,12.15%,-5.24%,27.272727272727273,🌑 雙重衰退,-9.38,0.28,21.0,11.55,⚠️ 追價風險,昱捷
72.73,29.97,3.08,2025,29.59,8147.TWO,32.44,2025-12,N/A,N/A,19.807923169267706,🚀 利潤擴張,62.03,2.68,165.0,124.95,⚪ 中性觀察,正淩
-56.25,14.08,0.29,2025,20.45,4538.TWO,32.18000000000001,2025-12,14.69%,4.41%,25.410957859041098,🚀 利潤擴張,52.63,0.21,18.5499992371,10.95,⚠️ 追價風險,大詠城
109.23,20.51,-0.78,2025,15.28,3176.TWO,31.659999999999997,2025-12,56.72%,-48.58%,69.06250317895834,🏰 高護城河,46.94,0.06,33.1500015259,7.2,⚠️ 追價風險,基亞
