eps_yoy,est_price,advice,expansion,prev_eps,rev_yoy,symbol,name,eps,gm,prev_rev_yoy,pe,price,date,prev_eps_yoy,status,prev_year,om
-526.67,-26.1,⚪ 數據不足,-918.29,-1.14,391.62,8215.TW,明基材,-0.64,N/A,-4.0,0.0,27.1499996185,2026-03,-283.87,📉 獲利侵蝕,2025,N/A
8.33,53.99999999999999,⚪ 中性觀察,-921.62,1.88,929.95,2432.TW,倚天酷��-創,0.26,14.91%,25.63,7.93055534363889,28.5499992371,2026-03,1.06,⚠️ 獲利稀釋,2025,7.25%
-368.0,-26.999999999999996,⚪ 數據不足,-925.02,0.11,557.02,3346.TW,麗清,-0.67,N/A,-8.52,0.0,22.2999992371,2026-03,-95.34,📉 獲利侵蝕,2025,N/A
53.33,-14.7,⚪ 數據不足,-926.05,-0.22,979.38,6283.TW,淳安,-0.07,N/A,14.75,0.0,21.8500003815,2026-03,-128.95,⚠️ 獲利稀釋,2025,N/A
-26.62,173.85,⚪ 中性觀察,-928.82,5.36,902.2,2439.TW,美律,1.03,11.63%,6.01,7.4029338267299405,85.8000030518,2026-03,-37.71,📉 獲利侵蝕,2025,3.86%
-14.29,52.35,⚪ 中性觀察,-933.5999999999999,1.5,919.31,5016.TWO,松和,0.36,N/A,0.57,6.905444235386819,24.1000003815,2026-03,-12.28,📉 獲利侵蝕,2025,N/A
5.0,64.49999999999999,⚪ 中性觀察,-937.93,2.03,942.93,5548.TWO,安倉,0.42,N/A,14.56,5.546511716627908,23.8500003815,2026-03,9.24,⚠️ 獲利稀釋,2025,N/A
-53.13,83.55000000000001,⚪ 中性觀察,-942.04,2.27,888.91,8213.TW,志超,0.3,N/A,3.73,6.122082311328545,34.0999984741,2026-03,-17.45,📉 獲利侵蝕,2025,N/A
-88.24,33.0,⚪ 中性觀察,-942.09,0.52,853.85,5310.TWO,天剛,0.06,N/A,-40.09,11.477272727272727,25.25,2026-03,-82.78,📉 獲利侵蝕,2025,N/A
-61.8,203.85,⚪ 中性觀察,-949.2299999999999,6.3,887.43,2643.TWO,捷迅,0.68,5.79%,59.7,4.378219278881531,59.5,2026-03,3.11,📉 獲利侵蝕,2025,2.48%
-52.94,-11.55,⚪ 數據不足,-954.56,-0.11,901.62,8921.TWO,沈氏,-0.26,N/A,-0.02,0.0,17.8999996185,2026-03,52.17,📉 獲利侵蝕,2025,N/A
-89.22,58.35,⚪ 中性觀察,-955.5,1.41,866.28,2331.TW,精英,0.11,9.91%,14.95,5.244215840231362,20.3999996185,2026-03,981.25,📉 獲利侵蝕,2025,-0.28%
766.67,145.35,⚪ 中性觀察,-961.5100000000001,5.27,1728.18,2637.TW,慧洋-KY,1.6,37.77%,-17.06,8.513931888544892,82.5,2026-03,-34.78,⚠️ 獲利稀釋,2025,36.66%
-150.0,-67.64999999999999,⚪ 數據不足,-963.75,-1.85,813.75,2023.TW,燁輝,-0.4,7.45%,-8.68,0.0,13.6499996185,2026-03,-129.63,📉 獲利侵蝕,2025,-2.27%
74.36,-55.05,⚪ 數據不足,-968.63,-1.51,1042.99,3508.TWO,位速,-0.1,1.54%,27.53,0.0,16.9500007629,2026-03,6.88,⚠️ 獲利稀釋,2025,-34.06%
-700.0,-41.400000000000006,⚪ 數據不足,-979.9100000000001,-1.02,279.91,3349.TWO,寶德,-0.48,15.17%,5.58,0.0,24.6000003815,2026-03,9.52,📉 獲利侵蝕,2025,-15.09%
51.72,-252.15000000000003,⚪ 數據不足,-980.3599999999999,-7.87,1032.08,2239.TW,英利-KY,-1.68,11.02%,-11.17,0.0,20.1499996185,2026-03,-8644.44,⚠️ 獲利稀釋,2025,-2.22%
35.29,43.8,⚪ 中性觀察,-982.73,1.26,1018.02,2353.TW,宏��,0.23,11.56%,4.14,10.53082191780822,30.75,2026-03,-31.87,⚠️ 獲利稀釋,2025,2.51%
130.77,54.300000000000004,⚪ 中性觀察,-983.26,2.39,1114.03,8183.TWO,精星,0.3,N/A,-0.51,8.853590949475139,32.0499992371,2026-03,-26.77,⚠️ 獲利稀釋,2025,N/A
-909.09,-171.60000000000002,⚪ 數據不足,-984.34,-6.69,75.25,7723.TWO,築間,-0.9,N/A,-14.66,0.0,20.9500007629,2026-03,-259.36,📉 獲利侵蝕,2025,N/A
151.52,-44.7,⚪ 數據不足,-984.71,-1.42,1136.23,2734.TWO,易飛網,0.17,15.72%,2.6,0.0,15.6499996185,2026-03,-286.84,🔄 轉虧為盈,2025,-0.44%
76.0,-27.599999999999998,⚪ 數據不足,-985.9300000000001,-0.75,1061.93,6116.TW,彩晶,-0.06,N/A,14.78,0.0,16.1000003815,2026-03,58.56,⚠️ 獲利稀釋,2025,N/A
-495.0,-118.8,⚪ 數據不足,-998.5899999999999,-3.49,503.59,8066.TWO,來思達,-0.91,N/A,-12.26,0.0,14.8000001907,2026-03,-1354.17,📉 獲利侵蝕,2025,N/A
-24.24,95.7,⚪ 中性觀察,-999.11,2.73,974.87,6189.TW,豐藝,1.0,N/A,-21.83,7.688087654717869,49.0499992371,2026-03,-57.28,📉 獲利侵蝕,2025,N/A
-753.85,-112.80000000000001,⚪ 數據不足,-999.97,-2.24,246.12,1338.TW,廣華-KY,-1.15,22.76%,2.83,0.0,16.5499992371,2026-03,-92.04,📉 獲利侵蝕,2025,-1.26%
6.82,-76.95,⚪ 數據不足,-1002.0,-2.14,1008.82,6872.TWO,浩宇生醫,-0.41,N/A,-61.92,0.0,16.2999992371,2026-03,-38.16,⚠️ 獲利稀釋,2025,N/A
388.24,17.099999999999998,❌ 暫避觀望,-1006.46,0.39,1394.7,6020.TWO,大展證,0.49,N/A,-32.9,19.078947368421055,21.75,2026-03,-45.83,⚠️ 獲利稀釋,2025,N/A
-125.0,-7.800000000000001,⚪ 數據不足,-1006.55,-0.82,881.55,3207.TWO,耀勝,-0.45,11.52%,26.05,0.0,57.0999984741,2026-03,-440.0,📉 獲利侵蝕,2025,-13.20%
-53.13,37.49999999999999,⚪ 中性觀察,-1013.84,1.22,960.71,2489.TW,瑞軒,0.15,9.15%,6.13,14.08000030516,35.2000007629,2026-03,-31.22,📉 獲利侵蝕,2025,0.67%
-700.0,2.999999999999999,❌ 暫避觀望,-1025.38,0.51,325.38,3191.TWO,雲嘉南,-0.32,29.43%,-7.75,91.75000190750002,18.3500003815,2026-03,189.47,📉 獲利侵蝕,2025,-10.81%
260.0,-6.6000000000000005,⚪ 數據不足,-1028.64,-0.16,1288.64,5475.TWO,德宏,0.24,N/A,58.82,0.0,175.5,2026-03,88.24,🔄 轉虧為盈,2025,N/A
-900.0,-24.150000000000002,⚪ 數據不足,-1029.28,0.2,129.28,6796.TW,晉弘,-0.32,N/A,22.72,0.0,59.0,2026-03,25.0,📉 獲利侵蝕,2025,N/A
182.35,39.300000000000004,❌ 暫避觀望,-1037.25,1.36,1219.6,8131.TW,福懋科,0.96,N/A,11.07,29.236640638969465,76.5999984741,2026-03,-33.33,⚠️ 獲利稀釋,2025,N/A
200.0,13.649999999999999,❌ 暫避觀望,-1037.92,0.7,1237.92,8150.TW,南茂,0.72,N/A,5.45,134.6153846153846,122.5,2026-03,-64.1,⚠️ 獲利稀釋,2025,N/A
10.0,13.05,⚪ 中性觀察,-1043.77,0.45,1053.77,1219.TW,福壽,0.11,9.65%,0.36,14.252873124712643,12.3999996185,2026-03,-15.09,⚠️ 獲利稀釋,2025,1.10%
-46.67,-131.54999999999998,⚪ 數據不足,-1046.69,-2.59,1000.02,5464.TWO,霖宏,0.16,N/A,-7.42,0.0,85.4000015259,2026-03,-248.85,🔄 轉虧為盈,2025,N/A
-0.9,184.04999999999998,⚪ 中性觀察,-1047.3000000000002,5.15,1046.4,3706.TW,神達,1.1,10.03%,72.06,7.326813490293398,89.9000015259,2026-03,57.01,📉 獲利侵蝕,2025,3.96%
15.79,59.7,⚪ 中性觀察,-1058.26,1.62,1074.05,1225.TW,福懋油,0.44,10.74%,-6.25,6.8216079443467335,27.1499996185,2026-03,8.0,⚠️ 獲利稀釋,2025,5.38%
330.0,-15.0,⚪ 數據不足,-1063.26,-0.3,1393.26,8105.TW,凌巨,0.43,N/A,-1.96,0.0,17.6499996185,2026-03,-300.0,🔄 轉虧為盈,2025,N/A
-28.74,412.79999999999995,⚪ 中性觀察,-1066.47,11.29,1037.73,8454.TW,富邦媒,2.43,N/A,-3.46,9.720203488372094,267.5,2026-03,-17.53,📉 獲利侵蝕,2025,N/A
20.0,38.1,⚪ 中性觀察,-1067.95,1.08,1087.95,6270.TWO,倍微,0.24,N/A,4.86,13.070866442086613,33.2000007629,2026-03,66.15,⚠️ 獲利稀釋,2025,N/A
-542.86,10.949999999999998,❌ 暫避觀望,-1069.73,-0.03,526.87,1235.TW,興泰,-0.54,27.19%,55.97,50.75342361246577,37.0499992371,2026-03,-140.0,📉 獲利侵蝕,2025,-0.09%
69.03,735.45,⚪ 中性觀察,-1069.81,18.2,1138.84,2376.TW,技嘉,7.86,10.28%,27.07,6.873342851315521,337.0,2026-03,24.57,⚠️ 獲利稀釋,2025,4.26%
188.24,32.7,❌ 暫避觀望,-1071.6,0.6,1259.84,2483.TW,百容,0.15,8.90%,-2.48,22.155962952798166,48.2999992371,2026-03,71.43,⚠️ 獲利稀釋,2025,-6.13%
17.65,-111.9,⚪ 數據不足,-1083.04,-2.94,1100.69,4426.TW,利勤,-0.28,N/A,-9.17,0.0,8.470000267,2026-03,-116.18,⚠️ 獲利稀釋,2025,N/A
157.58,2.8499999999999996,❌ 暫避觀望,-1091.29,0.02,1248.87,8455.TWO,大拓-KY,0.19,N/A,-6.4,142.10526315789477,27.0,2026-03,102.7,⚠️ 獲利稀釋,2025,N/A
-250.0,-38.1,⚪ 數據不足,-1098.03,-1.12,848.03,5355.TWO,佳總,-0.14,N/A,-3.95,0.0,6.2600002289,2026-03,-21.74,📉 獲利侵蝕,2025,N/A
-5.88,23.55,⚪ 中性觀察,-1098.3000000000002,0.73,1092.42,4401.TWO,東隆興,0.16,8.57%,-0.68,9.554140127388534,15.0,2026-03,-31.13,📉 獲利侵蝕,2025,1.90%
-200.0,3.1500000000000004,❌ 暫避觀望,-1107.13,0.2,907.13,2867.TW,三商壽,-0.03,3.78%,-28.43,42.42857070190476,8.9099998474,2026-03,-47.37,📉 獲利侵蝕,2025,0.03%
162.5,18.9,❌ 暫避觀望,-1108.55,0.05,1271.05,6179.TWO,亞通,0.27,N/A,-0.22,21.42857142857143,27.0,2026-03,25.0,⚠️ 獲利稀釋,2025,N/A
8.54,-98.39999999999999,⚪ 數據不足,-1111.44,-2.41,1119.98,6645.TW,金萬林-創,-0.76,N/A,9.49,0.0,14.3000001907,2026-03,8.37,⚠️ 獲利稀釋,2025,N/A
-100.0,12.6,❌ 暫避觀望,-1111.49,0.0,1011.49,3073.TWO,天方能源,0.0,29.35%,58.33,26.249999091785714,22.0499992371,2026-03,-100.0,📉 獲利侵蝕,2025,-34.05%
21.49,-204.29999999999998,⚪ 數據不足,-1112.6,-5.14,1134.09,3092.TW,鴻碩,-0.95,1.51%,-15.24,0.0,25.3999996185,2026-03,-147.12,⚠️ 獲利稀釋,2025,-21.28%
135.2,240.74999999999994,❌ 暫避觀望,-1116.22,6.8,1251.42,6727.TWO,亞泰金屬,2.94,N/A,8.58,25.420560747663554,408.0,2026-03,22.08,⚠️ 獲利稀釋,2025,N/A
140.0,69.3,⚪ 中性觀察,-1119.13,2.22,1259.13,3114.TWO,好德,0.73,N/A,9.01,7.727272892402596,35.7000007629,2026-03,22.78,⚠️ 獲利稀釋,2025,N/A
-260.42,123.15,⚪ 中性觀察,-1120.8700000000001,5.11,860.45,6997.TWO,博弘,-2.31,N/A,11.23,8.891595615103531,73.0,2026-03,-8.26,📉 獲利侵蝕,2025,N/A
64.84,251.25,⚪ 中性觀察,-1125.1100000000001,7.54,1189.95,6227.TWO,茂綸,3.0,N/A,41.88,6.746268656716418,113.0,2026-03,17.08,⚠️ 獲利稀釋,2025,N/A
3200.0,42.3,⚪ 中性觀察,-1128.0299999999997,1.45,4328.03,2605.TW,新興,0.66,45.87%,-0.1,11.081560283687944,31.25,2026-03,-43.36,⚠️ 獲利稀釋,2025,37.60%
50.0,-60.300000000000004,⚪ 數據不足,-1130.96,-1.76,1180.96,1308.TW,亞聚,-0.2,6.52%,-4.78,0.0,15.0500001907,2026-03,-39.68,⚠️ 獲利稀釋,2025,2.26%
120.75,123.89999999999999,⚪ 中性觀察,-1132.16,3.3,1252.91,2031.TW,新光鋼,0.22,12.43%,15.12,4.897094523353511,40.4500007629,2026-03,-26.67,⚠️ 獲利稀釋,2025,7.27%
46.58,-121.05000000000001,⚪ 數據不足,-1132.8500000000001,-3.45,1179.43,3666.TWO,光耀,-0.4,N/A,-25.98,0.0,25.25,2026-03,62.26,⚠️ 獲利稀釋,2025,N/A
0.0,-4.2,⚪ 數據不足,-1137.15,-0.15,1137.15,1440.TW,南紡,-0.05,7.45%,-16.11,0.0,13.3999996185,2026-03,55.88,📉 獲利侵蝕,2025,-4.90%
-105.88,-0.3000000000000011,⚪ 數據不足,-1138.98,-0.54,1033.1,4714.TWO,永捷,-0.02,-12.82%,85.08,0.0,11.25,2026-03,-245.95,📉 獲利侵蝕,2025,-39.60%
60.0,-11.700000000000001,⚪ 數據不足,-1141.0,-0.34,1201.0,4806.TWO,桂田文創,-0.04,46.90%,20.96,0.0,9.9799995422,2026-03,-70.0,⚠️ 獲利稀釋,2025,-39.20%
40.0,-1.7999999999999996,⚪ 數據不足,-1150.45,0.05,1190.45,6229.TWO,研通,0.14,N/A,19.77,0.0,25.25,2026-03,-90.74,⚠️ 獲利稀釋,2025,N/A
8.11,156.75,⚪ 中性觀察,-1154.96,4.01,1163.07,3046.TW,建��,1.2,N/A,8.17,5.1866029438181815,54.2000007629,2026-03,4.7,⚠️ 獲利稀釋,2025,N/A
166.67,-1.3499999999999996,⚪ 數據不足,-1158.57,0.68,1325.24,1617.TW,榮星,0.08,N/A,-0.95,0.0,23.8999996185,2026-03,28.3,⚠️ 獲利稀釋,2025,N/A
610.0,305.85,⚪ 中性觀察,-1158.76,9.13,1768.76,6625.TW,必應,1.42,N/A,38.99,3.8548307245757725,78.5999984741,2026-03,51.64,⚠️ 獲利稀釋,2025,N/A
564.0,384.29999999999995,❌ 暫避觀望,-1163.49,10.62,1727.49,6903.TWO,巨漢,6.72,N/A,24.87,15.417642466822796,395.0,2026-03,18.74,⚠️ 獲利稀釋,2025,N/A
149.34,959.4,⚪ 中性觀察,-1166.03,30.51,1315.37,6139.TW,亞翔,9.45,N/A,19.04,13.570981863664791,868.0,2026-03,63.03,⚠️ 獲利稀釋,2025,N/A
1437.5,-31.499999999999993,⚪ 數據不足,-1168.92,-0.99,2606.42,1326.TW,台化,1.07,4.05%,-17.66,0.0,68.9000015259,2026-03,-1750.0,🔄 轉虧為盈,2025,-1.33%
-450.0,-6.0,⚪ 數據不足,-1174.03,-0.1,724.03,3520.TWO,華盈,-0.07,N/A,10.06,0.0,16.1499996185,2026-03,-134.48,📉 獲利侵蝕,2025,N/A
-202.5,97.2,⚪ 中性觀察,-1180.25,3.21,977.75,1525.TW,江申,-0.82,20.24%,-14.6,10.324074309552469,66.9000015259,2026-03,-22.09,📉 獲利侵蝕,2025,6.22%
685.71,-13.799999999999999,⚪ 數據不足,-1183.18,-0.43,1868.89,3229.TW,晟鈦,0.55,10.48%,13.3,0.0,40.4500007629,2026-03,-407.14,🔄 轉虧為盈,2025,5.07%
-780.0,-14.4,⚪ 數據不足,-1190.26,-0.67,410.26,5223.TWO,安力-KY,-0.44,N/A,18.08,0.0,24.5499992371,2026-03,-24.07,📉 獲利侵蝕,2025,N/A
-37.86,-52.05,⚪ 數據不足,-1205.6899999999998,0.26,1167.83,6451.TW,訊芯-KY,-1.45,N/A,45.18,0.0,477.0,2026-03,-35.0,📉 獲利侵蝕,2025,N/A
-1180.0,74.25,⚪ 中性觀察,-1212.83,6.03,32.83,1432.TW,大魯閣,-0.54,34.83%,4.63,3.080808080808081,15.25,2026-03,1502.33,📉 獲利侵蝕,2025,-28.70%
0.0,42.0,⚪ 中性觀察,-1226.55,1.05,1226.55,2312.TW,金寶,0.35,5.36%,-0.55,11.999999455035715,33.5999984741,2026-03,-4.59,📉 獲利侵蝕,2025,1.66%
-700.0,19.349999999999998,❌ 暫避觀望,-1230.2,0.95,530.2,5371.TWO,中光電,-0.3,N/A,-0.23,69.45736315821706,89.5999984741,2026-03,-54.76,📉 獲利侵蝕,2025,N/A
-1257.14,28.349999999999994,❌ 暫避觀望,-1236.95,2.67,-20.19,3455.TWO,由田,-0.81,53.12%,-9.54,115.34391534391537,218.0,2026-03,-49.53,🏰 高護城河,2025,6.13%
-975.0,-16.200000000000003,⚪ 數據不足,-1239.19,-0.2,264.19,2724.TWO,藝舍-KY,-0.43,16.85%,-68.65,0.0,10.6499996185,2026-03,-106.76,📉 獲利侵蝕,2025,-24.14%
1388.46,-19.050000000000004,⚪ 數據不足,-1243.44,-1.86,2631.9,6770.TW,力積電,3.36,N/A,4.48,0.0,76.5,2026-03,-14.2,🔄 轉虧為盈,2025,N/A
-200.0,-39.0,⚪ 數據不足,-1250.66,-1.12,1050.66,1454.TW,台富,-0.2,N/A,-5.33,0.0,13.0,2026-03,-1277.78,📉 獲利侵蝕,2025,N/A
75.93,59.25,❌ 暫避觀望,-1252.29,0.89,1328.22,8096.TWO,擎亞,1.9,N/A,22.83,35.949367088607595,142.0,2026-03,-72.78,⚠️ 獲利稀釋,2025,N/A
119.7,-137.7,⚪ 數據不足,-1261.81,-3.48,1381.51,4989.TW,榮科,0.13,N/A,-11.09,0.0,78.1999969482,2026-03,-56.76,🔄 轉虧為盈,2025,N/A
87.88,-31.049999999999997,⚪ 數據不足,-1269.3000000000002,-0.32,1357.18,2425.TW,承啟,0.62,8.50%,2.17,0.0,43.3499984741,2026-03,-130.48,🔄 轉虧為盈,2025,0.94%
-6.54,318.15000000000003,⚪ 中性觀察,-1269.95,9.52,1263.41,2546.TW,根基,1.43,9.56%,51.01,4.512022486949552,95.6999969482,2026-03,34.08,📉 獲利侵蝕,2025,7.58%
-124.0,51.3,⚪ 中性觀察,-1271.67,0.68,1147.67,3062.TW,建漢,-0.54,1.56%,16.55,6.695906321198831,22.8999996185,2026-03,6600.0,📉 獲利侵蝕,2025,-12.63%
50.0,95.55,⚪ 中性觀察,-1277.87,1.86,1327.87,3630.TWO,新鉅科,-0.27,4.18%,19.21,4.215070703532182,26.8500003815,2026-03,173.02,⚠️ 獲利稀釋,2025,-22.27%
-400.0,-97.8,⚪ 數據不足,-1278.17,-2.52,878.17,5543.TWO,桓鼎-KY,-0.75,N/A,-10.68,0.0,28.7999992371,2026-03,54.46,📉 獲利侵蝕,2025,N/A
175.0,19.5,⚪ 中性觀察,-1279.03,0.5,1454.03,1714.TW,和桐,0.23,14.20%,16.5,12.461539048384616,16.2000007629,2026-03,19.51,⚠️ 獲利稀釋,2025,8.91%
76.92,-91.95000000000002,⚪ 數據不足,-1295.4099999999999,-2.68,1372.33,3055.TW,蔚華科,-0.15,16.83%,-31.79,0.0,180.0,2026-03,-20.55,⚠️ 獲利稀釋,2025,-125.48%
39.17,132.6,⚪ 中性觀察,-1299.87,3.16,1339.04,3305.TW,昇貿,1.73,13.39%,29.36,13.574660633484163,120.0,2026-03,-4.59,⚠️ 獲利稀釋,2025,3.80%
40.1,61.349999999999994,❌ 暫避觀望,-1299.92,2.3,1340.02,3528.TW,安馳,2.83,12.45%,69.32,21.76039119804401,89.0,2026-03,-44.71,⚠️ 獲利稀釋,2025,8.05%
141.67,-2.8499999999999983,⚪ 數據不足,-1305.47,0.54,1447.14,9955.TW,佳龍,0.05,N/A,26.06,0.0,25.0499992371,2026-03,134.62,⚠️ 獲利稀釋,2025,N/A
-40.54,-108.30000000000001,⚪ 數據不足,-1336.75,-2.74,1296.21,1536.TW,和大,-0.52,-3.41%,-8.7,0.0,52.7999992371,2026-03,-491.43,📉 獲利侵蝕,2025,-18.43%
40.74,-34.05,⚪ 數據不足,-1339.41,-1.01,1380.15,8085.TWO,福華,-0.16,N/A,10.43,0.0,11.3000001907,2026-03,-17.44,⚠️ 獲利稀釋,2025,N/A
-1140.0,-23.400000000000002,⚪ 數據不足,-1351.07,-0.33,211.07,4183.TWO,福永生技,-0.52,13.67%,10.78,0.0,14.8000001907,2026-03,-145.21,📉 獲利侵蝕,2025,-6.40%
11.76,-224.55,⚪ 數據不足,-1351.1200000000001,-6.25,1362.88,2616.TW,山隆,-1.37,7.55%,-24.55,0.0,13.6999998093,2026-03,-82.6,⚠️ 獲利稀釋,2025,-10.37%
81.37,-19.8,⚪ 數據不足,-1351.8899999999999,0.48,1433.26,3498.TWO,陽程,-0.2,41.15%,43.43,0.0,129.5,2026-03,120.0,⚠️ 獲利稀釋,2025,17.10%
45.14,-23.400000000000002,⚪ 數據不足,-1352.31,-4.2,1397.45,6869.TW,雲豹能源,-0.99,N/A,96.9,0.0,69.9000015259,2026-03,-150.36,⚠️ 獲利稀釋,2025,N/A
-9.09,-50.25,⚪ 數據不足,-1353.32,-1.43,1344.23,5205.TWO,中茂,-0.36,N/A,-21.87,0.0,21.4500007629,2026-03,-22.22,📉 獲利侵蝕,2025,N/A
-114.29,-51.9,⚪ 數據不足,-1353.8,-1.4,1239.51,2429.TW,銘旺科,-0.45,4.20%,59.22,0.0,47.25,2026-03,9.68,📉 獲利侵蝕,2025,-24.63%
73.75,-39.599999999999994,⚪ 數據不足,-1357.19,-0.73,1430.94,4577.TWO,達航科技,-0.21,23.60%,12.25,0.0,76.9000015259,2026-03,32.41,⚠️ 獲利稀釋,2025,7.93%
76.85,142.35,⚪ 中性觀察,-1360.3400000000001,3.16,1437.19,6874.TWO,倍力,1.95,N/A,-22.72,8.798735511064278,83.5,2026-03,-29.6,⚠️ 獲利稀釋,2025,N/A
-200.0,-8.25,⚪ 數據不足,-1386.57,0.01,1186.57,1906.TW,寶隆,-0.03,12.71%,-3.11,0.0,11.1499996185,2026-03,-96.0,📉 獲利侵蝕,2025,7.26%
42.68,124.65,⚪ 中性觀察,-1400.22,3.17,1442.9,2414.TW,精技,1.17,8.10%,18.17,7.436823012888087,61.7999992371,2026-03,18.73,⚠️ 獲利稀釋,2025,2.38%
-1400.0,6.149999999999999,❌ 暫避觀望,-1403.74,0.59,3.74,6877.TWO,鏵友益,-0.65,N/A,0.0,332.92682926829275,136.5,2026-03,-47.75,📉 獲利侵蝕,2025,N/A
13.04,-135.45,⚪ 數據不足,-1404.02,-6.24,1417.06,6443.TW,元晶,-0.2,N/A,-59.56,0.0,29.8500003815,2026-03,-433.33,⚠️ 獲利稀釋,2025,N/A
-1283.33,-53.699999999999996,⚪ 數據不足,-1407.04,-1.14,123.71,8097.TWO,常珵,-0.72,N/A,19.38,0.0,54.4000015259,2026-03,-394.74,📉 獲利侵蝕,2025,N/A
66.67,4.3500000000000005,❌ 暫避觀望,-1407.51,0.03,1474.18,3481.TW,群創,0.2,9.08%,4.72,197.58620426586205,57.2999992371,2026-03,-96.3,⚠️ 獲利稀釋,2025,-2.06%
-70.0,-1.05,⚪ 數據不足,-1407.58,0.08,1337.58,1220.TW,台榮,-0.17,8.16%,-4.37,0.0,11.3000001907,2026-03,-93.16,📉 獲利侵蝕,2025,-0.43%
21.05,-11.25,⚪ 數據不足,-1415.73,0.05,1436.78,6234.TWO,高僑,0.23,N/A,-26.42,0.0,40.0,2026-03,-95.24,⚠️ 獲利稀釋,2025,N/A
90.0,41.85,❌ 暫避觀望,-1425.35,0.95,1515.35,1722.TW,台肥,0.19,15.30%,1.81,17.132616214014337,47.7999992371,2026-03,-52.74,⚠️ 獲利稀釋,2025,3.04%
27.32,317.7,⚪ 中性觀察,-1441.89,8.84,1469.21,3010.TW,華立,2.47,8.77%,-2.3,5.547686496694995,117.5,2026-03,1.84,⚠️ 獲利稀釋,2025,5.39%
12.0,19.35,❌ 暫避觀望,-1454.61,0.78,1466.61,2634.TW,漢翔,0.28,8.73%,-9.88,50.0,64.5,2026-03,-66.09,⚠️ 獲利稀釋,2025,4.51%
-1135.38,-1955.4,⚪ 數據不足,-1455.8700000000001,-60.0,320.49,6806.TW,森崴能源,-6.73,N/A,32.68,0.0,3.5099999905,2026-03,-1744.48,📉 獲利侵蝕,2025,N/A
-1000.0,-35.849999999999994,⚪ 數據不足,-1465.92,-1.68,465.92,2929.TW,淘帝-KY,-0.22,-8.18%,-17.32,0.0,5.8400001526,2026-03,-1292.86,📉 獲利侵蝕,2025,-26.63%
-50.0,-62.699999999999996,⚪ 數據不足,-1471.55,-1.33,1421.55,3268.TWO,海德威,-0.09,7.59%,-5.19,0.0,19.9500007629,2026-03,-632.0,📉 獲利侵蝕,2025,-1.94%
-1166.67,17.55,❌ 暫避觀望,-1483.74,0.65,317.07,3564.TWO,其陽,-0.32,20.85%,9.25,42.90598355803418,50.2000007629,2026-03,-26.97,📉 獲利侵蝕,2025,1.19%
-1.9,43.050000000000004,❌ 暫避觀望,-1503.3100000000002,1.74,1501.41,3312.TW,弘憶股,1.03,5.61%,18.67,18.188153575923344,52.2000007629,2026-03,-33.61,📉 獲利侵蝕,2025,2.63%
-308.0,-74.85000000000001,⚪ 數據不足,-1511.48,-2.43,1203.48,9919.TW,康那香,-0.52,N/A,-9.24,0.0,14.1000003815,2026-03,-28.57,📉 獲利侵蝕,2025,N/A
-18.42,-78.0,⚪ 數據不足,-1511.67,-2.24,1493.25,2007.TW,燁興,-0.45,-29.22%,-23.43,0.0,7.2100000381,2026-03,-9.8,📉 獲利侵蝕,2025,-33.95%
7.08,-311.84999999999997,⚪ 數據不足,-1518.97,-10.06,1526.05,8444.TWO,綠河-KY,-3.3,N/A,-33.25,0.0,5.75,2026-03,-15.31,⚠️ 獲利稀釋,2025,N/A
25.0,-71.10000000000001,⚪ 數據不足,-1524.58,-1.25,1549.58,4909.TWO,新復興,0.05,-26.90%,-89.32,0.0,41.1500015259,2026-03,-112.33,🔄 轉虧為盈,2025,-63.96%
108.82,-4.3500000000000005,⚪ 數據不足,-1577.3500000000001,0.02,1686.17,3607.TW,谷崧,0.03,N/A,-11.24,0.0,15.8000001907,2026-03,-88.24,⚠️ 獲利稀釋,2025,N/A
-176.47,-59.25,⚪ 數據不足,-1579.76,-1.37,1403.29,1310.TW,台苯,-0.94,-7.37%,-24.07,0.0,10.6999998093,2026-03,-90.28,📉 獲利侵蝕,2025,-10.27%
-50.0,-42.300000000000004,⚪ 數據不足,-1601.34,-1.04,1551.34,2642.TW,宅配通,-0.75,N/A,-5.97,0.0,20.75,2026-03,-940.0,📉 獲利侵蝕,2025,N/A
-185.71,-27.900000000000002,⚪ 數據不足,-1604.8,-0.79,1419.09,6456.TW,GIS-KY,-0.61,N/A,-4.58,0.0,69.6999969482,2026-03,-269.57,📉 獲利侵蝕,2025,N/A
2621.43,103.49999999999999,⚪ 中性觀察,-1636.2199999999998,3.84,4257.65,6177.TW,達麗,3.53,N/A,-22.64,6.9565217391304355,48.0,2026-03,-23.95,⚠️ 獲利稀釋,2025,N/A
-16.67,36.449999999999996,⚪ 中性觀察,-1640.48,1.23,1623.81,2516.TW,新建,0.25,6.67%,7.45,5.65843621399177,13.75,2026-03,26.8,📉 獲利侵蝕,2025,4.30%
134.04,53.550000000000004,⚪ 中性觀察,-1656.04,2.08,1790.08,6614.TW,資拓宏宇,0.16,N/A,-2.37,10.938375136442577,39.0499992371,2026-03,11.76,⚠️ 獲利稀釋,2025,N/A
72.46,-33.0,⚪ 數據不足,-1658.02,-0.66,1730.48,4540.TW,全球傳動,-0.19,16.55%,11.55,0.0,56.5,2026-03,85.65,⚠️ 獲利稀釋,2025,-1.35%
