eps,om,prev_eps,prev_eps_yoy,gm,prev_year,symbol,name,date,rev_yoy,eps_yoy,prev_rev_yoy,est_price,price,status,expansion,pe,advice
0.24,N/A,-0.19,67.24,N/A,2025,4430.TWO,耀億,2026-03,374.82,-22.58,-2.42,-9.9,17.25,🔄 轉虧為盈,-397.4,0.0,⚪ 數據不足
1.51,N/A,3.36,26.79,N/A,2025,8086.TWO,宏捷科,2026-03,657.4,259.52,-7.61,117.30000000000001,108.0,⚠️ 獲利稀釋,-397.88,13.810741687979538,⚪ 中性觀察
1.17,8.52%,3.51,3072.73,22.14%,2025,3189.TW,景碩,2026-03,471.97,73.33,28.87,121.94999999999999,805.0,⚠️ 獲利稀釋,-398.64000000000004,99.0159901599016,❌ 暫避觀望
0.55,8.28%,1.23,-20.13,17.58%,2025,1709.TW,和益,2026-03,438.93,40.0,-12.57,0.0,0.0,⚠️ 獲利稀釋,-398.93,0.0,⚪ 數據不足
10.73,N/A,29.06,77.66,N/A,2025,8210.TW,勤誠,2026-03,492.63,93.47,51.55,1089.6,891.0,⚠️ 獲利稀釋,-399.15999999999997,12.265969162995594,⚪ 中性觀察
0.2,N/A,-0.36,23.4,N/A,2025,4950.TWO,金耘國際,2026-03,586.98,186.96,191.86,-11.850000000000001,15.5500001907,🔄 轉虧為盈,-400.02,0.0,⚪ 數據不足
-2.14,N/A,-1.02,-276.79,N/A,2025,6854.TW,錼創科技-KY創,2026-03,14.56,-386.36,-23.56,-149.25000000000003,89.0,📉 獲利侵蝕,-400.92,0.0,⚪ 數據不足
-0.05,-80.56%,-0.13,-44.44,15.04%,2025,4402.TWO,郡都開發,2026-03,334.65,-66.67,28.81,-5.3999999999999995,14.4499998093,📉 獲利侵蝕,-401.32,0.0,⚪ 數據不足
3.28,6.82%,4.38,18.07,15.77%,2025,3037.TW,欣興,2026-03,830.09,428.33,13.75,155.1,940.0,⚠️ 獲利稀釋,-401.76000000000005,90.9090909090909,❌ 暫避觀望
0.57,N/A,1.14,54.05,N/A,2025,5276.TWO,達輝-KY,2026-03,474.91,72.73,3.13,47.699999999999996,17.8999996185,⚠️ 獲利稀釋,-402.18,5.62893069764151,⚪ 中性觀察
0.28,5.53%,0.52,-68.29,37.12%,2025,2611.TW,志信,2026-03,557.65,154.9,-2.19,12.6,14.3000001907,⚠️ 獲利稀釋,-402.75,17.023809750833333,❌ 暫避觀望
0.09,N/A,0.11,1000.0,N/A,2025,5488.TWO,松普,2026-03,752.81,350.0,-8.11,6.6,12.0,⚠️ 獲利稀釋,-402.80999999999995,27.272727272727273,❌ 暫避觀望
0.47,6.05%,0.99,-74.48,21.28%,2025,3003.TW,健和興,2026-03,407.81,4.44,-3.28,28.799999999999997,58.2999992371,⚠️ 獲利稀釋,-403.37,30.364582935989585,❌ 暫避觀望
0.37,3.55%,1.36,-41.88,22.67%,2025,4566.TW,時碩工業,2026-03,349.69,-53.75,3.73,34.50000000000001,64.6999969482,📉 獲利侵蝕,-403.44,28.130433455739126,❌ 暫避觀望
4.54,N/A,18.44,5.99,N/A,2025,6803.TWO,崑鼎,2026-03,403.93,0.44,13.2,0.0,0.0,⚠️ 獲利稀釋,-403.49,0.0,⚪ 數據不足
0.13,N/A,0.72,10.77,N/A,2025,6133.TW,金橋,2026-03,412.13,8.33,17.93,19.799999999999997,26.0499992371,⚠️ 獲利稀釋,-403.8,19.734847906893943,❌ 暫避觀望
0.42,N/A,2.05,-10.78,N/A,2025,6884.TWO,海柏特,2026-03,404.41,0.0,1.55,71.39999999999999,30.5,📉 獲利侵蝕,-404.41,6.407563025210084,⚪ 中性觀察
2.76,N/A,1.23,-79.5,N/A,2025,4907.TWO,富宇,2026-03,1224.69,820.0,-72.18,88.94999999999999,43.9000015259,⚠️ 獲利稀釋,-404.69000000000005,7.4030356704721765,⚪ 中性觀察
0.2,1.24%,0.78,-19.59,19.87%,2025,1735.TW,日勝化,2026-03,423.58,17.65,-12.95,17.7,19.8999996185,⚠️ 獲利稀釋,-405.93,16.864406456355933,❌ 暫避觀望
3.63,N/A,13.77,39.39,N/A,2025,6667.TWO,信紘科,2026-03,414.73,8.68,75.17,511.79999999999995,238.5,⚠️ 獲利稀釋,-406.05,6.9900351699882775,⚪ 中性觀察
-0.31,-478.52%,-2.18,10.29,41.13%,2025,4743.TWO,合一,2026-03,414.88,8.82,9.49,-100.49999999999999,44.5999984741,⚠️ 獲利稀釋,-406.06,0.0,⚪ 數據不足
2.29,N/A,9.4,-40.24,N/A,2025,6176.TW,瑞儀,2026-03,404.8,-3.0,-5.52,348.3,93.4000015259,📉 獲利侵蝕,-407.8,4.022394553225667,⚪ 中性觀察
-0.03,N/A,-0.27,-126.47,N/A,2025,9950.TWO,萬國通,2026-03,286.39,-121.43,-17.71,-15.9,10.25,📉 獲利侵蝕,-407.82,0.0,⚪ 數據不足
0.35,10.88%,0.28,-64.1,22.50%,2025,1776.TW,展宇,2026-03,558.67,150.0,-15.76,10.65,18.5499992371,⚠️ 獲利稀釋,-408.66999999999996,26.126759488873237,❌ 暫避觀望
0.27,1.41%,0.95,-64.42,16.15%,2025,2235.TWO,謚源,2026-03,360.59,-48.08,-6.01,28.35,28.2999992371,📉 獲利侵蝕,-408.66999999999996,14.973544569894178,⚪ 中性觀察
4.81,9.90%,14.79,-11.39,24.81%,2025,4441.TW,振大環球,2026-03,410.79,2.12,28.28,0.0,0.0,⚠️ 獲利稀釋,-408.67,0.0,⚪ 數據不足
12.28,10.13%,28.13,9.24,19.04%,2025,3443.TW,創意,2026-03,480.34,71.27,36.32,1093.5,6500.0,⚠️ 獲利稀釋,-409.07,89.16323731138546,❌ 暫避觀望
0.07,7.19%,-1.77,18.81,11.98%,2025,2208.TW,台船,2026-03,520.84,110.77,50.27,-84.29999999999998,19.0,🔄 轉虧為盈,-410.07000000000005,0.0,⚪ 數據不足
0.51,N/A,1.63,-20.6,N/A,2025,6548.TWO,長科*,2026-03,421.47,11.36,12.02,57.3,72.5999984741,⚠️ 獲利稀釋,-410.11,19.00523520264398,❌ 暫避觀望
1.5,N/A,3.75,-40.13,N/A,2025,7718.TWO,友鋮,2026-03,471.19,60.87,1.44,124.05,46.0,⚠️ 獲利稀釋,-410.32,5.562273276904475,⚪ 中性觀察
1.35,9.53%,1.98,-70.28,22.10%,2025,4912.TW,聯德控股-KY,2026-03,426.7,15.93,10.44,116.7,92.6999969482,⚠️ 獲利稀釋,-410.77,11.915166702853469,⚪ 中性觀察
0.17,12.04%,0.9,-79.87,28.02%,2025,4119.TW,旭富,2026-03,374.73,-37.04,-11.81,31.5,59.2000007629,📉 獲利侵蝕,-411.77000000000004,28.1904765537619,❌ 暫避觀望
0.05,1.74%,0.19,-42.42,21.38%,2025,1809.TW,中釉,2026-03,413.58,0.0,3.41,6.6,37.2999992371,📉 獲利侵蝕,-413.58,84.77272553886365,❌ 暫避觀望
5.15,N/A,23.26,10.59,N/A,2025,6414.TW,樺漢,2026-03,400.46,-14.45,-2.8,833.55,371.5,📉 獲利侵蝕,-414.90999999999997,6.685261831923699,⚪ 中性觀察
0.28,3.22%,1.53,6.99,16.95%,2025,2427.TW,三商電,2026-03,368.77,-47.17,33.95,56.55,23.2999992371,📉 獲利侵蝕,-415.94,6.180371150424403,⚪ 中性觀察
0.69,N/A,2.45,-14.34,N/A,2025,9931.TW,欣高,2026-03,406.89,-9.21,-19.51,90.9,34.0999984741,📉 獲利侵蝕,-416.09999999999997,5.627062454471947,⚪ 中性觀察
1.66,10.49%,6.64,28.09,21.72%,2025,2301.TW,光寶科,2026-03,427.96,10.14,21.11,241.95,278.0,⚠️ 獲利稀釋,-417.82,17.23496590204588,❌ 暫避觀望
0.66,N/A,4.94,151.41,N/A,2025,6831.TW,邁科,2026-03,617.94,200.0,84.7,140.85000000000002,525.0,⚠️ 獲利稀釋,-417.94000000000005,55.91054313099041,❌ 暫避觀望
0.27,4.40%,1.8,-40.47,21.43%,2025,3338.TW,泰碩,2026-03,361.34,-56.67,-3.54,69.00000000000001,66.0,📉 獲利侵蝕,-418.01,14.34782608695652,⚪ 中性觀察
-1.36,N/A,-5.16,-94.72,N/A,2025,6441.TWO,廣錠,2026-03,311.42,-109.23,-56.46,-198.90000000000003,23.4500007629,📉 獲利侵蝕,-420.65000000000003,0.0,⚪ 數據不足
0.1,-11.28%,-5.26,-124.23,25.62%,2025,4923.TWO,力士,2026-03,527.37,105.59,10.31,-207.6,55.2999992371,🔄 轉虧為盈,-421.78,0.0,⚪ 數據不足
0.59,N/A,3.74,-32.79,N/A,2025,6147.TWO,頎邦,2026-03,387.41,-34.44,5.49,126.15,209.5,📉 獲利侵蝕,-421.85,24.910820451843044,❌ 暫避觀望
1.0,N/A,1.91,-20.92,N/A,2025,9933.TW,中鼎,2026-03,589.15,166.0,-23.41,22.200000000000003,42.4000015259,⚠️ 獲利稀釋,-423.15,28.64864967966216,❌ 暫避觀望
0.1,0.40%,5.2,27.76,14.36%,2025,3558.TWO,神準,2026-03,328.63,-96.12,25.46,210.6,123.0,📉 獲利侵蝕,-424.75,8.760683760683762,⚪ 中性觀察
0.66,N/A,1.42,-48.36,N/A,2025,8928.TWO,鉅明,2026-03,370.49,-56.0,7.97,31.5,23.3999996185,📉 獲利侵蝕,-426.49,11.142856961190477,⚪ 中性觀察
3.58,N/A,6.46,-40.72,N/A,2025,6629.TWO,泰金-KY,2026-03,460.73,33.09,7.66,237.0,103.5,⚠️ 獲利稀釋,-427.64,6.5506329113924044,⚪ 中性觀察
-0.06,-7.81%,-0.82,-1011.11,11.27%,2025,1324.TW,地球,2026-03,453.18,25.0,-7.7,-31.050000000000004,9.9899997711,⚠️ 獲利稀釋,-428.18,0.0,⚪ 數據不足
0.01,0.28%,0.67,-56.49,19.47%,2025,3552.TWO,同致,2026-03,339.45,-88.89,-0.85,18.6,41.1500015259,📉 獲利侵蝕,-428.34,33.18548510153226,❌ 暫避觀望
0.12,N/A,0.14,-77.05,N/A,2025,6244.TWO,茂迪,2026-03,399.05,-29.41,-5.05,10.799999999999999,22.3500003815,📉 獲利侵蝕,-428.46000000000004,31.04166719652778,❌ 暫避觀望
1.44,7.94%,4.3,36.94,25.09%,2025,3171.TWO,炎洲流通,2026-03,517.89,88.16,32.43,160.5,59.2999992371,⚠️ 獲利稀釋,-429.73,5.54205600346729,⚪ 中性觀察
1.03,7.74%,1.22,377.27,23.49%,2025,4764.TW,雙鍵,2026-03,608.46,178.38,5.46,48.75,203.5,⚠️ 獲利稀釋,-430.08000000000004,62.61538461538461,❌ 暫避觀望
1.15,2.26%,0.43,107.41,10.44%,2025,2465.TW,麗臺,2026-03,809.72,379.17,5.42,32.85,89.1999969482,⚠️ 獲利稀釋,-430.55,40.730592213789954,❌ 暫避觀望
1.08,N/A,8.72,27.67,N/A,2025,7703.TWO,銳澤,2026-03,386.1,-44.9,31.42,320.1,198.5,📉 獲利侵蝕,-431.0,9.30178069353327,⚪ 中性觀察
0.3,0.61%,0.58,-44.12,19.12%,2025,3467.TWO,台灣精材,2026-03,489.0,57.89,-0.57,23.249999999999996,73.5,⚠️ 獲利稀釋,-431.11,47.41935483870968,❌ 暫避觀望
-0.2,27.02%,0.34,126.0,52.20%,2025,4530.TWO,宏易,2026-03,246.43,-185.71,455.57,-4.199999999999999,24.2999992371,🏰 高護城河,-432.14,0.0,⚪ 數據不足
0.45,N/A,0.5,-21.88,N/A,2025,6834.TW,天二科技,2026-03,464.7,32.35,12.86,14.85,101.5,⚠️ 獲利稀釋,-432.34999999999997,102.52525252525253,❌ 暫避觀望
0.22,N/A,0.28,-88.43,N/A,2025,9940.TW,信義,2026-03,516.23,83.33,-10.36,7.95,20.2999992371,⚠️ 獲利稀釋,-432.90000000000003,38.30188535301887,❌ 暫避觀望
1.01,N/A,5.2,-37.65,N/A,2025,6412.TW,群電,2026-03,433.32,0.0,-7.33,186.15,74.0,📉 獲利侵蝕,-433.32,5.9629331184528604,⚪ 中性觀察
0.02,1.12%,-0.27,35.0,16.50%,2025,1460.TW,宏遠,2026-03,373.47,-60.0,-9.38,-10.350000000000001,6.3800001144,🔄 轉虧為盈,-433.47,0.0,⚪ 數據不足
-2.7,N/A,-17.51,-56.06,N/A,2025,6462.TWO,神盾,2026-03,429.03,-5.06,11.11,-587.7,97.5999984741,📉 獲利侵蝕,-434.09,0.0,⚪ 數據不足
0.1,3.76%,-1.6,-203.45,18.49%,2025,1101.TW,台泥,2026-03,462.77,28.57,-3.11,-40.650000000000006,24.4500007629,🔄 轉虧為盈,-434.2,0.0,⚪ 數據不足
1.41,N/A,6.46,-10.28,N/A,2025,6143.TWO,振曜,2026-03,458.37,22.61,15.03,198.15,82.0,⚠️ 獲利稀釋,-435.76,6.207418622255866,⚪ 中性觀察
-0.38,N/A,0.67,-64.17,N/A,2025,6762.TWO,達亞,2026-03,246.42,-190.48,19.58,20.400000000000002,161.0,📉 獲利侵蝕,-436.9,118.38235294117646,❌ 暫避觀望
2.09,N/A,7.81,38.72,N/A,2025,6186.TWO,新潤,2026-03,438.27,0.0,3.72,346.49999999999994,30.0499992371,📉 獲利侵蝕,-438.27,1.300865767839827,⚪ 中性觀察
0.99,N/A,3.93,-35.22,N/A,2025,9945.TW,潤泰新,2026-03,418.62,-20.17,23.56,139.8,28.9500007629,📉 獲利侵蝕,-438.79,3.1062232578218882,⚪ 中性觀察
2.0,6.72%,9.05,-27.23,16.76%,2025,2385.TW,群光,2026-03,430.95,-8.57,-5.73,363.15000000000003,105.5,📉 獲利侵蝕,-439.52,4.357703428335398,⚪ 中性觀察
0.62,N/A,2.23,-5.51,N/A,2025,8917.TWO,欣泰,2026-03,459.52,14.81,11.76,85.95,52.5999984741,⚠️ 獲利稀釋,-444.71,9.179755405602092,⚪ 中性觀察
0.35,N/A,-1.15,31.55,N/A,2025,6218.TWO,豪勉,2026-03,685.01,240.0,4.45,-28.649999999999995,56.0,🔄 轉虧為盈,-445.01,0.0,⚪ 數據不足
1.26,12.03%,10.39,58.63,20.24%,2025,1215.TW,卜蜂,2026-03,400.2,-47.06,1.7,368.09999999999997,107.0,📉 獲利侵蝕,-447.26,4.360228198859006,⚪ 中性觀察
-0.02,N/A,0.02,102.99,N/A,2025,6477.TW,安集,2026-03,525.77,77.78,-4.46,3.9000000000000004,33.7999992371,⚠️ 獲利稀釋,-447.99,129.99999706576924,❌ 暫避觀望
0.06,0.36%,2.45,19.51,23.02%,2025,1259.TWO,安心,2026-03,370.58,-77.78,0.27,67.05,64.5,📉 獲利侵蝕,-448.36,14.429530201342283,⚪ 中性觀察
-0.19,N/A,-1.3,-354.9,N/A,2025,1781.TWO,合世,2026-03,190.19,-258.33,-43.65,-50.25000000000001,10.0500001907,📉 獲利侵蝕,-448.52,0.0,⚪ 數據不足
1.4,15.72%,4.31,-1.82,19.91%,2025,2441.TW,超豐,2026-03,483.67,34.62,10.19,161.54999999999998,118.5,⚠️ 獲利稀釋,-449.05,11.002785515320335,⚪ 中性觀察
-0.08,-68.47%,-0.1,78.72,4.92%,2025,4609.TWO,唐鋒,2026-03,488.62,38.46,23.71,-10.5,4.2399997711,⚠️ 獲利稀釋,-450.16,0.0,⚪ 數據不足
0.13,-0.03%,1.19,21.43,13.94%,2025,1907.TW,永豐餘,2026-03,695.02,244.44,-6.08,32.25,29.4500007629,⚠️ 獲利稀釋,-450.58,13.697674773441861,⚪ 中性觀察
0.09,6.58%,0.44,-66.92,14.01%,2025,1584.TWO,精剛,2026-03,384.14,-66.67,-9.94,0.0,0.0,📉 獲利侵蝕,-450.81,0.0,⚪ 數據不足
0.14,N/A,0.44,-81.97,N/A,2025,8182.TWO,加高,2026-03,379.1,-73.08,-2.15,4.950000000000002,38.8499984741,📉 獲利侵蝕,-452.18,117.72726810333329,❌ 暫避觀望
0.89,N/A,6.05,11.23,N/A,2025,9802.TW,鈺齊-KY,2026-03,425.74,-28.8,18.36,209.39999999999998,65.5,📉 獲利侵蝕,-454.54,4.691977077363897,⚪ 中性觀察
-0.01,4.98%,0.69,-77.63,20.31%,2025,2540.TW,愛山林,2026-03,343.95,-111.11,1.31,35.699999999999996,49.75,📉 獲利侵蝕,-455.06,20.903361344537817,❌ 暫避觀望
0.02,N/A,0.06,-57.14,N/A,2025,1506.TW,正道,2026-03,555.34,100.0,3.37,1.3499999999999999,9.8000001907,⚠️ 獲利稀釋,-455.34000000000003,108.88889100777779,❌ 暫避觀望
-0.6,-45.05%,-2.36,4.84,15.22%,2025,3259.TWO,鑫創,2026-03,438.64,-17.65,17.89,-87.6,10.8000001907,📉 獲利侵蝕,-456.28999999999996,0.0,⚪ 數據不足
0.0,-7.19%,-0.46,-143.4,9.34%,2025,3178.TWO,公準,2026-03,357.06,-100.0,-4.4,-17.25,62.7999992371,📉 獲利侵蝕,-457.06,0.0,⚪ 數據不足
5.26,30.89%,11.94,34.92,35.24%,2025,2072.TW,世紀風電,2026-03,546.62,88.76,6.33,0.0,0.0,⚠️ 獲利稀釋,-457.86,0.0,⚪ 數據不足
0.85,5.69%,-7.93,-272.65,19.78%,2025,3032.TW,偉訓,2026-03,418.46,-39.72,51.16,-182.85,76.0999984741,🔄 轉虧為盈,-458.17999999999995,0.0,⚪ 數據不足
0.24,5.94%,0.26,-79.17,15.11%,2025,4306.TW,炎洲,2026-03,550.29,91.67,-16.46,13.05,14.6000003815,⚠️ 獲利稀釋,-458.61999999999995,16.781609633908044,❌ 暫避觀望
0.64,2.64%,3.99,-33.62,16.71%,2025,2250.TW,IKKA-KY,2026-03,413.84,-44.83,-8.12,150.29999999999998,56.0999984741,📉 獲利侵蝕,-458.66999999999996,5.598802242924152,⚪ 中性觀察
2.59,0.97%,7.73,346.24,15.60%,2025,4439.TW,冠星-KY,2026-03,485.12,26.34,29.26,330.0,94.5,⚠️ 獲利稀釋,-458.78000000000003,4.295454545454546,⚪ 中性觀察
-0.4,-25.62%,-3.18,-31900.0,5.44%,2025,4745.TWO,合富-KY,2026-03,457.69,-2.56,-29.49,-80.70000000000002,11.6999998093,📉 獲利侵蝕,-460.25,0.0,⚪ 數據不足
0.4,N/A,2.18,-27.57,N/A,2025,8240.TWO,華宏,2026-03,412.91,-47.37,-5.0,76.95,50.5999984741,📉 獲利侵蝕,-460.28000000000003,9.863547460838207,⚪ 中性觀察
0.15,6.14%,0.53,783.33,24.00%,2025,4413.TWO,飛寶企業,2026-03,621.44,160.0,114.77,-3.4499999999999997,19.2999992371,⚠️ 獲利稀釋,-461.44000000000005,0.0,⚪ 數據不足
-0.39,N/A,-0.55,-433.33,N/A,2025,8104.TW,錸寶,2026-03,237.04,-225.0,54.84,-10.95,30.1000003815,📉 獲利侵蝕,-462.03999999999996,0.0,⚪ 數據不足
4.55,N/A,9.58,-8.41,N/A,2025,6419.TWO,京晨科,2026-03,655.65,193.55,-35.84,265.79999999999995,152.0,⚠️ 獲利稀釋,-462.09999999999997,8.577878103837472,⚪ 中性觀察
0.12,7.61%,2.07,73.95,19.46%,2025,4552.TW,力達-KY,2026-03,380.82,-81.54,-4.56,71.55000000000001,16.2000007629,📉 獲利侵蝕,-462.36,3.3962265750314464,⚪ 中性觀察
-0.16,10.64%,0.7,229.63,31.84%,2025,1796.TWO,金穎生技,2026-03,263.06,-200.0,29.92,15.449999999999998,29.5,📉 獲利侵蝕,-463.06,28.640776699029132,❌ 暫避觀望
0.4,-1.85%,1.34,-67.32,14.61%,2025,4935.TW,茂林-KY,2026-03,471.93,8.11,-22.97,47.70000000000001,31.6499996185,⚠️ 獲利稀釋,-463.82,9.952830068710691,⚪ 中性觀察
5.23,N/A,19.42,30.07,N/A,2025,6881.TWO,潤德,2026-03,501.43,34.79,22.91,692.4000000000001,212.0,⚠️ 獲利稀釋,-466.64,4.592720970537261,⚪ 中性觀察
-1.26,N/A,-7.24,21.08,N/A,2025,6499.TWO,益安,2026-03,501.36,34.72,43.24,-271.8,74.0,⚠️ 獲利稀釋,-466.64,0.0,⚪ 數據不足
0.03,N/A,4.18,-62.99,N/A,2025,8442.TW,威宏-KY,2026-03,369.3,-98.76,-2.85,151.95,46.0999984741,📉 獲利侵蝕,-468.06,4.550838941174729,⚪ 中性觀察
-0.19,0.14%,1.72,-61.33,15.03%,2025,1522.TW,堤維西,2026-03,354.99,-113.39,21.35,42.00000000000001,25.8500003815,📉 獲利侵蝕,-468.38,9.232142993392856,⚪ 中性觀察
0.3,1.56%,0.09,-79.55,13.18%,2025,2646.TW,星宇航空,2026-03,468.95,0.0,23.93,12.900000000000002,20.25,📉 獲利侵蝕,-468.95,23.546511627906973,❌ 暫避觀望
0.48,6.80%,2.05,0.5,17.17%,2025,4532.TW,瑞智,2026-03,435.2,-33.8,-5.76,78.14999999999999,25.0,📉 獲利侵蝕,-469.0,4.798464491362765,⚪ 中性觀察
0.85,9.36%,2.42,2.11,18.07%,2025,2610.TW,華航,2026-03,492.5,21.74,2.58,96.0,20.3500003815,⚠️ 獲利稀釋,-470.76,3.1796875596093748,⚪ 中性觀察
1.76,N/A,6.56,13.97,N/A,2025,7631.TW,聚賢研發-創,2026-03,580.84,109.52,29.58,202.95000000000002,136.5,⚠️ 獲利稀釋,-471.32000000000005,10.088691796008868,⚪ 中性觀察
-0.51,N/A,1.84,-42.86,N/A,2025,9921.TW,巨大,2026-03,317.87,-154.26,-15.47,75.9,90.0,📉 獲利侵蝕,-472.13,17.786561264822133,❌ 暫避觀望
-0.45,-3.78%,0.32,-11.11,44.20%,2025,4169.TW,泰宗,2026-03,11.33,-463.64,2.84,0.0,0.0,📉 獲利侵蝕,-474.96999999999997,0.0,⚪ 數據不足
4.36,N/A,12.13,25.11,N/A,2025,6274.TWO,台燿,2026-03,555.83,79.42,31.51,444.75,1320.0,⚠️ 獲利稀釋,-476.41,44.51939291736931,❌ 暫避觀望
0.1,6.52%,-1.02,-92.45,22.32%,2025,3685.TWO,元創精密,2026-03,643.82,166.67,-4.04,-33.15,35.8499984741,🔄 轉虧為盈,-477.1500000000001,0.0,⚪ 數據不足
1.28,N/A,2.51,-31.61,N/A,2025,3537.TWO,堡達,2026-03,482.08,4.07,3.51,77.1,52.7000007629,⚠️ 獲利稀釋,-478.01,10.252918436361867,⚪ 中性觀察
0.75,6.20%,-2.0,-338.6,20.83%,2025,3095.TWO,及成,2026-03,648.25,169.7,6.53,-101.55,36.0,🔄 轉虧為盈,-478.55,0.0,⚪ 數據不足
0.03,-24.84%,-0.87,42.76,6.55%,2025,1445.TW,大宇,2026-03,395.45,-83.33,-22.14,-26.999999999999996,10.0,🔄 轉虧為盈,-478.78,0.0,⚪ 數據不足
-0.19,N/A,-4.63,-707.04,N/A,2025,6111.TWO,光聚晶電,2026-03,547.95,67.92,46.15,-89.85000000000001,34.75,⚠️ 獲利稀釋,-480.03000000000003,0.0,⚪ 數據不足
-0.62,N/A,-1.93,-3.35,N/A,2025,6668.TW,中揚光,2026-03,456.09,-24.0,24.6,-63.30000000000001,44.7999992371,📉 獲利侵蝕,-480.09,0.0,⚪ 數據不足
0.34,N/A,2.9,11.54,N/A,2025,6722.TW,輝創,2026-03,450.95,-29.17,-2.79,0.0,32.4000015259,📉 獲利侵蝕,-480.12,0.0,⚪ 數據不足
1.33,38.48%,4.2,60.92,48.92%,2025,4772.TWO,台特化,2026-03,570.19,90.0,127.87,145.65,241.5,⚠️ 獲利稀釋,-480.19000000000005,24.871266735324404,❌ 暫避觀望
0.1,N/A,-0.31,-142.47,N/A,2025,8121.TWO,越峰,2026-03,680.96,200.0,-0.85,-15.0,27.25,🔄 轉虧為盈,-480.96000000000004,0.0,⚪ 數據不足
0.12,22.63%,0.58,-69.95,42.09%,2025,3266.TW,昇陽,2026-03,552.83,71.43,-69.37,16.65,13.8999996185,⚠️ 獲利稀釋,-481.40000000000003,12.522522178828831,⚪ 中性觀察
0.69,8.37%,2.31,14.36,20.63%,2025,2221.TWO,大甲,2026-03,487.77,6.15,-2.98,87.89999999999999,116.0,⚠️ 獲利稀釋,-481.62,19.795221843003414,❌ 暫避觀望
1.96,N/A,4.48,32.54,N/A,2025,5515.TW,建國,2026-03,809.17,326.09,15.92,150.75,49.5499992371,⚠️ 獲利稀釋,-483.08,4.93034818279602,⚪ 中性觀察
12.61,14.07%,28.26,33.98,26.37%,2025,3324.TWO,雙鴻,2026-03,607.83,124.6,47.52,996.15,1385.0,⚠️ 獲利稀釋,-483.23,20.85529287757868,❌ 暫避觀望
0.28,-0.08%,0.04,-92.0,11.85%,2025,1727.TW,中華化,2026-03,1143.71,660.0,-5.46,5.3999999999999995,105.0,⚠️ 獲利稀釋,-483.71000000000004,291.6666666666667,❌ 暫避觀望
0.2,N/A,-0.25,-92.31,N/A,2025,6113.TWO,亞矽,2026-03,550.99,66.67,-10.01,-3.9000000000000004,22.2999992371,🔄 轉虧為盈,-484.32,0.0,⚪ 數據不足
0.52,N/A,1.04,38.67,N/A,2025,6506.TWO,雙邦,2026-03,512.11,26.83,-1.7,41.550000000000004,18.0,⚠️ 獲利稀釋,-485.28000000000003,6.4981949458483745,⚪ 中性觀察
0.56,10.05%,3.0,-22.04,14.02%,2025,1102.TW,亞泥,2026-03,525.08,39.47,-6.89,108.9,35.2999992371,⚠️ 獲利稀釋,-485.61,4.8622588480854,⚪ 中性觀察
-0.32,-5.91%,-2.38,-48.37,51.08%,2025,2438.TW,翔耀,2026-03,454.78,-31.82,15.52,-80.54999999999998,19.2000007629,🏰 高護城河,-486.59999999999997,0.0,⚪ 數據不足
0.21,N/A,0.17,-92.83,N/A,2025,4545.TW,銘鈺,2026-03,441.81,-47.5,-0.35,3.0000000000000004,33.1500015259,📉 獲利侵蝕,-489.31,165.75000762949998,❌ 暫避觀望
1.33,N/A,6.91,-33.96,N/A,2025,4958.TW,臻鼎-KY,2026-03,592.06,101.52,6.33,199.95000000000002,476.0,⚠️ 獲利稀釋,-490.53999999999996,35.70892723180795,❌ 暫避觀望
-0.11,-12.78%,-0.49,-184.48,9.49%,2025,2342.TW,茂矽,2026-03,327.79,-164.71,7.56,-15.450000000000001,39.5999984741,📉 獲利侵蝕,-492.5,0.0,⚪ 數據不足
1.58,N/A,6.33,24.26,N/A,2025,7714.TWO,創泓科技,2026-03,549.29,56.44,45.1,222.3,174.0,⚠️ 獲利稀釋,-492.84999999999997,11.740890688259109,⚪ 中性觀察
1.69,6.37%,4.74,-22.96,18.27%,2025,2492.TW,華新科,2026-03,536.0,40.83,4.91,152.1,297.0,⚠️ 獲利稀釋,-495.17,29.289940828402372,❌ 暫避觀望
-0.22,N/A,-1.47,-539.13,N/A,2025,6152.TW,百一,2026-03,448.77,-46.67,-30.73,-59.10000000000001,14.75,📉 獲利侵蝕,-495.44,0.0,⚪ 數據不足
0.78,7.43%,3.73,-18.02,19.39%,2025,2375.TW,凱美,2026-03,461.36,-36.07,5.35,130.5,117.5,📉 獲利侵蝕,-497.43,13.505747126436782,⚪ 中性觀察
-0.4,-4.89%,0.68,-69.2,8.85%,2025,2367.TW,燿華,2026-03,332.8,-165.57,-12.33,25.2,40.6500015259,📉 獲利侵蝕,-498.37,24.196429479702385,❌ 暫避觀望
2.06,N/A,4.21,15.34,N/A,2025,8358.TWO,金居,2026-03,597.93,96.19,15.52,160.35000000000002,478.5,⚠️ 獲利稀釋,-501.73999999999995,44.76145930776426,❌ 暫避觀望
0.12,-17.20%,-0.84,16.83,28.85%,2025,3067.TWO,全域,2026-03,553.55,50.0,33.85,-34.5,17.0,🔄 轉虧為盈,-503.54999999999995,0.0,⚪ 數據不足
-0.96,N/A,-3.92,2.97,N/A,2025,6706.TW,惠特,2026-03,147.12,-357.14,-3.41,-179.70000000000002,145.0,📉 獲利侵蝕,-504.26,0.0,⚪ 數據不足
