expansion,date,price,pe,symbol,rev_yoy,prev_eps,gm,advice,prev_eps_yoy,prev_year,est_price,name,status,prev_rev_yoy,eps,om,eps_yoy
2.030000000000001,2026-03,10.25,5.890804597701149,2897.TW,36.86,0.61,91.47%,✅ 穩健價值,-35.48,2025,26.1,王道銀行,🏰 高護城河,-2.09,0.28,32.72%,38.89
0.9399999999999977,2026-03,0.0,0.0,4190.TW,42.24,-1.59,N/A,⚪ 數據不足,67.52,2025,0.0,佐登-KY,🚀 利潤擴張,1.27,-0.26,N/A,43.18
0.6000000000000014,2026-03,76.5999984741,5.459729043057734,4951.TWO,35.11,5.98,N/A,✅ 穩健價值,40.71,2025,210.45,精拓科,🚀 利潤擴張,4.88,1.71,N/A,35.71
0.5700000000000003,2026-03,20.3500003815,6.694079072861841,2838.TW,17.29,1.29,94.34%,✅ 穩健價值,8.94,2025,45.6,聯邦銀,🏰 高護城河,4.5,0.35,35.36%,17.86
0.28999999999999915,2026-03,732.0,7.657704780834815,3293.TWO,19.67,38.51,97.58%,✅ 穩健價值,19.82,2025,1433.8500000000001,鈊象,🏰 高護城河,19.01,11.18,59.33%,19.96
-0.07999999999999985,2026-03,33.2000007629,0.0,7760.TW,-1.33,0.68,N/A,⚪ 數據不足,-68.78,2025,0.0,享溫馨,🌑 雙重衰退,-1.96,0.7,N/A,-1.41
-0.07999999999999985,2026-03,0.0,0.0,7760.TWO,-1.33,0.68,N/A,⚪ 數據不足,-68.78,2025,0.0,未知,🌑 雙重衰退,-1.96,0.7,N/A,-1.41
-0.3099999999999987,2026-03,70.9000015259,21.615854123749997,6906.TW,16.31,1.87,N/A,❌ 暫避觀望,-48.45,2025,49.2,現觀科,⚠️ 獲利稀釋,-11.58,0.6,N/A,16.0
-0.9000000000000004,2026-03,80.9000015259,0.0,6535.TWO,-13.62,-2.05,N/A,⚪ 數據不足,19.44,2025,-90.0,順藥,🌑 雙重衰退,-8.49,-0.72,N/A,-14.52
-1.0600000000000005,2026-03,33.6500015259,6.83943120445122,2892.TW,12.82,1.87,78.99%,⚪ 中性觀察,3.31,2025,73.8,第一金,🏰 高護城河,7.59,0.57,35.12%,11.76
-1.1400000000000006,2026-03,17.2999992371,0.0,6901.TW,38.45,-1.38,N/A,⚪ 數據不足,53.38,2025,-65.25,鑽石投資,⚠️ 獲利稀釋,51.85,-0.42,N/A,37.31
-1.7799999999999994,2026-03,25.0499992371,7.367646834441176,5880.TW,14.28,1.36,N/A,⚪ 中性觀察,7.94,2025,51.0,合庫金,⚠️ 獲利稀釋,13.01,0.36,N/A,12.5
-1.8699999999999974,2026-03,24.1000003815,6.1323156187022905,2801.TW,20.79,1.51,88.90%,⚪ 中性觀察,13.53,2025,58.949999999999996,彰銀,🏰 高護城河,8.35,0.44,38.59%,18.92
-1.9099999999999984,2026-03,44.1500015259,5.332125788152174,5876.TW,11.29,3.06,N/A,⚪ 中性觀察,10.11,2025,124.19999999999999,上海商銀,⚠️ 獲利稀釋,3.7,1.05,N/A,9.38
-2.0799999999999983,2026-03,121.5,0.0,7820.TWO,63.3,1.76,N/A,⚪ 數據不足,4.79,2025,0.0,立盈,⚠️ 獲利稀釋,58.62,0.79,N/A,61.22
-3.9000000000000004,2026-03,16.5499992371,5.045731474725609,2834.TW,13.27,1.26,97.54%,⚪ 中性觀察,2.44,2025,49.2,臺企銀,🏰 高護城河,2.85,0.35,41.10%,9.37
-4.2900000000000205,2026-03,20.8500003815,3.6902655542477873,2536.TW,404.29,3.19,N/A,⚪ 中性觀察,422.95,2025,84.75,宏普,⚠️ 獲利稀釋,327.05,0.15,N/A,400.0
-5.049999999999997,2026-03,8.4499998093,0.0,2726.TWO,56.57,-3.55,54.90%,⚪ 數據不足,-174.64,2025,-105.6,雅茗-KY,🏰 高護城河,0.59,-0.33,-51.18%,51.52
-5.090000000000003,2026-03,445.5,29.213114754098356,6415.TW,120.31,6.4,N/A,❌ 暫避觀望,8.14,2025,228.75000000000003,矽力*-KY,⚠️ 獲利稀釋,1.94,1.98,N/A,115.22
-6.640000000000001,2026-03,38.0,7.037037037037036,2884.TW,19.37,2.12,91.14%,⚪ 中性觀察,30.06,2025,81.0,玉山金,🏰 高護城河,20.44,0.62,40.48%,12.73
-6.729999999999997,2026-03,17.25,0.0,4171.TWO,56.73,-1.93,73.67%,⚪ 數據不足,8.21,2025,-79.95,瑞基,🏰 高護城河,12.71,-0.09,-9.23%,50.0
-7.1,2026-03,65.0,6.435643564356436,2891.TW,22.25,4.08,70.98%,⚪ 中性觀察,11.73,2025,151.5,中信金,🏰 高護城河,29.29,1.18,31.38%,15.15
-9.66,2026-03,134.0,6.539775500244021,2881.TW,-10.41,8.37,42.21%,⚪ 中性觀察,-21.56,2025,307.35,富邦金,🌑 雙重衰退,9.74,2.4,22.46%,-20.07
-10.07,2026-03,28.8999996185,5.391790973600747,4911.TWO,-52.83,2.18,85.36%,⚪ 中性觀察,26.01,2025,80.39999999999999,德英,🏰 高護城河,24.13,0.23,42.63%,-62.9
-10.710000000000008,2026-03,20.5499992371,2.3539518026460478,2528.TW,-98.55,3.65,15.63%,⚪ 中性觀察,12.42,2025,130.95000000000002,皇普,🌑 雙重衰退,130.3,-0.11,10.37%,-109.26
-10.719999999999999,2026-03,92.3000030518,5.42941194422353,6534.TW,17.4,4.51,N/A,⚪ 中性觀察,-2.59,2025,255.0,正瀚-創,⚠️ 獲利稀釋,11.21,4.15,N/A,6.68
-11.030000000000001,2026-03,17.75,0.0,6958.TW,174.36,-2.38,N/A,⚪ 數據不足,-280.56,2025,-70.65,日盛台駿,🔄 轉虧為盈,-7.09,0.2,N/A,163.33
-11.209999999999999,2026-03,18.8500003815,4.934555073691099,2812.TW,13.77,1.53,93.02%,⚪ 中性觀察,0.0,2025,57.300000000000004,台中銀,🏰 高護城河,6.96,0.4,51.96%,2.56
-11.850000000000023,2026-03,28.5499992371,0.0,6598.TW,168.99,-1.96,N/A,⚪ 數據不足,22.83,2025,-61.349999999999994,ABC-KY,🔄 轉虧為盈,38.52,0.2,N/A,157.14
-12.140000000000015,2026-03,70.5,63.51351351351352,3141.TWO,149.28,0.54,38.56%,❌ 暫避觀望,-54.31,2025,16.65,晶宏,⚠️ 獲利稀釋,7.08,0.84,-3.65%,137.14
-13.820000000000007,2026-03,11.3000001907,0.0,1453.TW,72.15,0.04,912.85%,⚪ 數據不足,100.0,2025,-1.05,大將,🏰 高護城河,7.27,-0.05,-2853.40%,58.33
-13.85,2026-03,100.5,5.932703659976388,2882.TW,12.33,7.06,62.29%,⚪ 中性觀察,-2.94,2025,254.09999999999997,國泰金,🏰 高護城河,-2.04,2.15,30.59%,-1.52
-14.090000000000003,2026-03,39.5999984741,7.485822017788279,2890.TW,47.42,1.97,91.41%,⚪ 中性觀察,4.57,2025,79.35,永豐金,🏰 高護城河,15.47,0.76,37.14%,33.33
-15.41,2025-09,0.0,0.0,1589.TW,16.77,-2.71,7.87%,⚪ 數據不足,65.91,2025,0.0,永冠-KY,⚠️ 獲利稀釋,18.73,-5.06,-5.22%,1.36
-15.84,2026-03,13.6499996185,5.883620525215517,2845.TW,11.99,0.93,102.49%,⚪ 中性觀察,-14.85,2025,34.800000000000004,遠東銀,🏰 高護城河,0.06,0.25,38.22%,-3.85
-15.91,2026-03,4.9600000381,0.0,5907.TW,8.46,-4.55,N/A,⚪ 數據不足,-73.66,2025,-159.0,大洋-KY,📉 獲利侵蝕,-14.95,-1.01,N/A,-7.45
-16.08,2026-03,16.3999996185,4.568245019080781,2820.TW,76.08,1.34,87.03%,⚪ 中性觀察,31.37,2025,53.849999999999994,華票,🏰 高護城河,33.06,0.48,65.42%,60.0
-16.12,2026-03,59.0999984741,6.985815422470449,5203.TW,20.0,3.63,N/A,⚪ 中性觀察,-9.05,2025,126.89999999999999,訊連,⚠️ 獲利稀釋,18.91,1.34,N/A,3.88
-16.340000000000003,2026-03,59.0,11.259541984732824,1760.TW,98.16,2.22,52.35%,⚪ 中性觀察,53.1,2025,78.60000000000001,寶齡富錦,🏰 高護城河,1.66,0.6,13.25%,81.82
-17.090000000000003,2026-03,133.0,66.16915422885572,1597.TW,197.09,0.91,38.83%,❌ 暫避觀望,-15.24,2025,30.150000000000002,直得,⚠️ 獲利稀釋,9.81,0.43,9.16%,180.0
-18.21,2026-03,103.5,2.846534653465346,3708.TW,-54.13,35.57,24.80%,⚪ 中性觀察,1276.65,2025,545.4000000000001,上緯投控,🌑 雙重衰退,-30.75,0.13,-95.04%,-72.34
-21.590000000000003,2026-03,44.4500007629,0.0,6542.TWO,54.92,0.02,N/A,⚪ 數據不足,-99.01,2025,-8.100000000000001,隆中,⚠️ 獲利稀釋,10.22,0.04,N/A,33.33
-21.689999999999998,2026-03,24.4500007629,8.63957624130742,2910.TW,18.36,1.23,87.61%,⚪ 中性觀察,8.85,2025,42.45,統領,🏰 高護城河,-14.47,0.29,51.79%,-3.33
-22.47,2026-03,24.5,8.085808580858085,4106.TW,122.47,1.2,N/A,⚪ 中性觀察,5.26,2025,45.45,雃博,⚠️ 獲利稀釋,0.74,0.46,N/A,100.0
-22.839999999999975,2026-03,588.0,193.42105263157893,4971.TWO,254.17,1.65,N/A,❌ 暫避觀望,146.97,2025,45.6,IET-KY,⚠️ 獲利稀釋,50.49,1.97,N/A,231.33
-23.32,2026-03,235.5,0.0,3485.TWO,-6.85,5.9,N/A,⚪ 數據不足,-17.37,2025,0.0,敘豐,🌑 雙重衰退,-10.06,1.69,N/A,-30.17
-23.950000000000003,2026-03,1400.0,39.55919751342187,6446.TW,76.92,13.64,N/A,❌ 暫避觀望,53.11,2025,530.85,藥華藥,⚠️ 獲利稀釋,60.61,5.79,N/A,52.97
-25.2,2026-03,151.5,12.828111769686707,6712.TWO,49.97,4.88,N/A,⚪ 中性觀察,7.69,2025,177.14999999999998,長聖,⚠️ 獲利稀釋,8.96,1.39,N/A,24.77
-26.030000000000005,2026-03,42.4500007629,7.621185056175942,6856.TWO,47.77,2.62,N/A,⚪ 中性觀察,-36.41,2025,83.55000000000001,鑫傳,⚠️ 獲利稀釋,19.24,0.56,N/A,21.74
-26.439999999999998,2026-03,23.25,35.76923076923076,8076.TWO,326.44,0.14,N/A,❌ 暫避觀望,-90.28,2025,9.750000000000002,伍豐,⚠️ 獲利稀釋,-11.54,0.16,N/A,300.0
-27.14,2026-03,30.5499992371,3.921694382169448,1442.TW,-55.17,3.03,49.04%,⚪ 中性觀察,-57.74,2025,116.85,名軒,🌑 雙重衰退,-62.17,0.23,34.02%,-82.31
-27.559999999999995,2026-03,0.0,0.0,7803.TW,-6.92,-2.29,N/A,⚪ 數據不足,-67.15,2025,0.0,雲象科技-創,🌑 雙重衰退,91.93,-0.78,N/A,-34.48
-27.559999999999995,2026-03,0.0,0.0,7803.TWO,-6.92,-2.29,N/A,⚪ 數據不足,-67.15,2025,0.0,未知,🌑 雙重衰退,91.93,-0.78,N/A,-34.48
-28.31,2026-03,12.5500001907,0.0,2702.TW,18.79,-0.35,89.24%,⚪ 數據不足,-234.62,2025,-24.3,華園,🔄 轉虧為盈,-2.27,0.19,10.47%,-9.52
-28.85,2026-03,0.0,0.0,4728.TWO,28.12,13.33,77.03%,⚪ 數據不足,6.9,2025,0.0,雙美,🏰 高護城河,11.45,4.07,41.97%,-0.73
-28.87,2026-03,42.25,8.109404990403071,8942.TWO,20.98,1.83,N/A,⚪ 中性觀察,-66.05,2025,78.15,森鉅,📉 獲利侵蝕,-20.5,1.05,N/A,-7.89
-28.88,2026-03,73.1999969482,0.0,2723.TW,39.9,-2.47,59.54%,⚪ 數據不足,-175.3,2025,-53.400000000000006,美食-KY,🔄 轉虧為盈,-4.59,1.31,7.94%,11.02
-30.67,2026-03,61.5,5.823863636363636,6592.TW,55.42,4.72,N/A,⚪ 中性觀察,10.4,2025,158.4,和潤企業,⚠️ 獲利稀釋,-18.16,0.76,N/A,24.75
-31.44999999999999,2026-03,163.5,0.0,6693.TWO,542.16,-0.09,N/A,⚪ 數據不足,-102.7,2025,-26.700000000000003,廣閎科,🔄 轉虧為盈,29.21,1.17,N/A,510.71
-34.69,2026-03,40.9000015259,83.46939086918368,4741.TWO,244.69,0.29,33.55%,❌ 暫避觀望,-85.43,2025,7.35,泓瀚,⚠️ 獲利稀釋,-17.82,0.31,3.21%,210.0
-34.92,2026-03,23.2999992371,0.0,1435.TW,54.92,-0.41,64.71%,⚪ 數據不足,-51.85,2025,-14.1,中福,🏰 高護城河,-43.98,-0.08,-1427.47%,20.0
-35.099999999999994,2026-03,11.6000003815,0.0,3522.TWO,125.1,-2.66,N/A,⚪ 數據不足,-17.7,2025,-81.6,御嵿,🔄 轉虧為盈,27.85,0.4,N/A,90.0
-36.16,2026-03,14.3999996185,3.9237056181198913,3056.TW,-63.16,1.07,21.31%,⚪ 中性觀察,-82.6,2025,55.05,富華新,🌑 雙重衰退,-68.21,0.01,-1.56%,-99.32
-37.59000000000003,2026-03,17.2000007629,5.695364491026491,1529.TW,470.92,1.01,16.87%,⚪ 中性觀察,876.92,2025,45.3,樂事綠能,⚠️ 獲利稀釋,32.89,0.16,7.13%,433.33
-37.72999999999999,2026-03,17.6000003815,15.855856199549548,1463.TW,-64.4,0.13,N/A,❌ 暫避觀望,-95.82,2025,16.650000000000002,強盛新,🌑 雙重衰退,23.84,-0.01,N/A,-102.13
-37.95,2026-03,264.5,18.812233285917497,6870.TWO,104.62,7.08,N/A,❌ 暫避觀望,40.48,2025,210.89999999999998,騰雲,⚠️ 獲利稀釋,20.33,1.1,N/A,66.67
-38.26,2026-03,28.75,5.383895131086143,6482.TWO,-33.46,2.32,N/A,⚪ 中性觀察,-34.28,2025,80.1,弘煜科,🌑 雙重衰退,-10.07,0.28,N/A,-71.72
-38.51,2026-03,571.0,60.10526315789474,7728.TWO,94.63,4.92,N/A,❌ 暫避觀望,-45.05,2025,142.5,光焱科技,⚠️ 獲利稀釋,-6.16,1.53,N/A,56.12
-39.09,2026-03,103.0,0.0,7842.TWO,86.87,4.01,N/A,⚪ 數據不足,112.83,2025,0.0,天能綠電,⚠️ 獲利稀釋,123.22,1.33,N/A,47.78
-39.849999999999994,2026-03,62.5,0.0,7818.TW,-12.84,5.65,N/A,⚪ 數據不足,-28.57,2025,0.0,溢泰實業,🌑 雙重衰退,-4.14,0.88,N/A,-52.69
-39.849999999999994,2026-03,0.0,0.0,7818.TWO,-12.84,5.65,N/A,⚪ 數據不足,-28.57,2025,0.0,未知,🌑 雙重衰退,-4.14,0.88,N/A,-52.69
-39.860000000000014,2026-03,113.0,16.424418604651162,3577.TWO,130.77,2.37,53.43%,❌ 暫避觀望,46.3,2025,103.20000000000002,泓格,🏰 高護城河,9.44,1.47,14.28%,90.91
-39.879999999999995,2026-03,21.3500003815,0.0,3288.TWO,123.55,-0.64,71.52%,⚪ 數據不足,-74.29,2025,-25.049999999999997,點晶,🏰 高護城河,-10.15,-0.08,6.07%,83.67
-40.22,2026-03,63.0,4.561911658218682,6024.TW,97.36,5.48,N/A,⚪ 中性觀察,-6.01,2025,207.15,群益期,⚠️ 獲利稀釋,9.98,1.76,N/A,57.14
-40.43,2026-03,1155.0,0.0,6949.TW,50.51,-7.23,N/A,⚪ 數據不足,44.38,2025,-235.35000000000002,沛爾生醫-創,⚠️ 獲利稀釋,60.07,-1.18,N/A,10.08
-40.510000000000005,2026-03,79.0999984741,43.224042882021855,6423.TWO,-6.55,0.58,N/A,❌ 暫避觀望,-39.36,2025,27.450000000000003,億而得,🌑 雙重衰退,2.34,0.28,N/A,-47.06
-40.620000000000005,2026-03,51.4000015259,0.0,6961.TWO,0.49,4.23,N/A,⚪ 數據不足,16.53,2025,0.0,旅天下,📉 獲利侵蝕,-8.56,1.9,N/A,-40.13
-40.9,2026-03,3.2100000381,0.0,4529.TWO,40.9,-0.74,59.04%,⚪ 數據不足,42.64,2025,-28.05,淳紳,🏰 高護城河,-22.14,-0.17,-1090.16%,0.0
-42.38999999999999,2026-03,13385.0,56.01355875460329,2059.TW,81.21,103.23,76.10%,❌ 暫避觀望,59.82,2025,3584.3999999999996,川湖,🏰 高護城河,72.77,36.58,69.19%,38.82
-44.06000000000001,2026-03,350.5,8.387173965063413,6788.TWO,77.29,17.36,N/A,⚪ 中性觀察,31.09,2025,626.85,華景電,⚠️ 獲利稀釋,19.97,4.49,N/A,33.23
-44.18000000000001,2026-03,38.0499992371,6.640488523054101,2739.TW,153.86,2.36,44.04%,⚪ 中性觀察,-56.22,2025,85.95,寒舍,⚠️ 獲利稀釋,2.72,1.3,12.46%,109.68
-44.419999999999995,2026-03,31.1000003815,2.9534663230294393,6212.TWO,-37.96,3.96,N/A,⚪ 中性觀察,-34.98,2025,157.95000000000002,理銘,🌑 雙重衰退,-55.31,0.4,N/A,-82.38
-46.32000000000001,2026-03,918.0,0.0,7822.TW,124.98,14.04,N/A,⚪ 數據不足,279.4,2025,0.0,倍利科,⚠️ 獲利稀釋,187.82,4.93,N/A,78.66
-46.75,2026-03,98.0999984741,0.0,6028.TWO,11.65,7.86,N/A,⚪ 數據不足,-34.17,2025,0.0,公勝保經,📉 獲利侵蝕,5.26,2.48,N/A,-35.1
-47.19,2026-03,214.5,13.671128107074571,6231.TWO,47.19,6.66,N/A,⚪ 中性觀察,-9.63,2025,235.35,系微,📉 獲利侵蝕,4.64,1.7,N/A,0.0
-47.68,2026-03,115.5,4.017391304347826,5871.TW,47.02,11.24,N/A,⚪ 中性觀察,-13.92,2025,431.25,中租-KY,📉 獲利侵蝕,-4.62,3.26,N/A,-0.66
-48.0,2026-03,75.5999984741,10.188679039636119,2423.TW,142.03,2.92,51.76%,⚪ 中性觀察,20.66,2025,111.3,固緯,🏰 高護城河,5.54,1.3,18.42%,94.03
-48.8,2026-03,61.0999984741,41.56462481231292,7721.TW,88.8,0.55,N/A,❌ 暫避觀望,-82.84,2025,22.050000000000004,微程式,⚠️ 獲利稀釋,-36.07,0.21,N/A,40.0
-48.970000000000006,2026-03,8.1000003815,0.0,8277.TWO,67.15,-0.37,N/A,⚪ 數據不足,48.61,2025,-14.85,商丞,⚠️ 獲利稀釋,-16.98,-0.09,N/A,18.18
-49.61999999999989,2026-03,17.2999992371,0.0,3576.TW,1122.35,-0.77,-18.77%,⚪ 數據不足,41.22,2025,-10.5,聯合再生,🔄 轉虧為盈,-47.33,1.07,-63.16%,1072.73
-52.29,2026-03,87.0999984741,0.0,7772.TWO,-19.71,1.86,N/A,⚪ 數據不足,43.08,2025,0.0,耀穎,🌑 雙重衰退,12.72,0.35,N/A,-72.0
-54.99,2026-03,89.8000030518,4.758876685310016,6523.TWO,9.64,7.78,N/A,⚪ 中性觀察,-26.4,2025,283.05,達爾膚,📉 獲利侵蝕,-5.92,1.88,N/A,-45.35
-55.010000000000005,2026-03,72.5,0.0,7811.TWO,-18.25,8.1,N/A,⚪ 數據不足,-10.5,2025,0.0,民盛,🌑 雙重衰退,18.06,1.09,N/A,-73.26
-55.470000000000006,2026-03,0.0,0.0,5236.TWO,98.26,8.59,N/A,⚪ 數據不足,4.12,2025,0.0,凌陽創新,⚠️ 獲利稀釋,10.0,2.97,N/A,42.79
-55.730000000000004,2026-03,53.0,23.14410480349345,6841.TWO,100.17,0.89,N/A,❌ 暫避觀望,183.87,2025,34.35,長佳智能,⚠️ 獲利稀釋,12.23,0.26,N/A,44.44
-55.77,2026-03,35.2000007629,10.538922384101795,6649.TWO,-44.23,1.4,N/A,⚪ 中性觀察,3600.0,2025,50.099999999999994,台生材,🌑 雙重衰退,128.22,0.0,N/A,-100.0
-55.970000000000006,2026-03,22.7999992371,6.178861581869918,2903.TW,74.15,1.56,54.41%,⚪ 中性觀察,-5.49,2025,55.35000000000001,遠百,🏰 高護城河,-2.68,0.39,14.06%,18.18
-56.31,2026-03,46.4500007629,0.0,8289.TWO,356.31,0.04,N/A,⚪ 數據不足,-90.0,2025,-4.65,泰藝,⚠️ 獲利稀釋,16.02,0.28,N/A,300.0
-56.580000000000005,2026-03,50.5,7.492581602373887,5530.TWO,59.84,2.75,N/A,⚪ 中性觀察,-28.2,2025,101.10000000000001,龍巖,⚠️ 獲利稀釋,-2.7,0.95,N/A,3.26
-57.19,2026-03,18.8999996185,11.117646834411763,2102.TW,162.75,6.28,20.10%,⚪ 中性觀察,721.43,2025,25.500000000000004,泰豐,⚠️ 獲利稀釋,-0.57,0.01,-167.95%,105.56
-57.69,2026-03,31.5,0.0,4131.TWO,141.56,-0.78,34.86%,⚪ 數據不足,36.07,2025,-19.05,浩泰,⚠️ 獲利稀釋,297.52,-0.05,-26.13%,83.87
-57.870000000000005,2026-03,35.4000015259,6.654135625169173,2524.TW,-17.97,1.71,N/A,⚪ 中性觀察,-77.57,2025,79.80000000000001,京城,🌑 雙重衰退,-60.41,0.36,N/A,-75.84
-58.480000000000004,2026-03,24.6000003815,0.0,6767.TWO,27.71,-0.49,N/A,⚪ 數據不足,60.8,2025,-6.75,台微醫,🔄 轉虧為盈,-6.86,0.09,N/A,-30.77
-58.480000000000004,2026-03,21.2000007629,5.760869772527173,1731.TW,65.98,1.36,N/A,⚪ 中性觀察,4.62,2025,55.2,美吾華,⚠️ 獲利稀釋,6.61,0.43,N/A,7.5
-58.529999999999994,2026-03,78.4000015259,4.955752308843237,4105.TWO,71.91,6.27,56.36%,⚪ 中性觀察,7.55,2025,237.29999999999998,東洋,🏰 高護城河,9.49,1.78,21.51%,13.38
-59.980000000000004,2026-03,74.4000015259,5.552238919843284,6918.TW,55.78,5.16,N/A,⚪ 中性觀察,-1.21,2025,200.99999999999997,愛派司,📉 獲利侵蝕,8.61,1.39,N/A,-4.2
-60.09,2026-03,565.0,0.0,7795.TW,-17.44,3.11,N/A,⚪ 數據不足,-26.3,2025,0.0,長廣,🌑 雙重衰退,-15.04,0.21,N/A,-77.53
-61.379999999999995,2026-03,28.5499992371,0.0,7794.TWO,46.86,2.72,N/A,⚪ 數據不足,169.31,2025,0.0,宏�硒撥s,📉 獲利侵蝕,18.71,0.53,N/A,-14.52
-62.099999999999994,2026-03,103.5,4.696007259528131,6703.TWO,74.83,9.9,N/A,⚪ 中性觀察,-2.0,2025,330.59999999999997,軒郁,⚠️ 獲利稀釋,-8.29,1.87,N/A,12.73
-62.29,2026-03,50.5,5.537280701754386,8432.TWO,90.14,3.63,N/A,⚪ 中性觀察,23.05,2025,136.79999999999998,東生華,⚠️ 獲利稀釋,19.79,1.01,N/A,27.85
-62.51,2026-03,50.7999992371,7.383720819345931,6925.TWO,32.15,3.11,N/A,⚪ 中性觀察,8.39,2025,103.2,意藍,📉 獲利侵蝕,14.61,0.39,N/A,-30.36
-62.719999999999985,2026-03,12.1999998093,0.0,4154.TWO,131.64,-1.82,33.80%,⚪ 數據不足,57.28,2025,-76.65,樂威科-KY,⚠️ 獲利稀釋,-35.31,-0.25,-77.27%,68.92
-62.94,2026-03,292.0,0.0,6983.TWO,-8.7,4.46,N/A,⚪ 數據不足,14.65,2025,0.0,華洋精機,🌑 雙重衰退,24.42,0.19,N/A,-71.64
-63.88999999999999,2026-03,81.0999984741,10.27883377365019,6277.TW,82.57,3.08,N/A,⚪ 中性觀察,-25.6,2025,118.35000000000001,宏正,⚠️ 獲利稀釋,-1.49,1.08,N/A,18.68
-64.41,2026-03,9.0900001526,0.0,3115.TWO,53.3,-0.44,100.00%,⚪ 數據不足,57.53,2025,-20.4,富榮綱,🏰 高護城河,12.25,-0.1,-377.43%,-11.11
-64.5,2026-03,2650.0,34.918961655027005,6510.TWO,119.02,30.41,N/A,❌ 暫避觀望,95.56,2025,1138.3500000000001,精測,⚠️ 獲利稀釋,33.33,10.43,N/A,54.52
-64.8,2026-03,25.5,0.0,2401.TW,131.47,-0.37,45.66%,⚪ 數據不足,-181.82,2025,-11.55,凌陽,⚠️ 獲利稀釋,-2.04,-0.02,-9.00%,66.67
-65.32,2026-03,141.0,0.0,3228.TWO,53.08,-2.03,58.46%,⚪ 數據不足,-491.18,2025,-77.55,金麗科,🏰 高護城河,-27.25,-0.55,-58.74%,-12.24
-65.49999999999999,2026-03,12.3000001907,0.0,8107.TWO,177.04,-0.53,N/A,⚪ 數據不足,-129.28,2025,-25.8,大億金茂,🔄 轉虧為盈,2.06,0.03,N/A,111.54
-65.56,2026-03,30.6000003815,43.09859208661971,2365.TW,165.56,0.32,39.89%,❌ 暫避觀望,-50.0,2025,10.65,昆盈,⚠️ 獲利稀釋,-1.99,0.14,1.38%,100.0
-65.57999999999993,2026-03,232.5,8.796821793416573,8271.TW,1985.02,6.7,N/A,⚪ 中性觀察,209.22,2025,396.44999999999993,宇瞻,⚠️ 獲利稀釋,41.93,14.54,N/A,1919.44
-65.58,2026-03,250.0,0.0,6533.TW,20.45,-8.2,N/A,⚪ 數據不足,-20600.0,2025,-405.15,晶心科,📉 獲利侵蝕,7.0,-3.28,N/A,-45.13
-65.6,2026-03,99.0,4.874446085672083,5478.TWO,128.72,7.93,N/A,⚪ 中性觀察,4.25,2025,304.65000000000003,智冠,⚠️ 獲利稀釋,-3.78,2.39,N/A,63.12
-65.85,2026-03,119.5,11.715686274509805,6955.TW,52.46,4.13,N/A,⚪ 中性觀察,30.28,2025,153.0,邦睿生技-創,📉 獲利侵蝕,37.43,0.97,N/A,-13.39
-66.11999999999999,2026-03,22.6000003815,0.0,4168.TWO,2.71,-2.16,19.48%,⚪ 數據不足,0.95,2025,-77.1,醣聯,📉 獲利侵蝕,157.54,-0.67,-2058.21%,-63.41
-66.42,2026-03,11.8999996185,0.0,2736.TWO,99.75,-1.83,51.65%,⚪ 數據不足,0.0,2025,-66.15,富野,🏰 高護城河,36.07,-0.1,-9.65%,33.33
-67.48,2026-03,39.0,0.0,6405.TW,100.81,-1.26,N/A,⚪ 數據不足,-68.0,2025,-52.05,悅城,⚠️ 獲利稀釋,-99.4,-0.26,N/A,33.33
-69.93,2026-03,347.5,11.896610749743239,7749.TW,111.76,11.77,N/A,⚪ 中性觀察,67.87,2025,438.15000000000003,意騰-KY,⚠️ 獲利稀釋,85.22,3.56,N/A,41.83
-70.53999999999999,2026-03,15350.0,60.511688414081284,5274.TWO,130.07,103.92,N/A,❌ 暫避觀望,52.82,2025,3805.05,信驊,⚠️ 獲利稀釋,40.64,37.41,N/A,59.53
-71.35,2026-03,36.0999984741,4.292508736516052,2539.TW,14.66,3.46,N/A,⚪ 中性觀察,21.4,2025,126.15,櫻花建,📉 獲利侵蝕,55.27,0.68,N/A,-56.69
-71.47000000000001,2026-03,2410.0,14.659367396593673,2330.TW,129.86,66.26,62.33%,⚪ 中性觀察,46.42,2025,2466.0,台積電,🏰 高護城河,31.61,22.08,54.00%,58.39
-71.77,2026-03,0.0,0.0,5601.TWO,71.77,0.42,N/A,⚪ 數據不足,7.69,2025,0.0,台聯櫃,📉 獲利侵蝕,1.81,0.1,N/A,0.0
-73.16,2026-03,52.5999984741,17.022653227864076,6570.TWO,232.25,1.29,N/A,❌ 暫避觀望,-18.87,2025,46.349999999999994,維田,⚠️ 獲利稀釋,3.05,0.57,N/A,159.09
-73.19999999999999,2026-03,34.7999992371,0.0,6492.TWO,64.38,-2.97,N/A,⚪ 數據不足,10.09,2025,-106.50000000000001,生華科,📉 獲利侵蝕,7.0,-0.75,N/A,-8.82
-73.75,2026-03,82.8000030518,4.993968820977082,3158.TWO,76.49,7.27,63.24%,⚪ 中性觀察,-10.36,2025,248.7,嘉實,🏰 高護城河,7.07,1.5,24.73%,2.74
-74.55,2026-03,85.1999969482,3.1555554425259262,8446.TWO,28.0,10.3,N/A,⚪ 中性觀察,-9.97,2025,404.99999999999994,華研,📉 獲利侵蝕,-21.14,1.78,N/A,-46.55
