prev_eps_yoy,status,price,advice,date,om,prev_rev_yoy,name,pe,eps,symbol,rev_yoy,expansion,eps_yoy,est_price,prev_year,prev_eps,gm
11.33,⚠️ 獲利稀釋,69.0999984741,⚪ 中性觀察,2026-03,N/A,19.77,久禾光,4.507501531252446,1.75,6498.TWO,173.58,-156.91000000000003,16.67,229.95000000000002,2025,6.51,N/A
-28.18,⚠️ 獲利稀釋,42.5,⚪ 中性觀察,2026-03,N/A,2.96,欣天然,9.747706422018348,0.63,9918.TW,174.38,-157.4,16.98,65.4,2025,1.61,N/A
16.9,📉 獲利侵蝕,13.3500003815,⚪ 數據不足,2026-03,N/A,-2.17,志旭,0.0,-0.62,8067.TWO,57.79,-157.79,-100.0,-29.85,2025,-0.59,N/A
-1377.78,📉 獲利侵蝕,17.3999996185,⚪ 數據不足,2026-03,N/A,2.86,笙科,0.0,-0.57,5272.TWO,68.27,-158.26999999999998,-90.0,-50.4,2025,-1.33,N/A
-57.58,📉 獲利侵蝕,12.1000003815,⚪ 中性觀察,2026-03,-2.71%,-31.39,憶聲,13.152174327717388,0.02,3024.TW,68.51,-158.51,-90.0,13.800000000000002,2025,0.28,24.73%
139.29,📉 獲利侵蝕,29.5,❌ 暫避觀望,2026-03,N/A,22.38,泰霖,49.16666666666667,0.02,8080.TWO,76.73,-158.55,-81.82,9.0,2025,0.12,N/A
-19.59,📉 獲利侵蝕,125.0,⚪ 中性觀察,2026-03,N/A,2.98,三集瑞-KY,6.753106428957321,1.0,6862.TW,90.37,-159.02,-68.65,277.65,2025,8.29,N/A
31.02,⚠️ 獲利稀釋,13.8500003815,⚪ 數據不足,2026-03,-18.87%,9.94,中天,0.0,-0.31,4128.TWO,185.58,-159.39000000000001,26.19,-58.650000000000006,2025,-1.29,42.56%
-14.17,⚠️ 獲利稀釋,173.0,⚪ 中性觀察,2026-03,N/A,-9.4,力領科技,6.180778849589139,3.27,6996.TWO,195.54,-159.41,36.13,419.85,2025,12.15,N/A
-13.92,📉 獲利侵蝕,26.6000003815,⚪ 中性觀察,2026-03,17.09%,0.3,倉佑,8.08510649893617,0.51,1568.TW,155.84,-159.61,-3.77,49.35,2025,1.36,34.44%
-462.96,⚠️ 獲利稀釋,32.7999992371,⚪ 數據不足,2026-03,N/A,11.69,驊訊,0.0,-0.24,6237.TWO,214.29,-161.35,52.94,-67.2,2025,-1.52,N/A
-62.55,📉 獲利侵蝕,71.9000015259,⚪ 中性觀察,2026-03,N/A,-23.31,傑霖科技,13.566038023754718,0.4,8102.TWO,100.37,-162.27,-61.9,79.49999999999999,2025,2.25,N/A
57.43,📉 獲利侵蝕,64.6999969482,⚪ 中性觀察,2026-03,N/A,37.15,海韻電,5.88716987699727,1.37,6203.TWO,137.15,-162.29000000000002,-25.14,164.85,2025,5.51,N/A
-22.95,⚠️ 獲利稀釋,119.0,⚪ 中性觀察,2026-03,N/A,3.91,全宇昕,7.628205128205128,2.47,6651.TWO,186.39,-163.5,22.89,234.00000000000003,2025,6.32,N/A
-12.32,📉 獲利侵蝕,123.0,⚪ 中性觀察,2026-03,7.00%,1.19,茂訊,6.310928681375064,2.59,3213.TWO,155.73,-164.20999999999998,-8.48,292.35,2025,7.4,25.33%
59.69,📉 獲利侵蝕,8.1999998093,⚪ 數據不足,2026-03,-40.94%,34.04,隴華,0.0,-0.58,2424.TW,50.4,-165.21,-114.81,-58.8,2025,-1.34,27.86%
-32.69,📉 獲利侵蝕,51.0999984741,⚪ 中性觀察,2026-03,12.42%,-11.82,曜亞,5.257201489104938,0.84,4138.TWO,139.24,-165.56,-26.32,145.8,2025,3.81,44.64%
-22.2,⚠️ 獲利稀釋,62.5999984741,⚪ 中性觀察,2026-03,30.49%,-4.75,裕民,6.745689490743536,1.17,2606.TW,499.13,-165.8,333.33,139.19999999999996,2025,4.31,35.36%
141.94,⚠️ 獲利稀釋,15.9499998093,❌ 暫避觀望,2026-03,22.84%,-3.71,海灣,93.82352829,0.09,3252.TWO,179.42,-166.92,12.5,2.55,2025,0.13,43.11%
240.74,⚠️ 獲利稀釋,60.2999992371,⚪ 中性觀察,2026-03,N/A,-0.48,有成精密,11.292134688595507,1.19,4949.TW,364.73,-167.23000000000002,197.5,80.1,2025,1.91,N/A
-0.23,⚠️ 獲利稀釋,289.0,⚪ 中性觀察,2026-03,N/A,12.03,佳必琪,13.317972350230418,3.21,6197.TW,264.19,-167.26,96.93,325.49999999999994,2025,8.67,N/A
-40.62,⚠️ 獲利稀釋,10.8500003815,⚪ 數據不足,2026-03,N/A,-62.05,北極星藥業-KY,0.0,-0.64,6550.TW,192.98,-167.39999999999998,25.58,-160.04999999999998,2025,-5.1,N/A
-234.57,📉 獲利侵蝕,16.1000003815,⚪ 數據不足,2026-03,-38.32%,-16.89,連宇,0.0,-0.23,2482.TW,162.93,-167.48000000000002,-4.55,-45.3,2025,-1.09,35.81%
-516.13,📉 獲利侵蝕,8.9499998093,⚪ 數據不足,2026-03,N/A,-31.28,大地-KY,0.0,-0.4,8437.TWO,157.19,-168.3,-11.11,-46.050000000000004,2025,-1.29,N/A
17.26,⚠️ 獲利稀釋,563.0,❌ 暫避觀望,2026-03,15.69%,18.56,研華,18.617724867724867,3.85,2395.TW,190.06,-168.54,21.52,453.6,2025,12.25,39.78%
-69.96,⚠️ 獲利稀釋,51.9000015259,❌ 暫避觀望,2026-03,N/A,-2.5,聚鼎,16.58147013607029,0.64,6224.TW,215.08,-168.57000000000002,46.51,46.949999999999996,2025,0.67,N/A
32.78,⚠️ 獲利稀釋,722.0,❌ 暫避觀望,2026-03,23.34%,28.3,新應材,25.034674063800278,3.66,4749.TWO,232.49,-169.10000000000002,63.39,432.6,2025,11.33,44.02%
-50.25,⚠️ 獲利稀釋,254.0,❌ 暫避觀望,2026-03,N/A,-13.26,天虹,36.811594202898554,0.96,6937.TW,201.37,-169.86,31.51,103.49999999999999,2025,3.01,N/A
36.27,⚠️ 獲利稀釋,161.0,⚪ 中性觀察,2026-03,N/A,13.3,安�硌穈T,6.727956539908064,2.27,6690.TWO,191.57,-170.18,21.39,358.95000000000005,2025,10.22,N/A
152.21,📉 獲利侵蝕,57.2999992371,❌ 暫避觀望,2026-03,N/A,16.84,點序,81.85714176728573,0.0,6485.TWO,70.28,-170.28,-100.0,10.5,2025,0.71,N/A
-54.29,⚠️ 獲利稀釋,23.2999992371,⚪ 數據不足,2026-03,N/A,-1.45,佑全,0.0,-0.21,6929.TWO,195.61,-170.61,25.0,-49.05,2025,-1.63,N/A
-22.77,⚠️ 獲利稀釋,104.0,⚪ 中性觀察,2026-03,N/A,-12.32,杰力,9.656453110492107,1.65,5299.TWO,189.52,-170.81,18.71,161.55,2025,4.58,N/A
-89.88,⚠️ 獲利稀釋,19.8999996185,❌ 暫避觀望,2026-03,1.25%,-23.91,永裕,29.264705321323532,0.36,1323.TW,792.05,-172.04999999999995,620.0,10.2,2025,0.26,15.09%
-22.56,📉 獲利侵蝕,46.5999984741,⚪ 中性觀察,2026-03,17.87%,-2.97,精湛,10.73732683735023,0.28,2070.TWO,129.05,-172.23000000000002,-43.18,65.1,2025,2.3,45.13%
60.88,📉 獲利侵蝕,44.0,⚪ 中性觀察,2026-03,N/A,38.81,動力-KY,3.2305433186490458,0.75,6591.TW,116.4,-172.28,-55.88,204.29999999999998,2025,5.37,N/A
100.0,⚠️ 獲利稀釋,30.5,❌ 暫避觀望,2026-03,-1.48%,1.84,誠品生活,23.828125,0.17,2926.TWO,178.72,-172.47,6.25,19.2,2025,0.54,40.82%
461.54,⚠️ 獲利稀釋,25.6000003815,❌ 暫避觀望,2026-03,-18.51%,20.59,杭特,20.8130084402439,-0.05,3297.TWO,201.59,-173.02,28.57,18.45,2025,0.47,30.70%
-22.56,⚠️ 獲利稀釋,54.2999992371,⚪ 中性觀察,2026-03,N/A,-11.73,明遠精密,11.081632497367348,0.7,7704.TWO,216.12,-173.26,42.86,73.49999999999999,2025,2.07,N/A
-21.14,⚠️ 獲利稀釋,60.7999992371,⚪ 中性觀察,2026-03,N/A,1.36,諾貝兒,9.42635647086822,1.57,6844.TWO,192.24,-173.3,18.94,96.74999999999999,2025,2.35,N/A
-14.04,⚠️ 獲利稀釋,823.0,❌ 暫避觀望,2026-03,N/A,10.19,均華,25.346473668001227,5.19,6640.TWO,392.93,-174.41,218.52,487.05000000000007,2025,12.75,N/A
3.96,⚠️ 獲利稀釋,139.5,⚪ 中性觀察,2026-03,17.33%,2.67,中華電,11.027667984189723,1.3,2412.TW,177.66,-174.49,3.17,189.75,2025,4.99,33.63%
-13.79,⚠️ 獲利稀釋,32.0,⚪ 中性觀察,2026-03,N/A,-3.52,邁達康,8.465608465608465,0.53,9960.TWO,203.95,-174.67999999999998,29.27,56.7,2025,1.75,N/A
-43.1,⚠️ 獲利稀釋,20.1499996185,❌ 暫避觀望,2026-03,N/A,-3.87,鴻名,19.754901586764706,0.19,3021.TW,592.65,-175.97999999999996,416.67,15.3,2025,0.33,N/A
-66.46,⚠️ 獲利稀釋,216.5,❌ 暫避觀望,2026-03,9.03%,-9.88,德微,34.97576736672052,1.51,3675.TWO,188.41,-176.56,11.85,92.85,2025,2.67,36.51%
-27.15,⚠️ 獲利稀釋,154.0,⚪ 中性觀察,2026-03,N/A,20.03,研揚,10.42654028436019,3.81,6579.TW,261.06,-176.75,84.31,221.54999999999998,2025,5.62,N/A
-93.38,📉 獲利侵蝕,9.9300003052,❌ 暫避觀望,2026-03,10.56%,-54.43,寶徠,18.38888945407407,0.14,1805.TW,147.2,-177.2,-30.0,8.100000000000001,2025,0.2,21.75%
-73.51,⚠️ 獲利稀釋,49.7000007629,❌ 暫避觀望,2026-03,-1.96%,-7.24,通嘉,32.4836606293464,0.37,3588.TW,219.88,-177.57,42.31,22.95,2025,0.5,31.63%
-40.84,⚠️ 獲利稀釋,0.0,⚪ 數據不足,2026-03,10.45%,8.51,閎康,0.0,2.24,3587.TWO,373.81,-177.81,196.0,0.0,2025,6.1,30.02%
-18.46,⚠️ 獲利稀釋,292.0,❌ 暫避觀望,2026-03,21.78%,4.29,全新,41.714285714285715,1.06,2455.TW,202.94,-178.23,24.71,105.0,2025,2.97,37.27%
-12.16,📉 獲利侵蝕,20.2999992371,⚪ 中性觀察,2026-03,13.35%,-17.82,太普高,4.35622301225322,0.5,3284.TWO,167.71,-178.42000000000002,-10.71,69.89999999999999,2025,2.31,25.16%
117.01,📉 獲利侵蝕,40.75,⚪ 中性觀察,2026-03,N/A,8.73,綠界科技*,4.17948717948718,0.55,6763.TWO,168.81,-178.65,-9.84,146.25,2025,4.21,N/A
-50.0,📉 獲利侵蝕,24.8999996185,⚪ 數據不足,2026-03,N/A,10.32,天鉞電,0.0,0.1,5251.TWO,162.23,-178.89999999999998,-16.67,-4.35,2025,0.03,N/A
-0.37,📉 獲利侵蝕,93.3000030518,⚪ 中性觀察,2026-03,N/A,7.88,中菲,4.733637902171487,1.42,5403.TWO,152.96,-179.3,-26.34,295.65000000000003,2025,8.57,N/A
-99.85,📉 獲利侵蝕,25.2000007629,❌ 暫避觀望,2026-03,N/A,-24.49,嘉威,18.00000054492857,0.48,3557.TW,97.83,-179.72,-81.89,21.0,2025,0.01,N/A
31.15,📉 獲利侵蝕,372.0,❌ 暫避觀望,2026-03,15.62%,13.44,聯鈞,30.871369294605806,0.69,3450.TW,109.26,-179.77,-70.51,180.75,2025,5.01,26.67%
16.97,📉 獲利侵蝕,55.0,⚪ 中性觀察,2026-03,N/A,0.49,岱稜,5.027422303473492,0.92,3303.TWO,156.53,-179.86,-23.33,164.1,2025,4.57,N/A
-94.0,⚠️ 獲利稀釋,11.6999998093,❌ 暫避觀望,2026-03,11.05%,-8.17,中電,48.749999205416664,0.13,1611.TW,188.41,-180.07999999999998,8.33,3.6,2025,0.03,37.93%
-56.63,📉 獲利侵蝕,30.6499996185,⚪ 中性觀察,2026-03,N/A,-4.28,森田,5.793950778544423,0.57,8410.TWO,131.75,-180.4,-48.65,79.35,2025,3.27,N/A
-31.43,📉 獲利侵蝕,70.4000015259,⚪ 中性觀察,2026-03,N/A,22.39,虎山,6.111111243567708,1.18,7736.TW,156.16,-180.68,-24.52,172.79999999999998,2025,5.04,N/A
-10.98,📉 獲利侵蝕,100.0,⚪ 中性觀察,2026-03,N/A,-1.52,波力-KY,3.7707390648567114,0.83,8467.TW,113.25,-180.94,-67.69,397.80000000000007,2025,10.03,N/A
66.99,⚠️ 獲利稀釋,20.3999996185,⚪ 中性觀察,2026-03,N/A,55.14,坤悅,1.469740606520173,2.45,5206.TWO,334.61,-182.03,152.58,208.2,2025,3.44,N/A
66.67,⚠️ 獲利稀釋,21.3999996185,❌ 暫避觀望,2026-03,N/A,5.6,宏齊,2139.9999618499983,0.02,6168.TW,282.06,-182.06,100.0,0.15000000000000013,2025,0.05,N/A
18.37,⚠️ 獲利稀釋,14.3999996185,⚪ 數據不足,2026-03,-5.26%,16.01,東訊,0.0,-0.12,2321.TW,228.74,-183.29000000000002,45.45,-23.549999999999997,2025,-0.76,29.80%
2.69,📉 獲利侵蝕,70.3000030518,⚪ 中性觀察,2026-03,7.82%,20.5,倫飛,7.093844909364279,0.83,2364.TW,140.62,-183.38,-42.76,148.65,2025,4.2,39.87%
-85.58,📉 獲利侵蝕,24.6000003815,⚪ 數據不足,2026-03,N/A,4.22,科懋,0.0,-1.18,6496.TWO,148.52,-183.4,-34.88,-152.85,2025,-3.97,N/A
-8.99,⚠️ 獲利稀釋,170.0,⚪ 中性觀察,2026-03,N/A,13.67,宸曜,9.24918389553863,2.6,6922.TWO,186.36,-184.0,2.36,275.7,2025,6.9,N/A
-5.88,⚠️ 獲利稀釋,12.8999996185,⚪ 數據不足,2026-03,-3.01%,-1.34,優盛,0.0,-0.11,4121.TWO,192.47,-184.14,8.33,-13.799999999999999,2025,-0.36,33.58%
137.2,📉 獲利侵蝕,46.8499984741,⚪ 中性觀察,2026-03,N/A,-15.36,安格,5.5443785176449705,0.01,6684.TWO,84.83,-184.59,-99.76,126.74999999999999,2025,1.57,N/A
-37.99,⚠️ 獲利稀釋,118.0,⚪ 中性觀察,2026-03,10.77%,1.82,艾訊,11.10065851364064,2.25,3088.TWO,277.35,-185.04000000000002,92.31,159.45,2025,4.68,33.38%
13.09,📉 獲利侵蝕,87.8000030518,⚪ 中性觀察,2026-03,N/A,6.1,生展,3.4621452307492118,1.23,8279.TWO,139.57,-185.14999999999998,-45.58,380.4,2025,10.02,N/A
-5.22,⚠️ 獲利稀釋,73.8000030518,⚪ 中性觀察,2026-03,2.59%,2.32,統一,7.842720834410202,1.15,1216.TW,211.77,-185.4,26.37,141.15,2025,3.45,31.73%
22.61,📉 獲利侵蝕,45.7999992371,⚪ 中性觀察,2026-03,N/A,5.66,碩網,7.387096651145162,0.42,7547.TWO,183.17,-185.5,-2.33,92.99999999999999,2025,2.65,N/A
-54.63,⚠️ 獲利稀釋,47.2999992371,⚪ 中性觀察,2026-03,N/A,-13.56,凌通,13.591953803764369,0.5,4952.TW,204.61,-185.56,19.05,52.2,2025,1.03,N/A
4.76,⚠️ 獲利稀釋,132.0,⚪ 中性觀察,2026-03,N/A,6.74,宏觀,14.442013129102843,1.34,6568.TWO,192.19,-185.79,6.4,137.10000000000002,2025,4.0,N/A
-26.4,📉 獲利侵蝕,134.0,⚪ 中性觀察,2026-03,N/A,-3.69,帝寶,4.097859327217125,4.41,6605.TW,173.42,-185.92,-12.5,490.50000000000006,2025,13.97,N/A
4.56,📉 獲利侵蝕,165.5,⚪ 中性觀察,2026-03,18.05%,19.07,融程電,9.440958357102112,1.8,3416.TW,182.83,-186.06,-3.23,262.95,2025,7.39,38.51%
-65.38,⚠️ 獲利稀釋,311.0,❌ 暫避觀望,2026-03,N/A,-25.1,嘉基,60.62378167641326,1.02,6715.TW,232.47,-186.09,46.38,76.95,2025,1.8,N/A
-37.78,📉 獲利侵蝕,183.0,⚪ 中性觀察,2026-03,13.69%,3.18,可成,7.524671052631579,2.63,2474.TW,147.7,-186.16,-38.46,364.8,2025,11.33,33.00%
19.71,⚠️ 獲利稀釋,163.5,⚪ 中性觀察,2026-03,N/A,6.37,富鼎,12.138084632516701,1.57,8261.TW,195.24,-186.21,9.03,202.05000000000004,2025,5.73,N/A
31.94,⚠️ 獲利稀釋,265.0,⚪ 中性觀察,2026-03,N/A,22.89,茂達,8.469159475870885,3.68,6138.TWO,226.99,-186.28,40.71,469.34999999999997,2025,13.04,N/A
25.87,⚠️ 獲利稀釋,20.6000003815,⚪ 中性觀察,2026-03,7.24%,11.98,欣陸,5.971014603333334,0.33,3703.TW,746.29,-186.28999999999996,560.0,51.74999999999999,2025,1.8,13.84%
-129.33,⚠️ 獲利稀釋,24.2000007629,⚪ 數據不足,2026-03,N/A,-20.79,上亞科技,0.0,-0.31,6130.TWO,205.02,-186.60000000000002,18.42,-57.3,2025,-1.72,N/A
-11.97,⚠️ 獲利稀釋,121.0,⚪ 中性觀察,2026-03,19.78%,2.26,聯電,14.218566392479437,1.29,2303.TW,295.15,-187.08999999999997,108.06,127.64999999999999,2025,3.34,30.67%
-77.66,📉 獲利侵蝕,14.0500001907,⚪ 數據不足,2026-03,2.42%,-23.26,昶和,0.0,0.17,1468.TW,152.59,-187.21,-34.62,-0.5999999999999996,2025,0.21,18.12%
58.98,⚠️ 獲利稀釋,24.8500003815,⚪ 數據不足,2026-03,-223.66%,-72.48,德晉,0.0,-0.31,3466.TWO,249.55,-187.35000000000002,62.2,-46.50000000000001,2025,-1.11,-8.98%
-63.43,⚠️ 獲利稀釋,50.0,⚪ 數據不足,2026-03,10.21%,29.3,磐儀,0.0,-0.07,3594.TWO,254.52,-187.85000000000002,66.67,-0.5999999999999996,2025,0.49,41.27%
294.12,⚠️ 獲利稀釋,180.5,❌ 暫避觀望,2026-03,13.23%,20.44,大銀微系統,36.9120654396728,0.96,4576.TW,306.09,-187.90999999999997,118.18,73.35,2025,2.01,38.42%
-34.26,⚠️ 獲利稀釋,140.5,⚪ 中性觀察,2026-03,4.49%,11.44,宜特,9.852734922861151,2.05,3289.TWO,207.08,-188.26000000000002,18.82,213.89999999999998,2025,4.81,25.60%
27.34,⚠️ 獲利稀釋,31.2999992371,⚪ 中性觀察,2026-03,7.57%,5.0,五鼎,6.986606972566965,0.81,1733.TW,219.52,-188.87,30.65,67.19999999999999,2025,1.63,30.15%
-431.94,🔄 轉虧為盈,20.25,⚪ 數據不足,2026-03,N/A,-4.71,上福,0.0,0.28,6128.TW,147.3,-188.97000000000003,-41.67,-268.8,2025,-9.56,N/A
-13.68,📉 獲利侵蝕,45.5999984741,⚪ 中性觀察,2026-03,N/A,2.05,百和,4.322274736881516,0.87,9938.TW,145.78,-189.29,-43.51,158.25,2025,4.1,N/A
48.04,📉 獲利侵蝕,31.5,⚪ 中性觀察,2026-03,16.61%,6.92,強信-KY,4.251012145748987,0.76,4560.TW,171.96,-189.35000000000002,-17.39,111.15,2025,3.02,33.75%
-38.69,📉 獲利侵蝕,447.0,⚪ 中性觀察,2026-03,0.48%,-11.96,營邦,11.43514965464313,1.54,3693.TWO,107.78,-189.51,-81.73,586.35,2025,15.5,29.12%
17.2,⚠️ 獲利稀釋,170.5,⚪ 中性觀察,2026-03,18.42%,16.17,世禾,8.122915674130537,2.46,3551.TWO,205.07,-189.9,15.17,314.85,2025,8.36,36.55%
-6.3,⚠️ 獲利稀釋,705.0,❌ 暫避觀望,2026-03,19.22%,20.89,華城,22.603398525168323,3.29,1519.TW,200.1,-190.43,9.67,467.85,2025,13.99,42.20%
-49.1,⚠️ 獲利稀釋,34.5499992371,❌ 暫避觀望,2026-03,9.76%,-10.89,普安,21.459626855341618,0.33,2495.TW,194.32,-191.19,3.13,24.15,2025,1.13,43.31%
-18.35,📉 獲利侵蝕,54.2000007629,⚪ 中性觀察,2026-03,12.48%,2.41,友輝,4.198295953749032,1.9,4933.TWO,174.54,-191.64999999999998,-17.11,193.65,2025,5.77,28.71%
-7.65,⚠️ 獲利稀釋,63.2000007629,⚪ 中性觀察,2026-03,N/A,11.78,迎廣,7.7546013206012265,1.33,6117.TW,369.13,-192.04999999999998,177.08,122.25,2025,3.77,N/A
53.77,⚠️ 獲利稀釋,15.8999996185,⚪ 數據不足,2026-03,N/A,-52.73,創業家,0.0,-0.03,8477.TWO,286.81,-192.17000000000002,94.64,-30.450000000000003,2025,-0.92,N/A
61.93,⚠️ 獲利稀釋,62.0,⚪ 中性觀察,2026-03,N/A,19.44,幸康,6.243705941591138,1.38,3332.TWO,231.62,-192.23000000000002,39.39,148.95,2025,3.53,N/A
-2.81,⚠️ 獲利稀釋,198.0,❌ 暫避觀望,2026-03,N/A,0.88,騰輝電子-KY,16.058394160583944,1.73,6672.TW,257.27,-192.51,64.76,184.95,2025,4.85,N/A
-102.22,📉 獲利侵蝕,26.3500003815,⚪ 數據不足,2026-03,N/A,12.63,凱衛,0.0,-0.67,5201.TWO,89.63,-192.66,-103.03,-22.8,2025,-0.06,N/A
-35.42,📉 獲利侵蝕,21.5499992371,⚪ 數據不足,2026-03,-198.78%,-29.93,揚智,0.0,-0.48,3041.TW,172.74,-192.74,-20.0,-106.95,2025,-3.43,5.61%
-77.5,📉 獲利侵蝕,58.7999992371,⚪ 中性觀察,2026-03,-4.97%,-9.64,世德,11.221373900209924,1.96,2066.TWO,190.77,-194.24,-3.47,78.60000000000001,2025,1.34,19.80%
-356.73,🔄 轉虧為盈,93.4000015259,⚪ 數據不足,2026-03,N/A,-3.81,智崴,0.0,0.67,5263.TWO,396.14,-194.54999999999998,201.59,-137.10000000000002,2025,-2.87,N/A
39.41,⚠️ 獲利稀釋,184.5,⚪ 中性觀察,2026-03,N/A,15.02,視陽,5.420094007050529,3.82,6782.TW,219.37,-195.34,24.03,510.59999999999997,2025,14.08,N/A
19.42,⚠️ 獲利稀釋,210.0,⚪ 中性觀察,2026-03,N/A,19.26,意德士,11.035207566999475,2.52,7556.TWO,218.89,-195.95999999999998,22.93,285.45000000000005,2025,7.1,N/A
-31.2,📉 獲利侵蝕,25.7999992371,⚪ 中性觀察,2026-03,N/A,-0.92,晶采,6.142856961214285,0.44,8049.TWO,192.14,-196.48999999999998,-4.35,63.0,2025,1.72,N/A
10.57,⚠️ 獲利稀釋,182.0,⚪ 中性觀察,2026-03,N/A,16.17,望隼,5.783285668891008,3.66,4771.TW,206.96,-196.72,10.24,472.04999999999995,2025,12.71,N/A
-73.98,📉 獲利侵蝕,32.0,⚪ 數據不足,2026-03,-262.93%,-51.34,鴻華先進-創,0.0,-0.51,2258.TW,126.74,-196.74,-70.0,-69.45,2025,-2.15,19.82%
8.01,📉 獲利侵蝕,52.5999984741,⚪ 中性觀察,2026-03,12.10%,16.17,僑威,3.4514434694291336,0.72,3078.TWO,135.88,-196.95999999999998,-61.08,228.6,2025,6.07,23.99%
-9.03,⚠️ 獲利稀釋,308.5,⚪ 中性觀察,2026-03,16.17%,0.95,南寶,5.816365007541478,6.55,4766.TW,205.28,-197.02,8.26,795.6,2025,20.25,33.74%
62.03,⚠️ 獲利稀釋,112.0,⚪ 中性觀察,2026-03,N/A,29.59,正淩,13.130128956623679,0.9,8147.TWO,226.47,-197.9,28.57,127.95000000000002,2025,3.08,N/A
-57.53,🏰 高護城河,35.0,❌ 暫避觀望,2026-03,-3.25%,-4.54,遠見,33.0188679245283,0.04,3040.TW,106.5,-198.34,-91.84,15.9,2025,0.32,58.07%
24.88,⚠️ 獲利稀釋,183.0,⚪ 中性觀察,2026-03,6.32%,2.94,鮮活果汁-KY,6.517094017094018,3.24,1256.TW,548.43,-198.42999999999995,350.0,421.2,2025,11.19,24.61%
4.45,📉 獲利侵蝕,147.5,⚪ 中性觀察,2026-03,18.52%,0.1,鈞興-KY,6.115257048092869,2.41,4571.TW,179.22,-198.67,-19.45,361.8,2025,9.61,33.35%
-28.08,📉 獲利侵蝕,75.6999969482,⚪ 中性觀察,2026-03,N/A,-3.53,立端,7.700915254140386,0.75,6245.TWO,168.9,-198.81,-29.91,147.45,2025,4.38,N/A
5.71,⚠️ 獲利稀釋,109.0,⚪ 中性觀察,2026-03,N/A,6.29,中保科,6.558363417569195,1.6,9917.TW,199.94,-199.3,0.64,249.29999999999995,2025,6.77,N/A
-75.14,📉 獲利侵蝕,28.0,⚪ 中性觀察,2026-03,7.44%,-15.65,裕隆,10.852713178294573,0.35,2201.TW,182.28,-199.35,-17.07,38.7,2025,0.93,30.14%
34.97,⚠️ 獲利稀釋,177.0,⚪ 中性觀察,2026-03,26.59%,7.08,欣銓,12.123287671232875,1.95,3264.TWO,253.02,-199.36,53.66,219.00000000000003,2025,5.99,37.83%
-3.49,⚠️ 獲利稀釋,31.2000007629,⚪ 中性觀察,2026-03,N/A,-10.2,樂斯科,8.813559537542373,0.21,6662.TWO,223.18,-199.65,23.53,53.1,2025,1.66,N/A
-76.4,📉 獲利侵蝕,16.7999992371,⚪ 中性觀察,2026-03,N/A,39.1,大研生醫*,2.592592474861111,0.13,7780.TW,107.98,-200.55,-92.57,97.2,2025,0.51,N/A
-2.88,⚠️ 獲利稀釋,224.0,⚪ 中性觀察,2026-03,2.95%,3.79,統一超,7.994289793004995,2.97,2912.TW,208.08,-201.63000000000002,6.45,420.30000000000007,2025,10.78,34.07%
13.11,📉 獲利侵蝕,123.0,⚪ 中性觀察,2026-03,9.78%,13.69,喬山,8.893709327548807,0.08,1736.TW,110.9,-202.11,-91.21,207.45,2025,9.06,48.58%
17.71,⚠️ 獲利稀釋,73.0999984741,⚪ 中性觀察,2026-03,N/A,5.25,瀚荃,8.383027347947248,1.17,8103.TW,261.03,-202.12999999999997,58.9,130.8,2025,3.92,N/A
-2.81,📉 獲利侵蝕,218.5,⚪ 中性觀察,2026-03,22.33%,6.85,興勤,7.908070937386898,2.21,2428.TW,176.57,-202.16,-25.59,414.45,2025,11.76,39.10%
-14.93,⚠️ 獲利稀釋,79.0,⚪ 中性觀察,2026-03,N/A,-7.81,勁豐,6.162246489859595,1.67,6577.TWO,219.85,-202.24,17.61,192.29999999999998,2025,5.64,N/A
-37.18,📉 獲利侵蝕,35.6500015259,⚪ 中性觀察,2026-03,N/A,0.66,金興精密,7.617521693568377,0.82,7732.TW,201.11,-202.33,-1.22,70.19999999999999,2025,1.73,N/A
2.66,📉 獲利侵蝕,74.1999969482,⚪ 中性觀察,2026-03,N/A,6.12,互動,6.607301598236865,0.59,6486.TWO,159.18,-202.45000000000002,-43.27,168.45000000000002,2025,5.78,N/A
-10.95,⚠️ 獲利稀釋,57.4000015259,⚪ 中性觀察,2026-03,N/A,2.9,台灣虎航,3.628318680524652,2.91,6757.TW,244.12,-202.66,41.46,237.30000000000004,2025,5.37,N/A
-15.57,📉 獲利侵蝕,149.5,⚪ 中性觀察,2026-03,14.07%,5.34,晶技,11.491160645657185,1.32,3042.TW,198.02,-203.09,-5.07,195.15000000000003,2025,5.28,32.18%
51.58,⚠️ 獲利稀釋,245.0,❌ 暫避觀望,2026-03,N/A,26.97,昇陽半導體,22.333637192342753,1.61,8028.TW,222.57,-203.17,19.4,164.55,2025,4.37,N/A
37.27,⚠️ 獲利稀釋,43.75,⚪ 中性觀察,2026-03,N/A,1.41,洛��,3.269805680119582,1.95,8077.TWO,236.89,-203.32999999999998,33.56,200.7,2025,6.04,N/A
242.99,📉 獲利侵蝕,88.0,⚪ 中性觀察,2026-03,N/A,78.68,寬宏藝術,1.9761958230406471,2.08,6596.TWO,158.08,-203.49,-45.41,667.9499999999999,2025,18.83,N/A
-20.89,📉 獲利侵蝕,165.5,⚪ 中性觀察,2026-03,10.54%,-2.91,拓凱,4.262168426474376,3.61,4536.TW,174.36,-203.71,-29.35,582.4499999999999,2025,14.92,32.65%
