prev_eps,advice,om,status,symbol,eps_yoy,prev_rev_yoy,name,expansion,gm,prev_eps_yoy,pe,price,est_price,eps,rev_yoy,date,prev_year
3.95,❌ 暫避觀望,14.07%,📉 獲利侵蝕,3042.TW,-15.57,7.28,晶技,-20.91,32.18%,-13.57,15.531752104055087,203.0,196.05,5.28,5.34,2025-12,2025
0.32,❌ 暫避觀望,8.69%,🌑 雙重衰退,3285.TWO,-40.68,-24.68,微端,-21.02,28.61%,-56.16,36.23456837222222,29.3500003815,12.15,0.7,-19.66,2025-12,2025
4.07,⚪ 中性觀察,N/A,🌑 雙重衰退,5483.TWO,-23.02,-1.72,中美晶,-21.13,N/A,18.54,11.436541143654113,164.0,215.10000000000002,6.71,-1.89,2025-12,2025
1.77,⚪ 中性觀察,N/A,📉 獲利侵蝕,8213.TW,-17.45,1.46,志超,-21.18,N/A,-8.29,6.641285956006769,39.25,88.64999999999999,2.27,3.73,2025-12,2025
3.09,❌ 暫避觀望,27.31%,📉 獲利侵蝕,3374.TWO,-18.86,-1.5,精材,-21.39,32.82%,-30.87,23.570110701107012,255.5,162.6,4.99,2.53,2025-12,2025
8.01,⚪ 中性觀察,6.72%,🌑 雙重衰退,2385.TW,-27.23,-3.53,群光,-21.5,16.76%,-12.04,5.450819672131147,133.0,366.00000000000006,9.05,-5.73,2025-12,2025
3.44,⚪ 中性觀察,N/A,📉 獲利侵蝕,5493.TWO,-0.48,22.78,三聯,-21.51,N/A,3.3,8.880233393203506,91.1999969482,154.04999999999998,4.18,21.03,2025-12,2025
1.66,⚪ 中性觀察,12.02%,🌑 雙重衰退,2020.TW,-31.07,-8.33,美亞,-21.560000000000002,19.71%,-41.75,3.954128300385321,21.5499992371,81.75,2.13,-9.51,2025-12,2025
1.78,❌ 暫避觀望,N/A,🌑 雙重衰退,6208.TWO,-26.32,-6.36,日揚,-21.73,N/A,-28.8,15.499208090618069,97.8000030518,94.64999999999999,2.52,-4.59,2025-12,2025
1.22,⚪ 中性觀察,4.05%,🌑 雙重衰退,2328.TW,-22.0,4.37,廣宇,-21.77,12.48%,-13.48,13.357843137254902,54.5,61.2,1.56,-0.23,2025-12,2025
1.72,⚪ 中性觀察,N/A,🌑 雙重衰退,6546.TWO,-23.53,-1.49,正基,-21.8,N/A,-32.02,12.74061965319739,78.0999984741,91.95,2.73,-1.73,2025-12,2025
0.91,❌ 暫避觀望,N/A,🌑 雙重衰退,7709.TWO,-52.99,-37.61,榮田,-21.830000000000002,N/A,-75.62,19.63597365057816,91.6999969482,70.05,2.48,-31.16,2025-12,2025
-0.75,⚪ 數據不足,-5.35%,📉 獲利侵蝕,3322.TWO,-15.66,10.72,建舜電,-21.96,12.86%,-2.74,0.0,12.75,-39.300000000000004,-0.96,6.3,2025-12,2025
3.01,❌ 暫避觀望,4.85%,🌑 雙重衰退,2049.TW,-22.62,-1.42,上銀,-22.09,27.05%,-35.13,39.261744966442954,409.5,156.45,4.31,-0.53,2025-12,2025
22.41,⚪ 中性觀察,20.51%,📉 獲利侵蝕,3406.TW,-14.37,0.68,玉晶光,-22.14,34.25%,-27.07,8.07027175404886,588.0,1092.9,32.84,7.77,2025-12,2025
-5.76,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6499.TWO,21.08,41.35,益安,-22.160000000000004,N/A,10.97,0.0,87.8000030518,-281.84999999999997,-7.24,43.24,2025-12,2025
1.05,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6908.TW,5.88,28.6,宏�砦C戲-創,-22.48,N/A,41.89,0.0,0.0,0.0,1.44,28.36,2025-12,2025
10.68,❌ 暫避觀望,N/A,🌑 雙重衰退,6488.TWO,-25.74,-0.4,環球晶,-22.5,N/A,-45.48,24.339516582349635,866.0,533.6999999999999,15.29,-3.24,2025-12,2025
1.44,⚪ 中性觀察,N/A,📉 獲利侵蝕,6844.TWO,-21.14,1.48,諾貝兒,-22.5,N/A,-32.39,10.64516129032258,66.0,93.0,2.35,1.36,2025-12,2025
3.57,⚪ 中性觀察,N/A,🌑 雙重衰退,7712.TWO,-28.68,-6.32,博盛半導體,-22.55,N/A,-47.73,14.983713355048858,184.0,184.20000000000002,5.42,-6.13,2025-12,2025
6.02,⚪ 中性觀察,N/A,📉 獲利侵蝕,6862.TW,-19.59,7.33,三集瑞-KY,-22.57,N/A,-29.18,8.768115942028986,181.5,310.5,8.29,2.98,2025-12,2025
1.54,⚪ 中性觀察,N/A,🌑 雙重衰退,8240.TWO,-27.57,-1.21,華宏,-22.57,N/A,-45.77,12.641166033861564,69.4000015259,82.35000000000001,2.18,-5.0,2025-12,2025
2.48,⚪ 中性觀察,N/A,📉 獲利侵蝕,6655.TW,-18.72,1.29,科定,-22.58,N/A,-33.88,14.719101123595506,131.0,133.5,3.92,3.86,2025-12,2025
-1.29,⚪ 數據不足,-262.93%,🌑 雙重衰退,2258.TW,-73.98,-48.42,鴻華先進-創,-22.64,19.82%,-74.32,0.0,29.0499992371,-66.3,-2.15,-51.34,2025-12,2025
1.51,❌ 暫避觀望,N/A,🌑 雙重衰退,6205.TW,-25.66,-0.59,詮欣,-22.64,N/A,-32.58,16.30648330058939,83.0,76.35,2.0,-3.02,2025-12,2025
5.79,⚪ 中性觀察,N/A,📉 獲利侵蝕,6922.TWO,-8.99,24.0,宸曜,-22.66,N/A,-0.69,10.55646481178396,193.5,274.95000000000005,6.9,13.67,2025-12,2025
2.32,⚪ 中性觀察,12.74%,🌑 雙重衰退,1341.TW,-30.65,-5.97,富林-KY,-22.7,23.43%,-36.61,6.980703745743474,61.5,132.14999999999998,3.71,-7.95,2025-12,2025
1.92,❌ 暫避觀望,21.78%,📉 獲利侵蝕,2455.TW,-18.46,-3.9,全新,-22.75,37.27%,-34.36,62.371134020618555,423.5,101.85,2.97,4.29,2025-12,2025
1.89,❌ 暫避觀望,N/A,🌑 雙重衰退,5222.TW,-49.48,-28.87,全訊,-22.799999999999997,N/A,-50.93,18.85369532428356,125.0,99.45,2.51,-26.68,2025-12,2025
3.18,⚪ 中性觀察,N/A,📉 獲利侵蝕,6776.TW,-8.03,17.25,展�眥篕�,-22.869999999999997,N/A,2.91,5.692307765663461,59.2000007629,156.0,4.2,14.84,2025-12,2025
22.26,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6944.TW,41.25,60.19,兆聯實業,-22.950000000000003,N/A,39.26,12.88443300365804,951.0,1107.15,32.29,64.2,2025-12,2025
-1.46,⚪ 數據不足,-63.96%,🌑 雙重衰退,4909.TWO,-112.33,-89.05,新復興,-23.010000000000005,-26.90%,-117.3,0.0,55.4000015259,-71.25,-1.25,-89.32,2025-12,2025
1.06,⚪ 中性觀察,1.38%,🌑 雙重衰退,2324.TW,-39.91,-16.8,仁寶,-23.129999999999995,5.82%,-42.93,9.464788302563381,33.5999984741,53.25,1.38,-16.78,2025-12,2025
3.37,⚪ 中性觀察,21.70%,📉 獲利侵蝕,1294.TWO,-19.33,-5.13,漢田生技,-23.349999999999998,37.68%,-27.88,6.70147954743255,77.0,172.35,4.6,4.02,2025-12,2025
1.65,⚪ 中性觀察,N/A,🌑 雙重衰退,6671.TW,-25.47,-0.04,三能-KY,-23.369999999999997,N/A,-24.66,5.267175645324428,27.6000003815,78.6,2.37,-2.1,2025-12,2025
2.77,⚪ 中性觀察,7.43%,📉 獲利侵蝕,2375.TW,-18.02,5.21,凱美,-23.369999999999997,19.39%,-20.4,14.660831509846826,134.0,137.10000000000002,3.73,5.35,2025-12,2025
-3.2,⚪ 數據不足,-46.94%,🌑 雙重衰退,2939.TW,-24.32,17.04,永邑-KY,-23.5,8.14%,-25.49,0.0,22.6000003815,-149.25000000000003,-3.68,-0.82,2025-12,2025
9.06,⚪ 數據不足,N/A,⚠️ 獲利稀釋,7786.TW,29.9,57.65,東方風能,-23.520000000000003,N/A,49.5,0.0,0.0,0.0,11.11,53.42,2025-12,2025
3.73,⚪ 中性觀察,19.26%,📉 獲利侵蝕,3265.TWO,-12.04,10.78,台星科,-23.59,25.97%,-20.3,14.787644787644789,191.5,194.25,5.48,11.55,2025-12,2025
-0.16,⚪ 數據不足,-47.25%,🌑 雙重衰退,4113.TWO,-112.91,-87.01,聯上,-23.590000000000003,37.85%,-105.26,0.0,14.6499996185,-7.800000000000001,-0.43,-89.32,2025-12,2025
3.61,⚪ 中性觀察,22.47%,🌑 雙重衰退,2348.TW,-51.27,-24.42,海悅,-23.640000000000004,34.04%,-70.84,4.219041882501556,67.8000030518,241.05,6.85,-27.63,2025-12,2025
1.04,❌ 暫避觀望,11.18%,⚠️ 獲利稀釋,3093.TWO,15.09,87.79,港建*,-23.669999999999998,40.97%,100.0,17.48503039697605,58.4000015259,50.099999999999994,1.22,38.76,2025-12,2025
2.01,⚪ 中性觀察,13.66%,📉 獲利侵蝕,1307.TW,-23.39,0.47,三芳,-23.72,31.96%,-27.17,4.471014548043478,30.8500003815,103.49999999999999,2.85,0.33,2025-12,2025
0.53,❌ 暫避觀望,7.94%,🌑 雙重衰退,3071.TWO,-29.63,-8.68,協禧,-23.81,30.11%,10.42,20.9687495231875,33.5499992371,24.0,0.57,-5.82,2025-12,2025
1.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,8032.TWO,1.86,20.85,光菱,-23.91,N/A,-11.59,10.141612034226581,46.5499992371,68.85,2.19,25.77,2025-12,2025
-1.31,⚪ 數據不足,-24.14%,🌑 雙重衰退,4737.TW,-28.85,-1.39,華廣,-23.93,39.56%,16.13,0.0,58.5,-69.75,-2.68,-4.92,2025-12,2025
2.29,⚪ 中性觀察,N/A,🌑 雙重衰退,6277.TW,-25.6,-2.96,宏正,-24.110000000000003,N/A,-15.81,10.10362694300518,78.0,115.80000000000001,3.08,-1.49,2025-12,2025
1.59,⚪ 數據不足,N/A,🌑 雙重衰退,6482.TWO,-34.28,0.15,弘煜科,-24.21,N/A,-21.29,0.0,0.0,0.0,2.32,-10.07,2025-12,2025
9.4,❌ 暫避觀望,N/A,📉 獲利侵蝕,6640.TWO,-14.04,26.61,均華,-24.229999999999997,N/A,0.87,50.48409405255879,1460.0,433.79999999999995,12.75,10.19,2025-12,2025
-0.37,❌ 暫避觀望,4.39%,🔄 轉虧為盈,2101.TW,-68.84,-49.07,南港,-24.230000000000004,20.96%,-111.11,434.28570883571433,30.3999996185,1.0499999999999998,1.01,-44.61,2025-12,2025
3.34,⚪ 中性觀察,9.23%,🌑 雙重衰退,2393.TW,-30.72,-6.27,億光,-24.36,30.24%,-29.98,5.711759369946951,64.5999984741,169.64999999999998,4.6,-6.36,2025-12,2025
2.6,⚪ 中性觀察,N/A,🌑 雙重衰退,6962.TW,-39.39,-16.15,奕力-KY,-24.36,N/A,-35.9,4.103923728833509,38.7000007629,141.45000000000002,2.87,-15.03,2025-12,2025
1.62,⚪ 中性觀察,8.70%,📉 獲利侵蝕,1609.TW,-21.15,3.44,大亞,-24.54,13.61%,-11.48,8.268348448876147,36.0499992371,65.4,1.65,3.39,2025-12,2025
2.89,⚪ 中性觀察,N/A,🌑 雙重衰退,6245.TWO,-28.08,-3.19,立端,-24.549999999999997,N/A,-32.55,8.955665174965516,90.9000015259,152.25,4.38,-3.53,2025-12,2025
0.96,⚪ 中性觀察,7.25%,⚠️ 獲利稀釋,2432.TW,1.06,23.4,倚天酷��-創,-24.57,14.91%,-15.52,7.318435967290503,26.2000007629,53.7,1.88,25.63,2025-12,2025
3.41,⚪ 中性觀察,N/A,📉 獲利侵蝕,6913.TWO,-2.92,29.26,鴻呈,-24.58,N/A,32.81,13.899253731343284,149.0,160.79999999999998,4.34,21.66,2025-12,2025
4.69,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6227.TWO,17.08,49.53,茂綸,-24.800000000000004,N/A,12.47,8.060372511239564,125.5,233.55,7.54,41.88,2025-12,2025
13.7,⚪ 中性觀察,3.76%,⚠️ 獲利稀釋,2382.TW,25.55,49.49,廣達,-24.99,6.33%,20.44,6.643576826196473,316.5,714.6,19.45,50.54,2025-12,2025
1.06,⚪ 中性觀察,N/A,📉 獲利侵蝕,6151.TWO,-21.62,2.96,晉倫,-25.04,N/A,-10.17,14.204893199663609,46.4500007629,49.05,1.16,3.42,2025-12,2025
0.5,❌ 暫避觀望,9.16%,📉 獲利侵蝕,1597.TW,-15.24,2.59,直得,-25.05,38.83%,-36.36,127.01149425287356,221.0,26.1,0.91,9.81,2025-12,2025
1.98,⚪ 中性觀察,6.47%,📉 獲利侵蝕,1504.TW,-18.15,4.91,東元,-25.14,23.29%,-17.76,11.750405186385736,72.5,92.55000000000001,2.42,6.99,2025-12,2025
3.72,⚪ 中性觀察,N/A,📉 獲利侵蝕,6143.TWO,-10.28,15.7,振曜,-25.31,N/A,-24.7,7.679259712729375,99.5999984741,194.55,6.46,15.03,2025-12,2025
4.37,⚪ 中性觀察,8.34%,⚠️ 獲利稀釋,2535.TW,24.8,47.68,達欣工,-25.45,12.33%,25.0,5.227272832362258,75.9000015259,217.79999999999998,6.5,50.25,2025-12,2025
3.19,⚪ 中性觀察,2.64%,🌑 雙重衰退,2250.TW,-33.62,-5.59,IKKA-KY,-25.5,16.71%,-40.86,5.776515151515152,61.0,158.39999999999998,3.99,-8.12,2025-12,2025
2.14,⚪ 中性觀察,7.03%,🌑 雙重衰退,1723.TW,-48.92,-22.96,中碳,-25.520000000000003,17.58%,-48.53,11.1716621253406,82.0,110.1,2.65,-23.4,2025-12,2025
5.62,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8996.TW,38.43,42.57,高力,-25.940000000000005,N/A,1.46,65.7338965153115,1245.0,284.1,9.07,64.37,2025-12,2025
14.09,⚪ 中性觀察,5.17%,🌑 雙重衰退,3592.TW,-34.08,-8.48,瑞鼎,-25.96,29.04%,-36.42,5.934501460158532,284.5,719.0999999999999,18.24,-8.12,2025-12,2025
8.4,⚪ 中性觀察,14.44%,🌑 雙重衰退,4770.TW,-52.93,-24.07,上品,-26.12,28.63%,-48.81,10.018832391713746,266.0,398.25000000000006,10.2,-26.81,2025-12,2025
2.43,⚪ 中性觀察,13.53%,🏰 高護城河,4549.TWO,-29.66,-0.17,桓達,-26.18,54.86%,-27.89,12.845138055222089,107.0,124.95,3.32,-3.48,2025-12,2025
0.33,⚪ 中性觀察,-2.71%,🌑 雙重衰退,3024.TW,-57.58,25.83,憶聲,-26.189999999999998,24.73%,65.0,14.636363983181816,16.1000003815,16.5,0.28,-31.39,2025-12,2025
0.96,⚪ 中性觀察,N/A,🌑 雙重衰退,8183.TWO,-26.77,6.74,精星,-26.259999999999998,N/A,-46.02,9.27536231884058,32.0,51.75,2.39,-0.51,2025-12,2025
0.94,⚪ 中性觀察,4.10%,🌑 雙重衰退,1227.TW,-30.16,-2.17,佳格,-26.36,23.19%,-32.61,8.883647798742137,28.25,47.7,1.33,-3.8,2025-12,2025
1.58,⚪ 中性觀察,-0.45%,📉 獲利侵蝕,3015.TW,-13.89,17.03,全漢,-26.47,17.44%,-21.39,12.920792268044554,52.2000007629,60.6,1.86,12.58,2025-12,2025
6.88,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,5292.TW,0.71,37.75,華懋,-26.58,N/A,2.53,9.25311203319502,223.0,361.5,9.93,27.29,2025-12,2025
13.32,⚪ 中性觀察,0.48%,🌑 雙重衰退,3693.TWO,-38.69,-5.96,營邦,-26.729999999999997,29.12%,-36.05,13.114397564158331,603.0,689.6999999999999,15.5,-11.96,2025-12,2025
1.46,❌ 暫避觀望,13.96%,🏰 高護城河,3580.TWO,-61.35,-37.28,友威科,-26.800000000000004,63.82%,-66.67,23.940677966101696,113.0,70.8,1.94,-34.55,2025-12,2025
4.35,⚪ 中性觀察,N/A,📉 獲利侵蝕,6651.TWO,-22.95,9.61,全宇昕,-26.86,N/A,-27.55,10.402906208718626,157.5,227.1,6.32,3.91,2025-12,2025
1.11,⚪ 中性觀察,3.22%,⚠️ 獲利稀釋,2427.TW,6.99,18.73,三商電,-26.96,16.95%,8.91,5.099502487562188,20.5,60.300000000000004,1.53,33.95,2025-12,2025
19.48,❌ 暫避觀望,10.13%,⚠️ 獲利稀釋,3443.TW,9.24,14.3,創意,-27.08,19.04%,0.26,77.9613512317451,5285.0,1016.8499999999999,28.13,36.32,2025-12,2025
6.27,⚪ 中性觀察,N/A,📉 獲利侵蝕,6279.TWO,-15.51,13.16,胡連,-27.14,N/A,-32.23,4.866888519134776,117.0,360.5999999999999,10.74,11.63,2025-12,2025
8.68,❌ 暫避觀望,19.22%,📉 獲利侵蝕,1519.TW,-6.3,25.2,華城,-27.19,42.20%,-8.44,27.540453074433653,851.0,463.50000000000006,13.99,20.89,2025-12,2025
-8.15,⚪ 數據不足,-1.93%,🌑 雙重衰退,3691.TWO,-35.83,-33.93,碩禾,-27.29,10.51%,-436.18,0.0,157.0,-356.70000000000005,-7.62,-8.54,2025-12,2025
2.31,⚪ 中性觀察,N/A,🌑 雙重衰退,9921.TW,-42.86,-16.86,巨大,-27.39,N/A,-58.3,10.44546850998464,68.0,97.64999999999999,1.84,-15.47,2025-12,2025
47.64,❌ 暫避觀望,29.92%,🏰 高護城河,3533.TW,-15.21,12.55,嘉澤,-27.490000000000002,51.54%,-16.1,16.002909619930897,2640.0,2474.55,70.17,12.28,2025-12,2025
5.32,⚪ 中性觀察,N/A,📉 獲利侵蝕,6768.TW,-17.06,16.51,志強-KY,-27.52,N/A,-8.3,4.371754774049844,84.1999969482,288.90000000000003,6.77,10.46,2025-12,2025
1.78,❌ 暫避觀望,0.20%,📉 獲利侵蝕,4905.TWO,-5.15,23.69,台聯電,-27.71,25.49%,-10.55,24.13690430776786,81.0999984741,50.4,2.76,22.56,2025-12,2025
0.24,❌ 暫避觀望,N/A,📉 獲利侵蝕,5291.TWO,-17.95,9.23,邑昇,-27.759999999999998,N/A,-24.24,128.7930981865517,74.6999969482,8.700000000000001,0.31,9.81,2025-12,2025
-0.39,⚪ 數據不足,N/A,📉 獲利侵蝕,8085.TWO,-17.44,7.62,福華,-27.87,N/A,40.0,0.0,11.3999996185,-35.699999999999996,-1.01,10.43,2025-12,2025
2.95,❌ 暫避觀望,6.37%,📉 獲利侵蝕,2492.TW,-22.96,4.98,華新科,-27.87,18.27%,-30.82,34.006211180124225,328.5,144.9,4.74,4.91,2025-12,2025
-1.11,⚪ 數據不足,N/A,📉 獲利侵蝕,6668.TW,-3.35,17.0,中揚光,-27.950000000000003,N/A,11.02,0.0,41.0499992371,-61.49999999999999,-1.93,24.6,2025-12,2025
2.58,⚪ 中性觀察,N/A,📉 獲利侵蝕,5203.TW,-9.05,16.83,訊連,-27.96,N/A,-10.73,7.812128055671819,65.6999969482,126.15,3.63,18.91,2025-12,2025
0.64,⚪ 中性觀察,15.00%,📉 獲利侵蝕,4164.TW,-5.94,23.64,承業醫,-28.09,31.61%,-18.92,14.238578292944162,28.0499992371,29.550000000000004,1.0,22.15,2025-12,2025
2.54,⚪ 中性觀察,N/A,🌑 雙重衰退,6887.TW,-40.21,-2.88,寶綠特-KY,-28.18,N/A,0.0,2.892112386083409,31.8999996185,165.45000000000002,4.58,-12.03,2025-12,2025
-1.99,⚪ 數據不足,N/A,🔄 轉虧為盈,9906.TW,-98.58,-85.68,欣巴巴,-28.209999999999994,N/A,-155.28,0.0,33.1500015259,-65.1,0.09,-70.37,2025-12,2025
6.01,⚪ 中性觀察,-23.97%,🏰 高護城河,1436.TW,-72.4,-39.72,華友聯,-28.340000000000003,52.84%,-67.23,3.0546075085324236,44.75,219.74999999999997,5.39,-44.06,2025-12,2025
5.02,❌ 暫避觀望,10.84%,🌑 雙重衰退,2233.TW,-38.87,-9.39,宇隆,-28.379999999999995,30.63%,-41.63,22.124413145539908,377.0,255.6,6.7,-10.49,2025-12,2025
2.72,⚪ 數據不足,19.39%,📉 獲利侵蝕,2476.TW,-15.98,10.54,鉅祥,-28.64,32.99%,-30.26,0.0,0.0,0.0,4.36,12.66,2025-12,2025
3.64,⚪ 中性觀察,11.86%,📉 獲利侵蝕,4551.TW,-27.14,1.19,智伸科,-28.85,23.25%,-23.04,11.96319018404908,156.0,195.6,6.04,1.71,2025-12,2025
0.53,⚪ 中性觀察,0.88%,🌑 雙重衰退,2905.TW,-49.63,-7.06,三商,-28.85,15.31%,-66.44,10.499999706538464,13.6499996185,19.499999999999996,0.71,-20.78,2025-12,2025
1.48,⚪ 數據不足,N/A,🌑 雙重衰退,7782.TWO,-30.88,2.13,光速火箭,-29.259999999999998,N/A,-8.07,0.0,25.6000003815,0.0,2.13,-1.62,2025-12,2025
0.78,⚪ 中性觀察,10.81%,🌑 雙重衰退,4161.TWO,-32.77,-5.67,聿新科,-29.520000000000003,30.16%,-39.02,8.689138862509363,23.2000007629,40.05,1.23,-3.25,2025-12,2025
2.1,⚪ 中性觀察,18.00%,📉 獲利侵蝕,4721.TWO,-10.42,25.22,美琪瑪,-29.700000000000003,25.58%,-20.75,12.429149591646425,92.0999984741,111.14999999999999,3.01,19.28,2025-12,2025
1.11,⚪ 中性觀察,16.89%,🌑 雙重衰退,2748.TW,-30.67,-0.81,雲品,-29.91,37.08%,-42.78,7.71653558324803,39.2000007629,76.20000000000002,2.17,-0.76,2025-12,2025
4.64,⚪ 中性觀察,N/A,📉 獲利侵蝕,8255.TWO,-23.11,10.7,朋程,-30.02,N/A,-28.62,11.702127659574467,187.0,239.70000000000002,6.32,6.91,2025-12,2025
0.5,❌ 暫避觀望,N/A,🌑 雙重衰退,5471.TW,-32.71,-1.99,松翰,-30.200000000000003,N/A,-41.86,30.526316235614033,52.2000007629,25.65,0.72,-2.51,2025-12,2025
4.03,⚪ 中性觀察,N/A,🌑 雙重衰退,6412.TW,-37.65,-2.55,群電,-30.32,N/A,-34.89,8.21917808219178,102.0,186.15,5.2,-7.33,2025-12,2025
1.0,⚪ 中性觀察,N/A,🌑 雙重衰退,8011.TW,-46.94,-22.22,台通,-30.38,N/A,26.58,5.085227164346592,17.8999996185,52.8,1.3,-16.56,2025-12,2025
0.48,⚪ 中性觀察,1.90%,🌑 雙重衰退,4401.TWO,-31.13,0.86,東隆興,-30.45,8.57%,-33.33,8.702531645569621,13.75,23.7,0.73,-0.68,2025-12,2025
0.95,⚪ 中性觀察,N/A,📉 獲利侵蝕,6136.TW,-1.11,26.89,富爾特,-30.939999999999998,N/A,15.85,13.005050505050505,25.75,29.7,0.89,29.83,2025-12,2025
3.16,⚪ 中性觀察,18.00%,📉 獲利侵蝕,2493.TW,-27.93,1.62,揚博,-30.96,29.23%,-32.04,14.796380090497737,163.5,165.75,4.36,3.03,2025-12,2025
1.78,⚪ 中性觀察,N/A,📉 獲利侵蝕,6642.TWO,-27.37,6.19,富致,-30.98,N/A,-34.8,13.613312444675119,85.9000015259,94.64999999999999,2.6,3.61,2025-12,2025
1.82,⚪ 中性觀察,24.04%,⚠️ 獲利稀釋,2548.TW,121.88,-32.14,華固,-31.0,28.22%,-63.6,9.853420195439739,121.0,184.20000000000002,10.15,152.88,2025-12,2025
1.3,⚪ 中性觀察,N/A,📉 獲利侵蝕,9918.TW,-28.18,5.03,欣天然,-31.14,N/A,-28.09,10.11709619740047,43.2000007629,64.05,1.61,2.96,2025-12,2025
6.23,⚪ 中性觀察,22.46%,📉 獲利侵蝕,2881.TW,-21.56,-2.69,富邦金,-31.299999999999997,42.21%,-26.79,4.907539118065434,103.5,316.35,8.37,9.74,2025-12,2025
-0.17,❌ 暫避觀望,N/A,🔄 轉虧為盈,6163.TWO,-20.43,9.55,華電網,-31.369999999999997,N/A,-14.29,141.66666666666669,51.0,5.3999999999999995,0.75,10.94,2025-12,2025
-1.94,⚪ 數據不足,7.19%,⚠️ 獲利稀釋,2208.TW,18.81,59.58,台船,-31.460000000000004,11.98%,-95.96,0.0,18.25,-95.1,-1.77,50.27,2025-12,2025
0.72,⚪ 中性觀察,N/A,📉 獲利侵蝕,6148.TWO,-11.69,9.72,驊宏資,-31.479999999999997,N/A,-40.0,10.66666638411111,28.7999992371,40.5,1.36,19.79,2025-12,2025
4.21,❌ 暫避觀望,10.80%,📉 獲利侵蝕,3090.TW,-2.02,32.55,日電貿,-31.56,17.93%,17.53,17.07137601177336,232.0,203.85000000000002,5.48,29.54,2025-12,2025
1.52,❌ 暫避觀望,8.17%,⚠️ 獲利稀釋,2374.TW,28.57,45.79,佳能,-31.68,21.67%,0.0,16.579477168189136,82.4000015259,74.55,2.44,60.25,2025-12,2025
3.02,⚪ 中性觀察,N/A,📉 獲利侵蝕,6469.TWO,-22.33,10.06,大樹,-31.72,N/A,-21.61,6.613508442776736,70.5,159.9,4.01,9.39,2025-12,2025
4.87,⚪ 中性觀察,2.63%,📉 獲利侵蝕,2377.TW,-15.42,17.9,微星,-31.759999999999998,11.11%,-34.98,7.974683544303798,126.0,236.99999999999997,6.8,16.34,2025-12,2025
3.96,❌ 暫避觀望,N/A,📉 獲利侵蝕,8091.TWO,-25.14,4.35,翔名,-31.96,N/A,-28.13,20.746728252501928,269.5,194.84999999999997,5.89,6.82,2025-12,2025
0.72,⚪ 中性觀察,N/A,🌑 雙重衰退,6418.TWO,-33.64,-3.81,詠昇,-32.11,N/A,-1.37,14.56097579585366,29.8500003815,30.749999999999996,0.73,-1.53,2025-12,2025
3.81,⚪ 數據不足,N/A,🌑 雙重衰退,6585.TW,-45.5,-14.46,鼎基,-32.29,N/A,-52.91,0.0,0.0,0.0,5.64,-13.21,2025-12,2025
27.74,⚪ 中性觀察,9.72%,🌑 雙重衰退,2603.TW,-50.82,-15.64,長榮,-32.59,17.92%,-45.0,2.3562834224598928,211.5,1346.4,31.68,-18.23,2025-12,2025
1.12,❌ 暫避觀望,N/A,📉 獲利侵蝕,6548.TWO,-20.6,12.56,長科*,-32.620000000000005,N/A,-24.31,16.037233839654256,60.2999992371,56.400000000000006,1.63,12.02,2025-12,2025
0.69,⚪ 中性觀察,18.49%,🌑 雙重衰退,3567.TWO,-43.32,-13.96,逸昌,-32.68,34.78%,-52.41,12.394957983193278,29.5,35.699999999999996,1.06,-10.64,2025-12,2025
0.35,⚪ 數據不足,N/A,📉 獲利侵蝕,7777.TWO,-16.92,6.8,能率亞洲,-32.800000000000004,N/A,-31.37,0.0,36.0,0.0,0.58,15.88,2025-12,2025
-0.54,⚪ 數據不足,2.54%,🌑 雙重衰退,1909.TW,-39.29,-6.88,榮成,-32.82,12.46%,-440.0,0.0,8.9099998474,-21.900000000000002,-0.39,-6.47,2025-12,2025
0.32,❌ 暫避觀望,18.03%,📉 獲利侵蝕,1470.TW,-30.97,3.3,大統新創,-32.96,30.30%,-58.44,15.50000054492857,21.7000007629,21.000000000000004,0.78,1.99,2025-12,2025
5.23,⚪ 中性觀察,-0.60%,📉 獲利侵蝕,4420.TWO,-10.52,27.84,光明,-33.22,4.67%,-2.24,1.8689787686464354,38.7999992371,311.40000000000003,5.53,22.7,2025-12,2025
0.53,⚪ 中性觀察,32.72%,🏰 高護城河,2897.TW,-35.48,-6.53,王道銀行,-33.39,91.47%,-24.64,6.048484571030302,9.9799995422,24.750000000000004,0.61,-2.09,2025-12,2025
0.82,⚪ 中性觀察,0.16%,🌑 雙重衰退,3038.TW,-50.0,-15.48,全台,-33.5,20.87%,-56.0,8.621323809889706,23.4500007629,40.800000000000004,1.1,-16.5,2025-12,2025
1.23,⚪ 中性觀察,6.75%,🌑 雙重衰退,2105.TW,-39.27,-4.96,正新,-33.59,22.84%,-42.25,8.081841529795396,31.6000003815,58.650000000000006,1.5,-5.68,2025-12,2025
1.56,⚪ 中性觀察,N/A,📉 獲利侵蝕,5258.TW,-33.17,-2.59,虹堡,-33.63,N/A,-65.71,8.948194662480375,57.0,95.55000000000001,4.23,0.46,2025-12,2025
