expansion,est_price,price,date,prev_rev_yoy,prev_eps,status,om,rev_yoy,prev_eps_yoy,advice,prev_year,name,eps_yoy,eps,pe,gm,symbol
-362.65,350.09999999999997,279.0,2026-03,30.08,9.01,📉 獲利侵蝕,28.21%,315.93,41.67,⚪ 中性觀察,2025,京元電子,-46.72,1.87,11.953727506426738,37.66%,2449.TW
-363.38,61.49999999999999,61.9000015259,2026-03,19.79,1.57,📉 獲利侵蝕,N/A,303.38,23.62,❌ 暫避觀望,2025,微矽電子-創,-60.0,0.12,15.09756134778049,N/A,8162.TW
-364.06,296.70000000000005,729.0,2026-03,95.35,8.13,⚠️ 獲利稀釋,18.24%,572.88,474.47,❌ 暫避觀望,2025,大量,208.82,3.19,36.855409504550046,42.12%,3167.TW
-364.25,-12.75,18.8999996185,2026-03,4.18,-1.06,🔄 轉虧為盈,N/A,280.38,-342.86,⚪ 數據不足,2025,盛達,-83.87,0.05,0.0,N/A,3027.TW
-365.02,734.1,404.5,2026-03,11.54,19.45,⚠️ 獲利稀釋,17.08%,390.24,21.94,⚪ 中性觀察,2025,健鼎,25.22,5.61,8.26522272170004,25.47%,3044.TW
-365.13,-148.64999999999998,17.0,2026-03,-25.69,-4.38,⚠️ 獲利稀釋,N/A,409.13,0.46,⚪ 數據不足,2025,嘉聯益,44.0,-0.56,0.0,N/A,6153.TW
-368.14,129.14999999999998,136.5,2026-03,7.81,3.45,⚠️ 獲利稀釋,12.13%,396.55,8.95,❌ 暫避觀望,2025,大毅,28.41,1.14,15.853658536585368,24.27%,2478.TW
-368.59999999999997,16.2,59.5,2026-03,10.87,0.74,📉 獲利侵蝕,N/A,311.46,-23.71,❌ 暫避觀望,2025,鈞寶,-57.14,0.18,55.0925925925926,N/A,6155.TW
-368.68,31.049999999999997,28.2000007629,2026-03,-16.0,0.83,⚠️ 獲利稀釋,9.12%,378.36,-27.19,⚪ 中性觀察,2025,南帝,9.68,0.34,13.623188774347827,25.29%,2108.TW
-369.19,-137.25,30.2000007629,2026-03,0.45,-2.45,🔄 轉虧為盈,N/A,474.55,-152.78,⚪ 數據不足,2025,亞崴,105.36,0.18,0.0,N/A,1530.TW
-369.86,144.45,52.5,2026-03,20.29,4.08,⚠️ 獲利稀釋,N/A,403.64,21.07,⚪ 中性觀察,2025,國統,33.78,0.99,5.45171339563863,N/A,8936.TWO
-370.95,-14.55,16.2999992371,2026-03,1.86,-0.88,🔄 轉虧為盈,-21.05%,273.28,46.34,⚪ 數據不足,2025,喬鼎,-97.67,0.02,0.0,29.42%,3057.TW
-371.24,22.05,26.1499996185,2026-03,17.01,0.52,📉 獲利侵蝕,N/A,341.24,-47.47,❌ 暫避觀望,2025,振發,-30.0,0.28,17.789115386734693,N/A,5426.TWO
-371.5,193.2,105.5,2026-03,-3.92,5.68,⚠️ 獲利稀釋,N/A,442.71,-16.96,⚪ 中性觀察,2025,榮惠-KY創,71.21,2.26,8.190993788819876,N/A,6924.TW
-372.25,82.05000000000001,30.1000003815,2026-03,-2.95,2.19,📉 獲利侵蝕,N/A,305.92,-47.23,⚪ 中性觀察,2025,育富,-66.33,0.33,5.502742300091407,N/A,6194.TWO
-372.75,60.75,24.2000007629,2026-03,-13.1,1.72,📉 獲利侵蝕,2.75%,336.21,-10.88,⚪ 中性觀察,2025,世鎧,-36.54,0.33,5.975308830345679,17.29%,2063.TWO
-373.78999999999996,80.99999999999999,67.1999969482,2026-03,60.25,2.44,⚠️ 獲利稀釋,8.17%,507.12,28.57,⚪ 中性觀察,2025,佳能,133.33,0.73,12.444443879296296,21.67%,2374.TW
-373.94,73.20000000000002,35.5,2026-03,-13.21,2.02,📉 獲利侵蝕,4.13%,315.88,-50.73,⚪ 中性觀察,2025,志豐,-58.06,0.26,7.274590163934425,21.42%,3206.TWO
-374.61,138.6,37.25,2026-03,-5.94,3.49,📉 獲利侵蝕,N/A,352.87,19.85,⚪ 中性觀察,2025,華豫寧,-21.74,0.9,4.0313852813852815,N/A,6474.TWO
-375.40000000000003,52.050000000000004,63.2000007629,2026-03,-7.93,1.41,⚠️ 獲利稀釋,3.94%,398.73,-9.62,❌ 暫避觀望,2025,長興,23.33,0.37,18.21325670400576,21.29%,1717.TW
-375.42,20.55,71.5,2026-03,10.07,0.65,⚠️ 獲利稀釋,6.31%,412.92,-34.34,❌ 暫避觀望,2025,希華,37.5,0.33,52.18978102189781,21.81%,2484.TW
-375.75,67.5,212.0,2026-03,6.75,2.07,⚠️ 獲利稀釋,N/A,478.88,-11.69,❌ 暫避觀望,2025,台虹,103.13,0.65,47.111111111111114,N/A,8039.TW
-375.76,258.9,682.0,2026-03,5.01,6.58,⚠️ 獲利稀釋,5.81%,446.0,12.1,❌ 暫避觀望,2025,禾伸堂,70.24,2.86,39.513325608342996,17.62%,3026.TW
-376.49,127.95000000000002,79.0,2026-03,0.02,3.74,⚠️ 獲利稀釋,2.40%,559.82,-53.89,⚪ 中性觀察,2025,力致,183.33,0.17,9.261430246189917,18.01%,3483.TWO
-378.04,35.550000000000004,32.0499992371,2026-03,-2.38,0.97,📉 獲利侵蝕,N/A,283.66,-76.35,⚪ 中性觀察,2025,圓裕,-94.38,0.05,13.523206429156119,N/A,6835.TW
-379.13,446.99999999999994,197.0,2026-03,-6.57,12.25,📉 獲利侵蝕,N/A,374.33,-27.39,⚪ 中性觀察,2025,豐祥-KY,-4.8,3.59,6.610738255033557,N/A,5288.TW
-379.19999999999993,31.350000000000005,37.5,2026-03,237.84,0.92,⚠️ 獲利稀釋,N/A,612.53,160.13,❌ 暫避觀望,2025,長園科,233.33,0.24,17.942583732057415,N/A,8038.TWO
-379.2,154.2,44.4000015259,2026-03,-11.42,4.03,📉 獲利侵蝕,N/A,316.24,15.99,⚪ 中性觀察,2025,菱光,-62.96,0.37,4.319066296293775,N/A,8249.TW
-379.52,215.85000000000002,153.0,2026-03,2.49,5.98,⚠️ 獲利稀釋,N/A,461.95,-6.72,⚪ 中性觀察,2025,龍德造船,82.43,2.7,10.63238359972203,N/A,6753.TW
-380.01,222.15,63.9000015259,2026-03,-4.56,5.78,📉 獲利侵蝕,4.93%,368.25,-3.34,⚪ 中性觀察,2025,三陽工業,-11.76,1.37,4.31465236501688,18.31%,2206.TW
-380.22999999999996,68.55000000000001,22.2000007629,2026-03,-4.72,1.58,📉 獲利侵蝕,6.19%,326.78,-22.93,⚪ 中性觀察,2025,六暉-KY,-53.45,0.27,4.857768219452954,18.21%,2115.TW
-380.58,65.7,39.7999992371,2026-03,-12.83,1.93,⚠️ 獲利稀釋,N/A,382.05,-53.88,⚪ 中性觀察,2025,�矬�,1.47,0.61,9.086757816689499,N/A,8349.TWO
-380.99,169.8,68.0999984741,2026-03,-4.54,5.1,📉 獲利侵蝕,N/A,339.61,-14.14,⚪ 中性觀察,2025,豐泰,-41.38,0.68,6.015900925273852,N/A,9910.TW
-383.32000000000005,81.15,76.6999969482,2026-03,10.54,2.15,📉 獲利侵蝕,4.42%,335.22,-10.04,⚪ 中性觀察,2025,利機,-48.1,0.41,14.17744860410351,18.10%,3444.TWO
-383.87,27.0,20.3500003815,2026-03,-2.31,0.74,📉 獲利侵蝕,3.03%,344.48,-47.52,⚪ 中性觀察,2025,德淵,-39.39,0.2,11.3055557675,23.02%,4720.TW
-384.15999999999997,10.799999999999999,20.1000003815,2026-03,-14.5,0.35,⚠️ 獲利稀釋,N/A,734.16,-72.09,❌ 暫避觀望,2025,北基,350.0,0.18,27.91666719652778,N/A,8927.TWO
-385.19000000000005,2.0999999999999996,38.0499992371,2026-03,42.33,0.25,📉 獲利侵蝕,N/A,62.97,180.65,❌ 暫避觀望,2025,天擎,-322.22,-0.2,271.7857088364286,N/A,6708.TWO
-386.04,180.9,50.9000015259,2026-03,-26.56,4.9,📉 獲利侵蝕,-1.94%,304.43,-73.34,⚪ 中性觀察,2025,陽明,-81.61,0.41,4.220563973955224,5.67%,2609.TW
-386.2,63.15,55.4000015259,2026-03,12.58,1.86,⚠️ 獲利稀釋,-0.45%,471.2,-13.89,⚪ 中性觀察,2025,全漢,85.0,0.37,13.159145255558196,17.44%,3015.TW
-386.24,32.699999999999996,32.3499984741,2026-03,-10.43,1.43,⚠️ 獲利稀釋,-66.51%,559.52,457.5,⚪ 中性觀察,2025,吉祥全,173.28,0.85,14.839448841330276,43.42%,2491.TW
-386.54,24.45,49.9500007629,2026-03,0.3,0.06,📉 獲利侵蝕,N/A,299.04,-97.61,❌ 暫避觀望,2025,大井泵浦,-87.5,0.1,30.644172247177913,N/A,6982.TWO
-389.33000000000004,161.1,27.6499996185,2026-03,70.72,6.42,📉 獲利侵蝕,-11.23%,371.35,248.27,⚪ 中性觀察,2025,三一東林,-17.98,-1.05,2.5744878601955308,8.05%,3609.TWO
-390.0,-15.3,30.3500003815,2026-03,4.75,-0.36,🔄 轉虧為盈,1.17%,540.0,-190.0,⚪ 數據不足,2025,明泰,150.0,0.1,0.0,18.44%,3380.TW
-390.3,178.95,112.0,2026-03,-0.31,4.77,⚠️ 獲利稀釋,10.58%,403.57,4.58,⚪ 中性觀察,2025,台灣大,13.27,1.37,9.388097233864208,19.71%,3045.TW
-390.48,29.85,32.2000007629,2026-03,-10.76,1.12,⚠️ 獲利稀釋,N/A,404.06,-67.92,❌ 暫避觀望,2025,世豐,13.58,0.92,16.180904905979897,N/A,2065.TWO
-391.2,18.45,20.6000003815,2026-03,6.19,0.57,📉 獲利侵蝕,N/A,332.87,-69.73,❌ 暫避觀望,2025,金利食安,-58.33,0.05,16.747967789837396,N/A,7743.TWO
-391.4,5.7,19.3500003815,2026-03,8.46,0.16,📉 獲利侵蝕,N/A,327.76,-60.0,❌ 暫避觀望,2025,熒茂,-63.64,0.04,50.92105363552631,N/A,4729.TWO
-391.52,285.15000000000003,144.0,2026-03,-4.4,7.5,📉 獲利侵蝕,N/A,381.69,10.62,⚪ 中性觀察,2025,漢科,-9.83,1.56,7.574960547080483,N/A,3402.TWO
-392.18,194.54999999999998,357.0,2026-03,27.06,5.43,⚠️ 獲利稀釋,N/A,398.1,43.01,❌ 暫避觀望,2025,華星光,5.92,1.62,27.525057825751738,N/A,4979.TWO
-392.45,-58.35,24.2999992371,2026-03,-10.11,-1.48,📉 獲利侵蝕,-6.90%,389.42,-410.42,⚪ 數據不足,2025,飛宏,-3.03,-0.34,0.0,21.21%,2457.TW
-392.65,44.550000000000004,27.3999996185,2026-03,-13.43,1.3,📉 獲利侵蝕,N/A,342.65,-46.94,⚪ 中性觀察,2025,至興,-50.0,0.29,9.225589097138046,N/A,4535.TWO
-392.97,6.450000000000001,26.4500007629,2026-03,16.57,0.34,📉 獲利侵蝕,8.41%,337.41,-74.05,❌ 暫避觀望,2025,映興,-55.56,0.08,61.51162968116279,25.04%,3597.TWO
-393.32,158.55,84.4000015259,2026-03,11.14,4.35,📉 獲利侵蝕,5.06%,343.32,74.89,⚪ 中性觀察,2025,宏致,-50.0,0.67,7.984862963661305,26.65%,3605.TW
-394.19,-148.5,19.1000003815,2026-03,-0.82,-3.68,⚠️ 獲利稀釋,-46.94%,408.48,-24.32,⚪ 數據不足,2025,永邑-KY,14.29,-0.3,0.0,8.14%,2939.TW
-394.41,-97.19999999999999,16.4500007629,2026-03,-31.37,-2.55,📉 獲利侵蝕,N/A,394.41,-121.74,⚪ 數據不足,2025,佑華,0.0,-0.55,0.0,N/A,8024.TWO
-395.32000000000005,-12.0,14.6999998093,2026-03,-89.32,-0.43,🌑 雙重衰退,-47.25%,-71.35,-112.91,⚪ 數據不足,2025,聯上,-466.67,-0.22,0.0,37.85%,4113.TWO
-395.65999999999997,266.25,69.5,2026-03,10.46,6.77,📉 獲利侵蝕,N/A,340.44,-17.06,⚪ 中性觀察,2025,志強-KY,-55.22,1.2,3.915492957746479,N/A,6768.TW
-395.68,114.60000000000001,27.3999996185,2026-03,-7.81,2.78,📉 獲利侵蝕,N/A,208.18,55.31,⚪ 中性觀察,2025,智基,-187.5,-0.07,3.586387384620419,N/A,6294.TWO
-396.01,450.75,177.0,2026-03,5.05,13.02,📉 獲利侵蝕,N/A,316.5,-14.96,⚪ 中性觀察,2025,來億-KY,-79.51,0.75,5.89018302828619,N/A,6890.TW
-396.06,108.60000000000001,39.9500007629,2026-03,13.71,2.9,📉 獲利侵蝕,N/A,344.45,-2.36,⚪ 中性觀察,2025,華孚,-51.61,0.3,5.5179559064779,N/A,6235.TW
-397.4,-9.9,16.9500007629,2026-03,-2.42,-0.19,🔄 轉虧為盈,N/A,374.82,67.24,⚪ 數據不足,2025,耀億,-22.58,0.24,0.0,N/A,4430.TWO
-397.88,117.30000000000001,119.5,2026-03,-7.61,3.36,⚠️ 獲利稀釋,N/A,657.4,26.79,❌ 暫避觀望,2025,宏捷科,259.52,1.51,15.281329923273656,N/A,8086.TWO
-398.64000000000004,121.94999999999999,746.0,2026-03,28.87,3.51,⚠️ 獲利稀釋,8.52%,471.97,3072.73,❌ 暫避觀望,2025,景碩,73.33,1.17,91.75891758917591,22.14%,3189.TW
-398.93,0.0,0.0,2026-03,-12.57,1.23,⚠️ 獲利稀釋,8.28%,438.93,-20.13,⚪ 數據不足,2025,和益,40.0,0.55,0.0,17.58%,1709.TW
-399.15999999999997,1089.6,1165.0,2026-03,51.55,29.06,⚠️ 獲利稀釋,N/A,492.63,77.66,❌ 暫避觀望,2025,勤誠,93.47,10.73,16.037995594713657,N/A,8210.TW
-400.02,-11.850000000000001,16.0,2026-03,191.86,-0.36,🔄 轉虧為盈,N/A,586.98,23.4,⚪ 數據不足,2025,金耘國際,186.96,0.2,0.0,N/A,4950.TWO
-400.92,-149.25000000000003,102.0,2026-03,-23.56,-1.02,📉 獲利侵蝕,N/A,14.56,-276.79,⚪ 數據不足,2025,錼創科技-KY創,-386.36,-2.14,0.0,N/A,6854.TW
-401.32,-5.3999999999999995,16.1000003815,2026-03,28.81,-0.13,📉 獲利侵蝕,-80.56%,334.65,-44.44,⚪ 數據不足,2025,郡都開發,-66.67,-0.05,0.0,15.04%,4402.TWO
-401.76000000000005,155.1,825.0,2026-03,13.75,4.38,⚠️ 獲利稀釋,6.82%,830.09,18.07,❌ 暫避觀望,2025,欣興,428.33,3.28,79.7872340425532,15.77%,3037.TW
-402.18,47.699999999999996,18.75,2026-03,3.13,1.14,⚠️ 獲利稀釋,N/A,474.91,54.05,⚪ 中性觀察,2025,達輝-KY,72.73,0.57,5.89622641509434,N/A,5276.TWO
-402.75,12.6,14.3999996185,2026-03,-2.19,0.52,⚠️ 獲利稀釋,5.53%,557.65,-68.29,❌ 暫避觀望,2025,志信,154.9,0.28,17.14285668869048,37.12%,2611.TW
-402.80999999999995,6.6,14.3999996185,2026-03,-8.11,0.11,⚠️ 獲利稀釋,N/A,752.81,1000.0,❌ 暫避觀望,2025,松普,350.0,0.09,32.727271860227276,N/A,5488.TWO
-403.37,28.799999999999997,60.2000007629,2026-03,-3.28,0.99,⚠️ 獲利稀釋,6.05%,407.81,-74.48,❌ 暫避觀望,2025,健和興,4.44,0.47,31.354167064010415,21.28%,3003.TW
-403.44,34.50000000000001,69.0,2026-03,3.73,1.36,📉 獲利侵蝕,3.55%,349.69,-41.88,❌ 暫避觀望,2025,時碩工業,-53.75,0.37,29.999999999999996,22.67%,4566.TW
-403.49,0.0,0.0,2026-03,13.2,18.44,⚠️ 獲利稀釋,N/A,403.93,5.99,⚪ 數據不足,2025,崑鼎,0.44,4.54,0.0,N/A,6803.TWO
-403.8,19.799999999999997,21.2999992371,2026-03,17.93,0.72,⚠️ 獲利稀釋,N/A,412.13,10.77,❌ 暫避觀望,2025,金橋,8.33,0.13,16.136363058409092,N/A,6133.TW
-404.41,71.39999999999999,32.5,2026-03,1.55,2.05,📉 獲利侵蝕,N/A,404.41,-10.78,⚪ 中性觀察,2025,海柏特,0.0,0.42,6.827731092436975,N/A,6884.TWO
-404.69000000000005,88.94999999999999,40.8499984741,2026-03,-72.18,1.23,⚠️ 獲利稀釋,N/A,1224.69,-79.5,⚪ 中性觀察,2025,富宇,820.0,2.76,6.888701260387858,N/A,4907.TWO
-405.93,17.7,20.0,2026-03,-12.95,0.78,⚠️ 獲利稀釋,1.24%,423.58,-19.59,❌ 暫避觀望,2025,日勝化,17.65,0.2,16.949152542372882,19.87%,1735.TW
-406.05,511.79999999999995,241.0,2026-03,75.17,13.77,⚠️ 獲利稀釋,N/A,414.73,39.39,⚪ 中性觀察,2025,信紘科,8.68,3.63,7.063305978898008,N/A,6667.TWO
-406.06,-100.49999999999999,47.7999992371,2026-03,9.49,-2.18,⚠️ 獲利稀釋,-478.52%,414.88,10.29,⚪ 數據不足,2025,合一,8.82,-0.31,0.0,41.13%,4743.TWO
-407.8,348.3,84.6999969482,2026-03,-5.52,9.4,📉 獲利侵蝕,N/A,404.8,-40.24,⚪ 中性觀察,2025,瑞儀,-3.0,2.29,3.6477173534969847,N/A,6176.TW
-407.82,-15.9,10.3999996185,2026-03,-17.71,-0.27,📉 獲利侵蝕,N/A,286.39,-126.47,⚪ 數據不足,2025,萬國通,-121.43,-0.03,0.0,N/A,9950.TWO
-408.66999999999996,10.65,17.8999996185,2026-03,-15.76,0.28,⚠️ 獲利稀釋,10.88%,558.67,-64.1,❌ 暫避觀望,2025,展宇,150.0,0.35,25.21126706830986,22.50%,1776.TW
-408.66999999999996,28.35,27.75,2026-03,-6.01,0.95,📉 獲利侵蝕,1.41%,360.59,-64.42,⚪ 中性觀察,2025,謚源,-48.08,0.27,14.682539682539682,16.15%,2235.TWO
-408.67,0.0,0.0,2026-03,28.28,14.79,⚠️ 獲利稀釋,9.90%,410.79,-11.39,⚪ 數據不足,2025,振大環球,2.12,4.81,0.0,24.81%,4441.TW
-409.07,1093.5,4115.0,2026-03,36.32,28.13,⚠️ 獲利稀釋,10.13%,480.34,9.24,❌ 暫避觀望,2025,創意,71.27,12.28,56.44718792866941,19.04%,3443.TW
-410.07000000000005,-84.29999999999998,21.3500003815,2026-03,50.27,-1.77,🔄 轉虧為盈,7.19%,520.84,18.81,⚪ 數據不足,2025,台船,110.77,0.07,0.0,11.98%,2208.TW
-410.11,57.3,69.0,2026-03,12.02,1.63,⚠️ 獲利稀釋,N/A,421.47,-20.6,❌ 暫避觀望,2025,長科*,11.36,0.51,18.062827225130892,N/A,6548.TWO
-410.32,124.05,46.9000015259,2026-03,1.44,3.75,⚠️ 獲利稀釋,N/A,471.19,-40.13,⚪ 中性觀察,2025,友鋮,60.87,1.5,5.671100547267232,N/A,7718.TWO
-410.77,116.7,83.5999984741,2026-03,10.44,1.98,⚠️ 獲利稀釋,9.53%,426.7,-70.28,⚪ 中性觀察,2025,聯德控股-KY,15.93,1.35,10.745501089215939,22.10%,4912.TW
-411.77000000000004,31.5,48.4000015259,2026-03,-11.81,0.9,📉 獲利侵蝕,12.04%,374.73,-79.87,❌ 暫避觀望,2025,旭富,-37.04,0.17,23.047619774238097,28.02%,4119.TW
-413.58,6.6,39.0,2026-03,3.41,0.19,📉 獲利侵蝕,1.74%,413.58,-42.42,❌ 暫避觀望,2025,中釉,0.0,0.05,88.63636363636364,21.38%,1809.TW
-414.90999999999997,833.55,445.5,2026-03,-2.8,23.26,📉 獲利侵蝕,N/A,400.46,10.59,⚪ 中性觀察,2025,樺漢,-14.45,5.15,8.016915601943495,N/A,6414.TW
-415.94,56.55,24.4500007629,2026-03,33.95,1.53,📉 獲利侵蝕,3.22%,368.77,6.99,⚪ 中性觀察,2025,三商電,-47.17,0.28,6.485411342944297,16.95%,2427.TW
-416.09999999999997,90.9,33.9000015259,2026-03,-19.51,2.45,📉 獲利侵蝕,N/A,406.89,-14.34,⚪ 中性觀察,2025,欣高,-9.21,0.69,5.594059657739274,N/A,9931.TW
-417.82,241.95,207.0,2026-03,21.11,6.64,⚠️ 獲利稀釋,10.49%,427.96,28.09,⚪ 中性觀察,2025,光寶科,10.14,1.66,12.83323000619963,21.72%,2301.TW
-417.94000000000005,140.85000000000002,600.0,2026-03,84.7,4.94,⚠️ 獲利稀釋,N/A,617.94,151.41,❌ 暫避觀望,2025,邁科,200.0,0.66,63.897763578274756,N/A,6831.TW
-418.01,69.00000000000001,69.0999984741,2026-03,-3.54,1.8,📉 獲利侵蝕,4.40%,361.34,-40.47,❌ 暫避觀望,2025,泰碩,-56.67,0.27,15.02173879871739,21.43%,3338.TW
-420.65000000000003,-198.90000000000003,20.9500007629,2026-03,-56.46,-5.16,📉 獲利侵蝕,N/A,311.42,-94.72,⚪ 數據不足,2025,廣錠,-109.23,-1.36,0.0,N/A,6441.TWO
-421.78,-207.6,46.0,2026-03,10.31,-5.26,🔄 轉虧為盈,-11.28%,527.37,-124.23,⚪ 數據不足,2025,力士,105.59,0.1,0.0,25.62%,4923.TWO
-421.85,126.15,173.0,2026-03,5.49,3.74,📉 獲利侵蝕,N/A,387.41,-32.79,❌ 暫避觀望,2025,頎邦,-34.44,0.59,20.570749108204517,N/A,6147.TWO
-423.15,22.200000000000003,39.75,2026-03,-23.41,1.91,⚠️ 獲利稀釋,N/A,589.15,-20.92,❌ 暫避觀望,2025,中鼎,166.0,1.0,26.858108108108105,N/A,9933.TW
-424.75,210.6,131.0,2026-03,25.46,5.2,📉 獲利侵蝕,0.40%,328.63,27.76,⚪ 中性觀察,2025,神準,-96.12,0.1,9.330484330484332,14.36%,3558.TWO
-426.49,31.5,23.2999992371,2026-03,7.97,1.42,📉 獲利侵蝕,N/A,370.49,-48.36,⚪ 中性觀察,2025,鉅明,-56.0,0.66,11.09523773195238,N/A,8928.TWO
-427.64,237.0,105.0,2026-03,7.66,6.46,⚠️ 獲利稀釋,N/A,460.73,-40.72,⚪ 中性觀察,2025,泰金-KY,33.09,3.58,6.6455696202531644,N/A,6629.TWO
-428.18,-31.050000000000004,10.25,2026-03,-7.7,-0.82,⚠️ 獲利稀釋,-7.81%,453.18,-1011.11,⚪ 數據不足,2025,地球,25.0,-0.06,0.0,11.27%,1324.TW
-428.34,18.6,45.5,2026-03,-0.85,0.67,📉 獲利侵蝕,0.28%,339.45,-56.49,❌ 暫避觀望,2025,同致,-88.89,0.01,36.693548387096776,19.47%,3552.TWO
-428.46000000000004,10.799999999999999,25.8500003815,2026-03,-5.05,0.14,📉 獲利侵蝕,N/A,399.05,-77.05,❌ 暫避觀望,2025,茂迪,-29.41,0.12,35.90277830763889,N/A,6244.TWO
-429.73,160.5,65.3000030518,2026-03,32.43,4.3,⚠️ 獲利稀釋,7.94%,517.89,36.94,⚪ 中性觀察,2025,炎洲流通,88.16,1.44,6.102804023532711,25.09%,3171.TWO
-430.08000000000004,48.75,293.0,2026-03,5.46,1.22,⚠️ 獲利稀釋,7.74%,608.46,377.27,❌ 暫避觀望,2025,雙鍵,178.38,1.03,90.15384615384616,23.49%,4764.TW
-430.55,32.85,77.5,2026-03,5.42,0.43,⚠️ 獲利稀釋,2.26%,809.72,107.41,❌ 暫避觀望,2025,麗臺,379.17,1.15,35.38812785388128,10.44%,2465.TW
-431.0,320.1,185.0,2026-03,31.42,8.72,📉 獲利侵蝕,N/A,386.1,27.67,⚪ 中性觀察,2025,銳澤,-44.9,1.08,8.669165885660732,N/A,7703.TWO
-431.11,23.249999999999996,52.0,2026-03,-0.57,0.58,⚠️ 獲利稀釋,0.61%,489.0,-44.12,❌ 暫避觀望,2025,台灣精材,57.89,0.3,33.5483870967742,19.12%,3467.TWO
-432.14,-4.199999999999999,25.4500007629,2026-03,455.57,0.34,🏰 高護城河,27.02%,246.43,126.0,⚪ 數據不足,2025,宏易,-185.71,-0.2,0.0,52.20%,4530.TWO
-432.34999999999997,14.85,99.0999984741,2026-03,12.86,0.5,⚠️ 獲利稀釋,N/A,464.7,-21.88,❌ 暫避觀望,2025,天二科技,32.35,0.45,100.10100855969698,N/A,6834.TW
-432.90000000000003,7.95,20.5499992371,2026-03,-10.36,0.28,⚠️ 獲利稀釋,N/A,516.23,-88.43,❌ 暫避觀望,2025,信義,83.33,0.22,38.77358346622641,N/A,9940.TW
-433.32,186.15,81.6999969482,2026-03,-7.33,5.2,📉 獲利侵蝕,N/A,433.32,-37.65,⚪ 中性觀察,2025,群電,0.0,1.01,6.583400237566479,N/A,6412.TW
-433.47,-10.350000000000001,7.0,2026-03,-9.38,-0.27,🔄 轉虧為盈,1.12%,373.47,35.0,⚪ 數據不足,2025,宏遠,-60.0,0.02,0.0,16.50%,1460.TW
-434.09,-587.7,99.9000015259,2026-03,11.11,-17.51,📉 獲利侵蝕,N/A,429.03,-56.06,⚪ 數據不足,2025,神盾,-5.06,-2.7,0.0,N/A,6462.TWO
-434.2,-40.650000000000006,24.0499992371,2026-03,-3.11,-1.6,🔄 轉虧為盈,3.76%,462.77,-203.45,⚪ 數據不足,2025,台泥,28.57,0.1,0.0,18.49%,1101.TW
-435.76,198.15,96.4000015259,2026-03,15.03,6.46,⚠️ 獲利稀釋,N/A,458.37,-10.28,⚪ 中性觀察,2025,振曜,22.61,1.41,7.297502008016653,N/A,6143.TWO
-436.9,20.400000000000002,170.5,2026-03,19.58,0.67,📉 獲利侵蝕,N/A,246.42,-64.17,❌ 暫避觀望,2025,達亞,-190.48,-0.38,125.36764705882352,N/A,6762.TWO
-438.27,346.49999999999994,42.75,2026-03,3.72,7.81,📉 獲利侵蝕,N/A,438.27,38.72,⚪ 中性觀察,2025,新潤,0.0,2.09,1.8506493506493509,N/A,6186.TWO
-438.79,139.8,26.6499996185,2026-03,23.56,3.93,📉 獲利侵蝕,N/A,418.62,-35.22,⚪ 中性觀察,2025,潤泰新,-20.17,0.99,2.8594420191523606,N/A,9945.TW
-439.52,363.15000000000003,104.5,2026-03,-5.73,9.05,📉 獲利侵蝕,6.72%,430.95,-27.23,⚪ 中性觀察,2025,群光,-8.57,2.0,4.316398182569186,16.76%,2385.TW
-444.71,85.95,53.0,2026-03,11.76,2.23,⚠️ 獲利稀釋,N/A,459.52,-5.51,⚪ 中性觀察,2025,欣泰,14.81,0.62,9.24956369982548,N/A,8917.TWO
-445.01,-28.649999999999995,34.8499984741,2026-03,4.45,-1.15,🔄 轉虧為盈,N/A,685.01,31.55,⚪ 數據不足,2025,豪勉,240.0,0.35,0.0,N/A,6218.TWO
-447.26,368.09999999999997,110.5,2026-03,1.7,10.39,📉 獲利侵蝕,12.03%,400.2,58.63,⚪ 中性觀察,2025,卜蜂,-47.06,1.26,4.502852485737572,20.24%,1215.TW
-447.99,3.9000000000000004,42.3499984741,2026-03,-4.46,0.02,⚠️ 獲利稀釋,N/A,525.77,102.99,❌ 暫避觀望,2025,安集,77.78,-0.02,162.88460951576923,N/A,6477.TW
-448.36,67.05,59.5,2026-03,0.27,2.45,📉 獲利侵蝕,0.36%,370.58,19.51,⚪ 中性觀察,2025,安心,-77.78,0.06,13.31096196868009,23.02%,1259.TWO
-448.52,-50.25000000000001,11.8000001907,2026-03,-43.65,-1.3,📉 獲利侵蝕,N/A,190.19,-354.9,⚪ 數據不足,2025,合世,-258.33,-0.19,0.0,N/A,1781.TWO
-449.05,161.54999999999998,124.5,2026-03,10.19,4.31,⚠️ 獲利稀釋,15.72%,483.67,-1.82,⚪ 中性觀察,2025,超豐,34.62,1.4,11.559888579387188,19.91%,2441.TW
-450.16,-10.5,5.1799998283,2026-03,23.71,-0.1,⚠️ 獲利稀釋,-68.47%,488.62,78.72,⚪ 數據不足,2025,唐鋒,38.46,-0.08,0.0,4.92%,4609.TWO
-450.58,32.25,28.2000007629,2026-03,-6.08,1.19,⚠️ 獲利稀釋,-0.03%,695.02,21.43,⚪ 中性觀察,2025,永豐餘,244.44,0.13,13.116279424604652,13.94%,1907.TW
-450.81,0.0,0.0,2026-03,-9.94,0.44,📉 獲利侵蝕,6.58%,384.14,-66.92,⚪ 數據不足,2025,精剛,-66.67,0.09,0.0,14.01%,1584.TWO
