advice,price,est_price,prev_eps,eps,prev_year,pe,om,name,rev_yoy,symbol,date,prev_eps_yoy,eps_yoy,status,gm,expansion,prev_rev_yoy
⚪ 數據不足,24.6000003815,-40.650000000000006,-1.6,0.1,2025,0.0,3.76%,台泥,462.77,1101.TW,2026-03,-203.45,28.57,🔄 轉虧為盈,18.49%,-434.2,-3.11
⚪ 中性觀察,88.3000030518,198.15,6.46,1.41,2025,6.684330284012112,N/A,振曜,458.37,6143.TWO,2026-03,-10.28,22.61,⚠️ 獲利稀釋,N/A,-435.76,15.03
❌ 暫避觀望,170.0,20.400000000000002,0.67,-0.38,2025,124.99999999999999,N/A,達亞,246.42,6762.TWO,2026-03,-64.17,-190.48,📉 獲利侵蝕,N/A,-436.9,19.58
⚪ 中性觀察,41.9500007629,346.49999999999994,7.81,2.09,2025,1.81601734904329,N/A,新潤,438.27,6186.TWO,2026-03,38.72,0.0,📉 獲利侵蝕,N/A,-438.27,3.72
⚪ 中性觀察,26.8999996185,139.8,3.93,0.99,2025,2.8862660534871245,N/A,潤泰新,418.62,9945.TW,2026-03,-35.22,-20.17,📉 獲利侵蝕,N/A,-438.79,23.56
⚪ 中性觀察,106.0,363.15000000000003,9.05,2.0,2025,4.378356051218504,6.72%,群光,430.95,2385.TW,2026-03,-27.23,-8.57,📉 獲利侵蝕,16.76%,-439.52,-5.73
⚪ 中性觀察,53.0,85.95,2.23,0.62,2025,9.24956369982548,N/A,欣泰,459.52,8917.TWO,2026-03,-5.51,14.81,⚠️ 獲利稀釋,N/A,-444.71,11.76
⚪ 數據不足,40.1500015259,-28.649999999999995,-1.15,0.35,2025,0.0,N/A,豪勉,685.01,6218.TWO,2026-03,31.55,240.0,🔄 轉虧為盈,N/A,-445.01,4.45
⚪ 中性觀察,115.0,368.09999999999997,10.39,1.26,2025,4.686226568867156,12.03%,卜蜂,400.2,1215.TW,2026-03,58.63,-47.06,📉 獲利侵蝕,20.24%,-447.26,1.7
❌ 暫避觀望,31.1000003815,3.9000000000000004,0.02,-0.02,2025,119.6153860826923,N/A,安集,525.77,6477.TW,2026-03,102.99,77.78,⚠️ 獲利稀釋,N/A,-447.99,-4.46
⚪ 中性觀察,56.4000015259,67.05,2.45,0.06,2025,12.617450005794185,0.36%,安心,370.58,1259.TWO,2026-03,19.51,-77.78,📉 獲利侵蝕,23.02%,-448.36,0.27
⚪ 數據不足,11.8000001907,-50.25000000000001,-1.3,-0.19,2025,0.0,N/A,合世,190.19,1781.TWO,2026-03,-354.9,-258.33,📉 獲利侵蝕,N/A,-448.52,-43.65
⚪ 中性觀察,141.5,161.54999999999998,4.31,1.4,2025,13.138347260909935,15.72%,超豐,483.67,2441.TW,2026-03,-1.82,34.62,⚠️ 獲利稀釋,19.91%,-449.05,10.19
⚪ 數據不足,5.2800002098,-10.5,-0.1,-0.08,2025,0.0,-68.47%,唐鋒,488.62,4609.TWO,2026-03,78.72,38.46,⚠️ 獲利稀釋,4.92%,-450.16,23.71
⚪ 中性觀察,27.2000007629,32.25,1.19,0.13,2025,12.651163145534884,-0.03%,永豐餘,695.02,1907.TW,2026-03,21.43,244.44,⚠️ 獲利稀釋,13.94%,-450.58,-6.08
⚪ 數據不足,0.0,0.0,0.44,0.09,2025,0.0,6.58%,精剛,384.14,1584.TWO,2026-03,-66.92,-66.67,📉 獲利侵蝕,14.01%,-450.81,-9.94
❌ 暫避觀望,48.75,4.950000000000002,0.44,0.14,2025,147.72727272727266,N/A,加高,379.1,8182.TWO,2026-03,-81.97,-73.08,📉 獲利侵蝕,N/A,-452.18,-2.15
⚪ 中性觀察,74.5,209.39999999999998,6.05,0.89,2025,5.336676217765043,N/A,鈺齊-KY,425.74,9802.TW,2026-03,11.23,-28.8,📉 獲利侵蝕,N/A,-454.54,18.36
❌ 暫避觀望,54.2000007629,35.699999999999996,0.69,-0.01,2025,22.773109564243697,4.98%,愛山林,343.95,2540.TW,2026-03,-77.63,-111.11,📉 獲利侵蝕,20.31%,-455.06,1.31
❌ 暫避觀望,10.0500001907,1.3499999999999999,0.06,0.02,2025,111.66666878555557,N/A,正道,555.34,1506.TW,2026-03,-57.14,100.0,⚠️ 獲利稀釋,N/A,-455.34000000000003,3.37
⚪ 數據不足,16.25,-87.6,-2.36,-0.6,2025,0.0,-45.05%,鑫創,438.64,3259.TWO,2026-03,4.84,-17.65,📉 獲利侵蝕,15.22%,-456.28999999999996,17.89
⚪ 數據不足,64.5999984741,-17.25,-0.46,0.0,2025,0.0,-7.19%,公準,357.06,3178.TWO,2026-03,-143.4,-100.0,📉 獲利侵蝕,9.34%,-457.06,-4.4
⚪ 數據不足,0.0,0.0,11.94,5.26,2025,0.0,30.89%,世紀風電,546.62,2072.TW,2026-03,34.92,88.76,⚠️ 獲利稀釋,35.24%,-457.86,6.33
⚪ 數據不足,80.0999984741,-182.85,-7.93,0.85,2025,0.0,5.69%,偉訓,418.46,3032.TW,2026-03,-272.65,-39.72,🔄 轉虧為盈,19.78%,-458.17999999999995,51.16
❌ 暫避觀望,15.8999996185,13.05,0.26,0.24,2025,18.275861630459772,5.94%,炎洲,550.29,4306.TW,2026-03,-79.17,91.67,⚠️ 獲利稀釋,15.11%,-458.61999999999995,-16.46
⚪ 中性觀察,62.2000007629,150.29999999999998,3.99,0.64,2025,6.207584906477046,2.64%,IKKA-KY,413.84,2250.TW,2026-03,-33.62,-44.83,📉 獲利侵蝕,16.71%,-458.66999999999996,-8.12
⚪ 中性觀察,90.8000030518,330.0,7.73,2.59,2025,4.12727286599091,0.97%,冠星-KY,485.12,4439.TW,2026-03,346.24,26.34,⚠️ 獲利稀釋,15.60%,-458.78000000000003,29.26
⚪ 數據不足,14.0500001907,-80.70000000000002,-3.18,-0.4,2025,0.0,-25.62%,合富-KY,457.69,4745.TWO,2026-03,-31900.0,-2.56,📉 獲利侵蝕,5.44%,-460.25,-29.49
⚪ 中性觀察,54.4000015259,76.95,2.18,0.4,2025,10.604288796471735,N/A,華宏,412.91,8240.TWO,2026-03,-27.57,-47.37,📉 獲利侵蝕,N/A,-460.28000000000003,-5.0
⚪ 數據不足,15.6000003815,-3.4499999999999997,0.53,0.15,2025,0.0,6.14%,飛寶企業,621.44,4413.TWO,2026-03,783.33,160.0,⚠️ 獲利稀釋,24.00%,-461.44000000000005,114.77
⚪ 數據不足,39.0999984741,-10.95,-0.55,-0.39,2025,0.0,N/A,錸寶,237.04,8104.TW,2026-03,-433.33,-225.0,📉 獲利侵蝕,N/A,-462.03999999999996,54.84
⚪ 中性觀察,148.0,265.79999999999995,9.58,4.55,2025,8.35214446952596,N/A,京晨科,655.65,6419.TWO,2026-03,-8.41,193.55,⚠️ 獲利稀釋,N/A,-462.09999999999997,-35.84
⚪ 中性觀察,20.75,71.55000000000001,2.07,0.12,2025,4.350104821802935,7.61%,力達-KY,380.82,4552.TW,2026-03,73.95,-81.54,📉 獲利侵蝕,19.46%,-462.36,-4.56
❌ 暫避觀望,33.0,15.449999999999998,0.7,-0.16,2025,32.038834951456316,10.64%,金穎生技,263.06,1796.TWO,2026-03,229.63,-200.0,📉 獲利侵蝕,31.84%,-463.06,29.92
⚪ 中性觀察,37.8499984741,47.70000000000001,1.34,0.4,2025,11.90251524342767,-1.85%,茂林-KY,471.93,4935.TW,2026-03,-67.32,8.11,⚠️ 獲利稀釋,14.61%,-463.82,-22.97
⚪ 數據不足,72.4000015259,-271.8,-7.24,-1.26,2025,0.0,N/A,益安,501.36,6499.TWO,2026-03,21.08,34.72,⚠️ 獲利稀釋,N/A,-466.64,43.24
⚪ 中性觀察,41.1500015259,151.95,4.18,0.03,2025,4.062191660997039,N/A,威宏-KY,369.3,8442.TW,2026-03,-62.99,-98.76,📉 獲利侵蝕,N/A,-468.06,-2.85
⚪ 中性觀察,30.3500003815,42.00000000000001,1.72,-0.19,2025,10.839285850535713,0.14%,堤維西,354.99,1522.TW,2026-03,-61.33,-113.39,📉 獲利侵蝕,15.03%,-468.38,21.35
❌ 暫避觀望,21.9500007629,12.900000000000002,0.09,0.3,2025,25.52325670104651,1.56%,星宇航空,468.95,2646.TW,2026-03,-79.55,0.0,📉 獲利侵蝕,13.18%,-468.95,23.93
⚪ 中性觀察,23.9500007629,78.14999999999999,2.05,0.48,2025,4.5969291291554715,6.80%,瑞智,435.2,4532.TW,2026-03,0.5,-33.8,📉 獲利侵蝕,17.17%,-469.0,-5.76
⚪ 中性觀察,24.2000007629,96.0,2.42,0.85,2025,3.7812501192031247,9.36%,華航,492.5,2610.TW,2026-03,2.11,21.74,⚠️ 獲利稀釋,18.07%,-470.76,2.58
⚪ 中性觀察,162.5,202.95000000000002,6.56,1.76,2025,12.010347376201034,N/A,聚賢研發-創,580.84,7631.TW,2026-03,13.97,109.52,⚠️ 獲利稀釋,N/A,-471.32000000000005,29.58
⚪ 中性觀察,74.5,75.9,1.84,-0.51,2025,14.723320158102766,N/A,巨大,317.87,9921.TW,2026-03,-42.86,-154.26,📉 獲利侵蝕,N/A,-472.13,-15.47
⚪ 數據不足,0.0,0.0,0.32,-0.45,2025,0.0,-3.78%,泰宗,11.33,4169.TW,2026-03,-11.11,-463.64,📉 獲利侵蝕,44.20%,-474.96999999999997,2.84
❌ 暫避觀望,1700.0,444.75,12.13,4.36,2025,57.33558178752108,N/A,台燿,555.83,6274.TWO,2026-03,25.11,79.42,⚠️ 獲利稀釋,N/A,-476.41,31.51
⚪ 數據不足,29.7999992371,-33.15,-1.02,0.1,2025,0.0,6.52%,元創精密,643.82,3685.TWO,2026-03,-92.45,166.67,🔄 轉虧為盈,22.32%,-477.1500000000001,-4.04
❌ 暫避觀望,80.0,77.1,2.51,1.28,2025,15.564202334630352,N/A,堡達,482.08,3537.TWO,2026-03,-31.61,4.07,⚠️ 獲利稀釋,N/A,-478.01,3.51
⚪ 數據不足,39.9000015259,-101.55,-2.0,0.75,2025,0.0,6.20%,及成,648.25,3095.TWO,2026-03,-338.6,169.7,🔄 轉虧為盈,20.83%,-478.55,6.53
⚪ 數據不足,10.6999998093,-26.999999999999996,-0.87,0.03,2025,0.0,-24.84%,大宇,395.45,1445.TW,2026-03,42.76,-83.33,🔄 轉虧為盈,6.55%,-478.78,-22.14
⚪ 數據不足,43.6500015259,-89.85000000000001,-4.63,-0.19,2025,0.0,N/A,光聚晶電,547.95,6111.TWO,2026-03,-707.04,67.92,⚠️ 獲利稀釋,N/A,-480.03000000000003,46.15
⚪ 數據不足,41.7999992371,-63.30000000000001,-1.93,-0.62,2025,0.0,N/A,中揚光,456.09,6668.TW,2026-03,-3.35,-24.0,📉 獲利侵蝕,N/A,-480.09,24.6
⚪ 數據不足,35.5499992371,0.0,2.9,0.34,2025,0.0,N/A,輝創,450.95,6722.TW,2026-03,11.54,-29.17,📉 獲利侵蝕,N/A,-480.12,-2.79
❌ 暫避觀望,270.5,145.65,4.2,1.33,2025,27.857878475798145,38.48%,台特化,570.19,4772.TWO,2026-03,60.92,90.0,⚠️ 獲利稀釋,48.92%,-480.19000000000005,127.87
⚪ 數據不足,49.25,-15.0,-0.31,0.1,2025,0.0,N/A,越峰,680.96,8121.TWO,2026-03,-142.47,200.0,🔄 轉虧為盈,N/A,-480.96000000000004,-0.85
⚪ 中性觀察,13.6000003815,16.65,0.58,0.12,2025,12.252252595945947,22.63%,昇陽,552.83,3266.TW,2026-03,-69.95,71.43,⚠️ 獲利稀釋,42.09%,-481.40000000000003,-69.37
⚪ 中性觀察,48.0,87.89999999999999,2.31,0.69,2025,8.191126279863482,8.37%,大甲,487.77,2221.TWO,2026-03,14.36,6.15,⚠️ 獲利稀釋,20.63%,-481.62,-2.98
⚪ 中性觀察,39.9000015259,150.75,4.48,1.96,2025,3.970149405562189,N/A,建國,809.17,5515.TW,2026-03,32.54,326.09,⚠️ 獲利稀釋,N/A,-483.08,15.92
❌ 暫避觀望,1010.0,996.15,28.26,12.61,2025,15.208552928775788,14.07%,雙鴻,607.83,3324.TWO,2026-03,33.98,124.6,⚠️ 獲利稀釋,26.37%,-483.23,47.52
❌ 暫避觀望,93.5999984741,5.3999999999999995,0.04,0.28,2025,259.9999957613889,-0.08%,中華化,1143.71,1727.TW,2026-03,-92.0,660.0,⚠️ 獲利稀釋,11.85%,-483.71000000000004,-5.46
⚪ 數據不足,27.5,-3.9000000000000004,-0.25,0.2,2025,0.0,N/A,亞矽,550.99,6113.TWO,2026-03,-92.31,66.67,🔄 轉虧為盈,N/A,-484.32,-10.01
⚪ 中性觀察,18.7000007629,41.550000000000004,1.04,0.52,2025,6.750902802490974,N/A,雙邦,512.11,6506.TWO,2026-03,38.67,26.83,⚠️ 獲利稀釋,N/A,-485.28000000000003,-1.7
⚪ 中性觀察,36.0999984741,108.9,3.0,0.56,2025,4.972451580454544,10.05%,亞泥,525.08,1102.TW,2026-03,-22.04,39.47,⚠️ 獲利稀釋,14.02%,-485.61,-6.89
⚪ 數據不足,21.7999992371,-80.54999999999998,-2.38,-0.32,2025,0.0,-5.91%,翔耀,454.78,2438.TW,2026-03,-48.37,-31.82,🏰 高護城河,51.08%,-486.59999999999997,15.52
❌ 暫避觀望,36.7000007629,3.0000000000000004,0.17,0.21,2025,183.50000381449993,N/A,銘鈺,441.81,4545.TW,2026-03,-92.83,-47.5,📉 獲利侵蝕,N/A,-489.31,-0.35
❌ 暫避觀望,602.0,199.95000000000002,6.91,1.33,2025,45.16129032258064,N/A,臻鼎-KY,592.06,4958.TW,2026-03,-33.96,101.52,⚠️ 獲利稀釋,N/A,-490.53999999999996,6.33
⚪ 數據不足,53.2000007629,-15.450000000000001,-0.49,-0.11,2025,0.0,-12.78%,茂矽,327.79,2342.TW,2026-03,-184.48,-164.71,📉 獲利侵蝕,9.49%,-492.5,7.56
⚪ 中性觀察,129.5,222.3,6.33,1.58,2025,8.738191632928475,N/A,創泓科技,549.29,7714.TWO,2026-03,24.26,56.44,⚠️ 獲利稀釋,N/A,-492.84999999999997,45.1
❌ 暫避觀望,599.0,152.1,4.74,1.69,2025,59.07297830374754,6.37%,華新科,536.0,2492.TW,2026-03,-22.96,40.83,⚠️ 獲利稀釋,18.27%,-495.17,4.91
⚪ 數據不足,13.6000003815,-59.10000000000001,-1.47,-0.22,2025,0.0,N/A,百一,448.77,6152.TW,2026-03,-539.13,-46.67,📉 獲利侵蝕,N/A,-495.44,-30.73
❌ 暫避觀望,212.0,130.5,3.73,0.78,2025,24.367816091954026,7.43%,凱美,461.36,2375.TW,2026-03,-18.02,-36.07,📉 獲利侵蝕,19.39%,-497.43,5.35
❌ 暫避觀望,56.7999992371,25.2,0.68,-0.4,2025,33.80952335541667,-4.89%,燿華,332.8,2367.TW,2026-03,-69.2,-165.57,📉 獲利侵蝕,8.85%,-498.37,-12.33
❌ 暫避觀望,630.0,160.35000000000002,4.21,2.06,2025,58.93358278765201,N/A,金居,597.93,8358.TWO,2026-03,15.34,96.19,⚠️ 獲利稀釋,N/A,-501.73999999999995,15.52
⚪ 數據不足,18.7000007629,-34.5,-0.84,0.12,2025,0.0,-17.20%,全域,553.55,3067.TWO,2026-03,16.83,50.0,🔄 轉虧為盈,28.85%,-503.54999999999995,33.85
⚪ 數據不足,155.0,-179.70000000000002,-3.92,-0.96,2025,0.0,N/A,惠特,147.12,6706.TW,2026-03,2.97,-357.14,📉 獲利侵蝕,N/A,-504.26,-3.41
⚪ 中性觀察,18.75,79.64999999999999,2.03,-0.04,2025,3.531073446327684,N/A,華建,204.72,2530.TW,2026-03,4.12,-300.0,📉 獲利侵蝕,N/A,-504.72,4.0
⚪ 數據不足,19.5,-32.99999999999999,-1.32,-0.42,2025,0.0,N/A,保銳,249.98,8093.TWO,2026-03,53.52,-255.56,📉 獲利侵蝕,N/A,-505.53999999999996,-16.31
⚪ 數據不足,38.5999984741,-20.55,0.04,-0.92,2025,0.0,-2.95%,進泰電子,274.14,3465.TWO,2026-03,-94.87,-231.43,📉 獲利侵蝕,20.16%,-505.57,5.68
⚪ 中性觀察,21.7000007629,78.89999999999999,2.13,0.4,2025,4.125475430209126,12.02%,美亞,473.59,2020.TW,2026-03,-31.07,-32.2,📉 獲利侵蝕,19.71%,-505.78999999999996,-9.51
❌ 暫避觀望,39.5999984741,32.7,0.71,0.35,2025,18.16513691472477,N/A,信音,551.88,6126.TWO,2026-03,-27.08,45.83,⚠️ 獲利稀釋,N/A,-506.05,7.41
❌ 暫避觀望,38.1500015259,27.15,0.7,0.43,2025,21.07734890933702,N/A,百徽,550.47,6259.TWO,2026-03,38.78,43.33,⚠️ 獲利稀釋,N/A,-507.14000000000004,19.41
❌ 暫避觀望,200.5,54.75,1.63,0.15,2025,54.93150684931507,-3.62%,新日興,422.36,3376.TW,2026-03,-76.51,-86.36,📉 獲利侵蝕,11.53%,-508.72,-19.54
❌ 暫避觀望,1350.0,1104.8999999999999,28.42,12.76,2025,18.327450448004345,N/A,聖暉*,655.2,5536.TWO,2026-03,34.76,146.33,⚠️ 獲利稀釋,N/A,-508.87,37.11
⚪ 中性觀察,87.5,154.5,4.15,1.2,2025,8.495145631067961,6.27%,崇越電,536.75,3388.TWO,2026-03,1.47,27.66,⚠️ 獲利稀釋,17.90%,-509.09,-2.69
⚪ 中性觀察,73.0999984741,404.7,10.26,1.54,2025,2.7094143244662714,N/A,東科-KY,472.22,5225.TW,2026-03,-18.0,-37.4,📉 獲利侵蝕,N/A,-509.62,-11.01
❌ 暫避觀望,641.0,331.20000000000005,9.37,3.24,2025,29.030797101449274,9.94%,日月光投控,597.64,3711.TW,2026-03,24.18,85.38,⚠️ 獲利稀釋,19.52%,-512.26,8.39
❌ 暫避觀望,15.3000001907,11.55,0.36,0.05,2025,19.870130117792208,7.32%,東泥,462.52,1110.TW,2026-03,-40.98,-50.0,📉 獲利侵蝕,15.28%,-512.52,-0.74
⚪ 中性觀察,66.9000015259,189.14999999999998,4.96,1.1,2025,5.305313364464711,N/A,中聯資源,495.54,9930.TW,2026-03,6.44,-17.29,📉 獲利侵蝕,N/A,-512.83,5.27
⚪ 中性觀察,54.0999984741,198.75,6.18,1.33,2025,4.083018752762264,N/A,明安,443.62,8938.TWO,2026-03,-10.24,-69.56,📉 獲利侵蝕,N/A,-513.1800000000001,8.55
⚪ 數據不足,13.3999996185,-13.499999999999998,-0.36,0.02,2025,0.0,-2.23%,錸德,613.22,2349.TW,2026-03,-614.29,100.0,🔄 轉虧為盈,17.24%,-513.22,3.15
⚪ 中性觀察,24.5499992371,109.95,2.83,1.21,2025,3.349249554856753,17.13%,國建,1125.85,2501.TW,2026-03,108.09,611.76,⚠️ 獲利稀釋,26.51%,-514.0899999999999,1.8
⚪ 數據不足,57.0999984741,-82.95,-2.68,-1.09,2025,0.0,-24.14%,華廣,124.94,4737.TW,2026-03,-28.85,-390.48,📉 獲利侵蝕,39.56%,-515.4200000000001,-4.92
⚪ 中性觀察,50.0999984741,663.5999999999999,16.94,2.63,2025,1.1324592783476493,N/A,全心投控,801.37,2718.TWO,2026-03,-52.17,285.29,⚠️ 獲利稀釋,N/A,-516.0799999999999,-28.92
❌ 暫避觀望,24.8999996185,9.9,0.45,-0.09,2025,37.727272149242424,N/A,松上,400.36,6156.TWO,2026-03,-77.39,-116.36,📉 獲利侵蝕,N/A,-516.72,13.67
❌ 暫避觀望,30.5,28.05,0.64,0.2,2025,16.310160427807485,1.17%,佳世達,497.83,2352.TW,2026-03,-35.71,-20.0,📉 獲利侵蝕,17.06%,-517.8299999999999,3.09
⚪ 中性觀察,48.0999984741,172.05,4.78,1.03,2025,4.193548254062772,N/A,擎邦,507.51,6122.TWO,2026-03,7.03,-10.62,📉 獲利侵蝕,N/A,-518.13,1.36
⚪ 數據不足,125.0,-0.75,0.09,0.0,2025,0.0,N/A,合晶,418.23,6182.TWO,2026-03,800.0,-100.0,📉 獲利侵蝕,N/A,-518.23,12.57
❌ 暫避觀望,22.25,10.649999999999999,0.29,0.18,2025,31.338028169014088,-5.24%,昱捷,493.9,3232.TWO,2026-03,-9.38,-25.0,📉 獲利侵蝕,12.15%,-518.9,-42.44
❌ 暫避觀望,43.7000007629,23.999999999999996,0.51,0.2,2025,27.3125004768125,N/A,達方,515.64,8163.TW,2026-03,-76.92,-4.76,📉 獲利侵蝕,N/A,-520.4,15.55
⚪ 數據不足,275.0,-65.1,-1.65,0.11,2025,0.0,N/A,中探針,638.03,6217.TWO,2026-03,39.69,115.71,🔄 轉虧為盈,N/A,-522.3199999999999,19.12
⚪ 中性觀察,93.0,124.95,3.01,1.67,2025,11.164465786314526,18.00%,美琪瑪,646.16,4721.TWO,2026-03,-10.42,122.67,⚠️ 獲利稀釋,25.58%,-523.49,19.28
⚪ 中性觀察,27.1000003815,156.9,3.46,-0.15,2025,2.5908222162045886,N/A,昇益,-74.28,5455.TWO,2026-03,-40.65,-600.0,🌑 雙重衰退,N/A,-525.72,-43.58
⚪ 數據不足,14.1999998093,-27.9,-1.07,0.17,2025,0.0,-9.47%,聚隆,540.72,1466.TW,2026-03,-864.29,13.33,🔄 轉虧為盈,0.54%,-527.39,-11.5
❌ 暫避觀望,46.7000007629,16.35,-0.38,-0.59,2025,42.84403739715596,-8.17%,大眾控,339.33,3701.TW,2026-03,-445.45,-188.06,📉 獲利侵蝕,15.03%,-527.39,-24.95
⚪ 中性觀察,15.3999996185,51.150000000000006,1.36,0.17,2025,4.516128920381232,N/A,統一實,469.05,9907.TW,2026-03,40.21,-59.52,📉 獲利侵蝕,N/A,-528.57,1.74
❌ 暫避觀望,56.5,54.75,1.02,0.51,2025,15.479452054794521,N/A,長華*,537.57,8070.TW,2026-03,-54.79,8.7,⚠️ 獲利稀釋,N/A,-528.87,12.31
⚪ 中性觀察,336.0,409.34999999999997,12.98,2.59,2025,12.312202271894467,N/A,矽科宏晟,531.37,6725.TWO,2026-03,-38.12,2.37,⚠️ 獲利稀釋,N/A,-529.0,21.02
⚪ 中性觀察,126.5,392.99999999999994,11.11,1.2,2025,4.828244274809161,N/A,東方風能,502.76,7786.TW,2026-03,29.9,-26.99,📉 獲利侵蝕,N/A,-529.75,53.42
❌ 暫避觀望,340.5,250.79999999999998,7.05,2.55,2025,20.364832535885167,15.04%,勤凱,555.42,4760.TWO,2026-03,9.84,23.76,⚠️ 獲利稀釋,22.01%,-531.66,27.79
⚪ 數據不足,5.1199998856,-15.3,-0.26,-0.17,2025,0.0,N/A,劍湖山,66.73,5701.TWO,2026-03,50.0,-466.67,📉 獲利侵蝕,N/A,-533.4,7.33
⚪ 數據不足,36.25,-58.650000000000006,-1.6,-0.45,2025,0.0,-37.72%,錦明,334.27,3230.TWO,2026-03,-146.49,-200.0,📉 獲利侵蝕,7.05%,-534.27,-9.35
⚪ 中性觀察,50.0,97.64999999999999,2.81,0.48,2025,7.680491551459293,N/A,元山,530.38,6275.TWO,2026-03,-1.42,-4.0,📉 獲利侵蝕,N/A,-534.38,10.76
⚪ 中性觀察,1000.0,1167.3,32.29,10.08,2025,12.85016705217168,N/A,兆聯實業,603.33,6944.TW,2026-03,41.25,66.06,⚠️ 獲利稀釋,N/A,-537.27,64.2
⚪ 中性觀察,150.0,252.14999999999998,6.6,1.05,2025,8.923259964306961,5.80%,亞光,570.26,3019.TW,2026-03,13.99,32.91,⚠️ 獲利稀釋,15.53%,-537.35,14.74
⚪ 數據不足,129.0,-57.75000000000001,-2.44,-0.91,2025,0.0,N/A,尼得科超眾,519.31,6230.TW,2026-03,-264.86,-18.18,📉 獲利侵蝕,N/A,-537.4899999999999,11.94
⚪ 中性觀察,67.5,199.04999999999998,3.94,1.71,2025,5.086661642803316,0.83%,山富,473.66,2743.TWO,2026-03,-45.58,-64.52,📉 獲利侵蝕,7.91%,-538.1800000000001,-1.62
⚪ 中性觀察,48.5,82.2,4.23,-0.61,2025,8.85036496350365,N/A,虹堡,220.34,5258.TW,2026-03,-33.17,-317.86,📉 獲利侵蝕,N/A,-538.2,0.46
⚪ 中性觀察,26.3999996185,28.200000000000003,0.87,0.44,2025,14.042552988563829,N/A,大億,512.52,1521.TW,2026-03,-24.35,-26.67,📉 獲利侵蝕,N/A,-539.1899999999999,-1.79
⚪ 中性觀察,52.2999992371,120.3,3.39,0.62,2025,6.52119691235661,N/A,鳳凰,558.46,5706.TW,2026-03,-8.87,17.31,⚠️ 獲利稀釋,N/A,-541.1500000000001,-0.27
❌ 暫避觀望,59.7999992371,5.250000000000001,0.1,0.16,2025,170.85714067742856,N/A,廣運,578.25,6125.TWO,2026-03,118.18,33.33,⚠️ 獲利稀釋,N/A,-544.92,23.69
❌ 暫避觀望,16.3999996185,12.75,0.35,0.09,2025,19.294117198235295,5.22%,佳大,526.89,2033.TW,2026-03,84.21,-18.18,📉 獲利侵蝕,14.21%,-545.0699999999999,21.65
⚪ 中性觀察,422.5,1081.2,30.6,6.83,2025,5.861542730299667,N/A,新普,534.57,6121.TWO,2026-03,5.99,-11.76,📉 獲利侵蝕,N/A,-546.33,2.65
⚪ 中性觀察,73.5999984741,224.70000000000002,5.71,1.3,2025,4.913217521635514,4.16%,致伸,526.99,4915.TW,2026-03,1.64,-19.62,📉 獲利侵蝕,17.61%,-546.61,3.33
⚪ 數據不足,0.0,0.0,1.59,0.32,2025,0.0,2.59%,泰山,533.52,1218.TW,2026-03,4.73,-13.89,📉 獲利侵蝕,16.49%,-547.41,-5.32
⚪ 中性觀察,151.5,652.1999999999999,17.49,4.17,2025,3.4843606255749773,5.55%,雄獅,538.76,2731.TW,2026-03,78.29,-8.75,📉 獲利侵蝕,16.93%,-547.51,6.0
⚪ 中性觀察,37.6500015259,109.05,2.77,0.82,2025,5.178817266286108,13.07%,宏泰,585.72,1612.TW,2026-03,16.39,36.67,⚠️ 獲利稀釋,16.53%,-549.0500000000001,14.68
⚪ 數據不足,40.6500015259,-46.650000000000006,-1.53,-0.16,2025,0.0,N/A,瀧澤科,385.82,6609.TWO,2026-03,-159.3,-164.0,📉 獲利侵蝕,N/A,-549.8199999999999,-24.27
❌ 暫避觀望,123.5,113.1,3.3,0.73,2025,16.379310344827587,11.79%,亞力,570.09,1514.TW,2026-03,9.36,20.0,⚠️ 獲利稀釋,20.06%,-550.09,19.07
⚪ 中性觀察,195.0,470.09999999999997,12.6,3.12,2025,6.22208040842374,6.31%,智易,553.86,3596.TW,2026-03,11.7,1.3,⚠️ 獲利稀釋,15.29%,-552.5600000000001,8.19
⚪ 中性觀察,480.0,1223.5500000000002,33.93,7.95,2025,5.884516366311143,9.92%,和泰車,556.35,2207.TW,2026-03,-7.65,2.85,⚠️ 獲利稀釋,17.53%,-553.5,0.01
⚪ 中性觀察,28.0,40.05,1.52,-1.12,2025,10.486891385767791,N/A,偉康科技,10.76,6865.TWO,2026-03,-29.44,-544.0,📉 獲利侵蝕,N/A,-554.76,-17.45
⚪ 數據不足,0.0,0.0,3.26,0.29,2025,0.0,6.41%,華電,489.28,1603.TW,2026-03,14.41,-66.67,📉 獲利侵蝕,9.14%,-555.9499999999999,21.69
❌ 暫避觀望,95.5,42.0,1.19,0.46,2025,34.10714285714286,N/A,建榮,626.58,5340.TWO,2026-03,52.56,70.37,⚠️ 獲利稀釋,N/A,-556.21,15.66
⚪ 數據不足,30.7999992371,-51.45,-1.1,-0.39,2025,0.0,N/A,能率網通,604.66,8071.TWO,2026-03,-11.58,46.58,⚠️ 獲利稀釋,N/A,-558.0799999999999,-2.94
⚪ 數據不足,11.5,-12.6,-0.35,0.07,2025,0.0,-413.94%,斐成,760.93,3313.TWO,2026-03,-132.04,200.0,🔄 轉虧為盈,-74.40%,-560.93,-69.02
⚪ 中性觀察,126.5,159.29999999999998,4.04,1.39,2025,11.911487758945388,N/A,昕奇雲端,573.53,7747.TWO,2026-03,-7.18,11.2,⚠️ 獲利稀釋,N/A,-562.3299999999999,9.7
