gm,symbol,prev_year,prev_rev_yoy,rev_yoy,prev_eps,est_price,eps_yoy,pe,om,date,advice,price,prev_eps_yoy,status,eps,name,expansion
-26.90%,4909.TWO,2025,-89.32,1549.58,-1.25,-71.10000000000001,25.0,0.0,-63.96%,2026-03,⚪ 數據不足,39.0,-112.33,🔄 轉虧為盈,0.05,新復興,-1524.58
N/A,3607.TW,2025,-11.24,1686.17,0.02,-4.3500000000000005,108.82,0.0,N/A,2026-03,⚪ 數據不足,14.3000001907,-88.24,⚠️ 獲利稀釋,0.03,谷崧,-1577.3500000000001
-7.37%,1310.TW,2025,-24.07,1403.29,-1.37,-59.25,-176.47,0.0,-10.27%,2026-03,⚪ 數據不足,8.1400003433,-90.28,📉 獲利侵蝕,-0.94,台苯,-1579.76
N/A,2642.TW,2025,-5.97,1551.34,-1.04,-42.300000000000004,-50.0,0.0,N/A,2026-03,⚪ 數據不足,20.3500003815,-940.0,📉 獲利侵蝕,-0.75,宅配通,-1601.34
N/A,6456.TW,2025,-4.58,1419.09,-0.79,-27.900000000000002,-185.71,0.0,N/A,2026-03,⚪ 數據不足,67.3000030518,-269.57,📉 獲利侵蝕,-0.61,GIS-KY,-1604.8
N/A,6177.TW,2025,-22.64,4257.65,3.84,103.49999999999999,2621.43,6.862318619434783,N/A,2026-03,⚪ 中性觀察,47.3499984741,-23.95,⚠️ 獲利稀釋,3.53,達麗,-1636.2199999999998
6.67%,2516.TW,2025,7.45,1623.81,1.23,36.449999999999996,-16.67,5.781893082592593,4.30%,2026-03,⚪ 中性觀察,14.0500001907,26.8,📉 獲利侵蝕,0.25,新建,-1640.48
N/A,6614.TW,2025,-2.37,1790.08,2.08,53.550000000000004,134.04,10.084033613445378,N/A,2026-03,⚪ 中性觀察,36.0,11.76,⚠️ 獲利稀釋,0.16,資拓宏宇,-1656.04
16.55%,4540.TW,2025,11.55,1730.48,-0.66,-33.0,72.46,0.0,-1.35%,2026-03,⚪ 數據不足,60.2999992371,85.65,⚠️ 獲利稀釋,-0.19,全球傳動,-1658.02
5.75%,1471.TW,2025,-34.37,1550.22,0.03,-0.9,-112.0,0.0,-72.91%,2026-03,⚪ 數據不足,9.5,-25.0,📉 獲利侵蝕,-0.03,首利,-1662.22
N/A,6589.TW,2025,-0.38,1697.41,-2.51,-99.9,9.8,0.0,N/A,2026-03,⚪ 數據不足,50.7999992371,-8.77,⚠️ 獲利稀釋,-0.47,台康生技,-1687.6100000000001
N/A,5521.TW,2025,27.32,2449.06,0.52,17.400000000000002,750.0,9.267241379310343,N/A,2026-03,⚪ 中性觀察,10.75,2500.0,⚠️ 獲利稀釋,0.13,工信,-1699.06
N/A,7740.TW,2025,885.03,1881.49,4.9,228.00000000000003,167.65,9.407894736842104,N/A,2026-03,⚪ 中性觀察,143.0,674.7,⚠️ 獲利稀釋,3.64,熙特爾-創,-1713.84
N/A,6669.TW,2025,163.68,1762.07,275.06,10046.849999999999,44.12,9.062541990773228,N/A,2026-03,⚪ 中性觀察,6070.0,124.43,⚠️ 獲利稀釋,75.95,緯穎,-1717.95
N/A,6108.TW,2025,-18.04,1545.42,-0.88,-54.449999999999996,-191.89,0.0,N/A,2026-03,⚪ 數據不足,21.7000007629,-194.62,📉 獲利侵蝕,-1.08,競國,-1737.31
N/A,6776.TW,2025,14.84,1753.18,4.2,157.95,12.87,5.1756885090218425,N/A,2026-03,⚪ 中性觀察,54.5,-8.03,⚠️ 獲利稀釋,1.14,展�眥篕�,-1740.3100000000002
3.28%,1309.TW,2025,-22.22,1492.03,-1.07,-49.2,-278.57,0.0,-4.04%,2026-03,⚪ 數據不足,13.0,-91.07,📉 獲利侵蝕,-0.53,台達化,-1770.6
N/A,5525.TW,2025,-49.22,2677.35,1.4,30.0,900.0,10.92500019075,N/A,2026-03,⚪ 中性觀察,21.8500003815,-32.16,⚠️ 獲利稀釋,1.0,順天,-1777.35
4.40%,2013.TW,2025,6.36,1790.44,3.19,112.35000000000001,4.76,5.514018589732977,2.40%,2026-03,⚪ 中性觀察,41.2999992371,18.15,⚠️ 獲利稀釋,0.66,中鋼構,-1785.68
N/A,5398.TWO,2025,-3.62,1776.48,0.35,8.85,-10.0,23.898305731355933,N/A,2026-03,❌ 暫避觀望,14.1000003815,66.67,📉 獲利侵蝕,-0.22,慕康生醫,-1786.48
N/A,6167.TWO,2025,13.22,1692.31,-0.03,-2.1,-100.0,0.0,N/A,2026-03,⚪ 數據不足,10.3999996185,-250.0,📉 獲利侵蝕,-0.06,久正,-1792.31
15.28%,2485.TW,2025,-0.05,1989.87,-0.96,-47.55,168.33,0.0,2.18%,2026-03,⚪ 數據不足,43.6500015259,57.52,🔄 轉虧為盈,0.41,兆赫,-1821.54
5.82%,2324.TW,2025,-16.78,1827.55,1.38,52.49999999999999,-10.0,11.228571210600002,1.38%,2026-03,⚪ 中性觀察,39.2999992371,-39.91,📉 獲利侵蝕,0.45,仁寶,-1837.55
-13.35%,4927.TW,2025,-6.83,1727.41,-8.65,-289.34999999999997,-131.34,0.0,-27.74%,2026-03,⚪ 數據不足,34.5499992371,6.63,📉 獲利侵蝕,-3.1,泰鼎-KY,-1858.75
6.08%,2032.TW,2025,2.45,2037.68,0.56,23.1,157.89,11.168831664220779,2.25%,2026-03,⚪ 中性觀察,17.2000007629,24.44,⚠️ 獲利稀釋,0.49,新鋼,-1879.79
7.75%,2061.TWO,2025,1.18,2254.89,-0.97,-42.45,372.73,0.0,1.18%,2026-03,⚪ 數據不足,56.2999992371,-273.08,🔄 轉虧為盈,0.3,風青,-1882.1599999999999
4.22%,2354.TW,2025,105.83,1859.98,2.32,82.94999999999999,-29.85,11.356238560054251,2.17%,2026-03,⚪ 中性觀察,62.7999992371,-8.3,📉 獲利侵蝕,0.47,鴻準,-1889.83
N/A,5608.TW,2025,-8.84,1978.18,-0.13,-4.3500000000000005,76.09,0.0,N/A,2026-03,⚪ 數據不足,14.0,81.16,⚠️ 獲利稀釋,-0.11,四維航,-1902.0900000000001
N/A,6505.TW,2025,-5.67,2352.62,1.04,49.2,448.72,21.28048873530488,N/A,2026-03,❌ 暫避觀望,69.8000030518,65.08,⚠️ 獲利稀釋,2.14,台塑化,-1903.8999999999999
N/A,6124.TWO,2025,1.16,2066.54,-0.99,-43.199999999999996,160.71,0.0,N/A,2026-03,⚪ 數據不足,27.6499996185,16.81,🔄 轉虧為盈,0.17,業強,-1905.83
-7.81%,4804.TWO,2025,7.41,1860.91,-1.54,-41.699999999999996,-53.33,0.0,-65.06%,2026-03,⚪ 數據不足,3.2699999809,15.65,📉 獲利侵蝕,-0.47,大略-KY,-1914.24
-3.42%,3625.TWO,2025,-18.66,2034.89,-0.6,-11.850000000000001,103.7,0.0,-68.62%,2026-03,⚪ 數據不足,16.75,56.82,🔄 轉虧為盈,0.01,西勝,-1931.19
-3.68%,1213.TW,2025,56.06,1882.27,-0.85,-34.800000000000004,-60.87,0.0,-19.69%,2026-03,⚪ 數據不足,7.5999999046,-109.76,📉 獲利侵蝕,-0.37,大飲,-1943.1399999999999
-25.13%,1591.TWO,2025,-43.59,2028.88,-2.75,0.0,84.31,0.0,-116.55%,2026-03,⚪ 數據不足,0.0,-122.76,⚠️ 獲利稀釋,-0.08,駿吉-KY,-1944.5700000000002
8.09%,3709.TWO,2025,44.32,2468.14,7.11,249.45,504.92,4.305471946728804,5.14%,2026-03,⚪ 中性觀察,71.5999984741,178.19,⚠️ 獲利稀釋,3.69,鑫聯大投控,-1963.2199999999998
N/A,8046.TW,2025,24.44,2497.65,3.01,93.3,534.37,195.33762057877814,N/A,2026-03,❌ 暫避觀望,1215.0,840.63,⚠️ 獲利稀釋,2.03,南電,-1963.2800000000002
5.21%,2356.TW,2025,6.95,2028.1,2.42,90.6,44.68,11.390728982086094,1.48%,2026-03,⚪ 中性觀察,68.8000030518,19.21,⚠️ 獲利稀釋,0.68,英業達,-1983.4199999999998
5.88%,2317.TW,2025,18.13,2007.97,13.61,506.70000000000005,17.49,7.756068679692126,3.28%,2026-03,⚪ 中性觀察,262.0,23.02,⚠️ 獲利稀釋,3.56,鴻海,-1990.48
6.33%,2382.TW,2025,50.54,2002.82,19.45,721.1999999999999,8.71,6.759567387687189,3.76%,2026-03,⚪ 中性觀察,325.0,25.55,⚠️ 獲利稀釋,5.5,廣達,-1994.11
33.43%,2442.TW,2025,880.8,2286.26,5.24,113.55000000000001,286.21,2.5825626469088507,26.98%,2026-03,⚪ 中性觀察,19.5499992371,329.17,⚠️ 獲利稀釋,1.14,新美齊,-2000.0500000000002
-0.64%,2038.TW,2025,-8.24,1954.65,-0.56,-4.3500000000000005,-56.76,0.0,-2.86%,2026-03,⚪ 數據不足,12.8500003815,-380.0,🔄 轉虧為盈,0.16,海光,-2011.41
N/A,6418.TWO,2025,-1.53,415.77,0.73,28.349999999999994,-1600.0,16.269841269841272,N/A,2026-03,❌ 暫避觀望,30.75,-33.64,📉 獲利侵蝕,-0.15,詠昇,-2015.77
5.24%,3033.TW,2025,21.23,2141.08,1.81,70.5,122.06,10.340425207255318,2.37%,2026-03,⚪ 中性觀察,48.5999984741,-25.31,⚠️ 獲利稀釋,1.52,威健,-2019.02
9.34%,2515.TW,2025,-13.12,2144.13,0.4,15.15,100.0,11.881188118811881,5.82%,2026-03,⚪ 中性觀察,12.0,-14.89,⚠️ 獲利稀釋,0.16,中工,-2044.13
N/A,6582.TW,2025,-51.86,1973.31,-0.41,-24.9,-73.33,0.0,N/A,2026-03,⚪ 數據不足,31.5499992371,-141.41,📉 獲利侵蝕,-0.26,申豐,-2046.6399999999999
N/A,8450.TWO,2025,-9.3,2186.24,-5.34,-157.34999999999997,135.16,0.0,N/A,2026-03,⚪ 數據不足,15.0500001907,-244.52,🔄 轉虧為盈,0.32,霹靂,-2051.08
N/A,3294.TWO,2025,-17.24,2071.71,-0.49,-38.25,15.09,0.0,N/A,2026-03,⚪ 數據不足,31.6499996185,-185.96,⚠️ 獲利稀釋,-0.45,英濟,-2056.62
N/A,8064.TWO,2025,10.25,2204.48,1.36,11.1,146.97,142.56756756756758,N/A,2026-03,❌ 暫避觀望,105.5,72.15,⚠️ 獲利稀釋,0.35,東捷,-2057.51
7.21%,2022.TW,2025,16.71,1300.22,-0.02,-1.7999999999999998,-800.0,0.0,-1.47%,2026-03,⚪ 數據不足,7.6999998093,95.92,📉 獲利侵蝕,-0.09,聚亨,-2100.2200000000003
7.68%,3028.TW,2025,13.76,2297.68,3.15,141.15,179.82,7.364506169160468,3.25%,2026-03,⚪ 中性觀察,69.3000030518,52.91,⚠️ 獲利稀釋,3.05,增你強,-2117.8599999999997
-4.21%,2466.TW,2025,-14.27,2228.49,0.25,-0.4500000000000004,106.25,0.0,-53.06%,2026-03,⚪ 數據不足,92.5999984741,241.18,⚠️ 獲利稀釋,0.03,冠西電,-2122.24
0.28%,1452.TW,2025,-20.25,2126.92,-0.41,-19.8,0.0,0.0,-7.44%,2026-03,⚪ 數據不足,11.5500001907,-164.06,📉 獲利侵蝕,-0.09,宏益,-2126.92
2.52%,1413.TW,2025,-9.55,2121.66,0.45,16.05,-30.0,8.84112153093458,0.23%,2026-03,⚪ 中性觀察,9.4600000381,364.71,📉 獲利侵蝕,-0.13,宏洲,-2151.66
5.83%,3673.TW,2025,-8.77,2396.6,2.71,121.05000000000001,232.5,7.757124965811648,-0.68%,2026-03,⚪ 中性觀察,62.5999984741,133.62,⚠️ 獲利稀釋,1.33,TPK-KY,-2164.1
-1.01%,3707.TWO,2025,-0.88,2217.45,-1.97,-72.6,36.36,0.0,-12.37%,2026-03,⚪ 數據不足,65.5999984741,-41.61,⚠️ 獲利稀釋,-0.35,漢磊,-2181.0899999999997
4.14%,1725.TW,2025,-4.68,2249.58,1.53,0.0,64.29,0.0,0.97%,2026-03,⚪ 數據不足,0.0,-19.9,⚠️ 獲利稀釋,0.23,元禎,-2185.29
N/A,4943.TW,2025,11.46,2269.59,-1.88,-83.25,68.06,0.0,N/A,2026-03,⚪ 數據不足,8.6499996185,-55.46,⚠️ 獲利稀釋,-0.23,康控-KY,-2201.53
14.37%,2241.TW,2025,14.02,2241.62,-0.7,-27.150000000000002,34.78,0.0,-1.87%,2026-03,⚪ 數據不足,33.2999992371,64.65,⚠️ 獲利稀釋,-0.15,艾姆勒,-2206.8399999999997
2.93%,2314.TW,2025,0.49,2198.03,-6.11,-196.35,-8.99,0.0,-21.07%,2026-03,⚪ 數據不足,11.3999996185,-34.29,📉 獲利侵蝕,-0.97,台揚,-2207.02
5.49%,2028.TW,2025,-16.5,2336.21,0.28,11.1,114.29,21.351351609054056,3.23%,2026-03,❌ 暫避觀望,15.8000001907,-72.16,⚠️ 獲利稀釋,0.15,威致,-2221.92
N/A,4956.TW,2025,4.19,2438.75,-0.8,-38.7,209.09,0.0,N/A,2026-03,⚪ 數據不足,31.1000003815,-280.95,🔄 轉虧為盈,0.24,光鋐,-2229.66
N/A,6141.TW,2025,-21.61,403.04,-4.65,-130.50000000000003,-1833.33,0.0,N/A,2026-03,⚪ 數據不足,36.5999984741,42.24,📉 獲利侵蝕,-0.58,柏承,-2236.37
5.36%,1516.TW,2025,-87.0,2180.09,0.04,0.0,-66.67,0.0,-14.33%,2026-03,⚪ 數據不足,15.0,100.65,📉 獲利侵蝕,-0.05,川飛,-2246.76
N/A,5011.TWO,2025,22.39,2552.16,-1.61,-46.5,292.59,0.0,N/A,2026-03,⚪ 數據不足,18.5,-347.22,🔄 轉虧為盈,0.52,久陽,-2259.5699999999997
N/A,4976.TW,2025,-9.62,2059.75,-1.88,-69.45,-220.0,0.0,N/A,2026-03,⚪ 數據不足,37.0499992371,-228.57,📉 獲利侵蝕,-0.49,佳凌,-2279.75
13.78%,3432.TW,2025,229.42,2283.9,-0.87,-32.1,-35.29,0.0,-20.55%,2026-03,⚪ 數據不足,15.8999996185,-64.15,📉 獲利侵蝕,-0.23,台端,-2319.19
5.34%,1304.TW,2025,-13.41,2364.99,-2.6,-93.89999999999999,30.19,0.0,-4.30%,2026-03,⚪ 數據不足,12.1999998093,-29.83,⚠️ 獲利稀釋,-0.41,台聚,-2334.7999999999997
-9.53%,2340.TW,2025,0.61,2394.66,-2.88,-108.15,37.18,0.0,-33.43%,2026-03,⚪ 數據不足,31.3999996185,-148.28,⚠️ 獲利稀釋,-0.49,台亞,-2357.48
4.09%,4938.TW,2025,-0.73,2301.38,5.39,166.65,-64.2,8.532853560018001,1.39%,2026-03,⚪ 中性觀察,94.8000030518,-15.3,📉 獲利侵蝕,0.58,和碩,-2365.58
-4.13%,3593.TW,2025,25.06,2344.78,-1.4,-69.89999999999999,-52.17,0.0,-22.91%,2026-03,⚪ 數據不足,12.0,41.55,📉 獲利侵蝕,-0.7,力銘,-2396.9500000000003
-13.28%,2104.TW,2025,-11.5,2179.93,-4.28,-135.29999999999998,-233.33,0.0,-24.71%,2026-03,⚪ 數據不足,10.1999998093,-53.09,📉 獲利侵蝕,-0.81,國際中橡,-2413.2599999999998
N/A,6118.TWO,2025,10.62,2216.8,0.4,9.6,-233.33,24.21875,N/A,2026-03,❌ 暫避觀望,15.5,2.56,📉 獲利侵蝕,-0.04,建達,-2450.13
-3.67%,2014.TW,2025,-37.56,2551.23,-1.29,-48.300000000000004,33.33,0.0,-6.17%,2026-03,⚪ 數據不足,17.2999992371,-108.06,⚠️ 獲利稀釋,-0.1,中鴻,-2517.9
4.83%,2002.TW,2025,-12.03,1619.43,-0.29,-12.45,-900.0,0.0,0.47%,2026-03,⚪ 數據不足,19.2000007629,-315.38,📉 獲利侵蝕,-0.16,中鋼,-2519.4300000000003
N/A,8043.TWO,2025,15.75,3058.59,1.67,35.099999999999994,535.48,65.81196581196582,N/A,2026-03,❌ 暫避觀望,154.0,9.87,⚠️ 獲利稀釋,1.35,蜜望實,-2523.11
N/A,6120.TW,2025,-18.05,2127.23,-0.19,-9.45,-400.0,0.0,N/A,2026-03,⚪ 數據不足,12.5500001907,-171.43,📉 獲利侵蝕,-0.15,達運,-2527.23
4.62%,3209.TW,2025,3.25,2596.78,3.02,0.0,61.7,0.0,3.28%,2026-03,⚪ 數據不足,0.0,0.0,⚠️ 獲利稀釋,1.52,全科,-2535.0800000000004
N/A,5498.TWO,2025,21.05,2646.22,0.0,-5.25,100.0,0.0,N/A,2026-03,⚪ 數據不足,53.2999992371,100.0,⚠️ 獲利稀釋,0.0,凱崴,-2546.22
0.65%,1305.TW,2025,-16.83,2633.91,-1.58,-64.35,54.35,0.0,-10.28%,2026-03,⚪ 數據不足,11.9499998093,-29.51,⚠️ 獲利稀釋,-0.21,華夏,-2579.56
-1.71%,1710.TW,2025,-6.44,2613.71,-1.01,-30.599999999999994,-27.27,0.0,-6.86%,2026-03,⚪ 數據不足,14.8000001907,-5100.0,📉 獲利侵蝕,-0.15,東聯,-2640.98
5.19%,4304.TWO,2025,-9.71,2751.91,-1.16,-47.85,71.74,0.0,-15.57%,2026-03,⚪ 數據不足,16.25,47.45,⚠️ 獲利稀釋,-0.13,勝昱,-2680.17
15.20%,1459.TW,2025,31.28,2799.65,0.81,23.400000000000002,104.76,9.006410378653847,6.56%,2026-03,⚪ 中性觀察,14.0500001907,18.33,⚠️ 獲利稀釋,0.03,聯發,-2694.89
4.37%,1905.TW,2025,-9.63,2780.87,-0.56,-32.1,48.39,0.0,-6.00%,2026-03,⚪ 數據不足,13.4499998093,-143.48,⚠️ 獲利稀釋,-0.16,華紙,-2732.48
-0.45%,4707.TWO,2025,-6.78,2790.48,0.89,30.749999999999996,18.18,15.829268664829268,-7.50%,2026-03,❌ 暫避觀望,32.4500007629,-6.32,⚠️ 獲利稀釋,0.26,磐亞,-2772.3
4.67%,4420.TWO,2025,22.7,2744.02,5.53,240.75,-96.52,2.292834843433022,-0.60%,2026-03,⚪ 中性觀察,36.7999992371,-10.52,📉 獲利侵蝕,0.17,光明,-2840.54
-118.71%,2431.TW,2025,-7.04,2791.86,-2.1,-46.80000000000001,-81.82,0.0,-168.74%,2026-03,⚪ 數據不足,10.3500003815,-233.33,📉 獲利侵蝕,-0.2,聯昌,-2873.6800000000003
2.81%,2230.TWO,2025,2.29,2110.18,-1.05,-39.449999999999996,-811.76,0.0,-8.09%,2026-03,⚪ 數據不足,25.5,-118.67,📉 獲利侵蝕,-1.21,泰茂,-2921.9399999999996
N/A,5522.TW,2025,39.08,3782.36,7.45,155.4,833.33,5.994208346920849,N/A,2026-03,⚪ 中性觀察,62.0999984741,72.45,⚠️ 獲利稀釋,1.76,遠雄,-2949.03
N/A,8092.TWO,2025,8.81,2976.2,0.0,-13.95,20.0,0.0,N/A,2026-03,⚪ 數據不足,12.8500003815,100.0,⚠️ 獲利稀釋,-0.28,建暐,-2956.2
5.62%,3231.TW,2025,108.39,3028.02,9.04,338.85,64.67,8.720672864099159,3.53%,2026-03,⚪ 中性觀察,197.0,43.19,⚠️ 獲利稀釋,3.06,緯創,-2963.35
4.26%,2347.TW,2025,-3.49,3066.49,5.08,182.24999999999997,60.91,7.530864197530865,2.54%,2026-03,⚪ 中性觀察,91.5,-7.97,⚠️ 獲利稀釋,1.77,聯強,-3005.58
-2.98%,2017.TW,2025,-16.67,3004.01,-0.56,-16.200000000000003,-18.18,0.0,-20.14%,2026-03,⚪ 數據不足,8.8299999237,-300.0,📉 獲利侵蝕,-0.14,官田鋼,-3022.19
2.83%,3663.TWO,2025,8.52,3253.91,-0.08,1.3499999999999996,188.89,714.4444783533335,-0.74%,2026-03,❌ 暫避觀望,64.3000030518,-117.39,🔄 轉虧為盈,0.26,鑫科,-3065.02
1.59%,1313.TW,2025,-19.85,3228.81,-1.17,-29.4,142.11,0.0,-3.51%,2026-03,⚪ 數據不足,11.9499998093,32.76,🔄 轉虧為盈,0.08,聯成,-3086.7
7.87%,3339.TWO,2025,31.04,2731.61,-2.0,-83.25,-356.25,0.0,-15.06%,2026-03,⚪ 數據不足,38.0499992371,-939.13,📉 獲利侵蝕,-0.77,泰谷,-3087.86
3.50%,3048.TW,2025,2.05,3286.33,2.01,72.14999999999999,171.11,12.619542778149688,1.71%,2026-03,⚪ 中性觀察,60.7000007629,195.71,⚠️ 獲利稀釋,1.22,益登,-3115.22
2.22%,3325.TWO,2025,-8.3,3079.81,-1.64,-60.75,-38.1,0.0,-15.74%,2026-03,⚪ 數據不足,11.6499996185,-84.27,📉 獲利侵蝕,-0.6,旭品,-3117.91
4.26%,3702.TW,2025,13.46,3320.57,5.77,229.8,192.04,8.06135770234987,2.13%,2026-03,⚪ 中性觀察,123.5,39.35,⚠️ 獲利稀釋,3.3,大聯大,-3128.53
N/A,9906.TW,2025,-70.37,3398.83,0.09,-26.549999999999997,257.0,0.0,N/A,2026-03,⚪ 數據不足,40.0999984741,-98.58,⚠️ 獲利稀釋,1.57,欣巴巴,-3141.83
49.05%,2408.TW,2025,95.09,4667.62,2.13,107.1,1434.92,71.98879551820728,39.15%,2026-03,❌ 暫避觀望,514.0,229.88,⚠️ 獲利稀釋,8.41,南亞科,-3232.7
N/A,5345.TWO,2025,250.8,3335.71,-0.32,-14.1,50.0,0.0,N/A,2026-03,⚪ 數據不足,23.7000007629,82.98,⚠️ 獲利稀釋,-0.05,馥鴻,-3285.71
N/A,8068.TWO,2025,11.63,2961.46,1.23,54.449999999999996,-400.0,4.862258848071626,N/A,2026-03,⚪ 中性觀察,17.6499996185,-46.52,📉 獲利侵蝕,-0.12,全達,-3361.46
11.28%,2406.TW,2025,-7.81,3615.81,-0.92,-34.95,242.11,0.0,-2.28%,2026-03,⚪ 數據不足,31.5,-6.98,🔄 轉虧為盈,0.27,國碩,-3373.7
N/A,8088.TWO,2025,55.8,4088.42,1.7,43.05000000000001,700.0,17.073170731707314,N/A,2026-03,❌ 暫避觀望,49.0,962.5,⚠️ 獲利稀釋,1.04,品安,-3388.42
N/A,8488.TW,2025,-7.28,3461.88,-2.05,-84.74999999999999,34.48,0.0,N/A,2026-03,⚪ 數據不足,9.9200000763,-425.64,⚠️ 獲利稀釋,-0.19,吉源-KY,-3427.4
10.83%,2073.TWO,2025,-5.8,568.75,-0.39,-15.9,-2900.0,0.0,-1.32%,2026-03,⚪ 數據不足,25.6000003815,-161.9,📉 獲利侵蝕,-0.28,雄順,-3468.75
N/A,8933.TWO,2025,-17.19,3440.55,-1.39,-52.65,-36.36,0.0,N/A,2026-03,⚪ 數據不足,4.5300002098,-95.77,📉 獲利侵蝕,-0.3,愛地雅,-3476.9100000000003
7.03%,2067.TWO,2025,1.31,3492.0,-2.8,-111.45,-7.94,0.0,-9.19%,2026-03,⚪ 數據不足,6.2899999619,-2.19,📉 獲利侵蝕,-0.68,嘉鋼,-3499.94
16.79%,4768.TWO,2025,20.89,556.49,0.39,-4.049999999999999,-3000.0,0.0,4.95%,2026-03,⚪ 數據不足,325.5,-86.55,📉 獲利侵蝕,-0.58,晶呈科技,-3556.49
19.12%,3135.TW,2025,39.88,5414.26,6.33,284.40000000000003,1800.0,8.913502109704641,16.62%,2026-03,⚪ 中性觀察,169.0,143.64,⚠️ 獲利稀釋,10.76,凌航,-3614.26
N/A,5351.TWO,2025,16.23,4016.43,-1.53,-40.5,398.36,0.0,N/A,2026-03,⚪ 數據不足,129.0,7.83,🔄 轉虧為盈,1.88,鈺創,-3618.0699999999997
5.67%,2064.TWO,2025,-3.86,3812.18,-1.3,-62.55,100.0,0.0,-0.79%,2026-03,⚪ 數據不足,12.5500001907,-622.22,⚠️ 獲利稀釋,0.0,晉椿,-3712.18
2.66%,2369.TW,2025,3.45,3941.18,-1.05,-39.0,130.0,0.0,-3.16%,2026-03,⚪ 數據不足,32.9500007629,-136.36,🔄 轉虧為盈,0.1,菱生,-3811.18
3.88%,3360.TWO,2025,17.25,3923.03,-0.48,-24.150000000000002,100.0,0.0,0.87%,2026-03,⚪ 數據不足,17.1000003815,0.0,⚠️ 獲利稀釋,-0.01,尚立,-3823.03
-37.47%,2434.TW,2025,-10.18,3720.0,0.02,1.05,-134.21,788.5714394699999,-176.58%,2026-03,❌ 暫避觀望,55.2000007629,-85.71,📉 獲利侵蝕,-0.13,統懋,-3854.21
N/A,8937.TWO,2025,-50.21,3891.97,-0.71,-64.05000000000001,0.0,0.0,N/A,2026-03,⚪ 數據不足,24.5,-291.67,📉 獲利侵蝕,-0.07,合騏*,-3891.97
N/A,5321.TWO,2025,-15.99,54.54,-0.27,-37.050000000000004,-4050.0,0.0,N/A,2026-03,⚪ 數據不足,62.0,-1000.0,📉 獲利侵蝕,-2.37,美而快,-4104.54
3.74%,3036.TW,2025,22.78,4265.87,11.61,446.09999999999997,156.74,7.22932078009415,1.75%,2026-03,⚪ 中性觀察,215.0,32.83,⚠️ 獲利稀釋,5.32,文曄,-4109.13
N/A,6103.TWO,2025,66.84,2597.8,-0.56,-45.45,-1800.0,0.0,N/A,2026-03,⚪ 數據不足,29.5,-116.47,📉 獲利侵蝕,-0.19,合邦,-4397.8
19.96%,4414.TW,2025,-5.37,331.41,0.68,0.0,-4100.0,0.0,4.40%,2026-03,⚪ 數據不足,0.0,700.0,📉 獲利侵蝕,-1.2,如興,-4431.41
9.03%,4558.TWO,2025,5.77,4708.23,-0.39,-22.05,118.18,0.0,0.44%,2026-03,⚪ 數據不足,18.0,-181.25,🔄 轉虧為盈,0.06,寶緯,-4590.049999999999
-4.05%,1465.TW,2025,-27.73,4607.55,-0.33,-19.35,-20.59,0.0,-24.47%,2026-03,⚪ 數據不足,12.1499996185,-150.77,🔄 轉虧為盈,0.27,偉全,-4628.14
4.59%,1444.TW,2025,-13.99,5017.55,-0.78,-25.950000000000003,333.33,0.0,-2.95%,2026-03,⚪ 數據不足,7.2199997902,-388.89,🔄 轉虧為盈,0.07,力麗,-4684.22
1.59%,1447.TW,2025,-20.0,5065.39,-0.97,-29.55,350.0,0.0,-0.55%,2026-03,⚪ 數據不足,6.9099998474,-2425.0,🔄 轉虧為盈,0.1,力鵬,-4715.39
10.51%,3691.TWO,2025,-8.54,5148.97,-7.62,-297.15000000000003,397.0,0.0,-1.93%,2026-03,⚪ 數據不足,122.0,-35.83,🔄 轉虧為盈,2.97,碩禾,-4751.97
-0.44%,1455.TW,2025,-34.21,4967.48,-0.99,-34.65,77.27,0.0,-5.93%,2026-03,⚪ 數據不足,9.8900003433,-10000.0,⚠️ 獲利稀釋,-0.05,集盛,-4890.209999999999
61.03%,2527.TW,2025,-90.93,5539.46,0.93,63.149999999999984,606.06,10.878859676270787,12.48%,2026-03,⚪ 中性觀察,45.7999992371,-80.68,🏰 高護城河,3.45,宏璟,-4933.4
28.96%,4416.TWO,2025,259.94,5128.15,-0.64,-27.75,118.64,0.0,18.97%,2026-03,⚪ 數據不足,10.3500003815,-850.0,🔄 轉虧為盈,0.23,三圓,-5009.509999999999
N/A,8059.TWO,2025,1760.03,5166.21,-2.39,-102.0,87.72,0.0,N/A,2026-03,⚪ 數據不足,14.6999998093,-29.89,⚠️ 獲利稀釋,-0.07,凱碩,-5078.49
9.90%,4903.TWO,2025,64.51,5510.73,1.02,33.15,305.56,16.968325791855204,-0.59%,2026-03,❌ 暫避觀望,37.5,1357.14,⚠️ 獲利稀釋,0.37,聯光通,-5205.169999999999
N/A,6916.TW,2025,-0.19,270.77,-1.44,-57.45,-5000.0,0.0,N/A,2026-03,⚪ 數據不足,18.6499996185,-406.38,📉 獲利侵蝕,-0.49,華凌,-5270.77
-5.49%,1312.TW,2025,37.74,5821.55,-3.97,-142.95,-91.67,0.0,-15.47%,2026-03,⚪ 數據不足,11.6999998093,-181.88,📉 獲利侵蝕,-1.17,國喬,-5913.22
N/A,4960.TW,2025,-3.18,6170.04,-2.58,-100.19999999999999,34.15,0.0,N/A,2026-03,⚪ 數據不足,21.9500007629,-444.68,⚠️ 獲利稀釋,-0.27,誠美材,-6135.89
