prev_eps_yoy,om,expansion,symbol,status,price,name,prev_eps,rev_yoy,eps_yoy,est_price,eps,prev_year,pe,gm,advice,date,prev_rev_yoy
-19.59,N/A,-159.02,6862.TW,📉 獲利侵蝕,0.0,三集瑞-KY,8.29,90.37,-68.65,0.0,1.0,2025,0.0,N/A,⚪ 數據不足,2026-03,2.98
31.02,-18.87%,-159.39000000000001,4128.TWO,⚠️ 獲利稀釋,0.0,中天,-1.29,185.58,26.19,0.0,-0.31,2025,0.0,42.56%,⚪ 數據不足,2026-03,9.94
-14.17,N/A,-159.41,6996.TWO,⚠️ 獲利稀釋,0.0,力領科技,12.15,195.54,36.13,0.0,3.27,2025,0.0,N/A,⚪ 數據不足,2026-03,-9.4
-13.92,17.09%,-159.61,1568.TW,📉 獲利侵蝕,0.0,倉佑,1.36,155.84,-3.77,0.0,0.51,2025,0.0,34.44%,⚪ 數據不足,2026-03,0.3
-462.96,N/A,-161.35,6237.TWO,⚠️ 獲利稀釋,0.0,驊訊,-1.52,214.29,52.94,0.0,-0.24,2025,0.0,N/A,⚪ 數據不足,2026-03,11.69
-62.55,N/A,-162.27,8102.TWO,📉 獲利侵蝕,0.0,傑霖科技,2.25,100.37,-61.9,0.0,0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,-23.31
57.43,N/A,-162.29000000000002,6203.TWO,📉 獲利侵蝕,0.0,海韻電,5.51,137.15,-25.14,0.0,1.37,2025,0.0,N/A,⚪ 數據不足,2026-03,37.15
-22.95,N/A,-163.5,6651.TWO,⚠️ 獲利稀釋,0.0,全宇昕,6.32,186.39,22.89,0.0,2.47,2025,0.0,N/A,⚪ 數據不足,2026-03,3.91
-12.32,7.00%,-164.20999999999998,3213.TWO,📉 獲利侵蝕,0.0,茂訊,7.4,155.73,-8.48,0.0,2.59,2025,0.0,25.33%,⚪ 數據不足,2026-03,1.19
59.69,-40.94%,-165.21,2424.TW,📉 獲利侵蝕,0.0,隴華,-1.34,50.4,-114.81,0.0,-0.58,2025,0.0,27.86%,⚪ 數據不足,2026-03,34.04
-32.69,12.42%,-165.56,4138.TWO,📉 獲利侵蝕,0.0,曜亞,3.81,139.24,-26.32,0.0,0.84,2025,0.0,44.64%,⚪ 數據不足,2026-03,-11.82
-22.2,30.49%,-165.8,2606.TW,⚠️ 獲利稀釋,0.0,裕民,4.31,499.13,333.33,0.0,1.17,2025,0.0,35.36%,⚪ 數據不足,2026-03,-4.75
141.94,22.84%,-166.92,3252.TWO,⚠️ 獲利稀釋,0.0,海灣,0.13,179.42,12.5,0.0,0.09,2025,0.0,43.11%,⚪ 數據不足,2026-03,-3.71
240.74,N/A,-167.23000000000002,4949.TW,⚠️ 獲利稀釋,0.0,有成精密,1.91,364.73,197.5,0.0,1.19,2025,0.0,N/A,⚪ 數據不足,2026-03,-0.48
-0.23,N/A,-167.26,6197.TW,⚠️ 獲利稀釋,0.0,佳必琪,8.67,264.19,96.93,0.0,3.21,2025,0.0,N/A,⚪ 數據不足,2026-03,12.03
-40.62,N/A,-167.39999999999998,6550.TW,⚠️ 獲利稀釋,0.0,北極星藥業-KY,-5.1,192.98,25.58,0.0,-0.64,2025,0.0,N/A,⚪ 數據不足,2026-03,-62.05
-234.57,-38.32%,-167.48000000000002,2482.TW,📉 獲利侵蝕,0.0,連宇,-1.09,162.93,-4.55,0.0,-0.23,2025,0.0,35.81%,⚪ 數據不足,2026-03,-16.89
-516.13,N/A,-168.3,8437.TWO,📉 獲利侵蝕,0.0,大地-KY,-1.29,157.19,-11.11,0.0,-0.4,2025,0.0,N/A,⚪ 數據不足,2026-03,-31.28
17.26,15.69%,-168.54,2395.TW,⚠️ 獲利稀釋,0.0,研華,12.25,190.06,21.52,0.0,3.85,2025,0.0,39.78%,⚪ 數據不足,2026-03,18.56
-69.96,N/A,-168.57000000000002,6224.TW,⚠️ 獲利稀釋,0.0,聚鼎,0.67,215.08,46.51,0.0,0.64,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.5
32.78,23.34%,-169.10000000000002,4749.TWO,⚠️ 獲利稀釋,0.0,新應材,11.33,232.49,63.39,0.0,3.66,2025,0.0,44.02%,⚪ 數據不足,2026-03,28.3
-50.25,N/A,-169.86,6937.TW,⚠️ 獲利稀釋,0.0,天虹,3.01,201.37,31.51,0.0,0.96,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.26
36.27,N/A,-170.18,6690.TWO,⚠️ 獲利稀釋,0.0,安�硌穈T,10.22,191.57,21.39,0.0,2.27,2025,0.0,N/A,⚪ 數據不足,2026-03,13.3
152.21,N/A,-170.28,6485.TWO,📉 獲利侵蝕,0.0,點序,0.71,70.28,-100.0,0.0,0.0,2025,0.0,N/A,⚪ 數據不足,2026-03,16.84
-54.29,N/A,-170.61,6929.TWO,⚠️ 獲利稀釋,0.0,佑全,-1.63,195.61,25.0,0.0,-0.21,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.45
-22.77,N/A,-170.81,5299.TWO,⚠️ 獲利稀釋,0.0,杰力,4.58,189.52,18.71,0.0,1.65,2025,0.0,N/A,⚪ 數據不足,2026-03,-12.32
-89.88,1.25%,-172.04999999999995,1323.TW,⚠️ 獲利稀釋,0.0,永裕,0.26,792.05,620.0,0.0,0.36,2025,0.0,15.09%,⚪ 數據不足,2026-03,-23.91
-22.56,17.87%,-172.23000000000002,2070.TWO,📉 獲利侵蝕,0.0,精湛,2.3,129.05,-43.18,0.0,0.28,2025,0.0,45.13%,⚪ 數據不足,2026-03,-2.97
60.88,N/A,-172.28,6591.TW,📉 獲利侵蝕,0.0,動力-KY,5.37,116.4,-55.88,0.0,0.75,2025,0.0,N/A,⚪ 數據不足,2026-03,38.81
100.0,-1.48%,-172.47,2926.TWO,⚠️ 獲利稀釋,0.0,誠品生活,0.54,178.72,6.25,0.0,0.17,2025,0.0,40.82%,⚪ 數據不足,2026-03,1.84
461.54,-18.51%,-173.02,3297.TWO,⚠️ 獲利稀釋,0.0,杭特,0.47,201.59,28.57,0.0,-0.05,2025,0.0,30.70%,⚪ 數據不足,2026-03,20.59
-22.56,N/A,-173.26,7704.TWO,⚠️ 獲利稀釋,0.0,明遠精密,2.07,216.12,42.86,0.0,0.7,2025,0.0,N/A,⚪ 數據不足,2026-03,-11.73
-21.14,N/A,-173.3,6844.TWO,⚠️ 獲利稀釋,0.0,諾貝兒,2.35,192.24,18.94,0.0,1.57,2025,0.0,N/A,⚪ 數據不足,2026-03,1.36
-14.04,N/A,-174.41,6640.TWO,⚠️ 獲利稀釋,0.0,均華,12.75,392.93,218.52,0.0,5.19,2025,0.0,N/A,⚪ 數據不足,2026-03,10.19
3.96,17.33%,-174.49,2412.TW,⚠️ 獲利稀釋,0.0,中華電,4.99,177.66,3.17,0.0,1.3,2025,0.0,33.63%,⚪ 數據不足,2026-03,2.67
-13.79,N/A,-174.67999999999998,9960.TWO,⚠️ 獲利稀釋,0.0,邁達康,1.75,203.95,29.27,0.0,0.53,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.52
-43.1,N/A,-175.97999999999996,3021.TW,⚠️ 獲利稀釋,0.0,鴻名,0.33,592.65,416.67,0.0,0.19,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.87
-66.46,9.03%,-176.56,3675.TWO,⚠️ 獲利稀釋,0.0,德微,2.67,188.41,11.85,0.0,1.51,2025,0.0,36.51%,⚪ 數據不足,2026-03,-9.88
-27.15,N/A,-176.75,6579.TW,⚠️ 獲利稀釋,0.0,研揚,5.62,261.06,84.31,0.0,3.81,2025,0.0,N/A,⚪ 數據不足,2026-03,20.03
-93.38,10.56%,-177.2,1805.TW,📉 獲利侵蝕,0.0,寶徠,0.2,147.2,-30.0,0.0,0.14,2025,0.0,21.75%,⚪ 數據不足,2026-03,-54.43
-73.51,-1.96%,-177.57,3588.TW,⚠️ 獲利稀釋,0.0,通嘉,0.5,219.88,42.31,0.0,0.37,2025,0.0,31.63%,⚪ 數據不足,2026-03,-7.24
-40.84,10.45%,-177.81,3587.TWO,⚠️ 獲利稀釋,0.0,閎康,6.1,373.81,196.0,0.0,2.24,2025,0.0,30.02%,⚪ 數據不足,2026-03,8.51
-18.46,21.78%,-178.23,2455.TW,⚠️ 獲利稀釋,0.0,全新,2.97,202.94,24.71,0.0,1.06,2025,0.0,37.27%,⚪ 數據不足,2026-03,4.29
-12.16,13.35%,-178.42000000000002,3284.TWO,📉 獲利侵蝕,0.0,太普高,2.31,167.71,-10.71,0.0,0.5,2025,0.0,25.16%,⚪ 數據不足,2026-03,-17.82
117.01,N/A,-178.65,6763.TWO,📉 獲利侵蝕,0.0,綠界科技*,4.21,168.81,-9.84,0.0,0.55,2025,0.0,N/A,⚪ 數據不足,2026-03,8.73
-50.0,N/A,-178.89999999999998,5251.TWO,📉 獲利侵蝕,0.0,天鉞電,0.03,162.23,-16.67,0.0,0.1,2025,0.0,N/A,⚪ 數據不足,2026-03,10.32
-0.37,N/A,-179.3,5403.TWO,📉 獲利侵蝕,0.0,中菲,8.57,152.96,-26.34,0.0,1.42,2025,0.0,N/A,⚪ 數據不足,2026-03,7.88
-99.85,N/A,-179.72,3557.TW,📉 獲利侵蝕,0.0,嘉威,0.01,97.83,-81.89,0.0,0.48,2025,0.0,N/A,⚪ 數據不足,2026-03,-24.49
31.15,15.62%,-179.77,3450.TW,📉 獲利侵蝕,0.0,聯鈞,5.01,109.26,-70.51,0.0,0.69,2025,0.0,26.67%,⚪ 數據不足,2026-03,13.44
16.97,N/A,-179.86,3303.TWO,📉 獲利侵蝕,0.0,岱稜,4.57,156.53,-23.33,0.0,0.92,2025,0.0,N/A,⚪ 數據不足,2026-03,0.49
-94.0,11.05%,-180.07999999999998,1611.TW,⚠️ 獲利稀釋,0.0,中電,0.03,188.41,8.33,0.0,0.13,2025,0.0,37.93%,⚪ 數據不足,2026-03,-8.17
-56.63,N/A,-180.4,8410.TWO,📉 獲利侵蝕,0.0,森田,3.27,131.75,-48.65,0.0,0.57,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.28
-31.43,N/A,-180.68,7736.TW,📉 獲利侵蝕,0.0,虎山,5.04,156.16,-24.52,0.0,1.18,2025,0.0,N/A,⚪ 數據不足,2026-03,22.39
-10.98,N/A,-180.94,8467.TW,📉 獲利侵蝕,0.0,波力-KY,10.03,113.25,-67.69,0.0,0.83,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.52
66.99,N/A,-182.03,5206.TWO,⚠️ 獲利稀釋,0.0,坤悅,3.44,334.61,152.58,0.0,2.45,2025,0.0,N/A,⚪ 數據不足,2026-03,55.14
66.67,N/A,-182.06,6168.TW,⚠️ 獲利稀釋,0.0,宏齊,0.05,282.06,100.0,0.0,0.02,2025,0.0,N/A,⚪ 數據不足,2026-03,5.6
18.37,-5.26%,-183.29000000000002,2321.TW,⚠️ 獲利稀釋,0.0,東訊,-0.76,228.74,45.45,0.0,-0.12,2025,0.0,29.80%,⚪ 數據不足,2026-03,16.01
2.69,7.82%,-183.38,2364.TW,📉 獲利侵蝕,0.0,倫飛,4.2,140.62,-42.76,0.0,0.83,2025,0.0,39.87%,⚪ 數據不足,2026-03,20.5
-85.58,N/A,-183.4,6496.TWO,📉 獲利侵蝕,0.0,科懋,-3.97,148.52,-34.88,0.0,-1.18,2025,0.0,N/A,⚪ 數據不足,2026-03,4.22
-8.99,N/A,-184.0,6922.TWO,⚠️ 獲利稀釋,0.0,宸曜,6.9,186.36,2.36,0.0,2.6,2025,0.0,N/A,⚪ 數據不足,2026-03,13.67
-5.88,-3.01%,-184.14,4121.TWO,⚠️ 獲利稀釋,0.0,優盛,-0.36,192.47,8.33,0.0,-0.11,2025,0.0,33.58%,⚪ 數據不足,2026-03,-1.34
137.2,N/A,-184.59,6684.TWO,📉 獲利侵蝕,0.0,安格,1.57,84.83,-99.76,0.0,0.01,2025,0.0,N/A,⚪ 數據不足,2026-03,-15.36
-37.99,10.77%,-185.04000000000002,3088.TWO,⚠️ 獲利稀釋,0.0,艾訊,4.68,277.35,92.31,0.0,2.25,2025,0.0,33.38%,⚪ 數據不足,2026-03,1.82
13.09,N/A,-185.14999999999998,8279.TWO,📉 獲利侵蝕,0.0,生展,10.02,139.57,-45.58,0.0,1.23,2025,0.0,N/A,⚪ 數據不足,2026-03,6.1
-5.22,2.59%,-185.4,1216.TW,⚠️ 獲利稀釋,0.0,統一,3.45,211.77,26.37,0.0,1.15,2025,0.0,31.73%,⚪ 數據不足,2026-03,2.32
22.61,N/A,-185.5,7547.TWO,📉 獲利侵蝕,0.0,碩網,2.65,183.17,-2.33,0.0,0.42,2025,0.0,N/A,⚪ 數據不足,2026-03,5.66
-54.63,N/A,-185.56,4952.TW,⚠️ 獲利稀釋,0.0,凌通,1.03,204.61,19.05,0.0,0.5,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.56
4.76,N/A,-185.79,6568.TWO,⚠️ 獲利稀釋,0.0,宏觀,4.0,192.19,6.4,0.0,1.34,2025,0.0,N/A,⚪ 數據不足,2026-03,6.74
-26.4,N/A,-185.92,6605.TW,📉 獲利侵蝕,0.0,帝寶,13.97,173.42,-12.5,0.0,4.41,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.69
4.56,18.05%,-186.06,3416.TW,📉 獲利侵蝕,0.0,融程電,7.39,182.83,-3.23,0.0,1.8,2025,0.0,38.51%,⚪ 數據不足,2026-03,19.07
-65.38,N/A,-186.09,6715.TW,⚠️ 獲利稀釋,0.0,嘉基,1.8,232.47,46.38,0.0,1.02,2025,0.0,N/A,⚪ 數據不足,2026-03,-25.1
-37.78,13.69%,-186.16,2474.TW,📉 獲利侵蝕,0.0,可成,11.33,147.7,-38.46,0.0,2.63,2025,0.0,33.00%,⚪ 數據不足,2026-03,3.18
19.71,N/A,-186.21,8261.TW,⚠️ 獲利稀釋,0.0,富鼎,5.73,195.24,9.03,0.0,1.57,2025,0.0,N/A,⚪ 數據不足,2026-03,6.37
31.94,N/A,-186.28,6138.TWO,⚠️ 獲利稀釋,0.0,茂達,13.04,226.99,40.71,0.0,3.68,2025,0.0,N/A,⚪ 數據不足,2026-03,22.89
25.87,7.24%,-186.28999999999996,3703.TW,⚠️ 獲利稀釋,0.0,欣陸,1.8,746.29,560.0,0.0,0.33,2025,0.0,13.84%,⚪ 數據不足,2026-03,11.98
-129.33,N/A,-186.60000000000002,6130.TWO,⚠️ 獲利稀釋,0.0,上亞科技,-1.72,205.02,18.42,0.0,-0.31,2025,0.0,N/A,⚪ 數據不足,2026-03,-20.79
-11.97,19.78%,-187.08999999999997,2303.TW,⚠️ 獲利稀釋,0.0,聯電,3.34,295.15,108.06,0.0,1.29,2025,0.0,30.67%,⚪ 數據不足,2026-03,2.26
-77.66,2.42%,-187.21,1468.TW,📉 獲利侵蝕,0.0,昶和,0.21,152.59,-34.62,0.0,0.17,2025,0.0,18.12%,⚪ 數據不足,2026-03,-23.26
58.98,-223.66%,-187.35000000000002,3466.TWO,⚠️ 獲利稀釋,0.0,德晉,-1.11,249.55,62.2,0.0,-0.31,2025,0.0,-8.98%,⚪ 數據不足,2026-03,-72.48
-63.43,10.21%,-187.85000000000002,3594.TWO,⚠️ 獲利稀釋,0.0,磐儀,0.49,254.52,66.67,0.0,-0.07,2025,0.0,41.27%,⚪ 數據不足,2026-03,29.3
294.12,13.23%,-187.90999999999997,4576.TW,⚠️ 獲利稀釋,0.0,大銀微系統,2.01,306.09,118.18,0.0,0.96,2025,0.0,38.42%,⚪ 數據不足,2026-03,20.44
-34.26,4.49%,-188.26000000000002,3289.TWO,⚠️ 獲利稀釋,0.0,宜特,4.81,207.08,18.82,0.0,2.05,2025,0.0,25.60%,⚪ 數據不足,2026-03,11.44
27.34,7.57%,-188.87,1733.TW,⚠️ 獲利稀釋,0.0,五鼎,1.63,219.52,30.65,0.0,0.81,2025,0.0,30.15%,⚪ 數據不足,2026-03,5.0
-431.94,N/A,-188.97000000000003,6128.TW,🔄 轉虧為盈,0.0,上福,-9.56,147.3,-41.67,0.0,0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.71
-13.68,N/A,-189.29,9938.TW,📉 獲利侵蝕,0.0,百和,4.1,145.78,-43.51,0.0,0.87,2025,0.0,N/A,⚪ 數據不足,2026-03,2.05
48.04,16.61%,-189.35000000000002,4560.TW,📉 獲利侵蝕,0.0,強信-KY,3.02,171.96,-17.39,0.0,0.76,2025,0.0,33.75%,⚪ 數據不足,2026-03,6.92
-38.69,0.48%,-189.51,3693.TWO,📉 獲利侵蝕,0.0,營邦,15.5,107.78,-81.73,0.0,1.54,2025,0.0,29.12%,⚪ 數據不足,2026-03,-11.96
17.2,18.42%,-189.9,3551.TWO,⚠️ 獲利稀釋,0.0,世禾,8.36,205.07,15.17,0.0,2.46,2025,0.0,36.55%,⚪ 數據不足,2026-03,16.17
-6.3,19.22%,-190.43,1519.TW,⚠️ 獲利稀釋,0.0,華城,13.99,200.1,9.67,0.0,3.29,2025,0.0,42.20%,⚪ 數據不足,2026-03,20.89
-49.1,9.76%,-191.19,2495.TW,⚠️ 獲利稀釋,0.0,普安,1.13,194.32,3.13,0.0,0.33,2025,0.0,43.31%,⚪ 數據不足,2026-03,-10.89
-18.35,12.48%,-191.64999999999998,4933.TWO,📉 獲利侵蝕,0.0,友輝,5.77,174.54,-17.11,0.0,1.9,2025,0.0,28.71%,⚪ 數據不足,2026-03,2.41
-7.65,N/A,-192.04999999999998,6117.TW,⚠️ 獲利稀釋,0.0,迎廣,3.77,369.13,177.08,0.0,1.33,2025,0.0,N/A,⚪ 數據不足,2026-03,11.78
53.77,N/A,-192.17000000000002,8477.TWO,⚠️ 獲利稀釋,0.0,創業家,-0.92,286.81,94.64,0.0,-0.03,2025,0.0,N/A,⚪ 數據不足,2026-03,-52.73
61.93,N/A,-192.23000000000002,3332.TWO,⚠️ 獲利稀釋,0.0,幸康,3.53,231.62,39.39,0.0,1.38,2025,0.0,N/A,⚪ 數據不足,2026-03,19.44
-2.81,N/A,-192.51,6672.TW,⚠️ 獲利稀釋,0.0,騰輝電子-KY,4.85,257.27,64.76,0.0,1.73,2025,0.0,N/A,⚪ 數據不足,2026-03,0.88
-102.22,N/A,-192.66,5201.TWO,📉 獲利侵蝕,0.0,凱衛,-0.06,89.63,-103.03,0.0,-0.67,2025,0.0,N/A,⚪ 數據不足,2026-03,12.63
-35.42,-198.78%,-192.74,3041.TW,📉 獲利侵蝕,0.0,揚智,-3.43,172.74,-20.0,0.0,-0.48,2025,0.0,5.61%,⚪ 數據不足,2026-03,-29.93
-77.5,-4.97%,-194.24,2066.TWO,📉 獲利侵蝕,0.0,世德,1.34,190.77,-3.47,0.0,1.96,2025,0.0,19.80%,⚪ 數據不足,2026-03,-9.64
-356.73,N/A,-194.54999999999998,5263.TWO,🔄 轉虧為盈,0.0,智崴,-2.87,396.14,201.59,0.0,0.67,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.81
39.41,N/A,-195.34,6782.TW,⚠️ 獲利稀釋,0.0,視陽,14.08,219.37,24.03,0.0,3.82,2025,0.0,N/A,⚪ 數據不足,2026-03,15.02
19.42,N/A,-195.95999999999998,7556.TWO,⚠️ 獲利稀釋,0.0,意德士,7.1,218.89,22.93,0.0,2.52,2025,0.0,N/A,⚪ 數據不足,2026-03,19.26
-31.2,N/A,-196.48999999999998,8049.TWO,📉 獲利侵蝕,0.0,晶采,1.72,192.14,-4.35,0.0,0.44,2025,0.0,N/A,⚪ 數據不足,2026-03,-0.92
10.57,N/A,-196.72,4771.TW,⚠️ 獲利稀釋,0.0,望隼,12.71,206.96,10.24,0.0,3.66,2025,0.0,N/A,⚪ 數據不足,2026-03,16.17
-73.98,-262.93%,-196.74,2258.TW,📉 獲利侵蝕,0.0,鴻華先進-創,-2.15,126.74,-70.0,0.0,-0.51,2025,0.0,19.82%,⚪ 數據不足,2026-03,-51.34
8.01,12.10%,-196.95999999999998,3078.TWO,📉 獲利侵蝕,0.0,僑威,6.07,135.88,-61.08,0.0,0.72,2025,0.0,23.99%,⚪ 數據不足,2026-03,16.17
-9.03,16.17%,-197.02,4766.TW,⚠️ 獲利稀釋,0.0,南寶,20.25,205.28,8.26,0.0,6.55,2025,0.0,33.74%,⚪ 數據不足,2026-03,0.95
62.03,N/A,-197.9,8147.TWO,⚠️ 獲利稀釋,0.0,正淩,3.08,226.47,28.57,0.0,0.9,2025,0.0,N/A,⚪ 數據不足,2026-03,29.59
-57.53,-3.25%,-198.34,3040.TW,🏰 高護城河,0.0,遠見,0.32,106.5,-91.84,0.0,0.04,2025,0.0,58.07%,⚪ 數據不足,2026-03,-4.54
24.88,6.32%,-198.42999999999995,1256.TW,⚠️ 獲利稀釋,0.0,鮮活果汁-KY,11.19,548.43,350.0,0.0,3.24,2025,0.0,24.61%,⚪ 數據不足,2026-03,2.94
4.45,18.52%,-198.67,4571.TW,📉 獲利侵蝕,0.0,鈞興-KY,9.61,179.22,-19.45,0.0,2.41,2025,0.0,33.35%,⚪ 數據不足,2026-03,0.1
-28.08,N/A,-198.81,6245.TWO,📉 獲利侵蝕,0.0,立端,4.38,168.9,-29.91,0.0,0.75,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.53
5.71,N/A,-199.3,9917.TW,⚠️ 獲利稀釋,0.0,中保科,6.77,199.94,0.64,0.0,1.6,2025,0.0,N/A,⚪ 數據不足,2026-03,6.29
-75.14,7.44%,-199.35,2201.TW,📉 獲利侵蝕,0.0,裕隆,0.93,182.28,-17.07,0.0,0.35,2025,0.0,30.14%,⚪ 數據不足,2026-03,-15.65
34.97,26.59%,-199.36,3264.TWO,⚠️ 獲利稀釋,0.0,欣銓,5.99,253.02,53.66,0.0,1.95,2025,0.0,37.83%,⚪ 數據不足,2026-03,7.08
-3.49,N/A,-199.65,6662.TWO,⚠️ 獲利稀釋,0.0,樂斯科,1.66,223.18,23.53,0.0,0.21,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.2
-76.4,N/A,-200.55,7780.TW,📉 獲利侵蝕,0.0,大研生醫*,0.51,107.98,-92.57,0.0,0.13,2025,0.0,N/A,⚪ 數據不足,2026-03,39.1
-2.88,2.95%,-201.63000000000002,2912.TW,⚠️ 獲利稀釋,0.0,統一超,10.78,208.08,6.45,0.0,2.97,2025,0.0,34.07%,⚪ 數據不足,2026-03,3.79
13.11,9.78%,-202.11,1736.TW,📉 獲利侵蝕,0.0,喬山,9.06,110.9,-91.21,0.0,0.08,2025,0.0,48.58%,⚪ 數據不足,2026-03,13.69
17.71,N/A,-202.12999999999997,8103.TW,⚠️ 獲利稀釋,0.0,瀚荃,3.92,261.03,58.9,0.0,1.17,2025,0.0,N/A,⚪ 數據不足,2026-03,5.25
-2.81,22.33%,-202.16,2428.TW,📉 獲利侵蝕,0.0,興勤,11.76,176.57,-25.59,0.0,2.21,2025,0.0,39.10%,⚪ 數據不足,2026-03,6.85
-14.93,N/A,-202.24,6577.TWO,⚠️ 獲利稀釋,0.0,勁豐,5.64,219.85,17.61,0.0,1.67,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.81
-37.18,N/A,-202.33,7732.TW,📉 獲利侵蝕,0.0,金興精密,1.73,201.11,-1.22,0.0,0.82,2025,0.0,N/A,⚪ 數據不足,2026-03,0.66
2.66,N/A,-202.45000000000002,6486.TWO,📉 獲利侵蝕,0.0,互動,5.78,159.18,-43.27,0.0,0.59,2025,0.0,N/A,⚪ 數據不足,2026-03,6.12
-10.95,N/A,-202.66,6757.TW,⚠️ 獲利稀釋,0.0,台灣虎航,5.37,244.12,41.46,0.0,2.91,2025,0.0,N/A,⚪ 數據不足,2026-03,2.9
-15.57,14.07%,-203.09,3042.TW,📉 獲利侵蝕,0.0,晶技,5.28,198.02,-5.07,0.0,1.32,2025,0.0,32.18%,⚪ 數據不足,2026-03,5.34
51.58,N/A,-203.17,8028.TW,⚠️ 獲利稀釋,0.0,昇陽半導體,4.37,222.57,19.4,0.0,1.61,2025,0.0,N/A,⚪ 數據不足,2026-03,26.97
37.27,N/A,-203.32999999999998,8077.TWO,⚠️ 獲利稀釋,0.0,洛��,6.04,236.89,33.56,0.0,1.95,2025,0.0,N/A,⚪ 數據不足,2026-03,1.41
242.99,N/A,-203.49,6596.TWO,📉 獲利侵蝕,0.0,寬宏藝術,18.83,158.08,-45.41,0.0,2.08,2025,0.0,N/A,⚪ 數據不足,2026-03,78.68
-20.89,10.54%,-203.71,4536.TW,📉 獲利侵蝕,0.0,拓凱,14.92,174.36,-29.35,0.0,3.61,2025,0.0,32.65%,⚪ 數據不足,2026-03,-2.91
-52.93,14.44%,-203.8,4770.TW,📉 獲利侵蝕,0.0,上品,10.2,200.72,-3.08,0.0,2.52,2025,0.0,28.63%,⚪ 數據不足,2026-03,-26.81
-757.14,-22.71%,-204.03,3527.TWO,🔄 轉虧為盈,0.0,聚積,-1.84,120.7,-83.33,0.0,0.01,2025,0.0,39.78%,⚪ 數據不足,2026-03,-19.18
20.0,N/A,-204.3,6661.TWO,📉 獲利侵蝕,0.0,威健生技,0.06,169.3,-35.0,0.0,-0.27,2025,0.0,N/A,⚪ 數據不足,2026-03,16.55
55.43,N/A,-204.88,8404.TW,📉 獲利侵蝕,0.0,百和興業-KY,1.43,136.36,-68.52,0.0,0.17,2025,0.0,N/A,⚪ 數據不足,2026-03,8.24
180.15,21.37%,-205.25,4746.TW,📉 獲利侵蝕,0.0,台耀,3.67,121.25,-84.0,0.0,0.16,2025,0.0,41.59%,⚪ 數據不足,2026-03,2.54
7.2,2.52%,-205.34,3652.TW,⚠️ 獲利稀釋,0.0,精聯,1.34,222.99,17.65,0.0,0.4,2025,0.0,32.08%,⚪ 數據不足,2026-03,0.59
213.64,N/A,-205.5,6202.TW,📉 獲利侵蝕,0.0,盛群,0.76,180.5,-25.0,0.0,0.3,2025,0.0,N/A,⚪ 數據不足,2026-03,22.23
2.44,N/A,-205.76999999999998,5381.TWO,📉 獲利侵蝕,0.0,光譜,0.72,170.48,-35.29,0.0,0.22,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.88
205.88,N/A,-205.91000000000003,6840.TWO,📉 獲利侵蝕,0.0,東研信超,1.58,172.58,-33.33,0.0,0.12,2025,0.0,N/A,⚪ 數據不足,2026-03,8.46
13.37,4.92%,-206.02999999999997,4554.TWO,📉 獲利侵蝕,0.0,橙的,2.12,110.07,-95.96,0.0,0.04,2025,0.0,42.45%,⚪ 數據不足,2026-03,21.26
36.84,N/A,-206.51999999999998,6144.TWO,📉 獲利侵蝕,0.0,得利影,-0.36,123.19,-83.33,0.0,-0.22,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.24
44.71,N/A,-206.72000000000003,6228.TWO,📉 獲利侵蝕,0.0,全譜,-0.47,73.39,-133.33,0.0,-0.07,2025,0.0,N/A,⚪ 數據不足,2026-03,19.96
8.17,5.03%,-206.91999999999996,3163.TWO,⚠️ 獲利稀釋,0.0,波若威,6.22,603.64,396.72,0.0,3.03,2025,0.0,18.26%,⚪ 數據不足,2026-03,14.65
-87.27,N/A,-206.93,6164.TW,📉 獲利侵蝕,0.0,華興,0.07,156.93,-50.0,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.97
-77.68,-2289.99%,-207.06,4174.TWO,📉 獲利侵蝕,0.0,浩鼎,-15.61,134.38,-72.68,0.0,-3.35,2025,0.0,-76.10%,⚪ 數據不足,2026-03,-6.55
-30.29,N/A,-207.14,6411.TWO,📉 獲利侵蝕,0.0,晶焱,3.18,195.47,-11.67,0.0,0.54,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.51
