prev_eps_yoy,date,eps,expansion,prev_eps,rev_yoy,advice,prev_rev_yoy,name,om,status,eps_yoy,est_price,symbol,gm,price,pe,prev_year
67.52,2026-03,-0.26,0.9399999999999977,-1.59,42.24,⚪ 數據不足,1.27,佐登-KY,N/A,🚀 利潤擴張,43.18,-73.20000000000002,4190.TW,N/A,25.2000007629,0.0,2025
40.71,2026-03,1.71,0.6000000000000014,5.98,35.11,✅ 穩健價值,4.88,精拓科,N/A,🚀 利潤擴張,35.71,210.45,4951.TWO,N/A,80.5,5.7377049180327875,2025
8.94,2026-03,0.35,0.5700000000000003,1.29,17.29,✅ 穩健價值,4.5,聯邦銀,35.36%,🏰 高護城河,17.86,45.6,2838.TW,94.34%,20.4500007629,6.726973935164474,2025
19.82,2026-03,11.18,0.28999999999999915,38.51,19.67,✅ 穩健價值,19.01,鈊象,59.33%,🏰 高護城河,19.96,1433.8500000000001,3293.TWO,97.58%,784.0,8.2016947379433,2025
-68.78,2026-03,0.7,-0.07999999999999985,0.68,-1.33,⚪ 數據不足,-1.96,享溫馨,N/A,🌑 雙重衰退,-1.41,0.0,7760.TW,N/A,33.6500015259,0.0,2025
-68.78,2026-03,0.7,-0.07999999999999985,0.68,-1.33,⚪ 數據不足,-1.96,未知,N/A,🌑 雙重衰退,-1.41,0.0,7760.TWO,N/A,0.0,0.0,2025
-48.45,2026-03,0.6,-0.3099999999999987,1.87,16.31,❌ 暫避觀望,-11.58,現觀科,N/A,⚠️ 獲利稀釋,16.0,49.2,6906.TW,N/A,73.6999969482,22.469511264695118,2025
19.44,2026-03,-0.72,-0.9000000000000004,-2.05,-13.62,⚪ 數據不足,-8.49,順藥,N/A,🌑 雙重衰退,-14.52,-90.0,6535.TWO,N/A,90.0999984741,0.0,2025
3.31,2026-03,0.57,-1.0600000000000005,1.87,12.82,⚪ 中性觀察,7.59,第一金,35.12%,🏰 高護城河,11.76,73.8,2892.TW,78.99%,35.5,7.215447154471545,2025
53.38,2026-03,-0.42,-1.1400000000000006,-1.38,38.45,⚪ 數據不足,51.85,鑽石投資,N/A,⚠️ 獲利稀釋,37.31,-65.25,6901.TW,N/A,17.5,0.0,2025
7.94,2026-03,0.36,-1.7799999999999994,1.36,14.28,⚪ 中性觀察,13.01,合庫金,N/A,⚠️ 獲利稀釋,12.5,51.0,5880.TW,N/A,26.1000003815,7.676470700441176,2025
13.53,2026-03,0.44,-1.8699999999999974,1.51,20.79,⚪ 中性觀察,8.35,彰銀,38.59%,🏰 高護城河,18.92,58.949999999999996,2801.TW,88.90%,23.1499996185,5.890585144656489,2025
10.11,2026-03,1.05,-1.9099999999999984,3.06,11.29,⚪ 中性觀察,3.7,上海商銀,N/A,⚠️ 獲利稀釋,9.38,124.19999999999999,5876.TW,N/A,43.4500007629,5.247584633200483,2025
4.79,2026-03,0.79,-2.0799999999999983,1.76,63.3,⚪ 數據不足,58.62,立盈,N/A,⚠️ 獲利稀釋,61.22,0.0,7820.TWO,N/A,100.0,0.0,2025
2.44,2026-03,0.35,-3.9000000000000004,1.26,13.27,⚪ 中性觀察,2.85,臺企銀,41.10%,🏰 高護城河,9.37,49.2,2834.TW,97.54%,16.5499992371,5.045731474725609,2025
422.95,2026-03,0.15,-4.2900000000000205,3.19,404.29,⚪ 中性觀察,327.05,宏普,N/A,⚠️ 獲利稀釋,400.0,84.75,2536.TW,N/A,17.9500007629,3.1769912854690263,2025
-174.64,2026-03,-0.33,-5.049999999999997,-3.55,56.57,⚪ 數據不足,0.59,雅茗-KY,-51.18%,🏰 高護城河,51.52,-105.6,2726.TWO,54.90%,8.6400003433,0.0,2025
8.14,2026-03,1.98,-5.090000000000003,6.4,120.31,❌ 暫避觀望,1.94,矽力*-KY,N/A,⚠️ 獲利稀釋,115.22,228.75000000000003,6415.TW,N/A,445.0,29.180327868852455,2025
30.06,2026-03,0.62,-6.640000000000001,2.12,19.37,⚪ 中性觀察,20.44,玉山金,40.48%,🏰 高護城河,12.73,81.0,2884.TW,91.14%,37.9500007629,7.027777919055555,2025
8.21,2026-03,-0.09,-6.729999999999997,-1.93,56.73,⚪ 數據不足,12.71,瑞基,-9.23%,🏰 高護城河,50.0,-79.95,4171.TWO,73.67%,17.2000007629,0.0,2025
11.73,2026-03,1.18,-7.1,4.08,22.25,⚪ 中性觀察,29.29,中信金,31.38%,🏰 高護城河,15.15,151.5,2891.TW,70.98%,64.5999984741,6.396039452881189,2025
-21.56,2026-03,2.4,-9.66,8.37,-10.41,⚪ 中性觀察,9.74,富邦金,22.46%,🌑 雙重衰退,-20.07,307.35,2881.TW,42.21%,126.0,6.149341142020497,2025
26.01,2026-03,0.23,-10.07,2.18,-52.83,⚪ 中性觀察,24.13,德英,42.63%,🏰 高護城河,-62.9,80.39999999999999,4911.TWO,85.36%,28.1499996185,5.251865600466418,2025
12.42,2026-03,-0.11,-10.710000000000008,3.65,-98.55,⚪ 中性觀察,130.3,皇普,10.37%,🌑 雙重衰退,-109.26,130.95000000000002,2528.TW,15.63%,20.5,2.348224513172967,2025
-2.59,2026-03,4.15,-10.719999999999999,4.51,17.4,⚪ 中性觀察,11.21,正瀚-創,N/A,⚠️ 獲利稀釋,6.68,255.0,6534.TW,N/A,94.9000015259,5.582353030935294,2025
-280.56,2026-03,0.2,-11.030000000000001,-2.38,174.36,⚪ 數據不足,-7.09,日盛台駿,N/A,🔄 轉虧為盈,163.33,-70.65,6958.TW,N/A,18.4500007629,0.0,2025
0.0,2026-03,0.4,-11.209999999999999,1.53,13.77,⚪ 中性觀察,6.96,台中銀,51.96%,🏰 高護城河,2.56,57.300000000000004,2812.TW,93.02%,18.5,4.842931937172774,2025
22.83,2026-03,0.2,-11.850000000000023,-1.96,168.99,⚪ 數據不足,38.52,ABC-KY,N/A,🔄 轉虧為盈,157.14,-61.349999999999994,6598.TW,N/A,30.1499996185,0.0,2025
-54.31,2026-03,0.84,-12.140000000000015,0.54,149.28,❌ 暫避觀望,7.08,晶宏,-3.65%,⚠️ 獲利稀釋,137.14,16.65,3141.TWO,38.56%,78.4000015259,70.63063200531532,2025
100.0,2026-03,-0.05,-13.820000000000007,0.04,72.15,⚪ 數據不足,7.27,大將,-2853.40%,🏰 高護城河,58.33,-1.05,1453.TW,912.85%,11.0500001907,0.0,2025
-2.94,2026-03,2.15,-13.85,7.06,12.33,⚪ 中性觀察,-2.04,國泰金,30.59%,🏰 高護城河,-1.52,254.09999999999997,2882.TW,62.29%,97.5,5.755608028335302,2025
4.57,2026-03,0.76,-14.090000000000003,1.97,47.42,⚪ 中性觀察,15.47,永豐金,37.14%,🏰 高護城河,33.33,79.35,2890.TW,91.41%,38.7000007629,7.315690125311908,2025
65.91,2025-09,-5.06,-15.41,-2.71,16.77,⚪ 數據不足,18.73,永冠-KY,-5.22%,⚠️ 獲利稀釋,1.36,-222.15,1589.TW,7.87%,5.5399999619,0.0,2025
-14.85,2026-03,0.25,-15.84,0.93,11.99,⚪ 中性觀察,0.06,遠東銀,38.22%,🏰 高護城河,-3.85,34.800000000000004,2845.TW,102.49%,13.1499996185,5.668103283836206,2025
-73.66,2026-03,-1.01,-15.91,-4.55,8.46,⚪ 數據不足,-14.95,大洋-KY,N/A,📉 獲利侵蝕,-7.45,-159.0,5907.TW,N/A,4.8600001335,0.0,2025
31.37,2026-03,0.48,-16.08,1.34,76.08,⚪ 中性觀察,33.06,華票,65.42%,🏰 高護城河,60.0,53.849999999999994,2820.TW,87.03%,16.2999992371,4.5403897596378835,2025
-9.05,2026-03,1.34,-16.12,3.63,20.0,⚪ 中性觀察,18.91,訊連,N/A,⚠️ 獲利稀釋,3.88,126.89999999999999,5203.TW,N/A,67.0,7.919621749408984,2025
53.1,2026-03,0.6,-16.340000000000003,2.22,98.16,⚪ 中性觀察,1.66,寶齡富錦,13.25%,🏰 高護城河,81.82,78.60000000000001,1760.TW,52.35%,58.7999992371,11.221373900209924,2025
-15.24,2026-03,0.43,-17.090000000000003,0.91,197.09,❌ 暫避觀望,9.81,直得,9.16%,⚠️ 獲利稀釋,180.0,30.150000000000002,1597.TW,38.83%,143.0,71.14427860696516,2025
1276.65,2026-03,0.13,-18.21,35.57,-54.13,⚪ 中性觀察,-30.75,上緯投控,-95.04%,🌑 雙重衰退,-72.34,545.4000000000001,3708.TW,24.80%,97.5,2.681518151815181,2025
-99.01,2026-03,0.04,-21.590000000000003,0.02,54.92,⚪ 數據不足,10.22,隆中,N/A,⚠️ 獲利稀釋,33.33,-8.100000000000001,6542.TWO,N/A,48.75,0.0,2025
8.85,2026-03,0.29,-21.689999999999998,1.23,18.36,⚪ 中性觀察,-14.47,統領,51.79%,🏰 高護城河,-3.33,42.45,2910.TW,87.61%,24.4500007629,8.63957624130742,2025
5.26,2026-03,0.46,-22.47,1.2,122.47,⚪ 中性觀察,0.74,雃博,N/A,⚠️ 獲利稀釋,100.0,45.45,4106.TW,N/A,24.8999996185,8.217821656270626,2025
146.97,2026-03,1.97,-22.839999999999975,1.65,254.17,❌ 暫避觀望,50.49,IET-KY,N/A,⚠️ 獲利稀釋,231.33,45.6,4971.TWO,N/A,480.0,157.89473684210526,2025
-17.37,2026-03,1.69,-23.32,5.9,-6.85,⚪ 數據不足,-10.06,敘豐,N/A,🌑 雙重衰退,-30.17,0.0,3485.TWO,N/A,214.5,0.0,2025
53.11,2026-03,5.79,-23.950000000000003,13.64,76.92,❌ 暫避觀望,60.61,藥華藥,N/A,⚠️ 獲利稀釋,52.97,530.85,6446.TW,N/A,1290.0,36.45097485165301,2025
7.69,2026-03,1.39,-25.2,4.88,49.97,⚪ 中性觀察,8.96,長聖,N/A,⚠️ 獲利稀釋,24.77,177.14999999999998,6712.TWO,N/A,152.5,12.912785774767148,2025
-36.41,2026-03,0.56,-26.030000000000005,2.62,47.77,⚪ 中性觀察,19.24,鑫傳,N/A,⚠️ 獲利稀釋,21.74,83.55000000000001,6856.TWO,N/A,45.1500015259,8.10592487,2025
-90.28,2026-03,0.16,-26.439999999999998,0.14,326.44,❌ 暫避觀望,-11.54,伍豐,N/A,⚠️ 獲利稀釋,300.0,9.750000000000002,8076.TWO,N/A,23.1499996185,35.615384028461534,2025
-57.74,2026-03,0.23,-27.14,3.03,-55.17,⚪ 中性觀察,-62.17,名軒,34.02%,🌑 雙重衰退,-82.31,116.85,1442.TW,49.04%,29.5,3.7869062901155326,2025
-67.15,2026-03,-0.78,-27.559999999999995,-2.29,-6.92,⚪ 數據不足,91.93,雲象科技-創,N/A,🌑 雙重衰退,-34.48,0.0,7803.TW,N/A,0.0,0.0,2025
-67.15,2026-03,-0.78,-27.559999999999995,-2.29,-6.92,⚪ 數據不足,91.93,未知,N/A,🌑 雙重衰退,-34.48,0.0,7803.TWO,N/A,0.0,0.0,2025
-234.62,2026-03,0.19,-28.31,-0.35,18.79,⚪ 數據不足,-2.27,華園,10.47%,🔄 轉虧為盈,-9.52,-24.3,2702.TW,89.24%,12.3999996185,0.0,2025
6.9,2026-03,4.07,-28.85,13.33,28.12,⚪ 中性觀察,11.45,雙美,41.97%,🏰 高護城河,-0.73,521.55,4728.TWO,77.03%,393.5,11.317227494966927,2025
-66.05,2026-03,1.05,-28.87,1.83,20.98,⚪ 中性觀察,-20.5,森鉅,N/A,📉 獲利侵蝕,-7.89,78.15,8942.TWO,N/A,37.9000015259,7.274472461785029,2025
-175.3,2026-03,1.31,-28.88,-2.47,39.9,⚪ 數據不足,-4.59,美食-KY,7.94%,🔄 轉虧為盈,11.02,-53.400000000000006,2723.TW,59.54%,61.4000015259,0.0,2025
10.4,2026-03,0.76,-30.67,4.72,55.42,⚪ 中性觀察,-18.16,和潤企業,N/A,⚠️ 獲利稀釋,24.75,158.4,6592.TW,N/A,59.5999984741,5.643939249441288,2025
-102.7,2026-03,1.17,-31.44999999999999,-0.09,542.16,⚪ 數據不足,29.21,廣閎科,N/A,🔄 轉虧為盈,510.71,-26.700000000000003,6693.TWO,N/A,169.0,0.0,2025
-85.43,2026-03,0.31,-34.69,0.29,244.69,❌ 暫避觀望,-17.82,泓瀚,3.21%,⚠️ 獲利稀釋,210.0,7.35,4741.TWO,33.55%,44.3499984741,90.51020096755101,2025
-51.85,2026-03,-0.08,-34.92,-0.41,54.92,⚪ 數據不足,-43.98,中福,-1427.47%,🏰 高護城河,20.0,-14.1,1435.TW,64.71%,21.2000007629,0.0,2025
-17.7,2026-03,0.4,-35.099999999999994,-2.66,125.1,⚪ 數據不足,27.85,御嵿,N/A,🔄 轉虧為盈,90.0,-81.6,3522.TWO,N/A,12.1000003815,0.0,2025
-82.6,2026-03,0.01,-36.16,1.07,-63.16,⚪ 中性觀察,-68.21,富華新,-1.56%,🌑 雙重衰退,-99.32,55.05,3056.TW,21.31%,14.0500001907,3.828337926621254,2025
876.92,2026-03,0.16,-37.59000000000003,1.01,470.92,⚪ 中性觀察,32.89,樂事綠能,7.13%,⚠️ 獲利稀釋,433.33,45.3,1529.TW,16.87%,17.25,5.711920529801326,2025
-95.82,2026-03,-0.01,-37.72999999999999,0.13,-64.4,❌ 暫避觀望,23.84,強盛新,N/A,🌑 雙重衰退,-102.13,16.650000000000002,1463.TW,N/A,17.8999996185,16.126125782432432,2025
40.48,2026-03,1.1,-37.95,7.08,104.62,❌ 暫避觀望,20.33,騰雲,N/A,⚠️ 獲利稀釋,66.67,210.89999999999998,6870.TWO,N/A,261.5,18.59886201991465,2025
-34.28,2026-03,0.28,-38.26,2.32,-33.46,⚪ 中性觀察,-10.07,弘煜科,N/A,🌑 雙重衰退,-71.72,80.1,6482.TWO,N/A,27.5,5.149812734082397,2025
-45.05,2026-03,1.53,-38.51,4.92,94.63,❌ 暫避觀望,-6.16,光焱科技,N/A,⚠️ 獲利稀釋,56.12,142.5,7728.TWO,N/A,624.0,65.6842105263158,2025
112.83,2026-03,1.33,-39.09,4.01,86.87,⚪ 數據不足,123.22,天能綠電,N/A,⚠️ 獲利稀釋,47.78,0.0,7842.TWO,N/A,75.8000030518,0.0,2025
-28.57,2026-03,0.88,-39.849999999999994,5.65,-12.84,⚪ 數據不足,-4.14,溢泰實業,N/A,🌑 雙重衰退,-52.69,0.0,7818.TW,N/A,62.0,0.0,2025
-28.57,2026-03,0.88,-39.849999999999994,5.65,-12.84,⚪ 數據不足,-4.14,未知,N/A,🌑 雙重衰退,-52.69,0.0,7818.TWO,N/A,0.0,0.0,2025
46.3,2026-03,1.47,-39.860000000000014,2.37,130.77,❌ 暫避觀望,9.44,泓格,14.28%,🏰 高護城河,90.91,103.20000000000002,3577.TWO,53.43%,138.0,20.05813953488372,2025
-74.29,2026-03,-0.08,-39.879999999999995,-0.64,123.55,⚪ 數據不足,-10.15,點晶,6.07%,🏰 高護城河,83.67,-25.049999999999997,3288.TWO,71.52%,22.8500003815,0.0,2025
-6.01,2026-03,1.76,-40.22,5.48,97.36,⚪ 中性觀察,9.98,群益期,N/A,⚠️ 獲利稀釋,57.14,207.15,6024.TW,N/A,59.2999992371,4.29398980717596,2025
44.38,2026-03,-1.18,-40.43,-7.23,50.51,⚪ 數據不足,60.07,沛爾生醫-創,N/A,⚠️ 獲利稀釋,10.08,-235.35000000000002,6949.TW,N/A,977.0,0.0,2025
-39.36,2026-03,0.28,-40.510000000000005,0.58,-6.55,❌ 暫避觀望,2.34,億而得,N/A,🌑 雙重衰退,-47.06,27.450000000000003,6423.TWO,N/A,76.0999984741,41.58469861972678,2025
16.53,2026-03,1.9,-40.620000000000005,4.23,0.49,⚪ 數據不足,-8.56,旅天下,N/A,📉 獲利侵蝕,-40.13,0.0,6961.TWO,N/A,51.0,0.0,2025
42.64,2026-03,-0.17,-40.9,-0.74,40.9,⚪ 數據不足,-22.14,淳紳,-1090.16%,🏰 高護城河,0.0,-28.05,4529.TWO,59.04%,4.0999999046,0.0,2025
59.82,2026-03,36.58,-42.38999999999999,103.23,81.21,❌ 暫避觀望,72.77,川湖,69.19%,🏰 高護城河,38.82,3584.3999999999996,2059.TW,76.10%,10100.0,42.26648811516572,2025
31.09,2026-03,4.49,-44.06000000000001,17.36,77.29,⚪ 中性觀察,19.97,華景電,N/A,⚠️ 獲利稀釋,33.23,626.85,6788.TWO,N/A,356.5,8.53074898301029,2025
-56.22,2026-03,1.3,-44.18000000000001,2.36,153.86,⚪ 中性觀察,2.72,寒舍,12.46%,⚠️ 獲利稀釋,109.68,85.95,2739.TW,44.04%,34.0999984741,5.951134114153577,2025
-34.98,2026-03,0.4,-44.419999999999995,3.96,-37.96,⚪ 中性觀察,-55.31,理銘,N/A,🌑 雙重衰退,-82.38,157.95000000000002,6212.TWO,N/A,29.1000003815,2.763532799762583,2025
279.4,2026-03,4.93,-46.32000000000001,14.04,124.98,⚪ 數據不足,187.82,倍利科,N/A,⚠️ 獲利稀釋,78.66,0.0,7822.TW,N/A,867.0,0.0,2025
-34.17,2026-03,2.48,-46.75,7.86,11.65,⚪ 數據不足,5.26,公勝保經,N/A,📉 獲利侵蝕,-35.1,0.0,6028.TWO,N/A,82.4000015259,0.0,2025
-9.63,2026-03,1.7,-47.19,6.66,47.19,⚪ 中性觀察,4.64,系微,N/A,📉 獲利侵蝕,0.0,235.35,6231.TWO,N/A,228.5,14.563416188655195,2025
-13.92,2026-03,3.26,-47.68,11.24,47.02,⚪ 中性觀察,-4.62,中租-KY,N/A,📉 獲利侵蝕,-0.66,431.25,5871.TW,N/A,109.0,3.791304347826087,2025
20.66,2026-03,1.3,-48.0,2.92,142.03,⚪ 中性觀察,5.54,固緯,18.42%,🏰 高護城河,94.03,111.3,2423.TW,51.76%,74.8000030518,10.080862944986524,2025
-82.84,2026-03,0.21,-48.8,0.55,88.8,❌ 暫避觀望,-36.07,微程式,N/A,⚠️ 獲利稀釋,40.0,22.050000000000004,7721.TW,N/A,61.4000015259,41.76870852102041,2025
48.61,2026-03,-0.09,-48.970000000000006,-0.37,67.15,⚪ 數據不足,-16.98,商丞,N/A,⚠️ 獲利稀釋,18.18,-14.85,8277.TWO,N/A,8.1199998856,0.0,2025
41.22,2026-03,1.07,-49.61999999999989,-0.77,1122.35,⚪ 數據不足,-47.33,聯合再生,-63.16%,🔄 轉虧為盈,1072.73,-10.5,3576.TW,-18.77%,17.3999996185,0.0,2025
43.08,2026-03,0.35,-52.29,1.86,-19.71,⚪ 數據不足,12.72,耀穎,N/A,🌑 雙重衰退,-72.0,0.0,7772.TWO,N/A,94.4000015259,0.0,2025
-26.4,2026-03,1.88,-54.99,7.78,9.64,⚪ 中性觀察,-5.92,達爾膚,N/A,📉 獲利侵蝕,-45.35,283.05,6523.TWO,N/A,90.5,4.795972443031267,2025
-10.5,2026-03,1.09,-55.010000000000005,8.1,-18.25,⚪ 數據不足,18.06,民盛,N/A,🌑 雙重衰退,-73.26,0.0,7811.TWO,N/A,71.0,0.0,2025
4.12,2026-03,2.97,-55.470000000000006,8.59,98.26,⚪ 中性觀察,10.0,凌陽創新,N/A,⚠️ 獲利稀釋,42.79,333.00000000000006,5236.TWO,N/A,149.5,6.734234234234234,2025
183.87,2026-03,0.26,-55.730000000000004,0.89,100.17,❌ 暫避觀望,12.23,長佳智能,N/A,⚠️ 獲利稀釋,44.44,34.35,6841.TWO,N/A,56.5,24.67248908296943,2025
3600.0,2026-03,0.0,-55.77,1.4,-44.23,⚪ 中性觀察,128.22,台生材,N/A,🌑 雙重衰退,-100.0,50.099999999999994,6649.TWO,N/A,36.5999984741,10.958083375479042,2025
-5.49,2026-03,0.39,-55.970000000000006,1.56,74.15,⚪ 中性觀察,-2.68,遠百,14.06%,🏰 高護城河,18.18,55.35000000000001,2903.TW,54.41%,21.8500003815,5.921409317479674,2025
-90.0,2026-03,0.28,-56.31,0.04,356.31,⚪ 數據不足,16.02,泰藝,N/A,⚠️ 獲利稀釋,300.0,-4.65,8289.TWO,N/A,42.8499984741,0.0,2025
-28.2,2026-03,0.95,-56.580000000000005,2.75,59.84,⚪ 中性觀察,-2.7,龍巖,N/A,⚠️ 獲利稀釋,3.26,101.10000000000001,5530.TWO,N/A,47.25,7.010385756676557,2025
721.43,2026-03,0.01,-57.19,6.28,162.75,⚪ 中性觀察,-0.57,泰豐,-167.95%,⚠️ 獲利稀釋,105.56,25.500000000000004,2102.TW,20.10%,18.75,11.02941176470588,2025
36.07,2026-03,-0.05,-57.69,-0.78,141.56,⚪ 數據不足,297.52,浩泰,-26.13%,⚠️ 獲利稀釋,83.87,-19.05,4131.TWO,34.86%,33.5,0.0,2025
-77.57,2026-03,0.36,-57.870000000000005,1.71,-17.97,⚪ 中性觀察,-60.41,京城,N/A,🌑 雙重衰退,-75.84,79.80000000000001,2524.TW,N/A,34.0499992371,6.400375796447369,2025
60.8,2026-03,0.09,-58.480000000000004,-0.49,27.71,⚪ 數據不足,-6.86,台微醫,N/A,🔄 轉虧為盈,-30.77,-6.75,6767.TWO,N/A,24.7000007629,0.0,2025
4.62,2026-03,0.43,-58.480000000000004,1.36,65.98,⚪ 中性觀察,6.61,美吾華,N/A,⚠️ 獲利稀釋,7.5,55.2,1731.TW,N/A,20.8500003815,5.665760973233695,2025
7.55,2026-03,1.78,-58.529999999999994,6.27,71.91,⚪ 中性觀察,9.49,東洋,21.51%,🏰 高護城河,13.38,237.29999999999998,4105.TWO,56.36%,76.0999984741,4.810366528072062,2025
-1.21,2026-03,1.39,-59.980000000000004,5.16,55.78,⚪ 中性觀察,8.61,愛派司,N/A,📉 獲利侵蝕,-4.2,200.99999999999997,6918.TW,N/A,71.0999984741,5.305970035380598,2025
-26.3,2026-03,0.21,-60.09,3.11,-17.44,⚪ 數據不足,-15.04,長廣,N/A,🌑 雙重衰退,-77.53,0.0,7795.TW,N/A,421.0,0.0,2025
169.31,2026-03,0.53,-61.379999999999995,2.72,46.86,⚪ 數據不足,18.71,宏�硒撥s,N/A,📉 獲利侵蝕,-14.52,0.0,7794.TWO,N/A,29.0499992371,0.0,2025
-2.0,2026-03,1.87,-62.099999999999994,9.9,74.83,⚪ 中性觀察,-8.29,軒郁,N/A,⚠️ 獲利稀釋,12.73,330.59999999999997,6703.TWO,N/A,107.0,4.85480943738657,2025
23.05,2026-03,1.01,-62.29,3.63,90.14,⚪ 中性觀察,19.79,東生華,N/A,⚠️ 獲利稀釋,27.85,136.79999999999998,8432.TWO,N/A,51.0,5.592105263157896,2025
8.39,2026-03,0.39,-62.51,3.11,32.15,⚪ 中性觀察,14.61,意藍,N/A,📉 獲利侵蝕,-30.36,103.2,6925.TWO,N/A,53.9000015259,7.8343025473691865,2025
57.28,2026-03,-0.25,-62.719999999999985,-1.82,131.64,⚪ 數據不足,-35.31,樂威科-KY,-77.27%,⚠️ 獲利稀釋,68.92,-76.65,4154.TWO,33.80%,11.3500003815,0.0,2025
14.65,2026-03,0.19,-62.94,4.46,-8.7,⚪ 數據不足,24.42,華洋精機,N/A,🌑 雙重衰退,-71.64,0.0,6983.TWO,N/A,304.0,0.0,2025
-25.6,2026-03,1.08,-63.88999999999999,3.08,82.57,⚪ 中性觀察,-1.49,宏正,N/A,⚠️ 獲利稀釋,18.68,118.35000000000001,6277.TW,N/A,75.3000030518,9.543726622534853,2025
57.53,2026-03,-0.1,-64.41,-0.44,53.3,⚪ 數據不足,12.25,富榮綱,-377.43%,🏰 高護城河,-11.11,-20.4,3115.TWO,100.00%,9.0100002289,0.0,2025
95.56,2026-03,10.43,-64.5,30.41,119.02,❌ 暫避觀望,33.33,精測,N/A,⚠️ 獲利稀釋,54.52,1138.3500000000001,6510.TWO,N/A,2835.0,37.35670048754776,2025
-181.82,2026-03,-0.02,-64.8,-0.37,131.47,⚪ 數據不足,-2.04,凌陽,-9.00%,⚠️ 獲利稀釋,66.67,-11.55,2401.TW,45.66%,27.3999996185,0.0,2025
-491.18,2026-03,-0.55,-65.32,-2.03,53.08,⚪ 數據不足,-27.25,金麗科,-58.74%,🏰 高護城河,-12.24,-77.55,3228.TWO,58.46%,146.5,0.0,2025
-129.28,2026-03,0.03,-65.49999999999999,-0.53,177.04,⚪ 數據不足,2.06,大億金茂,N/A,🔄 轉虧為盈,111.54,-25.8,8107.TWO,N/A,11.5500001907,0.0,2025
-50.0,2026-03,0.14,-65.56,0.32,165.56,❌ 暫避觀望,-1.99,昆盈,1.38%,⚠️ 獲利稀釋,100.0,10.65,2365.TW,39.89%,30.25,42.6056338028169,2025
209.22,2026-03,14.54,-65.57999999999993,6.7,1985.02,⚪ 中性觀察,41.93,宇瞻,N/A,⚠️ 獲利稀釋,1919.44,396.44999999999993,8271.TW,N/A,247.0,9.345440786984488,2025
-20600.0,2026-03,-3.28,-65.58,-8.2,20.45,⚪ 數據不足,7.0,晶心科,N/A,📉 獲利侵蝕,-45.13,-405.15,6533.TW,N/A,233.0,0.0,2025
4.25,2026-03,2.39,-65.6,7.93,128.72,⚪ 中性觀察,-3.78,智冠,N/A,⚠️ 獲利稀釋,63.12,304.65000000000003,5478.TWO,N/A,99.0,4.874446085672083,2025
30.28,2026-03,0.97,-65.85,4.13,52.46,⚪ 中性觀察,37.43,邦睿生技-創,N/A,📉 獲利侵蝕,-13.39,153.0,6955.TW,N/A,122.5,12.009803921568627,2025
0.95,2026-03,-0.67,-66.11999999999999,-2.16,2.71,⚪ 數據不足,157.54,醣聯,-2058.21%,📉 獲利侵蝕,-63.41,-77.1,4168.TWO,19.48%,23.25,0.0,2025
0.0,2026-03,-0.1,-66.42,-1.83,99.75,⚪ 數據不足,36.07,富野,-9.65%,🏰 高護城河,33.33,-66.15,2736.TWO,51.65%,11.4499998093,0.0,2025
-68.0,2026-03,-0.26,-67.48,-1.26,100.81,⚪ 數據不足,-99.4,悅城,N/A,⚠️ 獲利稀釋,33.33,-52.05,6405.TW,N/A,39.0,0.0,2025
67.87,2026-03,3.56,-69.93,11.77,111.76,⚪ 中性觀察,85.22,意騰-KY,N/A,⚠️ 獲利稀釋,41.83,438.15000000000003,7749.TW,N/A,347.5,11.896610749743239,2025
52.82,2026-03,37.41,-70.53999999999999,103.92,130.07,❌ 暫避觀望,40.64,信驊,N/A,⚠️ 獲利稀釋,59.53,3805.05,5274.TWO,N/A,16750.0,66.03066976780856,2025
21.4,2026-03,0.68,-71.35,3.46,14.66,⚪ 中性觀察,55.27,櫻花建,N/A,📉 獲利侵蝕,-56.69,126.15,2539.TW,N/A,43.0999984741,5.124851185980975,2025
46.42,2026-03,22.08,-71.47000000000001,66.26,129.86,⚪ 中性觀察,31.61,台積電,54.00%,🏰 高護城河,58.39,2466.0,2330.TW,62.33%,2365.0,14.385644768856448,2025
7.69,2026-03,0.1,-71.77,0.42,71.77,❌ 暫避觀望,1.81,台聯櫃,N/A,📉 獲利侵蝕,0.0,15.75,5601.TWO,N/A,28.8999996185,27.52380916047619,2025
-18.87,2026-03,0.57,-73.16,1.29,232.25,❌ 暫避觀望,3.05,維田,N/A,⚠️ 獲利稀釋,159.09,46.349999999999994,6570.TWO,N/A,56.7999992371,18.38187677576052,2025
10.09,2026-03,-0.75,-73.19999999999999,-2.97,64.38,⚪ 數據不足,7.0,生華科,N/A,📉 獲利侵蝕,-8.82,-106.50000000000001,6492.TWO,N/A,38.7000007629,0.0,2025
-10.36,2026-03,1.5,-73.75,7.27,76.49,⚪ 中性觀察,7.07,嘉實,24.73%,🏰 高護城河,2.74,248.7,3158.TWO,63.24%,83.5999984741,5.042219449583837,2025
-9.97,2026-03,1.78,-74.55,10.3,28.0,⚪ 中性觀察,-21.14,華研,N/A,📉 獲利侵蝕,-46.55,404.99999999999994,8446.TWO,N/A,85.6999969482,3.174073961044445,2025
220.0,2026-03,-0.02,-75.18,0.06,108.51,⚪ 數據不足,72.24,太景*-KY,81.17%,🏰 高護城河,33.33,-5.7,4157.TWO,98.33%,8.4799995422,0.0,2025
