est_price,om,date,pe,advice,rev_yoy,symbol,eps_yoy,eps,prev_eps,gm,price,prev_eps_yoy,expansion,name,prev_rev_yoy,status,prev_year
-84.00000000000001,-77.27%,2025-12,0.0,⚪ 數據不足,-35.31,4154.TWO,57.28,-1.82,-1.67,33.80%,13.0,41.15,92.59,樂威科-KY,-47.71,🧐 疑業外收益,2025
9.3,-7.49%,2025-12,15.774193117741936,✅ 穩健價值,-3.19,2390.TW,88.8,-0.14,0.07,19.09%,9.779999733,107.29,91.99,云辰,2.22,🧐 疑業外收益,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,187.82,7822.TW,279.4,14.04,8.86,N/A,0.0,914.94,91.57999999999998,倍利科,255.72,🚀 利潤擴張,2025
-48.75,N/A,2025-12,0.0,⚪ 數據不足,-36.53,6674.TW,54.88,-1.13,-0.98,N/A,18.6499996185,33.79,91.41,鋐寶科技,-30.23,🧐 疑業外收益,2025
-15.0,N/A,2025-12,0.0,⚪ 數據不足,8.81,8092.TWO,100.0,0.0,-0.22,N/A,15.8000001907,-83.33,91.19,建暐,9.78,🚀 利潤擴張,2025
961.0500000000001,34.82%,2025-12,33.08880911503043,⚠️ 追價風險,31.05,2360.TW,122.05,27.7,21.67,60.80%,2120.0,141.3,91.0,致茂,26.76,🏰 高護城河,2025
-1.9500000000000004,16.76%,2025-12,0.0,⚪ 數據不足,-1.47,2705.TW,89.13,0.87,-0.45,39.55%,16.6499996185,-309.09,90.6,六福,-0.65,🔄 轉虧為盈,2025
36.45,N/A,2025-12,19.25925894530864,⚪ 中性觀察,14.16,6931.TW,104.41,1.39,0.78,N/A,46.7999992371,75.0,90.25,青松健康,13.6,🚀 利潤擴張,2025
-9.6,N/A,2025-12,0.0,⚪ 數據不足,-8.84,5608.TW,81.16,-0.13,-0.14,N/A,15.1999998093,51.72,90.0,四維航,-9.27,🧐 疑業外收益,2025
-28.200000000000003,-63.16%,2025-12,0.0,⚪ 數據不足,-47.33,3576.TW,41.22,-0.77,-0.63,-18.77%,16.0,46.61,88.55,聯合再生,-42.1,🧐 疑業外收益,2025
181.95,N/A,2025-12,7.9472383780626545,💎 強力關注,-6.21,6532.TWO,81.39,7.31,2.25,N/A,96.4000015259,-16.97,87.6,瑞耘,-3.06,🧐 疑業外收益,2025
-23.549999999999997,N/A,2025-12,0.0,⚪ 數據不足,25.43,4991.TWO,107.11,0.15,-0.45,N/A,676.0,73.81,81.68,環宇-KY,18.29,🔄 轉虧為盈,2025
-125.25,-45.63%,2025-12,0.0,⚪ 數據不足,-45.74,2740.TWO,35.27,-3.19,-2.52,41.62%,41.1500015259,-18.72,81.01,華軒,-40.76,🧐 疑業外收益,2025
-21.599999999999998,0.98%,2025-12,0.0,⚪ 數據不足,-23.83,1528.TW,56.79,-0.35,-0.53,31.45%,28.7999992371,5.36,80.62,恩德,-21.6,🧐 疑業外收益,2025
574.05,N/A,2025-12,9.877188398223153,💎 強力關注,-15.01,6196.TW,65.55,15.5,12.0,N/A,378.0,63.11,80.56,帆宣,-19.07,🧐 疑業外收益,2025
-0.6,-1.47%,2025-12,0.0,⚪ 數據不足,16.71,2022.TW,95.92,-0.02,0.02,7.21%,8.1199998856,116.67,79.21000000000001,聚亨,13.61,🚀 利潤擴張,2025
-7.05,N/A,2025-12,0.0,⚪ 數據不足,21.05,5498.TWO,100.0,0.0,-0.17,N/A,73.9000015259,-21.43,78.95,凱崴,14.85,🚀 利潤擴張,2025
79.50000000000001,7.61%,2025-12,3.773584905660377,💎 強力關注,-4.56,4552.TW,73.95,2.07,1.72,19.46%,20.0,84.95,78.51,力達-KY,-2.45,🧐 疑業外收益,2025
655.8,29.84%,2025-12,19.967978042086003,⚪ 中性觀察,108.34,3563.TW,186.23,15.8,13.28,59.86%,873.0,362.45,77.88999999999999,牧德,173.02,🏰 高護城河,2025
-44.24999999999999,-34.07%,2025-12,0.0,⚪ 數據不足,-26.01,3205.TWO,51.01,-0.92,-0.77,15.21%,56.2000007629,54.03,77.02,佰研,-12.38,🧐 疑業外收益,2025
-65.85,-404.30%,2025-12,0.0,⚪ 數據不足,-42.16,3523.TWO,34.68,-1.45,-1.49,-184.95%,12.6999998093,2.61,76.84,迎輝,-43.41,🧐 疑業外收益,2025
-32.55,17.10%,2025-12,0.0,⚪ 數據不足,43.43,3498.TWO,120.0,0.48,-0.9,41.15%,87.6999969482,58.96,76.57,陽程,36.24,🔄 轉虧為盈,2025
-16.200000000000003,-68.62%,2025-12,0.0,⚪ 數據不足,-18.66,3625.TWO,56.82,-0.6,-0.14,-3.42%,16.5499992371,86.73,75.48,西勝,-22.91,🧐 疑業外收益,2025
-44.699999999999996,N/A,2025-12,0.0,⚪ 數據不足,26.11,6654.TWO,100.49,0.01,-0.37,N/A,89.9000015259,76.26,74.38,天正國際,28.6,🔄 轉虧為盈,2025
-40.5,-1.35%,2025-12,0.0,⚪ 數據不足,11.55,4540.TW,85.65,-0.66,-1.08,16.55%,68.5,69.01,74.10000000000001,全球傳動,7.47,🚀 利潤擴張,2025
27.900000000000006,-6.13%,2025-12,12.043010547580643,✅ 穩健價值,-2.48,2483.TW,71.43,0.6,0.68,8.90%,22.3999996185,44.68,73.91000000000001,百容,-1.32,🧐 疑業外收益,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,22.72,7823.TW,96.29,-1.49,-2.01,N/A,82.5999984741,98.92,73.57000000000001,奧義賽博-KY創,19.21,🚀 利潤擴張,2025
658.1999999999999,5.55%,2025-12,3.6235186873290797,💎 強力關注,6.0,2731.TW,78.29,17.49,13.31,16.93%,159.0,76.53,72.29,雄獅,3.94,🚀 利潤擴張,2025
-4.2,-4.90%,2025-12,0.0,⚪ 數據不足,-16.11,1440.TW,55.88,-0.15,-0.04,7.45%,12.6499996185,69.23,71.99000000000001,南紡,-15.52,🧐 疑業外收益,2025
22.950000000000003,N/A,2025-12,36.86274609535947,⚠️ 追價風險,-5.67,6505.TW,65.08,1.04,0.5,N/A,56.4000015259,2.04,70.75,台塑化,-6.34,🧐 疑業外收益,2025
316.05000000000007,55.59%,2025-12,11.983863312766966,💎 強力關注,69.84,2451.TW,140.33,12.98,5.37,61.62%,252.5,22.99,70.49000000000001,創見,36.15,🏰 高護城河,2025
9.149999999999999,N/A,2025-12,33.1147553490164,⚠️ 追價風險,-3.62,5398.TWO,66.67,0.35,0.29,N/A,20.2000007629,20.83,70.29,慕康生醫,1.05,🧐 疑業外收益,2025
-16.950000000000003,-14.24%,2025-12,0.0,⚪ 數據不足,12.69,3623.TWO,82.8,-0.16,-0.23,-4.80%,23.0,65.67,70.11,富晶通,9.39,🚀 利潤擴張,2025
152.4,N/A,2025-12,26.5748031496063,⚠️ 追價風險,12.66,6213.TW,82.74,4.16,2.98,N/A,270.0,78.92,70.08,聯茂,11.37,🚀 利潤擴張,2025
-22.65,N/A,2025-12,0.0,⚪ 數據不足,-16.31,8093.TWO,53.52,-1.32,-0.45,N/A,19.2000007629,79.91,69.83,保銳,-27.43,🧐 疑業外收益,2025
-13.649999999999999,N/A,2025-12,0.0,⚪ 數據不足,5.06,6241.TWO,74.6,-0.16,-0.38,N/A,10.1499996185,-642.86,69.53999999999999,易通展,11.68,🚀 利潤擴張,2025
0.0,-86.00%,2025-12,0.0,⚪ 數據不足,-59.26,2924.TWO,10.0,-1.17,-0.71,15.04%,0.0,31.73,69.25999999999999,宏太-KY,-73.69,🧐 疑業外收益,2025
-11.850000000000001,N/A,2025-12,0.0,⚪ 數據不足,-11.73,6616.TWO,55.88,-0.61,-0.25,N/A,9.8900003433,83.78,67.61,特昇-KY,-12.86,🧐 疑業外收益,2025
393.00000000000006,18.21%,2025-12,6.526717557251907,💎 強力關注,-15.61,3152.TWO,51.69,9.42,8.22,44.03%,171.0,77.54,67.3,璟德,-12.47,🧐 疑業外收益,2025
1597.5,18.37%,2025-12,26.009389671361504,⚠️ 追價風險,31.74,3665.TW,98.71,46.57,32.49,31.93%,2770.0,107.49,66.97,貿聯-KY,29.74,🚀 利潤擴張,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,84.7,6831.TW,151.41,4.94,3.14,N/A,0.0,161.67,66.71,邁科,86.86,🚀 利潤擴張,2025
-15.15,N/A,2025-12,0.0,⚪ 數據不足,-16.98,8277.TWO,48.61,-0.37,-0.34,N/A,7.9800000191,33.33,65.59,商丞,1.19,🧐 疑業外收益,2025
-16.349999999999998,4.79%,2025-12,0.0,⚪ 數據不足,-2.37,1802.TW,62.96,-0.2,-0.33,13.67%,67.0,36.54,65.33,台玻,-0.78,🧐 疑業外收益,2025
100.8,14.07%,2025-12,5.610119161145833,💎 強力關注,12.63,2027.TW,77.93,2.88,2.08,25.55%,37.7000007629,98.94,65.30000000000001,大成鋼,11.96,🚀 利潤擴張,2025
68.1,10.29%,2025-12,4.449339375088106,💎 強力關注,-4.79,2614.TW,60.48,1.99,1.42,34.49%,20.2000007629,118.46,65.27,東森,-5.03,🧐 疑業外收益,2025
-88.8,N/A,2025-12,0.0,⚪ 數據不足,-10.68,5543.TWO,54.46,-2.52,-1.9,N/A,29.75,-950.0,65.14,桓鼎-KY,-12.8,🧐 疑業外收益,2025
-32.699999999999996,4.68%,2025-12,0.0,⚪ 數據不足,19.6,4807.TW,84.62,-0.24,-0.56,18.47%,20.75,74.07,65.02000000000001,日成-KY,32.17,🚀 利潤擴張,2025
-24.750000000000004,-24.84%,2025-12,0.0,⚪ 數據不足,-22.14,1445.TW,42.76,-0.87,-0.56,6.55%,12.6999998093,-366.67,64.9,大宇,-25.71,🧐 疑業外收益,2025
-28.05,-1090.16%,2025-12,0.0,⚪ 數據不足,-22.14,4529.TWO,42.64,-0.74,-0.57,59.04%,5.1999998093,46.23,64.78,淳紳,-22.27,🏰 高護城河,2025
-24.750000000000004,N/A,2025-12,0.0,⚪ 數據不足,25.85,5228.TWO,90.52,-0.2,-0.91,N/A,34.0,50.27,64.66999999999999,鈺鎧,18.69,🚀 利潤擴張,2025
29.4,23.50%,2025-12,13.163264916887755,✅ 穩健價值,14.52,4166.TWO,79.17,0.9,0.52,60.10%,25.7999992371,11.63,64.65,友霖,6.08,🏰 高護城河,2025
85.8,N/A,2025-12,70.36713286713287,⚠️ 追價風險,24.54,8021.TW,88.97,2.75,1.69,N/A,402.5,52.25,64.43,尖點,18.57,🚀 利潤擴張,2025
-122.25,N/A,2025-12,0.0,⚪ 數據不足,-21.61,6141.TW,42.24,-4.65,-1.99,N/A,32.5,66.78,63.85,柏承,-25.86,🧐 疑業外收益,2025
169.04999999999998,5.06%,2025-12,7.728482562031944,💎 強力關注,11.14,3605.TW,74.89,4.35,3.51,26.65%,87.0999984741,133.33,63.75,宏致,15.04,🚀 利潤擴張,2025
60.15,N/A,2025-12,34.78802992518703,⚠️ 追價風險,6.1,5432.TWO,69.12,2.3,1.08,N/A,139.5,6.93,63.02,新門,-4.49,🚀 利潤擴張,2025
73.49999999999999,3.76%,2025-12,14.836734071061224,✅ 穩健價值,15.32,2436.TW,78.06,3.02,1.45,30.84%,72.6999969482,17.59,62.74,偉詮電,17.04,🚀 利潤擴張,2025
13.05,5.22%,2025-12,17.816091954022987,⚪ 中性觀察,21.65,2033.TW,84.21,0.35,0.25,14.21%,15.5,73.33,62.559999999999995,佳大,24.94,🚀 利潤擴張,2025
-67.8,-391.42%,2025-12,0.0,⚪ 數據不足,-11.95,1340.TW,50.57,-2.61,-0.95,-118.96%,5.7699999809,59.05,62.519999999999996,勝悅-KY,-7.48,🧐 疑業外收益,2025
1083.15,N/A,2025-12,47.638831186816226,⚠️ 追價風險,33.33,6510.TWO,95.56,30.41,21.73,N/A,3440.0,279.9,62.230000000000004,精測,55.92,🚀 利潤擴張,2025
-4.049999999999999,N/A,2025-12,0.0,⚪ 數據不足,10.25,8064.TWO,72.15,1.36,-0.16,N/A,104.0,-130.19,61.900000000000006,東捷,-10.02,🔄 轉虧為盈,2025
289.05,N/A,2025-12,7.732226258432798,💎 強力關注,18.4,8462.TW,79.87,8.49,5.69,N/A,149.0,91.16,61.470000000000006,柏文,17.64,🚀 利潤擴張,2025
-36.449999999999996,N/A,2025-12,0.0,⚪ 數據不足,-26.07,5364.TWO,35.29,-0.77,-0.73,N/A,9.9899997711,44.7,61.36,力麗店,-12.89,🧐 疑業外收益,2025
37.5,N/A,2025-12,10.5400001526,💎 強力關注,4.86,6270.TWO,66.15,1.08,0.88,N/A,26.3500003815,300.0,61.290000000000006,倍微,6.53,🚀 利潤擴張,2025
-1.3010426069826053e-16,N/A,2025-12,0.0,⚪ 數據不足,5.6,6168.TW,66.67,0.05,0.04,N/A,25.1000003815,-42.86,61.07,宏齊,5.91,🚀 利潤擴張,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,6.51,6574.TWO,66.34,6.82,4.08,N/A,0.0,53.96,59.830000000000005,霈方,5.78,🚀 利潤擴張,2025
-10.35,0.66%,2025-12,0.0,⚪ 數據不足,-12.43,2440.TW,46.51,-0.23,-0.26,4.12%,18.25,-136.36,58.94,太空梭,-9.7,🧐 疑業外收益,2025
-16.8,N/A,2025-12,0.0,⚪ 數據不足,1.42,8201.TW,60.23,-0.35,-0.33,N/A,12.8000001907,53.52,58.809999999999995,無敵,-7.02,🚀 利潤擴張,2025
-62.699999999999996,2.18%,2025-12,0.0,⚪ 數據不足,-0.05,2485.TW,57.52,-0.96,-1.33,15.28%,58.7000007629,11.92,57.57,兆赫,-24.95,🧐 疑業外收益,2025
-52.8,-15.57%,2025-12,0.0,⚪ 數據不足,-9.71,4304.TWO,47.45,-1.16,-1.02,5.19%,29.7000007629,-14.61,57.160000000000004,勝昱,-6.96,🧐 疑業外收益,2025
384.9,12.03%,2025-12,5.397505845674201,💎 強力關注,1.7,1215.TW,58.63,10.39,7.94,20.24%,138.5,85.95,56.93,卜蜂,1.07,🚀 利潤擴張,2025
16.5,-362.94%,2025-12,18.77272692590909,⚪ 中性觀察,-88.36,3308.TW,-32.0,0.68,0.23,23.48%,20.6499996185,-68.06,56.36,聯德,-92.54,🌑 雙重衰退,2025
162.3,N/A,2025-12,62.66173752310536,⚠️ 追價風險,26.42,6584.TWO,82.47,5.59,3.11,N/A,678.0,42.52,56.05,南俊國際,23.53,🚀 利潤擴張,2025
38.25,N/A,2025-12,6.019607992745098,💎 強力關注,-0.65,6026.TWO,54.95,1.72,0.7,N/A,15.3500003815,-30.0,55.6,福邦證,-23.52,🧐 疑業外收益,2025
61.949999999999996,12.75%,2025-12,6.440678058474576,💎 強力關注,3.4,2415.TW,58.77,1.81,1.37,25.38%,26.6000003815,55.68,55.370000000000005,錩新,-1.03,🚀 利潤擴張,2025
-11.25,-68.47%,2025-12,0.0,⚪ 數據不足,23.71,4609.TWO,78.72,-0.1,-0.06,4.92%,4.8400001526,78.57,55.01,唐鋒,22.29,🚀 利潤擴張,2025
4.3500000000000005,2.47%,2025-12,54.48275927827586,⚠️ 追價風險,-4.5,4711.TWO,50.0,0.15,0.12,14.61%,15.8000001907,500.0,54.5,永純,-6.49,🧐 疑業外收益,2025
64.05000000000001,N/A,2025-12,27.166276346604214,⚠️ 追價風險,2.24,4968.TW,56.47,2.66,1.37,N/A,116.0,44.21,54.23,立積,1.01,🚀 利潤擴張,2025
-33.6,-3.51%,2025-12,0.0,⚪ 數據不足,-19.85,1313.TW,32.76,-1.17,-0.56,1.59%,11.1000003815,63.82,52.61,聯成,-20.09,🧐 疑業外收益,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,-0.02,8921.TWO,52.17,-0.11,-0.11,N/A,0.0,21.43,52.190000000000005,沈氏,0.3,🧐 疑業外收益,2025
-31.8,8.42%,2025-12,0.0,⚪ 數據不足,2.69,2417.TW,54.55,-0.19,-0.8,56.31%,47.1500015259,-144.44,51.86,圓剛,-1.52,🏰 高護城河,2025
74.55000000000001,13.25%,2025-12,13.722333389979877,✅ 穩健價值,1.66,1760.TW,53.1,2.22,1.65,52.35%,68.1999969482,54.21,51.440000000000005,寶齡富錦,0.67,🏰 高護城河,2025
44.1,N/A,2025-12,6.25850327159864,💎 強力關注,3.13,5276.TWO,54.05,1.14,0.88,N/A,18.3999996185,46.67,50.919999999999995,達輝-KY,10.12,🚀 利潤擴張,2025
-27.450000000000003,N/A,2025-12,0.0,⚪ 數據不足,5.03,8489.TWO,55.83,-0.76,-0.46,N/A,26.3500003815,60.71,50.8,三貝德,-3.97,🚀 利潤擴張,2025
-7.95,N/A,2025-12,0.0,⚪ 數據不足,-0.73,9929.TW,50.0,-0.07,-0.19,N/A,11.1999998093,-5.56,50.73,秋雨,-3.83,🧐 疑業外收益,2025
-28.349999999999994,-1.87%,2025-12,0.0,⚪ 數據不足,14.02,2241.TW,64.65,-0.7,-0.6,14.37%,29.7999992371,47.37,50.63000000000001,艾姆勒,-2.54,🚀 利潤擴張,2025
97.05000000000001,N/A,2025-12,6.862442276027821,💎 強力關注,-16.65,8926.TW,32.43,2.45,1.86,N/A,44.4000015259,40.91,49.08,台汽電,-13.81,🧐 疑業外收益,2025
-40.49999999999999,-3.96%,2025-12,0.0,⚪ 數據不足,3.23,3550.TW,51.74,-1.18,-0.69,15.39%,21.2999992371,36.7,48.510000000000005,聯穎,6.33,🚀 利潤擴張,2025
112.8,N/A,2025-12,10.864361296303192,💎 強力關注,-4.42,8112.TW,43.32,5.02,1.62,N/A,81.6999969482,-50.61,47.74,至上,-16.18,🧐 疑業外收益,2025
-21.750000000000004,N/A,2025-12,0.0,⚪ 數據不足,2.65,8040.TWO,49.15,-0.6,-0.45,N/A,67.6999969482,48.28,46.5,九暘,7.0,🚀 利潤擴張,2025
-21.299999999999997,-377.43%,2025-12,0.0,⚪ 數據不足,12.25,3115.TWO,57.53,-0.44,-0.41,100.00%,10.0,26.09,45.28,富榮綱,84.76,🏰 高護城河,2025
-9.6,-98.59%,2025-12,0.0,⚪ 數據不足,-24.51,2254.TW,20.75,-0.84,-0.11,-21.68%,71.5,84.06,45.260000000000005,巨鎧精密-創,-11.14,🧐 疑業外收益,2025
55.349999999999994,17.54%,2025-12,12.560975196233063,✅ 穩健價值,16.06,4541.TWO,61.11,2.03,0.99,25.49%,46.3499984741,65.0,45.05,晟田,14.71,🚀 利潤擴張,2025
-1.9500000000000017,-21.05%,2025-12,0.0,⚪ 數據不足,1.86,3057.TW,46.34,-0.88,-0.24,29.42%,20.1499996185,70.73,44.480000000000004,喬鼎,-0.45,🚀 利潤擴張,2025
-9.9,1.12%,2025-12,0.0,⚪ 數據不足,-9.38,1460.TW,35.0,-0.27,-0.27,16.50%,6.9800000191,33.33,44.38,宏遠,-5.8,🧐 疑業外收益,2025
38.70000000000001,2.16%,2025-12,18.19767471430232,⚪ 中性觀察,4.89,2630.TW,49.25,1.0,0.89,8.38%,46.9500007629,64.81,44.36,亞航,4.46,🚀 利潤擴張,2025
-15.3,N/A,2025-12,0.0,⚪ 數據不足,-7.24,6144.TWO,36.84,-0.36,-0.28,N/A,15.3500003815,-12.0,44.080000000000005,得利影,-11.26,🧐 疑業外收益,2025
874.6500000000001,N/A,2025-12,11.490310409878237,💎 強力關注,19.04,6139.TW,63.03,30.51,17.33,N/A,670.0,33.18,43.99,亞翔,-5.05,🚀 利潤擴張,2025
-30.6,N/A,2025-12,0.0,⚪ 數據不足,14.78,6116.TW,58.56,-0.75,-0.46,N/A,8.1400003433,65.89,43.78,彩晶,22.03,🚀 利潤擴張,2025
113.85,N/A,2025-12,5.289855273504612,💎 強力關注,-1.2,6666.TW,42.35,2.42,2.63,N/A,40.1500015259,34.87,43.550000000000004,羅麗芬-KY,-3.85,🧐 疑業外收益,2025
-64.95,-60.61%,2025-12,0.0,⚪ 數據不足,-9.63,3518.TW,33.33,-1.56,-0.93,-2.30%,32.7999992371,43.83,42.96,柏騰,-8.43,🧐 疑業外收益,2025
-13.2,N/A,2025-12,0.0,⚪ 數據不足,7.33,5701.TWO,50.0,-0.26,-0.37,N/A,3.4100000858,9.76,42.67,劍湖山,2.46,🚀 利潤擴張,2025
235.05,N/A,2025-12,5.449904373063177,💎 強力關注,-6.1,8390.TWO,36.36,6.6,5.11,N/A,85.4000015259,35.9,42.46,金益鼎,-8.18,🧐 疑業外收益,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,-3.71,6226.TW,38.64,-0.28,-0.17,N/A,0.0,45.16,42.35,光鼎,-0.95,🧐 疑業外收益,2025
37.199999999999996,33.56%,2025-12,5.8266128263306465,💎 強力關注,-12.15,1457.TW,29.85,1.18,0.44,6.94%,14.4499998093,-53.62,42.0,宜進,-8.45,🧐 疑業外收益,2025
113.55,16.61%,2025-12,4.795244284953766,💎 強力關注,6.92,4560.TW,48.04,3.02,2.16,33.75%,36.2999992371,61.19,41.12,強信-KY,8.82,🚀 利潤擴張,2025
-30.15,-21.51%,2025-12,0.0,⚪ 數據不足,1.22,3049.TW,41.28,-0.64,-0.66,-12.51%,12.1999998093,26.67,40.06,精金,-1.71,🚀 利潤擴張,2025
159.29999999999998,N/A,2025-12,3.0649716795762716,💎 強力關注,-12.79,5519.TW,27.18,4.96,4.31,N/A,32.5499992371,130.48,39.97,隆大,22.52,🧐 疑業外收益,2025
86.69999999999999,7.04%,2025-12,4.282006920415226,💎 強力關注,0.73,2010.TW,40.61,2.32,1.74,10.75%,24.75,50.0,39.88,春源,3.17,🚀 利潤擴張,2025
71.4,N/A,2025-12,4.674369747899159,💎 強力關注,8.31,8463.TW,48.0,1.85,1.84,N/A,22.25,91.67,39.69,潤泰材,11.83,🚀 利潤擴張,2025
0.0,-0.34%,2025-12,0.0,⚪ 數據不足,-41.11,4590.TW,-1.45,2.72,0.67,30.54%,74.3000030518,-75.81,39.66,富田-創,-44.8,🌑 雙重衰退,2025
15.3,7.12%,2025-12,17.25490233480392,⚪ 中性觀察,-4.85,1904.TW,34.55,0.74,0.17,20.98%,17.6000003815,-61.36,39.4,正隆,-5.08,🧐 疑業外收益,2025
245.55,N/A,2025-12,6.029321743934025,💎 強力關注,27.6,6104.TWO,66.87,5.62,4.65,N/A,98.6999969482,145.74,39.27,創惟,37.32,🚀 利潤擴張,2025
111.75,3.25%,2025-12,9.167785644536913,💎 強力關注,13.76,3028.TW,52.91,3.15,2.0,7.68%,68.3000030518,69.49,39.15,增你強,8.99,🚀 利潤擴張,2025
792.9,16.35%,2025-12,40.95724555429436,⚠️ 追價風險,31.76,2308.TW,70.65,23.14,16.47,34.59%,2165.0,52.5,38.89,台達電,28.12,🚀 利潤擴張,2025
163.95,N/A,2025-12,9.652333028362305,💎 強力關注,-7.74,5243.TW,30.95,4.4,3.37,N/A,105.5,42.19,38.69,乙盛-KY,-2.65,🧐 疑業外收益,2025
14.999999999999996,N/A,2025-12,58.59999847410001,⚠️ 追價風險,9.79,8042.TWO,48.33,0.89,0.24,N/A,58.5999984741,-53.85,38.54,金山電,8.7,🚀 利潤擴張,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,24.46,7717.TWO,62.99,6.13,4.58,N/A,695.0,92.37,38.53,萊德光電-KY,29.16,🚀 利潤擴張,2025
54.900000000000006,N/A,2025-12,4.7950817587704915,💎 強力關注,1.74,9907.TW,40.21,1.36,1.12,N/A,17.5499992371,55.56,38.47,統一實,7.48,🚀 利潤擴張,2025
40.05,N/A,2025-12,8.857677759737829,💎 強力關注,18.28,5278.TWO,56.72,1.05,0.72,N/A,23.6499996185,-83.78,38.44,尚凡*,23.06,🚀 利潤擴張,2025
136.95,N/A,2025-12,9.134720868116101,💎 強力關注,17.84,6188.TWO,54.94,3.61,2.77,N/A,83.4000015259,69.94,37.099999999999994,廣明,20.72,🚀 利潤擴張,2025
39.15,N/A,2025-12,44.06130268199234,⚠️ 追價風險,15.66,5340.TWO,52.56,1.19,0.78,N/A,115.0,59.18,36.900000000000006,建榮,16.6,🚀 利潤擴張,2025
92.69999999999999,14.28%,2025-12,14.126214086051782,✅ 穩健價值,9.44,3577.TWO,46.3,2.37,1.73,53.43%,87.3000030518,20.98,36.86,泓格,7.11,🏰 高護城河,2025
-31.200000000000003,-460.25%,2025-12,0.0,⚪ 數據不足,-61.43,3631.TWO,-25.0,-0.7,-0.64,24.23%,38.2999992371,-64.1,36.43,晟楠,-14.57,🌑 雙重衰退,2025
-22.35,-74.64%,2025-12,0.0,⚪ 數據不足,5.58,3085.TWO,41.67,-0.56,-0.46,73.88%,11.5500001907,16.36,36.09,新零售,3.93,🏰 高護城河,2025
138.45000000000002,N/A,2025-12,23.564463705308775,⚠️ 追價風險,-1.54,4977.TW,34.45,4.48,3.53,N/A,217.5,180.65,35.99,眾達-KY,17.84,🧐 疑業外收益,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,1.41,8077.TWO,37.27,6.04,2.87,N/A,0.0,25.33,35.86000000000001,洛��,0.34,🚀 利潤擴張,2025
203.7,N/A,2025-12,8.762886597938143,💎 強力關注,4.88,4951.TWO,40.71,5.98,3.74,N/A,119.0,16.15,35.83,精拓科,5.17,🚀 利潤擴張,2025
1.7999999999999983,2.06%,2025-12,746.6666539508341,⚠️ 追價風險,0.12,1303.TW,35.71,0.57,-0.05,9.25%,89.5999984741,-113.16,35.59,南亞,2.08,🔄 轉虧為盈,2025
98.1,N/A,2025-12,19.801223241590215,⚪ 中性觀察,5.3,5443.TWO,40.56,2.59,1.97,N/A,129.5,21.38,35.260000000000005,均豪,16.83,🚀 利潤擴張,2025
346.49999999999994,N/A,2025-12,1.7316017316017318,💎 強力關注,3.72,6186.TWO,38.72,7.81,7.56,N/A,40.0,253.27,35.0,新潤,97.22,🚀 利潤擴張,2025
-47.1,N/A,2025-12,0.0,⚪ 數據不足,8.46,6109.TWO,43.03,-0.94,-0.98,N/A,11.8000001907,-13.95,34.57,亞元,0.2,🚀 利潤擴張,2025
100.94999999999999,N/A,2025-12,21.396731054977714,⚪ 中性觀察,-7.61,8086.TWO,26.79,3.36,2.03,N/A,144.0,-21.01,34.4,宏捷科,-22.52,🧐 疑業外收益,2025
-11.099999999999996,9.68%,2025-12,0.0,⚪ 數據不足,12.09,4433.TWO,46.48,1.06,-0.65,22.41%,20.0,-3300.0,34.39,興采,5.85,🔄 轉虧為盈,2025
1624.2,20.96%,2025-12,26.182120428518655,⚠️ 追價風險,94.59,3017.TW,128.84,49.17,32.25,26.39%,2835.0,113.86,34.25,奇鋐,80.63,🚀 利潤擴張,2025
-11.25,-127.15%,2025-12,0.0,⚪ 數據不足,-12.36,4108.TW,21.62,-0.29,-0.21,18.27%,12.25,25.0,33.980000000000004,懷特,-12.96,🧐 疑業外收益,2025
40.64999999999999,9.95%,2025-12,8.265682516051662,💎 強力關注,2.49,2613.TW,35.9,1.14,0.85,16.43%,22.3999996185,1.28,33.41,中櫃,2.72,🚀 利潤擴張,2025
11.55,-5.24%,2025-12,27.792207296753247,⚠️ 追價風險,-42.44,3232.TWO,-9.38,0.29,0.28,12.15%,21.3999996185,-12.5,33.059999999999995,昱捷,-42.87,🌑 雙重衰退,2025
124.95,N/A,2025-12,19.92797118847539,⚪ 中性觀察,29.59,8147.TWO,62.03,3.08,2.68,N/A,166.0,72.73,32.44,正淩,29.97,🚀 利潤擴張,2025
10.95,4.41%,2025-12,25.06849210561644,⚠️ 追價風險,20.45,4538.TWO,52.63,0.29,0.21,14.69%,18.2999992371,-56.25,32.18000000000001,大詠城,14.08,🚀 利潤擴張,2025
7.2,-48.58%,2025-12,68.64583492270832,⚠️ 追價風險,15.28,3176.TWO,46.94,-0.78,0.06,56.72%,32.9500007629,109.23,31.659999999999997,基亞,20.51,🏰 高護城河,2025
322.8,N/A,2025-12,8.968401486988848,💎 強力關注,25.24,6435.TWO,56.88,9.52,6.13,N/A,193.0,35.03,31.640000000000004,大中,24.71,🚀 利潤擴張,2025
