prev_eps,symbol,prev_year,eps_yoy,rev_yoy,est_price,expansion,om,name,eps,status,pe,date,gm,advice,prev_eps_yoy,prev_rev_yoy,price
1.74,3530.TW,2025,175.0,506.19,35.550000000000004,-331.19,14.09%,晶相光,0.44,⚠️ 獲利稀釋,22.78481012658228,2026-03,31.94%,❌ 暫避觀望,230.83,6.6,54.0
-1.95,8291.TWO,2025,-206.25,125.31,-75.75,-331.56,N/A,尚茂,-0.49,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-78.9,-71.56,41.0
4.23,6261.TWO,2025,-7.53,324.12,136.35,-331.65,N/A,久元,0.85,📉 獲利侵蝕,8.62486265411441,2026-03,N/A,⚪ 中性觀察,4.19,5.64,78.4000015259
3.13,4931.TWO,2025,7.25,339.67,104.99999999999999,-332.42,15.45%,新盛力,1.48,⚠️ 獲利稀釋,30.928571428571434,2026-03,26.27%,❌ 暫避觀望,26.02,22.86,216.5
1.19,1409.TW,2025,56.0,389.13,40.95,-333.13,8.66%,新纖,0.39,⚠️ 獲利稀釋,8.241758241758243,2026-03,22.79%,⚪ 中性觀察,13.33,-14.65,22.5
0.1,4130.TWO,2025,-200.0,133.35,4.500000000000001,-333.35,-5.47%,健亞,-0.09,📉 獲利侵蝕,89.000002543,2026-03,34.00%,❌ 暫避觀望,-56.52,-3.61,26.7000007629
2.04,5215.TW,2025,85.11,418.94,62.85000000000001,-333.83,N/A,科嘉-KY,0.87,⚠️ 獲利稀釋,9.03341252365155,2026-03,N/A,⚪ 中性觀察,-45.45,-4.56,37.8499984741
9.52,6435.TWO,2025,56.17,390.31,342.3,-334.14,N/A,大中,3.67,⚠️ 獲利稀釋,11.021034180543383,2026-03,N/A,⚪ 中性觀察,56.88,25.24,251.5
-1.61,6425.TWO,2025,123.61,458.27,-90.45,-334.65999999999997,N/A,易發,0.17,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-348.39,-16.91,55.2000007629
0.3,3531.TWO,2025,-15.38,320.5,-10.5,-335.88,4.80%,先益,0.33,📉 獲利侵蝕,0.0,2026-03,22.74%,⚪ 數據不足,-77.78,-18.09,21.6000003815
3.06,4942.TW,2025,-14.75,321.35,94.19999999999999,-336.1,N/A,嘉彰,0.52,📉 獲利侵蝕,5.477707249347135,2026-03,N/A,⚪ 中性觀察,-26.62,7.48,34.4000015259
0.39,8234.TWO,2025,-177.19,158.96,10.2,-336.15,N/A,新漢,-0.44,📉 獲利侵蝕,102.94117647058825,2026-03,N/A,❌ 暫避觀望,-35.0,5.19,70.0
-1.49,5348.TWO,2025,42.5,378.91,0.0,-336.41,N/A,正能量智能,-0.23,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-109.86,-3.8,0.0
3.17,8433.TWO,2025,-17.96,319.83,59.1,-337.78999999999996,N/A,弘帆,1.37,📉 獲利侵蝕,13.93401053956853,2026-03,N/A,⚪ 中性觀察,-67.55,-3.48,54.9000015259
3.84,6861.TW,2025,105.83,443.87,154.20000000000002,-338.04,N/A,睿生光電,2.12,⚠️ 獲利稀釋,20.136186770428015,2026-03,N/A,❌ 暫避觀望,4.08,15.29,207.0
-4.83,1583.TW,2025,102.44,440.91,-285.45000000000005,-338.47,-2.95%,程泰,0.18,🔄 轉虧為盈,0.0,2026-03,19.66%,⚪ 數據不足,-142.57,-12.11,49.0
-0.16,6560.TWO,2025,85.0,423.64,-28.5,-338.64,N/A,欣普羅,0.37,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,50.0,123.75,32.25
5.88,6525.TW,2025,14.08,353.67,216.14999999999998,-339.59000000000003,N/A,捷敏-KY,1.62,⚠️ 獲利稀釋,9.40319222761971,2026-03,N/A,⚪ 中性觀察,14.17,14.03,135.5
2.42,1504.TW,2025,-7.41,332.58,92.10000000000001,-339.99,6.47%,東元,0.51,📉 獲利侵蝕,10.749185667752442,2026-03,23.29%,⚪ 中性觀察,-18.15,6.99,66.0
1.68,2477.TW,2025,-35.29,305.41,65.1,-340.70000000000005,N/A,美隆電,0.11,📉 獲利侵蝕,5.149769673156682,2026-03,N/A,⚪ 中性觀察,12.0,-5.34,22.3500003815
-2.17,4726.TWO,2025,9.68,350.73,-88.94999999999999,-341.05,-18.26%,永昕,-0.56,⚠️ 獲利稀釋,0.0,2026-03,1.76%,⚪ 數據不足,4.42,8.23,24.3500003815
0.16,5512.TWO,2025,-28.57,312.59,4.65,-341.15999999999997,N/A,力麒,0.05,📉 獲利侵蝕,24.903225129677416,2026-03,N/A,❌ 暫避觀望,-11.76,17.58,7.7199997902
4.1,9904.TW,2025,-37.7,304.12,144.6,-341.82,N/A,寶成,0.76,📉 獲利侵蝕,2.4792530724585067,2026-03,N/A,⚪ 中性觀察,-24.63,-4.71,23.8999996185
1.69,6643.TWO,2025,-351.06,-9.15,-10.35,-341.91,N/A,M31,-1.18,🌑 雙重衰退,0.0,2026-03,N/A,⚪ 數據不足,-44.41,20.34,437.0
4.84,2618.TW,2025,39.09,381.09,182.10000000000002,-342.0,16.53%,長榮航,1.53,⚠️ 獲利稀釋,3.6573312624299836,2026-03,22.90%,⚪ 中性觀察,-9.87,-0.31,44.4000015259
2.68,6175.TWO,2025,1.37,343.52,99.14999999999999,-342.15,N/A,立敦,0.74,⚠️ 獲利稀釋,11.331316418441755,2026-03,N/A,⚪ 中性觀察,-14.74,-1.38,74.9000015259
4.36,2476.TW,2025,7.55,349.82,0.0,-342.27,19.39%,鉅祥,1.14,⚠️ 獲利稀釋,0.0,2026-03,32.99%,⚪ 數據不足,-15.98,12.66,0.0
1.58,2323.TW,2025,59.41,402.3,16.200000000000003,-342.89,-5.65%,中環,-0.41,⚠️ 獲利稀釋,9.49074074074074,2026-03,23.42%,⚪ 中性觀察,685.19,-3.39,10.25
-0.21,1711.TW,2025,28.57,372.19,-5.3999999999999995,-343.62,-5.18%,永光,0.09,🔄 轉虧為盈,0.0,2026-03,17.63%,⚪ 數據不足,-147.73,-7.34,34.5999984741
9.1,9939.TW,2025,-3.43,340.36,354.0,-343.79,N/A,宏全,2.25,📉 獲利侵蝕,6.122881355932203,2026-03,N/A,⚪ 中性觀察,-5.01,1.65,144.5
7.55,3689.TWO,2025,-7.69,337.45,284.7,-345.14,12.50%,湧德,2.04,📉 獲利侵蝕,5.663856691253951,2026-03,30.92%,⚪ 中性觀察,19.61,20.51,107.5
-1.09,6129.TWO,2025,63.83,409.09,-44.85,-345.26,N/A,普誠,-0.17,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-9.0,-2.06,14.5
3.7,4755.TW,2025,-8.18,338.45,128.1,-346.63,10.72%,三福化,1.01,📉 獲利侵蝕,13.407494145199065,2026-03,22.24%,⚪ 中性觀察,-9.76,-9.17,114.5
2.48,7709.TWO,2025,-53.16,293.55,63.0,-346.71000000000004,N/A,榮田,0.37,📉 獲利侵蝕,16.976191202809524,2026-03,N/A,❌ 暫避觀望,-52.99,-31.16,71.3000030518
4.01,9914.TW,2025,-22.14,325.07,189.45000000000002,-347.21,N/A,美利達,1.09,📉 獲利侵蝕,6.397466591591449,2026-03,N/A,⚪ 中性觀察,271.37,-9.71,80.8000030518
6.44,2755.TWO,2025,-1.8,345.63,243.15,-347.43,9.66%,揚秦,1.65,📉 獲利侵蝕,6.323257248611967,2026-03,27.43%,⚪ 中性觀察,8.73,20.09,102.5
2.53,8099.TWO,2025,75.56,423.28,86.39999999999999,-347.71999999999997,N/A,大世科,0.79,⚠️ 獲利稀釋,10.086805290642362,2026-03,N/A,⚪ 中性觀察,9.52,27.49,58.0999984741
2.61,2520.TW,2025,-35.44,312.37,91.79999999999998,-347.81,15.06%,冠德,0.52,📉 獲利侵蝕,5.669934765179739,2026-03,23.17%,⚪ 中性觀察,-74.55,-20.24,34.7000007629
5.24,6438.TW,2025,19.73,367.88,216.75,-348.15,N/A,迅得,1.76,⚠️ 獲利稀釋,10.034602076124568,2026-03,N/A,⚪ 中性觀察,-29.85,26.29,145.0
6.04,4551.TW,2025,30.43,379.26,205.05,-348.83,11.86%,智伸科,2.7,⚠️ 獲利稀釋,12.253108997805413,2026-03,23.25%,⚪ 中性觀察,-27.14,1.71,167.5
8.0,2480.TW,2025,17.41,366.95,310.95,-349.53999999999996,10.67%,敦陽科,2.63,⚠️ 獲利稀釋,7.549445248432224,2026-03,24.08%,⚪ 中性觀察,6.67,11.38,156.5
2.88,2027.TW,2025,76.56,426.15,108.3,-349.59,14.07%,大成鋼,1.17,⚠️ 獲利稀釋,6.454293417465374,2026-03,25.55%,⚪ 中性觀察,77.93,12.63,46.5999984741
-0.35,8201.TW,2025,-10.0,340.82,-16.950000000000003,-350.82,N/A,無敵,-0.11,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,60.23,1.42,11.8999996185
2.56,1104.TW,2025,-2.38,349.07,86.25,-351.45,N/A,環泥,0.41,📉 獲利侵蝕,4.626087022869565,2026-03,N/A,⚪ 中性觀察,18.52,-0.42,26.6000003815
0.27,5309.TWO,2025,-33.33,318.51,8.100000000000001,-351.84,N/A,系統電,0.09,📉 獲利侵蝕,96.29629629629629,2026-03,N/A,❌ 暫避觀望,-57.38,9.13,52.0
1.14,4440.TW,2025,828.57,1180.75,38.1,-352.17999999999995,N/A,宜新實業,0.51,⚠️ 獲利稀釋,6.870079040511811,2026-03,N/A,⚪ 中性觀察,-35.23,-4.85,17.4500007629
3.41,6754.TW,2025,-58.62,293.96,99.3,-352.58,N/A,匯僑設計,0.12,📉 獲利侵蝕,6.4123868221903315,2026-03,N/A,⚪ 中性觀察,-46.72,-30.87,42.4500007629
41.67,2383.TW,2025,49.0,401.75,1617.45,-352.75,19.80%,台光電,14.9,⚠️ 獲利稀釋,48.59501066493555,2026-03,28.58%,❌ 暫避觀望,47.96,46.42,5240.0
0.92,6276.TWO,2025,-197.83,155.69,16.35,-353.52,N/A,安鈦克,-0.9,📉 獲利侵蝕,18.71559598027523,2026-03,N/A,❌ 暫避觀望,142.59,20.19,20.3999996185
4.69,6807.TW,2025,-66.84,286.97,174.14999999999998,-353.81000000000006,N/A,峰源-KY,0.63,📉 獲利侵蝕,3.2170541321360897,2026-03,N/A,⚪ 中性觀察,-47.18,-14.72,37.3499984741
21.44,3413.TW,2025,-36.27,318.21,780.75,-354.47999999999996,11.87%,京鼎,4.28,📉 獲利侵蝕,5.936599423631124,2026-03,23.90%,⚪ 中性觀察,-12.83,26.66,309.0
1.87,8931.TWO,2025,-48.65,306.21,82.94999999999999,-354.85999999999996,N/A,大汽電,0.38,📉 獲利侵蝕,7.368896925858952,2026-03,N/A,⚪ 中性觀察,-19.4,-1.74,40.75
1.56,3704.TW,2025,-58.82,296.16,41.1,-354.98,1.57%,合勤控,0.29,📉 獲利侵蝕,16.733576085437953,2026-03,30.58%,❌ 暫避觀望,10.87,-2.6,45.8499984741
-1.95,1595.TWO,2025,-117.65,237.64,-88.5,-355.28999999999996,-13.38%,川寶,-0.74,📉 獲利侵蝕,0.0,2026-03,26.86%,⚪ 數據不足,-3800.0,-21.77,60.4000015259
2.08,6215.TW,2025,216.67,572.52,77.10000000000001,-355.85,N/A,和椿,1.14,⚠️ 獲利稀釋,19.260700389105057,2026-03,N/A,❌ 暫避觀望,-1.42,50.12,99.0
0.13,2106.TW,2025,71.43,428.07,4.35,-356.64,1.48%,建大,0.12,⚠️ 獲利稀釋,62.241376679655176,2026-03,20.30%,❌ 暫避觀望,-90.0,-0.7,18.0499992371
6.27,1503.TW,2025,18.72,376.47,278.55,-357.75,7.03%,士電,2.79,⚠️ 獲利稀釋,10.420032310177707,2026-03,17.20%,⚪ 中性觀察,7.92,6.01,193.5
0.36,6624.TWO,2025,171.43,529.33,2.5500000000000003,-357.90000000000003,N/A,萬年清,0.05,⚠️ 獲利稀釋,258.5294162523529,2026-03,N/A,❌ 暫避觀望,-52.17,-10.21,43.9500007629
-0.73,6928.TW,2025,-117.39,242.37,-11.1,-359.76,N/A,攸泰科技,-0.04,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,6.41,-2.54,47.75
1.85,8426.TWO,2025,35.38,395.54,3.300000000000003,-360.16,N/A,紅木-KY,-0.42,⚠️ 獲利稀釋,97.27272553863628,2026-03,N/A,❌ 暫避觀望,-63.22,-5.62,21.3999996185
3.0,3501.TW,2025,-88.89,271.35,115.95,-360.24,5.60%,維熹,0.15,📉 獲利侵蝕,4.96765867087969,2026-03,18.84%,⚪ 中性觀察,-50.98,-6.46,38.4000015259
7.95,1537.TW,2025,-14.23,346.01,292.8,-360.24,9.93%,廣隆,2.11,📉 獲利侵蝕,6.506147540983607,2026-03,18.72%,⚪ 中性觀察,-32.28,-18.5,127.0
5.85,3004.TW,2025,-3.52,356.78,229.8,-360.29999999999995,9.60%,豐達科,1.92,📉 獲利侵蝕,8.093994778067884,2026-03,24.39%,⚪ 中性觀察,-24.15,15.8,124.0
0.57,1473.TW,2025,-44.8,315.63,44.1,-360.43,-4.13%,台南,0.69,📉 獲利侵蝕,6.751700810034014,2026-03,13.69%,⚪ 中性觀察,-81.13,-10.32,19.8500003815
3.15,3430.TWO,2025,23.93,384.64,119.25,-360.71,7.70%,奇鈦科,1.45,⚠️ 獲利稀釋,13.773584905660377,2026-03,23.03%,⚪ 中性觀察,-34.24,16.19,109.5
4.4,5243.TW,2025,47.0,408.08,171.0,-361.08,N/A,乙盛-KY,1.47,⚠️ 獲利稀釋,7.640350743342106,2026-03,N/A,⚪ 中性觀察,30.95,-7.74,87.0999984741
0.04,3050.TW,2025,-188.89,172.23,-2.7,-361.12,-1.07%,鈺德,-0.07,📉 獲利侵蝕,0.0,2026-03,27.89%,⚪ 數據不足,-92.73,0.72,11.25
9.01,2449.TW,2025,-46.72,315.93,350.09999999999997,-362.65,28.21%,京元電子,1.87,📉 獲利侵蝕,10.368466152527851,2026-03,37.66%,⚪ 中性觀察,41.67,30.08,242.0
1.57,8162.TW,2025,-60.0,303.38,61.49999999999999,-363.38,N/A,微矽電子-創,0.12,📉 獲利侵蝕,12.878048594414636,2026-03,N/A,⚪ 中性觀察,23.62,19.79,52.7999992371
8.13,3167.TW,2025,208.82,572.88,296.70000000000005,-364.06,18.24%,大量,3.19,⚠️ 獲利稀釋,34.93427704752275,2026-03,42.12%,❌ 暫避觀望,474.47,95.35,691.0
-1.06,3027.TW,2025,-83.87,280.38,-12.75,-364.25,N/A,盛達,0.05,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-342.86,4.18,18.6000003815
19.45,3044.TW,2025,25.22,390.24,734.1,-365.02,17.08%,健鼎,5.61,⚠️ 獲利稀釋,8.050674295055169,2026-03,25.47%,⚪ 中性觀察,21.94,11.54,394.0
-4.38,6153.TW,2025,44.0,409.13,-148.64999999999998,-365.13,N/A,嘉聯益,-0.56,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,0.46,-25.69,16.3999996185
3.45,2478.TW,2025,28.41,396.55,129.14999999999998,-368.14,12.13%,大毅,1.14,⚠️ 獲利稀釋,13.2404181184669,2026-03,24.27%,⚪ 中性觀察,8.95,7.81,114.0
0.74,6155.TW,2025,-57.14,311.46,16.2,-368.59999999999997,N/A,鈞寶,0.18,📉 獲利侵蝕,49.35185114546297,2026-03,N/A,❌ 暫避觀望,-23.71,10.87,53.2999992371
0.83,2108.TW,2025,9.68,378.36,31.049999999999997,-368.68,9.12%,南帝,0.34,⚠️ 獲利稀釋,13.864734668067634,2026-03,25.29%,⚪ 中性觀察,-27.19,-16.0,28.7000007629
-2.45,1530.TW,2025,105.36,474.55,-137.25,-369.19,N/A,亞崴,0.18,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-152.78,0.45,28.0
4.08,8936.TWO,2025,33.78,403.64,144.45,-369.86,N/A,國統,0.99,⚠️ 獲利稀釋,5.472481906843199,2026-03,N/A,⚪ 中性觀察,21.07,20.29,52.7000007629
-0.88,3057.TW,2025,-97.67,273.28,-14.55,-370.95,-21.05%,喬鼎,0.02,🔄 轉虧為盈,0.0,2026-03,29.42%,⚪ 數據不足,46.34,1.86,15.3999996185
0.52,5426.TWO,2025,-30.0,341.24,22.05,-371.24,N/A,振發,0.28,📉 獲利侵蝕,17.857142857142858,2026-03,N/A,❌ 暫避觀望,-47.47,17.01,26.25
5.68,6924.TW,2025,71.21,442.71,193.2,-371.5,N/A,榮惠-KY創,2.26,⚠️ 獲利稀釋,8.540372670807454,2026-03,N/A,⚪ 中性觀察,-16.96,-3.92,110.0
2.19,6194.TWO,2025,-66.33,305.92,82.05000000000001,-372.25,N/A,育富,0.33,📉 獲利侵蝕,5.429616227221206,2026-03,N/A,⚪ 中性觀察,-47.23,-2.95,29.7000007629
1.72,2063.TWO,2025,-36.54,336.21,60.75,-372.75,2.75%,世鎧,0.33,📉 獲利侵蝕,5.950617378148149,2026-03,17.29%,⚪ 中性觀察,-10.88,-13.1,24.1000003815
2.44,2374.TW,2025,133.33,507.12,80.99999999999999,-373.78999999999996,8.17%,佳能,0.73,⚠️ 獲利稀釋,12.962962962962964,2026-03,21.67%,⚪ 中性觀察,28.57,60.25,70.0
2.02,3206.TWO,2025,-58.06,315.88,73.20000000000002,-373.94,4.13%,志豐,0.26,📉 獲利侵蝕,6.834016080758195,2026-03,21.42%,⚪ 中性觀察,-50.73,-13.21,33.3499984741
3.49,6474.TWO,2025,-21.74,352.87,138.6,-374.61,N/A,華豫寧,0.9,📉 獲利侵蝕,4.063852731287879,2026-03,N/A,⚪ 中性觀察,19.85,-5.94,37.5499992371
1.41,1717.TW,2025,23.33,398.73,52.050000000000004,-375.40000000000003,3.94%,長興,0.37,⚠️ 獲利稀釋,19.07780891878962,2026-03,21.29%,❌ 暫避觀望,-9.62,-7.93,66.1999969482
0.65,2484.TW,2025,37.5,412.92,20.55,-375.42,6.31%,希華,0.33,⚠️ 獲利稀釋,52.335764195766416,2026-03,21.81%,❌ 暫避觀望,-34.34,10.07,71.6999969482
2.07,8039.TW,2025,103.13,478.88,67.5,-375.75,N/A,台虹,0.65,⚠️ 獲利稀釋,52.77777777777778,2026-03,N/A,❌ 暫避觀望,-11.69,6.75,237.5
6.58,3026.TW,2025,70.24,446.0,258.9,-375.76,5.81%,禾伸堂,2.86,⚠️ 獲利稀釋,30.99652375434531,2026-03,17.62%,❌ 暫避觀望,12.1,5.01,535.0
3.74,3483.TWO,2025,183.33,559.82,127.95000000000002,-376.49,2.40%,力致,0.17,⚠️ 獲利稀釋,8.722157271500585,2026-03,18.01%,⚪ 中性觀察,-53.89,0.02,74.4000015259
0.97,6835.TW,2025,-94.38,283.66,35.550000000000004,-378.04,N/A,圓裕,0.05,📉 獲利侵蝕,13.037974522573839,2026-03,N/A,⚪ 中性觀察,-76.35,-2.38,30.8999996185
12.25,5288.TW,2025,-4.8,374.33,446.99999999999994,-379.13,N/A,豐祥-KY,3.59,📉 獲利侵蝕,6.459731543624161,2026-03,N/A,⚪ 中性觀察,-27.39,-6.57,192.5
0.92,8038.TWO,2025,233.33,612.53,31.350000000000005,-379.19999999999993,N/A,長園科,0.24,⚠️ 獲利稀釋,15.358850944545452,2026-03,N/A,❌ 暫避觀望,160.13,237.84,32.0999984741
4.03,8249.TW,2025,-62.96,316.24,154.2,-379.2,N/A,菱光,0.37,📉 獲利侵蝕,4.017509653414398,2026-03,N/A,⚪ 中性觀察,15.99,-11.42,41.2999992371
5.98,6753.TW,2025,82.43,461.95,215.85000000000002,-379.52,N/A,龍德造船,2.7,⚠️ 獲利稀釋,9.381514940931202,2026-03,N/A,⚪ 中性觀察,-6.72,2.49,135.0
5.78,2206.TW,2025,-11.76,368.25,222.15,-380.01,4.93%,三陽工業,1.37,📉 獲利侵蝕,4.186360567184335,2026-03,18.31%,⚪ 中性觀察,-3.34,-4.56,62.0
1.58,2115.TW,2025,-53.45,326.78,68.55000000000001,-380.22999999999996,6.19%,六暉-KY,0.27,📉 獲利侵蝕,4.9343543188402625,2026-03,18.21%,⚪ 中性觀察,-22.93,-4.72,22.5499992371
1.93,8349.TWO,2025,1.47,382.05,65.7,-380.58,N/A,�矬�,0.61,⚠️ 獲利稀釋,9.063927114817352,2026-03,N/A,⚪ 中性觀察,-53.88,-12.83,39.7000007629
5.1,9910.TW,2025,-41.38,339.61,169.8,-380.99,N/A,豐泰,0.68,📉 獲利侵蝕,6.139575971731449,2026-03,N/A,⚪ 中性觀察,-14.14,-4.54,69.5
2.15,3444.TWO,2025,-48.1,335.22,81.15,-383.32000000000005,4.42%,利機,0.41,📉 獲利侵蝕,13.91866969534196,2026-03,18.10%,⚪ 中性觀察,-10.04,10.54,75.3000030518
0.74,4720.TW,2025,-39.39,344.48,27.0,-383.87,3.03%,德淵,0.2,📉 獲利侵蝕,10.750000211944444,2026-03,23.02%,⚪ 中性觀察,-47.52,-2.31,19.3500003815
0.35,8927.TWO,2025,350.0,734.16,10.799999999999999,-384.15999999999997,N/A,北基,0.18,⚠️ 獲利稀釋,29.236110051527778,2026-03,N/A,❌ 暫避觀望,-72.09,-14.5,21.0499992371
0.25,6708.TWO,2025,-322.22,62.97,0.0,-385.19000000000005,N/A,天擎,-0.2,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,180.65,42.33,0.0
4.9,2609.TW,2025,-81.61,304.43,180.9,-386.04,-1.94%,陽明,0.41,📉 獲利侵蝕,4.1873963515754555,2026-03,5.67%,⚪ 中性觀察,-73.34,-26.56,50.5
1.86,3015.TW,2025,85.0,471.2,63.15,-386.2,-0.45%,全漢,0.37,⚠️ 獲利稀釋,13.016626897173397,2026-03,17.44%,⚪ 中性觀察,-13.89,12.58,54.7999992371
1.43,2491.TW,2025,173.28,559.52,32.699999999999996,-386.24,-66.51%,吉祥全,0.85,⚠️ 獲利稀釋,14.56422018348624,2026-03,43.42%,⚪ 中性觀察,457.5,-10.43,31.75
0.06,6982.TWO,2025,-87.5,299.04,24.45,-386.54,N/A,大井泵浦,0.1,📉 獲利侵蝕,29.87730108153374,2026-03,N/A,❌ 暫避觀望,-97.61,0.3,48.7000007629
6.42,3609.TWO,2025,-17.98,371.35,161.1,-389.33000000000004,-11.23%,三一東林,-1.05,📉 獲利侵蝕,2.337057763640596,2026-03,8.05%,⚪ 中性觀察,248.27,70.72,25.1000003815
-0.36,3380.TW,2025,150.0,540.0,-15.3,-390.0,1.17%,明泰,0.1,🔄 轉虧為盈,0.0,2026-03,18.44%,⚪ 數據不足,-190.0,4.75,27.9500007629
4.77,3045.TW,2025,13.27,403.57,178.95,-390.3,10.58%,台灣大,1.37,⚠️ 獲利稀釋,9.346186085498744,2026-03,19.71%,⚪ 中性觀察,4.58,-0.31,111.5
1.12,2065.TWO,2025,13.58,404.06,29.85,-390.48,N/A,世豐,0.92,⚠️ 獲利稀釋,16.60803981763819,2026-03,N/A,❌ 暫避觀望,-67.92,-10.76,33.0499992371
0.57,7743.TWO,2025,-58.33,332.87,18.45,-391.2,N/A,金利食安,0.05,📉 獲利侵蝕,17.23577297796748,2026-03,N/A,❌ 暫避觀望,-69.73,6.19,21.2000007629
0.16,4729.TWO,2025,-63.64,327.76,5.7,-391.4,N/A,熒茂,0.04,📉 獲利侵蝕,52.236843109210525,2026-03,N/A,❌ 暫避觀望,-60.0,8.46,19.8500003815
7.5,3402.TWO,2025,-9.83,381.69,285.15000000000003,-391.52,N/A,漢科,1.56,📉 獲利侵蝕,6.628090478695423,2026-03,N/A,⚪ 中性觀察,10.62,-4.4,126.0
5.43,4979.TWO,2025,5.92,398.1,194.54999999999998,-392.18,N/A,華星光,1.62,⚠️ 獲利稀釋,37.62528912875868,2026-03,N/A,❌ 暫避觀望,43.01,27.06,488.0
-1.48,2457.TW,2025,-3.03,389.42,-58.35,-392.45,-6.90%,飛宏,-0.34,📉 獲利侵蝕,0.0,2026-03,21.21%,⚪ 數據不足,-410.42,-10.11,22.9500007629
1.3,4535.TWO,2025,-50.0,342.65,44.550000000000004,-392.65,N/A,至興,0.29,📉 獲利侵蝕,9.528619271750841,2026-03,N/A,⚪ 中性觀察,-46.94,-13.43,28.2999992371
0.34,3597.TWO,2025,-55.56,337.41,6.450000000000001,-392.97,8.41%,映興,0.08,📉 獲利侵蝕,62.674420378837205,2026-03,25.04%,❌ 暫避觀望,-74.05,16.57,26.9500007629
4.35,3605.TW,2025,-50.0,343.32,158.55,-393.32,5.06%,宏致,0.67,📉 獲利侵蝕,10.170293282876065,2026-03,26.65%,⚪ 中性觀察,74.89,11.14,107.5
-3.68,2939.TW,2025,14.29,408.48,-148.5,-394.19,-46.94%,永邑-KY,-0.3,⚠️ 獲利稀釋,0.0,2026-03,8.14%,⚪ 數據不足,-24.32,-0.82,18.8999996185
-2.55,8024.TWO,2025,0.0,394.41,-97.19999999999999,-394.41,N/A,佑華,-0.55,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-121.74,-31.37,14.3999996185
-0.43,4113.TWO,2025,-466.67,-71.35,-12.0,-395.32000000000005,-47.25%,聯上,-0.22,🌑 雙重衰退,0.0,2026-03,37.85%,⚪ 數據不足,-112.91,-89.32,14.8000001907
6.77,6768.TW,2025,-55.22,340.44,266.25,-395.65999999999997,N/A,志強-KY,1.2,📉 獲利侵蝕,3.7633804536225353,2026-03,N/A,⚪ 中性觀察,-17.06,10.46,66.8000030518
2.78,6294.TWO,2025,-187.5,208.18,114.60000000000001,-395.68,N/A,智基,-0.07,📉 獲利侵蝕,3.514397955693717,2026-03,N/A,⚪ 中性觀察,55.31,-7.81,26.8500003815
13.02,6890.TW,2025,-79.51,316.5,450.75,-396.01,N/A,來億-KY,0.75,📉 獲利侵蝕,5.757071547420965,2026-03,N/A,⚪ 中性觀察,-14.96,5.05,173.0
2.9,6235.TW,2025,-51.61,344.45,108.60000000000001,-396.06,N/A,華孚,0.3,📉 獲利侵蝕,5.428176690207183,2026-03,N/A,⚪ 中性觀察,-2.36,13.71,39.2999992371
-0.19,4430.TWO,2025,-22.58,374.82,-9.9,-397.4,N/A,耀億,0.24,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,67.24,-2.42,17.3999996185
3.36,8086.TWO,2025,259.52,657.4,117.30000000000001,-397.88,N/A,宏捷科,1.51,⚠️ 獲利稀釋,14.258312020460357,2026-03,N/A,⚪ 中性觀察,26.79,-7.61,111.5
3.51,3189.TW,2025,73.33,471.97,121.94999999999999,-398.64000000000004,8.52%,景碩,1.17,⚠️ 獲利稀釋,101.23001230012301,2026-03,22.14%,❌ 暫避觀望,3072.73,28.87,823.0
1.23,1709.TW,2025,40.0,438.93,0.0,-398.93,8.28%,和益,0.55,⚠️ 獲利稀釋,0.0,2026-03,17.58%,⚪ 數據不足,-20.13,-12.57,0.0
29.06,8210.TW,2025,93.47,492.63,1089.6,-399.15999999999997,N/A,勤誠,10.73,⚠️ 獲利稀釋,15.349669603524228,2026-03,N/A,❌ 暫避觀望,77.66,51.55,1115.0
-0.36,4950.TWO,2025,186.96,586.98,-11.850000000000001,-400.02,N/A,金耘國際,0.2,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,23.4,191.86,15.6999998093
-1.02,6854.TW,2025,-386.36,14.56,-149.25000000000003,-400.92,N/A,錼創科技-KY創,-2.14,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-276.79,-23.56,96.8000030518
-0.13,4402.TWO,2025,-66.67,334.65,-5.3999999999999995,-401.32,-80.56%,郡都開發,-0.05,📉 獲利侵蝕,0.0,2026-03,15.04%,⚪ 數據不足,-44.44,28.81,16.7000007629
4.38,3037.TW,2025,428.33,830.09,155.1,-401.76000000000005,6.82%,欣興,3.28,⚠️ 獲利稀釋,92.3597678916828,2026-03,15.77%,❌ 暫避觀望,18.07,13.75,955.0
