prev_rev_yoy,prev_eps_yoy,date,om,advice,prev_year,eps_yoy,name,gm,est_price,symbol,pe,status,eps,prev_eps,price,expansion,rev_yoy
69.66,61.83,2026-03,5.94%,⚪ 中性觀察,2025,-3.85,聯發國際,49.60%,125.39999999999999,2756.TWO,7.416267942583732,📉 獲利侵蝕,0.51,3.93,62.0,-152.76,148.91
4.92,-33.77,2026-03,-0.86%,❌ 暫避觀望,2025,-27.27,類比科,38.12%,29.250000000000004,3438.TWO,31.282051282051277,📉 獲利侵蝕,0.24,1.0,61.0,-153.12,125.85
-13.21,-45.5,2026-03,N/A,⚪ 中性觀察,2025,-28.46,鼎基,N/A,210.0,6585.TW,7.321428571428571,📉 獲利侵蝕,1.86,5.64,102.5,-153.44,124.98
-88.36,-32.0,2026-03,-362.94%,❌ 暫避觀望,2025,-98.28,聯德,23.48%,7.95,3308.TW,41.50943396226415,📉 獲利侵蝕,0.01,0.68,22.0,-153.53,55.25
-27.63,-51.27,2026-03,22.47%,⚪ 中性觀察,2025,-93.37,海悅,34.04%,208.2,2348.TW,5.057636667737752,📉 獲利侵蝕,0.16,6.85,70.1999969482,-153.63,60.26
-12.78,-45.98,2026-03,N/A,⚪ 中性觀察,2025,-45.92,耿鼎,N/A,68.7,1524.TW,5.633187606353712,📉 獲利侵蝕,0.53,1.95,25.7999992371,-154.0,108.08
-2.28,3.25,2026-03,41.07%,⚪ 數據不足,2025,22.41,台航,46.23%,0.0,2617.TW,0.0,⚠️ 獲利稀釋,0.71,3.18,0.0,-154.59,177.0
-11.1,-22.38,2026-03,-12.95%,⚪ 數據不足,2025,45.28,笙泉,34.82%,-67.95,3122.TWO,0.0,⚠️ 獲利稀釋,-0.29,-1.75,23.5,-154.6,199.88
10.49,-355.0,2026-03,N/A,⚪ 數據不足,2025,4.29,芯鼎,N/A,-87.9,6695.TW,0.0,⚠️ 獲利稀釋,-0.68,-1.83,45.5999984741,-154.78,159.07
5.02,-12.03,2026-03,27.57%,❌ 暫避觀望,2025,70.37,昇達科,58.57%,290.7,3491.TWO,69.91744066047472,🏰 高護城河,3.68,7.83,1355.0,-154.98,225.35
12.38,-20.23,2026-03,N/A,⚪ 中性觀察,2025,45.61,捷波,N/A,100.05,6161.TWO,7.151424402233882,⚠️ 獲利稀釋,0.83,2.72,47.7000007629,-155.0,200.61
1.22,-5.16,2026-03,N/A,⚪ 中性觀察,2025,-23.31,鐿鈦,N/A,179.25000000000003,4163.TWO,11.04602510460251,📉 獲利侵蝕,1.29,5.13,132.0,-155.49,132.18
-2.32,2.89,2026-03,N/A,⚪ 中性觀察,2025,-14.89,穩得,N/A,269.25,6761.TWO,8.913649025069638,📉 獲利侵蝕,1.6,7.34,160.0,-155.52999999999997,140.64
38.76,15.09,2026-03,11.18%,⚪ 中性觀察,2025,-81.4,港建*,40.97%,44.849999999999994,3093.TWO,14.431438637424751,📉 獲利侵蝕,0.08,1.22,43.1500015259,-155.94,74.54
22.92,-22.13,2026-03,N/A,⚪ 中性觀察,2025,-41.18,聰泰,N/A,185.7,5474.TWO,12.156704361873992,📉 獲利侵蝕,0.6,5.49,150.5,-156.84,115.66
19.77,11.33,2026-03,N/A,⚪ 中性觀察,2025,16.67,久禾光,N/A,229.95000000000002,6498.TWO,4.187866728519243,⚠️ 獲利稀釋,1.75,6.51,64.1999969482,-156.91000000000003,173.58
2.96,-28.18,2026-03,N/A,⚪ 中性觀察,2025,16.98,欣天然,N/A,65.4,9918.TW,9.816513586490826,⚠️ 獲利稀釋,0.63,1.61,42.7999992371,-157.4,174.38
-2.17,16.9,2026-03,N/A,⚪ 數據不足,2025,-100.0,志旭,N/A,-29.85,8067.TWO,0.0,📉 獲利侵蝕,-0.62,-0.59,12.5,-157.79,57.79
2.86,-1377.78,2026-03,N/A,⚪ 數據不足,2025,-90.0,笙科,N/A,-50.4,5272.TWO,0.0,📉 獲利侵蝕,-0.57,-1.33,16.5,-158.26999999999998,68.27
-31.39,-57.58,2026-03,-2.71%,❌ 暫避觀望,2025,-90.0,憶聲,24.73%,13.800000000000002,3024.TW,15.543478468152172,📉 獲利侵蝕,0.02,0.28,14.3000001907,-158.51,68.51
22.38,139.29,2026-03,N/A,❌ 暫避觀望,2025,-81.82,泰霖,N/A,9.0,8080.TWO,48.50000063583333,📉 獲利侵蝕,0.02,0.12,29.1000003815,-158.55,76.73
2.98,-19.59,2026-03,N/A,⚪ 中性觀察,2025,-68.65,三集瑞-KY,N/A,277.65,6862.TW,7.023230686115614,📉 獲利侵蝕,1.0,8.29,130.0,-159.02,90.37
9.94,31.02,2026-03,-18.87%,⚪ 數據不足,2025,26.19,中天,42.56%,-58.650000000000006,4128.TWO,0.0,⚠️ 獲利稀釋,-0.31,-1.29,14.5,-159.39000000000001,185.58
-9.4,-14.17,2026-03,N/A,⚪ 中性觀察,2025,36.13,力領科技,N/A,419.85,6996.TWO,6.055734190782422,⚠️ 獲利稀釋,3.27,12.15,169.5,-159.41,195.54
0.3,-13.92,2026-03,17.09%,⚪ 中性觀察,2025,-3.77,倉佑,34.44%,49.35,1568.TW,8.753799160212766,📉 獲利侵蝕,0.51,1.36,28.7999992371,-159.61,155.84
11.69,-462.96,2026-03,N/A,⚪ 數據不足,2025,52.94,驊訊,N/A,-67.2,6237.TWO,0.0,⚠️ 獲利稀釋,-0.24,-1.52,33.2000007629,-161.35,214.29
-23.31,-62.55,2026-03,N/A,⚪ 中性觀察,2025,-61.9,傑霖科技,N/A,79.49999999999999,8102.TWO,11.415094339622645,📉 獲利侵蝕,0.4,2.25,60.5,-162.27,100.37
37.15,57.43,2026-03,N/A,⚪ 中性觀察,2025,-25.14,海韻電,N/A,164.85,6203.TWO,5.395814307288444,📉 獲利侵蝕,1.37,5.51,59.2999992371,-162.29000000000002,137.15
3.91,-22.95,2026-03,N/A,⚪ 中性觀察,2025,22.89,全宇昕,N/A,234.00000000000003,6651.TWO,9.07051282051282,⚠️ 獲利稀釋,2.47,6.32,141.5,-163.5,186.39
1.19,-12.32,2026-03,7.00%,⚪ 中性觀察,2025,-8.48,茂訊,25.33%,292.35,3213.TWO,6.208311954848639,📉 獲利侵蝕,2.59,7.4,121.0,-164.20999999999998,155.73
34.04,59.69,2026-03,-40.94%,⚪ 數據不足,2025,-114.81,隴華,27.86%,-58.8,2424.TW,0.0,📉 獲利侵蝕,-0.58,-1.34,7.9699997902,-165.21,50.4
-11.82,-32.69,2026-03,12.42%,⚪ 中性觀察,2025,-26.32,曜亞,44.64%,145.8,4138.TWO,5.545267646697531,📉 獲利侵蝕,0.84,3.81,53.9000015259,-165.56,139.24
-4.75,-22.2,2026-03,30.49%,⚪ 中性觀察,2025,333.33,裕民,35.36%,139.19999999999996,2606.TW,8.0387929390194,⚠️ 獲利稀釋,1.17,4.31,74.5999984741,-165.8,499.13
-3.71,141.94,2026-03,22.84%,❌ 暫避觀望,2025,12.5,海灣,43.11%,2.55,3252.TWO,90.00000112176471,⚠️ 獲利稀釋,0.09,0.13,15.3000001907,-166.92,179.42
-0.48,240.74,2026-03,N/A,⚪ 中性觀察,2025,197.5,有成精密,N/A,80.1,4949.TW,13.389513108614233,⚠️ 獲利稀釋,1.19,1.91,71.5,-167.23000000000002,364.73
12.03,-0.23,2026-03,N/A,⚪ 中性觀察,2025,96.93,佳必琪,N/A,325.49999999999994,6197.TW,13.456221198156685,⚠️ 獲利稀釋,3.21,8.67,292.0,-167.26,264.19
-62.05,-40.62,2026-03,N/A,⚪ 數據不足,2025,25.58,北極星藥業-KY,N/A,-160.04999999999998,6550.TW,0.0,⚠️ 獲利稀釋,-0.64,-5.1,9.8999996185,-167.39999999999998,192.98
-16.89,-234.57,2026-03,-38.32%,⚪ 數據不足,2025,-4.55,連宇,35.81%,-45.3,2482.TW,0.0,📉 獲利侵蝕,-0.23,-1.09,15.6499996185,-167.48000000000002,162.93
-31.28,-516.13,2026-03,N/A,⚪ 數據不足,2025,-11.11,大地-KY,N/A,-46.050000000000004,8437.TWO,0.0,📉 獲利侵蝕,-0.4,-1.29,8.9799995422,-168.3,157.19
18.56,17.26,2026-03,15.69%,❌ 暫避觀望,2025,21.52,研華,39.78%,453.6,2395.TW,22.652116402116402,⚠️ 獲利稀釋,3.85,12.25,685.0,-168.54,190.06
-2.5,-69.96,2026-03,N/A,❌ 暫避觀望,2025,46.51,聚鼎,N/A,46.949999999999996,6224.TW,27.47603833865815,⚠️ 獲利稀釋,0.64,0.67,86.0,-168.57000000000002,215.08
28.3,32.78,2026-03,23.34%,❌ 暫避觀望,2025,63.39,新應材,44.02%,432.6,4749.TWO,24.445214979195562,⚠️ 獲利稀釋,3.66,11.33,705.0,-169.10000000000002,232.49
-13.26,-50.25,2026-03,N/A,❌ 暫避觀望,2025,31.51,天虹,N/A,103.49999999999999,6937.TW,40.21739130434783,⚠️ 獲利稀釋,0.96,3.01,277.5,-169.86,201.37
13.3,36.27,2026-03,N/A,⚪ 中性觀察,2025,21.39,安�硌穈T,N/A,358.95000000000005,6690.TWO,7.668198913497701,⚠️ 獲利稀釋,2.27,10.22,183.5,-170.18,191.57
16.84,152.21,2026-03,N/A,❌ 暫避觀望,2025,-100.0,點序,N/A,10.5,6485.TWO,83.57142857142858,📉 獲利侵蝕,0.0,0.71,58.5,-170.28,70.28
-1.45,-54.29,2026-03,N/A,⚪ 數據不足,2025,25.0,佑全,N/A,-49.05,6929.TWO,0.0,⚠️ 獲利稀釋,-0.21,-1.63,22.0499992371,-170.61,195.61
-12.32,-22.77,2026-03,N/A,⚪ 中性觀察,2025,18.71,杰力,N/A,161.55,5299.TWO,8.570102418922934,⚠️ 獲利稀釋,1.65,4.58,92.3000030518,-170.81,189.52
-23.91,-89.88,2026-03,1.25%,❌ 暫避觀望,2025,620.0,永裕,15.09%,10.2,1323.TW,31.397059384558826,⚠️ 獲利稀釋,0.36,0.26,21.3500003815,-172.04999999999995,792.05
-2.97,-22.56,2026-03,17.87%,⚪ 中性觀察,2025,-43.18,精湛,45.13%,65.1,2070.TWO,13.847925915691244,📉 獲利侵蝕,0.28,2.3,60.0999984741,-172.23000000000002,129.05
38.81,60.88,2026-03,N/A,⚪ 中性觀察,2025,-55.88,動力-KY,N/A,204.29999999999998,6591.TW,3.046989720998532,📉 獲利侵蝕,0.75,5.37,41.5,-172.28,116.4
1.84,100.0,2026-03,-1.48%,❌ 暫避觀望,2025,6.25,誠品生活,40.82%,19.2,2926.TWO,23.4375,⚠️ 獲利稀釋,0.17,0.54,30.0,-172.47,178.72
20.59,461.54,2026-03,-18.51%,❌ 暫避觀望,2025,28.57,杭特,30.70%,18.45,3297.TWO,25.081301123170732,⚠️ 獲利稀釋,-0.05,0.47,30.8500003815,-173.02,201.59
-11.73,-22.56,2026-03,N/A,⚪ 中性觀察,2025,42.86,明遠精密,N/A,73.49999999999999,7704.TWO,12.530612556306124,⚠️ 獲利稀釋,0.7,2.07,61.4000015259,-173.26,216.12
1.36,-21.14,2026-03,N/A,⚪ 中性觀察,2025,18.94,諾貝兒,N/A,96.74999999999999,6844.TWO,9.10077531207752,⚠️ 獲利稀釋,1.57,2.35,58.7000007629,-173.3,192.24
10.19,-14.04,2026-03,N/A,❌ 暫避觀望,2025,218.52,均華,N/A,487.05000000000007,6640.TWO,33.877425315676,⚠️ 獲利稀釋,5.19,12.75,1100.0,-174.41,392.93
2.67,3.96,2026-03,17.33%,⚪ 中性觀察,2025,3.17,中華電,33.63%,189.75,2412.TW,11.34387351778656,⚠️ 獲利稀釋,1.3,4.99,143.5,-174.49,177.66
-3.52,-13.79,2026-03,N/A,⚪ 中性觀察,2025,29.27,邁達康,N/A,56.7,9960.TWO,8.09523819616402,⚠️ 獲利稀釋,0.53,1.75,30.6000003815,-174.67999999999998,203.95
-3.87,-43.1,2026-03,N/A,❌ 暫避觀望,2025,416.67,鴻名,N/A,15.3,3021.TW,24.166666292647058,⚠️ 獲利稀釋,0.19,0.33,24.6499996185,-175.97999999999996,592.65
-9.88,-66.46,2026-03,9.03%,❌ 暫避觀望,2025,11.85,德微,36.51%,92.85,3675.TWO,43.45718901453959,⚠️ 獲利稀釋,1.51,2.67,269.0,-176.56,188.41
20.03,-27.15,2026-03,N/A,⚪ 中性觀察,2025,84.31,研揚,N/A,221.54999999999998,6579.TW,9.98645903859174,⚠️ 獲利稀釋,3.81,5.62,147.5,-176.75,261.06
-54.43,-93.38,2026-03,10.56%,❌ 暫避觀望,2025,-30.0,寶徠,21.75%,8.100000000000001,1805.TW,18.703704410185182,📉 獲利侵蝕,0.14,0.2,10.1000003815,-177.2,147.2
-7.24,-73.51,2026-03,-1.96%,❌ 暫避觀望,2025,42.31,通嘉,31.63%,22.95,3588.TW,33.07189442751634,⚠️ 獲利稀釋,0.37,0.5,50.5999984741,-177.57,219.88
8.51,-40.84,2026-03,10.45%,❌ 暫避觀望,2025,196.0,閎康,30.02%,221.1,3587.TWO,15.5359565807327,⚠️ 獲利稀釋,2.24,6.1,229.0,-177.81,373.81
4.29,-18.46,2026-03,21.78%,❌ 暫避觀望,2025,24.71,全新,37.27%,105.0,2455.TW,74.28571428571429,⚠️ 獲利稀釋,1.06,2.97,520.0,-178.23,202.94
-17.82,-12.16,2026-03,13.35%,⚪ 中性觀察,2025,-10.71,太普高,25.16%,69.89999999999999,3284.TWO,4.130901287553649,📉 獲利侵蝕,0.5,2.31,19.25,-178.42000000000002,167.71
8.73,117.01,2026-03,N/A,⚪ 中性觀察,2025,-9.84,綠界科技*,N/A,146.25,6763.TWO,4.194871951374359,📉 獲利侵蝕,0.55,4.21,40.9000015259,-178.65,168.81
10.32,-50.0,2026-03,N/A,⚪ 數據不足,2025,-16.67,天鉞電,N/A,-4.35,5251.TWO,0.0,📉 獲利侵蝕,0.1,0.03,29.1499996185,-178.89999999999998,162.23
7.88,-0.37,2026-03,N/A,⚪ 中性觀察,2025,-26.34,中菲,N/A,295.65000000000003,5403.TWO,4.723490536484018,📉 獲利侵蝕,1.42,8.57,93.0999984741,-179.3,152.96
-24.49,-99.85,2026-03,N/A,❌ 暫避觀望,2025,-81.89,嘉威,N/A,21.0,3557.TW,16.25,📉 獲利侵蝕,0.48,0.01,22.75,-179.72,97.83
13.44,31.15,2026-03,15.62%,❌ 暫避觀望,2025,-70.51,聯鈞,26.67%,180.75,3450.TW,40.871369294605806,📉 獲利侵蝕,0.69,5.01,492.5,-179.77,109.26
0.49,16.97,2026-03,N/A,⚪ 中性觀察,2025,-23.33,岱稜,N/A,164.1,3303.TWO,4.419561103665448,📉 獲利侵蝕,0.92,4.57,48.3499984741,-179.86,156.53
-8.17,-94.0,2026-03,11.05%,❌ 暫避觀望,2025,8.33,中電,37.93%,3.6,1611.TW,47.083334127916665,⚠️ 獲利稀釋,0.13,0.03,11.3000001907,-180.07999999999998,188.41
-4.28,-56.63,2026-03,N/A,⚪ 中性觀察,2025,-48.65,森田,N/A,79.35,8410.TWO,5.52930056710775,📉 獲利侵蝕,0.57,3.27,29.25,-180.4,131.75
22.39,-31.43,2026-03,N/A,⚪ 中性觀察,2025,-24.52,虎山,N/A,172.79999999999998,7736.TW,5.989583333333334,📉 獲利侵蝕,1.18,5.04,69.0,-180.68,156.16
-1.52,-10.98,2026-03,N/A,⚪ 中性觀察,2025,-67.69,波力-KY,N/A,397.80000000000007,8467.TW,3.178733146749623,📉 獲利侵蝕,0.83,10.03,84.3000030518,-180.94,113.25
55.14,66.99,2026-03,N/A,⚪ 中性觀察,2025,152.58,坤悅,N/A,208.2,5206.TWO,1.5345820776008647,⚠️ 獲利稀釋,2.45,3.44,21.2999992371,-182.03,334.61
5.6,66.67,2026-03,N/A,❌ 暫避觀望,2025,100.0,宏齊,N/A,0.15000000000000013,6168.TW,2924.9999999999973,⚠️ 獲利稀釋,0.02,0.05,29.25,-182.06,282.06
16.01,18.37,2026-03,-5.26%,⚪ 數據不足,2025,45.45,東訊,29.80%,-23.549999999999997,2321.TW,0.0,⚠️ 獲利稀釋,-0.12,-0.76,27.6112594604,-183.29000000000002,228.74
20.5,2.69,2026-03,7.82%,⚪ 中性觀察,2025,-42.76,倫飛,39.87%,148.65,2364.TW,6.458123107971746,📉 獲利侵蝕,0.83,4.2,64.0,-183.38,140.62
4.22,-85.58,2026-03,N/A,⚪ 數據不足,2025,-34.88,科懋,N/A,-152.85,6496.TWO,0.0,📉 獲利侵蝕,-1.18,-3.97,24.7000007629,-183.4,148.52
13.67,-8.99,2026-03,N/A,⚪ 中性觀察,2025,2.36,宸曜,N/A,275.7,6922.TWO,9.874863982589773,⚠️ 獲利稀釋,2.6,6.9,181.5,-184.0,186.36
-1.34,-5.88,2026-03,-3.01%,⚪ 數據不足,2025,8.33,優盛,33.58%,-13.799999999999999,4121.TWO,0.0,⚠️ 獲利稀釋,-0.11,-0.36,12.6499996185,-184.14,192.47
-15.36,137.2,2026-03,N/A,⚪ 中性觀察,2025,-99.76,安格,N/A,126.74999999999999,6684.TWO,5.254438050402368,📉 獲利侵蝕,0.01,1.57,44.4000015259,-184.59,84.83
1.82,-37.99,2026-03,10.77%,⚪ 中性觀察,2025,92.31,艾訊,33.38%,159.45,3088.TWO,11.523988711194733,⚠️ 獲利稀釋,2.25,4.68,122.5,-185.04000000000002,277.35
6.1,13.09,2026-03,N/A,⚪ 中性觀察,2025,-45.58,生展,N/A,380.4,8279.TWO,3.0914827100118294,📉 獲利侵蝕,1.23,10.02,78.4000015259,-185.14999999999998,139.57
2.32,-5.22,2026-03,2.59%,⚪ 中性觀察,2025,26.37,統一,31.73%,141.15,1216.TW,7.917109458023379,⚠️ 獲利稀釋,1.15,3.45,74.5,-185.4,211.77
5.66,22.61,2026-03,N/A,⚪ 中性觀察,2025,-2.33,碩網,N/A,92.99999999999999,7547.TWO,8.209677665467742,📉 獲利侵蝕,0.42,2.65,50.9000015259,-185.5,183.17
-13.56,-54.63,2026-03,N/A,⚪ 中性觀察,2025,19.05,凌通,N/A,52.2,4952.TW,13.261494691350576,⚠️ 獲利稀釋,0.5,1.03,46.1500015259,-185.56,204.61
6.74,4.76,2026-03,N/A,⚪ 中性觀察,2025,6.4,宏觀,N/A,137.10000000000002,6568.TWO,14.387308533916848,⚠️ 獲利稀釋,1.34,4.0,131.5,-185.79,192.19
-3.69,-26.4,2026-03,N/A,⚪ 中性觀察,2025,-12.5,帝寶,N/A,490.50000000000006,6605.TW,4.204892966360856,📉 獲利侵蝕,4.41,13.97,137.5,-185.92,173.42
19.07,4.56,2026-03,18.05%,⚪ 中性觀察,2025,-3.23,融程電,38.51%,262.95,3416.TW,9.127210496292072,📉 獲利侵蝕,1.8,7.39,160.0,-186.06,182.83
-25.1,-65.38,2026-03,N/A,❌ 暫避觀望,2025,46.38,嘉基,N/A,76.95,6715.TW,69.68810916179338,⚠️ 獲利稀釋,1.02,1.8,357.5,-186.09,232.47
3.18,-37.78,2026-03,13.69%,⚪ 中性觀察,2025,-38.46,可成,33.00%,364.8,2474.TW,8.367598684210526,📉 獲利侵蝕,2.63,11.33,203.5,-186.16,147.7
6.37,19.71,2026-03,N/A,⚪ 中性觀察,2025,9.03,富鼎,N/A,202.05000000000004,8261.TW,12.249443207126946,⚠️ 獲利稀釋,1.57,5.73,165.0,-186.21,195.24
22.89,31.94,2026-03,N/A,⚪ 中性觀察,2025,40.71,茂達,N/A,469.34999999999997,6138.TWO,8.469159475870885,⚠️ 獲利稀釋,3.68,13.04,265.0,-186.28,226.99
11.98,25.87,2026-03,7.24%,⚪ 中性觀察,2025,560.0,欣陸,13.84%,51.74999999999999,3703.TW,5.6521739130434785,⚠️ 獲利稀釋,0.33,1.8,19.5,-186.28999999999996,746.29
-20.79,-129.33,2026-03,N/A,⚪ 數據不足,2025,18.42,上亞科技,N/A,-57.3,6130.TWO,0.0,⚠️ 獲利稀釋,-0.31,-1.72,24.0,-186.60000000000002,205.02
2.26,-11.97,2026-03,19.78%,❌ 暫避觀望,2025,108.06,聯電,30.67%,127.64999999999999,2303.TW,16.27497062279671,⚠️ 獲利稀釋,1.29,3.34,138.5,-187.08999999999997,295.15
-23.26,-77.66,2026-03,2.42%,⚪ 數據不足,2025,-34.62,昶和,18.12%,-0.5999999999999996,1468.TW,0.0,📉 獲利侵蝕,0.17,0.21,13.1000003815,-187.21,152.59
-72.48,58.98,2026-03,-223.66%,⚪ 數據不足,2025,62.2,德晉,-8.98%,-46.50000000000001,3466.TWO,0.0,⚠️ 獲利稀釋,-0.31,-1.11,24.2999992371,-187.35000000000002,249.55
29.3,-63.43,2026-03,10.21%,⚪ 數據不足,2025,66.67,磐儀,41.27%,-0.5999999999999996,3594.TWO,0.0,⚠️ 獲利稀釋,-0.07,0.49,45.4500007629,-187.85000000000002,254.52
20.44,294.12,2026-03,13.23%,❌ 暫避觀望,2025,118.18,大銀微系統,38.42%,73.35,4576.TW,47.13701431492843,⚠️ 獲利稀釋,0.96,2.01,230.5,-187.90999999999997,306.09
11.44,-34.26,2026-03,4.49%,⚪ 中性觀察,2025,18.82,宜特,25.60%,213.89999999999998,3289.TWO,9.081346423562414,⚠️ 獲利稀釋,2.05,4.81,129.5,-188.26000000000002,207.08
5.0,27.34,2026-03,7.57%,⚪ 中性觀察,2025,30.65,五鼎,30.15%,67.19999999999999,1733.TW,6.674107057700894,⚠️ 獲利稀釋,0.81,1.63,29.8999996185,-188.87,219.52
-4.71,-431.94,2026-03,N/A,⚪ 數據不足,2025,-41.67,上福,N/A,-268.8,6128.TW,0.0,🔄 轉虧為盈,0.28,-9.56,18.8999996185,-188.97000000000003,147.3
2.05,-13.68,2026-03,N/A,⚪ 中性觀察,2025,-43.51,百和,N/A,158.25,9938.TW,3.587677580483412,📉 獲利侵蝕,0.87,4.1,37.8499984741,-189.29,145.78
6.92,48.04,2026-03,16.61%,⚪ 中性觀察,2025,-17.39,強信-KY,33.75%,111.15,4560.TW,3.906882694048583,📉 獲利侵蝕,0.76,3.02,28.9500007629,-189.35000000000002,171.96
-11.96,-38.69,2026-03,0.48%,❌ 暫避觀望,2025,-81.73,營邦,29.12%,586.35,3693.TWO,17.0376055257099,📉 獲利侵蝕,1.54,15.5,666.0,-189.51,107.78
16.17,17.2,2026-03,18.42%,⚪ 中性觀察,2025,15.17,世禾,36.55%,314.85,3551.TWO,8.02763220581229,⚠️ 獲利稀釋,2.46,8.36,168.5,-189.9,205.07
20.89,-6.3,2026-03,19.22%,❌ 暫避觀望,2025,9.67,華城,42.20%,467.85,1519.TW,22.250721385059315,⚠️ 獲利稀釋,3.29,13.99,694.0,-190.43,200.1
-10.89,-49.1,2026-03,9.76%,❌ 暫避觀望,2025,3.13,普安,43.31%,24.15,2495.TW,22.63975202664596,⚠️ 獲利稀釋,0.33,1.13,36.4500007629,-191.19,194.32
2.41,-18.35,2026-03,12.48%,⚪ 中性觀察,2025,-17.11,友輝,28.71%,193.65,4933.TWO,3.965917952199845,📉 獲利侵蝕,1.9,5.77,51.2000007629,-191.64999999999998,174.54
11.78,-7.65,2026-03,N/A,⚪ 中性觀察,2025,177.08,迎廣,N/A,122.25,6117.TW,7.484662576687116,⚠️ 獲利稀釋,1.33,3.77,61.0,-192.04999999999998,369.13
-52.73,53.77,2026-03,N/A,⚪ 數據不足,2025,94.64,創業家,N/A,-30.450000000000003,8477.TWO,0.0,⚠️ 獲利稀釋,-0.03,-0.92,15.25,-192.17000000000002,286.81
19.44,61.93,2026-03,N/A,⚪ 中性觀察,2025,39.39,幸康,N/A,148.95,3332.TWO,6.183283134531722,⚠️ 獲利稀釋,1.38,3.53,61.4000015259,-192.23000000000002,231.62
0.88,-2.81,2026-03,N/A,❌ 暫避觀望,2025,64.76,騰輝電子-KY,N/A,184.95,6672.TW,23.600973236009736,⚠️ 獲利稀釋,1.73,4.85,291.0,-192.51,257.27
12.63,-102.22,2026-03,N/A,⚪ 數據不足,2025,-103.03,凱衛,N/A,-22.8,5201.TWO,0.0,📉 獲利侵蝕,-0.67,-0.06,30.5,-192.66,89.63
-29.93,-35.42,2026-03,-198.78%,⚪ 數據不足,2025,-20.0,揚智,5.61%,-106.95,3041.TW,0.0,📉 獲利侵蝕,-0.48,-3.43,21.9500007629,-192.74,172.74
-9.64,-77.5,2026-03,-4.97%,⚪ 中性觀察,2025,-3.47,世德,19.80%,78.60000000000001,2066.TWO,9.675572664675572,📉 獲利侵蝕,1.96,1.34,50.7000007629,-194.24,190.77
-3.81,-356.73,2026-03,N/A,⚪ 數據不足,2025,201.59,智崴,N/A,-137.10000000000002,5263.TWO,0.0,🔄 轉虧為盈,0.67,-2.87,89.4000015259,-194.54999999999998,396.14
15.02,39.41,2026-03,N/A,⚪ 中性觀察,2025,24.03,視陽,N/A,510.59999999999997,6782.TW,6.786133960047004,⚠️ 獲利稀釋,3.82,14.08,231.0,-195.34,219.37
19.26,19.42,2026-03,N/A,⚪ 中性觀察,2025,22.93,意德士,N/A,285.45000000000005,7556.TWO,12.532842879663688,⚠️ 獲利稀釋,2.52,7.1,238.5,-195.95999999999998,218.89
-0.92,-31.2,2026-03,N/A,⚪ 中性觀察,2025,-4.35,晶采,N/A,63.0,8049.TWO,5.845237913595238,📉 獲利侵蝕,0.44,1.72,24.5499992371,-196.48999999999998,192.14
16.17,10.57,2026-03,N/A,⚪ 中性觀察,2025,10.24,望隼,N/A,472.04999999999995,4771.TW,6.688910073085479,⚠️ 獲利稀釋,3.66,12.71,210.5,-196.72,206.96
-51.34,-73.98,2026-03,-262.93%,⚪ 數據不足,2025,-70.0,鴻華先進-創,19.82%,-69.45,2258.TW,0.0,📉 獲利侵蝕,-0.51,-2.15,30.0499992371,-196.74,126.74
16.17,8.01,2026-03,12.10%,⚪ 中性觀察,2025,-61.08,僑威,23.99%,228.6,3078.TWO,2.854330708661417,📉 獲利侵蝕,0.72,6.07,43.5,-196.95999999999998,135.88
0.95,-9.03,2026-03,16.17%,⚪ 中性觀察,2025,8.26,南寶,33.74%,795.6,4766.TW,6.278280542986425,⚠️ 獲利稀釋,6.55,20.25,333.0,-197.02,205.28
29.59,62.03,2026-03,N/A,❌ 暫避觀望,2025,28.57,正淩,N/A,127.95000000000002,8147.TWO,15.18171160609613,⚠️ 獲利稀釋,0.9,3.08,129.5,-197.9,226.47
-4.54,-57.53,2026-03,-3.25%,❌ 暫避觀望,2025,-91.84,遠見,58.07%,15.9,3040.TW,32.35848984632076,🏰 高護城河,0.04,0.32,34.2999992371,-198.34,106.5
2.94,24.88,2026-03,6.32%,⚪ 中性觀察,2025,350.0,鮮活果汁-KY,24.61%,421.2,1256.TW,6.08974358974359,⚠️ 獲利稀釋,3.24,11.19,171.0,-198.42999999999995,548.43
0.1,4.45,2026-03,18.52%,⚪ 中性觀察,2025,-19.45,鈞興-KY,33.35%,361.8,4571.TW,6.115257048092869,📉 獲利侵蝕,2.41,9.61,147.5,-198.67,179.22
-3.53,-28.08,2026-03,N/A,⚪ 中性觀察,2025,-29.91,立端,N/A,147.45,6245.TWO,8.514750452512716,📉 獲利侵蝕,0.75,4.38,83.6999969482,-198.81,168.9
6.29,5.71,2026-03,N/A,⚪ 中性觀察,2025,0.64,中保科,N/A,249.29999999999995,9917.TW,6.3778580024067395,⚠️ 獲利稀釋,1.6,6.77,106.0,-199.3,199.94
-15.65,-75.14,2026-03,7.44%,⚪ 中性觀察,2025,-17.07,裕隆,30.14%,38.7,2201.TW,11.492247914147287,📉 獲利侵蝕,0.35,0.93,29.6499996185,-199.35,182.28
7.08,34.97,2026-03,26.59%,❌ 暫避觀望,2025,53.66,欣銓,37.83%,219.00000000000003,3264.TWO,15.136986301369861,⚠️ 獲利稀釋,1.95,5.99,221.0,-199.36,253.02
