prev_eps_yoy,symbol,advice,prev_eps,prev_year,price,est_price,rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_rev_yoy,name,status,eps
20.44,2382.TW,⚪ 中性觀察,13.7,2025,312.5,714.6,50.54,6.33%,25.55,2025-12,6.559613769941226,3.76%,-24.99,49.49,廣達,⚠️ 獲利稀釋,19.45
-10.17,6151.TWO,⚪ 中性觀察,1.06,2025,35.6500015259,49.05,3.42,N/A,-21.62,2025-12,10.902141139418962,N/A,-25.04,2.96,晉倫,📉 獲利侵蝕,1.16
-36.36,1597.TW,❌ 暫避觀望,0.5,2025,143.5,26.1,9.81,38.83%,-15.24,2025-12,82.47126436781609,9.16%,-25.05,2.59,直得,📉 獲利侵蝕,0.91
-17.76,1504.TW,⚪ 中性觀察,1.98,2025,62.4000015259,92.55000000000001,6.99,23.29%,-18.15,2025-12,10.113452435316045,6.47%,-25.14,4.91,東元,📉 獲利侵蝕,2.42
-24.7,6143.TWO,⚪ 中性觀察,3.72,2025,87.0999984741,194.55,15.03,N/A,-10.28,2025-12,6.7154971838165,N/A,-25.31,15.7,振曜,📉 獲利侵蝕,6.46
25.0,2535.TW,⚪ 中性觀察,4.37,2025,72.0999984741,217.79999999999998,50.25,12.33%,24.8,2025-12,4.965564633202479,8.34%,-25.45,47.68,達欣工,⚠️ 獲利稀釋,6.5
-40.86,2250.TW,⚪ 中性觀察,3.19,2025,63.0,158.39999999999998,-8.12,16.71%,-33.62,2025-12,5.965909090909092,2.64%,-25.5,-5.59,IKKA-KY,🌑 雙重衰退,3.99
-48.53,1723.TW,⚪ 中性觀察,2.14,2025,78.3000030518,110.1,-23.4,17.58%,-48.92,2025-12,10.667575347656676,7.03%,-25.520000000000003,-22.96,中碳,🌑 雙重衰退,2.65
1.46,8996.TW,❌ 暫避觀望,5.62,2025,1250.0,284.1,64.37,N/A,38.43,2025-12,65.99788806758183,N/A,-25.940000000000005,42.57,高力,⚠️ 獲利稀釋,9.07
-36.42,3592.TW,⚪ 中性觀察,14.09,2025,235.0,719.0999999999999,-8.12,29.04%,-34.08,2025-12,4.901960784313726,5.17%,-25.96,-8.48,瑞鼎,🌑 雙重衰退,18.24
-48.81,4770.TW,⚪ 中性觀察,8.4,2025,221.5,398.25000000000006,-26.81,28.63%,-52.93,2025-12,8.342749529190206,14.44%,-26.12,-24.07,上品,🌑 雙重衰退,10.2
-27.89,4549.TWO,⚪ 中性觀察,2.43,2025,99.5,124.95,-3.48,54.86%,-29.66,2025-12,11.944777911164465,13.53%,-26.18,-0.17,桓達,🏰 高護城河,3.32
65.0,3024.TW,⚪ 中性觀察,0.33,2025,12.6999998093,16.5,-31.39,24.73%,-57.58,2025-12,11.545454372090907,-2.71%,-26.189999999999998,25.83,憶聲,🌑 雙重衰退,0.28
-46.02,8183.TWO,⚪ 中性觀察,0.96,2025,33.25,51.75,-0.51,N/A,-26.77,2025-12,9.63768115942029,N/A,-26.259999999999998,6.74,精星,🌑 雙重衰退,2.39
-32.61,1227.TW,⚪ 中性觀察,0.94,2025,28.9500007629,47.7,-3.8,23.19%,-30.16,2025-12,9.10377382481132,4.10%,-26.36,-2.17,佳格,🌑 雙重衰退,1.33
-21.39,3015.TW,⚪ 中性觀察,1.58,2025,49.5999984741,60.6,12.58,17.44%,-13.89,2025-12,12.277227345074257,-0.45%,-26.47,17.03,全漢,📉 獲利侵蝕,1.86
2.53,5292.TW,⚪ 中性觀察,6.88,2025,240.0,361.5,27.29,N/A,0.71,2025-12,9.95850622406639,N/A,-26.58,37.75,華懋,⚠️ 獲利稀釋,9.93
-36.05,3693.TWO,⚪ 中性觀察,13.32,2025,668.0,689.6999999999999,-11.96,29.12%,-38.69,2025-12,14.528055676381037,0.48%,-26.729999999999997,-5.96,營邦,🌑 雙重衰退,15.5
-66.67,3580.TWO,❌ 暫避觀望,1.46,2025,85.9000015259,70.8,-34.55,63.82%,-61.35,2025-12,18.199152865656778,13.96%,-26.800000000000004,-37.28,友威科,🏰 高護城河,1.94
-27.55,6651.TWO,⚪ 中性觀察,4.35,2025,107.0,227.1,3.91,N/A,-22.95,2025-12,7.067371202113607,N/A,-26.86,9.61,全宇昕,📉 獲利侵蝕,6.32
8.91,2427.TW,⚪ 中性觀察,1.11,2025,21.1000003815,60.300000000000004,33.95,16.95%,6.99,2025-12,5.248756313805969,3.22%,-26.96,18.73,三商電,⚠️ 獲利稀釋,1.53
0.26,3443.TW,❌ 暫避觀望,19.48,2025,4260.0,1016.8499999999999,36.32,19.04%,9.24,2025-12,62.84112700988347,10.13%,-27.08,14.3,創意,⚠️ 獲利稀釋,28.13
-32.23,6279.TWO,⚪ 中性觀察,6.27,2025,107.5,360.5999999999999,11.63,N/A,-15.51,2025-12,4.471713810316141,N/A,-27.14,13.16,胡連,📉 獲利侵蝕,10.74
-8.44,1519.TW,❌ 暫避觀望,8.68,2025,888.0,463.50000000000006,20.89,42.20%,-6.3,2025-12,28.7378640776699,19.22%,-27.19,25.2,華城,📉 獲利侵蝕,13.99
-436.18,3691.TWO,⚪ 數據不足,-8.15,2025,118.0,-356.70000000000005,-8.54,10.51%,-35.83,2025-12,0.0,-1.93%,-27.29,-33.93,碩禾,🌑 雙重衰退,-7.62
-58.3,9921.TW,⚪ 中性觀察,2.31,2025,67.4000015259,97.64999999999999,-15.47,N/A,-42.86,2025-12,10.353302845760368,N/A,-27.39,-16.86,巨大,🌑 雙重衰退,1.84
-16.1,3533.TW,❌ 暫避觀望,47.64,2025,2615.0,2474.55,12.28,51.54%,-15.21,2025-12,15.851366915196703,29.92%,-27.490000000000002,12.55,嘉澤,🏰 高護城河,70.17
-8.3,6768.TW,⚪ 中性觀察,5.32,2025,78.0999984741,288.90000000000003,10.46,N/A,-17.06,2025-12,4.055036265529595,N/A,-27.52,16.51,志強-KY,📉 獲利侵蝕,6.77
-10.55,4905.TWO,❌ 暫避觀望,1.78,2025,78.0999984741,50.4,22.56,25.49%,-5.15,2025-12,23.244047164910718,0.20%,-27.71,23.69,台聯電,📉 獲利侵蝕,2.76
-24.24,5291.TWO,❌ 暫避觀望,0.24,2025,62.5,8.700000000000001,9.81,N/A,-17.95,2025-12,107.75862068965516,N/A,-27.759999999999998,9.23,邑昇,📉 獲利侵蝕,0.31
40.0,8085.TWO,⚪ 數據不足,-0.39,2025,12.5500001907,-35.699999999999996,10.43,N/A,-17.44,2025-12,0.0,N/A,-27.87,7.62,福華,📉 獲利侵蝕,-1.01
-30.82,2492.TW,⚪ 中性觀察,2.95,2025,131.5,144.9,4.91,18.27%,-22.96,2025-12,13.612836438923395,6.37%,-27.87,4.98,華新科,📉 獲利侵蝕,4.74
11.02,6668.TW,⚪ 數據不足,-1.11,2025,34.0,-61.49999999999999,24.6,N/A,-3.35,2025-12,0.0,N/A,-27.950000000000003,17.0,中揚光,📉 獲利侵蝕,-1.93
-10.73,5203.TW,⚪ 中性觀察,2.58,2025,65.4000015259,126.15,18.91,N/A,-9.05,2025-12,7.776456780725327,N/A,-27.96,16.83,訊連,📉 獲利侵蝕,3.63
-18.92,4164.TW,⚪ 中性觀察,0.64,2025,29.0499992371,29.550000000000004,22.15,31.61%,-5.94,2025-12,14.74619250614213,15.00%,-28.09,23.64,承業醫,📉 獲利侵蝕,1.0
0.0,6887.TW,⚪ 中性觀察,2.54,2025,37.9500007629,165.45000000000002,-12.03,N/A,-40.21,2025-12,3.4406165696192197,N/A,-28.18,-2.88,寶綠特-KY,🌑 雙重衰退,4.58
-155.28,9906.TW,⚪ 數據不足,-1.99,2025,38.25,-65.1,-70.37,N/A,-98.58,2025-12,0.0,N/A,-28.209999999999994,-85.68,欣巴巴,🔄 轉虧為盈,0.09
-67.23,1436.TW,⚪ 中性觀察,6.01,2025,49.9500007629,219.74999999999997,-44.06,52.84%,-72.4,2025-12,3.4095563660682595,-23.97%,-28.340000000000003,-39.72,華友聯,🏰 高護城河,5.39
-41.63,2233.TW,❌ 暫避觀望,5.02,2025,300.0,255.6,-10.49,30.63%,-38.87,2025-12,17.605633802816904,10.84%,-28.379999999999995,-9.39,宇隆,🌑 雙重衰退,6.7
-30.26,2476.TW,⚪ 數據不足,2.72,2025,0.0,0.0,12.66,32.99%,-15.98,2025-12,0.0,19.39%,-28.64,10.54,鉅祥,📉 獲利侵蝕,4.36
-23.04,4551.TW,⚪ 中性觀察,3.64,2025,134.0,195.6,1.71,23.25%,-27.14,2025-12,10.276073619631903,11.86%,-28.85,1.19,智伸科,📉 獲利侵蝕,6.04
-66.44,2905.TW,⚪ 中性觀察,0.53,2025,13.6999998093,19.499999999999996,-20.78,15.31%,-49.63,2025-12,10.538461391769232,0.88%,-28.85,-7.06,三商,🌑 雙重衰退,0.71
-8.07,7782.TWO,⚪ 數據不足,1.48,2025,26.5,0.0,-1.62,N/A,-30.88,2025-12,0.0,N/A,-29.259999999999998,2.13,光速火箭,🌑 雙重衰退,2.13
-39.02,4161.TWO,⚪ 中性觀察,0.78,2025,23.5,40.05,-3.25,30.16%,-32.77,2025-12,8.801498127340825,10.81%,-29.520000000000003,-5.67,聿新科,🌑 雙重衰退,1.23
-20.75,4721.TWO,⚪ 中性觀察,2.1,2025,83.5,111.14999999999999,19.28,25.58%,-10.42,2025-12,11.268556005398112,18.00%,-29.700000000000003,25.22,美琪瑪,📉 獲利侵蝕,3.01
-42.78,2748.TW,⚪ 中性觀察,1.11,2025,39.6500015259,76.20000000000002,-0.76,37.08%,-30.67,2025-12,7.805118410610235,16.89%,-29.91,-0.81,雲品,🌑 雙重衰退,2.17
-28.62,8255.TWO,⚪ 中性觀察,4.64,2025,136.0,239.70000000000002,6.91,N/A,-23.11,2025-12,8.51063829787234,N/A,-30.02,10.7,朋程,📉 獲利侵蝕,6.32
-41.86,5471.TW,❌ 暫避觀望,0.5,2025,42.0,25.65,-2.51,N/A,-32.71,2025-12,24.56140350877193,N/A,-30.200000000000003,-1.99,松翰,🌑 雙重衰退,0.72
-34.89,6412.TW,⚪ 中性觀察,4.03,2025,81.0,186.15,-7.33,N/A,-37.65,2025-12,6.526994359387591,N/A,-30.32,-2.55,群電,🌑 雙重衰退,5.2
26.58,8011.TW,⚪ 中性觀察,1.0,2025,19.3500003815,52.8,-16.56,N/A,-46.94,2025-12,5.497159199289773,N/A,-30.38,-22.22,台通,🌑 雙重衰退,1.3
-33.33,4401.TWO,⚪ 中性觀察,0.48,2025,14.3999996185,23.7,-0.68,8.57%,-31.13,2025-12,9.113923809177216,1.90%,-30.45,0.86,東隆興,🌑 雙重衰退,0.73
15.85,6136.TW,⚪ 中性觀察,0.95,2025,25.3999996185,29.7,29.83,N/A,-1.11,2025-12,12.828282635606062,N/A,-30.939999999999998,26.89,富爾特,📉 獲利侵蝕,0.89
-32.04,2493.TW,⚪ 中性觀察,3.16,2025,123.0,165.75,3.03,29.23%,-27.93,2025-12,11.131221719457013,18.00%,-30.96,1.62,揚博,📉 獲利侵蝕,4.36
-34.8,6642.TWO,⚪ 中性觀察,1.78,2025,57.2000007629,94.64999999999999,3.61,N/A,-27.37,2025-12,9.06497634911252,N/A,-30.98,6.19,富致,📉 獲利侵蝕,2.6
-63.6,2548.TW,⚪ 中性觀察,1.82,2025,126.0,184.20000000000002,152.88,28.22%,121.88,2025-12,10.26058631921824,24.04%,-31.0,-32.14,華固,⚠️ 獲利稀釋,10.15
-28.09,9918.TW,⚪ 中性觀察,1.3,2025,43.25,64.05,2.96,N/A,-28.18,2025-12,10.128805620608901,N/A,-31.14,5.03,欣天然,📉 獲利侵蝕,1.61
-26.79,2881.TW,⚪ 中性觀察,6.23,2025,90.0,316.35,9.74,42.21%,-21.56,2025-12,4.2674253200568995,22.46%,-31.299999999999997,-2.69,富邦金,📉 獲利侵蝕,8.37
-14.29,6163.TWO,❌ 暫避觀望,-0.17,2025,55.7999992371,5.3999999999999995,10.94,N/A,-20.43,2025-12,154.99999788083335,N/A,-31.369999999999997,9.55,華電網,🔄 轉虧為盈,0.75
-95.96,2208.TW,⚪ 數據不足,-1.94,2025,19.7999992371,-95.1,50.27,11.98%,18.81,2025-12,0.0,7.19%,-31.460000000000004,59.58,台船,⚠️ 獲利稀釋,-1.77
-40.0,6148.TWO,⚪ 中性觀察,0.72,2025,31.0499992371,40.5,19.79,N/A,-11.69,2025-12,11.499999717444444,N/A,-31.479999999999997,9.72,驊宏資,📉 獲利侵蝕,1.36
17.53,3090.TW,⚪ 中性觀察,4.21,2025,96.3000030518,203.85000000000002,29.54,17.93%,-2.02,2025-12,7.086092939793966,10.80%,-31.56,32.55,日電貿,📉 獲利侵蝕,5.48
0.0,2374.TW,❌ 暫避觀望,1.52,2025,78.4000015259,74.55,60.25,21.67%,28.57,2025-12,15.774648194346076,8.17%,-31.68,45.79,佳能,⚠️ 獲利稀釋,2.44
-21.61,6469.TWO,⚪ 中性觀察,3.02,2025,77.0999984741,159.9,9.39,N/A,-22.33,2025-12,7.232645260234522,N/A,-31.72,10.06,大樹,📉 獲利侵蝕,4.01
-34.98,2377.TW,⚪ 中性觀察,4.87,2025,97.6999969482,236.99999999999997,16.34,11.11%,-15.42,2025-12,6.1835441106455695,2.63%,-31.759999999999998,17.9,微星,📉 獲利侵蝕,6.8
-28.13,8091.TWO,⚪ 中性觀察,3.96,2025,192.0,194.84999999999997,6.82,N/A,-25.14,2025-12,14.780600461893766,N/A,-31.96,4.35,翔名,📉 獲利侵蝕,5.89
-1.37,6418.TWO,❌ 暫避觀望,0.72,2025,34.2000007629,30.749999999999996,-1.53,N/A,-33.64,2025-12,16.682927201414635,N/A,-32.11,-3.81,詠昇,🌑 雙重衰退,0.73
-52.91,6585.TW,⚪ 數據不足,3.81,2025,0.0,0.0,-13.21,N/A,-45.5,2025-12,0.0,N/A,-32.29,-14.46,鼎基,🌑 雙重衰退,5.64
-45.0,2603.TW,⚪ 中性觀察,27.74,2025,202.0,1346.4,-18.23,17.92%,-50.82,2025-12,2.250445632798574,9.72%,-32.59,-15.64,長榮,🌑 雙重衰退,31.68
-24.31,6548.TWO,⚪ 中性觀察,1.12,2025,51.5999984741,56.400000000000006,12.02,N/A,-20.6,2025-12,13.72340384949468,N/A,-32.620000000000005,12.56,長科*,📉 獲利侵蝕,1.63
-52.41,3567.TWO,⚪ 中性觀察,0.69,2025,28.0499992371,35.699999999999996,-10.64,34.78%,-43.32,2025-12,11.785713965168068,18.49%,-32.68,-13.96,逸昌,🌑 雙重衰退,1.06
-31.37,7777.TWO,⚪ 數據不足,0.35,2025,27.5499992371,0.0,15.88,N/A,-16.92,2025-12,0.0,N/A,-32.800000000000004,6.8,能率亞洲,📉 獲利侵蝕,0.58
-440.0,1909.TW,⚪ 數據不足,-0.54,2025,9.0500001907,-21.900000000000002,-6.47,12.46%,-39.29,2025-12,0.0,2.54%,-32.82,-6.88,榮成,🌑 雙重衰退,-0.39
-58.44,1470.TW,❌ 暫避觀望,0.32,2025,22.5,21.000000000000004,1.99,30.30%,-30.97,2025-12,16.07142857142857,18.03%,-32.96,3.3,大統新創,📉 獲利侵蝕,0.78
-2.24,4420.TWO,⚪ 中性觀察,5.23,2025,40.8499984741,311.40000000000003,22.7,4.67%,-10.52,2025-12,1.9677263234152214,-0.60%,-33.22,27.84,光明,📉 獲利侵蝕,5.53
-24.64,2897.TW,⚪ 中性觀察,0.53,2025,10.1000003815,24.750000000000004,-2.09,91.47%,-35.48,2025-12,6.121212352424242,32.72%,-33.39,-6.53,王道銀行,🏰 高護城河,0.61
-56.0,3038.TW,⚪ 中性觀察,0.82,2025,22.8999996185,40.800000000000004,-16.5,20.87%,-50.0,2025-12,8.41911750680147,0.16%,-33.5,-15.48,全台,🌑 雙重衰退,1.1
-42.25,2105.TW,⚪ 中性觀察,1.23,2025,31.2000007629,58.650000000000006,-5.68,22.84%,-39.27,2025-12,7.979539837058823,6.75%,-33.59,-4.96,正新,🌑 雙重衰退,1.5
-65.71,5258.TW,⚪ 中性觀察,1.56,2025,47.6500015259,95.55000000000001,0.46,N/A,-33.17,2025-12,7.480377005635792,N/A,-33.63,-2.59,虹堡,📉 獲利侵蝕,4.23
-34.04,4961.TW,⚪ 中性觀察,8.08,2025,152.5,403.04999999999995,-6.28,N/A,-39.94,2025-12,5.675474506885003,N/A,-33.66,-0.32,天鈺,🌑 雙重衰退,9.65
-53.91,4994.TW,❌ 暫避觀望,1.71,2025,95.9000015259,85.65,-25.18,N/A,-59.0,2025-12,16.795096589474607,N/A,-33.82,-27.43,傳奇,🌑 雙重衰退,1.96
-8.59,3305.TW,⚪ 中性觀察,2.57,2025,108.5,124.95,29.36,13.39%,-4.59,2025-12,13.025210084033613,3.80%,-33.95,30.27,昇貿,📉 獲利侵蝕,3.16
-40.28,1785.TWO,❌ 暫避觀望,1.27,2025,165.5,76.64999999999999,32.39,16.83%,-1.88,2025-12,32.38747553816047,11.95%,-34.27,30.97,光洋科,📉 獲利侵蝕,3.14
-39.53,5906.TW,❌ 暫避觀望,0.78,2025,49.9500007629,46.349999999999994,-7.04,N/A,-41.32,2025-12,16.165048790582524,N/A,-34.28,-10.26,台南-KY,🌑 雙重衰退,0.98
-69.69,6716.TWO,❌ 暫避觀望,1.19,2025,82.1999969482,60.6,-15.3,N/A,-49.65,2025-12,20.346533898069307,N/A,-34.349999999999994,-16.58,應廣,🌑 雙重衰退,2.19
-7.04,6126.TWO,❌ 暫避觀望,0.66,2025,31.1000003815,31.050000000000004,7.41,N/A,-27.08,2025-12,15.024154773671496,N/A,-34.489999999999995,5.58,信音,📉 獲利侵蝕,0.71
-42.53,5353.TWO,⚪ 中性觀察,1.0,2025,26.25,51.150000000000006,-1.77,N/A,-36.28,2025-12,7.697947214076246,N/A,-34.51,-5.73,台林,🌑 雙重衰退,1.38
-52.87,6155.TW,❌ 暫避觀望,0.41,2025,46.0499992371,19.799999999999997,10.87,N/A,-23.71,2025-12,34.886363058409096,N/A,-34.58,11.9,鈞寶,📉 獲利侵蝕,0.74
-58.62,6834.TW,❌ 暫避觀望,0.24,2025,37.5999984741,13.200000000000001,12.86,N/A,-21.88,2025-12,42.72727099329545,N/A,-34.739999999999995,17.47,天二科技,📉 獲利侵蝕,0.5
-55.93,3680.TWO,❌ 暫避觀望,4.2,2025,537.0,277.04999999999995,12.26,43.28%,-22.51,2025-12,29.07417433676232,17.47%,-34.77,0.17,家登,📉 獲利侵蝕,9.43
-83.27,2314.TW,⚪ 數據不足,-4.71,2025,14.1000003815,-195.15000000000003,0.49,2.93%,-34.29,2025-12,0.0,-21.07%,-34.78,-21.59,台揚,📉 獲利侵蝕,-6.11
-45.0,1308.TW,⚪ 數據不足,-1.16,2025,15.0500001907,-63.3,-4.78,6.52%,-39.68,2025-12,0.0,2.26%,-34.9,-3.08,亞聚,🌑 雙重衰退,-1.76
-32.24,3617.TW,⚪ 中性觀察,11.6,2025,186.5,525.9000000000001,-4.98,51.62%,-40.33,2025-12,5.319452367370222,10.14%,-35.349999999999994,-1.7,碩天,🏰 高護城河,14.47
-51.25,2387.TW,⚪ 中性觀察,2.56,2025,40.5,124.95,-19.78,13.53%,-55.56,2025-12,4.861944777911164,3.69%,-35.78,-18.24,精元,🌑 雙重衰退,3.47
-23.33,6221.TWO,⚪ 中性觀察,1.84,2025,26.0,99.3,2.45,N/A,-33.33,2025-12,3.927492447129909,N/A,-35.78,19.24,晉泰,📉 獲利侵蝕,2.35
44.29,6667.TWO,⚪ 中性觀察,9.96,2025,266.0,507.45,75.17,N/A,39.39,2025-12,7.862843629914278,N/A,-35.78,80.9,信紘科,⚠️ 獲利稀釋,13.77
-18.1,6683.TWO,❌ 暫避觀望,10.08,2025,2125.0,513.4499999999999,23.03,N/A,-12.9,2025-12,62.08004674262344,N/A,-35.93,27.1,雍智科技,📉 獲利侵蝕,15.42
33.33,5514.TWO,⚪ 數據不足,-0.04,2025,15.6999998093,-5.1000000000000005,-99.16,N/A,-135.14,2025-12,0.0,N/A,-35.97999999999999,0.0,三豐,🌑 雙重衰退,-0.13
-45.93,1786.TW,⚪ 中性觀察,1.38,2025,57.5,74.7,0.37,75.32%,-35.61,2025-12,11.546184738955823,19.86%,-35.98,1.13,科妍,🏰 高護城河,2.24
-34.07,2353.TW,⚪ 中性觀察,0.9,2025,27.6000003815,42.900000000000006,4.14,11.56%,-31.87,2025-12,9.650349783741257,2.51%,-36.01,1.31,宏��,📉 獲利侵蝕,1.26
24.61,2736.TWO,⚪ 數據不足,-1.67,2025,12.8500003815,-66.9,36.07,51.65%,0.0,2025-12,0.0,-9.65%,-36.07,51.06,富野,🏰 高護城河,-1.83
-22.73,3564.TWO,❌ 暫避觀望,0.51,2025,40.2999992371,22.800000000000004,9.25,20.85%,-26.97,2025-12,26.513157392828944,1.19%,-36.22,11.47,其陽,📉 獲利侵蝕,0.65
-46.58,3372.TWO,⚪ 數據不足,-1.07,2025,18.5,-51.45,21.56,-2.87%,-15.09,2025-12,0.0,-10.81%,-36.65,16.7,典範,📉 獲利侵蝕,-1.22
-67.46,6906.TW,❌ 暫避觀望,0.56,2025,61.7999992371,47.7,-11.58,N/A,-48.45,2025-12,19.433962024245282,N/A,-36.870000000000005,-7.5,現觀科,🌑 雙重衰退,1.87
-57.7,6597.TWO,⚪ 中性觀察,1.62,2025,62.4000015259,85.49999999999999,-11.79,N/A,-48.7,2025-12,10.947368688754388,N/A,-36.910000000000004,-13.06,立誠,🌑 雙重衰退,2.51
-31.25,3338.TW,❌ 暫避觀望,1.44,2025,74.1999969482,74.10000000000001,-3.54,21.43%,-40.47,2025-12,15.020242297206476,4.40%,-36.93,-0.18,泰碩,🌑 雙重衰退,1.8
-50.39,6937.TW,❌ 暫避觀望,1.92,2025,331.0,100.05,-13.26,N/A,-50.25,2025-12,49.62518740629685,N/A,-36.99,-2.93,天虹,🌑 雙重衰退,3.01
-37.59,2489.TW,❌ 暫避觀望,0.81,2025,42.0999984741,40.05,6.13,9.15%,-31.22,2025-12,15.767789690674157,0.67%,-37.35,5.27,瑞軒,📉 獲利侵蝕,1.22
-36.65,4580.TWO,⚪ 中性觀察,4.09,2025,79.5999984741,179.25000000000003,-5.55,31.57%,-42.92,2025-12,6.66108773841841,12.43%,-37.370000000000005,-2.47,捷流閥業,🌑 雙重衰退,5.03
-57.79,3206.TWO,⚪ 中性觀察,1.49,2025,34.4000015259,78.60000000000001,-13.21,21.42%,-50.73,2025-12,6.564885787385497,4.13%,-37.519999999999996,-12.52,志豐,🌑 雙重衰退,2.02
-37.32,7732.TW,⚪ 中性觀察,1.3,2025,36.75,70.35000000000001,0.66,N/A,-37.18,2025-12,7.835820895522388,N/A,-37.839999999999996,4.64,金興精密,📉 獲利侵蝕,1.73
-72.48,1339.TW,⚪ 中性觀察,1.12,2025,41.0,70.65,-14.02,33.66%,-51.9,2025-12,8.704883227176222,13.17%,-37.879999999999995,-9.85,昭輝,🌑 雙重衰退,2.41
342.86,1616.TW,⚪ 中性觀察,2.22,2025,22.1499996185,90.3,13.38,13.02%,-24.5,2025-12,3.679401929983389,9.95%,-37.88,21.44,億泰,📉 獲利侵蝕,1.55
-64.63,1434.TW,❌ 暫避觀望,0.29,2025,15.8999996185,15.0,-4.08,10.73%,-42.05,2025-12,15.8999996185,1.58%,-37.97,-2.03,福懋,🌑 雙重衰退,0.51
-113.06,2724.TWO,⚪ 數據不足,-0.35,2025,15.8000001907,-10.350000000000001,-68.65,16.85%,-106.76,2025-12,0.0,-24.14%,-38.11,-75.21,藝舍-KY,🌑 雙重衰退,-0.2
-73.37,2495.TW,❌ 暫避觀望,0.45,2025,40.2000007629,23.999999999999996,-10.89,43.31%,-49.1,2025-12,25.1250004768125,9.76%,-38.21,-14.6,普安,🌑 雙重衰退,1.13
-34.26,6284.TWO,⚪ 中性觀察,3.12,2025,75.4000015259,159.3,3.44,N/A,-34.8,2025-12,7.099811819764594,N/A,-38.239999999999995,5.83,佳邦,📉 獲利侵蝕,4.36
-178.52,6441.TWO,⚪ 數據不足,-3.76,2025,29.3999996185,-188.25,-56.46,N/A,-94.72,2025-12,0.0,N/A,-38.26,-53.82,廣錠,🌑 雙重衰退,-5.16
-39.44,6147.TWO,❌ 暫避觀望,2.62,2025,163.0,130.8,5.49,N/A,-32.79,2025-12,18.692660550458715,N/A,-38.28,7.16,頎邦,📉 獲利侵蝕,3.74
-56.52,6207.TWO,❌ 暫避觀望,0.7,2025,64.5,33.0,-18.16,N/A,-56.52,2025-12,29.318181818181817,N/A,-38.36,-6.79,雷科,🌑 雙重衰退,0.9
9.07,6637.TWO,⚪ 中性觀察,5.8,2025,72.3000030518,279.15,40.45,N/A,1.91,2025-12,3.8850082241698014,N/A,-38.540000000000006,47.8,醫影,⚠️ 獲利稀釋,7.17
-55.47,3438.TWO,❌ 暫避觀望,0.57,2025,54.9000015259,30.6,4.92,38.12%,-33.77,2025-12,26.91176545387255,-0.86%,-38.690000000000005,8.0,類比科,📉 獲利侵蝕,1.0
-31.0,2352.TW,⚪ 中性觀察,0.59,2025,23.8999996185,28.799999999999997,3.09,17.06%,-35.71,2025-12,12.447916467968751,1.17%,-38.8,5.54,佳世達,📉 獲利侵蝕,0.64
-75.0,5905.TWO,⚪ 數據不足,-0.36,2025,7.9499998093,-21.9,9.65,N/A,-29.17,2025-12,0.0,N/A,-38.82,1.87,南仁湖,📉 獲利侵蝕,-0.63
2.72,2641.TWO,⚪ 中性觀察,1.55,2025,17.1499996185,71.55,43.12,44.07%,4.26,2025-12,3.5953877606918243,38.28%,-38.86,46.32,正德,⚠️ 獲利稀釋,2.01
-74.86,7728.TWO,❌ 暫避觀望,1.85,2025,693.0,135.45,-6.16,N/A,-45.05,2025-12,76.74418604651163,N/A,-38.89,-20.52,光焱科技,🌑 雙重衰退,4.92
-92.11,1805.TW,❌ 暫避觀望,0.06,2025,10.8500003815,9.45,-54.43,21.75%,-93.38,2025-12,17.222222827777777,10.56%,-38.949999999999996,1968.35,寶徠,🌑 雙重衰退,0.2
-71.89,4767.TWO,⚪ 中性觀察,0.61,2025,26.7000007629,39.15,-17.06,24.63%,-56.03,2025-12,10.229885349770116,7.42%,-38.97,-15.03,誠泰科技,🌑 雙重衰退,1.24
-54.21,8102.TWO,⚪ 數據不足,1.63,2025,68.4000015259,0.0,-23.31,N/A,-62.55,2025-12,0.0,N/A,-39.239999999999995,-16.46,傑霖科技,🌑 雙重衰退,2.25
-78.92,8045.TW,❌ 暫避觀望,0.43,2025,73.3000030518,17.400000000000002,-31.12,N/A,-70.37,2025-12,63.18965780327586,N/A,-39.25,-27.96,達運光電,🌑 雙重衰退,0.64
137.3,6669.TW,⚪ 中性觀察,200.85,2025,4675.0,9698.099999999999,163.68,N/A,124.43,2025-12,7.230797785133171,N/A,-39.25,168.74,緯穎,⚠️ 獲利稀釋,275.06
-40.97,6028.TWO,⚪ 數據不足,5.85,2025,79.9000015259,0.0,5.26,N/A,-34.17,2025-12,0.0,N/A,-39.43,8.76,公勝保經,📉 獲利侵蝕,7.86
-6.86,3413.TW,⚪ 中性觀察,16.22,2025,309.5,817.1999999999999,26.66,23.90%,-12.83,2025-12,5.680983847283407,11.87%,-39.49,33.97,京鼎,📉 獲利侵蝕,21.44
-85.11,3083.TWO,❌ 暫避觀望,0.14,2025,27.25,10.350000000000001,-7.4,87.57%,-46.91,2025-12,39.4927536231884,12.73%,-39.51,-19.4,網龍,🏰 高護城河,0.43
-24.29,3715.TW,❌ 暫避觀望,2.4,2025,174.0,119.24999999999999,9.37,17.76%,-30.16,2025-12,21.88679245283019,3.42%,-39.53,6.68,定穎投控,📉 獲利侵蝕,2.7
-24.5,4441.TW,⚪ 數據不足,11.38,2025,0.0,0.0,28.28,24.81%,-11.39,2025-12,0.0,9.90%,-39.67,28.9,振大環球,📉 獲利侵蝕,14.79
