expansion,eps_yoy,date,om,prev_eps,est_price,pe,symbol,prev_year,prev_rev_yoy,gm,name,eps,status,advice,prev_eps_yoy,price,rev_yoy
-406.06,8.82,2026-03,-478.52%,-2.18,-100.49999999999999,0.0,4743.TWO,2025,9.49,41.13%,合一,-0.31,⚠️ 獲利稀釋,⚪ 數據不足,10.29,46.9500007629,414.88
-407.8,-3.0,2026-03,N/A,9.4,348.3,4.0094745251550385,6176.TW,2025,-5.52,N/A,瑞儀,2.29,📉 獲利侵蝕,⚪ 中性觀察,-40.24,93.0999984741,404.8
-407.82,-121.43,2026-03,N/A,-0.27,-15.9,0.0,9950.TWO,2025,-17.71,N/A,萬國通,-0.03,📉 獲利侵蝕,⚪ 數據不足,-126.47,10.3500003815,286.39
-408.66999999999996,150.0,2026-03,10.88%,0.28,10.65,24.084507579577462,1776.TW,2025,-15.76,22.50%,展宇,0.35,⚠️ 獲利稀釋,❌ 暫避觀望,-64.1,17.1000003815,558.67
-408.66999999999996,-48.08,2026-03,1.41%,0.95,28.35,14.814814814814813,2235.TWO,2025,-6.01,16.15%,謚源,0.27,📉 獲利侵蝕,⚪ 中性觀察,-64.42,28.0,360.59
-408.67,2.12,2026-03,9.90%,14.79,0.0,0.0,4441.TW,2025,28.28,24.81%,振大環球,4.81,⚠️ 獲利稀釋,⚪ 數據不足,-11.39,0.0,410.79
-409.07,71.27,2026-03,10.13%,28.13,1093.5,82.51028806584361,3443.TW,2025,36.32,19.04%,創意,12.28,⚠️ 獲利稀釋,❌ 暫避觀望,9.24,6015.0,480.34
-410.07000000000005,110.77,2026-03,7.19%,-1.77,-84.29999999999998,0.0,2208.TW,2025,50.27,11.98%,台船,0.07,🔄 轉虧為盈,⚪ 數據不足,18.81,19.2000007629,520.84
-410.11,11.36,2026-03,N/A,1.63,57.3,19.240837696335078,6548.TWO,2025,12.02,N/A,長科*,0.51,⚠️ 獲利稀釋,❌ 暫避觀望,-20.6,73.5,421.47
-410.32,60.87,2026-03,N/A,3.75,124.05,5.701330293337365,7718.TWO,2025,1.44,N/A,友鋮,1.5,⚠️ 獲利稀釋,⚪ 中性觀察,-40.13,47.1500015259,471.19
-410.77,15.93,2026-03,9.53%,1.98,116.7,12.750642281259639,4912.TW,2025,10.44,22.10%,聯德控股-KY,1.35,⚠️ 獲利稀釋,⚪ 中性觀察,-70.28,99.1999969482,426.7
-411.77000000000004,-37.04,2026-03,12.04%,0.9,31.5,25.90476263138095,4119.TW,2025,-11.81,28.02%,旭富,0.17,📉 獲利侵蝕,❌ 暫避觀望,-79.87,54.4000015259,374.73
-413.58,0.0,2026-03,1.74%,0.19,6.6,90.22727446113636,1809.TW,2025,3.41,21.38%,中釉,0.05,📉 獲利侵蝕,❌ 暫避觀望,-42.42,39.7000007629,413.58
-414.90999999999997,-14.45,2026-03,N/A,23.26,833.55,7.018175274428648,6414.TW,2025,-2.8,N/A,樺漢,5.15,📉 獲利侵蝕,⚪ 中性觀察,10.59,390.0,400.46
-415.94,-47.17,2026-03,3.22%,1.53,56.55,5.994695061405835,2427.TW,2025,33.95,16.95%,三商電,0.28,📉 獲利侵蝕,⚪ 中性觀察,6.99,22.6000003815,368.77
-416.09999999999997,-9.21,2026-03,N/A,2.45,90.9,5.585808329059405,9931.TW,2025,-19.51,N/A,欣高,0.69,📉 獲利侵蝕,⚪ 中性觀察,-14.34,33.8499984741,406.89
-417.82,10.14,2026-03,10.49%,6.64,241.95,19.68381897086175,2301.TW,2025,21.11,21.72%,光寶科,1.66,⚠️ 獲利稀釋,❌ 暫避觀望,28.09,317.5,427.96
-417.94000000000005,200.0,2026-03,N/A,4.94,140.85000000000002,66.02768903088392,6831.TW,2025,84.7,N/A,邁科,0.66,⚠️ 獲利稀釋,❌ 暫避觀望,151.41,620.0,617.94
-418.01,-56.67,2026-03,4.40%,1.8,69.00000000000001,13.95652107569565,3338.TW,2025,-3.54,21.43%,泰碩,0.27,📉 獲利侵蝕,⚪ 中性觀察,-40.47,64.1999969482,361.34
-420.65000000000003,-109.23,2026-03,N/A,-5.16,-198.90000000000003,0.0,6441.TWO,2025,-56.46,N/A,廣錠,-1.36,📉 獲利侵蝕,⚪ 數據不足,-94.72,21.25,311.42
-421.78,105.59,2026-03,-11.28%,-5.26,-207.6,0.0,4923.TWO,2025,10.31,25.62%,力士,0.1,🔄 轉虧為盈,⚪ 數據不足,-124.23,56.4000015259,527.37
-421.85,-34.44,2026-03,N/A,3.74,126.15,21.700356718192626,6147.TWO,2025,5.49,N/A,頎邦,0.59,📉 獲利侵蝕,❌ 暫避觀望,-32.79,182.5,387.41
-423.15,166.0,2026-03,N/A,1.91,22.200000000000003,27.432431401418913,9933.TW,2025,-23.41,N/A,中鼎,1.0,⚠️ 獲利稀釋,❌ 暫避觀望,-20.92,40.5999984741,589.15
-424.75,-96.12,2026-03,0.40%,5.2,210.6,8.93874643874644,3558.TWO,2025,25.46,14.36%,神準,0.1,📉 獲利侵蝕,⚪ 中性觀察,27.76,125.5,328.63
-426.49,-56.0,2026-03,N/A,1.42,31.5,11.523809887095238,8928.TWO,2025,7.97,N/A,鉅明,0.66,📉 獲利侵蝕,⚪ 中性觀察,-48.36,24.2000007629,370.49
-427.64,33.09,2026-03,N/A,6.46,237.0,6.867088607594936,6629.TWO,2025,7.66,N/A,泰金-KY,3.58,⚠️ 獲利稀釋,⚪ 中性觀察,-40.72,108.5,460.73
-428.18,25.0,2026-03,-7.81%,-0.82,-31.050000000000004,0.0,1324.TW,2025,-7.7,11.27%,地球,-0.06,⚠️ 獲利稀釋,⚪ 數據不足,-1011.11,10.25,453.18
-428.34,-88.89,2026-03,0.28%,0.67,18.6,35.483870967741936,3552.TWO,2025,-0.85,19.47%,同致,0.01,📉 獲利侵蝕,❌ 暫避觀望,-56.49,44.0,339.45
-428.46000000000004,-29.41,2026-03,N/A,0.14,10.799999999999999,33.88888835902778,6244.TWO,2025,-5.05,N/A,茂迪,0.12,📉 獲利侵蝕,❌ 暫避觀望,-77.05,24.3999996185,399.05
-429.73,88.16,2026-03,7.94%,4.3,160.5,5.915887779168225,3171.TWO,2025,32.43,25.09%,炎洲流通,1.44,⚠️ 獲利稀釋,⚪ 中性觀察,36.94,63.2999992371,517.89
-430.08000000000004,178.38,2026-03,7.74%,1.22,48.75,76.76923076923077,4764.TW,2025,5.46,23.49%,雙鍵,1.03,⚠️ 獲利稀釋,❌ 暫避觀望,377.27,249.5,608.46
-430.55,379.17,2026-03,2.26%,0.43,32.85,43.37899543378995,2465.TW,2025,5.42,10.44%,麗臺,1.15,⚠️ 獲利稀釋,❌ 暫避觀望,107.41,95.0,809.72
-431.0,-44.9,2026-03,N/A,8.72,320.1,8.528584817244612,7703.TWO,2025,31.42,N/A,銳澤,1.08,📉 獲利侵蝕,⚪ 中性觀察,27.67,182.0,386.1
-431.11,57.89,2026-03,0.61%,0.58,23.249999999999996,30.774194040580646,3467.TWO,2025,-0.57,19.12%,台灣精材,0.3,⚠️ 獲利稀釋,❌ 暫避觀望,-44.12,47.7000007629,489.0
-432.14,-185.71,2026-03,27.02%,0.34,-4.199999999999999,0.0,4530.TWO,2025,455.57,52.20%,宏易,-0.2,🏰 高護城河,⚪ 數據不足,126.0,29.8999996185,246.43
-432.34999999999997,32.35,2026-03,N/A,0.5,14.85,95.15151206888889,6834.TW,2025,12.86,N/A,天二科技,0.45,⚠️ 獲利稀釋,❌ 暫避觀望,-21.88,94.1999969482,464.7
-432.90000000000003,83.33,2026-03,N/A,0.28,7.95,38.679245283018865,9940.TW,2025,-10.36,N/A,信義,0.22,⚠️ 獲利稀釋,❌ 暫避觀望,-88.43,20.5,516.23
-433.32,0.0,2026-03,N/A,5.2,186.15,6.373891899605157,6412.TW,2025,-7.33,N/A,群電,1.01,📉 獲利侵蝕,⚪ 中性觀察,-37.65,79.0999984741,433.32
-433.47,-60.0,2026-03,1.12%,-0.27,-10.350000000000001,0.0,1460.TW,2025,-9.38,16.50%,宏遠,0.02,🔄 轉虧為盈,⚪ 數據不足,35.0,6.6199998856,373.47
-434.09,-5.06,2026-03,N/A,-17.51,-587.7,0.0,6462.TWO,2025,11.11,N/A,神盾,-2.7,📉 獲利侵蝕,⚪ 數據不足,-56.06,101.0,429.03
-434.2,28.57,2026-03,3.76%,-1.6,-40.650000000000006,0.0,1101.TW,2025,-3.11,18.49%,台泥,0.1,🔄 轉虧為盈,⚪ 數據不足,-203.45,24.2999992371,462.77
-435.76,22.61,2026-03,N/A,6.46,198.15,6.760030511112793,6143.TWO,2025,15.03,N/A,振曜,1.41,⚠️ 獲利稀釋,⚪ 中性觀察,-10.28,89.3000030518,458.37
-436.9,-190.48,2026-03,N/A,0.67,20.400000000000002,119.85294117647058,6762.TWO,2025,19.58,N/A,達亞,-0.38,📉 獲利侵蝕,❌ 暫避觀望,-64.17,163.0,246.42
-438.27,0.0,2026-03,N/A,7.81,346.49999999999994,1.4069264069264071,6186.TWO,2025,3.72,N/A,新潤,2.09,📉 獲利侵蝕,⚪ 中性觀察,38.72,32.5,438.27
-438.79,-20.17,2026-03,N/A,3.93,139.8,3.004291845493562,9945.TW,2025,23.56,N/A,潤泰新,0.99,📉 獲利侵蝕,⚪ 中性觀察,-35.22,28.0,418.62
-439.52,-8.57,2026-03,6.72%,9.05,363.15000000000003,4.4609665427509295,2385.TW,2025,-5.73,16.76%,群光,2.0,📉 獲利侵蝕,⚪ 中性觀察,-27.23,108.0,430.95
-444.71,14.81,2026-03,N/A,2.23,0.0,0.0,8917.TWO,2025,11.76,N/A,欣泰,0.62,⚠️ 獲利稀釋,⚪ 數據不足,-5.51,0.0,459.52
-445.01,240.0,2026-03,N/A,-1.15,-28.649999999999995,0.0,6218.TWO,2025,4.45,N/A,豪勉,0.35,🔄 轉虧為盈,⚪ 數據不足,31.55,40.7000007629,685.01
-447.26,-47.06,2026-03,12.03%,10.39,368.09999999999997,4.421352893235534,1215.TW,2025,1.7,20.24%,卜蜂,1.26,📉 獲利侵蝕,⚪ 中性觀察,58.63,108.5,400.2
-447.99,77.78,2026-03,N/A,0.02,3.9000000000000004,142.49999706576924,6477.TW,2025,-4.46,N/A,安集,-0.02,⚠️ 獲利稀釋,❌ 暫避觀望,102.99,37.0499992371,525.77
-448.36,-77.78,2026-03,0.36%,2.45,67.05,14.026845808255034,1259.TWO,2025,0.27,23.02%,安心,0.06,📉 獲利侵蝕,⚪ 中性觀察,19.51,62.7000007629,370.58
-448.52,-258.33,2026-03,N/A,-1.3,-50.25000000000001,0.0,1781.TWO,2025,-43.65,N/A,合世,-0.19,📉 獲利侵蝕,⚪ 數據不足,-354.9,10.5,190.19
-449.05,34.62,2026-03,15.72%,4.31,161.54999999999998,11.002785515320335,2441.TW,2025,10.19,19.91%,超豐,1.4,⚠️ 獲利稀釋,⚪ 中性觀察,-1.82,118.5,483.67
-450.16,38.46,2026-03,-68.47%,-0.1,-10.5,0.0,4609.TWO,2025,23.71,4.92%,唐鋒,-0.08,⚠️ 獲利稀釋,⚪ 數據不足,78.72,4.5900001526,488.62
-450.58,244.44,2026-03,-0.03%,1.19,32.25,13.906976566744188,1907.TW,2025,-6.08,13.94%,永豐餘,0.13,⚠️ 獲利稀釋,⚪ 中性觀察,21.43,29.8999996185,695.02
-450.81,-66.67,2026-03,6.58%,0.44,0.0,0.0,1584.TWO,2025,-9.94,14.01%,精剛,0.09,📉 獲利侵蝕,⚪ 數據不足,-66.92,0.0,384.14
-452.18,-73.08,2026-03,N/A,0.44,4.950000000000002,123.63636132454542,8182.TWO,2025,-2.15,N/A,加高,0.14,📉 獲利侵蝕,❌ 暫避觀望,-81.97,40.7999992371,379.1
-454.54,-28.8,2026-03,N/A,6.05,209.39999999999998,5.136102933252149,9802.TW,2025,18.36,N/A,鈺齊-KY,0.89,📉 獲利侵蝕,⚪ 中性觀察,11.23,71.6999969482,425.74
-455.06,-111.11,2026-03,4.98%,0.69,35.699999999999996,20.25210116088235,2540.TW,2025,1.31,20.31%,愛山林,-0.01,📉 獲利侵蝕,❌ 暫避觀望,-77.63,48.2000007629,343.95
-455.34000000000003,100.0,2026-03,N/A,0.06,1.3499999999999999,112.77777353888891,1506.TW,2025,3.37,N/A,正道,0.02,⚠️ 獲利稀釋,❌ 暫避觀望,-57.14,10.1499996185,555.34
-456.28999999999996,-17.65,2026-03,-45.05%,-2.36,-87.6,0.0,3259.TWO,2025,17.89,15.22%,鑫創,-0.6,📉 獲利侵蝕,⚪ 數據不足,4.84,14.1000003815,438.64
-457.06,-100.0,2026-03,-7.19%,-0.46,-17.25,0.0,3178.TWO,2025,-4.4,9.34%,公準,0.0,📉 獲利侵蝕,⚪ 數據不足,-143.4,62.5,357.06
-457.86,88.76,2026-03,30.89%,11.94,0.0,0.0,2072.TW,2025,6.33,35.24%,世紀風電,5.26,⚠️ 獲利稀釋,⚪ 數據不足,34.92,0.0,546.62
-458.17999999999995,-39.72,2026-03,5.69%,-7.93,-182.85,0.0,3032.TW,2025,51.16,19.78%,偉訓,0.85,🔄 轉虧為盈,⚪ 數據不足,-272.65,79.8000030518,418.46
-458.61999999999995,91.67,2026-03,5.94%,0.26,13.05,17.298850793908045,4306.TW,2025,-16.46,15.11%,炎洲,0.24,⚠️ 獲利稀釋,❌ 暫避觀望,-79.17,15.0500001907,550.29
-458.66999999999996,-44.83,2026-03,2.64%,3.99,150.29999999999998,5.9580839084730535,2250.TW,2025,-8.12,16.71%,IKKA-KY,0.64,📉 獲利侵蝕,⚪ 中性觀察,-33.62,59.7000007629,413.84
-458.78000000000003,26.34,2026-03,0.97%,7.73,330.0,4.4818181124590915,4439.TW,2025,29.26,15.60%,冠星-KY,2.59,⚠️ 獲利稀釋,⚪ 中性觀察,346.24,98.5999984741,485.12
-460.25,-2.56,2026-03,-25.62%,-3.18,-80.70000000000002,0.0,4745.TWO,2025,-29.49,5.44%,合富-KY,-0.4,📉 獲利侵蝕,⚪ 數據不足,-31900.0,11.8999996185,457.69
-460.28000000000003,-47.37,2026-03,N/A,2.18,76.95,8.732943321072126,8240.TWO,2025,-5.0,N/A,華宏,0.4,📉 獲利侵蝕,⚪ 中性觀察,-27.57,44.7999992371,412.91
-461.44000000000005,160.0,2026-03,6.14%,0.53,-3.4499999999999997,0.0,4413.TWO,2025,114.77,24.00%,飛寶企業,0.15,⚠️ 獲利稀釋,⚪ 數據不足,783.33,19.7999992371,621.44
-462.03999999999996,-225.0,2026-03,N/A,-0.55,-10.95,0.0,8104.TW,2025,54.84,N/A,錸寶,-0.39,📉 獲利侵蝕,⚪ 數據不足,-433.33,31.5,237.04
-462.09999999999997,193.55,2026-03,N/A,9.58,265.79999999999995,8.690744920993229,6419.TWO,2025,-35.84,N/A,京晨科,4.55,⚠️ 獲利稀釋,⚪ 中性觀察,-8.41,154.0,655.65
-462.36,-81.54,2026-03,7.61%,2.07,71.55000000000001,3.5849057403563935,4552.TW,2025,-4.56,19.46%,力達-KY,0.12,📉 獲利侵蝕,⚪ 中性觀察,73.95,17.1000003815,380.82
-463.06,-200.0,2026-03,10.64%,0.7,15.449999999999998,28.495146001456316,1796.TWO,2025,29.92,31.84%,金穎生技,-0.16,📉 獲利侵蝕,❌ 暫避觀望,229.63,29.3500003815,263.06
-463.82,8.11,2026-03,-1.85%,1.34,47.70000000000001,10.628930577704402,4935.TW,2025,-22.97,14.61%,茂林-KY,0.4,⚠️ 獲利稀釋,⚪ 中性觀察,-67.32,33.7999992371,471.93
-466.64,34.79,2026-03,N/A,19.42,0.0,0.0,6881.TWO,2025,22.91,N/A,潤德,5.23,⚠️ 獲利稀釋,⚪ 數據不足,30.07,0.0,501.43
-466.64,34.72,2026-03,N/A,-7.24,-271.8,0.0,6499.TWO,2025,43.24,N/A,益安,-1.26,⚠️ 獲利稀釋,⚪ 數據不足,21.08,75.3000030518,501.36
-468.06,-98.76,2026-03,N/A,4.18,151.95,4.471865670000001,8442.TW,2025,-2.85,N/A,威宏-KY,0.03,📉 獲利侵蝕,⚪ 中性觀察,-62.99,45.2999992371,369.3
-468.38,-113.39,2026-03,0.14%,1.72,42.00000000000001,9.999999999999998,1522.TW,2025,21.35,15.03%,堤維西,-0.19,📉 獲利侵蝕,⚪ 中性觀察,-61.33,28.0,354.99
-468.95,0.0,2026-03,1.56%,0.09,12.900000000000002,24.244186490116274,2646.TW,2025,23.93,13.18%,星宇航空,0.3,📉 獲利侵蝕,❌ 暫避觀望,-79.55,20.8500003815,468.95
-469.0,-33.8,2026-03,6.80%,2.05,78.14999999999999,4.5969291291554715,4532.TW,2025,-5.76,17.17%,瑞智,0.48,📉 獲利侵蝕,⚪ 中性觀察,0.5,23.9500007629,435.2
-470.76,21.74,2026-03,9.36%,2.42,96.0,3.1796875596093748,2610.TW,2025,2.58,18.07%,華航,0.85,⚠️ 獲利稀釋,⚪ 中性觀察,2.11,20.3500003815,492.5
-471.32000000000005,109.52,2026-03,N/A,6.56,202.95000000000002,10.716925351071692,7631.TW,2025,29.58,N/A,聚賢研發-創,1.76,⚠️ 獲利稀釋,⚪ 中性觀察,13.97,145.0,580.84
-472.13,-154.26,2026-03,N/A,1.84,75.9,20.35573122529644,9921.TW,2025,-15.47,N/A,巨大,-0.51,📉 獲利侵蝕,❌ 暫避觀望,-42.86,103.0,317.87
-474.96999999999997,-463.64,2026-03,-3.78%,0.32,0.0,0.0,4169.TW,2025,2.84,44.20%,泰宗,-0.45,📉 獲利侵蝕,⚪ 數據不足,-11.11,0.0,11.33
-476.41,79.42,2026-03,N/A,12.13,444.75,50.25295109612142,6274.TWO,2025,31.51,N/A,台燿,4.36,⚠️ 獲利稀釋,❌ 暫避觀望,25.11,1490.0,555.83
-477.1500000000001,166.67,2026-03,6.52%,-1.02,-33.15,0.0,3685.TWO,2025,-4.04,22.32%,元創精密,0.1,🔄 轉虧為盈,⚪ 數據不足,-92.45,36.9000015259,643.82
-478.01,4.07,2026-03,N/A,2.51,77.1,10.933852288501946,3537.TWO,2025,3.51,N/A,堡達,1.28,⚠️ 獲利稀釋,⚪ 中性觀察,-31.61,56.2000007629,482.08
-478.55,169.7,2026-03,6.20%,-2.0,-101.55,0.0,3095.TWO,2025,6.53,20.83%,及成,0.75,🔄 轉虧為盈,⚪ 數據不足,-338.6,35.5,648.25
-478.78,-83.33,2026-03,-24.84%,-0.87,-26.999999999999996,0.0,1445.TW,2025,-22.14,6.55%,大宇,0.03,🔄 轉虧為盈,⚪ 數據不足,42.76,10.5,395.45
-480.03000000000003,67.92,2026-03,N/A,-4.63,-89.85000000000001,0.0,6111.TWO,2025,46.15,N/A,光聚晶電,-0.19,⚠️ 獲利稀釋,⚪ 數據不足,-707.04,37.0499992371,547.95
-480.09,-24.0,2026-03,N/A,-1.93,-63.30000000000001,0.0,6668.TW,2025,24.6,N/A,中揚光,-0.62,📉 獲利侵蝕,⚪ 數據不足,-3.35,44.5999984741,456.09
-480.12,-29.17,2026-03,N/A,2.9,0.0,0.0,6722.TW,2025,-2.79,N/A,輝創,0.34,📉 獲利侵蝕,⚪ 數據不足,11.54,32.7000007629,450.95
-480.19000000000005,90.0,2026-03,38.48%,4.2,145.65,27.29145211122554,4772.TWO,2025,127.87,48.92%,台特化,1.33,⚠️ 獲利稀釋,❌ 暫避觀望,60.92,265.0,570.19
-480.96000000000004,200.0,2026-03,N/A,-0.31,-15.0,0.0,8121.TWO,2025,-0.85,N/A,越峰,0.1,🔄 轉虧為盈,⚪ 數據不足,-142.47,28.5499992371,680.96
-481.40000000000003,71.43,2026-03,22.63%,0.58,16.65,12.702703046396397,3266.TW,2025,-69.37,42.09%,昇陽,0.12,⚠️ 獲利稀釋,⚪ 中性觀察,-69.95,14.1000003815,552.83
-481.62,6.15,2026-03,8.37%,2.31,87.89999999999999,13.600682073071672,2221.TWO,2025,-2.98,20.63%,大甲,0.69,⚠️ 獲利稀釋,⚪ 中性觀察,14.36,79.6999969482,487.77
-483.08,326.09,2026-03,N/A,4.48,150.75,5.223880597014925,5515.TW,2025,15.92,N/A,建國,1.96,⚠️ 獲利稀釋,⚪ 中性觀察,32.54,52.5,809.17
-483.23,124.6,2026-03,14.07%,28.26,996.15,17.16608944436079,3324.TWO,2025,47.52,26.37%,雙鴻,12.61,⚠️ 獲利稀釋,❌ 暫避觀望,33.98,1140.0,607.83
-483.71000000000004,660.0,2026-03,-0.08%,0.04,5.3999999999999995,272.4999957613889,1727.TW,2025,-5.46,11.85%,中華化,0.28,⚠️ 獲利稀釋,❌ 暫避觀望,-92.0,98.0999984741,1143.71
-484.32,66.67,2026-03,N/A,-0.25,-3.9000000000000004,0.0,6113.TWO,2025,-10.01,N/A,亞矽,0.2,🔄 轉虧為盈,⚪ 數據不足,-92.31,23.0499992371,550.99
-485.28000000000003,26.83,2026-03,N/A,1.04,41.550000000000004,6.42599250436823,6506.TWO,2025,-1.7,N/A,雙邦,0.52,⚠️ 獲利稀釋,⚪ 中性觀察,38.67,17.7999992371,512.11
-485.61,39.47,2026-03,10.05%,3.0,108.9,4.7589530629614325,1102.TW,2025,-6.89,14.02%,亞泥,0.56,⚠️ 獲利稀釋,⚪ 中性觀察,-22.04,34.5499992371,525.08
-486.59999999999997,-31.82,2026-03,-5.91%,-2.38,-80.54999999999998,0.0,2438.TW,2025,15.52,51.08%,翔耀,-0.32,🏰 高護城河,⚪ 數據不足,-48.37,18.1499996185,454.78
-489.31,-47.5,2026-03,N/A,0.17,3.0000000000000004,159.49999809249996,4545.TW,2025,-0.35,N/A,銘鈺,0.21,📉 獲利侵蝕,❌ 暫避觀望,-92.83,31.8999996185,441.81
-490.53999999999996,101.52,2026-03,N/A,6.91,199.95000000000002,36.04651162790697,4958.TW,2025,6.33,N/A,臻鼎-KY,1.33,⚠️ 獲利稀釋,❌ 暫避觀望,-33.96,480.5,592.06
-492.5,-164.71,2026-03,-12.78%,-0.49,-15.450000000000001,0.0,2342.TW,2025,7.56,9.49%,茂矽,-0.11,📉 獲利侵蝕,⚪ 數據不足,-184.48,40.5499992371,327.79
-492.84999999999997,56.44,2026-03,N/A,6.33,222.3,11.774628879892038,7714.TWO,2025,45.1,N/A,創泓科技,1.58,⚠️ 獲利稀釋,⚪ 中性觀察,24.26,174.5,549.29
-495.17,40.83,2026-03,6.37%,4.74,152.1,30.917159763313613,2492.TW,2025,4.91,18.27%,華新科,1.69,⚠️ 獲利稀釋,❌ 暫避觀望,-22.96,313.5,536.0
-495.44,-46.67,2026-03,N/A,-1.47,-59.10000000000001,0.0,6152.TW,2025,-30.73,N/A,百一,-0.22,📉 獲利侵蝕,⚪ 數據不足,-539.13,14.0500001907,448.77
-497.43,-36.07,2026-03,7.43%,3.73,130.5,15.287356321839082,2375.TW,2025,5.35,19.39%,凱美,0.78,📉 獲利侵蝕,❌ 暫避觀望,-18.02,133.0,461.36
-498.37,-165.57,2026-03,-4.89%,0.68,25.2,26.666666212559527,2367.TW,2025,-12.33,8.85%,燿華,-0.4,📉 獲利侵蝕,❌ 暫避觀望,-69.2,44.7999992371,332.8
-501.73999999999995,96.19,2026-03,N/A,4.21,160.35000000000002,50.79513564078577,8358.TWO,2025,15.52,N/A,金居,2.06,⚠️ 獲利稀釋,❌ 暫避觀望,15.34,543.0,597.93
-503.54999999999995,50.0,2026-03,-17.20%,-0.84,-34.5,0.0,3067.TWO,2025,33.85,28.85%,全域,0.12,🔄 轉虧為盈,⚪ 數據不足,16.83,18.0,553.55
-504.26,-357.14,2026-03,N/A,-3.92,-179.70000000000002,0.0,6706.TW,2025,-3.41,N/A,惠特,-0.96,📉 獲利侵蝕,⚪ 數據不足,2.97,124.0,147.12
-504.72,-300.0,2026-03,N/A,2.03,79.64999999999999,3.625235404896422,2530.TW,2025,4.0,N/A,華建,-0.04,📉 獲利侵蝕,⚪ 中性觀察,4.12,19.25,204.72
-505.53999999999996,-255.56,2026-03,N/A,-1.32,-32.99999999999999,0.0,8093.TWO,2025,-16.31,N/A,保銳,-0.42,📉 獲利侵蝕,⚪ 數據不足,53.52,27.4500007629,249.98
-505.57,-231.43,2026-03,-2.95%,0.04,-20.55,0.0,3465.TWO,2025,5.68,20.16%,進泰電子,-0.92,📉 獲利侵蝕,⚪ 數據不足,-94.87,29.25,274.14
-505.78999999999996,-32.2,2026-03,12.02%,2.13,78.89999999999999,4.15399246796578,2020.TW,2025,-9.51,19.71%,美亞,0.4,📉 獲利侵蝕,⚪ 中性觀察,-31.07,21.8500003815,473.59
-506.05,45.83,2026-03,N/A,0.71,32.7,13.692660725458714,6126.TWO,2025,7.41,N/A,信音,0.35,⚠️ 獲利稀釋,⚪ 中性觀察,-27.08,29.8500003815,551.88
-507.14000000000004,43.33,2026-03,N/A,0.7,27.15,17.5414364640884,6259.TWO,2025,19.41,N/A,百徽,0.43,⚠️ 獲利稀釋,❌ 暫避觀望,38.78,31.75,550.47
-508.72,-86.36,2026-03,-3.62%,1.63,54.75,59.45205479452055,3376.TW,2025,-19.54,11.53%,新日興,0.15,📉 獲利侵蝕,❌ 暫避觀望,-76.51,217.0,422.36
-508.87,146.33,2026-03,N/A,28.42,1104.8999999999999,11.824599511267989,5536.TWO,2025,37.11,N/A,聖暉*,12.76,⚠️ 獲利稀釋,⚪ 中性觀察,34.76,871.0,655.2
-509.09,27.66,2026-03,6.27%,4.15,154.5,9.349514859398058,3388.TWO,2025,-2.69,17.90%,崇越電,1.2,⚠️ 獲利稀釋,⚪ 中性觀察,1.47,96.3000030518,536.75
-509.62,-37.4,2026-03,N/A,10.26,404.7,2.2424017790956263,5225.TW,2025,-11.01,N/A,東科-KY,1.54,📉 獲利侵蝕,⚪ 中性觀察,-18.0,60.5,472.22
-512.26,85.38,2026-03,9.94%,9.37,331.20000000000005,28.124999999999996,3711.TW,2025,8.39,19.52%,日月光投控,3.24,⚠️ 獲利稀釋,❌ 暫避觀望,24.18,621.0,597.64
-512.52,-50.0,2026-03,7.32%,0.36,11.55,20.714285466623377,1110.TW,2025,-0.74,15.28%,東泥,0.05,📉 獲利侵蝕,❌ 暫避觀望,-40.98,15.9499998093,462.52
-512.83,-17.29,2026-03,N/A,4.96,189.14999999999998,5.003964986050754,9930.TW,2025,5.27,N/A,中聯資源,1.1,📉 獲利侵蝕,⚪ 中性觀察,6.44,63.0999984741,495.54
-513.1800000000001,-69.56,2026-03,N/A,6.18,198.75,3.879245398181132,8938.TWO,2025,8.55,N/A,明安,1.33,📉 獲利侵蝕,⚪ 中性觀察,-10.24,51.4000015259,443.62
-513.22,100.0,2026-03,-2.23%,-0.36,-13.499999999999998,0.0,2349.TW,2025,3.15,17.24%,錸德,0.02,🔄 轉虧為盈,⚪ 數據不足,-614.29,11.1000003815,613.22
-514.0899999999999,611.76,2026-03,17.13%,2.83,109.95,3.069577080491132,2501.TW,2025,1.8,26.51%,國建,1.21,⚠️ 獲利稀釋,⚪ 中性觀察,108.09,22.5,1125.85
-515.4200000000001,-390.48,2026-03,-24.14%,-2.68,-82.95,0.0,4737.TW,2025,-4.92,39.56%,華廣,-1.09,📉 獲利侵蝕,⚪ 數據不足,-28.85,57.7999992371,124.94
-516.0799999999999,285.29,2026-03,N/A,16.94,663.5999999999999,0.9471067252689875,2718.TWO,2025,-28.92,N/A,全心投控,2.63,⚠️ 獲利稀釋,⚪ 中性觀察,-52.17,41.9000015259,801.37
-516.72,-116.36,2026-03,N/A,0.45,9.9,32.196969696969695,6156.TWO,2025,13.67,N/A,松上,-0.09,📉 獲利侵蝕,❌ 暫避觀望,-77.39,21.25,400.36
-517.8299999999999,-20.0,2026-03,1.17%,0.64,28.05,15.080214311711229,2352.TW,2025,3.09,17.06%,佳世達,0.2,📉 獲利侵蝕,❌ 暫避觀望,-35.71,28.2000007629,497.83
