prev_rev_yoy,eps_yoy,rev_yoy,gm,prev_eps_yoy,pe,expansion,prev_eps,prev_year,status,price,name,advice,symbol,date,est_price,eps,om
19.77,40.0,1190.45,N/A,-90.74,0.0,-1150.45,0.05,2025,⚠️ 獲利稀釋,24.6499996185,研通,⚪ 數據不足,6229.TWO,2026-03,-1.7999999999999996,0.14,N/A
8.17,8.11,1163.07,N/A,4.7,5.933014354066986,-1154.96,4.01,2025,⚠️ 獲利稀釋,62.0,建��,⚪ 中性觀察,3046.TW,2026-03,156.75,1.2,N/A
-0.95,166.67,1325.24,N/A,28.3,0.0,-1158.57,0.68,2025,⚠️ 獲利稀釋,18.2000007629,榮星,⚪ 數據不足,1617.TW,2026-03,-1.3499999999999996,0.08,N/A
38.99,610.0,1768.76,N/A,51.64,3.7910742055811673,-1158.76,9.13,2025,⚠️ 獲利稀釋,77.3000030518,必應,⚪ 中性觀察,6625.TW,2026-03,305.85,1.42,N/A
24.87,564.0,1727.49,N/A,18.74,12.626854020296644,-1163.49,10.62,2025,⚠️ 獲利稀釋,323.5,巨漢,⚪ 中性觀察,6903.TWO,2026-03,384.29999999999995,6.72,N/A
19.04,149.34,1315.37,N/A,63.03,12.617260787992494,-1166.03,30.51,2025,⚠️ 獲利稀釋,807.0,亞翔,⚪ 中性觀察,6139.TW,2026-03,959.4,9.45,N/A
-17.66,1437.5,2606.42,4.05%,-1750.0,0.0,-1168.92,-0.99,2025,🔄 轉虧為盈,59.2999992371,台化,⚪ 數據不足,1326.TW,2026-03,-31.499999999999993,1.07,-1.33%
10.06,-450.0,724.03,N/A,-134.48,0.0,-1174.03,-0.1,2025,📉 獲利侵蝕,18.2000007629,華盈,⚪ 數據不足,3520.TWO,2026-03,-6.0,-0.07,N/A
-14.6,-202.5,977.75,20.24%,-22.09,10.339506172839506,-1180.25,3.21,2025,📉 獲利侵蝕,67.0,江申,⚪ 中性觀察,1525.TW,2026-03,97.2,-0.82,6.22%
13.3,685.71,1868.89,10.48%,-407.14,0.0,-1183.18,-0.43,2025,🔄 轉虧為盈,54.2000007629,晟鈦,⚪ 數據不足,3229.TW,2026-03,-13.799999999999999,0.55,5.07%
18.08,-780.0,410.26,N/A,-24.07,0.0,-1190.26,-0.67,2025,📉 獲利侵蝕,23.7999992371,安力-KY,⚪ 數據不足,5223.TWO,2026-03,-14.4,-0.44,N/A
45.18,-37.86,1167.83,N/A,-35.0,0.0,-1205.6899999999998,0.26,2025,📉 獲利侵蝕,458.5,訊芯-KY,⚪ 數據不足,6451.TW,2026-03,-52.05,-1.45,N/A
4.63,-1180.0,32.83,34.83%,1502.33,3.0606059835353534,-1212.83,6.03,2025,📉 獲利侵蝕,15.1499996185,大魯閣,⚪ 中性觀察,1432.TW,2026-03,74.25,-0.54,-28.70%
-0.55,0.0,1226.55,5.36%,-4.59,11.803571156107145,-1226.55,1.05,2025,📉 獲利侵蝕,33.0499992371,金寶,⚪ 中性觀察,2312.TW,2026-03,42.0,0.35,1.66%
-0.23,-700.0,530.2,N/A,-54.76,69.22480856728683,-1230.2,0.95,2025,📉 獲利侵蝕,89.3000030518,中光電,❌ 暫避觀望,5371.TWO,2026-03,19.349999999999998,-0.3,N/A
-9.54,-1257.14,-20.19,53.12%,-49.53,133.86243386243387,-1236.95,2.67,2025,🏰 高護城河,253.0,由田,❌ 暫避觀望,3455.TWO,2026-03,28.349999999999994,-0.81,6.13%
-68.65,-975.0,264.19,16.85%,-106.76,0.0,-1239.19,-0.2,2025,📉 獲利侵蝕,10.6499996185,藝舍-KY,⚪ 數據不足,2724.TWO,2026-03,-16.200000000000003,-0.43,-24.14%
4.48,1388.46,2631.9,N/A,-14.2,0.0,-1243.44,-1.86,2025,🔄 轉虧為盈,74.5999984741,力積電,⚪ 數據不足,6770.TW,2026-03,-19.050000000000004,3.36,N/A
-5.33,-200.0,1050.66,N/A,-1277.78,0.0,-1250.66,-1.12,2025,📉 獲利侵蝕,12.6499996185,台富,⚪ 數據不足,1454.TW,2026-03,-39.0,-0.2,N/A
22.83,75.93,1328.22,N/A,-72.78,28.860759493670884,-1252.29,0.89,2025,⚠️ 獲利稀釋,114.0,擎亞,❌ 暫避觀望,8096.TWO,2026-03,59.25,1.9,N/A
-11.09,119.7,1381.51,N/A,-56.76,0.0,-1261.81,-3.48,2025,🔄 轉虧為盈,64.8000030518,榮科,⚪ 數據不足,4989.TW,2026-03,-137.7,0.13,N/A
2.17,87.88,1357.18,8.50%,-130.48,0.0,-1269.3000000000002,-0.32,2025,🔄 轉虧為盈,38.0499992371,承啟,⚪ 數據不足,2425.TW,2026-03,-31.049999999999997,0.62,0.94%
51.01,-6.54,1263.41,9.56%,34.08,4.9504950495049505,-1269.95,9.52,2025,📉 獲利侵蝕,105.0,根基,⚪ 中性觀察,2546.TW,2026-03,318.15000000000003,1.43,7.58%
16.55,-124.0,1147.67,1.56%,6600.0,6.1111109995614035,-1271.67,0.68,2025,📉 獲利侵蝕,20.8999996185,建漢,⚪ 中性觀察,3062.TW,2026-03,51.3,-0.54,-12.63%
19.21,50.0,1327.87,4.18%,173.02,3.9952905436263735,-1277.87,1.86,2025,⚠️ 獲利稀釋,25.4500007629,新鉅科,⚪ 中性觀察,3630.TWO,2026-03,95.55,-0.27,-22.27%
-10.68,-400.0,878.17,N/A,54.46,0.0,-1278.17,-2.52,2025,📉 獲利侵蝕,24.2000007629,桓鼎-KY,⚪ 數據不足,5543.TWO,2026-03,-97.8,-0.75,N/A
16.5,175.0,1454.03,14.20%,19.51,13.192307398846154,-1279.03,0.5,2025,⚠️ 獲利稀釋,17.1499996185,和桐,⚪ 中性觀察,1714.TW,2026-03,19.5,0.23,8.91%
-31.79,76.92,1372.33,16.83%,-20.55,0.0,-1295.4099999999999,-2.68,2025,⚠️ 獲利稀釋,114.0,蔚華科,⚪ 數據不足,3055.TW,2026-03,-91.95000000000002,-0.15,-125.48%
29.36,39.17,1339.04,13.39%,-4.59,12.669683257918551,-1299.87,3.16,2025,⚠️ 獲利稀釋,112.0,昇貿,⚪ 中性觀察,3305.TW,2026-03,132.6,1.73,3.80%
69.32,40.1,1340.02,12.45%,-44.71,21.5158924205379,-1299.92,2.3,2025,⚠️ 獲利稀釋,88.0,安馳,❌ 暫避觀望,3528.TW,2026-03,61.349999999999994,2.83,8.05%
26.06,141.67,1447.14,N/A,134.62,0.0,-1305.47,0.54,2025,⚠️ 獲利稀釋,24.75,佳龍,⚪ 數據不足,9955.TW,2026-03,-2.8499999999999983,0.05,N/A
-8.7,-40.54,1296.21,-3.41%,-491.43,0.0,-1336.75,-2.74,2025,📉 獲利侵蝕,51.4000015259,和大,⚪ 數據不足,1536.TW,2026-03,-108.30000000000001,-0.52,-18.43%
10.43,40.74,1380.15,N/A,-17.44,0.0,-1339.41,-1.01,2025,⚠️ 獲利稀釋,11.3000001907,福華,⚪ 數據不足,8085.TWO,2026-03,-34.05,-0.16,N/A
10.78,-1140.0,211.07,13.67%,-145.21,0.0,-1351.07,-0.33,2025,📉 獲利侵蝕,14.5,福永生技,⚪ 數據不足,4183.TWO,2026-03,-23.400000000000002,-0.52,-6.40%
-24.55,11.76,1362.88,7.55%,-82.6,0.0,-1351.1200000000001,-6.25,2025,⚠️ 獲利稀釋,13.3500003815,山隆,⚪ 數據不足,2616.TW,2026-03,-224.55,-1.37,-10.37%
43.43,81.37,1433.26,41.15%,120.0,0.0,-1351.8899999999999,0.48,2025,⚠️ 獲利稀釋,158.5,陽程,⚪ 數據不足,3498.TWO,2026-03,-19.8,-0.2,17.10%
96.9,45.14,1397.45,N/A,-150.36,0.0,-1352.31,-4.2,2025,⚠️ 獲利稀釋,63.5,雲豹能源,⚪ 數據不足,6869.TW,2026-03,-23.400000000000002,-0.99,N/A
-21.87,-9.09,1344.23,N/A,-22.22,0.0,-1353.32,-1.43,2025,📉 獲利侵蝕,20.8500003815,中茂,⚪ 數據不足,5205.TWO,2026-03,-50.25,-0.36,N/A
59.22,-114.29,1239.51,4.20%,9.68,0.0,-1353.8,-1.4,2025,📉 獲利侵蝕,36.0,銘旺科,⚪ 數據不足,2429.TW,2026-03,-51.9,-0.45,-24.63%
12.25,73.75,1430.94,23.60%,32.41,0.0,-1357.19,-0.73,2025,⚠️ 獲利稀釋,78.5,達航科技,⚪ 數據不足,4577.TWO,2026-03,-39.599999999999994,-0.21,7.93%
-22.72,76.85,1437.19,N/A,-29.6,8.155953796195995,-1360.3400000000001,3.16,2025,⚠️ 獲利稀釋,77.4000015259,倍力,⚪ 中性觀察,6874.TWO,2026-03,142.35,1.95,N/A
-3.11,-200.0,1186.57,12.71%,-96.0,0.0,-1386.57,0.01,2025,📉 獲利侵蝕,11.5500001907,寶隆,⚪ 數據不足,1906.TW,2026-03,-8.25,-0.03,7.26%
18.17,42.68,1442.9,8.10%,18.73,6.341757011179301,-1400.22,3.17,2025,⚠️ 獲利稀釋,52.7000007629,精技,⚪ 中性觀察,2414.TW,2026-03,124.65,1.17,2.38%
0.0,-1400.0,3.74,N/A,-47.75,298.78048780487813,-1403.74,0.59,2025,📉 獲利侵蝕,122.5,鏵友益,❌ 暫避觀望,6877.TWO,2026-03,6.149999999999999,-0.65,N/A
-59.56,13.04,1417.06,N/A,-433.33,0.0,-1404.02,-6.24,2025,⚠️ 獲利稀釋,28.0499992371,元晶,⚪ 數據不足,6443.TW,2026-03,-135.45,-0.2,N/A
19.38,-1283.33,123.71,N/A,-394.74,0.0,-1407.04,-1.14,2025,📉 獲利侵蝕,50.5,常珵,⚪ 數據不足,8097.TWO,2026-03,-53.699999999999996,-0.72,N/A
4.72,66.67,1474.18,9.08%,-96.3,176.55172676862065,-1407.51,0.03,2025,⚠️ 獲利稀釋,51.2000007629,群創,❌ 暫避觀望,3481.TW,2026-03,4.3500000000000005,0.2,-2.06%
-4.37,-70.0,1337.58,8.16%,-93.16,0.0,-1407.58,0.08,2025,📉 獲利侵蝕,10.8999996185,台榮,⚪ 數據不足,1220.TW,2026-03,-1.05,-0.17,-0.43%
-26.42,21.05,1436.78,N/A,-95.24,0.0,-1415.73,0.05,2025,⚠️ 獲利稀釋,36.7000007629,高僑,⚪ 數據不足,6234.TWO,2026-03,-11.25,0.23,N/A
1.81,90.0,1515.35,15.30%,-52.74,16.308243727598565,-1425.35,0.95,2025,⚠️ 獲利稀釋,45.5,台肥,❌ 暫避觀望,1722.TW,2026-03,41.85,0.19,3.04%
-2.3,27.32,1469.21,8.77%,1.84,6.019830028328612,-1441.89,8.84,2025,⚠️ 獲利稀釋,127.5,華立,⚪ 中性觀察,3010.TW,2026-03,317.7,2.47,5.39%
-9.88,12.0,1466.61,8.73%,-66.09,55.03875968992248,-1454.61,0.78,2025,⚠️ 獲利稀釋,71.0,漢翔,❌ 暫避觀望,2634.TW,2026-03,19.35,0.28,4.51%
32.68,-1135.38,320.49,N/A,-1744.48,0.0,-1455.8700000000001,-60.0,2025,📉 獲利侵蝕,3.5099999905,森崴能源,⚪ 數據不足,6806.TW,2026-03,-1955.4,-6.73,N/A
-17.32,-1000.0,465.92,-8.18%,-1292.86,0.0,-1465.92,-1.68,2025,📉 獲利侵蝕,5.7600002289,淘帝-KY,⚪ 數據不足,2929.TW,2026-03,-35.849999999999994,-0.22,-26.63%
-5.19,-50.0,1421.55,7.59%,-632.0,0.0,-1471.55,-1.33,2025,📉 獲利侵蝕,18.8999996185,海德威,⚪ 數據不足,3268.TWO,2026-03,-62.699999999999996,-0.09,-1.94%
9.25,-1166.67,317.07,20.85%,-26.97,39.74358974358974,-1483.74,0.65,2025,📉 獲利侵蝕,46.5,其陽,❌ 暫避觀望,3564.TWO,2026-03,17.55,-0.32,1.19%
18.67,-1.9,1501.41,5.61%,-33.61,18.466898954703833,-1503.3100000000002,1.74,2025,📉 獲利侵蝕,53.0,弘憶股,❌ 暫避觀望,3312.TW,2026-03,43.050000000000004,1.03,2.63%
-9.24,-308.0,1203.48,N/A,-28.57,0.0,-1511.48,-2.43,2025,📉 獲利侵蝕,13.8500003815,康那香,⚪ 數據不足,9919.TW,2026-03,-74.85000000000001,-0.52,N/A
-23.43,-18.42,1493.25,-29.22%,-9.8,0.0,-1511.67,-2.24,2025,📉 獲利侵蝕,7.0399999619,燁興,⚪ 數據不足,2007.TW,2026-03,-78.0,-0.45,-33.95%
-33.25,7.08,1526.05,N/A,-15.31,0.0,-1518.97,-10.06,2025,⚠️ 獲利稀釋,5.0,綠河-KY,⚪ 數據不足,8444.TWO,2026-03,-311.84999999999997,-3.3,N/A
-89.32,25.0,1549.58,-26.90%,-112.33,0.0,-1524.58,-1.25,2025,🔄 轉虧為盈,39.0499992371,新復興,⚪ 數據不足,4909.TWO,2026-03,-71.10000000000001,0.05,-63.96%
-11.24,108.82,1686.17,N/A,-88.24,0.0,-1577.3500000000001,0.02,2025,⚠️ 獲利稀釋,14.1000003815,谷崧,⚪ 數據不足,3607.TW,2026-03,-4.3500000000000005,0.03,N/A
-24.07,-176.47,1403.29,-7.37%,-90.28,0.0,-1579.76,-1.37,2025,📉 獲利侵蝕,8.1199998856,台苯,⚪ 數據不足,1310.TW,2026-03,-59.25,-0.94,-10.27%
-5.97,-50.0,1551.34,N/A,-940.0,0.0,-1601.34,-1.04,2025,📉 獲利侵蝕,20.2000007629,宅配通,⚪ 數據不足,2642.TW,2026-03,-42.300000000000004,-0.75,N/A
-4.58,-185.71,1419.09,N/A,-269.57,0.0,-1604.8,-0.79,2025,📉 獲利侵蝕,66.5,GIS-KY,⚪ 數據不足,6456.TW,2026-03,-27.900000000000002,-0.61,N/A
-22.64,2621.43,4257.65,N/A,-23.95,7.050724858826088,-1636.2199999999998,3.84,2025,⚠️ 獲利稀釋,48.6500015259,達麗,⚪ 中性觀察,6177.TW,2026-03,103.49999999999999,3.53,N/A
7.45,-16.67,1623.81,6.67%,26.8,5.7407406622633745,-1640.48,1.23,2025,📉 獲利侵蝕,13.9499998093,新建,⚪ 中性觀察,2516.TW,2026-03,36.449999999999996,0.25,4.30%
-2.37,134.04,1790.08,N/A,11.76,10.098039001988795,-1656.04,2.08,2025,⚠️ 獲利稀釋,36.0499992371,資拓宏宇,⚪ 中性觀察,6614.TW,2026-03,53.550000000000004,0.16,N/A
11.55,72.46,1730.48,16.55%,85.65,0.0,-1658.02,-0.66,2025,⚠️ 獲利稀釋,61.2000007629,全球傳動,⚪ 數據不足,4540.TW,2026-03,-33.0,-0.19,-1.35%
-34.37,-112.0,1550.22,5.75%,-25.0,0.0,-1662.22,0.03,2025,📉 獲利侵蝕,9.4499998093,首利,⚪ 數據不足,1471.TW,2026-03,-0.9,-0.03,-72.91%
-0.38,9.8,1697.41,N/A,-8.77,0.0,-1687.6100000000001,-2.51,2025,⚠️ 獲利稀釋,48.7000007629,台康生技,⚪ 數據不足,6589.TW,2026-03,-99.9,-0.47,N/A
27.32,750.0,2449.06,N/A,2500.0,9.43965500801724,-1699.06,0.52,2025,⚠️ 獲利稀釋,10.9499998093,工信,⚪ 中性觀察,5521.TW,2026-03,17.400000000000002,0.13,N/A
885.03,167.65,1881.49,N/A,674.7,9.342105263157894,-1713.84,4.9,2025,⚠️ 獲利稀釋,142.0,熙特爾-創,⚪ 中性觀察,7740.TW,2026-03,228.00000000000003,3.64,N/A
163.68,44.12,1762.07,N/A,124.43,9.88369488944296,-1717.95,275.06,2025,⚠️ 獲利稀釋,6620.0,緯穎,⚪ 中性觀察,6669.TW,2026-03,10046.849999999999,75.95,N/A
-18.04,-191.89,1545.42,N/A,-194.62,0.0,-1737.31,-0.88,2025,📉 獲利侵蝕,22.8999996185,競國,⚪ 數據不足,6108.TW,2026-03,-54.449999999999996,-1.08,N/A
14.84,12.87,1753.18,N/A,-8.03,5.090218278641975,-1740.3100000000002,4.2,2025,⚠️ 獲利稀釋,53.5999984741,展�眥篕�,⚪ 中性觀察,6776.TW,2026-03,157.95,1.14,N/A
-22.22,-278.57,1492.03,3.28%,-91.07,0.0,-1770.6,-1.07,2025,📉 獲利侵蝕,12.6999998093,台達化,⚪ 數據不足,1309.TW,2026-03,-49.2,-0.53,-4.04%
-49.22,900.0,2677.35,N/A,-32.16,11.0,-1777.35,1.4,2025,⚠️ 獲利稀釋,22.0,順天,⚪ 中性觀察,5525.TW,2026-03,30.0,1.0,N/A
6.36,4.76,1790.44,4.40%,18.15,5.4939921930440585,-1785.68,3.19,2025,⚠️ 獲利稀釋,41.1500015259,中鋼構,⚪ 中性觀察,2013.TW,2026-03,112.35000000000001,0.66,2.40%
-3.62,-10.0,1776.48,N/A,66.67,23.898305731355933,-1786.48,0.35,2025,📉 獲利侵蝕,14.1000003815,慕康生醫,❌ 暫避觀望,5398.TWO,2026-03,8.85,-0.22,N/A
13.22,-100.0,1692.31,N/A,-250.0,0.0,-1792.31,-0.03,2025,📉 獲利侵蝕,10.4499998093,久正,⚪ 數據不足,6167.TWO,2026-03,-2.1,-0.06,N/A
-0.05,168.33,1989.87,15.28%,57.52,0.0,-1821.54,-0.96,2025,🔄 轉虧為盈,42.0499992371,兆赫,⚪ 數據不足,2485.TW,2026-03,-47.55,0.41,2.18%
-16.78,-10.0,1827.55,5.82%,-39.91,11.90000043597143,-1837.55,1.38,2025,📉 獲利侵蝕,41.6500015259,仁寶,⚪ 中性觀察,2324.TW,2026-03,52.49999999999999,0.45,1.38%
-6.83,-131.34,1727.41,-13.35%,6.63,0.0,-1858.75,-8.65,2025,📉 獲利侵蝕,33.5499992371,泰鼎-KY,⚪ 數據不足,4927.TW,2026-03,-289.34999999999997,-3.1,-27.74%
2.45,157.89,2037.68,6.08%,24.44,10.844156339545455,-1879.79,0.56,2025,⚠️ 獲利稀釋,16.7000007629,新鋼,⚪ 中性觀察,2032.TW,2026-03,23.1,0.49,2.25%
1.18,372.73,2254.89,7.75%,-273.08,0.0,-1882.1599999999999,-0.97,2025,🔄 轉虧為盈,51.5999984741,風青,⚪ 數據不足,2061.TWO,2026-03,-42.45,0.3,1.18%
105.83,-29.85,1859.98,4.22%,-8.3,11.15732382692586,-1889.83,2.32,2025,📉 獲利侵蝕,61.7000007629,鴻準,⚪ 中性觀察,2354.TW,2026-03,82.94999999999999,0.47,2.17%
-8.84,76.09,1978.18,N/A,81.16,0.0,-1902.0900000000001,-0.13,2025,⚠️ 獲利稀釋,14.5,四維航,⚪ 數據不足,5608.TW,2026-03,-4.3500000000000005,-0.11,N/A
-5.67,448.72,2352.62,N/A,65.08,21.676828803079268,-1903.8999999999999,1.04,2025,⚠️ 獲利稀釋,71.0999984741,台塑化,❌ 暫避觀望,6505.TW,2026-03,49.2,2.14,N/A
1.16,160.71,2066.54,N/A,16.81,0.0,-1905.83,-0.99,2025,🔄 轉虧為盈,27.0499992371,業強,⚪ 數據不足,6124.TWO,2026-03,-43.199999999999996,0.17,N/A
7.41,-53.33,1860.91,-7.81%,15.65,0.0,-1914.24,-1.54,2025,📉 獲利侵蝕,3.2699999809,大略-KY,⚪ 數據不足,4804.TWO,2026-03,-41.699999999999996,-0.47,-65.06%
-18.66,103.7,2034.89,-3.42%,56.82,0.0,-1931.19,-0.6,2025,🔄 轉虧為盈,15.4499998093,西勝,⚪ 數據不足,3625.TWO,2026-03,-11.850000000000001,0.01,-68.62%
56.06,-60.87,1882.27,-3.68%,-109.76,0.0,-1943.1399999999999,-0.85,2025,📉 獲利侵蝕,7.3800001144,大飲,⚪ 數據不足,1213.TW,2026-03,-34.800000000000004,-0.37,-19.69%
-43.59,84.31,2028.88,-25.13%,-122.76,0.0,-1944.5700000000002,-2.75,2025,⚠️ 獲利稀釋,0.0,駿吉-KY,⚪ 數據不足,1591.TWO,2026-03,0.0,-0.08,-116.55%
44.32,504.92,2468.14,8.09%,178.19,4.2453396556885155,-1963.2199999999998,7.11,2025,⚠️ 獲利稀釋,70.5999984741,鑫聯大投控,⚪ 中性觀察,3709.TWO,2026-03,249.45,3.69,5.14%
24.44,534.37,2497.65,N/A,840.63,208.1993569131833,-1963.2800000000002,3.01,2025,⚠️ 獲利稀釋,1295.0,南電,❌ 暫避觀望,8046.TW,2026-03,93.3,2.03,N/A
6.95,44.68,2028.1,5.21%,19.21,11.043045852350993,-1983.4199999999998,2.42,2025,⚠️ 獲利稀釋,66.6999969482,英業達,⚪ 中性觀察,2356.TW,2026-03,90.6,0.68,1.48%
18.13,17.49,2007.97,5.88%,23.02,7.548845470692718,-1990.48,13.61,2025,⚠️ 獲利稀釋,255.0,鴻海,⚪ 中性觀察,2317.TW,2026-03,506.70000000000005,3.56,3.28%
50.54,8.71,2002.82,6.33%,25.55,6.936356073211314,-1994.11,19.45,2025,⚠️ 獲利稀釋,333.5,廣達,⚪ 中性觀察,2382.TW,2026-03,721.1999999999999,5.5,3.76%
880.8,286.21,2286.26,33.43%,329.17,2.529722538771466,-2000.0500000000002,5.24,2025,⚠️ 獲利稀釋,19.1499996185,新美齊,⚪ 中性觀察,2442.TW,2026-03,113.55000000000001,1.14,26.98%
-8.24,-56.76,1954.65,-0.64%,-380.0,0.0,-2011.41,-0.56,2025,🔄 轉虧為盈,12.6000003815,海光,⚪ 數據不足,2038.TW,2026-03,-4.3500000000000005,0.16,-2.86%
-1.53,-1600.0,415.77,N/A,-33.64,17.010582817936513,-2015.77,0.73,2025,📉 獲利侵蝕,32.1500015259,詠昇,❌ 暫避觀望,6418.TWO,2026-03,28.349999999999994,-0.15,N/A
21.23,122.06,2141.08,5.24%,-25.31,9.936170375085105,-2019.02,1.81,2025,⚠️ 獲利稀釋,46.7000007629,威健,⚪ 中性觀察,3033.TW,2026-03,70.5,1.52,2.37%
-13.12,100.0,2144.13,9.34%,-14.89,11.732673645049504,-2044.13,0.4,2025,⚠️ 獲利稀釋,11.8500003815,中工,⚪ 中性觀察,2515.TW,2026-03,15.15,0.16,5.82%
-51.86,-73.33,1973.31,N/A,-141.41,0.0,-2046.6399999999999,-0.41,2025,📉 獲利侵蝕,31.7000007629,申豐,⚪ 數據不足,6582.TW,2026-03,-24.9,-0.26,N/A
-9.3,135.16,2186.24,N/A,-244.52,0.0,-2051.08,-5.34,2025,🔄 轉虧為盈,14.8999996185,霹靂,⚪ 數據不足,8450.TWO,2026-03,-157.34999999999997,0.32,N/A
-17.24,15.09,2071.71,N/A,-185.96,0.0,-2056.62,-0.49,2025,⚠️ 獲利稀釋,31.0499992371,英濟,⚪ 數據不足,3294.TWO,2026-03,-38.25,-0.45,N/A
10.25,146.97,2204.48,N/A,72.15,139.1891891891892,-2057.51,1.36,2025,⚠️ 獲利稀釋,103.0,東捷,❌ 暫避觀望,8064.TWO,2026-03,11.1,0.35,N/A
16.71,-800.0,1300.22,7.21%,95.92,0.0,-2100.2200000000003,-0.02,2025,📉 獲利侵蝕,7.6100001335,聚亨,⚪ 數據不足,2022.TW,2026-03,-1.7999999999999998,-0.09,-1.47%
13.76,179.82,2297.68,7.68%,52.91,7.130711846344315,-2117.8599999999997,3.15,2025,⚠️ 獲利稀釋,67.0999984741,增你強,⚪ 中性觀察,3028.TW,2026-03,141.15,3.05,3.25%
-14.27,106.25,2228.49,-4.21%,241.18,0.0,-2122.24,0.25,2025,⚠️ 獲利稀釋,90.1999969482,冠西電,⚪ 數據不足,2466.TW,2026-03,-0.4500000000000004,0.03,-53.06%
-20.25,0.0,2126.92,0.28%,-164.06,0.0,-2126.92,-0.41,2025,📉 獲利侵蝕,11.6000003815,宏益,⚪ 數據不足,1452.TW,2026-03,-19.8,-0.09,-7.44%
-9.55,-30.0,2121.66,2.52%,364.71,8.785046372429907,-2151.66,0.45,2025,📉 獲利侵蝕,9.3999996185,宏洲,⚪ 中性觀察,1413.TW,2026-03,16.05,-0.13,0.23%
-8.77,232.5,2396.6,5.83%,133.62,7.757124965811648,-2164.1,2.71,2025,⚠️ 獲利稀釋,62.5999984741,TPK-KY,⚪ 中性觀察,3673.TW,2026-03,121.05000000000001,1.33,-0.68%
-0.88,36.36,2217.45,-1.01%,-41.61,0.0,-2181.0899999999997,-1.97,2025,⚠️ 獲利稀釋,65.1999969482,漢磊,⚪ 數據不足,3707.TWO,2026-03,-72.6,-0.35,-12.37%
-4.68,64.29,2249.58,4.14%,-19.9,0.0,-2185.29,1.53,2025,⚠️ 獲利稀釋,0.0,元禎,⚪ 數據不足,1725.TW,2026-03,0.0,0.23,0.97%
11.46,68.06,2269.59,N/A,-55.46,0.0,-2201.53,-1.88,2025,⚠️ 獲利稀釋,8.1999998093,康控-KY,⚪ 數據不足,4943.TW,2026-03,-83.25,-0.23,N/A
14.02,34.78,2241.62,14.37%,64.65,0.0,-2206.8399999999997,-0.7,2025,⚠️ 獲利稀釋,32.0,艾姆勒,⚪ 數據不足,2241.TW,2026-03,-27.150000000000002,-0.15,-1.87%
0.49,-8.99,2198.03,2.93%,-34.29,0.0,-2207.02,-6.11,2025,📉 獲利侵蝕,11.1000003815,台揚,⚪ 數據不足,2314.TW,2026-03,-196.35,-0.97,-21.07%
-16.5,114.29,2336.21,5.49%,-72.16,21.013513771216218,-2221.92,0.28,2025,⚠️ 獲利稀釋,15.5500001907,威致,❌ 暫避觀望,2028.TW,2026-03,11.1,0.15,3.23%
4.19,209.09,2438.75,N/A,-280.95,0.0,-2229.66,-0.8,2025,🔄 轉虧為盈,30.7999992371,光鋐,⚪ 數據不足,4956.TW,2026-03,-38.7,0.24,N/A
-21.61,-1833.33,403.04,N/A,42.24,0.0,-2236.37,-4.65,2025,📉 獲利侵蝕,38.5,柏承,⚪ 數據不足,6141.TW,2026-03,-130.50000000000003,-0.58,N/A
-87.0,-66.67,2180.09,5.36%,100.65,0.0,-2246.76,0.04,2025,📉 獲利侵蝕,14.75,川飛,⚪ 數據不足,1516.TW,2026-03,0.0,-0.05,-14.33%
22.39,292.59,2552.16,N/A,-347.22,0.0,-2259.5699999999997,-1.61,2025,🔄 轉虧為盈,17.8999996185,久陽,⚪ 數據不足,5011.TWO,2026-03,-46.5,0.52,N/A
-9.62,-220.0,2059.75,N/A,-228.57,0.0,-2279.75,-1.88,2025,📉 獲利侵蝕,38.7000007629,佳凌,⚪ 數據不足,4976.TW,2026-03,-69.45,-0.49,N/A
229.42,-35.29,2283.9,13.78%,-64.15,0.0,-2319.19,-0.87,2025,📉 獲利侵蝕,15.25,台端,⚪ 數據不足,3432.TW,2026-03,-32.1,-0.23,-20.55%
-13.41,30.19,2364.99,5.34%,-29.83,0.0,-2334.7999999999997,-2.6,2025,⚠️ 獲利稀釋,11.8500003815,台聚,⚪ 數據不足,1304.TW,2026-03,-93.89999999999999,-0.41,-4.30%
0.61,37.18,2394.66,-9.53%,-148.28,0.0,-2357.48,-2.88,2025,⚠️ 獲利稀釋,31.4500007629,台亞,⚪ 數據不足,2340.TW,2026-03,-108.15,-0.49,-33.43%
-0.73,-64.2,2301.38,4.09%,-15.3,8.127813055967597,-2365.58,5.39,2025,📉 獲利侵蝕,90.3000030518,和碩,⚪ 中性觀察,4938.TW,2026-03,166.65,0.58,1.39%
25.06,-52.17,2344.78,-4.13%,41.55,0.0,-2396.9500000000003,-1.4,2025,📉 獲利侵蝕,11.1999998093,力銘,⚪ 數據不足,3593.TW,2026-03,-69.89999999999999,-0.7,-22.91%
-11.5,-233.33,2179.93,-13.28%,-53.09,0.0,-2413.2599999999998,-4.28,2025,📉 獲利侵蝕,10.3999996185,國際中橡,⚪ 數據不足,2104.TW,2026-03,-135.29999999999998,-0.81,-24.71%
10.62,-233.33,2216.8,N/A,2.56,24.06249940390625,-2450.13,0.4,2025,📉 獲利侵蝕,15.3999996185,建達,❌ 暫避觀望,6118.TWO,2026-03,9.6,-0.04,N/A
-37.56,33.33,2551.23,-3.67%,-108.06,0.0,-2517.9,-1.29,2025,⚠️ 獲利稀釋,17.1000003815,中鴻,⚪ 數據不足,2014.TW,2026-03,-48.300000000000004,-0.1,-6.17%
