股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2207.TW      和泰車           528.0          6        46.67           0.03        3         -947 📉 建議賣出              
2208.TW      台船            21.95          4        69.57          21.08        3         -452 📈 持有 → 繼續持有         
2211.TW      長榮鋼           103.0         18        63.64          -2.44        3          478 📈 持有 → 繼續持有         
2230.TWO     泰茂             35.4          3         50.0           2.94        4           10 📉 建議賣出              
2231.TW      為升             81.2          8        53.85           3.03        2         -352 📉 建議賣出              
2233.TW      宇隆            237.0          4         50.0          15.67        5          249 📈 持有 → 繼續持有         
2235.TWO     謚源            33.85         18         60.0          -1.11        2            0 📉 建議賣出              
2236.TW      百達-KY         112.0         20        14.29          -3.47        4           56 📉 建議賣出              
2237.TWO     華德動能           30.8          3         50.0          -1.07        7            0 📈 持有 → 繼續持有         
2239.TW      英利-KY          23.6         13          0.0            0.0        0            3 📉 建議賣出              
2241.TW      艾姆勒            29.2         19          0.0          -1.68        1          -33 📉 建議賣出              
2243.TW      宏旭-KY         18.85          3        52.38          50.48        7          137 📈 持有 → 繼續持有         
2252.TWO     為昇科           13.65         16          0.0          -5.56        1            0 📉 建議賣出              
2254.TW      巨鎧精密-創         69.2         20        64.71           13.4        2          -14 📈 持有 → 繼續持有         
2258.TW      鴻華先進-創        32.05          6         30.0           0.27        3         -298 📉 建議賣出              
2301.TW      光寶科           168.0         17        58.33          -4.95        3        -8703 📈 持有 → 繼續持有         
2302.TW      麗正             19.2          5        55.56           5.52        4          132 📈 持有 → 繼續持有         
2303.TW      聯電             60.7          3        58.33          35.56        6       -14284 📈 持有 → 繼續持有         
2305.TW      全友             14.8          5        52.63          30.25        4        -1298 📈 持有 → 繼續持有         
2308.TW      台達電          1440.0          5        58.33          41.82        3        -1296 📈 持有 → 繼續持有         
2312.TW      金寶            24.05          5        53.33          28.84        4        -7127 📈 持有 → 繼續持有         
2313.TW      華通            236.5          5        67.86          90.04        4        -3779 📈 持有 → 繼續持有         
2314.TW      台揚             20.2          9        22.22           1.85        4           18 📈 持有 → 繼續持有         
2316.TW      楠梓電           102.5          5         55.0           2.44        8        -1336 📈 持有 → 繼續持有         
2317.TW      鴻海            212.0         10        55.56           1.84        2         -932 📉 建議賣出              
2321.TW      東訊             14.8         20         20.0          -15.6        3            0 📉 建議賣出              
