eps,price,date,advice,est_price,prev_year,rev_yoy,prev_eps,om,status,symbol,prev_rev_yoy,pe,eps_yoy,prev_eps_yoy,name,expansion,gm
0.05,31.25,2026-03,⚪ 中性觀察,35.550000000000004,2025,283.66,0.97,N/A,📉 獲利侵蝕,6835.TW,-2.38,13.185654008438817,-94.38,-76.35,圓裕,-378.04,N/A
3.59,192.0,2026-03,⚪ 中性觀察,446.99999999999994,2025,374.33,12.25,N/A,📉 獲利侵蝕,5288.TW,-6.57,6.442953020134229,-4.8,-27.39,豐祥-KY,-379.13,N/A
0.24,32.2000007629,2026-03,❌ 暫避觀望,31.350000000000005,2025,612.53,0.92,N/A,⚠️ 獲利稀釋,8038.TWO,237.84,15.406698929617221,233.33,160.13,長園科,-379.19999999999993,N/A
0.37,42.5,2026-03,⚪ 中性觀察,154.2,2025,316.24,4.03,N/A,📉 獲利侵蝕,8249.TW,-11.42,4.134241245136187,-62.96,15.99,菱光,-379.2,N/A
2.7,142.0,2026-03,⚪ 中性觀察,215.85000000000002,2025,461.95,5.98,N/A,⚠️ 獲利稀釋,6753.TW,2.49,9.867963863794301,82.43,-6.72,龍德造船,-379.52,N/A
1.37,60.7999992371,2026-03,⚪ 中性觀察,222.15,2025,368.25,5.78,4.93%,📉 獲利侵蝕,2206.TW,-4.56,4.105334182113437,-11.76,-3.34,三陽工業,-380.01,18.31%
0.27,23.0499992371,2026-03,⚪ 中性觀察,68.55000000000001,2025,326.78,1.58,6.19%,📉 獲利侵蝕,2115.TW,-4.72,5.043763509212253,-53.45,-22.93,六暉-KY,-380.22999999999996,18.21%
0.61,39.5,2026-03,⚪ 中性觀察,65.7,2025,382.05,1.93,N/A,⚠️ 獲利稀釋,8349.TWO,-12.83,9.018264840182649,1.47,-53.88,�矬�,-380.58,N/A
0.68,71.0,2026-03,⚪ 中性觀察,169.8,2025,339.61,5.1,N/A,📉 獲利侵蝕,9910.TW,-4.54,6.27208480565371,-41.38,-14.14,豐泰,-380.99,N/A
0.41,77.9000015259,2026-03,⚪ 中性觀察,81.15,2025,335.22,2.15,4.42%,📉 獲利侵蝕,3444.TWO,10.54,14.399260910517558,-48.1,-10.04,利機,-383.32000000000005,18.10%
0.2,20.0499992371,2026-03,⚪ 中性觀察,27.0,2025,344.48,0.74,3.03%,📉 獲利侵蝕,4720.TW,-2.31,11.138888465055555,-39.39,-47.52,德淵,-383.87,23.02%
0.18,20.0,2026-03,❌ 暫避觀望,10.799999999999999,2025,734.16,0.35,N/A,⚠️ 獲利稀釋,8927.TWO,-14.5,27.77777777777778,350.0,-72.09,北基,-384.15999999999997,N/A
-0.2,38.0,2026-03,❌ 暫避觀望,2.0999999999999996,2025,62.97,0.25,N/A,📉 獲利侵蝕,6708.TWO,42.33,271.42857142857144,-322.22,180.65,天擎,-385.19000000000005,N/A
0.41,51.7000007629,2026-03,⚪ 中性觀察,180.9,2025,304.43,4.9,-1.94%,📉 獲利侵蝕,2609.TW,-26.56,4.286898902396351,-81.61,-73.34,陽明,-386.04,5.67%
0.37,55.7000007629,2026-03,⚪ 中性觀察,63.15,2025,471.2,1.86,-0.45%,⚠️ 獲利稀釋,3015.TW,12.58,13.230403981686461,85.0,-13.89,全漢,-386.2,17.44%
0.85,34.5,2026-03,❌ 暫避觀望,32.699999999999996,2025,559.52,1.43,-66.51%,⚠️ 獲利稀釋,2491.TW,-10.43,15.825688073394497,173.28,457.5,吉祥全,-386.24,43.42%
0.1,49.0,2026-03,❌ 暫避觀望,24.45,2025,299.04,0.06,N/A,📉 獲利侵蝕,6982.TWO,0.3,30.061349693251536,-87.5,-97.61,大井泵浦,-386.54,N/A
-1.05,24.8500003815,2026-03,⚪ 中性觀察,161.1,2025,371.35,6.42,-11.23%,📉 獲利侵蝕,3609.TWO,70.72,2.31378029622905,-17.98,248.27,三一東林,-389.33000000000004,8.05%
0.1,28.3999996185,2026-03,⚪ 數據不足,-15.3,2025,540.0,-0.36,1.17%,🔄 轉虧為盈,3380.TW,4.75,0.0,150.0,-190.0,明泰,-390.0,18.44%
1.37,109.5,2026-03,⚪ 中性觀察,178.95,2025,403.57,4.77,10.58%,⚠️ 獲利稀釋,3045.TW,-0.31,9.178541492036882,13.27,4.58,台灣大,-390.3,19.71%
0.92,36.4500007629,2026-03,❌ 暫避觀望,29.85,2025,404.06,1.12,N/A,⚠️ 獲利稀釋,2065.TWO,-10.76,18.316583297939694,13.58,-67.92,世豐,-390.48,N/A
0.05,21.0,2026-03,❌ 暫避觀望,18.45,2025,332.87,0.57,N/A,📉 獲利侵蝕,7743.TWO,6.19,17.073170731707318,-58.33,-69.73,金利食安,-391.2,N/A
0.04,20.1000003815,2026-03,❌ 暫避觀望,5.7,2025,327.76,0.16,N/A,📉 獲利侵蝕,4729.TWO,8.46,52.89473784605263,-63.64,-60.0,熒茂,-391.4,N/A
1.56,128.5,2026-03,⚪ 中性觀察,285.15000000000003,2025,381.69,7.5,N/A,📉 獲利侵蝕,3402.TWO,-4.4,6.75960021041557,-9.83,10.62,漢科,-391.52,N/A
1.62,561.0,2026-03,❌ 暫避觀望,194.54999999999998,2025,398.1,5.43,N/A,⚠️ 獲利稀釋,4979.TWO,27.06,43.25366229760987,5.92,43.01,華星光,-392.18,N/A
-0.34,23.5,2026-03,⚪ 數據不足,-58.35,2025,389.42,-1.48,-6.90%,📉 獲利侵蝕,2457.TW,-10.11,0.0,-3.03,-410.42,飛宏,-392.45,21.21%
0.29,29.0,2026-03,⚪ 中性觀察,44.550000000000004,2025,342.65,1.3,N/A,📉 獲利侵蝕,4535.TWO,-13.43,9.764309764309763,-50.0,-46.94,至興,-392.65,N/A
0.08,26.75,2026-03,❌ 暫避觀望,6.450000000000001,2025,337.41,0.34,8.41%,📉 獲利侵蝕,3597.TWO,16.57,62.20930232558139,-55.56,-74.05,映興,-392.97,25.04%
0.67,120.0,2026-03,⚪ 中性觀察,158.55,2025,343.32,4.35,5.06%,📉 獲利侵蝕,3605.TW,11.14,11.352885525070954,-50.0,74.89,宏致,-393.32,26.65%
-0.3,19.8999996185,2026-03,⚪ 數據不足,-148.5,2025,408.48,-3.68,-46.94%,⚠️ 獲利稀釋,2939.TW,-0.82,0.0,14.29,-24.32,永邑-KY,-394.19,8.14%
-0.55,14.0,2026-03,⚪ 數據不足,-97.19999999999999,2025,394.41,-2.55,N/A,📉 獲利侵蝕,8024.TWO,-31.37,0.0,0.0,-121.74,佑華,-394.41,N/A
-0.22,14.6499996185,2026-03,⚪ 數據不足,-12.0,2025,-71.35,-0.43,-47.25%,🌑 雙重衰退,4113.TWO,-89.32,0.0,-466.67,-112.91,聯上,-395.32000000000005,37.85%
1.2,65.5999984741,2026-03,⚪ 中性觀察,266.25,2025,340.44,6.77,N/A,📉 獲利侵蝕,6768.TW,10.46,3.695774561921127,-55.22,-17.06,志強-KY,-395.65999999999997,N/A
-0.07,27.3999996185,2026-03,⚪ 中性觀察,114.60000000000001,2025,208.18,2.78,N/A,📉 獲利侵蝕,6294.TWO,-7.81,3.586387384620419,-187.5,55.31,智基,-395.68,N/A
0.75,179.5,2026-03,⚪ 中性觀察,450.75,2025,316.5,13.02,N/A,📉 獲利侵蝕,6890.TW,5.05,5.973377703826955,-79.51,-14.96,來億-KY,-396.01,N/A
0.3,39.2000007629,2026-03,⚪ 中性觀察,108.60000000000001,2025,344.45,2.9,N/A,📉 獲利侵蝕,6235.TW,13.71,5.414364746256905,-51.61,-2.36,華孚,-396.06,N/A
0.24,17.8500003815,2026-03,⚪ 數據不足,-9.9,2025,374.82,-0.19,N/A,🔄 轉虧為盈,4430.TWO,-2.42,0.0,-22.58,67.24,耀億,-397.4,N/A
1.51,119.0,2026-03,❌ 暫避觀望,117.30000000000001,2025,657.4,3.36,N/A,⚠️ 獲利稀釋,8086.TWO,-7.61,15.217391304347826,259.52,26.79,宏捷科,-397.88,N/A
1.17,858.0,2026-03,❌ 暫避觀望,121.94999999999999,2025,471.97,3.51,8.52%,⚠️ 獲利稀釋,3189.TW,28.87,105.53505535055352,73.33,3072.73,景碩,-398.64000000000004,22.14%
0.55,0.0,2026-03,⚪ 數據不足,0.0,2025,438.93,1.23,8.28%,⚠️ 獲利稀釋,1709.TW,-12.57,0.0,40.0,-20.13,和益,-398.93,17.58%
10.73,1005.0,2026-03,⚪ 中性觀察,1089.6,2025,492.63,29.06,N/A,⚠️ 獲利稀釋,8210.TW,51.55,13.835352422907489,93.47,77.66,勤誠,-399.15999999999997,N/A
0.2,15.6000003815,2026-03,⚪ 數據不足,-11.850000000000001,2025,586.98,-0.36,N/A,🔄 轉虧為盈,4950.TWO,191.86,0.0,186.96,23.4,金耘國際,-400.02,N/A
-2.14,95.3000030518,2026-03,⚪ 數據不足,-149.25000000000003,2025,14.56,-1.02,N/A,📉 獲利侵蝕,6854.TW,-23.56,0.0,-386.36,-276.79,錼創科技-KY創,-400.92,N/A
-0.05,16.0,2026-03,⚪ 數據不足,-5.3999999999999995,2025,334.65,-0.13,-80.56%,📉 獲利侵蝕,4402.TWO,28.81,0.0,-66.67,-44.44,郡都開發,-401.32,15.04%
3.28,1000.0,2026-03,❌ 暫避觀望,155.1,2025,830.09,4.38,6.82%,⚠️ 獲利稀釋,3037.TW,13.75,96.71179883945841,428.33,18.07,欣興,-401.76000000000005,15.77%
0.57,18.7999992371,2026-03,⚪ 中性觀察,47.699999999999996,2025,474.91,1.14,N/A,⚠️ 獲利稀釋,5276.TWO,3.13,5.911949445628931,72.73,54.05,達輝-KY,-402.18,N/A
0.28,13.8999996185,2026-03,❌ 暫避觀望,12.6,2025,557.65,0.52,5.53%,⚠️ 獲利稀釋,2611.TW,-2.19,16.547618593452384,154.9,-68.29,志信,-402.75,37.12%
0.09,13.6499996185,2026-03,❌ 暫避觀望,6.6,2025,752.81,0.11,N/A,⚠️ 獲利稀釋,5488.TWO,-8.11,31.02272640568182,350.0,1000.0,松普,-402.80999999999995,N/A
0.47,69.6999969482,2026-03,❌ 暫避觀望,28.799999999999997,2025,407.81,0.99,6.05%,⚠️ 獲利稀釋,3003.TW,-3.28,36.30208174385417,4.44,-74.48,健和興,-403.37,21.28%
0.37,72.4000015259,2026-03,❌ 暫避觀望,34.50000000000001,2025,349.69,1.36,3.55%,📉 獲利侵蝕,4566.TW,3.73,31.478261532999994,-53.75,-41.88,時碩工業,-403.44,22.67%
4.54,0.0,2026-03,⚪ 數據不足,0.0,2025,403.93,18.44,N/A,⚠️ 獲利稀釋,6803.TWO,13.2,0.0,0.44,5.99,崑鼎,-403.49,N/A
0.13,22.25,2026-03,❌ 暫避觀望,19.799999999999997,2025,412.13,0.72,N/A,⚠️ 獲利稀釋,6133.TW,17.93,16.85606060606061,8.33,10.77,金橋,-403.8,N/A
0.42,31.1000003815,2026-03,⚪ 中性觀察,71.39999999999999,2025,404.41,2.05,N/A,📉 獲利侵蝕,6884.TWO,1.55,6.53361352552521,0.0,-10.78,海柏特,-404.41,N/A
2.76,45.7999992371,2026-03,⚪ 中性觀察,88.94999999999999,2025,1224.69,1.23,N/A,⚠️ 獲利稀釋,4907.TWO,-72.18,7.723440006256324,820.0,-79.5,富宇,-404.69000000000005,N/A
0.2,20.6499996185,2026-03,❌ 暫避觀望,17.7,2025,423.58,0.78,1.24%,⚠️ 獲利稀釋,1735.TW,-12.95,17.499999676694916,17.65,-19.59,日勝化,-405.93,19.87%
3.63,229.5,2026-03,⚪ 中性觀察,511.79999999999995,2025,414.73,13.77,N/A,⚠️ 獲利稀釋,6667.TWO,75.17,6.726260257913248,8.68,39.39,信紘科,-406.05,N/A
-0.31,46.8499984741,2026-03,⚪ 數據不足,-100.49999999999999,2025,414.88,-2.18,-478.52%,⚠️ 獲利稀釋,4743.TWO,9.49,0.0,8.82,10.29,合一,-406.06,41.13%
2.29,81.3000030518,2026-03,⚪ 中性觀察,348.3,2025,404.8,9.4,N/A,📉 獲利侵蝕,6176.TW,-5.52,3.5012921210938845,-3.0,-40.24,瑞儀,-407.8,N/A
-0.03,10.3999996185,2026-03,⚪ 數據不足,-15.9,2025,286.39,-0.27,N/A,📉 獲利侵蝕,9950.TWO,-17.71,0.0,-121.43,-126.47,萬國通,-407.82,N/A
0.35,17.25,2026-03,❌ 暫避觀望,10.65,2025,558.67,0.28,10.88%,⚠️ 獲利稀釋,1776.TW,-15.76,24.29577464788732,150.0,-64.1,展宇,-408.66999999999996,22.50%
0.27,28.0,2026-03,⚪ 中性觀察,28.35,2025,360.59,0.95,1.41%,📉 獲利侵蝕,2235.TWO,-6.01,14.814814814814813,-48.08,-64.42,謚源,-408.66999999999996,16.15%
4.81,0.0,2026-03,⚪ 數據不足,0.0,2025,410.79,14.79,9.90%,⚠️ 獲利稀釋,4441.TW,28.28,0.0,2.12,-11.39,振大環球,-408.67,24.81%
12.28,5130.0,2026-03,❌ 暫避觀望,1093.5,2025,480.34,28.13,10.13%,⚠️ 獲利稀釋,3443.TW,36.32,70.37037037037037,71.27,9.24,創意,-409.07,19.04%
0.07,19.0499992371,2026-03,⚪ 數據不足,-84.29999999999998,2025,520.84,-1.77,7.19%,🔄 轉虧為盈,2208.TW,50.27,0.0,110.77,18.81,台船,-410.07000000000005,11.98%
0.51,75.3000030518,2026-03,❌ 暫避觀望,57.3,2025,421.47,1.63,N/A,⚠️ 獲利稀釋,6548.TWO,12.02,19.71204268371728,11.36,-20.6,長科*,-410.11,N/A
1.5,47.9500007629,2026-03,⚪ 中性觀察,124.05,2025,471.19,3.75,N/A,⚠️ 獲利稀釋,7718.TWO,1.44,5.798065388500604,60.87,-40.13,友鋮,-410.32,N/A
1.35,94.6999969482,2026-03,⚪ 中性觀察,116.7,2025,426.7,1.98,9.53%,⚠️ 獲利稀釋,4912.TW,10.44,12.17223611159383,15.93,-70.28,聯德控股-KY,-410.77,22.10%
0.17,55.0999984741,2026-03,❌ 暫避觀望,31.5,2025,374.73,0.9,12.04%,📉 獲利侵蝕,4119.TW,-11.81,26.238094511476188,-37.04,-79.87,旭富,-411.77000000000004,28.02%
0.05,40.7000007629,2026-03,❌ 暫避觀望,6.6,2025,413.58,0.19,1.74%,📉 獲利侵蝕,1809.TW,3.41,92.50000173386364,0.0,-42.42,中釉,-413.58,21.38%
5.15,455.5,2026-03,⚪ 中性觀察,833.55,2025,400.46,23.26,N/A,📉 獲利侵蝕,6414.TW,-2.8,8.196868814108331,-14.45,10.59,樺漢,-414.90999999999997,N/A
0.28,21.75,2026-03,⚪ 中性觀察,56.55,2025,368.77,1.53,3.22%,📉 獲利侵蝕,2427.TW,33.95,5.769230769230769,-47.17,6.99,三商電,-415.94,16.95%
0.69,33.8499984741,2026-03,⚪ 中性觀察,90.9,2025,406.89,2.45,N/A,📉 獲利侵蝕,9931.TW,-19.51,5.585808329059405,-9.21,-14.34,欣高,-416.09999999999997,N/A
1.66,259.5,2026-03,❌ 暫避觀望,241.95,2025,427.96,6.64,10.49%,⚠️ 獲利稀釋,2301.TW,21.11,16.088034717916926,10.14,28.09,光寶科,-417.82,21.72%
0.66,678.0,2026-03,❌ 暫避觀望,140.85000000000002,2025,617.94,4.94,N/A,⚠️ 獲利稀釋,6831.TW,84.7,72.20447284345047,200.0,151.41,邁科,-417.94000000000005,N/A
0.27,64.0999984741,2026-03,⚪ 中性觀察,69.00000000000001,2025,361.34,1.8,4.40%,📉 獲利侵蝕,3338.TW,-3.54,13.934782276978261,-56.67,-40.47,泰碩,-418.01,21.43%
-1.36,22.6000003815,2026-03,⚪ 數據不足,-198.90000000000003,2025,311.42,-5.16,N/A,📉 獲利侵蝕,6441.TWO,-56.46,0.0,-109.23,-94.72,廣錠,-420.65000000000003,N/A
0.1,50.5,2026-03,⚪ 數據不足,-207.6,2025,527.37,-5.26,-11.28%,🔄 轉虧為盈,4923.TWO,10.31,0.0,105.59,-124.23,力士,-421.78,25.62%
0.59,156.5,2026-03,❌ 暫避觀望,126.15,2025,387.41,3.74,N/A,📉 獲利侵蝕,6147.TWO,5.49,18.608799048751486,-34.44,-32.79,頎邦,-421.85,N/A
1.0,42.0,2026-03,❌ 暫避觀望,22.200000000000003,2025,589.15,1.91,N/A,⚠️ 獲利稀釋,9933.TW,-23.41,28.378378378378375,166.0,-20.92,中鼎,-423.15,N/A
0.1,130.0,2026-03,⚪ 中性觀察,210.6,2025,328.63,5.2,0.40%,📉 獲利侵蝕,3558.TWO,25.46,9.25925925925926,-96.12,27.76,神準,-424.75,14.36%
0.66,23.6499996185,2026-03,⚪ 中性觀察,31.5,2025,370.49,1.42,N/A,📉 獲利侵蝕,8928.TWO,7.97,11.261904580238095,-56.0,-48.36,鉅明,-426.49,N/A
3.58,114.0,2026-03,⚪ 中性觀察,237.0,2025,460.73,6.46,N/A,⚠️ 獲利稀釋,6629.TWO,7.66,7.215189873417721,33.09,-40.72,泰金-KY,-427.64,N/A
-0.06,10.0500001907,2026-03,⚪ 數據不足,-31.050000000000004,2025,453.18,-0.82,-7.81%,⚠️ 獲利稀釋,1324.TW,-7.7,0.0,25.0,-1011.11,地球,-428.18,11.27%
0.01,44.7999992371,2026-03,❌ 暫避觀望,18.6,2025,339.45,0.67,0.28%,📉 獲利侵蝕,3552.TWO,-0.85,36.12903164282258,-88.89,-56.49,同致,-428.34,19.47%
0.12,24.2999992371,2026-03,❌ 暫避觀望,10.799999999999999,2025,399.05,0.14,N/A,📉 獲利侵蝕,6244.TWO,-5.05,33.74999894041667,-29.41,-77.05,茂迪,-428.46000000000004,N/A
1.44,64.6999969482,2026-03,⚪ 中性觀察,160.5,2025,517.89,4.3,7.94%,⚠️ 獲利稀釋,3171.TWO,32.43,6.046728686747664,88.16,36.94,炎洲流通,-429.73,25.09%
1.03,249.5,2026-03,❌ 暫避觀望,48.75,2025,608.46,1.22,7.74%,⚠️ 獲利稀釋,4764.TW,5.46,76.76923076923077,178.38,377.27,雙鍵,-430.08000000000004,23.49%
1.15,95.5,2026-03,❌ 暫避觀望,32.85,2025,809.72,0.43,2.26%,⚠️ 獲利稀釋,2465.TW,5.42,43.60730593607306,379.17,107.41,麗臺,-430.55,10.44%
1.08,180.0,2026-03,⚪ 中性觀察,320.1,2025,386.1,8.72,N/A,📉 獲利侵蝕,7703.TWO,31.42,8.434864104967199,-44.9,27.67,銳澤,-431.0,N/A
0.3,45.5999984741,2026-03,❌ 暫避觀望,23.249999999999996,2025,489.0,0.58,0.61%,⚠️ 獲利稀釋,3467.TWO,-0.57,29.419353854258066,57.89,-44.12,台灣精材,-431.11,19.12%
-0.2,25.6000003815,2026-03,⚪ 數據不足,-4.199999999999999,2025,246.43,0.34,27.02%,🏰 高護城河,4530.TWO,455.57,0.0,-185.71,126.0,宏易,-432.14,52.20%
0.45,107.0,2026-03,❌ 暫避觀望,14.85,2025,464.7,0.5,N/A,⚠️ 獲利稀釋,6834.TW,12.86,108.08080808080808,32.35,-21.88,天二科技,-432.34999999999997,N/A
0.22,21.7000007629,2026-03,❌ 暫避觀望,7.95,2025,516.23,0.28,N/A,⚠️ 獲利稀釋,9940.TW,-10.36,40.943397665849055,83.33,-88.43,信義,-432.90000000000003,N/A
1.01,79.8000030518,2026-03,⚪ 中性觀察,186.15,2025,433.32,5.2,N/A,📉 獲利侵蝕,6412.TW,-7.33,6.430298392570508,0.0,-37.65,群電,-433.32,N/A
0.02,6.6599998474,2026-03,⚪ 數據不足,-10.350000000000001,2025,373.47,-0.27,1.12%,🔄 轉虧為盈,1460.TW,-9.38,0.0,-60.0,35.0,宏遠,-433.47,16.50%
-2.7,101.5,2026-03,⚪ 數據不足,-587.7,2025,429.03,-17.51,N/A,📉 獲利侵蝕,6462.TWO,11.11,0.0,-5.06,-56.06,神盾,-434.09,N/A
0.1,24.4500007629,2026-03,⚪ 數據不足,-40.650000000000006,2025,462.77,-1.6,3.76%,🔄 轉虧為盈,1101.TW,-3.11,0.0,28.57,-203.45,台泥,-434.2,18.49%
1.41,88.8000030518,2026-03,⚪ 中性觀察,198.15,2025,458.37,6.46,N/A,⚠️ 獲利稀釋,6143.TWO,15.03,6.722180397562453,22.61,-10.28,振曜,-435.76,N/A
-0.38,170.0,2026-03,❌ 暫避觀望,20.400000000000002,2025,246.42,0.67,N/A,📉 獲利侵蝕,6762.TWO,19.58,124.99999999999999,-190.48,-64.17,達亞,-436.9,N/A
2.09,34.7000007629,2026-03,⚪ 中性觀察,346.49999999999994,2025,438.27,7.81,N/A,📉 獲利侵蝕,6186.TWO,3.72,1.5021645351904762,0.0,38.72,新潤,-438.27,N/A
0.99,27.2000007629,2026-03,⚪ 中性觀察,139.8,2025,418.62,3.93,N/A,📉 獲利侵蝕,9945.TW,23.56,2.9184550174785406,-20.17,-35.22,潤泰新,-438.79,N/A
2.0,105.0,2026-03,⚪ 中性觀察,363.15000000000003,2025,430.95,9.05,6.72%,📉 獲利侵蝕,2385.TW,-5.73,4.337050805452292,-8.57,-27.23,群光,-439.52,16.76%
0.62,52.5,2026-03,⚪ 中性觀察,85.95,2025,459.52,2.23,N/A,⚠️ 獲利稀釋,8917.TWO,11.76,9.162303664921465,14.81,-5.51,欣泰,-444.71,N/A
0.35,36.1500015259,2026-03,⚪ 數據不足,-28.649999999999995,2025,685.01,-1.15,N/A,🔄 轉虧為盈,6218.TWO,4.45,0.0,240.0,31.55,豪勉,-445.01,N/A
1.26,108.5,2026-03,⚪ 中性觀察,368.09999999999997,2025,400.2,10.39,12.03%,📉 獲利侵蝕,1215.TW,1.7,4.421352893235534,-47.06,58.63,卜蜂,-447.26,20.24%
-0.02,34.25,2026-03,❌ 暫避觀望,3.9000000000000004,2025,525.77,0.02,N/A,⚠️ 獲利稀釋,6477.TW,-4.46,131.73076923076923,77.78,102.99,安集,-447.99,N/A
0.06,61.9000015259,2026-03,⚪ 中性觀察,67.05,2025,370.58,2.45,0.36%,📉 獲利侵蝕,1259.TWO,0.27,13.847875061722597,-77.78,19.51,安心,-448.36,23.02%
-0.19,11.0,2026-03,⚪ 數據不足,-50.25000000000001,2025,190.19,-1.3,N/A,📉 獲利侵蝕,1781.TWO,-43.65,0.0,-258.33,-354.9,合世,-448.52,N/A
1.4,125.5,2026-03,⚪ 中性觀察,161.54999999999998,2025,483.67,4.31,15.72%,⚠️ 獲利稀釋,2441.TW,10.19,11.652739090064996,34.62,-1.82,超豐,-449.05,19.91%
-0.08,4.7800002098,2026-03,⚪ 數據不足,-10.5,2025,488.62,-0.1,-68.47%,⚠️ 獲利稀釋,4609.TWO,23.71,0.0,38.46,78.72,唐鋒,-450.16,4.92%
0.13,30.1499996185,2026-03,⚪ 中性觀察,32.25,2025,695.02,1.19,-0.03%,⚠️ 獲利稀釋,1907.TW,-6.08,14.023255636511628,244.44,21.43,永豐餘,-450.58,13.94%
0.09,0.0,2026-03,⚪ 數據不足,0.0,2025,384.14,0.44,6.58%,📉 獲利侵蝕,1584.TWO,-9.94,0.0,-66.67,-66.92,精剛,-450.81,14.01%
0.14,41.75,2026-03,❌ 暫避觀望,4.950000000000002,2025,379.1,0.44,N/A,📉 獲利侵蝕,8182.TWO,-2.15,126.51515151515147,-73.08,-81.97,加高,-452.18,N/A
0.89,72.8000030518,2026-03,⚪ 中性觀察,209.39999999999998,2025,425.74,6.05,N/A,📉 獲利侵蝕,9802.TW,18.36,5.214899932077365,-28.8,11.23,鈺齊-KY,-454.54,N/A
-0.01,44.5,2026-03,❌ 暫避觀望,35.699999999999996,2025,343.95,0.69,4.98%,📉 獲利侵蝕,2540.TW,1.31,18.69747899159664,-111.11,-77.63,愛山林,-455.06,20.31%
0.02,10.5,2026-03,❌ 暫避觀望,1.3499999999999999,2025,555.34,0.06,N/A,⚠️ 獲利稀釋,1506.TW,3.37,116.66666666666667,100.0,-57.14,正道,-455.34000000000003,N/A
-0.6,14.1000003815,2026-03,⚪ 數據不足,-87.6,2025,438.64,-2.36,-45.05%,📉 獲利侵蝕,3259.TWO,17.89,0.0,-17.65,4.84,鑫創,-456.28999999999996,15.22%
0.0,58.7999992371,2026-03,⚪ 數據不足,-17.25,2025,357.06,-0.46,-7.19%,📉 獲利侵蝕,3178.TWO,-4.4,0.0,-100.0,-143.4,公準,-457.06,9.34%
5.26,0.0,2026-03,⚪ 數據不足,0.0,2025,546.62,11.94,30.89%,⚠️ 獲利稀釋,2072.TW,6.33,0.0,88.76,34.92,世紀風電,-457.86,35.24%
0.85,81.5,2026-03,⚪ 數據不足,-182.85,2025,418.46,-7.93,5.69%,🔄 轉虧為盈,3032.TW,51.16,0.0,-39.72,-272.65,偉訓,-458.17999999999995,19.78%
0.24,14.5,2026-03,❌ 暫避觀望,13.05,2025,550.29,0.26,5.94%,⚠️ 獲利稀釋,4306.TW,-16.46,16.666666666666668,91.67,-79.17,炎洲,-458.61999999999995,15.11%
0.64,60.2999992371,2026-03,⚪ 中性觀察,150.29999999999998,2025,413.84,3.99,2.64%,📉 獲利侵蝕,2250.TW,-8.12,6.0179639957185636,-44.83,-33.62,IKKA-KY,-458.66999999999996,16.71%
2.59,100.5,2026-03,⚪ 中性觀察,330.0,2025,485.12,7.73,0.97%,⚠️ 獲利稀釋,4439.TW,29.26,4.568181818181818,26.34,346.24,冠星-KY,-458.78000000000003,15.60%
-0.4,12.1499996185,2026-03,⚪ 數據不足,-80.70000000000002,2025,457.69,-3.18,-25.62%,📉 獲利侵蝕,4745.TWO,-29.49,0.0,-2.56,-31900.0,合富-KY,-460.25,5.44%
0.4,43.4000015259,2026-03,⚪ 中性觀察,76.95,2025,412.91,2.18,N/A,📉 獲利侵蝕,8240.TWO,-5.0,8.460039283801171,-47.37,-27.57,華宏,-460.28000000000003,N/A
0.15,17.0499992371,2026-03,⚪ 數據不足,-3.4499999999999997,2025,621.44,0.53,6.14%,⚠️ 獲利稀釋,4413.TWO,114.77,0.0,160.0,783.33,飛寶企業,-461.44000000000005,24.00%
-0.39,32.1500015259,2026-03,⚪ 數據不足,-10.95,2025,237.04,-0.55,N/A,📉 獲利侵蝕,8104.TW,54.84,0.0,-225.0,-433.33,錸寶,-462.03999999999996,N/A
4.55,153.0,2026-03,⚪ 中性觀察,265.79999999999995,2025,655.65,9.58,N/A,⚠️ 獲利稀釋,6419.TWO,-35.84,8.63431151241535,193.55,-8.41,京晨科,-462.09999999999997,N/A
0.12,17.6499996185,2026-03,⚪ 中性觀察,71.55000000000001,2025,380.82,2.07,7.61%,📉 獲利侵蝕,4552.TW,-4.56,3.700209563626834,-81.54,73.95,力達-KY,-462.36,19.46%
-0.16,30.75,2026-03,❌ 暫避觀望,15.449999999999998,2025,263.06,0.7,10.64%,📉 獲利侵蝕,1796.TWO,29.92,29.85436893203884,-200.0,229.63,金穎生技,-463.06,31.84%
0.4,34.7999992371,2026-03,⚪ 中性觀察,47.70000000000001,2025,471.93,1.34,-1.85%,⚠️ 獲利稀釋,4935.TW,-22.97,10.943395986509433,8.11,-67.32,茂林-KY,-463.82,14.61%
5.23,199.0,2026-03,⚪ 中性觀察,692.4000000000001,2025,501.43,19.42,N/A,⚠️ 獲利稀釋,6881.TWO,22.91,4.31109185441941,34.79,30.07,潤德,-466.64,N/A
-1.26,63.2999992371,2026-03,⚪ 數據不足,-271.8,2025,501.36,-7.24,N/A,⚠️ 獲利稀釋,6499.TWO,43.24,0.0,34.72,21.08,益安,-466.64,N/A
0.03,44.0,2026-03,⚪ 中性觀察,151.95,2025,369.3,4.18,N/A,📉 獲利侵蝕,8442.TW,-2.85,4.343534057255677,-98.76,-62.99,威宏-KY,-468.06,N/A
-0.19,28.5,2026-03,⚪ 中性觀察,42.00000000000001,2025,354.99,1.72,0.14%,📉 獲利侵蝕,1522.TW,21.35,10.178571428571427,-113.39,-61.33,堤維西,-468.38,15.03%
