symbol,prev_eps,name,price,est_price,expansion,eps,eps_yoy,gm,rev_yoy,om,prev_eps_yoy,status,prev_rev_yoy,advice,pe,prev_year,date
4164.TW,0.64,承業醫,28.1000003815,29.550000000000004,-28.09,1.0,-5.94,31.61%,22.15,15.00%,-18.92,📉 獲利侵蝕,23.64,⚪ 中性觀察,14.263959584517766,2025,2025-12
6887.TW,2.54,寶綠特-KY,34.5,165.45000000000002,-28.18,4.58,-40.21,N/A,-12.03,N/A,0.0,🌑 雙重衰退,-2.88,⚪ 中性觀察,3.127833182230281,2025,2025-12
9906.TW,-1.99,欣巴巴,34.3499984741,-65.1,-28.209999999999994,0.09,-98.58,N/A,-70.37,N/A,-155.28,🔄 轉虧為盈,-85.68,⚪ 數據不足,0.0,2025,2025-12
1436.TW,6.01,華友聯,44.25,219.74999999999997,-28.340000000000003,5.39,-72.4,52.84%,-44.06,-23.97%,-67.23,🏰 高護城河,-39.72,⚪ 中性觀察,3.020477815699659,2025,2025-12
2233.TW,5.02,宇隆,353.0,255.6,-28.379999999999995,6.7,-38.87,30.63%,-10.49,10.84%,-41.63,🌑 雙重衰退,-9.39,❌ 暫避觀望,20.715962441314556,2025,2025-12
2476.TW,2.72,鉅祥,0.0,0.0,-28.64,4.36,-15.98,32.99%,12.66,19.39%,-30.26,📉 獲利侵蝕,10.54,⚪ 數據不足,0.0,2025,2025-12
4551.TW,3.64,智伸科,155.5,195.6,-28.85,6.04,-27.14,23.25%,1.71,11.86%,-23.04,📉 獲利侵蝕,1.19,⚪ 中性觀察,11.924846625766872,2025,2025-12
2905.TW,0.53,三商,13.6999998093,19.499999999999996,-28.85,0.71,-49.63,15.31%,-20.78,0.88%,-66.44,🌑 雙重衰退,-7.06,⚪ 中性觀察,10.538461391769232,2025,2025-12
7782.TWO,1.48,光速火箭,25.6499996185,0.0,-29.259999999999998,2.13,-30.88,N/A,-1.62,N/A,-8.07,🌑 雙重衰退,2.13,⚪ 數據不足,0.0,2025,2025-12
4161.TWO,0.78,聿新科,22.8500003815,40.05,-29.520000000000003,1.23,-32.77,30.16%,-3.25,10.81%,-39.02,🌑 雙重衰退,-5.67,⚪ 中性觀察,8.558052577340824,2025,2025-12
4721.TWO,2.1,美琪瑪,92.6999969482,111.14999999999999,-29.700000000000003,3.01,-10.42,25.58%,19.28,18.00%,-20.75,📉 獲利侵蝕,25.22,⚪ 中性觀察,12.510121045641027,2025,2025-12
2748.TW,1.11,雲品,38.7999992371,76.20000000000002,-29.91,2.17,-30.67,37.08%,-0.76,16.89%,-42.78,🌑 雙重衰退,-0.81,⚪ 中性觀察,7.637795125413385,2025,2025-12
8255.TWO,4.64,朋程,199.5,239.70000000000002,-30.02,6.32,-23.11,N/A,6.91,N/A,-28.62,📉 獲利侵蝕,10.7,⚪ 中性觀察,12.48435544430538,2025,2025-12
5471.TW,0.5,松翰,54.0999984741,25.65,-30.200000000000003,0.72,-32.71,N/A,-2.51,N/A,-41.86,🌑 雙重衰退,-1.99,❌ 暫避觀望,31.637426008245612,2025,2025-12
6412.TW,4.03,群電,102.0,186.15,-30.32,5.2,-37.65,N/A,-7.33,N/A,-34.89,🌑 雙重衰退,-2.55,⚪ 中性觀察,8.21917808219178,2025,2025-12
8011.TW,1.0,台通,18.0499992371,52.8,-30.38,1.3,-46.94,N/A,-16.56,N/A,26.58,🌑 雙重衰退,-22.22,⚪ 中性觀察,5.127840692357955,2025,2025-12
4401.TWO,0.48,東隆興,13.6000003815,23.7,-30.45,0.73,-31.13,8.57%,-0.68,1.90%,-33.33,🌑 雙重衰退,0.86,⚪ 中性觀察,8.607595178164557,2025,2025-12
6136.TW,0.95,富爾特,25.75,29.7,-30.939999999999998,0.89,-1.11,N/A,29.83,N/A,15.85,📉 獲利侵蝕,26.89,⚪ 中性觀察,13.005050505050505,2025,2025-12
2493.TW,3.16,揚博,160.0,165.75,-30.96,4.36,-27.93,29.23%,3.03,18.00%,-32.04,📉 獲利侵蝕,1.62,⚪ 中性觀察,14.479638009049772,2025,2025-12
6642.TWO,1.78,富致,90.8000030518,94.64999999999999,-30.98,2.6,-27.37,N/A,3.61,N/A,-34.8,📉 獲利侵蝕,6.19,⚪ 中性觀察,14.38985785290016,2025,2025-12
2548.TW,1.82,華固,119.5,184.20000000000002,-31.0,10.15,121.88,28.22%,152.88,24.04%,-63.6,⚠️ 獲利稀釋,-32.14,⚪ 中性觀察,9.731270358306189,2025,2025-12
9918.TW,1.3,欣天然,43.1500015259,64.05,-31.14,1.61,-28.18,N/A,2.96,N/A,-28.09,📉 獲利侵蝕,5.03,⚪ 中性觀察,10.105386774215459,2025,2025-12
2881.TW,6.23,富邦金,110.0,316.35,-31.299999999999997,8.37,-21.56,42.21%,9.74,22.46%,-26.79,📉 獲利侵蝕,-2.69,⚪ 中性觀察,5.215742057847321,2025,2025-12
6163.TWO,-0.17,華電網,53.0,5.3999999999999995,-31.369999999999997,0.75,-20.43,N/A,10.94,N/A,-14.29,🔄 轉虧為盈,9.55,❌ 暫避觀望,147.22222222222223,2025,2025-12
2208.TW,-1.94,台船,17.75,-95.1,-31.460000000000004,-1.77,18.81,11.98%,50.27,7.19%,-95.96,⚠️ 獲利稀釋,59.58,⚪ 數據不足,0.0,2025,2025-12
6148.TWO,0.72,驊宏資,28.7999992371,40.5,-31.479999999999997,1.36,-11.69,N/A,19.79,N/A,-40.0,📉 獲利侵蝕,9.72,⚪ 中性觀察,10.66666638411111,2025,2025-12
3090.TW,4.21,日電貿,229.0,203.85000000000002,-31.56,5.48,-2.02,17.93%,29.54,10.80%,17.53,📉 獲利侵蝕,32.55,❌ 暫避觀望,16.850625459896982,2025,2025-12
2374.TW,1.52,佳能,83.1999969482,74.55,-31.68,2.44,28.57,21.67%,60.25,8.17%,0.0,⚠️ 獲利稀釋,45.79,❌ 暫避觀望,16.74044204189135,2025,2025-12
6469.TWO,3.02,大樹,71.4000015259,159.9,-31.72,4.01,-22.33,N/A,9.39,N/A,-21.61,📉 獲利侵蝕,10.06,⚪ 中性觀察,6.697936353273921,2025,2025-12
2377.TW,4.87,微星,131.0,236.99999999999997,-31.759999999999998,6.8,-15.42,11.11%,16.34,2.63%,-34.98,📉 獲利侵蝕,17.9,⚪ 中性觀察,8.291139240506329,2025,2025-12
8091.TWO,3.96,翔名,260.5,194.84999999999997,-31.96,5.89,-25.14,N/A,6.82,N/A,-28.13,📉 獲利侵蝕,4.35,❌ 暫避觀望,20.053887605850658,2025,2025-12
6418.TWO,0.72,詠昇,29.5499992371,30.749999999999996,-32.11,0.73,-33.64,N/A,-1.53,N/A,-1.37,🌑 雙重衰退,-3.81,⚪ 中性觀察,14.414633774195122,2025,2025-12
6585.TW,3.81,鼎基,0.0,0.0,-32.29,5.64,-45.5,N/A,-13.21,N/A,-52.91,🌑 雙重衰退,-14.46,⚪ 數據不足,0.0,2025,2025-12
2603.TW,27.74,長榮,213.0,1346.4,-32.59,31.68,-50.82,17.92%,-18.23,9.72%,-45.0,🌑 雙重衰退,-15.64,⚪ 中性觀察,2.372994652406417,2025,2025-12
6548.TWO,1.12,長科*,68.1999969482,56.400000000000006,-32.620000000000005,1.63,-20.6,N/A,12.02,N/A,-24.31,📉 獲利侵蝕,12.56,❌ 暫避觀望,18.138297060691485,2025,2025-12
3567.TWO,0.69,逸昌,29.2999992371,35.699999999999996,-32.68,1.06,-43.32,34.78%,-10.64,18.49%,-52.41,🌑 雙重衰退,-13.96,⚪ 中性觀察,12.310924049201681,2025,2025-12
7777.TWO,0.35,能率亞洲,41.6500015259,0.0,-32.800000000000004,0.58,-16.92,N/A,15.88,N/A,-31.37,📉 獲利侵蝕,6.8,⚪ 數據不足,0.0,2025,2025-12
1909.TW,-0.54,榮成,8.9300003052,-21.900000000000002,-32.82,-0.39,-39.29,12.46%,-6.47,2.54%,-440.0,🌑 雙重衰退,-6.88,⚪ 數據不足,0.0,2025,2025-12
1470.TW,0.32,大統新創,22.5,21.000000000000004,-32.96,0.78,-30.97,30.30%,1.99,18.03%,-58.44,📉 獲利侵蝕,3.3,❌ 暫避觀望,16.07142857142857,2025,2025-12
4420.TWO,5.23,光明,38.2000007629,311.40000000000003,-33.22,5.53,-10.52,4.67%,22.7,-0.60%,-2.24,📉 獲利侵蝕,27.84,⚪ 中性觀察,1.8400771080394986,2025,2025-12
2897.TW,0.53,王道銀行,9.8999996185,24.750000000000004,-33.39,0.61,-35.48,91.47%,-2.09,32.72%,-24.64,🏰 高護城河,-6.53,⚪ 中性觀察,5.9999997687878786,2025,2025-12
3038.TW,0.82,全台,23.2000007629,40.800000000000004,-33.5,1.1,-50.0,20.87%,-16.5,0.16%,-56.0,🌑 雙重衰退,-15.48,⚪ 中性觀察,8.529412045183824,2025,2025-12
2105.TW,1.23,正新,32.4000015259,58.650000000000006,-33.59,1.5,-39.27,22.84%,-5.68,6.75%,-42.25,🌑 雙重衰退,-4.96,⚪ 中性觀察,8.286445403043478,2025,2025-12
5258.TW,1.56,虹堡,50.0,95.55000000000001,-33.63,4.23,-33.17,N/A,0.46,N/A,-65.71,📉 獲利侵蝕,-2.59,⚪ 中性觀察,7.849293563579277,2025,2025-12
4961.TW,8.08,天鈺,172.5,403.04999999999995,-33.66,9.65,-39.94,N/A,-6.28,N/A,-34.04,🌑 雙重衰退,-0.32,⚪ 中性觀察,6.419799032378117,2025,2025-12
4994.TW,1.71,傳奇,91.0,85.65,-33.82,1.96,-59.0,N/A,-25.18,N/A,-53.91,🌑 雙重衰退,-27.43,❌ 暫避觀望,15.936952714535902,2025,2025-12
3305.TW,2.57,昇貿,157.5,124.95,-33.95,3.16,-4.59,13.39%,29.36,3.80%,-8.59,📉 獲利侵蝕,30.27,❌ 暫避觀望,18.907563025210084,2025,2025-12
1785.TWO,1.27,光洋科,158.5,76.64999999999999,-34.27,3.14,-1.88,16.83%,32.39,11.95%,-40.28,📉 獲利侵蝕,30.97,❌ 暫避觀望,31.017612524461843,2025,2025-12
5906.TW,0.78,台南-KY,0.0,0.0,-34.28,0.98,-41.32,N/A,-7.04,N/A,-39.53,🌑 雙重衰退,-10.26,⚪ 數據不足,0.0,2025,2025-12
6716.TWO,1.19,應廣,107.0,60.6,-34.349999999999994,2.19,-49.65,N/A,-15.3,N/A,-69.69,🌑 雙重衰退,-16.58,❌ 暫避觀望,26.485148514851485,2025,2025-12
6126.TWO,0.66,信音,35.5,31.050000000000004,-34.489999999999995,0.71,-27.08,N/A,7.41,N/A,-7.04,📉 獲利侵蝕,5.58,❌ 暫避觀望,17.149758454106276,2025,2025-12
5353.TWO,1.0,台林,29.6000003815,51.150000000000006,-34.51,1.38,-36.28,N/A,-1.77,N/A,-42.53,🌑 雙重衰退,-5.73,⚪ 中性觀察,8.68035201803519,2025,2025-12
6155.TW,0.41,鈞寶,62.7999992371,19.799999999999997,-34.58,0.74,-23.71,N/A,10.87,N/A,-52.87,📉 獲利侵蝕,11.9,❌ 暫避觀望,47.57575699780304,2025,2025-12
6834.TW,0.24,天二科技,75.1999969482,13.200000000000001,-34.739999999999995,0.5,-21.88,N/A,12.86,N/A,-58.62,📉 獲利侵蝕,17.47,❌ 暫避觀望,85.4545419865909,2025,2025-12
3680.TWO,4.2,家登,540.0,277.04999999999995,-34.77,9.43,-22.51,43.28%,12.26,17.47%,-55.93,📉 獲利侵蝕,0.17,❌ 暫避觀望,29.2365998917163,2025,2025-12
2314.TW,-4.71,台揚,15.6999998093,-195.15000000000003,-34.78,-6.11,-34.29,2.93%,0.49,-21.07%,-83.27,📉 獲利侵蝕,-21.59,⚪ 數據不足,0.0,2025,2025-12
1308.TW,-1.16,亞聚,13.1000003815,-63.3,-34.9,-1.76,-39.68,6.52%,-4.78,2.26%,-45.0,🌑 雙重衰退,-3.08,⚪ 數據不足,0.0,2025,2025-12
3617.TW,11.6,碩天,211.5,525.9000000000001,-35.349999999999994,14.47,-40.33,51.62%,-4.98,10.14%,-32.24,🏰 高護城河,-1.7,⚪ 中性觀察,6.03251568739304,2025,2025-12
2387.TW,2.56,精元,41.0999984741,124.95,-35.78,3.47,-55.56,13.53%,-19.78,3.69%,-51.25,🌑 雙重衰退,-18.24,⚪ 中性觀察,4.933973406254501,2025,2025-12
6221.TWO,1.84,晉泰,23.2000007629,99.3,-35.78,2.35,-33.33,N/A,2.45,N/A,-23.33,📉 獲利侵蝕,19.24,⚪ 中性觀察,3.5045318372960725,2025,2025-12
6667.TWO,9.96,信紘科,287.0,507.45,-35.78,13.77,39.39,N/A,75.17,N/A,44.29,⚠️ 獲利稀釋,80.9,⚪ 中性觀察,8.483594442802247,2025,2025-12
6683.TWO,10.08,雍智科技,1665.0,513.4499999999999,-35.93,15.42,-12.9,N/A,23.03,N/A,-18.1,📉 獲利侵蝕,27.1,❌ 暫避觀望,48.64154250657319,2025,2025-12
5514.TWO,-0.04,三豐,13.8999996185,-5.1000000000000005,-35.97999999999999,-0.13,-135.14,N/A,-99.16,N/A,33.33,🌑 雙重衰退,0.0,⚪ 數據不足,0.0,2025,2025-12
1786.TW,1.38,科妍,52.5999984741,74.7,-35.98,2.24,-35.61,75.32%,0.37,19.86%,-45.93,🏰 高護城河,1.13,⚪ 中性觀察,10.562248689578311,2025,2025-12
2353.TW,0.9,宏��,35.2000007629,42.900000000000006,-36.01,1.26,-31.87,11.56%,4.14,2.51%,-34.07,📉 獲利侵蝕,1.31,⚪ 中性觀察,12.307692574440557,2025,2025-12
2736.TWO,-1.67,富野,12.0,-66.9,-36.07,-1.83,0.0,51.65%,36.07,-9.65%,24.61,🏰 高護城河,51.06,⚪ 數據不足,0.0,2025,2025-12
3564.TWO,0.51,其陽,47.7000007629,22.800000000000004,-36.22,0.65,-26.97,20.85%,9.25,1.19%,-22.73,📉 獲利侵蝕,11.47,❌ 暫避觀望,31.38157944927631,2025,2025-12
3372.TWO,-1.07,典範,21.75,-51.45,-36.65,-1.22,-15.09,-2.87%,21.56,-10.81%,-46.58,📉 獲利侵蝕,16.7,⚪ 數據不足,0.0,2025,2025-12
6906.TW,0.56,現觀科,109.0,47.7,-36.870000000000005,1.87,-48.45,N/A,-11.58,N/A,-67.46,🌑 雙重衰退,-7.5,❌ 暫避觀望,34.276729559748425,2025,2025-12
6597.TWO,1.62,立誠,71.0,85.49999999999999,-36.910000000000004,2.51,-48.7,N/A,-11.79,N/A,-57.7,🌑 雙重衰退,-13.06,⚪ 中性觀察,12.456140350877195,2025,2025-12
3338.TW,1.44,泰碩,73.4000015259,74.10000000000001,-36.93,1.8,-40.47,21.43%,-3.54,4.40%,-31.25,🌑 雙重衰退,-0.18,⚪ 中性觀察,14.858299904028337,2025,2025-12
6937.TW,1.92,天虹,303.0,100.05,-36.99,3.01,-50.25,N/A,-13.26,N/A,-50.39,🌑 雙重衰退,-2.93,❌ 暫避觀望,45.42728635682159,2025,2025-12
2489.TW,0.81,瑞軒,49.5,40.05,-37.35,1.22,-31.22,9.15%,6.13,0.67%,-37.59,📉 獲利侵蝕,5.27,❌ 暫避觀望,18.53932584269663,2025,2025-12
4580.TWO,4.09,捷流閥業,82.5,179.25000000000003,-37.370000000000005,5.03,-42.92,31.57%,-5.55,12.43%,-36.65,🌑 雙重衰退,-2.47,⚪ 中性觀察,6.903765690376568,2025,2025-12
3206.TWO,1.49,志豐,42.0,78.60000000000001,-37.519999999999996,2.02,-50.73,21.42%,-13.21,4.13%,-57.79,🌑 雙重衰退,-12.52,⚪ 中性觀察,8.015267175572518,2025,2025-12
7732.TW,1.3,金興精密,36.0,70.35000000000001,-37.839999999999996,1.73,-37.18,N/A,0.66,N/A,-37.32,📉 獲利侵蝕,4.64,⚪ 中性觀察,7.675906183368869,2025,2025-12
1339.TW,1.12,昭輝,45.5999984741,70.65,-37.879999999999995,2.41,-51.9,33.66%,-14.02,13.17%,-72.48,🌑 雙重衰退,-9.85,⚪ 中性觀察,9.681528338450105,2025,2025-12
1616.TW,2.22,億泰,22.0,90.3,-37.88,1.55,-24.5,13.02%,13.38,9.95%,342.86,📉 獲利侵蝕,21.44,⚪ 中性觀察,3.6544850498338874,2025,2025-12
1434.TW,0.29,福懋,15.4499998093,15.0,-37.97,0.51,-42.05,10.73%,-4.08,1.58%,-64.63,🌑 雙重衰退,-2.03,❌ 暫避觀望,15.4499998093,2025,2025-12
2724.TWO,-0.35,藝舍-KY,13.1000003815,-10.350000000000001,-38.11,-0.2,-106.76,16.85%,-68.65,-24.14%,-113.06,🌑 雙重衰退,-75.21,⚪ 數據不足,0.0,2025,2025-12
2495.TW,0.45,普安,51.5,23.999999999999996,-38.21,1.13,-49.1,43.31%,-10.89,9.76%,-73.37,🌑 雙重衰退,-14.6,❌ 暫避觀望,32.1875,2025,2025-12
6284.TWO,3.12,佳邦,119.5,159.3,-38.239999999999995,4.36,-34.8,N/A,3.44,N/A,-34.26,📉 獲利侵蝕,5.83,⚪ 中性觀察,11.252354048964218,2025,2025-12
6441.TWO,-3.76,廣錠,24.5,-188.25,-38.26,-5.16,-94.72,N/A,-56.46,N/A,-178.52,🌑 雙重衰退,-53.82,⚪ 數據不足,0.0,2025,2025-12
6147.TWO,2.62,頎邦,305.5,130.8,-38.28,3.74,-32.79,N/A,5.49,N/A,-39.44,📉 獲利侵蝕,7.16,❌ 暫避觀望,35.03440366972477,2025,2025-12
6207.TWO,0.7,雷科,111.5,33.0,-38.36,0.9,-56.52,N/A,-18.16,N/A,-56.52,🌑 雙重衰退,-6.79,❌ 暫避觀望,50.68181818181818,2025,2025-12
6637.TWO,5.8,醫影,66.0999984741,279.15,-38.540000000000006,7.17,1.91,N/A,40.45,N/A,9.07,⚠️ 獲利稀釋,47.8,⚪ 中性觀察,3.5518537600268676,2025,2025-12
3438.TWO,0.57,類比科,71.5,30.6,-38.690000000000005,1.0,-33.77,38.12%,4.92,-0.86%,-55.47,📉 獲利侵蝕,8.0,❌ 暫避觀望,35.049019607843135,2025,2025-12
2352.TW,0.59,佳世達,28.8999996185,28.799999999999997,-38.8,0.64,-35.71,17.06%,3.09,1.17%,-31.0,📉 獲利侵蝕,5.54,❌ 暫避觀望,15.052083134635417,2025,2025-12
5905.TWO,-0.36,南仁湖,7.8400001526,-21.9,-38.82,-0.63,-29.17,N/A,9.65,N/A,-75.0,📉 獲利侵蝕,1.87,⚪ 數據不足,0.0,2025,2025-12
2641.TWO,1.55,正德,17.7000007629,71.55,-38.86,2.01,4.26,44.07%,43.12,38.28%,2.72,⚠️ 獲利稀釋,46.32,⚪ 中性觀察,3.7106919838364782,2025,2025-12
7728.TWO,1.85,光焱科技,770.0,135.45,-38.89,4.92,-45.05,N/A,-6.16,N/A,-74.86,🌑 雙重衰退,-20.52,❌ 暫避觀望,85.27131782945737,2025,2025-12
1805.TW,0.06,寶徠,10.1499996185,9.45,-38.949999999999996,0.2,-93.38,21.75%,-54.43,10.56%,-92.11,🌑 雙重衰退,1968.35,❌ 暫避觀望,16.11111050555556,2025,2025-12
4767.TWO,0.61,誠泰科技,27.0,39.15,-38.97,1.24,-56.03,24.63%,-17.06,7.42%,-71.89,🌑 雙重衰退,-15.03,⚪ 中性觀察,10.344827586206897,2025,2025-12
8102.TWO,1.63,傑霖科技,67.0999984741,0.0,-39.239999999999995,2.25,-62.55,N/A,-23.31,N/A,-54.21,🌑 雙重衰退,-16.46,⚪ 數據不足,0.0,2025,2025-12
8045.TW,0.43,達運光電,66.0,17.400000000000002,-39.25,0.64,-70.37,N/A,-31.12,N/A,-78.92,🌑 雙重衰退,-27.96,❌ 暫避觀望,56.89655172413792,2025,2025-12
6669.TW,200.85,緯穎,5445.0,9698.099999999999,-39.25,275.06,124.43,N/A,163.68,N/A,137.3,⚠️ 獲利稀釋,168.74,⚪ 中性觀察,8.421752714449223,2025,2025-12
6028.TWO,5.85,公勝保經,79.0999984741,0.0,-39.43,7.86,-34.17,N/A,5.26,N/A,-40.97,📉 獲利侵蝕,8.76,⚪ 數據不足,0.0,2025,2025-12
3413.TW,16.22,京鼎,320.0,817.1999999999999,-39.49,21.44,-12.83,23.90%,26.66,11.87%,-6.86,📉 獲利侵蝕,33.97,⚪ 中性觀察,5.873715124816447,2025,2025-12
3083.TWO,0.14,網龍,27.75,10.350000000000001,-39.51,0.43,-46.91,87.57%,-7.4,12.73%,-85.11,🏰 高護城河,-19.4,❌ 暫避觀望,40.21739130434782,2025,2025-12
3715.TW,2.4,定穎投控,173.5,119.24999999999999,-39.53,2.7,-30.16,17.76%,9.37,3.42%,-24.29,📉 獲利侵蝕,6.68,❌ 暫避觀望,21.823899371069185,2025,2025-12
4441.TW,11.38,振大環球,0.0,0.0,-39.67,14.79,-11.39,24.81%,28.28,9.90%,-24.5,📉 獲利侵蝕,28.9,⚪ 數據不足,0.0,2025,2025-12
1784.TWO,0.73,訊聯,66.6999969482,38.55,-39.8,1.02,-38.61,56.51%,1.19,-0.97%,-27.37,🏰 高護城河,0.0,❌ 暫避觀望,25.95330620552529,2025,2025-12
3088.TWO,2.76,艾訊,141.0,144.29999999999998,-39.81,4.68,-37.99,33.38%,1.82,10.77%,-48.29,📉 獲利侵蝕,1.18,⚪ 中性觀察,14.656964656964659,2025,2025-12
2543.TW,1.93,皇昌,45.9000015259,101.10000000000001,-39.81,2.69,-44.58,16.97%,-4.77,14.03%,-39.37,🌑 雙重衰退,-11.27,⚪ 中性觀察,6.8100892471661725,2025,2025-12
5009.TWO,1.3,榮剛,36.0499992371,76.95,-39.86,2.2,-50.0,N/A,-10.14,N/A,-66.14,🌑 雙重衰退,-10.82,⚪ 中性觀察,7.02729029962963,2025,2025-12
3004.TW,4.4,豐達科,123.5,230.85000000000002,-39.95,5.85,-24.15,24.39%,15.8,9.60%,-11.16,📉 獲利侵蝕,13.37,⚪ 中性觀察,8.024691358024691,2025,2025-12
3515.TW,11.25,華擎,242.0,555.0,-39.980000000000004,15.28,46.5,12.78%,86.48,5.61%,58.9,⚠️ 獲利稀釋,107.53,⚪ 中性觀察,6.54054054054054,2025,2025-12
3455.TWO,1.36,由田,241.5,41.55,-39.99,2.67,-49.53,53.12%,-9.54,6.13%,-28.8,🏰 高護城河,5.04,❌ 暫避觀望,87.1841155234657,2025,2025-12
7730.TW,0.84,暉盛-創,213.5,0.0,-40.18,1.73,-45.51,N/A,-5.33,N/A,-56.48,🌑 雙重衰退,-5.61,⚪ 數據不足,0.0,2025,2025-12
2941.TWO,2.07,米斯特,32.0,94.80000000000001,-40.18,2.35,-27.47,64.17%,12.71,2.03%,-17.2,🏰 高護城河,16.89,⚪ 中性觀察,5.063291139240506,2025,2025-12
8234.TWO,0.32,新漢,71.9000015259,25.349999999999998,-40.19,0.39,-35.0,N/A,5.19,N/A,190.91,📉 獲利侵蝕,14.43,❌ 暫避觀望,42.544379601124255,2025,2025-12
2030.TW,0.13,彰源,17.9500007629,12.450000000000001,-40.19,0.35,-58.33,9.99%,-18.14,2.68%,-80.3,🌑 雙重衰退,-18.3,❌ 暫避觀望,21.62650694325301,2025,2025-12
1110.TW,0.29,東泥,14.6000003815,11.999999999999998,-40.239999999999995,0.36,-40.98,15.28%,-0.74,7.32%,-42.0,🌑 雙重衰退,3.38,❌ 暫避觀望,18.250000476875,2025,2025-12
6715.TW,1.17,嘉基,436.0,71.99999999999999,-40.279999999999994,1.8,-65.38,N/A,-25.1,N/A,-73.41,🌑 雙重衰退,-27.23,❌ 暫避觀望,90.83333333333336,2025,2025-12
4958.TW,3.79,臻鼎-KY,515.0,189.9,-40.29,6.91,-33.96,N/A,6.33,N/A,-30.62,📉 獲利侵蝕,8.76,❌ 暫避觀望,40.679304897314374,2025,2025-12
2355.TW,0.96,敬鵬,65.3000030518,57.75,-40.35,1.6,-43.86,13.97%,-3.51,5.11%,-58.8,🌑 雙重衰退,-4.42,❌ 暫避觀望,16.961039753714285,2025,2025-12
6692.TWO,0.44,進能服,0.0,0.0,-40.37,0.23,-75.0,N/A,-34.63,N/A,160.27,🌑 雙重衰退,9.77,⚪ 數據不足,0.0,2025,2025-12
5469.TW,4.93,瀚宇博,85.1999969482,227.55,-40.52,6.05,-3.06,N/A,37.46,N/A,6.52,📉 獲利侵蝕,33.04,⚪ 中性觀察,5.616347854199077,2025,2025-12
3707.TWO,-1.5,漢磊,89.3000030518,-75.6,-40.73,-1.97,-41.61,-1.01%,-0.88,-12.37%,-59.57,🌑 雙重衰退,-5.0,⚪ 數據不足,0.0,2025,2025-12
8482.TW,1.74,商億-KY,48.2999992371,83.85,-40.85,2.3,-48.17,N/A,-7.32,N/A,-45.89,🌑 雙重衰退,-4.79,⚪ 中性觀察,8.640429201627908,2025,2025-12
2474.TW,7.45,可成,203.5,392.25000000000006,-40.96,11.33,-37.78,33.00%,3.18,13.69%,-44.88,📉 獲利侵蝕,6.3,⚪ 中性觀察,7.782026768642447,2025,2025-12
8349.TWO,1.19,�矬�,41.5,66.44999999999999,-41.050000000000004,1.93,-53.88,N/A,-12.83,N/A,-61.04,🌑 雙重衰退,-13.33,⚪ 中性觀察,9.367945823927766,2025,2025-12
4952.TW,1.01,凌通,52.7999992371,51.0,-41.07,1.03,-54.63,N/A,-13.56,N/A,-54.3,🌑 雙重衰退,-16.15,❌ 暫避觀望,15.529411540323531,2025,2025-12
1570.TWO,0.66,力肯,52.0999984741,31.65,-41.35,0.59,-73.78,21.84%,-32.43,-16.24%,-62.29,🌑 雙重衰退,-27.3,❌ 暫避觀望,24.69194240478673,2025,2025-12
3669.TW,0.27,圓展,38.2000007629,14.85,-41.56,1.13,-44.61,56.66%,-3.05,7.42%,-85.0,🏰 高護城河,-8.34,❌ 暫避觀望,38.585859356464645,2025,2025-12
7718.TWO,2.36,友鋮,49.0,116.85,-41.57,3.75,-40.13,N/A,1.44,N/A,-52.7,📉 獲利侵蝕,-1.01,⚪ 中性觀察,6.2901155327342755,2025,2025-12
2104.TW,-3.4,國際中橡,10.1999998093,-126.74999999999999,-41.59,-4.28,-53.09,-13.28%,-11.5,-24.71%,-98.81,🌑 雙重衰退,-10.37,⚪ 數據不足,0.0,2025,2025-12
6423.TWO,0.64,億而得,95.5,30.900000000000002,-41.7,0.58,-39.36,N/A,2.34,N/A,-29.21,📉 獲利侵蝕,3.74,❌ 暫避觀望,46.359223300970875,2025,2025-12
2031.TW,2.67,新光鋼,39.3499984741,104.69999999999997,-41.79,3.3,-26.67,12.43%,15.12,7.27%,-43.79,📉 獲利侵蝕,28.25,⚪ 中性觀察,5.637535598008597,2025,2025-12
6756.TW,0.71,威鋒電子,100.0,39.300000000000004,-41.84,1.11,-50.67,N/A,-8.83,N/A,-62.63,🌑 雙重衰退,-14.38,❌ 暫避觀望,38.167938931297705,2025,2025-12
6624.TWO,-0.03,萬年清,39.9000015259,0.7499999999999994,-41.96,0.36,-52.17,N/A,-10.21,N/A,94.92,🔄 轉虧為盈,1.87,❌ 暫避觀望,798.0000305180007,2025,2025-12
4739.TW,0.54,康普,108.0,25.35,-42.02,1.56,9.15,14.91%,51.17,8.56%,-57.6,⚠️ 獲利稀釋,33.64,❌ 暫避觀望,63.90532544378698,2025,2025-12
3022.TW,2.51,威強電,74.8000030518,143.85,-42.12,4.63,-46.9,33.30%,-4.78,5.30%,-56.5,🌑 雙重衰退,-4.78,⚪ 中性觀察,7.799791767653806,2025,2025-12
5223.TWO,0.13,安力-KY,24.7000007629,-8.55,-42.15,-0.67,-24.07,N/A,18.08,N/A,125.0,📉 獲利侵蝕,25.06,⚪ 數據不足,0.0,2025,2025-12
2397.TW,2.48,友通,63.5,115.80000000000001,-42.64,2.49,-28.03,25.36%,14.61,-1.87%,31.22,📉 獲利侵蝕,25.35,⚪ 中性觀察,8.225388601036268,2025,2025-12
