status,prev_rev_yoy,symbol,eps,name,prev_eps,prev_year,expansion,price,eps_yoy,gm,rev_yoy,advice,om,pe,est_price,date,prev_eps_yoy
⚠️ 獲利稀釋,-3.87,3021.TW,0.19,鴻名,0.33,2025,-175.97999999999996,26.9500007629,416.67,N/A,592.65,❌ 暫避觀望,N/A,26.421569375392156,15.3,2026-03,-43.1
⚠️ 獲利稀釋,-9.88,3675.TWO,1.51,德微,2.67,2025,-176.56,335.0,11.85,36.51%,188.41,❌ 暫避觀望,9.03%,54.11954765751212,92.85,2026-03,-66.46
⚠️ 獲利稀釋,20.03,6579.TW,3.81,研揚,5.62,2025,-176.75,153.5,84.31,N/A,261.06,⚪ 中性觀察,N/A,10.39268788083954,221.54999999999998,2026-03,-27.15
📉 獲利侵蝕,-54.43,1805.TW,0.14,寶徠,0.2,2025,-177.2,10.1000003815,-30.0,21.75%,147.2,❌ 暫避觀望,10.56%,18.703704410185182,8.100000000000001,2026-03,-93.38
⚠️ 獲利稀釋,-7.24,3588.TW,0.37,通嘉,0.5,2025,-177.57,52.4000015259,42.31,31.63%,219.88,❌ 暫避觀望,-1.96%,34.24836701039216,22.95,2026-03,-73.51
⚠️ 獲利稀釋,8.51,3587.TWO,2.24,閎康,6.1,2025,-177.81,238.5,196.0,30.02%,373.81,❌ 暫避觀望,10.45%,16.18046132971506,221.1,2026-03,-40.84
⚠️ 獲利稀釋,4.29,2455.TW,1.06,全新,2.97,2025,-178.23,554.0,24.71,37.27%,202.94,❌ 暫避觀望,21.78%,79.14285714285714,105.0,2026-03,-18.46
📉 獲利侵蝕,-17.82,3284.TWO,0.5,太普高,2.31,2025,-178.42000000000002,19.75,-10.71,25.16%,167.71,⚪ 中性觀察,13.35%,4.238197424892705,69.89999999999999,2026-03,-12.16
📉 獲利侵蝕,8.73,6763.TWO,0.55,綠界科技*,4.21,2025,-178.65,41.4000015259,-9.84,N/A,168.81,⚪ 中性觀察,N/A,4.246154002656411,146.25,2026-03,117.01
📉 獲利侵蝕,10.32,5251.TWO,0.1,天鉞電,0.03,2025,-178.89999999999998,30.5499992371,-16.67,N/A,162.23,⚪ 數據不足,N/A,0.0,-4.35,2026-03,-50.0
📉 獲利侵蝕,7.88,5403.TWO,1.42,中菲,8.57,2025,-179.3,93.0,-26.34,N/A,152.96,⚪ 中性觀察,N/A,4.71841704718417,295.65000000000003,2026-03,-0.37
📉 獲利侵蝕,-24.49,3557.TW,0.48,嘉威,0.01,2025,-179.72,22.8500003815,-81.89,N/A,97.83,❌ 暫避觀望,N/A,16.321428843928572,21.0,2026-03,-99.85
📉 獲利侵蝕,13.44,3450.TW,0.69,聯鈞,5.01,2025,-179.77,513.0,-70.51,26.67%,109.26,❌ 暫避觀望,15.62%,42.572614107883815,180.75,2026-03,31.15
📉 獲利侵蝕,0.49,3303.TWO,0.92,岱稜,4.57,2025,-179.86,48.2000007629,-23.33,N/A,156.53,⚪ 中性觀察,N/A,4.405850161142596,164.1,2026-03,16.97
⚠️ 獲利稀釋,-8.17,1611.TW,0.13,中電,0.03,2025,-180.07999999999998,11.3999996185,8.33,37.93%,188.41,❌ 暫避觀望,11.05%,47.499998410416666,3.6,2026-03,-94.0
📉 獲利侵蝕,-4.28,8410.TWO,0.57,森田,3.27,2025,-180.4,27.7999992371,-48.65,N/A,131.75,⚪ 中性觀察,N/A,5.255198343497164,79.35,2026-03,-56.63
📉 獲利侵蝕,22.39,7736.TW,1.18,虎山,5.04,2025,-180.68,68.6999969482,-24.52,N/A,156.16,⚪ 中性觀察,N/A,5.9635414017534725,172.79999999999998,2026-03,-31.43
📉 獲利侵蝕,-1.52,8467.TW,0.83,波力-KY,10.03,2025,-180.94,89.0,-67.69,N/A,113.25,⚪ 中性觀察,N/A,3.3559577677224732,397.80000000000007,2026-03,-10.98
⚠️ 獲利稀釋,55.14,5206.TWO,2.45,坤悅,3.44,2025,-182.03,22.8500003815,152.58,N/A,334.61,⚪ 中性觀察,N/A,1.6462536297910664,208.2,2026-03,66.99
⚠️ 獲利稀釋,5.6,6168.TW,0.02,宏齊,0.05,2025,-182.06,44.0,100.0,N/A,282.06,❌ 暫避觀望,N/A,4399.999999999996,0.15000000000000013,2026-03,66.67
⚠️ 獲利稀釋,16.01,2321.TW,-0.12,東訊,-0.76,2025,-183.29000000000002,25.0,45.45,29.80%,228.74,⚪ 數據不足,-5.26%,0.0,-23.549999999999997,2026-03,18.37
📉 獲利侵蝕,20.5,2364.TW,0.83,倫飛,4.2,2025,-183.38,65.6999969482,-42.76,39.87%,140.62,⚪ 中性觀察,7.82%,6.629666695075681,148.65,2026-03,2.69
📉 獲利侵蝕,4.22,6496.TWO,-1.18,科懋,-3.97,2025,-183.4,23.5,-34.88,N/A,148.52,⚪ 數據不足,N/A,0.0,-152.85,2026-03,-85.58
⚠️ 獲利稀釋,13.67,6922.TWO,2.6,宸曜,6.9,2025,-184.0,212.0,2.36,N/A,186.36,⚪ 中性觀察,N/A,11.534276387377584,275.7,2026-03,-8.99
⚠️ 獲利稀釋,-1.34,4121.TWO,-0.11,優盛,-0.36,2025,-184.14,12.8000001907,8.33,33.58%,192.47,⚪ 數據不足,-3.01%,0.0,-13.799999999999999,2026-03,-5.88
📉 獲利侵蝕,-15.36,6684.TWO,0.01,安格,1.57,2025,-184.59,48.8499984741,-99.76,N/A,84.83,⚪ 中性觀察,N/A,5.781064908177515,126.74999999999999,2026-03,137.2
⚠️ 獲利稀釋,1.82,3088.TWO,2.25,艾訊,4.68,2025,-185.04000000000002,129.5,92.31,33.38%,277.35,⚪ 中性觀察,10.77%,12.182502351834431,159.45,2026-03,-37.99
📉 獲利侵蝕,6.1,8279.TWO,1.23,生展,10.02,2025,-185.14999999999998,78.1999969482,-45.58,N/A,139.57,⚪ 中性觀察,N/A,3.083596094171924,380.4,2026-03,13.09
⚠️ 獲利稀釋,2.32,1216.TW,1.15,統一,3.45,2025,-185.4,74.5,26.37,31.73%,211.77,⚪ 中性觀察,2.59%,7.917109458023379,141.15,2026-03,-5.22
📉 獲利侵蝕,5.66,7547.TWO,0.42,碩網,2.65,2025,-185.5,59.4000015259,-2.33,N/A,183.17,⚪ 中性觀察,N/A,9.580645407403228,92.99999999999999,2026-03,22.61
⚠️ 獲利稀釋,-13.56,4952.TW,0.5,凌通,1.03,2025,-185.56,48.9500007629,19.05,N/A,204.61,⚪ 中性觀察,N/A,14.066092173247126,52.2,2026-03,-54.63
⚠️ 獲利稀釋,6.74,6568.TWO,1.34,宏觀,4.0,2025,-185.79,143.0,6.4,N/A,192.19,❌ 暫避觀望,N/A,15.645514223194747,137.10000000000002,2026-03,4.76
📉 獲利侵蝕,-3.69,6605.TW,4.41,帝寶,13.97,2025,-185.92,138.5,-12.5,N/A,173.42,⚪ 中性觀察,N/A,4.235474006116208,490.50000000000006,2026-03,-26.4
📉 獲利侵蝕,19.07,3416.TW,1.8,融程電,7.39,2025,-186.06,161.0,-3.23,38.51%,182.83,⚪ 中性觀察,18.05%,9.184255561893897,262.95,2026-03,4.56
⚠️ 獲利稀釋,-25.1,6715.TW,1.02,嘉基,1.8,2025,-186.09,468.5,46.38,N/A,232.47,❌ 暫避觀望,N/A,91.32553606237816,76.95,2026-03,-65.38
📉 獲利侵蝕,3.18,2474.TW,2.63,可成,11.33,2025,-186.16,206.5,-38.46,33.00%,147.7,⚪ 中性觀察,13.69%,8.490953947368421,364.8,2026-03,-37.78
⚠️ 獲利稀釋,6.37,8261.TW,1.57,富鼎,5.73,2025,-186.21,176.0,9.03,N/A,195.24,⚪ 中性觀察,N/A,13.066072754268744,202.05000000000004,2026-03,19.71
⚠️ 獲利稀釋,22.89,6138.TWO,3.68,茂達,13.04,2025,-186.28,279.0,40.71,N/A,226.99,⚪ 中性觀察,N/A,8.916586768935762,469.34999999999997,2026-03,31.94
⚠️ 獲利稀釋,11.98,3703.TW,0.33,欣陸,1.8,2025,-186.28999999999996,19.75,560.0,13.84%,746.29,⚪ 中性觀察,7.24%,5.724637681159421,51.74999999999999,2026-03,25.87
⚠️ 獲利稀釋,-20.79,6130.TWO,-0.31,上亞科技,-1.72,2025,-186.60000000000002,23.3999996185,18.42,N/A,205.02,⚪ 數據不足,N/A,0.0,-57.3,2026-03,-129.33
⚠️ 獲利稀釋,2.26,2303.TW,1.29,聯電,3.34,2025,-187.08999999999997,154.0,108.06,30.67%,295.15,❌ 暫避觀望,19.78%,18.09635722679201,127.64999999999999,2026-03,-11.97
📉 獲利侵蝕,-23.26,1468.TW,0.17,昶和,0.21,2025,-187.21,13.1999998093,-34.62,18.12%,152.59,⚪ 數據不足,2.42%,0.0,-0.5999999999999996,2026-03,-77.66
⚠️ 獲利稀釋,-72.48,3466.TWO,-0.31,德晉,-1.11,2025,-187.35000000000002,23.8999996185,62.2,-8.98%,249.55,⚪ 數據不足,-223.66%,0.0,-46.50000000000001,2026-03,58.98
⚠️ 獲利稀釋,29.3,3594.TWO,-0.07,磐儀,0.49,2025,-187.85000000000002,46.7000007629,66.67,41.27%,254.52,⚪ 數據不足,10.21%,0.0,-0.5999999999999996,2026-03,-63.43
⚠️ 獲利稀釋,20.44,4576.TW,0.96,大銀微系統,2.01,2025,-187.90999999999997,225.0,118.18,38.42%,306.09,❌ 暫避觀望,13.23%,46.01226993865031,73.35,2026-03,294.12
⚠️ 獲利稀釋,11.44,3289.TWO,2.05,宜特,4.81,2025,-188.26000000000002,140.0,18.82,25.60%,207.08,⚪ 中性觀察,4.49%,9.817671809256664,213.89999999999998,2026-03,-34.26
⚠️ 獲利稀釋,5.0,1733.TW,0.81,五鼎,1.63,2025,-188.87,30.2999992371,30.65,30.15%,219.52,⚪ 中性觀察,7.57%,6.763392686852679,67.19999999999999,2026-03,27.34
🔄 轉虧為盈,-4.71,6128.TW,0.28,上福,-9.56,2025,-188.97000000000003,19.25,-41.67,N/A,147.3,⚪ 數據不足,N/A,0.0,-268.8,2026-03,-431.94
📉 獲利侵蝕,2.05,9938.TW,0.87,百和,4.1,2025,-189.29,38.0499992371,-43.51,N/A,145.78,⚪ 中性觀察,N/A,3.6066349987772512,158.25,2026-03,-13.68
📉 獲利侵蝕,6.92,4560.TW,0.76,強信-KY,3.02,2025,-189.35000000000002,29.5499992371,-17.39,33.75%,171.96,⚪ 中性觀察,16.61%,3.9878541480566803,111.15,2026-03,48.04
📉 獲利侵蝕,-11.96,3693.TWO,1.54,營邦,15.5,2025,-189.51,729.0,-81.73,29.12%,107.78,❌ 暫避觀望,0.48%,18.64927091327705,586.35,2026-03,-38.69
⚠️ 獲利稀釋,16.17,3551.TWO,2.46,世禾,8.36,2025,-189.9,182.5,15.17,36.55%,205.07,⚪ 中性觀察,18.42%,8.694616484040019,314.85,2026-03,17.2
⚠️ 獲利稀釋,20.89,1519.TW,3.29,華城,13.99,2025,-190.43,699.0,9.67,42.20%,200.1,❌ 暫避觀望,19.22%,22.411029176017955,467.85,2026-03,-6.3
⚠️ 獲利稀釋,-10.89,2495.TW,0.33,普安,1.13,2025,-191.19,39.0499992371,3.13,43.31%,194.32,❌ 暫避觀望,9.76%,24.25465791124224,24.15,2026-03,-49.1
📉 獲利侵蝕,2.41,4933.TWO,1.9,友輝,5.77,2025,-191.64999999999998,53.2999992371,-17.11,28.71%,174.54,⚪ 中性觀察,12.48%,4.128582435096824,193.65,2026-03,-18.35
⚠️ 獲利稀釋,11.78,6117.TW,1.33,迎廣,3.77,2025,-192.04999999999998,61.7000007629,177.08,N/A,369.13,⚪ 中性觀察,N/A,7.570552240846625,122.25,2026-03,-7.65
⚠️ 獲利稀釋,-52.73,8477.TWO,-0.03,創業家,-0.92,2025,-192.17000000000002,14.3500003815,94.64,N/A,286.81,⚪ 數據不足,N/A,0.0,-30.450000000000003,2026-03,53.77
⚠️ 獲利稀釋,19.44,3332.TWO,1.38,幸康,3.53,2025,-192.23000000000002,61.5,39.39,N/A,231.62,⚪ 中性觀察,N/A,6.193353474320242,148.95,2026-03,61.93
⚠️ 獲利稀釋,0.88,6672.TW,1.73,騰輝電子-KY,4.85,2025,-192.51,337.5,64.76,N/A,257.27,❌ 暫避觀望,N/A,27.372262773722632,184.95,2026-03,-2.81
📉 獲利侵蝕,12.63,5201.TWO,-0.67,凱衛,-0.06,2025,-192.66,29.2999992371,-103.03,N/A,89.63,⚪ 數據不足,N/A,0.0,-22.8,2026-03,-102.22
📉 獲利侵蝕,-29.93,3041.TW,-0.48,揚智,-3.43,2025,-192.74,23.2000007629,-20.0,5.61%,172.74,⚪ 數據不足,-198.78%,0.0,-106.95,2026-03,-35.42
📉 獲利侵蝕,-9.64,2066.TWO,1.96,世德,1.34,2025,-194.24,52.9000015259,-3.47,19.80%,190.77,⚪ 中性觀察,-4.97%,10.095420138530534,78.60000000000001,2026-03,-77.5
🔄 轉虧為盈,-3.81,5263.TWO,0.67,智崴,-2.87,2025,-194.54999999999998,90.0999984741,201.59,N/A,396.14,⚪ 數據不足,N/A,0.0,-137.10000000000002,2026-03,-356.73
⚠️ 獲利稀釋,15.02,6782.TW,3.82,視陽,14.08,2025,-195.34,233.5,24.03,N/A,219.37,⚪ 中性觀察,N/A,6.859576968272621,510.59999999999997,2026-03,39.41
⚠️ 獲利稀釋,19.26,7556.TWO,2.52,意德士,7.1,2025,-195.95999999999998,264.5,22.93,N/A,218.89,⚪ 中性觀察,N/A,13.899106673673147,285.45000000000005,2026-03,19.42
📉 獲利侵蝕,-0.92,8049.TWO,0.44,晶采,1.72,2025,-196.48999999999998,24.5,-4.35,N/A,192.14,⚪ 中性觀察,N/A,5.833333333333333,63.0,2026-03,-31.2
⚠️ 獲利稀釋,16.17,4771.TW,3.66,望隼,12.71,2025,-196.72,212.0,10.24,N/A,206.96,⚪ 中性觀察,N/A,6.736574515411503,472.04999999999995,2026-03,10.57
📉 獲利侵蝕,-51.34,2258.TW,-0.51,鴻華先進-創,-2.15,2025,-196.74,30.5,-70.0,19.82%,126.74,⚪ 數據不足,-262.93%,0.0,-69.45,2026-03,-73.98
📉 獲利侵蝕,16.17,3078.TWO,0.72,僑威,6.07,2025,-196.95999999999998,45.4500007629,-61.08,23.99%,135.88,⚪ 中性觀察,12.10%,2.982283514625984,228.6,2026-03,8.01
⚠️ 獲利稀釋,0.95,4766.TW,6.55,南寶,20.25,2025,-197.02,343.5,8.26,33.74%,205.28,⚪ 中性觀察,16.17%,6.476244343891403,795.6,2026-03,-9.03
⚠️ 獲利稀釋,29.59,8147.TWO,0.9,正淩,3.08,2025,-197.9,136.5,28.57,N/A,226.47,❌ 暫避觀望,N/A,16.002344665885108,127.95000000000002,2026-03,62.03
🏰 高護城河,-4.54,3040.TW,0.04,遠見,0.32,2025,-198.34,35.0999984741,-91.84,58.07%,106.5,❌ 暫避觀望,-3.25%,33.1132061076415,15.9,2026-03,-57.53
⚠️ 獲利稀釋,2.94,1256.TW,3.24,鮮活果汁-KY,11.19,2025,-198.42999999999995,166.5,350.0,24.61%,548.43,⚪ 中性觀察,6.32%,5.92948717948718,421.2,2026-03,24.88
📉 獲利侵蝕,0.1,4571.TW,2.41,鈞興-KY,9.61,2025,-198.67,152.5,-19.45,33.35%,179.22,⚪ 中性觀察,18.52%,6.322553897180763,361.8,2026-03,4.45
📉 獲利侵蝕,-3.53,6245.TWO,0.75,立端,4.38,2025,-198.81,85.6999969482,-29.91,N/A,168.9,⚪ 中性觀察,N/A,8.718209252105797,147.45,2026-03,-28.08
⚠️ 獲利稀釋,6.29,9917.TW,1.6,中保科,6.77,2025,-199.3,106.0,0.64,N/A,199.94,⚪ 中性觀察,N/A,6.3778580024067395,249.29999999999995,2026-03,5.71
📉 獲利侵蝕,-15.65,2201.TW,0.35,裕隆,0.93,2025,-199.35,29.25,-17.07,30.14%,182.28,⚪ 中性觀察,7.44%,11.337209302325581,38.7,2026-03,-75.14
⚠️ 獲利稀釋,7.08,3264.TWO,1.95,欣銓,5.99,2025,-199.36,246.0,53.66,37.83%,253.02,❌ 暫避觀望,26.59%,16.849315068493148,219.00000000000003,2026-03,34.97
⚠️ 獲利稀釋,-10.2,6662.TWO,0.21,樂斯科,1.66,2025,-199.65,28.5,23.53,N/A,223.18,⚪ 中性觀察,N/A,8.05084745762712,53.1,2026-03,-3.49
📉 獲利侵蝕,39.1,7780.TW,0.13,大研生醫*,0.51,2025,-200.55,16.0499992371,-92.57,N/A,107.98,⚪ 中性觀察,N/A,2.47685173412037,97.2,2026-03,-76.4
⚠️ 獲利稀釋,3.79,2912.TW,2.97,統一超,10.78,2025,-201.63000000000002,212.5,6.45,34.07%,208.08,⚪ 中性觀察,2.95%,7.583868665239114,420.30000000000007,2026-03,-2.88
📉 獲利侵蝕,13.69,1736.TW,0.08,喬山,9.06,2025,-202.11,127.5,-91.21,48.58%,110.9,⚪ 中性觀察,9.78%,9.219088937093275,207.45,2026-03,13.11
⚠️ 獲利稀釋,5.25,8103.TW,1.17,瀚荃,3.92,2025,-202.12999999999997,123.0,58.9,N/A,261.03,⚪ 中性觀察,N/A,14.105504587155963,130.8,2026-03,17.71
📉 獲利侵蝕,6.85,2428.TW,2.21,興勤,11.76,2025,-202.16,255.0,-25.59,39.10%,176.57,⚪ 中性觀察,22.33%,9.229098805646037,414.45,2026-03,-2.81
⚠️ 獲利稀釋,-7.81,6577.TWO,1.67,勁豐,5.64,2025,-202.24,79.8000030518,17.61,N/A,219.85,⚪ 中性觀察,N/A,6.224649224009362,192.29999999999998,2026-03,-14.93
📉 獲利侵蝕,0.66,7732.TW,0.82,金興精密,1.73,2025,-202.33,33.5,-1.22,N/A,201.11,⚪ 中性觀察,N/A,7.1581196581196584,70.19999999999999,2026-03,-37.18
📉 獲利侵蝕,6.12,6486.TWO,0.59,互動,5.78,2025,-202.45000000000002,80.5999984741,-43.27,N/A,159.18,⚪ 中性觀察,N/A,7.177203782199466,168.45000000000002,2026-03,2.66
⚠️ 獲利稀釋,2.9,6757.TW,2.91,台灣虎航,5.37,2025,-202.66,53.4000015259,41.46,N/A,244.12,⚪ 中性觀察,N/A,3.375474179892541,237.30000000000004,2026-03,-10.95
📉 獲利侵蝕,5.34,3042.TW,1.32,晶技,5.28,2025,-203.09,203.0,-5.07,32.18%,198.02,❌ 暫避觀望,14.07%,15.603382013835509,195.15000000000003,2026-03,-15.57
⚠️ 獲利稀釋,26.97,8028.TW,1.61,昇陽半導體,4.37,2025,-203.17,269.0,19.4,N/A,222.57,❌ 暫避觀望,N/A,24.52142206016408,164.55,2026-03,51.58
⚠️ 獲利稀釋,1.41,8077.TWO,1.95,洛��,6.04,2025,-203.32999999999998,43.4000015259,33.56,N/A,236.89,⚪ 中性觀察,N/A,3.2436473487219737,200.7,2026-03,37.27
📉 獲利侵蝕,78.68,6596.TWO,2.08,寬宏藝術,18.83,2025,-203.49,96.8000030518,-45.41,N/A,158.08,⚪ 中性觀察,N/A,2.173815473878285,667.9499999999999,2026-03,242.99
📉 獲利侵蝕,-2.91,4536.TW,3.61,拓凱,14.92,2025,-203.71,165.0,-29.35,32.65%,174.36,⚪ 中性觀察,10.54%,4.2492917847025495,582.4499999999999,2026-03,-20.89
📉 獲利侵蝕,-26.81,4770.TW,2.52,上品,10.2,2025,-203.8,281.5,-3.08,28.63%,200.72,⚪ 中性觀察,14.44%,10.634680770683794,397.04999999999995,2026-03,-52.93
🔄 轉虧為盈,-19.18,3527.TWO,0.01,聚積,-1.84,2025,-204.03,51.0,-83.33,39.78%,120.7,⚪ 數據不足,-22.71%,0.0,-56.85,2026-03,-757.14
📉 獲利侵蝕,16.55,6661.TWO,-0.27,威健生技,0.06,2025,-204.3,16.0,-35.0,N/A,169.3,⚪ 數據不足,N/A,0.0,-5.25,2026-03,20.0
📉 獲利侵蝕,8.24,8404.TW,0.17,百和興業-KY,1.43,2025,-204.88,13.5500001907,-68.52,N/A,136.36,⚪ 中性觀察,N/A,3.8825215446131804,52.35,2026-03,55.43
📉 獲利侵蝕,2.54,4746.TW,0.16,台耀,3.67,2025,-205.25,48.0499992371,-84.0,41.59%,121.25,⚪ 中性觀察,21.37%,7.981727448023257,90.3,2026-03,180.15
⚠️ 獲利稀釋,0.59,3652.TW,0.4,精聯,1.34,2025,-205.34,34.0999984741,17.65,32.08%,222.99,⚪ 中性觀察,2.52%,11.071428076006493,46.2,2026-03,7.2
📉 獲利侵蝕,22.23,6202.TW,0.3,盛群,0.76,2025,-205.5,58.2000007629,-25.0,N/A,180.5,❌ 暫避觀望,N/A,26.697248056376143,32.7,2026-03,213.64
📉 獲利侵蝕,-5.88,5381.TWO,0.22,光譜,0.72,2025,-205.76999999999998,23.25,-35.29,N/A,170.48,⚪ 中性觀察,N/A,11.341463414634147,30.749999999999996,2026-03,2.44
📉 獲利侵蝕,8.46,6840.TWO,0.12,東研信超,1.58,2025,-205.91000000000003,103.0,-33.33,N/A,172.58,❌ 暫避觀望,N/A,30.74626865671642,50.24999999999999,2026-03,205.88
📉 獲利侵蝕,21.26,4554.TWO,0.04,橙的,2.12,2025,-206.02999999999997,28.25,-95.96,42.45%,110.07,⚪ 中性觀察,4.92%,7.553475935828876,56.1,2026-03,13.37
📉 獲利侵蝕,-7.24,6144.TWO,-0.22,得利影,-0.36,2025,-206.51999999999998,12.5500001907,-83.33,N/A,123.19,⚪ 數據不足,N/A,0.0,-16.8,2026-03,36.84
📉 獲利侵蝕,19.96,6228.TWO,-0.07,全譜,-0.47,2025,-206.72000000000003,18.7000007629,-133.33,N/A,73.39,⚪ 數據不足,N/A,0.0,-28.650000000000002,2026-03,44.71
⚠️ 獲利稀釋,14.65,3163.TWO,3.03,波若威,6.22,2025,-206.91999999999996,653.0,396.72,18.26%,603.64,❌ 暫避觀望,5.03%,49.8093058733791,196.64999999999998,2026-03,8.17
📉 獲利侵蝕,-10.97,6164.TW,0.05,華興,0.07,2025,-206.93,12.25,-50.0,N/A,156.93,❌ 暫避觀望,N/A,111.36363636363635,1.6500000000000001,2026-03,-87.27
📉 獲利侵蝕,-6.55,4174.TWO,-3.35,浩鼎,-15.61,2025,-207.06,32.4500007629,-72.68,-76.10%,134.38,⚪ 數據不足,-2289.99%,0.0,-444.0,2026-03,-77.68
📉 獲利侵蝕,-10.51,6411.TWO,0.54,晶焱,3.18,2025,-207.14,78.0999984741,-11.67,N/A,195.47,⚪ 中性觀察,N/A,10.582655619796748,110.7,2026-03,-30.29
📉 獲利侵蝕,-12.58,3150.TW,-0.02,鈺寶-創,-0.22,2025,-207.44,15.3500003815,-111.11,40.07%,96.33,❌ 暫避觀望,-42.60%,255.8333396916666,0.9000000000000001,2026-03,-131.88
⚠️ 獲利稀釋,-6.89,8929.TWO,-0.06,富堡,-0.45,2025,-207.92999999999998,12.9499998093,77.78,N/A,285.71,⚪ 數據不足,N/A,0.0,-24.45,2026-03,-147.37
⚠️ 獲利稀釋,2.77,6509.TWO,1.19,聚和,2.87,2025,-207.98,47.5499992371,46.91,N/A,254.89,⚪ 中性觀察,N/A,6.072796837432951,117.45,2026-03,17.48
⚠️ 獲利稀釋,31.04,3611.TWO,4.56,鼎翰,19.63,2025,-208.01999999999998,183.0,17.83,32.53%,225.85,⚪ 中性觀察,8.38%,3.916113845495399,700.9499999999999,2026-03,38.68
📉 獲利侵蝕,-0.14,3128.TWO,0.31,昇銳,1.32,2025,-208.15,20.3500003815,-47.46,N/A,160.69,⚪ 中性觀察,N/A,6.993127278865979,43.650000000000006,2026-03,-22.16
📉 獲利侵蝕,-4.78,3022.TW,0.96,威強電,4.63,2025,-208.32,93.0999984741,-53.4,33.30%,154.92,⚪ 中性觀察,5.30%,10.965841987526503,127.35000000000001,2026-03,-46.9
⚠️ 獲利稀釋,-8.72,2908.TW,0.32,特力,0.23,2025,-208.51,22.1499996185,113.33,N/A,321.84,❌ 暫避觀望,N/A,35.158729553174595,9.450000000000001,2026-03,-64.62
⚠️ 獲利稀釋,12.31,1593.TWO,0.58,祺驊,2.18,2025,-209.41,31.7999992371,38.1,31.32%,247.51,⚪ 中性觀察,10.89%,6.476578256028513,73.65,2026-03,28.24
⚠️ 獲利稀釋,16.7,6291.TWO,3.0,沛亨,6.6,2025,-209.54999999999998,484.0,185.71,N/A,395.26,❌ 暫避觀望,N/A,32.9700272479564,220.2,2026-03,7.67
⚠️ 獲利稀釋,9.65,6170.TWO,1.09,統振,4.49,2025,-209.56,48.4000015259,10.1,N/A,219.66,⚪ 中性觀察,N/A,4.502325723339535,161.25,2026-03,32.45
📉 獲利侵蝕,11.04,6843.TWO,0.4,進典,2.2,2025,-209.69,38.5999984741,-29.82,N/A,179.87,⚪ 中性觀察,N/A,7.643564054277228,75.75,2026-03,-7.56
📉 獲利侵蝕,12.91,4417.TWO,0.83,金洲,6.13,2025,-209.85000000000002,49.7999992371,-27.83,29.73%,182.02,⚪ 中性觀察,19.04%,3.3400401902816905,223.65,2026-03,39.0
⚠️ 獲利稀釋,-3.24,6488.TWO,3.97,環球晶,15.29,2025,-209.95000000000002,948.0,30.16,N/A,240.11,❌ 暫避觀望,N/A,25.972602739726028,547.5,2026-03,-25.74
🏰 高護城河,4.08,2305.TW,0.16,全友,0.2,2025,-210.27,62.9000015259,77.78,51.08%,288.05,❌ 暫避觀望,3.74%,232.96296861444443,4.050000000000001,2026-03,35.71
📉 獲利侵蝕,9.11,6472.TW,0.21,保瑞,23.9,2025,-210.28,421.5,-98.52,N/A,111.76,⚪ 中性觀察,N/A,6.489607390300231,974.25,2026-03,-38.71
⚠️ 獲利稀釋,21.08,5425.TWO,0.7,台半,2.07,2025,-211.19000000000003,94.5,47.73,N/A,258.92,❌ 暫避觀望,N/A,20.36637931034483,69.6,2026-03,9.66
⚠️ 獲利稀釋,-7.32,8482.TW,0.66,商億-KY,2.3,2025,-211.48,47.0499992371,8.47,N/A,219.95,⚪ 中性觀察,N/A,8.327433493292036,84.75,2026-03,-48.17
📉 獲利侵蝕,-11.95,1340.TW,-0.3,勝悅-KY,-2.61,2025,-211.87,5.2100000381,-11.11,-118.96%,200.76,⚪ 數據不足,-391.42%,0.0,-68.24999999999999,2026-03,50.57
⚠️ 獲利稀釋,22.61,3684.TWO,0.7,榮昌,3.5,2025,-212.18,53.2000007629,25.45,34.09%,237.63,⚪ 中性觀察,7.78%,6.66666676226817,119.7,2026-03,25.0
📉 獲利侵蝕,12.21,4744.TWO,-0.11,皇將,2.51,2025,-212.26,28.0499992371,-139.29,42.43%,72.97,⚪ 中性觀察,14.38%,6.960297577444169,60.45,2026-03,216.0
⚠️ 獲利稀釋,-1.54,4977.TW,-1.18,眾達-KY,4.48,2025,-213.1,168.5,8.59,N/A,221.69,❌ 暫避觀望,N/A,18.0406852248394,140.1,2026-03,34.45
⚠️ 獲利稀釋,1.95,8423.TWO,0.26,保綠-KY,0.73,2025,-214.08000000000004,18.0499992371,85.71,N/A,299.79,⚪ 中性觀察,N/A,10.314285278342856,26.25,2026-03,25.86
⚠️ 獲利稀釋,28.48,3441.TWO,0.47,聯一光,1.06,2025,-214.20000000000002,181.0,20.51,25.59%,234.71,❌ 暫避觀望,8.79%,93.29896907216495,29.099999999999998,2026-03,-24.29
📉 獲利侵蝕,-12.89,2547.TW,0.06,日勝生,2.85,2025,-215.07,9.8199996948,-97.79,47.97%,117.28,⚪ 中性觀察,18.04%,1.1593860324439198,127.04999999999998,2026-03,3612.5
📉 獲利侵蝕,5.25,8111.TWO,0.17,立��,0.38,2025,-215.29000000000002,76.4000015259,-19.05,N/A,196.24,❌ 暫避觀望,N/A,282.9629686144444,4.050000000000001,2026-03,-58.24
📉 獲利侵蝕,0.33,1307.TW,0.97,三芳,2.85,2025,-216.07,30.7000007629,-10.19,31.96%,205.88,⚪ 中性觀察,13.66%,4.5213550460824745,101.85,2026-03,-23.39
