expansion,symbol,prev_eps,prev_year,eps,gm,price,name,rev_yoy,status,advice,est_price,prev_eps_yoy,pe,om,prev_rev_yoy,eps_yoy,date
-0.5800000000000001,1736.TW,3.41,2025,9.06,48.58%,116.5,喬山,13.69,⚠️ 獲利稀釋,⚪ 中性觀察,219.9,64.73,7.946793997271487,9.78%,14.96,13.11,2025-12
-0.5899999999999999,4755.TW,2.39,2025,3.7,22.24%,162.5,三福化,-9.17,🌑 雙重衰退,❌ 暫避觀望,129.45,-23.89,18.829663962920048,10.72%,0.49,-9.76,2025-12
-0.6699999999999999,7765.TW,8.52,2025,11.47,N/A,244.5,中華資安,3.64,⚠️ 獲利稀釋,⚪ 中性觀察,440.55,6.85,8.324821246169561,N/A,11.43,2.97,2025-12
-0.7399999999999984,6811.TWO,11.25,2025,14.36,N/A,210.0,宏�硌穈T,11.2,⚠️ 獲利稀釋,⚪ 中性觀察,559.9499999999999,6.94,5.6255022769890175,N/A,8.94,10.46,2025-12
-0.75,3019.TW,5.51,2025,6.6,15.53%,149.5,亞光,14.74,⚠️ 獲利稀釋,⚪ 中性觀察,248.25,23.82,9.03323262839879,5.80%,16.37,13.99,2025-12
-0.8799999999999999,6257.TW,3.94,2025,6.14,N/A,233.5,矽格,7.51,⚠️ 獲利稀釋,❌ 暫避觀望,208.65,-4.62,16.786484543493888,N/A,7.66,6.63,2025-12
-0.8999999999999999,2882.TW,4.84,2025,7.06,62.29%,85.4000015259,國泰金,-2.04,🏰 高護城河,⚪ 中性觀察,254.54999999999998,-27.4,5.032410225450795,30.59%,-12.01,-2.94,2025-12
-0.9000000000000021,3689.TWO,5.52,2025,7.55,30.92%,130.5,湧德,20.51,⚠️ 獲利稀釋,⚪ 中性觀察,287.55,25.52,6.807511737089201,12.50%,21.75,19.61,2025-12
-1.01,2633.TW,0.89,2025,1.17,43.22%,25.25,台灣高鐵,2.75,⚠️ 獲利稀釋,⚪ 中性觀察,45.150000000000006,-2.2,8.388704318936876,38.82%,0.9,1.74,2025-12
-1.0899999999999999,9908.TW,1.54,2025,1.72,N/A,29.1499996185,大台北,1.69,⚠️ 獲利稀釋,⚪ 中性觀察,63.9,0.0,6.842722915140846,N/A,3.19,0.6,2025-12
-1.120000000000001,6645.TW,-1.96,2025,-2.41,N/A,11.8999996185,金萬林-創,9.49,⚠️ 獲利稀釋,⚪ 數據不足,-99.3,8.41,0.0,N/A,8.78,8.37,2025-12
-1.1500000000000004,3516.TWO,0.03,2025,0.27,13.94%,23.5,亞帝歐,-14.0,🌑 雙重衰退,❌ 暫避觀望,5.700000000000001,-88.0,61.84210526315788,-0.53%,-21.23,-15.15,2025-12
-1.1799999999999997,6792.TW,1.89,2025,2.23,N/A,69.5999984741,詠業,7.01,⚠️ 獲利稀釋,⚪ 中性觀察,85.80000000000001,41.22,12.167831901066434,N/A,9.04,5.83,2025-12
-1.2999999999999972,2395.TW,8.67,2025,12.25,39.78%,509.0,研華,18.56,⚠️ 獲利稀釋,❌ 暫避觀望,443.40000000000003,17.5,17.219215155615696,15.69%,21.83,17.26,2025-12
-1.3199999999999998,2889.TW,0.47,2025,0.63,90.85%,14.5500001907,國票金,4.6,🏰 高護城河,⚪ 中性觀察,20.85,-2.08,10.467626036474819,38.94%,-2.64,3.28,2025-12
-1.4499999999999993,6261.TWO,2.7,2025,4.23,N/A,118.0,久元,5.64,⚠️ 獲利稀釋,⚪ 中性觀察,137.55,-11.76,12.868047982551799,N/A,-1.1,4.19,2025-12
-1.5,3218.TWO,8.83,2025,12.31,58.77%,130.0,大學光,-0.57,🏰 高護城河,⚪ 中性觀察,453.00000000000006,-9.44,4.304635761589403,32.73%,-0.6,-2.07,2025-12
-1.6499999999999995,6526.TW,14.0,2025,17.32,N/A,682.0,達發,9.43,⚠️ 獲利稀釋,❌ 暫避觀望,670.2,13.73,15.264100268576545,N/A,14.59,7.78,2025-12
-1.6899999999999995,1717.TW,1.09,2025,1.41,21.29%,84.5,長興,-7.93,🌑 雙重衰退,❌ 暫避觀望,51.0,-4.39,24.85294117647059,3.94%,-7.17,-9.62,2025-12
-1.6900000000000002,4915.TW,4.76,2025,5.71,17.61%,72.0,致伸,3.33,⚠️ 獲利稀釋,⚪ 中性觀察,229.35,3.8,4.708960104643558,4.16%,0.47,1.64,2025-12
-1.6900000000000013,2820.TW,1.05,2025,1.34,87.03%,16.7000007629,華票,33.06,🏰 高護城河,⚪ 中性觀察,51.150000000000006,29.63,4.897360927536657,65.42%,29.19,31.37,2025-12
-1.72,6953.TWO,5.53,2025,7.99,N/A,250.5,家碩,1.72,📉 獲利侵蝕,⚪ 中性觀察,273.45,-4.49,13.74108612177729,N/A,-7.09,0.0,2025-12
-1.7700000000000014,2515.TW,0.27,2025,0.4,9.34%,12.8500003815,中工,-13.12,🌑 雙重衰退,⚪ 中性觀察,13.950000000000001,-21.21,13.817204711290321,5.82%,-10.98,-14.89,2025-12
-1.790000000000001,1590.TW,30.36,2025,42.0,47.51%,1435.0,亞德客-KY,11.97,⚠️ 獲利稀釋,⚪ 中性觀察,1528.5,4.29,14.082433758586848,31.25%,9.91,10.18,2025-12
-1.9400000000000004,4105.TWO,5.05,2025,6.27,56.36%,73.1999969482,東洋,9.49,🏰 高護城河,⚪ 中性觀察,234.15,37.23,4.6893015341575905,21.51%,14.57,7.55,2025-12
-1.9400000000000048,7751.TWO,14.3,2025,20.5,N/A,1700.0,竑騰,62.42,⚠️ 獲利稀釋,❌ 暫避觀望,703.5,44.57,36.24733475479744,N/A,54.14,60.48,2025-12
-1.9800000000000004,6568.TWO,2.37,2025,4.0,N/A,227.0,宏觀,6.74,⚠️ 獲利稀釋,❌ 暫避觀望,136.2,-24.19,25.0,N/A,5.88,4.76,2025-12
-1.99,5328.TWO,0.21,2025,0.39,N/A,35.5499992371,華容,1.99,📉 獲利侵蝕,❌ 暫避觀望,10.95,61.54,48.698629091917816,N/A,5.47,0.0,2025-12
-2.3,6271.TW,5.41,2025,7.64,N/A,254.5,同欣電,-4.53,🌑 雙重衰退,⚪ 中性觀察,284.40000000000003,-15.2,13.422995780590716,N/A,-4.19,-6.83,2025-12
-2.3100000000000023,3632.TWO,-0.43,2025,-0.38,54.59%,8.7399997711,研勤,-28.72,🏰 高護城河,⚪ 數據不足,-17.400000000000002,-760.0,0.0,3.73%,-35.55,-31.03,2025-12
-2.3200000000000003,3059.TW,0.98,2025,1.24,23.91%,41.5499992371,華晶科,20.59,⚠️ 獲利稀釋,⚪ 中性觀察,46.349999999999994,16.87,13.44660169485437,2.92%,25.58,18.27,2025-12
-2.3500000000000014,5536.TWO,20.35,2025,28.42,N/A,1110.0,聖暉*,37.11,⚠️ 獲利稀釋,❌ 暫避觀望,991.2000000000002,34.86,16.79782082324455,N/A,46.97,34.76,2025-12
-2.46,2727.TW,12.01,2025,16.02,47.07%,234.0,王品,5.21,⚠️ 獲利稀釋,⚪ 中性觀察,604.8000000000001,-2.81,5.803571428571428,7.36%,3.33,2.75,2025-12
-2.5,2376.TW,13.77,2025,18.2,10.28%,332.5,技嘉,27.07,⚠️ 獲利稀釋,⚪ 中性觀察,687.3,33.43,7.256656481885639,4.26%,24.08,24.57,2025-12
-2.55,3529.TWO,18.06,2025,25.6,100.00%,3295.0,力旺,6.74,🏰 高護城河,❌ 暫避觀望,920.6999999999999,2.21,53.68198110133594,60.64%,7.92,4.19,2025-12
-2.6399999999999997,7805.TWO,30.84,2025,44.56,N/A,776.0,威聯通,5.8,⚠️ 獲利稀釋,⚪ 數據不足,0.0,3.99,0.0,N/A,6.11,3.16,2025-12
-2.81,2903.TW,1.12,2025,1.56,54.41%,21.8999996185,遠百,-2.68,🏰 高護城河,⚪ 中性觀察,54.6,1.83,6.016483411675824,14.06%,-2.99,-5.49,2025-12
-2.950000000000003,3131.TWO,26.19,2025,45.48,42.10%,3425.0,弘塑,59.93,⚠️ 獲利稀釋,❌ 暫避觀望,1443.0,28.76,35.602910602910605,29.56%,53.06,56.98,2025-12
-3.1000000000000014,4527.TWO,1.34,2025,3.4,29.77%,44.5,方土霖,-15.95,🌑 雙重衰退,⚪ 中性觀察,89.55000000000001,-52.98,7.4539363484087096,16.80%,-24.37,-19.05,2025-12
-3.1500000000000004,6214.TW,5.42,2025,7.91,N/A,129.0,精誠,12.89,⚠️ 獲利稀釋,⚪ 中性觀察,265.05,-6.74,7.30050933786078,N/A,15.19,9.74,2025-12
-3.21,4584.TWO,2.63,2025,3.43,34.23%,43.0999984741,君帆,-1.51,🌑 雙重衰退,⚪ 中性觀察,140.70000000000002,-4.71,4.594882566535181,12.30%,5.03,-4.72,2025-12
-3.25,3209.TW,1.58,2025,3.02,4.62%,0.0,全科,3.25,📉 獲利侵蝕,⚪ 數據不足,0.0,-34.03,0.0,3.28%,-1.06,0.0,2025-12
-3.46,6486.TWO,2.84,2025,5.78,N/A,80.8000030518,互動,6.12,⚠️ 獲利稀釋,⚪ 中性觀察,175.2,-16.72,6.917808480462329,N/A,-9.56,2.66,2025-12
-3.47,2640.TWO,6.51,2025,9.01,51.63%,162.5,大車隊,4.37,🏰 高護城河,⚪ 中性觀察,330.15,1.56,7.383007723761927,21.47%,3.84,0.9,2025-12
-3.5,2067.TWO,-2.49,2025,-2.8,7.03%,6.6799998283,嘉鋼,1.31,📉 獲利侵蝕,⚪ 數據不足,-110.7,-19.71,0.0,-9.19%,3.79,-2.19,2025-12
-3.5500000000000007,5452.TWO,0.3,2025,0.33,N/A,32.8499984741,佶優,-13.95,🌑 雙重衰退,❌ 暫避觀望,13.35,50.0,36.91011064505618,N/A,-12.51,-17.5,2025-12
-3.69,6672.TW,3.46,2025,4.85,N/A,211.5,騰輝電子-KY,0.88,📉 獲利侵蝕,❌ 暫避觀望,174.74999999999997,-9.9,18.15450643776824,N/A,-1.28,-2.81,2025-12
-3.6900000000000013,2488.TW,3.53,2025,4.56,19.83%,53.0999984741,漢平,-9.29,🌑 雙重衰退,⚪ 中性觀察,162.45,-6.61,4.903046950517082,7.42%,1.02,-12.98,2025-12
-3.75,7703.TWO,6.74,2025,8.72,N/A,214.5,銳澤,31.42,⚠️ 獲利稀釋,⚪ 中性觀察,333.3,40.42,9.653465346534652,N/A,34.82,27.67,2025-12
-3.8100000000000005,4726.TWO,-1.91,2025,-2.17,1.76%,27.25,永昕,8.23,⚠️ 獲利稀釋,⚪ 數據不足,-89.85000000000001,-2.69,0.0,-18.26%,-7.0,4.42,2025-12
-3.8699999999999974,3029.TW,4.91,2025,6.53,14.31%,95.3000030518,零壹,34.73,⚠️ 獲利稀釋,⚪ 中性觀察,242.55,34.15,5.893630368076685,6.54%,45.68,30.86,2025-12
-3.92,2855.TW,1.67,2025,3.0,82.96%,44.9000015259,統一證,3.92,🏰 高護城河,⚪ 中性觀察,74.25,-32.66,9.070707378969697,34.40%,-16.01,0.0,2025-12
-3.990000000000001,4722.TW,1.33,2025,2.0,17.84%,270.5,國精化,-7.72,🌑 雙重衰退,❌ 暫避觀望,65.4,-29.12,62.04128440366972,5.11%,-6.97,-11.71,2025-12
-4.04,2312.TW,0.85,2025,1.05,5.36%,37.3499984741,金寶,-0.55,🌑 雙重衰退,⚪ 中性觀察,42.00000000000001,-10.64,13.339285169321426,1.66%,1.36,-4.59,2025-12
-4.12,2948.TWO,1.62,2025,2.14,48.05%,36.8499984741,寶陞,1.84,📉 獲利侵蝕,⚪ 中性觀察,77.1,2.53,7.169260403521401,9.02%,3.92,-2.28,2025-12
-4.279999999999999,2892.TW,1.51,2025,1.87,78.99%,27.6000003815,第一金,7.59,🏰 高護城河,⚪ 中性觀察,72.89999999999999,2.03,5.679012424176955,35.12%,4.61,3.31,2025-12
-4.32,6142.TW,-0.17,2025,-0.26,N/A,8.0,友勁,52.32,⚠️ 獲利稀釋,⚪ 數據不足,-10.8,56.41,0.0,N/A,75.47,48.0,2025-12
-4.390000000000001,9926.TW,2.3,2025,2.68,N/A,48.9500007629,新海,5.91,⚠️ 獲利稀釋,⚪ 中性觀察,106.05000000000001,0.0,6.923621041428571,N/A,6.06,1.52,2025-12
-4.4799999999999995,2347.TW,3.42,2025,5.08,4.26%,85.9000015259,聯強,-3.49,🌑 雙重衰退,⚪ 中性觀察,172.2,-9.04,7.482578530130662,2.54%,-8.89,-7.97,2025-12
-4.5,4171.TWO,-1.98,2025,-1.93,73.67%,17.75,瑞基,12.71,🏰 高護城河,⚪ 數據不足,-81.3,-33.1,0.0,-9.23%,5.83,8.21,2025-12
-4.54,4121.TWO,-0.27,2025,-0.36,33.58%,14.0500001907,優盛,-1.34,🌑 雙重衰退,⚪ 數據不足,-13.950000000000001,-47.37,0.0,-3.01%,-1.15,-5.88,2025-12
-4.549999999999999,4728.TWO,10.43,2025,13.33,77.03%,380.0,雙美,11.45,🏰 高護城河,⚪ 中性觀察,522.0,7.08,10.919540229885058,41.97%,13.37,6.9,2025-12
-4.710000000000001,2480.TW,5.94,2025,8.0,24.08%,146.5,敦陽科,11.38,⚠️ 獲利稀釋,⚪ 中性觀察,305.1,7.41,7.2025565388397235,10.67%,17.02,6.67,2025-12
-4.77,6996.TWO,7.74,2025,12.15,N/A,191.5,力領科技,-9.4,🌑 雙重衰退,⚪ 中性觀察,406.79999999999995,-38.46,7.0612094395280245,N/A,-15.41,-14.17,2025-12
-5.040000000000001,5434.TW,15.45,2025,21.81,N/A,473.5,崇越,18.57,⚠️ 獲利稀釋,⚪ 中性觀察,777.9,7.32,9.130350944851523,N/A,22.38,13.53,2025-12
-5.069999999999999,5880.TW,1.03,2025,1.36,N/A,22.75,合庫金,13.01,⚠️ 獲利稀釋,⚪ 中性觀察,50.4,-0.96,6.770833333333334,N/A,8.58,7.94,2025-12
-5.17,2901.TW,0.25,2025,0.38,84.77%,22.4500007629,欣欣,-2.15,🏰 高護城河,❌ 暫避觀望,13.05,-21.88,25.804598578045976,20.24%,-3.66,-7.32,2025-12
-5.25,2453.TW,2.2,2025,3.12,24.39%,62.5,凌群,7.21,⚠️ 獲利稀釋,⚪ 中性觀察,115.35000000000001,5.26,8.12743823146944,4.56%,7.96,1.96,2025-12
-5.32,5548.TWO,1.16,2025,2.03,N/A,23.2999992371,安倉,14.56,⚠️ 獲利稀釋,⚪ 中性觀察,64.35,-24.84,5.431235253403265,N/A,13.03,9.24,2025-12
-5.3799999999999955,2345.TW,32.18,2025,47.13,17.90%,2620.0,智邦,124.88,⚠️ 獲利稀釋,❌ 暫避觀望,1599.9,140.62,24.56403525220326,12.65%,146.74,119.5,2025-12
-5.490000000000002,3041.TW,-2.1,2025,-3.43,5.61%,25.8999996185,揚智,-29.93,🌑 雙重衰退,⚪ 數據不足,-105.75000000000001,-3.19,0.0,-198.78%,-21.55,-35.42,2025-12
-5.760000000000002,6658.TW,0.36,2025,1.38,N/A,230.5,聯策,30.53,⚠️ 獲利稀釋,❌ 暫避觀望,36.599999999999994,63.64,94.46721311475412,N/A,44.67,24.77,2025-12
-5.84,8464.TW,15.83,2025,22.53,N/A,306.0,億豐,1.47,📉 獲利侵蝕,⚪ 中性觀察,816.45,-6.66,5.62189968767224,N/A,3.29,-4.37,2025-12
-5.84,8081.TW,13.05,2025,17.76,N/A,288.0,致新,5.0,📉 獲利侵蝕,⚪ 中性觀察,661.95,-3.49,6.5261726716519375,N/A,5.5,-0.84,2025-12
-5.880000000000001,8043.TWO,0.08,2025,1.67,N/A,132.0,蜜望實,15.75,⚠️ 獲利稀釋,❌ 暫避觀望,10.2,-94.84,194.11764705882354,N/A,5.48,9.87,2025-12
-6.099999999999994,5508.TWO,2.26,2025,3.07,N/A,46.7999992371,永信建,-74.75,🌑 雙重衰退,⚪ 中性觀察,126.6,-84.53,5.54502360629147,N/A,-80.56,-80.85,2025-12
-6.130000000000003,6903.TWO,5.49,2025,10.62,N/A,421.5,巨漢,24.87,⚠️ 獲利稀釋,❌ 暫避觀望,298.5,-24.9,21.180904522613066,N/A,-15.22,18.74,2025-12
-6.15,1535.TW,2.79,2025,4.0,12.18%,49.0,中宇,4.67,📉 獲利侵蝕,⚪ 中性觀察,143.10000000000002,-2.45,5.136268343815513,5.96%,11.05,-1.48,2025-12
-6.18,6409.TW,34.16,2025,40.23,N/A,0.0,旭隼,-10.05,🌑 雙重衰退,⚪ 數據不足,0.0,-7.42,0.0,N/A,-10.8,-16.23,2025-12
-6.219999999999999,6925.TWO,2.12,2025,3.11,N/A,56.2999992371,意藍,14.61,⚠️ 獲利稀釋,⚪ 中性觀察,105.75000000000001,2.58,7.985815494624113,N/A,9.97,8.39,2025-12
-6.31,3321.TW,-2.52,2025,-3.36,6.46%,19.0499992371,同泰,9.1,⚠️ 獲利稀釋,⚪ 數據不足,-134.1,-37.7,0.0,-7.89%,9.69,2.79,2025-12
-6.310000000000002,7769.TW,53.54,2025,75.71,N/A,0.0,鴻勁,116.34,⚠️ 獲利稀釋,⚪ 數據不足,0.0,160.49,0.0,N/A,132.45,110.03,2025-12
-6.400000000000002,6274.TWO,8.37,2025,12.13,N/A,1630.0,台燿,31.51,⚠️ 獲利稀釋,❌ 暫避觀望,415.79999999999995,15.64,58.80230880230881,N/A,26.58,25.11,2025-12
-6.48,3163.TWO,3.32,2025,6.22,18.26%,1100.0,波若威,14.65,⚠️ 獲利稀釋,❌ 暫避觀望,160.34999999999997,-15.52,102.89990645463051,5.03%,9.43,8.17,2025-12
-6.52,4148.TW,1.75,2025,2.28,28.39%,31.7999992371,全宇生技-KY,19.95,⚠️ 獲利稀釋,⚪ 中性觀察,74.99999999999999,2.94,6.359999847420001,9.28%,21.11,13.43,2025-12
-6.640000000000001,1735.TW,0.2,2025,0.78,19.87%,25.9500007629,日勝化,-12.95,🌑 雙重衰退,❌ 暫避觀望,17.25,-72.22,22.565218054695656,1.24%,-12.04,-19.59,2025-12
-6.640000000000001,3217.TWO,9.47,2025,12.69,49.95%,197.5,優群,19.44,⚠️ 獲利稀釋,⚪ 中性觀察,455.70000000000005,15.77,6.500987491770902,28.69%,23.57,12.8,2025-12
-6.66,9939.TW,7.6,2025,9.1,N/A,122.5,宏全,1.65,📉 獲利侵蝕,⚪ 中性觀察,355.2,-11.73,5.173141891891892,N/A,4.72,-5.01,2025-12
-6.67,2912.TW,8.56,2025,10.78,34.07%,206.5,統一超,3.79,📉 獲利侵蝕,⚪ 中性觀察,417.6,-4.14,7.4173850574712645,2.95%,3.64,-2.88,2025-12
-6.68,4585.TW,0.81,2025,1.46,50.62%,0.0,達明,23.03,🏰 高護城河,⚪ 數據不足,0.0,20.34,0.0,5.77%,23.76,16.35,2025-12
-6.880000000000003,6874.TWO,2.35,2025,3.16,N/A,0.0,倍力,-22.72,🌑 雙重衰退,⚪ 數據不足,0.0,-29.94,0.0,N/A,-28.42,-29.6,2025-12
-6.9399999999999995,6129.TWO,-0.97,2025,-1.09,N/A,15.25,普誠,-2.06,🌑 雙重衰退,⚪ 數據不足,-49.35,-15.48,0.0,N/A,-7.98,-9.0,2025-12
-6.94,3556.TWO,1.28,2025,2.15,50.66%,56.0999984741,禾瑞亞,1.24,🏰 高護城河,⚪ 中性觀察,70.19999999999999,-26.44,11.98717916113248,14.95%,-2.31,-5.7,2025-12
-6.96,2812.TW,1.13,2025,1.53,93.02%,18.7999992371,台中銀,6.96,🏰 高護城河,⚪ 中性觀察,57.15,-1.74,4.934383001863517,51.96%,5.04,0.0,2025-12
-6.99,5225.TW,9.66,2025,10.26,N/A,70.5999984741,東科-KY,-11.01,🌑 雙重衰退,⚪ 中性觀察,419.1,-7.0,2.5268431808911953,N/A,-8.14,-18.0,2025-12
-7.07,4305.TWO,2.61,2025,3.83,31.11%,44.0999984741,世坤,3.54,📉 獲利侵蝕,⚪ 中性觀察,130.95,-9.06,5.051546216964491,23.00%,5.53,-3.53,2025-12
-7.129999999999999,9802.TW,4.26,2025,6.05,N/A,73.4000015259,鈺齊-KY,18.36,⚠️ 獲利稀釋,⚪ 中性觀察,214.95,2.41,5.1221215300697835,N/A,24.42,11.23,2025-12
-7.149999999999999,6955.TW,2.93,2025,4.13,N/A,149.5,邦睿生技-創,37.43,⚠️ 獲利稀釋,⚪ 中性觀察,155.25000000000003,28.51,14.444444444444443,N/A,40.17,30.28,2025-12
-7.16,6133.TW,0.35,2025,0.72,N/A,23.2999992371,金橋,17.93,⚠️ 獲利稀釋,❌ 暫避觀望,19.650000000000002,-22.22,17.78625895961832,N/A,12.23,10.77,2025-12
-7.280000000000001,1603.TW,3.03,2025,3.26,9.14%,0.0,華電,21.69,⚠️ 獲利稀釋,⚪ 數據不足,0.0,37.16,0.0,6.41%,22.51,14.41,2025-12
-7.330000000000002,2204.TW,3.9,2025,5.47,10.06%,52.5999984741,中華,-18.22,🌑 雙重衰退,⚪ 中性觀察,194.39999999999998,-34.75,4.0586418575694445,2.43%,-25.64,-25.55,2025-12
-7.340000000000003,8291.TWO,-1.54,2025,-1.95,N/A,121.0,尚茂,-71.56,🌑 雙重衰退,⚪ 數據不足,-70.80000000000001,-92.5,0.0,N/A,-80.38,-78.9,2025-12
-7.45,3168.TW,1.94,2025,2.61,25.14%,49.2000007629,眾福科,0.46,📉 獲利侵蝕,⚪ 中性觀察,94.05,-13.72,7.846890073827751,8.89%,-1.47,-6.99,2025-12
-7.48,2885.TW,2.0,2025,2.74,80.00%,59.5,元大金,6.4,🏰 高護城河,⚪ 中性觀察,98.25,-4.31,9.083969465648854,33.03%,-0.21,-1.08,2025-12
-7.49,1525.TW,2.48,2025,3.21,20.24%,69.8000030518,江申,-14.6,🌑 雙重衰退,⚪ 中性觀察,121.5,-9.16,8.617284327382716,6.22%,-17.15,-22.09,2025-12
-7.5,6446.TW,9.66,2025,13.64,N/A,877.0,藥華藥,60.61,⚠️ 獲利稀釋,❌ 暫避觀望,501.0,85.8,26.25748502994012,N/A,61.14,53.11,2025-12
-7.539999999999999,1216.TW,2.93,2025,3.45,31.73%,70.1999969482,統一,2.32,📉 獲利侵蝕,⚪ 中性觀察,137.55,-5.18,7.655397704274807,2.59%,3.07,-5.22,2025-12
-7.559999999999999,1709.TW,0.87,2025,1.23,17.58%,0.0,和益,-12.57,🌑 雙重衰退,⚪ 數據不足,0.0,-36.96,0.0,8.28%,-14.07,-20.13,2025-12
-7.630000000000001,6794.TW,-1.42,2025,-1.89,N/A,79.0,向榮生技,-5.58,🌑 雙重衰退,⚪ 數據不足,-71.85,-14.75,0.0,N/A,12.82,-13.21,2025-12
-7.66,2207.TW,24.86,2025,33.93,17.53%,466.5,和泰車,0.01,📉 獲利侵蝕,⚪ 中性觀察,1220.2500000000002,-13.65,5.734480639213276,9.92%,0.2,-7.65,2025-12
-7.720000000000001,2420.TW,2.72,2025,3.91,49.30%,62.5,新巨,-2.6,🌑 雙重衰退,⚪ 中性觀察,140.70000000000002,-20.23,6.663113006396588,35.64%,-3.06,-10.32,2025-12
-7.76,2458.TW,5.96,2025,8.53,49.29%,164.5,義隆,-2.91,🌑 雙重衰退,⚪ 中性觀察,293.3999999999999,-19.94,8.410020449897752,23.12%,-2.0,-10.67,2025-12
-7.769999999999998,6613.TWO,10.14,2025,13.37,N/A,280.0,朋億*,-14.13,🌑 雙重衰退,⚪ 中性觀察,472.04999999999995,-10.98,8.897362567524628,N/A,-15.3,-21.9,2025-12
-7.7700000000000005,2402.TW,1.86,2025,2.47,19.80%,68.6999969482,毅嘉,13.83,⚠️ 獲利稀釋,⚪ 中性觀察,92.55,12.88,11.134521385445705,8.98%,15.8,6.06,2025-12
-7.789999999999999,9941.TW,5.8,2025,7.68,N/A,72.0,裕融,-4.66,🌑 雙重衰退,⚪ 中性觀察,290.7,-20.37,3.715170278637771,N/A,-5.29,-12.45,2025-12
-7.829999999999998,2756.TWO,2.71,2025,3.93,49.60%,60.5,聯發國際,69.66,⚠️ 獲利稀釋,⚪ 中性觀察,125.70000000000002,39.38,7.219570405727923,5.94%,66.35,61.83,2025-12
-7.8700000000000045,1435.TW,-0.26,2025,-0.41,64.71%,12.8500003815,中福,-43.98,🏰 高護城河,⚪ 數據不足,-14.549999999999997,-52.94,0.0,-1427.47%,-48.31,-51.85,2025-12
-7.890000000000002,4554.TWO,1.32,2025,2.12,42.45%,30.8500003815,橙的,21.26,⚠️ 獲利稀釋,⚪ 中性觀察,70.35000000000001,-12.0,6.577825241257995,4.92%,29.9,13.37,2025-12
-8.059999999999999,6118.TWO,0.17,2025,0.4,N/A,17.9500007629,建達,10.62,⚠️ 獲利稀釋,❌ 暫避觀望,10.65,240.0,25.28169121535211,N/A,10.09,2.56,2025-12
-8.160000000000002,3078.TWO,4.97,2025,6.07,23.99%,56.7999992371,僑威,16.17,⚠️ 獲利稀釋,⚪ 中性觀察,245.55,21.52,3.4697617127122786,12.10%,30.5,8.01,2025-12
-8.23,3570.TWO,11.01,2025,13.95,31.73%,171.0,大塚,15.7,⚠️ 獲利稀釋,⚪ 中性觀察,554.25,16.88,4.627875507442489,11.86%,29.74,7.47,2025-12
-8.25,5403.TWO,5.8,2025,8.57,N/A,84.5,中菲,7.88,📉 獲利侵蝕,⚪ 中性觀察,303.29999999999995,6.08,4.179030662710188,N/A,11.06,-0.37,2025-12
-8.389999999999999,6589.TW,-1.94,2025,-2.51,N/A,0.0,台康生技,-0.38,🌑 雙重衰退,⚪ 數據不足,0.0,-1.05,0.0,N/A,-10.19,-8.77,2025-12
-8.4,5351.TWO,-1.74,2025,-1.53,N/A,82.5999984741,鈺創,16.23,⚠️ 獲利稀釋,⚪ 數據不足,-77.85000000000001,-39.2,0.0,N/A,-12.59,7.83,2025-12
-8.57,1414.TW,0.12,2025,0.19,15.75%,14.0500001907,東和,-10.66,🌑 雙重衰退,❌ 暫避觀望,4.65,-53.85,45.32258126032258,-3.56%,-11.44,-19.23,2025-12
-8.6,5706.TW,2.69,2025,3.39,N/A,49.9000015259,鳳凰,-0.27,🌑 雙重衰退,⚪ 中性觀察,118.8,-11.55,6.300505243169193,N/A,4.43,-8.87,2025-12
-8.77,6821.TWO,0.95,2025,1.13,N/A,71.9000015259,聯寶,2.84,📉 獲利侵蝕,❌ 暫避觀望,41.4,44.62,26.050725190543478,N/A,13.45,-5.93,2025-12
-8.969999999999999,6781.TW,28.71,2025,38.2,N/A,1205.0,AES-KY,59.42,⚠️ 獲利稀釋,⚪ 中性觀察,1439.55,69.88,12.556007085547567,N/A,68.55,50.45,2025-12
-9.03,6291.TWO,3.7,2025,6.6,N/A,645.0,沛亨,16.7,⚠️ 獲利稀釋,❌ 暫避觀望,190.95000000000002,-26.73,50.667714061272584,N/A,11.82,7.67,2025-12
-9.09,1477.TW,11.13,2025,14.65,26.73%,215.5,聚陽,-3.08,🌑 雙重衰退,⚪ 中性觀察,578.6999999999999,-12.77,5.585795749092794,13.46%,-0.99,-12.17,2025-12
-9.13,1623.TW,9.42,2025,13.61,21.29%,0.0,大東電,20.5,⚠️ 獲利稀釋,⚪ 數據不足,0.0,-3.58,0.0,16.93%,23.54,11.37,2025-12
-9.21,6753.TW,3.74,2025,5.98,N/A,124.0,龍德造船,2.49,📉 獲利侵蝕,⚪ 中性觀察,197.55,-27.45,9.415337889141988,N/A,3.99,-6.72,2025-12
-9.3,5871.TW,8.45,2025,11.24,N/A,107.0,中租-KY,-4.62,🌑 雙重衰退,⚪ 中性觀察,431.55,-7.45,3.719151894334376,N/A,-4.62,-13.92,2025-12
-9.559999999999999,2618.TW,3.43,2025,4.84,22.90%,34.7999992371,長榮航,-0.31,🌑 雙重衰退,⚪ 中性觀察,175.64999999999998,-13.82,2.9718188930059783,16.53%,-1.07,-9.87,2025-12
-9.569999999999999,4588.TW,1.88,2025,3.2,35.72%,56.0,玖鼎電力,-14.06,🌑 雙重衰退,⚪ 中性觀察,94.50000000000001,-31.39,8.888888888888888,24.67%,-16.7,-23.63,2025-12
