prev_eps_yoy,om,pe,prev_rev_yoy,eps_yoy,gm,name,est_price,prev_year,price,date,rev_yoy,status,eps,prev_eps,expansion,symbol,advice
9.52,N/A,9.687499867552084,27.49,75.56,N/A,大世科,86.39999999999999,2025,55.7999992371,2026-03,423.28,⚠️ 獲利稀釋,0.79,2.53,-347.71999999999997,8099.TWO,⚪ 中性觀察
-74.55,15.06%,5.669934765179739,-20.24,-35.44,23.17%,冠德,91.79999999999998,2025,34.7000007629,2026-03,312.37,📉 獲利侵蝕,0.52,2.61,-347.81,2520.TW,⚪ 中性觀察
-29.85,N/A,9.031141868512112,26.29,19.73,N/A,迅得,216.75,2025,130.5,2026-03,367.88,⚠️ 獲利稀釋,1.76,5.24,-348.15,6438.TW,⚪ 中性觀察
-27.14,11.86%,11.741038771031453,1.71,30.43,23.25%,智伸科,205.05,2025,160.5,2026-03,379.26,⚠️ 獲利稀釋,2.7,6.04,-348.83,4551.TW,⚪ 中性觀察
6.67,10.67%,7.525325615050651,11.38,17.41,24.08%,敦陽科,310.95,2025,156.0,2026-03,366.95,⚠️ 獲利稀釋,2.63,8.0,-349.53999999999996,2480.TW,⚪ 中性觀察
77.93,14.07%,5.990304709141275,12.63,76.56,25.55%,大成鋼,108.3,2025,43.25,2026-03,426.15,⚠️ 獲利稀釋,1.17,2.88,-349.59,2027.TW,⚪ 中性觀察
60.23,N/A,0.0,1.42,-10.0,N/A,無敵,-16.950000000000003,2025,11.6499996185,2026-03,340.82,📉 獲利侵蝕,-0.11,-0.35,-350.82,8201.TW,⚪ 數據不足
18.52,N/A,4.66956528373913,-0.42,-2.38,N/A,環泥,86.25,2025,26.8500003815,2026-03,349.07,📉 獲利侵蝕,0.41,2.56,-351.45,1104.TW,⚪ 中性觀察
-57.38,N/A,86.29629347055554,9.13,-33.33,N/A,系統電,8.100000000000001,2025,46.5999984741,2026-03,318.51,📉 獲利侵蝕,0.09,0.27,-351.84,5309.TWO,❌ 暫避觀望
-35.23,N/A,6.830708811614173,-4.85,828.57,N/A,宜新實業,38.1,2025,17.3500003815,2026-03,1180.75,⚠️ 獲利稀釋,0.51,1.14,-352.17999999999995,4440.TW,⚪ 中性觀察
-46.72,N/A,6.487915523096676,-30.87,-58.62,N/A,匯僑設計,99.3,2025,42.9500007629,2026-03,293.96,📉 獲利侵蝕,0.12,3.41,-352.58,6754.TW,⚪ 中性觀察
47.96,19.80%,38.02281368821293,46.42,49.0,28.58%,台光電,1617.45,2025,4100.0,2026-03,401.75,⚠️ 獲利稀釋,14.9,41.67,-352.75,2383.TW,❌ 暫避觀望
142.59,N/A,17.431192660550458,20.19,-197.83,N/A,安鈦克,16.35,2025,19.0,2026-03,155.69,📉 獲利侵蝕,-0.9,0.92,-353.52,6276.TWO,❌ 暫避觀望
-47.18,N/A,3.0146425495262705,-14.72,-66.84,N/A,峰源-KY,174.14999999999998,2025,35.0,2026-03,286.97,📉 獲利侵蝕,0.63,4.69,-353.81000000000006,6807.TW,⚪ 中性觀察
-12.83,11.87%,5.552353506243996,26.66,-36.27,23.90%,京鼎,780.75,2025,289.0,2026-03,318.21,📉 獲利侵蝕,4.28,21.44,-354.47999999999996,3413.TW,⚪ 中性觀察
-19.4,N/A,7.631103212097649,-1.74,-48.65,N/A,大汽電,82.94999999999999,2025,42.2000007629,2026-03,306.21,📉 獲利侵蝕,0.38,1.87,-354.85999999999996,8931.TWO,⚪ 中性觀察
10.87,1.57%,14.927007856167883,-2.6,-58.82,30.58%,合勤控,41.1,2025,40.9000015259,2026-03,296.16,📉 獲利侵蝕,0.29,1.56,-354.98,3704.TW,⚪ 中性觀察
-3800.0,-13.38%,0.0,-21.77,-117.65,26.86%,川寶,-88.5,2025,48.0,2026-03,237.64,📉 獲利侵蝕,-0.74,-1.95,-355.28999999999996,1595.TWO,⚪ 數據不足
-1.42,N/A,16.42023375990272,50.12,216.67,N/A,和椿,77.10000000000001,2025,84.4000015259,2026-03,572.52,⚠️ 獲利稀釋,1.14,2.08,-355.85,6215.TW,❌ 暫避觀望
-90.0,1.48%,62.931034482758626,-0.7,71.43,20.30%,建大,4.35,2025,18.25,2026-03,428.07,⚠️ 獲利稀釋,0.12,0.13,-356.64,2106.TW,❌ 暫避觀望
7.92,7.03%,10.150780829294561,6.01,18.72,17.20%,士電,278.55,2025,188.5,2026-03,376.47,⚠️ 獲利稀釋,2.79,6.27,-357.75,1503.TW,⚪ 中性觀察
-52.17,N/A,226.1764750758823,-10.21,171.43,N/A,萬年清,2.5500000000000003,2025,38.4500007629,2026-03,529.33,⚠️ 獲利稀釋,0.05,0.36,-357.90000000000003,6624.TWO,❌ 暫避觀望
6.41,N/A,0.0,-2.54,-117.39,N/A,攸泰科技,-11.1,2025,45.8499984741,2026-03,242.37,📉 獲利侵蝕,-0.04,-0.73,-359.76,6928.TW,⚪ 數據不足
-63.22,N/A,92.95454892227265,-5.62,35.38,N/A,紅木-KY,3.300000000000003,2025,20.4500007629,2026-03,395.54,⚠️ 獲利稀釋,-0.42,1.85,-360.16,8426.TWO,❌ 暫避觀望
-50.98,5.60%,5.181112449818888,-6.46,-88.89,18.84%,維熹,115.95,2025,40.0499992371,2026-03,271.35,📉 獲利侵蝕,0.15,3.0,-360.24,3501.TW,⚪ 中性觀察
-32.28,9.93%,6.480532786885246,-18.5,-14.23,18.72%,廣隆,292.8,2025,126.5,2026-03,346.01,📉 獲利侵蝕,2.11,7.95,-360.24,1537.TW,⚪ 中性觀察
-24.15,9.60%,8.616187989556135,15.8,-3.52,24.39%,豐達科,229.8,2025,132.0,2026-03,356.78,📉 獲利侵蝕,1.92,5.85,-360.29999999999995,3004.TW,⚪ 中性觀察
-81.13,-4.13%,6.717687074829932,-10.32,-44.8,13.69%,台南,44.1,2025,19.75,2026-03,315.63,📉 獲利侵蝕,0.69,0.57,-360.43,1473.TW,⚪ 中性觀察
-34.24,7.70%,11.974842383421382,16.19,23.93,23.03%,奇鈦科,119.25,2025,95.1999969482,2026-03,384.64,⚠️ 獲利稀釋,1.45,3.15,-360.71,3430.TWO,⚪ 中性觀察
30.95,N/A,6.561403776473685,-7.74,47.0,N/A,乙盛-KY,171.0,2025,74.8000030518,2026-03,408.08,⚠️ 獲利稀釋,1.47,4.4,-361.08,5243.TW,⚪ 中性觀察
-92.73,-1.07%,0.0,0.72,-188.89,27.89%,鈺德,-2.7,2025,10.6499996185,2026-03,172.23,📉 獲利侵蝕,-0.07,0.04,-361.12,3050.TW,⚪ 數據不足
41.67,28.21%,9.104541559554415,30.08,-46.72,37.66%,京元電子,350.09999999999997,2025,212.5,2026-03,315.93,📉 獲利侵蝕,1.87,9.01,-362.65,2449.TW,⚪ 中性觀察
23.62,N/A,11.951219512195124,19.79,-60.0,N/A,微矽電子-創,61.49999999999999,2025,49.0,2026-03,303.38,📉 獲利侵蝕,0.12,1.57,-363.38,8162.TW,⚪ 中性觀察
474.47,18.24%,24.393326592517692,95.35,208.82,42.12%,大量,296.70000000000005,2025,482.5,2026-03,572.88,⚠️ 獲利稀釋,3.19,8.13,-364.06,3167.TW,❌ 暫避觀望
-342.86,N/A,0.0,4.18,-83.87,N/A,盛達,-12.75,2025,17.6000003815,2026-03,280.38,🔄 轉虧為盈,0.05,-1.06,-364.25,3027.TW,⚪ 數據不足
21.94,17.08%,6.937065794850837,11.54,25.22,25.47%,健鼎,734.1,2025,339.5,2026-03,390.24,⚠️ 獲利稀釋,5.61,19.45,-365.02,3044.TW,⚪ 中性觀察
0.46,N/A,0.0,-25.69,44.0,N/A,嘉聯益,-148.64999999999998,2025,14.1999998093,2026-03,409.13,⚠️ 獲利稀釋,-0.56,-4.38,-365.13,6153.TW,⚪ 數據不足
8.95,12.13%,12.137049941927991,7.81,28.41,24.27%,大毅,129.14999999999998,2025,104.5,2026-03,396.55,⚠️ 獲利稀釋,1.14,3.45,-368.14,2478.TW,⚪ 中性觀察
-23.71,N/A,45.87962892324075,10.87,-57.14,N/A,鈞寶,16.2,2025,49.5499992371,2026-03,311.46,📉 獲利侵蝕,0.18,0.74,-368.59999999999997,6155.TW,❌ 暫避觀望
-27.19,9.12%,12.850241730193238,-16.0,9.68,25.29%,南帝,31.049999999999997,2025,26.6000003815,2026-03,378.36,⚠️ 獲利稀釋,0.34,0.83,-368.68,2108.TW,⚪ 中性觀察
-152.78,N/A,0.0,0.45,105.36,N/A,亞崴,-137.25,2025,28.1499996185,2026-03,474.55,🔄 轉虧為盈,0.18,-2.45,-369.19,1530.TW,⚪ 數據不足
21.07,N/A,5.275181644558672,20.29,33.78,N/A,國統,144.45,2025,50.7999992371,2026-03,403.64,⚠️ 獲利稀釋,0.99,4.08,-369.86,8936.TWO,⚪ 中性觀察
46.34,-21.05%,0.0,1.86,-97.67,29.42%,喬鼎,-14.55,2025,13.6000003815,2026-03,273.28,🔄 轉虧為盈,0.02,-0.88,-370.95,3057.TW,⚪ 數據不足
-47.47,N/A,16.054422028231293,17.01,-30.0,N/A,振發,22.05,2025,23.6000003815,2026-03,341.24,📉 獲利侵蝕,0.28,0.52,-371.24,5426.TWO,❌ 暫避觀望
-16.96,N/A,7.7484474419099385,-3.92,71.21,N/A,榮惠-KY創,193.2,2025,99.8000030518,2026-03,442.71,⚠️ 獲利稀釋,2.26,5.68,-371.5,6924.TW,⚪ 中性觀察
-47.23,N/A,5.347349177330895,-2.95,-66.33,N/A,育富,82.05000000000001,2025,29.25,2026-03,305.92,📉 獲利侵蝕,0.33,2.19,-372.25,6194.TWO,⚪ 中性觀察
-10.88,2.75%,5.864197530864198,-13.1,-36.54,17.29%,世鎧,60.75,2025,23.75,2026-03,336.21,📉 獲利侵蝕,0.33,1.72,-372.75,2063.TWO,⚪ 中性觀察
28.57,8.17%,11.592592310018519,60.25,133.33,21.67%,佳能,80.99999999999999,2025,62.5999984741,2026-03,507.12,⚠️ 獲利稀釋,0.73,2.44,-373.78999999999996,2374.TW,⚪ 中性觀察
-50.73,4.13%,6.434426151331967,-13.21,-58.06,21.42%,志豐,73.20000000000002,2025,31.3999996185,2026-03,315.88,📉 獲利侵蝕,0.26,2.02,-373.94,3206.TWO,⚪ 中性觀察
19.85,N/A,3.923160173160173,-5.94,-21.74,N/A,華豫寧,138.6,2025,36.25,2026-03,352.87,📉 獲利侵蝕,0.9,3.49,-374.61,6474.TWO,⚪ 中性觀察
-9.62,3.94%,15.792506984755043,-7.93,23.33,21.29%,長興,52.050000000000004,2025,54.7999992371,2026-03,398.73,⚠️ 獲利稀釋,0.37,1.41,-375.40000000000003,1717.TW,❌ 暫避觀望
-34.34,6.31%,43.2846709759854,10.07,37.5,21.81%,希華,20.55,2025,59.2999992371,2026-03,412.92,⚠️ 獲利稀釋,0.33,0.65,-375.42,2484.TW,❌ 暫避觀望
-11.69,N/A,39.0,6.75,103.13,N/A,台虹,67.5,2025,175.5,2026-03,478.88,⚠️ 獲利稀釋,0.65,2.07,-375.75,8039.TW,❌ 暫避觀望
12.1,5.81%,27.49130938586327,5.01,70.24,17.62%,禾伸堂,258.9,2025,474.5,2026-03,446.0,⚠️ 獲利稀釋,2.86,6.58,-375.76,3026.TW,❌ 暫避觀望
-53.89,2.40%,8.49941383352872,0.02,183.33,18.01%,力致,127.95000000000002,2025,72.5,2026-03,559.82,⚠️ 獲利稀釋,0.17,3.74,-376.49,3483.TWO,⚪ 中性觀察
-76.35,N/A,12.911392566033754,-2.38,-94.38,N/A,圓裕,35.550000000000004,2025,30.6000003815,2026-03,283.66,📉 獲利侵蝕,0.05,0.97,-378.04,6835.TW,⚪ 中性觀察
-27.39,N/A,6.140939597315437,-6.57,-4.8,N/A,豐祥-KY,446.99999999999994,2025,183.0,2026-03,374.33,📉 獲利侵蝕,3.59,12.25,-379.13,5288.TW,⚪ 中性觀察
160.13,N/A,15.02392326244019,237.84,233.33,N/A,長園科,31.350000000000005,2025,31.3999996185,2026-03,612.53,⚠️ 獲利稀釋,0.24,0.92,-379.19999999999993,8038.TWO,❌ 暫避觀望
15.99,N/A,3.8959143226750976,-11.42,-62.96,N/A,菱光,154.2,2025,40.0499992371,2026-03,316.24,📉 獲利侵蝕,0.37,4.03,-379.2,8249.TW,⚪ 中性觀察
-6.72,N/A,8.999305072967339,2.49,82.43,N/A,龍德造船,215.85000000000002,2025,129.5,2026-03,461.95,⚠️ 獲利稀釋,2.7,5.98,-379.52,6753.TW,⚪ 中性觀察
-3.34,4.93%,4.294395575563808,-4.56,-11.76,18.31%,三陽工業,222.15,2025,63.5999984741,2026-03,368.25,📉 獲利侵蝕,1.37,5.78,-380.01,2206.TW,⚪ 中性觀察
-22.93,6.19%,4.71553593809628,-4.72,-53.45,18.21%,六暉-KY,68.55000000000001,2025,21.5499992371,2026-03,326.78,📉 獲利侵蝕,0.27,1.58,-380.22999999999996,2115.TW,⚪ 中性觀察
-53.88,N/A,9.018264840182649,-12.83,1.47,N/A,�矬�,65.7,2025,39.5,2026-03,382.05,⚠️ 獲利稀釋,0.61,1.93,-380.58,8349.TWO,⚪ 中性觀察
-14.14,N/A,6.254417230724382,-4.54,-41.38,N/A,豐泰,169.8,2025,70.8000030518,2026-03,339.61,📉 獲利侵蝕,0.68,5.1,-380.99,9910.TW,⚪ 中性觀察
-10.04,4.42%,11.774491823086874,10.54,-48.1,18.10%,利機,81.15,2025,63.7000007629,2026-03,335.22,📉 獲利侵蝕,0.41,2.15,-383.32000000000005,3444.TWO,⚪ 中性觀察
-47.52,3.03%,10.13888888888889,-2.31,-39.39,23.02%,德淵,27.0,2025,18.25,2026-03,344.48,📉 獲利侵蝕,0.2,0.74,-383.87,4720.TW,⚪ 中性觀察
-72.09,N/A,27.152776718194445,-14.5,350.0,N/A,北基,10.799999999999999,2025,19.5499992371,2026-03,734.16,⚠️ 獲利稀釋,0.18,0.35,-384.15999999999997,8927.TWO,❌ 暫避觀望
180.65,N/A,269.285719735,42.33,-322.22,N/A,天擎,2.0999999999999996,2025,37.7000007629,2026-03,62.97,📉 獲利侵蝕,-0.2,0.25,-385.19000000000005,6708.TWO,❌ 暫避觀望
-73.34,-1.94%,4.154228729195688,-26.56,-81.61,5.67%,陽明,180.9,2025,50.0999984741,2026-03,304.43,📉 獲利侵蝕,0.41,4.9,-386.04,2609.TW,⚪ 中性觀察
-13.89,-0.45%,12.066508132327792,12.58,85.0,17.44%,全漢,63.15,2025,50.7999992371,2026-03,471.2,⚠️ 獲利稀釋,0.37,1.86,-386.2,3015.TW,⚪ 中性觀察
457.5,-66.51%,10.802751943623855,-10.43,173.28,43.42%,吉祥全,32.699999999999996,2025,23.5499992371,2026-03,559.52,⚠️ 獲利稀釋,0.85,1.43,-386.24,2491.TW,⚪ 中性觀察
-97.61,N/A,28.83435582822086,0.3,-87.5,N/A,大井泵浦,24.45,2025,47.0,2026-03,299.04,📉 獲利侵蝕,0.1,0.06,-386.54,6982.TWO,❌ 暫避觀望
248.27,-11.23%,2.034450687290503,70.72,-17.98,8.05%,三一東林,161.1,2025,21.8500003815,2026-03,371.35,📉 獲利侵蝕,-1.05,6.42,-389.33000000000004,3609.TWO,⚪ 中性觀察
-190.0,1.17%,0.0,4.75,150.0,18.44%,明泰,-15.3,2025,27.0499992371,2026-03,540.0,🔄 轉虧為盈,0.1,-0.36,-390.0,3380.TW,⚪ 數據不足
4.58,10.58%,9.513830678960604,-0.31,13.27,19.71%,台灣大,178.95,2025,113.5,2026-03,403.57,⚠️ 獲利稀釋,1.37,4.77,-390.3,3045.TW,⚪ 中性觀察
-67.92,N/A,15.678392343165827,-10.76,13.58,N/A,世豐,29.85,2025,31.2000007629,2026-03,404.06,⚠️ 獲利稀釋,0.92,1.12,-390.48,2065.TWO,❌ 暫避觀望
-69.73,N/A,17.073170731707318,6.19,-58.33,N/A,金利食安,18.45,2025,21.0,2026-03,332.87,📉 獲利侵蝕,0.05,0.57,-391.2,7743.TWO,❌ 暫避觀望
-60.0,N/A,46.44736741710526,8.46,-63.64,N/A,熒茂,5.7,2025,17.6499996185,2026-03,327.76,📉 獲利侵蝕,0.04,0.16,-391.4,4729.TWO,❌ 暫避觀望
10.62,N/A,6.075749605470804,-4.4,-9.83,N/A,漢科,285.15000000000003,2025,115.5,2026-03,381.69,📉 獲利侵蝕,1.56,7.5,-391.52,3402.TWO,⚪ 中性觀察
43.01,N/A,29.645335389360064,27.06,5.92,N/A,華星光,194.54999999999998,2025,384.5,2026-03,398.1,⚠️ 獲利稀釋,1.62,5.43,-392.18,4979.TWO,❌ 暫避觀望
-410.42,-6.90%,0.0,-10.11,-3.03,21.21%,飛宏,-58.35,2025,21.0499992371,2026-03,389.42,📉 獲利侵蝕,-0.34,-1.48,-392.45,2457.TW,⚪ 數據不足
-46.94,N/A,9.225589097138046,-13.43,-50.0,N/A,至興,44.550000000000004,2025,27.3999996185,2026-03,342.65,📉 獲利侵蝕,0.29,1.3,-392.65,4535.TWO,⚪ 中性觀察
-74.05,8.41%,57.906975856976736,16.57,-55.56,25.04%,映興,6.450000000000001,2025,24.8999996185,2026-03,337.41,📉 獲利侵蝕,0.08,0.34,-392.97,3597.TWO,❌ 暫避觀望
74.89,5.06%,7.805108798486282,11.14,-50.0,26.65%,宏致,158.55,2025,82.5,2026-03,343.32,📉 獲利侵蝕,0.67,4.35,-393.32,3605.TW,⚪ 中性觀察
-24.32,-46.94%,0.0,-0.82,14.29,8.14%,永邑-KY,-148.5,2025,19.5499992371,2026-03,408.48,⚠️ 獲利稀釋,-0.3,-3.68,-394.19,2939.TW,⚪ 數據不足
-121.74,N/A,0.0,-31.37,0.0,N/A,佑華,-97.19999999999999,2025,13.8000001907,2026-03,394.41,📉 獲利侵蝕,-0.55,-2.55,-394.41,8024.TWO,⚪ 數據不足
-112.91,-47.25%,0.0,-89.32,-466.67,37.85%,聯上,-12.0,2025,14.3500003815,2026-03,-71.35,🌑 雙重衰退,-0.22,-0.43,-395.32000000000005,4113.TWO,⚪ 數據不足
-17.06,N/A,3.915492957746479,10.46,-55.22,N/A,志強-KY,266.25,2025,69.5,2026-03,340.44,📉 獲利侵蝕,1.2,6.77,-395.65999999999997,6768.TW,⚪ 中性觀察
55.31,N/A,3.468586387434555,-7.81,-187.5,N/A,智基,114.60000000000001,2025,26.5,2026-03,208.18,📉 獲利侵蝕,-0.07,2.78,-395.68,6294.TWO,⚪ 中性觀察
-14.96,N/A,5.856905158069884,5.05,-79.51,N/A,來億-KY,450.75,2025,176.0,2026-03,316.5,📉 獲利侵蝕,0.75,13.02,-396.01,6890.TW,⚪ 中性觀察
-2.36,N/A,4.848066087582873,13.71,-51.61,N/A,華孚,108.60000000000001,2025,35.0999984741,2026-03,344.45,📉 獲利侵蝕,0.3,2.9,-396.06,6235.TW,⚪ 中性觀察
67.24,N/A,0.0,-2.42,-22.58,N/A,耀億,-9.9,2025,16.6499996185,2026-03,374.82,🔄 轉虧為盈,0.24,-0.19,-397.4,4430.TWO,⚪ 數據不足
26.79,N/A,13.618925831202045,-7.61,259.52,N/A,宏捷科,117.30000000000001,2025,106.5,2026-03,657.4,⚠️ 獲利稀釋,1.51,3.36,-397.88,8086.TWO,⚪ 中性觀察
3072.73,8.52%,70.84870848708488,28.87,73.33,22.14%,景碩,121.94999999999999,2025,576.0,2026-03,471.97,⚠️ 獲利稀釋,1.17,3.51,-398.64000000000004,3189.TW,❌ 暫避觀望
-20.13,8.28%,0.0,-12.57,40.0,17.58%,和益,0.0,2025,0.0,2026-03,438.93,⚠️ 獲利稀釋,0.55,1.23,-398.93,1709.TW,⚪ 數據不足
77.66,N/A,13.504955947136564,51.55,93.47,N/A,勤誠,1089.6,2025,981.0,2026-03,492.63,⚠️ 獲利稀釋,10.73,29.06,-399.15999999999997,8210.TW,⚪ 中性觀察
23.4,N/A,0.0,191.86,186.96,N/A,金耘國際,-11.850000000000001,2025,15.8999996185,2026-03,586.98,🔄 轉虧為盈,0.2,-0.36,-400.02,4950.TWO,⚪ 數據不足
-276.79,N/A,0.0,-23.56,-386.36,N/A,錼創科技-KY創,-149.25000000000003,2025,87.3000030518,2026-03,14.56,📉 獲利侵蝕,-2.14,-1.02,-400.92,6854.TW,⚪ 數據不足
-44.44,-80.56%,0.0,28.81,-66.67,15.04%,郡都開發,-5.3999999999999995,2025,15.8500003815,2026-03,334.65,📉 獲利侵蝕,-0.05,-0.13,-401.32,4402.TWO,⚪ 數據不足
18.07,6.82%,66.53771760154739,13.75,428.33,15.77%,欣興,155.1,2025,688.0,2026-03,830.09,⚠️ 獲利稀釋,3.28,4.38,-401.76000000000005,3037.TW,❌ 暫避觀望
54.05,N/A,5.786163402044026,3.13,72.73,N/A,達輝-KY,47.699999999999996,2025,18.3999996185,2026-03,474.91,⚠️ 獲利稀釋,0.57,1.14,-402.18,5276.TWO,⚪ 中性觀察
-68.29,5.53%,15.952380498214287,-2.19,154.9,37.12%,志信,12.6,2025,13.3999996185,2026-03,557.65,⚠️ 獲利稀釋,0.28,0.52,-402.75,2611.TW,❌ 暫避觀望
1000.0,N/A,29.09090952431818,-8.11,350.0,N/A,松普,6.6,2025,12.8000001907,2026-03,752.81,⚠️ 獲利稀釋,0.09,0.11,-402.80999999999995,5488.TWO,❌ 暫避觀望
-74.48,6.05%,28.281249602656253,-3.28,4.44,21.28%,健和興,28.799999999999997,2025,54.2999992371,2026-03,407.81,⚠️ 獲利稀釋,0.47,0.99,-403.37,3003.TW,❌ 暫避觀望
-41.88,3.55%,30.304346499217385,3.73,-53.75,22.67%,時碩工業,34.50000000000001,2025,69.6999969482,2026-03,349.69,📉 獲利侵蝕,0.37,1.36,-403.44,4566.TW,❌ 暫避觀望
5.99,N/A,0.0,13.2,0.44,N/A,崑鼎,0.0,2025,0.0,2026-03,403.93,⚠️ 獲利稀釋,4.54,18.44,-403.49,6803.TWO,⚪ 數據不足
10.77,N/A,14.583333333333336,17.93,8.33,N/A,金橋,19.799999999999997,2025,19.25,2026-03,412.13,⚠️ 獲利稀釋,0.13,0.72,-403.8,6133.TW,⚪ 中性觀察
-10.78,N/A,6.176470508088236,1.55,0.0,N/A,海柏特,71.39999999999999,2025,29.3999996185,2026-03,404.41,📉 獲利侵蝕,0.42,2.05,-404.41,6884.TWO,⚪ 中性觀察
-79.5,N/A,6.998313659359191,-72.18,820.0,N/A,富宇,88.94999999999999,2025,41.5,2026-03,1224.69,⚠️ 獲利稀釋,2.76,1.23,-404.69000000000005,4907.TWO,⚪ 中性觀察
-19.59,1.24%,15.805084422457629,-12.95,17.65,19.87%,日勝化,17.7,2025,18.6499996185,2026-03,423.58,⚠️ 獲利稀釋,0.2,0.78,-405.93,1735.TW,❌ 暫避觀望
39.39,N/A,6.447831184056272,75.17,8.68,N/A,信紘科,511.79999999999995,2025,220.0,2026-03,414.73,⚠️ 獲利稀釋,3.63,13.77,-406.05,6667.TWO,⚪ 中性觀察
10.29,-478.52%,0.0,9.49,8.82,41.13%,合一,-100.49999999999999,2025,42.25,2026-03,414.88,⚠️ 獲利稀釋,-0.31,-2.18,-406.06,4743.TWO,⚪ 數據不足
-40.24,N/A,3.613264492932816,-5.52,-3.0,N/A,瑞儀,348.3,2025,83.9000015259,2026-03,404.8,📉 獲利侵蝕,2.29,9.4,-407.8,6176.TW,⚪ 中性觀察
-126.47,N/A,0.0,-17.71,-121.43,N/A,萬國通,-15.9,2025,10.1999998093,2026-03,286.39,📉 獲利侵蝕,-0.03,-0.27,-407.82,9950.TWO,⚪ 數據不足
-64.1,10.88%,23.450703688028167,-15.76,150.0,22.50%,展宇,10.65,2025,16.6499996185,2026-03,558.67,⚠️ 獲利稀釋,0.35,0.28,-408.66999999999996,1776.TW,❌ 暫避觀望
-64.42,1.41%,14.153439153439152,-6.01,-48.08,16.15%,謚源,28.35,2025,26.75,2026-03,360.59,📉 獲利侵蝕,0.27,0.95,-408.66999999999996,2235.TWO,⚪ 中性觀察
-11.39,9.90%,0.0,28.28,2.12,24.81%,振大環球,0.0,2025,0.0,2026-03,410.79,⚠️ 獲利稀釋,4.81,14.79,-408.67,4441.TW,⚪ 數據不足
9.24,10.13%,45.19890260631001,36.32,71.27,19.04%,創意,1093.5,2025,3295.0,2026-03,480.34,⚠️ 獲利稀釋,12.28,28.13,-409.07,3443.TW,❌ 暫避觀望
18.81,7.19%,0.0,50.27,110.77,11.98%,台船,-84.29999999999998,2025,18.3999996185,2026-03,520.84,🔄 轉虧為盈,0.07,-1.77,-410.07000000000005,2208.TW,⚪ 數據不足
-20.6,N/A,15.602093841387434,12.02,11.36,N/A,長科*,57.3,2025,59.5999984741,2026-03,421.47,⚠️ 獲利稀釋,0.51,1.63,-410.11,6548.TWO,❌ 暫避觀望
-40.13,N/A,5.683192261185006,1.44,60.87,N/A,友鋮,124.05,2025,47.0,2026-03,471.19,⚠️ 獲利稀釋,1.5,3.75,-410.32,7718.TWO,⚪ 中性觀察
-70.28,9.53%,10.077121018753212,10.44,15.93,22.10%,聯德控股-KY,116.7,2025,78.4000015259,2026-03,426.7,⚠️ 獲利稀釋,1.35,1.98,-410.77,4912.TW,⚪ 中性觀察
-79.87,12.04%,23.59523773195238,-11.81,-37.04,28.02%,旭富,31.5,2025,49.5499992371,2026-03,374.73,📉 獲利侵蝕,0.17,0.9,-411.77000000000004,4119.TW,❌ 暫避觀望
-42.42,1.74%,72.3863645034091,3.41,0.0,21.38%,中釉,6.6,2025,31.8500003815,2026-03,413.58,📉 獲利侵蝕,0.05,0.19,-413.58,1809.TW,❌ 暫避觀望
10.59,N/A,7.854957710995142,-2.8,-14.45,N/A,樺漢,833.55,2025,436.5,2026-03,400.46,📉 獲利侵蝕,5.15,23.26,-414.90999999999997,6414.TW,⚪ 中性觀察
6.99,3.22%,5.915119161034482,33.95,-47.17,16.95%,三商電,56.55,2025,22.2999992371,2026-03,368.77,📉 獲利侵蝕,0.28,1.53,-415.94,2427.TW,⚪ 中性觀察
-14.34,N/A,5.602310356914191,-19.51,-9.21,N/A,欣高,90.9,2025,33.9500007629,2026-03,406.89,📉 獲利侵蝕,0.69,2.45,-416.09999999999997,9931.TW,⚪ 中性觀察
28.09,10.49%,11.469311841289523,21.11,10.14,21.72%,光寶科,241.95,2025,185.0,2026-03,427.96,⚠️ 獲利稀釋,1.66,6.64,-417.82,2301.TW,⚪ 中性觀察
151.41,N/A,54.419595314164,84.7,200.0,N/A,邁科,140.85000000000002,2025,511.0,2026-03,617.94,⚠️ 獲利稀釋,0.66,4.94,-417.94000000000005,6831.TW,❌ 暫避觀望
-40.47,4.40%,12.326087122369563,-3.54,-56.67,21.43%,泰碩,69.00000000000001,2025,56.7000007629,2026-03,361.34,📉 獲利侵蝕,0.27,1.8,-418.01,3338.TW,⚪ 中性觀察
-94.72,N/A,0.0,-56.46,-109.23,N/A,廣錠,-198.90000000000003,2025,19.2000007629,2026-03,311.42,📉 獲利侵蝕,-1.36,-5.16,-420.65000000000003,6441.TWO,⚪ 數據不足
-124.23,-11.28%,0.0,10.31,105.59,25.62%,力士,-207.6,2025,38.1500015259,2026-03,527.37,🔄 轉虧為盈,0.1,-5.26,-421.78,4923.TWO,⚪ 數據不足
-32.79,N/A,14.982164090368608,5.49,-34.44,N/A,頎邦,126.15,2025,126.0,2026-03,387.41,📉 獲利侵蝕,0.59,3.74,-421.85,6147.TWO,⚪ 中性觀察
-20.92,N/A,24.527026511554052,-23.41,166.0,N/A,中鼎,22.200000000000003,2025,36.2999992371,2026-03,589.15,⚠️ 獲利稀釋,1.0,1.91,-423.15,9933.TW,❌ 暫避觀望
27.76,0.40%,8.333333333333334,25.46,-96.12,14.36%,神準,210.6,2025,117.0,2026-03,328.63,📉 獲利侵蝕,0.1,5.2,-424.75,3558.TWO,⚪ 中性觀察
