price,prev_eps,prev_rev_yoy,rev_yoy,om,prev_year,symbol,gm,eps_yoy,name,est_price,expansion,eps,status,prev_eps_yoy,date,advice,pe
11.8500003815,0.05,4.56,7.27,-2853.40%,2025,1453.TW,912.85%,100.0,大將,-2.1,92.73,0.04,🏰 高護城河,-58.33,2025-12,⚪ 數據不足,0.0
14.5500001907,-1.67,-47.71,-35.31,-77.27%,2025,4154.TWO,33.80%,57.28,樂威科-KY,-84.00000000000001,92.59,-1.82,🧐 疑業外收益,41.15,2025-12,⚪ 數據不足,0.0
10.0500001907,0.07,2.22,-3.19,-7.49%,2025,2390.TW,19.09%,88.8,云辰,9.3,91.99,-0.14,🧐 疑業外收益,107.29,2025-12,⚪ 中性觀察,16.209677726935485
0.0,8.86,255.72,187.82,N/A,2025,7822.TW,N/A,279.4,倍利科,0.0,91.57999999999998,14.04,🚀 利潤擴張,914.94,2025-12,⚪ 數據不足,0.0
19.1000003815,-0.98,-30.23,-36.53,N/A,2025,6674.TW,N/A,54.88,鋐寶科技,-48.75,91.41,-1.13,🧐 疑業外收益,33.79,2025-12,⚪ 數據不足,0.0
16.1499996185,-0.22,9.78,8.81,N/A,2025,8092.TWO,N/A,100.0,建暐,-15.0,91.19,0.0,🚀 利潤擴張,-83.33,2025-12,⚪ 數據不足,0.0
2065.0,21.67,26.76,31.05,34.82%,2025,2360.TW,60.80%,122.05,致茂,961.0500000000001,91.0,27.7,🏰 高護城河,141.3,2025-12,⚠️ 追價風險,32.230373029498985
16.5499992371,-0.45,-0.65,-1.47,16.76%,2025,2705.TW,39.55%,89.13,六福,-1.9500000000000004,90.6,0.87,🔄 轉虧為盈,-309.09,2025-12,⚪ 數據不足,0.0
49.4500007629,0.78,13.6,14.16,N/A,2025,6931.TW,N/A,104.41,青松健康,36.45,90.25,1.39,🚀 利潤擴張,75.0,2025-12,⚪ 中性觀察,20.349794552633742
15.4499998093,-0.14,-9.27,-8.84,N/A,2025,5608.TW,N/A,81.16,四維航,-9.6,90.0,-0.13,🧐 疑業外收益,51.72,2025-12,⚪ 數據不足,0.0
14.75,-0.63,-42.1,-47.33,-63.16%,2025,3576.TW,-18.77%,41.22,聯合再生,-28.200000000000003,88.55,-0.77,🧐 疑業外收益,46.61,2025-12,⚪ 數據不足,0.0
94.6999969482,2.25,-3.06,-6.21,N/A,2025,6532.TWO,N/A,81.39,瑞耘,181.95,87.6,7.31,🧐 疑業外收益,-16.97,2025-12,💎 強力關注,7.807089608260512
627.0,-0.45,18.29,25.43,N/A,2025,4991.TWO,N/A,107.11,環宇-KY,-23.549999999999997,81.68,0.15,🔄 轉虧為盈,73.81,2025-12,⚪ 數據不足,0.0
43.0,-2.52,-40.76,-45.74,-45.63%,2025,2740.TWO,41.62%,35.27,華軒,-125.25,81.01,-3.19,🧐 疑業外收益,-18.72,2025-12,⚪ 數據不足,0.0
26.0,-0.53,-21.6,-23.83,0.98%,2025,1528.TW,31.45%,56.79,恩德,-21.599999999999998,80.62,-0.35,🧐 疑業外收益,5.36,2025-12,⚪ 數據不足,0.0
381.5,12.0,-19.07,-15.01,N/A,2025,6196.TW,N/A,65.55,帆宣,574.05,80.56,15.5,🧐 疑業外收益,63.11,2025-12,💎 強力關注,9.968643846354848
8.1000003815,0.02,13.61,16.71,-1.47%,2025,2022.TW,7.21%,95.92,聚亨,-0.6,79.21000000000001,-0.02,🚀 利潤擴張,116.67,2025-12,⚪ 數據不足,0.0
68.9000015259,-0.17,14.85,21.05,N/A,2025,5498.TWO,N/A,100.0,凱崴,-7.05,78.95,0.0,🚀 利潤擴張,-21.43,2025-12,⚪ 數據不足,0.0
20.0,1.72,-2.45,-4.56,7.61%,2025,4552.TW,19.46%,73.95,力達-KY,79.50000000000001,78.51,2.07,🧐 疑業外收益,84.95,2025-12,💎 強力關注,3.773584905660377
894.0,13.28,173.02,108.34,29.84%,2025,3563.TW,59.86%,186.23,牧德,655.8,77.88999999999999,15.8,🏰 高護城河,362.45,2025-12,⚪ 中性觀察,20.448307410795977
58.0,-0.77,-12.38,-26.01,-34.07%,2025,3205.TWO,15.21%,51.01,佰研,-44.24999999999999,77.02,-0.92,🧐 疑業外收益,54.03,2025-12,⚪ 數據不足,0.0
13.3000001907,-1.49,-43.41,-42.16,-404.30%,2025,3523.TWO,-184.95%,34.68,迎輝,-65.85,76.84,-1.45,🧐 疑業外收益,2.61,2025-12,⚪ 數據不足,0.0
80.5,-0.9,36.24,43.43,17.10%,2025,3498.TWO,41.15%,120.0,陽程,-32.55,76.57,0.48,🔄 轉虧為盈,58.96,2025-12,⚪ 數據不足,0.0
17.1499996185,-0.14,-22.91,-18.66,-68.62%,2025,3625.TWO,-3.42%,56.82,西勝,-16.200000000000003,75.48,-0.6,🧐 疑業外收益,86.73,2025-12,⚪ 數據不足,0.0
91.5,-0.37,28.6,26.11,N/A,2025,6654.TWO,N/A,100.49,天正國際,-44.699999999999996,74.38,0.01,🔄 轉虧為盈,76.26,2025-12,⚪ 數據不足,0.0
60.7999992371,-1.08,7.47,11.55,-1.35%,2025,4540.TW,16.55%,85.65,全球傳動,-40.5,74.10000000000001,-0.66,🚀 利潤擴張,69.01,2025-12,⚪ 數據不足,0.0
22.25,0.68,-1.32,-2.48,-6.13%,2025,2483.TW,8.90%,71.43,百容,27.900000000000006,73.91000000000001,0.6,🧐 疑業外收益,44.68,2025-12,💎 強力關注,11.962365591397848
80.0999984741,-2.01,19.21,22.72,N/A,2025,7823.TW,N/A,96.29,奧義賽博-KY創,0.0,73.57000000000001,-1.49,🚀 利潤擴張,98.92,2025-12,⚪ 數據不足,0.0
159.5,13.31,3.94,6.0,5.55%,2025,2731.TW,16.93%,78.29,雄獅,658.1999999999999,72.29,17.49,🚀 利潤擴張,76.53,2025-12,💎 強力關注,3.634913400182316
12.8500003815,-0.04,-15.52,-16.11,-4.90%,2025,1440.TW,7.45%,55.88,南紡,-4.2,71.99000000000001,-0.15,🧐 疑業外收益,69.23,2025-12,⚪ 數據不足,0.0
52.9000015259,0.5,-6.34,-5.67,N/A,2025,6505.TW,N/A,65.08,台塑化,22.950000000000003,70.75,1.04,🧐 疑業外收益,2.04,2025-12,⚠️ 追價風險,34.575164396013065
261.5,5.37,36.15,69.84,55.59%,2025,2451.TW,61.62%,140.33,創見,316.05000000000007,70.49000000000001,12.98,🏰 高護城河,22.99,2025-12,✅ 穩健價值,12.411010915994302
20.2000007629,0.29,1.05,-3.62,N/A,2025,5398.TWO,N/A,66.67,慕康生醫,9.149999999999999,70.29,0.35,🧐 疑業外收益,20.83,2025-12,⚠️ 追價風險,33.1147553490164
23.0,-0.23,9.39,12.69,-14.24%,2025,3623.TWO,-4.80%,82.8,富晶通,-16.950000000000003,70.11,-0.16,🚀 利潤擴張,65.67,2025-12,⚪ 數據不足,0.0
253.5,2.98,11.37,12.66,N/A,2025,6213.TW,N/A,82.74,聯茂,152.4,70.08,4.16,🚀 利潤擴張,78.92,2025-12,⚠️ 追價風險,24.950787401574804
19.25,-0.45,-27.43,-16.31,N/A,2025,8093.TWO,N/A,53.52,保銳,-22.65,69.83,-1.32,🧐 疑業外收益,79.91,2025-12,⚪ 數據不足,0.0
10.1999998093,-0.38,11.68,5.06,N/A,2025,6241.TWO,N/A,74.6,易通展,-13.649999999999999,69.53999999999999,-0.16,🚀 利潤擴張,-642.86,2025-12,⚪ 數據不足,0.0
22.4500007629,-0.71,-73.69,-59.26,-86.00%,2025,2924.TWO,15.04%,10.0,宏太-KY,-38.85,69.25999999999999,-1.17,🧐 疑業外收益,31.73,2025-12,⚪ 數據不足,0.0
9.8999996185,-0.25,-12.86,-11.73,N/A,2025,6616.TWO,N/A,55.88,特昇-KY,-11.850000000000001,67.61,-0.61,🧐 疑業外收益,83.78,2025-12,⚪ 數據不足,0.0
164.0,8.22,-12.47,-15.61,18.21%,2025,3152.TWO,44.03%,51.69,璟德,393.00000000000006,67.3,9.42,🧐 疑業外收益,77.54,2025-12,💎 強力關注,6.259541984732824
2630.0,32.49,29.74,31.74,18.37%,2025,3665.TW,31.93%,98.71,貿聯-KY,1597.5,66.97,46.57,🚀 利潤擴張,107.49,2025-12,⚠️ 追價風險,24.694835680751172
0.0,3.14,86.86,84.7,N/A,2025,6831.TW,N/A,151.41,邁科,0.0,66.71,4.94,🚀 利潤擴張,161.67,2025-12,⚪ 數據不足,0.0
6.5999999046,-0.34,1.19,-16.98,N/A,2025,8277.TWO,N/A,48.61,商丞,-15.15,65.59,-0.37,🧐 疑業外收益,33.33,2025-12,⚪ 數據不足,0.0
70.5999984741,-0.33,-0.78,-2.37,4.79%,2025,1802.TW,13.67%,62.96,台玻,-16.349999999999998,65.33,-0.2,🧐 疑業外收益,36.54,2025-12,⚪ 數據不足,0.0
38.0499992371,2.08,11.96,12.63,14.07%,2025,2027.TW,25.55%,77.93,大成鋼,100.8,65.30000000000001,2.88,🚀 利潤擴張,98.94,2025-12,💎 強力關注,5.662202267425596
20.2999992371,1.42,-5.03,-4.79,10.29%,2025,2614.TW,34.49%,60.48,東森,68.1,65.27,1.99,🧐 疑業外收益,118.46,2025-12,💎 強力關注,4.471365470726872
28.7999992371,-1.9,-12.8,-10.68,N/A,2025,5543.TWO,N/A,54.46,桓鼎-KY,-88.8,65.14,-2.52,🧐 疑業外收益,-950.0,2025-12,⚪ 數據不足,0.0
17.2000007629,-0.56,32.17,19.6,4.68%,2025,4807.TW,18.47%,84.62,日成-KY,-32.699999999999996,65.02000000000001,-0.24,🚀 利潤擴張,74.07,2025-12,⚪ 數據不足,0.0
12.8500003815,-0.56,-25.71,-22.14,-24.84%,2025,1445.TW,6.55%,42.76,大宇,-24.750000000000004,64.9,-0.87,🧐 疑業外收益,-366.67,2025-12,⚪ 數據不足,0.0
6.0100002289,-0.57,-22.27,-22.14,-1090.16%,2025,4529.TWO,59.04%,42.64,淳紳,-28.05,64.78,-0.74,🏰 高護城河,46.23,2025-12,⚪ 數據不足,0.0
32.0,-0.91,18.69,25.85,N/A,2025,5228.TWO,N/A,90.52,鈺鎧,-24.750000000000004,64.66999999999999,-0.2,🚀 利潤擴張,50.27,2025-12,⚪ 數據不足,0.0
26.3500003815,0.52,6.08,14.52,23.50%,2025,4166.TWO,60.10%,79.17,友霖,29.4,64.65,0.9,🏰 高護城河,11.63,2025-12,✅ 穩健價值,13.443877745663265
399.5,1.69,18.57,24.54,N/A,2025,8021.TW,N/A,88.97,尖點,85.8,64.43,2.75,🚀 利潤擴張,52.25,2025-12,⚠️ 追價風險,69.84265734265735
31.5499992371,-1.99,-25.86,-21.61,N/A,2025,6141.TW,N/A,42.24,柏承,-122.25,63.85,-4.65,🧐 疑業外收益,66.78,2025-12,⚪ 數據不足,0.0
83.5999984741,3.51,15.04,11.14,5.06%,2025,3605.TW,26.65%,74.89,宏致,169.04999999999998,63.75,4.35,🚀 利潤擴張,133.33,2025-12,💎 強力關注,7.417923555820764
144.5,1.08,-4.49,6.1,N/A,2025,5432.TWO,N/A,69.12,新門,60.15,63.02,2.3,🚀 利潤擴張,6.93,2025-12,⚠️ 追價風險,36.03491271820449
73.6999969482,1.45,17.04,15.32,3.76%,2025,2436.TW,30.84%,78.06,偉詮電,73.49999999999999,62.74,3.02,🚀 利潤擴張,17.59,2025-12,✅ 穩健價值,15.040815703714287
16.1000003815,0.25,24.94,21.65,5.22%,2025,2033.TW,14.21%,84.21,佳大,13.05,62.559999999999995,0.35,🚀 利潤擴張,73.33,2025-12,⚪ 中性觀察,18.505747564942528
5.7800002098,-0.95,-7.48,-11.95,-391.42%,2025,1340.TW,-118.96%,50.57,勝悅-KY,-67.8,62.519999999999996,-2.61,🧐 疑業外收益,59.05,2025-12,⚪ 數據不足,0.0
3705.0,21.73,55.92,33.33,N/A,2025,6510.TWO,N/A,95.56,精測,1083.15,62.230000000000004,30.41,🚀 利潤擴張,279.9,2025-12,⚠️ 追價風險,51.308683007893634
86.3000030518,-0.16,-10.02,10.25,N/A,2025,8064.TWO,N/A,72.15,東捷,-4.049999999999999,61.900000000000006,1.36,🔄 轉虧為盈,-130.19,2025-12,⚪ 數據不足,0.0
149.5,5.69,17.64,18.4,N/A,2025,8462.TW,N/A,79.87,柏文,289.05,61.470000000000006,8.49,🚀 利潤擴張,91.16,2025-12,💎 強力關注,7.7581733264141155
10.25,-0.73,-12.89,-26.07,N/A,2025,5364.TWO,N/A,35.29,力麗店,-36.449999999999996,61.36,-0.77,🧐 疑業外收益,44.7,2025-12,⚪ 數據不足,0.0
27.2000007629,0.88,6.53,4.86,N/A,2025,6270.TWO,N/A,66.15,倍微,37.5,61.290000000000006,1.08,🚀 利潤擴張,300.0,2025-12,💎 強力關注,10.88000030516
24.5,0.04,5.91,5.6,N/A,2025,6168.TW,N/A,66.67,宏齊,-1.3010426069826053e-16,61.07,0.05,🚀 利潤擴張,-42.86,2025-12,⚪ 數據不足,0.0
0.0,4.08,5.78,6.51,N/A,2025,6574.TWO,N/A,66.34,霈方,0.0,59.830000000000005,6.82,🚀 利潤擴張,53.96,2025-12,⚪ 數據不足,0.0
17.6000003815,-0.26,-9.7,-12.43,0.66%,2025,2440.TW,4.12%,46.51,太空梭,-10.35,58.94,-0.23,🧐 疑業外收益,-136.36,2025-12,⚪ 數據不足,0.0
12.8500003815,-0.33,-7.02,1.42,N/A,2025,8201.TW,N/A,60.23,無敵,-16.8,58.809999999999995,-0.35,🚀 利潤擴張,53.52,2025-12,⚪ 數據不足,0.0
62.2999992371,-1.33,-24.95,-0.05,2.18%,2025,2485.TW,15.28%,57.52,兆赫,-62.699999999999996,57.57,-0.96,🧐 疑業外收益,11.92,2025-12,⚪ 數據不足,0.0
31.3999996185,-1.02,-6.96,-9.71,-15.57%,2025,4304.TWO,5.19%,47.45,勝昱,-52.8,57.160000000000004,-1.16,🧐 疑業外收益,-14.61,2025-12,⚪ 數據不足,0.0
139.0,7.94,1.07,1.7,12.03%,2025,1215.TW,20.24%,58.63,卜蜂,384.9,56.93,10.39,🚀 利潤擴張,85.95,2025-12,💎 強力關注,5.416991426344505
21.2000007629,0.23,-92.54,-88.36,-362.94%,2025,3308.TW,23.48%,-32.0,聯德,16.5,56.36,0.68,🌑 雙重衰退,-68.06,2025-12,⚪ 中性觀察,19.272727966272726
706.0,3.11,23.53,26.42,N/A,2025,6584.TWO,N/A,82.47,南俊國際,162.3,56.05,5.59,🚀 利潤擴張,42.52,2025-12,⚠️ 追價風險,65.24953789279112
15.1499996185,0.7,-23.52,-0.65,N/A,2025,6026.TWO,N/A,54.95,福邦證,38.25,55.6,1.72,🧐 疑業外收益,-30.0,2025-12,💎 強力關注,5.941176320980393
26.8500003815,1.37,-1.03,3.4,12.75%,2025,2415.TW,25.38%,58.77,錩新,61.949999999999996,55.370000000000005,1.81,🚀 利潤擴張,55.68,2025-12,💎 強力關注,6.501210746125908
4.5900001526,-0.06,22.29,23.71,-68.47%,2025,4609.TWO,4.92%,78.72,唐鋒,-11.25,55.01,-0.1,🚀 利潤擴張,78.57,2025-12,⚪ 數據不足,0.0
16.4500007629,0.12,-6.49,-4.5,2.47%,2025,4711.TWO,14.61%,50.0,永純,4.3500000000000005,54.5,0.15,🧐 疑業外收益,500.0,2025-12,⚠️ 追價風險,56.724140561724134
119.0,1.37,1.01,2.24,N/A,2025,4968.TW,N/A,56.47,立積,64.05000000000001,54.23,2.66,🚀 利潤擴張,44.21,2025-12,⚠️ 追價風險,27.86885245901639
11.5,-0.56,-20.09,-19.85,-3.51%,2025,1313.TW,1.59%,32.76,聯成,-33.6,52.61,-1.17,🧐 疑業外收益,63.82,2025-12,⚪ 數據不足,0.0
18.7000007629,-0.11,0.3,-0.02,N/A,2025,8921.TWO,N/A,52.17,沈氏,-10.200000000000001,52.190000000000005,-0.11,🧐 疑業外收益,21.43,2025-12,⚪ 數據不足,0.0
39.0,-0.8,-1.52,2.69,8.42%,2025,2417.TW,56.31%,54.55,圓剛,-31.8,51.86,-0.19,🏰 高護城河,-144.44,2025-12,⚪ 數據不足,0.0
69.8000030518,1.65,0.67,1.66,13.25%,2025,1760.TW,52.35%,53.1,寶齡富錦,74.55000000000001,51.440000000000005,2.22,🏰 高護城河,54.21,2025-12,✅ 穩健價值,14.044266207605633
20.0,0.88,10.12,3.13,N/A,2025,5276.TWO,N/A,54.05,達輝-KY,44.1,50.919999999999995,1.14,🚀 利潤擴張,46.67,2025-12,💎 強力關注,6.802721088435375
27.25,-0.46,-3.97,5.03,N/A,2025,8489.TWO,N/A,55.83,三貝德,-27.450000000000003,50.8,-0.76,🚀 利潤擴張,60.71,2025-12,⚪ 數據不足,0.0
11.6499996185,-0.19,-3.83,-0.73,N/A,2025,9929.TW,N/A,50.0,秋雨,-7.95,50.73,-0.07,🧐 疑業外收益,-5.56,2025-12,⚪ 數據不足,0.0
31.1499996185,-0.6,-2.54,14.02,-1.87%,2025,2241.TW,14.37%,64.65,艾姆勒,-28.349999999999994,50.63000000000001,-0.7,🚀 利潤擴張,47.37,2025-12,⚪ 數據不足,0.0
45.75,1.86,-13.81,-16.65,N/A,2025,8926.TW,N/A,32.43,台汽電,97.05000000000001,49.08,2.45,🧐 疑業外收益,40.91,2025-12,💎 強力關注,7.071097372488407
18.8500003815,-0.69,6.33,3.23,-3.96%,2025,3550.TW,15.39%,51.74,聯穎,-40.49999999999999,48.510000000000005,-1.18,🚀 利潤擴張,36.7,2025-12,⚪ 數據不足,0.0
86.0999984741,1.62,-16.18,-4.42,N/A,2025,8112.TW,N/A,43.32,至上,112.8,47.74,5.02,🧐 疑業外收益,-50.61,2025-12,💎 強力關注,11.449467882194151
72.3000030518,-0.45,7.0,2.65,N/A,2025,8040.TWO,N/A,49.15,九暘,-21.750000000000004,46.5,-0.6,🚀 利潤擴張,48.28,2025-12,⚪ 數據不足,0.0
10.3500003815,-0.41,84.76,12.25,-377.43%,2025,3115.TWO,100.00%,57.53,富榮綱,-21.299999999999997,45.28,-0.44,🏰 高護城河,26.09,2025-12,⚪ 數據不足,0.0
72.9000015259,-0.11,-11.14,-24.51,-98.59%,2025,2254.TW,-21.68%,20.75,巨鎧精密-創,-9.6,45.260000000000005,-0.84,🧐 疑業外收益,84.06,2025-12,⚪ 數據不足,0.0
47.0499992371,0.99,14.71,16.06,17.54%,2025,4541.TWO,25.49%,61.11,晟田,55.349999999999994,45.05,2.03,🚀 利潤擴張,65.0,2025-12,✅ 穩健價值,12.750677300027103
18.8500003815,-0.24,-0.45,1.86,-21.05%,2025,3057.TW,29.42%,46.34,喬鼎,-1.9500000000000017,44.480000000000004,-0.88,🚀 利潤擴張,70.73,2025-12,⚪ 數據不足,0.0
6.9600000381,-0.27,-5.8,-9.38,1.12%,2025,1460.TW,16.50%,35.0,宏遠,-9.9,44.38,-0.27,🧐 疑業外收益,33.33,2025-12,⚪ 數據不足,0.0
48.25,0.89,4.46,4.89,2.16%,2025,2630.TW,8.38%,49.25,亞航,38.70000000000001,44.36,1.0,🚀 利潤擴張,64.81,2025-12,⚪ 中性觀察,18.701550387596896
15.3000001907,-0.28,-11.26,-7.24,N/A,2025,6144.TWO,N/A,36.84,得利影,-15.3,44.080000000000005,-0.36,🧐 疑業外收益,-12.0,2025-12,⚪ 數據不足,0.0
680.0,17.33,-5.05,19.04,N/A,2025,6139.TW,N/A,63.03,亞翔,874.6500000000001,43.99,30.51,🚀 利潤擴張,33.18,2025-12,💎 強力關注,11.661807580174926
8.2600002289,-0.46,22.03,14.78,N/A,2025,6116.TW,N/A,58.56,彩晶,-30.6,43.78,-0.75,🚀 利潤擴張,65.89,2025-12,⚪ 數據不足,0.0
40.7000007629,2.63,-3.85,-1.2,N/A,2025,6666.TW,N/A,42.35,羅麗芬-KY,113.85,43.550000000000004,2.42,🧐 疑業外收益,34.87,2025-12,💎 強力關注,5.362318941093544
31.6000003815,-0.93,-8.43,-9.63,-60.61%,2025,3518.TW,-2.30%,33.33,柏騰,-64.95,42.96,-1.56,🧐 疑業外收益,43.83,2025-12,⚪ 數據不足,0.0
3.4000000954,-0.37,2.46,7.33,N/A,2025,5701.TWO,N/A,50.0,劍湖山,-13.2,42.67,-0.26,🚀 利潤擴張,9.76,2025-12,⚪ 數據不足,0.0
87.9000015259,5.11,-8.18,-6.1,N/A,2025,8390.TWO,N/A,36.36,金益鼎,235.05,42.46,6.6,🧐 疑業外收益,35.9,2025-12,💎 強力關注,5.609444896356093
0.0,-0.17,-0.95,-3.71,N/A,2025,6226.TW,N/A,38.64,光鼎,0.0,42.35,-0.28,🧐 疑業外收益,45.16,2025-12,⚪ 數據不足,0.0
14.6000003815,0.44,-8.45,-12.15,33.56%,2025,1457.TW,6.94%,29.85,宜進,37.199999999999996,42.0,1.18,🧐 疑業外收益,-53.62,2025-12,💎 強力關注,5.887096928024194
37.25,2.16,8.82,6.92,16.61%,2025,4560.TW,33.75%,48.04,強信-KY,113.55,41.12,3.02,🚀 利潤擴張,61.19,2025-12,💎 強力關注,4.920739762219287
13.1499996185,-0.66,-1.71,1.22,-21.51%,2025,3049.TW,-12.51%,41.28,精金,-30.15,40.06,-0.64,🚀 利潤擴張,26.67,2025-12,⚪ 數據不足,0.0
32.25,4.31,22.52,-12.79,N/A,2025,5519.TW,N/A,27.18,隆大,159.29999999999998,39.97,4.96,🧐 疑業外收益,130.48,2025-12,💎 強力關注,3.036723163841808
25.1000003815,1.74,3.17,0.73,7.04%,2025,2010.TW,10.75%,40.61,春源,86.69999999999999,39.88,2.32,🚀 利潤擴張,50.0,2025-12,💎 強力關注,4.342560619636679
22.25,1.84,11.83,8.31,N/A,2025,8463.TW,N/A,48.0,潤泰材,71.4,39.69,1.85,🚀 利潤擴張,91.67,2025-12,💎 強力關注,4.674369747899159
73.9000015259,0.67,-44.8,-41.11,-0.34%,2025,4590.TW,30.54%,-1.45,富田-創,0.0,39.66,2.72,🌑 雙重衰退,-75.81,2025-12,⚪ 數據不足,0.0
18.1000003815,0.17,-5.08,-4.85,7.12%,2025,1904.TW,20.98%,34.55,正隆,15.3,39.4,0.74,🧐 疑業外收益,-61.36,2025-12,⚪ 中性觀察,17.745098413235294
99.1999969482,4.65,37.32,27.6,N/A,2025,6104.TWO,N/A,66.87,創惟,245.55,39.27,5.62,🚀 利潤擴張,145.74,2025-12,💎 強力關注,6.059865421392791
70.8000030518,2.0,8.99,13.76,3.25%,2025,3028.TW,7.68%,52.91,增你強,111.75,39.15,3.15,🚀 利潤擴張,69.49,2025-12,💎 強力關注,9.50335611433557
2125.0,16.47,28.12,31.76,16.35%,2025,2308.TW,34.59%,70.65,台達電,792.9,38.89,23.14,🚀 利潤擴張,52.5,2025-12,⚠️ 追價風險,40.20052970109724
99.8000030518,3.37,-2.65,-7.74,N/A,2025,5243.TW,N/A,30.95,乙盛-KY,163.95,38.69,4.4,🧐 疑業外收益,42.19,2025-12,💎 強力關注,9.130832850118939
58.7999992371,0.24,8.7,9.79,N/A,2025,8042.TWO,N/A,48.33,金山電,14.999999999999996,38.54,0.89,🚀 利潤擴張,-53.85,2025-12,⚠️ 追價風險,58.79999923710002
730.0,4.58,29.16,24.46,N/A,2025,7717.TWO,N/A,62.99,萊德光電-KY,0.0,38.53,6.13,🚀 利潤擴張,92.37,2025-12,⚪ 數據不足,0.0
17.75,1.12,7.48,1.74,N/A,2025,9907.TW,N/A,40.21,統一實,54.900000000000006,38.47,1.36,🚀 利潤擴張,55.56,2025-12,💎 強力關注,4.849726775956284
23.5499992371,0.72,23.06,18.28,N/A,2025,5278.TWO,N/A,56.72,尚凡*,40.05,38.44,1.05,🚀 利潤擴張,-83.78,2025-12,💎 強力關注,8.820224433370786
81.3000030518,2.77,20.72,17.84,N/A,2025,6188.TWO,N/A,54.94,廣明,136.95,37.099999999999994,3.61,🚀 利潤擴張,69.94,2025-12,💎 強力關注,8.904710082343923
111.5,0.78,16.6,15.66,N/A,2025,5340.TWO,N/A,52.56,建榮,39.15,36.900000000000006,1.19,🚀 利潤擴張,59.18,2025-12,⚠️ 追價風險,42.720306513409966
81.6999969482,1.73,7.11,9.44,14.28%,2025,3577.TWO,53.43%,46.3,泓格,92.69999999999999,36.86,2.37,🏰 高護城河,20.98,2025-12,✅ 穩健價值,13.220064231100324
38.75,-0.64,-14.57,-61.43,-460.25%,2025,3631.TWO,24.23%,-25.0,晟楠,-31.200000000000003,36.43,-0.7,🌑 雙重衰退,-64.1,2025-12,⚪ 數據不足,0.0
11.4499998093,-0.46,3.93,5.58,-74.64%,2025,3085.TWO,73.88%,41.67,新零售,-22.35,36.09,-0.56,🏰 高護城河,16.36,2025-12,⚪ 數據不足,0.0
213.0,3.53,17.84,-1.54,N/A,2025,4977.TW,N/A,34.45,眾達-KY,138.45000000000002,35.99,4.48,🧐 疑業外收益,180.65,2025-12,⚠️ 追價風險,23.076923076923077
42.0,2.87,0.34,1.41,N/A,2025,8077.TWO,N/A,37.27,洛��,193.35000000000002,35.86000000000001,6.04,🚀 利潤擴張,25.33,2025-12,💎 強力關注,3.2583397982932505
99.0,3.74,5.17,4.88,N/A,2025,4951.TWO,N/A,40.71,精拓科,203.7,35.83,5.98,🚀 利潤擴張,16.15,2025-12,💎 強力關注,7.2901325478645065
89.5,-0.05,2.08,0.12,2.06%,2025,1303.TW,9.25%,35.71,南亞,1.7999999999999983,35.59,0.57,🔄 轉虧為盈,-113.16,2025-12,⚠️ 追價風險,745.833333333334
113.5,1.97,16.83,5.3,N/A,2025,5443.TWO,N/A,40.56,均豪,98.1,35.260000000000005,2.59,🚀 利潤擴張,21.38,2025-12,⚪ 中性觀察,17.35474006116208
40.0499992371,7.56,97.22,3.72,N/A,2025,6186.TWO,N/A,38.72,新潤,346.49999999999994,35.0,7.81,🚀 利潤擴張,253.27,2025-12,💎 強力關注,1.73376620074026
12.1000003815,-0.98,0.2,8.46,N/A,2025,6109.TWO,N/A,43.03,亞元,-47.1,34.57,-0.94,🚀 利潤擴張,-13.95,2025-12,⚪ 數據不足,0.0
143.5,2.03,-22.52,-7.61,N/A,2025,8086.TWO,N/A,26.79,宏捷科,100.94999999999999,34.4,3.36,🧐 疑業外收益,-21.01,2025-12,⚪ 中性觀察,21.322436849925708
19.8500003815,-0.65,5.85,12.09,9.68%,2025,4433.TWO,22.41%,46.48,興采,-11.099999999999996,34.39,1.06,🔄 轉虧為盈,-3300.0,2025-12,⚪ 數據不足,0.0
2780.0,32.25,80.63,94.59,20.96%,2025,3017.TW,26.39%,128.84,奇鋐,1624.2,34.25,49.17,🚀 利潤擴張,113.86,2025-12,⚠️ 追價風險,25.674178056889545
12.3500003815,-0.21,-12.96,-12.36,-127.15%,2025,4108.TW,18.27%,21.62,懷特,-11.25,33.980000000000004,-0.29,🧐 疑業外收益,25.0,2025-12,⚪ 數據不足,0.0
22.5,0.85,2.72,2.49,9.95%,2025,2613.TW,16.43%,35.9,中櫃,40.64999999999999,33.41,1.14,🚀 利潤擴張,1.28,2025-12,💎 強力關注,8.302583025830259
21.6000003815,0.28,-42.87,-42.44,-5.24%,2025,3232.TWO,12.15%,-9.38,昱捷,11.55,33.059999999999995,0.29,🌑 雙重衰退,-12.5,2025-12,⚠️ 追價風險,28.051948547402596
166.0,2.68,29.97,29.59,N/A,2025,8147.TWO,N/A,62.03,正淩,124.95,32.44,3.08,🚀 利潤擴張,72.73,2025-12,⚪ 中性觀察,19.92797118847539
18.4500007629,0.21,14.08,20.45,4.41%,2025,4538.TWO,14.69%,52.63,大詠城,10.95,32.18000000000001,0.29,🚀 利潤擴張,-56.25,2025-12,⚠️ 追價風險,25.27397364780822
33.1500015259,0.06,20.51,15.28,-48.58%,2025,3176.TWO,56.72%,46.94,基亞,7.2,31.659999999999997,-0.78,🏰 高護城河,109.23,2025-12,⚠️ 追價風險,69.06250317895834
