date,eps_yoy,gm,rev_yoy,advice,expansion,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,om,name,prev_year,pe,symbol,status,price,est_price
2025-12,18.81,11.98%,50.27,⚪ 數據不足,-31.460000000000004,-1.77,-1.94,-95.96,59.58,7.19%,台船,2025,0.0,2208.TW,⚠️ 獲利稀釋,21.7000007629,-95.1
2025-12,-11.69,N/A,19.79,⚪ 中性觀察,-31.479999999999997,1.36,0.72,-40.0,9.72,N/A,驊宏資,2025,11.703703845,6148.TWO,📉 獲利侵蝕,31.6000003815,40.5
2025-12,-2.02,17.93%,29.54,⚪ 中性觀察,-31.56,5.48,4.21,17.53,32.55,10.80%,日電貿,2025,8.351729212656364,3090.TW,📉 獲利侵蝕,113.5,203.85000000000002
2025-12,28.57,21.67%,60.25,❌ 暫避觀望,-31.68,2.44,1.52,0.0,45.79,8.17%,佳能,2025,15.79476861167002,2374.TW,⚠️ 獲利稀釋,78.5,74.55
2025-12,-22.33,N/A,9.39,⚪ 中性觀察,-31.72,4.01,3.02,-21.61,10.06,N/A,大樹,2025,7.166979505243902,6469.TWO,📉 獲利侵蝕,76.4000015259,159.9
2025-12,-15.42,11.11%,16.34,⚪ 中性觀察,-31.759999999999998,6.8,4.87,-34.98,17.9,2.63%,微星,2025,6.329113924050634,2377.TW,📉 獲利侵蝕,100.0,236.99999999999997
2025-12,-25.14,N/A,6.82,⚪ 中性觀察,-31.96,5.89,3.96,-28.13,4.35,N/A,翔名,2025,14.703618167821404,8091.TWO,📉 獲利侵蝕,191.0,194.84999999999997
2025-12,-33.64,N/A,-1.53,❌ 暫避觀望,-32.11,0.73,0.72,-1.37,-3.81,N/A,詠昇,2025,15.512194749804879,6418.TWO,🌑 雙重衰退,31.7999992371,30.749999999999996
2025-12,-45.5,N/A,-13.21,⚪ 數據不足,-32.29,5.64,3.81,-52.91,-14.46,N/A,鼎基,2025,0.0,6585.TW,🌑 雙重衰退,0.0,0.0
2025-12,-50.82,17.92%,-18.23,⚪ 中性觀察,-32.59,31.68,27.74,-45.0,-15.64,9.72%,長榮,2025,2.3562834224598928,2603.TW,🌑 雙重衰退,211.5,1346.4
2025-12,-20.6,N/A,12.02,⚪ 中性觀察,-32.620000000000005,1.63,1.12,-24.31,12.56,N/A,長科*,2025,13.98936129630319,6548.TWO,📉 獲利侵蝕,52.5999984741,56.400000000000006
2025-12,-43.32,34.78%,-10.64,⚪ 中性觀察,-32.68,1.06,0.69,-52.41,-13.96,18.49%,逸昌,2025,12.521008082815127,3567.TWO,🌑 雙重衰退,29.7999992371,35.699999999999996
2025-12,-16.92,N/A,15.88,⚪ 數據不足,-32.800000000000004,0.58,0.35,-31.37,6.8,N/A,能率亞洲,2025,0.0,7777.TWO,📉 獲利侵蝕,28.75,0.0
2025-12,-39.29,12.46%,-6.47,⚪ 數據不足,-32.82,-0.39,-0.54,-440.0,-6.88,2.54%,榮成,2025,0.0,1909.TW,🌑 雙重衰退,9.1700000763,-21.900000000000002
2025-12,-30.97,30.30%,1.99,❌ 暫避觀望,-32.96,0.78,0.32,-58.44,3.3,18.03%,大統新創,2025,16.107142312214282,1470.TW,📉 獲利侵蝕,22.5499992371,21.000000000000004
2025-12,-10.52,4.67%,22.7,⚪ 中性觀察,-33.22,5.53,5.23,-2.24,27.84,-0.60%,光明,2025,2.003853491045279,4420.TWO,📉 獲利侵蝕,41.5999984741,311.40000000000003
2025-12,-35.48,91.47%,-2.09,⚪ 中性觀察,-33.39,0.61,0.53,-24.64,-6.53,32.72%,王道銀行,2025,6.15151492030303,2897.TW,🏰 高護城河,10.1499996185,24.750000000000004
2025-12,-50.0,20.87%,-16.5,⚪ 中性觀察,-33.5,1.1,0.82,-56.0,-15.48,0.16%,全台,2025,8.400735434375,3038.TW,🌑 雙重衰退,22.8500003815,40.800000000000004
2025-12,-39.27,22.84%,-5.68,⚪ 中性觀察,-33.59,1.5,1.23,-42.25,-4.96,6.75%,正新,2025,8.20971827982097,2105.TW,🌑 雙重衰退,32.0999984741,58.650000000000006
2025-12,-33.17,N/A,0.46,⚪ 中性觀察,-33.63,4.23,1.56,-65.71,-2.59,N/A,虹堡,2025,8.367346819010988,5258.TW,📉 獲利侵蝕,53.2999992371,95.55000000000001
2025-12,-39.94,N/A,-6.28,⚪ 中性觀察,-33.66,9.65,8.08,-34.04,-0.32,N/A,天鈺,2025,6.326758466691478,4961.TW,🌑 雙重衰退,170.0,403.04999999999995
2025-12,-59.0,N/A,-25.18,❌ 暫避觀望,-33.82,1.96,1.71,-53.91,-27.43,N/A,傳奇,2025,17.14535928649737,4994.TW,🌑 雙重衰退,97.9000015259,85.65
2025-12,-4.59,13.39%,29.36,⚪ 中性觀察,-33.95,3.16,2.57,-8.59,30.27,3.80%,昇貿,2025,13.805522208883554,3305.TW,📉 獲利侵蝕,115.0,124.95
2025-12,-1.88,16.83%,32.39,❌ 暫避觀望,-34.27,3.14,1.27,-40.28,30.97,11.95%,光洋科,2025,32.681017612524464,1785.TWO,📉 獲利侵蝕,167.0,76.64999999999999
2025-12,-41.32,N/A,-7.04,❌ 暫避觀望,-34.28,0.98,0.78,-39.53,-10.26,N/A,台南-KY,2025,15.30744311880259,5906.TW,🌑 雙重衰退,47.2999992371,46.349999999999994
2025-12,-49.65,N/A,-15.3,❌ 暫避觀望,-34.349999999999994,2.19,1.19,-69.69,-16.58,N/A,應廣,2025,23.440593304009898,6716.TWO,🌑 雙重衰退,94.6999969482,60.6
2025-12,-27.08,N/A,7.41,❌ 暫避觀望,-34.489999999999995,0.71,0.66,-7.04,5.58,N/A,信音,2025,15.45893719806763,6126.TWO,📉 獲利侵蝕,32.0,31.050000000000004
2025-12,-36.28,N/A,-1.77,⚪ 中性觀察,-34.51,1.38,1.0,-42.53,-5.73,N/A,台林,2025,7.756598464193548,5353.TWO,🌑 雙重衰退,26.4500007629,51.150000000000006
2025-12,-23.71,N/A,10.87,❌ 暫避觀望,-34.58,0.74,0.41,-52.87,11.9,N/A,鈞寶,2025,40.30303088098485,6155.TW,📉 獲利侵蝕,53.2000007629,19.799999999999997
2025-12,-21.88,N/A,12.86,❌ 暫避觀望,-34.739999999999995,0.5,0.24,-58.62,17.47,N/A,天二科技,2025,54.65908917511363,6834.TW,📉 獲利侵蝕,48.0999984741,13.200000000000001
2025-12,-22.51,43.28%,12.26,❌ 暫避觀望,-34.77,9.43,4.2,-55.93,0.17,17.47%,家登,2025,30.319436924742828,3680.TWO,📉 獲利侵蝕,560.0,277.04999999999995
2025-12,-34.29,2.93%,0.49,⚪ 數據不足,-34.78,-6.11,-4.71,-83.27,-21.59,-21.07%,台揚,2025,0.0,2314.TW,📉 獲利侵蝕,13.0,-195.15000000000003
2025-12,-39.68,6.52%,-4.78,⚪ 數據不足,-34.9,-1.76,-1.16,-45.0,-3.08,2.26%,亞聚,2025,0.0,1308.TW,🌑 雙重衰退,13.3999996185,-63.3
2025-12,-40.33,51.62%,-4.98,⚪ 中性觀察,-35.349999999999994,14.47,11.6,-32.24,-1.7,10.14%,碩天,2025,5.618938961779806,3617.TW,🏰 高護城河,197.0,525.9000000000001
2025-12,-55.56,13.53%,-19.78,⚪ 中性觀察,-35.78,3.47,2.56,-51.25,-18.24,3.69%,精元,2025,4.891956782713085,2387.TW,🌑 雙重衰退,40.75,124.95
2025-12,-33.33,N/A,2.45,⚪ 中性觀察,-35.78,2.35,1.84,-23.33,19.24,N/A,晉泰,2025,3.8368579484138974,6221.TWO,📉 獲利侵蝕,25.3999996185,99.3
2025-12,39.39,N/A,75.17,⚪ 中性觀察,-35.78,13.77,9.96,44.29,80.9,N/A,信紘科,2025,7.729825598581141,6667.TWO,⚠️ 獲利稀釋,261.5,507.45
2025-12,-12.9,N/A,23.03,❌ 暫避觀望,-35.93,15.42,10.08,-18.1,27.1,N/A,雍智科技,2025,64.56324861232838,6683.TWO,📉 獲利侵蝕,2210.0,513.4499999999999
2025-12,-135.14,N/A,-99.16,⚪ 數據不足,-35.97999999999999,-0.13,-0.04,33.33,0.0,N/A,三豐,2025,0.0,5514.TWO,🌑 雙重衰退,15.5500001907,-5.1000000000000005
2025-12,-35.61,75.32%,0.37,⚪ 中性觀察,-35.98,2.24,1.38,-45.93,1.13,19.86%,科妍,2025,11.405622336767069,1786.TW,🏰 高護城河,56.7999992371,74.7
2025-12,-31.87,11.56%,4.14,⚪ 中性觀察,-36.01,1.26,0.9,-34.07,1.31,2.51%,宏��,2025,9.720279453531468,2353.TW,📉 獲利侵蝕,27.7999992371,42.900000000000006
2025-12,0.0,51.65%,36.07,⚪ 數據不足,-36.07,-1.83,-1.67,24.61,51.06,-9.65%,富野,2025,0.0,2736.TWO,🏰 高護城河,12.5,-66.9
2025-12,-26.97,20.85%,9.25,❌ 暫避觀望,-36.22,0.65,0.51,-22.73,11.47,1.19%,其陽,2025,26.90789574072368,3564.TWO,📉 獲利侵蝕,40.9000015259,22.800000000000004
2025-12,-15.09,-2.87%,21.56,⚪ 數據不足,-36.65,-1.22,-1.07,-46.58,16.7,-10.81%,典範,2025,0.0,3372.TWO,📉 獲利侵蝕,19.75,-51.45
2025-12,-48.45,N/A,-11.58,❌ 暫避觀望,-36.870000000000005,1.87,0.56,-67.46,-7.5,N/A,現觀科,2025,21.289307216415093,6906.TW,🌑 雙重衰退,67.6999969482,47.7
2025-12,-48.7,N/A,-11.79,⚪ 中性觀察,-36.910000000000004,2.51,1.62,-57.7,-13.06,N/A,立誠,2025,11.964911745298247,6597.TWO,🌑 雙重衰退,68.1999969482,85.49999999999999
2025-12,-40.47,21.43%,-3.54,⚪ 中性觀察,-36.93,1.8,1.44,-31.25,-0.18,4.40%,泰碩,2025,14.757085329129552,3338.TW,🌑 雙重衰退,72.9000015259,74.10000000000001
2025-12,-50.25,N/A,-13.26,❌ 暫避觀望,-36.99,3.01,1.92,-50.39,-2.93,N/A,天虹,2025,45.952023988006,6937.TW,🌑 雙重衰退,306.5,100.05
2025-12,-31.22,9.15%,6.13,❌ 暫避觀望,-37.35,1.22,0.81,-37.59,5.27,0.67%,瑞軒,2025,15.58052377307116,2489.TW,📉 獲利侵蝕,41.5999984741,40.05
2025-12,-42.92,31.57%,-5.55,⚪ 中性觀察,-37.370000000000005,5.03,4.09,-36.65,-2.47,12.43%,捷流閥業,2025,6.870292759338912,4580.TWO,🌑 雙重衰退,82.0999984741,179.25000000000003
2025-12,-50.73,21.42%,-13.21,⚪ 中性觀察,-37.519999999999996,2.02,1.49,-57.79,-12.52,4.13%,志豐,2025,6.860687168492365,3206.TWO,🌑 雙重衰退,35.9500007629,78.60000000000001
2025-12,-37.18,N/A,0.66,⚪ 中性觀察,-37.839999999999996,1.73,1.3,-37.32,4.64,N/A,金興精密,2025,7.643922915586352,7732.TW,📉 獲利侵蝕,35.8499984741,70.35000000000001
2025-12,-51.9,33.66%,-14.02,⚪ 中性觀察,-37.879999999999995,2.41,1.12,-72.48,-9.85,13.17%,昭輝,2025,8.832271438237791,1339.TW,🌑 雙重衰退,41.5999984741,70.65
2025-12,-24.5,13.02%,13.38,⚪ 中性觀察,-37.88,1.55,2.22,342.86,21.44,9.95%,億泰,2025,3.679401929983389,1616.TW,📉 獲利侵蝕,22.1499996185,90.3
2025-12,-42.05,10.73%,-4.08,❌ 暫避觀望,-37.97,0.51,0.29,-64.63,-2.03,1.58%,福懋,2025,15.8500003815,1434.TW,🌑 雙重衰退,15.8500003815,15.0
2025-12,-106.76,16.85%,-68.65,⚪ 數據不足,-38.11,-0.2,-0.35,-113.06,-75.21,-24.14%,藝舍-KY,2025,0.0,2724.TWO,🌑 雙重衰退,14.1499996185,-10.350000000000001
2025-12,-49.1,43.31%,-10.89,❌ 暫避觀望,-38.21,1.13,0.45,-73.37,-14.6,9.76%,普安,2025,22.999999523187505,2495.TW,🌑 雙重衰退,36.7999992371,23.999999999999996
2025-12,-34.8,N/A,3.44,⚪ 中性觀察,-38.239999999999995,4.36,3.12,-34.26,5.83,N/A,佳邦,2025,7.674199623352165,6284.TWO,📉 獲利侵蝕,81.5,159.3
2025-12,-94.72,N/A,-56.46,⚪ 數據不足,-38.26,-5.16,-3.76,-178.52,-53.82,N/A,廣錠,2025,0.0,6441.TWO,🌑 雙重衰退,27.7999992371,-188.25
2025-12,-32.79,N/A,5.49,❌ 暫避觀望,-38.28,3.74,2.62,-39.44,7.16,N/A,頎邦,2025,22.706422018348622,6147.TWO,📉 獲利侵蝕,198.0,130.8
2025-12,-56.52,N/A,-18.16,❌ 暫避觀望,-38.36,0.9,0.7,-56.52,-6.79,N/A,雷科,2025,28.909090215499997,6207.TWO,🌑 雙重衰退,63.5999984741,33.0
2025-12,1.91,N/A,40.45,⚪ 中性觀察,-38.540000000000006,7.17,5.8,9.07,47.8,N/A,醫影,2025,3.831273672853305,6637.TWO,⚠️ 獲利稀釋,71.3000030518,279.15
2025-12,-33.77,38.12%,4.92,❌ 暫避觀望,-38.690000000000005,1.0,0.57,-55.47,8.0,-0.86%,類比科,2025,31.764707378333334,3438.TWO,📉 獲利侵蝕,64.8000030518,30.6
2025-12,-35.71,17.06%,3.09,⚪ 中性觀察,-38.8,0.64,0.59,-31.0,5.54,1.17%,佳世達,2025,12.94270853203125,2352.TW,📉 獲利侵蝕,24.8500003815,28.799999999999997
2025-12,-29.17,N/A,9.65,⚪ 數據不足,-38.82,-0.63,-0.36,-75.0,1.87,N/A,南仁湖,2025,0.0,5905.TWO,📉 獲利侵蝕,8.0,-21.9
2025-12,4.26,44.07%,43.12,⚪ 中性觀察,-38.86,2.01,1.55,2.72,46.32,38.28%,正德,2025,3.784066926016772,2641.TWO,⚠️ 獲利稀釋,18.0499992371,71.55
2025-12,-45.05,N/A,-6.16,❌ 暫避觀望,-38.89,4.92,1.85,-74.86,-20.52,N/A,光焱科技,2025,88.59357696567,7728.TWO,🌑 雙重衰退,800.0,135.45
2025-12,-93.38,21.75%,-54.43,❌ 暫避觀望,-38.949999999999996,0.2,0.06,-92.11,1968.35,10.56%,寶徠,2025,17.063492063492063,1805.TW,🌑 雙重衰退,10.75,9.45
2025-12,-56.03,24.63%,-17.06,⚪ 中性觀察,-38.97,1.24,0.61,-71.89,-15.03,7.42%,誠泰科技,2025,10.287356468007664,4767.TWO,🌑 雙重衰退,26.8500003815,39.15
2025-12,-62.55,N/A,-23.31,⚪ 數據不足,-39.239999999999995,2.25,1.63,-54.21,-16.46,N/A,傑霖科技,2025,0.0,8102.TWO,🌑 雙重衰退,71.1999969482,0.0
2025-12,-70.37,N/A,-31.12,❌ 暫避觀望,-39.25,0.64,0.43,-78.92,-27.96,N/A,達運光電,2025,63.18965780327586,8045.TW,🌑 雙重衰退,73.3000030518,17.400000000000002
2025-12,124.43,N/A,163.68,⚪ 中性觀察,-39.25,275.06,200.85,137.3,168.74,N/A,緯穎,2025,8.042812509666842,6669.TW,⚠️ 獲利稀釋,5200.0,9698.099999999999
2025-12,-34.17,N/A,5.26,⚪ 數據不足,-39.43,7.86,5.85,-40.97,8.76,N/A,公勝保經,2025,0.0,6028.TWO,📉 獲利侵蝕,78.6999969482,0.0
2025-12,-12.83,23.90%,26.66,⚪ 中性觀察,-39.49,21.44,16.22,-6.86,33.97,11.87%,京鼎,2025,5.7911160058737154,3413.TW,📉 獲利侵蝕,315.5,817.1999999999999
2025-12,-46.91,87.57%,-7.4,❌ 暫避觀望,-39.51,0.43,0.14,-85.11,-19.4,12.73%,網龍,2025,38.98550669347826,3083.TWO,🏰 高護城河,26.8999996185,10.350000000000001
2025-12,-30.16,17.76%,9.37,❌ 暫避觀望,-39.53,2.7,2.4,-24.29,6.68,3.42%,定穎投控,2025,22.704402515723274,3715.TW,📉 獲利侵蝕,180.5,119.24999999999999
2025-12,-11.39,24.81%,28.28,⚪ 數據不足,-39.67,14.79,11.38,-24.5,28.9,9.90%,振大環球,2025,0.0,4441.TW,📉 獲利侵蝕,0.0,0.0
2025-12,-38.61,56.51%,1.19,❌ 暫避觀望,-39.8,1.02,0.73,-27.37,0.0,-0.97%,訊聯,2025,28.24902664361868,1784.TWO,🏰 高護城河,72.5999984741,38.55
2025-12,-37.99,33.38%,1.82,⚪ 中性觀察,-39.81,4.68,2.76,-48.29,1.18,10.77%,艾訊,2025,12.941787941787943,3088.TWO,📉 獲利侵蝕,124.5,144.29999999999998
2025-12,-44.58,16.97%,-4.77,⚪ 中性觀察,-39.81,2.69,1.93,-39.37,-11.27,14.03%,皇昌,2025,6.261127709629079,2543.TW,🌑 雙重衰退,42.2000007629,101.10000000000001
2025-12,-50.0,N/A,-10.14,⚪ 中性觀察,-39.86,2.2,1.3,-66.14,-10.82,N/A,榮剛,2025,7.115009746588694,5009.TWO,🌑 雙重衰退,36.5,76.95
2025-12,-24.15,24.39%,15.8,⚪ 中性觀察,-39.95,5.85,4.4,-11.16,13.37,9.60%,豐達科,2025,7.602339181286549,3004.TW,📉 獲利侵蝕,117.0,230.85000000000002
2025-12,46.5,12.78%,86.48,⚪ 中性觀察,-39.980000000000004,15.28,11.25,58.9,107.53,5.61%,華擎,2025,6.635135135135135,3515.TW,⚠️ 獲利稀釋,245.5,555.0
2025-12,-49.53,53.12%,-9.54,❌ 暫避觀望,-39.99,2.67,1.36,-28.8,5.04,6.13%,由田,2025,93.86281588447653,3455.TWO,🏰 高護城河,260.0,41.55
2025-12,-45.51,N/A,-5.33,⚪ 數據不足,-40.18,1.73,0.84,-56.48,-5.61,N/A,暉盛-創,2025,0.0,7730.TW,🌑 雙重衰退,168.0,0.0
2025-12,-27.47,64.17%,12.71,⚪ 中性觀察,-40.18,2.35,2.07,-17.2,16.89,2.03%,米斯特,2025,4.762658288212025,2941.TWO,🏰 高護城河,30.1000003815,94.80000000000001
2025-12,-35.0,N/A,5.19,❌ 暫避觀望,-40.19,0.39,0.32,190.91,14.43,N/A,新漢,2025,41.71597633136095,8234.TWO,📉 獲利侵蝕,70.5,25.349999999999998
2025-12,-58.33,9.99%,-18.14,❌ 暫避觀望,-40.19,0.35,0.13,-80.3,-18.3,2.68%,彰源,2025,19.759035684939757,2030.TW,🌑 雙重衰退,16.3999996185,12.450000000000001
2025-12,-40.98,15.28%,-0.74,❌ 暫避觀望,-40.239999999999995,0.36,0.29,-42.0,3.38,7.32%,東泥,2025,18.75,1110.TW,🌑 雙重衰退,15.0,11.999999999999998
2025-12,-65.38,N/A,-25.1,❌ 暫避觀望,-40.279999999999994,1.8,1.17,-73.41,-27.23,N/A,嘉基,2025,92.70833333333336,6715.TW,🌑 雙重衰退,445.0,71.99999999999999
2025-12,-33.96,N/A,6.33,❌ 暫避觀望,-40.29,6.91,3.79,-30.62,8.76,N/A,臻鼎-KY,2025,31.674565560821485,4958.TW,📉 獲利侵蝕,401.0,189.9
2025-12,-43.86,13.97%,-3.51,⚪ 中性觀察,-40.35,1.6,0.96,-58.8,-4.42,5.11%,敬鵬,2025,13.454545256389611,2355.TW,🌑 雙重衰退,51.7999992371,57.75
2025-12,-75.0,N/A,-34.63,⚪ 數據不足,-40.37,0.23,0.44,160.27,9.77,N/A,進能服,2025,0.0,6692.TWO,🌑 雙重衰退,0.0,0.0
2025-12,-3.06,N/A,37.46,⚪ 中性觀察,-40.52,6.05,4.93,6.52,33.04,N/A,瀚宇博,2025,5.392221690955834,5469.TW,📉 獲利侵蝕,81.8000030518,227.55
2025-12,-41.61,-1.01%,-0.88,⚪ 數據不足,-40.73,-1.97,-1.5,-59.57,-5.0,-12.37%,漢磊,2025,0.0,3707.TWO,🌑 雙重衰退,73.1999969482,-75.6
2025-12,-48.17,N/A,-7.32,⚪ 中性觀察,-40.85,2.3,1.74,-45.89,-4.79,N/A,商億-KY,2025,8.94454382826476,8482.TW,🌑 雙重衰退,50.0,83.85
2025-12,-37.78,33.00%,3.18,⚪ 中性觀察,-40.96,11.33,7.45,-44.88,6.3,13.69%,可成,2025,7.839388145315487,2474.TW,📉 獲利侵蝕,205.0,392.25000000000006
2025-12,-53.88,N/A,-12.83,⚪ 中性觀察,-41.050000000000004,1.93,1.19,-61.04,-13.33,N/A,�矬�,2025,10.180586563002258,8349.TWO,🌑 雙重衰退,45.0999984741,66.44999999999999
2025-12,-54.63,N/A,-13.56,⚪ 中性觀察,-41.07,1.03,1.01,-54.3,-16.15,N/A,凌通,2025,14.38235338997059,4952.TW,🌑 雙重衰退,48.9000015259,51.0
2025-12,-73.78,21.84%,-32.43,❌ 暫避觀望,-41.35,0.59,0.66,-62.29,-27.3,-16.24%,力肯,2025,17.77251184834123,1570.TWO,🌑 雙重衰退,37.5,31.65
2025-12,-44.61,56.66%,-3.05,❌ 暫避觀望,-41.56,1.13,0.27,-85.0,-8.34,7.42%,圓展,2025,39.898989898989896,3669.TW,🏰 高護城河,39.5,14.85
2025-12,-40.13,N/A,1.44,⚪ 中性觀察,-41.57,3.75,2.36,-52.7,-1.01,N/A,友鋮,2025,6.30937118432606,7718.TWO,📉 獲利侵蝕,49.1500015259,116.85
2025-12,-53.09,-13.28%,-11.5,⚪ 數據不足,-41.59,-4.28,-3.4,-98.81,-10.37,-24.71%,國際中橡,2025,0.0,2104.TW,🌑 雙重衰退,10.3000001907,-126.74999999999999
2025-12,-39.36,N/A,2.34,❌ 暫避觀望,-41.7,0.58,0.64,-29.21,3.74,N/A,億而得,2025,55.33980582524272,6423.TWO,📉 獲利侵蝕,114.0,30.900000000000002
2025-12,-26.67,12.43%,15.12,⚪ 中性觀察,-41.79,3.3,2.67,-43.79,28.25,7.27%,新光鋼,2025,5.680515977922638,2031.TW,📉 獲利侵蝕,39.6500015259,104.69999999999997
2025-12,-50.67,N/A,-8.83,❌ 暫避觀望,-41.84,1.11,0.71,-62.63,-14.38,N/A,威鋒電子,2025,35.419848493053436,6756.TW,🌑 雙重衰退,92.8000030518,39.300000000000004
2025-12,-52.17,N/A,-10.21,❌ 暫避觀望,-41.96,0.36,-0.03,94.92,1.87,N/A,萬年清,2025,999.0000152580008,6624.TWO,🔄 轉虧為盈,49.9500007629,0.7499999999999994
2025-12,9.15,14.91%,51.17,❌ 暫避觀望,-42.02,1.56,0.54,-57.6,33.64,8.56%,康普,2025,51.420119246094664,4739.TW,⚠️ 獲利稀釋,86.9000015259,25.35
2025-12,-46.9,33.30%,-4.78,⚪ 中性觀察,-42.12,4.63,2.51,-56.5,-4.78,5.30%,威強電,2025,7.685088315766423,3022.TW,🌑 雙重衰退,73.6999969482,143.85
2025-12,-24.07,N/A,18.08,⚪ 數據不足,-42.15,-0.67,0.13,125.0,25.06,N/A,安力-KY,2025,0.0,5223.TWO,📉 獲利侵蝕,24.75,-8.55
2025-12,-28.03,25.36%,14.61,⚪ 中性觀察,-42.64,2.49,2.48,31.22,25.35,-1.87%,友通,2025,7.668393881204662,2397.TW,📉 獲利侵蝕,59.2000007629,115.80000000000001
2025-12,-82.78,N/A,-40.09,⚪ 中性觀察,-42.69,0.52,0.99,-71.14,-20.61,N/A,天剛,2025,9.811320754716979,5310.TWO,🌑 雙重衰退,26.0,39.75000000000001
2025-12,-12.0,N/A,30.85,❌ 暫避觀望,-42.85,0.66,0.4,-31.03,35.19,N/A,安��,2025,27.516778523489933,6174.TWO,📉 獲利侵蝕,41.0,22.35
2025-12,-47.82,N/A,-4.91,⚪ 中性觀察,-42.91,4.04,3.15,-47.97,-11.64,N/A,中磊,2025,8.21428556699807,5388.TW,🌑 雙重衰退,85.0999984741,155.39999999999998
2025-12,-56.67,N/A,-13.73,⚪ 數據不足,-42.94,-4.9,-3.24,-46.23,-11.14,N/A,智晶,2025,0.0,5245.TWO,🌑 雙重衰退,25.7000007629,-168.45000000000002
2025-12,-33.33,29.13%,9.65,⚪ 中性觀察,-42.98,1.66,1.83,0.55,13.09,15.60%,尼克森,2025,11.166966025655295,3317.TWO,📉 獲利侵蝕,62.2000007629,83.55000000000001
2025-12,-43.36,45.87%,-0.1,❌ 暫避觀望,-43.26,1.45,0.49,-77.93,-10.71,37.60%,新興,2025,15.160550108761468,2605.TW,🌑 雙重衰退,33.0499992371,32.7
2025-12,-44.12,19.12%,-0.57,❌ 暫避觀望,-43.55,0.58,0.44,-42.47,-0.81,0.61%,台灣精材,2025,49.31506849315068,3467.TWO,🌑 雙重衰退,72.0,21.9
2025-12,-51.27,21.08%,-7.71,⚪ 中性觀察,-43.56,3.45,2.98,-45.92,-8.18,5.11%,信錦,2025,9.370331168815367,1582.TW,🌑 雙重衰退,87.8000030518,140.55
2025-12,-37.57,47.79%,6.05,⚪ 中性觀察,-43.62,1.13,0.52,-66.67,11.98,28.93%,立益物流,2025,11.806167064801762,1443.TW,📉 獲利侵蝕,26.7999992371,34.05
2025-12,-37.71,11.63%,6.01,⚪ 中性觀察,-43.72,5.36,3.77,-36.75,2.55,3.86%,美律,2025,7.195325287829715,2439.TW,📉 獲利侵蝕,86.1999969482,179.70000000000002
2025-12,-8.36,N/A,35.45,❌ 暫避觀望,-43.81,2.86,1.78,-6.84,51.18,N/A,伯特光,2025,16.094986807387862,6859.TWO,📉 獲利侵蝕,122.0,113.7
2025-12,-48.92,20.14%,-4.98,❌ 暫避觀望,-43.94,9.05,6.53,-61.07,-15.78,13.68%,順達,2025,17.65386395187413,3211.TWO,🌑 雙重衰退,381.5,324.15000000000003
2025-12,-33.45,25.80%,10.49,⚪ 中性觀察,-43.940000000000005,1.95,1.81,-20.96,16.16,1.28%,鼎天,2025,8.945386064030133,3306.TWO,📉 獲利侵蝕,47.5,79.64999999999999
2025-12,-45.58,7.91%,-1.62,⚪ 中性觀察,-43.96,3.94,4.26,-34.36,-4.59,0.83%,山富,2025,4.267399360555555,2743.TWO,🌑 雙重衰退,69.9000015259,245.7
2025-12,-47.23,N/A,-2.95,⚪ 中性觀察,-44.279999999999994,2.19,1.84,-31.34,3.42,N/A,育富,2025,5.277777653120915,6194.TWO,🌑 雙重衰退,32.2999992371,91.80000000000001
2025-12,-67.32,14.61%,-22.97,⚪ 中性觀察,-44.349999999999994,1.34,1.03,-66.12,-18.21,-1.85%,茂林-KY,2025,11.825396825396824,4935.TW,🌑 雙重衰退,37.25,47.25000000000001
2025-12,-33.33,N/A,11.07,❌ 暫避觀望,-44.4,1.36,0.46,-72.94,2.79,N/A,福懋科,2025,32.95000076295,8131.TW,📉 獲利侵蝕,65.9000015259,30.0
2025-12,-34.34,21.81%,10.07,❌ 暫避觀望,-44.410000000000004,0.65,0.26,-62.32,11.67,6.31%,希華,2025,32.656249403984376,2484.TW,📉 獲利侵蝕,41.7999992371,19.2
2025-12,-38.68,N/A,5.8,❌ 暫避觀望,-44.48,2.88,1.69,-44.19,16.17,N/A,醫揚,2025,18.043087971274684,6569.TWO,📉 獲利侵蝕,100.5,83.55000000000001
2025-12,-50.98,18.84%,-6.46,⚪ 中性觀察,-44.519999999999996,3.0,2.59,-37.29,-5.58,5.60%,維熹,2025,5.302351452866741,3501.TW,🌑 雙重衰退,47.3499984741,133.95
2025-12,-48.05,N/A,-3.28,❌ 暫避觀望,-44.769999999999996,2.0,0.8,-77.78,-5.82,N/A,迅德,2025,16.42405111579114,6292.TWO,🌑 雙重衰退,51.9000015259,47.4
2025-12,-48.04,N/A,-3.05,⚪ 中性觀察,-44.99,5.44,3.66,-49.1,-0.41,N/A,伯鑫,2025,9.974204643164228,6904.TWO,🌑 雙重衰退,116.0,174.45000000000005
2025-12,-22.13,N/A,22.92,⚪ 中性觀察,-45.05,5.49,4.13,-16.06,28.06,N/A,聰泰,2025,12.909516380655226,5474.TWO,📉 獲利侵蝕,165.5,192.3
2025-12,-47.52,23.02%,-2.31,⚪ 中性觀察,-45.21,0.74,0.55,-52.99,-1.59,3.03%,德淵,2025,13.497408931139896,4720.TW,🌑 雙重衰退,26.0499992371,28.950000000000003
