prev_eps_yoy,expansion,date,name,om,prev_year,gm,est_price,prev_rev_yoy,symbol,price,advice,prev_eps,pe,eps,eps_yoy,status,rev_yoy
-13.92,-159.61,2026-03,倉佑,17.09%,2025,34.44%,49.35,0.3,1568.TW,25.8999996185,⚪ 中性觀察,1.36,7.872340309574469,0.51,-3.77,📉 獲利侵蝕,155.84
-462.96,-161.35,2026-03,驊訊,N/A,2025,N/A,-67.2,11.69,6237.TWO,30.0,⚪ 數據不足,-1.52,0.0,-0.24,52.94,⚠️ 獲利稀釋,214.29
-62.55,-162.27,2026-03,傑霖科技,N/A,2025,N/A,79.49999999999999,-23.31,8102.TWO,68.1999969482,⚪ 中性觀察,2.25,12.867923952490568,0.4,-61.9,📉 獲利侵蝕,100.37
57.43,-162.29000000000002,2026-03,海韻電,N/A,2025,N/A,164.85,37.15,6203.TWO,63.7999992371,⚪ 中性觀察,5.51,5.805277455605096,1.37,-25.14,📉 獲利侵蝕,137.15
-22.95,-163.5,2026-03,全宇昕,N/A,2025,N/A,234.00000000000003,3.91,6651.TWO,109.0,⚪ 中性觀察,6.32,6.987179487179486,2.47,22.89,⚠️ 獲利稀釋,186.39
-12.32,-164.20999999999998,2026-03,茂訊,7.00%,2025,25.33%,292.35,1.19,3213.TWO,118.0,⚪ 中性觀察,7.4,6.054386865059004,2.59,-8.48,📉 獲利侵蝕,155.73
59.69,-165.21,2026-03,隴華,-40.94%,2025,27.86%,-58.8,34.04,2424.TW,7.6900000572,⚪ 數據不足,-1.34,0.0,-0.58,-114.81,📉 獲利侵蝕,50.4
-32.69,-165.56,2026-03,曜亞,12.42%,2025,44.64%,145.8,-11.82,4138.TWO,50.5,⚪ 中性觀察,3.81,5.195473251028806,0.84,-26.32,📉 獲利侵蝕,139.24
-22.2,-165.8,2026-03,裕民,30.49%,2025,35.36%,139.19999999999996,-4.75,2606.TW,60.7000007629,⚪ 中性觀察,4.31,6.540948358071122,1.17,333.33,⚠️ 獲利稀釋,499.13
141.94,-166.92,2026-03,海灣,22.84%,2025,43.11%,2.55,-3.71,3252.TWO,16.1499996185,❌ 暫避觀望,0.13,94.99999775588236,0.09,12.5,⚠️ 獲利稀釋,179.42
240.74,-167.23000000000002,2026-03,有成精密,N/A,2025,N/A,80.1,-0.48,4949.TW,55.0,⚪ 中性觀察,1.91,10.299625468164795,1.19,197.5,⚠️ 獲利稀釋,364.73
-0.23,-167.26,2026-03,佳必琪,N/A,2025,N/A,325.49999999999994,12.03,6197.TW,265.5,⚪ 中性觀察,8.67,12.235023041474657,3.21,96.93,⚠️ 獲利稀釋,264.19
-40.62,-167.39999999999998,2026-03,北極星藥業-KY,N/A,2025,N/A,-160.04999999999998,-62.05,6550.TW,11.1000003815,⚪ 數據不足,-5.1,0.0,-0.64,25.58,⚠️ 獲利稀釋,192.98
-234.57,-167.48000000000002,2026-03,連宇,-38.32%,2025,35.81%,-45.3,-16.89,2482.TW,16.0,⚪ 數據不足,-1.09,0.0,-0.23,-4.55,📉 獲利侵蝕,162.93
-516.13,-168.3,2026-03,大地-KY,N/A,2025,N/A,-46.050000000000004,-31.28,8437.TWO,8.7299995422,⚪ 數據不足,-1.29,0.0,-0.4,-11.11,📉 獲利侵蝕,157.19
17.26,-168.54,2026-03,研華,15.69%,2025,39.78%,453.6,18.56,2395.TW,547.0,❌ 暫避觀望,12.25,18.08862433862434,3.85,21.52,⚠️ 獲利稀釋,190.06
-69.96,-168.57000000000002,2026-03,聚鼎,N/A,2025,N/A,46.949999999999996,-2.5,6224.TW,48.2000007629,❌ 暫避觀望,0.67,15.399361266102236,0.64,46.51,⚠️ 獲利稀釋,215.08
32.78,-169.10000000000002,2026-03,新應材,23.34%,2025,44.02%,432.6,28.3,4749.TWO,672.0,❌ 暫避觀望,11.33,23.300970873786408,3.66,63.39,⚠️ 獲利稀釋,232.49
-50.25,-169.86,2026-03,天虹,N/A,2025,N/A,103.49999999999999,-13.26,6937.TW,235.0,❌ 暫避觀望,3.01,34.05797101449276,0.96,31.51,⚠️ 獲利稀釋,201.37
36.27,-170.18,2026-03,安�硌穈T,N/A,2025,N/A,358.95000000000005,13.3,6690.TWO,157.5,⚪ 中性觀察,10.22,6.581696615127454,2.27,21.39,⚠️ 獲利稀釋,191.57
152.21,-170.28,2026-03,點序,N/A,2025,N/A,10.5,16.84,6485.TWO,52.0999984741,❌ 暫避觀望,0.71,74.42856924871428,0.0,-100.0,📉 獲利侵蝕,70.28
-54.29,-170.61,2026-03,佑全,N/A,2025,N/A,-49.05,-1.45,6929.TWO,21.5,⚪ 數據不足,-1.63,0.0,-0.21,25.0,⚠️ 獲利稀釋,195.61
-22.77,-170.81,2026-03,杰力,N/A,2025,N/A,161.55,-12.32,5299.TWO,96.8000030518,⚪ 中性觀察,4.58,8.987929716973072,1.65,18.71,⚠️ 獲利稀釋,189.52
-89.88,-172.04999999999995,2026-03,永裕,1.25%,2025,15.09%,10.2,-23.91,1323.TW,19.6499996185,❌ 暫避觀望,0.26,28.897058262500003,0.36,620.0,⚠️ 獲利稀釋,792.05
-22.56,-172.23000000000002,2026-03,精湛,17.87%,2025,45.13%,65.1,-2.97,2070.TWO,44.0,⚪ 中性觀察,2.3,10.138248847926267,0.28,-43.18,📉 獲利侵蝕,129.05
60.88,-172.28,2026-03,動力-KY,N/A,2025,N/A,204.29999999999998,38.81,6591.TW,42.5499992371,⚪ 中性觀察,5.37,3.1240821759985318,0.75,-55.88,📉 獲利侵蝕,116.4
100.0,-172.47,2026-03,誠品生活,-1.48%,2025,40.82%,19.2,1.84,2926.TWO,30.5,❌ 暫避觀望,0.54,23.828125,0.17,6.25,⚠️ 獲利稀釋,178.72
461.54,-173.02,2026-03,杭特,-18.51%,2025,30.70%,18.45,20.59,3297.TWO,24.2999992371,❌ 暫避觀望,0.47,19.75609694073171,-0.05,28.57,⚠️ 獲利稀釋,201.59
-22.56,-173.26,2026-03,明遠精密,N/A,2025,N/A,73.49999999999999,-11.73,7704.TWO,51.5999984741,⚪ 中性觀察,2.07,10.530611933489796,0.7,42.86,⚠️ 獲利稀釋,216.12
-21.14,-173.3,2026-03,諾貝兒,N/A,2025,N/A,96.74999999999999,1.36,6844.TWO,60.0,⚪ 中性觀察,2.35,9.30232558139535,1.57,18.94,⚠️ 獲利稀釋,192.24
-14.04,-174.41,2026-03,均華,N/A,2025,N/A,487.05000000000007,10.19,6640.TWO,756.0,❌ 暫避觀望,12.75,23.28303048968278,5.19,218.52,⚠️ 獲利稀釋,392.93
3.96,-174.49,2026-03,中華電,17.33%,2025,33.63%,189.75,2.67,2412.TW,140.5,⚪ 中性觀察,4.99,11.106719367588932,1.3,3.17,⚠️ 獲利稀釋,177.66
-13.79,-174.67999999999998,2026-03,邁達康,N/A,2025,N/A,56.7,-3.52,9960.TWO,30.3500003815,⚪ 中性觀察,1.75,8.029100630026454,0.53,29.27,⚠️ 獲利稀釋,203.95
-43.1,-175.97999999999996,2026-03,鴻名,N/A,2025,N/A,15.3,-3.87,3021.TW,19.1000003815,❌ 暫避觀望,0.33,18.72549057009804,0.19,416.67,⚠️ 獲利稀釋,592.65
-66.46,-176.56,2026-03,德微,9.03%,2025,36.51%,92.85,-9.88,3675.TWO,197.0,❌ 暫避觀望,2.67,31.825525040387724,1.51,11.85,⚠️ 獲利稀釋,188.41
-27.15,-176.75,2026-03,研揚,N/A,2025,N/A,221.54999999999998,20.03,6579.TW,149.0,⚪ 中性觀察,5.62,10.08801624915369,3.81,84.31,⚠️ 獲利稀釋,261.06
-93.38,-177.2,2026-03,寶徠,10.56%,2025,21.75%,8.100000000000001,-54.43,1805.TW,10.0,❌ 暫避觀望,0.2,18.51851851851852,0.14,-30.0,📉 獲利侵蝕,147.2
-73.51,-177.57,2026-03,通嘉,-1.96%,2025,31.63%,22.95,-7.24,3588.TW,46.2999992371,❌ 暫避觀望,0.5,30.261437409869284,0.37,42.31,⚠️ 獲利稀釋,219.88
-40.84,-177.81,2026-03,閎康,10.45%,2025,30.02%,221.1,8.51,3587.TWO,208.5,⚪ 中性觀察,6.1,14.145183175033921,2.24,196.0,⚠️ 獲利稀釋,373.81
-18.46,-178.23,2026-03,全新,21.78%,2025,37.27%,105.0,4.29,2455.TW,265.5,❌ 暫避觀望,2.97,37.92857142857143,1.06,24.71,⚠️ 獲利稀釋,202.94
-12.16,-178.42000000000002,2026-03,太普高,13.35%,2025,25.16%,69.89999999999999,-17.82,3284.TWO,20.25,⚪ 中性觀察,2.31,4.34549356223176,0.5,-10.71,📉 獲利侵蝕,167.71
117.01,-178.65,2026-03,綠界科技*,N/A,2025,N/A,146.25,8.73,6763.TWO,40.2000007629,⚪ 中性觀察,4.21,4.123077001323076,0.55,-9.84,📉 獲利侵蝕,168.81
-50.0,-178.89999999999998,2026-03,天鉞電,N/A,2025,N/A,-4.35,10.32,5251.TWO,24.1000003815,⚪ 數據不足,0.03,0.0,0.1,-16.67,📉 獲利侵蝕,162.23
-0.37,-179.3,2026-03,中菲,N/A,2025,N/A,295.65000000000003,7.88,5403.TWO,93.5,⚪ 中性觀察,8.57,4.743784880771182,1.42,-26.34,📉 獲利侵蝕,152.96
-99.85,-179.72,2026-03,嘉威,N/A,2025,N/A,21.0,-24.49,3557.TW,25.0,❌ 暫避觀望,0.01,17.857142857142858,0.48,-81.89,📉 獲利侵蝕,97.83
31.15,-179.77,2026-03,聯鈞,15.62%,2025,26.67%,180.75,13.44,3450.TW,338.5,❌ 暫避觀望,5.01,28.09128630705394,0.69,-70.51,📉 獲利侵蝕,109.26
16.97,-179.86,2026-03,岱稜,N/A,2025,N/A,164.1,0.49,3303.TWO,50.5,⚪ 中性觀察,4.57,4.616087751371116,0.92,-23.33,📉 獲利侵蝕,156.53
-94.0,-180.07999999999998,2026-03,中電,11.05%,2025,37.93%,3.6,-8.17,1611.TW,11.3500003815,❌ 暫避觀望,0.03,47.29166825624999,0.13,8.33,⚠️ 獲利稀釋,188.41
-56.63,-180.4,2026-03,森田,N/A,2025,N/A,79.35,-4.28,8410.TWO,30.25,⚪ 中性觀察,3.27,5.718336483931947,0.57,-48.65,📉 獲利侵蝕,131.75
-31.43,-180.68,2026-03,虎山,N/A,2025,N/A,172.79999999999998,22.39,7736.TW,70.3000030518,⚪ 中性觀察,5.04,6.102430820468751,1.18,-24.52,📉 獲利侵蝕,156.16
-10.98,-180.94,2026-03,波力-KY,N/A,2025,N/A,397.80000000000007,-1.52,8467.TW,99.6999969482,⚪ 中性觀察,10.03,3.7594267325867263,0.83,-67.69,📉 獲利侵蝕,113.25
66.99,-182.03,2026-03,坤悅,N/A,2025,N/A,208.2,55.14,5206.TWO,20.1000003815,⚪ 中性觀察,3.44,1.4481268286383286,2.45,152.58,⚠️ 獲利稀釋,334.61
66.67,-182.06,2026-03,宏齊,N/A,2025,N/A,0.15000000000000013,5.6,6168.TW,19.7999992371,❌ 暫避觀望,0.05,1979.9999237099983,0.02,100.0,⚠️ 獲利稀釋,282.06
18.37,-183.29000000000002,2026-03,東訊,-5.26%,2025,29.80%,-23.549999999999997,16.01,2321.TW,14.8000001907,⚪ 數據不足,-0.76,0.0,-0.12,45.45,⚠️ 獲利稀釋,228.74
2.69,-183.38,2026-03,倫飛,7.82%,2025,39.87%,148.65,20.5,2364.TW,67.6999969482,⚪ 中性觀察,4.2,6.831483042199798,0.83,-42.76,📉 獲利侵蝕,140.62
-85.58,-183.4,2026-03,科懋,N/A,2025,N/A,-152.85,4.22,6496.TWO,24.3500003815,⚪ 數據不足,-3.97,0.0,-1.18,-34.88,📉 獲利侵蝕,148.52
-8.99,-184.0,2026-03,宸曜,N/A,2025,N/A,275.7,13.67,6922.TWO,162.5,⚪ 中性觀察,6.9,8.841131664853101,2.6,2.36,⚠️ 獲利稀釋,186.36
-5.88,-184.14,2026-03,優盛,-3.01%,2025,33.58%,-13.799999999999999,-1.34,4121.TWO,12.6499996185,⚪ 數據不足,-0.36,0.0,-0.11,8.33,⚠️ 獲利稀釋,192.47
137.2,-184.59,2026-03,安格,N/A,2025,N/A,126.74999999999999,-15.36,6684.TWO,45.7999992371,⚪ 中性觀察,1.57,5.4201182529112435,0.01,-99.76,📉 獲利侵蝕,84.83
-37.99,-185.04000000000002,2026-03,艾訊,10.77%,2025,33.38%,159.45,1.82,3088.TWO,120.5,⚪ 中性觀察,4.68,11.335841956726247,2.25,92.31,⚠️ 獲利稀釋,277.35
13.09,-185.14999999999998,2026-03,生展,N/A,2025,N/A,380.4,6.1,8279.TWO,87.5,⚪ 中性觀察,10.02,3.4503154574132493,1.23,-45.58,📉 獲利侵蝕,139.57
-5.22,-185.4,2026-03,統一,2.59%,2025,31.73%,141.15,2.32,1216.TW,75.5999984741,⚪ 中性觀察,3.45,8.034006214038257,1.15,26.37,⚠️ 獲利稀釋,211.77
22.61,-185.5,2026-03,碩網,N/A,2025,N/A,92.99999999999999,5.66,7547.TWO,44.5499992371,⚪ 中性觀察,2.65,7.185483747919356,0.42,-2.33,📉 獲利侵蝕,183.17
-54.63,-185.56,2026-03,凌通,N/A,2025,N/A,52.2,-13.56,4952.TW,43.0,⚪ 中性觀察,1.03,12.35632183908046,0.5,19.05,⚠️ 獲利稀釋,204.61
4.76,-185.79,2026-03,宏觀,N/A,2025,N/A,137.10000000000002,6.74,6568.TWO,120.0,⚪ 中性觀察,4.0,13.129102844638949,1.34,6.4,⚠️ 獲利稀釋,192.19
-26.4,-185.92,2026-03,帝寶,N/A,2025,N/A,490.50000000000006,-3.69,6605.TW,131.5,⚪ 中性觀察,13.97,4.0214067278287455,4.41,-12.5,📉 獲利侵蝕,173.42
4.56,-186.06,2026-03,融程電,18.05%,2025,38.51%,262.95,19.07,3416.TW,159.5,⚪ 中性觀察,7.39,9.098687963491159,1.8,-3.23,📉 獲利侵蝕,182.83
-65.38,-186.09,2026-03,嘉基,N/A,2025,N/A,76.95,-25.1,6715.TW,294.5,❌ 暫避觀望,1.8,57.40740740740741,1.02,46.38,⚠️ 獲利稀釋,232.47
-37.78,-186.16,2026-03,可成,13.69%,2025,33.00%,364.8,3.18,2474.TW,178.5,⚪ 中性觀察,11.33,7.339638157894737,2.63,-38.46,📉 獲利侵蝕,147.7
19.71,-186.21,2026-03,富鼎,N/A,2025,N/A,202.05000000000004,6.37,8261.TW,158.0,⚪ 中性觀察,5.73,11.729769858945803,1.57,9.03,⚠️ 獲利稀釋,195.24
31.94,-186.28,2026-03,茂達,N/A,2025,N/A,469.34999999999997,22.89,6138.TWO,257.5,⚪ 中性觀察,13.04,8.229466283157558,3.68,40.71,⚠️ 獲利稀釋,226.99
25.87,-186.28999999999996,2026-03,欣陸,7.24%,2025,13.84%,51.74999999999999,11.98,3703.TW,20.6000003815,⚪ 中性觀察,1.8,5.971014603333334,0.33,560.0,⚠️ 獲利稀釋,746.29
-129.33,-186.60000000000002,2026-03,上亞科技,N/A,2025,N/A,-57.3,-20.79,6130.TWO,24.2000007629,⚪ 數據不足,-1.72,0.0,-0.31,18.42,⚠️ 獲利稀釋,205.02
-11.97,-187.08999999999997,2026-03,聯電,19.78%,2025,30.67%,127.64999999999999,2.26,2303.TW,110.0,⚪ 中性觀察,3.34,12.925969447708578,1.29,108.06,⚠️ 獲利稀釋,295.15
-77.66,-187.21,2026-03,昶和,2.42%,2025,18.12%,-0.5999999999999996,-23.26,1468.TW,13.6999998093,⚪ 數據不足,0.21,0.0,0.17,-34.62,📉 獲利侵蝕,152.59
58.98,-187.35000000000002,2026-03,德晉,-223.66%,2025,-8.98%,-46.50000000000001,-72.48,3466.TWO,25.2999992371,⚪ 數據不足,-1.11,0.0,-0.31,62.2,⚠️ 獲利稀釋,249.55
-63.43,-187.85000000000002,2026-03,磐儀,10.21%,2025,41.27%,-0.5999999999999996,29.3,3594.TWO,47.0,⚪ 數據不足,0.49,0.0,-0.07,66.67,⚠️ 獲利稀釋,254.52
294.12,-187.90999999999997,2026-03,大銀微系統,13.23%,2025,38.42%,73.35,20.44,4576.TW,164.5,❌ 暫避觀望,2.01,33.640081799591,0.96,118.18,⚠️ 獲利稀釋,306.09
-34.26,-188.26000000000002,2026-03,宜特,4.49%,2025,25.60%,213.89999999999998,11.44,3289.TWO,129.5,⚪ 中性觀察,4.81,9.081346423562414,2.05,18.82,⚠️ 獲利稀釋,207.08
27.34,-188.87,2026-03,五鼎,7.57%,2025,30.15%,67.19999999999999,5.0,1733.TW,31.75,⚪ 中性觀察,1.63,7.087053571428572,0.81,30.65,⚠️ 獲利稀釋,219.52
-431.94,-188.97000000000003,2026-03,上福,N/A,2025,N/A,-268.8,-4.71,6128.TW,19.8500003815,⚪ 數據不足,-9.56,0.0,0.28,-41.67,🔄 轉虧為盈,147.3
-13.68,-189.29,2026-03,百和,N/A,2025,N/A,158.25,2.05,9938.TW,45.2999992371,⚪ 中性觀察,4.1,4.293838790246445,0.87,-43.51,📉 獲利侵蝕,145.78
48.04,-189.35000000000002,2026-03,強信-KY,16.61%,2025,33.75%,111.15,6.92,4560.TW,31.4500007629,⚪ 中性觀察,3.02,4.244264610377868,0.76,-17.39,📉 獲利侵蝕,171.96
-38.69,-189.51,2026-03,營邦,0.48%,2025,29.12%,586.35,-11.96,3693.TWO,406.5,⚪ 中性觀察,15.5,10.39907904834996,1.54,-81.73,📉 獲利侵蝕,107.78
17.2,-189.9,2026-03,世禾,18.42%,2025,36.55%,314.85,16.17,3551.TWO,155.0,⚪ 中性觀察,8.36,7.384468794664125,2.46,15.17,⚠️ 獲利稀釋,205.07
-6.3,-190.43,2026-03,華城,19.22%,2025,42.20%,467.85,20.89,1519.TW,663.0,❌ 暫避觀望,13.99,21.25681308111574,3.29,9.67,⚠️ 獲利稀釋,200.1
-49.1,-191.19,2026-03,普安,9.76%,2025,43.31%,24.15,-10.89,2495.TW,31.8500003815,❌ 暫避觀望,1.13,19.782608932608696,0.33,3.13,⚠️ 獲利稀釋,194.32
-18.35,-191.64999999999998,2026-03,友輝,12.48%,2025,28.71%,193.65,2.41,4933.TWO,52.2000007629,⚪ 中性觀察,5.77,4.043377286049574,1.9,-17.11,📉 獲利侵蝕,174.54
-7.65,-192.04999999999998,2026-03,迎廣,N/A,2025,N/A,122.25,11.78,6117.TW,62.0,⚪ 中性觀察,3.77,7.607361963190184,1.33,177.08,⚠️ 獲利稀釋,369.13
53.77,-192.17000000000002,2026-03,創業家,N/A,2025,N/A,-30.450000000000003,-52.73,8477.TWO,15.3500003815,⚪ 數據不足,-0.92,0.0,-0.03,94.64,⚠️ 獲利稀釋,286.81
61.93,-192.23000000000002,2026-03,幸康,N/A,2025,N/A,148.95,19.44,3332.TWO,59.5,⚪ 中性觀察,3.53,5.991943605236656,1.38,39.39,⚠️ 獲利稀釋,231.62
-2.81,-192.51,2026-03,騰輝電子-KY,N/A,2025,N/A,184.95,0.88,6672.TW,181.0,⚪ 中性觀察,4.85,14.679643146796433,1.73,64.76,⚠️ 獲利稀釋,257.27
-102.22,-192.66,2026-03,凱衛,N/A,2025,N/A,-22.8,12.63,5201.TWO,26.0,⚪ 數據不足,-0.06,0.0,-0.67,-103.03,📉 獲利侵蝕,89.63
-35.42,-192.74,2026-03,揚智,-198.78%,2025,5.61%,-106.95,-29.93,3041.TW,20.1499996185,⚪ 數據不足,-3.43,0.0,-0.48,-20.0,📉 獲利侵蝕,172.74
-77.5,-194.24,2026-03,世德,-4.97%,2025,19.80%,78.60000000000001,-9.64,2066.TWO,57.0,⚪ 中性觀察,1.34,10.877862595419847,1.96,-3.47,📉 獲利侵蝕,190.77
-356.73,-194.54999999999998,2026-03,智崴,N/A,2025,N/A,-137.10000000000002,-3.81,5263.TWO,92.1999969482,⚪ 數據不足,-2.87,0.0,0.67,201.59,🔄 轉虧為盈,396.14
39.41,-195.34,2026-03,視陽,N/A,2025,N/A,510.59999999999997,15.02,6782.TW,179.0,⚪ 中性觀察,14.08,5.258519388954172,3.82,24.03,⚠️ 獲利稀釋,219.37
19.42,-195.95999999999998,2026-03,意德士,N/A,2025,N/A,285.45000000000005,19.26,7556.TWO,196.0,⚪ 中性觀察,7.1,10.299527062532842,2.52,22.93,⚠️ 獲利稀釋,218.89
-31.2,-196.48999999999998,2026-03,晶采,N/A,2025,N/A,63.0,-0.92,8049.TWO,25.2999992371,⚪ 中性觀察,1.72,6.0238093421666665,0.44,-4.35,📉 獲利侵蝕,192.14
10.57,-196.72,2026-03,望隼,N/A,2025,N/A,472.04999999999995,16.17,4771.TW,181.5,⚪ 中性觀察,12.71,5.767397521448999,3.66,10.24,⚠️ 獲利稀釋,206.96
-73.98,-196.74,2026-03,鴻華先進-創,-262.93%,2025,19.82%,-69.45,-51.34,2258.TW,31.3500003815,⚪ 數據不足,-2.15,0.0,-0.51,-70.0,📉 獲利侵蝕,126.74
8.01,-196.95999999999998,2026-03,僑威,12.10%,2025,23.99%,228.6,16.17,3078.TWO,49.7999992371,⚪ 中性觀察,6.07,3.2677164853740157,0.72,-61.08,📉 獲利侵蝕,135.88
-9.03,-197.02,2026-03,南寶,16.17%,2025,33.74%,795.6,0.95,4766.TW,308.5,⚪ 中性觀察,20.25,5.816365007541478,6.55,8.26,⚠️ 獲利稀釋,205.28
62.03,-197.9,2026-03,正淩,N/A,2025,N/A,127.95000000000002,29.59,8147.TWO,106.0,⚪ 中性觀察,3.08,12.426729191090269,0.9,28.57,⚠️ 獲利稀釋,226.47
-57.53,-198.34,2026-03,遠見,-3.25%,2025,58.07%,15.9,-4.54,3040.TW,35.4000015259,❌ 暫避觀望,0.32,33.396227854622644,0.04,-91.84,🏰 高護城河,106.5
24.88,-198.42999999999995,2026-03,鮮活果汁-KY,6.32%,2025,24.61%,421.2,2.94,1256.TW,173.5,⚪ 中性觀察,11.19,6.178774928774929,3.24,350.0,⚠️ 獲利稀釋,548.43
4.45,-198.67,2026-03,鈞興-KY,18.52%,2025,33.35%,361.8,0.1,4571.TW,138.5,⚪ 中性觀察,9.61,5.74212271973466,2.41,-19.45,📉 獲利侵蝕,179.22
-28.08,-198.81,2026-03,立端,N/A,2025,N/A,147.45,-3.53,6245.TWO,73.6999969482,⚪ 中性觀察,4.38,7.4974564545473035,0.75,-29.91,📉 獲利侵蝕,168.9
5.71,-199.3,2026-03,中保科,N/A,2025,N/A,249.29999999999995,6.29,9917.TW,111.0,⚪ 中性觀察,6.77,6.678700361010831,1.6,0.64,⚠️ 獲利稀釋,199.94
-75.14,-199.35,2026-03,裕隆,7.44%,2025,30.14%,38.7,-15.65,2201.TW,27.1499996185,⚪ 中性觀察,0.93,10.523255666085271,0.35,-17.07,📉 獲利侵蝕,182.28
34.97,-199.36,2026-03,欣銓,26.59%,2025,37.83%,219.00000000000003,7.08,3264.TWO,161.0,⚪ 中性觀察,5.99,11.027397260273972,1.95,53.66,⚠️ 獲利稀釋,253.02
-3.49,-199.65,2026-03,樂斯科,N/A,2025,N/A,53.1,-10.2,6662.TWO,30.7999992371,⚪ 中性觀察,1.66,8.700564756242938,0.21,23.53,⚠️ 獲利稀釋,223.18
-76.4,-200.55,2026-03,大研生醫*,N/A,2025,N/A,97.2,39.1,7780.TW,16.5499992371,⚪ 中性觀察,0.51,2.554012227947531,0.13,-92.57,📉 獲利侵蝕,107.98
-2.88,-201.63000000000002,2026-03,統一超,2.95%,2025,34.07%,420.30000000000007,3.79,2912.TW,230.0,⚪ 中性觀察,10.78,8.208422555317629,2.97,6.45,⚠️ 獲利稀釋,208.08
13.11,-202.11,2026-03,喬山,9.78%,2025,48.58%,207.45,13.69,1736.TW,127.5,⚪ 中性觀察,9.06,9.219088937093275,0.08,-91.21,📉 獲利侵蝕,110.9
17.71,-202.12999999999997,2026-03,瀚荃,N/A,2025,N/A,130.8,5.25,8103.TW,67.6999969482,⚪ 中性觀察,3.92,7.763761117912843,1.17,58.9,⚠️ 獲利稀釋,261.03
-2.81,-202.16,2026-03,興勤,22.33%,2025,39.10%,414.45,6.85,2428.TW,199.0,⚪ 中性觀察,11.76,7.202316322837496,2.21,-25.59,📉 獲利侵蝕,176.57
-14.93,-202.24,2026-03,勁豐,N/A,2025,N/A,192.29999999999998,-7.81,6577.TWO,78.0,⚪ 中性觀察,5.64,6.08424336973479,1.67,17.61,⚠️ 獲利稀釋,219.85
-37.18,-202.33,2026-03,金興精密,N/A,2025,N/A,70.19999999999999,0.66,7732.TW,34.5499992371,⚪ 中性觀察,1.73,7.382478469465813,0.82,-1.22,📉 獲利侵蝕,201.11
2.66,-202.45000000000002,2026-03,互動,N/A,2025,N/A,168.45000000000002,6.12,6486.TWO,74.5,⚪ 中性觀察,5.78,6.634016028495102,0.59,-43.27,📉 獲利侵蝕,159.18
-10.95,-202.66,2026-03,台灣虎航,N/A,2025,N/A,237.30000000000004,2.9,6757.TW,54.9000015259,⚪ 中性觀察,5.37,3.4702908676295823,2.91,41.46,⚠️ 獲利稀釋,244.12
-15.57,-203.09,2026-03,晶技,14.07%,2025,32.18%,195.15000000000003,5.34,3042.TW,137.0,⚪ 中性觀察,5.28,10.530361260568792,1.32,-5.07,📉 獲利侵蝕,198.02
51.58,-203.17,2026-03,昇陽半導體,N/A,2025,N/A,164.55,26.97,8028.TW,227.5,❌ 暫避觀望,4.37,20.7383773928897,1.61,19.4,⚠️ 獲利稀釋,222.57
37.27,-203.32999999999998,2026-03,洛��,N/A,2025,N/A,200.7,1.41,8077.TWO,43.5999984741,⚪ 中性觀察,6.04,3.2585948037443946,1.95,33.56,⚠️ 獲利稀釋,236.89
242.99,-203.49,2026-03,寬宏藝術,N/A,2025,N/A,667.9499999999999,78.68,6596.TWO,86.0999984741,⚪ 中性觀察,18.83,1.933527924412756,2.08,-45.41,📉 獲利侵蝕,158.08
-20.89,-203.71,2026-03,拓凱,10.54%,2025,32.65%,582.4499999999999,-2.91,4536.TW,164.5,⚪ 中性觀察,14.92,4.236415142930724,3.61,-29.35,📉 獲利侵蝕,174.36
-52.93,-203.8,2026-03,上品,14.44%,2025,28.63%,397.04999999999995,-26.81,4770.TW,212.0,⚪ 中性觀察,10.2,8.009066868152626,2.52,-3.08,📉 獲利侵蝕,200.72
-757.14,-204.03,2026-03,聚積,-22.71%,2025,39.78%,-56.85,-19.18,3527.TWO,48.8499984741,⚪ 數據不足,-1.84,0.0,0.01,-83.33,🔄 轉虧為盈,120.7
20.0,-204.3,2026-03,威健生技,N/A,2025,N/A,-5.25,16.55,6661.TWO,17.0,⚪ 數據不足,0.06,0.0,-0.27,-35.0,📉 獲利侵蝕,169.3
55.43,-204.88,2026-03,百和興業-KY,N/A,2025,N/A,52.35,8.24,8404.TW,16.3500003815,⚪ 中性觀察,1.43,4.684813862893982,0.17,-68.52,📉 獲利侵蝕,136.36
180.15,-205.25,2026-03,台耀,21.37%,2025,41.59%,90.3,2.54,4746.TW,49.3499984741,⚪ 中性觀察,3.67,8.19767416513289,0.16,-84.0,📉 獲利侵蝕,121.25
7.2,-205.34,2026-03,精聯,2.52%,2025,32.08%,46.2,0.59,3652.TW,28.3999996185,⚪ 中性觀察,1.34,9.220779096915585,0.4,17.65,⚠️ 獲利稀釋,222.99
213.64,-205.5,2026-03,盛群,N/A,2025,N/A,32.7,22.23,6202.TW,48.5999984741,❌ 暫避觀望,0.76,22.293577281697246,0.3,-25.0,📉 獲利侵蝕,180.5
2.44,-205.76999999999998,2026-03,光譜,N/A,2025,N/A,30.749999999999996,-5.88,5381.TWO,21.1499996185,⚪ 中性觀察,0.72,10.317072984634148,0.22,-35.29,📉 獲利侵蝕,170.48
205.88,-205.91000000000003,2026-03,東研信超,N/A,2025,N/A,50.24999999999999,8.46,6840.TWO,58.0,❌ 暫避觀望,1.58,17.313432835820898,0.12,-33.33,📉 獲利侵蝕,172.58
