advice,status,prev_eps_yoy,rev_yoy,prev_eps,expansion,prev_year,est_price,eps_yoy,gm,date,pe,name,price,symbol,eps,prev_rev_yoy,om
⚪ 數據不足,📉 獲利侵蝕,-35.0,1167.83,0.26,-1205.6899999999998,2025,-52.05,-37.86,N/A,2026-03,0.0,訊芯-KY,391.0,6451.TW,-1.45,45.18,N/A
⚪ 中性觀察,📉 獲利侵蝕,1502.33,32.83,6.03,-1212.83,2025,74.25,-1180.0,34.83%,2026-03,3.040404078929293,大魯閣,15.0500001907,1432.TW,-0.54,4.63,-28.70%
⚪ 中性觀察,📉 獲利侵蝕,-4.59,1226.55,1.05,-1226.55,2025,42.0,0.0,5.36%,2026-03,11.535714013250002,金寶,32.2999992371,2312.TW,0.35,-0.55,1.66%
❌ 暫避觀望,📉 獲利侵蝕,-54.76,530.2,0.95,-1230.2,2025,19.349999999999998,-700.0,N/A,2026-03,64.10852476604651,中光電,82.6999969482,5371.TWO,-0.3,-0.23,N/A
❌ 暫避觀望,🏰 高護城河,-49.53,-20.19,2.67,-1236.95,2025,28.349999999999994,-1257.14,53.12%,2026-03,96.56084656084657,由田,182.5,3455.TWO,-0.81,-9.54,6.13%
⚪ 數據不足,📉 獲利侵蝕,-106.76,264.19,-0.2,-1239.19,2025,-16.200000000000003,-975.0,16.85%,2026-03,0.0,藝舍-KY,10.6000003815,2724.TWO,-0.43,-68.65,-24.14%
⚪ 數據不足,🔄 轉虧為盈,-14.2,2631.9,-1.86,-1243.44,2025,-19.050000000000004,1388.46,N/A,2026-03,0.0,力積電,60.0999984741,6770.TW,3.36,4.48,N/A
⚪ 數據不足,📉 獲利侵蝕,-1277.78,1050.66,-1.12,-1250.66,2025,-39.0,-200.0,N/A,2026-03,0.0,台富,13.0,1454.TW,-0.2,-5.33,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-72.78,1328.22,0.89,-1252.29,2025,59.25,75.93,N/A,2026-03,32.0253164556962,擎亞,126.5,8096.TWO,1.9,22.83,N/A
⚪ 數據不足,🔄 轉虧為盈,-56.76,1381.51,-3.48,-1261.81,2025,-137.7,119.7,N/A,2026-03,0.0,榮科,67.1999969482,4989.TW,0.13,-11.09,N/A
⚪ 數據不足,🔄 轉虧為盈,-130.48,1357.18,-0.32,-1269.3000000000002,2025,-31.049999999999997,87.88,8.50%,2026-03,0.0,承啟,50.2000007629,2425.TW,0.62,2.17,0.94%
⚪ 中性觀察,📉 獲利侵蝕,34.08,1263.41,9.52,-1269.95,2025,318.15000000000003,-6.54,9.56%,2026-03,4.710042504757189,根基,99.9000015259,2546.TW,1.43,51.01,7.58%
⚪ 中性觀察,📉 獲利侵蝕,6600.0,1147.67,0.68,-1271.67,2025,51.3,-124.0,1.56%,2026-03,5.891812753947368,建漢,20.1499996185,3062.TW,-0.54,16.55,-12.63%
⚪ 中性觀察,⚠️ 獲利稀釋,173.02,1327.87,1.86,-1277.87,2025,95.55,50.0,4.18%,2026-03,4.167974762496075,新鉅科,26.5499992371,3630.TWO,-0.27,19.21,-22.27%
⚪ 數據不足,📉 獲利侵蝕,54.46,878.17,-2.52,-1278.17,2025,-97.8,-400.0,N/A,2026-03,0.0,桓鼎-KY,27.7000007629,5543.TWO,-0.75,-10.68,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,19.51,1454.03,0.5,-1279.03,2025,19.5,175.0,14.20%,2026-03,11.192307839,和桐,14.5500001907,1714.TW,0.23,16.5,8.91%
⚪ 數據不足,⚠️ 獲利稀釋,-20.55,1372.33,-2.68,-1295.4099999999999,2025,-91.95000000000002,76.92,16.83%,2026-03,0.0,蔚華科,102.0,3055.TW,-0.15,-31.79,-125.48%
⚪ 中性觀察,⚠️ 獲利稀釋,-4.59,1339.04,3.16,-1299.87,2025,132.6,39.17,13.39%,2026-03,12.386877828054299,昇貿,109.5,3305.TW,1.73,29.36,3.80%
❌ 暫避觀望,⚠️ 獲利稀釋,-44.71,1340.02,2.3,-1299.92,2025,61.349999999999994,40.1,12.45%,2026-03,21.540341925207827,安馳,88.0999984741,3528.TW,2.83,69.32,8.05%
⚪ 數據不足,⚠️ 獲利稀釋,134.62,1447.14,0.54,-1305.47,2025,-2.8499999999999983,141.67,N/A,2026-03,0.0,佳龍,22.75,9955.TW,0.05,26.06,N/A
⚪ 數據不足,📉 獲利侵蝕,-491.43,1296.21,-2.74,-1336.75,2025,-108.30000000000001,-40.54,-3.41%,2026-03,0.0,和大,50.2000007629,1536.TW,-0.52,-8.7,-18.43%
⚪ 數據不足,⚠️ 獲利稀釋,-17.44,1380.15,-1.01,-1339.41,2025,-34.05,40.74,N/A,2026-03,0.0,福華,11.3999996185,8085.TWO,-0.16,10.43,N/A
⚪ 數據不足,📉 獲利侵蝕,-145.21,211.07,-0.33,-1351.07,2025,-23.400000000000002,-1140.0,13.67%,2026-03,0.0,福永生技,14.4499998093,4183.TWO,-0.52,10.78,-6.40%
⚪ 數據不足,⚠️ 獲利稀釋,-82.6,1362.88,-6.25,-1351.1200000000001,2025,-224.55,11.76,7.55%,2026-03,0.0,山隆,13.25,2616.TW,-1.37,-24.55,-10.37%
⚪ 數據不足,⚠️ 獲利稀釋,120.0,1433.26,0.48,-1351.8899999999999,2025,-19.8,81.37,41.15%,2026-03,0.0,陽程,103.5,3498.TWO,-0.2,43.43,17.10%
⚪ 數據不足,⚠️ 獲利稀釋,-150.36,1397.45,-4.2,-1352.31,2025,-23.400000000000002,45.14,N/A,2026-03,0.0,雲豹能源,67.4000015259,6869.TW,-0.99,96.9,N/A
⚪ 數據不足,📉 獲利侵蝕,-22.22,1344.23,-1.43,-1353.32,2025,-50.25,-9.09,N/A,2026-03,0.0,中茂,21.75,5205.TWO,-0.36,-21.87,N/A
⚪ 數據不足,📉 獲利侵蝕,9.68,1239.51,-1.4,-1353.8,2025,-51.9,-114.29,4.20%,2026-03,0.0,銘旺科,31.0,2429.TW,-0.45,59.22,-24.63%
⚪ 數據不足,⚠️ 獲利稀釋,32.41,1430.94,-0.73,-1357.19,2025,-39.599999999999994,73.75,23.60%,2026-03,0.0,達航科技,74.9000015259,4577.TWO,-0.21,12.25,7.93%
⚪ 中性觀察,⚠️ 獲利稀釋,-29.6,1437.19,3.16,-1360.3400000000001,2025,142.35,76.85,N/A,2026-03,8.155953796195995,倍力,77.4000015259,6874.TWO,1.95,-22.72,N/A
⚪ 數據不足,📉 獲利侵蝕,-96.0,1186.57,0.01,-1386.57,2025,-8.25,-200.0,12.71%,2026-03,0.0,寶隆,11.1499996185,1906.TW,-0.03,-3.11,7.26%
⚪ 中性觀察,⚠️ 獲利稀釋,18.73,1442.9,3.17,-1400.22,2025,124.65,42.68,8.10%,2026-03,7.172081645499397,精技,59.5999984741,2414.TW,1.17,18.17,2.38%
❌ 暫避觀望,📉 獲利侵蝕,-47.75,3.74,0.59,-1403.74,2025,6.149999999999999,-1400.0,N/A,2026-03,291.4634146341464,鏵友益,119.5,6877.TWO,-0.65,0.0,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-433.33,1417.06,-6.24,-1404.02,2025,-135.45,13.04,N/A,2026-03,0.0,元晶,25.7999992371,6443.TW,-0.2,-59.56,N/A
⚪ 數據不足,📉 獲利侵蝕,-394.74,123.71,-1.14,-1407.04,2025,-53.699999999999996,-1283.33,N/A,2026-03,0.0,常珵,54.4000015259,8097.TWO,-0.72,19.38,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-96.3,1474.18,0.03,-1407.51,2025,4.3500000000000005,66.67,9.08%,2026-03,164.82758357620688,群創,47.7999992371,3481.TW,0.2,4.72,-2.06%
⚪ 數據不足,📉 獲利侵蝕,-93.16,1337.58,0.08,-1407.58,2025,-1.05,-70.0,8.16%,2026-03,0.0,台榮,11.25,1220.TW,-0.17,-4.37,-0.43%
⚪ 數據不足,⚠️ 獲利稀釋,-95.24,1436.78,0.05,-1415.73,2025,-11.25,21.05,N/A,2026-03,0.0,高僑,33.3499984741,6234.TWO,0.23,-26.42,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-52.74,1515.35,0.95,-1425.35,2025,41.85,90.0,15.30%,2026-03,16.16487400505376,台肥,45.0999984741,1722.TW,0.19,1.81,3.04%
⚪ 中性觀察,⚠️ 獲利稀釋,1.84,1469.21,8.84,-1441.89,2025,317.7,27.32,8.77%,2026-03,5.524079320113315,華立,117.0,3010.TW,2.47,-2.3,5.39%
❌ 暫避觀望,⚠️ 獲利稀釋,-66.09,1466.61,0.78,-1454.61,2025,19.35,12.0,8.73%,2026-03,46.89922480620155,漢翔,60.5,2634.TW,0.28,-9.88,4.51%
⚪ 數據不足,📉 獲利侵蝕,-1744.48,320.49,-60.0,-1455.8700000000001,2025,-1955.4,-1135.38,N/A,2026-03,0.0,森崴能源,3.5099999905,6806.TW,-6.73,32.68,N/A
⚪ 數據不足,📉 獲利侵蝕,-1292.86,465.92,-1.68,-1465.92,2025,-35.849999999999994,-1000.0,-8.18%,2026-03,0.0,淘帝-KY,5.5799999237,2929.TW,-0.22,-17.32,-26.63%
⚪ 數據不足,📉 獲利侵蝕,-632.0,1421.55,-1.33,-1471.55,2025,-62.699999999999996,-50.0,7.59%,2026-03,0.0,海德威,21.5,3268.TWO,-0.09,-5.19,-1.94%
❌ 暫避觀望,📉 獲利侵蝕,-26.97,317.07,0.65,-1483.74,2025,17.55,-1166.67,20.85%,2026-03,37.86324721119658,其陽,44.2999992371,3564.TWO,-0.32,9.25,1.19%
❌ 暫避觀望,📉 獲利侵蝕,-33.61,1501.41,1.74,-1503.3100000000002,2025,43.050000000000004,-1.9,5.61%,2026-03,16.93379737773519,弘憶股,48.5999984741,3312.TW,1.03,18.67,2.63%
⚪ 數據不足,📉 獲利侵蝕,-28.57,1203.48,-2.43,-1511.48,2025,-74.85000000000001,-308.0,N/A,2026-03,0.0,康那香,13.8999996185,9919.TW,-0.52,-9.24,N/A
⚪ 數據不足,📉 獲利侵蝕,-9.8,1493.25,-2.24,-1511.67,2025,-78.0,-18.42,-29.22%,2026-03,0.0,燁興,7.0,2007.TW,-0.45,-23.43,-33.95%
⚪ 數據不足,⚠️ 獲利稀釋,-15.31,1526.05,-10.06,-1518.97,2025,-311.84999999999997,7.08,N/A,2026-03,0.0,綠河-KY,5.1700000763,8444.TWO,-3.3,-33.25,N/A
⚪ 數據不足,🔄 轉虧為盈,-112.33,1549.58,-1.25,-1524.58,2025,-71.10000000000001,25.0,-26.90%,2026-03,0.0,新復興,37.5999984741,4909.TWO,0.05,-89.32,-63.96%
⚪ 數據不足,⚠️ 獲利稀釋,-88.24,1686.17,0.02,-1577.3500000000001,2025,-4.3500000000000005,108.82,N/A,2026-03,0.0,谷崧,13.9499998093,3607.TW,0.03,-11.24,N/A
⚪ 數據不足,📉 獲利侵蝕,-90.28,1403.29,-1.37,-1579.76,2025,-59.25,-176.47,-7.37%,2026-03,0.0,台苯,7.4299998283,1310.TW,-0.94,-24.07,-10.27%
⚪ 數據不足,📉 獲利侵蝕,-940.0,1551.34,-1.04,-1601.34,2025,-42.300000000000004,-50.0,N/A,2026-03,0.0,宅配通,20.25,2642.TW,-0.75,-5.97,N/A
⚪ 數據不足,📉 獲利侵蝕,-269.57,1419.09,-0.79,-1604.8,2025,-27.900000000000002,-185.71,N/A,2026-03,0.0,GIS-KY,58.0,6456.TW,-0.61,-4.58,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-23.95,4257.65,3.84,-1636.2199999999998,2025,103.49999999999999,2621.43,N/A,2026-03,6.8550723532029,達麗,47.2999992371,6177.TW,3.53,-22.64,N/A
⚪ 中性觀察,📉 獲利侵蝕,26.8,1623.81,1.23,-1640.48,2025,36.449999999999996,-16.67,6.67%,2026-03,5.720164452057614,新建,13.8999996185,2516.TW,0.25,7.45,4.30%
⚪ 中性觀察,⚠️ 獲利稀釋,11.76,1790.08,2.08,-1656.04,2025,53.550000000000004,134.04,N/A,2026-03,9.957982979579832,資拓宏宇,35.5499992371,6614.TW,0.16,-2.37,N/A
⚪ 數據不足,⚠️ 獲利稀釋,85.65,1730.48,-0.66,-1658.02,2025,-33.0,72.46,16.55%,2026-03,0.0,全球傳動,50.0,4540.TW,-0.19,11.55,-1.35%
⚪ 數據不足,📉 獲利侵蝕,-25.0,1550.22,0.03,-1662.22,2025,-0.9,-112.0,5.75%,2026-03,0.0,首利,9.5,1471.TW,-0.03,-34.37,-72.91%
⚪ 數據不足,⚠️ 獲利稀釋,-8.77,1697.41,-2.51,-1687.6100000000001,2025,-99.9,9.8,N/A,2026-03,0.0,台康生技,47.4000015259,6589.TW,-0.47,-0.38,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,2500.0,2449.06,0.52,-1699.06,2025,17.400000000000002,750.0,N/A,2026-03,8.836206896551722,工信,10.25,5521.TW,0.13,27.32,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,674.7,1881.49,4.9,-1713.84,2025,228.00000000000003,167.65,N/A,2026-03,10.06578947368421,熙特爾-創,153.0,7740.TW,3.64,885.03,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,124.43,1762.07,275.06,-1717.95,2025,10046.849999999999,44.12,N/A,2026-03,9.26409770226489,緯穎,6205.0,6669.TW,75.95,163.68,N/A
⚪ 數據不足,📉 獲利侵蝕,-194.62,1545.42,-0.88,-1737.31,2025,-54.449999999999996,-191.89,N/A,2026-03,0.0,競國,16.8999996185,6108.TW,-1.08,-18.04,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-8.03,1753.18,4.2,-1740.3100000000002,2025,157.95,12.87,N/A,2026-03,5.242165314615384,展�眥篕�,55.2000007629,6776.TW,1.14,14.84,N/A
⚪ 數據不足,📉 獲利侵蝕,-91.07,1492.03,-1.07,-1770.6,2025,-49.2,-278.57,3.28%,2026-03,0.0,台達化,12.6999998093,1309.TW,-0.53,-22.22,-4.04%
⚪ 中性觀察,⚠️ 獲利稀釋,-32.16,2677.35,1.4,-1777.35,2025,30.0,900.0,N/A,2026-03,11.5,順天,23.0,5525.TW,1.0,-49.22,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,18.15,1790.44,3.19,-1785.68,2025,112.35000000000001,4.76,4.40%,2026-03,5.420560543938584,中鋼構,40.5999984741,2013.TW,0.66,6.36,2.40%
❌ 暫避觀望,📉 獲利侵蝕,66.67,1776.48,0.35,-1786.48,2025,8.85,-10.0,N/A,2026-03,23.728813559322035,慕康生醫,14.0,5398.TWO,-0.22,-3.62,N/A
⚪ 數據不足,📉 獲利侵蝕,-250.0,1692.31,-0.03,-1792.31,2025,-2.1,-100.0,N/A,2026-03,0.0,久正,10.5500001907,6167.TWO,-0.06,13.22,N/A
⚪ 數據不足,🔄 轉虧為盈,57.52,1989.87,-0.96,-1821.54,2025,-47.55,168.33,15.28%,2026-03,0.0,兆赫,40.7999992371,2485.TW,0.41,-0.05,2.18%
⚪ 中性觀察,📉 獲利侵蝕,-39.91,1827.55,1.38,-1837.55,2025,52.49999999999999,-10.0,5.82%,2026-03,10.571428571428573,仁寶,37.0,2324.TW,0.45,-16.78,1.38%
⚪ 數據不足,📉 獲利侵蝕,6.63,1727.41,-8.65,-1858.75,2025,-289.34999999999997,-131.34,-13.35%,2026-03,0.0,泰鼎-KY,30.4500007629,4927.TW,-3.1,-6.83,-27.74%
⚪ 中性觀察,⚠️ 獲利稀釋,24.44,2037.68,0.56,-1879.79,2025,23.1,157.89,6.08%,2026-03,10.129870377597403,新鋼,15.6000003815,2032.TW,0.49,2.45,2.25%
⚪ 數據不足,🔄 轉虧為盈,-273.08,2254.89,-0.97,-1882.1599999999999,2025,-42.45,372.73,7.75%,2026-03,0.0,風青,54.0,2061.TWO,0.3,1.18,1.18%
⚪ 中性觀察,📉 獲利侵蝕,-8.3,1859.98,2.32,-1889.83,2025,82.94999999999999,-29.85,4.22%,2026-03,10.126582278481013,鴻準,56.0,2354.TW,0.47,105.83,2.17%
⚪ 數據不足,⚠️ 獲利稀釋,81.16,1978.18,-0.13,-1902.0900000000001,2025,-4.3500000000000005,76.09,N/A,2026-03,0.0,四維航,13.25,5608.TW,-0.11,-8.84,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,65.08,2352.62,1.04,-1903.8999999999999,2025,49.2,448.72,N/A,2026-03,20.792681996402436,台塑化,68.1999969482,6505.TW,2.14,-5.67,N/A
⚪ 數據不足,🔄 轉虧為盈,16.81,2066.54,-0.99,-1905.83,2025,-43.199999999999996,160.71,N/A,2026-03,0.0,業強,25.8999996185,6124.TWO,0.17,1.16,N/A
⚪ 數據不足,📉 獲利侵蝕,15.65,1860.91,-1.54,-1914.24,2025,-41.699999999999996,-53.33,-7.81%,2026-03,0.0,大略-KY,3.2699999809,4804.TWO,-0.47,7.41,-65.06%
⚪ 數據不足,🔄 轉虧為盈,56.82,2034.89,-0.6,-1931.19,2025,-11.850000000000001,103.7,-3.42%,2026-03,0.0,西勝,17.2999992371,3625.TWO,0.01,-18.66,-68.62%
⚪ 數據不足,📉 獲利侵蝕,-109.76,1882.27,-0.85,-1943.1399999999999,2025,-34.800000000000004,-60.87,-3.68%,2026-03,0.0,大飲,7.5,1213.TW,-0.37,56.06,-19.69%
⚪ 數據不足,⚠️ 獲利稀釋,-122.76,2028.88,-2.75,-1944.5700000000002,2025,0.0,84.31,-25.13%,2026-03,0.0,駿吉-KY,0.0,1591.TWO,-0.08,-43.59,-116.55%
⚪ 中性觀察,⚠️ 獲利稀釋,178.19,2468.14,7.11,-1963.2199999999998,2025,249.45,504.92,8.09%,2026-03,4.491881957197835,鑫聯大投控,74.6999969482,3709.TWO,3.69,44.32,5.14%
❌ 暫避觀望,⚠️ 獲利稀釋,840.63,2497.65,3.01,-1963.2800000000002,2025,93.3,534.37,N/A,2026-03,168.0064308681672,南電,1045.0,8046.TW,2.03,24.44,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,19.21,2028.1,2.42,-1983.4199999999998,2025,90.6,44.68,5.21%,2026-03,10.927152317880795,英業達,66.0,2356.TW,0.68,6.95,1.48%
⚪ 中性觀察,⚠️ 獲利稀釋,23.02,2007.97,13.61,-1990.48,2025,506.70000000000005,17.49,5.88%,2026-03,7.400828892835998,鴻海,250.0,2317.TW,3.56,18.13,3.28%
⚪ 中性觀察,⚠️ 獲利稀釋,25.55,2002.82,19.45,-1994.11,2025,721.1999999999999,8.71,6.33%,2026-03,6.25,廣達,300.5,2382.TW,5.5,50.54,3.76%
⚪ 中性觀察,⚠️ 獲利稀釋,329.17,2286.26,5.24,-2000.0500000000002,2025,113.55000000000001,286.21,33.43%,2026-03,2.523117619749009,新美齊,19.1000003815,2442.TW,1.14,880.8,26.98%
⚪ 數據不足,🔄 轉虧為盈,-380.0,1954.65,-0.56,-2011.41,2025,-4.3500000000000005,-56.76,-0.64%,2026-03,0.0,海光,12.25,2038.TW,0.16,-8.24,-2.86%
❌ 暫避觀望,📉 獲利侵蝕,-33.64,415.77,0.73,-2015.77,2025,28.349999999999994,-1600.0,N/A,2026-03,16.931216931216934,詠昇,32.0,6418.TWO,-0.15,-1.53,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-25.31,2141.08,1.81,-2019.02,2025,70.5,122.06,5.24%,2026-03,10.255319311255318,威健,48.2000007629,3033.TW,1.52,21.23,2.37%
⚪ 中性觀察,⚠️ 獲利稀釋,-14.89,2144.13,0.4,-2044.13,2025,15.15,100.0,9.34%,2026-03,11.881188118811881,中工,12.0,2515.TW,0.16,-13.12,5.82%
⚪ 數據不足,📉 獲利侵蝕,-141.41,1973.31,-0.41,-2046.6399999999999,2025,-24.9,-73.33,N/A,2026-03,0.0,申豐,31.3500003815,6582.TW,-0.26,-51.86,N/A
⚪ 數據不足,🔄 轉虧為盈,-244.52,2186.24,-5.34,-2051.08,2025,-157.34999999999997,135.16,N/A,2026-03,0.0,霹靂,14.6000003815,8450.TWO,0.32,-9.3,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-185.96,2071.71,-0.49,-2056.62,2025,-38.25,15.09,N/A,2026-03,0.0,英濟,30.2999992371,3294.TWO,-0.45,-17.24,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,72.15,2204.48,1.36,-2057.51,2025,11.1,146.97,N/A,2026-03,140.54054054054055,東捷,104.0,8064.TWO,0.35,10.25,N/A
⚪ 數據不足,📉 獲利侵蝕,95.92,1300.22,-0.02,-2100.2200000000003,2025,-1.7999999999999998,-800.0,7.21%,2026-03,0.0,聚亨,7.5700001717,2022.TW,-0.09,16.71,-1.47%
⚪ 中性觀察,⚠️ 獲利稀釋,52.91,2297.68,3.15,-2117.8599999999997,2025,141.15,179.82,7.68%,2026-03,7.1944736395536655,增你強,67.6999969482,3028.TW,3.05,13.76,3.25%
⚪ 數據不足,⚠️ 獲利稀釋,241.18,2228.49,0.25,-2122.24,2025,-0.4500000000000004,106.25,-4.21%,2026-03,0.0,冠西電,95.0999984741,2466.TW,0.03,-14.27,-53.06%
⚪ 數據不足,📉 獲利侵蝕,-164.06,2126.92,-0.41,-2126.92,2025,-19.8,0.0,0.28%,2026-03,0.0,宏益,11.1999998093,1452.TW,-0.09,-20.25,-7.44%
⚪ 中性觀察,📉 獲利侵蝕,364.71,2121.66,0.45,-2151.66,2025,16.05,-30.0,2.52%,2026-03,8.635513804766356,宏洲,9.2399997711,1413.TW,-0.13,-9.55,0.23%
⚪ 中性觀察,⚠️ 獲利稀釋,133.62,2396.6,2.71,-2164.1,2025,121.05000000000001,232.5,5.83%,2026-03,7.422552853271376,TPK-KY,59.9000015259,3673.TW,1.33,-8.77,-0.68%
⚪ 數據不足,⚠️ 獲利稀釋,-41.61,2217.45,-1.97,-2181.0899999999997,2025,-72.6,36.36,-1.01%,2026-03,0.0,漢磊,59.7999992371,3707.TWO,-0.35,-0.88,-12.37%
⚪ 數據不足,⚠️ 獲利稀釋,-19.9,2249.58,1.53,-2185.29,2025,0.0,64.29,4.14%,2026-03,0.0,元禎,0.0,1725.TW,0.23,-4.68,0.97%
⚪ 數據不足,⚠️ 獲利稀釋,-55.46,2269.59,-1.88,-2201.53,2025,-83.25,68.06,N/A,2026-03,0.0,康控-KY,8.3199996948,4943.TW,-0.23,11.46,N/A
⚪ 數據不足,⚠️ 獲利稀釋,64.65,2241.62,-0.7,-2206.8399999999997,2025,-27.150000000000002,34.78,14.37%,2026-03,0.0,艾姆勒,34.5999984741,2241.TW,-0.15,14.02,-1.87%
⚪ 數據不足,📉 獲利侵蝕,-34.29,2198.03,-6.11,-2207.02,2025,-196.35,-8.99,2.93%,2026-03,0.0,台揚,12.0500001907,2314.TW,-0.97,0.49,-21.07%
❌ 暫避觀望,⚠️ 獲利稀釋,-72.16,2336.21,0.28,-2221.92,2025,11.1,114.29,5.49%,2026-03,20.54054028283784,威致,15.1999998093,2028.TW,0.15,-16.5,3.23%
⚪ 數據不足,🔄 轉虧為盈,-280.95,2438.75,-0.8,-2229.66,2025,-38.7,209.09,N/A,2026-03,0.0,光鋐,29.7000007629,4956.TW,0.24,4.19,N/A
⚪ 數據不足,📉 獲利侵蝕,42.24,403.04,-4.65,-2236.37,2025,-130.50000000000003,-1833.33,N/A,2026-03,0.0,柏承,33.4000015259,6141.TW,-0.58,-21.61,N/A
⚪ 數據不足,📉 獲利侵蝕,100.65,2180.09,0.04,-2246.76,2025,0.0,-66.67,5.36%,2026-03,0.0,川飛,16.0499992371,1516.TW,-0.05,-87.0,-14.33%
⚪ 數據不足,🔄 轉虧為盈,-347.22,2552.16,-1.61,-2259.5699999999997,2025,-46.5,292.59,N/A,2026-03,0.0,久陽,17.6000003815,5011.TWO,0.52,22.39,N/A
⚪ 數據不足,📉 獲利侵蝕,-228.57,2059.75,-1.88,-2279.75,2025,-69.45,-220.0,N/A,2026-03,0.0,佳凌,37.2999992371,4976.TW,-0.49,-9.62,N/A
⚪ 數據不足,📉 獲利侵蝕,-64.15,2283.9,-0.87,-2319.19,2025,-32.1,-35.29,13.78%,2026-03,0.0,台端,15.9499998093,3432.TW,-0.23,229.42,-20.55%
⚪ 數據不足,⚠️ 獲利稀釋,-29.83,2364.99,-2.6,-2334.7999999999997,2025,-93.89999999999999,30.19,5.34%,2026-03,0.0,台聚,11.3999996185,1304.TW,-0.41,-13.41,-4.30%
⚪ 數據不足,⚠️ 獲利稀釋,-148.28,2394.66,-2.88,-2357.48,2025,-108.15,37.18,-9.53%,2026-03,0.0,台亞,31.7000007629,2340.TW,-0.49,0.61,-33.43%
⚪ 中性觀察,📉 獲利侵蝕,-15.3,2301.38,5.39,-2365.58,2025,166.65,-64.2,4.09%,2026-03,7.95679581691269,和碩,88.4000015259,4938.TW,0.58,-0.73,1.39%
⚪ 數據不足,📉 獲利侵蝕,41.55,2344.78,-1.4,-2396.9500000000003,2025,-69.89999999999999,-52.17,-4.13%,2026-03,0.0,力銘,12.6000003815,3593.TW,-0.7,25.06,-22.91%
⚪ 數據不足,📉 獲利侵蝕,-53.09,2179.93,-4.28,-2413.2599999999998,2025,-135.29999999999998,-233.33,-13.28%,2026-03,0.0,國際中橡,9.5900001526,2104.TW,-0.81,-11.5,-24.71%
❌ 暫避觀望,📉 獲利侵蝕,2.56,2216.8,0.4,-2450.13,2025,9.6,-233.33,N/A,2026-03,24.53124970203125,建達,15.6999998093,6118.TWO,-0.04,10.62,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-108.06,2551.23,-1.29,-2517.9,2025,-48.300000000000004,33.33,-3.67%,2026-03,0.0,中鴻,16.75,2014.TW,-0.1,-37.56,-6.17%
⚪ 數據不足,📉 獲利侵蝕,-315.38,1619.43,-0.29,-2519.4300000000003,2025,-12.45,-900.0,4.83%,2026-03,0.0,中鋼,18.8500003815,2002.TW,-0.16,-12.03,0.47%
❌ 暫避觀望,⚠️ 獲利稀釋,9.87,3058.59,1.67,-2523.11,2025,35.099999999999994,535.48,N/A,2026-03,58.76068376068376,蜜望實,137.5,8043.TWO,1.35,15.75,N/A
⚪ 數據不足,📉 獲利侵蝕,-171.43,2127.23,-0.19,-2527.23,2025,-9.45,-400.0,N/A,2026-03,0.0,達運,13.3999996185,6120.TW,-0.15,-18.05,N/A
⚪ 數據不足,⚠️ 獲利稀釋,0.0,2596.78,3.02,-2535.0800000000004,2025,0.0,61.7,4.62%,2026-03,0.0,全科,0.0,3209.TW,1.52,3.25,3.28%
⚪ 數據不足,⚠️ 獲利稀釋,100.0,2646.22,0.0,-2546.22,2025,-5.25,100.0,N/A,2026-03,0.0,凱崴,46.9000015259,5498.TWO,0.0,21.05,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-29.51,2633.91,-1.58,-2579.56,2025,-64.35,54.35,0.65%,2026-03,0.0,華夏,11.1499996185,1305.TW,-0.21,-16.83,-10.28%
⚪ 數據不足,📉 獲利侵蝕,-5100.0,2613.71,-1.01,-2640.98,2025,-30.599999999999994,-27.27,-1.71%,2026-03,0.0,東聯,13.5,1710.TW,-0.15,-6.44,-6.86%
⚪ 數據不足,⚠️ 獲利稀釋,47.45,2751.91,-1.16,-2680.17,2025,-47.85,71.74,5.19%,2026-03,0.0,勝昱,16.75,4304.TWO,-0.13,-9.71,-15.57%
⚪ 中性觀察,⚠️ 獲利稀釋,18.33,2799.65,0.81,-2694.89,2025,23.400000000000002,104.76,15.20%,2026-03,8.301281929038462,聯發,12.9499998093,1459.TW,0.03,31.28,6.56%
⚪ 數據不足,⚠️ 獲利稀釋,-143.48,2780.87,-0.56,-2732.48,2025,-32.1,48.39,4.37%,2026-03,0.0,華紙,13.1499996185,1905.TW,-0.16,-9.63,-6.00%
⚪ 中性觀察,⚠️ 獲利稀釋,-6.32,2790.48,0.89,-2772.3,2025,30.749999999999996,18.18,-0.45%,2026-03,13.682926457121953,磐亞,28.0499992371,4707.TWO,0.26,-6.78,-7.50%
