expansion,name,eps,gm,status,prev_year,symbol,om,prev_rev_yoy,est_price,eps_yoy,rev_yoy,date,pe,prev_eps_yoy,price,prev_eps,advice
95.30000000000001,竹陞科技,16.13,N/A,🚀 利潤擴張,2025,6739.TWO,N/A,94.38,520.3499999999999,191.99,96.69,2025-12,43.38426059383108,167.2,1505.0,10.13,⚠️ 追價風險
94.49000000000001,廣運,0.1,N/A,🚀 利潤擴張,2025,6125.TWO,N/A,15.42,4.65,118.18,23.69,2025-12,173.87097266419354,123.21,53.9000015259,0.13,⚠️ 追價風險
94.30000000000001,歐買尬,4.67,39.69%,🚀 利潤擴張,2025,3687.TWO,12.64%,5.19,159.3,100.43,6.13,2025-12,6.1581922340772115,151.12,65.4000015259,4.47,💎 強力關注
92.73,大將,0.04,912.85%,🏰 高護城河,2025,1453.TW,-2853.40%,4.56,-2.1,100.0,7.27,2025-12,0.0,-58.33,12.1000003815,0.05,⚪ 數據不足
92.59,樂威科-KY,-1.82,33.80%,🧐 疑業外收益,2025,4154.TWO,-77.27%,-47.71,-84.00000000000001,57.28,-35.31,2025-12,0.0,41.15,13.25,-1.67,⚪ 數據不足
91.99,云辰,-0.14,19.09%,🧐 疑業外收益,2025,2390.TW,-7.49%,2.22,9.3,88.8,-3.19,2025-12,16.129032258064516,107.29,10.0,0.07,⚪ 中性觀察
91.57999999999998,倍利科,14.04,N/A,🚀 利潤擴張,2025,7822.TW,N/A,255.72,0.0,279.4,187.82,2025-12,0.0,914.94,0.0,8.86,⚪ 數據不足
91.41,鋐寶科技,-1.13,N/A,🧐 疑業外收益,2025,6674.TW,N/A,-30.23,-48.75,54.88,-36.53,2025-12,0.0,33.79,18.3999996185,-0.98,⚪ 數據不足
91.19,建暐,0.0,N/A,🚀 利潤擴張,2025,8092.TWO,N/A,9.78,-15.0,100.0,8.81,2025-12,0.0,-83.33,16.25,-0.22,⚪ 數據不足
91.0,致茂,27.7,60.80%,🏰 高護城河,2025,2360.TW,34.82%,26.76,961.0500000000001,122.05,31.05,2025-12,30.045262993600744,141.3,1925.0,21.67,⚠️ 追價風險
90.6,六福,0.87,39.55%,🔄 轉虧為盈,2025,2705.TW,16.76%,-0.65,-1.9500000000000004,89.13,-1.47,2025-12,0.0,-309.09,16.75,-0.45,⚪ 數據不足
90.25,青松健康,1.39,N/A,🚀 利潤擴張,2025,6931.TW,N/A,13.6,36.45,104.41,14.16,2025-12,20.432099393374486,75.0,49.6500015259,0.78,⚪ 中性觀察
90.0,四維航,-0.13,N/A,🧐 疑業外收益,2025,5608.TW,N/A,-9.27,-9.6,81.16,-8.84,2025-12,0.0,51.72,15.25,-0.14,⚪ 數據不足
88.55,聯合再生,-0.77,-18.77%,🧐 疑業外收益,2025,3576.TW,-63.16%,-42.1,-28.200000000000003,41.22,-47.33,2025-12,0.0,46.61,15.25,-0.63,⚪ 數據不足
87.6,瑞耘,7.31,N/A,🧐 疑業外收益,2025,6532.TWO,N/A,-3.06,181.95,81.39,-6.21,2025-12,8.20280296784831,-16.97,99.5,2.25,💎 強力關注
81.68,環宇-KY,0.15,N/A,🔄 轉虧為盈,2025,4991.TWO,N/A,18.29,-23.549999999999997,107.11,25.43,2025-12,0.0,73.81,570.0,-0.45,⚪ 數據不足
81.01,華軒,-3.19,41.62%,🧐 疑業外收益,2025,2740.TWO,-45.63%,-40.76,-125.25,35.27,-45.74,2025-12,0.0,-18.72,43.5499992371,-2.52,⚪ 數據不足
80.62,恩德,-0.35,31.45%,🧐 疑業外收益,2025,1528.TW,0.98%,-21.6,-21.599999999999998,56.79,-23.83,2025-12,0.0,5.36,24.8999996185,-0.53,⚪ 數據不足
80.56,帆宣,15.5,N/A,🧐 疑業外收益,2025,6196.TW,N/A,-19.07,574.05,65.55,-15.01,2025-12,9.94251371831722,63.11,380.5,12.0,💎 強力關注
79.21000000000001,聚亨,-0.02,7.21%,🚀 利潤擴張,2025,2022.TW,-1.47%,13.61,-0.6,95.92,16.71,2025-12,0.0,116.67,8.0,0.02,⚪ 數據不足
78.95,凱崴,0.0,N/A,🚀 利潤擴張,2025,5498.TWO,N/A,14.85,-7.05,100.0,21.05,2025-12,0.0,-21.43,66.0999984741,-0.17,⚪ 數據不足
78.51,力達-KY,2.07,19.46%,🧐 疑業外收益,2025,4552.TW,7.61%,-2.45,79.50000000000001,73.95,-4.56,2025-12,3.7830187239811317,84.95,20.0499992371,1.72,💎 強力關注
77.88999999999999,牧德,15.8,59.86%,🏰 高護城河,2025,3563.TW,29.84%,173.02,655.8,186.23,108.34,2025-12,20.013723696248856,362.45,875.0,13.28,⚪ 中性觀察
77.02,佰研,-0.92,15.21%,🧐 疑業外收益,2025,3205.TWO,-34.07%,-12.38,-44.24999999999999,51.01,-26.01,2025-12,0.0,54.03,57.7999992371,-0.77,⚪ 數據不足
76.84,迎輝,-1.45,-184.95%,🧐 疑業外收益,2025,3523.TWO,-404.30%,-43.41,-65.85,34.68,-42.16,2025-12,0.0,2.61,13.3000001907,-1.49,⚪ 數據不足
76.57,陽程,0.48,41.15%,🔄 轉虧為盈,2025,3498.TWO,17.10%,36.24,-32.55,120.0,43.43,2025-12,0.0,58.96,77.0,-0.9,⚪ 數據不足
75.48,西勝,-0.6,-3.42%,🧐 疑業外收益,2025,3625.TWO,-68.62%,-22.91,-16.200000000000003,56.82,-18.66,2025-12,0.0,86.73,17.3500003815,-0.14,⚪ 數據不足
74.38,天正國際,0.01,N/A,🔄 轉虧為盈,2025,6654.TWO,N/A,28.6,-44.699999999999996,100.49,26.11,2025-12,0.0,76.26,91.4000015259,-0.37,⚪ 數據不足
74.10000000000001,全球傳動,-0.66,16.55%,🚀 利潤擴張,2025,4540.TW,-1.35%,7.47,-40.5,85.65,11.55,2025-12,0.0,69.01,55.2999992371,-1.08,⚪ 數據不足
73.91000000000001,百容,0.6,8.90%,🧐 疑業外收益,2025,2483.TW,-6.13%,-1.32,27.900000000000006,71.43,-2.48,2025-12,11.666667076827956,44.68,21.7000007629,0.68,💎 強力關注
73.57000000000001,奧義賽博-KY創,-1.49,N/A,🚀 利潤擴張,2025,7823.TW,N/A,19.21,0.0,96.29,22.72,2025-12,0.0,98.92,80.0,-2.01,⚪ 數據不足
72.29,雄獅,17.49,16.93%,🚀 利潤擴張,2025,2731.TW,5.55%,3.94,658.1999999999999,78.29,6.0,2025-12,3.6121239744758435,76.53,158.5,13.31,💎 強力關注
71.99000000000001,南紡,-0.15,7.45%,🧐 疑業外收益,2025,1440.TW,-4.90%,-15.52,-4.2,55.88,-16.11,2025-12,0.0,69.23,12.6999998093,-0.04,⚪ 數據不足
70.75,台塑化,1.04,N/A,🧐 疑業外收益,2025,6505.TW,N/A,-6.34,22.950000000000003,65.08,-5.67,2025-12,33.85620865169934,2.04,51.7999992371,0.5,⚠️ 追價風險
70.49000000000001,創見,12.98,61.62%,🏰 高護城河,2025,2451.TW,55.59%,36.15,316.05000000000007,140.33,69.84,2025-12,12.43474133839582,22.99,262.0,5.37,✅ 穩健價值
70.29,慕康生醫,0.35,N/A,🧐 疑業外收益,2025,5398.TWO,N/A,1.05,9.149999999999999,66.67,-3.62,2025-12,32.45901514278689,20.83,19.7999992371,0.29,⚠️ 追價風險
70.11,富晶通,-0.16,-4.80%,🚀 利潤擴張,2025,3623.TWO,-14.24%,9.39,-16.950000000000003,82.8,12.69,2025-12,0.0,65.67,22.8500003815,-0.23,⚪ 數據不足
70.08,聯茂,4.16,N/A,🚀 利潤擴張,2025,6213.TW,N/A,11.37,152.4,82.74,12.66,2025-12,26.08267716535433,78.92,265.0,2.98,⚠️ 追價風險
69.83,保銳,-1.32,N/A,🧐 疑業外收益,2025,8093.TWO,N/A,-27.43,-22.65,53.52,-16.31,2025-12,0.0,79.91,19.5,-0.45,⚪ 數據不足
69.53999999999999,易通展,-0.16,N/A,🚀 利潤擴張,2025,6241.TWO,N/A,11.68,-13.649999999999999,74.6,5.06,2025-12,0.0,-642.86,10.1499996185,-0.38,⚪ 數據不足
69.25999999999999,宏太-KY,-1.17,15.04%,🧐 疑業外收益,2025,2924.TWO,-86.00%,-73.69,-38.85,10.0,-59.26,2025-12,0.0,31.73,20.75,-0.71,⚪ 數據不足
67.61,特昇-KY,-0.61,N/A,🧐 疑業外收益,2025,6616.TWO,N/A,-12.86,-11.850000000000001,55.88,-11.73,2025-12,0.0,83.78,9.9099998474,-0.25,⚪ 數據不足
67.3,璟德,9.42,44.03%,🧐 疑業外收益,2025,3152.TWO,18.21%,-12.47,393.00000000000006,51.69,-15.61,2025-12,6.145038167938931,77.54,161.0,8.22,💎 強力關注
66.97,貿聯-KY,46.57,31.93%,🚀 利潤擴張,2025,3665.TW,18.37%,29.74,1597.5,98.71,31.74,2025-12,24.694835680751172,107.49,2630.0,32.49,⚠️ 追價風險
66.71,邁科,4.94,N/A,🚀 利潤擴張,2025,6831.TW,N/A,86.86,0.0,151.41,84.7,2025-12,0.0,161.67,0.0,3.14,⚪ 數據不足
65.59,商丞,-0.37,N/A,🧐 疑業外收益,2025,8277.TWO,N/A,1.19,-15.15,48.61,-16.98,2025-12,0.0,33.33,6.4499998093,-0.34,⚪ 數據不足
65.33,台玻,-0.2,13.67%,🧐 疑業外收益,2025,1802.TW,4.79%,-0.78,-16.349999999999998,62.96,-2.37,2025-12,0.0,36.54,64.1999969482,-0.33,⚪ 數據不足
65.30000000000001,大成鋼,2.88,25.55%,🚀 利潤擴張,2025,2027.TW,14.07%,11.96,100.8,77.93,12.63,2025-12,5.41666689373512,98.94,36.4000015259,2.08,💎 強力關注
65.27,東森,1.99,34.49%,🧐 疑業外收益,2025,2614.TW,10.29%,-5.03,68.1,60.48,-4.79,2025-12,4.383259827863436,118.46,19.8999996185,1.42,💎 強力關注
65.14,桓鼎-KY,-2.52,N/A,🧐 疑業外收益,2025,5543.TWO,N/A,-12.8,-88.8,54.46,-10.68,2025-12,0.0,-950.0,28.8500003815,-1.9,⚪ 數據不足
65.02000000000001,日成-KY,-0.24,18.47%,🚀 利潤擴張,2025,4807.TW,4.68%,32.17,-32.699999999999996,84.62,19.6,2025-12,0.0,74.07,17.0,-0.56,⚪ 數據不足
64.9,大宇,-0.87,6.55%,🧐 疑業外收益,2025,1445.TW,-24.84%,-25.71,-24.750000000000004,42.76,-22.14,2025-12,0.0,-366.67,12.8000001907,-0.56,⚪ 數據不足
64.78,淳紳,-0.74,59.04%,🏰 高護城河,2025,4529.TWO,-1090.16%,-22.27,-28.05,42.64,-22.14,2025-12,0.0,46.23,5.4699997902,-0.57,⚪ 數據不足
64.66999999999999,鈺鎧,-0.2,N/A,🚀 利潤擴張,2025,5228.TWO,N/A,18.69,-24.750000000000004,90.52,25.85,2025-12,0.0,50.27,30.2000007629,-0.91,⚪ 數據不足
64.65,友霖,0.9,60.10%,🏰 高護城河,2025,4166.TWO,23.50%,6.08,29.4,79.17,14.52,2025-12,13.26530612244898,11.63,26.0,0.52,✅ 穩健價值
64.43,尖點,2.75,N/A,🚀 利潤擴張,2025,8021.TW,N/A,18.57,85.8,88.97,24.54,2025-12,70.97902097902099,52.25,406.0,1.69,⚠️ 追價風險
63.85,柏承,-4.65,N/A,🧐 疑業外收益,2025,6141.TW,N/A,-25.86,-122.25,42.24,-21.61,2025-12,0.0,66.78,30.75,-1.99,⚪ 數據不足
63.75,宏致,4.35,26.65%,🚀 利潤擴張,2025,3605.TW,5.06%,15.04,169.04999999999998,74.89,11.14,2025-12,6.78793256433008,133.33,76.5,3.51,💎 強力關注
63.02,新門,2.3,N/A,🚀 利潤擴張,2025,5432.TWO,N/A,-4.49,60.15,69.12,6.1,2025-12,36.533665835411476,6.93,146.5,1.08,⚠️ 追價風險
62.74,偉詮電,3.02,30.84%,🚀 利潤擴張,2025,2436.TW,3.76%,17.04,73.49999999999999,78.06,15.32,2025-12,14.877551331816328,17.59,72.9000015259,1.45,✅ 穩健價值
62.559999999999995,佳大,0.35,14.21%,🚀 利潤擴張,2025,2033.TW,5.22%,24.94,13.05,84.21,21.65,2025-12,18.448274985172414,73.33,16.0499992371,0.25,⚪ 中性觀察
62.519999999999996,勝悅-KY,-2.61,-118.96%,🧐 疑業外收益,2025,1340.TW,-391.42%,-7.48,-67.8,50.57,-11.95,2025-12,0.0,59.05,5.7800002098,-0.95,⚪ 數據不足
62.230000000000004,精測,30.41,N/A,🚀 利潤擴張,2025,6510.TWO,N/A,55.92,1083.15,95.56,33.33,2025-12,49.439135853759865,279.9,3570.0,21.73,⚠️ 追價風險
61.900000000000006,東捷,1.36,N/A,🔄 轉虧為盈,2025,8064.TWO,N/A,-10.02,-4.049999999999999,72.15,10.25,2025-12,0.0,-130.19,78.5,-0.16,⚪ 數據不足
61.470000000000006,柏文,8.49,N/A,🚀 利潤擴張,2025,8462.TW,N/A,17.64,289.05,79.87,18.4,2025-12,7.446808510638298,91.16,143.5,5.69,💎 強力關注
61.36,力麗店,-0.77,N/A,🧐 疑業外收益,2025,5364.TWO,N/A,-12.89,-36.449999999999996,35.29,-26.07,2025-12,0.0,44.7,10.6499996185,-0.73,⚪ 數據不足
61.290000000000006,倍微,1.08,N/A,🚀 利潤擴張,2025,6270.TWO,N/A,6.53,37.5,66.15,4.86,2025-12,10.6,300.0,26.5,0.88,💎 強力關注
61.07,宏齊,0.05,N/A,🚀 利潤擴張,2025,6168.TW,N/A,5.91,-1.3010426069826053e-16,66.67,5.6,2025-12,0.0,-42.86,24.0499992371,0.04,⚪ 數據不足
59.830000000000005,霈方,6.82,N/A,🚀 利潤擴張,2025,6574.TWO,N/A,5.78,0.0,66.34,6.51,2025-12,0.0,53.96,0.0,4.08,⚪ 數據不足
58.94,太空梭,-0.23,4.12%,🧐 疑業外收益,2025,2440.TW,0.66%,-9.7,-10.35,46.51,-12.43,2025-12,0.0,-136.36,17.0,-0.26,⚪ 數據不足
58.809999999999995,無敵,-0.35,N/A,🚀 利潤擴張,2025,8201.TW,N/A,-7.02,-16.8,60.23,1.42,2025-12,0.0,53.52,12.9499998093,-0.33,⚪ 數據不足
57.57,兆赫,-0.96,15.28%,🧐 疑業外收益,2025,2485.TW,2.18%,-24.95,-62.699999999999996,57.52,-0.05,2025-12,0.0,11.92,62.2000007629,-1.33,⚪ 數據不足
57.160000000000004,勝昱,-1.16,5.19%,🧐 疑業外收益,2025,4304.TWO,-15.57%,-6.96,-52.8,47.45,-9.71,2025-12,0.0,-14.61,30.7999992371,-1.02,⚪ 數據不足
56.93,卜蜂,10.39,20.24%,🚀 利潤擴張,2025,1215.TW,12.03%,1.07,384.9,58.63,1.7,2025-12,5.416991426344505,85.95,139.0,7.94,💎 強力關注
56.36,聯德,0.68,23.48%,🌑 雙重衰退,2025,3308.TW,-362.94%,-92.54,16.5,-32.0,-88.36,2025-12,19.40909125590909,-68.06,21.3500003815,0.23,⚪ 中性觀察
56.05,南俊國際,5.59,N/A,🚀 利潤擴張,2025,6584.TWO,N/A,23.53,162.3,82.47,26.42,2025-12,63.77079482439926,42.52,690.0,3.11,⚠️ 追價風險
55.6,福邦證,1.72,N/A,🧐 疑業外收益,2025,6026.TWO,N/A,-23.52,38.25,54.95,-0.65,2025-12,5.862745023254902,-30.0,14.9499998093,0.7,💎 強力關注
55.370000000000005,錩新,1.81,25.38%,🚀 利潤擴張,2025,2415.TW,12.75%,-1.03,61.949999999999996,58.77,3.4,2025-12,6.45278441125908,55.68,26.6499996185,1.37,💎 強力關注
55.01,唐鋒,-0.1,4.92%,🚀 利潤擴張,2025,4609.TWO,-68.47%,22.29,-11.25,78.72,23.71,2025-12,0.0,78.57,4.3200001717,-0.06,⚪ 數據不足
54.5,永純,0.15,14.61%,🧐 疑業外收益,2025,4711.TWO,2.47%,-6.49,4.3500000000000005,50.0,-4.5,2025-12,55.34482495551723,500.0,16.0499992371,0.12,⚠️ 追價風險
54.23,立積,2.66,N/A,🚀 利潤擴張,2025,4968.TW,N/A,1.01,64.05000000000001,56.47,2.24,2025-12,28.57142857142857,44.21,122.0,1.37,⚠️ 追價風險
52.61,聯成,-1.17,1.59%,🧐 疑業外收益,2025,1313.TW,-3.51%,-20.09,-33.6,32.76,-19.85,2025-12,0.0,63.82,11.3500003815,-0.56,⚪ 數據不足
52.190000000000005,沈氏,-0.11,N/A,🧐 疑業外收益,2025,8921.TWO,N/A,0.3,-10.200000000000001,52.17,-0.02,2025-12,0.0,21.43,18.9500007629,-0.11,⚪ 數據不足
51.86,圓剛,-0.19,56.31%,🏰 高護城河,2025,2417.TW,8.42%,-1.52,-31.8,54.55,2.69,2025-12,0.0,-144.44,38.6500015259,-0.8,⚪ 數據不足
51.440000000000005,寶齡富錦,2.22,52.35%,🏰 高護城河,2025,1760.TW,13.25%,0.67,74.55000000000001,53.1,1.66,2025-12,12.77665995975855,54.21,63.5,1.65,✅ 穩健價值
50.919999999999995,達輝-KY,1.14,N/A,🚀 利潤擴張,2025,5276.TWO,N/A,10.12,44.1,54.05,3.13,2025-12,7.551020667653061,46.67,22.2000007629,0.88,💎 強力關注
50.8,三貝德,-0.76,N/A,🚀 利潤擴張,2025,8489.TWO,N/A,-3.97,-27.450000000000003,55.83,5.03,2025-12,0.0,60.71,27.25,-0.46,⚪ 數據不足
50.73,秋雨,-0.07,N/A,🧐 疑業外收益,2025,9929.TW,N/A,-3.83,-7.95,50.0,-0.73,2025-12,0.0,-5.56,11.3999996185,-0.19,⚪ 數據不足
50.63000000000001,艾姆勒,-0.7,14.37%,🚀 利潤擴張,2025,2241.TW,-1.87%,-2.54,-28.349999999999994,64.65,14.02,2025-12,0.0,47.37,31.6499996185,-0.6,⚪ 數據不足
49.08,台汽電,2.45,N/A,🧐 疑業外收益,2025,8926.TW,N/A,-13.81,97.05000000000001,32.43,-16.65,2025-12,7.10200939148377,40.91,45.9500007629,1.86,💎 強力關注
48.510000000000005,聯穎,-1.18,15.39%,🚀 利潤擴張,2025,3550.TW,-3.96%,6.33,-40.49999999999999,51.74,3.23,2025-12,0.0,36.7,18.3999996185,-0.69,⚪ 數據不足
47.74,至上,5.02,N/A,🧐 疑業外收益,2025,8112.TW,N/A,-16.18,112.8,43.32,-4.42,2025-12,11.848404052406917,-50.61,89.0999984741,1.62,💎 強力關注
46.5,九暘,-0.6,N/A,🚀 利潤擴張,2025,8040.TWO,N/A,7.0,-21.750000000000004,49.15,2.65,2025-12,0.0,48.28,72.1999969482,-0.45,⚪ 數據不足
45.28,富榮綱,-0.44,100.00%,🏰 高護城河,2025,3115.TWO,-377.43%,84.76,-21.299999999999997,57.53,12.25,2025-12,0.0,26.09,10.3000001907,-0.41,⚪ 數據不足
45.260000000000005,巨鎧精密-創,-0.84,-21.68%,🧐 疑業外收益,2025,2254.TW,-98.59%,-11.14,-9.6,20.75,-24.51,2025-12,0.0,84.06,72.5,-0.11,⚪ 數據不足
45.05,晟田,2.03,25.49%,🚀 利潤擴張,2025,4541.TWO,17.54%,14.71,55.349999999999994,61.11,16.06,2025-12,12.615175945013553,65.0,46.5499992371,0.99,✅ 穩健價值
44.480000000000004,喬鼎,-0.88,29.42%,🚀 利潤擴張,2025,3057.TW,-21.05%,-0.45,-1.9500000000000017,46.34,1.86,2025-12,0.0,70.73,18.8500003815,-0.24,⚪ 數據不足
44.38,宏遠,-0.27,16.50%,🧐 疑業外收益,2025,1460.TW,1.12%,-5.8,-9.9,35.0,-9.38,2025-12,0.0,33.33,6.9299998283,-0.27,⚪ 數據不足
44.36,亞航,1.0,8.38%,🚀 利潤擴張,2025,2630.TW,2.16%,4.46,38.70000000000001,49.25,4.89,2025-12,19.089147286821703,64.81,49.25,0.89,⚪ 中性觀察
44.080000000000005,得利影,-0.36,N/A,🧐 疑業外收益,2025,6144.TWO,N/A,-11.26,-15.3,36.84,-7.24,2025-12,0.0,-12.0,15.3999996185,-0.28,⚪ 數據不足
43.99,亞翔,30.51,N/A,🚀 利潤擴張,2025,6139.TW,N/A,-5.05,874.6500000000001,63.03,19.04,2025-12,11.42171154175956,33.18,666.0,17.33,💎 強力關注
43.78,彩晶,-0.75,N/A,🚀 利潤擴張,2025,6116.TW,N/A,22.03,-30.6,58.56,14.78,2025-12,0.0,65.89,8.25,-0.46,⚪ 數據不足
43.550000000000004,羅麗芬-KY,2.42,N/A,🧐 疑業外收益,2025,6666.TW,N/A,-3.85,113.85,42.35,-1.2,2025-12,5.408432047048749,34.87,41.0499992371,2.63,💎 強力關注
42.96,柏騰,-1.56,-2.30%,🧐 疑業外收益,2025,3518.TW,-60.61%,-8.43,-64.95,33.33,-9.63,2025-12,0.0,43.83,29.2999992371,-0.93,⚪ 數據不足
42.67,劍湖山,-0.26,N/A,🚀 利潤擴張,2025,5701.TWO,N/A,2.46,-13.2,50.0,7.33,2025-12,0.0,9.76,3.4300000668,-0.37,⚪ 數據不足
42.46,金益鼎,6.6,N/A,🧐 疑業外收益,2025,8390.TWO,N/A,-8.18,235.05,36.36,-6.1,2025-12,5.443522849508615,35.9,85.3000030518,5.11,💎 強力關注
42.35,光鼎,-0.28,N/A,🧐 疑業外收益,2025,6226.TW,N/A,-0.95,0.0,38.64,-3.71,2025-12,0.0,45.16,0.0,-0.17,⚪ 數據不足
42.0,宜進,1.18,6.94%,🧐 疑業外收益,2025,1457.TW,33.56%,-8.45,37.199999999999996,29.85,-12.15,2025-12,5.887096928024194,-53.62,14.6000003815,0.44,💎 強力關注
41.12,強信-KY,3.02,33.75%,🚀 利潤擴張,2025,4560.TW,16.61%,8.82,113.55,48.04,6.92,2025-12,4.7027739067503305,61.19,35.5999984741,2.16,💎 強力關注
40.06,精金,-0.64,-12.51%,🚀 利潤擴張,2025,3049.TW,-21.51%,-1.71,-30.15,41.28,1.22,2025-12,0.0,26.67,12.0,-0.66,⚪ 數據不足
39.97,隆大,4.96,N/A,🧐 疑業外收益,2025,5519.TW,N/A,22.52,159.29999999999998,27.18,-12.79,2025-12,3.0414311899340873,130.48,32.2999992371,4.31,💎 強力關注
39.88,春源,2.32,10.75%,🚀 利潤擴張,2025,2010.TW,7.04%,3.17,86.69999999999999,40.61,0.73,2025-12,4.21280283416955,50.0,24.3500003815,1.74,💎 強力關注
39.69,潤泰材,1.85,N/A,🚀 利潤擴張,2025,8463.TW,N/A,11.83,71.4,48.0,8.31,2025-12,4.663865706491596,91.67,22.2000007629,1.84,💎 強力關注
39.66,富田-創,2.72,30.54%,🌑 雙重衰退,2025,4590.TW,-0.34%,-44.8,0.0,-1.45,-41.11,2025-12,0.0,-75.81,72.0,0.67,⚪ 數據不足
39.4,正隆,0.74,20.98%,🧐 疑業外收益,2025,1904.TW,7.12%,-5.08,15.3,34.55,-4.85,2025-12,17.647058823529413,-61.36,18.0,0.17,⚪ 中性觀察
39.27,創惟,5.62,N/A,🚀 利潤擴張,2025,6104.TWO,N/A,37.32,245.55,66.87,27.6,2025-12,5.92547342700061,145.74,97.0,4.65,💎 強力關注
39.15,增你強,3.15,7.68%,🚀 利潤擴張,2025,3028.TW,3.25%,8.99,111.75,52.91,13.76,2025-12,9.208053486456377,69.49,68.5999984741,2.0,💎 強力關注
38.89,台達電,23.14,34.59%,🚀 利潤擴張,2025,2308.TW,16.35%,28.12,792.9,70.65,31.76,2025-12,38.214150586454785,52.5,2020.0,16.47,⚠️ 追價風險
38.69,乙盛-KY,4.4,N/A,🧐 疑業外收益,2025,5243.TW,N/A,-2.65,163.95,30.95,-7.74,2025-12,9.835315645013724,42.19,107.5,3.37,💎 強力關注
38.54,金山電,0.89,N/A,🚀 利潤擴張,2025,8042.TWO,N/A,8.7,14.999999999999996,48.33,9.79,2025-12,56.29999923710002,-53.85,56.2999992371,0.24,⚠️ 追價風險
38.53,萊德光電-KY,6.13,N/A,🚀 利潤擴張,2025,7717.TWO,N/A,29.16,0.0,62.99,24.46,2025-12,0.0,92.37,695.0,4.58,⚪ 數據不足
38.47,統一實,1.36,N/A,🚀 利潤擴張,2025,9907.TW,N/A,7.48,54.900000000000006,40.21,1.74,2025-12,4.890710278278688,55.56,17.8999996185,1.12,💎 強力關注
38.44,尚凡*,1.05,N/A,🚀 利潤擴張,2025,5278.TWO,N/A,23.06,40.05,56.72,18.28,2025-12,8.820224433370786,-83.78,23.5499992371,0.72,💎 強力關注
37.099999999999994,廣明,3.61,N/A,🚀 利潤擴張,2025,6188.TWO,N/A,20.72,136.95,54.94,17.84,2025-12,8.87185104052574,69.94,81.0,2.77,💎 強力關注
36.900000000000006,建榮,1.19,N/A,🚀 利潤擴張,2025,5340.TWO,N/A,16.6,39.15,52.56,15.66,2025-12,40.61302681992338,59.18,106.0,0.78,⚠️ 追價風險
36.86,泓格,2.37,53.43%,🏰 高護城河,2025,3577.TWO,14.28%,7.11,92.69999999999999,46.3,9.44,2025-12,13.430420711974111,20.98,83.0,1.73,✅ 穩健價值
36.43,晟楠,-0.7,24.23%,🌑 雙重衰退,2025,3631.TWO,-460.25%,-14.57,-31.200000000000003,-25.0,-61.43,2025-12,0.0,-64.1,37.5499992371,-0.64,⚪ 數據不足
36.09,新零售,-0.56,73.88%,🏰 高護城河,2025,3085.TWO,-74.64%,3.93,-22.35,41.67,5.58,2025-12,0.0,16.36,11.6000003815,-0.46,⚪ 數據不足
35.99,眾達-KY,4.48,N/A,🧐 疑業外收益,2025,4977.TW,N/A,17.84,138.45000000000002,34.45,-1.54,2025-12,22.210184182015166,180.65,205.0,3.53,⚠️ 追價風險
35.86000000000001,洛��,6.04,N/A,🚀 利潤擴張,2025,8077.TWO,N/A,0.34,193.35000000000002,37.27,1.41,2025-12,3.2583397982932505,25.33,42.0,2.87,💎 強力關注
35.83,精拓科,5.98,N/A,🚀 利潤擴張,2025,4951.TWO,N/A,5.17,203.7,40.71,4.88,2025-12,6.627393225331369,16.15,90.0,3.74,💎 強力關注
35.59,南亞,0.57,9.25%,🔄 轉虧為盈,2025,1303.TW,2.06%,2.08,1.7999999999999983,35.71,0.12,2025-12,731.6666920983341,-113.16,87.8000030518,-0.05,⚠️ 追價風險
35.260000000000005,均豪,2.59,N/A,🚀 利潤擴張,2025,5443.TWO,N/A,16.83,98.1,40.56,5.3,2025-12,16.28440366972477,21.38,106.5,1.97,⚪ 中性觀察
35.0,新潤,7.81,N/A,🚀 利潤擴張,2025,6186.TWO,N/A,97.22,346.49999999999994,38.72,3.72,2025-12,1.7402597732857144,253.27,40.2000007629,7.56,💎 強力關注
34.57,亞元,-0.94,N/A,🚀 利潤擴張,2025,6109.TWO,N/A,0.2,-47.1,43.03,8.46,2025-12,0.0,-13.95,12.0,-0.98,⚪ 數據不足
34.4,宏捷科,3.36,N/A,🧐 疑業外收益,2025,8086.TWO,N/A,-22.52,100.94999999999999,26.79,-7.61,2025-12,19.910846953937593,-21.01,134.0,2.03,⚪ 中性觀察
34.39,興采,1.06,22.41%,🔄 轉虧為盈,2025,4433.TWO,9.68%,5.85,-11.099999999999996,46.48,12.09,2025-12,0.0,-3300.0,19.8999996185,-0.65,⚪ 數據不足
34.25,奇鋐,49.17,26.39%,🚀 利潤擴張,2025,3017.TW,20.96%,80.63,1624.2,128.84,94.59,2025-12,26.182120428518655,113.86,2835.0,32.25,⚠️ 追價風險
33.980000000000004,懷特,-0.29,18.27%,🧐 疑業外收益,2025,4108.TW,-127.15%,-12.96,-11.25,21.62,-12.36,2025-12,0.0,25.0,12.25,-0.21,⚪ 數據不足
33.41,中櫃,1.14,16.43%,🚀 利潤擴張,2025,2613.TW,9.95%,2.72,40.64999999999999,35.9,2.49,2025-12,8.228782006309965,1.28,22.2999992371,0.85,💎 強力關注
33.059999999999995,昱捷,0.29,12.15%,🌑 雙重衰退,2025,3232.TWO,-5.24%,-42.87,11.55,-9.38,-42.44,2025-12,28.181819172597404,-12.5,21.7000007629,0.28,⚠️ 追價風險
