advice,est_price,rev_yoy,eps,om,prev_eps,prev_year,date,prev_eps_yoy,prev_rev_yoy,status,gm,symbol,price,eps_yoy,expansion,pe,name
✅ 穩健價值,100.35000000000001,68.9,0.89,2.03%,2.35,2025,2026-03,-27.47,12.71,🏰 高護城河,64.17%,2941.TWO,35.0999984741,71.15,2.25,5.246636543213751,米斯特
✅ 穩健價值,26.1,36.86,0.28,32.72%,0.61,2025,2026-03,-35.48,-2.09,🏰 高護城河,91.47%,2897.TW,10.5500001907,38.89,2.030000000000001,6.063218500402299,王道銀行
⚪ 數據不足,-73.20000000000002,42.24,-0.26,N/A,-1.59,2025,2026-03,67.52,1.27,🚀 利潤擴張,N/A,4190.TW,25.6000003815,43.18,0.9399999999999977,0.0,佐登-KY
✅ 穩健價值,210.45,35.11,1.71,N/A,5.98,2025,2026-03,40.71,4.88,🚀 利潤擴張,N/A,4951.TWO,96.5,35.71,0.6000000000000014,6.878118317890236,精拓科
✅ 穩健價值,45.6,17.29,0.35,35.36%,1.29,2025,2026-03,8.94,4.5,🏰 高護城河,94.34%,2838.TW,22.8999996185,17.86,0.5700000000000003,7.532894611348684,聯邦銀
✅ 穩健價值,1433.8500000000001,19.67,11.18,59.33%,38.51,2025,2026-03,19.82,19.01,🏰 高護城河,97.58%,3293.TWO,797.0,19.96,0.28999999999999915,8.33769222722042,鈊象
⚪ 數據不足,0.0,-1.33,0.7,N/A,0.68,2025,2026-03,-68.78,-1.96,🌑 雙重衰退,N/A,7760.TW,36.3499984741,-1.41,-0.07999999999999985,0.0,享溫馨
⚪ 數據不足,0.0,-1.33,0.7,N/A,0.68,2025,2026-03,-68.78,-1.96,🌑 雙重衰退,N/A,7760.TWO,0.0,-1.41,-0.07999999999999985,0.0,未知
❌ 暫避觀望,49.2,16.31,0.6,N/A,1.87,2025,2026-03,-48.45,-11.58,⚠️ 獲利稀釋,N/A,6906.TW,91.3000030518,16.0,-0.3099999999999987,27.835366784085366,現觀科
⚪ 數據不足,-90.0,-13.62,-0.72,N/A,-2.05,2025,2026-03,19.44,-8.49,🌑 雙重衰退,N/A,6535.TWO,107.5,-14.52,-0.9000000000000004,0.0,順藥
⚪ 中性觀察,73.8,12.82,0.57,35.12%,1.87,2025,2026-03,3.31,7.59,🏰 高護城河,78.99%,2892.TW,32.4000015259,11.76,-1.0600000000000005,6.585366163800813,第一金
⚪ 數據不足,-65.25,38.45,-0.42,N/A,-1.38,2025,2026-03,53.38,51.85,⚠️ 獲利稀釋,N/A,6901.TW,18.8999996185,37.31,-1.1400000000000006,0.0,鑽石投資
⚪ 中性觀察,51.0,14.28,0.36,N/A,1.36,2025,2026-03,7.94,13.01,⚠️ 獲利稀釋,N/A,5880.TW,24.7000007629,12.5,-1.7799999999999994,7.264706106735295,合庫金
⚪ 中性觀察,58.949999999999996,20.79,0.44,38.59%,1.51,2025,2026-03,13.53,8.35,🏰 高護城河,88.90%,2801.TW,23.2999992371,18.92,-1.8699999999999974,5.928752986539441,彰銀
⚪ 中性觀察,124.19999999999999,11.29,1.05,N/A,3.06,2025,2026-03,10.11,3.7,⚠️ 獲利稀釋,N/A,5876.TW,42.0,9.38,-1.9099999999999984,5.072463768115942,上海商銀
⚪ 數據不足,0.0,63.3,0.79,N/A,1.76,2025,2026-03,4.79,58.62,⚠️ 獲利稀釋,N/A,7820.TWO,124.0,61.22,-2.0799999999999983,0.0,立盈
⚪ 中性觀察,49.2,13.27,0.35,41.10%,1.26,2025,2026-03,2.44,2.85,🏰 高護城河,97.54%,2834.TW,17.9500007629,9.37,-3.9000000000000004,5.47256120820122,臺企銀
⚪ 中性觀察,84.75,404.29,0.15,N/A,3.19,2025,2026-03,422.95,327.05,⚠️ 獲利稀釋,N/A,2536.TW,21.4500007629,400.0,-4.2900000000000205,3.796460312017699,宏普
⚪ 數據不足,-105.6,56.57,-0.33,-51.18%,-3.55,2025,2026-03,-174.64,0.59,🏰 高護城河,54.90%,2726.TWO,9.470000267,51.52,-5.049999999999997,0.0,雅茗-KY
❌ 暫避觀望,228.75000000000003,120.31,1.98,N/A,6.4,2025,2026-03,8.14,1.94,⚠️ 獲利稀釋,N/A,6415.TW,605.0,115.22,-5.090000000000003,39.67213114754098,矽力*-KY
⚪ 中性觀察,81.0,19.37,0.62,40.48%,2.12,2025,2026-03,30.06,20.44,🏰 高護城河,91.14%,2884.TW,33.7000007629,12.73,-6.640000000000001,6.2407408820185175,玉山金
⚪ 數據不足,-79.95,56.73,-0.09,-9.23%,-1.93,2025,2026-03,8.21,12.71,🏰 高護城河,73.67%,4171.TWO,17.25,50.0,-6.729999999999997,0.0,瑞基
⚪ 中性觀察,151.5,22.25,1.18,31.38%,4.08,2025,2026-03,11.73,29.29,🏰 高護城河,70.98%,2891.TW,70.5999984741,15.15,-7.1,6.990098858821783,中信金
⚪ 中性觀察,307.35,-10.41,2.4,22.46%,8.37,2025,2026-03,-21.56,9.74,🌑 雙重衰退,42.21%,2881.TW,121.0,-20.07,-9.66,5.905319668130795,富邦金
⚪ 中性觀察,80.39999999999999,-52.83,0.23,42.63%,2.18,2025,2026-03,26.01,24.13,🏰 高護城河,85.36%,4911.TWO,33.9500007629,-62.9,-10.07,6.333955366212686,德英
⚪ 中性觀察,130.95000000000002,-98.55,-0.11,10.37%,3.65,2025,2026-03,12.42,130.3,🌑 雙重衰退,15.63%,2528.TW,22.7999992371,-109.26,-10.710000000000008,2.6116837614089348,皇普
⚪ 中性觀察,255.0,17.4,4.15,N/A,4.51,2025,2026-03,-2.59,11.21,⚠️ 獲利稀釋,N/A,6534.TW,90.0999984741,6.68,-10.719999999999999,5.299999910241176,正瀚-創
⚪ 數據不足,-70.65,174.36,0.2,N/A,-2.38,2025,2026-03,-280.56,-7.09,🔄 轉虧為盈,N/A,6958.TW,17.0,163.33,-11.030000000000001,0.0,日盛台駿
⚪ 中性觀察,57.300000000000004,13.77,0.4,51.96%,1.53,2025,2026-03,0.0,6.96,🏰 高護城河,93.02%,2812.TW,20.3999996185,2.56,-11.209999999999999,5.340314036256545,台中銀
⚪ 數據不足,-61.349999999999994,168.99,0.2,N/A,-1.96,2025,2026-03,22.83,38.52,🔄 轉虧為盈,N/A,6598.TW,23.0499992371,157.14,-11.850000000000023,0.0,ABC-KY
❌ 暫避觀望,16.65,149.28,0.84,-3.65%,0.54,2025,2026-03,-54.31,7.08,⚠️ 獲利稀釋,38.56%,3141.TWO,82.6999969482,137.14,-12.140000000000015,74.50450175513514,晶宏
⚪ 數據不足,-1.05,72.15,-0.05,-2853.40%,0.04,2025,2026-03,100.0,7.27,🏰 高護城河,912.85%,1453.TW,11.5500001907,58.33,-13.820000000000007,0.0,大將
⚪ 中性觀察,254.09999999999997,12.33,2.15,30.59%,7.06,2025,2026-03,-2.94,-2.04,🏰 高護城河,62.29%,2882.TW,93.5999984741,-1.52,-13.85,5.525383617125149,國泰金
⚪ 中性觀察,79.35,47.42,0.76,37.14%,1.97,2025,2026-03,4.57,15.47,🏰 高護城河,91.41%,2890.TW,39.7000007629,33.33,-14.090000000000003,7.504726042136105,永豐金
⚪ 數據不足,0.0,16.77,-5.06,-5.22%,-2.71,2025,2025-09,65.91,18.73,⚠️ 獲利稀釋,7.87%,1589.TW,0.0,1.36,-15.41,0.0,永冠-KY
⚪ 中性觀察,34.800000000000004,11.99,0.25,38.22%,0.93,2025,2026-03,-14.85,0.06,🏰 高護城河,102.49%,2845.TW,13.1499996185,-3.85,-15.84,5.668103283836206,遠東銀
⚪ 數據不足,-159.0,8.46,-1.01,N/A,-4.55,2025,2026-03,-73.66,-14.95,📉 獲利侵蝕,N/A,5907.TW,5.3000001907,-7.45,-15.91,0.0,大洋-KY
⚪ 中性觀察,53.849999999999994,76.08,0.48,65.42%,1.34,2025,2026-03,31.37,33.06,🏰 高護城河,87.03%,2820.TW,16.8500003815,60.0,-16.08,4.6935934210306405,華票
⚪ 中性觀察,126.89999999999999,20.0,1.34,N/A,3.63,2025,2026-03,-9.05,18.91,⚠️ 獲利稀釋,N/A,5203.TW,69.6999969482,3.88,-16.12,8.238770324846335,訊連
⚪ 中性觀察,78.60000000000001,98.16,0.6,13.25%,2.22,2025,2026-03,53.1,1.66,🏰 高護城河,52.35%,1760.TW,63.0,81.82,-16.340000000000003,12.022900763358779,寶齡富錦
❌ 暫避觀望,30.150000000000002,197.09,0.43,9.16%,0.91,2025,2026-03,-15.24,9.81,⚠️ 獲利稀釋,38.83%,1597.TW,156.0,180.0,-17.090000000000003,77.61194029850745,直得
⚪ 中性觀察,545.4000000000001,-54.13,0.13,-95.04%,35.57,2025,2026-03,1276.65,-30.75,🌑 雙重衰退,24.80%,3708.TW,110.5,-72.34,-18.21,3.0390539053905385,上緯投控
⚪ 數據不足,-8.100000000000001,54.92,0.04,N/A,0.02,2025,2026-03,-99.01,10.22,⚠️ 獲利稀釋,N/A,6542.TWO,46.0999984741,33.33,-21.590000000000003,0.0,隆中
⚪ 中性觀察,42.45,18.36,0.29,51.79%,1.23,2025,2026-03,8.85,-14.47,🏰 高護城河,87.61%,2910.TW,22.6000003815,-3.33,-21.689999999999998,7.985865859187279,統領
⚪ 中性觀察,45.45,122.47,0.46,N/A,1.2,2025,2026-03,5.26,0.74,⚠️ 獲利稀釋,N/A,4106.TW,23.5499992371,100.0,-22.47,7.772276975940593,雃博
❌ 暫避觀望,45.6,254.17,1.97,N/A,1.65,2025,2026-03,146.97,50.49,⚠️ 獲利稀釋,N/A,4971.TWO,498.0,231.33,-22.839999999999975,163.81578947368422,IET-KY
⚪ 數據不足,0.0,-6.85,1.69,N/A,5.9,2025,2026-03,-17.37,-10.06,🌑 雙重衰退,N/A,3485.TWO,320.0,-30.17,-23.32,0.0,敘豐
❌ 暫避觀望,530.85,76.92,5.79,N/A,13.64,2025,2026-03,53.11,60.61,⚠️ 獲利稀釋,N/A,6446.TW,1395.0,52.97,-23.950000000000003,39.41791466515965,藥華藥
⚪ 中性觀察,177.14999999999998,49.97,1.39,N/A,4.88,2025,2026-03,7.69,8.96,⚠️ 獲利稀釋,N/A,6712.TWO,159.5,24.77,-25.2,13.50550381033023,長聖
⚪ 中性觀察,83.55000000000001,47.77,0.56,N/A,2.62,2025,2026-03,-36.41,19.24,⚠️ 獲利稀釋,N/A,6856.TWO,45.5999984741,21.74,-26.030000000000005,8.186714268240573,鑫傳
❌ 暫避觀望,9.750000000000002,326.44,0.16,N/A,0.14,2025,2026-03,-90.28,-11.54,⚠️ 獲利稀釋,N/A,8076.TWO,26.0,300.0,-26.439999999999998,39.99999999999999,伍豐
⚪ 中性觀察,116.85,-55.17,0.23,34.02%,3.03,2025,2026-03,-57.74,-62.17,🌑 雙重衰退,49.04%,1442.TW,28.5,-82.31,-27.14,3.658536585365854,名軒
⚪ 數據不足,0.0,-6.92,-0.78,N/A,-2.29,2025,2026-03,-67.15,91.93,🌑 雙重衰退,N/A,7803.TW,0.0,-34.48,-27.559999999999995,0.0,雲象科技-創
⚪ 數據不足,0.0,-6.92,-0.78,N/A,-2.29,2025,2026-03,-67.15,91.93,🌑 雙重衰退,N/A,7803.TWO,0.0,-34.48,-27.559999999999995,0.0,未知
⚪ 數據不足,-24.3,18.79,0.19,10.47%,-0.35,2025,2026-03,-234.62,-2.27,🔄 轉虧為盈,89.24%,2702.TW,13.3000001907,-9.52,-28.31,0.0,華園
⚪ 中性觀察,521.55,28.12,4.07,41.97%,13.33,2025,2026-03,6.9,11.45,🏰 高護城河,77.03%,4728.TWO,377.5,-0.73,-28.85,10.857060684498132,雙美
⚪ 中性觀察,78.15,20.98,1.05,N/A,1.83,2025,2026-03,-66.05,-20.5,📉 獲利侵蝕,N/A,8942.TWO,41.0,-7.89,-28.87,7.869481765834933,森鉅
⚪ 數據不足,-53.400000000000006,39.9,1.31,7.94%,-2.47,2025,2026-03,-175.3,-4.59,🔄 轉虧為盈,59.54%,2723.TW,67.4000015259,11.02,-28.88,0.0,美食-KY
⚪ 中性觀察,158.4,55.42,0.76,N/A,4.72,2025,2026-03,10.4,-18.16,⚠️ 獲利稀釋,N/A,6592.TW,61.2999992371,24.75,-30.67,5.804924170179924,和潤企業
⚪ 數據不足,-26.700000000000003,542.16,1.17,N/A,-0.09,2025,2026-03,-102.7,29.21,🔄 轉虧為盈,N/A,6693.TWO,251.5,510.71,-31.44999999999999,0.0,廣閎科
❌ 暫避觀望,7.35,244.69,0.31,3.21%,0.29,2025,2026-03,-85.43,-17.82,⚠️ 獲利稀釋,33.55%,4741.TWO,59.0,210.0,-34.69,120.40816326530613,泓瀚
⚪ 數據不足,-14.1,54.92,-0.08,-1427.47%,-0.41,2025,2026-03,-51.85,-43.98,🏰 高護城河,64.71%,1435.TW,29.75,20.0,-34.92,0.0,中福
⚪ 數據不足,-81.6,125.1,0.4,N/A,-2.66,2025,2026-03,-17.7,27.85,🔄 轉虧為盈,N/A,3522.TWO,14.6000003815,90.0,-35.099999999999994,0.0,御嵿
⚪ 中性觀察,55.05,-63.16,0.01,-1.56%,1.07,2025,2026-03,-82.6,-68.21,🌑 雙重衰退,21.31%,3056.TW,15.0,-99.32,-36.16,4.087193460490464,富華新
⚪ 中性觀察,45.3,470.92,0.16,7.13%,1.01,2025,2026-03,876.92,32.89,⚠️ 獲利稀釋,16.87%,1529.TW,23.1000003815,433.33,-37.59000000000003,7.64900674884106,樂事綠能
❌ 暫避觀望,16.650000000000002,-64.4,-0.01,N/A,0.13,2025,2026-03,-95.82,23.84,🌑 雙重衰退,N/A,1463.TW,17.7999992371,-102.13,-37.72999999999999,16.036035348738736,強盛新
❌ 暫避觀望,210.89999999999998,104.62,1.1,N/A,7.08,2025,2026-03,40.48,20.33,⚠️ 獲利稀釋,N/A,6870.TWO,310.0,66.67,-37.95,22.048364153627315,騰雲
⚪ 中性觀察,80.1,-33.46,0.28,N/A,2.32,2025,2026-03,-34.28,-10.07,🌑 雙重衰退,N/A,6482.TWO,28.2999992371,-71.72,-38.26,5.299625325299625,弘煜科
❌ 暫避觀望,142.5,94.63,1.53,N/A,4.92,2025,2026-03,-45.05,-6.16,⚠️ 獲利稀釋,N/A,7728.TWO,672.0,56.12,-38.51,70.73684210526316,光焱科技
⚪ 數據不足,0.0,86.87,1.33,N/A,4.01,2025,2026-03,112.83,123.22,⚠️ 獲利稀釋,N/A,7842.TWO,96.5,47.78,-39.09,0.0,天能綠電
⚪ 數據不足,0.0,-12.84,0.88,N/A,5.65,2025,2026-03,-28.57,-4.14,🌑 雙重衰退,N/A,7818.TW,68.8000030518,-52.69,-39.849999999999994,0.0,溢泰實業
⚪ 數據不足,0.0,-12.84,0.88,N/A,5.65,2025,2026-03,-28.57,-4.14,🌑 雙重衰退,N/A,7818.TWO,0.0,-52.69,-39.849999999999994,0.0,未知
❌ 暫避觀望,103.20000000000002,130.77,1.47,14.28%,2.37,2025,2026-03,46.3,9.44,🏰 高護城河,53.43%,3577.TWO,138.0,90.91,-39.860000000000014,20.05813953488372,泓格
⚪ 數據不足,-25.049999999999997,123.55,-0.08,6.07%,-0.64,2025,2026-03,-74.29,-10.15,🏰 高護城河,71.52%,3288.TWO,19.7999992371,83.67,-39.879999999999995,0.0,點晶
⚪ 中性觀察,207.15,97.36,1.76,N/A,5.48,2025,2026-03,-6.01,9.98,⚠️ 獲利稀釋,N/A,6024.TW,61.9000015259,57.14,-40.22,4.482259342932657,群益期
⚪ 數據不足,-235.35000000000002,50.51,-1.18,N/A,-7.23,2025,2026-03,44.38,60.07,⚠️ 獲利稀釋,N/A,6949.TW,916.0,10.08,-40.43,0.0,沛爾生醫-創
❌ 暫避觀望,27.450000000000003,-6.55,0.28,N/A,0.58,2025,2026-03,-39.36,2.34,🌑 雙重衰退,N/A,6423.TWO,81.6999969482,-47.06,-40.510000000000005,44.64480707551912,億而得
⚪ 數據不足,0.0,0.49,1.9,N/A,4.23,2025,2026-03,16.53,-8.56,📉 獲利侵蝕,N/A,6961.TWO,54.0,-40.13,-40.620000000000005,0.0,旅天下
⚪ 數據不足,-28.05,40.9,-0.17,-1090.16%,-0.74,2025,2026-03,42.64,-22.14,🏰 高護城河,59.04%,4529.TWO,4.2199997902,0.0,-40.9,0.0,淳紳
❌ 暫避觀望,3584.3999999999996,81.21,36.58,69.19%,103.23,2025,2026-03,59.82,72.77,🏰 高護城河,76.10%,2059.TW,8000.0,38.82,-42.38999999999999,33.47840642785404,川湖
⚪ 中性觀察,626.85,77.29,4.49,N/A,17.36,2025,2026-03,31.09,19.97,⚠️ 獲利稀釋,N/A,6788.TWO,445.0,33.23,-44.06000000000001,10.648480497726728,華景電
⚪ 中性觀察,85.95,153.86,1.3,12.46%,2.36,2025,2026-03,-56.22,2.72,⚠️ 獲利稀釋,44.04%,2739.TW,37.9500007629,109.68,-44.18000000000001,6.62303678235602,寒舍
⚪ 中性觀察,157.95000000000002,-37.96,0.4,N/A,3.96,2025,2026-03,-34.98,-55.31,🌑 雙重衰退,N/A,6212.TWO,28.8999996185,-82.38,-44.419999999999995,2.744539374976258,理銘
⚪ 數據不足,0.0,124.98,4.93,N/A,14.04,2025,2026-03,279.4,187.82,⚠️ 獲利稀釋,N/A,7822.TW,1175.0,78.66,-46.32000000000001,0.0,倍利科
⚪ 數據不足,0.0,11.65,2.48,N/A,7.86,2025,2026-03,-34.17,5.26,📉 獲利侵蝕,N/A,6028.TWO,79.0999984741,-35.1,-46.75,0.0,公勝保經
❌ 暫避觀望,235.35,47.19,1.7,N/A,6.66,2025,2026-03,-9.63,4.64,📉 獲利侵蝕,N/A,6231.TWO,285.5,0.0,-47.19,18.19630337794774,系微
⚪ 中性觀察,431.25,47.02,3.26,N/A,11.24,2025,2026-03,-13.92,-4.62,📉 獲利侵蝕,N/A,5871.TW,116.5,-0.66,-47.68,4.052173913043478,中租-KY
⚪ 中性觀察,111.3,142.03,1.3,18.42%,2.92,2025,2026-03,20.66,5.54,🏰 高護城河,51.76%,2423.TW,74.5999984741,94.03,-48.0,10.05390815014825,固緯
❌ 暫避觀望,22.050000000000004,88.8,0.21,N/A,0.55,2025,2026-03,-82.84,-36.07,⚠️ 獲利稀釋,N/A,7721.TW,75.5999984741,40.0,-48.8,51.428570390544216,微程式
⚪ 數據不足,-14.85,67.15,-0.09,N/A,-0.37,2025,2026-03,48.61,-16.98,⚠️ 獲利稀釋,N/A,8277.TWO,9.0900001526,18.18,-48.970000000000006,0.0,商丞
⚪ 數據不足,-10.5,1122.35,1.07,-63.16%,-0.77,2025,2026-03,41.22,-47.33,🔄 轉虧為盈,-18.77%,3576.TW,17.0499992371,1072.73,-49.61999999999989,0.0,聯合再生
⚪ 數據不足,0.0,-19.71,0.35,N/A,1.86,2025,2026-03,43.08,12.72,🌑 雙重衰退,N/A,7772.TWO,131.5,-72.0,-52.29,0.0,耀穎
⚪ 中性觀察,283.05,9.64,1.88,N/A,7.78,2025,2026-03,-26.4,-5.92,📉 獲利侵蝕,N/A,6523.TWO,92.5999984741,-45.35,-54.99,4.907260120514043,達爾膚
⚪ 數據不足,0.0,-18.25,1.09,N/A,8.1,2025,2026-03,-10.5,18.06,🌑 雙重衰退,N/A,7811.TWO,78.8000030518,-73.26,-55.010000000000005,0.0,民盛
⚪ 中性觀察,333.00000000000006,98.26,2.97,N/A,8.59,2025,2026-03,4.12,10.0,⚠️ 獲利稀釋,N/A,5236.TWO,169.0,42.79,-55.470000000000006,7.612612612612612,凌陽創新
❌ 暫避觀望,34.35,100.17,0.26,N/A,0.89,2025,2026-03,183.87,12.23,⚠️ 獲利稀釋,N/A,6841.TWO,63.5999984741,44.44,-55.730000000000004,27.77292509786026,長佳智能
⚪ 中性觀察,50.099999999999994,-44.23,0.0,N/A,1.4,2025,2026-03,3600.0,128.22,🌑 雙重衰退,N/A,6649.TWO,38.4000015259,-100.0,-55.77,11.49700644488024,台生材
⚪ 中性觀察,55.35000000000001,74.15,0.39,14.06%,1.56,2025,2026-03,-5.49,-2.68,🏰 高護城河,54.41%,2903.TW,22.0499992371,18.18,-55.970000000000006,5.975609549349593,遠百
⚪ 數據不足,-4.65,356.31,0.28,N/A,0.04,2025,2026-03,-90.0,16.02,⚠️ 獲利稀釋,N/A,8289.TWO,65.5999984741,300.0,-56.31,0.0,泰藝
⚪ 中性觀察,101.10000000000001,59.84,0.95,N/A,2.75,2025,2026-03,-28.2,-2.7,⚠️ 獲利稀釋,N/A,5530.TWO,49.1500015259,3.26,-56.580000000000005,7.2922850928635015,龍巖
⚪ 中性觀察,25.500000000000004,162.75,0.01,-167.95%,6.28,2025,2026-03,721.43,-0.57,⚠️ 獲利稀釋,20.10%,2102.TW,18.7999992371,105.56,-57.19,11.058823080647057,泰豐
⚪ 數據不足,-19.05,141.56,-0.05,-26.13%,-0.78,2025,2026-03,36.07,297.52,⚠️ 獲利稀釋,34.86%,4131.TWO,32.9000015259,83.87,-57.69,0.0,浩泰
⚪ 中性觀察,79.80000000000001,-17.97,0.36,N/A,1.71,2025,2026-03,-77.57,-60.41,🌑 雙重衰退,N/A,2524.TW,36.7000007629,-75.84,-57.870000000000005,6.898496384003758,京城
⚪ 數據不足,-6.75,27.71,0.09,N/A,-0.49,2025,2026-03,60.8,-6.86,🔄 轉虧為盈,N/A,6767.TWO,26.3500003815,-30.77,-58.480000000000004,0.0,台微醫
⚪ 中性觀察,55.2,65.98,0.43,N/A,1.36,2025,2026-03,4.62,6.61,⚠️ 獲利稀釋,N/A,1731.TW,20.7000007629,7.5,-58.480000000000004,5.625000207309783,美吾華
⚪ 中性觀察,237.29999999999998,71.91,1.78,21.51%,6.27,2025,2026-03,7.55,9.49,🏰 高護城河,56.36%,4105.TWO,77.9000015259,13.38,-58.529999999999994,4.924146746264222,東洋
⚪ 中性觀察,200.99999999999997,55.78,1.39,N/A,5.16,2025,2026-03,-1.21,8.61,📉 獲利侵蝕,N/A,6918.TW,73.5,-4.2,-59.980000000000004,5.485074626865672,愛派司
⚪ 數據不足,0.0,-17.44,0.21,N/A,3.11,2025,2026-03,-26.3,-15.04,🌑 雙重衰退,N/A,7795.TW,626.0,-77.53,-60.09,0.0,長廣
⚪ 數據不足,0.0,46.86,0.53,N/A,2.72,2025,2026-03,169.31,18.71,📉 獲利侵蝕,N/A,7794.TWO,30.6499996185,-14.52,-61.379999999999995,0.0,宏�硒撥s
⚪ 中性觀察,330.59999999999997,74.83,1.87,N/A,9.9,2025,2026-03,-2.0,-8.29,⚠️ 獲利稀釋,N/A,6703.TWO,118.0,12.73,-62.099999999999994,5.353901996370237,軒郁
⚪ 中性觀察,136.79999999999998,90.14,1.01,N/A,3.63,2025,2026-03,23.05,19.79,⚠️ 獲利稀釋,N/A,8432.TWO,52.5,27.85,-62.29,5.756578947368421,東生華
⚪ 中性觀察,103.2,32.15,0.39,N/A,3.11,2025,2026-03,8.39,14.61,📉 獲利侵蝕,N/A,6925.TWO,61.2000007629,-30.36,-62.51,8.89534894809593,意藍
⚪ 數據不足,-76.65,131.64,-0.25,-77.27%,-1.82,2025,2026-03,57.28,-35.31,⚠️ 獲利稀釋,33.80%,4154.TWO,12.3000001907,68.92,-62.719999999999985,0.0,樂威科-KY
⚪ 數據不足,0.0,-8.7,0.19,N/A,4.46,2025,2026-03,14.65,24.42,🌑 雙重衰退,N/A,6983.TWO,366.0,-71.64,-62.94,0.0,華洋精機
⚪ 中性觀察,118.35000000000001,82.57,1.08,N/A,3.08,2025,2026-03,-25.6,-1.49,⚠️ 獲利稀釋,N/A,6277.TW,70.6999969482,18.68,-63.88999999999999,8.960709372395437,宏正
⚪ 數據不足,-20.4,53.3,-0.1,-377.43%,-0.44,2025,2026-03,57.53,12.25,🏰 高護城河,100.00%,3115.TWO,8.5799999237,-11.11,-64.41,0.0,富榮綱
❌ 暫避觀望,1138.3500000000001,119.02,10.43,N/A,30.41,2025,2026-03,95.56,33.33,⚠️ 獲利稀釋,N/A,6510.TWO,3320.0,54.52,-64.5,43.747529318750814,精測
⚪ 數據不足,-11.55,131.47,-0.02,-9.00%,-0.37,2025,2026-03,-181.82,-2.04,⚠️ 獲利稀釋,45.66%,2401.TW,33.4500007629,66.67,-64.8,0.0,凌陽
⚪ 數據不足,-77.55,53.08,-0.55,-58.74%,-2.03,2025,2026-03,-491.18,-27.25,🏰 高護城河,58.46%,3228.TWO,181.5,-12.24,-65.32,0.0,金麗科
⚪ 數據不足,-25.8,177.04,0.03,N/A,-0.53,2025,2026-03,-129.28,2.06,🔄 轉虧為盈,N/A,8107.TWO,12.6499996185,111.54,-65.49999999999999,0.0,大億金茂
❌ 暫避觀望,10.65,165.56,0.14,1.38%,0.32,2025,2026-03,-50.0,-1.99,⚠️ 獲利稀釋,39.89%,2365.TW,35.0499992371,100.0,-65.56,49.36619610859155,昆盈
⚪ 中性觀察,396.44999999999993,1985.02,14.54,N/A,6.7,2025,2026-03,209.22,41.93,⚠️ 獲利稀釋,N/A,8271.TW,193.0,1919.44,-65.57999999999993,7.302307983352252,宇瞻
⚪ 數據不足,-405.15,20.45,-3.28,N/A,-8.2,2025,2026-03,-20600.0,7.0,📉 獲利侵蝕,N/A,6533.TW,200.0,-45.13,-65.58,0.0,晶心科
⚪ 中性觀察,304.65000000000003,128.72,2.39,N/A,7.93,2025,2026-03,4.25,-3.78,⚠️ 獲利稀釋,N/A,5478.TWO,104.0,63.12,-65.6,5.120630231413096,智冠
⚪ 中性觀察,153.0,52.46,0.97,N/A,4.13,2025,2026-03,30.28,37.43,📉 獲利侵蝕,N/A,6955.TW,120.5,-13.39,-65.85,11.813725490196079,邦睿生技-創
⚪ 數據不足,-77.1,2.71,-0.67,-2058.21%,-2.16,2025,2026-03,0.95,157.54,📉 獲利侵蝕,19.48%,4168.TWO,25.5,-63.41,-66.11999999999999,0.0,醣聯
⚪ 數據不足,-66.15,99.75,-0.1,-9.65%,-1.83,2025,2026-03,0.0,36.07,🏰 高護城河,51.65%,2736.TWO,12.1000003815,33.33,-66.42,0.0,富野
⚪ 數據不足,-52.05,100.81,-0.26,N/A,-1.26,2025,2026-03,-68.0,-99.4,⚠️ 獲利稀釋,N/A,6405.TW,62.0,33.33,-67.48,0.0,悅城
⚪ 中性觀察,438.15000000000003,111.76,3.56,N/A,11.77,2025,2026-03,67.87,85.22,⚠️ 獲利稀釋,N/A,7749.TW,432.5,41.83,-69.93,14.806573091407053,意騰-KY
❌ 暫避觀望,3805.05,130.07,37.41,N/A,103.92,2025,2026-03,52.82,40.64,⚠️ 獲利稀釋,N/A,5274.TWO,17265.0,59.53,-70.53999999999999,68.06086648007253,信驊
⚪ 中性觀察,126.15,14.66,0.68,N/A,3.46,2025,2026-03,21.4,55.27,📉 獲利侵蝕,N/A,2539.TW,39.2999992371,-56.69,-71.35,4.673008232711059,櫻花建
⚪ 中性觀察,2466.0,129.86,22.08,54.00%,66.26,2025,2026-03,46.42,31.61,🏰 高護城河,62.33%,2330.TW,2445.0,58.39,-71.47000000000001,14.872262773722627,台積電
❌ 暫避觀望,15.75,71.77,0.1,N/A,0.42,2025,2026-03,7.69,1.81,📉 獲利侵蝕,N/A,5601.TWO,31.5,0.0,-71.77,30.0,台聯櫃
❌ 暫避觀望,46.349999999999994,232.25,0.57,N/A,1.29,2025,2026-03,-18.87,3.05,⚠️ 獲利稀釋,N/A,6570.TWO,53.7999992371,159.09,-73.16,17.411002989352752,維田
⚪ 數據不足,-106.50000000000001,64.38,-0.75,N/A,-2.97,2025,2026-03,10.09,7.0,📉 獲利侵蝕,N/A,6492.TWO,44.5,-8.82,-73.19999999999999,0.0,生華科
⚪ 中性觀察,248.7,76.49,1.5,24.73%,7.27,2025,2026-03,-10.36,7.07,🏰 高護城河,63.24%,3158.TWO,83.5,2.74,-73.75,5.036188178528348,嘉實
