symbol,expansion,advice,price,status,rev_yoy,eps,prev_eps_yoy,date,gm,prev_year,prev_eps,est_price,eps_yoy,name,pe,prev_rev_yoy,om
4909.TWO,-1524.58,⚪ 數據不足,35.2999992371,🔄 轉虧為盈,1549.58,0.05,-112.33,2026-03,-26.90%,2025,-1.25,-71.10000000000001,25.0,新復興,0.0,-89.32,-63.96%
3607.TW,-1577.3500000000001,⚪ 數據不足,13.6499996185,⚠️ 獲利稀釋,1686.17,0.03,-88.24,2026-03,N/A,2025,0.02,-4.3500000000000005,108.82,谷崧,0.0,-11.24,N/A
1310.TW,-1579.76,⚪ 數據不足,8.8699998856,📉 獲利侵蝕,1403.29,-0.94,-90.28,2026-03,-7.37%,2025,-1.37,-59.25,-176.47,台苯,0.0,-24.07,-10.27%
2642.TW,-1601.34,⚪ 數據不足,20.25,📉 獲利侵蝕,1551.34,-0.75,-940.0,2026-03,N/A,2025,-1.04,-42.300000000000004,-50.0,宅配通,0.0,-5.97,N/A
6456.TW,-1604.8,⚪ 數據不足,67.5,📉 獲利侵蝕,1419.09,-0.61,-269.57,2026-03,N/A,2025,-0.79,-27.900000000000002,-185.71,GIS-KY,0.0,-4.58,N/A
6177.TW,-1636.2199999999998,⚪ 中性觀察,48.4500007629,⚠️ 獲利稀釋,4257.65,3.53,-23.95,2026-03,N/A,2025,3.84,103.49999999999999,2621.43,達麗,7.021739241,-22.64,N/A
2516.TW,-1640.48,⚪ 中性觀察,14.6000003815,📉 獲利侵蝕,1623.81,0.25,26.8,2026-03,6.67%,2025,1.23,36.449999999999996,-16.67,新建,6.0082306096707825,7.45,4.30%
6614.TW,-1656.04,⚪ 中性觀察,35.7000007629,⚠️ 獲利稀釋,1790.08,0.16,11.76,2026-03,N/A,2025,2.08,53.550000000000004,134.04,資拓宏宇,10.000000213697477,-2.37,N/A
4540.TW,-1658.02,⚪ 數據不足,57.7000007629,⚠️ 獲利稀釋,1730.48,-0.19,85.65,2026-03,16.55%,2025,-0.66,-33.0,72.46,全球傳動,0.0,11.55,-1.35%
1471.TW,-1662.22,⚪ 數據不足,9.7399997711,📉 獲利侵蝕,1550.22,-0.03,-25.0,2026-03,5.75%,2025,0.03,-0.9,-112.0,首利,0.0,-34.37,-72.91%
6589.TW,-1687.6100000000001,⚪ 數據不足,48.2000007629,⚠️ 獲利稀釋,1697.41,-0.47,-8.77,2026-03,N/A,2025,-2.51,-99.9,9.8,台康生技,0.0,-0.38,N/A
5521.TW,-1699.06,⚪ 中性觀察,10.6499996185,⚠️ 獲利稀釋,2449.06,0.13,2500.0,2026-03,N/A,2025,0.52,17.400000000000002,750.0,工信,9.18103415387931,27.32,N/A
7740.TW,-1713.84,⚪ 中性觀察,133.0,⚠️ 獲利稀釋,1881.49,3.64,674.7,2026-03,N/A,2025,4.9,228.00000000000003,167.65,熙特爾-創,8.75,885.03,N/A
6669.TW,-1717.95,⚪ 中性觀察,2325.0,⚠️ 獲利稀釋,1762.07,75.95,124.43,2026-03,N/A,2025,275.06,10046.849999999999,44.12,緯穎,3.471237253467505,163.68,N/A
6108.TW,-1737.31,⚪ 數據不足,23.3500003815,📉 獲利侵蝕,1545.42,-1.08,-194.62,2026-03,N/A,2025,-0.88,-54.449999999999996,-191.89,競國,0.0,-18.04,N/A
6776.TW,-1740.3100000000002,⚪ 中性觀察,52.7000007629,⚠️ 獲利稀釋,1753.18,1.14,-8.03,2026-03,N/A,2025,4.2,157.95,12.87,展�眥篕�,5.004748410531814,14.84,N/A
1309.TW,-1770.6,⚪ 數據不足,14.1999998093,📉 獲利侵蝕,1492.03,-0.53,-91.07,2026-03,3.28%,2025,-1.07,-49.2,-278.57,台達化,0.0,-22.22,-4.04%
5525.TW,-1777.35,⚪ 中性觀察,22.2000007629,⚠️ 獲利稀釋,2677.35,1.0,-32.16,2026-03,N/A,2025,1.4,30.0,900.0,順天,11.10000038145,-49.22,N/A
2013.TW,-1785.68,⚪ 中性觀察,41.9000015259,⚠️ 獲利稀釋,1790.44,0.66,18.15,2026-03,4.40%,2025,3.19,112.35000000000001,4.76,中鋼構,5.594125704392524,6.36,2.40%
5398.TWO,-1786.48,❌ 暫避觀望,14.1499996185,📉 獲利侵蝕,1776.48,-0.22,66.67,2026-03,N/A,2025,0.35,8.85,-10.0,慕康生醫,23.98305020084746,-3.62,N/A
6167.TWO,-1792.31,⚪ 數據不足,10.1999998093,📉 獲利侵蝕,1692.31,-0.06,-250.0,2026-03,N/A,2025,-0.03,-2.1,-100.0,久正,0.0,13.22,N/A
2485.TW,-1821.54,⚪ 數據不足,40.6500015259,🔄 轉虧為盈,1989.87,0.41,57.52,2026-03,15.28%,2025,-0.96,-47.55,168.33,兆赫,0.0,-0.05,2.18%
2324.TW,-1837.55,⚪ 中性觀察,38.9000015259,📉 獲利侵蝕,1827.55,0.45,-39.91,2026-03,5.82%,2025,1.38,52.49999999999999,-10.0,仁寶,11.114286150257145,-16.78,1.38%
4927.TW,-1858.75,⚪ 數據不足,42.5499992371,📉 獲利侵蝕,1727.41,-3.1,6.63,2026-03,-13.35%,2025,-8.65,-289.34999999999997,-131.34,泰鼎-KY,0.0,-6.83,-27.74%
2032.TW,-1879.79,⚪ 中性觀察,17.0,⚠️ 獲利稀釋,2037.68,0.49,24.44,2026-03,6.08%,2025,0.56,23.1,157.89,新鋼,11.03896103896104,2.45,2.25%
2061.TWO,-1882.1599999999999,⚪ 數據不足,47.0999984741,🔄 轉虧為盈,2254.89,0.3,-273.08,2026-03,7.75%,2025,-0.97,-42.45,372.73,風青,0.0,1.18,1.18%
2354.TW,-1889.83,⚪ 中性觀察,64.5,📉 獲利侵蝕,1859.98,0.47,-8.3,2026-03,4.22%,2025,2.32,82.94999999999999,-29.85,鴻準,11.66365280289331,105.83,2.17%
5608.TW,-1902.0900000000001,⚪ 數據不足,17.2999992371,⚠️ 獲利稀釋,1978.18,-0.11,81.16,2026-03,N/A,2025,-0.13,-4.3500000000000005,76.09,四維航,0.0,-8.84,N/A
6505.TW,-1903.8999999999999,❌ 暫避觀望,87.5,⚠️ 獲利稀釋,2352.62,2.14,65.08,2026-03,N/A,2025,1.04,49.2,448.72,台塑化,26.676829268292682,-5.67,N/A
6124.TWO,-1905.83,⚪ 數據不足,26.7000007629,🔄 轉虧為盈,2066.54,0.17,16.81,2026-03,N/A,2025,-0.99,-43.199999999999996,160.71,業強,0.0,1.16,N/A
4804.TWO,-1914.24,⚪ 數據不足,3.2699999809,📉 獲利侵蝕,1860.91,-0.47,15.65,2026-03,-7.81%,2025,-1.54,-41.699999999999996,-53.33,大略-KY,0.0,7.41,-65.06%
3625.TWO,-1931.19,⚪ 數據不足,12.1499996185,🔄 轉虧為盈,2034.89,0.01,56.82,2026-03,-3.42%,2025,-0.6,-11.850000000000001,103.7,西勝,0.0,-18.66,-68.62%
1213.TW,-1943.1399999999999,⚪ 數據不足,7.5900001526,📉 獲利侵蝕,1882.27,-0.37,-109.76,2026-03,-3.68%,2025,-0.85,-34.800000000000004,-60.87,大飲,0.0,56.06,-19.69%
1591.TWO,-1944.5700000000002,⚪ 數據不足,0.0,⚠️ 獲利稀釋,2028.88,-0.08,-122.76,2026-03,-25.13%,2025,-2.75,0.0,84.31,駿吉-KY,0.0,-43.59,-116.55%
3709.TWO,-1963.2199999999998,⚪ 中性觀察,63.0,⚠️ 獲利稀釋,2468.14,3.69,178.19,2026-03,8.09%,2025,7.11,249.45,504.92,鑫聯大投控,3.788334335538184,44.32,5.14%
8046.TW,-1963.2800000000002,❌ 暫避觀望,1110.0,⚠️ 獲利稀釋,2497.65,2.03,840.63,2026-03,N/A,2025,3.01,93.3,534.37,南電,178.4565916398714,24.44,N/A
2356.TW,-1983.4199999999998,⚪ 中性觀察,64.3000030518,⚠️ 獲利稀釋,2028.1,0.68,19.21,2026-03,5.21%,2025,2.42,90.6,44.68,英業達,10.645695869503312,6.95,1.48%
2317.TW,-1990.48,⚪ 中性觀察,252.0,⚠️ 獲利稀釋,2007.97,3.56,23.02,2026-03,5.88%,2025,13.61,506.70000000000005,17.49,鴻海,7.460035523978686,18.13,3.28%
2382.TW,-1994.11,⚪ 中性觀察,342.0,⚠️ 獲利稀釋,2002.82,5.5,25.55,2026-03,6.33%,2025,19.45,721.1999999999999,8.71,廣達,7.113144758735441,50.54,3.76%
2442.TW,-2000.0500000000002,⚪ 中性觀察,16.0,⚠️ 獲利稀釋,2286.26,1.14,329.17,2026-03,33.43%,2025,5.24,113.55000000000001,286.21,新美齊,2.113606340819022,880.8,26.98%
2038.TW,-2011.41,⚪ 數據不足,12.3500003815,🔄 轉虧為盈,1954.65,0.16,-380.0,2026-03,-0.64%,2025,-0.56,-4.3500000000000005,-56.76,海光,0.0,-8.24,-2.86%
6418.TWO,-2015.77,❌ 暫避觀望,35.0,📉 獲利侵蝕,415.77,-0.15,-33.64,2026-03,N/A,2025,0.73,28.349999999999994,-1600.0,詠昇,18.518518518518523,-1.53,N/A
3033.TW,-2019.02,⚪ 中性觀察,41.8499984741,⚠️ 獲利稀釋,2141.08,1.52,-25.31,2026-03,5.24%,2025,1.81,70.5,122.06,威健,8.90425499448936,21.23,2.37%
2515.TW,-2044.13,⚪ 中性觀察,12.0500001907,⚠️ 獲利稀釋,2144.13,0.16,-14.89,2026-03,9.34%,2025,0.4,15.15,100.0,中工,11.930693258118811,-13.12,5.82%
6582.TW,-2046.6399999999999,⚪ 數據不足,32.0,📉 獲利侵蝕,1973.31,-0.26,-141.41,2026-03,N/A,2025,-0.41,-24.9,-73.33,申豐,0.0,-51.86,N/A
8450.TWO,-2051.08,⚪ 數據不足,14.3999996185,🔄 轉虧為盈,2186.24,0.32,-244.52,2026-03,N/A,2025,-5.34,-157.34999999999997,135.16,霹靂,0.0,-9.3,N/A
3294.TWO,-2056.62,⚪ 數據不足,29.7000007629,⚠️ 獲利稀釋,2071.71,-0.45,-185.96,2026-03,N/A,2025,-0.49,-38.25,15.09,英濟,0.0,-17.24,N/A
8064.TWO,-2057.51,❌ 暫避觀望,134.0,⚠️ 獲利稀釋,2204.48,0.35,72.15,2026-03,N/A,2025,1.36,11.1,146.97,東捷,181.0810810810811,10.25,N/A
2022.TW,-2100.2200000000003,⚪ 數據不足,7.4499998093,📉 獲利侵蝕,1300.22,-0.09,95.92,2026-03,7.21%,2025,-0.02,-1.7999999999999998,-800.0,聚亨,0.0,16.71,-1.47%
3028.TW,-2117.8599999999997,⚪ 中性觀察,62.0,⚠️ 獲利稀釋,2297.68,3.05,52.91,2026-03,7.68%,2025,3.15,141.15,179.82,增你強,6.588735387885229,13.76,3.25%
2466.TW,-2122.24,⚪ 數據不足,103.5,⚠️ 獲利稀釋,2228.49,0.03,241.18,2026-03,-4.21%,2025,0.25,-0.4500000000000004,106.25,冠西電,0.0,-14.27,-53.06%
1452.TW,-2126.92,⚪ 數據不足,11.25,📉 獲利侵蝕,2126.92,-0.09,-164.06,2026-03,0.28%,2025,-0.41,-19.8,0.0,宏益,0.0,-20.25,-7.44%
1413.TW,-2151.66,⚪ 中性觀察,9.5200004578,📉 獲利侵蝕,2121.66,-0.13,364.71,2026-03,2.52%,2025,0.45,16.05,-30.0,宏洲,8.89719668953271,-9.55,0.23%
3673.TW,-2164.1,⚪ 中性觀察,64.1999969482,⚠️ 獲利稀釋,2396.6,1.33,133.62,2026-03,5.83%,2025,2.71,121.05000000000001,232.5,TPK-KY,7.955389956406443,-8.77,-0.68%
3707.TWO,-2181.0899999999997,⚪ 數據不足,60.0999984741,⚠️ 獲利稀釋,2217.45,-0.35,-41.61,2026-03,-1.01%,2025,-1.97,-72.6,36.36,漢磊,0.0,-0.88,-12.37%
1725.TW,-2185.29,⚪ 數據不足,0.0,⚠️ 獲利稀釋,2249.58,0.23,-19.9,2026-03,4.14%,2025,1.53,0.0,64.29,元禎,0.0,-4.68,0.97%
4943.TW,-2201.53,⚪ 數據不足,7.2899999619,⚠️ 獲利稀釋,2269.59,-0.23,-55.46,2026-03,N/A,2025,-1.88,-83.25,68.06,康控-KY,0.0,11.46,N/A
2241.TW,-2206.8399999999997,⚪ 數據不足,34.25,⚠️ 獲利稀釋,2241.62,-0.15,64.65,2026-03,14.37%,2025,-0.7,-27.150000000000002,34.78,艾姆勒,0.0,14.02,-1.87%
2314.TW,-2207.02,⚪ 數據不足,11.0,📉 獲利侵蝕,2198.03,-0.97,-34.29,2026-03,2.93%,2025,-6.11,-196.35,-8.99,台揚,0.0,0.49,-21.07%
2028.TW,-2221.92,❌ 暫避觀望,15.75,⚠️ 獲利稀釋,2336.21,0.15,-72.16,2026-03,5.49%,2025,0.28,11.1,114.29,威致,21.283783783783782,-16.5,3.23%
4956.TW,-2229.66,⚪ 數據不足,34.0,🔄 轉虧為盈,2438.75,0.24,-280.95,2026-03,N/A,2025,-0.8,-38.7,209.09,光鋐,0.0,4.19,N/A
6141.TW,-2236.37,⚪ 數據不足,50.5,📉 獲利侵蝕,403.04,-0.58,42.24,2026-03,N/A,2025,-4.65,-130.50000000000003,-1833.33,柏承,0.0,-21.61,N/A
1516.TW,-2246.76,⚪ 數據不足,13.9499998093,📉 獲利侵蝕,2180.09,-0.05,100.65,2026-03,5.36%,2025,0.04,0.0,-66.67,川飛,0.0,-87.0,-14.33%
5011.TWO,-2259.5699999999997,⚪ 數據不足,18.3500003815,🔄 轉虧為盈,2552.16,0.52,-347.22,2026-03,N/A,2025,-1.61,-46.5,292.59,久陽,0.0,22.39,N/A
4976.TW,-2279.75,⚪ 數據不足,37.7000007629,📉 獲利侵蝕,2059.75,-0.49,-228.57,2026-03,N/A,2025,-1.88,-69.45,-220.0,佳凌,0.0,-9.62,N/A
3432.TW,-2319.19,⚪ 數據不足,14.6000003815,📉 獲利侵蝕,2283.9,-0.23,-64.15,2026-03,13.78%,2025,-0.87,-32.1,-35.29,台端,0.0,229.42,-20.55%
1304.TW,-2334.7999999999997,⚪ 數據不足,12.8000001907,⚠️ 獲利稀釋,2364.99,-0.41,-29.83,2026-03,5.34%,2025,-2.6,-93.89999999999999,30.19,台聚,0.0,-13.41,-4.30%
2340.TW,-2357.48,⚪ 數據不足,32.2000007629,⚠️ 獲利稀釋,2394.66,-0.49,-148.28,2026-03,-9.53%,2025,-2.88,-108.15,37.18,台亞,0.0,0.61,-33.43%
4938.TW,-2365.58,⚪ 中性觀察,91.0999984741,📉 獲利侵蝕,2301.38,0.58,-15.3,2026-03,4.09%,2025,5.39,166.65,-64.2,和碩,8.199819844653465,-0.73,1.39%
3593.TW,-2396.9500000000003,⚪ 數據不足,10.3999996185,📉 獲利侵蝕,2344.78,-0.7,41.55,2026-03,-4.13%,2025,-1.4,-69.89999999999999,-52.17,力銘,0.0,25.06,-22.91%
2104.TW,-2413.2599999999998,⚪ 數據不足,10.8000001907,📉 獲利侵蝕,2179.93,-0.81,-53.09,2026-03,-13.28%,2025,-4.28,-135.29999999999998,-233.33,國際中橡,0.0,-11.5,-24.71%
6118.TWO,-2450.13,❌ 暫避觀望,15.1000003815,📉 獲利侵蝕,2216.8,-0.04,2.56,2026-03,N/A,2025,0.4,9.6,-233.33,建達,23.59375059609375,10.62,N/A
2014.TW,-2517.9,⚪ 數據不足,17.0499992371,⚠️ 獲利稀釋,2551.23,-0.1,-108.06,2026-03,-3.67%,2025,-1.29,-48.300000000000004,33.33,中鴻,0.0,-37.56,-6.17%
2002.TW,-2519.4300000000003,⚪ 數據不足,19.25,📉 獲利侵蝕,1619.43,-0.16,-315.38,2026-03,4.83%,2025,-0.29,-12.45,-900.0,中鋼,0.0,-12.03,0.47%
8043.TWO,-2523.11,❌ 暫避觀望,140.0,⚠️ 獲利稀釋,3058.59,1.35,9.87,2026-03,N/A,2025,1.67,35.099999999999994,535.48,蜜望實,59.82905982905983,15.75,N/A
6120.TW,-2527.23,⚪ 數據不足,12.3500003815,📉 獲利侵蝕,2127.23,-0.15,-171.43,2026-03,N/A,2025,-0.19,-9.45,-400.0,達運,0.0,-18.05,N/A
3209.TW,-2535.0800000000004,⚪ 數據不足,0.0,⚠️ 獲利稀釋,2596.78,1.52,0.0,2026-03,4.62%,2025,3.02,0.0,61.7,全科,0.0,3.25,3.28%
5498.TWO,-2546.22,⚪ 數據不足,53.4000015259,⚠️ 獲利稀釋,2646.22,0.0,100.0,2026-03,N/A,2025,0.0,-5.25,100.0,凱崴,0.0,21.05,N/A
1305.TW,-2579.56,⚪ 數據不足,12.5,⚠️ 獲利稀釋,2633.91,-0.21,-29.51,2026-03,0.65%,2025,-1.58,-64.35,54.35,華夏,0.0,-16.83,-10.28%
1710.TW,-2640.98,⚪ 數據不足,16.2000007629,📉 獲利侵蝕,2613.71,-0.15,-5100.0,2026-03,-1.71%,2025,-1.01,-30.599999999999994,-27.27,東聯,0.0,-6.44,-6.86%
4304.TWO,-2680.17,⚪ 數據不足,16.3999996185,⚠️ 獲利稀釋,2751.91,-0.13,47.45,2026-03,5.19%,2025,-1.16,-47.85,71.74,勝昱,0.0,-9.71,-15.57%
1459.TW,-2694.89,⚪ 中性觀察,15.4499998093,⚠️ 獲利稀釋,2799.65,0.03,18.33,2026-03,15.20%,2025,0.81,23.400000000000002,104.76,聯發,9.903846031602564,31.28,6.56%
1905.TW,-2732.48,⚪ 數據不足,13.4499998093,⚠️ 獲利稀釋,2780.87,-0.16,-143.48,2026-03,4.37%,2025,-0.56,-32.1,48.39,華紙,0.0,-9.63,-6.00%
4707.TWO,-2772.3,⚪ 中性觀察,27.2000007629,⚠️ 獲利稀釋,2790.48,0.26,-6.32,2026-03,-0.45%,2025,0.89,30.749999999999996,18.18,磐亞,13.268293055073173,-6.78,-7.50%
4420.TWO,-2840.54,⚪ 中性觀察,38.7999992371,📉 獲利侵蝕,2744.02,0.17,-10.52,2026-03,4.67%,2025,5.53,240.75,-96.52,光明,2.4174454353333332,22.7,-0.60%
2431.TW,-2873.6800000000003,⚪ 數據不足,9.9899997711,📉 獲利侵蝕,2791.86,-0.2,-233.33,2026-03,-118.71%,2025,-2.1,-46.80000000000001,-81.82,聯昌,0.0,-7.04,-168.74%
2230.TWO,-2921.9399999999996,⚪ 數據不足,22.1499996185,📉 獲利侵蝕,2110.18,-1.21,-118.67,2026-03,2.81%,2025,-1.05,-39.449999999999996,-811.76,泰茂,0.0,2.29,-8.09%
5522.TW,-2949.03,⚪ 中性觀察,63.5,⚠️ 獲利稀釋,3782.36,1.76,72.45,2026-03,N/A,2025,7.45,155.4,833.33,遠雄,6.129343629343628,39.08,N/A
8092.TWO,-2956.2,⚪ 數據不足,12.75,⚠️ 獲利稀釋,2976.2,-0.28,100.0,2026-03,N/A,2025,0.0,-13.95,20.0,建暐,0.0,8.81,N/A
3231.TW,-2963.35,⚪ 中性觀察,189.0,⚠️ 獲利稀釋,3028.02,3.06,43.19,2026-03,5.62%,2025,9.04,338.85,64.67,緯創,8.366533864541832,108.39,3.53%
2347.TW,-3005.58,⚪ 中性觀察,88.5999984741,⚠️ 獲利稀釋,3066.49,1.77,-7.97,2026-03,4.26%,2025,5.08,182.24999999999997,60.91,聯強,7.292180944370371,-3.49,2.54%
2017.TW,-3022.19,⚪ 數據不足,8.9099998474,📉 獲利侵蝕,3004.01,-0.14,-300.0,2026-03,-2.98%,2025,-0.56,-16.200000000000003,-18.18,官田鋼,0.0,-16.67,-20.14%
3663.TWO,-3065.02,❌ 暫避觀望,61.0,🔄 轉虧為盈,3253.91,0.26,-117.39,2026-03,2.83%,2025,-0.08,1.3499999999999996,188.89,鑫科,677.7777777777779,8.52,-0.74%
1313.TW,-3086.7,⚪ 數據不足,12.1499996185,🔄 轉虧為盈,3228.81,0.08,32.76,2026-03,1.59%,2025,-1.17,-29.4,142.11,聯成,0.0,-19.85,-3.51%
3339.TWO,-3087.86,⚪ 數據不足,42.9500007629,📉 獲利侵蝕,2731.61,-0.77,-939.13,2026-03,7.87%,2025,-2.0,-83.25,-356.25,泰谷,0.0,31.04,-15.06%
3048.TW,-3115.22,⚪ 中性觀察,51.5999984741,⚠️ 獲利稀釋,3286.33,1.22,195.71,2026-03,3.50%,2025,2.01,72.14999999999999,171.11,益登,10.727650410415801,2.05,1.71%
3325.TWO,-3117.91,⚪ 數據不足,11.25,📉 獲利侵蝕,3079.81,-0.6,-84.27,2026-03,2.22%,2025,-1.64,-60.75,-38.1,旭品,0.0,-8.3,-15.74%
3702.TW,-3128.53,⚪ 中性觀察,105.0,⚠️ 獲利稀釋,3320.57,3.3,39.35,2026-03,4.26%,2025,5.77,229.8,192.04,大聯大,6.85378590078329,13.46,2.13%
9906.TW,-3141.83,⚪ 數據不足,41.4000015259,⚠️ 獲利稀釋,3398.83,1.57,-98.58,2026-03,N/A,2025,0.09,-26.549999999999997,257.0,欣巴巴,0.0,-70.37,N/A
2408.TW,-3232.7,❌ 暫避觀望,523.0,⚠️ 獲利稀釋,4667.62,8.41,229.88,2026-03,49.05%,2025,2.13,107.1,1434.92,南亞科,73.24929971988796,95.09,39.15%
5345.TWO,-3285.71,⚪ 數據不足,20.6000003815,⚠️ 獲利稀釋,3335.71,-0.05,82.98,2026-03,N/A,2025,-0.32,-14.1,50.0,馥鴻,0.0,250.8,N/A
8068.TWO,-3361.46,⚪ 中性觀察,16.6000003815,📉 獲利侵蝕,2961.46,-0.12,-46.52,2026-03,N/A,2025,1.23,54.449999999999996,-400.0,全達,4.573002859917355,11.63,N/A
2406.TW,-3373.7,⚪ 數據不足,27.3500003815,🔄 轉虧為盈,3615.81,0.27,-6.98,2026-03,11.28%,2025,-0.92,-34.95,242.11,國碩,0.0,-7.81,-2.28%
8088.TWO,-3388.42,❌ 暫避觀望,43.25,⚠️ 獲利稀釋,4088.42,1.04,962.5,2026-03,N/A,2025,1.7,43.05000000000001,700.0,品安,15.069686411149823,55.8,N/A
8488.TW,-3427.4,⚪ 數據不足,10.25,⚠️ 獲利稀釋,3461.88,-0.19,-425.64,2026-03,N/A,2025,-2.05,-84.74999999999999,34.48,吉源-KY,0.0,-7.28,N/A
2073.TWO,-3468.75,⚪ 數據不足,25.8500003815,📉 獲利侵蝕,568.75,-0.28,-161.9,2026-03,10.83%,2025,-0.39,-15.9,-2900.0,雄順,0.0,-5.8,-1.32%
8933.TWO,-3476.9100000000003,⚪ 數據不足,4.5799999237,📉 獲利侵蝕,3440.55,-0.3,-95.77,2026-03,N/A,2025,-1.39,-52.65,-36.36,愛地雅,0.0,-17.19,N/A
2067.TWO,-3499.94,⚪ 數據不足,4.7300000191,📉 獲利侵蝕,3492.0,-0.68,-2.19,2026-03,7.03%,2025,-2.8,-111.45,-7.94,嘉鋼,0.0,1.31,-9.19%
4768.TWO,-3556.49,⚪ 數據不足,303.0,📉 獲利侵蝕,556.49,-0.58,-86.55,2026-03,16.79%,2025,0.39,-4.049999999999999,-3000.0,晶呈科技,0.0,20.89,4.95%
3135.TW,-3614.26,⚪ 中性觀察,170.0,⚠️ 獲利稀釋,5414.26,10.76,143.64,2026-03,19.12%,2025,6.33,284.40000000000003,1800.0,凌航,8.966244725738397,39.88,16.62%
5351.TWO,-3618.0699999999997,⚪ 數據不足,118.0,🔄 轉虧為盈,4016.43,1.88,7.83,2026-03,N/A,2025,-1.53,-40.5,398.36,鈺創,0.0,16.23,N/A
2064.TWO,-3712.18,⚪ 數據不足,12.25,⚠️ 獲利稀釋,3812.18,0.0,-622.22,2026-03,5.67%,2025,-1.3,-62.55,100.0,晉椿,0.0,-3.86,-0.79%
2369.TW,-3811.18,⚪ 數據不足,30.2999992371,🔄 轉虧為盈,3941.18,0.1,-136.36,2026-03,2.66%,2025,-1.05,-39.0,130.0,菱生,0.0,3.45,-3.16%
3360.TWO,-3823.03,⚪ 數據不足,14.8000001907,⚠️ 獲利稀釋,3923.03,-0.01,0.0,2026-03,3.88%,2025,-0.48,-24.150000000000002,100.0,尚立,0.0,17.25,0.87%
2434.TW,-3854.21,❌ 暫避觀望,60.9000015259,📉 獲利侵蝕,3720.0,-0.13,-85.71,2026-03,-37.47%,2025,0.02,1.05,-134.21,統懋,870.0000217985714,-10.18,-176.58%
8937.TWO,-3891.97,⚪ 數據不足,30.4500007629,📉 獲利侵蝕,3891.97,-0.07,-291.67,2026-03,N/A,2025,-0.71,-64.05000000000001,0.0,合騏*,0.0,-50.21,N/A
5321.TWO,-4104.54,⚪ 數據不足,77.1999969482,📉 獲利侵蝕,54.54,-2.37,-1000.0,2026-03,N/A,2025,-0.27,-37.050000000000004,-4050.0,美而快,0.0,-15.99,N/A
3036.TW,-4109.13,⚪ 中性觀察,191.5,⚠️ 獲利稀釋,4265.87,5.32,32.83,2026-03,3.74%,2025,11.61,446.09999999999997,156.74,文曄,6.439139206455952,22.78,1.75%
6103.TWO,-4397.8,⚪ 數據不足,33.4500007629,📉 獲利侵蝕,2597.8,-0.19,-116.47,2026-03,N/A,2025,-0.56,-45.45,-1800.0,合邦,0.0,66.84,N/A
4414.TW,-4431.41,⚪ 數據不足,0.0,📉 獲利侵蝕,331.41,-1.2,700.0,2026-03,19.96%,2025,0.68,0.0,-4100.0,如興,0.0,-5.37,4.40%
4558.TWO,-4590.049999999999,⚪ 數據不足,17.1000003815,🔄 轉虧為盈,4708.23,0.06,-181.25,2026-03,9.03%,2025,-0.39,-22.05,118.18,寶緯,0.0,5.77,0.44%
1465.TW,-4628.14,⚪ 數據不足,11.9499998093,🔄 轉虧為盈,4607.55,0.27,-150.77,2026-03,-4.05%,2025,-0.33,-19.35,-20.59,偉全,0.0,-27.73,-24.47%
1444.TW,-4684.22,⚪ 數據不足,7.0399999619,🔄 轉虧為盈,5017.55,0.07,-388.89,2026-03,4.59%,2025,-0.78,-25.950000000000003,333.33,力麗,0.0,-13.99,-2.95%
1447.TW,-4715.39,⚪ 數據不足,6.7100000381,🔄 轉虧為盈,5065.39,0.1,-2425.0,2026-03,1.59%,2025,-0.97,-29.55,350.0,力鵬,0.0,-20.0,-0.55%
3691.TWO,-4751.97,⚪ 數據不足,98.3000030518,🔄 轉虧為盈,5148.97,2.97,-35.83,2026-03,10.51%,2025,-7.62,-297.15000000000003,397.0,碩禾,0.0,-8.54,-1.93%
1455.TW,-4890.209999999999,⚪ 數據不足,10.0,⚠️ 獲利稀釋,4967.48,-0.05,-10000.0,2026-03,-0.44%,2025,-0.99,-34.65,77.27,集盛,0.0,-34.21,-5.93%
2527.TW,-4933.4,⚪ 中性觀察,44.0,🏰 高護城河,5539.46,3.45,-80.68,2026-03,61.03%,2025,0.93,63.149999999999984,606.06,宏璟,10.451306413301666,-90.93,12.48%
4416.TWO,-5009.509999999999,⚪ 數據不足,11.8999996185,🔄 轉虧為盈,5128.15,0.23,-850.0,2026-03,28.96%,2025,-0.64,-27.75,118.64,三圓,0.0,259.94,18.97%
8059.TWO,-5078.49,⚪ 數據不足,13.3999996185,⚠️ 獲利稀釋,5166.21,-0.07,-29.89,2026-03,N/A,2025,-2.39,-102.0,87.72,凱碩,0.0,1760.03,N/A
4903.TWO,-5205.169999999999,❌ 暫避觀望,36.5,⚠️ 獲利稀釋,5510.73,0.37,1357.14,2026-03,9.90%,2025,1.02,33.15,305.56,聯光通,16.5158371040724,64.51,-0.59%
6916.TW,-5270.77,⚪ 數據不足,19.0499992371,📉 獲利侵蝕,270.77,-0.49,-406.38,2026-03,N/A,2025,-1.44,-57.45,-5000.0,華凌,0.0,-0.19,N/A
1312.TW,-5913.22,⚪ 數據不足,14.6499996185,📉 獲利侵蝕,5821.55,-1.17,-181.88,2026-03,-5.49%,2025,-3.97,-142.95,-91.67,國喬,0.0,37.74,-15.47%
4960.TW,-6135.89,⚪ 數據不足,20.8500003815,⚠️ 獲利稀釋,6170.04,-0.27,-444.68,2026-03,N/A,2025,-2.58,-100.19999999999999,34.15,誠美材,0.0,-3.18,N/A
