eps_yoy,prev_rev_yoy,pe,symbol,date,est_price,prev_year,rev_yoy,advice,om,status,price,prev_eps,prev_eps_yoy,eps,gm,name,expansion
-72.78,25.43,28.306708777667733,8096.TWO,2025-12,46.949999999999996,2025,22.83,❌ 暫避觀望,N/A,📉 獲利侵蝕,88.5999984741,0.58,-80.2,0.89,N/A,擎亞,-95.61
-93.2,5.67,300.0,7402.TWO,2025-12,6.15,2025,2.56,❌ 暫避觀望,N/A,📉 獲利侵蝕,123.0,0.05,-95.69,0.1,N/A,邑錡,-95.76
-111.9,-14.79,0.0,2719.TWO,2025-12,-11.1,2025,-14.15,⚪ 數據不足,2.54%,🌑 雙重衰退,28.3500003815,-0.47,-124.87,-0.15,7.41%,燦星旅,-97.75
-97.61,-1.08,23.304720702618027,6982.TWO,2025-12,34.95,2025,0.3,❌ 暫避觀望,N/A,📉 獲利侵蝕,54.2999992371,0.64,-75.94,0.06,N/A,大井泵浦,-97.91
-87.1,13.39,87.64705657970589,4533.TWO,2025-12,5.1,2025,12.02,❌ 暫避觀望,-4.87%,📉 獲利侵蝕,29.7999992371,0.04,-96.64,0.2,23.68%,協易機,-99.11999999999999
-94.87,17.21,130.80000305160002,3465.TWO,2025-12,3.749999999999999,2025,5.68,❌ 暫避觀望,-2.95%,🔄 轉虧為盈,32.7000007629,-0.1,37.5,0.04,20.16%,進泰電子,-100.55000000000001
-108.77,0.11,0.0,6160.TWO,2025-12,-33.300000000000004,2025,-7.95,⚪ 數據不足,N/A,🌑 雙重衰退,15.9499998093,-0.55,12.7,-1.19,N/A,欣技,-100.82
-96.3,4.39,111.42856961190476,3481.TW,2025-12,3.15,2025,4.72,❌ 暫避觀望,-2.06%,📉 獲利侵蝕,23.3999996185,0.03,109.38,0.03,9.08%,群創,-101.02
-122.06,-20.17,0.0,9962.TWO,2025-12,-6.15,2025,-21.01,⚪ 數據不足,N/A,🌑 雙重衰退,10.0,-0.23,-141.07,-0.15,N/A,有益,-101.05
-72.63,31.33,0.0,6698.TW,2025-12,-67.35000000000001,2025,29.86,⚪ 數據不足,N/A,📉 獲利侵蝕,30.1499996185,-1.45,-51.58,-1.65,N/A,旭暉應材,-102.49
63.58,300.12,0.0,8101.TW,2025-12,-136.64999999999998,2025,166.89,⚪ 數據不足,N/A,⚠️ 獲利稀釋,13.5500001907,-2.53,66.4,-3.15,N/A,華冠,-103.30999999999999
-79.55,26.11,23.43023211453488,2646.TW,2025-12,12.900000000000002,2025,23.93,❌ 暫避觀望,1.56%,📉 獲利侵蝕,20.1499996185,0.16,-73.33,0.09,13.18%,星宇航空,-103.47999999999999
-93.62,-10.4,0.0,8027.TWO,2025-12,-72.00000000000001,2025,10.0,⚪ 數據不足,N/A,📉 獲利侵蝕,156.5,-1.59,-355.88,-0.93,N/A,鈦昇,-103.62
-90.0,15.96,0.0,8289.TWO,2025-12,-7.800000000000001,2025,16.02,⚪ 數據不足,N/A,🔄 轉虧為盈,44.9500007629,-0.24,-196.0,0.04,N/A,泰藝,-106.02
-109.86,-2.76,0.0,5348.TWO,2025-12,-55.949999999999996,2025,-3.8,⚪ 數據不足,N/A,🌑 雙重衰退,17.0,-1.02,-15.91,-1.49,N/A,正能量智能,-106.06
-86.55,-22.96,1524.242424242424,4768.TWO,2025-12,4.950000000000001,2025,20.89,❌ 暫避觀望,4.95%,🔄 轉虧為盈,503.0,-0.09,-103.78,0.39,16.79%,晶呈科技,-107.44
-106.38,10.25,12.20623537791367,4557.TW,2025-12,62.55,2025,1.42,⚪ 中性觀察,9.33%,📉 獲利侵蝕,50.9000015259,-2.24,-129.31,-0.67,28.78%,永新-KY,-107.8
-129.33,-23.23,0.0,6130.TWO,2025-12,-58.35,2025,-20.79,⚪ 數據不足,N/A,🌑 雙重衰退,25.7999992371,-1.06,-1077.78,-1.72,N/A,上亞科技,-108.54000000000002
-126.47,-20.28,0.0,9950.TWO,2025-12,-13.35,2025,-17.71,⚪ 數據不足,N/A,🌑 雙重衰退,11.0500001907,-0.44,-150.0,-0.27,N/A,萬國通,-108.75999999999999
-99.01,2.29,0.0,6542.TWO,2025-12,-8.25,2025,10.22,⚪ 數據不足,N/A,🔄 轉虧為盈,50.5999984741,-0.46,-120.18,0.02,N/A,隆中,-109.23
-90.74,23.03,0.0,6229.TWO,2025-12,-2.399999999999999,2025,19.77,⚪ 數據不足,N/A,🔄 轉虧為盈,25.8999996185,-0.02,-103.57,0.05,N/A,研通,-110.50999999999999
-106.61,11.56,0.0,1569.TWO,2025-12,-226.35,2025,5.02,⚪ 數據不足,-23.08%,📉 獲利侵蝕,62.0999984741,-4.54,-163.13,-5.61,-3.81%,濱川,-111.63
-106.98,0.72,0.0,3149.TW,2025-12,-111.9,2025,5.53,⚪ 數據不足,-29.19%,📉 獲利侵蝕,43.0999984741,-2.24,-272.73,-2.86,-12.37%,正達,-112.51
-44.71,54.47,23.26219605237805,3528.TW,2025-12,49.199999999999996,2025,69.32,❌ 暫避觀望,8.05%,📉 獲利侵蝕,76.3000030518,0.27,-91.89,2.3,12.45%,安馳,-114.03
-8.3,166.67,8.970331854432809,2354.TW,2025-12,85.95,2025,105.83,⚪ 中性觀察,2.17%,📉 獲利侵蝕,51.4000015259,1.68,-11.58,2.32,4.22%,鴻準,-114.13
-102.22,8.86,0.0,5201.TWO,2025-12,-17.700000000000003,2025,12.63,⚪ 數據不足,N/A,📉 獲利侵蝕,30.6000003815,-0.13,-115.29,-0.06,N/A,凱衛,-114.85
-76.4,51.38,2.327160540925926,7780.TW,2025-12,121.5,2025,39.1,⚪ 中性觀察,N/A,📉 獲利侵蝕,18.8500003815,3.44,209.41,0.51,N/A,大研生醫*,-115.5
-117.65,-3.42,0.0,2460.TW,2025-12,-108.3,2025,-0.51,⚪ 數據不足,-6.88%,🌑 雙重衰退,39.4500007629,-2.59,-247.95,-3.0,3.88%,建通,-117.14
-122.86,-6.79,0.0,8047.TWO,2025-12,-20.25,2025,-5.47,⚪ 數據不足,N/A,🌑 雙重衰退,56.9000015259,-0.36,-140.0,-0.78,N/A,星雲,-117.39
12.42,44251.78,2.2681451612903225,2528.TW,2025-12,148.8,2025,130.3,⚪ 中性觀察,10.37%,⚠️ 獲利稀釋,22.5,3.39,525.0,3.65,15.63%,皇普,-117.88000000000001
-131.88,-11.3,81.15384762115384,3150.TW,2025-12,3.9000000000000004,2025,-12.58,❌ 暫避觀望,-42.60%,🌑 雙重衰退,21.1000003815,0.19,-73.61,-0.22,40.07%,鈺寶-創,-119.3
-129.63,-6.3,0.0,2023.TW,2025-12,-64.05000000000001,2025,-8.68,⚪ 數據不足,-2.27%,🌑 雙重衰退,14.0,-1.4,-243.9,-1.85,7.45%,燁輝,-120.94999999999999
-118.67,26.14,0.0,2230.TWO,2025-12,-18.75,2025,2.29,⚪ 數據不足,-8.09%,📉 獲利侵蝕,29.0,-0.19,-103.85,-1.05,2.81%,泰茂,-120.96000000000001
-128.03,-3.74,0.0,1441.TW,2025-12,-0.8999999999999991,2025,-6.83,⚪ 數據不足,-10.66%,🌑 雙重衰退,12.6000003815,-0.26,-110.79,-0.45,-0.79%,大東,-121.2
-140.21,-11.54,213.1249904637501,8466.TW,2025-12,1.1999999999999993,2025,-18.09,❌ 暫避觀望,N/A,🌑 雙重衰退,17.0499992371,0.0,-100.0,-0.81,N/A,美吉吉-KY,-122.12
-132.32,-6.81,0.0,3591.TW,2025-12,0.0,2025,-9.81,⚪ 數據不足,-2.51%,🌑 雙重衰退,0.0,-0.21,-127.78,-0.34,21.48%,艾笛森,-122.50999999999999
-125.0,-2.54,0.0,2419.TW,2025-12,-12.750000000000002,2025,-2.29,⚪ 數據不足,3.08%,🌑 雙重衰退,30.6000003815,-0.17,-325.0,-0.36,21.56%,仲琦,-122.71
-150.77,-25.38,0.0,1465.TW,2025-12,-18.3,2025,-27.73,⚪ 數據不足,-24.47%,🌑 雙重衰退,12.4499998093,-0.51,-221.43,-0.33,-4.05%,偉全,-123.04
-135.36,-18.16,0.0,6494.TWO,2025-12,-74.4,2025,-11.74,⚪ 數據不足,N/A,🌑 雙重衰退,55.7000007629,-1.8,-174.07,-0.93,N/A,九齊,-123.62000000000002
-147.06,-25.84,0.0,3354.TWO,2025-12,-35.699999999999996,2025,-22.74,⚪ 數據不足,-79.87%,🌑 雙重衰退,27.25,-0.71,-102.86,-0.84,18.97%,律勝,-124.32000000000001
-117.39,2.32,0.0,3663.TWO,2025-12,-1.2000000000000002,2025,8.52,⚪ 數據不足,-0.74%,📉 獲利侵蝕,68.3000030518,-0.07,-128.0,-0.08,2.83%,鑫科,-125.91
-134.86,1.12,0.0,5202.TWO,2025-12,-33.3,2025,-8.35,⚪ 數據不足,N/A,🌑 雙重衰退,13.5,-0.57,-126.76,-0.61,N/A,力新,-126.51000000000002
-148.96,-18.65,0.0,2231.TW,2025-12,-19.8,2025,-21.77,⚪ 數據不足,-15.73%,🌑 雙重衰退,130.0,-0.06,-103.64,-1.63,23.65%,為升,-127.19000000000001
-137.5,-7.46,0.0,2024.TW,2025-12,-3.75,2025,-9.83,⚪ 數據不足,2.74%,🌑 雙重衰退,14.3999996185,-0.14,-380.0,-0.06,8.85%,志聯,-127.67
-142.57,-12.06,0.0,1583.TW,2025-12,-399.0,2025,-12.11,⚪ 數據不足,-2.95%,🌑 雙重衰退,47.0499992371,-5.75,-269.21,-4.83,19.66%,程泰,-130.45999999999998
-138.3,-10.98,0.0,3390.TWO,2025-12,-30.0,2025,-7.45,⚪ 數據不足,1.24%,🌑 雙重衰退,28.75,-0.72,-158.97,-0.55,17.06%,旭軟,-130.85000000000002
-147.12,-17.54,0.0,3092.TW,2025-12,-208.2,2025,-15.24,⚪ 數據不足,-21.28%,🌑 雙重衰退,31.7999992371,-4.31,-174.52,-5.14,1.51%,鴻碩,-131.88
-102.7,27.89,0.0,6693.TWO,2025-12,-48.45,2025,29.21,⚪ 數據不足,N/A,📉 獲利侵蝕,145.0,-1.12,-150.45,-0.09,N/A,廣閎科,-131.91
-130.48,2.41,0.0,2425.TW,2025-12,-35.4,2025,2.17,⚪ 數據不足,0.94%,📉 獲利侵蝕,29.6000003815,-0.95,-439.29,-0.32,8.50%,承啟,-132.64999999999998
-143.48,-10.29,0.0,1905.TW,2025-12,-34.35,2025,-9.63,⚪ 數據不足,-6.00%,🌑 雙重衰退,13.6000003815,-0.85,-1316.67,-0.56,4.37%,華紙,-133.85
-138.31,-5.52,0.0,2461.TW,2025-12,-18.299999999999997,2025,-4.36,⚪ 數據不足,-2.69%,🌑 雙重衰退,17.3999996185,-0.32,-117.82,-0.61,18.99%,光群雷,-133.95
-147.27,-6.38,0.0,6243.TW,2025-12,-13.499999999999998,2025,-12.93,⚪ 數據不足,N/A,🌑 雙重衰退,34.75,-0.32,-145.59,-0.52,N/A,迅杰,-134.34
-124.23,6.21,0.0,4923.TWO,2025-12,0.0,2025,10.31,⚪ 數據不足,-11.28%,📉 獲利侵蝕,0.0,-4.75,-176.51,-5.26,25.62%,力士,-134.54
-141.67,-5.88,0.0,6233.TWO,2025-12,-6.75,2025,-7.12,⚪ 數據不足,N/A,🌑 雙重衰退,28.75,-0.08,-122.86,-0.16,N/A,旺玖,-134.54999999999998
-159.3,-21.06,0.0,6609.TWO,2025-12,-40.5,2025,-24.27,⚪ 數據不足,N/A,🌑 雙重衰退,37.0,-0.68,-128.33,-1.53,N/A,瀧澤科,-135.03
-146.49,-10.01,0.0,3230.TWO,2025-12,-54.15,2025,-9.35,⚪ 數據不足,-37.72%,🌑 雙重衰退,37.2000007629,-1.15,-133.82,-1.6,7.05%,錦明,-137.14000000000001
-143.4,-1.99,0.0,3178.TWO,2025-12,-11.549999999999999,2025,-4.4,⚪ 數據不足,-7.19%,🌑 雙重衰退,71.3000030518,-0.34,-148.57,-0.46,9.34%,公準,-139.0
-136.36,-1.99,0.0,2369.TW,2025-12,-45.0,2025,3.45,⚪ 數據不足,-3.16%,📉 獲利侵蝕,29.0499992371,-0.99,-321.74,-1.05,2.66%,菱生,-139.81
-147.73,-6.57,0.0,1711.TW,2025-12,-5.7,2025,-7.34,⚪ 數據不足,-5.18%,🌑 雙重衰退,50.9000015259,-0.18,-150.0,-0.21,17.63%,永光,-140.39
-147.37,-8.4,0.0,8929.TWO,2025-12,-27.599999999999998,2025,-6.89,⚪ 數據不足,N/A,🌑 雙重衰退,15.1000003815,-0.48,-145.28,-0.45,N/A,富堡,-140.48000000000002
-140.6,0.48,0.0,3362.TWO,2025-12,-48.300000000000004,2025,0.9,⚪ 數據不足,-0.95%,📉 獲利侵蝕,108.5,-1.17,-159.18,-1.08,18.28%,先進光,-141.5
-142.47,-6.76,0.0,8121.TWO,2025-12,-18.000000000000004,2025,-0.85,⚪ 數據不足,N/A,🌑 雙重衰退,26.3999996185,-0.4,-145.45,-0.31,N/A,越峰,-141.62
-101.39,58.8,0.0,4419.TWO,2025-12,-51.9,2025,40.53,⚪ 數據不足,-10.31%,📉 獲利侵蝕,45.2999992371,-1.05,-483.33,-1.45,23.18%,皇家美食,-141.92000000000002
-128.95,32.23,0.0,6283.TW,2025-12,-15.9,2025,14.75,⚪ 數據不足,N/A,📉 獲利侵蝕,22.25,-0.2,42.86,-0.22,N/A,淳安,-143.7
-164.06,-15.72,0.0,1452.TW,2025-12,-19.8,2025,-20.25,⚪ 數據不足,-7.44%,🌑 雙重衰退,11.5500001907,-0.34,-187.18,-0.41,0.28%,宏益,-143.81
38.44,266.16,0.0,7711.TW,2025-12,0.0,2025,182.72,⚪ 數據不足,N/A,⚠️ 獲利稀釋,405.0,9.3,61.47,13.04,N/A,永擎,-144.28
-19.19,1.76,7.526382929374928,4966.TWO,2026-03,1293.4499999999998,2025,125.8,⚪ 中性觀察,N/A,📉 獲利侵蝕,649.0,34.51,6.64,6.77,N/A,譜瑞-KY,-144.99
-139.68,11.34,0.0,3272.TWO,2025-12,-228.3,2025,5.44,⚪ 數據不足,-26.32%,📉 獲利侵蝕,18.5,-4.94,-64.09,-7.65,2.51%,東碩,-145.12
-152.11,1.42,0.0,7584.TWO,2025-12,-9.000000000000002,2025,-5.13,⚪ 數據不足,N/A,🌑 雙重衰退,32.4000015259,-0.75,-117.9,-1.98,N/A,樂意,-146.98000000000002
-148.28,2.25,0.0,2340.TW,2025-12,-112.5,2025,0.61,⚪ 數據不足,-33.43%,📉 獲利侵蝕,36.8499984741,-2.2,-265.0,-2.88,-9.53%,台亞,-148.89000000000001
-169.49,-19.34,0.0,1599.TWO,2025-12,-27.9,2025,-18.58,⚪ 數據不足,-21.33%,🌑 雙重衰退,25.2000007629,-0.47,-149.46,-0.84,16.92%,宏佳騰,-150.91000000000003
18.35,258.74,0.0,6461.TWO,2025-12,-88.2,2025,170.31,⚪ 數據不足,N/A,⚠️ 獲利稀釋,18.6000003815,-1.8,15.1,-2.57,N/A,益得,-151.96
-171.43,-19.7,0.0,6120.TW,2025-12,-7.65,2025,-18.05,⚪ 數據不足,N/A,🌑 雙重衰退,12.9499998093,-0.17,-72.73,-0.19,N/A,達運,-153.38
-169.53,-19.29,0.0,6269.TW,2025-12,-254.54999999999998,2025,-15.48,⚪ 數據不足,N/A,🌑 雙重衰退,66.1999969482,-5.09,-593.15,-6.95,N/A,台郡,-154.05
-145.21,13.79,0.0,4183.TWO,2025-12,-14.85,2025,10.78,⚪ 數據不足,-6.40%,📉 獲利侵蝕,15.1000003815,-0.22,-120.0,-0.33,13.67%,福永生技,-155.99
-161.9,-3.88,0.0,2073.TWO,2025-12,0.0,2025,-5.8,⚪ 數據不足,-1.32%,🌑 雙重衰退,0.0,-0.33,-186.84,-0.39,10.83%,雄順,-156.1
0.95,190.34,0.0,4168.TWO,2025-12,-73.2,2025,157.54,⚪ 數據不足,-2058.21%,⚠️ 獲利稀釋,22.6000003815,-1.43,8.44,-2.16,19.48%,醣聯,-156.59
7.63,332.14,1.1754424128708763,4303.TWO,2025-12,686.55,2025,164.26,⚪ 中性觀察,-12.85%,⚠️ 獲利稀釋,53.7999992371,10.18,176.63,11.15,19.64%,信立,-156.63
-168.99,-11.35,0.0,4563.TWO,2025-12,-15.450000000000001,2025,-11.44,⚪ 數據不足,-25.78%,🌑 雙重衰退,42.4500007629,0.42,-85.52,-2.67,31.50%,百德,-157.55
-100.0,100.23,15.4999995231875,3073.TWO,2025-12,24.0,2025,58.33,❌ 暫避觀望,-34.05%,📉 獲利侵蝕,24.7999992371,0.22,-77.08,0.0,29.35%,天方能源,-158.32999999999998
35.21,192.39,0.0,1316.TW,2025-12,-32.25,2025,195.34,⚪ 數據不足,-1.86%,⚠️ 獲利稀釋,11.1000003815,-0.74,-127.59,-0.52,30.65%,上曜,-160.13
-181.91,-21.0,0.0,3437.TW,2025-12,-93.44999999999999,2025,-21.25,⚪ 數據不足,-29.37%,🌑 雙重衰退,23.6000003815,-2.03,-250.0,-2.65,2.13%,榮創,-160.66
-165.22,-0.34,0.0,5481.TWO,2025-12,-29.099999999999998,2025,-0.63,⚪ 數據不足,N/A,🌑 雙重衰退,21.5,-0.65,-400.0,-0.65,N/A,新華,-164.59
-109.76,63.23,0.0,1213.TW,2025-12,-32.7,2025,56.06,⚪ 數據不足,-19.69%,📉 獲利侵蝕,9.029999733,-0.65,13.33,-0.85,-3.68%,大飲,-165.82
-170.91,-8.31,0.0,5344.TWO,2025-12,-18.15,2025,-3.53,⚪ 數據不足,N/A,🌑 雙重衰退,18.1000003815,-0.39,-186.67,-0.39,N/A,立衛,-167.38
-178.05,-13.22,0.0,1586.TWO,2025-12,-23.55,2025,-10.57,⚪ 數據不足,-0.10%,🌑 雙重衰退,22.2999992371,-0.46,-205.0,-0.35,14.13%,和勤,-167.48000000000002
-156.8,8.46,0.0,6830.TW,2025-12,-52.8,2025,10.78,⚪ 數據不足,N/A,📉 獲利侵蝕,723.0,-0.64,-174.42,-0.71,N/A,汎銓,-167.58
82.98,148.72,0.0,5345.TWO,2025-12,-14.85,2025,250.8,⚪ 數據不足,N/A,⚠️ 獲利稀釋,22.7000007629,-0.3,80.26,-0.32,N/A,馥鴻,-167.82
23.4,693.83,0.0,4950.TWO,2025-12,-18.3,2025,191.86,⚪ 數據不足,N/A,⚠️ 獲利稀釋,16.4500007629,-0.43,-30.3,-0.36,N/A,金耘國際,-168.46
-175.3,-2.06,0.0,2723.TW,2025-12,-55.35000000000002,2025,-4.59,⚪ 數據不足,7.94%,🏰 高護城河,63.9000015259,-4.23,-295.83,-2.47,59.54%,美食-KY,-170.71
-222.73,-51.7,0.0,1742.TWO,2025-12,-42.15,2025,-51.69,⚪ 數據不足,-115.34%,🌑 雙重衰退,15.5500001907,-0.87,-171.9,-1.08,11.07%,台蠟,-171.04
-174.64,10.36,0.0,2726.TWO,2025-12,-110.7,2025,0.59,⚪ 數據不足,-51.18%,🏰 高護城河,10.6499996185,-1.77,-146.32,-3.55,54.90%,雅茗-KY,-175.23
-194.62,-21.96,0.0,6108.TW,2025-12,-43.65,2025,-18.04,⚪ 數據不足,N/A,🌑 雙重衰退,19.3500003815,-0.91,-140.99,-0.88,N/A,競國,-176.58
-184.44,3.32,0.0,4562.TW,2025-12,-39.15,2025,-7.78,⚪ 數據不足,-45.46%,🌑 雙重衰退,31.5,-0.76,-85.37,-1.28,31.44%,穎漢,-176.66
-178.42,1.7,0.0,6504.TW,2025-12,-79.35000000000001,2025,-1.5,⚪ 數據不足,N/A,🌑 雙重衰退,40.0,-2.15,-926.92,-1.09,N/A,南六,-176.92
-181.82,-2.33,0.0,2401.TW,2025-12,-12.15,2025,-2.04,⚪ 數據不足,-9.00%,🌑 雙重衰退,25.5,-0.26,-163.41,-0.37,45.66%,凌陽,-179.78
-188.3,-8.03,0.0,4716.TWO,2025-12,0.0,2025,-7.94,⚪ 數據不足,-9.40%,🌑 雙重衰退,0.0,-0.82,-174.29,-0.87,13.88%,大立,-180.36
-116.47,70.32,0.0,6103.TWO,2025-12,0.0,2025,66.84,⚪ 數據不足,N/A,📉 獲利侵蝕,0.0,-0.94,-230.99,-0.56,N/A,合邦,-183.31
-181.25,15.71,0.0,4558.TWO,2025-12,-27.900000000000002,2025,5.77,⚪ 數據不足,0.44%,📉 獲利侵蝕,19.2999992371,-0.36,-170.59,-0.39,9.03%,寶緯,-187.02
-183.36,4.01,0.0,2371.TW,2025-12,-60.75,2025,6.12,⚪ 數據不足,2.89%,📉 獲利侵蝕,30.2999992371,0.65,-77.78,-5.2,16.12%,大同,-189.48000000000002
-184.48,17.56,0.0,2342.TW,2025-12,-11.1,2025,7.56,⚪ 數據不足,-12.78%,📉 獲利侵蝕,31.6000003815,-0.23,-171.88,-0.49,9.49%,茂矽,-192.04
-190.0,1.51,0.0,3380.TW,2025-12,-19.8,2025,4.75,⚪ 數據不足,1.17%,📉 獲利侵蝕,34.9000015259,-0.37,-166.07,-0.36,18.44%,明泰,-194.75
-197.14,-14.79,0.0,4510.TWO,2025-12,-39.900000000000006,2025,-2.21,⚪ 數據不足,-1.97%,🌑 雙重衰退,43.2000007629,-0.91,-190.91,-1.02,14.87%,高鋒,-194.92999999999998
-186.67,5.01,0.0,3060.TW,2025-12,-15.15,2025,8.85,⚪ 數據不足,3.00%,📉 獲利侵蝕,27.0,-0.46,-1633.33,-0.39,13.72%,銘異,-195.51999999999998
-140.0,62.57,32.30215937115108,1235.TW,2025-12,20.85,2025,55.97,❌ 暫避觀望,-0.09%,📉 獲利侵蝕,44.9000015259,0.59,-60.42,-0.03,27.19%,興泰,-195.97
-192.54,2.76,0.0,3086.TWO,2025-12,-22.2,2025,5.99,⚪ 數據不足,-19.63%,📉 獲利侵蝕,42.5,-0.58,-190.63,-0.62,44.07%,華義*,-198.53
-197.83,4.15,0.0,1467.TW,2025-12,-30.3,2025,2.23,⚪ 數據不足,1.90%,📉 獲利侵蝕,7.5599999428,-0.79,-297.5,-0.45,23.39%,南緯,-200.06
-203.45,3.59,0.0,1101.TW,2025-12,-41.1,2025,-3.11,⚪ 數據不足,3.76%,🌑 雙重衰退,24.4500007629,-1.28,-225.26,-1.6,18.49%,台泥,-200.33999999999997
-208.33,-3.15,0.0,3710.TWO,2025-12,-35.24999999999999,2025,-5.25,⚪ 數據不足,-7.36%,🌑 雙重衰退,7.2300000191,-0.7,-40.0,-1.48,17.49%,連展投控,-203.08
-275.59,-76.3,0.0,8171.TWO,2025-12,-232.95,2025,-66.93,⚪ 數據不足,N/A,🌑 雙重衰退,23.0499992371,-4.13,-687.23,-5.17,N/A,天宇,-208.65999999999997
674.7,398.67,0.0,7740.TW,2025-12,0.0,2025,885.03,⚪ 數據不足,N/A,⚠️ 獲利稀釋,0.0,3.22,453.41,4.9,N/A,熙特爾-創,-210.32999999999993
-170.37,84.34,0.0,6101.TWO,2025-12,-11.700000000000001,2025,43.01,⚪ 數據不足,N/A,📉 獲利侵蝕,39.0,-0.32,-196.97,-0.19,N/A,寬魚國際,-213.38
-191.67,42.77,87.47126261390807,8374.TW,2025-12,13.049999999999999,2025,23.94,❌ 暫避觀望,N/A,📉 獲利侵蝕,76.0999984741,0.7,250.0,-0.55,N/A,羅昇,-215.60999999999999
-219.05,-0.87,0.0,2426.TW,2025-12,-7.65,2025,-2.43,⚪ 數據不足,-2.91%,🌑 雙重衰退,47.7000007629,-0.18,-142.86,-0.25,10.78%,鼎元,-216.62
-184.62,27.42,0.0,4127.TWO,2025-12,-10.200000000000001,2025,32.86,⚪ 數據不足,-18.66%,🏰 高護城河,38.3499984741,-0.17,-206.25,-0.22,56.44%,天良,-217.48000000000002
-234.57,-15.29,0.0,2482.TW,2025-12,-45.150000000000006,2025,-16.89,⚪ 數據不足,-38.32%,🌑 雙重衰退,17.3500003815,-0.83,-225.76,-1.09,35.81%,連宇,-217.68
-207.69,12.21,0.0,3066.TWO,2025-12,-89.4,2025,10.12,⚪ 數據不足,-18.85%,📉 獲利侵蝕,18.25,-1.62,-218.25,-1.4,38.23%,李洲,-217.81
-181.88,25.54,0.0,1312.TW,2025-12,-134.54999999999998,2025,37.74,⚪ 數據不足,-15.47%,📉 獲利侵蝕,12.6999998093,-2.86,-197.87,-3.97,-5.49%,國喬,-219.62
6.32,4.01,10.311398354876616,1773.TW,2026-03,255.29999999999998,2025,230.24,⚪ 中性觀察,23.35%,⚠️ 獲利稀釋,175.5,6.81,-5.55,2.02,37.55%,勝一,-223.92000000000002
-255.07,-63.89,0.0,3535.TW,2025-12,-74.55000000000001,2025,-31.12,⚪ 數據不足,12.45%,🌑 雙重衰退,114.0,-1.74,-285.11,-1.07,35.79%,晶彩科,-223.95
-233.33,2.47,0.0,2431.TW,2025-12,-45.45,2025,-7.04,⚪ 數據不足,-168.74%,🌑 雙重衰退,11.1999998093,-0.51,-6.25,-2.1,-118.71%,聯昌,-226.29000000000002
-48.33,100.01,430.43478260869557,6199.TWO,2025-12,3.4500000000000006,2025,178.46,❌ 暫避觀望,N/A,📉 獲利侵蝕,99.0,0.45,-33.82,0.31,N/A,天品,-226.79000000000002
50.0,572.93,13.126491646778042,2363.TW,2025-12,62.85000000000001,2025,281.98,⚪ 中性觀察,-2.89%,⚠️ 獲利稀釋,55.0,1.46,37.74,1.53,27.33%,矽統,-231.98000000000002
-234.62,-3.8,0.0,2702.TW,2025-12,-24.0,2025,-2.27,⚪ 數據不足,10.47%,🏰 高護城河,15.6000003815,-0.61,-284.85,-0.35,89.24%,華園,-232.35
-244.52,-11.93,0.0,8450.TWO,2025-12,-175.79999999999998,2025,-9.3,⚪ 數據不足,N/A,🌑 雙重衰退,16.6499996185,-3.03,-288.46,-5.34,N/A,霹靂,-235.22
-244.44,-7.88,0.0,5392.TWO,2025-12,-21.599999999999998,2025,-7.8,⚪ 數據不足,N/A,🌑 雙重衰退,36.1500015259,-0.39,-378.57,-0.26,N/A,能率,-236.64
-291.67,-51.29,0.0,8937.TWO,2025-12,-64.2,2025,-50.21,⚪ 數據不足,N/A,🌑 雙重衰退,36.2999992371,-1.63,-800.0,-0.71,N/A,合騏*,-241.46
-150.36,108.47,0.0,6869.TW,2025-12,-35.099999999999994,2025,96.9,⚪ 數據不足,N/A,📉 獲利侵蝕,82.3000030518,1.57,51.96,-4.2,N/A,雲豹能源,-247.26000000000002
-265.31,-19.02,0.0,4513.TWO,2025-12,-67.35000000000001,2025,-15.54,⚪ 數據不足,-32.66%,🌑 雙重衰退,15.1999998093,-1.15,-238.24,-1.79,8.95%,福裕,-249.77
-270.99,-11.59,0.0,3545.TW,2025-12,-16.95,2025,-17.79,⚪ 數據不足,-7.17%,🌑 雙重衰退,53.0,1.55,-16.29,-4.64,20.78%,敦泰,-253.20000000000002
-276.79,-18.05,0.0,6854.TW,2025-12,-124.35000000000001,2025,-23.56,⚪ 數據不足,N/A,🌑 雙重衰退,169.5,-3.06,-451.85,-1.02,N/A,錼創科技-KY創,-253.23000000000002
-266.0,-6.86,0.0,2464.TW,2025-12,-29.849999999999998,2025,-10.95,⚪ 數據不足,-3.37%,🌑 雙重衰退,91.6999969482,-0.58,-352.17,-0.84,17.62%,盟立,-255.05
-258.33,-2.24,0.0,6547.TWO,2025-12,-25.95,2025,1.24,⚪ 數據不足,N/A,📉 獲利侵蝕,48.0,-0.44,-144.44,-0.86,N/A,高端疫苗,-259.57
-328.07,-65.94,0.0,8087.TWO,2025-12,-50.85,2025,-67.66,⚪ 數據不足,N/A,🌑 雙重衰退,34.0999984741,-1.16,-670.0,-1.32,N/A,麗升能源,-260.40999999999997
36.07,257.45,0.0,4131.TWO,2025-12,-22.95,2025,297.52,⚪ 數據不足,-26.13%,⚠️ 獲利稀釋,35.7000007629,-0.43,61.95,-0.78,34.86%,浩泰,-261.45
