expansion,prev_eps,est_price,gm,symbol,advice,rev_yoy,date,name,price,prev_rev_yoy,prev_year,eps,status,prev_eps_yoy,pe,om,eps_yoy
-22.64,-1.29,-66.3,19.82%,2258.TW,⚪ 數據不足,-51.34,2025-12,鴻華先進-創,31.0499992371,-48.42,2025,-2.15,🌑 雙重衰退,-74.32,0.0,-262.93%,-73.98
-22.64,1.51,76.35,N/A,6205.TW,❌ 暫避觀望,-3.02,2025-12,詮欣,78.6999969482,-0.59,2025,2.0,🌑 雙重衰退,-32.58,15.461688987858546,N/A,-25.66
-22.66,5.79,274.95000000000005,N/A,6922.TWO,⚪ 中性觀察,13.67,2025-12,宸曜,186.5,24.0,2025,6.9,📉 獲利侵蝕,-0.69,10.174577195853791,N/A,-8.99
-22.7,2.32,132.14999999999998,23.43%,1341.TW,⚪ 中性觀察,-7.95,2025-12,富林-KY,62.0999984741,-5.97,2025,3.71,🌑 雙重衰退,-36.61,7.048807999330307,12.74%,-30.65
-22.75,1.92,101.85,37.27%,2455.TW,❌ 暫避觀望,4.29,2025-12,全新,320.0,-3.9,2025,2.97,📉 獲利侵蝕,-34.36,47.12812960235641,21.78%,-18.46
-22.799999999999997,1.89,99.45,N/A,5222.TW,❌ 暫避觀望,-26.68,2025-12,全訊,112.5,-28.87,2025,2.51,🌑 雙重衰退,-50.93,16.968325791855204,N/A,-49.48
-22.869999999999997,3.18,156.0,N/A,6776.TW,⚪ 中性觀察,14.84,2025-12,展�眥篕�,59.5,17.25,2025,4.2,📉 獲利侵蝕,2.91,5.721153846153846,N/A,-8.03
-22.950000000000003,22.26,1107.15,N/A,6944.TW,⚪ 中性觀察,64.2,2025-12,兆聯實業,937.0,60.19,2025,32.29,⚠️ 獲利稀釋,39.26,12.694756808020593,N/A,41.25
-23.010000000000005,-1.46,-71.25,-26.90%,4909.TWO,⚪ 數據不足,-89.32,2025-12,新復興,48.0999984741,-89.05,2025,-1.25,🌑 雙重衰退,-117.3,0.0,-63.96%,-112.33
-23.129999999999995,1.06,53.25,5.82%,2324.TW,⚪ 中性觀察,-16.78,2025-12,仁寶,36.1500015259,-16.8,2025,1.38,🌑 雙重衰退,-42.93,10.183099021380283,1.38%,-39.91
-23.349999999999998,3.37,172.35,37.68%,1294.TWO,⚪ 中性觀察,4.02,2025-12,漢田生技,77.5,-5.13,2025,4.6,📉 獲利侵蝕,-27.88,6.744995648389904,21.70%,-19.33
-23.369999999999997,1.65,78.6,N/A,6671.TW,⚪ 中性觀察,-2.1,2025-12,三能-KY,25.7000007629,-0.04,2025,2.37,🌑 雙重衰退,-24.66,4.904580298263359,N/A,-25.47
-23.369999999999997,2.77,137.10000000000002,19.39%,2375.TW,❌ 暫避觀望,5.35,2025-12,凱美,161.0,5.21,2025,3.73,📉 獲利侵蝕,-20.4,17.61487964989059,7.43%,-18.02
-23.5,-3.2,-149.25000000000003,8.14%,2939.TW,⚪ 數據不足,-0.82,2025-12,永邑-KY,21.6499996185,17.04,2025,-3.68,🌑 雙重衰退,-25.49,0.0,-46.94%,-24.32
-23.520000000000003,9.06,0.0,N/A,7786.TW,⚪ 數據不足,53.42,2025-12,東方風能,130.0,57.65,2025,11.11,⚠️ 獲利稀釋,49.5,0.0,N/A,29.9
-23.59,3.73,194.25,25.97%,3265.TWO,⚪ 中性觀察,11.55,2025-12,台星科,169.5,10.78,2025,5.48,📉 獲利侵蝕,-20.3,13.08880308880309,19.26%,-12.04
-23.590000000000003,-0.16,-7.800000000000001,37.85%,4113.TWO,⚪ 數據不足,-89.32,2025-12,聯上,16.5499992371,-87.01,2025,-0.43,🌑 雙重衰退,-105.26,0.0,-47.25%,-112.91
-23.640000000000004,3.61,241.05,34.04%,2348.TW,⚪ 中性觀察,-27.63,2025-12,海悅,72.5999984741,-24.42,2025,6.85,🌑 雙重衰退,-70.84,4.5177348148164285,22.47%,-51.27
-23.669999999999998,1.04,50.099999999999994,40.97%,3093.TWO,❌ 暫避觀望,38.76,2025-12,港建*,60.2999992371,87.79,2025,1.22,⚠️ 獲利稀釋,100.0,18.05389198715569,11.18%,15.09
-23.72,2.01,103.49999999999999,31.96%,1307.TW,⚪ 中性觀察,0.33,2025-12,三芳,35.2000007629,0.47,2025,2.85,📉 獲利侵蝕,-27.17,5.101449385927536,13.66%,-23.39
-23.81,0.53,24.0,30.11%,3071.TWO,❌ 暫避觀望,-5.82,2025-12,協禧,32.5499992371,-8.68,2025,0.57,🌑 雙重衰退,10.42,20.3437495231875,7.94%,-29.63
-23.91,1.45,68.85,N/A,8032.TWO,⚪ 中性觀察,25.77,2025-12,光菱,43.25,20.85,2025,2.19,⚠️ 獲利稀釋,-11.59,9.422657952069716,N/A,1.86
-23.93,-1.31,-69.75,39.56%,4737.TW,⚪ 數據不足,-4.92,2025-12,華廣,54.9000015259,-1.39,2025,-2.68,🌑 雙重衰退,16.13,0.0,-24.14%,-28.85
-24.110000000000003,2.29,115.80000000000001,N/A,6277.TW,⚪ 中性觀察,-1.49,2025-12,宏正,73.1999969482,-2.96,2025,3.08,🌑 雙重衰退,-15.81,9.48186488966321,N/A,-25.6
-24.21,1.59,90.75000000000001,N/A,6482.TWO,⚪ 中性觀察,-10.07,2025-12,弘煜科,29.7999992371,0.15,2025,2.32,🌑 雙重衰退,-21.29,4.92561970861157,N/A,-34.28
-24.229999999999997,9.4,433.79999999999995,N/A,6640.TWO,❌ 暫避觀望,10.19,2025-12,均華,1020.0,26.61,2025,12.75,📉 獲利侵蝕,0.87,35.26970954356847,N/A,-14.04
-24.230000000000004,-0.37,1.0499999999999998,20.96%,2101.TW,❌ 暫避觀望,-44.61,2025-12,南港,33.0,-49.07,2025,1.01,🔄 轉虧為盈,-111.11,471.4285714285715,4.39%,-68.84
-24.36,3.34,169.64999999999998,30.24%,2393.TW,⚪ 中性觀察,-6.36,2025-12,億光,67.5,-6.27,2025,4.6,🌑 雙重衰退,-29.98,5.96816976127321,9.23%,-30.72
-24.36,2.6,141.45000000000002,N/A,6962.TW,⚪ 中性觀察,-15.03,2025-12,奕力-KY,34.7999992371,-16.15,2025,2.87,🌑 雙重衰退,-35.9,3.690349866076352,N/A,-39.39
-24.54,1.62,65.4,13.61%,1609.TW,⚪ 中性觀察,3.39,2025-12,大亞,36.2999992371,3.44,2025,1.65,📉 獲利侵蝕,-11.48,8.325687898417431,8.70%,-21.15
-24.549999999999997,2.89,152.25,N/A,6245.TWO,⚪ 中性觀察,-3.53,2025-12,立端,82.4000015259,-3.19,2025,4.38,🌑 雙重衰退,-32.55,8.118226751320197,N/A,-28.08
-24.57,0.96,53.7,14.91%,2432.TW,⚪ 中性觀察,25.63,2025-12,倚天酷��-創,28.3999996185,23.4,2025,1.88,⚠️ 獲利稀釋,-15.52,7.932960787290503,7.25%,1.06
-24.58,3.41,160.79999999999998,N/A,6913.TWO,⚪ 中性觀察,21.66,2025-12,鴻呈,123.0,29.26,2025,4.34,📉 獲利侵蝕,32.81,11.473880597014926,N/A,-2.92
-24.800000000000004,4.69,233.55,N/A,6227.TWO,⚪ 中性觀察,41.88,2025-12,茂綸,130.5,49.53,2025,7.54,⚠️ 獲利稀釋,12.47,8.38150289017341,N/A,17.08
-24.99,13.7,714.6,6.33%,2382.TW,⚪ 中性觀察,50.54,2025-12,廣達,370.0,49.49,2025,19.45,⚠️ 獲利稀釋,20.44,7.766582703610411,3.76%,25.55
-25.04,1.06,49.05,N/A,6151.TWO,⚪ 中性觀察,3.42,2025-12,晉倫,41.8499984741,2.96,2025,1.16,📉 獲利侵蝕,-10.17,12.798164670978593,N/A,-21.62
-25.05,0.5,26.1,38.83%,1597.TW,❌ 暫避觀望,9.81,2025-12,直得,143.5,2.59,2025,0.91,📉 獲利侵蝕,-36.36,82.47126436781609,9.16%,-15.24
-25.14,1.98,92.55000000000001,23.29%,1504.TW,⚪ 中性觀察,6.99,2025-12,東元,68.4000015259,4.91,2025,2.42,📉 獲利侵蝕,-17.76,11.085899761085898,6.47%,-18.15
-25.31,3.72,194.55,N/A,6143.TWO,⚪ 中性觀察,15.03,2025-12,振曜,88.6999969482,15.7,2025,6.46,📉 獲利侵蝕,-24.7,6.8388586698689275,N/A,-10.28
-25.45,4.37,217.79999999999998,12.33%,2535.TW,⚪ 中性觀察,50.25,2025-12,達欣工,90.8000030518,47.68,2025,6.5,⚠️ 獲利稀釋,25.0,6.253443736349863,8.34%,24.8
-25.5,3.19,158.39999999999998,16.71%,2250.TW,⚪ 中性觀察,-8.12,2025-12,IKKA-KY,61.0999984741,-5.59,2025,3.99,🌑 雙重衰退,-40.86,5.785984703986743,2.64%,-33.62
-25.520000000000003,2.14,110.1,17.58%,1723.TW,⚪ 中性觀察,-23.4,2025-12,中碳,85.9000015259,-22.96,2025,2.65,🌑 雙重衰退,-48.53,11.702997483092643,7.03%,-48.92
-25.940000000000005,5.62,284.1,N/A,8996.TW,❌ 暫避觀望,64.37,2025-12,高力,1140.0,42.57,2025,9.07,⚠️ 獲利稀釋,1.46,60.190073917634635,N/A,38.43
-25.96,14.09,719.0999999999999,29.04%,3592.TW,⚪ 中性觀察,-8.12,2025-12,瑞鼎,268.0,-8.48,2025,18.24,🌑 雙重衰退,-36.42,5.59032123487693,5.17%,-34.08
-26.12,8.4,398.25000000000006,28.63%,4770.TW,⚪ 中性觀察,-26.81,2025-12,上品,214.0,-24.07,2025,10.2,🌑 雙重衰退,-48.81,8.060263653483991,14.44%,-52.93
-26.18,2.43,124.95,54.86%,4549.TWO,⚪ 中性觀察,-3.48,2025-12,桓達,107.5,-0.17,2025,3.32,🏰 高護城河,-27.89,12.90516206482593,13.53%,-29.66
-26.189999999999998,0.33,16.5,24.73%,3024.TW,⚪ 中性觀察,-31.39,2025-12,憶聲,12.1999998093,25.83,2025,0.28,🌑 雙重衰退,65.0,11.090908917545454,-2.71%,-57.58
-26.259999999999998,0.96,51.75,N/A,8183.TWO,⚪ 中性觀察,-0.51,2025-12,精星,30.4500007629,6.74,2025,2.39,🌑 雙重衰退,-46.02,8.826087177652173,N/A,-26.77
-26.36,0.94,47.7,23.19%,1227.TW,⚪ 中性觀察,-3.8,2025-12,佳格,28.8500003815,-2.17,2025,1.33,🌑 雙重衰退,-32.61,9.07232716399371,4.10%,-30.16
-26.47,1.58,60.6,17.44%,3015.TW,⚪ 中性觀察,12.58,2025-12,全漢,58.5,17.03,2025,1.86,📉 獲利侵蝕,-21.39,14.48019801980198,-0.45%,-13.89
-26.58,6.88,361.5,N/A,5292.TW,⚪ 中性觀察,27.29,2025-12,華懋,209.0,37.75,2025,9.93,⚠️ 獲利稀釋,2.53,8.67219917012448,N/A,0.71
-26.729999999999997,13.32,689.6999999999999,29.12%,3693.TWO,⚪ 中性觀察,-11.96,2025-12,營邦,491.5,-5.96,2025,15.5,🌑 雙重衰退,-36.05,10.689430187037843,0.48%,-38.69
-26.800000000000004,1.46,70.8,63.82%,3580.TWO,❌ 暫避觀望,-34.55,2025-12,友威科,95.0,-37.28,2025,1.94,🏰 高護城河,-66.67,20.1271186440678,13.96%,-61.35
-26.86,4.35,227.1,N/A,6651.TWO,⚪ 中性觀察,3.91,2025-12,全宇昕,126.0,9.61,2025,6.32,📉 獲利侵蝕,-27.55,8.322324966974902,N/A,-22.95
-26.96,1.11,60.300000000000004,16.95%,2427.TW,⚪ 中性觀察,33.95,2025-12,三商電,22.0,18.73,2025,1.53,⚠️ 獲利稀釋,8.91,5.4726368159203975,3.22%,6.99
-27.08,19.48,1016.8499999999999,19.04%,3443.TW,❌ 暫避觀望,36.32,2025-12,創意,4105.0,14.3,2025,28.13,⚠️ 獲利稀釋,0.26,60.554654078772685,10.13%,9.24
-27.14,6.27,360.5999999999999,N/A,6279.TWO,⚪ 中性觀察,11.63,2025-12,胡連,120.5,13.16,2025,10.74,📉 獲利侵蝕,-32.23,5.012479201331116,N/A,-15.51
-27.19,8.68,463.50000000000006,42.20%,1519.TW,❌ 暫避觀望,20.89,2025-12,華城,773.0,25.2,2025,13.99,📉 獲利侵蝕,-8.44,25.016181229773462,19.22%,-6.3
-27.29,-8.15,-356.70000000000005,10.51%,3691.TWO,⚪ 數據不足,-8.54,2025-12,碩禾,167.0,-33.93,2025,-7.62,🌑 雙重衰退,-436.18,0.0,-1.93%,-35.83
-27.39,2.31,97.64999999999999,N/A,9921.TW,⚪ 中性觀察,-15.47,2025-12,巨大,75.6999969482,-16.86,2025,1.84,🌑 雙重衰退,-58.3,11.628263740122888,N/A,-42.86
-27.490000000000002,47.64,2474.55,51.54%,3533.TW,⚪ 中性觀察,12.28,2025-12,嘉澤,2145.0,12.55,2025,70.17,🏰 高護城河,-16.1,13.002364066193854,29.92%,-15.21
-27.52,5.32,288.90000000000003,N/A,6768.TW,⚪ 中性觀察,10.46,2025-12,志強-KY,95.3000030518,16.51,2025,6.77,📉 獲利侵蝕,-8.3,4.948079078494288,N/A,-17.06
-27.71,1.78,50.4,25.49%,4905.TWO,❌ 暫避觀望,22.56,2025-12,台聯電,72.9000015259,23.69,2025,2.76,📉 獲利侵蝕,-10.55,21.696429025565475,0.20%,-5.15
-27.759999999999998,0.24,8.700000000000001,N/A,5291.TWO,❌ 暫避觀望,9.81,2025-12,邑昇,64.1999969482,9.23,2025,0.31,📉 獲利侵蝕,-24.24,110.68964991068964,N/A,-17.95
-27.87,-0.39,-35.699999999999996,N/A,8085.TWO,⚪ 數據不足,10.43,2025-12,福華,12.6999998093,7.62,2025,-1.01,📉 獲利侵蝕,40.0,0.0,N/A,-17.44
-27.87,2.95,144.9,18.27%,2492.TW,❌ 暫避觀望,4.91,2025-12,華新科,417.5,4.98,2025,4.74,📉 獲利侵蝕,-30.82,43.219461697722565,6.37%,-22.96
-27.950000000000003,-1.11,-61.49999999999999,N/A,6668.TW,⚪ 數據不足,24.6,2025-12,中揚光,38.25,17.0,2025,-1.93,📉 獲利侵蝕,11.02,0.0,N/A,-3.35
-27.96,2.58,126.15,N/A,5203.TW,⚪ 中性觀察,18.91,2025-12,訊連,68.0,16.83,2025,3.63,📉 獲利侵蝕,-10.73,8.085612366230677,N/A,-9.05
-28.09,0.64,29.550000000000004,31.61%,4164.TW,❌ 暫避觀望,22.15,2025-12,承業醫,30.6000003815,23.64,2025,1.0,📉 獲利侵蝕,-18.92,15.532995117512689,15.00%,-5.94
-28.18,2.54,0.0,N/A,6887.TW,⚪ 數據不足,-12.03,2025-12,寶綠特-KY,0.0,-2.88,2025,4.58,🌑 雙重衰退,0.0,0.0,N/A,-40.21
-28.209999999999994,-1.99,-65.1,N/A,9906.TW,⚪ 數據不足,-70.37,2025-12,欣巴巴,43.7000007629,-85.68,2025,0.09,🔄 轉虧為盈,-155.28,0.0,N/A,-98.58
-28.340000000000003,6.01,219.74999999999997,52.84%,1436.TW,⚪ 中性觀察,-44.06,2025-12,華友聯,45.7999992371,-39.72,2025,5.39,🏰 高護城河,-67.23,3.126279811406144,-23.97%,-72.4
-28.379999999999995,5.02,255.6,30.63%,2233.TW,❌ 暫避觀望,-10.49,2025-12,宇隆,293.0,-9.39,2025,6.7,🌑 雙重衰退,-41.63,17.194835680751176,10.84%,-38.87
-28.64,2.72,0.0,32.99%,2476.TW,⚪ 數據不足,12.66,2025-12,鉅祥,0.0,10.54,2025,4.36,📉 獲利侵蝕,-30.26,0.0,19.39%,-15.98
-28.85,3.64,195.6,23.25%,4551.TW,⚪ 中性觀察,1.71,2025-12,智伸科,138.5,1.19,2025,6.04,📉 獲利侵蝕,-23.04,10.62116564417178,11.86%,-27.14
-28.85,0.53,19.499999999999996,15.31%,2905.TW,⚪ 中性觀察,-20.78,2025-12,三商,14.3000001907,-7.06,2025,0.71,🌑 雙重衰退,-66.44,11.00000014669231,0.88%,-49.63
-29.259999999999998,1.48,0.0,N/A,7782.TWO,⚪ 數據不足,-1.62,2025-12,光速火箭,25.0,2.13,2025,2.13,🌑 雙重衰退,-8.07,0.0,N/A,-30.88
-29.520000000000003,0.78,40.05,30.16%,4161.TWO,⚪ 中性觀察,-3.25,2025-12,聿新科,22.7999992371,-5.67,2025,1.23,🌑 雙重衰退,-39.02,8.539325556966292,10.81%,-32.77
-29.700000000000003,2.1,111.14999999999999,25.58%,4721.TWO,⚪ 中性觀察,19.28,2025-12,美琪瑪,91.5999984741,25.22,2025,3.01,📉 獲利侵蝕,-20.75,12.36167320838057,18.00%,-10.42
-29.91,1.11,76.20000000000002,37.08%,2748.TW,⚪ 中性觀察,-0.76,2025-12,雲品,40.0499992371,-0.81,2025,2.17,🌑 雙重衰退,-42.78,7.883858117539369,16.89%,-30.67
-30.02,4.64,239.70000000000002,N/A,8255.TWO,⚪ 中性觀察,6.91,2025-12,朋程,159.5,10.7,2025,6.32,📉 獲利侵蝕,-28.62,9.981226533166458,N/A,-23.11
-30.200000000000003,0.5,25.65,N/A,5471.TW,❌ 暫避觀望,-2.51,2025-12,松翰,51.7000007629,-1.99,2025,0.72,🌑 雙重衰退,-41.86,30.23391857479532,N/A,-32.71
-30.32,4.03,186.15,N/A,6412.TW,⚪ 中性觀察,-7.33,2025-12,群電,91.4000015259,-2.55,2025,5.2,🌑 雙重衰退,-34.89,7.365028326019339,N/A,-37.65
-30.38,1.0,52.8,N/A,8011.TW,⚪ 中性觀察,-16.56,2025-12,台通,17.9500007629,-22.22,2025,1.3,🌑 雙重衰退,26.58,5.0994320349147735,N/A,-46.94
-30.45,0.48,23.7,8.57%,4401.TWO,⚪ 中性觀察,-0.68,2025-12,東隆興,14.0,0.86,2025,0.73,🌑 雙重衰退,-33.33,8.860759493670887,1.90%,-31.13
-30.939999999999998,0.95,29.7,N/A,6136.TW,⚪ 中性觀察,29.83,2025-12,富爾特,25.0,26.89,2025,0.89,📉 獲利侵蝕,15.85,12.626262626262626,N/A,-1.11
-30.96,3.16,165.75,29.23%,2493.TW,❌ 暫避觀望,3.03,2025-12,揚博,188.5,1.62,2025,4.36,📉 獲利侵蝕,-32.04,17.058823529411764,18.00%,-27.93
-30.98,1.78,94.64999999999999,N/A,6642.TWO,⚪ 中性觀察,3.61,2025-12,富致,83.5999984741,6.19,2025,2.6,📉 獲利侵蝕,-34.8,13.248811168637086,N/A,-27.37
-31.0,1.82,184.20000000000002,28.22%,2548.TW,⚪ 中性觀察,152.88,2025-12,華固,104.0,-32.14,2025,10.15,⚠️ 獲利稀釋,-63.6,8.469055374592832,24.04%,121.88
-31.14,1.3,64.05,N/A,9918.TW,⚪ 中性觀察,2.96,2025-12,欣天然,43.4000015259,5.03,2025,1.61,📉 獲利侵蝕,-28.09,10.163934783583139,N/A,-28.18
-31.299999999999997,6.23,316.35,42.21%,2881.TW,⚪ 中性觀察,9.74,2025-12,富邦金,125.5,-2.69,2025,8.37,📉 獲利侵蝕,-26.79,5.950687529634898,22.46%,-21.56
-31.369999999999997,-0.17,5.3999999999999995,N/A,6163.TWO,❌ 暫避觀望,10.94,2025-12,華電網,49.8499984741,9.55,2025,0.75,🔄 轉虧為盈,-14.29,138.4722179836111,N/A,-20.43
-31.460000000000004,-1.94,-95.1,11.98%,2208.TW,⚪ 數據不足,50.27,2025-12,台船,17.6499996185,59.58,2025,-1.77,⚠️ 獲利稀釋,-95.96,0.0,7.19%,18.81
-31.479999999999997,0.72,40.5,N/A,6148.TWO,⚪ 中性觀察,19.79,2025-12,驊宏資,35.0499992371,9.72,2025,1.36,📉 獲利侵蝕,-40.0,12.981481198925927,N/A,-11.69
-31.56,4.21,203.85000000000002,17.93%,3090.TW,❌ 暫避觀望,29.54,2025-12,日電貿,233.0,32.55,2025,5.48,📉 獲利侵蝕,17.53,17.14495952906549,10.80%,-2.02
-31.68,1.52,74.55,21.67%,2374.TW,⚪ 中性觀察,60.25,2025-12,佳能,71.6999969482,45.79,2025,2.44,⚠️ 獲利稀釋,0.0,14.426558742092555,8.17%,28.57
-31.72,3.02,159.9,N/A,6469.TWO,⚪ 中性觀察,9.39,2025-12,大樹,76.9000015259,10.06,2025,4.01,📉 獲利侵蝕,-21.61,7.2138838204409,N/A,-22.33
-31.759999999999998,4.87,236.99999999999997,11.11%,2377.TW,⚪ 中性觀察,16.34,2025-12,微星,133.5,17.9,2025,6.8,📉 獲利侵蝕,-34.98,8.449367088607595,2.63%,-15.42
-31.96,3.96,194.84999999999997,N/A,8091.TWO,❌ 暫避觀望,6.82,2025-12,翔名,237.0,4.35,2025,5.89,📉 獲利侵蝕,-28.13,18.244803695150118,N/A,-25.14
-32.11,0.72,30.749999999999996,N/A,6418.TWO,❌ 暫避觀望,-1.53,2025-12,詠昇,31.8500003815,-3.81,2025,0.73,🌑 雙重衰退,-1.37,15.536585551951221,N/A,-33.64
-32.29,3.81,221.24999999999997,N/A,6585.TW,⚪ 中性觀察,-13.21,2025-12,鼎基,124.5,-14.46,2025,5.64,🌑 雙重衰退,-52.91,8.440677966101696,N/A,-45.5
-32.59,27.74,1346.4,17.92%,2603.TW,⚪ 中性觀察,-18.23,2025-12,長榮,226.0,-15.64,2025,31.68,🌑 雙重衰退,-45.0,2.5178253119429588,9.72%,-50.82
-32.620000000000005,1.12,56.400000000000006,N/A,6548.TWO,❌ 暫避觀望,12.02,2025-12,長科*,84.0,12.56,2025,1.63,📉 獲利侵蝕,-24.31,22.340425531914892,N/A,-20.6
-32.68,0.69,35.699999999999996,34.78%,3567.TWO,⚪ 中性觀察,-10.64,2025-12,逸昌,27.0,-13.96,2025,1.06,🌑 雙重衰退,-52.41,11.344537815126051,18.49%,-43.32
-32.800000000000004,0.35,0.0,N/A,7777.TWO,⚪ 數據不足,15.88,2025-12,能率亞洲,37.5499992371,6.8,2025,0.58,📉 獲利侵蝕,-31.37,0.0,N/A,-16.92
-32.82,-0.54,-21.900000000000002,12.46%,1909.TW,⚪ 數據不足,-6.47,2025-12,榮成,9.75,-6.88,2025,-0.39,🌑 雙重衰退,-440.0,0.0,2.54%,-39.29
-32.96,0.32,21.000000000000004,30.30%,1470.TW,❌ 暫避觀望,1.99,2025-12,大統新創,22.7000007629,3.3,2025,0.78,📉 獲利侵蝕,-58.44,16.214286259214283,18.03%,-30.97
-33.22,5.23,311.40000000000003,4.67%,4420.TWO,⚪ 中性觀察,22.7,2025-12,光明,37.7999992371,27.84,2025,5.53,📉 獲利侵蝕,-2.24,1.8208092118063584,-0.60%,-10.52
-33.39,0.53,24.750000000000004,91.47%,2897.TW,⚪ 中性觀察,-2.09,2025-12,王道銀行,10.5,-6.53,2025,0.61,🏰 高護城河,-24.64,6.363636363636363,32.72%,-35.48
-33.5,0.82,40.800000000000004,20.87%,3038.TW,⚪ 中性觀察,-16.5,2025-12,全台,22.5,-15.48,2025,1.1,🌑 雙重衰退,-56.0,8.272058823529411,0.16%,-50.0
-33.59,1.23,58.650000000000006,22.84%,2105.TW,⚪ 中性觀察,-5.68,2025-12,正新,35.0,-4.96,2025,1.5,🌑 雙重衰退,-42.25,8.951406649616368,6.75%,-39.27
-33.63,1.56,95.55000000000001,N/A,5258.TW,⚪ 中性觀察,0.46,2025-12,虹堡,50.5999984741,-2.59,2025,4.23,📉 獲利侵蝕,-65.71,7.943484846797487,N/A,-33.17
-33.66,8.08,403.04999999999995,N/A,4961.TW,⚪ 中性觀察,-6.28,2025-12,天鈺,163.0,-0.32,2025,9.65,🌑 雙重衰退,-34.04,6.0662448827688875,N/A,-39.94
-33.82,1.71,85.65,N/A,4994.TW,❌ 暫避觀望,-25.18,2025-12,傳奇,87.5,-27.43,2025,1.96,🌑 雙重衰退,-53.91,15.32399299474606,N/A,-59.0
-33.95,2.57,124.95,13.39%,3305.TW,❌ 暫避觀望,29.36,2025-12,昇貿,140.0,30.27,2025,3.16,📉 獲利侵蝕,-8.59,16.80672268907563,3.80%,-4.59
-34.27,1.27,76.64999999999999,16.83%,1785.TWO,❌ 暫避觀望,32.39,2025-12,光洋科,145.5,30.97,2025,3.14,📉 獲利侵蝕,-40.28,28.473581213307245,11.95%,-1.88
-34.28,0.78,46.349999999999994,N/A,5906.TW,⚪ 中性觀察,-7.04,2025-12,台南-KY,46.0,-10.26,2025,0.98,🌑 雙重衰退,-39.53,14.88673139158576,N/A,-41.32
-34.349999999999994,1.19,60.6,N/A,6716.TWO,❌ 暫避觀望,-15.3,2025-12,應廣,86.3000030518,-16.58,2025,2.19,🌑 雙重衰退,-69.69,21.3613868940099,N/A,-49.65
-34.489999999999995,0.66,31.050000000000004,N/A,6126.TWO,❌ 暫避觀望,7.41,2025-12,信音,41.5499992371,5.58,2025,0.71,📉 獲利侵蝕,-7.04,20.072463399565216,N/A,-27.08
-34.51,1.0,51.150000000000006,N/A,5353.TWO,⚪ 中性觀察,-1.77,2025-12,台林,32.8499984741,-5.73,2025,1.38,🌑 雙重衰退,-42.53,9.633430637565981,N/A,-36.28
-34.58,0.41,19.799999999999997,N/A,6155.TW,❌ 暫避觀望,10.87,2025-12,鈞寶,84.0999984741,11.9,2025,0.74,📉 獲利侵蝕,-52.87,63.71212005613638,N/A,-23.71
-34.739999999999995,0.24,13.200000000000001,N/A,6834.TW,❌ 暫避觀望,12.86,2025-12,天二科技,76.5,17.47,2025,0.5,📉 獲利侵蝕,-58.62,86.93181818181817,N/A,-21.88
-34.77,4.2,277.04999999999995,43.28%,3680.TWO,❌ 暫避觀望,12.26,2025-12,家登,480.0,0.17,2025,9.43,📉 獲利侵蝕,-55.93,25.98808879263671,17.47%,-22.51
-34.78,-4.71,-195.15000000000003,2.93%,2314.TW,⚪ 數據不足,0.49,2025-12,台揚,14.9499998093,-21.59,2025,-6.11,📉 獲利侵蝕,-83.27,0.0,-21.07%,-34.29
-34.9,-1.16,-63.3,6.52%,1308.TW,⚪ 數據不足,-4.78,2025-12,亞聚,13.4499998093,-3.08,2025,-1.76,🌑 雙重衰退,-45.0,0.0,2.26%,-39.68
-35.349999999999994,11.6,525.9000000000001,51.62%,3617.TW,⚪ 中性觀察,-4.98,2025-12,碩天,210.0,-1.7,2025,14.47,🏰 高護城河,-32.24,5.989731888191671,10.14%,-40.33
-35.78,2.56,124.95,13.53%,2387.TW,⚪ 中性觀察,-19.78,2025-12,精元,39.9000015259,-18.24,2025,3.47,🌑 雙重衰退,-51.25,4.789916149567827,3.69%,-55.56
-35.78,1.84,99.3,N/A,6221.TWO,⚪ 中性觀察,2.45,2025-12,晉泰,23.6000003815,19.24,2025,2.35,📉 獲利侵蝕,-23.33,3.5649547404078548,N/A,-33.33
-35.78,9.96,507.45,N/A,6667.TWO,⚪ 中性觀察,75.17,2025-12,信紘科,263.5,80.9,2025,13.77,⚠️ 獲利稀釋,44.29,7.788944723618091,N/A,39.39
-35.93,10.08,513.4499999999999,N/A,6683.TWO,❌ 暫避觀望,23.03,2025-12,雍智科技,1390.0,27.1,2025,15.42,📉 獲利侵蝕,-18.1,40.60765410458662,N/A,-12.9
-35.97999999999999,-0.04,-5.1000000000000005,N/A,5514.TWO,⚪ 數據不足,-99.16,2025-12,三豐,13.8999996185,0.0,2025,-0.13,🌑 雙重衰退,33.33,0.0,N/A,-135.14
-35.98,1.38,74.7,75.32%,1786.TW,⚪ 中性觀察,0.37,2025-12,科妍,56.7000007629,1.13,2025,2.24,🏰 高護城河,-45.93,11.385542321867469,19.86%,-35.61
-36.01,0.9,42.900000000000006,11.56%,2353.TW,⚪ 中性觀察,4.14,2025-12,宏��,36.9000015259,1.31,2025,1.26,📉 獲利侵蝕,-34.07,12.90209843562937,2.51%,-31.87
-36.07,-1.67,-66.9,51.65%,2736.TWO,⚪ 數據不足,36.07,2025-12,富野,11.8999996185,51.06,2025,-1.83,🏰 高護城河,24.61,0.0,-9.65%,0.0
-36.22,0.51,22.800000000000004,20.85%,3564.TWO,❌ 暫避觀望,9.25,2025-12,其陽,46.0,11.47,2025,0.65,📉 獲利侵蝕,-22.73,30.26315789473684,1.19%,-26.97
