eps_yoy,prev_rev_yoy,rev_yoy,status,prev_eps,prev_eps_yoy,symbol,date,price,prev_year,name,pe,om,eps,expansion,advice,est_price,gm
71.15,12.71,68.9,🏰 高護城河,2.35,-27.47,2941.TWO,2026-03,31.4500007629,2025,米斯特,4.701046451853513,2.03%,0.89,2.25,✅ 穩健價值,100.35000000000001,64.17%
38.89,-2.09,36.86,🏰 高護城河,0.61,-35.48,2897.TW,2026-03,10.5,2025,王道銀行,6.0344827586206895,32.72%,0.28,2.030000000000001,✅ 穩健價值,26.1,91.47%
43.18,1.27,42.24,🚀 利潤擴張,-1.59,67.52,4190.TW,2026-03,25.9500007629,2025,佐登-KY,0.0,N/A,-0.26,0.9399999999999977,⚪ 數據不足,-73.20000000000002,N/A
35.71,4.88,35.11,🚀 利潤擴張,5.98,40.71,4951.TWO,2026-03,84.0,2025,精拓科,5.987170349251604,N/A,1.71,0.6000000000000014,✅ 穩健價值,210.45,N/A
17.86,4.5,17.29,🏰 高護城河,1.29,8.94,2838.TW,2026-03,21.0499992371,2025,聯邦銀,6.92434185430921,35.36%,0.35,0.5700000000000003,✅ 穩健價值,45.6,94.34%
19.96,19.01,19.67,🏰 高護城河,38.51,19.82,3293.TWO,2026-03,704.0,2025,鈊象,7.3647871116225545,59.33%,11.18,0.28999999999999915,✅ 穩健價值,1433.8500000000001,97.58%
-1.41,-1.96,-1.33,🌑 雙重衰退,0.68,-68.78,7760.TW,2026-03,34.5,2025,享溫馨,0.0,N/A,0.7,-0.07999999999999985,⚪ 數據不足,0.0,N/A
-1.41,-1.96,-1.33,🌑 雙重衰退,0.68,-68.78,7760.TWO,2026-03,0.0,2025,未知,0.0,N/A,0.7,-0.07999999999999985,⚪ 數據不足,0.0,N/A
16.0,-11.58,16.31,⚠️ 獲利稀釋,1.87,-48.45,6906.TW,2026-03,73.5999984741,2025,現觀科,22.439023925030487,N/A,0.6,-0.3099999999999987,❌ 暫避觀望,49.2,N/A
-14.52,-8.49,-13.62,🌑 雙重衰退,-2.05,19.44,6535.TWO,2026-03,96.4000015259,2025,順藥,0.0,N/A,-0.72,-0.9000000000000004,⚪ 數據不足,-90.0,N/A
11.76,7.59,12.82,🏰 高護城河,1.87,3.31,2892.TW,2026-03,33.0999984741,2025,第一金,6.727641966280488,35.12%,0.57,-1.0600000000000005,⚪ 中性觀察,73.8,78.99%
37.31,51.85,38.45,⚠️ 獲利稀釋,-1.38,53.38,6901.TW,2026-03,19.25,2025,鑽石投資,0.0,N/A,-0.42,-1.1400000000000006,⚪ 數據不足,-65.25,N/A
12.5,13.01,14.28,⚠️ 獲利稀釋,1.36,7.94,5880.TW,2026-03,25.3500003815,2025,合庫金,7.4558824651470585,N/A,0.36,-1.7799999999999994,⚪ 中性觀察,51.0,N/A
18.92,8.35,20.79,🏰 高護城河,1.51,13.53,2801.TW,2026-03,23.75,2025,彰銀,6.0432569974554715,38.59%,0.44,-1.8699999999999974,⚪ 中性觀察,58.949999999999996,88.90%
9.38,3.7,11.29,⚠️ 獲利稀釋,3.06,10.11,5876.TW,2026-03,44.5999984741,2025,上海商銀,5.386473245664251,N/A,1.05,-1.9099999999999984,⚪ 中性觀察,124.19999999999999,N/A
61.22,58.62,63.3,⚠️ 獲利稀釋,1.76,4.79,7820.TWO,2026-03,116.0,2025,立盈,0.0,N/A,0.79,-2.0799999999999983,⚪ 數據不足,0.0,N/A
9.37,2.85,13.27,🏰 高護城河,1.26,2.44,2834.TW,2026-03,17.8500003815,2025,臺企銀,5.442073287042683,41.10%,0.35,-3.9000000000000004,⚪ 中性觀察,49.2,97.54%
400.0,327.05,404.29,⚠️ 獲利稀釋,3.19,422.95,2536.TW,2026-03,19.6000003815,2025,宏普,3.46902661619469,N/A,0.15,-4.2900000000000205,⚪ 中性觀察,84.75,N/A
51.52,0.59,56.57,🏰 高護城河,-3.55,-174.64,2726.TWO,2026-03,9.0900001526,2025,雅茗-KY,0.0,-51.18%,-0.33,-5.049999999999997,⚪ 數據不足,-105.6,54.90%
115.22,1.94,120.31,⚠️ 獲利稀釋,6.4,8.14,6415.TW,2026-03,504.0,2025,矽力*-KY,33.04918032786885,N/A,1.98,-5.090000000000003,❌ 暫避觀望,228.75000000000003,N/A
12.73,20.44,19.37,🏰 高護城河,2.12,30.06,2884.TW,2026-03,34.4500007629,2025,玉山金,6.379629770907407,40.48%,0.62,-6.640000000000001,⚪ 中性觀察,81.0,91.14%
50.0,12.71,56.73,🏰 高護城河,-1.93,8.21,4171.TWO,2026-03,17.0,2025,瑞基,0.0,-9.23%,-0.09,-6.729999999999997,⚪ 數據不足,-79.95,73.67%
15.15,29.29,22.25,🏰 高護城河,4.08,11.73,2891.TW,2026-03,63.5,2025,中信金,6.287128712871287,31.38%,1.18,-7.1,⚪ 中性觀察,151.5,70.98%
-20.07,9.74,-10.41,🌑 雙重衰退,8.37,-21.56,2881.TW,2026-03,128.5,2025,富邦金,6.271351878965349,22.46%,2.4,-9.66,⚪ 中性觀察,307.35,42.21%
-62.9,24.13,-52.83,🏰 高護城河,2.18,26.01,4911.TWO,2026-03,35.0999984741,2025,德英,6.548507178003732,42.63%,0.23,-10.07,⚪ 中性觀察,80.39999999999999,85.36%
-109.26,130.3,-98.55,🌑 雙重衰退,3.65,12.42,2528.TW,2026-03,22.1499996185,2025,皇普,2.537227905899198,10.37%,-0.11,-10.710000000000008,⚪ 中性觀察,130.95000000000002,15.63%
6.68,11.21,17.4,⚠️ 獲利稀釋,4.51,-2.59,6534.TW,2026-03,93.6999969482,2025,正瀚-創,5.511764526364706,N/A,4.15,-10.719999999999999,⚪ 中性觀察,255.0,N/A
163.33,-7.09,174.36,🔄 轉虧為盈,-2.38,-280.56,6958.TW,2026-03,18.5,2025,日盛台駿,0.0,N/A,0.2,-11.030000000000001,⚪ 數據不足,-70.65,N/A
2.56,6.96,13.77,🏰 高護城河,1.53,0.0,2812.TW,2026-03,20.2999992371,2025,台中銀,5.314135925942408,51.96%,0.4,-11.209999999999999,⚪ 中性觀察,57.300000000000004,93.02%
157.14,38.52,168.99,🔄 轉虧為盈,-1.96,22.83,6598.TW,2026-03,26.1499996185,2025,ABC-KY,0.0,N/A,0.2,-11.850000000000023,⚪ 數據不足,-61.349999999999994,N/A
137.14,7.08,149.28,⚠️ 獲利稀釋,0.54,-54.31,3141.TWO,2026-03,69.9000015259,2025,晶宏,62.97297434765766,-3.65%,0.84,-12.140000000000015,❌ 暫避觀望,16.65,38.56%
58.33,7.27,72.15,🏰 高護城河,0.04,100.0,1453.TW,2026-03,11.25,2025,大將,0.0,-2853.40%,-0.05,-13.820000000000007,⚪ 數據不足,-1.05,912.85%
-1.52,-2.04,12.33,🏰 高護城河,7.06,-2.94,2882.TW,2026-03,96.5999984741,2025,國泰金,5.702479248766235,30.59%,2.15,-13.85,⚪ 中性觀察,254.09999999999997,62.29%
33.33,15.47,47.42,🏰 高護城河,1.97,4.57,2890.TW,2026-03,39.9500007629,2025,永豐金,7.551985021342154,37.14%,0.76,-14.090000000000003,⚪ 中性觀察,79.35,91.41%
1.36,18.73,16.77,⚠️ 獲利稀釋,-2.71,65.91,1589.TW,2025-09,0.0,2025,永冠-KY,0.0,-5.22%,-5.06,-15.41,⚪ 數據不足,0.0,7.87%
-3.85,0.06,11.99,🏰 高護城河,0.93,-14.85,2845.TW,2026-03,13.4499998093,2025,遠東銀,5.797413710905172,38.22%,0.25,-15.84,⚪ 中性觀察,34.800000000000004,102.49%
-7.45,-14.95,8.46,📉 獲利侵蝕,-4.55,-73.66,5907.TW,2026-03,4.9499998093,2025,大洋-KY,0.0,N/A,-1.01,-15.91,⚪ 數據不足,-159.0,N/A
60.0,33.06,76.08,🏰 高護城河,1.34,31.37,2820.TW,2026-03,16.6499996185,2025,華票,4.637882902089137,65.42%,0.48,-16.08,⚪ 中性觀察,53.849999999999994,87.03%
3.88,18.91,20.0,⚠️ 獲利稀釋,3.63,-9.05,5203.TW,2026-03,67.9000015259,2025,訊連,8.026004908498818,N/A,1.34,-16.12,⚪ 中性觀察,126.89999999999999,N/A
81.82,1.66,98.16,🏰 高護城河,2.22,53.1,1760.TW,2026-03,62.0,2025,寶齡富錦,11.83206106870229,13.25%,0.6,-16.340000000000003,⚪ 中性觀察,78.60000000000001,52.35%
180.0,9.81,197.09,⚠️ 獲利稀釋,0.91,-15.24,1597.TW,2026-03,138.0,2025,直得,68.65671641791045,9.16%,0.43,-17.090000000000003,❌ 暫避觀望,30.150000000000002,38.83%
-72.34,-30.75,-54.13,🌑 雙重衰退,35.57,1276.65,3708.TW,2026-03,102.5,2025,上緯投控,2.8190319031903184,-95.04%,0.13,-18.21,⚪ 中性觀察,545.4000000000001,24.80%
33.33,10.22,54.92,⚠️ 獲利稀釋,0.02,-99.01,6542.TWO,2026-03,44.7000007629,2025,隆中,0.0,N/A,0.04,-21.590000000000003,⚪ 數據不足,-8.100000000000001,N/A
-3.33,-14.47,18.36,🏰 高護城河,1.23,8.85,2910.TW,2026-03,27.0,2025,統領,9.540636042402827,51.79%,0.29,-21.689999999999998,⚪ 中性觀察,42.45,87.61%
100.0,0.74,122.47,⚠️ 獲利稀釋,1.2,5.26,4106.TW,2026-03,25.0,2025,雃博,8.25082508250825,N/A,0.46,-22.47,⚪ 中性觀察,45.45,N/A
231.33,50.49,254.17,⚠️ 獲利稀釋,1.65,146.97,4971.TWO,2026-03,424.5,2025,IET-KY,139.63815789473685,N/A,1.97,-22.839999999999975,❌ 暫避觀望,45.6,N/A
-30.17,-10.06,-6.85,🌑 雙重衰退,5.9,-17.37,3485.TWO,2026-03,267.0,2025,敘豐,0.0,N/A,1.69,-23.32,⚪ 數據不足,0.0,N/A
52.97,60.61,76.92,⚠️ 獲利稀釋,13.64,53.11,6446.TW,2026-03,1320.0,2025,藥華藥,37.29867194122633,N/A,5.79,-23.950000000000003,❌ 暫避觀望,530.85,N/A
24.77,8.96,49.97,⚠️ 獲利稀釋,4.88,7.69,6712.TWO,2026-03,163.5,2025,長聖,13.844199830651991,N/A,1.39,-25.2,⚪ 中性觀察,177.14999999999998,N/A
21.74,19.24,47.77,⚠️ 獲利稀釋,2.62,-36.41,6856.TWO,2026-03,43.5,2025,鑫傳,7.809694793536804,N/A,0.56,-26.030000000000005,⚪ 中性觀察,83.55000000000001,N/A
300.0,-11.54,326.44,⚠️ 獲利稀釋,0.14,-90.28,8076.TWO,2026-03,24.1000003815,2025,伍豐,37.076923663846145,N/A,0.16,-26.439999999999998,❌ 暫避觀望,9.750000000000002,N/A
-82.31,-62.17,-55.17,🌑 雙重衰退,3.03,-57.74,1442.TW,2026-03,29.0,2025,名軒,3.722721437740693,34.02%,0.23,-27.14,⚪ 中性觀察,116.85,49.04%
-34.48,91.93,-6.92,🌑 雙重衰退,-2.29,-67.15,7803.TW,2026-03,0.0,2025,雲象科技-創,0.0,N/A,-0.78,-27.559999999999995,⚪ 數據不足,0.0,N/A
-34.48,91.93,-6.92,🌑 雙重衰退,-2.29,-67.15,7803.TWO,2026-03,0.0,2025,未知,0.0,N/A,-0.78,-27.559999999999995,⚪ 數據不足,0.0,N/A
-9.52,-2.27,18.79,🔄 轉虧為盈,-0.35,-234.62,2702.TW,2026-03,13.1999998093,2025,華園,0.0,10.47%,0.19,-28.31,⚪ 數據不足,-24.3,89.24%
-0.73,11.45,28.12,🏰 高護城河,13.33,6.9,4728.TWO,2026-03,381.0,2025,雙美,10.95772217428818,41.97%,4.07,-28.85,⚪ 中性觀察,521.55,77.03%
-7.89,-20.5,20.98,📉 獲利侵蝕,1.83,-66.05,8942.TWO,2026-03,40.25,2025,森鉅,7.72552783109405,N/A,1.05,-28.87,⚪ 中性觀察,78.15,N/A
11.02,-4.59,39.9,🔄 轉虧為盈,-2.47,-175.3,2723.TW,2026-03,65.4000015259,2025,美食-KY,0.0,7.94%,1.31,-28.88,⚪ 數據不足,-53.400000000000006,59.54%
24.75,-18.16,55.42,⚠️ 獲利稀釋,4.72,10.4,6592.TW,2026-03,60.4000015259,2025,和潤企業,5.719697114195076,N/A,0.76,-30.67,⚪ 中性觀察,158.4,N/A
510.71,29.21,542.16,🔄 轉虧為盈,-0.09,-102.7,6693.TWO,2026-03,217.0,2025,廣閎科,0.0,N/A,1.17,-31.44999999999999,⚪ 數據不足,-26.700000000000003,N/A
210.0,-17.82,244.69,⚠️ 獲利稀釋,0.29,-85.43,4741.TWO,2026-03,50.7000007629,2025,泓瀚,103.46938931204082,3.21%,0.31,-34.69,❌ 暫避觀望,7.35,33.55%
20.0,-43.98,54.92,🏰 高護城河,-0.41,-51.85,1435.TW,2026-03,26.5499992371,2025,中福,0.0,-1427.47%,-0.08,-34.92,⚪ 數據不足,-14.1,64.71%
90.0,27.85,125.1,🔄 轉虧為盈,-2.66,-17.7,3522.TWO,2026-03,12.6000003815,2025,御嵿,0.0,N/A,0.4,-35.099999999999994,⚪ 數據不足,-81.6,N/A
-99.32,-68.21,-63.16,🌑 雙重衰退,1.07,-82.6,3056.TW,2026-03,14.6999998093,2025,富華新,4.005449539318801,-1.56%,0.01,-36.16,⚪ 中性觀察,55.05,21.31%
433.33,32.89,470.92,⚠️ 獲利稀釋,1.01,876.92,1529.TW,2026-03,20.4500007629,2025,樂事綠能,6.771523431423842,7.13%,0.16,-37.59000000000003,⚪ 中性觀察,45.3,16.87%
-102.13,23.84,-64.4,🌑 雙重衰退,0.13,-95.82,1463.TW,2026-03,17.6000003815,2025,強盛新,15.855856199549548,N/A,-0.01,-37.72999999999999,❌ 暫避觀望,16.650000000000002,N/A
66.67,20.33,104.62,⚠️ 獲利稀釋,7.08,40.48,6870.TWO,2026-03,304.5,2025,騰雲,21.657183499288763,N/A,1.1,-37.95,❌ 暫避觀望,210.89999999999998,N/A
-71.72,-10.07,-33.46,🌑 雙重衰退,2.32,-34.28,6482.TWO,2026-03,27.4500007629,2025,弘煜科,5.140449581067416,N/A,0.28,-38.26,⚪ 中性觀察,80.1,N/A
56.12,-6.16,94.63,⚠️ 獲利稀釋,4.92,-45.05,7728.TWO,2026-03,674.0,2025,光焱科技,70.94736842105263,N/A,1.53,-38.51,❌ 暫避觀望,142.5,N/A
47.78,123.22,86.87,⚠️ 獲利稀釋,4.01,112.83,7842.TWO,2026-03,96.9000015259,2025,天能綠電,0.0,N/A,1.33,-39.09,⚪ 數據不足,0.0,N/A
-52.69,-4.14,-12.84,🌑 雙重衰退,5.65,-28.57,7818.TW,2026-03,70.0,2025,溢泰實業,0.0,N/A,0.88,-39.849999999999994,⚪ 數據不足,0.0,N/A
-52.69,-4.14,-12.84,🌑 雙重衰退,5.65,-28.57,7818.TWO,2026-03,0.0,2025,未知,0.0,N/A,0.88,-39.849999999999994,⚪ 數據不足,0.0,N/A
90.91,9.44,130.77,🏰 高護城河,2.37,46.3,3577.TWO,2026-03,126.0,2025,泓格,18.313953488372093,14.28%,1.47,-39.860000000000014,❌ 暫避觀望,103.20000000000002,53.43%
83.67,-10.15,123.55,🏰 高護城河,-0.64,-74.29,3288.TWO,2026-03,22.0499992371,2025,點晶,0.0,6.07%,-0.08,-39.879999999999995,⚪ 數據不足,-25.049999999999997,71.52%
57.14,9.98,97.36,⚠️ 獲利稀釋,5.48,-6.01,6024.TW,2026-03,64.8000030518,2025,群益期,4.692252212295438,N/A,1.76,-40.22,⚪ 中性觀察,207.15,N/A
10.08,60.07,50.51,⚠️ 獲利稀釋,-7.23,44.38,6949.TW,2026-03,1025.0,2025,沛爾生醫-創,0.0,N/A,-1.18,-40.43,⚪ 數據不足,-235.35000000000002,N/A
-47.06,2.34,-6.55,🌑 雙重衰退,0.58,-39.36,6423.TWO,2026-03,73.8000030518,2025,億而得,40.32787052010929,N/A,0.28,-40.510000000000005,❌ 暫避觀望,27.450000000000003,N/A
-40.13,-8.56,0.49,📉 獲利侵蝕,4.23,16.53,6961.TWO,2026-03,54.0,2025,旅天下,0.0,N/A,1.9,-40.620000000000005,⚪ 數據不足,0.0,N/A
0.0,-22.14,40.9,🏰 高護城河,-0.74,42.64,4529.TWO,2026-03,4.5,2025,淳紳,0.0,-1090.16%,-0.17,-40.9,⚪ 數據不足,-28.05,59.04%
38.82,72.77,81.21,🏰 高護城河,103.23,59.82,2059.TW,2026-03,8500.0,2025,川湖,35.570806829594915,69.19%,36.58,-42.38999999999999,❌ 暫避觀望,3584.3999999999996,76.10%
33.23,19.97,77.29,⚠️ 獲利稀釋,17.36,31.09,6788.TWO,2026-03,391.0,2025,華景電,9.356305336204834,N/A,4.49,-44.06000000000001,⚪ 中性觀察,626.85,N/A
109.68,2.72,153.86,⚠️ 獲利稀釋,2.36,-56.22,2739.TW,2026-03,34.75,2025,寒舍,6.0645724258289695,12.46%,1.3,-44.18000000000001,⚪ 中性觀察,85.95,44.04%
-82.38,-55.31,-37.96,🌑 雙重衰退,3.96,-34.98,6212.TWO,2026-03,28.7999992371,2025,理銘,2.7350426625925923,N/A,0.4,-44.419999999999995,⚪ 中性觀察,157.95000000000002,N/A
78.66,187.82,124.98,⚠️ 獲利稀釋,14.04,279.4,7822.TW,2026-03,979.0,2025,倍利科,0.0,N/A,4.93,-46.32000000000001,⚪ 數據不足,0.0,N/A
-35.1,5.26,11.65,📉 獲利侵蝕,7.86,-34.17,6028.TWO,2026-03,80.0,2025,公勝保經,0.0,N/A,2.48,-46.75,⚪ 數據不足,0.0,N/A
0.0,4.64,47.19,📉 獲利侵蝕,6.66,-9.63,6231.TWO,2026-03,256.5,2025,系微,16.347992351816444,N/A,1.7,-47.19,❌ 暫避觀望,235.35,N/A
-0.66,-4.62,47.02,📉 獲利侵蝕,11.24,-13.92,5871.TW,2026-03,119.0,2025,中租-KY,4.139130434782609,N/A,3.26,-47.68,⚪ 中性觀察,431.25,N/A
94.03,5.54,142.03,🏰 高護城河,2.92,20.66,2423.TW,2026-03,84.8000030518,2025,固緯,11.42857183986523,18.42%,1.3,-48.0,⚪ 中性觀察,111.3,51.76%
40.0,-36.07,88.8,⚠️ 獲利稀釋,0.55,-82.84,7721.TW,2026-03,68.0,2025,微程式,46.258503401360535,N/A,0.21,-48.8,❌ 暫避觀望,22.050000000000004,N/A
18.18,-16.98,67.15,⚠️ 獲利稀釋,-0.37,48.61,8277.TWO,2026-03,8.529999733,2025,商丞,0.0,N/A,-0.09,-48.970000000000006,⚪ 數據不足,-14.85,N/A
1072.73,-47.33,1122.35,🔄 轉虧為盈,-0.77,41.22,3576.TW,2026-03,17.7000007629,2025,聯合再生,0.0,-63.16%,1.07,-49.61999999999989,⚪ 數據不足,-10.5,-18.77%
-72.0,12.72,-19.71,🌑 雙重衰退,1.86,43.08,7772.TWO,2026-03,104.5,2025,耀穎,0.0,N/A,0.35,-52.29,⚪ 數據不足,0.0,N/A
-45.35,-5.92,9.64,📉 獲利侵蝕,7.78,-26.4,6523.TWO,2026-03,89.9000015259,2025,達爾膚,4.764176021510333,N/A,1.88,-54.99,⚪ 中性觀察,283.05,N/A
-73.26,18.06,-18.25,🌑 雙重衰退,8.1,-10.5,7811.TWO,2026-03,72.0,2025,民盛,0.0,N/A,1.09,-55.010000000000005,⚪ 數據不足,0.0,N/A
42.79,10.0,98.26,⚠️ 獲利稀釋,8.59,4.12,5236.TWO,2026-03,156.5,2025,凌陽創新,7.049549549549549,N/A,2.97,-55.470000000000006,⚪ 中性觀察,333.00000000000006,N/A
44.44,12.23,100.17,⚠️ 獲利稀釋,0.89,183.87,6841.TWO,2026-03,63.7999992371,2025,長佳智能,27.86026167558952,N/A,0.26,-55.730000000000004,❌ 暫避觀望,34.35,N/A
-100.0,128.22,-44.23,🌑 雙重衰退,1.4,3600.0,6649.TWO,2026-03,39.1500015259,2025,台生材,11.721557343083834,N/A,0.0,-55.77,⚪ 中性觀察,50.099999999999994,N/A
18.18,-2.68,74.15,🏰 高護城河,1.56,-5.49,2903.TW,2026-03,22.2999992371,2025,遠百,6.043360226856368,14.06%,0.39,-55.970000000000006,⚪ 中性觀察,55.35000000000001,54.41%
300.0,16.02,356.31,⚠️ 獲利稀釋,0.04,-90.0,8289.TWO,2026-03,52.7000007629,2025,泰藝,0.0,N/A,0.28,-56.31,⚪ 數據不足,-4.65,N/A
3.26,-2.7,59.84,⚠️ 獲利稀釋,2.75,-28.2,5530.TWO,2026-03,47.9000015259,2025,龍巖,7.106825152210683,N/A,0.95,-56.580000000000005,⚪ 中性觀察,101.10000000000001,N/A
105.56,-0.57,162.75,⚠️ 獲利稀釋,6.28,721.43,2102.TW,2026-03,18.9500007629,2025,泰豐,11.147059272294117,-167.95%,0.01,-57.19,⚪ 中性觀察,25.500000000000004,20.10%
83.87,297.52,141.56,⚠️ 獲利稀釋,-0.78,36.07,4131.TWO,2026-03,32.7000007629,2025,浩泰,0.0,-26.13%,-0.05,-57.69,⚪ 數據不足,-19.05,34.86%
-75.84,-60.41,-17.97,🌑 雙重衰退,1.71,-77.57,2524.TW,2026-03,36.5999984741,2025,京城,6.879698961296992,N/A,0.36,-57.870000000000005,⚪ 中性觀察,79.80000000000001,N/A
-30.77,-6.86,27.71,🔄 轉虧為盈,-0.49,60.8,6767.TWO,2026-03,25.4500007629,2025,台微醫,0.0,N/A,0.09,-58.480000000000004,⚪ 數據不足,-6.75,N/A
7.5,6.61,65.98,⚠️ 獲利稀釋,1.36,4.62,1731.TW,2026-03,20.75,2025,美吾華,5.638586956521739,N/A,0.43,-58.480000000000004,⚪ 中性觀察,55.2,N/A
13.38,9.49,71.91,🏰 高護城河,6.27,7.55,4105.TWO,2026-03,78.4000015259,2025,東洋,4.955752308843237,21.51%,1.78,-58.529999999999994,⚪ 中性觀察,237.29999999999998,56.36%
-4.2,8.61,55.78,📉 獲利侵蝕,5.16,-1.21,6918.TW,2026-03,73.5,2025,愛派司,5.485074626865672,N/A,1.39,-59.980000000000004,⚪ 中性觀察,200.99999999999997,N/A
-77.53,-15.04,-17.44,🌑 雙重衰退,3.11,-26.3,7795.TW,2026-03,592.0,2025,長廣,0.0,N/A,0.21,-60.09,⚪ 數據不足,0.0,N/A
-14.52,18.71,46.86,📉 獲利侵蝕,2.72,169.31,7794.TWO,2026-03,30.6000003815,2025,宏�硒撥s,0.0,N/A,0.53,-61.379999999999995,⚪ 數據不足,0.0,N/A
12.73,-8.29,74.83,⚠️ 獲利稀釋,9.9,-2.0,6703.TWO,2026-03,117.0,2025,軒郁,5.3085299455535395,N/A,1.87,-62.099999999999994,⚪ 中性觀察,330.59999999999997,N/A
27.85,19.79,90.14,⚠️ 獲利稀釋,3.63,23.05,8432.TWO,2026-03,50.2000007629,2025,東生華,5.504386048563597,N/A,1.01,-62.29,⚪ 中性觀察,136.79999999999998,N/A
-30.36,14.61,32.15,📉 獲利侵蝕,3.11,8.39,6925.TWO,2026-03,56.7000007629,2025,意藍,8.24127918065407,N/A,0.39,-62.51,⚪ 中性觀察,103.2,N/A
68.92,-35.31,131.64,⚠️ 獲利稀釋,-1.82,57.28,4154.TWO,2026-03,11.9499998093,2025,樂威科-KY,0.0,-77.27%,-0.25,-62.719999999999985,⚪ 數據不足,-76.65,33.80%
-71.64,24.42,-8.7,🌑 雙重衰退,4.46,14.65,6983.TWO,2026-03,358.0,2025,華洋精機,0.0,N/A,0.19,-62.94,⚪ 數據不足,0.0,N/A
18.68,-1.49,82.57,⚠️ 獲利稀釋,3.08,-25.6,6277.TW,2026-03,74.3000030518,2025,宏正,9.41698391024081,N/A,1.08,-63.88999999999999,⚪ 中性觀察,118.35000000000001,N/A
-11.11,12.25,53.3,🏰 高護城河,-0.44,57.53,3115.TWO,2026-03,8.9399995804,2025,富榮綱,0.0,-377.43%,-0.1,-64.41,⚪ 數據不足,-20.4,100.00%
54.52,33.33,119.02,⚠️ 獲利稀釋,30.41,95.56,6510.TWO,2026-03,2810.0,2025,精測,37.0272763209909,N/A,10.43,-64.5,❌ 暫避觀望,1138.3500000000001,N/A
66.67,-2.04,131.47,⚠️ 獲利稀釋,-0.37,-181.82,2401.TW,2026-03,31.2000007629,2025,凌陽,0.0,-9.00%,-0.02,-64.8,⚪ 數據不足,-11.55,45.66%
-12.24,-27.25,53.08,🏰 高護城河,-2.03,-491.18,3228.TWO,2026-03,172.0,2025,金麗科,0.0,-58.74%,-0.55,-65.32,⚪ 數據不足,-77.55,58.46%
111.54,2.06,177.04,🔄 轉虧為盈,-0.53,-129.28,8107.TWO,2026-03,12.1499996185,2025,大億金茂,0.0,N/A,0.03,-65.49999999999999,⚪ 數據不足,-25.8,N/A
100.0,-1.99,165.56,⚠️ 獲利稀釋,0.32,-50.0,2365.TW,2026-03,32.7000007629,2025,昆盈,46.05633910267605,1.38%,0.14,-65.56,❌ 暫避觀望,10.65,39.89%
1919.44,41.93,1985.02,⚠️ 獲利稀釋,6.7,209.22,8271.TW,2026-03,181.5,2025,宇瞻,6.867196367763905,N/A,14.54,-65.57999999999993,⚪ 中性觀察,396.44999999999993,N/A
-45.13,7.0,20.45,📉 獲利侵蝕,-8.2,-20600.0,6533.TW,2026-03,227.0,2025,晶心科,0.0,N/A,-3.28,-65.58,⚪ 數據不足,-405.15,N/A
63.12,-3.78,128.72,⚠️ 獲利稀釋,7.93,4.25,5478.TWO,2026-03,99.8000030518,2025,智冠,4.9138356992515995,N/A,2.39,-65.6,⚪ 中性觀察,304.65000000000003,N/A
-13.39,37.43,52.46,📉 獲利侵蝕,4.13,30.28,6955.TW,2026-03,115.0,2025,邦睿生技-創,11.27450980392157,N/A,0.97,-65.85,⚪ 中性觀察,153.0,N/A
-63.41,157.54,2.71,📉 獲利侵蝕,-2.16,0.95,4168.TWO,2026-03,24.3999996185,2025,醣聯,0.0,-2058.21%,-0.67,-66.11999999999999,⚪ 數據不足,-77.1,19.48%
33.33,36.07,99.75,🏰 高護城河,-1.83,0.0,2736.TWO,2026-03,11.8000001907,2025,富野,0.0,-9.65%,-0.1,-66.42,⚪ 數據不足,-66.15,51.65%
33.33,-99.4,100.81,⚠️ 獲利稀釋,-1.26,-68.0,6405.TW,2026-03,50.0,2025,悅城,0.0,N/A,-0.26,-67.48,⚪ 數據不足,-52.05,N/A
41.83,85.22,111.76,⚠️ 獲利稀釋,11.77,67.87,7749.TW,2026-03,401.0,2025,意騰-KY,13.72817528243752,N/A,3.56,-69.93,⚪ 中性觀察,438.15000000000003,N/A
59.53,40.64,130.07,⚠️ 獲利稀釋,103.92,52.82,5274.TWO,2026-03,13900.0,2025,信驊,54.79560058343517,N/A,37.41,-70.53999999999999,❌ 暫避觀望,3805.05,N/A
-56.69,55.27,14.66,📉 獲利侵蝕,3.46,21.4,2539.TW,2026-03,40.0999984741,2025,櫻花建,4.76813299335315,N/A,0.68,-71.35,⚪ 中性觀察,126.15,N/A
58.39,31.61,129.86,🏰 高護城河,66.26,46.42,2330.TW,2026-03,2440.0,2025,台積電,14.841849148418492,54.00%,22.08,-71.47000000000001,⚪ 中性觀察,2466.0,62.33%
0.0,1.81,71.77,📉 獲利侵蝕,0.42,7.69,5601.TWO,2026-03,31.75,2025,台聯櫃,30.238095238095237,N/A,0.1,-71.77,❌ 暫避觀望,15.75,N/A
159.09,3.05,232.25,⚠️ 獲利稀釋,1.29,-18.87,6570.TWO,2026-03,49.9000015259,2025,維田,16.14886780773463,N/A,0.57,-73.16,❌ 暫避觀望,46.349999999999994,N/A
-8.82,7.0,64.38,📉 獲利侵蝕,-2.97,10.09,6492.TWO,2026-03,43.5,2025,生華科,0.0,N/A,-0.75,-73.19999999999999,⚪ 數據不足,-106.50000000000001,N/A
2.74,7.07,76.49,🏰 高護城河,7.27,-10.36,3158.TWO,2026-03,83.3000030518,2025,嘉實,5.024125636417371,24.73%,1.5,-73.75,⚪ 中性觀察,248.7,63.24%
